Punjabi,Gujarati
ਬੀਮਾ,વીમા
ਅਯਾਮੀ ਸਮੀਕਰਨ,પરિમાણીય સમીકરણ
ਡਾਇਓਡ,ડાયોડ
ਡਾਇਡ ਗੁਣ,ડાયોડ લાક્ષણિકતાઓ
ਡਾਇਓਡ ਵਿਸ਼ੇਸ਼ਤਾ ਵਕਰ,ડાયોડ લાક્ષણિકતા વળાંક
ਡਾਇਡ ਡਿਟੈਕਟਰ,ડાયોડ ડિટેક્ટર
ਡਾਇਡ ਗੁਣਕ,ડાયોડ ગુણક
ਡਾਇਡ ਟਰਾਂਜ਼ਿਸਟਰ ਤਰਕ/ਡੀਟੀਐਸ,ડાયોડ ટ્રાન્ઝિસ્ટર લોજિક/ડીટીએસ
ਧੀ,પુત્રી
nati ਸਵਿੱਚ,nati સ્વીચ
ਡਿਪਲੋਇਡ,ડિપ્લોઇડ
dipole,દ્વિધ્રુવ
dipole antenna,દ્વિધ્રુવીય એન્ટેના
dirac,dirac
ਸਿੱਧਾ ਪਤਾ,સીધું સરનામું
ਸਿੱਧੀ ਜੋੜੀ,સીધું જોડાણ
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
ਸਿੱਧੀ ਲਿਖਤ ਦਾ ਸਰੀਰ,ડાયરેક્ટ લેખન બોડી
ਦਿਸ਼ਾਤਮਕ ਗੇਮੇਟ,દિશાત્મક ગેમેટ
ਦਿਸ਼ਾਤਮਕ ਲਾਭ,દિશાત્મક લાભ
ਦਿਸ਼ਾ,દિશાસૂચકતા
ਦਿਸ਼ਾ ਐਂਟੀਨਾ,દિશા એન્ટેના
ਅਸਮਰੱਥ ਜਾਂਚ,અસમર્થ તપાસ
ਡੀਸੈਂਬਲ,ડિસેમ્બલ
ਇਮਰਸ਼ਨ,નિમજ્જન
"ਇਮਰਸ਼ਨ ਲੈਂਪ, ਇਮਰਸ਼ਨ ਲੈਂਪ","નિમજ્જન દીવો, નિમજ્જન દીવો"
ਖਾਸ ਪਦਾਰਥ,સૂક્ષ્મ દ્રવ્ય
ਵਿਤਰਕ ਟੈਕਸ,વિતરણ કર
ਕੰਕੇਵ ਐਂਟੀਨਾ,અંતર્મુખ એન્ટેના
ਡਿਸਕ,ડિસ્ક
ਵਿਸਥਾਪਨ ਸਥਿਰ (ਸਥਿਰ),વિસ્થાપન સતત (સતત)
ਵਿਸਥਾਪਨ ਮੌਜੂਦਾ,વિસ્થાપન વર્તમાન
ਵਿਸਥਾਪਨ ਗਲਤੀ,વિસ્થાપન ભૂલ
ਪ੍ਰਦਰਸ਼ਨੀ,પ્રદર્શન
ਸੜਨ,સડો
ਵਿਗਾੜ,વિકૃતિ
deformation ਨੁਕਸਾਨ,વિરૂપતા નુકસાન
ਡਿਸਟਰਸ਼ਨ ਮੌਜੂਦਾ ਰੇਂਜ,વિકૃતિ વર્તમાન શ્રેણી
ਵਿਗਾੜ ਸਟਰੀਮ ਸੜਨ,વિકૃતિ પ્રવાહ રોટ
ਵਿਗਾੜ ਸੰਵੇਦਨਸ਼ੀਲਤਾ,વિકૃતિ સંવેદનશીલતા
ਵਿਗਾੜ ਲਾਭ ਮਾਰਜਿਨ,વિકૃતિ ગેઇન માર્જિન
ਵਿਗਾੜ ਇੰਪੁੱਟ ਪ੍ਰਤੀਰੋਧ,વિરૂપતા ઇનપુટ પ્રતિકાર
ਵਿਗਾੜ ਲੂਪ ਲਾਭ,વિકૃતિ લૂપ ગેઇન
ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ,વિતરિત એમ્પ્લીફાયર
ਵੰਡ ਗੁਣਕ,વિતરણ ગુણક
ਪਰਿਵਰਤਨ ਪ੍ਰਾਪਤਕਰਤਾ,વિવિધતા પ્રાપ્તકર્તા
ਜ਼ੀਰੋ ਡਿਵੀਜ਼ਨ ਟੈਸਟ,શૂન્ય વિભાગ કસોટી
ਡੀ-ਲੇਅਰ,ડી-લેયર
ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ-ਪਰਤ,આયનોસ્ફિયરનું ડી-સ્તર
d-ਕਾਈ,ડી-મોસ
ਡੌਲਬੀ ਸਰੀਰ,ડોલ્બી બોડી
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ,અસરકારક ધ્રુવ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੰਭੇ ਪ੍ਰਤੀਰੋਧ,અસરકારક ધ્રુવ પ્રતિકાર
ਦਾਨੀ ਦੀ ਰਹਿੰਦ,દાતા કચરો
ਦਾਨੀ ਸਮੱਗਰੀ,દાતા સામગ્રી
ਦੇਖਭਾਲ ਨਾ ਕਰਨ ਦੀ ਸਥਿਤੀ,કાળજી ન લેવાની સ્થિતિ
ਮਿਲਾਵਟ,ભેળસેળ
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ડોપ્લર અસર
ਡੋਪਲਰ ਰਾਡਾਰ,ડોપ્લર રડાર
dosimeter,ડોસીમીટર
ਪੁਆਇੰਟ ਮੈਟਰਿਕਸ,પોઈન્ટ મેટ્રિક્સ
ਬਿੰਦੂ ਸੰਕੇਤ,પોઈન્ટ નોટેશન
ਸੈਕੰਡਰੀ ਮੁੱਦਾ,ગૌણ મુદ્દો
bilayer capacitor,બાયલેયર કેપેસિટર
binaural klystron,દ્વિસંગી ક્લીસ્ટ્રોન
ਦੁਵੱਲੀ ਪੱਟੀ,દ્વિપક્ષીય બાર
ਦੁਵੱਲੀ ਪੀਸੀ ਬੋਰਡ,દ્વિપક્ષીય પીસી બોર્ડ
ਡਬਲ ਮਾਰਕਿੰਗ,ડબલ માર્કિંગ
ਡਬਲ ਟਰਾਂਜ਼ਿਸਟਰ,ડબલ ટ્રાન્ઝિસ્ટર
ਦੋਹਰਾ ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ,ડ્યુઅલ ટ્યુન એમ્પ્લીફાયર
ਡਬਲ ਲੇਅਰ ਟਰਾਂਜ਼ਿਸਟਰ ਐਂਪਲੀਫਾਇਰ,ડબલ લેયર ટ્રાન્ઝિસ્ટર એમ્પ્લીફાયર
ਡਬਲਜ਼,ડબલ્સ
ਰੁਕਾਵਟ ਦਾ ਸਮਾਂ,વિક્ષેપ સમય
ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ,આઉટપુટ ઇલેક્ટ્રોડ
ਪਿਛਲਾ ਆਉਟਪੁੱਟ ਇਲੈਕਟ੍ਰੋਡ,પાછળનું આઉટપુટ ઇલેક્ટ્રોડ
d ram,ડી રેમ
d ram,ડી રેમ
ਰਨਆਫ ਸੈੱਲ,વહેણ કોષ
ਰਨਆਫ ਸਟ੍ਰੀਮ,વહેતો પ્રવાહ
ਰਨਆਫ ਵੇਗ,વહેણ વેગ
perforation ਟੇਪ,છિદ્રિત ટેપ
ਆਪਰੇਟਰ ਬੱਸ,ઓપરેટર બસ
ਓਪਰੇਟਿੰਗ ਪੜਾਅ,ઓપરેટિંગ સ્ટેજ
ਬਦੀ,અન્યાય
ਸੁੱਕੇ ਸੈੱਲ,શુષ્ક કોષ
ਸੁੱਕੀ ਐਚਿੰਗ,શુષ્ક કોતરણી
ਸੁੱਕੀ ਫਿਲਮ,સૂકી ફિલ્મ
ਸੁੱਕੀ ਸਵਿਚਿੰਗ,ડ્રાય સ્વિચિંગ
ਡ੍ਰਾਈਸਟਾਸ ਆਰਟ ਡਿਸਪਲੇਸਰ,ડ્રાયસ્ટાસ આર્ટ ડિસ્પ્લેસર
dte,તા
dtl (ਡਾਇਓਡ ਟਰਾਂਜ਼ਿਸਟਰ ਤਰਕ),dtl (ડાયોડ ટ્રાન્ઝિસ્ટર તર્ક)
"ਡਵਿਗੇਟ ਫੇਟ, ਡਵਿਗੇਟ ਐੱਫ. ਈ.ਟੀ.","દ્વિગેટ ફેટ, ડ્વાઇગેટ એફ. ઇ.ટી."
ਦੋਹਰਾ ਮਿਲਾਨ,ડ્યુઅલ મેચિંગ
ਜੋੜੇ ਸੰਚਾਰ,દંપતી ટ્રાન્સમિશન
ਡਬਲ ਰੀਡ ਕੋਆਰਡੀਨੇਟਰ,ડબલ રીડ કોઓર્ડિનેટર
"ਦੋਹਰਾ-ਅੰਤਰ ਐਨਾਲਾਗ, ਡਿਜੀਟਲ ਕਨਵਰਟਰ","ડ્યુઅલ-ડિફરન્સ એનાલોગ, ડિજિટલ કન્વર્ટર"
dipole ਤਬਦੀਲੀ,દ્વિધ્રુવ પરિવર્તન
ਡਬਲ ਫਾਲੋ ਵੋਲਟੇਜ ਕੰਟਰੋਲਰ,ડબલ ફોલો વોલ્ટેજ કંટ્રોલર
ਦਵੈਤ,દ્વૈત
ਡਬਲ ਕਤਾਰ,ડબલ પંક્તિવાળી
ਚੁੱਪ antenna,મૌન એન્ટેના
ਡੁਪਲੈਕਸ ਪ੍ਰਸਾਰਣ,ડુપ્લેક્સ ટ્રાન્સમિશન
ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ,ઉપયોગિતા ગુણોત્તર
ਉਪਯੋਗਤਾ ਅਨੁਪਾਤ ਮੋਡੂਲੇਸ਼ਨ,ઉપયોગિતા ગુણોત્તર મોડ્યુલેશન
dB-25 ਕਨੈਕਟਰ,dB-25 કનેક્ટર
ਰਿਹਾਇਸ਼,રહેઠાણ
ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ગતિશીલ લાક્ષણિકતાઓ
ਗਤੀਸ਼ੀਲ ਵਿਸ਼ੇਸ਼ਤਾਵਾਂ,ગતિશીલ લાક્ષણિકતાઓ
ਗਤੀਸ਼ੀਲ ਮੌਜੂਦਾ,ગતિશીલ પ્રવાહ
ਗਤੀਸ਼ੀਲ ਰੁਕਾਵਟ,ગતિશીલ અવબાધ
"ਡਾਇਨਾਮਿਕ ਲੋਡ ਲਾਈਨ, ਲੋਡ ਲਾਈਨ","ડાયનેમિક લોડ લાઇન, લોડ લાઇન"
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ,ગતિશીલ મેમરી
ਵੇਰੀਏਬਲ ਮੈਮੋਰੀ ਸੈੱਲ,ચલ મેમરી સેલ
ਡਾਇਨਾਮਿਕ ਮੈਮੋਰੀ ਰਿਫਰੈਸ਼ਰ,ડાયનેમિક મેમરી રિફ્રેશર
ਗਤੀਸ਼ੀਲ ਮਾਊਸ ਉਲਟ,ગતિશીલ માઉસ વ્યુત્ક્રમ
ਡਾਇਨਾਮਿਕ ਰੈਮ ਡਾਇਨਾਮਿਕ ਰੈਮ,ડાયનેમિક રેમ ડાયનેમિક રેમ
ਗਤੀਸ਼ੀਲ ਸੀਮਾ,ગતિશીલ શ્રેણી
ਗਤੀਸ਼ੀਲ ਪ੍ਰਤੀਰੋਧ,ગતિશીલ પ્રતિકાર
ਡਾਇਨਾਮਿਕ ਡਿਸਪਲੇਸਮੈਂਟ ਰਜਿਸਟਰ,ડાયનેમિક ડિસ્પ્લેસમેન્ટ રજિસ્ટર
ਗਤੀਸ਼ੀਲ ਟੈਸਟ,ગતિશીલ પરીક્ષણ
ਡਾਇਨਾਮਿਕ ਵੀਡੀਓ ਰੈਂਡਮ ਐਕਸੈਸ ਮੈਮੋਰੀ (DVRAM),ડાયનેમિક વિડિયો રેન્ડમ એક્સેસ મેમરી (DVRAM)
ਡਾਇਨਾਮੋ,ડાયનેમો
ਡਾਇਨਾਮੋਮੀਟਰ,ડાયનેમોમીટર
dinitron ਔਸਿਲੇਟਰ,ડિનિટ્રોન ઓસિલેટર
"ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ, ਸ਼ੁਰੂਆਤੀ ਪ੍ਰਭਾਵ","પ્રારંભિક અસર, પ્રારંભિક અસર"
e ਇੱਕ ਰੋਮ,e એક રોમ
ਧਰਤੀ ਕਨੈਕਟੀਵਿਟੀ,પૃથ્વી જોડાણ
ਜ਼ਮੀਨੀ ਸਟੇਸ਼ਨ,ગ્રાઉન્ડ સ્ટેશન
ਏਬਰਸ-ਮੌਲ-ਸਮੀਕਰਨ,એબર્સ-મૌલ-સમીકરણ
ਏਬਰਸ-ਮੌਲ-ਮਾਡਲ,એબર્સ-મૌલ-મોડલ
echo,પડઘો
ਵਿਰੋਧੀ ਗੂੰਜ,વિરોધી પડઘો
ਐਡੀ ਮੌਜੂਦਾ,એડી વર્તમાન
ਸਟ੍ਰੈਂਡ ਕਨੈਕਟਰ,સ્ટ્રાન્ડ કનેક્ટર
ਕੋਰ ਡਿਟੈਕਟਰ,કોર ડિટેક્ટર
ਕੋਰ ਟਰਿੱਗਰ ਫਲਿੱਪ ਫਲਾਪ,કોર ટ્રિગર ફ્લિપ ફ્લોપ
ਕੋਰ ਟਰਿੱਗਰ ਲੈਚ,કોર ટ્રિગર લેચ
ਐਡੀਸਨ ਪ੍ਰਭਾਵ,એડિસન અસર
ਸੰਪਾਦਕ,સંપાદક
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਖੇਤਰ,અસરકારક વિસ્તાર
ਪ੍ਰਭਾਵੀ ਮੌਜੂਦਾ,અસરકારક પ્રવાહ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜ਼ਮੀਨੀ ਘੇਰੇ,અસરકારક જમીન ત્રિજ્યા
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਉਚਾਈ,અસરકારક ઊંચાઈ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਲੰਬਾਈ,અસરકારક લંબાઈ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪੁੰਜ,અસરકારક સમૂહ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਰੇਡੀਏਟਿਡ ਪਾਵਰ,અસરકારક વિકિરણ શક્તિ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,અસરકારક વોલ્ટેજ
ਕੁਸ਼ਲਤਾ,કાર્યક્ષમતા
ਈ.ਈ.ਪੀ. ROM,E.E.P. રોમ
ਆਈਕੋਨਲ ਸਮੀਕਰਨ,આઇકોનલ સમીકરણ
ਉਲਟ ਸਮਰੱਥਾ,વ્યસ્ત ક્ષમતા
ਈ-ਪਰਤ,ઇ-લેયર
ਇਲੈਕਟ੍ਰਿਕ ਕਰੰਟ,વીજ પ્રવાહ
ਬਿਜਲੀ ਖੇਤਰ,ઇલેક્ટ્રિક ક્ષેત્ર
ਬਿਜਲੀ ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ,ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા
ਬਿਜਲੀ ਕਰੰਟ ਲਾਈਨਾਂ,ઇલેક્ટ્રિક વર્તમાન રેખાઓ
ਬਿਜਲੀ ਸੰਭਾਵੀ,ઇલેક્ટ્રિક સંભવિત
ਇਲੈਕਟ੍ਰਿਕਸ਼ਨ,વીજળી
ਇਲੈਕਟ੍ਰੋ-ਸੋਲਡਰ,ઇલેક્ટ્રો-સોલ્ડર
ਬਿਜਲੀ ਦੀ ਲਹਿਰ,ઇલેક્ટ્રિક તરંગ
ਬਿਜਲੀ ਦੀ ਲੰਬਾਈ,વિદ્યુત લંબાઈ
ਬਿਜਲੀ ਦੀ ਸ਼ਕਤੀ,વિદ્યુત શક્તિ
ਬਿਜਲੀ,વીજળી
ਈ.ਸੀ.ਜੀ,ઇસીજી
ਇਲੈਕਟ੍ਰਿਕ ਡਾਇਨਾਮੋ ਮੀਟਰ,ઇલેક્ટ્રિક ડાયનેમો મીટર
ਇਲੈਕਟ੍ਰੋਡ,ઇલેક્ટ્રોડ
ਇਲੈਕਟ੍ਰੋਡ ਮੌਜੂਦਾ,ઇલેક્ટ્રોડ વર્તમાન
electroluminescence,ઇલેક્ટ્રોલ્યુમિનેસેન્સ
ਇਲੈਕਟ੍ਰੋਲੂਮਿਨਸੈਂਟ ਡਿਸਪਲੇਅ,ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે
galvanic ਅਲੱਗ-ਥਲੱਗ,ગેલ્વેનિક અલગતા
ਇਲੈਕਟ੍ਰੋਲਾਈਟ,ઇલેક્ટ્રોલાઇટ
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ,ઇલેક્ટ્રોલિટીક કેપેસિટર
ਇਲੈਕਟ੍ਰੋਲਾਈਟਿਕ ਕੈਪੇਸੀਟਰ,ઇલેક્ટ્રોલિટીક કેપેસિટર
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟ,ઇલેક્ટ્રોમેગ્નેટ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਊਰਜਾ,ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਇੰਡਕਸ਼ਨ,ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન
"ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਦਖਲ, EMI","ઇલેક્ટ્રોમેગ્નેટિક હસ્તક્ષેપ, EMI"
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਪੈਕਟ੍ਰਮ,ઇલેક્ટ્રોમેગ્નેટિક સ્પેક્ટ્રમ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਵੇਵ,ઇલેક્ટ્રોમેગ્નેટિક તરંગ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,ઇલેક્ટ્રોમેગ્નેટિઝમ
ਇਲੈਕਟ੍ਰੋ ਮਕੈਨੀਕਲ ਫਿਲਟਰ,ઇલેક્ટ્રો મિકેનિકલ ફિલ્ટર
ਇਲੈਕਟ੍ਰੋਮੀਟਰ,ઇલેક્ટ્રોમીટર
ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,ઇલેક્ટ્રોમોટિવ બળ
ਇਲੈਕਟ੍ਰੋਨ,ઇલેક્ટ્રોન
ਇਲੈਕਟ੍ਰੋਨ ਬੀਮ,ઇલેક્ટ્રોન બીમ
ਇਲੈਕਟ੍ਰੋਨ ਚਾਰਜ,ઇલેક્ટ્રોન ચાર્જ
ਇਲੈਕਟ੍ਰੋਨ ਨਿਕਾਸੀ,ઇલેક્ટ્રોન ઉત્સર્જન
ਇਲੈਕਟ੍ਰੋਨ ਵਹਾਅ,ઇલેક્ટ્રોન પ્રવાહ
ਇਲੈਕਟ੍ਰੋਨ ਗੈਸ,ઇલેક્ટ્રોન ગેસ
ਇਲੈਕਟ੍ਰੋਨ ਜੰਤਰ,ઇલેક્ટ્રોન ઉપકરણ
ਇਲੈਕਟ੍ਰੋਨ ਮੋਰੀ ਜੋੜਾ,ઇલેક્ટ્રોન છિદ્ર જોડી
ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕ੍ਰੋਸਕੋਪ,ઇલેક્ટ્રોન માઇક્રોસ્કોપ
ਇਲੈਕਟ੍ਰੋਨ ਔਰਬਿਟ,ઇલેક્ટ્રોન ભ્રમણકક્ષા
ਇਲੈਕਟ੍ਰੋਨ ਸ਼ੈੱਲ,ઇલેક્ટ્રોન શેલ
ਇਲੈਕਟ੍ਰੋਨ ਵੋਲਟ,ઇલેક્ટ્રોન વોલ્ટ
ਇਲੈਕਟ੍ਰੋਨ ਵੇਵ ਟਿਊਬ,ઇલેક્ટ્રોન વેવ ટ્યુબ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਚਾਰਜ,ઇલેક્ટ્રોનિક ચાર્જ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਤਣਾਅ,ઇલેક્ટ્રોનિક ડેટા તણાવ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੁੰਜੀ,ઇલેક્ટ્રોનિક કી
ਇਲੈਕਟ੍ਰਾਨਿਕ ਮੇਲ (ਈ-ਮੇਲ),ઈલેક્ટ્રોનિક મેઈલ (ઈ-મેલ)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪੁੰਜ,ઇલેક્ટ્રોનિક માસ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸੰਖਿਆਤਮਕ,ઇલેક્ટ્રોનિક આંકડાકીય
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿਚਿੰਗ,ઇલેક્ટ્રોનિક સ્વિચિંગ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਵੋਲਟਮੀਟਰ,ઇલેક્ટ્રોનિક વોલ્ટમીટર
ਇਲੈਕਟ੍ਰਾਨਿਕ ਤੌਰ &#39;ਤੇ ਟਿਊਨਡ ਰਿਸੀਵਰ,ઇલેક્ટ્રોનિક રીતે ટ્યુન કરેલ રીસીવર
ਇਲੈਕਟ੍ਰੋਨਿਕਸ ਉਦਯੋਗ ਐਸੋਸੀਏਸ਼ਨ,ઇલેક્ટ્રોનિક્સ ઉદ્યોગ સંગઠન
ਇਲੈਕਟ੍ਰੋਪਲੇਟਿੰਗ,ઇલેક્ટ્રોપ્લેટિંગ
ਇਲੈਕਟ੍ਰੋਸਕੋਪ,ઇલેક્ટ્રોસ્કોપ
ਇਲੈਕਟ੍ਰੋਮੈਗਨੇਟਿਜ਼ਮ,ઇલેક્ટ્રોમેગ્નેટિઝમ
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਵਹਾਅ,ઇલેક્ટ્રોસ્ટેટિક પ્રવાહ
ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਬਚਾਅ ਕਰਨ ਵਾਲਾ,ઇલેક્ટ્રોસ્ટેટિક પ્રિઝર્વેટિવ
ਤੱਤ,તત્વ
ਅੱਪਗਰੇਡ,અપગ્રેડ
ਤਰੱਕੀ ਕੋਣ,ઉન્નતિ કોણ
ਅੰਡਾਕਾਰ ਰਿਫਲੈਕਟਰ,લંબગોળ પરાવર્તક
ਅੰਡਾਕਾਰ ਫਿਲਟਰ,લંબગોળ ફિલ્ટર
ਅੰਡਾਕਾਰ ਖੰਭੇ,લંબગોળ ધ્રુવ
ਏਮਬੈਡਡ ਸਿਸਟਮ,એમ્બેડેડ સિસ્ટમ
absidic ਕੋਡ,એબ્સિડિક કોડ
emitter,ઉત્સર્જક
emitter ਸਥਿਤੀ ਸੰਰਚਨਾ,ઉત્સર્જક ઓરિએન્ટેશન રૂપરેખાંકન
ਐਮੀਟਰ ਬਾਈਪਾਸ ਕੈਪੇਸੀਟਰ,ઉત્સર્જક બાયપાસ કેપેસિટર
ਉਤਸਰਜਨ ਗੁਣ,ઉત્સર્જક લાક્ષણિકતાઓ
ਐਮੀਟਰ ਕਪਲਡ ਐਂਪਲੀਫਾਇਰ,ઉત્સર્જક જોડી એમ્પ્લીફાયર
emitter ਫੈਲਾਅ,ઉત્સર્જક પ્રસરણ
ਐਮੀਟਰ ਟ੍ਰੇਲਿੰਗ,ઉત્સર્જક પાછળનું
emitter ਰੋਧਕ,ઉત્સર્જક રેઝિસ્ટર
emitter ਸਥਿਰ ਸਥਿਤੀ ਸੰਰਚਨਾ,ઉત્સર્જક સ્થિર ઓરિએન્ટેશન રૂપરેખાંકન
ਐਮੀਟਰ ਬੇਸ ਜੰਕਸ਼ਨ,ઉત્સર્જક આધાર જંકશન
"ਐਮੀਟਰ ਕਪਲਡ ਤਰਕ, ਈ.ਸੀ.ਐਲ","એમિટર કપલ્ડ લોજિક, ECL"
ਮਸ਼ੀਨੀਕਰਨ,યાંત્રિક
ਯੋਗ ਕਰੋ,સક્ષમ કરો
encapsulation,એન્કેપ્સ્યુલેશન
ਕੋਡਿਤਰਾ,કોડીત્રા
ਐਨਕ੍ਰਿਪਸ਼ਨ,એન્ક્રિપ્શન
ਸਰਕੂਲਰ ਲਾਭ,પરિપત્ર લાભ
ਤਬਦੀਲੀ,રૂપાંતર
ਪ੍ਰਣਾਲੀਗਤ,પ્રણાલીગત
ਸਰਕੂਲਰ ਵਿਸਥਾਪਨ,ગોળાકાર વિસ્થાપન
ਲੰਬਕਾਰੀ antenna,રેખાંશ એન્ટેના
ਲੰਬਕਾਰੀ ਐਰੇ,રેખાંશ એરે
ਊਰਜਾ,ઊર્જા
ਊਰਜਾ ਪੱਟੀ,ઊર્જા પટ્ટી
ਬੈਂਡ ਗੈਪ,બેન્ડ ગેપ
ਊਰਜਾ ਦਾ ਪੱਧਰ,ઊર્જા સ્તર
ਊਰਜਾ ਪੱਧਰ ਦਾ ਚਿੱਤਰ,ઊર્જા સ્તર ડાયાગ્રામ
ਵਿਸਤ੍ਰਿਤ ਪੁੰਜ ਨਿਰਧਾਰਨ,ઉન્નત વિસ્તૃત માસ સ્પષ્ટીકરણ
ਵਧਿਆ ਲੇਖ ਰਜਿਸਟਰਾਰ,વધારો લેખ રજીસ્ટ્રાર
ਵਾਧਾ,વૃદ્ધિ
ਵਿਕਾਸ ਪੈਟਰਨ,વૃદ્ધિ પેટર્ન
ਵਧਾਇਆ Mosfet,ઉન્નત Mosfet
ਐਂਟਰੌਪੀ,એન્ટ્રોપી
ਲਿਫ਼ਾਫ਼ਾ ਡੀਮੋਡੂਲੇਟਰ,પરબિડીયું ડિમોડ્યુલેટર
ਵਾਤਾਵਰਣ,પર્યાવરણ
"epitaxy ਵਾਧਾ, ਚੜ੍ਹਦਾ ਵਾਧਾ","એપિટાક્સી વૃદ્ધિ, ચડતી વૃદ્ધિ"
"epitracheal ਪਰਤ, ਚੜ੍ਹਦੀ ਪਰਤ","epitracheal સ્તર, ચડતા સ્તર"
"epitaxy, overriding","એપિટાક્સી, ઓવરરાઇડિંગ"
epoxy-ਫਾਈਬਰ ਗਲਾਸ ਪੱਧਰ,ઇપોક્સી-ફાઇબર ગ્લાસ સ્તર
EP-ROM,EP-ROM
ਐਪਸੀਲੋਨ,એપ્સીલોન
ਬਰਾਬਰੀ,સમાનતા
ਬਰਾਬਰੀ ਸਰਕਟ,સમાનતા સર્કિટ
ਸਮਾਨਤਾ,સમાનતા
ਸਮੀਕਰਨ,સમીકરણ
ਬਰਾਬਰੀ ਫਿਲਟਰ,બરાબરી ફિલ્ટર
ਸਮੀਕਰਨ,સમીકરણ
ਭੂਮੱਧ ਸਮਤਲ,વિષુવવૃત્તીય વિમાન
isopotential ਲਾਈਨ,આઇસોપોટેન્શિયલ લાઇન
ਸਮਾਨਤਾ ਵਾਲਾ ਪੰਨਾ,ઇક્વિપોટેન્શિયલ પાનું
ਬਰਾਬਰ ਸਰਕਟ,સમકક્ષ સર્કિટ
ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਜਨਰੇਟਰ,સમાન ઇનપુટ અવાજ જનરેટર
ਬਰਾਬਰ ਇੰਪੁੱਟ ਸ਼ੋਰ ਪ੍ਰਤੀਰੋਧ,સમાન ઇનપુટ અવાજ પ્રતિકાર
ਬਰਾਬਰ ਆਈਸੋਟੋਪਿਕ ਰੇਡੀਏਟਿਡ ਪਾਵਰ,સમકક્ષ આઇસોટોપિક વિકિરણ શક્તિ
ਮਿਟਾਓ,કાઢી નાખો
ਊਰਜਾ ਦੀ ਪ੍ਰਕਿਰਿਆ,ઊર્જા પ્રક્રિયા
ਗਲਤੀ ਕੰਟਰੋਲ ਕੋਡਿੰਗ,ભૂલ નિયંત્રણ કોડિંગ
ਗਲਤੀ ਸੁਧਾਰ ਕੋਡ,ભૂલ સુધારણા કોડ
ਗਲਤੀ ਖੋਜ ਕੋਡ,ભૂલ શોધ કોડ
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,ભૂલ હેન્ડલિંગ
