Tamil,Malayalam
டிராகன்,ഡ്രാഗൺ
டிரோமேடியன்,ഡ്രോമെഡേറിയൻ
டிரோமெடரி,ഡ്രോമെഡറി
ட்ரோமண்ட்,ഡ്രോമണ്ട്
இரட்டை,ഇരട്ട
இரட்டைக் கூட்டணி,ഇരട്ട സഖ്യം
இரட்டை எண்ணம்,ഡ്യുവൽ എന്റന്റ്
இரட்டை அமைப்பு (=இரட்டை அரசாங்கம்),ഡ്യുവൽ സിസ്റ്റം (=ഇരട്ട സർക്കാർ)
டியூக்,ഡ്യൂക്ക്
டுமா,ഡുമ
வாமன அவதாரம்,വാമനാവതാരം
ஆள்குடி,രാജവംശം
ஆள்குடி,രാജവംശം
கழுகு,കഴുകൻ
கிழவன்,മൂപ്പൻ
ஏர்ல்,ഏൾ
ஏர்ல்டம்,എർൾഡം
ஆரம்பகால குப்தர்கள்,ആദ്യകാല ഗുപ്തർ
ஆரம்பகால (வரலாற்று) தளங்கள்,ആദ്യകാല (ചരിത്രപരമായ) സൈറ്റുകൾ
ஆரம்ப வேத காலம்,ആദ്യകാല വേദകാലം
பிரசங்கம்,എക്ലീസിയ
மறுசீரமைப்பு ஆணை,തിരിച്ചടവിന്റെ ശാസന
எட்டு மடங்கு பாதை,എട്ട് മടക്ക പാത
பெரியவர்கள்,മൂപ്പന്മാർ
மூத்த அரசியல்வாதி (=ஜென்ரோ),മുതിർന്ന രാഷ്ട്രതന്ത്രജ്ഞൻ (=ജനറോ)
யானைக்கால்,എലിഫന്റ് ഗോഡ്
பதினோரு வருட கொடுங்கோன்மை,പതിനൊന്ന് വർഷത്തെ സ്വേച്ഛാധിപത്യം
எலிசே (=எலிசே),എലിസെ (=എലിസീ)
அடைப்பு இயக்கம்,എൻക്ലോഷർ പ്രസ്ഥാനം
கலைக்களஞ்சியம்,വിജ്ഞാനകോശം
கலைக்களஞ்சிய இயக்கம்,എൻസൈക്ലോപീഡിസ്റ്റ് പ്രസ്ഥാനം
என்டென்டே,എന്റന്റെ
என்டென்ட் கார்டியல்,എന്റെ ഹൃദയം
சிம்மாசனம்,സിംഹാസനം
பரிவாரங்கள்,പരിവാരം
எபோத்,എഫോദ്
எபோர்,എഫോർ
காவிய யுகம்,ഇതിഹാസ യുഗം
காவிய நாயகன்,ഇതിഹാസ നായകൻ
கல்வெட்டு,എപ്പിഗ്രാഫ്
எபிஸ்கோப்பசி,എപ്പിസ്കോപ്പസി
பேராயர்,എപ്പിസ്കോപ്പ
அத்தியாயம்,എപ്പിസോഡ്
சகாப்தம்,യുഗം
சகாப்தத்தை உருவாக்கும் நிகழ்வு,യുഗനിർമ്മാണ സംഭവം
சகாப்தத்தை உருவாக்கும் மனிதன்,യുഗനിർമ്മാതാവ്
பெயர்ச்சொல்,പേരുനാമം
குதிரைப்படை,ഇക്വറി
குதிரைப்படை,ഇക്വറി
குதிரையேற்ற சிலை,കുതിരസവാരി പ്രതിമ
சகாப்தம்,യുഗം
எர்கஸ்டுலம்,എർഗസ്റ്റുലം
நற்கருணை,ദിവ്യബലി
சுவிசேஷம்,ഇവാഞ്ചലിസം
சுவிசேஷ இயக்கம்,സുവിശേഷ പ്രസ്ഥാനം
சுவிசேஷகர்,സുവിശേഷകൻ
Exarch,എക്സാർച്ച്
Exilarch,എക്സിലാർക്ക്
ஃபாலாங்கிஸ்ட்,ഫലാങ്കിസ്റ്റ്
தந்தை நிலம்,പിതൃഭൂമി
தந்தை நிலம்,പിതൃഭൂമി
ஃபெரியா,ഫെരിയേ
ஃபெட்டிஷ்,ഫെറ്റിഷ്
நிலப்பிரபுத்துவ சொத்துக்கள்,ഫ്യൂഡൽ ഹോൾഡിംഗ്സ്
நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு),ഫ്യൂഡലിസം (=ഫ്യൂഡൽ സമ്പ്രദായം)
நிலப்பிரபுத்துவ அமைப்பு,ഫ്യൂഡൽ സമ്പ്രദായം
நிலப்பிரபுத்துவம் கொண்டவர்,ഫ്യൂഡറി
Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்),ഫിഡെ ഡിഫൻസർ (=വിശ്വാസത്തിന്റെ സംരക്ഷകൻ)
ஃபிஃப்,ഫൈഫ്
கள அமைப்பு,ഫീൽഡ് സിസ്റ്റം
பதினைந்தாவது வரி,പതിനഞ്ചാമത്തെ നികുതി
உருவத் தலை,ചിത്ര തല
ஃபின் டி சீக்கிள்,ഫിൻ ഡി സൈക്കിൾ
நெருப்பு உண்பவர்,തീ തിന്നുന്നവൻ
ஐந்து மைல் சட்டம்,അഞ്ച് മൈൽ നിയമം
கொடி,പതാക
ஃபிளமன் டயாலிஸ்,ഫ്ലെമെൻ ഡയാലിസ്
ஃபிளமன் மார்ஷியலிஸ்,ഫ്ലമെൻ മാർട്ടിയാലിസ്
எரியும் ஜோதி,ജ്വലിക്കുന്ന ടോർച്ച്
பக்கவாட்டு,പാർശ്വഭാഗം
பக்கவாட்டு இயக்கம்,ഫ്ലാങ്കിംഗ് ചലനം
செழிக்கும் நாகரிகம்,അഭിവൃദ്ധി പ്രാപിക്കുന്ന നാഗരികത
ஃப்ளூவியலிஸ்டிக் நம்பிக்கை,ഫ്ലൂവിയലിസ്റ്റിക് വിശ്വാസം
நாட்டுப்புற கடவுள்,നാടോടി ദൈവം
நாட்டுப்புற தெய்வம்,നാടോടി ദേവത
நாட்டுப்புற நினைவகம்,നാടോടി ഓർമ്മ
நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்),നാടോടി മിത്ത് (=നാടോടിക്കഥ)
இரை தேடும்,തീറ്റ കണ്ടെത്തുന്നു
களமிறங்குதல்,ഫോറേ
முன்னோடி,മുൻഗാമി
முன்னோர்,പൂർവ്വപിതാവ്
முன்னோடி,മുൻഗാമി
கெட்ட நம்பிக்கை,കൈവിട്ട പ്രതീക്ഷ
உருவாக்கும் நிலை,രൂപീകരണ ഘട്ടം
கோட்டை,കോട്ട
வலுவூட்டல்,കോട്ടകെട്ടൽ
அரணான நகரம்,ഉറപ്പുള്ള പട്ടണം
கோட்டை,കോട്ട
Fortuna,ഫോർച്യൂണ
மன்றம் ரோமானம்,ഫോറം റൊമാനം
பிரான்சிஸ்கன்,ഫ്രാൻസിസ്കൻ
பிராங்க்ளின்,ഫ്രാങ്ക്ലിൻ
சகோதர யுத்தம்,സഹോദരീഹത്യ യുദ്ധം
இலவச தேவாலயம்,സ്വതന്ത്ര പള്ളി
இலவச உரிமையாளர்,ഫ്രീഹോൾഡർ
சுதந்திர சிப்பாய்,സ്വതന്ത്ര സൈനികൻ
சுதந்திர சிப்பாய்,സ്വതന്ത്ര സൈനികൻ
ஃப்ரீமேன்,ഫ്രീമാൻ
ஃப்ரீமேன்,ഫ്രീമാൻ
இலவச நுழைவு சீட்டு,സൗജന്യ പ്രവേശനം
பிரஞ்சு புரட்சி,ഫ്രഞ്ച് വിപ്ലവം
துறவி,ഫ്രയർ
ஃப்ராசியன் கூலிப்படையினர்,ഫ്രാസിയൻ കൂലിപ്പടയാളികൾ
எல்லைப்புற மனிதன்,അതിർത്തിയിലെ മനുഷ്യൻ
கேலியன்,ഗാലിയൻ
காலிகன் (=கல்லிகனிஸ்ட்),ഗാലിക്കൻ (=ഗല്ലിക്കനിസ്റ്റ്)
கல்லிக்கனிசம்,ഗാലിക്കനിസം
பாதுகாப்பு அரண்,ഗാരിസൺ
கோல்,ഗൗൾ
கௌண்ட்லெட்,ഗൗണ്ട്ലെറ്റ്
கௌண்ட்லெட்,ഗൗണ്ട്ലെറ്റ്
கெஸெபோ,ഗസീബോ
கெஸெபோ,ഗസീബോ
கெஸெபோ,ഗസീബോ
மரபியல் வரலாறு,വംശാവലി ചരിത്രം
மரபியல் பதிவு,വംശാവലി രേഖ
மரபியல் அட்டவணை,വംശാവലി പട്ടിക
மரபுவழி மரம்,വംശാവലി വൃക്ഷം
மரபியல்,വംശാവലി
மரபியல்,വംശാവലി
தலைமுறை,തലമുറ
இனப்படுகொலை,വംശഹത്യ
புறஜாதி,വിജാതീയൻ
புறஜாதி,വിജാതീയൻ
புறஜாதி,വിജാതീയൻ
புறஜாதி,വിജാതീയൻ
கெட்டோ,ഗെട്ടോ
கெட்டோ,ഗെട്ടോ
கிபெட்,ഗിബെറ്റ്
கில்ட் (=கில்ட்),ഗിൽഡ് (=ഗിൽഡ്)
கிளாடியேட்டர்,ഗ്ലാഡിയേറ്റർ
புகழ்பெற்ற புரட்சி,മഹത്തായ വിപ്ലവം
கோல்டன் ஹார்ட்,ഗോൾഡൻ ഹോർഡ്
மகா கூட்டணி,മഹാസഖ്യം
பேரறிஞர்,ഗ്രാൻഡീ
கிராண்ட் சிக்னர்,ഗ്രാൻഡ് സിഗ്നർ
கிராண்ட் சிக்னர்,ഗ്രാൻഡ് സിഗ്നർ
பெரும் உள்நாட்டுப் போர்,മഹത്തായ ആഭ്യന്തരയുദ്ധം
பெரிய புறப்பாடு (புத்தரின்),മഹത്തായ പുറപ്പാട് (ബുദ്ധന്റെ)
பெரிய இந்தியா,ഗ്രേറ്റർ ഇന്ത്യ
கிரேட் ஹெல்லாஸ்,ഗ്രേറ്റ് ഹെല്ലസ്
பெரிய கூட்டம்,വലിയ സംഘം
பெரிய துறவு (=பெரும் புறப்பாடு),മഹത്തായ ത്യാഗം (=വലിയ പുറപ്പാട്)
பெரிய முத்திரை,വലിയ മുദ്ര
பெரிய டிராக்,വലിയ ട്രാക്ക്
பெரிய வாகனம்,വലിയ വാഹനം
சீனப் பெருஞ்சுவர்,ചൈനീസ് വന്മതില്
க்ரீவ்,ഗ്രേവ്
காவலர்-அறை,ഗാർഡ് ചേംബർ
காவலர்-அறை,ഗാർഡ് ചേംബർ
காவலர்-அறை,ഗാർഡ് ചേംബർ
குப்தாக்கள்,ഗുപ്തർ
ஹாகியோகிராபி,ഹാജിയോഗ്രാഫി
ஹாகியோகிராபி,ഹാജിയോഗ്രാഫി
ஹேகியோலஜி,ഹാജിയോളജി
ஹேகியோலஜி,ഹാജിയോളജി
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,സ്വകാര്യ പ്രേക്ഷകരുടെ ഹാൾ
பொது பார்வையாளர்களின் மண்டபம்,പൊതു പ്രേക്ഷകരുടെ ഹാൾ
குஞ்சு பொரிப்பது,ഹാച്ച്മെന്റ്
ஹீத்தன்,ഹീതൻ
ஹீத்தன்,ഹീതൻ
ஹீத்தனிசம்,ഹീതനിസം
ஹெகிரா (ஹெஜேரா),ഹെഗിറ (ഹെജേര)
ஹெலனிசம்,ഹെല്ലനിസം
ஹெலட்,ഹെലോട്ട്
ஹெரால்ட்ரி,ഹെറാൾഡ്രി
பாரம்பரியம்,പൈതൃകം
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,ഹൈറോഗ്ലിഫിക് ലീനിയർ പ്രതീകങ്ങൾ
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,ഹൈറോഗ്ലിഫിക് ലിപി
உயர் தேவாலயம்,ഉയർന്ന പള്ളി
உயர் லேண்டர்,ഉയർന്ന ലാൻഡർ
இந்து மதம்,ഹിന്ദുമതം
வரலாற்றாசிரியர்,ചരിത്രകാരൻ
வரலாற்றாசிரியர்,ചരിത്രകാരൻ
வரலாற்று பொருள்முதல்வாதம்,ചരിത്രപരമായ ഭൗതികവാദം
வரலாற்று சகாப்தம்,ചരിത്ര യുഗം
வரலாற்று எல்லை,ചരിത്രപരമായ അതിർത്തി
வரலாற்றாசிரியர்,ചരിത്രകാരൻ
வரலாற்றாசிரியர்,ചരിത്രകാരൻ
வரலாற்று வரலாறு,ചരിത്രരചന
வரலாற்று வரலாறு,ചരിത്രരചന
வரலாறு,ചരിത്രം
ஹிட்டிட் பேரரசு,ഹിറ്റൈറ്റ് സാമ്രാജ്യം
புனித கூட்டணி,വിശുദ്ധ സഖ്യം
புனித நகரம்,വിശുദ്ധ നഗരം
புனித நகரம்,വിശുദ്ധ നഗരം
புனித நிலம்,പുണ്യ സ്ഥലം
புனித நிலம்,പുണ്യ സ്ഥലം
புனித லீக்,ഹോളി ലീഗ്
புனித லீக்,ഹോളി ലീഗ്
புனித ரோமானியப் பேரரசு (=பேரரசு),വിശുദ്ധ റോമൻ സാമ്രാജ്യം (= സാമ്രാജ്യം)
புனித கடல்,വിശുദ്ധ കടൽ
புனித கடல்,വിശുദ്ധ കടൽ
புனிதப் போர்,വിശുദ്ധ യുദ്ധം
புனிதப் போர்,വിശുദ്ധ യുദ്ധം
உள்நாட்டு அரசாங்கம்,ആഭ്യന്തര സർക്കാർ
ஊர்க்காவல்படை,ഹോം ഗാർഡ്
தாயகம்,സ്വദേശം
வீட்டு விதி,ഹോം റൂൾ
வீட்டு விதி,ഹോം റൂൾ
கூட்டம்,കൂട്ടം
கூட்டம்,കൂട്ടം
விரோத நாடு,ശത്രു രാജ്യം
பகை நிலம்,ശത്രു ഭൂമി
ஒருவரை துரத்தி செல்லுதல்,ചൂടുള്ള പിന്തുടരൽ
வீடு,വീട്
வீடு,വീട്
ஹவுஸ் ஆஃப் காமன்ஸ்,പ്രജാസഭ
ஹவுஸ் ஆஃப் லார்ட்ஸ்,ഹൗസ് ഓഫ് ലോർഡ്സ്
பிரதிநிதிகள் சபை,പ്രതിനിധി സഭ
ஹ்யூஜினோட்ஸ்,ഹ്യൂഗനോട്ടുകൾ
மனிதநேயம்,മാനവികത
மனிதநேயவாதி,ഹ്യൂമനിസ്റ്റ്
நூறு யேசர்ஸ் போர்,നൂറ് യെസ്സർ യുദ്ധം
ஹங்கர்,ഹങ്കർ
இபாதத் கானா (வழிபாட்டு இல்லம்),ഇബാദത്ത് ഖാന (ആരാധനാലയം)
ஐகானோக்ளாஸ்ட்,ഐക്കണോക്ലാസ്റ്റ്
உருவ வழிபாடு செய்பவர்,വിഗ്രഹാരാധകൻ
இலாஹி சகாப்தம்,ഇലാഹി യുഗം
சட்டவிரோத போர்,നിയമവിരുദ്ധ യുദ്ധം
ஒளிரும் கையெழுத்துப் பிரதி,പ്രകാശിതമായ കൈയെഴുത്തുപ്രതി
விளக்கப்பட கையெழுத்துப் பிரதி,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
விளக்கப்பட கையெழுத்துப் பிரதி,ചിത്രീകരിച്ച കൈയെഴുത്തുപ്രതി
இமாம் (இம்மாம்),ഇമാം (ഇമ്മൂം)
இமாமேட்,ഇമാമത്ത്
இமாமேட்,ഇമാമത്ത്
இமாம்பரா,ഇമാംബരഃ
ஏகாதிபத்தியம்,ഇംപീരിയൽ
ஏகாதிபத்திய நகரம்,സാമ്രാജ്യത്വ നഗരം
ஏகாதிபத்தியம்,സാമ്രാജ്യത്വം
ஏகாதிபத்திய விருப்பம்,സാമ്രാജ്യത്വ മുൻഗണന
முறையற்ற தன்மை,അപ്രമാദിത്വം
வஞ்சகர்,വഞ്ചകൻ
சிறைவாசம்,തടവ്
சிறைவாசம்,തടവ്
ஊடுருவல்,കടന്നുകയറ്റം
ஊடுருவல்காரன்,നുഴഞ്ഞുകയറ്റക്കാരൻ
சுதந்திரம்,സ്വാതന്ത്ര്യം
சுதந்திர தினம்,സ്വാതന്ത്യദിനം
சுதந்திர மண்டபம்,ഇൻഡിപെൻഡൻസ് ഹാൾ
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),ഇന്ത്യൻ അമേരിയൻ (=റെഡ് ഇന്ത്യൻ=അമേരിക്കൻ ഇന്ത്യൻ)
இந்தியன் ஹோம் ரூல் லீக்,ഇന്ത്യൻ ഹോം റൂൾ ലീഗ്
தொழில் புரட்சி,വ്യവസായ വിപ്ലവം
காஃபிர்,അവിശ്വാസി
காஃபிர்,അവിശ്വാസി
ஊடுருவல்,നുഴഞ്ഞുകയറ്റം
ஊடுருவி,നുഴഞ്ഞുകയറ്റക്കാരൻ
தகவல் தருபவர்,വിവരദാതാവ്
தகவல் தருபவர்,വിവരദാതാവ്
தகவல் தருபவர்,വിവരദാതാവ്
தகவல் தருபவர்,വിവരദാതാവ്
நுழைவு,പ്രവേശനം
நுழைவு,പ്രവേശനം
நுழைவு,പ്രവേശനം
குடியிருப்பு,താമസസ്ഥലം
வசிப்பிடத்தை,നിവാസി
பரம்பரை,അനന്തരാവകാശം
பரம்பரை,അനന്തരാവകാശം
பரம்பரை,അനന്തരാവകാശം
கல்வெட்டு,ലിഖിതം
சின்னம்,ചിഹ്നം
அணுகல் கருவி,പ്രവേശന ഉപകരണം
அரசாங்கத்தின் கருவி,സർക്കാരിന്റെ ഉപകരണം
கிளர்ச்சி (கிளர்ச்சி),കലാപം (കലാപം)
கிளர்ச்சியாளர்,വിമതൻ
கிளர்ச்சி,കലാപം
கிளர்ச்சி,കലാപം
ஒருங்கிணைப்பு,സംയോജനം
பதிவுகளின் நேர்மை,രേഖകളുടെ സമഗ്രത
மாநிலங்களின் ஒருமைப்பாடு,സംസ്ഥാനങ്ങളുടെ സമഗ്രത
புத்திஜீவிகள் (புத்திசாலித்தனம்),ബുദ്ധിജീവി (ഇന്റലിജന്റ്സിയ)
பரிந்து பேசுதல்,മദ്ധ്യസ്ഥത
பரிந்து பேசுபவர்,മദ്ധ്യസ്ഥൻ
இடைத்தரகர்,ഇടനിലക്കാരൻ
சர்வதேசியம்,അന്തർദേശീയത
சர்வதேசியம்,അന്തർദേശീയത
சர்வதேசியவாதி,അന്താരാഷ്ട്രവാദി
உள்நாட்டுப் போர்,ആഭ്യന്തര യുദ്ധം
பயிற்சியாளர்,ഇന്റേണി
பயிற்சியாளர்,ഇന്റേണി
பயிற்சி முகாம்,ഇന്റേണി ക്യാമ്പ്
அடைப்பு,അന്തേവാസി
அடைப்பு,അന്തേവാസി
அடைப்பு,അന്തേവാസി
இன்டர்னுன்சியோ,ഇന്റർന്യൂൺസിയോ
மொழிபெயர்ப்பாளர்,വ്യാഖ്യാതാവ്
மொழிபெயர்ப்பாளர்,വ്യാഖ്യാതാവ്
மொழிபெயர்ப்பாளர்,വ്യാഖ്യാതാവ്
தலையீடு,ഇടപെടൽ
குடலிறக்கம்,ഇന്റസ്റ്റസി
குடல்,ഇൻറസ്റ്റേറ്റ്
சூழ்ச்சி,കുതന്ത്രം
ஊடுருவும் நபர்,നുഴഞ്ഞുകയറ്റക്കാരൻ
ஊடுருவும் நபர்,നുഴഞ്ഞുകയറ്റക്കാരൻ
ஊடுருவல்,നുഴഞ്ഞുകയറ്റം
படையெடுப்பு,അധിനിവേശം
படையெடுப்பு,അധിനിവേശം
முதலீடு செய்யுங்கள்,നിക്ഷേപിക്കുക
முதலீடு செய்யுங்கள்,നിക്ഷേപിക്കുക
முதலீடு செய்யுங்கள்,നിക്ഷേപിക്കുക
முதலீடு செய்யுங்கள்,നിക്ഷേപിക്കുക
முதலீடு,നിക്ഷേപം
முதலீடு,നിക്ഷേപം
முதலீடு,നിക്ഷേപം
முதலீட்டு விழா,നിക്ഷേപ ചടങ്ങ്
தேசியத்துடன் முதலீடு செய்யுங்கள்,ദേശീയതയോടെ നിക്ഷേപിക്കുക
வெல்ல முடியாத அர்மடா,അജയ്യമായ അർമാഡ
மீறல் (அரசு),ലംഘനം (സംസ്ഥാനത്തിന്റെ)
மீறல் நிலை,ലംഘിക്കുന്ന അവസ്ഥ
அழிக்க முடியாத கோட்டை,അഭേദ്യമായ കോട്ട
இரும்பு யுகம்,ഇരുമ്പ് യുഗം
இரும்புத்திரை,ഇരുമ്പു മറ
இரும்பு பாதுகாப்பு,ഇരുമ്പ് കാവൽ
இரும்பு ரேஷன்,ഇരുമ്പ് റേഷൻ
இரும்பு பக்கங்கள்,ഇരുമ്പ് വശങ്ങൾ
இரும்பு முனை அம்பு,ഇരുമ്പ് ടിപ്പുള്ള അമ്പ്
இஸ்த்மியா விளையாட்டுகள்,ഇസ്ത്മിയൻ ഗെയിമുകൾ
ஜானிசரி,ജാനിസറി
காவலாளி,കാവൽക്കാരൻ
காவலாளி,കാവൽക്കാരൻ
ஈட்டி,ജാവലിൻ
ஜிம் க்ரோ சட்டங்கள்,ജിം ക്രോ നിയമങ്ങൾ
ஜிங்கோ,ജിങ്കോ
ஜிங்கோ,ജിങ്കോ
ஜிங்கோ,ജിങ്കോ
ஜிங்கோயிசம்,ജിങ്കോയിസം
கூட்டு நடவடிக்கை,സംയുക്ത പ്രവർത്തനം
கூட்டு கட்டுப்பாடு,സംയുക്ത നിയന്ത്രണം
கூட்டு ஆக்கிரமிப்பு,ജോയിന്റ് ഒക്യുപെൻസി
நடுவர் மன்றம்,ജൂറി
வெறும் காரணம்,വെറും വ്യവഹാരം
வை,സൂക്ഷിക്കുക
காப்பக காப்பாளர்,ആർക്കൈവ്സ് സൂക്ഷിപ്പുകാരൻ
கெட்டில்-டிரம்,കെറ്റിൽ-ഡ്രം
முக்கிய வார்த்தை,പ്രധാന വാക്ക്
அரசன்,രാജാവ്
இராச்சியம்,രാജ്യം
கிங்லெட்,കിംഗ്ലെറ്റ്
கிங் மேக்கர்,കിംഗ് മേക്കർ
அரசாட்சி,രാജത്വം
அரசாட்சி,രാജത്വം
சமையலறை அமைச்சரவை,അടുക്കള കാബിനറ്റ്
மாவீரர்,നൈറ്റ്
அரசாட்சி,രാജത്വം
கிங்ட்ஸ் மருத்துவமனைகள்,കിംഗ്സ് ഹോസ്പിറ്റലർമാർ
செயின்ட் ஜான் மாவீரர்கள்,നൈറ്റ്സ് ഓഫ് സെന്റ് ജോൺ
நைட் டெம்ப்ளர்,നൈറ്റ് ടെംപ്ലർ
கு க்ளக்ஸ் கிளான் (KKK),കു ക്ലക്സ് ക്ലാൻ (കെകെകെ)
குமிண்டாங்,കുമിൻതാങ്
பாமர மக்கள்,അല്മായ
லான்ஸ்,ലാൻസ്
லான்சர்,ലാൻസർ
பின்னர் குப்தர்கள்,പിന്നീട് ഗുപ്തർ
சட்டப்படியான வாரிசு,നിയമാനുസൃത അവകാശി
சட்டமின்மை (=சீர்குலைவு),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
சட்டமின்மை (=சீர்குலைவு),നിയമലംഘനം (=അസ്വാസ്ഥ്യം)
சட்ட அதிபதிகள்,നിയമപ്രഭുക്കൾ
பக்தியின் சட்டம்,ഭക്തി നിയമം
உலக நாடுகள் சங்கம்,ലീഗ് ഓഫ് നേഷൻസ്
மரபு (=விருப்பம்),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
மரபு (=விருப்பம்),പാരമ്പര്യം (=വസ്വിയ്യത്ത്)
சட்டப்படியான வாரிசு,നിയമപരമായ അവകാശി
சட்டப்படி,നിയമാനുസൃതം
சட்டப்படி,നിയമാനുസൃതം
சட்டப்படி,നിയമാനുസൃതം
புராண,ഇതിഹാസം
புராண,ഇതിഹാസം
படையணி,ലെജിയൻ
படையணி,ലെജിയൻ
லெஜியன் ஆஃப் ஹானர்,ലീജിയൻ ഓഫ് ഓണർ
Lese majesty (=lese majeste),ലെസ് മഹിമ (=ലെസെ മഹിമ)
குறைவான மாநிலங்கள்,കുറഞ്ഞ സംസ്ഥാനങ്ങൾ
நம்பிக்கைக் கடிதங்கள்,വിശ്വാസപത്രങ്ങൾ
லீஜ்-பிரபு,ലീജ്-പ്രഭു
லீஜ் மனிதன்,ലീജ് മനുഷ്യൻ
லீஜ் மனிதன்,ലീജ് മനുഷ്യൻ
ஆயுள் தண்டனை,ജീവപര്യന്തം തടവ്
பரம்பரை,വംശാവലി
குட்டி இங்கிலாந்துக்காரர்,ചെറിയ ഇംഗ്ലണ്ടുകാരൻ
சிறிய வாகனம் (=குறைவான வாகனம்),ചെറിയ വാഹനം (=കുറവ് വാഹനം)
கடல்சார் மாநிலம்,തീരദേശ സംസ്ഥാനം
வழிபாட்டு முறைகள்,ആരാധനക്രമങ്ങൾ
வழிபாட்டு முறை,ആരാധനാക്രമം
உள்ளூர் விசுவாசம்,പ്രാദേശിക വിധേയത്വം
உள்ளாட்சி-சுய அரசு,തദ്ദേശ സ്വയംഭരണം
நீண்ட பாராளுமன்றம்,നീണ്ട പാർലമെന്റ്
தாழ்ந்த நாடுகள்,താഴ്ന്ന രാജ്യങ്ങൾ
விசுவாசமான,വിശ്വസ്തൻ
விசுவாசம்,സത്യസന്ധത
மச்சியாவெல்லியன் கொள்கை,മച്ചിയവെല്ലിയൻ നയം
மேக்னா கார்ட்டா,മാഗ്ന കാർട്ട
மேக்னம் கான்சிலியம்,മാഗ്നം കൺസിലിയം
மாலும் தடை,മലം നിരോധനം
மாண்டமஸ்,മന്ദമസ്
ஆணை,ജനവിധി
"ஆணை, வகுப்பு &#39;ஏ&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;എ&#39;"
"ஆணை, வகுப்பு &#39;பி&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;ബി&#39;"
"ஆணை, வகுப்பு &#39;சி&#39;","മാൻഡേറ്റ്, ക്ലാസ് &#39;സി&#39;"
ஆணை அமைப்பு,മാൻഡേറ്റ് സിസ്റ്റം
கட்டாய நிலை,നിർബന്ധിത സംസ്ഥാനം
மங்கோனல்,മാങ്കണൽ
அறிக்கை,മാനിഫെസ്റ്റോ
சூழ்ச்சிகள்,കുതന്ത്രങ്ങൾ
போர் நாயகன்,മാൻ-ഓഫ്-വാർ
மேனர்,മനോർ
மேனர்,മനോർ
மனித சக்தி,മനുഷ്യശക്തി
மனித சக்தி,മനുഷ്യശക്തി
மனுமிஷன்,മനുമിഷൻ
மனுமித்,മനുമിത്
கையெழுத்துப் பிரதி,കൈയെഴുത്തുപ്രതി
கையெழுத்துப் பிரதி,കൈയെഴുത്തുപ്രതി
கையெழுத்துப் பிரதி,കൈയെഴുത്തുപ്രതി
கொள்ளைக்காரன்,കൊള്ളക്കാരൻ
கடல் பெல்ட்,മാരിടൈം ബെൽറ്റ്
கடல் நாகரிகம்,സമുദ്ര നാഗരികത
கடல்சார் கொடி,സമുദ്ര പതാക
கடல்சார் சக்திகள்,സമുദ്ര ശക്തികൾ
கடல்சார் இறையாண்மை,സമുദ്ര പരമാധികാരം
கடல் போர்,സമുദ്ര യുദ്ധം
மார்க்விஸ்,മാർക്വിസ്
மார்க்விசேட்,മാർക്വിസേറ്റ്
இராணுவ சட்டம்,പട്ടാള നിയമം
தற்காப்பு இனங்கள்,ആയോധന മത്സരങ്ങൾ
தியாகி,രക്തസാക്ഷി
படுகொலை,കൂട്ടക്കൊല
சூழ்ச்சி நிறை,കുതന്ത്രത്തിന്റെ മാസ്സ്
மாஸ்டர்-அட்-ஆர்ம்ஸ்,മാസ്റ്റർ-അറ്റ്-ആംസ്
விழாக்களின் மாஸ்டர்,ആചാര്യൻ
வீட்டு மாஸ்டர்,ഗൃഹനാഥൻ
குதிரையின் மாஸ்டர்,മാസ്റ്റർ ഓഫ് ദി ഹോഴ്സ്
மாஸ்டர் ஆஃப் தி ரோல்ஸ்,റോളുകളുടെ മാസ്റ്റർ
பொருத்துக,പൊരുത്തം
பொருத்துக,പൊരുത്തം
தீப்பெட்டி,മാച്ച്ലോക്ക്
திருமண கூட்டணி,വിവാഹബന്ധം
மத்திய தரைக்கடல் சக்திகள்,മെഡിറ്ററേനിയൻ ശക്തികൾ
மென்ஷிவிக்,മെൻഷെവിക്
கூலிப்படை,കൂലിപ്പടയാളി സൈന്യം
கூலிப்படை வீரர்,കൂലിപ്പണിക്കാരൻ
வியாபாரி,വ്യാപാരി
இடைக்காலம்,മധ്യ കാലഘട്ടം
மத்திய கிழக்கு,മിഡിൽ ഈസ്റ്റ്
நடுத்தர பாதை,മധ്യഭാഗം
நடுத்தர பாதை,മധ്യ പാത
நடுத்தர வழி (=நடுவழி),മിഡിൽ വേ (=മിഡിൽ കോഴ്സ്)
