Punjabi,Hindi
ਡਾਇਰੈਕਟਰੀ,निर्देशिका
ਡਾਇਰੈਕਟਰੀ  ਸਹਾਇਤਾ ਬਿ Bureau ਰੋ,निर्देशिका सहायता ब्यूरो
ਡਾਇਰੈਕਟਰੀ  ਸਹਾਇਤਾ  ਓਪਰੇਟਰ,निर्देशिका सहायता प्रचालक
ਡਾਇਰੈਕਟਰੀ ਜੰਤਰ,निर्देशिका युक्ति
ਸਿੱਧਾ ਬਾਹਰ ਵੱਲ  ਡਾਇਲਿੰਗ,सीथे डायलन
ਸਿੱਧੀ ਪ੍ਰਤੀਸ਼ਤਤਾ,प्रत्यक्ष प्रतिशतता
ਸਿੱਧਾ ਬਿੰਦੂ  ਰੀਪੀਟਰ,प्रत्यक्ष बिन्दु पुनरावर्तित्र
ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ  ਸੈਟੇਲਾਈਟ,प्रत्यक्ष संचरण उपग्रह
ਸਿੱਧਾ ਵੌਇਸ ਇੰਪੁੱਟ,प्रत्यक्ष वाक् निवेश
ਅਯੋਗ ਮੋਡੀ .ਲ,असमर्थ प्रतिरूपक
ਸਿਗਨਲ ਨੂੰ ਅਸਮਰੱਥ ਬਣਾਉਣਾ,असमर्थकारी संकेत
ਵਿਗੜਨਾ,विपुंजन
ਡਿਸਸਿਬਲਰ,विकोंडातरक
ਬਿਪਤਾ ਡੰਪ,विनाशी सन्निक्षेप
ਡੈਟਾ ਡੇਟਾ,असंतत आँकड़े
ਵਿਪਰੀਤ ਉਪਕਰਣ,असंतत युक्ति
ਚਾਰ  ਤਬਦੀਲੀ,अंसतत फुरिए रूपान्तरण
ਵੱਖਰਾ  ਪ੍ਰੋਗਰਾਮਿੰਗ,अंसतत क्रमादेशान
ਵੱਖਰਾ  ਪ੍ਰਤੀਨਿਧਤਾ,असंतत निरूपण
ਵਿਵੇਕਸ਼ੀਲ  ਹਾਈਫਨ,स्वेच्छ हाइफन
ਵਿਵੇਕਸ਼ੀਲਤਾ,असंततकरण
ਵਿਵੇਕਸ਼ੀਲਤਾ  ਗਲਤੀ,असंततकरण त्रुटि
ਪੱਖਪਾਤ  ਵਿਸ਼ਲੇਸ਼ਣ,विविक्तकर विश्लेषण
ਵਿਤਕਰਾ  ਹਦਾਇਤ,विवविक्तकरण अनुदेश
ਵਿਤਕਰਾ ਕਰਨ ਵਾਲਾ,विविक्तकर
ਡਿਸਜੈਕਸ਼ਨ,सम्मिलन
ਡਿਸਕ ਪਹੁੰਚ,चक्रिका अभिगमन
ਡਿਸਕ-ਅਧਾਰਤ,चक्रिका आधारित प्रचालन
ਡਿਸਕ ਕੰਟਰੋਲਰ  ਕਾਰਡ,चक्रिका नियंत्रक पत्रक
ਡਿਸਕੀਟ,"नम्यिका, डिस्कट"
ਡਿਸਕੇਟ-ਫੌਰਮੈਟਡ  ਚੇਪੀ,नम्यिका संरूपित टेप
ਕਠੋਰ ਮੋਰੀ,नम्यिका दृढ़ छिद्र
ਡਿਸਕੀਟ ਸਟੋਰੇਜ,नम्यिका भंडारण
ਡਿਸਕੀਟ ਸਟੋਰੇਜ  ਜੰਤਰ,नम्मिका भंडारण युक्ति
ਡਿਸਕ ਫਾਈਲ,चक्रिका संचिका
ਡਾਟਾ  ਸੰਚਾਰ  ਇੰਟਰਫੇਸ,चक्रिका संचिका नियंत्रक
ਡਿਸਕ ਓਪਰੇਟਿੰਗ  ਸਿਸਟਮ,चक्रिका प्रचालन तंत्र
ਡਿਸਕ ਪੈਕ,चक्रिका संकुल
ਡਿਸਕ ਸੈਕਟਰ,चक्रिका क्षेत्रक
ਡਿਸਕ ਛਾਂਟੀ,चक्रिका शाटन
ਡਿਸਕ ਸਟੋਰੇਜ,चक्रिका भंडारण
ਡਿਸਕ ਸਟੋਰੇਜ਼ ਡਿਵਾਈਸ,चक्रिका भंडारण युक्ति
ਡਿਸਕ ਸਟੋਰੇਜ  ਮੋਡੀ ule ਲ,चक्रिका भंडारण प्रतिरूपक
ਡਿਸਕ-ਟੂ-ਪ੍ਰਿੰਟਰ  ਸਹੂਲਤ,चक्रिका से मुद्रित उपयोगिता
ਡਿਸਕ ਇਕਾਈ,चक्रिका एकक
ਡਿਸਕ ਵਾਲੀਅਮ,चक्रिका संकुल
ਭੇਜਣ,प्रेषण
ਡਿਸਪੈਚਰ,प्रेषक
ਭੇਜਣਾ ਖੇਤਰ,प्रेषण क्षेत्र
ਭੇਜਣਾ  ਤਰਜੀਹ,प्रेषण प्राथमिकता
ਖਿੰਡਾ ਦਿੱਤਾ  ਬੁੱਧੀਮਾਨ,परिक्षिप्त बुद्धि
ਫੈਲਾਅ,परिक्षेपण
ਪ੍ਰਦਰਸ਼ਿਤ ਕਰੋ ਅਤੇ  ਛਪਾਈ  ਕੈਲਕੁਲੇਟਰ,प्रदर्श एवं मुद्रण परिकलित्र
ਡਿਸਪਲੇਅ ਗੁਣ,प्रदर्श गुण
ਡਿਸਪਲੇਅ  ਪਿਛੋਕੜ,प्रदर्श पृष्ठभूमि
ਡਿਸਪਲੇਅ ਕੈਲਕੁਲੇਟਰ,प्रदर्श परिकलित्र
ਡਿਸਪਲੇਅ ਸੈਂਟਰ,प्रदर्श केन्द्र
ਡਿਸਪਲੇਅ ਅੱਖਰ  ਜੇਨਰੇਟਰ,प्रदर्श संप्रतीक जनित्र
ਡਿਸਪਲੇਅ ਕਾਲਮ,प्रदर्श स्तंभ
ਡਿਸਪਲੇਅ ਕਮਾਂਡ,प्रदर्श समादेश
ਡਿਸਪਲੇਅ ਕੰਪੋਨੈਂਟ,प्रदर्श घटक
ਡਿਸਪਲੇਅ ਕੰਸੋਲ,प्रदर्श कन्सोल
ਡਿਸਪਲੇਅ ਚੱਕਰ,प्रदर्श चक्र
ਡਿਸਪਲੇਅ ਸਾਈਕਲ ਟਾਈਮ,प्रदर्श चक्र काल
ਡਿਸਪਲੇਅ ਡਿਵਾਈਸ,प्रदर्श युक्ति
ਡਿਸਪਲੇਅ ਡਰੱਮ,प्रदर्श ड्रम
ਡਿਸਪਲੇ ਐਲੀਮੈਂਟ,प्रदर्श अवयव
ਪ੍ਰਦਰਸ਼ਿਤ ਖੇਤਰ,प्रदर्श क्षेत्र
ਫੌਰਗਰਾਉਂਡ ਪ੍ਰਦਰਸ਼ਤ ਕਰੋ,प्रदर्श अग्रभूमि
ਡਿਸਪਲੇ ਫਰੇਮ,प्रदर्श ढाँचा
ਡਿਸਪਲੇਅ ਸਮੂਹ,प्रदर्श समूह
ਡਿਸਪਲੇਅ ਚਿੱਤਰ,प्रदर्श प्रतिबिंब
ਡਿਸਪਲੇਅ ਲਾਈਨ,प्रदर्श रेखा
ਡਿਸਪਲੇਅ ਆਰਡਰ,प्रदर्श आदेश
ਡਿਸਪਲੇ ਪੈਨਲ,प्रदर्श पट्टिका
ਡਿਸਪਲੇਅ ਸਥਿਤੀ,प्रदर्श स्थिति
ਪ੍ਰਦਰਸ਼ਤ ਪ੍ਰੋਸੈਸਿੰਗ  ਯੂਨਿਟ,प्रदर्श संसाधन एकक
ਡਿਸਕੈਲ ਡਿਸਪਲੇਅ  ਨਿਯੰਤਰਣ,प्रदर्श वापसी नियंत्रण
ਡਿਸਪਲੇ ਖੰਡ,प्रदर्श खंड
ਡਿਸਪਲੇਅ ਸਪੇਸ,प्रदर्श स्थान
ਸਤਹ ਪ੍ਰਦਰਸ਼ਿਤ ਕਰੋ,प्रदर्श पृष्ठ
ਡਿਸਪਲੇਅ ਟਰਮੀਨਲ,प्रदर्श अंतक
ਡਿਸਪਲੇਅ ਟਿ .ਬ,प्रदर्श नलिका
ਡਿਸਪਲੇਅ ਯੂਨਿਟ,प्रदर्श एकक
ਭੰਗ ਧੁਨ,निरूत्साहन टोन
ਵਿਗਾੜ ਖੇਤਰ,गांतव्य क्षेत्र
ਵਿਗਾੜ ਦੀ ਫਾਈਲ,गंतव्य संचिका
ਵੱਖਰੀ ਰਿੰਗਿੰਗ,विविक्तकारी ध्वनि
ਭਟਕਣਾ,विरूपण
ਵੰਡਿਆ  ਕੰਪਿ uting ਟਿੰਗ,वितरित अभिकलन
ਡਿਸਟ੍ਰੀਬਿਡ ਡਾਟਾ  ਕਾਰਵਾਈ,विनतरीत आँकड़ा संसाधन
ਡਿਸਟ੍ਰੀਬਿ .ਟਡ ਡੇਟਾ-ਪ੍ਰੋਸੈਸਿੰਗ ਨੈਟਵਰਕ,वितरित आँकड़ा संसाधन जालक्रम
ਵੰਡਿਆ  ਫੰਕਸ਼ਨ,वितरित कार्य
ਵੰਡਿਆ  ਬੁੱਧੀਮਾਨ,वितरित बुद्धि
ਵੰਡਿਆ ਤਰਕ,वितरित तर्क
ਵੰਡਿਆ  ਨੈੱਟਵਰਕ,वितरित जालक्रम
ਵੰਡਿਆ  ਕਾਰਵਾਈ,वितरित संसाधन
ਵੰਡਿਆ  ਕਾਰਵਾਈ  ਨੈੱਟਵਰਕ,वितरित संसाधन जालक्रम
ਵੰਡਿਆ  ਪ੍ਰੋਸੈਸਰ,वितरित संसाधित्र
ਡਿਸਟ੍ਰੀਬਿ .ਟਿੰਗ ਫਰੇਮ,वितरण ढांचा
ਵੰਡ ਕੇਬਲ,वितरण केबल
ਵੰਡ ਫਰੇਮ,वितरण ढांचा
ਵਿਭਿੰਨਤਾ,"विभिन्नता, विविधता"
ਵਿਭਿੰਨਤਾ,विभिन्नता योजित्र
ਵੰਡੋ,विभाजन जाँच
ਵੰਡਿਆ ਗਿਆ ਸਲਿਟ ਸਕੈਨ,विभआजित स्लिट क्रमविक्षण
ਡਿਵੀਜ਼ਨ ਹੈਡਰ,प्रभाग प्रवेशिका
ਵੰਡ-ਰੀਮਾਈਂਡਰ  ਵਿਧੀ,विभाजन शेष विधि
ਵਿਭਾਜਨ,भाजक
ਦਸਤਾਵੇਜ਼,प्रलेख
ਦਸਤਾਵੇਜ਼  ਅਸੈਂਬਲੀ,प्रलेख समाहार
ਦਸਤਾਵੇਜ਼,प्रलेखन
ਦਸਤਾਵੇਜ਼  ਕਿਤਾਬ,प्रलेखन पुस्तिका
ਦਸਤਾਵੇਜ਼ ਪ੍ਰੋਗਰਾਮ,प्रलेखन क्रमादेश
ਦਸਤਾਵੇਜ਼  ਕਿਸਮ,प्रलेखन प्रकार
ਦਸਤਾਵੇਜ਼  ਸੰਭਾਲਣਾ,प्रलेख हस्तन
ਦਸਤਾਵੇਜ਼ ਅਗਵਾਈ  ਕਿਨਾਰੇ,प्रलेख अग्रग कोर
ਦਸਤਾਵੇਜ਼ ਮਾਰਕ,प्रलेख चिह्न
ਦਸਤਾਵੇਜ਼  ਤਿਆਰੀ,प्रलेख तैयारी
ਦਸਤਾਵੇਜ਼ ਰੀਡਰ,प्रलेख पठित्र
ਦਸਤਾਵੇਜ਼  ਹਵਾਲਾ ਕਿਨਾਰਾ,प्रलेख संदर्भ कोर
ਦਸਤਾਵੇਜ਼ ਪ੍ਰਾਪਤੀ,प्रलेख प्रतिनयन
Docuterm,प्रलेख सूचक
ਘਰੇਲੂ ਸੈਟੇਲਾਈਟ  ਕੈਰੀਅਰ,देशीय उपग्रह वाहक
ਕੁਝ ਨਾ ਕਰੋ  ਓਪਰੇਸ਼ਨ  (= ਕੋਈ ਕਾਰਵਾਈ ਨਹੀਂ  ਹਦਾਇਤ),अप्रचालन अनुदेश
ਡਪੈਂਟ,मादक पदार्थ
ਬਿੰਦੀ- ਅੱਖਰ  ਪ੍ਰਿੰਟਰ,बिंदु संप्रतीक मुद्रित्र
ਡੌਟ ਮੈਟ੍ਰਿਕਸ,बिंदु मैट्रिक्स
ਡੌਟ ਪ੍ਰਿੰਟਰ (= ਮੈਟ੍ਰਿਕਸ  ਪ੍ਰਿੰਟਰ),मैट्रिक्स मुद्रित
ਡਬਲ ਬੱਫਲਿੰਗ,द्विक चयकन
ਡਬਲ ਕਾਰਡ,द्विक पत्रक
ਡਬਲ-ਸੰਘਣਾ  ਰਿਕਾਰਡਿੰਗ,द्विक सघन अभिलेखन
ਦੋਹਰਾ ਘਣਤਾ  ਰਿਕਾਰਡਿੰਗ,द्विक सघनता अभिलेखन
ਦੋਹਰਾ ਖਤਮ ਹੋ ਗਿਆ  ਕਤਾਰ,द्विक अंत पंक्ति
ਡਬਲ-ਐਂਟਰੀ ਕਾਰਡ,द्विप्रविष्टि पत्रक
ਦੋਹਰੀ ਲੰਬਾਈ  ਰਜਿਸਟਰ,द्विलंबाई पंजी
ਡਬਲ ਸ਼ੁੱਧਤਾ,द्विगुण परिशुद्धता
ਡਬਲ ਸ਼ੁੱਧਤਾ  ਹਿਸਾਬ,द्विगुण परिशुद्धता अंकगणित
ਡਬਲ ਸ਼ੁੱਧਤਾ  ਫੰਕਸ਼ਨ,द्विगुण परिशुद्धता फलन
ਡਬਲ ਸ਼ੁੱਧਤਾ  ਗਿਣਤੀ,द्विगुण परिशुद्धता संख्या
ਡਬਲ-ਪਲਸ  ਰਿਕਾਰਡਿੰਗ,द्विस्पंद अभिलेखन
ਡਬਲ ਪੰਚ,द्विक छिद्र
ਡਬਲ ਰੇਲ ਲੌਜਿਕ,द्विपथ तर्क
ਡਬਲ ਰਜਿਸਟਰ,द्विक पंजी
ਡਬਲ-ਸ਼ੀਟ  ਡਿਟੈਕਟਰ,द्विपर्ण संसूचक
ਡਬਲ-ਸ਼ੀਟ  Ejector,द्विपर्ण उत्क्षेपक
ਦੋ ਪਾਸੀ ਡਿਸਕ,द्विपार्श्व् चक्रिका
ਡਬਲ ਹੜਤਾਲ,द्विक टंकण
ਡਬਲ-ਸ਼ਬਦ,द्विशब्द
ਦੁਗਣੀ-ਲਿੰਕਡ ਰਿੰਗ,युग्मबंधित वलय
ਹੇਠਾਂ ਲਿੰਕ,अथःशृंखला
ਹੇਠਾਂ,अचेत कालावधि
ਹੇਠਾਂ ਵੱਲ  ਅਨੁਕੂਲਤਾ,अधोमुखी संगतता
ਹੇਠਾਂ ਵੱਲ  ਹਵਾਲਾ,अधोमुखी संदर्भ
ਖਿੱਚਣਾ,कर्षण
ਵਹਾਅ,अपवाह
ਡਰਾਫਟ ਗਲਤੀ,अपवाह त्रुटि
ਡਰਾਉਣਾ ਅੱਖਰ,अपवाही संप्रतीक
ਡ੍ਰੌਪ-ਮਰੇ ਰੁਕਣਾ,आकस्मिक विराम
ਅੰਦਰ ਸੁੱਟੋ,"दृयंक वर्धन, अंतःपात"
ਛੱਡ ਦੇਣਾ,"द्वयंक ह्रास, बहिःपात"
ਡ੍ਰੌਪ ਰੀਪੀਟਰ,पात पुनरावर्तित्र
ਸੁੱਟਣ ਦੀ ਤਾਰ,उपभोक्ता तार
ਡਰੱਮ ਡਰਾਈਵ,ड्रम परिचालन
ਡਰੱਮ ਪਲਾਟਰ,ड्रम आलेखित्र
ਡਰੱਮ ਪ੍ਰਿੰਟਰ,ड्रम मुद्रित्र
ਡਰੱਮ ਪ੍ਰਿੰਟਿੰਗ,ड्रम मुद्रण
ਡਰੱਮ ਸਕੈਨਿੰਗ,ड्रम क्रमवीक्षण
ਡਰੱਮ ਲੜੀਬੱਧ,ड्रम शाटन
ਡਰੱਮ ਸਟੋਰੇਜ,ड्रम भंडारण
ਡਰੱਮ ਯੂਨਿਟ,ड्रम एकक
ਡਰਾਈ,पूर्व परीक्षण
ਦੋਹਰੀ ਘਣਤਾ,द्वैत सघनता
ਦੋਹਰੀ ਤੀਬਰਤਾ,द्वैत तीव्रता
ਦਵੈਤ,द्वैती
ਦਵੈਤ ਸਿਧਾਂਤ,द्वैत प्रमेय
ਦੋਹਰੀ ਕਾਰਵਾਈ,द्वैत संक्रिया
ਦੋਹਰਾ ਪੋਰਟ ਮੈਮੋਰੀ,द्वैत संद्वार स्मृति
ਦੋਹਰਾ ਪ੍ਰੋਸੈਸਰ  ਸਿਸਟਮ,द्वैत संसाधित्र तंत्र
ਡਿ ual ਲ ਸਿਮਟਲੈਕਸ  ਵਿਧੀ,द्वैत एकल विधि
ਡਿ ual ਲ ਸਿਸਟਮ,द्वैत तंत्र
ਡਿਕਲ-ਪੰਚਡ  ਕਾਰਡ,द्वादश छिद्रित पत्रक
ਡੰਬੀ ਟਰਮੀਨਲ,मूल अंतक
ਡਮੀ ਐਡਰੈੱਸ,मूक पता
ਡਮੀ ਦਲੀਲ,मूक स्वतंत्र चर
ਡਮੀ ਚੈੱਕ,मूक जाँच
ਡਮੀ ਕੰਟਰੋਲ  ਅਨੁਭਾਗ,मूक नियन्त्रण अनुभाग
ਡਮੀ ਡੇਟਾ ਸੈਟ,मूक आँकड़ा समुच्चय
ਡਮੀ ਨਿਰਦੇਸ਼,मूक अनुदेश
ਡਮੀ ਸੈਕਸ਼ਨ,मूक अनुभाग
ਡਮੀ ਵੇਰੀਏਬਲ,मूक चर
ਡੰਪ,सन्निक्षेप
ਡੰਪ ਅਤੇ ਰੀਸਟਾਰਟ,सन्निक्षेप और पुनःप्रारंभ
ਡੰਪ ਚੈੱਕ,सन्निक्षेप जाँच
ਡੰਪ ਪੁਆਇੰਟ,सन्निक्षेप बिंदु
ਡੰਪ ਰੁਟੀਨ,सन्निक्षेप नेमका
ਡੂਡਸਿਮਲ,द्वादश आधारी
ਡੁਪਲੈਕਸ ਚੈਨਲ,द्वैध प्रणाल
ਡੁਪਲੈਕਸ ਸਰਕਟ,द्वैध परिपथ
ਡੁਪਲੈਕਸ  ਸੰਚਾਰ,द्वैध संचार
ਡੁਪਲੈਕਸ ਕੰਸੋਲ,द्वैध कंसोल
ਡੁਪਲੈਕਸਡ ਸਿਸਟਮ,द्वैधीकृत तंत्र
ਡੁਪਲੈਕਸਿੰਗ,"द्वैधीकरण, द्विसंकेतन"
ਡੁਪਲੈਕਸ ਓਪਰੇਸ਼ਨ,द्वैध संक्रिया
ਡੁਪਲੈਕਸ  ਸੰਚਾਰ,द्वैध संचरण
ਡੁਪਲਿਕੇਟ ਕੁੰਜੀ,अनुलिपि कुंजी
ਡੁਪਲਿਕੇਟ ਵਾਲੀਅਮ,अतिरिक्त खंड
ਡੁਪਲਿਕੇਸ਼ਨ ਚੈੱਕ,द्वि-आवृति जाँच
ਡੁਪਲਿਕੇਸ਼ਨ ਫੈਕਟਰ,गुणन कारक
ਦੀ ਡੁਪਲਿਕੇਸ਼ਨ  ਸਹੂਲਤਾਂ,सुविधा-गुणन
ਡੁਪਲਿਕਸਟਰ,अनुलिपित्र
ਡਾਇਡਿਕ ਬੂਲੀਅਨ  ਓਪਰੇਸ਼ਨ,द्वैयकीय बूलीय संक्रिया
ਡਾਇਡਿਕ ਓਪਰੇਸ਼ਨ,द्वयकीय संक्रिया
ਡਾਇਡਿਕ ਓਪਰੇਟਰ,द्वैयकीय संकारक
ਗਤੀਸ਼ੀਲ ਸ਼ੁੱਧਤਾ,गतिक परिशुद्धता
ਗਤੀਸ਼ੀਲ ਪਤਾ  ਅਨੁਵਾਦ,गतिक पता अनुवाद
ਡਾਇਨਾਮਿਕ ਅਲਾਟਮੈਂਟ,गतिक नियतन
ਡਾਇਨਾਮਿਕ ਬਫਰ  ਅਲਾਟਮੈਂਟ,गतिक चयक नियतन
ਡਾਇਨਾਮਿਕ ਬਫਰਿੰਗ,गतिक चयकन
ਗਤੀਸ਼ੀਲ ਕੰਟਰੋਲ  ਫੰਕਸ਼ਨ,गतिक नियंत्रण फलन
ਡਾਇਨਾਮਿਕ ਡੀਬੱਗ,गतिक दोषमार्जन
ਗਤੀਸ਼ੀਲ ਉਪਕਰਣ  ਪੁਨਰਗਠਨ,गतिक युक्ति पुनर्विन्यास
ਗਤੀਸ਼ੀਲ ਡਿਸਪਲੇਅ  ਚਿੱਤਰ,गतिक प्रदर्श प्रतिबिंब
ਡਾਇਨਾਮਿਕ ਡੰਪ,गतिक सन्निक्षेप
ਗਤੀਸ਼ੀਲ ਕੂੜਾ ਕਰਕਟ  ਸੰਗ੍ਰਹਿ,गतिक कचरा संग्रहण
ਗਤੀਸ਼ੀਲ  ਹਦਾਇਤ,गतिक अनुदेश
ਗਤੀਸ਼ੀਲ ਲੋਡਿੰਗ,गतिक भारण
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ,गतिक स्मृति
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ  ਅਲਾਟਮੈਂਟ,गतिक स्मृति नियतन
ਗਤੀਸ਼ੀਲ  ਪੈਰਾਮੀਟਰ,गतिक प्राचल
ਡਾਇਨਾਮਿਕ ਪ੍ਰਿੰਟਆਉਟ,"गतिक प्रिन्ट आउट, गतिक मुद्रण"
ਗਤੀਸ਼ੀਲ  ਪ੍ਰੋਗਰਾਮਿੰਗ,गतिक क्रमादेशन
ਗਤੀਸ਼ੀਲ ਰੇਂਜ,गतिक परिसर
ਗਤੀਸ਼ੀਲ  ਮੁੜ ਵਸਣਾ,गतिक पुनरवस्थापन
ਗਤੀਸ਼ੀਲ ਜਵਾਬ,गतिक अनुक्रिया
ਗਤੀਸ਼ੀਲ  ਤਹਿ ਕਰਨਾ,गतिक अनुसूचन
ਡਾਇਨਾਮਿਕ ਸਟਾਪ,गतिक विराम
ਗਤੀਸ਼ੀਲ ਸਟੋਰੇਜ,गतिक भंडारण
ਗਤੀਸ਼ੀਲ ਸਟੋਰੇਜ  ਅਲਾਟਮੈਂਟ,गतिक भंडारण नियतन
ਗਤੀਸ਼ੀਲ  ਸਬਬਰੋਟਾਈਨ,गतिक उपनेमका
ਗਤੀਸ਼ੀਲ ਸਹਾਇਤਾ  ਸਿਸਟਮ,गतिक आलंब तंत्र
ਡਾਇਨਾਮਿਕ ਸਿਸਟਮ  ਮਾਡਲ,गतिक तंत्र निदर्श
ਗਤੀਸ਼ੀਲ ਵਰਚੁਅਲ  ਮੈਮੋਰੀ ਸਿਸਟਮ,गतिक कल्पित स्मृति तंत्र
ਗੂੰਜ ਚੈੱਕ,प्रतिध्वनि जाँच
ਇਕੋ ਨੂੰ ਦਬਾਉਣ ਵਾਲਾ,प्रतिध्वनि निरोधक
Econometric  ਐਪਲੀਕੇਸ਼ਨ,अर्थमितीय अनुप्रयोग
Econometric  ਮਾਡਲ,अर्थमितीय निदर्श
ਆਰਥਿਕ  ਐਪਲੀਕੇਸ਼ਨ,आर्थिक अनुप्रयोग
ਅਰਥ ਸ਼ਾਸਤਰ  ਕੰਪਿ uting ਟਿੰਗ,अर्थशास्त्र अभिकलन
ਅਰਥ ਸ਼ਾਸਤਰ  ਕੰਪਿ uting ਟਿੰਗ  ਨੈੱਟਵਰਕ,अर्थशास्त्र अभिकलन जालक्रम
ਕਿਨਾਰੇ,कोर
ਕਿਨਾਰਾ ਨੋਟ ਕੀਤਾ ਕਾਰਡ,दांतेदार पत्रक
ਕਿਨਾਰੇ ਪੰਚਡ ਕਾਰਡ,कोर छिद्रित पत्रक
ਸੋਧ,संपादन
ਸੰਪਾਦਿਤ ਨਿਰਦੇਸ਼  ਸੰਚਾਰ,संपादनदिष्ट संचारण
ਸੰਪਾਦਿਤ ਕਾਪੀ,संपादित प्रतिलिपि
ਸੋਧ ਅੱਖਰ,संपादन संप्रतीक
ਡਾਟਾ ਸੰਪਾਦਿਤ ਕਰਨਾ,संपादन आँकड़े
ਸੰਪਾਦਨ  ਜਾਣਕਾਰੀ,संपादन सूचना
ਸੰਪਾਦਨ ਸੈਸ਼ਨ,संपादन सत्र
ਸੰਪਾਦਨ ਬਿਆਨ,संपादन कथन
ਚਿੰਨ੍ਹ,संपादन प्रतीक
ਐਡੀਸ਼ਨ ਨੰਬਰ,संस्करण अंक
ਸੰਪਾਦਨ ਮੋਡ,संपादन विधा
ਸੰਪਾਦਕ,संपादक
ਸੰਪਾਦਕ ਫੀਚਰ,संपादक लक्षण
ਸੰਪਾਦਕ ਮਾਈਕਰੋ  ਕੰਪਿ computer ਟਰ,संपादक सूक्ष्म अभिकलित्र
ਸੰਪਾਦਕ ਪ੍ਰੋਗਰਾਮ,संपादक क्रमादेश
ਸੰਪਾਦਨ ਪੜਾਅ,संपादन प्रावस्था
ਵਿਦਿਅਕ ਟੈਕਨੋਲੋਜੀ,शैक्षिक प्रौद्योगिकी
ਐਡੂਲਕਰੇਟ,शोधन
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਬਾਈਟ,प्रभावी बाइट
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਡਾਟਾ  ਤਬਾਦਲੇ ਦੀ ਦਰ,प्रभावि आँकड़ा स्थानांतरण दर
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਡਬਲ  ਸ਼ਬਦ,प्रभावी द्वि-शब्द
ਅੱਧੇ-ਸ਼ਬਦ ਪ੍ਰਭਾਵਸ਼ਾਲੀ,प्रभावी अर्थ शब्द
ਅਸਰਦਾਰ  ਹਦਾਇਤ,प्रभावी अनुदेश
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਓਪਰੇਂਡ  ਪਤਾ,प्राभावी संकार्य पता
ਅਸਰਦਾਰ  ਵਿਧੀ,प्रभावी कार्यविधि
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਗਤੀ,प्रभावी चाल
ਅਸਰਦਾਰ  ਸੰਚਾਰ  ਗਤੀ,प्रभावी संचरण चाल
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸ਼ਬਦ,प्रभावी शब्द
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸ਼ਬਦ  ਟਿਕਾਣਾ,प्रभावी शब्द स्थान
ਅੱਠ-ਬਿੱਟ ਬਾਈਟ,आठ द्वयंक बाइट
ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ  ਸੰਚਾਰ,पारस्परिक संचार
ਕਿਸੇ ਵੀ ਤਰ੍ਹਾਂ  ਓਪਰੇਸ਼ਨ,पारस्परिक संक्रिया
ਬਾਹਰ ਕੱ exp ੋ,निष्कासन कुंजी
ਲਚਕੀਲੇ ਬਫਰ,प्रत्यास्थ चयक
ਇਲੈਕਟ੍ਰੀਕਲ  ਲੇਖਾ  ਮਸ਼ੀਨ,विद्युत लेखा यंत्र
ਇਲੈਕਟ੍ਰੀਕਲ ਸਰਕਟ  ਵਿਸ਼ਲੇਸ਼ਣ ਪ੍ਰੋਗਰਾਮ,विद्युत परिपथ विश्लेषण क्रमादेश
ਇਲੈਕਟ੍ਰਿਕਲੀ  ਅਸ਼ੁੱਧ ਮੈਮੋਰੀ,विद्युत परिवर्तनीय स्मृति
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ  ਅਨੁਕੂਲਤਾ,विद्युत् परिवर्तनीय संगतता
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ  ਦੇਰੀ ਦਾ ਸਮਾਂ,विद्युत चुंबकीय विलंब लाइन
ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ  ਰਿਲੇਅ,विद्युत चुंचकीय रिले
ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ  ਪ੍ਰਭਾਵ ਪ੍ਰਿੰਟਿੰਗ,विद्युत् यांत्रिक संघटट मुद्रण
ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ  ਪਲਾਟਰ,विद्युत् यांत्रिक आलेखित्र
ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ  ਸਕੈਨਿੰਗ,विद्युत् यांत्रिक क्रमवीक्षण
ਇਲੈਕਟ੍ਰੋਮਾਂ ਵਾਲਾ ਵਿਗਿਆਨਕ  ਸਵਿੱਚਿੰਗ ਸਿਸਟਮ,विद्युत यांत्रिकीय स्विचन तंत्र
ਇਲੈਕਟ੍ਰੋਮਾਂਕੈਚਕ ਖਿਡੌਣਾ,विद्युत यांत्रिक खिलौना
