Tamil,Gujarati
"1. தரவு பரிமாற்றம், 2. தரவு பரிமாற்றம்","1. ડેટા ટ્રાન્સમિશન, 2. ડેટા ટ્રાન્સમિશન"
"1.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம், 2.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம்","1.ડેટા ટ્રાન્સમિશન સિસ્ટમ, 2.ડેટા ટ્રાન્સમિશન સિસ્ટમ"
"1. தரவு வடிவம், 2. தரவு வடிவம்","1. ડેટા ફોર્મેટ, 2. ડેટા ફોર્મેટ"
"1. தரவு அலகு, 2. தரவு அலகு","1. ડેટા યુનિટ, 2. ડેટા યુનિટ"
"1.தரவு சரிபார்ப்பு, 2.தரவு சரிபார்ப்பு","1.ડેટા માન્યતા, 2.ડેટા માન્યતા"
தரவுத்தளம்,ડેટાબેઝ
தரவுத்தள நிர்வாகம்,ડેટાબેઝ વહીવટ
தரவுத்தள வடிவமைப்பு,ડેટાબેઝ ડિઝાઇન
தரவுத்தள மேலாண்மை அமைப்பு,ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ
"1.டேட்டாகிரேவ், 2.டேட்டாகிரேவ்","1.ડેટાગ્રેવ, 2.ડેટાગ્રેવ"
"1. தரவு, 2. தரவு","1. ડેટમ, 2. ડેટા"
"1.செயலற்ற மண்டலம், 2.செயலற்ற மண்டலம்","1.નિષ્ક્રિય ઝોન, 2.નિષ્ક્રિય ઝોન"
முட்டுக்கட்டை,મડાગાંઠ
முட்டுக்கட்டை தடுப்பு,ડેડલોક નિવારણ
குறைபாடு நீக்கம்,ફોલ્ટ ક્લિયરન્સ
"1. தீர்ப்பு செல், 2. தீர்ப்பு பெட்டி","1. જજમેન્ટ સેલ, 2. જજમેન્ટ બોક્સ"
முடிவெடுக்கும் செயல்முறை,નિર્ણય લેવાની પ્રક્રિયા
முடிவு ஆதரவு அமைப்பு,નિર્ણય સપોર્ટ સિસ્ટમ
முடிவு மரம்,નિર્ણય વૃક્ષ
"1. குறிவிலக்கி, 2. குறிவிலக்கி","1. ડીકોડર, 2. ડીકોડર"
கலைப்பு கொள்கை,વિસર્જન સિદ્ધાંત
டிகோடிங்,ડીકોડિંગ
அர்ப்பணிக்கப்பட்ட அமைப்பு,સમર્પિત સિસ્ટમ
அர்ப்பணிக்கப்பட்ட பத்திரிகை,સમર્પિત પ્રેસ
நோய்த்தடுப்பு தரவு நெட்வொர்க் (DDN),ઇમ્યુનાઇઝેશન ડેટા નેટવર્ક (DDN)
நோய்த்தடுப்பு தகவல் அமைப்பு,રોગપ્રતિકારક માહિતી સિસ્ટમ
ஒருங்கிணைப்பு,એકીકરણ
தாமதம்,વિલંબ
தாமத கவுண்டர்,વિલંબ કાઉન્ટર
தாமத நேரம்,વિલંબ સમય
"1.நீக்கு, 2.நீக்கு","1.કાઢી નાખો, 2.કાઢી નાખો"
நீக்குதல் பதிவு,કાઢી નાખવાનો રેકોર્ડ
பிரிப்பான்,સીમાંકક
டெல்டா பண்பேற்றம்,ડેલ્ટા મોડ્યુલેશન
கோரிக்கை பக்கம்,વિનંતી પાનું
செயல்திறன்,કામગીરી
டிமாடுலேஷன்,ડિમોડ્યુલેશન
வி-மல்டிபிளெக்சர்,વી-મલ્ટિપ્લેક્સર
இயல்புநிலைப்படுத்தல்,વિકૃતિકરણ
"1. அடர்த்தி, 2. அடர்த்தி","1. ઘનતા, 2. ઘનતા"
"1. சார்பு, 2. சார்பு","1. અવલંબન, 2. અવલંબન"
சார்பு அலகு,આશ્રિત એકમ
வரிசை,કતાર
"1. dereference, 2. dereference","1. ડિરેફરન્સ, 2. ડિરેફરન્સ"
பெறப்பட்ட மரம்,વ્યુત્પન્ન વૃક્ષ
பெறப்பட்ட புலம்,વ્યુત્પન્ન ક્ષેત્ર
இறங்கு வகை,ઉતરતા ક્રમ
வடிவமைப்பு,ડિઝાઇન
மேசை கால்குலேட்டர்,ડેસ્ક કેલ્ક્યુલેટર
டெஸ்க்டாப் கணினிகள்,ડેસ્કટોપ કમ્પ્યુટર્સ
டெஸ்க்டாப் விளக்கக்காட்சி,ડેસ્કટોપ પ્રસ્તુતિ
டெஸ்க்டாப் வெளியீடு,ડેસ્કટોપ પ્રકાશન
டெஸ்க்டாப் வீடியோ,ડેસ્કટોપ વિડિઓ
இலக்கு முகவரி,ગંતવ્ય સરનામું
"1. அழிப்பவர், 2. அழிப்பவர்","1. ડિસ્ટ્રોયર, 2. ડિસ્ટ્રોયર"
தீர்மானிக்கும் தானியங்கு,નિર્ધારિત ઓટોમેટા
டெவலப்பர்,વિકાસકર્તા
வளர்ச்சி அமைப்பு,વિકાસ પ્રણાલી
சாதனம்,ઉપકરણ
சாதன கட்டுப்பாட்டு அலகு,ઉપકરણ નિયંત્રણ એકમ
சாதனம் கட்டுப்படுத்தி,ઉપકરણ નિયંત્રક
சாதன மேலாண்மை,ઉપકરણ સંચાલન
சாதன முறை,ઉપકરણ મોડ
நோய் கண்டறிதல்,નિદાન
கண்டறியும் அமைப்பு,ડાયગ્નોસ્ટિક સિસ્ટમ
"1. கண்டறிதல், 2. கண்டறிதல்","1. ડાયગ્નોસ્ટિક્સ, 2. ડાયગ્નોસ્ટિક્સ"
வரைபடம்,રેખાકૃતિ
டயல்,ડાયલ
டயல் வரி,ડાયલ લાઇન
டயல் தொனி,ડાયલ ટોન
அழைக்கவும்,ડાયલ અપ
"1. உரையாடல், 2. உரையாடல்","1. સંવાદ, 2. વાતચીત"
உரையாடல் அறை,વાતચીત ખંડ
டயல்அப் மோடம்,ડાયલઅપ મોડેમ
காப்பீடு,વીમા
அகராதி,શબ્દકોશ
"1. வேறுபாடு, 2. வேறுபாடு","1. વિભેદક, 2. તફાવત"
எண்ணியல்,સંખ્યાત્મક
டிஜிட்டல் அமைப்பு,ડિજિટલ સિસ્ટમ
டிஜிட்டல் சுற்று,ડિજિટલ સર્કિટ
டிஜிட்டல் கணினி,ડિજિટલ કમ્પ્યુટર
"1.டிஜிட்டல் டேட்டா, 2.டிஜிட்டல் டேட்டா","1.ડિજિટલ ડેટા, 2.ડિજિટલ ડેટા"
டிஜிட்டல் வசதி,ડિજિટલ સુવિધા
டிஜிட்டல் வடிகட்டி,ડિજિટલ ફિલ્ટર
டிஜிட்டல் நூலகம்,ડિજિટલ પુસ્તકાલય
டிஜிட்டல் பண்பேற்றம்,ડિજિટલ મોડ્યુલેશન
"1. டிஜிட்டல் டிஸ்ப்ளே, 2. டிஜிட்டல் மானிட்டர்","1. ડિજિટલ ડિસ્પ્લે, 2. ડિજિટલ મોનિટર"
டிஜிட்டல் படம்,ડિજિટલ છબી
"1. டிஜிட்டல் கையொப்பம், 2. டிஜிட்டல் கையொப்பம்","1. ડિજિટલ હસ્તાક્ષર, 2. ડિજિટલ હસ્તાક્ષર"
டிஜிட்டல் சுவிட்ச்,ડિજિટલ સ્વીચ
டிஜிட்டல் அனலாக் மாற்றி,ડિજિટલ એનાલોગ કન્વર્ટર
டிஜிட்டல் மயமாக்கல்,ડિજિટાઇઝેશન
டிஜிட்டல் மயமாக்கல்,ડિજિટાઇઝેશન
இலக்கமாக்கி,ડિજિટાઇઝર
டையோடு,ડાયોડ
முதன்மையான தோற்றம்,પ્રથમ નજરે
நேரடி முகவரி,સીધું સરનામું
நேரடி மாற்றம்,સીધું રૂપાંતર
நேரடி இணைப்பு,સીધું જોડાણ
"1. நேரடி நினைவக அணுகல், 2. நேரடி நினைவக அணுகல் (DMA)","1. ડાયરેક્ટ મેમરી એક્સેસ, 2. ડાયરેક્ટ મેમરી એક્સેસ (DMA)"
நேரடி நினைவக அணுகல் (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
நேரடி முறை,સીધી પદ્ધતિ
திசைகள்,દિશાઓ
அடைவு,ડિરેક્ટરી
"1. அடைவு சேவையகம், 2. அடைவு சேவையகம்","1. ડિરેક્ટરી સર્વર, 2. ડિરેક્ટરી સર્વર"
அடைவு சேவை,ડિરેક્ટરી સેવા
முடியவில்லை,અસમર્થ
சமிக்ஞையை முடக்குகிறது,નિષ્ક્રિય સંકેત
"1. துண்டித்தல், 2. துண்டித்தல்","1. ડિસ્કનેક્શન, 2. ડિસ્કનેક્શન"
"1. தனித்தனி, 2. தனித்தனி","1. અલગ, 2. અલગ"
"1. வட்டு, 2. வட்டு","1. ડિસ્ક, 2. ડિસ્ક"
"1. வட்டு முகவரி, 2. வட்டு முகவரி","1. ડિસ્ક સરનામું, 2. ડિસ્ક સરનામું"
"1. வட்டு வரிசை, 2. வட்டு வரிசை","1. ડિસ્ક એરે, 2. ડિસ્ક એરે"
"1. வட்டு திறன், 2. வட்டு திறன்","1. ડિસ્ક ક્ષમતા, 2. ડિસ્ક ક્ષમતા"
"1. வட்டு இயக்கி, 2. வட்டு இயக்கி","1. ડિસ્ક ડ્રાઈવર, 2. ડિસ્ક ડ્રાઈવ"
வட்டு கோப்பு,ડિસ્ક ફાઇલ
"1. வட்டு நினைவகம், 2. வட்டு நினைவகம், 3. வட்டு நினைவகம், 4. வட்டு நினைவகம்","1. ડિસ્ક મેમરી, 2. ડિસ્ક મેમરી, 3. ડિસ્ક મેમરી, 4. ડિસ્ક મેમરી"
வட்டு இயக்க முறைமை (DoS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DoS)
வட்டு தொகுப்பு,ડિસ્ક પેકેજ
"1.சக்ரிகா சர்வர், 2.டிஸ்க் சர்வர்","1.ચક્રિકા સર્વર, 2.ડિસ્ક સર્વર"
"1. வட்டு சேமிப்பு, 2. வட்டு சேமிப்பு","1. ડિસ્ક સંગ્રહ, 2. ડિસ્ક સંગ્રહ"
வட்டு,ડિસ્કેટ
காட்சி கோப்பு,ડિસ્પ્લે ફાઇલ
காட்சி படத்தை,પ્રદર્શિત છબી
அகற்றல்,નિકાલ
தூரம்,અંતર
தூர செயல்பாடு,અંતર કાર્ય
திரித்தல்,વિકૃતિ
வழங்கப்பட்டது,વિતરિત
விநியோகிக்கப்பட்ட தரவு,વિતરિત ડેટા
விநியோகிக்கப்பட்ட சேவையகம்,વિતરિત સર્વર
"1. விநியோகிக்கப்பட்ட அமைப்பு, 2. விநியோகிக்கப்பட்ட அமைப்பு","1.વિતરિત સિસ્ટમ, 2.વિતરિત સિસ્ટમ"
விநியோகஸ்தர்,વિતરક
ஆவணம்,દસ્તાવેજ
அங்கீகாரம் பெற்ற ஆவணம்,દસ્તાવેજ અધિકૃત
"1. ஆவண சாளரம், 2. ஆவண சாளரம்","1. ડોક્યુમેન્ટ વિન્ડો, 2. ડોક્યુમેન્ટ વિન્ડો"
ஆவணங்கள்,દસ્તાવેજીકરણ
"களம், களம்","ડોમેન, ડોમેન"
டொமைன் பெயர்,ડોમેન નામ
"1. டாட் மேட்ரிக்ஸ் பிரிண்டர், 2. டாட் மேட்ரிக்ஸ் பிரிண்டர்","1. ડોટ મેટ્રિક્સ પ્રિન્ટર, 2. ડોટ મેટ્રિક્સ પ્રિન્ટર"
"கீழ், கீழே","નીચે, નીચે"
"1.அவலின்க், 2.சதுரம்","1.અવલિંક, 2.ચોરસ"
பதிவிறக்க Tamil,ડાઉનલોડ કરો
பதிவிறக்க நேரம்,ડાઉનલોડ સમય
இழுவை,ટ્રેક્શન
DRAM (டைனமிக் ரேம்),DRAM (ડાયનેમિક રેમ)
ஓட்டம்,વહેણ
இயக்கி,ડ્રાઈવર
இலைகள்,પાંદડા
டிராப் பட்டியல் பெட்டி,ડ્રોપ લિસ્ટ બોક્સ
டிரம் டிரைவ்,ડ્રમ ડ્રાઇવ
"1.டிரம் பிரிண்டர், 2.டிரம் பிரிண்டர்","1.ડ્રમ પ્રિન્ટર, 2.ડ્રમ પ્રિન્ટર"
"1. இம் யூனிட், 2. டிரம் யூனிட்","1. ઇમ યુનિટ, 2. ડ્રમ યુનિટ"
"1. இருமை, 2. இரு","1. દ્વૈત, 2. દ્વિ"
இரட்டை அடர்த்தி,બેવડી ઘનતા
"1. அமைதியான முகவரி, 2. போலி முகவரி","1. મૌન સરનામું, 2. નકલી સરનામું"
திணிப்பு,ડમ્પ
இரட்டை சுற்று,ડબલ સર્કિટ
சட்டப்பூர்வமாக்குதல்,કાયદેસરકરણ
முக்கிய திறவுகோல்,કી કી
"1.டி வி டி ஆர்./டபிள்யூ, 2. டிவிடி படித்தல், 3. எழுதுதல்","1.D V D R./W, 2. ડીવીડી વાંચન, 3. લેખન"
டிவிடி ரோம்,ડીવીડી રોમ
மாறும் அறிவுறுத்தல்,ગતિશીલ સૂચના
"1.டைனமிக் மெமரி, 2.டைனமிக் மெமரி","1.ડાયનેમિક મેમરી, 2.ડાયનેમિક મેમરી"
"1. இயக்கவியல், 2. இயக்கவியல்","1. ડાયનેમિક્સ, 2. ડાયનેમિક્સ"
ஈ பி சி டி ஐ சி,E B C D I C
மின் வணிகம்,ઈ-વ્યવસાય
எதிரொலி,પડઘો
"1.இ-காமர்ஸ், 2.இ-காமர்ஸ்","1.e-commerce, 2.e-commerce"
திருத்துதல்,સંપાદન
ஆசிரியர்,સંપાદક
கல்வி தொழில்நுட்பம்,શૈક્ષણિક ટેકનોલોજી
e e p rom,e e p rom
"1. அர்த்தமுள்ள முகவரி, 2. பயனுள்ள முகவரி","1. અર્થપૂર્ણ સરનામું, 2. અસરકારક સરનામું"
அர்த்தமுள்ள செயல்பாட்டு முகவரி,અર્થપૂર્ણ ઓપરેન્ડ સરનામું
பயனுள்ள நடவடிக்கை,અસરકારક કાર્યવાહી
பயனுள்ள UID,અસરકારક UID
பயனுள்ள பரிமாற்ற செயல்பாடு,અસરકારક ટ્રાન્સમિશન કામગીરી
ஆக்டல் பைட்,ઓક્ટલ બાઈટ
"மின்னணு கற்றல், மின் கற்றல்","ઈલેક્ટ્રોનિક લર્નિંગ, ઈ-લર્નિંગ"
தேர்தல் அல்காரிதம்,ચૂંટણી અલ્ગોરિધમ
மின்னணு அஞ்சல் சேவை (மின்னஞ்சல்),ઈલેક્ટ્રોનિક મેઈલ સર્વિસ (ઈ-મેલ)
"1.எலக்ட்ரானிக் பிரிண்டிங், 2.எலக்ட்ரானிக் பிரிண்டர்","1.ઈલેક્ટ્રોનિક પ્રિન્ટિંગ, 2.ઈલેક્ટ્રોનિક પ્રિન્ટર"
மின் கணக்கியல் இயந்திரம்,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
மின்னணுவியல்,ઈલેક્ટ્રોનિક્સ
மின்னணு வெளியேற்ற அமைப்பு (ECS),ઇલેક્ટ્રોનિક એક્ઝોસ્ટ સિસ્ટમ (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),ઇલેક્ટ્રોનિક ડેટા એક્સચેન્જ (EDI)
மின்னணு தரவு செயலாக்கம்,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
மின்னணு சிற்றேடு,ઇલેક્ટ્રોનિક બ્રોશર
மின்னணு நிதி பரிமாற்ற வழிமுறை (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર મિકેનિઝમ (EFTS)
"1.எலக்ட்ரானிக் ஜர்னல், 2.எலக்ட்ரானிக் ஜர்னல்","1.ઈલેક્ટ્રોનિક જર્નલ, 2.ઈલેક્ટ્રોનિક જર્નલ"
மின்னணு வெளியீடு,ઇલેક્ટ્રોનિક પ્રકાશન
மின்னணு சுவிட்ச்,ઇલેક્ટ્રોનિક સ્વીચ
"உறுப்பு, உறுப்பு","તત્વ, તત્વ"
மின்னஞ்சல்,ઈ-મેલ
"1. மின்னஞ்சல் முகவரி, 2. மின்னணு அஞ்சல் முகவரி","1. ઈ-મેલ સરનામું, 2. ઈલેક્ટ્રોનિક મેઈલિંગ સરનામું"
உட்பொதிக்கப்பட்ட அமைப்பு,એમ્બેડેડ સિસ્ટમ
உட்பொதித்தல்,એમ્બેડિંગ
உமிழ்ப்பான் இணைந்த தர்க்கம் (ECL),એમિટર કમ્પલ્ડ લોજિક (ECL)
காலியான இடம்,ખાલી જગ્યા
"1. வெற்று சங்கிலி, 2. வெற்று சங்கிலி","1. ખાલી સાંકળ, 2. ખાલી સાંકળ"
இயந்திரமயமாக்கல்,યાંત્રિકરણ
"1.கேப்சுலேஷன், 2.கேப்சுலேஷன்","1.કેપ્સ્યુલેશન, 2.કેપ્સ્યુલેશન"
குறிவிலக்கி,ડીકોડર
குறியாக்கம்,એન્કોડિંગ
"1. குறியாக்கி, 2. கோடாக்","1. એન્કોડર, 2. કોડક"
மறைக்கப்பட்ட தரவு,છુપાયેલ ડેટા
மறைக்கப்பட்ட கோப்பு முறைமை,છુપાયેલ ફાઇલ સિસ્ટમ
"1. என்க்ரிப்ஷன், 2. கோடிங், 3. என்கோடிங்","1. એન્ક્રિપ્શન, 2. કોડિંગ, 3. એન્કોડિંગ"
தொகுதி முடிவு,બ્લોક અંત
கோப்பு-முடிவு,ફાઇલ-એન્ડ
பயனர்,વપરાશકર્તા
நுழைய,દાખલ કરો
நுழைவு விசை,એન્ટ્રી કી
"1. உத்யம் சர்வர், 2. உத்யம் சேவக்","1. ઉદ્યમ સરવર, 2. ઉદ્યમ સેવક"
நிறுவன அமைப்பு,એન્ટરપ્રાઇઝ સિસ્ટમ
சக்தி,શક્તિ
சக்தி தொடர்பு,શક્તિ આકર્ષણ
நுழைவு நேரம்,પ્રવેશ સમય
உள்ளீடு மாறி,ઇનપુટ ચલ
எண்ணத்தக்க,ગણતરીપાત્ર
சூழல்,પર્યાવરણ
"1. சகாப்தம், 2. சகாப்தம், 3. அறிவுறுத்தல் தருணம்","1.યુગ, 2. યુગ, 3. સૂચના ક્ષણ"
EPRAM (நிதி நிரல்படுத்தக்கூடிய படிக்க-மட்டும் நினைவகம்),EPRAM (ફાઇનાન્સ પ્રોગ્રામેબલ રીડ-ઓન્લી મેમરી)
epsilon constrictor,એપ્સીલોન કન્સ્ટ્રક્ટર
சமநிலைப்படுத்தி,બરાબરી
உபகரணங்கள்,સાધનસામગ્રી
சமநிலை வகுப்பு,સમાનતા વર્ગ
சமமான உறவு,સમાન સંબંધ
"1. அழிவு, 2. ஒழிப்பு","1. લુપ્તતા, 2. નાબૂદી"
பிழை திருத்தம் குறியீடு,ભૂલ સુધારણા કોડ
பிழை திருத்தம்,ભૂલ સુધારણા
பிழை கண்டறிதல்,ભૂલ શોધ
பிழை கையாளுதல்,ભૂલ હેન્ડલિંગ
பிழை செய்தி,ક્ષતી સંદેશ
பிழை விகிதம்,ભૂલ દર
பிழை மீட்பு,ભૂલ પુનઃપ્રાપ્તિ
பிழை பெயர்,ભૂલ નામ
தப்பிக்கும் சின்னம்,એસ્કેપ પ્રતીક
ஈதர்நெட்,ઈથરનેટ
நிகழ்வு,ઘટના
நிகழ்வு சங்கிலி,ઘટના સાંકળ
நிகழ்வு கட்டுப்பாடு,ઘટના નિયંત્રણ
நிகழ்வு கவுண்டர்,ઇવેન્ટ કાઉન્ટર
விதிவிலக்கு கையாளுதல்,અપવાદ હેન્ડલિંગ
பரிமாற்ற வட்டு சேமிப்பு,એક્સચેન્જ ડિસ્ક સ્ટોરેજ
விலக்குதல்,બાકાત
பிரத்தியேக மற்றும் (x அல்லது),વિશિષ્ટ અને (x અથવા)
இயங்கக்கூடிய நிரல்,એક્ઝિક્યુટેબલ પ્રોગ્રામ
மரணதண்டனை அறிக்கை,અમલ નિવેદન
தேர்ந்தெடுக்கப்பட்ட தேடல்,પસંદગીયુક્ત શોધ
இருக்கும்,અસ્તિત્વમાં છે
பிரச்சினை,મુદ્દો
நிபுணர் அமைப்பு,નિષ્ણાત સિસ્ટમ
"1. வெளிப்பாடு, 2. வெளிப்பாடு","1. અભિવ્યક્તિ, 2. અભિવ્યક્તિ"
விரிவாக்கப்பட்ட வரைகலை அணி (x g a),વિસ્તૃત ગ્રાફિકલ મેટ્રિક્સ (x g a)
விரிவாக்கப்பட்ட தொழில்துறை தரநிலைகள் (EIS),વિસ્તૃત ઔદ્યોગિક ધોરણો (EIS)
அதிக சுமை கொண்ட இயந்திரம்,ઓવરલોડ મશીન
நீட்டிக்கப்பட்ட நினைவகம்,વિસ્તૃત મેમરી
"1. விரிவாக்கப்பட்ட துல்லியம், 2. விரிவாக்கப்பட்ட துல்லியம்","1. વિસ્તૃત ચોકસાઇ, 2. વિસ્તૃત ચોકસાઈ"
"1. விரிவாக்கப்பட்ட வரிசையாக்கம், 2. விரிவாக்கப்பட்ட பிரித்தல்","1.વિસ્તૃત સૉર્ટિંગ, 2.વિસ્તૃત વિભાજન"
கூப்பிடு,કૉલ કરો
வெளிப்புற பிழை,બાહ્ય ભૂલ
வெளிப்புற செயல்பாடு,બાહ્ય કાર્ય
வெளிப்புற குறுக்கீடு,બાહ્ય વિક્ષેપ
"1.புற நினைவகம், 2.புற நினைவகம்","1.એક્સ્ટર્નલ મેમરી, 2.એક્સટર્નલ મેમરી"
வெளிப்புற நினைவகம்,બાહ્ય મેમરી
வெளிப்புற மோடம்,બાહ્ય મોડેમ
வெளிப்புற குறிப்பு,બાહ્ય સંદર્ભ
வெளிப்புற தேடல்,બાહ્ય શોધ
வெளிப்புற சேமிப்பக சாதனம்,બાહ્ય સંગ્રહ ઉપકરણ
பிரித்தெடுத்தல்,નિષ્કર્ષણ
எக்ஸ்ட்ராபோலேஷன்,એક્સ્ટ્રાપોલેશન
பேனல் எழுத்து அச்சுப்பொறி,પેનલ અક્ષર પ્રિન્ટર
தோல்வி-பாதுகாப்பு செயல்பாடு,નિષ્ફળ-સુરક્ષા કામગીરી
தோல்வி விகிதம்,નિષ્ફળતા દર
தோல்வி வெளியேற்றம்,નિષ્ફળતા સ્રાવ
தவறான குறியீடு,ખોટો કોડ
தவறான பிழை,ખોટી ભૂલ
"1.முதலீடு, 2.முதலீட்டு புள்ளிகள்","1.રોકાણ, 2.રોકાણ પોઈન્ટ્સ"
"1. வெளியீடு, 2. வெளியீடு எண்","1. અંક, 2. અંક નંબર"
"1. பிரதி I/O சாதனம், 2. பிரதி உள்ளீட்டு சாதனம்/வெளியீடு","1. પ્રતિકૃતિ I/O ઉપકરણ, 2. પ્રતિકૃતિ ઇનપુટ ઉપકરણ/આઉટપુટ"
விரைவான நான்கு பரிமாற்றம்,ઝડપી ફોરિયર ટ્રાન્સફર
கொடிய பிழை,જીવલેણ ભૂલ
தவறு கண்டறிதல்,ખામી શોધ
தவறு கண்டறிதல்,ખામી નિદાન
தவறு சகிப்புத்தன்மை,સહનશીલતા દોષ
தொலைநகல்,ફેક્સ
தொலைநகல் செய்தி,ફેક્સ સંદેશ
எஃப் டிசி,f dc
அறிகுறி கண்டறிதல்,લક્ષણ શોધ
நிரப்பு சக்கரம்,ફિલ વ્હીલ
மறு முதலீடு,પુનઃરોકાણ
"1.சப்ளையர், 2.ஊட்டச்சத்து, 3.ஊட்டி","1.સપ્લાયર, 2.પોષણ, 3.ફીડર"
அயன்,કોઈપણ
ஃபைபோனச்சி கண்டுபிடிப்பு,ફિબોનાકી શોધ
ஃபைபோனச்சி வரிசை,ફિબોનાકી ક્રમ
ஃபைபோனச்சி தொடர்,ફિબોનાકી શ્રેણી
ஃபைபர் ஆப்டிக்ஸ்,ફાઇબર ઓપ્ટિક્સ
ஃபிடோ பொறி,ફિડો ટ્રેપ
பிராந்தியம்,પ્રદેશ
ஐந்தாம் தலைமுறை கணினி,પાંચમી પેઢીનું કમ્પ્યુટર
"1.கோப்பு, 2. கோப்பு","1.ફાઈલ, 2. ફાઇલ"
கோப்பு அணுகல் முறை,ફાઇલ એક્સેસ પદ્ધતિ
கோப்பு ஒதுக்கீடு அட்டவணை,ફાઈલ ફાળવણી ટેબલ
கோப்பு சுருக்கம்,ફાઇલ કમ્પ્રેશન
கோப்பு நகலெடுக்கிறது,ફાઇલ નકલ
கோப்பு கட்டமைப்பு,ફાઇલ રૂપરેખાંકન
கோப்பு ஒன்றிணைத்தல்,ફાઇલ મર્જ
கோப்பு மீட்பு,ફાઇલ પુનઃપ્રાપ્તિ
கோப்பு சேமிப்பு,ફાઇલ સંગ્રહ
கோப்பு அமைப்பு,ફાઇલ માળખું
கோப்பு முறை,ફાઇલ સિસ્ટમ
கோப்பு பரிமாற்றம்,ફાઇલ ટ્રાન્સફર
கோப்பு பரிமாற்ற நெறிமுறை (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
வடிகட்டி,ફિલ્ટર
கடைசி நிலை,છેલ્લી સ્થિતિ
தேடு,શોધો
வரையறுக்கப்பட்ட நிலை இயந்திரம்,મર્યાદિત રાજ્ય મશીન
தீ சுவர்,આગ દિવાલ
நிலைபொருள்,ફર્મવેર
முதலில் வருபவர்களுக்கு முன்னுரிமை,વહેલા તે પહેલાં
முதல் தலைமுறை கணினி,પ્રથમ પેઢીના કમ્પ્યુટર
முதல் உள்ளீடு முதல் வெளியீடு (FIFO),ફર્સ્ટ ઇનપુટ ફર્સ્ટ ઇશ્યુ (FIFO)
முதல் வரிசை வாதம்,પ્રથમ ઓર્ડર દલીલ
முதல் வரிசை கொள்கை,પ્રથમ ઓર્ડર સિદ્ધાંત
நிலையான பிரிவு,નિશ્ચિત વિભાજન
கையெழுத்து,હસ્તાક્ષર
நெகிழ்வான வட்டு,લવચીક ડિસ્ક
நெகிழ் வட்டு,ફ્લોપી ડિસ્ક
பிளாப்பி டிஸ்க் டிரைவ் (FDD),ફ્લોપી ડિસ્ક ડ્રાઇવ (FDD)
ஓட்ட விளக்கப்படம்,ફ્લો ચાર્ટ
கட்டுப்பாடு ஓட்டம்,નિયંત્રણ પ્રવાહ
முந்தியது,વહેલી સવાર
கோப்புறை,ફોલ્ડર
எழுத்துரு,ફોન્ટ
எழுத்துரு குடும்பம்,ફોન્ટ કુટુંબ
வெளிப்புற விசை,બાહ્ય કી
படிவம்,ફોર્મ
குறியீட்டு மொழி,સાંકેતિક ભાષા
குறியீட்டு முறை,પ્રતીકાત્મક પદ્ધતિ
"1.வடிவம், 2.வடிவம்","1.ફોર્મેટ, 2.ફોર્મ"
வரைதல்,ચિત્ર
ஃபோர்ட்ரான்,ફોર્ટન
"1.Fortran (ஒரு கணினி மொழி) நிரல், 2.Fortran நிரலாக்க","1.ફોર્ટ્રાન (કોમ્પ્યુટર ભાષા) પ્રોગ્રામ, 2.ફોર્ટ્રાન પ્રોગ્રામિંગ"
முன்னோக்கி சாய்வு,ફોરવર્ડ સ્લેશ
4வது தலைமுறை கணினி,4થી પેઢીના કમ્પ્યુટર
பிரிவு,વિભાગ
சட்டகம்,ફ્રેમ
"1.இலவச வலை, 2.இலவச வலை","1.ફ્રી નેટ, 2.ફ્રી નેટ"
இலவச மென்பொருள் நம்பிக்கை,મફત સોફ્ટવેર ટ્રસ્ટ
இலவச சேமிப்பு,મફત સંગ્રહ
இலவச மென்பொருள்,ફ્રીવેર
முன்,આગળ
"1.முன் பலகம், 2.முன் பலகம்","1.ફ્રન્ટ પેનલ, 2.ફ્રન્ટ પેનલ"
"1.செயல்பாடுகள், 2. செயல்பாடு","1.કાર્યો, 2. કાર્ય"
செயல்பாட்டு விசை,કાર્ય કી
செயல்பாடு குறிப்பு,કાર્ય સંદર્ભ
செயல்பாட்டு சார்பு,કાર્યાત્મક નિર્ભરતા
செயல்பாடு சோதனை,કાર્ય પરીક્ષણ
"1. தெளிவற்ற தர்க்கம், 2. தெளிவற்ற தர்க்கம்","1.અસ્પષ્ટ તર્ક, 2.અસ્પષ્ટ તર્ક"
"1. தெளிவற்ற தொகுப்பு, 2. தெளிவற்ற தொகுப்பு","1.ફઝી સેટ, 2.ફઝી સેટ"
ஆதாயம்,લાભ
விளையாட்டு மரம்,રમતગમતનું વૃક્ષ
இடைவெளி பாத்திரம்,અંતરાલ પાત્ર
குப்பை,કચરો
குப்பை சேகரிப்பு,કચરો સંગ્રહ
