Kannada,Bengali
ಇಂಗ್ಲಿಷ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್,ইংরেজি বাগান প্রাচীর বন্ধন
"EPM (ಪ್ರತಿ ಮಿಲಿಯನ್‌ಗೆ ಸಮಾನ),&quot;","EPM (প্রতি মিলিয়নের সমতুল্য),&quot;"
ಸಮಾನ ತೂಕ,সমান ওজন
ಉದಾ,অর্গ
ವಿನಿಮಯ ಮಾಡಬಹುದಾದ,বিনিময়যোগ্য
ಬದಲಾಯಿಸಬಹುದಾದ ಆಮ್ಲೀಯತೆ,বিনিময়যোগ্য অম্লতা
ಬದಲಾಯಿಸಬಹುದಾದ ಸೋಡಿಯಂ ಶೇಕಡಾವಾರು (ESP),বিনিময়যোগ্য সোডিয়াম শতাংশ (ESP)
ಇ.ಎಸ್.ಪಿ.,ই এস পি
ವಿನಿಮಯ ಆಮ್ಲೀಯತೆ,এক্সচেঞ্জ অ্যাসিডিটি
ವಿನಿಮಯ ಸಂಕೀರ್ಣ,এক্সচেঞ্জ কমপ্লেক্স
ನಿಷ್ಕಾಸ,নিষ্কাশন
ಬಹಿರಂಗ ಮುಕ್ತಾಯ,উন্মুক্ত ফিনিস
ಕಣ್ಣು,আই
ಕಣ್ಣು ಹುಬ್ಬು,ভুরু
ಎದುರಿಸುತ್ತಿದೆ,সম্মুখ
ಎದುರಿಸುತ್ತಿರುವ ಬಂಧ,বন্ড সম্মুখীন
ಸುರಕ್ಷತೆಯ ಅಂಶ,নিরাপত্তার ফ্যাক্টর
ಪತನ,পতন
ಫೇಶಿಯಾ,ফেসিয়া
ಫೇಶಿಯಾ ಬೋರ್ಡ್,ফেসিয়া বোর্ড
ದೋಷ,দোষ
ಕ್ಷೇತ್ರ ತೇವಾಂಶ,মাঠের আর্দ্রতা
ಅಂತಿಮ ತೇವಾಂಶ ಸಮಾನ,চূড়ান্ত আর্দ্রতা সমতুল্য
ಫಿಲೆಟ್ (ಗಾರೆ),ফিলেট (মর্টার)
ಅಂತಿಮ,চূড়ান্ত
ಅಂತಿಮ ಮಾಪನ,চূড়ান্ত পরিমাপ
ಅಂತಿಮ ಪಾವತಿq,চূড়ান্ত অর্থপ্রদান
ಅಂತಿಮ ಪೂರ್ವ ಒತ್ತಡ,চূড়ান্ত প্রাক চাপ
ಅಂತಿಮ ಒತ್ತಡ,চূড়ান্ত উত্তেজনা
ಹಣಕಾಸಿನ ಕಾರ್ಯಸಾಧ್ಯತೆ,আর্থিক সম্ভাব্যতা
ಉತ್ತಮವಾದ ಒಟ್ಟು,সূক্ষ্ম সমষ্টি
ಬಿರುಕುಗೊಂಡ ಬಂಡೆ,ফিসার্ড শিলা
ಧ್ವಜದ ಕಲ್ಲು,পতাকা পাথর
ಫ್ಲೆಮಿಶ್ ಬಂಧ,ফ্লেমিশ বন্ড
ಮಿನುಗುತ್ತಿದೆ,ঝলকানি
ಹೊಳೆಯುವ ಸ್ಟ್ರೀಮ್,চটকদার স্রোত
ಫ್ಲಾಟ್ ಛಾವಣಿ,সমতল ছাদ
ಫ್ಲೆಚೆ,ফ্লেচে
ಫ್ಲೆಮಿಶ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್,ফ্লেমিশ গার্ডেন ওয়াল বন্ড
ಫ್ಲಿಂಟ್,চকমকি
ಫ್ಲಿಂಟ್ ಗೋಡೆ,চকমকি দেয়াল
ತೇಲುವ ಮಹಡಿ,ভাসমান মেঝে
ಫ್ಲೋಕ್ಯುಲೇಷನ್,ফ্লোকুলেশন
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಮಿತಿ,ফ্লোকুলেশন সীমা
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಅನುಪಾತ,ফ্লোকুলেশন অনুপাত
ಫ್ಲೋಕಲ್ಸ್,ফ্লোকুলস
ಮಹಡಿ,মেঝে
ಮಹಡಿ ಮುದ್ರೆ,মেঝে সিল
ಹರಿವು,প্রবাহ
ಏರಿಳಿತ,ওঠানামা
ಕಾಲಿಡುವುದು,ফুটিং
ಅಡಿಪಾಯ,ফাউন্ডেশন
ಉಚಿತ ಪತನದ ಬ್ಯಾರೋ ಟಾಪಿಂಗ್ ಮಿಕ್ಸರ್,ফ্রি ফল ব্যারো টপিং মিক্সার
ಉಚಿತ ಪತನ ಮಿಕ್ಸರ್ (ಡ್ರಮ್ ಪ್ರಕಾರ),ফ্রি ফল মিক্সার (ড্রাম টাইপ)
ಉಚಿತ ಕಲ್ಲು,বিনামূল্যে পাথর
ಫ್ರೆಶ್ಸೆಟ್,ফ্রেশেট
ಘರ್ಷಣೆ ರಾಶಿ,ঘর্ষণ গাদা
ಕಪ್ಪೆ,ব্যাঙ
ಗೇಬಲ್,গ্যাবল
ಗ್ಯಾಬ್ಲೆಟ್,গ্যাবলেট
ಗ್ಯಾಂಬ್ರೆಲ್ ಛಾವಣಿ,গ্যাম্বেলের ছাদ
ಗೇಜ್,গেজ
ಅಳತೆ ವಿಭಾಗ,পরিমাপক বিভাগ
ಮಾಪಕ ನಿಲ್ದಾಣ,গেজিং স্টেশন
ಸಾಮಾನ್ಯ ಸ್ಥಳ ಯೋಜನೆ,সাধারণ অবস্থান পরিকল্পনা
ಸಾಮಾನ್ಯ ವಾತಾಯನ,সাধারণ বায়ুচলাচল
ಜಿ ಹಾರಿಜಾನ್ ಅಥವಾ ಗ್ಲೇ ಹಾರಿಜಾನ್,G দিগন্ত বা gley দিগন্ত
ತನಕ ಗ್ಲೇಶಿಯಲ್,হিমবাহ পর্যন্ত
ಗ್ನೀಸ್,জিনিস
ಸರಕುಗಳ ಅಂಗಳ,গুডস ইয়ার্ড
ಗ್ರೇಡಿಯಂಟ್ ಪ್ರತಿರೋಧ,গ্রেডিয়েন্ট প্রতিরোধ
ಗ್ರಾನೈಟ್,গ্রানাইট
ಹರಳಿನ ರಚನೆ,দানাদার গঠন
ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್,দানাদার
ಗ್ರ್ಯಾನ್ಯೂಲ್,কণিকা
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನೀರು ಮುಕ್ತ ನೀರು,মহাকর্ষীয় জল মুক্ত জল
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಅಂಗಳ,গ্র্যাভিটেশনাল ইয়ার্ড
ದೊಡ್ಡ ಮಣ್ಣಿನ ಗುಂಪು,মহান মাটি গ্রুপ
ಗ್ರಿಲ್ಲೇಜ್ ಅಡಿಪಾಯ,গ্রিলেজ ফাউন্ডেশন
ನೆಲದ ಕೈ ಮೋಲ್ಡಿಂಗ್,স্থল হাত ছাঁচনির্মাণ
ಗುಂಪು ಮಾಡಲಾದ ಡಾಕ್,দলবদ্ধ ডক
ಗುಂಪು ವಸತಿ,গ্রুপ হাউজিং
ಅತಿಥಿ ಕೊಠಡಿ,অতিথি কক্ষ
ಗಟಾರ,নর্দমা
ಗಟಾರ ಹೊರುವವನು,নর্দমা বহনকারী
ಗಟರ್ ಚೆಕ್,গটার চেক
ಸುತ್ತಿಗೆ ಡ್ರೆಸ್ಸಿಂಗ್,হাতুড়ি ড্রেসিং
ಬಂದರು,হারবার
ಆಶ್ರಯ ಬಂದರು,আশ্রয়ের পোতাশ্রয়
ಹಾರ್ಡ್ ಪ್ಯಾನ್,শক্ত প্যান
ಶಿರೋಲೇಖ,হেডার
ಹೆಡರ್ ಬಾಂಡ್,হেডার বন্ড
ಹೆಡರ್ ಕೋರ್ಸ್,হেডার কোর্স
ಹೆಡ್ ಗೇಟ್ ರಚನೆ,হেড গেটের গঠন
ಕಾಲುವೆಯ ಮುಖ್ಯಸ್ಥ,খালের প্রধান
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,হেড রেগুলেটর
ಹೆರಿಂಗ್ ಮೂಳೆ ಬಂಧ,হেরিং হাড়ের বন্ধন
ಹಾರ್ಟಿಂಗ್,হার্টিং
ತೇವಗೊಳಿಸುವ ಶಾಖ,ভিজানোর তাপ
ಹೆಚ್ಚಿನ ಅಲ್ಯೂಮಿನಾ ಸಿಮೆಂಟ್,উচ্চ অ্যালুমিনা সিমেন্ট
ಹಿಪ್,নিতম্ব
ಹಿಪ್ ಕ್ಯಾಪಿಂಗ್,হিপ ক্যাপিং
ಹಿಪ್ಡ್ ಎಂಡ್,নিতম্বের শেষ
ಹುಡ್,ঘোমটা
ಹುಡ್ ಮೋಲ್ಡಿಂಗ್,হুড ছাঁচনির্মাণ
ಹುಕ್ ಕಾನೂನು,হুকের আইন
ಹೂಪ್ ಕಬ್ಬಿಣ,হুপ লোহা
ಹಾರಿಜಾನ್,দিগন্ত
ಆರ್ದ್ರತೆ,আর্দ্রতা
"ಆರ್ದ್ರತೆ, ಸಂಪೂರ್ಣ","আর্দ্রতা, পরম"
"ಆರ್ದ್ರತೆ, ಸಾಪೇಕ್ಷ","আর্দ্রতা, আপেক্ষিক"
ಹಂಪ್ ಯಾರ್ಡ್,হাম্প ইয়ার্ড
ಹೈಡ್ರಾಲಿಕ್ ಒತ್ತಡ,জলবাহী চাপ
ಜಲಸಂಚಯನ,হাইড্রেশন
ಜಲವಿಚ್ಛೇದನ,হাইড্রোলাইসিস
ಹೈಡ್ರೊಲೈಟಿಕ್ ಆಮ್ಲೀಯತೆ,হাইড্রোলাইটিক অ্যাসিডিটি
ಹೈಡ್ರೋಮಾರ್ಫಿಕ್ ಮಣ್ಣು,হাইড্রোমরফিক মাটি
ಹೈಡ್ರೋಫಿಲಿಕ್ ಕೊಲೊಯ್ಡ್,হাইড্রোফিলিক কলয়েড
ಹೈಡ್ರೋಫೋಬಿಕ್ ಕೊಲೊಯ್ಡ್,হাইড্রোফোবিক কলয়েড
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡದ ಅನುಪಾತ,হাইড্রোস্ট্যাটিক চাপ অনুপাত
ಹೈಗ್ರೊಸ್ಕಾಪ್ಟಿಕ್ ಗುಣಾಂಕ,হাইগ্রোস্ক্যাপটিক সহগ
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,হাইগ্রোস্কোপিক আর্দ্রতা
ಹೈಡ್ರೋಸ್ಕೋಪಿಸಿಟಿ,হাইড্রোস্কোপিসিটি
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,হাইগ্রোস্কোপিক আর্দ্রতা
ಹೈಪರ್ಬೇರಿಕ್ ಚೇಂಬರ್,হাইপারবারিক চেম্বার
ಹೈಪರ್ಸ್ಟಾಟಿಕ್ ಫ್ರೇಮ್,হাইপারস্ট্যাটিক ফ্রেম
ಹೈಪ್ಸೋಮೀಟರ್,হাইপসোমিটার
ಇಲ್ಯುಮಿನೇಷನ್,আলোকসজ্জা
ಇಂಬಿಬೇಷನ್ ತೇವಾಂಶ,ইমবিবেশন আর্দ্রতা
ಬಲಿಯದ ಮಣ್ಣು,অপরিণত মাটি
ವಶಪಡಿಸಿಕೊಂಡ ಡಾಕ್,জব্দ ডক
ಭೂ ಆದಾಯ ಹೆಚ್ಚಳ,ভূমি রাজস্ব বৃদ্ধি
ಸ್ವತಂತ್ರ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,স্বাধীন ভারা
ಇಂಡರೇಟೆಡ್,নিমজ্জিত
ಆರಂಭಿಕ ಪ್ರಿಸ್ಟ್ರೆಸ್,প্রাথমিক prestress
ಆರಂಭಿಕ ಒತ್ತಡ,প্রাথমিক উত্তেজনা
ಒಳನಾಡಿನ ಜಲಮಾರ್ಗ ಬಂದರು,অভ্যন্তরীণ জলপথ বন্দর
ಇನ್ಸುಲೇಟಿಂಗ್ ಬೋರ್ಡ್,অন্তরক বোর্ড
ಮಧ್ಯಂತರ ಬಂದರು,মধ্যবর্তী বন্দর
ಆಂತರಿಕ ಘರ್ಷಣೆ,অভ্যন্তরীণ ঘর্ষণ
ಇಂಟ್ರಾಜೋನಲ್ ಮಣ್ಣು,ইন্ট্রাজোনাল মাটি
ಅಯಾನು,অয়ন
ಅಯಾನು ವಿನಿಮಯ,আয়ন বিনিময়
ಕಬ್ಬಿಣದ ಪ್ಯಾನ್,লোহার প্যান
ನೀರಾವರಿ ಭೂಮಿ,সেচ সম্পন্ন ভূমি
ನೀರಾವರಿ,সেচ
ನೀರಾವರಿ ಸೆಸ್,সেচ সেস
ಜಾಂಬ್,জাম্ব
ಜೋಗಲ್,জগল
ಜೋಗಲ್ ಪಿನ್,জগল পিন
ಜೂಲ್,জুল
ಜಂಪರ್,জাম্পার
ಕಿಲೋಗ್ರಾಂ,কিলোগ্রাম
ಕಿಲೋಗ್ರಾಂ ಬಲ,কিলোগ্রাম বল
ಕಿಲೋಗ್ರಾಂ ಫೋರ್ಸ್ ಮೀಟರ್,কিলোগ্রাম ফোর্স মিটার
ಕಿಲೋವ್ಯಾಟ್ ಗಂಟೆ,কিলোওয়াট ঘন্টা
ಕಿಂಗ್ ಮುಚ್ಚುವಿಕೆ,রাজা বন্ধ
ಅಡಿಗೆ,রান্নাঘর
ಲೇಸ್ಡ್ ಕಾಲಮ್,জরিযুক্ত কলাম
ಹಿಂದುಳಿದಿದೆ,ল্যাগিং
ಲ್ಯಾಮೆಲ್ಲಾ ರೂಟ್,ল্যামেলা মূল
ಲ್ಯಾಮಿನಾರ್ ಹರಿವು,লেমিনার প্রবাহ
ದೀಪದ ರಂಧ್ರ,বাতির গর্ত
ಭೂಮಿ ಸಂಚಯ,ভূ - বিস্তৃতি
ಲ್ಯಾಂಡ್ ಸ್ಲೈಡಿಂಗ್,ল্যান্ড স্লাইডিং
ಲ್ಯಾಟರೈಟ್,ল্যাটেরাইট
ಲ್ಯಾಟರೈಟ್ ಮಣ್ಣು,ল্যাটেরাইট মাটি
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,বড় সংখ্যার আইন
ಲೇಔಟ್ ಯೋಜನೆ,বিন্যাস পরিকল্পনা
ಖಾತಾ ಪುಸ್ತಕ,খাতা
ಸುಣ್ಣದ ಪ್ಯಾನ್,চুন প্যান
ಲಿಂಟೆಲ್,লিন্টেল
ದ್ರವ ಮಿತಿ,তরল সীমা
ಲೈವ್ ಲೋಡ್,লাইভ লোড
ಲೋಮ್,দোআঁশ
ಸ್ಥಳೀಯ ನಿಷ್ಕಾಸ ವಾತಾಯನ,স্থানীয় নিষ্কাশন বায়ুচলাচল
ಲೋಕೋ ಅಂಗಳ,লোকো ইয়ার্ড
ಲೋಸ್,লস
ಕಡಿಮೆ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,নিম্ন প্লাস্টিকের সীমা
ಕಡಿಮೆ ಶಾಖ ಸಿಮೆಂಟ್,কম তাপ সিমেন্ট
ಯಂತ್ರ ಮೋಲ್ಡಿಂಗ್,মেশিন ছাঁচনির্মাণ
ಮ್ಯಾಕ್ರೋಸ್ಟ್ರಕ್ಚರ್,ম্যাক্রোস্ট্রাকচার
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,প্রধান প্রধান নিয়ন্ত্রক
ಮುಖ್ಯ ಬಂದರು,প্রধান বন্দর
ಮೇಕಪ್ ಗಾಳಿ,বায়ু আপ করা
ಮನ್ಸಾರ್ಡ್,মানসার্ড
ಮಾರ್ಷಲಿಂಗ್ ಯಾರ್ಡ್,মার্শালিং ইয়ার্ড
ಕಲ್ಲುಗಾರಿಕೆ,রাজমিস্ত্রির কাজ
ಪಕ್ವವಾಗುತ್ತಿರುವ ತಾಪಮಾನ,পরিপক্ক তাপমাত্রা
ಮೆಜ್ಜನೈನ್ ಮಹಡಿ,মধ্যবর্তী তলা মেঝে
ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ,যান্ত্রিক বিশ্লেষণ
ಯಾಂತ್ರಿಕ ವಾತಾಯನ,যান্ত্রিক বায়ুচলাচল
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,মেট্রিক সিস্টেম
ಸೂಕ್ಷ್ಮ ರಚನೆ,মাইক্রোস্ট্রাকচার
ಮಿಲಿ ಸಮಾನ,মিলি সমতুল্য
ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿ ಸಮಾನ,মিলি প্রতি লিটার সমতুল্য
ಖನಿಜ,খনিজ
ಖನಿಜ ಮಣ್ಣು,খনিজ মাটি
ಚಿಕ್ಕ ಬಂದರು,ছোট বন্দর
ಮಿಟ್ರೆಡ್ ಮುಚ್ಚುವಿಕೆ,Mitred বন্ধ
ಮೊಬೈಲ್ ಮಣ್ಣಿನ ಕೊಲೊಯ್ಡ್,মোবাইল সয়েল কলয়েড
ತೇವಾಂಶ,আর্দ্রতা কন্টেন্ট
ತೇವಾಂಶ ಗ್ರೇಡಿಯಂಟ್,আর্দ্রতা গ্রেডিয়েন্ট
ಏಕಶಿಲೆ,মনোলিথ
ಮೊನೊರೈಲ್,মনোরেল
ರಾಷ್ಟ್ರೀಯ ಬಂದರು ಮಂಡಳಿ,জাতীয় হারবার কাউন্সিল
ನೈಸರ್ಗಿಕ ಹಾಸಿಗೆ,প্রাকৃতিক বিছানা
ನೈಸರ್ಗಿಕ ಮುಕ್ತಾಯ,প্রাকৃতিক ফিনিস
ನೈಸರ್ಗಿಕ ಬಂದರು,প্রাকৃতিক পোতাশ্রয়
ನೈಸರ್ಗಿಕ ವಾತಾಯನ,প্রাকৃতিক বায়ুচলাচল
ನೌಕಾ ಬಂದರು,নৌ বন্দর
ನ್ಯೂಟನ್,নিউটন
ಏಕರೂಪವಲ್ಲದ ಹರಿವು,অ অভিন্ন প্রবাহ
ನೀರಿನ ದರವನ್ನು ಆಕ್ರಮಿಸುತ್ತದೆ,জলের হার দখল করে
ಎಣ್ಣೆ ಬಣ್ಣ,তেলে আকা
ತೈಲ ಬಾವಿ ಸಿಮೆಂಟ್,তেল কূপ সিমেন্ট
ಚಾನಲ್ ಹರಿವನ್ನು ತೆರೆಯಿರಿ,খোলা চ্যানেল প্রবাহ
ಆಪ್ಟಿಮಮ್ ಆರ್ದ್ರತೆ,সর্বোত্তম আর্দ্রতা
ಸಾವಯವ ಮಣ್ಣು,জৈব মাটি
ದೃಷ್ಟಿಕೋನ,ওরিয়েন্টেশন
ಆರ್ಥೋಗೋನಲ್,অর্থোগোনাল
ಒರ್ಟ್ಸ್ಟೈನ್,অর্টস্টেইন
ಬಾಹ್ಯ ಸಂಕೇತ,বাইরের সংকেত
ಆಕ್ಸಿಡೀಕರಣ,জারণ
ಪ್ಯಾಂಟ್ರಿ,প্যান্ট্রি
ಪ್ಯಾರಪೆಟ್,প্যারাপেট
ಪ್ಯಾರಪೆಟ್ ಗೋಡೆ,প্রাচীর প্রাচীর
ಮೂಲ ವಸ್ತು,পিতামাতার উপাদান
ಬೆಣಚುಕಲ್ಲು ಎರಕಹೊಯ್ದ ಪ್ಲಾಸ್ಟರ್,নুড়ি ঢালাই প্লাস্টার
ಪೆಡಲ್ಫರ್,পেডালফার
ಪೆಡೋಕಲ್,পেডোকাল
ಪೆಡೋಜೆನೆಸಿಸ್,পেডোজেনেসিস
ಪೆಡೋಲಜಿ,পেডোলজি
ಪೀಡೋಸ್ಪಿಯರ್,পেডোস্ফিয়ার
ಪೆನೆಟ್ರೋಮೀಟರ್,পেনেট্রোমিটার
ಪೆಂಟ್ ಛಾವಣಿ,পেন্ট ছাদ
ಪೆಪ್ಟೈಸಿಂಗ್ ಏಜೆಂಟ್,পেপটাইজিং এজেন্ট
ವಿಶ್ಲೇಷಣೆಯ ಅವಧಿ,বিশ্লেষণের সময়কাল
ಪರ್ಪೆಂಡ್,পারপেন্ড
ಪರ್ಸರ್ಪ್ಶನ್,শোষণ
ಪಿಯರ್,পিয়ার
ಪಿಲಾಸ್ಟರ್,পিলাস্টার
ಪಿಚ್,পিচ
ಪಿಚ್ ಛಾವಣಿ,গল্পটা ছাদ
ಸರಳ ಕಾಂಕ್ರೀಟ್,সাধারণ কংক্রিট
ಪ್ಲೇನ್ ಕೋನ,সমতল কোণ
ಬಯಲು ಅಂಗಳ,সমতল গজ
ಪ್ಲಾನ್ಸೋಲ್,প্ল্যানসোল
ಪ್ಲಾಸ್ಟಿಕ್ ಸ್ಥಿರತೆ,প্লাস্টিকের সামঞ্জস্য
ಪ್ಲಾಸ್ಟಿಟಿ,প্লাস্টিসিটি
ಪ್ಲಾಸ್ಟಿಟಿ ಸೂಚ್ಯಂಕ,প্লাস্টিসিটি সূচক
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಮಿತಿ,প্লাস্টিসিটি সীমা
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಶ್ರೇಣಿ,প্লাস্টিসিটি পরিসীমা
ಪ್ಲಾಟಿ ರಚನೆ,প্লাটি গঠন
ಸ್ತಂಭ,প্লিন্থ
ನೇಗಿಲು ಮಣ್ಣು,লাঙ্গলের মাটি
ಪ್ಲಮ್ ಕಲ್ಲು,বরই পাথর
ಪೊಡ್ಜೋಲ್,পডজোল
ಸೂಚಿಸುತ್ತಿದೆ,ইশারা
ಬಹುಭುಜಾಕೃತಿಯ ಗೋಡೆ,বহুভুজ প্রাচীর
ರಂಧ್ರದ ಜಾಗ,ছিদ্র স্থান
ಬಂದರು,বন্দর
ಧನಾತ್ಮಕ ವಾತಾಯನ,ইতিবাচক বায়ুচলাচল
ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು,প্রাইরি মাটি
ನಿಖರತೆ,যথার্থতা
ಪ್ರಾಥಮಿಕ ಕಣ,প্রাথমিক কণা
ಪ್ರಿಸ್ಮಾಟಿಕ್ ರಚನೆ,প্রিজম্যাটিক কাঠামো
ಉತ್ಪಾದಕ ಕೆಲಸ,উৎপাদনশীল কাজ
ಯೋಜನೆಯ ಸಮರ್ಥನೆ,প্রকল্পের ন্যায্যতা
ರಕ್ಷಣಾತ್ಮಕ ಕೆಲಸ,প্রতিরক্ষামূলক কাজ
ಸ್ಯೂಡೋ-ಮೈಸಿಲಿಯಮ್,সিউডো-মাইসেলিয়াম
ಕೊಚ್ಚೆಗುಂಡಿ,পুডল
ಪಗ್ಗಿಂಗ್,পাগিং
ಪ್ಯೂಮಿಸ್,পিউমিস
ಪಂಚೆಯಾನ್,পাঞ্চিয়ন
ಬೊಂಬೆ,পুতুল
ಪುಟ್ಲಾಗ್,পুটলগ
ಪುಟ್ಲಾಗ್ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,পুটলগ ভারা
ಪ್ರಮಾಣ ಸರ್ವೇಯರ್,পরিমাণ পরিমাপক
ಕ್ವಾರಿ ಸಾಪ್,খনির রস
ಕ್ವೇ,কোয়ে
ರಾಣಿ ಮುಚ್ಚುವಿಕೆ,রানী বন্ধ
ಕ್ವೊಯಿನ್,কুইন
ರಾಫ್ಟ್ ಅಡಿಪಾಯ,ভেলা ফাউন্ডেশন
ರೇಕರ್,রাকার
ರೇಕಿಂಗ್,রেকিং
ರಾಕಿಂಗ್ ಬಾಂಡ್,রেকিং বন্ড
ಮಿನುಗುವ ರೇಕಿಂಗ್,ঝলকানি raking
ವೇಗವಾಗಿ ಬದಲಾಗುತ್ತಿರುವ ಹರಿವು,দ্রুত পরিবর্তনশীল প্রবাহ
ಮರುಪಾವತಿಸಬಹುದಾದ ಪಾವತಿ,পুনরুদ্ধারযোগ্য পেমেন্ট
ಕೆಂಪು ಭೂಮಿ,লাল পৃথিবী
ಕೆಂಪು ಲೋಮ್,লাল দোআঁশ
ನಿಯಂತ್ರಕ,রেগুলেটর
ರೆಗರ್ ಅಥವಾ ಕಪ್ಪು ಹತ್ತಿ ಮಣ್ಣು,রেগুর বা কালো তুলা মাটি
ಮರುಪಾವತಿ ಒಪ್ಪಂದ,পরিশোধের চুক্তি
ಉಳಿದ ಕುಗ್ಗುವಿಕೆ,অবশিষ্ট সংকোচন
ಉಳಿಕೆ ಮಣ್ಣು,অবশিষ্ট মাটি
ಬಹಿರಂಗಪಡಿಸಿ,প্রকাশ করা
ಪಿನ್ ಅನ್ನು ಬಹಿರಂಗಪಡಿಸಿ,পিন প্রকাশ করুন
ರಿವೀಲ್ ಟೈ,টাই প্রকাশ
ರಿಡ್ಜ್,রিজ
ರಿಡ್ಜ್ ಕ್ಯಾಪಿಂಗ್,রিজ ক্যাপিং
ನದಿ,নদী
ರೋಡ್ ಸ್ಟೇಡ್,রোড স্টেড
ಒರಟು ಪ್ಲಾಸ್ಟರ್,রুক্ষ প্লাস্টার
ಅವಶೇಷಗಳು,ধ্বংসস্তুপ
ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,ধ্বংসস্তূপ রাজমিস্ত্রি
ಅವಶೇಷಗಳ ಗೋಡೆ,ধ্বংসস্তূপ দেয়াল
ಚಾಲನೆಯಲ್ಲಿರುವ ಮಾಪನ,চলমান পরিমাপ
ಸುರಕ್ಷಿತ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,নিরাপদ ভারবহন ক্ষমতা
ಉಪ್ಪು ಮೆರುಗು,লবণ গ্লেজ
ಮಾದರಿ ಅಳತೆ,সাধারন মাপ
ಮಾದರಿ ವಿತರಣೆ,নমুনা বিতরণ
ಮಾದರಿ ದೋಷ,নমুনা ত্রুটি
ಮರಳು,বালি
ಮರಳು ಮುಕ್ತಾಯ,বালি ফিনিস
ಮರಳು ಕೈ ಮೋಲ್ಡಿಂಗ್,বালি হাত ছাঁচনির্মাণ
ಮರಳುಗಾರಿಕೆ,স্যান্ডিং
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣು,স্যাচুরেটেড মাটি
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣಿನ ಪೇಸ್ಟ್,স্যাচুরেটেড মাটির পেস্ট
ಶುದ್ಧತ್ವ ಸಾರ,স্যাচুরেশন নির্যাস
ಶುದ್ಧತ್ವ ಶೇಕಡಾವಾರು,স্যাচুরেশন শতাংশ
ಸಾಸರ್ ಗುಮ್ಮಟ,সসার গম্বুজ
ಸ್ಕ್ಯಾಫೋಲ್ಡ್,ভারা
ಸ್ಕಿಸ್ಟ್,শিস্ট
ಸಮುದ್ರ ಬಂದರು,সমুদ্র বন্দর
ರಹಸ್ಯ ಗಟಾರ,গোপন নর্দমা
ಎರಡನೇ,দ্বিতীয়
ಸೆಡಿಮೆಂಟೇಶನ್ ವಿಶ್ಲೇಷಣೆ,অবক্ষেপণ বিশ্লেষণ
ಅರೆ ಕೃತಕ ಬಂದರು,আধা-কৃত্রিম বন্দর
ಸೆಮಿ ಟೈಡಲ್ ಡಾಕ್,আধা জোয়ার ডক
ವಯಸ್ಸಾದ,বার্ধক্য
ಶೇಲ್,শেল
ಹಾಳೆಯ ರಾಶಿ,চাদরের স্তূপ
ಕುಗ್ಗುವಿಕೆ ಮಿತಿ,সংকোচন সীমা
ಶಟರಿಂಗ್,শাটারিং
ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು,সিয়ালিটিক মাটি
ಸಿರೋಜೆಮ್,সিয়েরোজেম
ಸಿಲ್,সিল
ಹೂಳು,পলি
ಏಕ ಮಾಂಸದ ರಕ್ತ,একক ফ্লেমিশ রক্ত
ಏಕ ಹರಳಿನ ರಚನೆ,একক দানাদার কাঠামো
ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು,কঙ্কালের মাটি
ಸ್ಕರ್ಟಿಂಗ್,স্কার্টিং
ಸ್ಲೀಪರ್ ಗೋಡೆ,ঘুমের প্রাচীর
ಸೈಡ್ ಗಟರ್,পাশের নর্দমা
ಸ್ಲೈಡ್ ನಿಯಮ,পিছলানো পদ্দতি
ಸ್ಲಿಪ್ ಡಾಕ್,স্লিপ ডক
ಸ್ಮೋನಿಜಾ,স্মোনিজা
ನೆನೆಯುವುದು,ভিজানো
