Marathi,Tamil
गॅलिकन (=गॅलिकनिस्ट),காலிகன் (=கல்லிகனிஸ்ட்)
गॅलिकनिझम,கல்லிக்கனிசம்
गॅरिसन,பாதுகாப்பு அரண்
गॉल,கோல்
गॉन्टलेट,கௌண்ட்லெட்
गॉन्टलेट,கௌண்ட்லெட்
गॅझेबो,கெஸெபோ
गॅझेबो,கெஸெபோ
गॅझेबो,கெஸெபோ
वंशावळीचा इतिहास,மரபியல் வரலாறு
वंशावळी रेकॉर्ड,மரபியல் பதிவு
वंशावळी सारणी,மரபியல் அட்டவணை
वंशावळीचे झाड,மரபுவழி மரம்
वंशावळी,மரபியல்
वंशावळी,மரபியல்
पिढी,தலைமுறை
नरसंहार,இனப்படுகொலை
परराष्ट्रीय,புறஜாதி
परराष्ट्रीय,புறஜாதி
परराष्ट्रीय,புறஜாதி
परराष्ट्रीय,புறஜாதி
वस्ती,கெட்டோ
वस्ती,கெட்டோ
गिबेट,கிபெட்
गिल्ड (=गिल्ड),கில்ட் (=கில்ட்)
ग्लॅडिएटर,கிளாடியேட்டர்
गौरवशाली क्रांती,புகழ்பெற்ற புரட்சி
गोल्डन हॉर्डे,கோல்டன் ஹார்ட்
महाआघाडी,மகா கூட்டணி
ग्रँडी,பேரறிஞர்
ग्रँड सिग्नर,கிராண்ட் சிக்னர்
ग्रँड सिग्नर,கிராண்ட் சிக்னர்
महान गृहयुद्ध,பெரும் உள்நாட்டுப் போர்
महान प्रस्थान (बुद्धाचे),பெரிய புறப்பாடு (புத்தரின்)
ग्रेटर इंडिया,பெரிய இந்தியா
ग्रेट हेलास,கிரேட் ஹெல்லாஸ்
ग्रेट होर्डे,பெரிய கூட்டம்
महान त्याग (=महान प्रस्थान),பெரிய துறவு (=பெரும் புறப்பாடு)
ग्रेट सील,பெரிய முத்திரை
ग्रेट ट्रॅक,பெரிய டிராக்
उत्तम वाहन,பெரிய வாகனம்
चीनची महान भिंत,சீனப் பெருஞ்சுவர்
ग्रीव्ह,க்ரீவ்
गार्ड-चेंबर,காவலர்-அறை
गार्ड-चेंबर,காவலர்-அறை
गार्ड-चेंबर,காவலர்-அறை
गुप्ता,குப்தாக்கள்
हॅगिओग्राफी,ஹாகியோகிராபி
हॅगिओग्राफी,ஹாகியோகிராபி
हॅगिओलॉजी,ஹேகியோலஜி
हॅगिओलॉजी,ஹேகியோலஜி
खाजगी प्रेक्षकांचा हॉल,தனிப்பட்ட பார்வையாளர்களின் மண்டபம்
सार्वजनिक प्रेक्षकांचा हॉल,பொது பார்வையாளர்களின் மண்டபம்
हॅचमेंट,குஞ்சு பொரிப்பது
हिथन,ஹீத்தன்
हिथन,ஹீத்தன்
हिथिनिझम,ஹீத்தனிசம்
हेगिरा (हेजेरा),ஹெகிரா (ஹெஜேரா)
हेलेनिझम,ஹெலனிசம்
हेलोट,ஹெலட்
हेरलड्री,ஹெரால்ட்ரி
वारसा,பாரம்பரியம்
चित्रलिपी रेखीय वर्ण,ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்
चित्रलिपी लिपी,ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்
उच्च चर्च,உயர் தேவாலயம்
उंच लँडर,உயர் லேண்டர்
हिंदू धर्म,இந்து மதம்
इतिहासकार,வரலாற்றாசிரியர்
इतिहासकार,வரலாற்றாசிரியர்
ऐतिहासिक भौतिकवाद,வரலாற்று பொருள்முதல்வாதம்
ऐतिहासिक युग,வரலாற்று சகாப்தம்
ऐतिहासिक सीमा,வரலாற்று எல்லை
इतिहासकार,வரலாற்றாசிரியர்
इतिहासकार,வரலாற்றாசிரியர்
इतिहासलेखन,வரலாற்று வரலாறு
इतिहासलेखन,வரலாற்று வரலாறு
इतिहास,வரலாறு
हिटाइट साम्राज्य,ஹிட்டிட் பேரரசு
पवित्र युती,புனித கூட்டணி
पवित्र शहर,புனித நகரம்
पवित्र शहर,புனித நகரம்
पवित्र भूमी,புனித நிலம்
पवित्र भूमी,புனித நிலம்
होली लीग,புனித லீக்
होली लीग,புனித லீக்
पवित्र रोमन साम्राज्य (=द एम्पायर),புனித ரோமானியப் பேரரசு (=பேரரசு)
पवित्र समुद्र,புனித கடல்
पवित्र समुद्र,புனித கடல்
पवित्र युद्ध,புனிதப் போர்
पवित्र युद्ध,புனிதப் போர்
गृह सरकार,உள்நாட்டு அரசாங்கம்
होमगार्ड,ஊர்க்காவல்படை
जन्मभुमी,தாயகம்
घरचा नियम,வீட்டு விதி
होम रूल,வீட்டு விதி
होर्डे,கூட்டம்
होर्डे,கூட்டம்
शत्रु देश,விரோத நாடு
प्रतिकूल जमीन,பகை நிலம்
गरम पाठलाग,ஒருவரை துரத்தி செல்லுதல்
घर,வீடு
घर,வீடு
हाऊस ऑफ कॉमन्स,ஹவுஸ் ஆஃப் காமன்ஸ்
हाऊस ऑफ लॉर्ड्स,ஹவுஸ் ஆஃப் லார்ட்ஸ்
प्रतिनिधीगृह,பிரதிநிதிகள் சபை
Huguenots,ஹ்யூஜினோட்ஸ்
मानवतावाद,மனிதநேயம்
मानवतावादी,மனிதநேயவாதி
शंभर येसर्स युद्ध,நூறு யேசர்ஸ் போர்
हुंकार,ஹங்கர்
इबादत खाना (पूजागृह),இபாதத் கானா (வழிபாட்டு இல்லம்)
आयकॉनोक्लास्ट,ஐகானோக்ளாஸ்ட்
मूर्तिपूजक,உருவ வழிபாடு செய்பவர்
इलाही युग,இலாஹி சகாப்தம்
बेकायदेशीर युद्ध,சட்டவிரோத போர்
प्रकाशित हस्तलिखित,ஒளிரும் கையெழுத்துப் பிரதி
सचित्र हस्तलिखित,விளக்கப்பட கையெழுத்துப் பிரதி
सचित्र हस्तलिखित,விளக்கப்பட கையெழுத்துப் பிரதி
इमाम (इम्माम),இமாம் (இம்மாம்)
इमामते,இமாமேட்
इमामते,இமாமேட்
इमामबारा,இமாம்பரா
शाही,ஏகாதிபத்தியம்
शाही शहर,ஏகாதிபத்திய நகரம்
साम्राज्यवाद,ஏகாதிபத்தியம்
शाही प्राधान्य,ஏகாதிபத்திய விருப்பம்
बेधडकपणा,முறையற்ற தன்மை
ढोंगी,வஞ்சகர்
तुरुंगवास,சிறைவாசம்
तुरुंगवास,சிறைவாசம்
घुसखोरी,ஊடுருவல்
घुसखोर,ஊடுருவல்காரன்
स्वातंत्र्य,சுதந்திரம்
स्वातंत्र्यदिन,சுதந்திர தினம்
इंडिपेंडन्स हॉल,சுதந்திர மண்டபம்
भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय),இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்)
इंडियन होम रूल लीग,இந்தியன் ஹோம் ரூல் லீக்
औद्योगिक क्रांती,தொழில் புரட்சி
काफिर,காஃபிர்
काफिर,காஃபிர்
घुसखोरी,ஊடுருவல்
घुसखोर,ஊடுருவி
माहिती देणारा,தகவல் தருபவர்
माहिती देणारा,தகவல் தருபவர்
माहिती देणारा,தகவல் தருபவர்
माहिती देणारा,தகவல் தருபவர்
प्रवेश,நுழைவு
प्रवेश,நுழைவு
प्रवेश,நுழைவு
वस्ती,குடியிருப்பு
रहिवासी,வசிப்பிடத்தை
वारसा,பரம்பரை
वारसा,பரம்பரை
वारसा,பரம்பரை
शिलालेख,கல்வெட்டு
बोधचिन्ह,சின்னம்
प्रवेशाचे साधन,அணுகல் கருவி
शासनाचे साधन,அரசாங்கத்தின் கருவி
बंड (बंड),கிளர்ச்சி (கிளர்ச்சி)
बंडखोर,கிளர்ச்சியாளர்
बंड,கிளர்ச்சி
बंड,கிளர்ச்சி
एकत्रीकरण,ஒருங்கிணைப்பு
रेकॉर्डची अखंडता,பதிவுகளின் நேர்மை
राज्यांची अखंडता,மாநிலங்களின் ஒருமைப்பாடு
बुद्धिमत्ता (बुद्धिमान),புத்திஜீவிகள் (புத்திசாலித்தனம்)
मध्यस्थी,பரிந்து பேசுதல்
मध्यस्थी करणारा,பரிந்து பேசுபவர்
मध्यस्थ,இடைத்தரகர்
आंतरराष्ट्रीयवाद,சர்வதேசியம்
आंतरराष्ट्रीयवाद,சர்வதேசியம்
आंतरराष्ट्रीयवादी,சர்வதேசியவாதி
परस्पर युद्ध,உள்நாட்டுப் போர்
इंटर्नी,பயிற்சியாளர்
इंटर्नी,பயிற்சியாளர்
इंटर्नी कॅम्प,பயிற்சி முகாம்
नजरबंदी,அடைப்பு
नजरबंदी,அடைப்பு
नजरबंदी,அடைப்பு
Internuncio,இன்டர்னுன்சியோ
दुभाषी,மொழிபெயர்ப்பாளர்
दुभाषी,மொழிபெயர்ப்பாளர்
दुभाषी,மொழிபெயர்ப்பாளர்
हस्तक्षेप,தலையீடு
Intestacy,குடலிறக்கம்
Intestate,குடல்
कारस्थान,சூழ்ச்சி
घुसखोर,ஊடுருவும் நபர்
घुसखोर,ஊடுருவும் நபர்
घुसखोरी,ஊடுருவல்
आक्रमण,படையெடுப்பு
आक्रमण,படையெடுப்பு
गुंतवणूक करा,முதலீடு செய்யுங்கள்
गुंतवणूक करा,முதலீடு செய்யுங்கள்
गुंतवणूक करा,முதலீடு செய்யுங்கள்
गुंतवणूक करा,முதலீடு செய்யுங்கள்
गुंतवणूक,முதலீடு
गुंतवणूक,முதலீடு
गुंतवणूक,முதலீடு
गुंतवणूक समारंभ,முதலீட்டு விழா
राष्ट्रीयत्वासह गुंतवणूक करा,தேசியத்துடன் முதலீடு செய்யுங்கள்
अजिंक्य आरमार,வெல்ல முடியாத அர்மடா
उल्लंघन (राज्याचे),மீறல் (அரசு)
उल्लंघन स्थिती,மீறல் நிலை
अभेद्य किल्ला,அழிக்க முடியாத கோட்டை
लोह वय,இரும்பு யுகம்
लोखंडी पडदा,இரும்புத்திரை
लोखंडी रक्षक,இரும்பு பாதுகாப்பு
लोखंडी शिधा,இரும்பு ரேஷன்
लोखंडी बाजू,இரும்பு பக்கங்கள்
लोखंडी टिपलेला बाण,இரும்பு முனை அம்பு
इस्थमियन खेळ,இஸ்த்மியா விளையாட்டுகள்
जॅनिसरी,ஜானிசரி
रखवालदार,காவலாளி
रखवालदार,காவலாளி
भाला,ஈட்டி
जिम क्रो कायदे,ஜிம் க்ரோ சட்டங்கள்
जिंगो,ஜிங்கோ
जिंगो,ஜிங்கோ
जिंगो,ஜிங்கோ
जिंगोइझम,ஜிங்கோயிசம்
संयुक्त कारवाई,கூட்டு நடவடிக்கை
संयुक्त नियंत्रण,கூட்டு கட்டுப்பாடு
संयुक्त वहिवाट,கூட்டு ஆக்கிரமிப்பு
ज्युरी,நடுவர் மன்றம்
फक्त कारण,வெறும் காரணம்
ठेवा,வை
अभिलेखागाराचा रक्षक,காப்பக காப்பாளர்
केटल-ड्रम,கெட்டில்-டிரம்
मुख्य शब्द,முக்கிய வார்த்தை
राजा,அரசன்
राज्य,இராச்சியம்
किंगलेट,கிங்லெட்
किंग मेकर,கிங் மேக்கர்
राजेशाही,அரசாட்சி
राजेशाही,அரசாட்சி
किचन कॅबिनेट,சமையலறை அமைச்சரவை
नाइट,மாவீரர்
राजत्व,அரசாட்சி
Kinghts हॉस्पिटलर्स,கிங்ட்ஸ் மருத்துவமனைகள்
सेंट जॉनचे शूरवीर,செயின்ட் ஜான் மாவீரர்கள்
नाइट टेम्पलर,நைட் டெம்ப்ளர்
कु क्लक्स क्लान (KKK),கு க்ளக்ஸ் கிளான் (KKK)
कुमिंतंग,குமிண்டாங்
सामान्य,பாமர மக்கள்
लान्स,லான்ஸ்
लान्सर,லான்சர்
नंतर गुप्ता,பின்னர் குப்தர்கள்
कायदेशीर वारस,சட்டப்படியான வாரிசு
अराजकता (=विकार),சட்டமின்மை (=சீர்குலைவு)
अराजकता (=विकार),சட்டமின்மை (=சீர்குலைவு)
कायद्याचे प्रभू,சட்ட அதிபதிகள்
धार्मिकतेचा कायदा,பக்தியின் சட்டம்
लीग ऑफ नेशन्स,உலக நாடுகள் சங்கம்
वारसा (= मृत्युपत्र),மரபு (=விருப்பம்)
वारसा (= मृत्युपत्र),மரபு (=விருப்பம்)
कायदेशीर वारस,சட்டப்படியான வாரிசு
लेगेट,சட்டப்படி
लेगेट,சட்டப்படி
लेगेट,சட்டப்படி
दंतकथा,புராண
दंतकथा,புராண
फौज,படையணி
फौज,படையணி
लीजन ऑफ ऑनर,லெஜியன் ஆஃப் ஹானர்
Lese majeste (=lese majeste),Lese majesty (=lese majeste)
कमी राज्ये,குறைவான மாநிலங்கள்
विश्वासपत्रे,நம்பிக்கைக் கடிதங்கள்
लीज-स्वामी,லீஜ்-பிரபு
लीग माणूस,லீஜ் மனிதன்
लीग माणूस,லீஜ் மனிதன்
जन्मठेप,ஆயுள் தண்டனை
वंश,பரம்பரை
लिटल इंग्‍लंडर,குட்டி இங்கிலாந்துக்காரர்
लहान वाहन (= कमी वाहन),சிறிய வாகனம் (=குறைவான வாகனம்)
किनारी राज्य,கடல்சார் மாநிலம்
धार्मिक विधी,வழிபாட்டு முறைகள்
पूजाविधी,வழிபாட்டு முறை
स्थानिक निष्ठा,உள்ளூர் விசுவாசம்
स्थानिक स्वराज्य संस्था,உள்ளாட்சி-சுய அரசு
लांब संसद,நீண்ட பாராளுமன்றம்
कमी देश,தாழ்ந்த நாடுகள்
निष्ठावंत,விசுவாசமான
निष्ठा,விசுவாசம்
मॅकियाव्हेलियन धोरण,மச்சியாவெல்லியன் கொள்கை
मॅग्ना कार्टा,மேக்னா கார்ட்டா
मॅग्नम कॉन्सिलियम,மேக்னம் கான்சிலியம்
मलम निषेध,மாலும் தடை
मंदामस,மாண்டமஸ்
आज्ञापत्र,ஆணை
"आदेश, वर्ग &#39;अ&#39;","ஆணை, வகுப்பு &#39;ஏ&#39;"
"आदेश, वर्ग &#39;ब&#39;","ஆணை, வகுப்பு &#39;பி&#39;"
"आदेश, वर्ग &#39;क&#39;","ஆணை, வகுப்பு &#39;சி&#39;"
आदेश प्रणाली,ஆணை அமைப்பு
अनिवार्य राज्य,கட்டாய நிலை
मँगोनेल,மங்கோனல்
जाहीरनामा,அறிக்கை
युक्ती,சூழ்ச்சிகள்
मॅन ऑफ वॉर,போர் நாயகன்
मनोर,மேனர்
मनोर,மேனர்
मनुष्य-शक्ती,மனித சக்தி
मनुष्य-शक्ती,மனித சக்தி
मॅन्युमिशन,மனுமிஷன்
मनुमित,மனுமித்
हस्तलिखित,கையெழுத்துப் பிரதி
हस्तलिखित,கையெழுத்துப் பிரதி
हस्तलिखित,கையெழுத்துப் பிரதி
लुटारू,கொள்ளைக்காரன்
सागरी पट्टा,கடல் பெல்ட்
सागरी सभ्यता,கடல் நாகரிகம்
सागरी ध्वज,கடல்சார் கொடி
सागरी शक्ती,கடல்சார் சக்திகள்
सागरी सार्वभौमत्व,கடல்சார் இறையாண்மை
सागरी युद्ध,கடல் போர்
मार्क्विस,மார்க்விஸ்
Marquisate,மார்க்விசேட்
मार्शल लॉ,இராணுவ சட்டம்
मार्शल रेस,தற்காப்பு இனங்கள்
हुतात्मा,தியாகி
नरसंहार,படுகொலை
युक्तीचा वस्तुमान,சூழ்ச்சி நிறை
मास्टर-एट-आर्म्स,மாஸ்டர்-அட்-ஆர்ம்ஸ்
समारंभांचा गुरु,விழாக்களின் மாஸ்டர்
गृहस्थ,வீட்டு மாஸ்டர்
घोड्याचा मास्टर,குதிரையின் மாஸ்டர்
मास्टर ऑफ द रोल्स,மாஸ்டர் ஆஃப் தி ரோல்ஸ்
जुळवा,பொருத்துக
जुळवा,பொருத்துக
मॅचलॉक,தீப்பெட்டி
वैवाहिक युती,திருமண கூட்டணி
भूमध्य शक्ती,மத்திய தரைக்கடல் சக்திகள்
मेन्शेविक,மென்ஷிவிக்
भाडोत्री सैन्य,கூலிப்படை
भाडोत्री सैनिक,கூலிப்படை வீரர்
व्यापारी,வியாபாரி
मध्यम वयोगटातील,இடைக்காலம்
मध्य पूर्व,மத்திய கிழக்கு
मधला रस्ता,நடுத்தர பாதை
मधला मार्ग,நடுத்தர பாதை
मध्यम मार्ग (=मध्यम मार्ग),நடுத்தர வழி (=நடுவழி)
स्थलांतरित,புலம் பெயர்ந்தவர்
स्थलांतर,இடம்பெயர்தல்
स्थलांतर,இடம்பெயர்தல்
स्थलांतर,இடம்பெயர்தல்
सैन्यवाद,இராணுவவாதம்
सैन्यवाद,இராணுவவாதம்
सैन्यवाद,இராணுவவாதம்
सैन्यवाद,இராணுவவாதம்
सैन्यवादी,இராணுவவாதி
सैन्यवादी,இராணுவவாதி
सैन्यीकरण,இராணுவமயமாக்கல்
सैन्यीकरण,இராணுவமயமாக்கல்
सैन्यीकरण,இராணுவமயமாக்கல்
लष्करी रणनीतीकार (=रणनीती),இராணுவ தந்திரவாதி (=தந்திரவாதி)
लष्करी रणनीतीकार (=रणनीती),இராணுவ தந்திரவாதி (=தந்திரவாதி)
लष्करी डावपेच (=रणनीती),இராணுவ தந்திரங்கள் (=தந்திரங்கள்)
मिलिशिया,மிலிஷியா
मिलिशिया,மிலிஷியா
कुशासन,தவறான ஆட்சி
गहाळ लिंक,விடுபட்ட இணைப்பு
मिशन,பணி
मिशन,பணி
मिशन,பணி
मिश्र शर्यत,கலப்பு இனம்
आधुनिक इतिहास,நவீன வரலாறு
मोडस विवेंडी,மோடஸ் விவேண்டி
एकतावाद,ஒற்றையாட்சி
सम्राट,மன்னர்
सम्राट,மன்னர்
राजेशाही,முடியாட்சி
राजेशाही,முடியாட்சி
राजसत्तावादी,மன்னராட்சியாளர்
राजेशाही,முடியாட்சி
मठ,மடாலயம்
मठ,மடாலயம்
मठ,மடாலயம்
संन्यासी,துறவறம்
संन्यासी,துறவறம்
संन्यासी,துறவி
मातृ देश,தாய் நாடு
मातृभूमी,தாய்நாடு
संसदेची जननी,பாராளுமன்றங்களின் தாய்
मुक्रकर्स,முக்ராக்கர்கள்
मम्मी,மம்மி
संग्रहालय,அருங்காட்சியகம்
मस्केट,மஸ்கட்
मस्केटियर,மஸ்கடியர்
कस्तुरी,மஸ்கெட்ரி
कस्तुरी,மஸ்கெட்ரி
मस्टर मास्टर,மஸ்டர் மாஸ்டர்
मस्टर-रोल,மஸ்டர்-ரோல்
मस्टर-रोल,மஸ்டர்-ரோல்
विद्रोह,கலகம்
विद्रोह कायदा,கலகம் சட்டம்
गूढ जहाज,மர்ம கப்பல்
आख्यान,விவரிப்பு
राष्ट्र,தேசம்
मुळ,பூர்வீகம்
मूळ राज्य,சொந்த மாநிலம்
निसर्गवाद,இயற்கைவாதம்
नैसर्गिक हक्क,இயற்கை உரிமைகள்
नाझी,நாஜி
नाझी क्रांती,நாஜி புரட்சி
नाझीवाद,நாசிசம்
पूर्वे जवळ,கிழக்குக்கு அருகில்
निग्रो,நீக்ரோ
निग्रोफिल,நீக்ரோபில்
निग्रोफिलिझम,நீக்ரோபிலிசம்
नेग्रोफोबिया,நீக்ரோபோபியா
तटस्थ,நடுநிலை
तटस्थ देश,நடுநிலை நாடு
नवीन करार,புதிய ஒப்பந்தம்
नवीन जग,புதிய உலகம்
कुलीनता,பெருந்தன்மை
नोबल,உன்னத
नोबल,உன்னத
भटक्या,நாடோடி
भटक्यांचा जमाव,நாடோடி கூட்டம்
भटक्या,நாடோடிகள்
गैर-आक्रमकता करार,ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்
गैर-आक्रमकता करार,ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்
युद्धविरहित राज्य,போர் புரியாத நிலை
असहकार,ஒத்துழையாமை
असहकार चळवळ,ஒத்துழையாமை இயக்கம்
उलट,முகப்பு
उलट,முகப்பு
ऑक्लोक्रसी (=मोबोक्रसी),ஓக்லோக்ரசி (=மொபோக்ரசி)
ऑक्लोक्रॅट,ஓக்லோக்ராட்
अधिकृत दस्तऐवज,அதிகாரப்பூர்வ ஆவணம்
जुने जग,பழைய உலகம்
कुलीन वर्ग,தன்னலக்குழு
हल्ला,தாக்குதல்
ओपन वाटाघाटी,திறந்த பேச்சுவார்த்தை
खुला प्रश्न,திறந்த கேள்வி
रेकॉर्ड उघडा,பதிவுகளைத் திற
ओरिएंट,ஓரியண்ட்
प्राच्यविद्या,ஓரியண்டலிசம்
प्राच्यविद्या,ஓரியண்டலிசம்
ओरिएंटलिस्ट,ஓரியண்டலிஸ்ட்
मूळ,தோற்றம்
मूळ,தோற்றம்
ऑर्थोग्राफी,ஆர்த்தோகிராபி
शत्रुत्वाचा उद्रेक,பகைமை வெடிப்பு
आउट-पोस्ट,அவுட்-போஸ்ட்
अतिप्रभु,ஓவர்-லார்ட்
ओव्हर-राईड,ஓவர்-ரைடு
ओव्हर-राईड,ஓவர்-ரைடு
मूर्तिपूजक,பாகன்
मूर्तिपूजक,பாகன்
मूर्तिपूजक,பேகனிசம்
मूर्तिपूजक,பேகனிசம்
पॅगोडा,பகோடா
पॅगोडा,பகோடா
पॅगोडा,பகோடா
राजवाड्याचे कारस्थान,அரண்மனை சூழ்ச்சிகள்
पॅलेटिनेट,பாலடினேட்
ताडपत्री,பனை ஓலை
पाम रविवार,பாம் ஞாயிறு
Panegyrist,பேனெஜிரிஸ்ட்
घबराट,பீதி
घबराट,பீதி
घाबरणारा,பீதியை உண்டாக்குபவர்
पोपपद,பாப்பாசி
पोपपद,பாப்பாசி
पोपपद,பாப்பாசி
पोपपद,பாப்பாசி
पोपचा बैल,பாப்பல் காளை
पोपवाद,பாப்பாலிசம்
पोपवाद,பாப்பாலிசம்
पोपवादी,பாப்பாலிஸ்ட்
पोप राज्य,போப்பாண்டவர் மாநிலம்
पापवाद (=पॅपिस्ट्री),பாபிசம் (=பாபிஸ்ட்ரி)
पापिस्ट,பாபிஸ்ட்
पॅपिरस,பாப்பிரஸ்
बोधकथा,உவமை
परम,பாரமவுண்ட்
सर्वोच्चता (=सर्वोच्च शक्ती),பாரமவுன்சி (=முக்கிய சக்தி)
सर्वोत्कृष्ट महिला,பரம பெண்மணி
परम स्वामी,பரம பிரபு
चर्मपत्र,காகிதத்தோல்
चर्मपत्र,காகிதத்தோல்
चर्मपत्र,காகிதத்தோல்
क्षमा करा,மன்னிக்கவும்
पारले,பார்லிஸ்
पारले,பார்லிஸ்
संसद (=संसद),பாராளுமன்றம் (=பாராளுமன்றம்)
संसद,பாராளுமன்றம்
संसद,பாராளுமன்றம்
संसद,பாராளுமன்றம்
संसद कायदा,பாராளுமன்ற சட்டம்
संसदपटू,பாராளுமன்ற உறுப்பினர்
संसदपटू,பாராளுமன்ற உறுப்பினர்
संसदीय प्रतिनिधी,பாராளுமன்ற முகவர்
पारनेलिझम,பார்னெலிசம்
पॅरोल,பரோல்
पॅरोल,பரோல்
पॅरिसाइड,பாரிசைட்
पॅरिसाइड,பாரிசைட்
पक्षपाती,கட்சிக்காரன்
पक्षपाती,கட்சிக்காரன்
पक्षपाती,கட்சிக்காரன்
पास,பாஸ்
पास शब्द (=वॉच शब्द),கடவுச்சொல் (=வாட்ச் சொல்)
कुलपिता,தேசபக்தர்
कुलपिता,தேசபக்தர்கள்
पॅट्रिशियन,பேட்ரிசியன்
घराणेशाही,பரம்பரை
पॅक्स ब्रिटानिका,பாக்ஸ் பிரிட்டானிக்கா
पॅक्स रोमाना,பாக்ஸ் ரோமானா
वंशावळ,பரம்பரை
वंशावळ,பரம்பரை
वंशानुगत व्यक्ती,பரம்பரை நபர்
समवयस्क,இணையர்
समवयस्क,இணையர்
पिरेज,பீரேஜ்
पिरेज,பீரேஜ்
पिरेज,பீரேஜ்
आयर्लंडचे समवयस्क,அயர்லாந்தின் சகாக்கள்
स्कॉटलंडचे समवयस्क,ஸ்காட்லாந்தின் சகாக்கள்
द्वीपकल्प मोहीम,தீபகற்ப பிரச்சாரம்
द्वीपकल्पीय युद्ध,தீபகற்ப போர்
पेनंट,பென்னண்ட்
लोकांची सनद (=राष्ट्रीय सनद),மக்கள் சாசனம் (=தேசிய சாசனம்)
लोकांचा मोर्चा (=लोकप्रिय आघाडी),மக்கள் முன்னணி (=பாப்புலர் ஃப்ரண்ட்)
लबाडी,துரோகம்
कालावधी,காலம்
कालावधी,காலம்
परिघ,சுற்றளவு
कायमस्वरूपी तोडगा,நிரந்தர தீர்வு
शाश्वत जागीर,நிரந்தர ஃபைஃப்
फॅलान्क्स,ஃபாலன்க்ஸ்
फॅलान्क्स,ஃபாலன்க்ஸ்
फारो,ஃபிரோ
चित्रचित्र,பிக்டோகிராம்
चित्रचित्र,பிக்டோகிராஃப்
चित्रचित्र,பிக்டோகிராஃப்
यात्रेकरू,யாத்ரீகர்
यात्रेकरू पिता,யாத்திரை தந்தைகள்
लुटणे,கொள்ளை
लुटणे,கொள்ளை
खांब,தூண்
स्तंभलेख (अशोकाचे),தூண் ஆணைகள் (அசோகரின்)
स्तंभलेख (अशोकाचे),தூண் ஆணைகள் (அசோகரின்)
स्तंभलेख (अशोकाचे),தூண் ஆணைகள் (அசோகரின்)
समुद्री डाकू,கடற்கொள்ளையர்
समुद्री डाकू,கடற்கொள்ளையர்
खडबडीत लढाई,களமிறங்கிய போர்
प्लॉट,சதி
पोलिस,போலிஸ்
पोलिस,போலிஸ்
पोलिटार्क,அரசியல் தலைவர்
पोलिटिकल एजंट,அரசியல் முகவர்
राजकीय आश्रय,அரசியல் தஞ்சம்
राजकीय निवासी,அரசியல் குடியிருப்பாளர்
राजकीय दहशतवाद,அரசியல் பயங்கரவாதம்
मतदान कर,தேர்தல் வரி
पोंटून,பாண்டூன்
प्रीमियर,பிரீமியர்
प्रीमियर,பிரீமியர்
प्रीमियरशिप,பிரீமியர்ஷிப்
अध्यक्षपद,ஜனாதிபதி பதவி
अध्यक्षपद,ஜனாதிபதி பதவி
राष्ट्रपती,ஜனாதிபதி
राष्ट्रपती,ஜனாதிபதி
प्रेसीडियम,பிரசிடியம்
पंतप्रधान,பிரதமர்
प्रिमोजेनिचर,ப்ரிமோஜெனிச்சர்
राजकुमार,இளவரசன்
राजकुमार,இளவரசன்
प्रिन्स बिशप,இளவரசர் பிஷப்
राजकुमार सोबती,இளவரசர் மனைவி
राजकुमार रीजंट,இளவரசர் ரீஜண்ட்
पिंस regnant,பின்ஸ் ரெக்னென்ட்
राजकुमारी रीजंट,இளவரசி ரீஜண்ட்
राजकुमारी रॉयल,இளவரசி ராயல்
प्रधानता,சமஸ்தானம்
प्रधानता,சமஸ்தானம்
प्रधानता,சமஸ்தானம்
बक्षीस,பரிசு
बक्षीस,பரிசு
बक्षीस रक्कम,பரிசுத் தொகை
व्यावसायिक शिपाई,தொழில்முறை சிப்பாய்
वचन,சத்தியம்
प्रोमोंटरी किल्ला,முன்னோடி கோட்டை
संरक्षक,பாதுகாக்கவும்
संरक्षक,பாதுகாக்கவும்
संरक्षक,பாதுகாக்கவும்
प्रोटेज,பாதுகாவலர்
उत्पत्ती,ஆதாரம்
उत्पत्ती,ஆதாரம்
प्रोव्हनन्स सिस्टम,ஆதார அமைப்பு
झिओनिस्ट समर्थक,சார்பு சியோனிஸ்ட்
सार्वजनिक शत्रू,பொது எதிரி
सार्वजनिक शत्रू,பொது எதிரி
विरामचिन्हे,புள்ளிகள்
पुनिक युद्धे,பியூனிக் போர்கள்
प्युरिटन,பியூரிட்டன்
पुट्श,புட்ச்
क्वाड्रिगा,குவாட்ரிகா
चौपट युती,நான்கு மடங்கு கூட்டணி
क्वेकर,குவாக்கர்
राणी,ராணி
राणीची पत्नी,ராணி மனைவி
क्वीन डोजर,ராணி வரதட்சணை
राणी,குயின்டம்
राणी,குயின்டம்
राणी आई,ராணி அம்மா
राणी regnant,அரசி அரசி
क्विझलिंग,குயிஸ்லிங்
क्विझलिंग,குயிஸ்லிங்
भाडे सोडा,வாடகையை விடுங்கள்
थरथर,நடுக்கம்
वॉरंटो,க்வோ வாரண்டோ
शर्यत,இனம்
