Gujarati,Assamese
પ્લેનર,সমতল
સપાટતા,সমতলতা
"નકલ, નકલ, નકલ","কপি, কপি, কপি"
કોર,মুখ্য
કોર ઇલેક્ટ્રોન,কোৰ ইলেক্ট্ৰন
કોરિઓલિસ પ્રવેગક,ক’ৰিঅ’লিছ ত্বৰণ
કોરિઓલિસ બળ,ক&#39;ৰিঅ&#39;লিছ বল
"કિરીટ, કોરોના","কিৰিট, কৰোনা"
કોરોના ઓસ્ટ્રેલિયા,কৰ&#39;না অষ্ট্ৰেলিয়া
કોરોના બોરેલિસ,corona borealis
સૌર જ્વાળા,সৌৰ জ্বলন
દાણા,গ্ৰেনুল
દાણાદાર,গ্ৰেনুলাৰ
"સાચું, સાચું","শুদ্ধ, শুদ্ধ"
સુધારેલા,সংশোধিত
"સુધારો, સુધારો","সংশোধন, সংশোধন"
સહ-સંબંધ,সহ - সম্পৰ্ক
"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો","to correspond, to correspond"
સંગઠનના નિયમો,সংঘৰ নিয়মাৱলী
સાથ,সংগীত
કોસાઇન નિયમ,কোচাইন নিয়ম
જગ્યા વિપુલતા,স্থানৰ প্ৰাচুৰ্য্য
કોસ્મિક,মহাজাগতিক
અવકાશ કિરણ વિસ્ફોટ,মহাকাশ ৰশ্মি ফাটি গ’ল
"અવકાશ કિરણ, કોસ્મિક કિરણ","মহাকাশ ৰশ্মি, মহাজাগতিক ৰশ্মি"
અવકાશ વરસાદ,মহাকাশৰ বৰষুণ
જગ્યા,স্থান
કોસ્મિક,মহাজাগতিক
"કોસ્મોલોજી, કોસ્મોલોજી","ব্ৰহ্মাণ্ডবিজ্ঞান, ব্ৰহ্মাণ্ডবিজ্ঞান"
અવકાશયાત્રી,মহাকাশচাৰী
અવકાશ વિજ્ઞાન,মহাকাশ বিজ্ঞান
"કોસમોસ, બ્રહ્માંડ","cosmos, বিশ্বব্ৰহ্মাণ্ড"
કુલોમ્બ,কুলম্ব
કુલોમી વિસ્તાર,কুলোমি এলেকা
કુલોમીટર,কুলোমিটাৰ
"ગણવું, ગણવું, ગણવું, ગણવું","গণনা, গণনা, গণনা, গণনা"
"ગણતરી, વ્યસ્ત ગણતરી","গণনা, বিপৰীত গণনা"
"કેલ્ક્યુલેટર, કાઉન્ટર, પેનલ","কেলকুলেটৰ, কাউণ্টাৰ, পেনেল"
ઘડિયાળની વિરુદ્ધ દિશામાં,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
"રિવર્સ કરંટ, કાઉન્ટર કરંટ","ৰিভাৰ্ছ কাৰেণ্ট, কাউণ্টাৰ কাৰেণ্ট"
વિરોધી ઇલેક્ટ્રોમોટિવ બળ,বিপৰীতমুখী বিদ্যুৎ গতিশীল বল
પ્રતિનિયુક્તિ,ডেপুটেচন
વિપરીત ધડ,ৰিভাৰ্ছ টৰ্চ
ગણતરી દર,গণনাৰ হাৰ
"ગણતરી, ગણતરી-સંખ્યા, ગણતરી, ગણતરી","গণনা, গণনা-সংখ্যা, গণনা, গণনা"
બળ જોડી,বল যোৰ
જોડી,সংযুক্ত
કપ્લર,কাপলাৰ
જોડાણ,কাপলিং
"ઇચ્છિત દિશા, માર્ગ, માર્ગ","উদ্দেশ্যপ্ৰণোদিত দিশ, পথ, পথ"
સહસંયોજકતા,সহযোগীতা
સહસંયોજકતા,সহযোগীতা
સહકારી,সহযোগী
સહપ્રવૃત્તિ,সহাৱস্থান
સહવર્તી,সমান্তৰাল
"કવરેજ વિસ્તાર, પ્રસારણ વિસ્તાર","কভাৰেজ এলেকা, সম্প্ৰচাৰ এলেকা"
કવર શીટ,কভাৰ শ্বীট
બકબક,chatter
પ્રજનન દર,উৰ্বৰতাৰ হাৰ
સહેજ વિકૃતિ,সামান্য বিকৃতি
શિખર,শিখৰ
"માપદંડ, માપદંડ","মাপকাঠী, মাপকাঠী"
જટિલ,জটিল অৱস্থা
ટીકા,সমালোচনাত্মকতা
મકર ક્લિપ,মকৰ ৰাশিৰ ক্লিপ
બદમાશનું શ્યામ સામ્રાજ્ય,কুটিলৰ অন্ধকাৰ ৰাজ্য
ક્રોસ-હાઇબ્રિડ હાઇબ્રિડાઇઝેશન,ক্ৰছ-হাইব্ৰিড হাইব্ৰিডাইজেচন
ક્રોસ બેન્ડ સંચાર,ক্ৰছ বেণ্ড যোগাযোগ
અપ્રસ્તુત પાત્ર અવતાર,অপ্রাসংগিক চৰিত্ৰৰ ব্যক্তিত্ব
ક્રોસ સંબંધો,ক্ৰছ টাই
ક્રોસ કરેલ વિસ્તાર,ক্ৰছ কৰা এলেকা
ઓછામાં ઓછું વિચલન લેન્સ,লেষ্ট এবেৰেচন লেন্স
ક્રોસ ઉત્પાદન,ক্ৰছ প্ৰডাক্ট
અપ્રસ્તુત સંકેત,অপ্রাসংগিক সংকেত
માળનું અતિક્રમણ,মজিয়াৰ বেদখল
સંક્રમણ ઝોન,ট্ৰেঞ্জিচন জ&#39;ন
સંક્રમણ બિંદુ,ট্ৰেঞ্জিচন পইণ্ট
વિનિમય મૂલ્ય,বিনিময় মূল্য
વેક્ટર-ઉત્પાદન વેક્ટર-ઉત્પાદન,ভেক্টৰ-উৎপাদন ভেক্টৰ-উৎপাদন
"ક્રોસ સેક્શન, ક્રોસ સેક્શન","ক্ৰছ ছেকচন, ক্ৰছ ছেকচন"
"બહુવિધ શબ્દ, વર્ણસંકર શબ્દ","একাধিক টাৰ্ম, হাইব্ৰিড টাৰ্ম"
ક્રોસ વાયર,ক্ৰছ তাঁৰ
"ક્રાઉન ઓપ્ટિકલ ગ્લાસ, ક્રાઉન ઓપ્ટિકલ ગ્લાસ","মুকুট অপটিকেল গ্লাছ, মুকুট অপটিকেল গ্লাছ"
ઠંડકનું મિશ્રણ,শীতল কৰা মিশ্ৰণ
નીચા તાપમાન ઇલેક્ટ્રોનિક્સ,কম উষ্ণতাৰ ইলেক্ট্ৰনিকছ
હાયપોથર્મિયા,হাইপোথাৰ্মিয়া
ક્રાયોજેનિક પ્રયોગશાળા,ক্ৰাইজেনিক লেবৰেটৰী
નિમ્રતાપીકી,নিম্ৰতাপিকি
ફ્રીઝિંગ ગેજ,ফ্ৰীজিং গেজ
ક્રાયોમેટ્રિક સ્થિરાંક,ক্ৰাইমেট্ৰিক ধ্ৰুৱক
સ્ફટિક,স্ফটিক
"સ્ફટિકીય, તંતુમય","স্ফটিকীয়, আঁহযুক্ত"
"સ્ફટિકીકરણ, સ્ફટિકીકરણ, સ્ફટિકીકરણ","স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ"
સ્ફટિક વૈજ્ઞાનિક,স্ফটিক বিজ্ঞানী
સ્ફટિક-માળખાકીય,স্ফটিক-গাঁথনিগত
સ્ફટિક માળખું,স্ফটিক গঠন
"ક્રિસ્ટલોગ્રાફી, સ્ફટિક વિજ્ઞાન","স্ফটিকবিজ্ঞান, স্ফটিক বিজ্ঞান"
જાળી ટ્રાન્સફર કામગીરી,জালি স্থানান্তৰ কাৰ্য্য
સ્ફટિક સ્મજ,স্ফটিক স্মাজ
ક્યુબ ક્યુબ,ঘনক ঘনক
"ઘન, ઘન, ઘન, ત્રિકોણ, ઘન, ત્રિકોણ","ঘন, ঘন, ঘন, ত্ৰিভুজ, ঘন, ত্ৰিভুজ"
ક્યુબિક ક્લીવેજ,ঘন বিভাজন
ભ્રમણકક્ષા,কক্ষপথ
સંચિત,ক্ৰমবৰ্ধমান
ક્યુરી સતત,curie ধ্ৰুৱক
ક્યુરી ઇફેક્ટ,কুৰি ইফেক্ট
"ક્યુરી પોઈન્ટ, ક્યુરી ટેમ્પરેચર, ક્યુરી ડિમેગ્નેટાઈઝેશન પોઈન્ટ","কুৰি পইণ্ট, কুৰি তাপমাত্ৰা, কুৰি বিচুম্বকীয়কৰণ পইণ্ট"
ક્યુરી,curie
પ્રવાહ,নিজৰা
પ્રવાહની લઘુમતી,সংখ্যালঘু ধাৰা
વિતરણ,বিতৰণ
વક્રતા,বক্ৰতা
વળાંક વળાંક રેખા,বক্ৰ বক্ৰ ৰেখা
વક્ર,বক্ৰ
વળાંક બાર,বক্ৰ বাৰ
વક્ર પૃષ્ઠ,বক্ৰ পৃষ্ঠা
વૃદ્ધિ વળાંક,বৃদ্ধিৰ বক্ৰ
વક્ર,বক্ৰৰেখা
"છિદ્રક, કટીંગ","ছিদ্ৰকাৰী, কাটিব পৰা"
અંત ઝોન,শেষৰ মণ্ডল
અંતિમ આવર્તન,শেষ কম্পাঙ্ক
અંતિમ બિંદુ,শেষ বিন্দু
ટર્મિનલ બિંદુ વેગ,টাৰ্মিনেল পইণ্ট বেগ
ટર્મિનલ વોલ્ટેજ,টাৰ্মিনেল ভল্টেজ
"કલાકાર, કલાકાર","পৰিৱেশনকাৰী, পৰিবেশক"
સાયબરનેટિક્સ,চাইবাৰনেটিক্স
"ચક્ર, ચક્ર, ચક્ર","চক্ৰ, চক্ৰ, চক্ৰ"
ચક્ર પ્રતિ સેકન્ડ,প্ৰতি ছেকেণ্ডত চক্ৰ
"ચક્રીય, ચક્રીય","চক্ৰীয়, চক্ৰীয়"
સ્પિન,ঘূৰ্ণন
ચક્રીય લોલક,চক্ৰীয় পেণ্ডুলাম
સાયક્લોટ્રોન,চাইক্লট্ৰন
સાયક્લોટ્રોન આવર્તન,চাইক্লট্ৰন কম্পাঙ্ক
"સિલિન્ડર, સિલિન્ડર","চিলিণ্ডাৰ, চিলিণ্ডাৰ"
"નળાકાર, સિલિન્ડર આકાર, સિલિન્ડર, સિલિન્ડર","নলাকাৰ, চিলিণ্ডাৰৰ আকৃতি, চিলিণ্ডাৰ, চিলিণ্ডাৰ"
સિલિન્ડર હાર્મોનિક,চিলিণ্ডাৰ হাৰমনিক
ભીનું,তিতি যোৱা
ભીના સરળ હાર્મોનિક ઓસિલેશન,ডেম্প কৰা সৰল হাৰমনিক দোলন
ડેમ્પર,ডেম্পাৰ
ડેનિયલ સેલ,ডেনিয়েল কোষ
અંધારું,অন্ধকাৰ
"દાન કરેલ સંસાધનો, ગૌણ સંસાધનો, ટ્રસ્ટ સંસાધનો","সম্পদ সম্পদ, সম্পদ সম্পদ, বিশ্বাস সম্পদ"
"વિઘટન ઉત્પાદક, દૂધ ઉત્પન્ન કરનાર, પિતૃ, સંતાન","পচন উৎপাদক, গাখীৰ উৎপাদিত, পিতৃ-মাতৃ, বংশধৰ"
ડેવિસન ગરમ પ્રયોગ,ডেভিছন হটাৰ পৰীক্ষা
D.C. (નિર્દેશક),ডি.চি.(নিৰ্দেশনা)
નિષ્ક્રિય ભાગ,নিষ্ক্ৰিয় অংশ
શાંત સ્થળ,নিস্তব্ধ দাগ
ડી બ્રાગ્લી તરંગલંબાઇ,de bragli তৰংগদৈৰ্ঘ্য
Debye લાક્ષણિકતા તાપમાન,ডেবাই বৈশিষ্ট্যপূৰ্ণ তাপমাত্ৰা
"ડેબાય લંબાઈ, ડેબાય અંતર","দেবায় দৈৰ্ঘ্য, দেবায় দূৰত্ব"
દેવું-વિરામ,debt-recess
સડો,পচি যোৱা
સડો સૂચકાંક,ক্ষয় সূচকাংক
પાતળું,পাতলকাৰী
મંદી,retard
વિરામ સમય,বিৰতি সময়
ડેસિબલ,ডেচিবেল
ડેસિબેલોમીટર,ডেচিবেলোমিটাৰ
"દશાંશ, દશાંશ","দশমিক, দশমিক"
વર્ગીકરણ,শ্ৰেণীবিভাজন
"ઉથલપાથલ, ક્રાંતિ, ઉપક્રમ, પતન","উত্তাল, বিপ্লৱ, উদ্যোগ, অৱক্ষয়"
આઇસોમેટ્રિક વર્તુળ,সমমিতি বৃত্ত
ડીકોડર,ডিকোডাৰ
"વિઘટન, વિસર્જન","পচন, দ্ৰৱীভূত"
વિસંકોચન,ডিকম্প্ৰেছন
વિશુદ્ધીકરણ,বিশুদ্ধকৰণ
સુશોભન,অলংকাৰ
જોડાણ,সংযোজন
ઘટતું કાર્ય,ডিমিনিচিং ফাংচন
હવામાન,বতৰৰ পৰিৱৰ্তন
ઉલ્લંઘન,উলংঘা
સબફ્લોર,উপমহলা
ઊંડી જગ્યા,গভীৰ স্থান
વ્યુત્પત્તિ,ব্যুৎপত্তি
"ખામી, ભૂલ, નુકસાન, ઉણપ","দোষ, ভুল, ক্ষতি, অভাৱ"
ખોટું,ভুল কৰা
રોગપ્રતિકારક શક્તિ,ৰোগ প্ৰতিৰোধ ক্ষমতা
મર્યાદાનો દરવાજો,লিমিটাৰ দুৱাৰ
"વ્યાખ્યા, સ્પષ્ટતા","সংজ্ঞা, স্পষ্টতা"
વિચલિત કરવું,বিচ্যুত কৰক
ડિફ્લેક્ટર,ডিফ্লেক্টৰ
"વિચલન, વિચલન","বিক্ষেপণ, বিক্ষেপণ"
વિચલિત ધ્યાન,বিক্ষিপ্ত ফোকাচ
ડિફ્લેક્શન-ડબલ મિરર,ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ
ડિફ્લેક્શન ઝોન,বিক্ষেপণ অঞ্চল
ગુરુત્વાકર્ષણ પ્રભાવિત વિચલન,মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ
સંક્ષિપ્ત પ્લેટો,বিক্ষেপণ প্লেট
ફોકસ,ধ্যান কেন্দ্ৰিত
વિકૃતિ,বিকৃতি
"વિકૃતિ, વિકૃતિ","বিকৃতি, বিকৃতি"
વિગાસન,ভিগাছন
"વ્યભિચાર, બદનામી","debauchery, অশ্লীলতা"
"અપવિત્ર થવું (વર.), અધોગતિ (n.), અધોગતિ (v.)","অশুচি কৰা (ver.), অৱক্ষয় কৰা (n.), অৱক্ষয় কৰা (v.)"
કચરો ગેસ,পেলনীয়া গেছ
"વિચલન, અફસીયા, વંચિતતા, વંચિતતા","aberration, aphasia, বঞ্চনা, বঞ্চনা"
સંતોષકારક,সন্তুষ্টিদায়ক
"ડિગ્રી, ડિગ્રી, તીવ્રતા, ડિગ્રી, ડિગ્રી, જથ્થો, અંશ","ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, লৱ"
એકાગ્રતા-વોલ્યુમ,ঘনত্ব-আয়তন
વિયોજન જથ્થો,বিচ্ছিন্নতা পৰিমাণ
સ્વતંત્રતાની ડિગ્રી. સ્વતંત્રતાની ડિગ્રી,স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা
આયનીકરણની માત્રા,আয়নীয়কৰণৰ পৰিমাণ
ધ્રુવીકરણની તીવ્રતા,মেৰুকৰণৰ পৰিমাণ
ચોકસાઇ જથ્થો,নিখুঁততাৰ পৰিমাণ
ડિહ્યુમિડિફિકેશન,ডিহুমিডিফিকেশন
ડીયોનાઇઝેશન,বিআয়নীয়কৰণ
વિલંબ,পলম কৰা
વિલંબિત,বিলম্বিত
સ્થાનિકીકરણ,স্থানীয়কৰণ
ડેલ્ટા કાર્ય,ডেল্টা ফাংচন
ડિમેગ્નેટાઇઝેશન,বিচুম্বকীয়কৰণ
ડિમેગ્નેટાઇઝ્ડ વળાંક,বিচুম্বকীয় বক্ৰ
ડિમેગ્નેટાઇઝર,ডিমেগনেটাইজাৰ
ડિમોડ્યુલેશન,ডিমডুলেচন
ગાઢ ભીડ,ঘন ভিৰ
ઘનતા માપક,ঘনত্ব গেজ
"ઘનતા, ઘનતા","ঘনত্ব, ঘনত্ব"
અવમૂલ્યન સ્તર,মূল্য হ্ৰাসৰ স্তৰ
અવક્ષય ઝોન,ডিপ্লিচন জ&#39;ন
વિધ્રુવીકરણ,বিমেৰুকৰণ
વિધ્રુવીકરણ,ডিমেৰুকৃত
ડિપોલરાઇઝર,ডিপোলাৰাইজাৰ
"ક્ષેત્રની ઊંડાઈ, ક્ષેત્રની તીવ્રતા","ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা"
"વ્યુત્પન્ન પોલેરોગ્રામ, વ્યુત્પન્ન પોલેરોગ્રામ","ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম"
તારવેલી,ব্যুৎপত্তি কৰা হৈছে
"ઉતરતા, ઉતરતા","অৱতৰণ কৰা, অৱতৰণ কৰা"
"વંશ, વંશ","বংশ, বংশ"
"વર્ણન કરો, બનાવો, દોરો","বৰ্ণনা, নিৰ্মাণ, আঁকিব"
છેદ,হৰ
"ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)"
વિનાશ,ধ্বংস
વિનાશક હસ્તક્ષેપ,ধ্বংসাত্মক হস্তক্ষেপ
"વિનાશક, વિનાશક","ধ্বংসাত্মক, ধ্বংসাত্মক"
"ઓળખ, શોધ","চিনাক্তকৰণ, ধৰা পেলোৱা"
કલેક્ટર,সংগ্ৰাহক
નિશ્ચયવાદ,ডিটাৰ্মিনিজম
નિર્ધારક,নিৰ্ণায়ক
નિશ્ચય,সংকল্প
નક્કી કરવા માટે,নিৰ্ধাৰণ কৰিবলৈ
નિર્ધારિત,নিৰূপিত
ડ્યુટેરોન,ডিউটেৰন
"વ્યક્ત, વિકાસ, વિકાસ","প্ৰকাশ, বিকাশ, বিকাশ"
"વિકાસકર્તા, વિકાસકર્તા","ডেভেলপাৰ, ডেভেলপাৰ"
"વિકાસ, વિકાસ","উন্নয়ন, উন্নয়ন"
વિચલન,বিচ্যুতি
ઝાકળ,শিশিৰ
ઝાકળ બિંદુ,শিশিৰ বিন্দু
દક્ષિણ ધ્રુવીકરણ,দক্ষিণ মেৰুকৰণকাৰী
ડાયગ્નોસ્ટિક ટેસ્ટ,ডায়েগনষ্টিক পৰীক্ষা
કર્ણ,তিৰ্যক
રેખાકૃતિ,ডায়েগ্ৰাম
રેખાકૃતિ,ডায়েগ্ৰাম
ડાયલ,ডায়েল কৰক
ડાયમેગ્નેટિક,ডাইমেগনেটিক
"ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી","ডাইমেগনেট&#39;লজী, ডাইমেগনেটিক পদাৰ্থ"
ડાયમેગ્નેટિઝમ,ডাইমেগনেটিজম
વ્યાસ,ব্যাস
ડાયમેટ્રિકલી વિરુદ્ધ,ডায়েমেট্ৰিকভাৱে বিপৰীত
"હીરા, હીરા","হীৰা, হীৰা"
"ડાયાફ્રેમ, ડાયાફ્રેમ",ডায়েফ্ৰাম ডায়েফ্ৰাম
હીટ એક્સચેન્જ,তাপ বিনিময়
હીટ એક્સચેન્જ,তাপ বিনিময়
"ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ","ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম"
"વિભાજન, અર્ધ-કલા","bifurcation, অৰ্ধ-কলা"
ડાઈક્રોમેટ કોષ,ডাইক্ৰ&#39;মেট কোষ
"દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા","দ্বৈততা, দৃশ্যমান দ্বৈততা, স্তৰৰ দ্বৈততা"
ડિક્ટાફોન,ডিক্টাফোন
ડાઇલેક્ટ્રિક,ডাইলেক্ট্ৰিক
ડાઇલેક્ટ્રિક્સ,ডাইলেক্ট্ৰিকছ
ડીઝલ ચક્ર,ডিজেল চক্ৰ
અંતર,গেপ
"વિભેદક આવર્તન, વિચલન આવર્તન","ডিফাৰেন্সিয়েল ফ্ৰিকুৱেন্সি, বিয়োগ কম্পাঙ্ক"
"વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક","ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ইন্টাৰষ্টিচিয়েল, ডিফাৰেন্সিয়েল"
વિભેદક શોષણ,ভিন্নতামূলক শোষণ
ડિસ્ટિંક્શન એમ્પ્લીફાયર,ডিষ্টিংচন এম্প্লিফায়াৰ
"પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર","পেনেট্ৰেটিভ কেলৰিমিটাৰ, পেনেট্ৰেটিভ কেলৰিমিটাৰ"
વિભેદક કેપેસિટર,ডিফাৰেন্সিয়েল কেপাচিটৰ
વિભેદક ઝોન,ডিফাৰেন্সিয়েল জ&#39;ন
વિભેદક પ્રસાર,ডিফাৰেন্সিয়েল প্ৰসাৰণ
વિભેદક સમીકરણ,অৱভেদ্য সমীকৰণ
વિભેદક લુપ્તતા ગુણાંક,ভিন্নতামূলক বিলুপ্তি সহগ
ઇન્ટરમીટર આયનીકરણ ચેમ્બર,ইন্টাৰমিটাৰ আয়নীয়কৰণ কক্ষ
વિભેદક આઇસોટોપ પદ્ધતિ,ডিফাৰেন্সিয়েল আইছ’ট’প পদ্ধতি
વિભેદક વેગ,ডিফাৰেন্সিয়েল বেগ
તફાવત કરવો,পাৰ্থক্য কৰা
"ભિન્ન, ભિન્ન","পৃথক, পৃথক"
"ભેદભાવ, ભેદભાવ","পাৰ্থক্য, পাৰ্থক্য"
વિવર્તન,বিবৰ্তন
ડિફ્રેક્ટોમીટર,বিবৰ্তনমাপক
"પ્રસરેલું, પ્રસરેલું","বিক্ষিপ্ত, বিক্ষিপ্ত"
પ્રસરેલું,বিক্ষিপ্ত
પ્રસરણ,প্ৰসাৰণ
પ્રસારતા,বিস্তাৰ ক্ষমতা
"અંક, વ્યાસ, આંગળી","অংক, ব্যাস, আঙুলি"
ડિજિટલ રેકોર્ડિંગ,ডিজিটেল ৰেকৰ্ডিং
ડિજિટલ વોલ્ટમીટર,ডিজিটেল ভল্টমিটাৰ
દ્વિ-આઇસોટોપિક તત્વો,দ্বি-আইছ’ট’পিক মৌল
પ્રસરણ,প্ৰসাৰণ
વિસ્તરણ વિકૃતિ,প্ৰসাৰণ বিকৃতি
એક્સોમીટર,বহিঃতাপমাপক
વિસ્ફારીની,ভিছফাৰিনি
"વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ","সম্প্ৰসাৰণ, দৈৰ্ঘ্য-প্ৰস্থ, মাত্ৰা, শক্তি"
પરિમાણીય,মাত্ৰিক
પરિમાણ,মাত্ৰাগততা
વીમા એકમ,বীমা ইউনিট
પરિમાણહીન પરિમાણ,মাত্ৰাহীন মাত্ৰা
"અવમૂલ્યન, ઘટાડો","মূল্য হ্ৰাস, হ্ৰাস"
તેજસ્વી,উজ্জ্বল
ડાયોડ,ডাইঅ&#39;ড
ડાયોપ્ટર,ডাইঅপ্টাৰ
રીફ્રેક્શન ઝોન,বিবৰ্তন অঞ্চল
રીફ્રેક્ટીંગ લેન્સ,ৰিফ্ৰেক্টিং লেন্স
"નમવું, નમવું, નમવું, ચાટ","bow down, প্ৰণাম কৰা, ট্ৰাফ"
પતનનો કોણ,পতনৰ কোণ
દ્વિધ્રુવ,ডাইপোল
દ્વિધ્રુવી સ્તર,বাইপোলাৰ স্তৰ
ડીરાક ડેલ્ટા કાર્ય,dirac ডেল্টা ফাংচন
"સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ","পোন, পোন, পোন, প্ৰত্যক্ষ, বিপৰীত"
અનુલોમ સહસંબંધ,anulom সম্পৰ্ক
સીધો પ્રવાહ,প্ৰত্যক্ষ বিদ্যুৎ প্ৰবাহ
પ્રત્યક્ષ,পোনপটীয়া
"સીધો ફટકો, સીધો ફટકો","প্ৰত্যক্ষ প্ৰভাৱ, প্ৰত্যক্ষ প্ৰভাৱ"
"દિશા, દિશા","দিশ, দিশ"
દિશાસૂચક,দিশগত
જગ્યા સ્થિરતા,স্থানৰ স্থিৰতা
"ડીકોસિન, ડીકો-કોસાઇન","ডাইকোচিন, ডাইকো-কোচাইন"
"દિશાસૂચક, દિશાસૂચક, દિશાસૂચક","দিশগত, দিশগত, দিশগত"
દિશાસૂચકતા,দিশগততা
સામાન્ય જાળી,সাধাৰণ জালি
સીધી લીટી,সৰলৰেখা
અનુક્રમિક ગુણોત્તર,ক্ৰমিক অনুপাত
સીધી પદ્ધતિ,প্ৰত্যক্ষ পদ্ধতি
દિશા,দিশ
ડાયરેક્ટ રીડિંગ ડિવાઇસ,প্ৰত্যক্ষ পঢ়া যন্ত্ৰ
સામે ટેલિસ્કોપ,সন্মুখত টেলিস্কোপ
"પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક","বস্তু, বৃত্ত, ডিস্ক, ডিস্ক"
"નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ","বিসৰ্জন, ইফিউচন, ব্লিচিং"
પાણીમાં નિમજ્જન,পানীত ডুবাই ৰখা
"નિરંતરતા, નિરંતરતા, અસ્થિભંગ","বিচ্ছিন্নতা, বিচ্ছিন্নতা, ভাঙন"
અવ્યવસ્થિત,বিচ্ছিন্ন
"સંશોધન, શોધ","গৱেষণা, অনুসন্ধান"
વિસંગતતા,অমিল
રજકણ,কণা
"અંતર્મુખ એન્ટેના, ડીશ એન્ટેના","অৱতল এন্টেনা, ডিচ এন্টেনা"
"વિસર્જન, દાણાદાર","দ্ৰৱণ, দানা"
વિસર્જન સતત,দ্ৰৱণ ধ্ৰুৱক
વિસર્જન ઊર્જા,অপচয় শক্তি
વિસર્જન અર્ધ જીવન,দ্ৰৱীভূত আধাজীৱন
વિસર્જન શ્રેણી,দ্ৰৱণীয় পৰিসৰ
"ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન","ডিচলকেচন, ডিচলকেচন, ডিচলকেচন, ডিচলকেচন"
"ફોલ્ટ લાઇન, ફોલ્ટ કોર","ফল্ট লাইন, ফল্ট কোৰ"
ફોલ્ટ લૂપ,দোষ লুপ
"અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા","বিকাৰ, বিকাৰ, বিকাৰ"
અરાજકતા,বিশৃংখলতা
"મૂંઝવણ, મૂંઝવણ","বিভ্ৰান্তি, বিভ্ৰান্তি"
"વિખરાયેલું, વિખરાયેલું","বিক্ষিপ্ত, বিক্ষিপ্ত"
"વિખેરવું, વિખેરવું","বিক্ষিপ্ততা, বিক্ষিপ্ততা"
અસ્ત્ર,প্ৰজেক্টাইল
વિખેરી નાખનાર,বিক্ষিপ্তকাৰী
પ્રતિબિંબ,প্ৰতিফলনশীলতা
વિસ્થાપન,স্থানচ্যুতি
પ્રદર્શન,প্ৰদৰ্শন
કન્સોલ,কনছ&#39;ল
છૂટાછેડા બળ,বিচ্ছিন্নতা বল
અસમાન,অসমান
સડો ગુણાંક,ক্ষয় সহগ
કાટ લગાડનાર,জাৰণকাৰী
સડો સિસ્ટમ,ক্ষয় ব্যৱস্থা
અલગ કરી શકાય તેવું,পৃথক কৰিব পৰা
અલગ,পৃথক কৰা হৈছে
સ્વભાવ,disposition
અસંગતતા,অসংগততা
અંતર,দূৰত্ব
દૂર,দূৰৈৰ
"અલગ, અલગ, અલગ, અભિવ્યક્ત","সুকীয়া, সুকীয়া, সুকীয়া, প্ৰকাশভংগী"
ભેદભાવ,বৈষম্য
અલગ મિલકત,বিচ্ছিন্ন সম্পত্তি
"ભેદ પાડવો, ભેદ પાડવો","পাৰ্থক্য কৰা, পাৰ্থক্য কৰা"
વિકૃત,বিকৃত
વિકૃતિ,বিকৃতি
વિરૂપતા સ્થિતિસ્થાપકતા,বিকৃতিৰ স্থিতিস্থাপকতা
વિતરિત એમ્પ્લીફાયર,বিতৰণ কৰা এম্প্লিফায়াৰ
"વિતરણ, વિતરણ","বিতৰণ, বিতৰণ"
"વિતરણ નિયમ, વિતરણ નિયમ","বিতৰণ নিয়ম, বিতৰণ নিয়ম"
ખલેલ,বিঘিনি
