Gujarati,Hindi
ચેમ્બર,कक्ष
ફેરફાર -સ્વીચ,परिवर्तक स्विच
માર્ગ,"प्रणाल, चैनल"
ચેનલ એન્કોડર,चैनल कोडक
ચેનલનું વિભાજન,"चैनल पृथकन, चैनल पृथक्करण"
ચેનલ અંતર,चैनल अंतराल
ચેનલ ફેરબદલ,चैनल स्विचन
લાક્ષણિક અવલંબન,अभिलाक्षणिक प्रतिबाधा
લાક્ષણિકતાઓ,"लक्षण, विशेषता, अभिलक्षण"
હવાલા,आवेश वाहक
ખર્ચની ઘનતા,आवेश घनत्व
ચધિયન,आवेशित
ચંચળ,"चार्जक, आवेशक"
ચાર્જિંગ વોલ્ટેજ,"चार्जकारी वोल्टता, आवेशन वोल्टता"
ચાર્ટ,"संचित्र, चार्ट"
ચેસિસ,चैसिस
ગપસપ,"चैट, उन्मुक्त वार्ता, गपशप"
ક chંગું,चिप
કોઇ,चोक-कुंडली
ઇનપુટ,चोक निवेश
ચોકી,संकर्तक प्रवर्धक
ક્રોમા,वर्ण
ક્રોમા નમૂનાની રચના,वर्ण प्रतिचयन संरचना
ક્રોમન,"क्रोमिनेंस, वर्णकत्व"
સિનેમેટનું,"चल-चित्रकी, चलचित्र विज्ञान"
સરકીટ,परिपथ
સર્કિટ બોર્ડ,परिपथ पट्ट
ઘાતકી તોડનાર,परिपथ विच्छेदक
સરકીટ તત્વ,परिपथ अवयव
સરકીટ ફેરબદલ,परिपथ स्विचन
સરકાવણી,परिपथिकी
પરિપત્ર ગતિ,"वर्तुल गति, वृत्तीय गति"
પરિપત્ર ધ્રુવીકરણ,वृत्तीय धुवण
પરિપત્ર ઉપગ્રહ ભ્રમણકક્ષા,वृत्तीय उपग्रह कक्षा
પરિપત્ર વેગ,वृत्तीय वेग
ગોળાકાર ધ્રુવીકૃત એન્ટેના,वृत्तीयतः धुवित ऐन्टेना
ગોળાકાર ધ્રુવીકૃત પ્રસારણ,वृत्तीयतः धुवित संचरण
પરિભ્રમણ કરનાર,परिसंचारक
આવરણ ચઢાવવુ,आवरण
ખખડાવવું,"शिकंजा, क्लैम्प"
ક્લેમ્પીંગ સર્કિટ,"बंधन-परिपथ, क्लैम्पन परिपथ"
વર્ગ એ ઓપરેશન,"ए वर्ग प्रचालन, A वर्ग प्रचालन"
વર્ગ સી ટ્યુન એમ્પ્લીફાયર,"सी वर्ग समस्वरित प्रवर्धक, C वर्ग समस्वरित प्रचालन"
ઉત્સર્જનનો વર્ગ,उत्सर्जन वर्ग
શાસ્ત્રીય ભૌતિકશાસ્ત્ર,चिरसम्मत भौतिकी
વર્ગીકરણ,वगबकरण
સફાઈ એજન્ટ,शोधन मार्जक
ચોખ્ખુ,"अपमार्जित, अपमार्जन"
નિર્ભર માટા,अपमार्जित चैनल
કળણ,क्लिक
ગ્રાહક,"ग्राहक, क्लाइंट"
ક્લાયંટ સંબંધ (સર્વર સંબંધ),"ग्राहक संबंध, (सर्वर संबंध)"
ખડકો અસર,क्लिफ प्रभाव
ક્લિપ બોર્ડ,क्लिप बोर्ड
ક્લેઇપિંગ,"कर्तन, क्लिपिंग"
ઘડિયાળની પલ્સ,"घड़ी स्पंद, कालद स्पंद, क्लॉक पल्स"
ક્લોક્ડ ફ્લિપ ફ્લોપ,काल फ्लिप-फ्लॉप
ઘડિયાળની ઘડિયાળ,कालदमुखी माइक
આવર્તન,कालद-आवृत्ति
ઘડિયાળની દિશામાં,दक्षिणावर्त
બંધ સર્કિટ,संवृत परिपथ
બંધ લૂપ,"संवृत पाश, संवृत लूप"
ઝગડો,"गुच्छ, क्लस्टर"
ઝગઝગતું,गुच्छन
ગડબડ,कोलाहल
ગડબડ,"कोलाहल हानि, कोलाहल क्षति"
કોટ,"आलेप, विलेपन"
કો - એક્ષેલ કેબલ,समाक्ष केबल
અસભ્ય રેખા,समाक्ष लाइन
સંવેદનશીલ પ્રસારણ રેખા,समाक्ष संचरण लाइन
સહ-ચેનલ,सह-चैनल
સહ-ચેનલ દખલ,"सह-चैनल व्यतिकरण, सह-चैनल बाधा"
કોચલી,कर्णावर्त
સંહિતા,"कोड, कूट"
સંકેત,कूट संख्या
સંકેત દર,कोड दर
સંકેત -શબ્દ,"कोड शब्द, कूट शब्द"
કોડેક (કોડિંગ ડીકોડિંગ),कोडक (कोडन-विकोडन)
કોડેડ audio ડિઓ,कोडित श्रव्य
કોડ,"कोडक, कूटक"
સંજ્ codા,"कोडन, कूटन"
કોડિંગ ડીકોડિંગ તકનીક,कोडन-विकोडन तकनीक
સંસાધન ભૂલ,"कोडन त्रुटि, कूटन त्रुटि"
સંહિતા દર,कोडन दर
સંજ્ codા તકનીક,"कोडन तकनीक, कूटन तकनीक"
સમતોલ,गुणांक
જબરદસ્તી,निग्राहिता
સુસંગત મોડ્યુલેશન,संसक्त मॉडुलन
કોઇલ,कुंडली
સહયોગ,सहयोग
આંચકો,निपात
કલેક્ટર,"संग्राहक, संग्राही, कलेक्टर"
કલેક્ટર પ્રવાહ,"संग्राहक धारा, कलेक्टर धारा"
આધાર વાહકતા,संग्राही-आधार चालकत्व
કલેક્ટક-આધાર-જંકશન,आधार-संग्राही जंक्शन
રંગ,"वर्ण, रंग"
રંગીન વિશ્લેષક,वर्ण विष्लेषक
રંગ,वर्ण संतुलन
રંગમાટ,वर्ण प्रस्फोट
રંગસંધ,वर्ण चार्ट
સંયોજન,वर्ण संयोजन
રંગસંધ,वर्णांक
રંગ નિયંત્રણ (ક્રોમ નિયંત્રણ),वर्ण नियंत्रण
રંગબદ,"रंग गहराई, वर्ण गभीरता"
રંગીન થાક,वर्ण श्रांति
રંગસંધ,"वर्ण फिल्टर, वर्ण निस्यंदक"
કલર કિલર,वर्णांतक परिपथ
રંગસંધ,वर्ण चित्रनलिका
કલર,वर्ण मिश्रक
દાણા,"वर्ण विन्यास, वर्ण प्रतिरूप"
રંગ -ધારે તે,वर्णावगम
રંગીન ચિત્ર,"वर्ण चित्रपट्ट, वर्ण चित्र स्क्रीन"
રંગભૂમિ,रंग समष्टि
રંગબેરંગી,रंग उपवाहक
રંગ તાપમાન,"रंग ताप, वर्ण ताप"
રંગ -પ્રસારણ,"रंगीन प्रसारण, कलर ट्रांसमिशन"
રંગીન નળી,वर्ण नलिका
રંગ,रंजन
રંગહીન,वर्णहीन
સંયોજન,संयोजन
વારાફરતી,संयोजक
સંયોજન પ્રક્રિયા,संयोजन प्रक्रम
દહન,दहन
આદેશ આપવો,"समादेश, कमान"
પ્રારંભ,प्रारंभ
વેપારી પ્રસારણ,वाणिज्यिक प्रसारण
વાણિજ્ય ટેલિવિઝન,"वाणिज्यिक टेलीविजन, वाणिज्यिक दूरदर्शन"
સામાન્ય કલેકટર સર્કિટ,उभयनिष्ठ संग्राही परिपथ
વાતચીત,संचार
સંચાર ઉપગ્રહ,संचार उपग्रह
સાર્વજનિક રેડિયો કેન્દ્ર,सामुदायिक रेडियो केंद्र
સામુદાયિક રેડિયો સ્ટેશન,"सामुदायिक रेडियो स्टेशन, सामुदायिक रेडियो केंद्र"
કોમ્પેક્ટ ડિસ્ક (સીડી),कॉम्पैक्ट डिस्क (सीडी)
કોમ્પેક્ટ ડિસ્ક ખેલાડી,कॉम्पैक्ट डिस्क प्लेयर
સાન્ત્વન,संपीडन-प्रसारित्र
સરખામણી,संपीडन-प्रसारण
સુસંગતતા,सुसंगतता
સુસંગત,सुसंगत
સંકલન કરનાર,"संकलक, क्रमादेश अंतरक"
પૂરક,पूरक
પૂરક ટ્રાંસિસ્ટર,पूरक ट्रांजिस्टर
સંકુલ,सम्मिश्र तरंग
ઘટક,घटक
સંયુક્ત,"संयुक्त, संयोजित, सम्मिश्र"
સંયુક્ત,संयुक्त परिपथ
સંયુક્ત ડિજિટલ,संयुक्त डिजिटल
સંયુક્ત રેડિયો આવર્તન સંકેત,संयुक्त रेडियो आवृत्ति संकेत
સંયુક્ત સંકેત,संयुक्त संकेत
સંયુક્ત વિડિઓ,संयुक्त वीडियो
સંયુક્ત વિડિઓ સિગ્નલ,संयुक्त –श्य संकेत
-નું જોડાણ,"बनावट, रचना"
સંકુચિત ડેટા,संपीडित आंकड़ा
સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ,संपीडित अंकीकृत –श्य
સંકુચિત વિડિઓ,संपीडित वीडियो
સંકોચન,संपीडन
સંકોચન કલા,संपीडन विरूपण साक्ष्य
સંકોચન,संपीडन संकट
સંકોચનની તકનીક,संपीडन तकनीक
સંકુચિત,संपीडित्र
ગણતરી,अभिकलन
કોમ્પ્યુટર,"अभिकलित्र, कंप्यूटर"
કમ્પ્યુટર આધારિત મલ્ટિમીડિયા,कंप्यूटर आधारित बहुमाध्यम
કોમ્પ્યુટર પ્રોગ્રામીંગ,कंप्यूटर प्रोग्रामन
કમ્પ્યુટર પ્રૌદ્યોગિકી,कंप्यूटर प्रौद्योगिकी
અંતરાલ,अवतल लेन्स
અંતરીલ અરીસો,अवतल दर्पण
છુપાવવું તે,"प्रच्छादन, गोपन"
કેન્દ્રિત,"सांद्रित, गाढ़ा, संकेंद्रित"
એકાગ્રતા,"संकेंद्रण, सांद्रण"
કેન્દ્રિત લેન્સ,संकेंद्रिक लेन्स
કન્ડેન્સર માઇક્રોફોન,"संधारित्र माइक्रोफोन, कन्डेंसर माइक्रोफोन"
સંતુલનની શરત,साम्यावस्था
ઉધાર,चालन
વહન પ્રવાહ,चालन धारा
વાહકતા,चालकता
વ્યવસ્થાપક,चालक
ગોઠવણી,"संरूपण, विन्यास"
જોડાણ,"संबंधन, संयोजन"
જોડાણ,"संबद्धता, योजकता"
સંલગ્ન,"संबंधक, योजक"
સુસંગતતા,सुसंगति
એક સ્થિરતાપૂર્વક,सुसंगततः
ને આશ્વાસન આપવું,कन्सोल
સતત,"स्थिर, नियतांक, स्थिरांक, नियत"
સતત કંપનવિસ્તાર,"अचर कोणांक, अचर आयाम"
માઇક્રોફોનનો સંપર્ક કરો,संपर्क माइक्रोफोन
કન્ટેન ફોર્મેટ,पात्र आरूप
દૂષણ,संदूषण
સંતુષ્ટ,"अंतर्वस्तु, अंश"
સંલગ્ન,"निकटस्थ, समीपस्थ, संलग्न, संस्पशब"
સતતપણું,"सांतत्य, सातत्य, निरंतरता"
સાતત્ય કેન્દ્ર,सातत्य बूथ
સાતત્ય knાંકણ,सातत्य घुंडी
સતત,"सतत, निरंतर, अविरल, अविच्छिन्न"
સતત ચાપ,"सतत चाप, अविच्छिन्न चाप"
સતત તરંગ,सतत तरंग
સમોચ્ચ રેખા,समोच्च रेखा
સમોચ્ચ યોજના,समोच्च रेखीय योजना
કરાર,"संविदा, संकुचित करना"
સંકોચન,संकुचन
વિપરીત ગુણોત્તર,विपर्यास अनुपात
નિયંત્રણ વર્તુળ,नियंत्रण परिपथ
નિયંત્રણ વીજળી,नियंत्रण इलेक्ट्रोड
અંકુશ,नियंत्रण उपस्कर
નિયંત્રણ ગ્રીસ,नियंत्रण ग्रिड
નિયંત્રણ રેખા,नियंत्रण रेखा
કંટ્રોલ પેનલ,नियंत्रण पैनल
નિયંત્રણ કક્ષ,नियंत्रण कक्ष
અંકુશ,नियंत्रण सारणी
નિયંત્રણ ટાવર,"नियंत्रण मीनार, नियंत्रण टावर"
નિયંત્રક,नियंत्रक
એકતરફી,अभिसरण
એકતરતી લેન્સ,अभिसारी लेन्स
રૂપાંતર કરનાર,परिवर्तक
બહિર્મુખ લેન્સ,उत्तल लेन्स
માર્ગ,संवलन
સંકટ,संवलन कोडित
મરણોત્તર,"संवलनात्मक अंतरापत्र, संवलनीय अंतरापत्र"
મંતવ્ય,"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण"
કૂકી,कुकी
કૂકીટર,कुकियर
કોપરો,सहप्रक्रमक
દોરી,"डोरी, कॉर्ड"
કોથળી,"किरीट, कोरोना"
કોરોના -વિસર્જન,किरीट विसर्जन
સંબંધ,सहसंबंधन
કોસિન ઘટક,"कोसाइन घटक, कोज्या घटक"
કોસિન તરંગ,"कोज्या तरंग, कोसाइन तरंग"
બ્રહ્માંડિક અવાજ,अंतरिक्ष रव
કાઉન્ટર,"गणक, काउंटर"
પ્રતિવિશેષ,वामावर्त
જોડીદાર,युग्मक
જોડાણ,युग्मन
જોડાણ કરનાર,युग्मन संधारित्र
જોડાણ નેટવર્ક,"युग्मन जालक्रम, युग्मन नेटवर्क"
સંલગ્ન પ્રતિકાર,युग्मन प्रतिरोध
સહ સંયોજક બંધન,सहसंयोजी आबंध
કવરેજ,"व्याप्ति, कवरेज"
ભડકો,ध्वंस
વિવેચક,क्रांतिक बैंड
નિર્ણાયક શરત,क्रांतिक अवस्था
વિવેચક,क्रांतिक युग्मन
વિવેચક આવર્તન,क्रांतिक आवृत्ति
નિર્ણાયક પરિમાણ,क्रांतिक प्राचल
મગરો,मकरदंती क्लिप
ફાલ,पार मंदन
Crossલટ -મોડ્યુલેશન,क्रॉस मॉडुलन
આતુરતા,"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता"
ક્રોસફેક,पारमंद
ભંડાર,"गूढ़लेखन, गूढ़लेखिकी, क्रिप्टोग्राफी"
ક્રિસ્ટલ,क्रिस्टल
ક્રિસ્ટલ ફિલ્ટર,क्रिस्टल फिल्टर
સંકેત,"अनुसंकेत, इंगित"
કયડ -નિશાન,अनुसंकेत चिह्न
ક્વોરી ઉપકરણ,अनुसंकेत युक्ति
પ્રવાહ,धारा अपवाह
વર્તમાન મીટર,धारामापी
વર્તમાન ટ્રાન્સફોર્મર,धारा ट्रांसफार्मर
શબ,"प्रसंकेतक, कर्सर"
વળાંક,वक्र
આવર્તન બંધ કરવું,अंतक आवृत्ति
કટર,कर्तक
કોયરો,साइबर कैफे
સાયબર સુરક્ષા,साइबर सुरक्षा
કોયરાની જગ્યા,साइबर स्पेस
ચક્ર,"चक्र, आवर्तन"
સાધનસંપત્તિ,चक्रीय
ડીસી. ઘટક,डी.सी. (दिष्टधारा) घटक
ડીસી. પ્લેટની વીજળી,डी.सी. प्लेट षक्ति
ડીસી. પુન: સ્થાપન,डी.सी. पुनः स्थापन
વિધ્વંસ,अवमंदक डायोड
ભીનાશ,अवमंदन
અંધારું,अदीप्त
માહિતી,"आंकड़ा, डाटा"
માહિતી પ્રસારણ,आंकड़ा प्रसारण
આધારપ્રણી,आंकड़ा संपीडन
માહિતી શારકામ,"आंकड़ा प्रवेधन, डाटा प्रवेधन"
આધાર -એન્ક્રિપ્શન,"डाटा कूटलेखन, आंकड़ा कूटलेखन"
આધારપત્રક,आंकड़ा संचिका
આધાર -નિયંત્રણ,"डाटा संचालन, आंकड़ा संचालन"
માહિતી ખાણકામ,आंकड़ा खनन
આંકડા,"आंकड़ा प्रक्रमण, डाटा प्रक्रमण"
ડેટા પ્રોસેસર,"डाटा प्रक्रमक, आंकड़ा प्रक्रमक"
ડેટા ઘટાડ્યો બીટ સિસ્ટમ,आंकड़ा लघुकृत बिट तंत्र
માહિતી સેવા,आंकड़ा सेवा
આધાર સામગ્રી,"डाटा पत्र, आंकड़ा पत्र, डाटा शीट"
માહિતી સંગ્રાહક,"डाटा भंडारण, आंकड़ा भंडारण"
આંકડા,"डाटा प्रवाह, आंकड़ा प्रवाह"
આંકડાકીય પરિવર્તન,आंकड़ा रूपांतरण
આંકડા,"डाटा संचरण, आंकड़ा संचरण"
ડેટાબેઝ,"आंकड़ा आधार, डाटा बेस"
ઓળખપત્ર,आंकड़ा प्रसारण
ડબ્બા,"आंकड़ा-लेख, डाटाग्राम"
ડી.બી. મીટર,"डेसिबल मीटर, dB मीटर"
મડાગાંઠ,अमॉडुलित प्रसारण
મૃત શોર્ટ સર્કિટ,पूर्ण लघु परिपथ
મૃત સ્થળ,मूक स्थल
મડાગાંઠ,गतिरोध
ડીબગ કાર્યક્રમ,दोषमार्जन कार्यक्रम
ઉઘાડું,"डीबगिंग, दोषमार्जन"
અવાજનો સડો,ध्वनि-क्षय
ડેસિબેલ (ડીબી),डेसिबल
દશાંશ,"दशमलव, दशमिक"
દશાંશ સંહિતા,दशमिक कोड
દશાંશ,दशमिक डिजिट
સ્પષ્ટીકરણ,कूटवाचन
ડીકોડર,"कूट वाचक, विकोडक"
ડીકોડિંગ,"कूट वाचन, विकोडन"
ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ,अंकीय संचरण विकोडन
વિઘટન,विसंपीडन
શોક,वियुग्मन
ડિક્યુપલિંગ સર્કિટ,वियुग्मन परिपथ
ડિક્યુપલિંગ નેટવર્ક,"वियुग्मन जालक्रम, वियुग्मन नेटवर्क"
ડિક્રિપેશન,"विकोडन, विकूटन, विगोपन"
સમર્પિત રેખા,समर्पित लाइन
દાદર,वि-अंतः स्थापन
દહન,विप्रबलन
ચૂક,"स्वतः निर्धारित, डिफाल्ट"
ગુણવત્તામાં ખામી,गुणता दोष
ખામીયુક્ત,"सदोष, दोषपूर्ण"
ખામીયુક્ત એકમ,"सदोष एकक, दोषपूर्ण एकक"
વ્યાખ્યા,"परिभाषा, स्पष्टता"
સુશોભન,विक्षेपण
શૃય,"विरूपण, विकृति"
અવકાશ,एकीकरण
કોઇલ,"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली"
પ્રમાણ,"डिग्री, अंश"
દખલ,वि-अंतरापत्रक
વિલંબ -રેખા,डिले लाइन
વિલંબ સમય,विलंब काल
વિલંબિત ફ્રેમ મેમરી,विलंबित फ्रेम स्मृति
વિલંબિત સ્કેનીંગ,विलंबित क्रमवीक्षण
વિલંબિત સુમેળ સંકેત,विलंबित तुल्यकालन संकेत
ડિલિવરી,"प्रदान, प्रस्तुति"
વિતરણ પદ્ધતિ,"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली"
નશાખોરી,विमॉडुलन
નામંજૂર કરનાર કાર્ડ,विमॉडुलक कार्ड
બેભાન વ્યક્તિ,विबहुसंकेतक
ક્ષેત્રની .ંડાઈ,क्षेत्र गहराई
ઉતરતું,अवरोहण
નિયમાની વિશિષ્ટતા,अभिकल्प विनिर्देश
ડેસ્કટ .પ,डेस्कटॉप
તપાસ -ઉત્પાદન,"संसूचक उत्पाद, संसूचक निर्गत"
વિચલનો,विचलन
સાધન,"युक्ति, साधन"
ઉપકારની ચાલક,युक्ति चालक
રોગનિવાર,नैदानिकी
ચિત્ર,आरेख
સંવાદ ટ્રેક,संवाद पथ
વ્યતાના,व्यासीय विधा
હીરાની સ્ટાઇલસ,"हीरक स्टाइलस, हीरक सुई"
પાટા,"मध्यपट, तनुपट"
ડાયફ્ર ra મેટિક શોષક,तनुपटीय अवशोषक
અલગ -અલગ વાત,द्विशाखी श्रवण
શિખાઉ,"डाइइलेक्ट्रिक, परावैद्युत"
ડાઇલેક્ટ્રિક બ્રેક- ડાઉન,"डाइइलेक्ट्रिक भंग, परावैद्युत भंग"
ડાઇલેક્ટ્રિક નુકસાન,परावैद्युत हानि
તફાવત આવર્તન,अंतर आवृत्ति
તફાવત આવર્તન વિકૃતિ (ડીએફડી),अंतर आवृत्ति विरूपण
ફરક,"अंतर स्वरक, अंतर टोन"
વિભેદક એમ્પ્લીફાયર,विभेदी प्रवर्धक
પરિબળ,विवर्तन
વિસારક,विसारक
અંક,अंक
ડિજિટલ,"अंकीय, डिजिटल"
ડિજિટલ આર્ટિફેક્ટ,अंकीय विरूपण साक्ष्य
ડિજિટલ audio ડિઓ,अंकीय श्रव्य
ડિજિટલ audio ડિઓ ફિલ્ટર,"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर"
ડિજિટલ audio ડિઓ વર્ક સ્ટેશન,"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र"
ડીજીટલ કેમેરા,"अंकीय कैमरा, डिजिटल कैमरा"
ડિજિટલ કમ્પ્યુટર,"अंकीय कंप्यूटर, डिजिटल कंप्यूटर"
ડિજિટલ ડેટા,"अंकीय आंकड़ा, अंकीय डाटा"
ડિજિટલ સંપાદન,अंकीय संपादन
ડિજિટિહાઇટર,"अंकीय उत्तेजक, डिजिटल एक्साइटर"
ડિજિટલ ફિલ્ટર,"अंकीय फिल्टर, अंकीय निस्यंदक"
ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર,अंकीय फ्रेम तुल्यकालक
ડિજિટલ હેરિટેજ,अंकीय विरासत
ડિજિટલ છબી,अंकीय प्रतिबिंब
ડિજિટલ ગ્રંથાલય,अंकीय लाइबेरी
ડિજિટલ મીટર,"डिजिटल मीटर, अंकीयमापी"
ડિજિટલ મોડ્યુલેશન,अंकीय मॉडुलन
ડિજિટલ મલ્ટીપ્લેક્સ,अंकीय बहुसंकेत
ડિજિટલ નેટવર્ક,अंकीय जालक्रम
Digitalપચારિક outputપટી,अंकीय निर्गत
ડિજિટલ પ્લેબેક,"अंकीय प्रतिश्रवण, अंकीय प्लेबैक"
ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ),विष्वव्यापी अंकीय रेडियो
ડિજિટલ રેકોર્ડિંગ,अंकीय अभिलेखन
ડિજિટલ ક્રાંતિ,अंकीय क्रांति
ડિજિટલ સંકેત,अंकीय संकेत
ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી),डिजिटल सिगनल प्रक्रमण
ડિજિટલ સહી,"अंकीय हस्ताक्षर, अंकीय चिd"
ડિજિટલ પ્રૌદ્યોગિકી,"अंकीय प्रौद्योगिकी, डिजिटल प्रौद्योगिकी"
ડિજિટલથી એનાલોગ કન્વર્ટર,अंकीय-अनुरूप परिवर्तक
ડિજિટલ વિડિઓ,"अंकीय –ष्य, डिजिटल वीडियो"
ડિજિટલ વોલ્ટમીટર,अंकीय वोल्टतामापी
વિભાજન,अंकरूपण
અંશે,"अंकरूपण, अंकीकरण"
ડિજિટાઇઝ્ડ વિડિઓ,"अंकीकृत –ष्य, अंकीकृत वीडियो"
સિધ્ધાંત,"अंकक, अंकरूपक"
ઝાંખું,मंद
પરિમાણ,"विमा, विस्तार"
ઝાંખું,मंदक
પશુ -વ્યવસ્થા,डायोड
ડૂબકી મારવી,नति
દ્વિપક્ષી,द्विसंकेतक
દ્વિધ્રુવ,द्विधुवी ऐन्टेना
પ્રત્યક્ષ પ્રસારણ,सीधा प्रसारण
ડાયરેક્ટ વર્તમાન (ડી સી),दिष्टधारा (डी सी)
સીધું પસંદ કરવું,"सीधा पिकअप, पकड़ना"
પ્રત્યક્ષ વાંચન સાધન,प्रत्यक्ष पठन यंत्र
પ્રત્યક્ષ રેકોર્ડિંગ,प्रत्यक्ष अभिलेखन
દિશાત્મક એન્ટેના,दिशिक ऐन्टेना
દિશાત્મક દંપતી,दिशिक युग्मक
દિશાત્મક માઇક્રોફોન,दिशिक माइक्रोफोन
ઉદ્ધતા,"दिशात्मकता, दिशिकता"
ડિરેક્ટરી,निर्देशिका
અપંગ કરવું,असमर्थ
છટણી,डिस्क ऐन्टेना
ડિસ્ક આધારિત સંગ્રહ,डिस्क आधारित भंडारण
અંધકારમય,"अलग, विविक्त, भिन्न"
ઝૂંપડી,"डिस्क, चक्रिका"
ડિસ્ક ડ્રાઇવ,"डिस्क ड्राइव, चालक"
છળ,डिस्क नियतांश
વિઘટન,डिस्केट
વિઘટન,"विस्थापन, प्रभ्रंश"
વિક્ષેપ,"प्रकीर्णन, परिक्षेपण"
વિસ્થાપન,विस्थापन
પ્રદર્શન,प्रदर्शित करना; प्रदर्श
પ્રદર્શન એકમ (કન્સોલ),प्रदर्श एकक (कन्सोल)
અપરાધ,क्षय
જુસ્સો,"बेसुरापन, असंनादिता"
નિસ્યંદિત પાણી,आसुत जल
વિકૃતિ,विरूपण
વિતરણ,वितरण
વિતરણ એમ્પંતક,वितरण प्रवर्धक
ભાગ,"विभाजन, प्रभाग"
ભાજક,भाजक
દસ્તાવેજ,"प्रलेख, दस्तावेज"
ડોલ્બી,"डोल्बी अंकीय, डोल्बी डिजिटल"
ક્ષેત્ર,प्रक्षेत्र
ક્ષેત્રમાં,प्रक्षेत्र नियंत्रक
ધૂમ્રપાનની અસર,डॉप्लर प्रभाव
ડબલ ધ્રુવ (દ્વિધ્રુવી),द्विधुव
ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ,द्विधुव एकल क्षेप स्विच
બે બાજુવાળી ડિસ્ક,"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क"
બેવડું,द्विक
નીચે આવવાનું તરંગ,अधोगामी तरंग
નીચેનો પ્રવાહ,अनुप्रवाह
ડાઉનલિંક,"अधोयोजन, डाउनलिंक"
ડાઉનલોડ કરવું,"डाउनलोड, अधोभार"
ડાઉનલોડનું,अधोभारण
ચિત્ર,"आरेखण, आहरण"
ડ્રોલીંગ બીટ,"प्रवेधन बिट, बरमा अणी"
શારકામ યંત્ર,प्रवेधन यंत्र
ઝુંબેશ,"चालन, ड्राइव"
ડ્રમ,"ड्रम, ढोल"
સુકા બલ્બનું તાપમાન,शुष्क बल्ब तापमान
સૂકકો,शुष्क सेल
સૂકા સોલ્ડર,"ड्राई सोल्डर, विफल सोल्डर"
ડ્યુઅલ ચેનલ મોડ,द्वि चैनल विधा
ડબ,"डबीकरण, काट-छाँट, अंतरण"
નાવિક,"निष्फल, निरर्थक"
ફેંકડી,निपात
બેવડી,द्वैध
સમયગાળો,अवधि
ધૂળ,"धूल, धूलि"
ક dustંગ,धूलि दोष
ધૂળની સાબિતી,धूलि रोधी
ડસ્ટર,"झाड़न, धूलित्र"
ગતિશીલ,"गतिक, गतिशील"
ગતિશીલ બીટ ફાળવણી,गतिक बिट नियतन
ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ),गतिक अंतरामॉडुलन विरूपण
ગતિશીલ જથ્થો,"गतिक क्वांटमन, गतिक क्वांटमीकरण"
ગતિશીલ શ્રેણી,गतिक परास
ગતિશીલ શ્રેણી નિયંત્રણ,गतिक परास नियंत्रण
પર્યટક,डाइनेमो
કાનનો ફોન,"कर्णफोन, ईयरफोन"
પૃથ્વી,भूमि
પૃથ્વીના મણકા,भू-उभार
પૃથ્વીનો પ્રતિકાર,भू-प्रतिरोध
માટીનો લાકડી,भू-छड़
પૃથ્વી ઉપગ્રહ,भू-उपग्रह
ભૂસ્તર,भू-केंद्र
માટીનું,भू-टर्मिनल
વસ્તુ,"भू-संपर्क करना, भू-संपर्कन"
પડઘો,प्रतिध्वनि
ગુંજ,प्रतिध्वनि कक्ष
પ્રક્ષેપો,भंवर धारा
એડી વર્તમાન ખોટ,भंवर धारा हानि
ધારદાર મીટર,"एजवाइज मीटर, अधिकोर मापी"
સંપાદન,संपादन
અસરકારક એન્ટેના height ંચાઇ,प्रभावी ऐन्टेना ऊंचाई
અસરકારક એન્ટેના લંબાઈ,प्रभावी ऐन्टेना लंबाई
અસરકારક વોલ્ટેજ,प्रभावी वोल्टता
કાર્યક્ષમતા,दक्षता
સ્થિતિસ્થાપકતા,प्रत्यास्थता
વિદ્યુત સ્રાવ,विद्युत् विसर्जन
વિદ્યુત ક્ષેત્ર,विद्युत् क्षेत्र
વિદ્યુત ફ્લેશ,विद्युत् फ्लैश
વીજળી,विद्युत् तापक
વિદ્યુત -મીટર,विद्युत् मापी
વિદ્યુત મોટર,विद्युत् मोटर
વીજળી આંચકો,"बिजली का झटका, विद्युत् प्रघात"
વીજળી ફેલાવી,"विद्युत् चिनगारी, विद्युत् स्फुलिंग"
વિદ્યુત -સાધન,विद्युत् उपकरण
વિદ્યુત અવાજ,विद्युत् रव
વિદ્યુત -તોફાન,विद्युत् तूफान
વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન,विद्युत् चालित वाद्यसंगीत यंत्र
વીજળી,विद्युत्
વીજળી પુરવઠો,विद्युत् प्रदाय
