Odiya,Punjabi
"ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |","ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ"
କ୍ରମାଗତ ଡେରିଭେଟିଭ୍ |,ਲਗਾਤਾਰ ਡੈਰੀਵੇਟਿਵ
ନିରନ୍ତର ବଣ୍ଟନ |,ਲਗਾਤਾਰ ਵੰਡ
କ୍ରମାଗତ ଉପରେ |,ਉਪਰ ਲਗਾਤਾਰ
ନିରନ୍ତର କାର୍ଯ୍ୟ,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
କ୍ରମାଗତ ଭାବରେ ଭିନ୍ନକ୍ଷମ |,ਲਗਾਤਾਰ ਵੱਖਰਾ
ନିରନ୍ତର ମାନଚିତ୍ର,ਲਗਾਤਾਰ ਨਕਸ਼ਾ
କ୍ରମାଗତ ମ୍ୟାପିଙ୍ଗ୍ |,ਲਗਾਤਾਰ ਮੈਪਿੰਗ
ନିରନ୍ତର ସମ୍ଭାବ୍ୟତା ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |,ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਘਣਤਾ ਫੰਕਸ਼ਨ
ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,ਲਗਾਤਾਰ ਸੰਭਾਵਨਾ ਵੰਡ
କ୍ରମାଗତ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,ਨਿਰੰਤਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |,ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ
କ୍ରମାଗତ ଭେରିଏବଲ୍ |,ਲਗਾਤਾਰ ਵੇਰੀਏਬਲ
କ୍ରମାଗତ ତରଙ୍ଗ |,ਲਗਾਤਾਰ ਲਹਿਰ
"ନିରନ୍ତର, ନିରନ୍ତର |","ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ"
କ୍ରମାଗତ ଆକ୍ସିୟମ୍ |,continuum axiom
ପ୍ରକୃତ ସଂଖ୍ୟା ସେଟ୍ |,ਅਸਲ-ਨੰਬਰ ਸੈੱਟ
ନିରନ୍ତର ନୀତି |,ਨਿਰੰਤਰ ਸਿਧਾਂਤ
ବିଷୟବସ୍ତୁ ସଂଯୋଗ,ਕੰਟੋਰ ਏਕੀਕਰਣ
ସଂକୋଚନ ମ୍ୟାପିଂ |,ਸੰਕੁਚਨ ਮੈਪਿੰਗ
ବିରୋଧ କରନ୍ତୁ |,ਵਿਰੋਧ
ପ୍ରତିଫଳନ,ਪ੍ਰਤੀਬਿੰਬ
ନିୟନ୍ତ୍ରଣ,ਕੰਟਰੋਲ
ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ,ਕੰਟਰੋਲ ਚਾਰਟ
ଅର୍ଥର ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |,ਮੱਧਮਾਨ ਦਾ ਕੰਟਰੋਲ ਚਾਰਟ
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ |,ਨੁਕਸ ਦਾ ਕੰਟਰੋਲ
ପରିସର ନିୟନ୍ତ୍ରଣ |,ਇਮਾਰਤ ਦਾ ਕੰਟਰੋਲ
ଭେରିଏବଲ୍ସର ନିୟନ୍ତ୍ରଣ,ਵੇਰੀਏਬਲ ਦਾ ਕੰਟਰੋਲ
"ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |","ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ"
ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |,ਕਨਵਰਜੈਂਸ ਦਾ ਮਤਲਬ ਹੈ
ବର୍ଗର ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |,ਵਰਗ ਮਤਲਬ ਕਨਵਰਜੈਂਸ
ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |,ਸੰਭਾਵਨਾ ਵਿੱਚ ਕਨਵਰਜੈਂਸ
ସମ୍ମିଶ୍ରଣ ସୀମା |,ਕਨਵਰਜੈਂਸ ਸੀਮਾ
ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |,ਕਨਵਰਜੈਂਸ ਰੇਡੀਅਸ
ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |,ਕਨਵਰਜੈਂਸ ਖੇਤਰ
"ଏକତ୍ର କର (ver।), ଏକତ୍ର କର (n।)","ਕਨਵਰਜ (ਵਰ.), ਕਨਵਰਜ (ਐਨ.)"
ସମ୍ମିଳିତ କ୍ରମ |,ਕਨਵਰਜੈਂਟ ਕ੍ਰਮ
ସମ୍ମିଳିତ କ୍ରମ |,ਕਨਵਰਜੈਂਟ ਲੜੀ
"ବିପରୀତ, ବିପରୀତ","ਉਲਟ, ਉਲਟ"
"ଅପରପକ୍ଷେ, Vytyasane","ਇਸ ਦੇ ਉਲਟ, ਵਿਤ੍ਯਾਸਨੇ"
ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |,ਪਰਿਵਰਤਨ ਅੰਸ਼
ରୂପାନ୍ତର ସାରଣୀ |,ਪਰਿਵਰਤਨ ਸਾਰਣੀ
ଦୂରକୁ ମୁହାଁଇଲେ |,ਦੂਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ଶରୀର ଆଡକୁ |,ਸਰੀਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ବିପରୀତ ମିଶ୍ରଣ |,ਉਲਟ ਸੁਮੇਲ
ମୁହାଁ କଭର |,ਸਾਹਮਣਾ ਕਵਰ
ବିଭ୍ରାନ୍ତିକର କାର୍ଯ୍ୟ |,deviant ਫੰਕਸ਼ਨ
ର ar ଖ୍ୟ ସଂଗ୍ରହର ସମ୍ମୁଖୀନ |,ਰੇਖਿਕ ਸੰਚਵ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂର ସମ୍ମୁଖୀନ |,ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ଦୂରତା ଜନସଂଖ୍ୟା,ਦੂਰੀ ਦੀ ਆਬਾਦੀ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ପଲିହେଡ୍ରନ୍ ସମ୍ମୁଖୀନ |,ਪੋਲੀਹੇਡਰੋਨ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ଅଗ୍ରଗାମୀ ପ୍ରୋଗ୍ରାମିଂ |,ਪ੍ਰੋਗਰਾਮਿੰਗ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
ମୁହାଁମୁହିଁ ଅଞ୍ଚଳ |,ਸਾਹਮਣਾ ਖੇਤਰ
ମୁହାଁ ସେଟ୍ |,ਸਾਹਮਣਾ ਸੈੱਟ
ସଂକଳନ,ਸੰਚਾਲਨ
ସମ୍ମିଶ୍ରଣ ଅବିଚ୍ଛେଦ୍ୟ |,ਕਨਵਰਜੈਂਸ ਅਟੁੱਟ
ସଙ୍କୋଚନ ଥିଓରେମ୍ |,ਕੰਪਰੈਸ਼ਨ ਥਿਊਰਮ
"ସଂଯୋଜନା, ସଂଯୋଜନା, କୋଭାରିଆନ୍ସ |","ਤਾਲਮੇਲ, ਤਾਲਮੇਲ, ਸਹਿਭਾਗ"
ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ,ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ
ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |,ਤਾਲਮੇਲ ਜਿਓਮੈਟਰੀ
ସମତଳ ବିମାନ,ਤਾਲਮੇਲ ਜਹਾਜ਼
ସଂଯୋଜନା,ਕੋਆਰਡੀਨੇਟਸ
"ସଂଯୋଜନା ପ୍ରଣାଳୀ, ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ |","ਤਾਲਮੇਲ ਪ੍ਰਣਾਲੀ, ਹਦਾਇਤ ਪ੍ਰਣਾਲੀ"
କପର୍ନିକସ୍-ଶରୀର |,copernicus-ਸਰੀਰ
ପ୍ଲାନାର୍ |,ਪਲੈਨਰ
କପ୍ଲାନାର୍ ଫୋର୍ସ |,coplanar ਫੋਰਸ
ସମତଳତା |,ਸਮਤਲਤਾ
ମୌଳିକ ସଂଖ୍ୟା,ਪ੍ਰਮੁਖ ਸੰਖਿਆ
"ସଂଶୋଧନ ଗୁଣକର୍ତ୍ତା, ସଂଶୋଧନ ଗୁଣକର୍ତ୍ତା |","ਸੁਧਾਰ ਗੁਣਕ, ਸੁਧਾਰ ਗੁਣਕ"
ସଠିକ୍ ସମାଧାନ |,ਸਹੀ ਹੱਲ
ସହ-ସମ୍ପର୍କ,ਸਹਿ - ਸਬੰਧ
ସଂଶୋଧନ ଗୁଣବତ୍ତା,ਸਬੰਧ ਗੁਣਾਂਕ
ସମ୍ପର୍କ ଚିତ୍ର,ਸਬੰਧ ਚਿੱਤਰ
ସମ୍ପର୍କ କାର୍ଯ୍ୟ,ਸਬੰਧ ਫੰਕਸ਼ਨ
"ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ, ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |","ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ, ਸਬੰਧ ਮੈਟ੍ਰਿਕਸ"
ସମ୍ପର୍କ ଅନୁପାତ |,ਸਬੰਧ ਅਨੁਪਾਤ
ସମ୍ପର୍କ ଚିତ୍ର,ਸਬੰਧ ਚਿੱਤਰ
ସମ୍ପର୍କ-ଚିତ୍ର ବିଶ୍ଳେଷଣ |,ਸਬੰਧ-ਤਸਵੀਰ ਵਿਸ਼ਲੇਸ਼ਣ
"to correspond, to correspond","ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ"
ସଙ୍ଗଠନର ନିୟମ |,ਇਕਸਾਰਤਾ ਨਿਯਮ
ଅନୁରୂପ କୋଣ |,ਅਨੁਸਾਰੀ ਕੋਣ
ସୁସଙ୍ଗତ ପାର୍ଶ୍ୱ |,ਅਨੁਕੂਲ ਪਾਸੇ
ସେଟ୍ କରନ୍ତୁ |,ਸੈੱਟ
"କୋସାଇନ୍, କୋଟିଜିଆ","cosine, cotizya"
କୋସାଇନ୍ ନିୟମ |,cosines ਨਿਯਮ
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ
ମୂଲ୍ୟ ସର୍ବାଧିକ,ਲਾਗਤ ਵੱਧ ਤੋਂ ਵੱਧ
ଗଣନା ଯୋଗ୍ୟତା,ਗਿਣਨਯੋਗਤਾ ਦਾ ਧੁਰਾ
ଗଣନାଯୋଗ୍ୟ,ਗਿਣਨਯੋਗ
ଗଣନା ଯୋଗ୍ୟ ଯୋଗୀ |,ਗਿਣਨਯੋਗ ਜੋੜ
ଗଣନାଯୋଗ୍ୟ ଆଧାର |,ਗਿਣਨਯੋਗ ਅਧਾਰ
ଗଣନାଯୋଗ୍ୟ ଆଧାର |,ਗਿਣਨਯੋਗ ਅਧਾਰ
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,ਗਿਣਨਯੋਗ ਸੈੱਟ
ଅସଂଖ୍ୟ |,ਅਣਗਿਣਤ ਅਨੰਤ
"କାଲକୁଲେଟର, ପ୍ୟାନେଲ୍, କାଉଣ୍ଟର |","ਕੈਲਕੁਲੇਟਰ, ਪੈਨਲ, ਕਾਊਂਟਰ"
ଘଣ୍ଟା ବୁଲାଇ ଅପଚୟ |,ਉਲਟ ਘੜੀ ਦੀ ਬਰਬਾਦੀ
କାଉଣ୍ଟର ନମୁନା |,ਵਿਰੋਧੀ ਉਦਾਹਰਨ
କୋଭାରିଆନ୍ସ |,ਸਹਿਵਿਹਾਰ
କୋଭାରିଆନ୍ସ ନିୟମ |,ਸਹਿਪ੍ਰਸਤੀ ਨਿਯਮ
କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |,ਕੋਵੇਰੀਅੰਸ ਮੈਟਰਿਕਸ
କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |,ਸਹਿਵਿਹਾਰ ਵਿਧੀ
କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |,ਸਹਿਪ੍ਰਸਤੀ ਵਿਧੀ
କ୍ରାମରଙ୍କ ନିୟମ |,ਕ੍ਰੈਮਰ ਦਾ ਕਾਨੂੰਨ
କ୍ରାମର-ରାଓ ଅସମାନତା |,ਕ੍ਰੇਮਰ-ਰਾਓ ਅਸਮਾਨਤਾ
ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍,ਉਦੇਸ਼ ਫੰਕਸ਼ਨ
ଜଟିଳ କୋଣ,ਨਾਜ਼ੁਕ ਕੋਣ
ଜଟିଳ ବିନ୍ଦୁ |,ਨਾਜ਼ੁਕ ਬਿੰਦੂ
କାର୍ଯ୍ୟର ଜଟିଳ ବିନ୍ଦୁ |,ਫੰਕਸ਼ਨ ਦਾ ਨਾਜ਼ੁਕ ਬਿੰਦੂ
ଜଟିଳ ମୂଲ୍ୟ,ਨਾਜ਼ੁਕ ਮੁੱਲ
ଜଟିଳ ବେଗ,ਨਾਜ਼ੁਕ ਗਤੀ
ଓଲଟା ସମ୍ପର୍କ କାର୍ଯ୍ୟ |,ਉਲਟ ਸਬੰਧ ਫੰਕਸ਼ਨ
"ଭେକ୍ଟର-ଉତ୍ପାଦ, ଭେକ୍ଟର-ଉତ୍ପାଦ |","ਵੈਕਟਰ-ਉਤਪਾਦ, ਵੈਕਟਰ-ਉਤਪਾਦ"
ବଜ୍ରପାତ ଅନୁପାତ |,ਥੰਡਰਬੋਲਟ ਅਨੁਪਾਤ
କ୍ରସ୍ ବିଭାଗ,ਅਨੁਪ੍ਰਸਥ ਕਾਟ
କ୍ରିପ୍ଟୋଗ୍ରାଫି,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
"କ୍ୟୁବ୍, କ୍ୟୁବ୍","ਘਣ, ਘਣ"
କ୍ୟୁବ୍ ନମ୍ବର |,ਘਣ ਨੰਬਰ
କ୍ୟୁବ୍ ମୂଳ |,ਘਣ ਜੜ੍ਹ
"କ୍ୟୁବ୍, ଘନ, ଘନ, ଚତୁର୍ଥାଂଶ, ଟ୍ରାଇଗୋନାଲ୍, ଘନ |","ਘਣ, ਘਣ, ਘਣ, ਚਤੁਰਭੁਜ, ਤਿਕੋਣੀ, ਘਣ"
"କ୍ୟୁବ୍, କ୍ୟୁବ୍, ଘନ |","ਘਣ, ਘਣ, ਘਣ"
ଚତୁର୍ଭୁଜ ସମୀକରଣ |,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
ଘନ ଇଞ୍ଚ |,ਘਣ ਇੰਚ
ଘନ ମିଟର,ਘਣ ਮੀਟਰ
ଚତୁର୍ଭୁଜ ପାରାବୋଲା |,ਚਤੁਰਭੁਜ ਪੈਰਾਬੋਲਾ
କ୍ୟୁବ୍ ମୂଳ |,ਘਣ ਜੜ੍ਹ
ତ୍ରିଗୁଣ ଅବଧି,ਤੀਹਰੀ ਮਿਆਦ
orthogonal ସମାନ୍ତରାଳ |,ਔਰਥੋਗੋਨਲ ਸਮਾਨਾਂਤਰ
"ସଂକଳିତ ସଂକଳିତ,",ਸੰਚਤ ਸੰਕਲਿਤ
ସଂକଳନ ବକ୍ର,ਸੰਚਤ ਕਰਵ
ସଂକଳନ ବଣ୍ଟନ କାର୍ଯ୍ୟ,ਸੰਚਤ ਵੰਡ ਫੰਕਸ਼ਨ
ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି |,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ
ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍,ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਫੰਕਸ਼ਨ
ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ କ୍ୟୁମୁଲେଟିଭ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ |,ਸੰਚਤ ਫ੍ਰੀਕੁਐਂਸੀ ਗ੍ਰਾਫ਼ ਸੰਚਤ ਬਾਰੰਬਾਰਤਾ ਗ੍ਰਾਫ
ସଂକଳନ ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,ਸੰਚਤ ਸੰਭਾਵਨਾ ਫੰਕਸ਼ਨ
"କର୍ଲ, କ୍ୱିଣ୍ଟାଲ୍ |","ਕਰਲ, ਕੁਇੰਟਲ"
ଦ୍ୱିପାକ୍ଷିକ ବକ୍ର,ਦੁਵੱਲੇ ਵਕਰ
ଭେକ୍ଟର୍ କର୍ଲ୍ |,ਵੈਕਟਰ ਕਰਲ
"ଧନୁ ବନ୍ଧନୀ, ଆର୍","ਕਮਾਨ, arch"
stream ରଣା,ਸਟ੍ਰੀਮ
ଚଳନ ବିନ୍ଦୁ |,ਮੂਵਿੰਗ ਪੁਆਇੰਟ
ବକ୍ରତା,ਵਕਰਤਾ
ବକ୍ର ପ୍ରଭାବ,ਵਕਰ ਪ੍ਰਭਾਵ
ବକ୍ର,ਕਰਵ
ବକ୍ର ରେଖା,ਕਰਵ ਲਾਈਨ
ବକ୍ର ଅନୁସନ୍ଧାନ,ਕਰਵ ਟਰੇਸਿੰਗ
curvilinear asymptote |,curvilinear asymptote
curvilinear coordinates,ਕਰਵਿਲੀਨੀਅਰ ਕੋਆਰਡੀਨੇਟਸ
କର୍ଭିଲାଇନ୍ ରିଗ୍ରେସନ୍ |,ਕਰਵਿਲੀਨੀਅਰ ਰਿਗਰੈਸ਼ਨ
"ଅସ୍ପଷ୍ଟ, କସପ |","amphibious, cusp"
"ଚକ, ଘୂର୍ଣ୍ଣନ, ଚକ୍ର, କାଷ୍ଟିଂ ଚକ, ସଙ୍କୋଚନ ଚକ |","ਪਹੀਆ, ਰੋਟੇਸ਼ਨ, ਚੱਕਰ, ਕਾਸਟਿੰਗ ਵ੍ਹੀਲ, ਕੰਪੈਕਸ਼ਨ ਵ੍ਹੀਲ"
ଚକ୍ରବର୍ତ୍ତୀ ଭିନ୍ନତା |,ਚੱਕਰੀ ਵਿਭਿੰਨਤਾ
ସାଇକ୍ଲିକ୍ ଭେକ୍ଟର ଉତ୍ପାଦ |,ਚੱਕਰੀ ਵੈਕਟਰ ਉਤਪਾਦ
ଚକ୍ରବର୍ତ୍ତୀ ଚାହିଦା |,ਚੱਕਰ ਦੀ ਮੰਗ
ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |,ਚੱਕਰੀ ਸਮੀਕਰਨ
ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |,ਚੱਕਰੀ ਗਰੁੱਪ
ଚକ୍ରବ୍ୟୁହ,ਚੱਕਰੀ ਕ੍ਰਮਵਾਰ
"ସାଇକ୍ଲୋଏଡ୍, ସାଇକ୍ଲୋଏଡ୍ |","cycloid, cycloid"
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
"ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର |","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
ସିଲିଣ୍ଡର ପୃଷ୍ଠା |,ਸਿਲੰਡਰ ਪੰਨਾ
"ଶୂନ, ସାଇଫର୍","ਜ਼ੀਰੋ, ਸਿਫਰ"
ଦିଲବର୍ଟଙ୍କ ଉପଦେଶ |,ਦਿਲਬਰਟ ਦਾ ਸਿਧਾਂਤ
ସରଳ ହରମୋନିକ୍ ଗତି,ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਮੋਸ਼ਨ
ଡମ୍ପିଂ ସ୍ଥିର |,ਲਗਾਤਾਰ ਗਿੱਲਾ
"ଦତ୍ତ, ଉପାଟା, ତଥ୍ୟ, ବିଶ୍ୱାସ |","ਦੱਤ, ਉਪਤ, ਦਾਤਾ, ਭਰੋਸਾ"
ଦତ୍ତ କାର୍ଯ୍ୟ,ਦੱਤ ਅੰਡਰਟੇਕਿੰਗ
ବିଶ୍ୱାସ ଉତ୍ସ ପ୍ରଣାଳୀ,ਭਰੋਸਾ ਸਰੋਤ ਸਿਸਟਮ
ଡାଟା ସଞ୍ଚାଳକ,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
ତଥ୍ୟ ଫର୍ଦ୍ଦ,ਡਾਟਾ ਸ਼ੀਟ
ଡିକାଗନ୍ |,ਡੇਕਗਨ
ଡେକାଗ୍ରାମ୍ |,dekagram
ଡ଼େସିମିଟର |,decameter
କ୍ଷୟ ସୂଚକାଙ୍କ |,ਸੜਨ ਸੂਚਕਾਂਕ
କ୍ଷୟ ବକ୍ର,ਸੜਨ ਵਕਰ
ସୁନ୍ଦର କାର୍ଯ୍ୟ,ਸ਼ਾਨਦਾਰ ਫੰਕਸ਼ਨ
desigram,desigram
ଦଶମିକ,ਦਸ਼ਮਲਵ
"ଦଶମିକ, ଦଶମିକ","ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ"
ଦଶମିକ କୋଡ୍,ਦਸ਼ਮਲਵ ਕੋਡ
ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |,ਦਸ਼ਮਲਵ ਕੋਡਿਡ ਅੰਕ
ଦଶମିକ ବିସ୍ତାର,ਦਸ਼ਮਲਵ ਵਿਸਥਾਰ
ଦଶମିକ ଭଗ୍ନାଂଶ,ਦਸ਼ਮਲਵ ਅੰਸ਼
ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |,ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ
ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |,ਦਸ਼ਮਲਵ ਸੰਕੇਤ ਪ੍ਰਣਾਲੀ
ଦଶମିକ ବିନ୍ଦୁ |,ਦਸ਼ਮਲਵ ਬਿੰਦੂ
ଦଶମିକ ସ୍କେଲ,ਦਸ਼ਮਲਵ ਸਕੇਲ
ଦଶମିକ ସିଷ୍ଟମ୍ |,ਦਸ਼ਮਲਵ ਸਿਸਟਮ
ଡ଼ିସିମିଟର |,ਡੈਸੀਮੀਟਰ
ଏନକୋଡିଂ,ਇੰਕੋਡਿੰਗ
ନିଷ୍ପତ୍ତି ମଡେଲ୍,ਫੈਸਲੇ ਦਾ ਮਾਡਲ
ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |,ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ
ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |,ਫੈਸਲਾ ਵੇਰੀਏਬਲ
"ଡିକୋଡର୍, ଡିକୋଡର୍ |","ਡੀਕੋਡਰ, ਡੀਕੋਡਰ"
"ଏନକୋଡିଂ, ଡିକୋଡିଂ |","ਏਨਕੋਡਿੰਗ, ਡੀਕੋਡਿੰਗ"
ପୃଥକ ସେଟ୍ |,ਵੱਖ ਕਰਨ ਯੋਗ ਸੈੱਟ
ହ୍ରାସ ପାଉଛି,ਘਟਣਾ
ହ୍ରାସ କାର୍ଯ୍ୟ,ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ
ଡେଡେକିଣ୍ଡ-କଟ୍ |,ਡੇਡਿਕਿੰਡ-ਕਟ
ଡେଡେକିଣ୍ଡ-ଥିଓରେମ୍ |,ਡੇਡਕਿੰਡ-ਪ੍ਰਮੇਯ
ଅନ୍ତର୍ଭୂକ୍ତ କରିବାକୁ,ਸ਼ਾਮਲ ਕਰਨ ਲਈ
କର୍ପୋରେଟ୍ ଅଭ୍ୟାସ |,ਕਾਰਪੋਰੇਟ ਅਭਿਆਸ
ଭୁଲ,ਗਲਤ
ସଂଜ୍ଞା ସମୀକରଣ |,ਪਰਿਭਾਸ਼ਾਤਮਕ ਸਮੀਕਰਨ
ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |,ਨਿਸ਼ਚਿਤ ਅਟੁੱਟ
ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |,ਸਥਿਰ ਮੈਟ੍ਰਿਕਸ
"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଶ୍ଚିତତା |","ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਨਿਸ਼ਚਿਤਤਾ"
ବିକୃତି ବକ୍ର,deformation ਕਰਵ
ବିକୃତ ପୃଷ୍ଠା |,ਵਿਗੜਿਆ ਪੰਨਾ
"ଖରାପ, ଅବମାନନା |","debauchery, debauchery"
ପରିବହନ ସମସ୍ୟାରେ ଅସ୍ପଷ୍ଟତା |,ਆਵਾਜਾਈ ਦੀਆਂ ਸਮੱਸਿਆਵਾਂ ਵਿੱਚ ਗਲਤੀ
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ଶକ୍ତି, ଡିଗ୍ରୀ, ପରିମାଣ, ପରିମାଣ, ଡିଗ୍ରୀ |","ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ"
ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଶକ୍ତି |,ਅੰਤਰ ਸਮੀਕਰਨ ਦੀ ਸ਼ਕਤੀ
"ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ, ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ |","ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ, ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ"
ବହୁଜନର ଶକ୍ତି |,ਬਹੁਪਦ ਦੀ ਸ਼ਕਤੀ
ବହିଷ୍କୃତ,ਬਾਹਰ ਕੱਢਿਆ ਦਲ
ଡେଲଟା ଫଙ୍କସନ୍,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର,ਮੰਗ ਅਤੇ ਉਪਯੋਗਤਾ ਵਕਰ
ଚାହିଦା ସମୀକରଣ |,ਮੰਗ ਸਮੀਕਰਨ
ଚାହିଦା କାର୍ଯ୍ୟ,ਮੰਗ ਫੰਕਸ਼ਨ
ଜନସଂଖ୍ୟା ଅଧ୍ୟୟନ |,ਜਨਸੰਖਿਆ ਅਧਿਐਨ
ଜନସଂଖ୍ୟା,ਜਨਸੰਖਿਆ
ମାଉର୍ ଥିଓରେମ୍ |,ਘਣਾਉਣ ਵਾਲਾ ਪ੍ਰਮੇਯ
"ପ୍ରଦର୍ଶନ କରିବାକୁ, ସାକ୍ଷ୍ୟ ଦେବାକୁ, ପ୍ରଦର୍ଶନ କରିବାକୁ |","ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ, ਗਵਾਹੀ ਦੇਣ ਲਈ, ਪ੍ਰਦਰਸ਼ਿਤ ਕਰਨ ਲਈ"
