Bengali,Punjabi
ক্রোমোফোর,ਕ੍ਰੋਮੋਫੋਰ
"ক্রোমোস্ফিয়ার, ক্রোমোস্ফিয়ার","ਕ੍ਰੋਮੋਸਫੀਅਰ, ਕ੍ਰੋਮੋਸਫੀਅਰ"
"chronograph, chronograph, chronograph","chronograph, chronograph, chronograph"
ক্রোনোমিটার,ਕ੍ਰੋਨੋਮੀਟਰ
"চলচ্চিত্র, চলচ্চিত্র","ਫਿਲਮਾਂ, ਫਿਲਮਾਂ"
সিনেমাটোগ্রাফি,ਸਿਨੇਮੈਟੋਗ੍ਰਾਫੀ
"শূন্য, সাইফার","ਜ਼ੀਰੋ, ਸਿਫਰ"
পুনরাবৃত্তি,ਆਵਰਤੀ
সার্কিট,ਸਰਕਟ
সার্কিটরি,ਸਰਕਟਰੀ
"বৃত্তাকার, বৃত্তাকার","ਸਰਕੂਲਰ, ਸਰਕੂਲਰ"
প্রচলন,ਪ੍ਰਸਾਰਿਤ
"circulation, circulation","ਸਰਕੂਲੇਸ਼ਨ, ਸਰਕੂਲੇਸ਼ਨ"
সংবহনকারী,ਸਰਕੂਲੇਟਰ
পরিধিমূলক,ਘੇਰੇ ਵਾਲਾ
পারমাণবিক ইলেকট্রন,ਪ੍ਰਮਾਣੂ ਇਲੈਕਟ੍ਰੋਨ
পরিভু স্যাটেলাইট,ਪਰਭੂ ਸੈਟੇਲਾਈਟ
বেসামরিক ফ্রিকোয়েন্সি ব্যান্ড,ਨਾਗਰਿਕ ਬਾਰੰਬਾਰਤਾ ਬੈਂਡ
"পোশাক, দখল","ਲਿਬਾਸ, ਕਬਜ਼ਾ"
বন্ধন,ਬਾਂਡ
ক্লেপেয়ারন সমীকরণ,ਕਲੇਪੀਅਰੋਨ ਸਮੀਕਰਨ
"ক্লাসিক, ক্লাসিক, ক্লাসিক","ਕਲਾਸਿਕ, ਕਲਾਸਿਕ, ਕਲਾਸਿਕ"
"ব্যবধান, অপসারণ (বিশেষণ)","ਅੰਤਰਾਲ, ਹਟਾਉਣਾ (ਐਡ.)"
খাঁজ,ਵਿਗਾੜ
জলবায়ু,ਜਲਵਾਯੂ
মাউন্ট,ਮਾਊਂਟ
"পাইরোমিটার, মেডিকেল থার্মোমিটার","ਪਾਈਰੋਮੀਟਰ, ਮੈਡੀਕਲ ਥਰਮਾਮੀਟਰ"
ঘড়ির ভোল্টেজ,ਘੜੀ ਵੋਲਟੇਜ
ঘড়ির কাঁটার দিকে,ਘੜੀ ਦੀ ਦਿਸ਼ਾ ਵਿੱਚ
বন্ধ সার্কিট,ਬੰਦ ਸਰਕਟ
ক্লোজড সার্কিট টেলিভিশন,ਬੰਦ-ਸਰਕਟ ਟੈਲੀਵਿਜ਼ਨ
"tightly packed, tightly packed","ਕੱਸਿਆ ਹੋਇਆ, ਕੱਸਿਆ ਹੋਇਆ"
ভাল প্যাকেজ গঠন,ਚੰਗੀ ਤਰ੍ਹਾਂ ਪੈਕ ਕੀਤੀ ਬਣਤਰ
নিকটতম পন্থা,ਨਜ਼ਦੀਕੀ ਪਹੁੰਚ
সর্বশেষ বস্তাবন্দী,ਤਾਜ਼ਾ ਪੈਕ
ঘনিষ্ঠ দৃশ্য,ਨਜ਼ਦੀਕੀ ਦ੍ਰਿਸ਼
"মেঘ, মেঘ, ঝাপসা, দাগ","ਬੱਦਲ, ਬੱਦਲ, ਧੁੰਦਲਾ, ਚਟਾਕ"
গুচ্ছ,ਝੁੰਡ
"মোটা, মোটা, অশোধিত, নিম্নমানের, অপরিশোধিত","ਮੋਟੇ, ਮੋਟੇ, ਕੱਚੇ, ਘਟੀਆ, ਅਪਵਿੱਤਰ"
ম্যাক্রো স্ফটিক,ਮੈਕਰੋ ਕ੍ਰਿਸਟਲਿਨ
"উপকূল, টার্গেট হাউস (রাডার)","ਤੱਟ, ਟਾਰਗੇਟ ਹਾਊਸ (ਰਾਡਾਰ)"
"আবরণ, আবরণ, আবরণ, আবরণ","ਕਵਰ, ਕੋਟ, ਕੋਟ, ਪਰਤ"
"আবরণ, আবরণ, আবরণ","coating, coating, coating"
শান্ত করা,ਮਨਾਉਣਾ
"কোড, সাইন, কোড, কোড, কোড","ਕੋਡ, ਸਾਈਨ, ਕੋਡ, ਕੋਡ, ਕੋਡ"
কোডেড,ਕੋਡ ਕੀਤਾ
কোডিং পালস,ਕੋਡਿੰਗ ਪਲਸ
গুণাঙ্ক,ਗੁਣਾਂਕ
সংযম,ਸੰਜਮ
সাসপেন্স,ਸਸਪੈਂਸ
"affiliation, affiliation","ਮਾਨਤਾ, ਮਾਨਤਾ"
"affiliated, attached","ਜੁੜੇ ਹੋਏ, ਜੁੜੇ ਹੋਏ"
সংহতি,ਤਾਲਮੇਲ
সানসানজি,ਸੰਨਜੀ
রাশিফল,ਕੁੰਡਲੀ
কুণ্ডলীকৃত,coiled
"coiling, coil building, coiling","ਕੋਇਲਿੰਗ, ਕੋਇਲ ਬਿਲਡਿੰਗ, ਕੋਇਲਿੰਗ"
সমান,ਫਲੈਟ
ঠান্ডা,ਠੰਡਾ
নিম্ন তাপমাত্রা নির্গমন,ਘੱਟ ਤਾਪਮਾਨ ਦੇ ਨਿਕਾਸ
সাবথার্মাল নিউট্রন,ਸਬਥਰਮਲ ਨਿਊਟ੍ਰੋਨ
ধ্বংস,ਤਬਾਹੀ
"জামানত, শাখা, শাখা","ਜਮਾਂਦਰੂ, ਸ਼ਾਖਾ, ਸ਼ਾਖਾ"
"সমন্বয়কারী, সমন্বয়কারী, সংগ্রাহক","ਕੋਆਰਡੀਨੇਟਰ, ਕੋਆਰਡੀਨੇਟਰ, ਕੋਲੇਟਰ"
সংগ্রহ,ਸੰਗ੍ਰਹਿ
"সমষ্টিগত, জনসংখ্যা","ਸਮੂਹਿਕ, ਆਬਾਦੀ"
"সংগ্রাহক, সংগ্রাহক, সংগ্রাহক","ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ, ਕੁਲੈਕਟਰ"
সংঘর্ষকারী কণা,ਟਕਰਾਉਣ ਵਾਲਾ ਕਣ
সমান্তরাল,ਸਮਾਨਾਂਤਰ
"সমান্তরাল, একমুখী","ਸਮਾਨਾਂਤਰ, ਇਕ-ਦਿਸ਼ਾਵੀ"
সমান্তরাল বৃত্ত,ਪੈਰੇਲਲੋਗ੍ਰਾਮ
প্রান্তিককরণ,ਅਲਾਈਨਮੈਂਟ
প্রান্তিককরণ,ਅਲਾਈਨਮੈਂਟ
"সংঘর্ষ, সংঘর্ষ, সংঘর্ষ","ਟੱਕਰ, ਟੱਕਰ, ਟੱਕਰ"
কোলয়েড,ਕੋਲਾਇਡ
"কালারমিটার, কালারমিটার","colorimeter, colorimeter"
বর্ণান্ধতা,ਰੰਗ ਅੰਨ੍ਹਾਪਨ
চরিত্র,ਅੱਖਰ
"কলাম, কলাম","ਕਾਲਮ, ਕਾਲਮ"
"কমা, টুফ্ট, লেজ, লেজ","ਕੌਮਾ, ਟੁਫਟ, ਪੂਛ, ਪੂਛ"
"combination, combination, accumulation","ਸੁਮੇਲ, ਸੁਮੇਲ, ਇਕੱਠਾ"
যৌগিক স্বরবর্ণ,ਮਿਸ਼ਰਿਤ ਸਵਰ
যৌগিক স্বরবর্ণ,ਸੰਯੁਕਤ ਸਵਰ
দায়,ਦੇਣਦਾਰੀ
দহন,ਬਲਨ
বাণিজ্যিক ফেরাইট,ਵਪਾਰਕ ferrite
"সাধারণ, সাধারণ, সাধারণ, সাধারণ, সাধারণ","ਆਮ, ਆਮ, ਆਮ, ਆਮ, ਆਮ"
যোগাযোগ,ਸੰਚਾਰ
"ডাইভারশন, ডেটাম পরিবর্তন, স্থানান্তর","ਡਾਇਵਰਸ਼ਨ, ਡੈਟਮ ਤਬਦੀਲੀ, ਕ੍ਰਮਵਾਰ"
"কমিউটেটর, কম্যুটেটর, কম্যুটেটর","ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ, ਕਮਿਊਟੇਟਰ"
"comparator, comparator","ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ, ਤੁਲਨਾ ਕਰਨ ਵਾਲਾ"
তুলনা,ਤੁਲਨਾ
"কম্পাস, কম্পাস, কম্পাস","ਕੰਪਾਸ, ਕੰਪਾਸ, ਕੰਪਾਸ"
"সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য, সামঞ্জস্য","ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ, ਅਨੁਕੂਲਤਾ"
"ক্ষতিপূরণ, প্রতিশোধ","ਮੁਆਵਜ਼ਾ ਦੇਣਾ, ਬਦਲਾ ਲੈਣਾ"
"ক্ষতিপূরণ, ক্ষতিপূরণ, ক্ষতিপূরণ","ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ, ਮੁਆਵਜ਼ਾ"
পাল্টা ব্যবস্থা,ਵਿਰੋਧੀ ਉਪਾਅ
"সংকলন, ব্যাখ্যা","ਸੰਕਲਨ, ਵਿਆਖਿਆ"
"সংকলন, ব্যাখ্যা","ਸੰਕਲਨ, ਵਿਆਖਿਆ"
পরিপূরকতা,ਪੂਰਕਤਾ
সাপ্লিমেন্ট,ਪੂਰਕ
সম্পূর্ণ,ਸੰਪੂਰਨ
সম্পূর্ণ সেল,ਪੂਰਾ ਸੈੱਲ
সম্পূর্ণ মড্যুলেশন,ਸੰਪੂਰਨ ਸੰਚਾਲਨ
"জটিল, জটিল, প্যাকেজ","ਗੁੰਝਲਦਾਰ, ਗੁੰਝਲਦਾਰ, ਪੈਕੇਜ"
জটিল পরমাণু,ਗੁੰਝਲਦਾਰ ਪਰਮਾਣੂ
জটিল ফাংশন,ਗੁੰਝਲਦਾਰ ਫੰਕਸ਼ਨ
বিন্যাস,ਫਾਰਮੈਟ
জটিল প্রক্রিয়া,ਗੁੰਝਲਦਾਰ ਵਿਧੀ
ফলো-আপ,Ran leti
"উপাদান, সংশ্লিষ্ট উপাদান","ਕੰਪੋਨੈਂਟ, ਸੰਬੰਧਿਤ ਕੰਪੋਨੈਂਟ"
"যৌগিক, যৌগিক","ਮਿਲਾ, ਮਿਸ਼ਰਤ"
"মিশ্র, মিশ্র, সম্মিলিত, অর্থ, যৌগিক","ਮਿਸ਼ਰਤ, ਮਿਸ਼ਰਤ, ਸੰਯੁਕਤ, ਵਿੱਤ, ਮਿਸ਼ਰਿਤ"
asral দুল,asral ਪੈਂਡੂਲਮ
"কম্প্রেস (সম্পাদনা), কম্প্রেস (v.)","ਕੰਪਰੈੱਸ (ਐਡੀ.), ਕੰਪਰੈੱਸ (ਵੀ.)"
সংকুচিত,ਸੰਕੁਚਿਤ
সংকোচনযোগ্যতা,ਸੰਕੁਚਿਤਤਾ
সংকোচনযোগ্য,ਸੰਕੁਚਿਤ
সঙ্কোচন,ਸੰਕੁਚਨ
"কম্প্রেসার, কম্প্রেসার","ਕੰਪ੍ਰੈਸਰ, ਕੰਪ੍ਰੈਸਰ"
"কম্পটন ইলেকট্রন, ভারসাম্যহীন ইলেকট্রন","ਕੰਪਟਨ ਇਲੈਕਟ੍ਰੌਨ, ਵਿਰੋਧੀ ਸੰਤੁਲਿਤ ਇਲੈਕਟ੍ਰੌਨ"
গণনা,ਗਣਨਾ
গণনামূলক,ਕੰਪਿਊਟੇਸ਼ਨਲ
"কম্পিউটার, কম্পিউটার, কম্পিউটার","ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ, ਕੰਪਿਊਟਰ"
অবতল,ਅਤਰ
দ্বিকনভেক্স,biconcave
"মনোনিবেশ করা, ঘন করা, মনোনিবেশ করা (adj.), মনোনিবেশ করা (v.)","ਧਿਆਨ ਕੇਂਦਰਿਤ ਕਰਨਾ, ਸੰਘਣਾ ਕਰਨਾ, ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (adj.), ਧਿਆਨ ਕੇਂਦਰਤ ਕਰਨਾ (v.)"
"কেন্দ্রীভূত, কেন্দ্রীভূত, কেন্দ্রীভূত","ਕੇਂਦ੍ਰਿਤ, ਕੇਂਦਰਿਤ, ਕੇਂਦ੍ਰਿਤ"
"একাগ্রতা, একাগ্রতা, একাগ্রতা, একাগ্রতা","ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ, ਇਕਾਗਰਤਾ"
"এককেন্দ্রিক, এককেন্দ্রিক","ਇੱਕ ਕੇਂਦਰਿਤ, ਕੇਂਦਰਿਤ"
ধারণা,ਸੰਕਲਪ
ধারণাগত,ਸੰਕਲਪਿਕ
"অন্তরঙ্গতা, যোগাযোগ","ਨੇੜਤਾ, ਸੰਚਾਰ"
সুরেলা,ਤਾਲਮੇਲ
"concurrent, trailing","ਸਮਕਾਲੀ, ਪਿਛਾਂਹ"
"ঘনীভবন, ঘনীভবন","ਸੰਘਣਾਪਣ, ਸੰਘਣਾਪਣ"
"to condense, to liquefy, to liquefy","ਸੰਘਣਾ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ, ਤਰਲ ਕਰਨਾ"
"ঘনীভূত, তরলীকৃত, সংকুচিত","ਸੰਘਣਾ, ਤਰਲ, ਸੰਕੁਚਿਤ"
"কনডেন্সার, ক্যাপাসিটর, সংগ্রাহক","ਕੰਡੈਂਸਰ, ਕੈਪੇਸੀਟਰ, ਕੁਲੈਕਟਰ"
"শর্ত, শর্ত, শর্ত, শর্ত","ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ, ਹਾਲਤ"
পরিবাহিতা,ਚਾਲਕਤਾ
ড্রাইভার,ਡਰਾਈਵਰ
পরিচালনা,ਗੱਡੀ ਚਲਾਉਣਾ
পরিবাহিতা,ਚਾਲਕਤਾ
বিশ্বস্ততা,ਵਫ਼ਾਦਾਰੀ
"কনফিগারেশন, কনফিগারেশন","ਸੰਰਚਨਾ, ਸੰਰਚਨਾ"
কনফিগারেশন,ਸੰਰਚਨਾ
কনফোকাল,confocal
"সংগতি, দ্বিমেরুতা, সমতা","ਇਕਸਾਰਤਾ, ਦੋਧਰੁਵੀਤਾ, ਸਮਾਨਤਾ"
"সঙ্গতিপূর্ণ, অভিন্ন","ਇਕਸਾਰ, ਸਮਾਨ"
কনিক,ਕੋਨਿਕ
"conjugate (v.), to be conjugated (ver.)","ਸੰਯੁਕਤ ਹੋਣਾ (v.), ਸੰਯੁਕਤ ਹੋਣਾ (ਵਰ.)"
লেটারাল অ্যাসোসিয়েটেড,ਲੇਟਰਲ ਐਸੋਸੀਏਟਿਡ
চেইন সম্পর্কিত,ਚੇਨ ਸਬੰਧਤ
সংযোগকারী লাইন,ਕੁਨੈਕਟਰ ਲਾਈਨ
সংযোগ,ਕੁਨੈਕਸ਼ਨ
"পৃষ্ঠপোষক, সংযোগকারী","ਸਪਾਂਸਰ, ਕਨੈਕਟਰ"
একটানা,ਲਗਾਤਾਰ
পৃষ্ঠপোষক,ਸਰਪ੍ਰਸਤ
পৃষ্ঠপোষক,ਸਰਪ੍ਰਸਤ
"ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব","ਇਕਸਾਰਤਾ, ਇਕਸਾਰਤਾ, ਮੋਟਾਈ, ਮੋਟਾਈ"
"সামঞ্জস্যপূর্ণ, বিপরীত","ਅਨੁਕੂਲ, ਉਲਟ"
কথোপকথন,ਗੱਲਬਾਤ
কথোপকথন,ਗੱਲਬਾਤ
স্থিতিশীলতা,ਸਥਿਰਤਾ
"স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন","ਸਥਿਰ, ਸਥਿਰ, ਅਚੱਲ, ਨਾ ਬਦਲਣ ਵਾਲਾ, ਇਕਸਾਰ"
কনস্ট্যান্টান,ਕਾਂਸਟੈਂਟਨ
ধারাবাহিক প্রবাহ,ਲਗਾਤਾਰ ਵਹਾਅ
কোভারিয়েট সংখ্যা,covariate ਨੰਬਰ
সার্কিটের বৈশিষ্ট্য,ਸਰਕਟ ਦੇ ਗੁਣ
নক্ষত্রপুঞ্জ,ਤਾਰਾਮੰਡਲ
"রচনা, রচনা, গঠন","ਰਚਨਾ, ਰਚਨਾ, ਰਚਨਾ"
সীমাবদ্ধ গতি,ਸੀਮਤ ਗਤੀ
বাধা,ਪਾਬੰਦੀ
সংকীর্ণ,ਤੰਗ ਕਰਨਾ
টেকসই হস্তক্ষেপ,ਸਥਾਈ ਦਖਲਅੰਦਾਜ਼ੀ
শক্তি খরচ,ਊਰਜਾ ਖਪਤ
"স্পর্শ, স্পর্শ, স্পর্শ","ਛੋਹਵੋ, ਛੋਹਵੋ, ਛੋਹਵੋ"
"যোগাযোগ, যোগাযোগ","ਸੰਪਰਕ, ਸੰਪਰਕ"
দূষণ,ਗੰਦਗੀ
"বিষয়বস্তু, অংশ, অর্ধেক","ਸਮੱਗਰੀ, ਹਿੱਸਾ, ਅੱਧਾ"
"continuum, continuum","ਨਿਰੰਤਰਤਾ, ਨਿਰੰਤਰਤਾ"
রাষ্ট্রীয় ধারাবাহিকতা,ਰਾਜ ਨਿਰੰਤਰਤਾ
"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন","ਨਿਰੰਤਰ, ਅਟੁੱਟ, ਅਟੁੱਟ, ਨਿਰੰਤਰ, ਨਿਰੰਤਰ"
ধারাবাহিকতা,ਨਿਰੰਤਰਤਾ
"সংকুচিত করা, সংকুচিত করা (ver.)","ਸੰਕੁਚਿਤ ਕਰਨਾ, ਸੰਕੁਚਿਤ ਕਰਨਾ (ਵਰਤ.)"
সঙ্কুচিত,ਸੁੰਗੜਨਾ
সংকোচন,ਸੰਕੁਚਨ
কাউন্টার-অরবিটাল দিক,ਵਿਰੋਧੀ-ਔਰਬਿਟਲ ਦਿਸ਼ਾ
আপেক্ষিক শরীর,ਰਿਸ਼ਤੇਦਾਰ ਸਰੀਰ
"বিপরীত, বিপরীত","ਉਲਟ, ਉਲਟ"
নিয়ন্ত্রণ,ਕੰਟਰੋਲ
পরিচলন,ਸੰਚਾਲਨ
প্রচার পোস্ট,ਪਹੁੰਚਾਉਣ ਵਾਲੀ ਪੋਸਟ
ভাস্কুলার,ਨਾੜੀ
নিয়মিত পারমাণবিক ওজন,ਨਿਯਮਤ ਪਰਮਾਣੂ ਭਾਰ
"to converge, to converge","ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ"
"convergence, convergence","ਕਨਵਰਜੈਂਸ, ਕਨਵਰਜੈਂਸ"
কনভারজিং লেন্স,ਕਨਵਰਜਿੰਗ ਲੈਂਸ
"বিপরীত, বিপরীত","ਉਲਟ, ਉਲਟ"
বিপরীতভাবে,VICA ਉਲਟ
রূপান্তর,ਤਬਦੀਲੀ
রূপান্তরিত,ਤਬਦੀਲੀ
রূপান্তরকারী,ਪਰਿਵਰਤਕ
রূপান্তরযোগ্য লেন্স,ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ
উত্তল,ਉੱਤਲ
উত্তল,convexity
উত্তল,ਉੱਤਲ
দ্বিকনভেক্স,biconvex
কুল্যান্ট,ਕੂਲਰ
"রেফ্রিজারেন্ট, চিলার","ਠੰਡਾ, ਚਿਲਰ"
কুলিজ টিউব,ਕੂਲੀਜ ਟਿਊਬ
শীতল,ਕੂਲਿੰਗ
কুল্যান্ট,ਕੂਲਰ
সহযোগিতামূলক ঘটনা,ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ
"সমন্বয় করা, সমন্বয় করা","ਤਾਲਮੇਲ, ਤਾਲਮੇਲ"
পরিচালক অক্ষ,ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ
প্ল্যানার,ਪਲੈਨਰ
সমতলতা,ਸਮਤਲਤਾ
"অনুলিপি, অনুলিপি, অনুলিপি","ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ"
মূল,ਕੋਰ
মূল ইলেকট্রন,ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ
কোরিওলিস ত্বরণ,ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ
কোরিওলিস বল,ਕੋਰੀਓਲਿਸ ਬਲ
"কিরিত, করোনা","ਕਿਰਿਤ, ਕੋਰੋਨਾ"
করোনা অস্ট্রেলিয়া,ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ
করোনা বোরিয়ালিস,corona borealis
সুর্যের আগুনের ফুল্কি,ਸੂਰਜੀ ਭੜਕਣ
দানা,ਗ੍ਰੈਨਿਊਲ
দানাদার,ਦਾਣੇਦਾਰ
"সঠিক, সঠিক","ਸਹੀ, ਸਹੀ"
সংশোধিত,ਸੋਧੇ
"সংশোধন, সংশোধন","ਸੁਧਾਰ, ਸੋਧ"
সহ- সম্পর্ক,ਸਹਿ - ਸਬੰਧ
"correspond, correspond","ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ"
সমিতির নিয়ম,ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ
অনুষঙ্গ,ਸੰਗਤਿ
কোসাইন নিয়ম,ਕੋਸਾਈਨ ਨਿਯਮ
স্থান প্রাচুর্য,ਸਪੇਸ ਭਰਪੂਰਤਾ
মহাজাগতিক,ਬ੍ਰਹਿਮੰਡੀ
মহাকাশ রশ্মি বিস্ফোরিত,ਸਪੇਸ ਰੇ ਬਰਸਟ
"মহাকাশ রশ্মি, মহাজাগতিক রশ্মি","ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ"
স্থান বৃষ্টিপাত,ਸਪੇਸ ਵਰਖਾ
স্থান,ਸਪੇਸ
মহাজাগতিক,ਬ੍ਰਹਿਮੰਡੀ
"cosmology, cosmology","ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ"
মহাকাশচারী,ਪੁਲਾੜ ਯਾਤਰੀ
মহাকাশবিজ্ঞান,ਪੁਲਾੜ ਵਿਗਿਆਨ
"কসমস, মহাবিশ্ব","ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ"
কুলম্ব,coulomb
কুলোমি এলাকা,ਕੁਲੋਮੀ ਖੇਤਰ
কুলমিটার,ਕੂਲਮੀਟਰ
"গণনা, গণনা, গণনা, গণনা","ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ"
"গণনা, বিপরীত গণনা","ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ"
"ক্যালকুলেটর, কাউন্টার, প্যানেল","ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ"
ঘড়ির কাঁটার বিপরীত দিকে,ਘੜੀ ਦੇ ਉਲਟ
"বিপরীত বর্তমান, বিপরীত বর্তমান","ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ"
বিরোধী ইলেক্ট্রোমোটিভ ফোর্স,ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
ডেপুটেশন,ਡੈਪੂਟੇਸ਼ਨ
বিপরীত ধড়,ਉਲਟਾ ਧੜ
গণনা হার,ਗਿਣਤੀ ਦੀ ਦਰ
"গণনা, গণনা-সংখ্যা, গণনা, গণনা","ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ"
বল জোড়া,ਫੋਰਸ ਜੋੜਾ
যুগল,ਜੋੜਿਆ
সংযোজনকারী,ਜੋੜਨ ਵਾਲਾ
কাপলিং,ਜੋੜੀ
"অভিপ্রেত দিক, পথ, পথ","ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ"
সমযোজীতা,covalency
সমযোজীতা,covalency
সহযোগী,ਸਹਿਯੋਗੀ
সহবাস,ਸਹਿਵਿਹਾਰ
সহগামী,ਸਮਕਾਲੀ
"কভারেজ এলাকা, সম্প্রচার এলাকা","ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ"
কভার শীট,ਕਵਰ ਸ਼ੀਟ
বকবক,ਬਕਵਾਸ
উর্বরতার হার,ਜਣਨ ਦਰ
সামান্য বিকৃতি,ਮਾਮੂਲੀ ਵਿਗਾੜ
চূড়া,ਸਿਖਰ
"মাপকাঠি, মানদণ্ড","ਮਾਪਦੰਡ, ਮਾਪਦੰਡ"
সমালোচনামূলক,ਨਾਜ਼ੁਕ
সমালোচনা,ਆਲੋਚਨਾ
মকর ক্লিপ,ਮਕਰ ਕਲਿੱਪ
দুর্বৃত্তদের অন্ধকার রাজ্য,ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ
ক্রস-হাইব্রিড হাইব্রিডাইজেশন,ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ
ক্রস ব্যান্ড যোগাযোগ,ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ
অপ্রাসঙ্গিক চরিত্রের অবয়ব,ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ
ক্রস বন্ধন,ਕਰਾਸ ਸਬੰਧ
অতিক্রম করা এলাকা,ਪਾਰ ਕੀਤਾ ਖੇਤਰ
ন্যূনতম বিকৃতি লেন্স,ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ
ক্রস পণ্য,ਕਰਾਸ ਉਤਪਾਦ
অপ্রাসঙ্গিক সংকেত,ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
মেঝে দখল,ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ
রূপান্তর জোন,ਤਬਦੀਲੀ ਜ਼ੋਨ
রূপান্তর বিন্দু,ਤਬਦੀਲੀ ਬਿੰਦੂ
বিনিময় মূল্য,ਵਟਾਂਦਰਾ ਮੁੱਲ
ভেক্টর-পণ্য ভেক্টর-পণ্য,ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ
"ক্রস বিভাগ, ক্রস বিভাগ","ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ"
"মাল্টিপল টার্ম, হাইব্রিড টার্ম","ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ"
ক্রস তারের,ਕਰਾਸ ਤਾਰ
"মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস","ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ"
শীতল মিশ্রণ,ਠੰਢਾ ਮਿਸ਼ਰਣ
নিম্ন তাপমাত্রা ইলেকট্রনিক্স,ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
হাইপোথার্মিয়া,ਹਾਈਪੋਥਰਮੀਆ
ক্রায়োজেনিক পরীক্ষাগার,cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ
নিমরতাপিকি,ਨਿਮਰਤਾਪਿਕੀ
হিমায়িত পরিমাপক,ਜੰਮਣ ਗੇਜ
ক্রাইমেট্রিক ধ্রুবক,ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ
স্ফটিক,ਕ੍ਰਿਸਟਲ
"স্ফটিক, তন্তুযুক্ত","ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ"
