Tamil,Marathi
கிரன்னா,ग्रॅना
குருணையாக்கம்,ग्रॅन्युलेशन
பச்சை உரம்,ग्रीन खत
பசுமை புரட்சி,हरित क्रांती
வளர்ச்சி மற்றும் வளர்ச்சி,वाढ आणि विकास
கம்மோசிஸ்,गमोसिस
கினோடியோசியஸ்,गायनोडिओसियस
கால் நட்டு,पित्त नट
பூண்டு,लसूण
ஜெர்பெரா,गर्बेरा
கெர்கின்,Gherkin
இஞ்சி,आले
கிளாடியோலஸ்,ग्लॅडिओलस
ஆடு களை (ஏஜெரட்டம்),बकरी तण (एजराटम)
திராட்சைப்பழம்,द्राक्षफळ
திராட்சை,द्राक्षे
பச்சை கிராம்,हिरवा हरभरा
க்ரூவியா,ग्रेव्हिया
நிலக்கடலை,शेंगदाणे
கொய்யா,पेरू
கினியா புல்,गिनिया गवत
பித்தப்பை மிட்ஜ்,पित्त मिज
புல் ஹாப்பர்,गवत हॉपर
குந்தி பிழை,Gondhy बग
பழக்கம்,सवय
ஆலங்கட்டி,गारा
ஹேரிவெட்ச்,केशरचना
ஹாலோபைட்,हॅलोफाइट
ஹாரோ,हॅरो
அறுவடை அட்டவணை,कापणी निर्देशांक
அறுவடை,कापणी
அறுவடை,कापणी
ஹட்ச்,हॅच
வைக்கோல்,गवत
ஹேலேஜ்,गवत
வைக்கோல்,गवत
மூடுபனி,धुके
மங்கலான,हेझी
தலை (வேளாண்),प्रमुख (कृषी)
தலை (சேனலின்),प्रमुख (चॅनेलचे)
பின்னோக்கி செல்வது,मागे जात आहे
ஹெட்ஜ்,हेज
ஹெட்ஜிங்,हेजिंग
ஹெலிக்ஸ்,हेलिक्स
ஹெமாடைட்,हेमॅटाइट
மூலிகை,औषधी वनस्पती
ஹெர்பேரியம்,हर्बेरियम
களைக்கொல்லி,औषधी वनस्पती
பரம்பரை,आनुवंशिकता
ஹெர்டிலேஷன்,आत्मीयता
ஹெர்மாஃப்ரோடைட்,हर्माफ्रोडाइट
ஹீட்டோரோக்ரோமாடிக்,हेटरोक्रोमॅटिक
ஹீட்டோரோஃபெர்டைமயமாக்கல்,हेटरोफर्टिलायझेशन
ஹீட்டோரோசிஸ்,हेटरोसिस
ஹீட்டோரோசோம்,हेटरोसोम
ஹீட்டோரோட்ஃப்,हेटरोट्रोफ
ஹெக்ஸாபிளாய்டு,हेक्साप्लोइड
ஹைபர்னேட்,हायबरनेट
அதிக அடர்த்தி நடவு,उच्च घनतेची लागवड
மலை (அரிசி),हिल (तांदूळ)
ஹிஸ்டோகிராம்,हिस्टोग्राम
ஹிட்டெக் தோட்டக்கலை,हिटेक फलोत्पादन
ஹைவ்,पोळे
HOEING,होईंग
வைத்திருத்தல்,होल्डिंग
வீட்டு பண்ணை,होम फार्म
ஹோமியோஸ்டாஸிஸ்,होमिओस्टॅसिस
ஹோம்ஸ்டெட்,होमस्टीड
ஒருமைப்பாடு,एकसंधपणा
ஒரே மாதிரியான,एकसंध
ஹோமோலாஜஸ்,होमोलोगस
ஹோமோசைகோட்,होमोझीगोटे
ஹாப்பர்,हॉपर
அடிவானம்,होरायझन
தோட்டக்கலை பயிர்கள்,बागायती पिके
தோட்டக்கலை,बागायती
ஹார்டி-சில்வி ஆயர் விவசாயம்,हॉर्टी-सिल्वी खेडूत शेती
தொகுப்பாளர்,होस्ट
சூடான நீர் சுத்திகரிப்பு,गरम पाण्याचे उपचार
ஹல்,हुल
ஈரப்பதம்,आर्द्रता
இயற்கையானது,बुरशी
உமி,भुंगा
ஹஸ்கர்,हस्कर
உமி,हस्किंग
கலப்பின,संकरित
கலப்பினமாக்கல்,संकरीत
நீரேற்றம்,हायड्रेशन
நீர்நிலை,हायड्रोलॉजी
நீராற்பகுப்பு,हायड्रोलिसिस
ஹைட்ரோமீட்டர்,हायड्रोमीटर
ஹைட்ரோபிலஸ்,हायड्रोफिलस
ஹைட்ரோபோனிக்ஸ்,हायड्रोपोनिक्स
ஹைட்ரோஸ்பியர்,हायड्रोस्फीअर
ஹைட்ரோஸ்கோபாரிட்டி,हायड्रोस्कोपीसीटी
ஹைபராசைட்,हायपरपॅरासाइट
ஹைப்பர் பிளேசியா,हायपरप्लासिया
ஹைபா,हायफा
ஹைபோகோடைல்,हायपोकोटाइल
கருதுகோள்,हायपोथेसिस
கருப்பை ஒடுக்கி,हिस्टेरिसिस (पाणी)
ஹேசல் நட்டு,हेझेल नट
சணல்,भांग
ஹென்பேன்,हेनबेन
மருதாணி,मेंदी
ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி,हिबिस्कस
ஹாப்,हॉप
குதிரை கிராம்,घोडा हरभरा
குதிரை-கண்-பீன்,घोडा-डोळा-बीन
தேனீ,मधमाशी
ஹாப்பர்,हॉपर
தோட்டக்கலை நிபுணர்,बागायती
நீர்நிலை நிபுணர்,हायड्रोलॉजिस्ट
சிட்டு ஒட்டுதலில்,सिटू ग्राफ्टिंग मध्ये
ஆய்வுக்கூட சோதனை முறையில்,ग्लासमध्ये
உயிருள்ள,व्हिव्हो मध्ये
கண்மூடித்தனமான,अंदाधुंदी
பூச்சி,कीटक
பூச்சி பூச்சி,कीटक कीटक
பூச்சி,कीटक
பூச்சிக்கொல்லி,कीटकनाशक
பூச்சிக்கொல்லி,कीटकनाशक
இன்சோலேஷன்,इन्सोलेशन
கரையாத,अघुलनशील
இன்ஸ்டார் (பூச்சி),इन्स्टार (कीटक)
இன்சுலேட்டர்,इन्सुलेटर
ஒருங்கிணைந்த நோய் மேலாண்மை,एकात्मिक रोग व्यवस्थापन
ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை,एकात्मिक पोषक व्यवस्थापन
ஒருங்கிணைந்த பூச்சி மேலாண்மை,एकात्मिक कीटक व्यवस्थापन
தீவிரம்,तीव्रता
தீவிர,गहन
இடைக்கால,इंटरपॉप
இடைக்கணிப்பு (இடைக்கால),परस्परसंवाद (परस्परसंवाद)
ஆர்வம்,व्याज
இன்டர்னோட்,इंटर्नोड
இடைமுகம் (செல் பிரிவு),इंटरफेस (सेल विभाग)
இடைக்கணிப்பு,इंटरपोलेशन
இடை-மாடி,आंतर-वृद्ध
சரக்கு,यादी
தலைகீழ்,उलटा
ஈடுபாடு,Incocre
அயன்,आयन
கதிர்வீச்சு,इरिडिएशन
நீர்ப்பாசனம்,सिंचन
ஐசோ அல்லீல்கள்,आयएसओ les लेल्स
ஐஎஸ்ஓ தயாரிப்பு வளைவு,आयएसओ उत्पादन वक्र
ஐசோபார்,आयसोबार
ஐசோகாமி,Isogamy
தனிமைப்படுத்தும் தூரம்,अलगाव अंतर
ஐசோப்ளாய்டு,आयसोप्लॉइड
ஐசோகண்ட்,आयसोक्वांट
ஐசோடோப்,समस्थानिक
இந்திய பிர்ச்,भारतीय बर्च
இந்திய நீல பைன்,भारतीय निळा पाइन
இந்திய செர்ரி,भारतीय चेरी
இந்திய ஜூனிபர்,भारतीय जुनिपर
இந்திய கினோ மரம்,भारतीय किनो वृक्ष
இந்திய லாரல் மரம்,भारतीय लॉरल ट्री
இந்திய மேட்,भारतीय वेडा
இந்திய மேட்லர்,भारतीय मॅडलर
இந்திய போடோ பைலம்,भारतीय पोडो फिलम
இண்டிகோ,इंडिगो
இத்தாலிய தினை,इटालियन बाजरी
தந்தம் மரம்,आयव्हरी ट्री
ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்,आयव्ही गॉर्ड/लिटल लबाडी
வெல்லம்,गूळ
ஜபோனிகா அரிசி,जपोनिका तांदूळ
ஜாசிட்,जॅसिड
ஜவானிகா ரைஸ்,जावानिका तांदूळ
கூச்சலிடுதல்,जेलिंग
ஜம் சாகுபடி,झूम शेती
ஜம்பிங் மரபணு,जंपिंग जीन
குப்பை டி.என்.ஏ,जंक डीएनए
சிறார் கட்டம்,किशोर टप्पा
ஜகரந்தா,जकारांडा
ஜாக்ஃப்ரூட்,फणस
ஜமுன்,जामुन
மல்லிகை,चमेली
ஜட்டி கட்டி,जट्टी खट्टी
ஜட்ரோஃபா,जॅट्रोफा
சணல்,Jute
ஜாசிட்ஸ்,जॅसिड्स
கயோலின்,काओलिन
கயோலினைட்,Kaolinite
கயோலினைட்,Kaolinite
கரியென்சிமா,कॅरीन्चीमा
Karyodesma,Karyodesma
கரியோகாமி,Karyogamy
கரியோகிராம் (இடைஜியோகிராம்),कॅरोग्राम (इडिओग्राम)
காரியோகினேசிஸ்,Karyokinesis
கரியாலஜி,कॅरोलॉजी
காரியோலிசிஸ்,कॅरोलिसिस
காரியோன்,कॅरियन
காரியோடைப்,कॅरिओटाइप
கெல்ப் (ஆல்கா),केल्प (एकपेशीय वनस्पती)
கெல்வின் சுழற்சி,केल्विन सायकल
கெராடின்,केराटिन
கர்னல்,कर्नल
கைரா நோய்,खैरा रोग
கரிப்,खरीफ
விளையாடினேன்,विनोद
கினெடோகோர்,किनेटोचोर
சமையலறை தோட்டம்,किचन गार्डन
க்ளீன்ஃபில்டர் நோய்க்குறி,क्लेनफिल्टर सिंड्रोम
க்ளெனோ துண்டு,क्लेनो फ्रॅगमेंट
முடிச்சு,नॉचिंग
கோச்சின் போஸ்டுலேட்,कोचचे पोस्ट्युलेट
கோபனின் வகைப்பாடு (காலநிலை),कोप्पेनचे वर्गीकरण (हवामान)
கிரெப்ஸ் சுழற்சி,क्रेब्स सायकल
கர்டோசிஸ்,कुर्टोसिस
கே.வி.கே (கிருஷி விஜியன் கேந்திரா),केव्हीके (कृषी विगीयन केंद्र)
கதம்,कडम
காலே,काळे
கன்ஸ் புல்,कॅन्स गवत
கரோண்டா,कारोंडा
"சிறுநீரக பீன், ராஜ்மா","मूत्रपिंड बीन, राजमाह"
கிவிஃப்ரியட்,किविफ्रीट
KNOL கோல்,नोल खोल
கோடம்புலி,कोडाम्पुली
கோடோ தினை,कोडो बाजरी
கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்),कोकम बटर ट्री (मॅंगोस्टीन)
கப்ரா வண்டு,खाप्रा बीटल
L.D.50 (மரணம் டோஸ் 50),एल.डी. 50 (प्राणघातक डोस 50)
தரையிறக்க ஆய்வகம்,लॅब टू लँड
லேபிள்,लेबल
தொழிலாளர்,श्रम
லாக் ஓபரான் மாதிரி,लाख ऑपेरॉन मॉडेल
பாலூட்டுதல்,स्तनपान
லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்),दुग्धशर्करा
லாக்டோஸ்,दुग्धशर्करा
பின்தங்கிய இழை,लॅगिंग स्ट्रँड
லாம்ப்டா குளோனிங் திசையன்,लॅम्बडा क्लोनिंग वेक्टर
லேமினார் காற்று ஓட்டம்,लॅमिनेर एअर प्रवाह
விளக்கு தூரிகை குரோமோசோம்,दिवा ब्रश गुणसूत्र
நில,जमीन
நில திறன் வகைப்பாடு,जमीन क्षमता वर्गीकरण
நில திறன் வரைபடம்,जमीन क्षमता नकाशा
நில சீரழிவு,जमीन अधोगती
நில சமமான விகிதம்,जमीन समकक्ष प्रमाण
நில சமநிலை,जमीन समतल
நில மீட்பு,जमीन पुनर्प्राप्ती
இயற்கையை ரசித்தல்,लँडस्केपींग
நில பொருந்தக்கூடிய தன்மை,जमीन योग्यता
நில பயன்பாட்டு முறை,जमीन वापर नमुना
லாங்கர்ஹான்ஸ் செல்கள்,लॅन्जरहन्स पेशी
குறைவு வீதம்,लॅप्स रेट
லார்வா,अळ्या
தாமதம்,विलंब
உள்ளுறை,सुप्त
மறைந்திருக்கும் தொற்று,सुप्त संक्रमण
பக்கவாட்டு,बाजूकडील
லேட்டரைட் மண்,नंतरच्या माती
லேடெக்ஸ்,लेटेक्स
லாடிரிசம்,लॅथिरिझम
லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி),लॅटिन स्क्वेअर डिझाइन (एलएसडी)
நட்டு,जाळी
முக்கிய நன்மை சட்டம்,तडजोडीच्या फायद्याचा कायदा
நிலையான வருமானத்தின் சட்டம்,निरंतर परतावा कायदा
வருவாயைக் குறைக்கும் சட்டம்,क्षीण परतावा कायदा
மீண்டும் அதிகரிக்கும் சட்டம்,वाढत्या रीटन्सचा कायदा
கட்டுப்படுத்தும் காரணிகளின் சட்டம்,मर्यादित घटकांचा कायदा
குறைந்தபட்ச சட்டம்,किमान कायदा
மாற்று சட்டம்,प्रतिस्थापनाचा कायदा
மாறி விகிதாச்சாரத்தின் சட்டம்,चल प्रमाणात कायदा
அடுக்கு,थर
தளவமைப்பு,लेआउट
லீகேட்,लीचेट
கசிவு திறன்,लीचिंग कार्यक्षमता
வெளியேறும் தேவை,लीचिंग आवश्यकता
முன்னணி ஸ்ட்ராண்ட்,अग्रगण्य स्ट्रँड
இலை பரப்பளவு காலம்,पानांचे क्षेत्र कालावधी
இலை பகுதி அட்டவணை,लीफ एरिया इंडेक्स
இலை பரப்பளவு விகிதம்,लीफ एरिया रेशो
இலை சுரங்கத் தொழிலாளர்,लीफ खाण कामगार
இலை சோதனை,लीफ टेस्टिंग
இலை,पान
துண்டுப்பிரசுரம்,पत्रक
குத்தகை,लीज
பருப்பு,शेंगा
LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்),लीसा - (कमी उर्जा इनपुट टिकाऊ शेती)
Lenticel,लेन्टिसेल
லென்டோ கேபிலரி புள்ளி,लेन्टो केशिका बिंदू
லெப்டோனெமா,लेपटोनमा
லெப்டோஸ்பிரோசிஸ்,लेप्टोस्पायरोसिस
லீரோ-மோர்பிக்,लेरो-मॉर्फिक
புண்,घाव
மரணம் பிறழ்வு,प्राणघातक उत्परिवर्तन
லுகோபிளாஸ்ட்,ल्युकोप्लास्ट
நிலை மொட்டை மாடி,स्तरीय टेरेस
சமநிலையாளர் (லெவியர்),लेव्हलर (लेव्हलर)
சமன் செய்தல் (நிலத்தின்),समतल (जमीन)
லே விவசாயம்,ले शेती
லிபிக்கின் குறைந்தபட்ச சட்டம்,लिबिगचा किमान कायदा
லிகேஷன்,बंधन
ஒளி இழப்பீட்டு புள்ளி,हलकी भरपाई बिंदू
ஒளி செறிவு தீவிரம்,हलकी संपृक्तता तीव्रता
ஒளி பரிமாற்ற விகிதம்,प्रकाश ट्रान्समिशन रेशो
ஒளி பொறி,हलका सापळा
லிமிங்,मर्यादा
வரம்பு,मर्यादा
கட்டுப்படுத்தும் காரணி,मर्यादित घटक
லிமோனைட்,लिमोनाइट
வரி,ओळ
நேரியல் பதில்,रेखीय प्रतिसाद
இணைப்பு,दुवा
இணைப்புக் குழு,दुवा गट
இணைப்பான்,लिंकर
லின்ட் இன்டெக்ஸ்,लिंट इंडेक्स
லின்டர்ஸ்,लाइन्टर्स
கொழுமியம்,लिपिड
லிபோலிசிஸ்,लिपोलिसिस
கலைப்பு,लिक्विडेशन
லிஸ்டர்,लिस्टर
லிஸ்டர்,लिस्टर
பட்டியல்,सूची
லித்தோஸ்பியர்,लिथोस्फीयर
குப்பை,कचरा
நேரடி தழைக்கூளம்,लाइव्ह मल्च
லிவர்வார்ட்,लिव्हरवॉर्ट
கால்நடைகள்,पशुधन
உள்ளூர் கட்டுப்பாடு,स्थानिक नियंत्रण
இடம்,लोकस
வெட்டுக்கிளி,टोळ
தங்குமிடம் (பயிர் உறைவிடம்),लॉजिंग (पीक निवास)
லோடிகுல்,Lodicule
Lodess,लोस
மடக்கை மாற்றம்,लॉगरथिमिक ट्रान्सफॉर्मेशन
நீண்ட - நாள் ஆலை,लांब -दिवस वनस्पती
நீண்ட அலை கதிர்வீச்சு,लाँग वेव्ह रेडिएशन
லூப்,लूप
லோப்பிங்,लोपिंग
மரம் வெட்டுதல்,लाकूड
லக்ஸ்,लक्स
ஆடம்பர நுகர்வு (ஊட்டச்சத்து),लक्झरी वापर (पोषक)
சொகுசு மரபணுக்கள்,लक्झरी जीन्स
லைகோபீன்,लाइकोपीन
நிணநீர்,लिम्फ
லைசிமீட்டர்,लायसिमीटर
கலத்தின் லிசிஸ்,सेलचे लिसिस
லைசோஜெனி,लायझोनी
லைசோசோம்,लायसोसोम
லைசோசைம்,लायझोझाइम
லாக் மரம்,लाख वृक्ष
லாக்,लाख
"லேடிஸ் விரல், ஓக்ரா","बाईची बोट, भेंडी"
லேண்ட் கால்ட்ரோப்ஸ்,लँड कॅलट्रॉप्स
லந்தானா,लँटाना
லாதிரஸ்,लॅथिरस
லீக்,लीक
எலுமிச்சை புல்,गवती चहा
எலுமிச்சை,लिंबू
பயறு,मसूर
லெக்வோர்ஸ்,लेक्वोरिस
கீரை,कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड
லில்லி,कमळ
சுண்ணாம்பு,चुना
ஆளி விதை,अलसी
லிச்சி,लिची
சிறிய தினை,लहान बाजरी
நீண்ட முலாம்பழம்,लांब खरबूज
நீண்ட மிளகு,लांब मिरपूड
லோகாட்,Loquat
தாமரை,कमळ
லுர்சர்ன்,Lurcerne
லாக் பூச்சி,लाख कीटक
லேடி பேர்ட் வண்டு,लेडी बर्ड बीटल
இலை சுரங்கத் தொழிலாளர்,लीफ खाण कामगार
இலை ரோலர்,लीफ रोलर
இலை வெபர்,लीफ वेबर
வெட்டுக்கிளி,टोळ
மைக்ரோ பரிணாமம்,मॅक्रो इव्होल्यूशन
மேக்ரோக்ளைமேட்,मॅक्रोक्लीमेट
மேக்ரோமிகுலூல்,मॅक्रोमोलिक्यूल
மேக்ரோனேஷன்,मॅक्रोमेशन
மேக்ரோனூட்ரியண்ட்,मॅक्रोन्यूट्रिएंट
மேக்ரோபோர்கள்,मॅक्रोपोरेस
மாகோட்,मॅगगॉट
மாக்மா,मॅग्मा
மெக்னீசியா,मॅग्नेशिया
வெளிமம்,मॅग्नेशियम
காந்த அசை,चुंबकीय स्टिरर
அளவு,परिमाण
மஹுவா கேக்,महुआ केक
பராமரிப்பாளர் வரி,देखभालकर्ता ओळ
பராமரிப்பு,देखभाल
மக்காச்சோளம் ஷெல்லர்,मका शेलर
ஆண் மலட்டு,नर निर्जंतुकीकरण
செயலிழப்பு,विकृती
வீரியம்,विकृती
ஊட்டச்சத்து குறைபாடு,कुपोषण
முறைகேடு,गैरवर्तन
மால்டிங்,माल्टिंग
மேலாளர்,व्यवस्थापक
சதுப்புநிலங்கள்,खारफुटी
மனோமீட்டர்,मॅनोमीटर
மனோமீட்டர்,मॅनोमीटर
மன்டிசா (மடக்கை),मॅन्टिसा (लॉगरिदमचा)
உரம்,खत
உரமாக்குதல்,खनिज
ஓரளவு,सीमान्त
விளிம்பு செலவு,सीमान्त खर्च
விளிம்பு நிலம்,सीमान्त जमीन
விளிம்பு தயாரிப்பு,सीमान्त उत्पादन
விளிம்பு வருவாய்,सीमान्त परतावा
மரைன்,सागरी
குறிப்பாக்கி (மரபணு),मार्कर (अनुवांशिक)
சந்தை,बाजार
சந்தைப்படுத்தக்கூடியது,विक्रेता
சந்தைப்படுத்தக்கூடிய உபரி,विक्रेता अधिशेष
சந்தைப்படுத்தப்பட்ட உபரி,विपणन अधिशेष
சந்தைப்படுத்தல்,विपणन
சதுப்பு நிலம்,मार्श
வெகுஜன ஓட்டம்,मोठा प्रवाह
வெகுஜன தேர்வு,वस्तुमान निवड
வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்,मास-स्पेक्ट्रोमीटर
மாஸ்ட்,मास्ट
தாய்வழி பரம்பரை,मातृ वारसा
இனச்சேர்க்கை,वीण
மெட்ரிக் ஆற்றல்,मॅट्रिक क्षमता
முதிர்வு,परिपक्वता
முதிர்ச்சி (பயிர்),परिपक्वता (पीक)
கிடைக்கும் அதிகபட்ச நீர்,जास्तीत जास्त उपलब्ध पाणी
அதிகபட்ச பயிர்,जास्तीत जास्त पीक
அதிகபட்ச எச்ச வரம்பு,जास्तीत जास्त अवशेष मर्यादा
அதிகபட்ச நிலையான மகசூல்,जास्तीत जास्त टिकाऊ उत्पन्न
அதிகபட்ச வெப்பமானி,जास्तीत जास्त थर्मामीटर
அதிகபட்ச நீர் வைத்திருக்கும் திறன்,जास्तीत जास्त पाणी धारण करण्याची क्षमता
புல்வெளி பழத்தோட்டம்,कुरण बाग
மீலி,मीली
சராசரி விலகல்,म्हणजे विचलन
சராசரி வாழ்க்கை (அணு),म्हणजे जीवन (अणु)
சராசரி கடல் மட்டம்,म्हणजे समुद्राची पातळी
சராசரி சதுரம்,सरासरी चौकोन
அளவீடு,उपाय
அளவீட்டு,मोजमाप
இயந்திர,यांत्रिक
இயந்திர பகுப்பாய்வு (மண்),यांत्रिक विश्लेषण (माती)
இயந்திர தடுப்பு,यांत्रिक प्रतिबिंब
இயந்திரமயமாக்கப்பட்ட விவசாயம்,यांत्रिकी शेती
சராசரி,मध्यम
மருத்துவ ஆலை,औषधी वनस्पती
மத்திய தரைக்கடல் காலநிலை,भूमध्य हवामान
மெகாகமெடோஜெனெஸிஸ்,मेगागॅमेटोजेनेसिस
மெகாஸ்போரங்கியா,मेगास्पोरंगिया
மெகாஸ்போர் (மேக்ரோஸ்போர்),मेगासपोर (मॅक्रोस्पोर)
மெகாஸ்போரோஜெனெஸிஸ்,मेगास्पोरोजेनेसिस
ஒடுக்கற்பிரிவு,मेयोसिस
மூத்த மண்,मधुर माती
டி.என்.ஏ உருகுதல்,डीएनए वितळविणे
சவ்வு வடிகட்டி,पडदा फिल्टर
மெண்டிலியன் பரம்பரை,मेंडेलियन वारसा
மெண்டலிசம்,मेंडेलिझम
மெண்டலின் பரம்பரை விதி,मेंडेलचा वारसा कायदा
பொருட்கள்,व्यापारी
புதன்,बुध
மெரிஸ்டெம்,मेरिस्टेम
மீசோக்ளைமேட்,मेसोक्लीमेट
மீசோடர்ர்,मेसोडर्म
மெசோபில்,मेसोफिल
மெசோஃபைட்,मेसोफाइट
மெசோ-போர்ஸ்,मेसो-पोर्स
மீசோஸ்பியர்,मेसोस्फीअर
மெசஞ்சர் ஆர்.என்.ஏ (எம்-ஆர்.என்.ஏ),मेसेंजर आरएनए (एम-आरएनए)
வளர்சிதை மாற்றம்,चयापचय
வளர்சிதை மாற்றங்கள்,चयापचय
உலோக அணை,धातू धरण
உருமாற்ற பாறைகள்,मेटामॉर्फिक खडक
உருமாற்றம்,मेटामॉर्फोसिस
மெட்டாஃபேஸ்,मेटाफेस
மெட்டாஸ்ட்ரஸ்,मेटास्ट्रस
மெட்டாக்சீனியா,मेटाक्सेनिया
வானிலை ஆய்வு,हवामानशास्त्र
மெத்தமோகுளோபினீமியா,मेथेमोग्लोबिनेमिया
முறை ஆர்ப்பாட்டம்,पद्धत प्रात्यक्षिक
மைக்கா,मीका
மைக்ரோ பேசின்,मायक्रो बेसिन
மைக்ரோ விலங்கினங்கள்,सूक्ष्म प्राणी
நுண்ணுயிர்,सूक्ष्मजंतू
நுண்ணுயிர் பயோமாஸ் கார்பன்,मायक्रोबियल बायोमास कार्बन
நுண்ணுயிர் சீரழிவு,मायक्रोबियल डीग्रेडेशन
நுண்ணுயிர் பூச்சிக்கொல்லி,सूक्ष्मजीव कीटकनाशक
நுண்ணுயிரியல்,मायक्रोबायोलॉजी
மைக்ரோபயாடிக்,मायक्रोबायोटिक
மைக்ரோக்ளைமேட்,मायक्रोक्लीमेट
நுண்ணிய சூழல்,मायक्रोइन्वायरनमेंट
மைக்ரோஃப்ளோரா,मायक्रोफ्लोरा
மைக்ரோகாமெட்டோஜெனெஸிஸ்,मायक्रोगामेटोजेनेसिस
நுண்ணிய நீரிழிவு,सूक्ष्मकरण
மைக்ரோமீட்டரியாலஜி,मायक्रोमेटोरोलॉजी
நுண்ணூட்டச்சத்து,मायक्रोन्यूट्रिएंट
மைக்ரோ பிளாட்,मायक्रोप्लॉट
மைக்ரோபோர்,मायक्रोपोर
மைக்ரோபைல்,मायक्रोपाईल
நுண்ணோக்கி,मायक्रोस्कोपी
மைக்ரோஸ்போரங்கியம்,मायक्रोस्पोरॅंगियम
மைக்ரோஸ்போர் கலாச்சாரம்,मायक्रोस्पोर संस्कृती
மைக்ரோஸ்போர் தாய் செல்,मायक्रोस्पोर मदर सेल
மைக்ரோஸ்போர்,मायक्रोस्पोर
மைக்ரோடோம்,मायक्रोटोम
மைக்ரோடோபோகிராபி,मायक्रोटोपोग्राफी
நடுப்பகுதி திருத்தம்,मध्य-हंगाम दुरुस्ती
இடம்பெயர்வு,स्थलांतर
பால் தானிய நிலை,दूध धान्य स्टेज
மில்லோபீட்,मिलपीड
தினை,बाजरी
அரைக்கும் மீட்பு,मिलिंग पुनर्प्राप्ती
அரைத்தல்,मिलिंग
கனிம ஊட்டச்சத்து,खनिज पोषण
கனிம மண்,खनिज माती
கனிமமயமாக்கல்,खनिजकरण
தாதுக்கள்,खनिज
குறைந்தபட்ச வெப்பமானி,किमान थर्मामीटर
குறைந்தபட்ச உழவு,किमान नांगरलेली जमीन
சிறிய பயிர்கள்,किरकोळ पिके
மியோடிக் இன்டெக்ஸ்,मिओटिक इंडेक्स
மாயை பிறழ்வு,मिसन्स उत्परिवर्तन
மூடுபனி நீர்ப்பாசனம்,धुके सिंचन
மூடுபனி,धुके
மைட்டோகாண்ட்ரியா,माइटोकॉन्ड्रिया
மைட்டோசிஸ்,माइटोसिस
மிட்செர்லிச்சின் சட்டம்,मित्स्चरलिचचा कायदा
கலப்பு பயிர்,मिश्रित पीक
கலப்பு விவசாயம்,मिश्र शेती
கலப்பு உரம்,मिश्रित खत
கலப்பு மேய்ச்சல்,मिश्र चरणे
கலப்பு ஸ்வார்ட்,मिश्रित स्वार्ड
மாதிரி,मॉडेल
மாடலிங்,मॉडेलिंग
மாற்றியமைக்கப்பட்ட வளிமண்டல பேக்கேஜிங்,सुधारित वातावरण पॅकेजिंग
ஈரப்பதம் கிடைக்கும் அட்டவணை,ओलावा उपलब्धता निर्देशांक
ஈரப்பதம் பற்றாக்குறை அட்டவணை,ओलावा तूट निर्देशांक
ஈரப்பதம் சமம்,ओलावा समतुल्य
ஈரப்பதம் ஆட்சி,ओलावा शासन
ஈரப்பதம் வெளியீட்டு வளைவு,ओलावा रीलिझ वक्र
ஈரப்பதம் தக்கவைத்தல்,ओलावा धारणा
ஈரப்பதம் மன அழுத்தம்,ओलावा ताण
ஈரப்பதம் பதற்றம்,ओलावा तणाव
ஈரப்பதம்,ओलावा
மோலார் தீர்வு,मोलर सोल्यूशन
மோலாஸ்கள்,गुळ
மோல் வடிகால்,तीळ ड्रेनेज
மூலக்கூறு உயிரியல்,आण्विक जीवशास्त्र
மூலக்கூறு இனப்பெருக்கம்,आण्विक प्रजनन
மூலக்கூறு கலப்பின,आण्विक संकरीत
Mollusciced,मोलस्किसाईड
நாணய நன்மை அட்டவணை (MAI),आर्थिक लाभ निर्देशांक (एमएआय)
மோனோக்ளோனல் ஆன்டிபாடி,मोनोक्लोनल अँटीबॉडी
மோனோகோட்டிலிடன்கள்,मोनोकोटायलेडन्स
மோனோக்ரோப் (ஒற்றை வளர்ப்பு),मोनोक्रॉप (मोनोकल्चर)
மோனோசியஸ்,मोनोएसियस
மோனோஜெனெஸிஸ்,मोनोजेनेसिस
மோனோஹைப்ரிட்,मोनोहायब्रिड
மோனோசைகோடிக்,मोनोझिगोटिक
மழைக்காலம்,मॉन्सून
மான்ட்மொரில்லோனைட்,मॉन्टमोरिलोनाइट
மூர்,मूर
மோர்,मोर
மோர்கன் பிரிவு,मॉर्गन युनिट
மார்போஜெனெஸிஸ்,मॉर्फोजेनेसिस
உருவவியல் தழுவல்,मॉर्फोलॉजिकल रुपांतर
உருவவியல்,मॉर्फोलॉजी
அடமானம்,गहाण
மோட்டில்,मोटल
மோட்லிங்,चिखल
அச்சு,मूस
Moulding,Multing
மவுண்ட் கலாச்சாரம்,मॉंड संस्कृती
மவுண்ட் அடுக்கு,मॉंड लेयरिंग
அறுக்கும்,मॉवर
வெட்டுதல்,Mowing
மியூசிலேஜ்,म्यूसीलेज
