Odiya,Marathi
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,असंबद्ध सिग्नल
ଅପ୍ରାସଙ୍ଗିକ କଥାବାର୍ତ୍ତା |,असंबद्ध चर्चा
କ୍ରିପ୍ଟୋଗ୍ରାଫି,क्रिप्टोग्राफी
"1. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 2. କ୍ରିପ୍ଟୋଗ୍ରାଫି, 3. କ୍ରିପ୍ଟୋଗ୍ରାଫି |","1. क्रिप्टोग्राफी, 2. क्रिप्टोग्राफी, 3. क्रिप्टोग्राफी"
ମୁଦ୍ରା ପ୍ରତୀକ,चलन चिन्ह
ସାମ୍ପ୍ରତିକ ଡିରେକ୍ଟୋରୀ |,वर्तमान निर्देशिका
ସାମ୍ପ୍ରତିକ ୱିଣ୍ଡୋ |,वर्तमान विंडो
କର୍ସର୍,कर्सर
ବକ୍ର,वक्र
"1. କାଟ ଏବଂ ପେଷ୍ଟ, 2. କାଟ ଏବଂ ଲେପନ କର |","1. कट आणि पेस्ट, 2. कट आणि पेस्ट"
କାଟିବା ପଦ୍ଧତି |,कातरणे पद्धत
ସାଇବର,सायबर
ସାଇବର କାଫେ,सायबर कॅफे
ସାଇବର ନଗଦ,सायबर रोख
ସାଇବର ଅପରାଧ |,सायबर गुन्हे
ସାଇବର ଡାଲେକ୍ସ |,सायबर डॅलेक्स
ସାଇବର ନିୟମ |,सायबर कायदा
ସାଇବର ସେକ୍ସ |,सायबर सेक्स
"1. ସାଇବର ସାଇନ୍ସ, ୨ ସାଇବରନେଟିକ୍ସ |","1. सायबर सायन्स, 2. सायबरनेटिक्स"
"1. ସାଇବରାଇଜେସନ୍, ୨ ସାଇବରାଇଜେସନ୍","1.सायबरायझेशन, 2. सायबरीकरण"
ଚକ୍ର,सायकल
"1. ଚକ୍ର ସ୍ମୃତି, 2. ଚକ୍ର ସ୍ମୃତି","1.चक्र स्मृती, 2.चक्र स्मृती"
ଚକ୍ର କ୍ଷତି,सायकल नुकसान
ଚକ୍ର ସମୟ,सायकल वेळ
ଚକ୍ରବର୍ତ୍ତୀ,चक्रीय
ଡେମନ୍ |,डिमन
ଡେଜି ସର୍କଲ୍ |,डेझी चक्र
ଡାଟା ଆଡମିନିଷ୍ଟ୍ରେଟର୍,डेटा प्रशासक
ତଥ୍ୟ ଆବଣ୍ଟନ,डेटा वाटप
"1. ଡାଟା ଫିଲ୍ଡ, 2. ଡାଟା ଫିଲ୍ଡ |","1.डेटा फील्ड, 2.डेटा फील्ड"
"1. ଡାଟା ଆରେ, 2 ଡାଟା ଆରେ","1.डेटा अॅरे, 2. डेटा अॅरे"
"1. ଡାଟା-ଆଧାର, 2. ଡାଟାବେସ୍ |","1.डेटा-बेस, 2.डेटाबेस"
ତଥ୍ୟ ଖଣ୍ଡ,डेटा विखंडन
"1. ଡାଟା ବସ୍, 2. ଡାଟା ବସ୍ |","1. डेटा बस, 2. डेटा बस"
"1. ଡାଟା ବାହକ, 2. ଡାଟା ବାହକ |","1.डेटा वाहक, 2.डेटा वाहक"
ଡାଟା ସେଲ୍ |,डेटा सेल
"1. ଡାଟା ସିଷ୍ଟମ୍, 2. ଡାଟା ଚ୍ୟାନେଲ୍ |","1.डेटा प्रणाली, 2.डेटा चॅनेल"
ତଥ୍ୟ ଯୋଗାଯୋଗ |,डेटा संप्रेषण
"1. ଡାଟା ସଙ୍କୋଚନ, 2. ଡାଟା ସଙ୍କୋଚନ |","1.डेटा कॉम्प्रेशन, 2.डेटा कॉम्प्रेशन"
ଡାଟା ଫିଲ୍ଡ |,डेटा फील्ड
ଡାଟା ଫାଇଲ୍ |,डेटा फाइल
"1. ଡାଟା ଫ୍ଲୋ, 2. ଡାଟା ଫ୍ଲୋ |","1. डेटा प्रवाह, 2. डेटा प्रवाह"
"1. ଡାଟା ଫ୍ଲୋଚାର୍ଟ, 2. ଚାର୍ଟ","1.डेटा फ्लोचार्ट, 2.चार्ट"
ଡାଟା କ୍ରମ,डेटा पदानुक्रम
ତଥ୍ୟ ସ୍ତର,डेटा पातळी
"1. ଡାଟା ସଂଗ୍ରହ, 2. ଡାଟା ଲାଇବ୍ରେରୀ |","1.डेटा संकलन, 2.डेटा लायब्ररी"
ଡାଟା ଲିଙ୍କ୍ ସ୍ତର |,डेटा लिंक स्तर
ଡାଟା ଲିଙ୍କ୍ ସ୍ତର (DLL),डेटा लिंक लेयर (DLL)
"1. ଡାଟା ପରିଚାଳନା, 2. ଡାଟା ପରିଚାଳନା","1.डेटा व्यवस्थापन, 2.डेटा व्यवस्थापन"
"1. ଡାଟା ଗଣନା, 2. ଡାଟା ଗଣନା |","1.डेटा गणना, 2.डेटा गणना"
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ଭାଷା (DML),डेटा प्रोसेसिंग भाषा (DML)
ଡାଟା ମୋଡେମ୍ ଡାଟା ମୋଡେମ୍ |,डेटा मोडेम डेटा मोडेम
"1. ଡାଟା ସଂଶୋଧନ, 2. ଡାଟା ସଂଶୋଧନ |","1.डेटा मॉडिफिकेशन, 2.डेटा मॉडिफिकेशन"
"1. ଡାଟା ନେଟୱାର୍କ, 2. ଡାଟା ନେଟୱାର୍କ |","1.डेटा नेटवर्क, 2.डेटा नेटवर्क"
"1. ଡାଟା ଅପରେସନ୍, 2. ଡାଟା ଅପରେସନ୍ |","1.डेटा ऑपरेशन, 2.डेटा ऑपरेशन"
"1. ଡାଟା ସଂଗଠନ, 2 ତଥ୍ୟ ସଂଗଠନ","1.डेटा संस्था, 2. डेटा संस्था"
"1. ଡାଟା ଆଉଟପୁଟ୍, 2. ଡାଟା ଆଉଟପୁଟ୍","1. डेटा आउटपुट, 2. डेटा आउटपुट"
"1. ଡାଟା ପଥ, 2. ଡାଟା ପଥ","1.डेटा पथ, 2.डेटा पथ"
"1. ଡାଟା ପ୍ରସ୍ତୁତି, 2. ତଥ୍ୟ ପ୍ରସ୍ତୁତି |","1. डेटा तयार करणे, 2. डेटा तयार करणे"
"1. ଡାଟା ଗୋପନୀୟତା, 2. ଡାଟା ଗୋପନୀୟତା |","1.डेटा गोपनीयता, 2.डेटा गोपनीयता"
"1. ଡାଟା ପ୍ରୋସେସର୍, 2. ଡାଟା ପ୍ରୋସେସର୍ |","1. डेटा प्रोसेसर, 2. डेटा प्रोसेसर"
"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା","1.डेटा संरक्षण, 2.डेटा संरक्षण"
"1. ଡାଟା ରେକର୍ଡ, 2. ଡାଟା ରେକର୍ଡ |","1. डेटा रेकॉर्ड, 2. डेटा रेकॉर्ड"
"1. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର, 2. ତଥ୍ୟ ପୁନରୁଦ୍ଧାର","1. डेटा पुनर्प्राप्ती, 2. डेटा पुनर्प्राप्ती"
"1. ଡାଟା ରୁଟିନ୍, 2. ଡାଟା ରୁଟିନ୍ |","1. डेटा रूटीन, 2. डेटा रूटीन"
"1. ଡାଟା ସୁରକ୍ଷା, 2. ଡାଟା ସୁରକ୍ଷା","1.डेटा सुरक्षा, 2.डेटा सुरक्षा"
"1. ଡାଟା ସେଟ୍, 2 ଡାଟା ସେଟ୍ |","१.डेटा संच, २. डेटा सेट"
"1. ଡାଟା ସିଗନାଲ୍, 2. ଡାଟା ସିଗ୍ନାଲ୍ |","1.डेटा सिग्नल, 2.डेटा सिग्नल"
"1. ଡାଟା ଆକ୍ସେସ୍, 2. ଡାଟା ଆକ୍ସେସ୍ |","1. डेटा ऍक्सेस, 2. डेटा ऍक्सेस"
"1. ଡାଟା ଉତ୍ସ, 2. ଡାଟା ଉତ୍ସ |","1.डेटा स्रोत, 2.डेटा स्रोत"
"1. ଡାଟା ନିର୍ଦ୍ଦିଷ୍ଟକରଣ, 2 ତଥ୍ୟ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ |","1.डेटा तपशील, 2. डेटा तपशील"
"1. ଡାଟା କେନ୍ଦ୍ର, 2. ଡାଟା କେନ୍ଦ୍ର |","1.डेटा सेंटर, 2.डेटा सेंटर"
"1. ଡାଟା ଷ୍ଟୋରେଜ୍, 2. ଡାଟା ଷ୍ଟୋରେଜ୍ |","1. डेटा स्टोरेज, 2. डेटा स्टोरेज"
ଡାଟା ଷ୍ଟୋରେଜ୍ ଗଠନ,डेटा स्टोरेज संरचना
"1. ଡାଟା ଗଠନ, 2. ଡାଟା ଗଠନ","1. डेटा स्ट्रक्चर, 2. डेटा स्ट्रक्चर"
"1. ଡାଟା ସୁଇଚ୍, 2. ଡାଟା ସୁଇଚ୍ |","1.डेटा स्विच, 2.डेटा स्विच"
"1. ଡାଟା ଟେବୁଲ୍, 2. ଡାଟା ଟେବୁଲ୍ |","1.डेटा टेबल, 2.डेटा टेबल"
"1. ଡାଟା ଶେଷ, 2 ଡାଟା ଶେଷ","1.डेटा एंड, 2. डेटा समाप्त"
"1. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସକ୍ରିପସନ୍ |","1. डेटा ट्रान्सक्रिप्शन, 2. डेटा ट्रान्सक्रिप्शन"
"1. ଡାଟା ସ୍ଥାନାନ୍ତର, 2 ତଥ୍ୟ ସ୍ଥାନାନ୍ତର","1.डेटा ट्रान्सफर, 2. डेटा ट्रान्सफर"
"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ |","1. डेटा ट्रान्समिशन, 2. डेटा ट्रान्समिशन"
"1. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍, 2. ଡାଟା ଟ୍ରାନ୍ସମିସନ୍ ସିଷ୍ଟମ୍ |","1. डेटा ट्रान्समिशन सिस्टम, 2. डेटा ट्रान्समिशन सिस्टम"
"1. ଡାଟା ଫର୍ମାଟ୍, 2. ଡାଟା ଫର୍ମାଟ୍ |","1. डेटा फॉरमॅट, 2. डेटा फॉरमॅट"
"1. ଡାଟା ୟୁନିଟ୍, 2. ଡାଟା ୟୁନିଟ୍ |","1. डेटा युनिट, 2. डेटा युनिट"
"1. ଡାଟା ବ id ଧତା, 2. ଡାଟା ବ id ଧତା |","1.डेटा प्रमाणीकरण, 2.डेटा प्रमाणीकरण"
ଡାଟାବେସ୍,डेटाबेस
ଡାଟାବେସ୍ ପ୍ରଶାସନ,डेटाबेस प्रशासन
ଡାଟାବେସ୍ ଡିଜାଇନ୍ |,डेटाबेस डिझाइन
ଡାଟାବେସ୍ ପରିଚାଳନା ସିଷ୍ଟମ୍ |,डेटाबेस व्यवस्थापन प्रणाली
"1. ଡାଟାଗ୍ରାଭ୍, 2. ଡାଟାଗ୍ରାଭ୍ |","1.डेटाग्रेव्ह, 2.डेटाग्रेव्ह"
"1. ଡାଟମ୍, 2. ତଥ୍ୟ","1. डेटाम, 2. डेटा"
"1. ନିଷ୍କ୍ରିୟ ଜୋନ୍, 2. ସକ୍ରିୟ ଜୋନ୍ |","1.निष्क्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
ଅବରୋଧ,गतिरोध
ଅବରୋଧ ରୋକିବା |,गतिरोध प्रतिबंध
ତ୍ରୁଟି କ୍ଲିୟରାନ୍ସ |,दोष क्लिअरन्स
"1. ବିଚାର କକ୍ଷ, 2. ବିଚାର ବାକ୍ସ |","1. जजमेंट सेल, 2. जजमेंट बॉक्स"
ନିଷ୍ପତ୍ତି ଗ୍ରହଣ ପ୍ରକ୍ରିୟା,निर्णयप्रक्रिया
ନିଷ୍ପତ୍ତି ସମର୍ଥନ ପ୍ରଣାଳୀ |,निर्णय समर्थन प्रणाली
ନିଷ୍ପତ୍ତି ବୃକ୍ଷ |,निर्णयाचे झाड
"1. ଡିକୋଡର୍, 2. ଡିକୋଡର୍ |","1. डीकोडर, 2. डीकोडर"
ବିଲୋପ ନୀତି |,विघटन तत्त्व
ଡିକୋଡିଂ,डीकोडिंग
ଉତ୍ସର୍ଗୀକୃତ ସିଷ୍ଟମ୍ |,समर्पित प्रणाली
ଉତ୍ସର୍ଗୀକୃତ ପ୍ରେସ୍ |,समर्पित प्रेस
ପ୍ରତିରୋପଣ ଡାଟା ନେଟୱାର୍କ (DDN),लसीकरण डेटा नेटवर्क (DDN)
ପ୍ରତିରୋପଣ ସୂଚନା ପ୍ରଣାଳୀ |,लसीकरण माहिती प्रणाली
ଏକୀକରଣ,एकीकरण
ବିଳମ୍ବ,विलंब
ବିଳମ୍ବ କାଉଣ୍ଟର,विलंब काउंटर
ବିଳମ୍ବ ସମୟ,विलंब वेळ
"1. ଡିଲିଟ୍, 2. ଡିଲିଟ୍","1.हटवा, 2.हटवा"
ବିଲୋପ ରେକର୍ଡ,हटवणे रेकॉर्ड
ଡିଲିମିଟର,परिसीमक
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,डेल्टा मॉड्युलेशन
ଆବଶ୍ୟକତା ପୃଷ୍ଠା |,मागणी पृष्ठ
କାର୍ଯ୍ୟଦକ୍ଷତା,कामगिरी
demodulation,demodulation
ଭି-ମଲ୍ଟିପ୍ଲେକ୍ସର୍ |,V- मल्टीप्लेक्सर
ନାମକରଣ,विकृतीकरण
"1. ଘନତା, 2. ଘନତା","1. घनता, 2. घनता"
"1. ନିର୍ଭରଶୀଳତା, 2. ନିର୍ଭରଶୀଳତା |","1. अवलंबित्व, 2. अवलंबित्व"
ନିର୍ଭରଶୀଳ ଏକକ |,अवलंबून युनिट
ଧାଡି,रांग
"1. ଡିଫେରେନ୍ସ, 2. ଡିଫେରେନ୍ସ","1. dereference, 2. dereference"
ଉତ୍ପନ୍ନ ଗଛ |,व्युत्पन्न झाड
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,व्युत्पन्न फील्ड
ଅବତରଣ କ୍ରମ |,उतरत्या क्रमवारी
ଡିଜାଇନ୍,डिझाइन
ଡେସ୍କ କାଲକୁଲେଟର,डेस्क कॅल्क्युलेटर
ଡେସ୍କଟପ୍ କମ୍ପ୍ୟୁଟରଗୁଡିକ,डेस्कटॉप संगणक
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,डेस्कटॉप सादरीकरण
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ |,डेस्कटॉप प्रकाशन
ଡେସ୍କଟପ୍ ଭିଡିଓ,डेस्कटॉप व्हिडिओ
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,गंतव्य पत्ता
"1. ବିନାଶକାରୀ, 2. ବିନାଶକାରୀ |","1. विनाशक, 2. विनाशक"
ନିର୍ଣ୍ଣୟକାରୀ ଅଟୋମାଟା |,निर्धारक ऑटोमेटा
ବିକାଶକାରୀ,विकसक
ବିକାଶ ବ୍ୟବସ୍ଥା,विकास प्रणाली
ଉପକରଣ,साधन
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,डिव्हाइस नियंत्रण युनिट
ଉପକରଣ ନିୟନ୍ତ୍ରକ,डिव्हाइस नियंत्रक
ଉପକରଣ ପରିଚାଳନା,डिव्हाइस व्यवस्थापन
ଉପକରଣ ମୋଡ୍,डिव्हाइस मोड
ନିରାକରଣ,निदान
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,निदान प्रणाली
"1. ନିଦାନ, 2. ନିଦାନ","1. निदान, 2. निदान"
ଚିତ୍ର,आकृती
ଡାଏଲ୍ କରନ୍ତୁ |,डायल
ଡାଏଲ୍ ଲାଇନ୍ |,डायल लाइन
ଡାଏଲ୍ ସ୍ୱର,डायल टोन
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,डायल करा
"1. ସଂଳାପ, 2. ବାର୍ତ୍ତାଳାପ","1. संवाद, 2. संभाषण"
ବାର୍ତ୍ତାଳାପ କକ୍ଷ |,संभाषण कक्ष
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,डायलअप मॉडेम
ବୀମା,विमा
ଅଭିଧାନ,शब्दकोश
"1. ଭିନ୍ନକ୍ଷମ, 2 ଭିନ୍ନତା","1. भिन्नता, 2. भिन्नता"
ସାଂଖ୍ୟିକ,संख्यात्मक
ଡିଜିଟାଲ୍ ସିଷ୍ଟମ୍ |,डिजिटल प्रणाली
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,डिजिटल सर्किट
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,डिजिटल संगणक
"1. ଡିଜିଟାଲ୍ ଡାଟା, 2. ଡିଜିଟାଲ୍ ଡାଟା |","1.डिजिटल डेटा, 2.डिजिटल डेटा"
ଡିଜିଟାଲ୍ ସୁବିଧା,डिजिटल सुविधा
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,डिजिटल फिल्टर
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,डिजिटल लायब्ररी
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,डिजिटल मॉड्यूलेशन
"1. ଡିଜିଟାଲ୍ ପ୍ରଦର୍ଶନ, 2. ଡିଜିଟାଲ୍ ମନିଟର |","1. डिजिटल डिस्प्ले, 2. डिजिटल मॉनिटर"
ଡିଜିଟାଲ୍ ପ୍ରତିଛବି |,डिजिटल प्रतिमा
"1. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ, 2. ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |","1. डिजिटल स्वाक्षरी, 2. डिजिटल स्वाक्षरी"
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,डिजिटल स्विच
ଡିଜିଟାଲ୍ ଆନାଗଲ୍ କନଭର୍ଟର |,डिजिटल अॅनालॉग कनवर्टर
ଡିଜିଟାଇଜେସନ୍,डिजिटायझेशन
ଡିଜିଟାଇଜେସନ୍,डिजिटायझेशन
ଡିଜିଟାଇଜର୍,डिजिटायझर
ଡାୟୋଡ୍,डायोड
ପ୍ରିମା ଫେସୀ |,प्रथमदर्शनी
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,थेट पत्ता
ସିଧାସଳଖ ରୂପାନ୍ତର |,थेट रूपांतरण
ସିଧାସଳଖ ଯୋଡି |,थेट जोडणी
"1. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍, 2. ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA)","1. डायरेक्ट मेमरी ऍक्सेस, 2. डायरेक्ट मेमरी ऍक्सेस (DMA)"
ସିଧାସଳଖ ମେମୋରୀ ଆକ୍ସେସ୍ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,थेट पद्धत
ଦିଗଗୁଡିକ,दिशानिर्देश
ଡିରେକ୍ଟୋରୀ,निर्देशिका
"1. ଡିରେକ୍ଟୋରୀ ସର୍ଭର, 2. ଡିରେକ୍ଟୋରୀ ସର୍ଭର |","1. निर्देशिका सर्व्हर, 2. निर्देशिका सर्व्हर"
ଡିରେକ୍ଟୋରୀ ସେବା,निर्देशिका सेवा
ଅସମର୍ଥ |,अक्षम
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,सिग्नल अक्षम करणे
"1. ବିଚ୍ଛିନ୍ନତା, 2. ବିଚ୍ଛିନ୍ନତା","1. डिस्कनेक्शन, 2. डिस्कनेक्शन"
"1. ବିଚ୍ଛିନ୍ନ, 2. ବିଚ୍ଛିନ୍ନ |","1. स्वतंत्र, 2. स्वतंत्र"
"1. ଡିସ୍କ, 2. ଡିସ୍କ","1. डिस्क, 2. डिस्क"
"1. ଡିସ୍କ ଠିକଣା, 2. ଡିସ୍କ ଠିକଣା","1. डिस्क पत्ता, 2. डिस्क पत्ता"
"1. ଡିସ୍କ ଆରେ, 2. ଡିସ୍କ ଆରେ |","1. डिस्क अॅरे, 2. डिस्क अॅरे"
"1. ଡିସ୍କ କ୍ଷମତା, 2. ଡିସ୍କ କ୍ଷମତା |","1. डिस्क क्षमता, 2. डिस्क क्षमता"
"1. ଡିସ୍କ ଡ୍ରାଇଭର, 2. ଡିସ୍କ ଡ୍ରାଇଭ |","1. डिस्क ड्रायव्हर, 2. डिस्क ड्राइव्ह"
ଡିସ୍କ ଫାଇଲ୍ |,डिस्क फाइल
"1. ଡିସ୍କ ମେମୋରୀ, 2. ଡିସ୍କ ମେମୋରୀ, 3. ଡିସ୍କ ମେମୋରୀ, 4 | ଡିସ୍କ ମେମୋରୀ","1. डिस्क मेमरी, 2. डिस्क मेमरी, 3. डिस्क मेमरी, 4. डिस्क मेमरी"
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DoS),डिस्क ऑपरेटिंग सिस्टम (DoS)
ଡିସ୍କ ପ୍ୟାକେଜ,डिस्क पॅकेज
"1. ଚାକ୍ରିକା ସର୍ଭର, 2. ଡିସ୍କ ସର୍ଭର |","1.चक्रिका सर्व्हर, 2.डिस्क सर्व्हर"
"1. ଡିସ୍କ ସଂରକ୍ଷଣ, 2. ଡିସ୍କ ସଂରକ୍ଷଣ","1. डिस्क स्टोरेज, 2. डिस्क स्टोरेज"
ଡିସ୍କେଟ୍ |,डिस्केट
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,फाइल प्रदर्शित करा
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,प्रतिमा प्रदर्शित करा
ନିଷ୍କାସନ,विल्हेवाट
ଦୂରତା,अंतर
ଦୂରତା କାର୍ଯ୍ୟ,अंतर कार्य
ବିକୃତି,विकृती
ବିତରଣ,वितरित
ବଣ୍ଟିତ ତଥ୍ୟ |,वितरित डेटा
ବଣ୍ଟିତ ସର୍ଭର |,वितरित सर्व्हर
"1. ବଣ୍ଟିତ ସିଷ୍ଟମ୍, 2. ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |","1.वितरित प्रणाली, 2.वितरित प्रणाली"
ବିତରକ,वितरक
ଡକ୍ୟୁମେଣ୍ଟ୍,दस्तऐवज
ଡକ୍ୟୁମେଣ୍ଟ୍ ସ୍ୱୀକୃତିପ୍ରାପ୍ତ |,दस्तऐवज मान्यताप्राप्त
"1. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ, 2. ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |","1. दस्तऐवज विंडो, 2. दस्तऐवज विंडो"
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,दस्तऐवजीकरण
"ଡୋମେନ୍, ଡୋମେନ୍","डोमेन, डोमेन"
ଡୋମେନ୍ ନାମ,डोमेनचे नाव
"1. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍, 2. ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |","1. डॉट मॅट्रिक्स प्रिंटर, 2. डॉट मॅट्रिक्स प्रिंटर"
"ତଳେ, ତଳେ","खाली, खाली"
"1. ଆଭାଲିଙ୍କ୍, 2. ସ୍କ୍ୱାର୍ |","1.अवलिंक, 2.स्क्वेअर"
ଡାଉନଲୋଡ୍ କରନ୍ତୁ |,डाउनलोड करा
ଡାଉନଲୋଡ୍ ସମୟ |,डाउनलोड वेळ
ଟ୍ରାକ୍ସନ୍,कर्षण
DRAM (ଡାଇନାମିକ୍ RAM),DRAM (डायनॅमिक रॅम)
ରନ୍ ଅଫ୍,प्रवाह
ଡ୍ରାଇଭର |,चालक
ପତ୍ର,पाने
ଡ୍ରପ୍ ତାଲିକା ବାକ୍ସ,ड्रॉप लिस्ट बॉक्स
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ड्रम ड्राइव्ह
"1. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍, 2. ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |","1.ड्रम प्रिंटर, 2.ड्रम प्रिंटर"
"1. ଇମ୍ ୟୁନିଟ୍, 2. ଡ୍ରମ୍ ୟୁନିଟ୍ |","1. इम युनिट, 2. ड्रम युनिट"
"1. ଦ୍ୱ ual ତ୍ୟ, 2 bi","1. द्वैत, 2. द्वि"
ଦ୍ୱ ual ତ ଘନତା |,दुहेरी घनता
"1. ନୀରବ ଠିକଣା, 2. ନକଲି ଠିକଣା |","1. मूक पत्ता, 2. बनावट पत्ता"
ଡମ୍ପିଂ,डंप
ଡବଲ୍ ସର୍କିଟ୍ |,डुप्लेक्स सर्किट
ଆଇନଗତକରଣ |,कायदेशीरकरण
କି କି,की की
"1.D V D R./W, 2 DVD ପଠନ, 3. ଲେଖିବା","1.D V D R./W, 2. डीव्हीडी वाचन, 3. लेखन"
DVD ROM,डीव्हीडी रॉम
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,डायनॅमिक सूचना
"1. ଡାଇନାମିକ୍ ମେମୋରୀ, 2. ଡାଇନାମିକ୍ ମେମୋରୀ |","1.डायनॅमिक मेमरी, 2.डायनॅमिक मेमरी"
"1. ଡାଇନାମିକ୍ସ, 2. ଡାଇନାମିକ୍ସ","1. डायनॅमिक्स, 2. डायनॅमिक्स"
E B C D I C,E B C D I C
ଇ-ବ୍ୟବସାୟ |,ई-व्यवसाय
ଇକୋ,प्रतिध्वनी
"1.e- ବାଣିଜ୍ୟ, 2.e- ବାଣିଜ୍ୟ |","1.ई-कॉमर्स, 2.ई-कॉमर्स"
ସମ୍ପାଦନା,संपादन
ସମ୍ପାଦକ,संपादक
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,शैक्षणिक तंत्रज्ञान
e e p rom,e e p rom
"1. ଅର୍ଥପୂର୍ଣ୍ଣ ଠିକଣା, 2. ପ୍ରଭାବଶାଳୀ ଠିକଣା |","1. अर्थपूर्ण पत्ता, 2. प्रभावी पत्ता"
ଅର୍ଥପୂର୍ଣ୍ଣ ଅପରେଣ୍ଡ୍ ଠିକଣା |,अर्थपूर्ण ऑपरेंड पत्ता
ପ୍ରଭାବଶାଳୀ କାର୍ଯ୍ୟ,प्रभावी कृती
ପ୍ରଭାବଶାଳୀ UID |,प्रभावी UID
ପ୍ରଭାବଶାଳୀ ସଂକ୍ରମଣ କାର୍ଯ୍ୟ,प्रभावी ट्रांसमिशन ऑपरेशन
ଅକ୍ଟାଲ୍ ବାଇଟ୍ |,ऑक्टल बाइट
"ଇଲେକ୍ଟ୍ରୋନିକ୍ ଶିକ୍ଷା, ଇ-ଲର୍ନିଂ |","इलेक्ट्रॉनिक शिक्षण, ई-लर्निंग"
ନିର୍ବାଚନ ଆଲଗୋରିଦମ |,निवडणूक अल्गोरिदम
ଇଲେକ୍ଟ୍ରୋନିକ୍ ମେଲ୍ ସେବା (ଇ-ମେଲ୍),इलेक्ट्रॉनिक मेल सेवा (ई-मेल)
"1. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍, 2. ଇଲେକ୍ଟ୍ରୋନିକ୍ ପ୍ରିଣ୍ଟର୍ |","1.इलेक्ट्रॉनिक प्रिंटिंग, 2.इलेक्ट्रॉनिक प्रिंटर"
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,इलेक्ट्रिकल अकाउंटिंग मशीन
ଇଲେକ୍ଟ୍ରୋନିକ୍ସ,इलेक्ट्रॉनिक्स
ଇଲେକ୍ଟ୍ରୋନିକ୍ ନିଷ୍କାସନ ସିଷ୍ଟମ୍ (ECS),इलेक्ट्रॉनिक एक्झॉस्ट सिस्टम (ECS)
