Marathi,Kannada
ग्राहक,ಗ್ರಾಹಕ
क्लायंट रिलेशनशिप (सर्व्हर संबंध),ಕ್ಲೈಂಟ್ ಸಂಬಂಧ (ಸರ್ವರ್ ಸಂಬಂಧ)
क्लिफ प्रभाव,ಬಂಡವಾಳ
क्लिप बोर्ड,ಬಿಲ್ಲೆ
क्लिपिंग,ಚಂಚಲವಾದ
घड्याळ नाडी,ಗಡಿಯಾರ ನಾಡಿ
क्लोक्ड फ्लिप फ्लॉप,ಗಡಿಯಾರ ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
घड्याळाच्या बाजूने माइक,ಗಡಿಯಾರ ಮೈಕ್
घड्याळ-वारंवारता,ಗಡಿಯಾರ ಆವರ್ತನ
घड्याळाच्या दिशेने,ಪ್ರದಕ್ಷಿಣೆಯಾಗಿ
बंद परिक्रमा,ಮುಚ್ಚಿದ ಸರ್ಕ್ಯೂಟ್
बंद पळवाट,ಮುಚ್ಚಿದ ಲೂಪ್
क्लस्टर,ಚೂರು
क्लस्टरिंग,ಚೂರುಚೂರು
गोंधळ,ಬ ೦ ದೆ
गोंधळ तोटा,ಕಾಲ್ಚೆಂಡಲ ನಷ್ಟ
कोटिंग,ಲೇಪನ
कोएक्सियल केबल,ಗಟ್ಟಿ ಕವಚದ ತಂತಿ
कोएक्सियल लाइन,ಏಕಾಕ್ಷ ರೇಖೆ
कोएक्सियल ट्रान्समिशन लाइन,ಏಕಾಕ್ಷ ಪ್ರಸರಣ ಮಾರ್ಗ
सह-चॅनेल,ಸಹ-ಚಾನೆಲ್
सह-चॅनेल हस्तक्षेप,ಸಹ-ಚಾನಲ್ ಹಸ್ತಕ್ಷೇಪ
कोक्लीया,ಕೋಕ್ಲಿಯಾ
कोड,ಸಂಹಿತೆ
कोड क्रमांक,ಸಂಹಿತೆ
कोड दर,ಕೋಡ್ ದರ
कोड शब्द,ಕೋಡ್ ಪದ
कोडेक (कोडिंग डिकोडिंग),ಕೊಡೆಕ್ (ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್)
कोड केलेले ऑडिओ,ಕೋಡೆಡ್ ಆಡಿಯೊ
कोडर,ಕೋಡರ್
कोडिंग,ಕೋಡಿಂಗ್
कोडिंग डिकोडिंग तंत्र,ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್ ತಂತ್ರ
कोडिंग त्रुटी,ಕೋಡಿಂಗ್ ದೋಷ
कोडिंग दर,ಕಪ್ಪರೆ
कोडिंग तंत्र,ಕೋಡಿಂಗ್ ತಂತ್ರ
गुणांक,ಗುಣಕ
जबरदस्ती,ದಟ್ಟಣೆ
सुसंगत मॉड्यूलेशन,ಸುಸಂಬದ್ಧ ಮಾಡ್ಯುಲೇಷನ್
कॉइल,ಸುರುಳಿ
सहयोग,ಸಹಯೋಗ
कोसळणे,ಕುಸಿತ
जिल्हाधिकारी,ಸಂಗ್ರಾಹಕ
जिल्हाधिकारी करंट,ಸಂಗ್ರಾಹಕ
बेस कंडक्टन्स टू कलेक्टर,ಮೂಲ ವಾಹಕತೆಗೆ ಸಂಗ್ರಾಹಕ
कलेक्टर-बेस जंक्शन,ಸಂಗ್ರಾಹಕ-ಬೇಸ್ ಜಂಕ್ಷನ್
रंग,ಬಣ್ಣ
रंग विश्लेषक,ಬಣ್ಣ ವಿಶ್ಲೇಷಕ
रंग शिल्लक,ಬಣ್ಣ ಸಮತೋಲನ
रंग फुटला,ಬಣ್ಣ ಬಡಿ
रंग चार्ट,ಬಣ್ಣ ಚಾರ್ಟ್
रंग संयोजन,ಬಣ್ಣ ಸಂಯೋಜನೆ
रंग स्थिर,ಬಣ್ಣ ಸ್ಥಿರ
कलर कंट्रोल (क्रोम कंट्रोल),ಬಣ್ಣ ನಿಯಂತ್ರಣ (ಕ್ರೋಮ್ ನಿಯಂತ್ರಣ)
रंग खोली,ಬಣ್ಣ ಆಳ
रंग थकवा,ಬಣ್ಣಗಳ ಆಯಾಸ
रंग फिल्टर,ಬಣ್ಣ ಫಿಲ್ಟರ್
कलर किलर सर्किट,ಬಣ್ಣ ಕೊಲೆಗಾರ ಸರ್ಕ್ಯೂಟ್
रंग किनेस्कोप,ಬಣ್ಣ ಕೈನೆಸ್ಕೋಪ್
रंग मिक्सर,ಬಣ್ಣ ಮಿಶ್ರಣ
रंग नमुना,ಬಣ್ಣ ಮಾದರಿ
रंग समज,ಬಣ್ಣ ಗ್ರಹಿಕೆ
रंग चित्र स्क्रीन,ಬಣ್ಣ ಚಿತ್ರ ಪರದೆ
रंग जागा,ಬಣ್ಣ ಸ್ಥಳ
रंग सबकारियर,ಬಣ್ಣ
रंग तापमान,ಬಣ್ಣ ತಾಪಮಾನ
रंग संप्रेषण,ಬಣ್ಣ ಹರಡುವಿಕೆ
रंग ट्यूब,ಬಣ್ಣ ಕೊಳವೆ
रंगरंगोटी,ಬಣ್ಣ
रंगहीन,ಬಣ್ಣರಹಿತ
संयोजन,ಸಂಯೋಜನೆ
संयोजक,ಸಂಯೋಜಕ
प्रक्रिया एकत्रित,ಸಂಯೋಜನೆ ಪ್ರಕ್ರಿಯೆ
ज्वलन,ದಹನ
आज्ञा,ಸ ೦ ಧಿಗೆ
प्रारंभ,ಪ್ರಾರಂಭಿಸು
व्यावसायिक प्रसारण,ವಾಣಿಜ್ಯ ಪ್ರಸಾರ
व्यावसायिक टेलिव्हिजन,ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ
सामान्य कलेक्टर सर्किट,ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸರ್ಕ್ಯೂಟ್
संप्रेषण,ಸಂವಹನ
संप्रेषण उपग्रह,ಸಂವಹನ ಉಪಗ್ರಹ
कम्युनिटी रेडिओ सेंटर,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
कम्युनिटी रेडिओ स्टेशन,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
कॉम्पॅक्ट डिस्क (सीडी),ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ)
कॉम्पॅक्ट डिस्क प्लेयर,ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್
कॉम्पॅन्डर,ಗಡಿ
कंपँडिंग,ಸಂಕೋಚನ
सुसंगतता,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
सुसंगत,ಹೊಂದಬಲ್ಲ
कंपाईलर,ಕೊಲೆಗಡುಕ
पूरक,ಪೂರ್ಯ
पूरक ट्रान्झिस्टर,ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್
कॉम्प्लेक्स वेव्ह,ಸಂಕೀರ್ಣ ಅಲೆ
घटक,ಅಂಶ
संमिश्र,ಸಂಯೋಜಿತ
संमिश्र सर्किट,ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್
संमिश्र डिजिटल,ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್
संमिश्र रेडिओ फ्रिक्वेन्सी सिग्नल,ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ
संमिश्र सिग्नल,ಸಂಯೋಜಿತ ಸಂಕೇತ
संमिश्र व्हिडिओ,ಸಂಯೋಜಿತ ವೀಡಿಯೊ
संमिश्र व्हिडिओ सिग्नल,ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ
रचना,ಸಂಯೋಜನೆ
संकुचित डेटा,ಸಂಕುಚಿತ ಡೇಟಾ
संकुचित डिजिटलाइज्ड व्हिडिओ,ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ
संकुचित व्हिडिओ,ಸಂಕುಚಿತ ವೀಡಿಯೊ
कम्प्रेशन,ಸಂಕೋಚನ
कॉम्प्रेशन आर्टिफॅक्ट,ಸಂಕೋಚನ ಕಲಾಕೃತಿ
कॉम्प्रेशन धोका,ಸಂಕೋಚನ ಅಪಾಯ
कॉम्प्रेशन तंत्र,ಸಂಕೋಚನ ತಂತ್ರ
कंप्रेसर,ಜೋಪಾನದವ
गणना,ಲೆಕ್ಕಾಚಾರ
संगणक,ಕಂಪ್ಯೂಟರ್
संगणक आधारित मल्टीमीडिया,ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ
संगणक प्रोग्रामिंग,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
संगणक तंत्रज्ञान,ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ
अवतल लेन्स,ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್
अवतल आरसा,ಕನ್ನಡಿ
लपवून ठेवणे,ಮರೆತುಹೋಗುವುದು
एकाग्र,ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು
एकाग्रता,ಏಕಾಗ್ರತೆ
कॉन्सेन्ट्रिक लेन्स,ಏಕಕೇಂದ್ರಕ ಮಸೂರ
कंडेन्सर मायक्रोफोन,ಘನವಸ್ತಮೀನ
समतोल स्थिती,ಸಮತೋಲನದ ಸ್ಥಿತಿ
वाहक,ಸಂಕುಚಿತಗೊಳಿಸುವುದು
वाहक चालू,ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್
वाहकता,ವಾಹಕತೆ
कंडक्टर,ವಾಹಕಕ
कॉन्फिगरेशन,ಸಂರಚನೆ
कनेक्शन,ಸಂಪರ್ಕ
कनेक्टिव्हिटी,ಸಂಪರ್ಕೀಕರಣ
कनेक्टर,ಸಂಪರ್ಕ
सुसंगतता,ಸ್ಥಿರತೆ
सातत्याने,ಸ್ಥಿರವಾಗಿ
कन्सोल,ಗಡಿ
स्थिर,ನಿರಂತರ
सतत मोठेपणा,ಸ್ಥಿರ ವೈಶಾಲ್ಯ
मायक्रोफोनशी संपर्क साधा,ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ
कंटेनर स्वरूप,ಕಂಟೇನರ್ ಸ್ವರೂಪ
दूषित,ಮಾಲಿನ್ಯ
सामग्री,ಕಲೆ
संमिश्र,ನೆಮ್ಮದಿಯ
सातत्य,ನಿರಂತರತೆ
सातत्य बूथ,ನಿರಂತರ ಬೂತ್
सातत्य नॉब,ನಿರಂತರ ಗುಬ್ಬಿ
सतत,ನಿರಂತರ
सतत कंस,ನಿರಂತರ ಚಾಪ
सतत लाट,ನಿರಂತರ ಅಲೆ
समोच्च ओळ,ಬಾಹ್ಯರೇಖೆ
समोच्च योजना,ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ
करार,ಒಪ್ಪಂದ
आकुंचन,ದೂಷಣೆ
कॉन्ट्रास्ट गुणोत्तर,ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ
नियंत्रण सर्किट,ನಿಯಂತ್ರಣ ವಿವರಣೆ
इलेक्ट्रोड नियंत्रित करा,ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ
नियंत्रण उपकरणे,ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು
नियंत्रण ग्रीड,ನಿಯಂತ್ರಣ ಗ್ರಿಡ್
नियंत्रण ओळ,ನಿಯಂತ್ರಣ ಮಾರ್ಗ
नियंत्रण पॅनेल,ನಿಯಂತ್ರಣಫಲಕ
नियंत्रण कक्ष,ನಿಯಂತ್ರಣ ಕೊಠಡಿ
नियंत्रण सारणी,ನಿಯಂತ್ರಣ ಮೇಜು
नियंत्रण टॉवर,ನಿಯಂತ್ರಣ ಗೋಪುರ
नियंत्रक,ನಿಯಂತ್ರಕ
अभिसरण,ಒಮ್ಮುಖವಾಗುವಿಕೆ
कन्व्हर्जंट लेन्स,ಒಮ್ಮುಖ ಮಸೂರ
कन्व्हर्टर,ವರ್ಗಾಯಿಸುವವನು
बहिर्गोल लेन्स,ಪೀನ ಮಸೂರ
कन्व्होल्यूशन,ಕಣ್ಗಾವಲು
कन्व्होल्यूशन कोड,ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್
कॉन्व्होल्यूशनल इंटरलीव्ह,ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್
कॉन्व्होल्यूशनल इंटरलीव्हिंग,ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್
कुकी,ಕುಕೀ
कुकीयर,ಕನ್ನಡಿಯ
कॉप्रोसेसर,ನಿಷೇಧಕ
दोरखंड,ಹಗ್ಗ
कोरोना,ಕರೋನ
कोरोना डिस्चार्ज,ಕರೋನ
परस्परसंबंध,ಪರಸ್ಪರ
कोसाइन घटक,ಕಾಸಿನ್ ಘಟಕ
कोसाइन वेव्ह,ಕಾಸಿನ್ ತರಂಗ
वैश्विक आवाज,ಕಾಸ್ಮಿಕ್ ಶಬ್ದ
काउंटर,ಪ್ರತಿಕೂಲತೆ
घड्याळाच्या दिशेने काउंटर,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
कपलर,ಕಪಾಟು
जोड्या,ಜೋಡಣೆ
कपलिंग कंडेन्सर,ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್
कपलिंग नेटवर्क,ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್
कपलिंग प्रतिकार,ಜೋಡಣೆ ಪ್ರತಿರೋಧ
सहसंयोजक बंध,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
कव्हरेज,ವ್ಯಾಪ್ತಿ
आपटी,ಅಪಘಾತ
गंभीर बँड,ವಿಮರ್ಶಕರ ತಂಡ
चिंताजनक स्थिती,ವಿಮರ್ಶೆ
गंभीर जोड्या,ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ
गंभीर वारंवारता,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
गंभीर मापदंड,ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ
मगर क्लिप,ಮೊಸಳೆ ಕ್ಲಿಪ್
क्रॉस फिकट,ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ
क्रॉस मॉड्यूलेशन,ಅಡ್ಡಕತ್ತು
क्रॉस टॉक,ಅಡ್ಡ ಮಾತುಕತೆ
क्रॉसफेड,ಅಡ್ಡನಡು
क्रिप्टोग्राफी,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ
क्रिस्टल,ಸ್ಫಟಿಕ
क्रिस्टल फिल्टर,ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್
क्यू,ಸೂಚನೆ
क्यू मार्क्स,ಕ್ಯೂ ಗುರುತುಗಳು
क्यूइंग डिव्हाइस,ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ
चालू नाले,ಪ್ರಸ್ತುತ
चालू मीटर,ಪ್ರಸ್ತುತ ಮೀಟರ್
वर्तमान ट्रान्सफॉर्मर,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
कर्सर,ಕರ್ಸರ್
वक्र,ಉರುಳು
वारंवारता कट करा,ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ
कटर,ಕಟ್ಟುವವನು
सायबर कॅफे,ಸೈಬರ್ ಕೆಫೆ
सायबर सुरक्षा,ಸೈಬರ್ ಭದ್ರತೆ
सायबर स्पेस,ಸೈಬರ್ ಜಾಗ
चक्र,ಚಕ್ರ
चक्रीय,ಆವರ್ತಕ
डी.सी. घटक,ಡಿಸಿ. ಅಂಶ
डी.सी. प्लेट पॉवर,ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ
डी.सी. जीर्णोद्धार,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ
डॅम्पर डायोड,ಡಯೋಡೆ
ओलसर,ತೇವಗೊಳಿಸುವ
गडद,ಕತ್ತಲೆ
डेटा,ದತ್ತ
डेटा प्रसारण,ದತ್ತಾಂಶ ಪ್ರಸಾರ
डेटा कॉम्प्रेशन,ದತ್ತಾಂಶ ಸಂಕೋಚನ
डेटा ड्रिलिंग,ದತ್ತಾಂಶ ಕೊರೆಯುವ
डेटा कूटबद्धीकरण,ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ
डेटा फाइल,ದತ್ತಾಂಶಗಳು
डेटा हाताळणी,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
डेटा खाण,ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ
डेटा प्रक्रिया,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
डेटा प्रोसेसर,ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ
डेटा कमी बिट सिस्टम,ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್
डेटा सेवा,ದತ್ತಾಂಶ ಸೇವೆ
माहिती पत्रक,ಮಾಹಿತಿಯ ಕಾಗದ
डेटा संचयन,ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ
डेटा प्रवाह,ದತ್ತಾಂಶಗಳು
डेटा परिवर्तन,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
डेटा ट्रान्समिशन,ದತ್ತಾಂಶ ಪ್ರಸಾರ
डेटाबेस,ದತ್ತಸಂಚಯ
डेटाकास्टिंग,ದತ್ತಸೇಂದ್ರಿ
डेटाग्राम,ದಟ್ಗ್ರಾಮ್
डीबी मीटर,ಡಿಬಿ ಮೀಟರ್
मृत हवा,ಭೀಕರ ಗಾಳಿ
मृत शॉर्ट सर्किट,ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
मृत जागा,ಜಡ ಸ್ಥಾನ
डेडलॉक,ಅಸ್ತವ್ಯಸ್ತತೆ
डीबग प्रोग्राम,ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ
डीबगिंग,ಡೀಗಗ್ ಮಾಡುವುದು
आवाजाचा क्षय,ಧ್ವನಿಯ ಕೊಳೆತ
डेसिबल (डीबी),ಡೆಸಿಬೆಲ್ (ಡಿಬಿ)
दशांश,ದಶಮಾನ
दशांश कोड,ದಶಮಾಂಶ ಸಂಕೇತ
दशांश अंक,ದಶಮಾಂಶ ಅಂಕಿಯ
उलगडा,ಅರ್ಥಚಕರ್ಯ
डीकोडर,ಡಿಕೋಡರ್
डीकोडिंग,ಡಿಕೋಡಿಂಗ್
डिजिटल ट्रान्समिशनमध्ये डीकोडिंग,ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್
विघटन,ತಗ್ಗಿಸು
डीकोपलिंग,ಡಕ್ಯುಲಿಂಗ
डिकॉपलिंग सर्किट,ಸರ್ಕ್ಯೂಟ್
डिकॉपलिंग नेटवर्क,ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
डिक्रिप्शन,ನಿರ್ಣಾಯಕತೆ
समर्पित ओळ,ಸಮರ್ಪಿತ ಸಾಲು
डी-एम्बेडिंग,ಕಬ್ಬಿಣದ
डी-जोर,ಒತ್ತು
डीफॉल्ट,ಗಡಿಬಿಡಿ
गुणवत्तेत दोष,ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ
सदोष,ದೋಷಯುಕ್ತ
सदोष युनिट,ದೋಷಯುಕ್ತ ಘಟಕ
व्याख्या,ವಿವರಣೆ
विक्षेप,ತಿರುಗುವಿಕೆ
विकृती,ವಿರೂಪ
डीफ्रॅगमेंटेशन,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
डी-गॉसिंग कॉइल,ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್
पदवी,ಪದ
डी-इंटरलीव्हर,ಅಂತರ್ವರ್ಧಕ
विलंब ओळ,ವಿಳಂಬ ರೇಖೆ
विलंब वेळ,ವಿಳಂಬ ಸಮಯ
विलंब फ्रेम मेमरी,ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ
विलंब स्कॅनिंग,ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್
विलंब सिंक्रोनाइझेशन सिग्नल,ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್
वितरण,ವಿತರಣೆ
वितरण प्रणाली,ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
डिमोड्युलेशन,ಅಪಹರಣ
डेमोड्युलेटर कार्ड,ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್
डेमल्टिप्लेक्सर,ಕಸಾಯಿಖಾನೆ
फील्डची खोली,ಕ್ಷೇತ್ರದ ಆಳ
उतरत्या,ಅವರೋಹಣ
डिझाइन तपशील,ವಿನ್ಯಾಸ ವಿವರಣೆ
डेस्कटॉप,ಮೇಜಿನ
डिटेक्टर आउटपुट,ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ
विचलन,ವಿಚಲನ
साधन,ಸಾಧನ
डिव्हाइस ड्राइव्हर,ಸಾಧನ ಚಾಲಕ
डायग्नोस्टिक्स,ರೋಗ
आकृती,ರೇಖಾಚಿತ್ರ
संवाद ट्रॅक,ಸಂವಾದ ಟ್ರ್ಯಾಕ್
व्यासाचा मोड,ವ್ಯಾಸದ ಕ್ರಮ
डायमंड स्टाईलस,ವಜ್ರದ ಸ್ಟೈಲಸ್
डायाफ्राम,ವೇಷಭೂಷಣ
डायाफ्रामॅटिक शोषक,ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್
डायकोटिक ऐकणे,ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ
डायलेक्ट्रिक,ಅಂಧನ
डायलेक्ट्रिक ब्रेक- डाउन,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್
डायलेक्ट्रिक तोटा,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ
फरक वारंवारता,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ
फरक वारंवारता विकृती (डीएफडी),ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ)
फरक टोन,ವ್ಯತ್ಯಾಸ ಸ್ವರ
विभेदक एम्पलीफायर,ಭೇದಾತ್ಮಕ ವರ್ಧಕ
विवर्तन,ಸಂಧಿಸುವಿಕೆ
डिफ्यूझर,ಹರಡುವವನು
अंक,ಅಂಕ
डिजिटल,ಒಂದು ಬಗೆಯ
डिजिटल कलाकृती,ಅಂಕಿ
डिजिटल ऑडिओ,ಡಿಪಾರ್ಟಿ
डिजिटल ऑडिओ फिल्टर,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್
डिजिटल ऑडिओ वर्क स्टेशन,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ
डिजिटल कॅमेरा,ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ
डिजिटल संगणक,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
डिजिटल डेटा,ಅಂಕಿ
डिजिटल संपादन,ಅಂಕಿ ಸಂಪಾದನೆ
डिजिटल एक्झिटर,ಡಿಫೀಟರ್
डिजिटल फिल्टर,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
डिजिटल फ्रेम सिंक्रोनाइझर,ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್
डिजिटल वारसा,ಡಿಜಿಟಲ್ ಪರಂಪರೆ
डिजिटल प्रतिमा,ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ
डिजिटल लायब्ररी,ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ
डिजिटल मीटर,ಅಂಕಿ ಮಾಪಕ
डिजिटल मॉड्यूलेशन,ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್
डिजिटल मल्टिप्लेक्स,ಡಿಫೀಸು
डिजिटल नेटवर्क,ಅಂಕಿ
डिजिटल आउटपुट,ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ
डिजिटल प्लेबॅक,ಡಿಫೀಸು
डिजिटल रेडिओ मोंडिएल (डीआरएम),ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ)
डिजिटल रेकॉर्डिंग,ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್
डिजिटल क्रांती,ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ
डिजिटल सिग्नल,ಡಿಫಾರ್ಮ್
डिजिटल सिग्नल प्रक्रिया (डीएसपी),ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
डिजिटल स्वाक्षरी,ಡಿಜಿಟಲ್ ಸಹಿ
डिजिटल तंत्रज्ञान,ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
डिजिटल टू एनालॉग कन्व्हर्टर,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
डिजिटल व्हिडिओ,ಅಂಕಿ
डिजिटल व्होल्टमीटर,ಡಿಫೀಸು
डिजिटलायझेशन,ಡಿಪಾಂಡೀಕರಣ
डिजिटलायझेशन,ಡಿಜೈಟಲೀಕರಣ
डिजिटलाइज्ड व्हिडिओ,ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
डिजिटायझर,ಡಿಜೀಜರ್
अंधुक,ಮಂದ
परिमाण,ಆಯಾಮ
डिमर,.
डायोड,ಡಯೀಡೆ
बुडविणे,ಮುಳುಗಿಸು
डिप्लेक्सर,ಸಜ್ಜು
द्विध्रुवीय अँटेना,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
थेट प्रसारण,ನೇರ ಪ್ರಸಾರ
थेट करंट (डी सी),ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
डायरेक्ट पिक अप,ನೇರ ಪಿಕ್ ಅಪ್
थेट वाचन साधन,ನೇರ ಓದುವ ಸಾಧನ
थेट रेकॉर्डिंग,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
दिशात्मक ten न्टीना,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
दिशात्मक कपलर,ದಿಕ್ಕಿನ
दिशात्मक मायक्रोफोन,ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್
निर्देश,ನಿರ್ದೇಶನ
निर्देशिका,ನಿರ್ದೇಶಕ
अक्षम करा,ನಿಷ್ಪಲಿತಿ
डिस्क अँटेना,ಡಿಸ್ಕ್ ಆಂಟೆನಾ
डिस्क आधारित स्टोरेज,ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ
वेगळा,ಪ್ರತ್ಯೇಕವಾದ
डिस्क,ಕೊರೆ
डिस्क ड्राइव्ह,ಡಿಸ್ಕ್ ಡ್ರೈವ್
डिस्क कोटा,ಡಿಸ್ಕ್ ಕೋಟ
डिस्केट,ವೇಶ್ಯೆ
विस्थापन,ಸ್ಥಳಾಂತರಿಸುವುದು
फैलाव,ಪ್ರಸರಣ
विस्थापन,ಸ್ಥಳಾಂತರ
प्रदर्शन,ಪ್ರದರ್ಶನ
प्रदर्शन युनिट (कन्सोल),ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್)
अपव्यय,ಹರಡುವುದು
असंतोष,ಅಪಶ್ರುತನ
