Tamil,Gujarati
"விவரிக்க, கட்ட, வரைய","વર્ણન કરો, બનાવો, દોરો"
வகுக்கும்,છેદ
"வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.) ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
அழிவு,વિનાશ
அழிவு குறுக்கீடு,વિનાશક હસ્તક્ષેપ
"அழிவு, அழிவு","વિનાશક, વિનાશક"
"அடையாளம், கண்டறிதல்","ઓળખ, શોધ"
ஆட்சியர்,કલેક્ટર
தீர்மானவாதம்,નિશ્ચયવાદ
தீர்மானிப்பவர்,નિર્ધારક
உறுதியை,નિશ્ચય
தீர்மானிக்க,નક્કી કરવા માટે
தீர்மானிக்கப்பட்டது,નિર્ધારિત
டியூடெரான்,ડ્યુટેરોન
"வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி","વ્યક્ત, વિકાસ, વિકાસ"
"டெவலப்பர், டெவலப்பர்","વિકાસકર્તા, વિકાસકર્તા"
"வளர்ச்சி, வளர்ச்சி","વિકાસ, વિકાસ"
விலகல்,વિચલન
பனி,ઝાકળ
பனி புள்ளி,ઝાકળ બિંદુ
தென் துருவமுனைப்பான்,દક્ષિણ ધ્રુવીકરણ
கண்டறியும் சோதனை,ડાયગ્નોસ્ટિક ટેસ્ટ
மூலைவிட்டமான,કર્ણ
வரைபடம்,રેખાકૃતિ
வரைபடம்,રેખાકૃતિ
டயல்,ડાયલ
காந்தவியல்,ડાયમેગ્નેટિક
"diamagnetology, diamagnetic பொருள்","ડાયમેગ્નેટોલોજી, ડાયમેગ્નેટિક સામગ્રી"
காந்தவியல்,ડાયમેગ્નેટિઝમ
விட்டம்,વ્યાસ
முற்றிலும் எதிர்,ડાયમેટ્રિકલી વિરુદ્ધ
"வைரம், வைரம்","હીરા, હીરા"
"உதரவிதானம், உதரவிதானம்","ડાયાફ્રેમ, ડાયાફ્રેમ"
வெப்ப பரிமாற்றம்,હીટ એક્સચેન્જ
வெப்ப பரிமாற்றம்,હીટ એક્સચેન્જ
"diatonic swaragram, diatonic swaragram","ડાયટોનિક સ્વરગ્રામ, ડાયટોનિક સ્વરગ્રામ"
"பிளவு, அரை கலை","વિભાજન, અર્ધ-કલા"
இருகுரோமேட் செல்,ડાઈક્રોમેટ કોષ
"இருவகை, காட்சி இருவகை, நிலை இருவகை","દ્વિભાષા, દ્રશ્ય દ્વંદ્વ, સ્તર દ્વિભાષા"
டிக்டாஃபோன்,ડિક્ટાફોન
மின்கடத்தா,ડાઇલેક્ટ્રિક
மின்கடத்தா,ડાઇલેક્ટ્રિક્સ
டீசல் சுழற்சி,ડીઝલ ચક્ર
இடைவெளி,અંતર
"வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்","વિભેદક આવર્તન, વિચલન આવર્તન"
"வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு","વિભેદક, વિભેદક, વિભેદક, વિભેદક, મધ્યવર્તી, વિભેદક"
வேறுபட்ட உறிஞ்சுதல்,વિભેદક શોષણ
வேறுபாடு பெருக்கி,ડિસ્ટિંક્શન એમ્પ્લીફાયર
"ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்","પેનિટ્રેટિવ કેલરીમીટર, પેનિટ્રેટિવ કેલરીમીટર"
வேறுபட்ட மின்தேக்கி,વિભેદક કેપેસિટર
வேறுபட்ட மண்டலம்,વિભેદક ઝોન
வேறுபட்ட பரவல்,વિભેદક પ્રસાર
வகையீட்டு சமன்பாடு,વિભેદક સમીકરણ
வேறுபட்ட அழிவு குணகம்,વિભેદક લુપ્તતા ગુણાંક
இடைநிலை அயனியாக்கம் அறை,ઇન્ટરમીટર આયનીકરણ ચેમ્બર
வேறுபட்ட ஐசோடோப்பு முறை,વિભેદક આઇસોટોપ પદ્ધતિ
வேறுபட்ட வேகம்,વિભેદક વેગ
வேறுபடுத்தி,તફાવત કરવો
"வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட","ભિન્ન, ભિન્ન"
"வேறுபாடு, வேறுபாடு","ભેદભાવ, ભેદભાવ"
மாறுபாடு,વિવર્તન
டிஃப்ராக்டோமீட்டர்,ડિફ્રેક્ટોમીટર
"பரவிய, பரவிய","પ્રસરેલું, પ્રસરેલું"
பரவியது,પ્રસરેલું
பரவல்,પ્રસરણ
பரவல்,પ્રસારતા
"இலக்கம், விட்டம், விரல்","અંક, વ્યાસ, આંગળી"
டிஜிட்டல் பதிவு,ડિજિટલ રેકોર્ડિંગ
டிஜிட்டல் வோல்ட்மீட்டர்,ડિજિટલ વોલ્ટમીટર
இரு-ஐசோடோபிக் கூறுகள்,દ્વિ-આઇસોટોપિક તત્વો
பரவல்,પ્રસરણ
விரிவாக்கம் சிதைவு,વિસ્તરણ વિકૃતિ
எக்ஸோமீட்டர்,એક્સોમીટર
விஸ்ஃபரினி,વિસ્ફારીની
"நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி","વિસ્તરણ, લંબાઈ-પહોળાઈ, પરિમાણ, શક્તિ"
பரிமாணமானது,પરિમાણીય
பரிமாணம்,પરિમાણ
காப்பீட்டு அலகு,વીમા એકમ
பரிமாணமற்ற பரிமாணம்,પરિમાણહીન પરિમાણ
"தேய்மானம், குறைப்பு","અવમૂલ્યન, ઘટાડો"
கதிர்வீச்சு,તેજસ્વી
டையோடு,ડાયોડ
டையோப்டர்,ડાયોપ્ટર
ஒளிவிலகல் மண்டலம்,રીફ્રેક્શન ઝોન
ஒளிவிலகல் லென்ஸ்,રીફ્રેક્ટીંગ લેન્સ
"bow down, bow down, தொட்டி","નમવું, નમવું, નમવું, ચાટ"
வீழ்ச்சியின் கோணம்,પતનનો કોણ
இருமுனை,દ્વિધ્રુવ
இருமுனை அடுக்கு,દ્વિધ્રુવી સ્તર
dirac டெல்டா செயல்பாடு,ડીરાક ડેલ્ટા કાર્ય
"நேராக, நேராக, நேராக, நேர், எதிர்","સીધો, સીધો, સીધો, સીધો, વિરુદ્ધ"
அனுலோம் தொடர்பு,અનુલોમ સહસંબંધ
நேரடி மின்னோட்டம்,સીધો પ્રવાહ
நேரடி,પ્રત્યક્ષ
"நேரடி அடி, நேராக அடி","સીધો ફટકો, સીધો ફટકો"
"திசை, திசை","દિશા, દિશા"
திசை,દિશાસૂચક
விண்வெளி நிலைத்தன்மை,જગ્યા સ્થિરતા
"டிகோசின், டிகோ-கொசைன்","ડીકોસિન, ડીકો-કોસાઇન"
"திசை, திசை, திசை","દિશાસૂચક, દિશાસૂચક, દિશાસૂચક"
திசை,દિશાસૂચકતા
பொதுவான லட்டு,સામાન્ય જાળી
நேர் கோடு,સીધી લીટી
வரிசை விகிதம்,અનુક્રમિક ગુણોત્તર
நேரடி முறை,સીધી પદ્ધતિ
திசையில்,દિશા
நேரடி வாசிப்பு சாதனம்,ડાયરેક્ટ રીડિંગ ડિવાઇસ
முன்னால் தொலைநோக்கி,સામે ટેલિસ્કોપ
"பொருள், வட்டம், வட்டு, வட்டு","પદાર્થ, વર્તુળ, ડિસ્ક, ડિસ્ક"
"மூழ்குதல், வெளியேற்றம், வெளுக்கும்","નિમજ્જન, ઇફ્યુઝન, બ્લીચિંગ"
நீர் மூழ்குதல்,પાણીમાં નિમજ્જન
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","નિરંતરતા, નિરંતરતા, અસ્થિભંગ"
தொடர்ச்சியற்ற,અવ્યવસ્થિત
"ஆராய்ச்சி, தேடல்","સંશોધન, શોધ"
முரண்பாடு,વિસંગતતા
துகள்கள்,રજકણ
"குழிவான ஆண்டெனா, டிஷ் ஆண்டெனா","અંતર્મુખ એન્ટેના, ડીશ એન્ટેના"
"கரைதல், கிரானுலேஷன்","વિસર્જન, દાણાદાર"
கரைதல் மாறிலி,વિસર્જન સતત
சிதறல் ஆற்றல்,વિસર્જન ઊર્જા
கரைதல் அரை ஆயுள்,વિસર્જન અર્ધ જીવન
கலைப்பு தரம்,વિસર્જન શ્રેણી
"இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி","ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન, ડિસલોકેશન"
"தவறு வரி, தவறு கோர்","ફોલ્ટ લાઇન, ફોલ્ટ કોર"
தவறு வளையம்,ફોલ્ટ લૂપ
"கோளாறு, சீர்குலைவு, சீர்குலைவு","અવ્યવસ્થા, અવ્યવસ્થા, અવ્યવસ્થા"
குழப்பம்,અરાજકતા
"குழப்பம், குழப்பம்","મૂંઝવણ, મૂંઝવણ"
"சிதறி, சிதறி","વિખરાયેલું, વિખરાયેલું"
"சிதறல், சிதறல்","વિખેરવું, વિખેરવું"
எறிபொருள்,અસ્ત્ર
சிதறி,વિખેરી નાખનાર
பிரதிபலிப்பு,પ્રતિબિંબ
இடப்பெயர்ச்சி,વિસ્થાપન
கண்காட்சி,પ્રદર્શન
பணியகம்,કન્સોલ
விலகல் படை,છૂટાછેડા બળ
சமமற்ற,અસમાન
சிதைவு குணகம்,સડો ગુણાંક
அரிக்கும்,કાટ લગાડનાર
சிதைவு அமைப்பு,સડો સિસ્ટમ
பிரிக்கக்கூடிய,અલગ કરી શકાય તેવું
பிரிக்கப்பட்டது,અલગ
மனநிலை,સ્વભાવ
இணக்கமின்மை,અસંગતતા
தூரம்,અંતર
தொலைவில்,દૂર
"தனித்துவமான, வேறுபட்ட, தனித்துவமான, வெளிப்படையான","અલગ, અલગ, અલગ, અભિવ્યક્ત"
பாகுபாடு,ભેદભાવ
தனித்துவமான சொத்து,અલગ મિલકત
"வேறுபடுத்து, வேறுபடுத்து","ભેદ પાડવો, ભેદ પાડવો"
வக்கிரம்,વિકૃત
சிதைவு,વિકૃતિ
உருமாற்றம் நெகிழ்ச்சி,વિરૂપતા સ્થિતિસ્થાપકતા
விநியோகிக்கப்பட்ட பெருக்கி,વિતરિત એમ્પ્લીફાયર
"விநியோகம், விநியோகம்","વિતરણ, વિતરણ"
"விநியோக விதி, விநியோக விதி","વિતરણ નિયમ, વિતરણ નિયમ"
தொந்தரவு,ખલેલ
"மனச்சோர்வடைந்த, சமநிலை சீர்குலைந்துள்ளது","વ્યથિત, વિક્ષેપિત સંતુલન"
தொந்தரவு சக்தி,ખલેલ પહોંચાડનાર બળ
"அஹ்னிக், திவாச்சர், திவா, தினசரி","આહનિક, દિવાચાર, દિવા, દૈનિક"
தினசரி வேகம்,દૈનિક ગતિ
இருவகை,બાયબેલેંટ
"சிதறு, சிதறு","વિખેરી નાખવું, વિખેરી નાખવું"
"வேற்றுமை, வேறுபாடு, வேறுபாடு","ભિન્નતા, ભિન્નતા, ભિન્નતા"
மாறுபட்ட,જુદીજુદી
திசை திருப்புதல்,ડાયવર્ઝન
"பிரிக்கப்பட்ட, பிரிக்கப்பட்ட","વિભાજિત, વિભાજિત"
"பிரிவு, பிரிவு, பிரிவு","વિભાજન, વિભાજન, વિભાજન"
அயனோஸ்பியரின் D அடுக்கு,આયનોસ્ફિયરનું ડી સ્તર
"பிராந்தியம், மாகாணம், பிராந்தியம், டொமைன்","પ્રદેશ, પ્રાંત, પ્રદેશ, ડોમેન"
"குவிமாடம், குவிமாடம்","ગુંબજ, ગુંબજ"
செல்வாக்குமிக்க நிலை,પ્રભાવશાળી સ્થિતિ
நன்கொடையாளர் நிலை,દાતા સ્તર
மடிட் ஒப்பந்தம்,મદિત સંધિ
"கலப்படம், கலப்படம்","ભેળસેળ, ભેળસેળ"
டாப்ளர் விளைவு,ડોપ્લર અસર
"மருந்தளவு, மருந்தளவு","ડોઝ, ડોઝ"
குவாண்டோமீட்டர்,ક્વોન્ટોમીટર
"புள்ளியிடப்பட்ட, புள்ளியிடப்பட்ட","ડોટેડ, ડોટેડ"
"இரட்டை, டிப்ளாய்டு, ஜோடி, இரட்டை, பொதுவான, இருவகை","ડ્યુઅલ, ડિપ્લોઇડ, જોડી, દ્વિ, સામાન્ય, દ્વિભાષી"
இரட்டை பிணைப்பு,ડબલ બોન્ડ
பைகான்வெக்ஸ் லென்ஸ்,બાયકોન્વેક્સ લેન્સ
பைகான்வெக்ஸ் லென்ஸ்,બાયકોન્વેક્સ લેન્સ
பைனரி வேறுபாடு,દ્વિસંગી વિભેદક
இரட்டை அயனியாக்கம்,ડબલ ionization
இரட்டை மூலக்கூறு,ડબલ પરમાણુ
இரட்டை துல்லியம்,ડબલ ચોકસાઇ
இரட்டை ஒளிவிலகல்,ડબલ રીફ્રેક્શન
இரட்டை தொடர்,ડબલ શ્રેણી
ஜோடி நட்சத்திரங்கள்,જોડી તારા
இரட்டை,ડબલ
நிறமற்ற லென்ஸ் ஜோடி,વર્ણહીન લેન્સ જોડી
"பரவல், விரிவாக்கம்","પ્રસરણ, વિસ્તરણ"
இரட்டிப்பு மின்னூட்டப்பட்ட துகள்,બમણું ચાર્જ થયેલ કણ
ஆம்பிபியஸ் ஊழல்,ઉભયજીવી ભ્રષ્ટ
இரட்டை அயனியாக்கம்,ડબલ ionized
கீழ்நோக்கி,નીચે તરફ
இழுவை தாது அரை கச்சிதமான,ટ્રેક્શન ઓર અર્ધ કોમ્પેક્ટ
இழுவை சக்தி,ટ્રેક્શન બળ
"வா, ஓடுதல், அபோத், சறுக்கல் (சுரங்கம்), பஞ்ச் (உணவு), இடப்பெயர்ச்சி","વાહ, વહેણ, અપોધ, ડ્રિફ્ટ (ખાણકામ), પંજ (ખોરાક), વિસ્થાપન"
ஓடை ஓடை,વહેતો પ્રવાહ
செயல்பாட்டு,ઓપરેશનલ
கடத்தல் மின்னழுத்தம்,વહન વોલ્ટેજ
குட்டி பந்து,નાનો બોલ
திடீர் இடைவேளை,અચાનક વિરામ
"புள்ளி, நுண் புள்ளி, துளி","બિંદુ, સૂક્ષ્મ બિંદુ, ટીપું"
வீழ்ச்சி,પડવું
உலர்,શુષ્ક
உலர் உலர் ஹைக்ரோமீட்டர்,શુષ્ક શુષ્ક હાઇગ્રોમીટર
தோல்வியுற்ற தொடர்பு,નિષ્ફળ સંપર્ક
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન"
குழாய்,નળી
இழுவிசை,તાણયુક્ત
இழுவிசை,તાણયુક્ત
மங்கலான,મંદ
முடக்கு,ચૂપ
படிவு,જુબાની
வாமன் தாரா,વામન તારા
இரட்டை அச்சு,ડબલ અક્ષ
மாறும்,ગતિશીલ
மாறும்,ગતિશીલ
"இயக்கவியல், இயக்கவியல்","ગતિશીલતા, ગતિશીલતા"
டைனமோ,ડાયનેમો
சாப்பிடு,જમવું
"பூமி, பூமி","પૃથ્વી, પૃથ્વી"
பூகம்பத்தின் தீவிரம்,ભૂકંપની તીવ્રતા
பூமி செயற்கைக்கோள்,પૃથ્વી ઉપગ્રહ
பூமி இணைப்பு அமைப்பு,પૃથ્વી જોડાણ સિસ્ટમ
தரையில் கம்பி,જમીન વાયર
"மையம், மையவிலக்கு","કેન્દ્ર, કેન્દ્રબિંદુ"
விசித்திரத்தன்மை,તરંગીતા
எச்சிலோன்,સોપારી
எதிரொலி,પડઘો
அனுமானம்,ધારણા
புரட்சி வட்ட ஒருங்கிணைப்புகள்,પરિપત્ર કોઓર્ડિનેટ્સ
நீர்ச்சுழி,વમળ
விளிம்பு தவறு,ધાર દોષ
முக்கிய விளைவு,મુખ્ય અસર
எடிசன் செல்,એડિસન સેલ
தொகு,ફેરફાર કરો
பயனுள்ள,અસરકારક
திறன்,કાર્યક્ષમતા
முயற்சி,પ્રયાસ
வெளியேற்றம்,સ્રાવ
"உருவக, ஈஜென்","અલંકારિક, eigen"
எண்கோணம்,અષ્ટકોણ
ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்,આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો
உடனடி விளைவு,ત્વરિત અસર
ஐன்ஸ்டீனியம்,આઈન્સ્ટાઈનિયમ
ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு,આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ
ஐன்ஸ்டீன்-மக்கள் தொகை,આઈન્સ્ટાઈન-વસ્તી
வெளியேற்றம்,હકાલપટ્ટી
வெளியேற்றும் காப்ஸ்யூல்,ઇજેક્ટર કેપ્સ્યુલ
வெளியேற்றி,ઇજેક્ટર
அனுமதி பலகை,ક્લિયરન્સ બોર્ડ
தலைகீழ் கொள்ளளவு,વ્યસ્ત ક્ષમતા
மீள்,સ્થિતિસ્થાપક
"மீள் தோரணை விளைவு, மீள் தோரணை","સ્થિતિસ્થાપક મુદ્રા અસર, સ્થિતિસ્થાપક મુદ્રા"
ஊசலாட்ட உடல்,ઓસીલેટરી બોડી
நெகிழ்ச்சி,સ્થિતિસ્થાપકતા
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்","સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર"
மீள் இணக்கத்தன்மை,સ્થિતિસ્થાપક અસ્થિરતા
அயனோஸ்பியர் மின் அடுக்கு,આયનોસ્ફીયર ઈ-લેયર
மின்சாரம்,ઇલેક્ટ્રીટ
"மின், மின்","ઇલેક્ટ્રિકલ, ઇલેક્ટ્રિકલ"
மின்சாரம்,વીજળી
"மின்மயமாக்கல், சார்ஜ் செய்தல்","વીજળીકરણ, ચાર્જિંગ"
மின்மயமாக்கப்பட்டது,ઇલેક્ટ્રિફાઇડ
"மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்","ચાર્જ કણ, ચાર્જ કણ"
மின் ஒலி,ઇલેક્ટ્રોએકોસ્ટિક
மின் ஒலியியல்,ઇલેક્ટ્રો-એકોસ્ટિક્સ
மின் வெப்ப,ઇલેક્ટ્રો-થર્મલ
மின்வேதியியல்,ઇલેક્ટ્રોકેમિકલ
இணையான,સમકક્ષ
மின்முனை,ઇલેક્ટ્રોડ
மின் இயக்கவியல்,ઇલેક્ટ્રોડાયનેમિક્સ
எலக்ட்ரோடைனமிக் விளைவு,ઇલેક્ટ્રોડાયનેમિક અસર
கால்வனிக் தனிமைப்படுத்தல்,ગેલ્વેનિક અલગતા
எலக்ட்ரோலைட்,ઇલેક્ટ્રોલાઇટ
மின்னாற்பகுப்பு,ઇલેક્ટ્રોલિટીક
"எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்","ઇલેક્ટ્રોફોરેસિસ, ઇલેક્ટ્રોફોરેસિસ"
மின்காந்தம்,ઇલેક્ટ્રોમેગ્નેટ
மின்காந்த புலம்,ઇલેક્ટ્રોમેગ્નેટિક ક્ષેત્ર
மின்காந்தவியல்,ઇલેક્ટ્રોમેગ્નેટિઝમ
மின்காந்தவியல்,ઇલેક્ટ્રોમેગ્નેટિઝમ
"எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு","ઇલેક્ટ્રોમીટર નોઝલ, ઇલેક્ટ્રોમીટર વાલ્વ"
மின்னோட்ட விசை,ઇલેક્ટ્રોમોટિવ બળ
எதிர் மின்னணு,ઇલેક્ટ્રોન
கடன்-மின்சாரம்,લોન વીજળી
மின்னணு,ઇલેક્ટ્રોનિક
மின்னணு ஈஜென் செயல்பாடு,ઇલેક્ટ્રોનિક ઇજનફંક્શન
மின்னணு ஆற்றல்,ઇલેક્ટ્રોનિક ઊર્જા
மின்னணுவியல்,ઇલેક્ટ્રોનિક્સ
எலக்ட்ரான் ஒளியியல்,ઇલેક્ટ્રોન ઓપ્ટિક્સ
மின் ஒளியியல்,ઇલેક્ટ્રો-ઓપ્ટિક્સ
மின்காந்தவியல்,ઇલેક્ટ્રોમેગ્નેટિઝમ
மின்னோக்கி,ઇલેક્ટ્રોસ્કોપ
மின்னியல்,ઇલેક્ટ્રોસ્ટેટિક
மின்னியல்,ઇલેક્ટ્રોસ્ટેટિક્સ
எலக்ட்ரோபோரேசிஸ்,ઇલેક્ટ્રોફોરેસિસ
மின் இணைப்பு,વિદ્યુત જોડાણ
மின் இணைப்பு,ઇલેક્ટ્રિકલ કનેક્ટર
"கூறுகள், சிறுபான்மையினர், கூறுகள்","તત્વો, લઘુમતીઓ, ઘટકો"
"முதன்மை, அடிப்படை, அடிப்படை","પ્રાથમિક, પ્રાથમિક, પ્રાથમિક"
அசல் கட்டணம்,મૂળ ચાર્જ
"உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு","એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન, એલિવેશન"
உயரமானி,અલ્ટિમીટર
"உயர்த்தி, உயர்த்தி","એલિવેટર, એલિવેટર"
அல்லாத நீள்வட்டம்,અંડાકાર
"நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்","વિસ્તરણ, વિસ્તૃતીકરણ, ફેલાવો કોણ"
"விடுதலை, விடுதலை","મુક્તિ, મુક્તિ"
"பெருக்கம், சந்ததி","પ્રસાર, સંતાન"
உட்பொதிக்க,એમ્બેડ કરવા માટે
பதிக்கப்பட்ட,એમ્બેડેડ
வெளியிடப்பட்டது,જારી
உமிழ்வுகள்,ઉત્સર્જન
"உமிழ்வு, உமிழ்வு","ઉત્સર્જન, ઉત્સર્જન"
உமிழ்வு,ઉત્સર્જન
"உமிழ்ப்பான், உமிழ்ப்பான்","ઉત્સર્જક, ઉત્સર્જક"
"முன் வலுவூட்டல், படை","પૂર્વ-મજબૂતીકરણ, બળ"
அனுபவபூர்வமான,પ્રયોગમૂલક
"வெற்று, நிரப்பப்படாத","ખાલી, અધૂરું"
"குழம்பாக்கி, குழம்பாக்கி","emulsifier, emulsifier"
"குழம்பு, குழம்பு","પ્રવાહી મિશ્રણ, પ્રવાહી મિશ્રણ"
"முடிவு, முடிவு, முடிவு, முடிவு","અંત, અંત, અંત, અંત"
இறுதி திருத்தம்,અંતિમ પુનરાવર્તન
ஆற்றல் திறன்,ઊર્જા કાર્યક્ષમ
"அச்சு நிலை, ஏ-நிலை","અક્ષીય સ્થિતિ, એ-પોઝિશન"
"உள்வெப்ப, உள்வெப்ப","એન્ડોથર્મિક, એન્ડોથર્મિક"
உட்புற வெப்ப செயல்முறை,એન્ડોથર્મિક પ્રક્રિયા
உற்சாகப்படுத்த,ઉત્સાહિત કરવા માટે
ஆற்றல் உள்ளார்ந்த,આંતરિક ઊર્જા
ஆற்றல் சக்தியூட்டுபவர்,ઉર્જા શક્તિ આપનાર
"என்ஜின் இன்ஜினியரிங், இன்ஜினியரிங்","એન્જિન એન્જિનિયરિંગ, એન્જિનિયરિંગ"
வளர்ச்சி,વૃદ્ધિ
பணக்கார ஐசோடோப்புகள்,સમૃદ્ધ આઇસોટોપ્સ
பெரிதாக்கப்பட்ட உலை,સંવર્ધિત રિએક્ટર
செறிவூட்டல்,સંવર્ધન
செழிப்பு,સમૃદ્ધિ
"தொகுப்பு, சமூகம்","સમૂહ, સમુદાય"
"என்டல்பி, முழுமையான வெப்பம்","એન્થાલ્પી, સંપૂર્ણ ગરમી"
சக்தி,શક્તિ
என்ட்ரோபி,એન્ટ્રોપી
நுழைவு,પ્રવેશ
"எண்ணு, எண்ணு","ગણતરી, ગણતરી"
பேஜினேஷன்,પૃષ્ઠ ક્રમાંકન
மையப்பகுதி,અધિકેન્દ્ર
"ஒளிபுகா, எபிஸ்கோப்","અપારદર્શક, એપિસ્કોપ"
எபிடாக்ஸி அடுக்கு,એપિટેક્સી સ્તર
"apitaxi, overrun","apitaxi, overrun"
"சம, சம, சம, சம","સમાન, સમાન, સમાન, સમાન"
சமநிலைப்படுத்தி,બરાબરી
சமத்துவம்,સમાનતા
சமன்பாடு,સમીકરણ
"பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை","વિષુવવૃત્ત, વિષુવવૃત્ત, વિષુવવૃત્ત, વિષુવવૃત્ત"
"பூமத்திய ரேகை, பூமத்திய ரேகை, இடைநிலை, பூமத்திய ரேகை","વિષુવવૃત્તીય, વિષુવવૃત્તીય, મધ્યવર્તી, વિષુવવૃત્તીય"
குழிவான,અંતર્મુખ
குழிவான,અંતર્મુખ
ஐசோமெட்ரிக்,આઇસોમેટ્રિક
"சம தூரம், இணை","સમદૂર, સમાંતર"
"சமநிலை, சமநிலை, சமநிலை","સંતુલન, સંતુલન, સંતુલન"
சமபங்கு,ઇક્વિડિવિઝન
உபகரணங்கள்,સાધનસામગ્રી
"சமத்துவம், தகுதி","સમાનતા, યોગ્યતા"
சமபலம்,ઇક્વિપોટેન્શિયલ
ஐசோபார்கள்,આઇસોબાર્સ
சமத்துவம்,સમાનતા
"சமமான, சமமான (v.), சமமான (n.)","સમકક્ષ, સમકક્ષ (v.), સમકક્ષ (n.)"
சமமான உறிஞ்சுதல்,સમકક્ષ શોષણ
"சமமான கடத்தல், சமமான கடத்தல்","સમકક્ષ વાહકતા, સમકક્ષ વાહકતા"
ஐசோமெட்ரிக் லென்ஸ்,આઇસોમેટ્રિક લેન્સ
"செங்குத்து படம், நிமிர்ந்த படம்","ઊભી છબી, સીધી છબી"
செங்குத்து,ઊભી
erg,અર્ગ
"ஆற்றல் மிக்க, கருத்துள்ள","મહેનતુ, અભિપ્રાયયુક્ત"
"பிழை, தவறு, தவறு, துல்லியமின்மை","ભૂલ, ભૂલ, ભૂલ, અચોક્કસતા"
சுரங்கப்பாதை டையோடு,ટનલ ડાયોડ
வெளியேறு,દુર જા
"அத்தியாவசியமான, அத்தியாவசியமான","આવશ્યક, આવશ્યક"
ஈதர்,ઈથર
யூக்ளிடியன் ஆயத்தொகுப்புகள்,યુક્લિડિયન કોઓર્ડિનેટ્સ
யூலர்-கோணம்,યુલર-કોણ
"eutectic, eutectic","eutectic, eutectic"
"வெளியேற்றப்பட்டது, வெளியேற்றப்பட்டது","ખાલી કરાવ્યું, ખાલી કરાવ્યું"
"வெளியேற்றம், காலி செய்தல்","ખાલી કરાવવું, ખાલી કરવું"
"மதிப்பீடு, மதிப்பீடு","મૂલ્યાંકન, મૂલ્યાંકન"
ஆவியாகிவிட்டது,બાષ્પીભવન
"ஆவியாதல், ஆவியாதல், ஆவியாதல்","બાષ્પીભવન, બાષ્પીભવન, બાષ્પીભવન"
கூட,સમ
"நிகழ்வு, அத்தியாயம்","ઘટના, એપિસોડ"
"எப்போதும் பாதுகாப்பானது, எப்போதும் பாதுகாப்பானது","હંમેશા સલામત, હંમેશા સલામત"
"உண்மை, உண்மை, துல்லியம்","સાચું, સાચું, ચોક્કસ"
வெளிப்புற மையம்,એક્સોસેન્ટર
மையப்பகுதி,અધિકેન્દ્ર
மையவிலக்கு,કેન્દ્રબિંદુ
விசித்திரத்தன்மை,તરંગીતા
அதிகப்படியான,અતિશય
பரிமாற்றம்,વિનિમય
"உற்சாகம், ஆற்றல்","ઉત્તેજના, ઊર્જા"
"தூண்டுவதற்கு, உற்சாகப்படுத்துவதற்கு","ઉત્તેજીત કરવા, ઉત્સાહિત કરવા"
உற்சாகம்,ઉત્સાહિત
தூண்டும்,ઉત્તેજક
தூண்டுதல்,ઉત્તેજના
விலக்கு விதி,બાકાત નિયમ
மரணதண்டனை,અમલ
"வெளியேற்றம், கதர்சிஸ், வெளியேற்றம், மூடுதல்","ખાલી થવું, કેથાર્સિસ, બહાર કાઢવું, બંધ કરવું"
பிரச்சினை,મુદ્દો
"வெளிப்புற வெப்பம், வெப்பம் தூண்டக்கூடியது","એક્ઝોથર્મિક, ગરમી ઉત્તેજક"
வெளிப்புற வெப்ப,એક્ઝોથર્મિક
அசாதாரண எரிபொருள்,અસામાન્ય બળતણ
பரவுவதற்கு,ફેલાવો
