Bengali,Gujarati
মৃত অ্যাকাউন্ট,મૃત હિસાબ
শেষ তারিখ,અન્તિમ રેખા
অচলাবস্থা,મડાગાંઠ
মৃত স্টক রেজিস্টার,ડેડ સ્ટ stockક રજિસ્ટર
মৃত ওজন,મરણું
ডিল,વ્યવહાર
সহকারী ডিলিং,વ્યવહાર મદદનીશ
ডিলিং,ધન
মৃত্যু বার্ষিকী,વર્ષગાંઠ
মহার্ঘ ভাতা,અણગમો ભથ્થું
মৃত্যুর সুবিধা,મૃત્યુ લાભ
মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি,મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી
সেবায় মৃত্যু,નોકરીમાં મૃત્યુ
Deauthorizatioin,અધોગતિ
দেবর,મક્કમ
ডেবিট,ઉધાર
ডেবিট পরামর্শ,ઉધાર
Debt ণ,દેવું
Debt ণ ব্যবস্থাপনা,દેવા વ્યવસ્થા
Deb ণগ্রহীতা,દેવાદાર
মৃত,મૃત
শালীনতা,શિષ્ટતા
বিকেন্দ্রীকরণ,વિકેન્દ્રીકરણ
সিদ্ধান্ত ফ্যাক্টর,નિર્ણાયક પરિબળ
সিদ্ধান্ত,નિર્ણય
সিদ্ধান্ত গ্রহণ,નિર્ણય લેવો
সিদ্ধান্ত গ্রহণ প্রক্রিয়া,નિર્ણય લેવાની પ્રક્રિયા
ঘোষণা,જાહેરાત
আয়ের ঘোষণা,આવકની ઘોષણા
ঘোষিত মান,ઘોષિત મૂલ્ય
শপথ ঘোষণা,શપથ પર જાહેર કરવું
ডিকোড,ક decંગ કરવું
ডিকন্ট্রোল,અંકુશ
সজ্জা,શિષ્ટાચાર
হ্রাস,ઘટાડો
ডিক্রি,હુકમનામું
উত্সর্গ,સમર્પણ
বাদ,કપાતપાત્ર
ছাড়,બાદબાકી
উত্স এ ছাড়,મૂળમાં કપાત
বেতন থেকে ছাড়,પગારમાંથી કપાત
কাজ,Deedણ
বন্ধকের দলিল,ગીરો -ખત
গণ্য বিশ্ববিদ্যালয়,માનવામાં આવતી યુનિવર્સિટી
ডিফেস,ઠપકો
ডি ফ্যাক্টো,વાસ્તવિક
ডিফলেশন,પરાકાષ્ઠા
মানহানি,બદનામી
ডিফল্ট,ચૂક
খেলাপি,ચુકવણી કરનાર
ত্রুটিযুক্ত,ખામીયુક્ત
প্রতিরক্ষা,બચાવ
প্রতিরক্ষা পরামর্শ,સંરક્ષણ સલાહ
প্রতিরক্ষা উত্পাদন,સંરક્ષણ ઉત્પાદન
প্রতিবাদী,પ્રતિવાદી
স্থগিত,વિલંબ કરવો
স্থগিত ব্যয়,વિલંબિત ખર્ચ
ডিফায়েন্স,અવજ્ defા
ঘাটতি,ક્ષતિ
ঘাটতি বাজেট,ખાધ બજેટ
সংজ্ঞায়িত,વ્યાખ્યા કરવી
অস্বীকার করুন,બદનામી કરવી
অবক্ষয়,અધોગતિ
ডিগ্রি,પ્રમાણ
দেজুরে,નિશ્ચય કરવો
বিলম্ব,વિલંબ
প্রতিনিধি,પ્રતિનિધિ
প্রতিনিধি কর্তৃপক্ষ,સોંપાયેલ સત્તાધિકારી
প্রতিনিধি,પ્રતિનિધિમંડળ
ক্ষমতার প্রতিনিধি,સત્તાઓનું પ્રતિનિધિમંડર
মুছে ফেলা,કા delી નાખવું
মুছে ফেলা,કા delી નાખવું તે
ভেবেচিন্তে,જાણી જોઈને
আলোচনা,વિચાર -વિમર્શ
ডেলিসেন্সিং,દખલ
সীমানা,સીમત્તિ
বিতরণ,પહોંચાડવું
বিতরণ,ડિલિવરી
চাহিদা,માંગ
চাহিদা নোট,માંગ -નોંધ
সীমানা,સીમાંકન
ডেমি-সরকারী,કમી-સરકારી
গণতন্ত্র,લોકશાહી
প্রদর্শন,નિદર્શન
ডিমোরালাইজেশন,વિપુલતા
ডেমিউরেজ,દુરાગ્રહી
অস্বীকার,અસ્વીકાર
ডিনোমিনেশন,સંપ્રદાય
ডি নভো,નવેસર
অস্বীকার,નામંજૂર કરવું
প্রস্থান,રવાના થવું
বিভাগ,વિભાગ
বিভাগীয়,વિભાગ સંબંધી
বিভাগীয় ক্রিয়া,ખાતાકીય કાર્યવાહી
বিভাগীয় তদন্ত,ખાતાકીય તપાસ
বিভাগীয় তদন্ত,વિભાગીય તપાસ
বিভাগীয় অনিয়ম,વિભાગીય અનિયમિતતા
বিভাগীয় গ্রন্থাগার,વિભાગીય ગ્રંથાલય
বিভাগীয় অবহেলা,ખાતાકીય બેદરકારી
বিভাগীয় অনুমতি,ખાતાકીય પરવાનગી
বিভাগীয় যোগ্যতা পরীক্ষা,વિભાગીય લાયકાત પરીક્ષા
প্রস্থান,વિદાય
নির্ভরতা শংসাপত্র,પર આધારીત પ્રમાણપત્ર
নির্ভরশীল,આશ્રિત
নির্ভরযোগ্য শিশু,આશ્રિત બાળકોને
মোতায়েন,તંગ
ডিপেন্টেন্ট,શાપર
নির্বাসন,દેશવટો
ডিপোজ,ચોકી કરવી
আমানত,થાપણ
ডিপো,ડિપો
অবচয়,અવમૂલ્યન
হতাশ শ্রেণি,હતાશ વર્ગ
বঞ্চিত,વંચિત કરવું
ডেপুটেশন,પ્રતિનિધિમંડળ
ডেপুটেশন ভাতা,પ્રતિનિયુક્તિ ભથ્થું
সহকারী,નાયબ
নিয়ন্ত্রিত,નિકાલ કરેલું
দায়িত্ব পালনে অবহেলা,કર્તવ્યન
Ereveration,વિલંબ
অবমাননা,અપમાન
অবমাননাকর,અપમાનજનક
অবমাননাকর মন্তব্য,અપમાનજનક નોંધ
বংশোদ্ভূত,વંશજ
বর্ণনা,વર્ણન
যোগ্য,લાયક
নকশা,આચાર
মনোনীত,હોદ્દો
উপাধি,હોદ્દો
প্রেরণ,રવાનગી
প্রাণবধ নোট,રવાનગી નોંધ
প্রেরণ নিবন্ধ,રવાનગી રજિસ્ટર
গন্তব্য,ગંતવ્ય
নিঃস্ব,નિરાધાર
বিশদ,વિગત
বিশদ,વિગતવાર
সনাক্ত করুন,શોધી કાectવું
আটক,અટકાયત
ডিটেনু,અટકાયત
সংকল্প,નિશ્ચય
বাধা,વિસ્ફોટ
ক্ষতি,હાનિ
ক্ষতিকারক,હાનિકારક
অবমূল্যায়ন,અવમૂલ્યન
ধ্বংস,બરછટ
উন্নয়ন,વિકાસ
বিচ্যুত,વિચલિત થવું
যন্ত্র,સાધન
ভক্তি,ભક્તિ
নির্ণয়,નિદાન કરવું
চিত্র,ચિત્ર
ডায়েরি,ડાયરી
ডিক্টেশন,શરતી
মারা যায় না,મૃત્યુ ન
ডায়েট,આહાર
পরিপাক করা,પટા
মর্যাদাপূর্ণ,ગૌરવપૂર્ણ
মর্যাদা,ગૌરવ
ডিগ্রেশন,ભિન્નતા
Dilatory,પાતળું
দ্বিধা,મૂંઝવણ
পরিশ্রমী,મહેનતુ
মাত্রা,પરિમાણ
ডিপ্লোমা,ડિપ્લોમા
কূটনীতি,રાજનીતિ
কূটনৈতিক অনাক্রম্যতা,રાજનીતિની પ્રતિરક્ષા
সরাসরি,સીધું કરવું
সরাসরি প্রতিযোগিতা,સીધી હરીફાઈ
সরাসরি সাক্ষাত্কার,પ્રત્યક્ષ મુલાકાત
অভিমুখ,દિશા
ডিরেক্টরি,ડિરેક્ટરી
সরাসরি নিয়োগ,સીધી ભરતી
অস্বীকার করুন,નકારી કાallવું
অক্ষমতা,અપંગતા
প্রতিবন্ধী ব্যক্তি,અપંગ વ્યક્તિ
অক্ষম সুবিধা,અપંગ લાભ
অসুবিধা,ગેરફાયદા
একমত,અસંમત થવું
অস্বীকার করা,અસ્વીકાર
অস্বীকৃতি,અસ્વીકાર
বিপর্যয়,આપત્તિ
দুর্যোগ ব্যবস্থাপনা,આપત્તિનું સંચાલન
ডিসব্যান্ড,વિખેરી નાખવું
বিতরণ,વિતરણ
বাতিল করা,કા discી નાખવા
স্রাব,રજા
স্রাব স্লিপ,-નાગરી કાપલી
শাস্তিমূলক ব্যবস্থা,શિસ્તબદ્ધ પગલાં
শৃঙ্খলাবদ্ধ পদ্ধতি,શિસ્તબદ્ધ કાર્યપદ્ધતિ
শৃঙ্খলা,શિસ્ત
অস্বীকার করুন,રાજદ્રોહ
প্রকাশ,જાહેર કરવું
অসন্তুষ্টি,અણબનાવ
বিচ্ছিন্নতা,અસંગત
বন্ধ করুন,બંધ કરવું
মতবিরোধ,અસંગત
ছাড়,છૂટ
আবিষ্কার,શોધવું
কুখ্যাত,અણીદાર
তাত্পর্য,અસંગતિ
বিচক্ষণতা,વિવેક
বিচক্ষণ অনুদান,વિવેકાધીન
বিবেচনামূলক ক্ষমতা,વિવેકાધિકાર
বৈষম্য,ભેદભાવ
আলোচনা,ચર્ચા
অসাধু,અપ્રમાણિક
অসম্মান,અપરાધ
বিভাজন,વિઘટન
ডিস্ক,ઝૂંપડી
স্থানচ্যুতি,વિઘટન
অসাধু,બેભાન
বরখাস্ত,નાબૂદ કરવું
বরখাস্ত,બરતરફ
বরখাস্ত পদ্ধতি,રોકી કાર્યવાહી
অমান্য,અનાદર કરવો
ব্যাধি,અવ્યવસ્થા
বিশৃঙ্খলা,ગોટાળો
বৈষম্য,તફાવત
প্রেরণ বিভাগ,રવાનગી અનુભાગ
বিতরণযোগ্য,વિઘટનક્ષમ
ছড়িয়ে ছিটিয়ে,વિખેરી નાખવું
বাস্তুচ্যুত,અપશુકવિક
প্রদর্শন,પ્રદર્શન
অসন্তুষ্টি,નારાજી
নিষ্পত্তি,નિકાલ
নিষ্পত্তি,નિકાલ
স্বভাব,સ્વભાવ
নিষ্পত্তি,નિકાલ
বিতর্ক,વિવાદ
অযোগ্যতা,ગેરલાયકાત
উপেক্ষা,ઉપેક્ષા
ভাঙ্গন,ભંગાણ
অসন্তুষ্টি,અસંતોષ
মতবিরোধ,જુલમ કરવું
বিপর্যয়,વિધ્વંસ
বিচ্ছিন্ন,વિખેરી નાખવું
দ্রবীভূত,વિચ્છેદ
দ্রবীভূত,વિસર્જન કરવું
দূর শিক্ষন,અંતર શિક્ષણ
ডিস্টিলি,નિસ્યંદન
স্বতন্ত্র,અલગ
পার্থক্য,ભેદ પાડવો
বিকৃতি,વિકૃતિ
সঙ্কট,તક
বিতরণ,વહેચણી
বিতরণ,વિતરણ
জেলা,જિલ્લો
জেলা কেন্দ্র,જિલ્લા કેન્દ્ર
ঝামেলা,ખલેલ
ডিট্টো,બેવકૂફ
ডাইভার্সন,માર્ગાન્તર
লভ্যাংশ,ડિવિડન્ડ
বিভাগ,ભાગ
বিবাহবিচ্ছেদ,છૂટાછેડા
ডকেট,ડોકેટ
ডাক্তার,ડોક્ટર
নথি,દસ્તાવેજ
দালিলিক প্রমাণ,દસ્તાવેજી પુરાવો
ডকুমেন্টেশন,દસ્તાવેજીકરણ
আবাস,વસાહત
আবাসিক শংসাপত্র,વસવાટી પ્રમાણપત્ર
প্রভাবশালী,પ્રભુત્વપૂર્ણ
অনুদান,દાન
ডসিয়ার,ડોળ
সন্দেহজনক,શંકાસ્પદ
ডোভ টেলিং,કબૂતર
ডাউন গ্রেড,ગાળો
খসড়া,મુસદ્દો
খসড়া উত্তর,મુસદ્દો
কঠোর পরিমাপ,સખત માપ
অঙ্কন,ખેંચાણ
ড্রয়ার,દોરડું
অঙ্কন,ચિત્ર
খরা,દુકાળ
শুকনো প্রচার,ભાંગી બ promotionતી
দ্বৈত চার্জ,બેવડી ખર્ચ
দ্বৈত নাগরিকত্ব,દ્વિ નાગરિકતા
বাকি,યોગ્ય
যথাযথ পরিশ্রম,કારણે ખંત
বকেয়া,લેણું
যথাযথভাবে,યથાર્થ
নকল,નકલ કરવી
সময়কাল,સમયગાળો
ডুরেস,બળજબરી
ডিউটি,ફરજ
শুল্ক ভাতা,ફરજિયાત ભથ્થું
ডিউটি ​​চার্ট,ફરજ -ચાર્ટ
শুল্ক ছুটি,ફરજની રજા
ডিউটি ​​রুম,ફરજ -ખંડ
মারা যাওয়ার ঘোষণা,મરણ
গতিশীলতা,ગતિશાસ્ત્ર
ইয়ারমার্ক,નિર્ધારિત કરવું
অর্জিত ছুটি,મળેલ રજા
উপার্জন,કમાણી
পরিবেশ বান্ধব,પર્યાવરણમિત્ર એવી
বাস্তুশাস্ত্র,પરિસ્થિતિવિજ્ologyાન
অর্থনৈতিক,આર્થિક
অর্থনৈতিক শোষণ,આર્થિક શોષણ
অর্থনীতি,અર્થતંત્ર
অর্থনীতি শ্রেণি,ઈકોનોમી વર્ગ
সম্পাদনা,સંપાદન
সংস্করণ,આવૃત્તિ
সম্পাদকীয়,સંપાદકીય
শিক্ষা,શિક્ષણ
শিক্ষামূলক ক্যারিয়ার,શૈક્ષણિક કારકિર્દી
শিক্ষা প্রতিষ্ঠান,શૈક્ષણિક સંસ્થા
শিক্ষাগত যোগ্যতা,શૈક્ષણિક લાયકાત
প্রভাব,અસર
কার্যকর,યોગ્ય
কার্যকর দিন,અસરકારક તારીખ
প্রভাব,અસુપ્રતિરોધ
কার্যকারিতা,કાર્યપ્રધાન
দক্ষতা,કાર્યક્ષમતા
দক্ষ,કાર્યદક્ષ
বহিষ্কার,હદ
বিস্তৃত,વિસ્તૃત
Elapse,સમય
নির্বাচিত প্রতিনিধি,ચૂંટાયેલા પ્રતિનિધિ
নির্বাচন,ચૂંટણી
নির্বাচনী কলেজ,મતદાર કોલેજ
ভোটার,મતદાર
বিদ্যুতায়ন,વીજળીકરણ
ইলেকট্রনিক মিডিয়া,વીજ માધ્યમ
প্রাথমিক,પ્રારંભિક
যোগ্যতা,પાત્રતા
যোগ্যতা পরীক্ষা,યોગ્યતા કસોટી
নির্মূল,દૂર કરવું તે
স্পষ্টতা,છટણી
বিব্রত করা,શરમજનક
আত্মসাৎ,ઉચાપત
প্রতীক,મુદ્રા
এমবসিং সিল,એમ્બ os સિંગ સીલ
জরুরী,કટોકટી
জরুরী ত্রাণ,કટોકટી રાહત
জরুরী,ઉત્તરાધિકાર
অভিবাসন,વિવાદ
ইমোলমেন্টস,મળતકામ
এম্প্যানেলমেন্ট,દાન
সহমর্মিতা,સહાનુભૂતિ
নিয়োগ,નોકરીમાં રાખવું
কর্মচারী,કર્મચારી
কর্মচারী অংশগ্রহণ,કર્મચારીની સહભાગિતા
কর্মচারীর অবদান,કર્મચારી ફાળો
কর্মচারীর প্রভিডেন্ট ফান্ড,કર્મચારીનું પ્રોવિડન્ટ ફંડ
নিয়োগকর্তা,નિયોક્તા
কর্মসংস্থান,રોજગાર
কর্মসংস্থান বিনিময়,રોજગાર
কর্মসংস্থান বিজ্ঞপ্তি,રોજગાર -નોટિસ
কর্মসংস্থান অফিস,રોજગાર કચેરી
ক্ষমতায়ন,સત્તા આપવી
ক্ষমতায়ন,શક્તિ
আইন,કાયદો ઘડવો
আইন,કાયદા
সব একসাথে,Bloc
এনক্যাশ,બંધ કરવું
ঘিরা,બંધ કરવું
উত্সাহ,પ્રોત્સાહન
সীমালঙ্ঘন,અતિક્રમણ
Encumbrance,સસલા
অনুমোদন করা,શેરો
এন্ডোমেন্ট,દેણગી
শেষ পণ্য,અંતનું ઉત્પાદન
শক্তি,શક્તિ
প্রয়োগ,દબાણ
জড়িত,સંલગ્ન કરવું
বর্ধন,વૃદ્ધિ
নির্দেশ দিন,આદેશ આપવો
En মাস,અહંકાર
অনুসন্ধান,તપાસ
তালিকাভুক্ত,નોંધણી કરવી
তালিকাভুক্তি (= তালিকাভুক্তি),નોંધણી (= નોંધણી)
তালিকাভুক্তি নম্বর,પ્રવેશ -નંબર
Enroute,Enrંચું કરવું
আগত,આગામી
নিশ্চিত করা,ખાતરી કરવી
প্রবেশ করুন,પ્રવેશ
এন্টারপ্রাইজ,સાહસ
বিনোদন,મનોરંજન કરવું
বিনোদন,મનોરંજન
এনটাইটেল,હકદાર બનાવવું
অধিকারী,હકદાર
এনটাইটেলমেন্ট,હકદાર
প্রবেশদ্বার,પ્રવેશદ્વાર
প্রবেশকারী,પ્રવેશદ્વાર
প্রবেশ,પ્રવેશ
অনভিজ্ঞ স্তরের চাকরি,પ્રવેશ સ્તરનું કામ
গণনা,ગણવું તે
পরিবেশ,વાતાવરણ
দূত,દૂત
মহামারী,મહામારી
এপিটোম,સાર
সমতা,સમાનતા
ভারসাম্য,સંતુલન
সরঞ্জাম,સામાન
ইক্যুইটি,સમાનતા
সমতুল্য,સમાન
সমতুল্য,સમૃદ્ધ
নির্মূল,નાબૂદ કરવું
এরতা,ભંડાર
ত্রুটি,ભૂલ
ক্রমবর্ধমান,વધારાનું કામ
এসকর্ট,ક escંગર
অপরিহার্য,આવશ્યક
প্রতিষ্ঠা,સ્થાપના
অনুমান,અંદાજ
আনুমানিক খরচ,અંદાજિત ખર્ચ
নীতিশাস্ত্র,શિશ્મિક
শিষ্টাচার,શિષ્ટાચાર
অপসারণ,ખાલી કરાવવું તે
এড়ানো,ટકી રહેવું
মূল্যায়ন,મૂલ્યાંકન
জোড় সংখ্যা,બેકી સંખ્યા
শেষ,સંભવિત
উচ্ছেদ,હદ
প্রমান,પુરાવો
বিবর্তিত,વિકસિત થવું
ঠিক,ચોક્કસ
পরীক্ষা,પરીક્ષા
পরীক্ষা,પરીક્ષક
পরীক্ষক,પરીક્ષક
উদাহরণ,ઉદાહરણ
খনন,ખોદકામ
দুর্দান্ত,ઉત્તમ
ব্যতিক্রম,અપવાદ
ব্যতিক্রমী,અસાધારણ
অতিরিক্ত,વધારાની
বিনিময়,વિનિમય
এক্সিকিউয়ার,સરકારી ખજાનો
আবগারি (= আবগারি শুল্ক),આબકારી (= આબકારી ફરજ)
বাদ দিন,બાકાત રાખવું
এক্সক্লুসিভ,વિશિષ્ટ
ক্ষমা,માફી
এক্সিকিউট,અમલમાં મૂકવું
কার্যনির্বাহী,કારોબારી
কার্যনির্বাহী কমিটি,કારોબારી સમિતિ
নির্বাহী ক্ষমতা,કારોબારી સત્તા
এক্সিকিউটিভস,અધિકારીઓ
এক্সিকিউটিভ স্টাফ,કારોબારી કર્મચારી
ছাড়,મુક્તિ
ছাড়,મુક્તિ
অনুশীলন,કસરત
প্রাক্তন গ্র্যাটিয়া,ભૂતપૂર્વ ગ્રેટિયા
প্রাক্তন গ্রেটিয়া পেমেন্ট,પૂર્વ-ગ્રેટિયા ચુકવણી
নিষ্কাশন,અઘોષ
সম্পূর্ণ,નિષ્ઠુર
প্রদর্শন,પ્રદર્શિત કરવું
এক্সিজেন্সি,ઉગાડવી
এক্সিম নীতি,એકમંત્રી નીતિ
প্রস্থান,બહાર નીકળવું
প্রস্থান সাক্ষাত্কার,બહાર નીકળતા મુલાકાત
প্রস্থান নীতি,બહાર નીકળો નીતિ
প্রস্থান জরিপ,એક્ઝિટ પોલ
পদাধিকারবলে,અપરિપક્વ
বহিষ্কার,નિર્દોષ કહેવું
সম্প্রসারণ,વિસ્તરણ
প্রাক্তন অংশ,એકપક્ષી
প্রবাসী,દેશનિકાલ
সমীচীন,યોગ્ય
ত্বরান্বিত করা,જલદી કરવી
বহিষ্কার করা,હાંકી કાelવું
ব্যয়,ખર્ચ
অভিজ্ঞতা,અનુભવ
পরীক্ষা,પ્રયોગ
বিশেষজ্ঞ,નિષ્ણાત
মেয়াদোত্তীর্ণ,સમાપ્તિ
মেয়াদোত্তীর্ণ তারিখ,અંતિમ તારીખ
ব্যাখ্যা,સમજૂતી
স্পষ্ট,સ્પષ્ટ
শোষণ,શોષણ
অন্বেষণ,અન્વેષણ કરવું
বিস্ফোরণ,વિસ્ફોટ
রফতানি,નિકાસ
প্রাক্তন পোস্ট ফ্যাক্টো,ભૂતપૂર્વ
প্রকাশ করা,સ્પષ્ટ
অভিব্যক্তি,અભિમાન
তাড়ানো,હાંકી કાulsionવું
প্রসারণ,કા expી નાખવું
প্রসারিত করা,વધારવું
ব্যাপ্তি,હદ
বাহ্যিক,બાહ્ય
চাঁদাবাজি,મુકાબલો
অতিরিক্ত,વધારે
নির্যাস,અર્ક
অসাধারণ,અસાધારણ
অসংযত,ઉડાઉ
চরমপন্থী,ઉગ્રતાવાદી
এক্সট্রোভার্ট,બહિર્મુખ
চোখের সাক্ষী,ચોખ્ખા સાક્ષી
বানোয়াট,રચના કરવી
পরিচিতি,ફેસ વેલ્યુ
সহজতর করা,સરળતા કરવી
সুবিধা,સગવડ
ফ্যাসিমাইল,પ્રેક્ષય
সত্য,હકીકત
দলীয়তা,જૂથબંધી
ফ্যাক্টর,પરિબળ
কারখানা,કારખાનું
সত্য,વાસ્તવિક
অনুষদ,શક્તિ
ব্যর্থ,નિષ્ફળ થવું
মেলা,ન્યાયી
বিশ্বাস,વિશ્વાસ
নকল,બનાવટી
পরিবার,કુટુંબ
দুর্ভিক্ষ,દુકાળ
ভাড়া,ભાડું
বিদায়কালীন অনুষ্ঠান,વિદાય
কৃষিকাজ,ખેતી
ক্লান্তি,થાક
দোষ,દોષ
আনুকূল্য,તરફેણ
সম্ভাব্যতা,શક્યતા
ফেডারেশন,સંઘ
ফি,ફી
ফিরে ফিড,ફીડ પાછું ખવડાવવું
অনুভূতি,લાગણી
ফেলিসিট,બલિદાન
ফেলো,સાથી
ফেলোশিপ,ધર્મનત્વ
মহিলা,સ્ત્રી
উর্বর,ફળદ્રુપ
কল্পিত,બનાવટી
বিশ্বস্ততা,વફાદારી
ক্ষেত্র,ક્ષેત્ર
চিত্র,આંકડો
ফাইল,ફાઈલ
ফাইলিং,ફાઈલિંગ
ফিল্ম,ફિલ્મ
চূড়ান্ত,અંતિમ
অর্থায়ন,ફાઇનાન્સ
আর্থিক,નાણાકીય
ফিনান্সার,નાણાંકીય
অনুসন্ধান,તારણ
ভাল,દંડ
চারুকলা,કલાક્ષેત્ર
আঙুলের মুদ্রণ,આંગળીની છાપ
সমাপ্ত পণ্য,તૈયાર માલ
আগুন,આગ
গুলি চালানো,ફાયરિંગ
দৃঢ়,મક્કમ
প্রাথমিক চিকিৎসা,પ્રાથમિક સારવાર
প্রথম শ্রেণি,પ્રથમ વર્ગ
প্রথম বিভাগ,પ્રથમ વિભાગ
প্রথম তথ্য প্রতিবেদন,પ્રથમ માહિતી અહેવાલ
রাজকোষ,નાણાકીય
ফিশারি,મત્સ્યઉદ્યોગ
ফিট,યોગ્ય
ফিটনেস,યોગ્યતા
ঠিক আছে,સ્થિર કરવું
স্থিরকরণ,નિર્ધારણ
স্থির,નિશ્ચિત
পতাকা,ધ્વજ
ফ্ল্যাপ,ફફડાટ
সমান,ફ્લેટ
বহর,કાફલો
নমনীয়তা,લવચીકતા
ফ্লাইট,ઉડ્ડયન
বন্যা ত্রাণ,પૂરથી રાહત
মেঝে,માળા
প্রবাহ,પ્રવાહ
ওঠানামা,વધઘટ
ভ্রূণের,ગર્ભપાત
ফোল্ডার,ફોલ્ડર
ফোলিও,ફોલિયો
অনুসরণ করুন,અનુસરવું
অনুসরণ,અનુયાયી
অনুগামী,અનુયાયી
Foment,ઉશ્કેરવું
পা নোট,પગની નોંધ
জোরকৃত দিনমজুর,જાડુ મજૂર
পূর্বাভাস,આગાહી
পুর্বসিদ্ধান্ত,પૂરેપૂરી નિષ્કર્ષ
বিদেশী,વિદેશી
ফোরম্যান,ફોરમેન
ফরেনুন,પૂર્વવ્યાપી
দূরদর্শিতা,અગમચેતી
ফোরওয়ার্ড,પૂર્વાધિકાર
জালিয়াতি,જપ્ત કરવું
জাল,બનાવટી
জালিয়াতি,બનાવટી
ফর্ম,ફોર્મ
আনুষ্ঠানিক,વિધિસર
ফর্ম্যাট,અનુરોધ
প্রাক্তন,ભૂતપૂર્વ
সূত্র,સૂત્ર
অবিলম্বে,તરત
ফরোয়ার্ড,આગળ વધવું
ফরোয়ার্ডিং লেটার,રવાના -પત્ર
ভিত্তি,પાયો
ভগ্নাংশ,અપૂર્ણાંક
ফ্র্যাঞ্চাইজি,મતાધિકાર
জালিয়াতি,છેતરપિંડી
বিনামূল্যে,મુક્ત
বরফে পরিণত করা,સ્થિર કરવું
ফ্রেইট,નૂર
ফ্রিকোয়েন্সি,આવર્તન
জ্বালানী,બળતણ
পূর্ণ-স্কেল,સંપૂર્ણ પાયો
ফাংশন,કાર્ય
তহবিল,ભંડોળ
মৌলবাদ,કટ્ટરવાદ
সজ্জিত,સજ્જ કરવું
আরও কর্ম,આગળ ની કાર્યવાહી
লাভজনক কর্মসংস্থান,લાભદાયી રોજગાર
লাভজনক পেশা,લાભદાયી વ્યવસાય
গেট পাস,દ્વાર -પાસ
গেজেটেড,રાજપત્રિત
গেজেটেড ছুটি,રાજપત્રિત રજા
সাধারণ,સામાન્ય
সাধারণ প্রশাসন,સામાન્ય વહીવટ
সাধারণ দেহ,સામાન્ય સંસ્થા
সাধারণ নির্বাচন,સામાન્ય ચુંટણી
সাধারন সভা,સામાન્ય બેઠક
সাধারণ অভ্যাস,સામાન્ય પ્રથા
সাধারণ পদক্ষেপ,સામાન્ય કાર્યપદ્ધતિ
সাধারণ নিয়ম,સામાન્ય નિયમ
জেনারেল ওয়ার্ড,સામાન્ય વોર્ડ
প্রজন্ম,નિર્માણ
প্রতিভা,પ્રતિભાશાળી
অকৃত্রিম,વાસ્તવિક
উপহার,ભેટ
গিস্ট,સારાંશ
গ্লোবাল টেন্ডার,વૈવિધ્ય
শব্দকোষ,ગ્લોસરી
লক্ষ্য,ધ્યેય
নামা,નીચે જાઓ
গোল্ডেন হ্যান্ডশেক (= গোল্ডেন প্যারাসুট),ગોલ્ડન હેન્ડશેક (= ગોલ્ડન પેરાશૂટ)
ভাল,સારું
ভাল ব্যবহার,સારી વર્તણૂક
ভাল বিশ্বাস,સદ્ભાવના
ভাল অফিস,સારા અધિકારીઓ
শুভেচ্ছা,શુભેચ્છા
শাসন,શાસન કરવું
শাসন,શાસન
সরকার,સરકાર
ভারত সরকার,ભારત સરકાર
ভারত সরকার উদ্বেগ,ભારત સરકારની ચિંતા
ভারত সরকার উদ্যোগ,ભારત સરકાર
সরকারী প্রেস,સરકારી દબા
সরকারী কর্মচারীরা বিধি পরিচালনা করে,સરકારી કર્મચારીઓ
সরকারী পরিসেবা,સરકારી સેવા
গ্রেডেশন,ક્રમ
শ্রেণী,દરજ્જો
গ্রেডিং,ક્રમ
স্নাতক,સ્નાતક
স্নাতক মজুরি,ક્રમશ wages
স্নাতক প্রশিক্ষণার্থী,સ્નાતક તાલીમાર્થી
ঘুস,કલમ
সর্বমোট,કુલ સરવાળો
প্রদান,અનુદાન
অনুদান-সহায়তা,સહાયક અનુદાન
আঙ্গুর,દ્રાક્ષ
চিত্রলেখ,ગ્રાફ
গ্রাফোলজি,આવરણ
কৃতজ্ঞ,આભારી
গ্র্যাচুয়িটি,સ્નાયુ
সবুজ হাত,લીલોતરી
শুভেচ্ছা,અભિવાદન
অভিযোগ,ફરિયાદ
গুরুতর,વ્યગ્ર
স্থূল,કુલ
মোট পরিমাণ,કુલ રકમ
স্থূল অসদাচরণ,ભારે ગેરવર્તન
অমার্জিত অবহেলা,ગંભીર બેદરકારી
পুরো লাভ,કુલ નફો
মোট আয়,કુલ આવક
সর্ব মোট,એકંદર કુલ
গ্রাউন্ডলেস,જમીનહીન
সর্বনিম্ন মূল্য,જમીન -ભાડું
মাঠ,મેદાન
গ্রুপ,સમૂહ
গ্রুপিং এবং গ্রেডিং,જૂથબદ્ધ અને ગ્રેડિંગ
গ্যারান্টি,બાંયધરી
গ্যারান্টর,બાંયધરી આપનાર
প্রহরী,ચોકી
গার্ড ফাইল,ગાર્ડ ફાઈલ
অভিভাবক,ખલી
অতিথিশালা,મહેમાનો
গাইড,માર્ગદર્શન
নির্দেশিকা,માર્ગદર્શન
অপরাধবোধ,અપરાધ
অভ্যাস,આદત
অভ্যাসগত,રોજનું
হাফ-হলিডে,અર્ધ-રજા
