English,Malayalam
Earthworm,മണ്ണിര
Entomologist,ഇനോമനോളജിസ്റ്റ്
Environmentalist,പരിസ്ഥിതി പ്രവർത്തകൻ
Factor,ഘടകം
Factor productivity,ഘടക ഉൽപാദനക്ഷമത
Factorage,തൊഴില്പരമായ
Factorial block design,ഫാക്റിയൽ ബ്ലോക്ക് ഡിസൈൻ
Facultative,ഭസ്ഥാനി
Fallow,വീഴുക
Family,കുടുംബം
Farm appraisal,കാർഷിക വിലയിരുത്തൽ
Farm budgeting,കാർഷിക ബജറ്റിംഗ്
Farm business,കാർഷിക ബിസിനസ്സ്
Farm planning,കാർഷിക ആസൂത്രണം
Farmer,കൃഷിക്കാരന്
Farming,കൃഷി
Fasciation,ആസാധനം
Fecundation,ക്ഷീണം
Fermentation,അഴുകൽ
Fertility,ഫലഭൂയിഷ്ഠത
Fertilizer,വളം
Fertilizer use efficiency,രാസവളം കാര്യക്ഷമത ഉപയോഗിക്കുക
Fibrous,നാരുകളുള്ള
Field,വയല്
Field capacity,ഫീൽഡ് ശേഷി
Field demonstration,ഫീൽഡ് പ്രകടനം
Fixation,പരിഹാരം
Flooding,വെള്ളപ്പൊക്കത്തിൽ
Flow diagram,ഫ്ലോ ഡയഗ്രം
Food value,ഭക്ഷണ മൂല്യം
Forage (fodder),തീറ്റപ്പുല്ല് (കാലിത്തീറ്റ)
Forecasting,പ്രവചിക്കുക
Forest,കാട്
Forestation,വിരാമം
Frond,വഴുതിവീഴുന്ന
Frost resistant,ഫ്രോസ്റ്റുകൾ പ്രതിരോധം
Frost,ശൈതം
Frozen (fruit & vegetable),ഫ്രീസുചെയ്ത (പഴവും പച്ചക്കറിയും)
Fructification,ഉന്മേഷം
Fruit drop,പഴൻ ഇടിവ്
Fruit-set (fruit setting),ഫ്രൂട്ട് സെറ്റ് (ഫ്രൂട്ട് ക്രമീകരണം)
Fumigation,ഉപക്കുറി
Fungicide,കുമിൾനാശിനി
Fungistatic,തന്ത്രശാലിയായ
Fungus,കുമിള്സസം
Furow,ചാടോ
Fusion,സംയോജന
Fuzz,ഫസ്
Fuzzy,അവ്യക്തമായ
"Fennel, anise","പെരുംജീരകം, ആശംസകൾ"
Fenugreek,ഉലുവ
Fig,അത്തിപ്പഴം
Finger millet,ഫിംഗർ മില്ലറ്റ്
Fire-flame bush,തീ ഫാർമിക് ബുഷ്
Flame of forest,വനത്തിന്റെ തീജ്വാല
French bean,ഫ്രഞ്ച് ബീൻ
Flea,ചെള്ള്
Fox,കുറുക്കന്
Fruit fly,ഫലം ഈച്ച
Gall (Hort),പിത്തനം (ഹോർട്ട്)
Gamete,ഗെയിമമായ
Garden,തോട്ടം
Gauge (water),ഗേജ് (വെള്ളം)
Gene bank,ജീൻ ബാങ്ക്
Gene tagging,ജീൻ ടാഗിംഗ്
Geneology,ജീരോളജി
Genetic map,ജനിതക മാപ്പ്
Genetics,ജനിതഭാസങ്ങൾ
Genome,ജീനിഹമായ
Genomic library,ജെനോമിക് ലൈബ്രറി
Genomics,ജനീകാസ്
Genotype,ജനിതനായ
Genotype,ജനിതനായ
Genus,ജീസ്
Genus,ജീസ്
Germ,ബീജം
Germicide,ഗർമ്മിയാകാവസ്ഥ
Germination,മുളച്ച്
Germplasm,ജെർംപ്ലാസം
Gibberellic acid,ഗിബ്ബെരെല്ലിക് ആസിഡ്
Ginning,ജിന്നിംഗ്
Glume,ഭയം
Glutinous,കുഴഞ്ഞ
Glycolysis,ഗ്ലൈക്കോളിസിസ്
Gneiss,ഗ്നസ്
Golden revolution,സുവർണ്ണ വിപ്ലവം
Grading,ഗ്രേഡിംഗ്
Grafted plant,ഒട്ടിച്ച പ്ലാന്റ്
Graft-incompatible,ഗ്രാഫ്റ്റ്-പൊരുത്തപ്പെടുന്നില്ല
Granna,ഗ്രന്ന
Granulation,കൃതം
Green manure,പച്ച വളം
Green revolution,ഹരിത വിപ്ലവം
Growth and development,വളർച്ചയും വികസനവും
Gummosis,ഗംമോസിസ്
Gynodioecious,ഗൈനോഡിയോസിയസ്
Gall nut,പിത്തസഞ്ചി
Garlic,വെളുത്തുള്ളി
Gerbera,ഗെർബെറ
Gherkin,ഗെർക്ക്
Ginger,ഇഞ്ചിര്
Gladiolus,ഗ്ലാഡിയോലസ്
Goat weed (ageratum),ആട് കള (ഏജററ്റം)
Grapefruit,ചെറുമധുരനാരങ്ങ
Grapes,മുന്തിരി
Green gram,ചെറുപയർ
Grewia,ഗ്രാമവകാശ
Groundnut,നിലക്കടല
Guava,പേര
Guinea grass,ഗ്വിനിയ പുല്ല്
Gall midge,പിത്തസഞ്ചി
Grass hopper,പുല്ല് ഹോപ്പർ
Gundhy bug,ഗുണ്ടി ബഗ്
Habit,ശീലം
Hail,ആഹാനം
Hairyvetch,ഹെയിവിവിച്ച്
Halophyte,ഹാലോഫൈറ്റ്
Harrow,ഹാരോ
Harvest index,വിളവെടുപ്പ് സൂചിക
Harvest,വിളവ്
Harvesting,വിളവെടുപ്പ്
Hatch,കിളിവാതില്
Hay,വയ്ക്കോല്
Haylage,ഭേഹം
Haystock,ആഞ്ഞടിക്കല്
Haze,മൂടല്മഞ്ഞ്
Hazy,മഞ്ഞ്മൂടിയ
Head (Agro),തല (അഗ്രോ)
Head (of channel),തല (ചാനലിന്റെ)
Heading back,തിരികെ തലക്കെട്ട്
Hedge,കുറ്റിച്ചെടി
Hedging,ഹെഡ്ജിംഗ്
Helix,ഹെലിക്സ്
Hematite,ഹെമറ്റൈറ്റ്
Herb,സസം
Herbarium,ഹെരിബറിയം
Herbicide,കളനാശിനി
Heredity,വംശപാരന്വരം
Heretability,പാരപാനം
Hermaphrodite,ഹെർമാഫ്രോഡൈറ്റ്
Heterochromatic,ഹെട്രോക്രോമാറ്റിക്
Heterofertilization,ഹെറ്ററേഷൻലൈസേഷൻ
Heterosis,അറ്റത്തേക്കും
Heterosome,ഹെറ്ററോസോം
Heterotroph,ഹെറോട്രോഫ്
Hexaploid,ഹെക്സാപ്ലോയിഡ്
Hibernate,ഹൈബർനേറ്റ്
High density planting,ഉയർന്ന സാന്ദ്രത നടീൽ
Hill (rice),ഹിൽ (അരി)
Histogram,ഹിസ്റ്റോഗ്രാം
Hitech horticulture,ഹൈക്ക് ഹോർട്ടികൾച്ചർ
Hive,കൂട്
Hoeing,ഹോയിംഗ്
Holding,പിടിക്കുക
Home farm,ഹോം ഫാം
Homeostasis,ഹോമോസ്റ്റാസിസ്
Homestead,ഹോംസ്റ്റേഡ്
Homogeneity,ഏകതാന
Homogenous,ഏകതാനമായ
Homologus,ഹോമോനോഗസ്
Homozygote,ഹോമോസിഗോട്ട്
Hopper,ഹോപ്പർ
Horizon,ചക്രവാളം
Horticultural crops,ഹോർട്ടികൾച്ചറൽ വിളകൾ
Horticulture,ഹോർട്ടികൾച്ചർ
Horti-silvi pastoral farming,ഹോർട്ടി-സിൽവി ഇടയശ്ത്ഠിംഗ്
Host,ആതിഥേയന്
Hot water treatment,ചൂടുവെള്ള ചികിത്സ
Hull,തൊണ്ട്
Humidity,ഈർപ്പം
Humus,ഹ്യൂമസ്
Husk,തൊലി
Husker,തൊലി
Husking,ഹസ്കിംഗ്
Hybrid,ഹൈബ്രിഡ്
Hybridization,ജലവൈദമാക്കല്
Hydration,ജലാംശം
Hydrology,ജലവൈകരണം
Hydrolysis,ജലവിശ്ലേഷണം
Hydrometer,ഹൈഡ്രെയിൻ
Hydrophilous,ഹൈഡ്രോഫിലസ്
Hydroponics,ഹൈഡ്രോപോണിക്സ്
Hydrosphere,ഹൈഡ്രോഫിയർ
Hydroscopicity,ഹൈഡ്രോസ്കോപ്പിറ്റി
Hyperparasite,ഹൈപ്പർപാരാസറ്റ്
Hyperplasia,ഹൈപ്പർപ്ലാസിയ
Hypha,എസ്യ്പ്പ്
Hypocotyl,ഹൈപ്പോകോട്ടൈൽ
Hypothesis,അനുമാനസം
Hysteresis (water),ഹിസ്റ്റെറിസിസ് (വെള്ളം)
Hazel nut,ഹാസൽ നട്ട്
Hemp,ചെതാവ്
Henbane,ഹെൻബെയ്ൻ
Henna,ഹെന്ന
Hibiscus,ചെമ്പരുത്തി
Hop,ചാട്ടം
Horse gram,കുതിര ഗ്രാം
Horse-eye-bean,കുതിര-കണ്ണ്-ബീൻ
Honeybee,തേനീച്ച
Hopper,ഹോപ്പർ
Horticulturist,ഹോർട്ടികൾച്ചറിസ്റ്റ്
Hydrologist,ജലശാസ്ത്രജ്ഞൻ
In situ grafting,സിറ്റു ഒട്ടിക്കൽ
In vitro,വിട്രോയിൽ
In vivo,വിവോയിൽ
Indiscriminate,വിവേചനരഹിതമായ
Insect,പുഴു
Insect pest,പ്രാണികളുടെ കീടങ്ങൾ
Insectary,കീസദമായ
Insecticide,കീടനാശിനി
Insectivorous,കീടനാശിനി
Insolation,ധിക്കാരി
Insoluble,പുള്ളിപ്പുഴ
Instar (insect),ഇൻസ്റ്റാർ (പ്രാണികൾ)
Insulator,സുഖാനുസൃതം
Integrated disease management,സംയോജിത രോഗ പരിപാലനം
Integrated nutrient management,സംയോജിത പോഷക മാനേജുമെന്റ്
Integrated pest management,സംയോജിത കീടങ്ങളെ പരിപാലനം
Intensification,തീവ്രവാദം
Intensive,തീവമായ
Intercrop,ആലോചിക്കുക
Intercultivation (interculture),ഇന്റർ ദുഷ്പീകരണം (ഇന്റർ കൾട്ട്)
Interest,പലിശ
Internode,ഇന്റനോഡ്
Interphase (cell division),ഇന്റർഫേസ് (സെൽ ഡിവിഷൻ)
Interpolation,ഇന്റർപോളേഷൻ
Inter-sterile,ഇന്റർ-അണുവിമുക്തമാണ്
Inventory,സാധനങ്ങൾ
Inversion,വിപരീതം
Involucre,ഇവന്റോക്രെ
Ion,യൻകിട
Irradiation,വികിരണം
Irrigation,ജലസേചനം
Iso alleles,ഐഎസ്ഒ അല്ലെലുകൾ
Iso product curve,ഐഎസ്ഒ ഉൽപ്പന്ന വക്രത
Isobar,ഐസോബാർ
Isogamy,ഇസോഗമി
Isolation distance,ഒറ്റപ്പെടൽ ദൂരം
Isoploid,ഐസോപ്ലോയിഡ്
Isoquant,ഐസ്കോംകാന്റ്
Isotope,ഐസോടോപ്പ്
Indian birch,ഇന്ത്യൻ ബിർച്ച്
Indian blue pine,ഇന്ത്യൻ നീല പൈൻ
Indian cherry,ഇന്ത്യൻ ചെറി
Indian juniper,ഇന്ത്യൻ ജുനൈപ്പർ
Indian kino tree,ഇന്ത്യൻ കിനോ മരം
Indian laural tree,ഇന്ത്യൻ ലായറൽ ട്രീ
Indian madder,ഇന്ത്യൻ ഭ്രാന്തൻ
Indian maddler,ഇന്ത്യൻ മാഡ്ലർ
Indian podo phylum,ഇന്ത്യൻ പോഡോ ഫൈലം
Indigo,ഇൻഡിഗോ
Italian millet,ഇറ്റാലിയൻ മില്ലറ്റ്
Ivory tree,ആനക്കൊമ്പ് വൃക്ഷം
Ivy gourd/little gourd,ഐവി പൊറോട്ട / ലിറ്റിൽ പൊറോട്ട
Jaggery,മന്ദബുദ്ധി
Japonica rice,ജാപോണിക്ക അരി
Jassid,ജാസിദ്
Javanica rice,ജാവാനിക്ക അരി
Jelling,ജെല്ലിംഗ്
Jhum cultivation,Jum കൃഷി
Jumping gene,ചാടുന്ന ജീൻ
Junk DNA,ജങ്ക് ഡിഎൻഎ
Juvenile phase,ജുവനൈൽ ഘട്ടം
Jacaranda,ജസറന്ദ
Jackfruit,ചക്ക
Jamun,മുൻ
Jasmine,ജാസ്മിൻ
Jatti khatti,ജട്ടി ഖട്ടി
Jattrofa,ജാട്ട്രോഫ
Jute,ചണം
Jassids,ജാസിഡുകൾ
Kaolin,കയോലിൻ
Kaolinite,Koolianite
Kaolinite,Koolianite
Karyenchyma,കര്യൻചേരിമ
Karyodesma,കരോഡെസ്മ
Karyogamy,കാരിയോബാമി
Karyogram (idiogram),കാറിഗ്രാം (IDiOGRAM)
Karyokinesis,കാരിയോകിനിസ്
Karyology,കരിയോളജി
Karyolysis,കരോലിസിസ്
Karyon,കറിയോൺ
Karyotype,കാരിരിയോടൈ
Kelp (algae),കെൽപ് (ആൽഗ)
Kelvin cycle,കെൽവിൻ സൈക്കിൾ
Keratin,കെരാറ്റിൻ
Kernel,കേർണൽ
Khaira disease,ഖൈറ രോഗം
Kharif,ഖാരിഫ്
Kidding,കളിയാക്കാനുള്ള
Kinetochore,കിടോചോർ
Kitchen garden,അടുക്കളത്തോട്ടം
Kleinfilter syndrome,ക്ലീൻഫിൽട്ടർ സിൻഡ്രോം
Klenow fragment,KLENOV ശകലം
Knotching,നോട്ടിയ
Koch's postulate,കൊച്ചിന്റെ പേര്
Koppen's classification (Climate),കോപ്പേഴ്സ് ക്ലാസിഫിക്കേഷൻ (കാലാവസ്ഥ)
Krebs cycle,ക്രെസ് സൈക്കിൾ
Kurtosis,കുട്ടി
KVK (krishi vigyan kendra),കെവികെ (കൃഷി വിജ്ഞൻ കേന്ദ്ര)
Kadam,കടാം
Kale,കലെ
Kans grass,കന്മാർ പുല്ല്
Karonda,കരുണാന്ത
"Kidney bean, rajmah","കിഡ്നി ബീൻ, രാജ്മ"
Kiwifriut,Kiwifriuut
Knol khol,നോൾ ഖോൾ
Kodampuli,കോടംമ്പുലി
Kodo millet,കൊഡോ മില്ലറ്റ്
Kokam butter tree (mangosteen),കോകം വെണ്ണ ട്രീ (മംഗോസ്റ്റിൻ)
Khapra beetle,ഖപ്പുര വണ്ട്
L.D.50 (lethal dose 50),L.D.50 (മാരകമായ ഡോസ് 50)
Lab to land,ലംബമായി
Labile,മൗലിപ്പ്
Labour,തൊഴിലാളി
Lac operon model,ലാക് ഓപ്പറൺ മോഡൽ
Lactation,മുലയൂട്ടൽ
Lactogenic hormone (prolactin),ലാക്ടാനെനിക് ഹോർമോൺ (പ്രോലാക്റ്റിൻ)
Lactose,ലാക്ടോസ്
Lagging strand,ലഗ്ഗുചെയ്യുന്ന സ്ട്രോണ്ട്
Lambda cloning vector,ലാംഡ ക്ലോണിംഗ് വെക്റ്റർ
Laminar air flow,ലാമർ എയർ ഫ്ലോ
Lamp brush chromosome,ലാമ്പ് ബ്രഷ് ക്രോമസോം
Land,നിലം
Land capability classification,ലാൻഡ് ക്യാപിറ്റബിലിറ്റി വർഗ്ഗീകരണം
Land capability map,ലാൻഡ് ക്യാപിറ്റബിലിറ്റി മാപ്പ്
Land degradation,ഭൂമി അപകടം
Land equivalent ratio,ഭൂമി തുല്യമായ അനുപാതം
Land levelling,ഭൂമി നില
Land reclamation,ഭൂമി വീണ്ടെടുക്കൽ
Landscaping,ലാൻഡ്സ്കേപ്പിംഗ്
Land suitability,ലാൻഡ് അനുയോജ്യത
Land use pattern,ഭൂവിനിയോഗ രീതി
Langerhans cells,ലങ്കാൻഹാൻ സെല്ലുകൾ
Lapse rate,കാലഹരണപ്പെടൽ നിരക്ക്
Larva,ലാർവ
Latency,ലേറ്റേഷന്
Latent,ലെഡ് വ്യൂ
Latent infection,ഒളിഞ്ഞിരിക്കുന്ന അണുബാധ
Lateral,ലാറ്ററൽ
Laterite soils,ലാറ്ററൈറ്റ് മണ്ണ്
Latex,ലാത്ക്സ്
Lathyrism,നാതിരിവാദം
Latin square design (LSD),ലാറ്റിൻ സ്ക്വയർ ഡിസൈൻ (എൽഎസ്ഡി)
Lattice,ലാറ്റിസ്
Law of comprative advantage,കവർന പ്രയോജനത്തിന്റെ നിയമം
Law of constant returns,നിരന്തരമായ വരുമാനത്തിന്റെ നിയമം
Law of diminishing returns,വരുമാനം കുറയ്ക്കുന്നതിനുള്ള നിയമം
Law of increasing retuns,വർദ്ധനവ് വർദ്ധിപ്പിക്കാനുള്ള നിയമം
Law of limiting factors,പരിമിതപ്പെടുത്തുന്ന രീതി
Law of minimum,കുറഞ്ഞത് നിയമം
Law of substitution,പകരക്കാരന്റെ നിയമം
Law of variable proportions,വേരിയബിൾ അനുപാതങ്ങളുടെ നിയമം
Layer,അടുക്ക്
Layout,കെട്ടിടത്തിന്റെ പ്ളാന്
Leachate,അയതലിക്കുക
Leaching efficiency,ലീച്ചിംഗ് കാര്യക്ഷമത
Leaching requirement,ലീച്ച് ആവശ്യകത
Leading strand,മുൻനിര സ്ട്രാന്റ്
Leaf area duration,ഇല വിസ്തൃതി ദൈർഘ്യം
Leaf area index,ഇല ഏരിയ സൂചിക
Leaf area ratio,ഇല ഏരിയ അനുപാതം
Leaf miner,ഇല ഖനിത്തൊഴിലാളി
Leaf testing,ഇല പരിശോധന
Leaf,ഇല
Leaflet,ലഘുലേഖ
Lease,പാട്ടം
Legume,പയർവർഗ്ഗ
LEISA - (Low Energy Input Sustainable Agriculture),ലീസ - (കുറഞ്ഞ energy ർജ്ജ ഇൻപുട്ട് സുസ്ഥിര കാർഷിക മേഖല)
Lenticel,പന്നികം
Lento capillary point,ലെന്റോ കാപ്പിലറി പോയിന്റ്
Leptonema,ലെപ്റ്റോണിമ
Leptospirosis,ലെപ്റ്റോസ്പിറോസിസ്
Lero-morphic,ലെറോ-മോർഫിക്
Lesion,നിഖേഭം
Lethal mutation,മാരകമായ മ്യൂട്ടേഷൻ
Leucoplast,ല്യൂക്കോപ്ലാസ്റ്റ്
Level terrace,ലെവൽ ടെറസ്
Leveler (leveller),ലെവൽക്കാരൻ (ലെവലിയർ)
Levelling (of land),(ഭൂമിയുടെ) ലെവലിംഗ്
Ley farming,കള്ള കൃഷി
Liebig's law of minimum,കുറഞ്ഞത് ലിബിഗിന്റെ നിയമം
Ligation,ഉപക്കുറിത
Light compensation point,നേരിയ നഷ്ടപരിഹാര പോയിന്റ്
Light saturation intensity,ലൈറ്റ് സാച്ചുറേഷൻ തീവ്രത
Light transmission ratio,ലൈറ്റ് ട്രാൻസ്മിഷൻ അനുപാതം
Light trap,നേരിയ കെണി
Liming,പരിമിതമാണ്
Limitation,പരിമിതപ്പെടുത്താതെ
Limiting factor,പരിമിതപ്പെടുത്തുന്ന ഘടകം
Limonite,ലിമോണൈറ്റ്
Line,നിര
Linear response,ലീനിയർ പ്രതികരണം
Linkage,ലിങ്ക്
Linkage group,ലിങ്കേജ് ഗ്രൂപ്പ്
Linker,ലിങ്കറുകാരന്
Lint index,ലിന്റ് സൂചിക
Linters,ലിന്ററുകൾ
Lipid,ലിപിഡ്
Lipolysis,ലിപ്പോളിസിസ്
Liquidation,ലിക്വിക്റ്റേഷൻ
Lister,തലക്കെട്ട്
Lister,തലക്കെട്ട്
Listing,ലിസ്റ്റിംഗ്
Lithosphere,ലിത്തോസ്ഫിയർ
Litter,ലിറ്റർ
Live mulches,തത്സമയ പുതപങ്ങൾ
Liverwort,ലിവർവാർട്ട്
Livestock,കന്നുകാലി
Local control,പ്രാദേശിക നിയന്ത്രണം
Locus,ലോക്കസ്
Locust,വെട്ടുക
Lodging (crop lodging),താമസം (വിള താമസസ്ഥലം)
Lodicule,ലോഡിക്കുയേറ്റ്
Loess,ലോയസ്സുള്ള
Logarthimic transformation,ലോഗർട്ടിമിക് പരിവർത്തനം
Long - day plant,ദീർഘനാളത്തിന്റെ ചെടി
Long wave radiation,നീണ്ട തരംഗ വികിരണം
Loop,ലൂപ്പ്
Lopping,ലോപ്പിംഗ്
Lumber,ചപ്പുചവറുകള്
Lux,ലക്സ്
Luxury consumption (nutrient),ആഡംബര ഉപഭോഗം (പോഷകരീതി)
Luxury genes,ആഡംബര ജീനുകൾ
Lycopene,ലൈക്കോപീൻ
Lymph,ലിംഫ്
Lysimeter,ലിസിമീറ്റർ
Lysis of cell,സെല്ലിന്റെ ലിസിസ്
Lysogeny,ലിസോഗനി
Lysosome,ലിസോസോം
Lysozyme,ലൈസോസിം
Lac tree,ലാക് ട്രീ
Lac,ലാക്കി
"Lady's finger, okra","ലേഡിയുടെ വിരൽ, ഒക്ര"
Land caltrops,ഭൂമി കൽപ്ട്രോപ്പുകൾ
Lantana,ലാന്താന
Lathyrus,ലതിറിൽ
Leek,വെളുത്തുള്ളി
Lemon grass,നാരങ്ങ പുല്ല്
Lemon,നാരങ്ങ
Lentil,പന്തു
Lequorice,താഴ്ന്ന
Lettuce,ലെറ്റസ്
Lily,താമസം
Lime,നാരങ്ങ
Linseed,യന്തമായി
Litchi,Litki
Little millet,ചെറിയ മില്ലറ്റ്
Long melon,നീളമുള്ള തണ്ണിമത്തൻ
Long pepper,നീളമുള്ള കുരുമുളക്
Loquat,ലോക്വാട്ട്
Lotus,താമര
Lurcerne,മങ്ങിയത്
Lac insect,ലാക്കി പ്രാണികൾ
Lady bird beetle,ലേഡി പക്ഷി വണ്ട്
Leaf miner,ഇല ഖനിത്തൊഴിലാളി
Leaf roller,ഇല റോളർ
Leaf webber,ഇല വെബ്ബർ
Locust,വെട്ടുക
Macro evolution,മാക്രോ പരിണാമം
Macroclimate,മാക്രോക്ലൈമേറ്റ്
Macromolecule,മാക്രോമോലോൾകൾ
Macromutation,മാക്രോമുട്ടേഷൻ
Macronutrient,മാക്രോണിറ്ററി
Macropores,മാക്രോപോളർ
Maggot,പുഴു
Magma,മഗ്മ
Magnesia,മഗ്ത്രിയ
Magnesium,മഗ്നീഷ്യം
Magnetic stirrer,കാന്തികശരീരം
Magnitude,തീവ്രത
Mahua cake,മഹുവ കേക്ക്
Maintainer line,പരിപാലകൻ
Maintenance,പരിപാലനം
Maize sheller,ചോളം ഷെല്ലർ
Male sterile,ആൺകുല്യം
Malformation,വൈകല്യങ്ങള്
Malignancy,മലിതം
Malnutrition,പോഷകാഹാരക്കുറവ്
Malpractice,ദുരുപയോഗം
Malting,മാലിംഗ്
Manger,പുൽത്തൊട്ടി
Mangroves,കണ്ടൽക്കാരൻ
Manometer,ഗാനംമീറ്റര്
Manometer,ഗാനംമീറ്റര്
Mantissa (of logarithm),മാന്തിസ (ലോഗരിതം)
Manure,വളം
Manuring,വളം
Marginal,അരികിലുള്ള
Marginal cost,നാമമാത്രമായ ചിലവ്
Marginal land,നാമമാത്ര ഭൂമി
Marginal product,നാമമാത്ര ഉൽപ്പന്നം
Marginal return,നാമമാത്രമായ തിരിച്ചുവരവ്
Marine,സമുധായം
Marker (genetic),മാർക്കർ (ജനിതക)
Market,ചന്ത
Marketable,വിപണനീയമായ
Marketable surplus,വിപണന മിച്ചം
Marketed surplus,മാർക്കറ്റുചെയ്ത മിച്ചം
Marketing,മാർക്കറ്റിംഗ്
Marsh,ചതുപ്പുനിലം
Mass flow,കൂട്ട ഒഴുക്ക്
Mass selection,മാസ് തിരഞ്ഞെടുക്കൽ
Mass-spectrometer,മാസ്-സ്പെക്ട്രോമീറ്റർ
Mast,കപ്പല്പായ്മരം
Maternal inheritance,മാതൃ അനന്തരാവകാശം
Mating,ഇണചേരൽ
Matric potential,ട്രിക് സാധ്യത
Maturation,പമേയൽ
Maturity (crop),മെച്യൂരിറ്റി (വിള)
Maximum available water,ലഭ്യമായ പരമാവധി വെള്ളം
Maximum cropping,പരമാവധി ക്രോപ്പിംഗ്
Maximum residue limit,പരമാവധി ശേഷിക്കുന്ന പരിധി
Maximum sustainable yield,പരമാവധി സുസ്ഥിര വിളവ്
Maximum thermometer,പരമാവധി തെർമോമീറ്റർ
Maximum water holding capacity,പരമാവധി വാട്ടർ ഹോൾഡിംഗ് ശേഷി
Meadow orcharding,പുൽമേടുകളുടെ ആലോക്കങ്ങൾ
Mealy,Mely
Mean deviation,ശരാശരി വ്യതിയാനം
Mean life (nuclear),ശരാശരി ജീവിതം (ന്യൂക്ലിയർ)
Mean sea level,സമുദ്രനിരപ്പ്
Mean square,ശരാശരി ചതുരം
Measure,അളക്കുക
Measurement,അളവ്
Mechanical,യന്തസംബന്ധമായ
Mechanical analysis (soil),മെക്കാനിക്കൽ വിശകലനം (മണ്ണ്)
Mechanical impedence,മെക്കാനിക്കൽ ഇൻട്രക്ഷൻ
Mechanized farming,യന്ത്രവൽകൃത കൃഷി
Median,ശരാശരി
Medicinal plant,Medic ഷധ സസ്യമാണ്
Mediterranean climate,മെഡിറ്ററേനിയൻ കാലാവസ്ഥ
Megagametogenesis,മെഗാഗമെറ്റോജെനിസിസ്
Megasporangia,മെഗാസ്പോംഗീരിയ
Megaspore (macrospore),മെഗാസ്പോർ (മാക്രോസ്കൂർഡ്)
Megasporogenesis,മെഗാസ്പോജനെസിസ്
Meiosis,മെയോസിസ്
Mellow soil,മെലോ മണ്ണാണ്
Melting of DNA,ഡിഎൻഎ ഉരുകുന്നു
Membrane filter,മെംബ്രൺ ഫിൽട്ടർ
Mendelian inheritance,മെൻഡലിയൻ അനന്തരാവകാശം
Mendelism,മെൻഡലിസം
Mendel's law of inheritance,മെൻഡലിന്റെ അനന്തരാവകാശ നിയമം
Merchandise,വാപാരച്ചരക്കുകള്
Mercury,മെർക്കുറി
Meristem,കരുതലുള്ളത്
Mesoclimate,മെസ്യൂക്ലിമേറ്റ്
Mesoderm,മഷോഡെർം
Mesophyll,മെസോഫിൽ
Mesophyte,മെസോഫൈറ്റ്
Meso-pores,മെസോ-സുഷിരങ്ങൾ
Mesosphere,മെസോസ്ഫിയർ
Messenger RNA (m-RNA),മെസഞ്ചർ ആർഎൻഎ (എം-ആർഎൻഎ)
Metabolism,പരിണാമം
Metabolites,മെറ്റബോളിറ്റുകൾ
Metal dam,മെറ്റൽ ഡാം
Metamorphic rocks,മെറ്റ്മോർഫിക് പാറകൾ
Metamorphosis,മാംസം
Metaphase,മെറ്റാഫേസ്
Metastrus,മെറ്റസ്ട്രാസ്
Metaxenia,മെറ്റക്സേനിയ
Meteorology,കാലാവസ്ഥാ
Methaemoglobinaemia,മെഥമോഗ്ലോബിനമിയ
Method demonstration,രീതി പ്രകടനം
Mica,മൈക്ക
Micro basin,മൈക്രോ തടം
Micro fauna,മൈക്രോ മേന
Microbe,സൂക്ഷ്മോവിനോടോ
Microbial biomass carbon,സൂക്ഷ്മജീവ ബയോമാസ് കാർബൺ
Microbial degradation,സൂക്ഷ്മജീവികളമായ അപചയം
Microbial insecticide,സൂക്ഷ്മപരിശോധനയുള്ള കീടനാശിനി
Microbiology,മൈക്രോബയോളജി
Microbiotic,മൈക്രോബയോട്ടിക്
Microclimate,മൈക്രോക്ലൈമേഷൻ
Microenvironment,മൈക്രോൻവിയോൺമെന്റ്
Microflora,മൈക്രോഫ്ലോറ
Microgametogenesis,മൈക്രോകമെറ്റോജെനിസിസ്
Microirrigation,മൈക്രോ സോറിഗേഷൻ
Micrometeorology,മൈക്രോമീറ്ററോളജി
Micronutrient,സൂക്ഷ്മ പോഷകൻ
Microplot,മൈക്രോപ്ലോട്ട്
Micropore,മൈക്രോപോറെ
Micropyle,സൂക്ഷ്മപരിശോധന
Microscopy,സൂക്ഷ്മതൈ
Microsporangium,മൈക്രോസ്പോർച്ചർഗ്യം
Microspore culture,മൈക്രോ സോസ്പോർ കൾച്ചർ
Microspore mother cell,മൈക്രോസ്പോർഫ് മാതൃ സെൽ
Microspore,മൈക്രോ സോസ്പോർ
Microtome,മൈക്രോടോം
Microtopography,മൈക്രോടോപ്പോഗ്രാഫി
Mid-season correction,മിഡ് സീസൺ തിരുത്തൽ
Migration,കുടിയേറ്റം
Milk grain stage,പാൽ ധാന്യവേജ്
Millepede,മില്ലിപീഡ്
Millets,മില്ലറ്റുകൾ
Milling recovery,വീണ്ടെടുക്കൽ മില്ലിംഗ് വീണ്ടെടുക്കൽ
Milling,മില്ലിംഗ്
Mineral nutrition,ധാതു പോഷകാഹാരം
Mineral soil,ധാതു മണ്ണ്
Mineralisation,ധാതുവൽക്കരണം
Minerals,ധാതുക്കൾ
Minimum thermometer,ഏറ്റവും കുറഞ്ഞ തെർമോമീറ്റർ
Minimum tillage,മിനിമം കൃഷി
Minor crops,ചെറിയ വിളകൾ
Miotic index,മയക്കപരിപാലി സൂചിക
