Odiya,Gujarati
କଣ୍ଟିଜେନ୍ସି ଅନୁଦାନ,આકસ્મિક અનુદાન
କଣ୍ଟିଜେନ୍ସି ଯୋଜନା,આકસ્મિક યોજના
କଣ୍ଟିଜେଣ୍ଟ୍ ଚାର୍ଜ |,પ્રાસંગિક ખર્ચ
ନିରନ୍ତର ନିଯୁକ୍ତି |,સતત નિમણૂક
ନିରନ୍ତର ବିକାଶ |,સતત વિકાસ
ନିରନ୍ତର ପ୍ରକ୍ରିୟା |,સળંગ પ્રક્રિયા
ନିରନ୍ତର ସେବା |,સતત સેવા
ନିଷେଧାଦେଶ,પ્રતિબંધ
ଚୁକ୍ତିନାମା,કરાર
ଚୁକ୍ତିନାମା କାର୍ଯ୍ୟ,કોન્ટ્રેક્ટ -ખત
ରୋଜଗାରର ଚୁକ୍ତି,રોજગાર કરાર
ଚୁକ୍ତିନାମା ଅବଧି |,કોન્ટ્રેક્ટ ગાળો
ଚୁକ୍ତିଭିତ୍ତିକ ଡକ୍ୟୁମେଣ୍ଟ୍ |,કરાર દસ્તાવેજ
ଚୁକ୍ତିଭିତ୍ତିକ ଦାୟିତ୍। |,કરાર -જવાબદારી
ଚୁକ୍ତିଭିତ୍ତିକ ସେବା,કરાર -સેવા
ପ୍ରତିବାଦ,વિરોધાભાસ
ବିପରୀତ ବକ୍ତବ୍ୟ |,વિરોધાભાસી નિવેદન
ବିପରୀତରେ |,વિપરીત
ପ୍ରତିକ୍ରିୟା,ઉલ્લંઘન
ଯୋଗୋଦାନ,ફાળો
ଯୋଗଦାନୀ ପେନ୍ସନ୍ ସ୍କିମ୍ |,સહાયક પેન્શન યોજના
ଯୋଗଦାନ ପ୍ରଦାନକାରୀ ପାଣ୍ଠି |,સહાયક પ્રોવિડન્ટ ફંડ
ନିୟନ୍ତ୍ରଣ,નિયંત્રણ
ନିୟନ୍ତ୍ରଣକାରୀ ଅଧିକାରୀ |,નિયંત્રણ અધિકારી
ବିବାଦୀୟ,વિવાદાસ્પદ
ବିବାଦୀୟ ବିଷୟ |,વિવાદાસ્પદ બાબત
ବିବାଦ |,વિવાદ
ସୁବିଧା,સગવડ
ସମ୍ମିଳନୀ,પરંપરાગત
ପାରମ୍ପାରିକ |,પરંપરાગત
କଥାବାର୍ତ୍ତା,વાકેફ
ରୂପାନ୍ତର,રૂપાંતર કરવું
ରୂପାନ୍ତରିତ ଛୁଟି |,રૂપાંતરિત રજા
ମିଳନ,વાહન
ମିଳନ ଭତ୍ତା,વાહન ભથ્થું
ପରିବହନ କାର୍ଯ୍ୟ,વાહન -ખત
ପରିବହନ ଖର୍ଚ୍ଚ,વાહન ખર્ચ
ଦୋଷୀ,ગુનેગાર
ବିଶ୍ୱାସ,માન્યતા
ସମନ୍ୱୟ,હસ્તેશન
ସମୟ ବନ୍ଦ କରିବା |,ઠંડક બંધ અવધિ
ସହଯୋଗ,સહકાર
ସହଯୋଗୀ,સહકારી
ସହଯୋଗୀ ସମାଜ |,સહકારી મંડળી
ସହ-ଅପ୍ଟ,સહકાર
ସହ-ବିକଳ୍ପ ସଦସ୍ୟ |,સહ-ઉપસ્થિત સભ્ય
ସହଯୋଗୀ,સંકલન
ସହ-ମାଲିକ,સહ-માલિક
ସହ-ଅଂଶୀଦାର,ભાગીદાર
କପି କରନ୍ତୁ |,નકલ
କପି କରିବା,નકલ કરવી
କପିରାଇଟ୍,ક copપિરાઇટ
କର୍ଡିଆଲ୍,ઉત્તેજક
କରୋନର୍,રાજ્યાભિષેક
କର୍ପୋରେଟ୍ ଶରୀର |,સંસ્થાપિત મંડળ
କର୍ପୋରେଟ୍ ଯୋଜନା,ક corporate ક corpate ર્ગેંટ આયોજન
ନିଗମ,નિગમ
ନିଗମ କର,નિગમ કર
ସଂଶୋଧନ,સુધારણા
ସଂଶୋଧନ ପଦକ୍ଷେପ (= ସଂଶୋଧନ),સુધારાત્મક પગલાં (= સુધારણા)
ଚିଠି,પત્રવ્યવહાર
ସମ୍ବାଦଯୁକ୍ତ ପାଠ୍ୟକ୍ରମ |,પત્રવ્યવહાર અભ્યાસક્રમ
ଚିଠି ଅଂଶ |,પત્રવ્યવહાર ભાગ
ସମ୍ବାଦଦାତା,સંવાદદાતા
ଅନୁରୂପ,સમાન
କର୍ତ୍ତିରିଣ୍ଡୁମ,ઉશ્કેરાટ
ସ୍ମରଣ କର,સમર્થન કરવું
ଅହଂକାର,સમર્થન
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,ભ્રષ્ટ
ଦୁର୍ନୀତି,ભ્રષ્ટાચાર
ଭ୍ରଷ୍ଟ ଅଭ୍ୟାସ |,ભ્રષ્ટ વ્યવહાર
କସମୋପଲିଟାନ ସହର |,વિશ્વવ્યાપક શહેર
ମୂଲ୍ୟ,ખર્ચ
ମୂଲ୍ୟ,પડતર હિસાબનીસ
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,પડતર
ମୂଲ୍ୟ ଛାତ,પડતર ખર્ચ
ଫଳ ପ୍ରଭାବଶାଳୀତା |,ખર્ચ અસરકારક
ଜୀବନର ମୂଲ୍ୟ,જીવન ખર્ચ
ମୂଲ୍ୟ ଓଭରରୁନ୍,પડછાયા
କୁଟିଜ ଶିଳ୍ପ |,કુટિર ઉદ્યોગ
ପରିଷଦ,પરિષદ
ମନ୍ତ୍ରୀଙ୍କ ପରିଷଦ,મંત્રી -પરિષદ
ପରିଷଦର ପରିଷଦ |,રાજનીતિ પરિષદ
ପରାମର୍ଶ,સલાહ
କାଉନସେଲିଂ,સલાહ
କାଉଣ୍ଟର,કાઉન્ટર
କାଉଣ୍ଟର କାର୍ଯ୍ୟ,પ્રતિકૂળ કાર્યવાહી
କାଉଣ୍ଟର ଆଫିଡେଭିଟ୍ |,પ્રતિ -સોગંદ
କାଉଣ୍ଟର ଚାର୍ଜ |,પ્રતિ -ખર્ચ
କାଉଣ୍ଟର ଦାବି,પ્રતિ -દાવા
ନକଲି ମୁଦ୍ରା |,નકલી ચલણ
ନକଲି,બનાવટી
Cauterfel,પ્રતિરો
କାଉଣ୍ଟର ଅଫର୍ |,કાઉન્ટર ઓફર
କାଉଣ୍ଟରଜିନ୍ସ |,મુકદ્દમા
ପୁଲୱାମା ଆକ୍ରମଣ,ફટકો
କୁପନ୍ |,કૂપન
କ୍ୟୁରିଅର୍,કુરીય
କ୍ୟୁରିଅର୍ ସେବା,કુરિયર સેવા
ପାଠ୍ୟକ୍ରମ,અભ્યાસક્રમ
ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ,અભ્યાસ અભ્યાસક્રમો
କୋର୍ଟ କେସ୍,કોર્ટનો કેસ
ସ es ଜନ୍ୟ,સૌજન્ય
ଛୋଟ କାରଣର କୋର୍ଟ |,કોર્ટ
ଚୁକ୍ତି,કરારબદ્ધ
ଆବରଣ |,આવરણ
କଭରେଜ୍,કવરેજ
ଅକ୍ଷର ଅକ୍ଷର,સામેલ પત્ર
ମେମୋ ଆଚ୍ଛାଦନ କରେ |,આવરણ
ନୋଟ୍ ନୋଟ୍ |,Coverાંકવાની નોંધ
କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |,પેશ
କ୍ରିମି ସ୍ତର |,ક્રીમી સ્તર
ସୃଷ୍ଟି,નિર્માણ
ସୃଜନଶୀଳ |,સર્જનાત્મક
ସୃଜନଶୀଳତା,રચનાત્મકતા
କିରେ,ક crંગું
ପରିଚୟପତ୍ର କମିଟି |,ઓળખપત્ર સમિતિ
ବିଶ୍ୱସନୀୟତା,વિશ્વસનીયતા
କ୍ରେଡିଟ୍,જમા
କ୍ରେଡିଟ୍,શાશ્વત
କ୍ରେଡିଟ୍ ପରାମର୍ଶ |,જમા સલાહ
କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |,ધિરાણ અને કરકસર સમાજ
କ୍ରେଡିଟ୍ କାର୍ଡ଼,ક્રેડીટ કાર્ડ
କ୍ରେଡିଟ୍ ସୁବିଧା,શાખ સુવિધા
କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି,ધિરાણ નોંધ
କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ,ઉધાર નોધ
କ୍ରେସର୍ମର,લેણદાર
ଶବଦାହ,અંતિમ પરિશ્રમ
ଶବଦାହ ଭୂମି,પરીક્ષાનું મેદાન
କ୍ରୁ,ક્રૂર
ଅପରାଧ,અપરાધ
ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |,ગુનાહિત વિશ્વાસનો ભંગ
ଅପରାଧିକ କୋର୍ଟ |,ફોજદારી અદાલત
ଅପରାଧିକ ଅବହେଳା |,ફોજદારી બેદરકારી
ଅପରାଧିକ ଅପରାଧ |,ગુનાખોરી
ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |,ફોજદારી કાર્યપદ્ધતિ સંહિતા
ସଙ୍କଟ,સંકટ
ସଙ୍କଟ ପରିଚାଳନା,કટોકટી વ્યવસ્થાપન
ମାନଦଣ୍ଡ,માપદંડ
ସମାଲୋଚନା,ટીકા
କ୍ରସ୍,આગળના ભાગમાં
କ୍ରସ୍ ପ୍ରଜାତି,પ્રકૃતિ
କ୍ରସ୍ ଯାଞ୍ଚ |,ઉપરથી તપાસ કરવી
କ୍ରସ୍ ଚେକ୍ |,ક્રોસ ચેક
କ୍ରସ୍ ପରୀକ୍ଷା,Crossલટ પરીક્ષા
କ୍ରସ୍ ରେଫରେନ୍ସ,Crossલટ સંદર્ભ
ବହିଷ୍କାର,Crossલટ મતદાન
ବହୁମୂଲିକ ତାରିଖ,નિર્ણાયક તારીખ
ଅଶୋଧିତ,ક્રૂડ
କୁଲିପେବଲ୍ ହୋମିଡ୍ |,અપરિચિત હત્યાકાંડ
ଦୋଷୀ,ગુનેગાર
ଚାଷ,ખેતી
ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |,સાંસ્કૃતિક વિનિમય કાર્યક્રમ
ଜମୁଲେଟିଭ୍ |,સંચિત
ମୁଦ୍ରା |,ચલણ
ମୁଦ୍ରା ବିନିମୟ,ચલણ વિનિમય
ମୁଦ୍ରା ଟିପ୍ପଣୀ,ચલણી નોંધ
ସାମ୍ପ୍ରତିକ,વર્તમાન
ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |,ચાલુ ખાતાની
ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |,વર્તમાન ફરતે
ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |,વર્તમાન સત્ર
ପାଠ୍ୟକ୍ରମ ଭିଟା |,અભ્યાસક્રમ
କୋର୍ଟସେଲ,ઘટાડવું
ରକ୍ଷକ,યજમાનુસાર
ହେପାଜତ,કસ્ટડીમાં
କଷ୍ଟମ୍,રિવાજ
କଷ୍ଟମ୍,રિવાજ
ପ୍ରଥା,રૂ custom
ପାରମ୍ପାରିକ ପଦ୍ଧତି |,રૂ customિવારક કાર્યપદ્ધતિ
କଷ୍ଟମ୍ ଡ୍ୟୁଟି |,કસ્ટમ ફરજ
ଗ୍ରାହକ,ગ્રાહક
ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |,ગ્રાહક મૈત્રીપૂર્ણ
କଷ୍ଟମ୍ ପରୀକ୍ଷା,પરાકાષ્ઠા
କାଟିଦେବା,કાપવું
କାଟିବା,ઘાટા દરખાસ્ત
ତାରିଖ କାଟିବା,છેલ્લી તારીખ
ଚକ୍ର,ચક્ર
ପ୍ରତିଦିନ |,દૈનિક
ଦ Daily ନିକ ଭତ୍ତା,દૈનિક ભથ્થું
ଦ Daily ନିକ ଡାଏରୀ |,રોજિંદી ડાયરી
ଦ Daily ନିକ ରେଜିଷ୍ଟର |,દૈનિક રજિસ્ટર
ଦ Daily ନିକ ରିପୋର୍ଟ,રોજના અહેવાલ
ଦ Daily ନିକ ରୁଟିନ୍ |,રોજિંદુ કામ
ଦ daily ନିକ ବେତନ,દૈનિક વેતન
DAK ପର୍ଯ୍ୟାୟ |,ડેક સ્ટેજ
ଧର,ડેક ટ્રે
କ୍ଷତି,નુકસાન
କ୍ଷତି,નુકસાન
ବିପଜ୍ଜନକ |,જોખમી
ସାହସୀ,હિંમત
ତଥ୍ୟ,માહિતી
ଡାଟା ବ୍ୟାଙ୍କ |,આંકડા -બેંક
ତଥ୍ୟ ବେସ,આંકડાકીય આધાર
ତଥ୍ୟ ସଂଗ୍ରହ,માહિતી સંગ્રહ
ତଥ୍ୟ ଖାଇବାକୁ,આધાર સામગ્રી
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,આંકડા
ତାରିଖ,તારીખ
ଆସିବାର ତାରିଖ,આગમનની તારીખ
ଜନ୍ମଦିନ,જન્મ તારીખ
ପ୍ରସ୍ଥାନ ତାରିଖ,વિદાય થયાની તારીખ
ଡିସଚାର୍ଜ ତାରିଖ |,વિસારની તારીખ
ପରିପକ୍ୱତା ତାରିଖ,પરિપક્વતાની તારીખ
ରସିଦ ତାରିଖ,પહોંચ તારીખ
ତାରିଖ ଷ୍ଟାମ୍ପ |,તારીખનો સિક્કો
ଦିନ ସ୍କୋଲାର୍ |,દિવસના વિદ્વાન
ଦିନ ଶିଫ୍ଟ |,દિવસ પાળી
ଅନୁଗ୍ରହର ଦିନ |,દિવસ
ଦିନ କାମକୁ ଦିନ |,રોજિંદા કામ
ମୃତ ଖାତା,મૃત હિસાબ
ସମୟସୀମା,અન્તિમ રેખા
ଜଳଖିଆ,મડાગાંઠ
ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |,ડેડ સ્ટ stockક રજિસ્ટર
ମୃତ ଓଜନ,મરણું
କାରବାର,વ્યવહાર
ସହାୟକ କାରବାର |,વ્યવહાર મદદનીશ
କାରବାର,ધન
ମୃତ୍ୟୁ ବାର୍ଷିକୀ |,વર્ષગાંઠ
ପ୍ରିୟତା ଭତ୍ତା |,અણગમો ભથ્થું
ମୃତ୍ୟୁ ଲାଭ,મૃત્યુ લાભ
ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |,મૃત્યુ-આપ-નિવૃત્તિ ગ્રેચ્યુઇટી
ସେବାରେ ମୃତ୍ୟୁ,નોકરીમાં મૃત્યુ
ଡାଉଟରଜୋଜାଓନିନ୍ |,અધોગતિ
ଦେବର,મક્કમ
ଡେବିଟ୍,ઉધાર
ଡେବିଟ୍ ପରାମର୍ଶ |,ઉધાર
ରୂଣ,દેવું
Debt ଣ ପରିଚାଳନା,દેવા વ્યવસ્થા
Deb ଣଦାତା,દેવાદાર
ମୃତ,મૃત
ଶାସନ,શિષ્ટતા
ବିକେନ୍ଦ୍ରୀକରଣ,વિકેન્દ્રીકરણ
ନିଷ୍ପତ୍ତି ନେବେ,નિર્ણાયક પરિબળ
ନିଷ୍ପତ୍ତି,નિર્ણય
ନିର୍ଣ୍ଣୟ ନେବା,નિર્ણય લેવો
ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |,નિર્ણય લેવાની પ્રક્રિયા
ଘୋଷଣା,જાહેરાત
ଆୟର ଘୋଷଣା |,આવકની ઘોષણા
ଘୋଷିତ ମୂଲ୍ୟ |,ઘોષિત મૂલ્ય
ଶପଥ କର,શપથ પર જાહેર કરવું
ଡିକୋଡ୍ କରନ୍ତୁ |,ક decંગ કરવું
ଡେକଣ୍ଟ୍ରୋଲ୍ |,અંકુશ
ବିଗାମୀ,શિષ્ટાચાર
କମିବା,ઘટાડો
ଏହି ପରିସେଇ,હુકમનામું
ସମର୍ପଣ,સમર્પણ
ରିହାତି,કપાતપાત્ર
ରିହାତି,બાદબાકી
ଉତ୍ସରେ ରିହାତି,મૂળમાં કપાત
ଦରମାରୁ ରିହାତି,પગારમાંથી કપાત
କାର୍ଯ୍ୟ,Deedણ
ବନ୍ଧକ କାର୍ଯ୍ୟ,ગીરો -ખત
ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |,માનવામાં આવતી યુનિવર્સિટી
ବଦନାମ,ઠપકો
ଦେ ଫ୍ୟାକ୍ଟୋ,વાસ્તવિક
ନକଲ,પરાકાષ્ઠા
ବଦନାମ,બદનામી
ଡିଫଲ୍ଟ |,ચૂક
ଡିଫଲ୍ଟର |,ચુકવણી કરનાર
ତ୍ରୁଟିଯୁକ୍ତ,ખામીયુક્ત
ପ୍ରତିରକ୍ଷା,બચાવ
ପ୍ରତିରକ୍ଷା ଉପଦେଶ,સંરક્ષણ સલાહ
ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |,સંરક્ષણ ઉત્પાદન
ଅଭିଯୁକ୍ତ,પ્રતિવાદી
ସ୍ଥଗିତ ରଖ |,વિલંબ કરવો
ସ୍ଥଗିତ ଖର୍ଚ୍ଚ,વિલંબિત ખર્ચ
ଅବମାନନା,અવજ્ defા
ନିଅଣ୍ଟ,ક્ષતિ
ନିଅଣ୍ଟ ବଜେଟ୍ |,ખાધ બજેટ
ପରିଭାଷିତ କରନ୍ତୁ,વ્યાખ્યા કરવી
ଅଟୋ,બદનામી કરવી
ଭିକେସନ୍,અધોગતિ
ଡିଗ୍ରୀ,પ્રમાણ
ନିର୍ବନ୍ଧ,નિશ્ચય કરવો
ବିଳମ୍ବ,વિલંબ
ପ୍ରତିନିଧୀ |,પ્રતિનિધિ
ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |,સોંપાયેલ સત્તાધિકારી
ପ୍ରତିନିଧୀ,પ્રતિનિધિમંડળ
ଶକ୍ତିର ପ୍ରତିନିଧୀ |,સત્તાઓનું પ્રતિનિધિમંડર
ବିଲୋପ କରନ୍ତୁ |,કા delી નાખવું
ବିଲୋପାଘ,કા delી નાખવું તે
ଜାଣିଶୁଣି |,જાણી જોઈને
ବିଚାରପତି,વિચાર -વિમર્શ
ଦେଦକାର କରିବା |,દખલ
ପ୍ରତାରଣା,સીમત્તિ
ବିତରଣ କର |,પહોંચાડવું
ବିତରଣ,ડિલિવરી
ଚାହିଦା,માંગ
ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |,માંગ -નોંધ
ଛକ,સીમાંકન
Demi-garieruler,કમી-સરકારી
ଗଣତନ୍ତ୍ର,લોકશાહી
ପ୍ରଦର୍ଶନ,નિદર્શન
ଗଣନିରୋଗରକରଣ,વિપુલતા
ଡେମୁରିଜ୍ |,દુરાગ્રહી
ଅସ୍ୱୀକାର,અસ્વીકાર
ନାମ,સંપ્રદાય
ଦେ ନୋଭୋ |,નવેસર
ଅସ୍ୱୀକାର କର |,નામંજૂર કરવું
ବିଦାୟ,રવાના થવું
ବିଭାଗ,વિભાગ
ବିଭାଗୀୟ,વિભાગ સંબંધી
ବିଭାଗୀୟ କାର୍ଯ୍ୟ,ખાતાકીય કાર્યવાહી
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |,ખાતાકીય તપાસ
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ,વિભાગીય તપાસ
ବିଭାଗୀୟ ଅନିୟମିତତା |,વિભાગીય અનિયમિતતા
ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |,વિભાગીય ગ્રંથાલય
ବିଭାଗୀୟ ଅବହେଳା |,ખાતાકીય બેદરકારી
ବିଭାଗୀୟ ଅନୁମତି,ખાતાકીય પરવાનગી
ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |,વિભાગીય લાયકાત પરીક્ષા
ପ୍ରସ୍ଥାନ,વિદાય
ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର,પર આધારીત પ્રમાણપત્ર
ନିର୍ଭରଶୀଳ |,આશ્રિત
ନିର୍ଭରଶୀଳ ପିଲାମାନେ |,આશ્રિત બાળકોને
ନିୟୋଜନ କରନ୍ତୁ |,તંગ
ଭିକ୍ଟର |,શાપર
ନିର୍ବାସନ,દેશવટો
କ୍ଷତିପୂରଣ,ચોકી કરવી
ଜମା,થાપણ
ଡିପୋ,ડિપો
ଅବିଶ୍ୱାସନୀୟ,અવમૂલ્યન
ଉଦାସୀନ ଶ୍ରେଣୀ |,હતાશ વર્ગ
ବଞ୍ଚିତ,વંચિત કરવું
ପ୍ରତିନିଧିତ୍,પ્રતિનિધિમંડળ
ଡେପୁଟେସନ୍ ଭତ୍ତା,પ્રતિનિયુક્તિ ભથ્થું
ଡେପୁଟି,નાયબ
ପଞ୍ଜୀକୃତ |,નિકાલ કરેલું
ଡ୍ୟୁଟିର ଦି,કર્તવ્યન
ନିର୍ଯ୍ୟାତନା,વિલંબ
ପୁନରୁତ୍ଥାନ,અપમાન
ଅପମାନଜନକ,અપમાનજનક
ଅପମାନଜନକ ଟିପ୍ପଣୀ |,અપમાનજનક નોંધ
ବଂଶଧର,વંશજ
ବର୍ଣ୍ଣନା,વર્ણન
ଯୋଗ୍ୟ,લાયક
ଡିଜାଇନ୍,આચાર
ନିଯୁକ୍ତ କରନ୍ତୁ |,હોદ્દો
ନିଯୁକ୍ତ,હોદ્દો
ପଠନ,રવાનગી
ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |,રવાનગી નોંધ
ପଠନ ରେଜିଷ୍ଟର |,રવાનગી રજિસ્ટર
ଗନ୍ତବ୍ୟସ୍ଥଳ,ગંતવ્ય
ଦରିଦ୍ର,નિરાધાર
ସବିଶେଷ,વિગત
ବିସ୍ତୃତ,વિગતવાર
ଚିହ୍ନଟ କର |,શોધી કાectવું
ବନ୍ଦନା,અટકાયત
ଡିସେନୁ |,અટકાયત
ନିଷ୍ଠା,નિશ્ચય
ନିବେଦନ,વિસ્ફોટ
କ୍ଷତିକାରକ,હાનિ
କ୍ଷତିକାରକ |,હાનિકારક
ମୂଲ୍ୟ ହ୍ରାସ,અવમૂલ્યન
ବିନାଶ,બરછટ
ବିକାଶ,વિકાસ
ବିଚ୍ୟୁତ,વિચલિત થવું
ଉପକରଣ,સાધન
ଭକ୍ତି,ભક્તિ
ନିରାକରଣ,નિદાન કરવું
ଚିତ୍ର,ચિત્ર
ଡାଏରୀ,ડાયરી
ନିର୍ଦ୍ଦେଶ,શરતી
ଅଣ ମୁସ୍ କରେ |,મૃત્યુ ન
ଡାଏଟ୍,આહાર
ହଜମ କରନ୍ତୁ |,પટા
ସମ୍ମାନିତ,ગૌરવપૂર્ણ
ସମ୍ମାନ,ગૌરવ
ଖୋଳା,ભિન્નતા
ଦିଲାଟନକାରୀ,પાતળું
ଦ୍ୱନ୍ଦ୍ୱ,મૂંઝવણ
ପରିଶ୍ରମୀ,મહેનતુ
ପରିମାପ,પરિમાણ
ଡିପ୍ଲୋମା,ડિપ્લોમા
କୂଟନୀତି |,રાજનીતિ
କୂଟନ omatic ତିକ ରୋଗୀତା |,રાજનીતિની પ્રતિરક્ષા
ସିଧାସଳଖ |,સીધું કરવું
ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |,સીધી હરીફાઈ
ସିଧାସଳଖ ସାକ୍ଷାତକାର |,પ્રત્યક્ષ મુલાકાત
ଦିଗ,દિશા
ଡିରେକ୍ଟୋରୀ,ડિરેક્ટરી
ସିଧାସଳଖ ନିଯୁକ୍ତି |,સીધી ભરતી
ଅନୁମୋଦିତ,નકારી કાallવું
ଅକ୍ଷମତା,અપંગતા
ଅକ୍ଷମ ବ୍ୟକ୍ତି,અપંગ વ્યક્તિ
ଅକ୍ଷମତା ଲାଭ,અપંગ લાભ
ଅସୁବିଧା,ગેરફાયદા
ସହମତ ନୁହେଁ,અસંમત થવું
ଅନୁମୋଦିତ |,અસ્વીકાર
ନାପସନ୍ଦ,અસ્વીકાર
ବିପର୍ଯ୍ୟୟ |,આપત્તિ
ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା,આપત્તિનું સંચાલન
ବିଚ୍ଛିନ୍ନ କର |,વિખેરી નાખવું
ବିବାଦ,વિતરણ
ପରିତ୍ୟାଗ କରନ୍ତୁ |,કા discી નાખવા
ମୁକ୍ତି,રજા
ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |,-નાગરી કાપલી
ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ,શિસ્તબદ્ધ પગલાં
ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |,શિસ્તબદ્ધ કાર્યપદ્ધતિ
ଅନୁଶାସନ,શિસ્ત
ପ୍ରତ୍ୟାଖ୍ୟାନ |,રાજદ્રોહ
ପ୍ରକାଶ,જાહેર કરવું
ଅସମ୍ମାନ,અણબનાવ
ବନ୍ଦ,અસંગત
ବନ୍ଦ କରନ୍ତୁ,બંધ કરવું
ମୁକ୍ତି,અસંગત
ରିହାତି,છૂટ
ଆବିଷ୍କାର କରନ୍ତୁ |,શોધવું
ଅସମ୍ମାନ,અણીદાર
ଅସଙ୍ଗତି,અસંગતિ
ବିବେକ,વિવેક
ବିବେକ ଅନୁଦାନ,વિવેકાધીન
ବିଚକ୍ଷଣ ଶକ୍ତି,વિવેકાધિકાર
ଭେଦଭାବ,ભેદભાવ
ଆଲୋଚନା,ચર્ચા
ଅସାଧୁ,અપ્રમાણિક
ଅପମାନ,અપરાધ
ବିଚ୍ଛିନ୍ନତା,વિઘટન
ଡିସ୍କ,ઝૂંપડી
ସ୍ଥାନାନ୍ତର,વિઘટન
ଅବିଶ୍ୱାସ,બેભાન
ବରଖାସ୍ତ,નાબૂદ કરવું
ବରଖାସ୍ତ,બરતરફ
ବରଖାସ୍ତ ପଦ୍ଧତି |,રોકી કાર્યવાહી
ଅବମାନନା,અનાદર કરવો
ବିଶୃଙ୍ଖଳା |,અવ્યવસ્થા
ଅବସାନିଜଜ୍,ગોટાળો
ପାର୍ଥକ୍ୟ,તફાવત
ପଠାଇବା ବିଭାଗ |,રવાનગી અનુભાગ
ବିତରଣ ଯୋଗ୍ୟ,વિઘટનક્ષમ
ବିସର୍ଜନ କର |,વિખેરી નાખવું
ବିସ୍ଥାପିତ |,અપશુકવિક
ପ୍ରଦର୍ଶନ,પ્રદર્શન
ଅସଦାଚରଣ,નારાજી
ଚିହ୍ନ,નિકાલ
ବିସର୍ଜନ କରନ୍ତୁ |,નિકાલ
ମାନ୍ୟତା,સ્વભાવ
ଅବସାଦ,નિકાલ
ବିବାଦ,વિવાદ
ଅଯୋଗ୍ୟତା,ગેરલાયકાત
ଅବମାନନା,ઉપેક્ષા
ବ୍ୟାଘାତ,ભંગાણ
ଅସନ୍ତୋଷ,અસંતોષ
ଅସଂଗୁଣିତ,જુલમ કરવું
ବିକଶିତ,વિધ્વંસ
ବିସୟରେ,વિખેરી નાખવું
ବିସର୍ଜନ,વિચ્છેદ
ଦ୍ରବଣ,વિસર્જન કરવું
ଦୂରତା ଶିକ୍ଷା,અંતર શિક્ષણ
ଡିଷ୍ଟିଲାରୀ |,નિસ્યંદન
ଭିନ୍ନ,અલગ
ପୃଥକ କର |,ભેદ પાડવો
ବିକୃତି,વિકૃતિ
ଦୁ distress ଖ,તક
ବଣ୍ଟନ କର |,વહેચણી
ବଣ୍ଟନ,વિતરણ
ଜିଲ୍ଲା,જિલ્લો
ଜିଲ୍ଲା କେନ୍ଦ୍ର,જિલ્લા કેન્દ્ર
ବିଶୃଙ୍ଖଳା,ખલેલ
ଡିଟ୍ଟୋ |,બેવકૂફ
ଡାଇଭର୍ସନ,માર્ગાન્તર
ଡିଭିଡେଣ୍ଡ,ડિવિડન્ડ
ବିଭାଜନ,ભાગ
ଛାଡପତ୍ର,છૂટાછેડા
ଡକେଟ୍,ડોકેટ
ଡାକ୍ତର,ડોક્ટર
