Malayalam,Odiya
ഡോണോർ സെൽ,ଦାତା ସେଲ୍ |
ഡോപ്ലർ ഇഫക്റ്റ്,ଡୋପେଲର ପ୍ରଭାବ
ഡോർസൽ ആന്തരിക ഉപരിതലം,ଡୋରସାଲ୍ ଆଭ୍ୟନ୍ତରୀଣ ପୃଷ୍ଠ |
ഡോർസൽ നാഡി ചരട്,ଡୋରସାଲ୍ ସ୍ନାୟୁ କର୍ଡ |
പ്രവർത്തനരഹിതമായ,Gormancy
ഡോർസൽ ഫിൻ,ଡୋରସାଲ୍ ଫିନ୍ |
ഡോർസൽ പൊള്ളയായ നാഡീവ്യവസ്ഥ,ଡୋରସାଲ୍ ହୋଲ୍ ସ୍ନାୟୁ ପ୍ରଣାଳୀ |
ഡോർസൽ മൂക്ക്,ଡୋରସାଲ୍ ନାକ୍ଟ୍ରିଲ୍ |
ഡോർസൽ റൂട്ട് ഗാംഗ്ലിയൻ,ଡୋରସାଲ୍ ମୂଳ ଗ୍ୟାଙ୍ଗଲିଅନ୍ |
ഡോർസൽ ഉപരിതലം,ଡୋରସାଲ୍ ଭୂପୃଷ୍ଠ |
ഡോർസൽ വിസ്കോറൽ ഹമ്പ്,ଡୋରସାଲ୍ ଭିସେରାଲ୍ ହମ୍ପ୍ |
ഡോർസിവീൻറ് ഇല,DorvSivental life |
ഇരട്ട ബോണ്ട്,ଡବଲ୍ ବଣ୍ଡ |
ഇരട്ട തേങ്ങ,ଡବଲ୍ ନଡ଼ିଆ |
ഇരട്ട ഹെലിക്സ്,ଡବଲ୍ ହେଲିକ୍ସ |
ഇരട്ട സഞ്ചരിച്ച ഘടന,ଡବଲ୍ ଷ୍ଟ୍ରାଡ୍ structure ାଞ୍ଚା |
താഴേക്ക്,ଡାଉନ୍ଷ୍ଟ୍ରିମ୍ |
ഡ own ൺസ്ട്രീം പ്രോസസ്സിംഗ്,ଡାଉନ୍ଷ୍ଟ୍ରିମ୍ ପ୍ରକ୍ରିୟାକରଣ |
ഡ down ൺ സിൻഡ്രോം,ଡାଉନ୍ ସିଣ୍ଡ୍ରୋମ |
കൊകന,ଡ୍ରାକେନା
ഡ്രാക്കോ,ଡ୍ରକୋ
ഡ്രാഗൺ ഈച്ച,ଡ୍ରାଗନ୍ ଫ୍ଲାଏ |
തുള്ളി,ବୁନ୍ଦା
ഡ്രോപ്പ് ചെയ്ത,ଡ୍ରପ୍ସୀ
ഡ്രോസോഫില മെലാനോഗാസ്റ്റർ,ଡ୍ରସୋଫିଲା ମେଲାନୋଗ୍ରାଷ୍ଟର୍ |
വരള്ച്ച,ମରୁଡ଼ି
വരൾച്ചയെ പ്രതിരോധിക്കുന്ന പുല്ല്,ମରୁଡ଼ି ପ୍ରତିରୋଧକ ଘାସ |
മരുന്ന്,ଡ୍ରଗ୍
മരുന്ന്,ଡ୍ରଗ୍
മയക്കുമരുന്ന് ദുരുപയോഗം,ଡ୍ରଗ୍ ଅପବ୍ୟବହାର |
ഡ്രം വടി,ଡ୍ରମ୍ ଷ୍ଟିକ୍ |
ഡ്രൂപ്പ്,ଡ୍ରୁପ୍
വരണ്ട ബയോമാസ്,ଶୁଖିଲା ବାୟୋମାସ୍ |
വരണ്ട നിക്ഷേപം,ଶୁଖିଲା ଜମା |
ഡ്രൈപിതെക്കസ്,ଶୁଖୁଆଦ ପତ୍ର
ടി വഷളായ,ଶୁଦ୍ର ଭବିଷ୍ୟଦ୍ବକ୍ତା
Duxtule എഫറന്റ്,Ductule ef inturnt |
Ducus arteriosus,ଡକ୍ଟସ୍ ବିଚ୍ଛିନ୍ନତା |
Ducus എപ്പിഡിഡൈഡിമുസ്,ଡକ୍ଟସ୍ ଏପିଡାଇଡାଇମସ୍ |
ഡുവോഡിനം,Duodenum
ഇരട്ടിക്കല്,ନକଲ
ഡ്യൂറമറ്റർ,ଦୁରାମର
Dumamen,ସ୍ଥଗିତ
ദുരുന്റ,ଡୁରାମାଣ୍ଟା |
പൊടി മലിനീകരണം,ଧୂଳି ପ୍ରଦୂଷଣ |
കുള്ളൻ,ବଧୂ |
കുള്ളൻ,ବଧୂଣ
കുള്ളൻ സ്റ്റെം പ്ലാന്റ്,ବଧୂ-ଷ୍ଟେମ୍ ଉଦ୍ଭିଦ |
Dynein,ଡିଲିଣ୍ଟ୍ |
അക്കം,ଅଙ୍କ
കഴുകന്,ଇଗଲ
ഇയർ ഓസിക്കിക്കി,କାନ ଓସିକଲ୍ |
ഇയർകോക്കുക,କର୍ଣ୍ଣ କୋକଲ୍ |
ആദ്യ ജീവിതം,ଯଥା ଶୀଘ୍ର ଜୀବନ
ആദ്യകാല മരം,ପ୍ରାରମ୍ଭ କାଠ
ഇയർമഫ്,ଇରହଫ୍ |
ഭൂമി ഉച്ചകോടി,ପୃଥିବୀ ସମ୍ମିଳନୀ |
ഭക്ഷണം കഴിക്കുകയും കഴിക്കുകയും ചെയ്യുന്നു,ଖାଇବା ଏବଂ ଖାଇବା |
ഭൂമി,ପୃଥିବୀ
ഭൂമി,ପୃଥିବୀ
Ebenales,ଇବେନଲେସ୍
ഇബ്രാക്ടൈറ്റ്,ଇବ୍ରାକେଟେଟ୍
എലിനിസ്,ଇଚେରୀ
എക്കിനോക്കോക്കസ്,ଇକିନୋକୋକସ୍ |
എക്കോളോക്കേഷൻ,ଇଚନା
എക്ലിപ്റ്റ ആൽബ,ଇବିସିଟିଟା ଆଲବା |
പാരിസ്ഥിതിക അഡാപ്റ്റേഷൻ,ପରିବେଶ ଆଡାପ୍ଟେସନ୍ |
പാരിസ്ഥിതിക കാര്യക്ഷമത,ପରିବେଶ ଦକ୍ଷତା |
പാരിസ്ഥിതിക പരസ്പരശ്രാർത്ഥത്വം,ପରିବେଶ ପାରସ୍ପରିକଘିମା |
പാരിസ്ഥിതിക പിരമിഡ്,ପରିବେଶ ପିରାମିଡ୍ |
പാരിസ്ഥിതിക ശുചിത്വം,ପରିବେଶ ପରିମଳ
പാരിസ്ഥിതിക പിന്തുടർച്ച,ପରିବେଶଗତ ଉତ୍ତରାଧିକାରୀ |
പാരിസ്ഥിതിക സുസ്ഥിരത,ପରିବେଶ ସ୍ଥିରତା |
അനുഭാശാസ്തജ്ഞന്,ଇକୋଲୋଜିଷ୍ଟ
പരിസ്ഥിതിവിജ്ഞാനം,ପରିବେଶ
പരിസ്ഥിതിയും പരിസ്ഥിതിയും,ଇକୋଲୋଜି ଏବଂ ପରିବେଶ |
ഇക്കോസൻ ടോയ്ലറ്റ്,ଇକୋସାନ୍ ଶ toil ଚାଳୟ |
ACosystem,ଇକୋସିଷ୍ଟମ୍
ആവാസവ്യവസ്ഥ വൈവിധ്യം,ଇକୋସିଷ୍ଟର ବିବିଧତା |
ഇക്കോസിസ്റ്റം പ്രോസസ്സ്,ଇକୋସିଷ୍ଟମ୍ ପ୍ରକ୍ରିୟା |
ഇക്കോസിസ്റ്റം സേവനം,ଇକୋସିଷ୍ଟମ୍ ସେବା |
ഇക്കോടോൺ,ଇକୋଟୋନ |
ഇക്കോടൂറിസം,ଇକୋଟୋରିଜିମ୍ |
ഇക്കോടൈപ്പ്,ଇକୋଟେପ୍ |
ഇസിപി ഗ്രേഡിയന്റ്,ଇପ୍କଟି ଗ୍ରେଡିଏଣ୍ଟ୍ |
എക്ടോകാർപസ്,Ecotarpus
പതിനിധി,ଇକାଟୋଡର୍ମ୍
Ecomycorhizee,Ectomycorrihizee
എക്ടോപരാസിറ്റ്,ECtopaparaite
എക്ടോപിക് ഗർഭധാരണം,ଇକଟିକ୍ ଗର୍ଭଧାରଣ |
Eettotherm,Ecothermm
Eettermic,Ecothermic
എഡ്ജ് ഇഫക്റ്റ്,ଧାରଟି କାର୍ଯ୍ୟକାରୀ |
എഡ്ജ് സ്പീഷിസുകൾ,ଧାର ପ୍ରଜାତିଗୁଡିକ
ഫലപ്രദമായ സ്ട്രോക്ക്,ପ୍ରଭାବଶାଳୀ ଷ୍ଟ୍ରୋକ୍ |
ഫലപ്രാമം,ଇଫ୍ଟର୍
ഫലപ്രാമം,ଇଫ୍ଟର୍
പത്തായ,ଇଫିକ୍ରେଣ୍ଟ |
എഫെറന്റ് ആർട്ടീരിയൽ,ପ୍ରଭାବ ଧର୍ମଘଟ |
കാര്യക്ഷമത സൂചിക,ଦକ୍ଷତା ସୂଚକାଙ୍କ |
മാലിന്യനിര്ണ്ണി,Jffluent
മാലിന്യ ചികിത്സാ പ്ലാന്റ് (ഇടിപി),ଇଫ୍ଲୁଏଣ୍ଟ୍ ଚିକିତ୍ସା ଉଦ୍ଭିଦ (ETP)
ഇഫ്ലൂക്സ്,Efflux
സ്വീസ്റ്റഡ്,ଅଗ୍ରଗାମୀ
മുട്ട,ଅଣ୍ଡା
മുട്ട ഉപകരണങ്ങൾ,ଅଣ୍ଡା ଉପକରଣ
അഹംചേരം,ଇଗୋ ସେଣ୍ଟ୍ରିଜିମ୍ |
ഇരിക്കോണിയ ക്രാസിപ്പുകൾ,ଇକେକର୍ନିଆ କ୍ରସିପି |
സ്ഖലന ഫോർവേറ്റ്,ସ୍ନାକ୍ୟୁଲେଟୋରୀ ଡୁକ୍ଟ |
എൽ നിനോ പ്രഭാവം,ଏଲ୍ ନିନୋ ପ୍ରଭାବ |
എലയോപ്ലാസ്റ്റ്,ଇଲିୟୋପରେଟ୍
എലസ്മോബ്രാഞ്ച്,ଏଲାସୋମୋବ୍ରାଞ୍ଚ |
ഇലാസ്റ്റിക് ഫൈബർ,ଇଲାଷ୍ଟିକ୍ ଫାଇବର |
ഇലാസ്റ്റിക് ഫോഴ്സ്,ଇଲାଷ୍ଟିକ୍ ଫୋର୍ସ |
ഇലാസ്തികത,ଇଲାସ୍ଟିସିଟି |
എലാസ്റ്റിൻ,ଏଲାଷ୍ଟିନ୍
എയ്റ്റർ,Eleter
വൈദ്യുത മണ്ഡലം,ବ electric ଳିକ କ୍ଷେତ୍ର
ഇലക്ട്രിക് ലളിനിയർ,ବ electric ଦ୍ୟୁତିକ ଆଲୋକବାନ |
വൈദ്യുത അവയവം,ବ electrical ଷୟିକ ଅଙ୍ଗ
വൈദ്യുത ഡിസ്ചാർജ്,ବ electrical ଦ୍ୟୁତିକ ଡିସଚାର୍ଜ
വൈദ്യുത സാധ്യതയുള്ള വ്യത്യാസം,ବ electrical ଦୁତିକ ସମ୍ଭାବ୍ୟ ପାର୍ଥକ୍ୟ |
വൈദ്യുത സിനാപ്സ്,ବ electrical ଦୁତିକ ସିଙ୍କାପ୍ସ |
ഇലക്ട്രോകാർഡിയോഗ്രാം (ഇസിജി),ଇଲେକ୍ଟ୍ରୋକାର୍ଗ୍ରାମ୍ (ECG)
ഇലക്ട്രോകാർഡിയോഗ്രാഫ്,ପ୍ରାରମ୍ଭିକ
ഇലക്ട്രോകാർഡിയോഗ്രാഫി,ପ୍ରାରମ୍ଭିକ
ഇലക്ട്രോകെമിക്കൽ പ്രോട്ടോൺ ഗ്രേഡിയന്റ്,ଇଲେକ୍ଟ୍ରୋକେମିକାଲ୍ ପ୍ରୋନଟନ୍ ଗ୍ରେନାଏଣ୍ଟ୍ |
ഇലക്ട്രോസെൻസ്ഫലോഗ്രാം,ଇଲେକ୍ଟ୍ରୋସେନସାଲୋଗ୍ରାମ୍ |
ഇലക്ട്രോസെൻസ്ഫലോഗ്രഫി,ବ electric ଳିକତାଫାଲୋଗ୍ରାଫ୍
ഇലക്ട്രോജനിക്,ଇଲେକ୍ଟ୍ରାପେନିକ୍ |
വൈദ്യുതകാന്തിക ലെൻസ്,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ଧୂପ
വൈദ്യുതകാന്തിക വികിരണം,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ବିକିରଣ |
വൈദ്യുതകാന്തിക സിദ്ധാന്തം,ବ elect ଦ୍ୟୁତିକ ଚୁମ୍ବକୀୟ ସିଦ୍ଧାନ୍ତ |
ഇലക്ട്രോൺ സ്വീകരിച്ചവർ,ଇଲେକ୍ଟ୍ରନ୍ ଗ୍ରହଣକାରୀ |
ഇലക്ട്രോൺ ബോംബാക്രമണം,ଇଲେକ୍ଟ୍ରନ୍ ବିସ୍ଫୋରଣ |
വൈകുത്ത,ଇଲେକ୍ଟ୍ରନ୍ ଅଭାବ |
ഇലക്ട്രോൺ ഡോളർ,ଇଲେକ୍ଟ୍ରନ୍ ଦାତା |
ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,ଇଲେକ୍ଟ୍ରନ୍ ମାଇକ୍ରୋସ୍କୋପ୍ |
ഇലക്ട്രോൺ സുതാര്യത,ଇଲେକ୍ଟ୍ରନ୍ ସ୍ୱଚ୍ଛତା |
ഇലക്ട്രോൺ ട്രാൻസ്പോർട്ട് ശൃംഖല,ଇଲେକ୍ଟ୍ରନ୍ ପରିବହନ ଶୃଙ୍ଖଳା |
ഇലക്ട്രോൺ ട്രാൻസ്പോർട്ട് സിസ്റ്റം,ଇଲେକ୍ଟ୍ରନ୍ ପରିବହନ ବ୍ୟବସ୍ଥା |
വൈദ്യുതഞ്ചേറ്റീവ്,ଇଲେକ୍ଟ୍ରୋନେଗାଟିଭ୍ |
ഇലക്ട്രോനെറ്റീവ് ആറ്റം,ଇଲେକ୍ଟ୍ରୋନେଗେଟିଭ୍ ପରମାଣୁ |
ഇലക്ട്രോണിക് മാലിന്യങ്ങൾ,ଇଲେକ୍ଟ୍ରୋନିକ୍ ବର୍ଜ୍ୟବସ୍ତୁ |
ഇലക്ട്രോഫോറെസിസ്,ଇଲେକ୍ଟ୍ରୋଫୋରସସ୍
വൈദ്യുത,ଇଲେକ୍ଟ୍ରୋପ୍ରେସନ୍
ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രീപിറ്ററ്റർ,ଇଲେକ୍ଟ୍ରୋଷ୍ଟାଟିକ୍ ସବ୍ଲିକିପଏଣ୍ଟକାରୀ |
മൂലകം,ଉପାଦାନ
മൂലകം,ଉପାଦାନ
എലിഫാസ്,ହାତୀଗୁଡ଼ିକ
Elipsoid strip,ଏଲିପ୍ସଡ୍ ଷ୍ଟ୍ରିପ୍ |
എല്ലിപ്സോൈഡൽ ജോയിന്റ്,ଏଲିପସାଇଡାଲ୍ ଗଣ୍ଠି |
നീളമേറിയ ഹൃദയം,ବିସ୍ତାରିତ ହୃଦୟ |
നീളമേറിയ ഘടകം,Entelgation funtor
എൽഫിഡിയം,ଏଲଫିଡିୟମ୍
ഇച്ഛാശക്തി,ବିଲୋପ
മാര്ഗിനേറ്റ് ചെയ്യുക,ସ army ଖ
കഴിവ്,ଇମାସକ୍ରଲେସନ
ഭ്രൂണ സംസ്കാരം,ଭ୍ରୁଣ ସଂସ୍କୃତି |
ഭ്രൂണ വികസനം,ଭ୍ରୁଣ ବିକାଶ
ഭ്രൂണ രക്ഷാപ്രവർത്തനം,ଭ୍ରୁଣ ଉଦ୍ଧାର
ഭൂണം,ଭ୍ରୁଣ
ഭ്രൂണ സഞ്ചി,ଭ୍ରୁଣ ଥଳ
ഭ്രൂണ ഗവേഷണം,ଭ୍ରୁଣଗ୍ରସ୍ତ ଅନୁସନ୍ଧାନ |
സ്മൈഫോളജി,ଭ୍ରୁଣବିଶ୍ୱାସ
ഭ്രൂണ ബ്ലാസ്റ്റോപ്പോർ,ଭ୍ରୁଣିକ୍ ବ୍ଲାଷ୍ଟୋପୋର |
ഭ്രൂണ വികസനം,ଭ୍ରୁଣିକ ବିକାଶ |
ഭ്രൂണത്തിന്റെ മരണനിരക്ക്,ଭ୍ରୁଣିକ ମୃତ୍ୟୁହାର
ഉയർന്നുവരുന്ന ഹൈഡ്രോഫിറ്റെ,ଜରୁରୀ ହାଇଡ୍ରୋଫାଇଟ୍ |
കുടിയേറിപാര്പ്പ്,ସ୍ଥାନାନ୍ତରଣ
എമിലിയ സോൺചിഫോളിയ,ଏମିଲିଆ ସୋନକିଫୋଲୋଲ୍ |
വൈകാരിക പ്രക്ഷുബ്ധത,ଭାବପ୍ରବଣ ଅଶାନ୍ତିକତା |
എംപെട്രാസേയ്,ଏମୋପ୍ରାସିଆ |
Emphsema,ଏମ୍ପିଶିମା
അനുഭവ സൂത്രവാക്യം,ପରୀକ୍ଷାମୂଳକ ସୂତ୍ର |
ഇമു,ନିମନ୍
എമൽസിഫിക്കേഷൻ,ଏମୁଲିସିୟା
Eട,ଏନାମିମା |
ഇനാമൽ,ଏନେଲ
എൻകോഡുചെയ്ത എൻസൈം,ଏନକୋଡେଡ୍ ଏନଜାଇମ୍ |
വിനീതം,ଏନସାଇକେଷ୍ଟେସନ୍
അവസാനം മതിൽ,ଶେଷ କାନ୍ଥ
വംശനാശഭീഷണി നേരിടുന്ന,ଶେଷରେ
വിളവ്,ଉଣ୍ଡେମିକ୍ |
അനധനാമം,Endemition
എൻഡർഗോണിക് പ്രതികരണം,ଏଣ୍ଡ୍ରୋଗୋନିକ୍ ପ୍ରତିକ୍ରିୟା |
എൻഡോകാർപ്പ്,ଏଥନିଅର୍ପ
എൻഡോക്രൈൻ സിസ്റ്റം,ଏଣ୍ଡୋ୍ରାଇନ୍ ସିଷ୍ଟମ୍ |
എൻഡോസൈറ്റോസിസ്,ଏଣ୍ଡୋସିଟିଟୋସିସ୍ |
എൻഡോഡെം,ଏଣ୍ଡୋଡର୍ମ
Andolymph,Vollylimh
എൻഡോമെട്യം,ଏଣ୍ଡୋମେଟ୍ରମ୍
എൻഡോമുവിസീസ,ଏଣ୍ଡୋମାଇକୋରିନିଜିଜ୍ |
അഡ്രോക്കുക്ലേസ് റെക്കനിഷൻ സൈറ്റ്,ଏଣ୍ଡୋନ୍ୟୁଜ୍ ସ୍ୱୀକୃତି ସ୍ଥାନ |
എൻഡോപ്ലാസ്മിക് റെറ്റിക്യുലം,ଏଣ୍ଡୋ ପାକକ୍ଷୀ ରେଟିକୁଲମ୍ |
എൻഡോസ്കോപ്പ്,ଇଣ୍ଡୋସ୍କୋପ୍
എഡോസ്കോപ്പി,ଇଣ୍ଡୋସ୍କୋପି
എൻഡോസ്കലെട്ടൺ,ଏଣ୍ଡୋସ୍କେଲନ୍ |
എൻഡോസോം,ଇଣ୍ଡୋସୋମ୍
എൻഡോസ്പെർം,ଏଣ୍ଡୋରମ୍
എൻഡോസ്പെർമിക്,ଏଣ୍ଡୋପର୍ମିକ୍ |
എൻഡോതെലിയൽ ലൈനിംഗ്,ଏଣ୍ଡୋଥେଲିଆଲ୍ ଲାଇନ୍ |
എൻഡോതെലിയം,ଏଣ୍ଡୋଥେଲିୟମ୍
എൻഡോതെർം (ഇമോയിതെർം),ଏଣ୍ଡୋଥର୍ମ (ଇୁମୋୟୋଥରମ୍)
എൻഡോതെർമിക്,ଏଣ୍ଡୋଥର୍ମିକ୍
എൻഡോതെർമിക്,ଏଣ୍ଡୋଥର୍ମିକ୍
എൻഡോടോക്സിൻ,ଇଣ୍ଡୋଟୋକ୍ସିନ୍
എൻക്യാക്ടർ അവസാനിപ്പിക്കുക,ଶେଷ ଥଳି
എൻഡോപ്ലാസിക്,ଏଣ୍ଡୋ ପାକ୍ସିକ୍ |
എൻട്രോക്രോക്രൈൻ സിസ്റ്റം,ସୁଗନ୍ଧିତ ସିଷ୍ଟମ୍ |
Energy ർജ്ജം നിർവചിച്ചു,ଶକ୍ତି ଆସ୍ମିଲେଟେଡ୍ |
Energy ർജ്ജ ഫ്ലോ മോഡൽ,ଏନର୍ଜି ଫ୍ଲୋ ମଡେଲ୍ |
Energy ർജ്ജ തോട്ടം,ଶକ୍ତି ବୃକ୍ଷରୋପଣ
Energy ർജ്ജ തോട്ടം,ଶକ୍ତି ବୃକ୍ଷରୋପଣ
ഊർജത്തിന്റെ ഉറവിടം,ଶକ୍ତି ଉତ୍ସ |
എഞ്ചിനീയറിംഗ്,ଇଞ୍ଜିନିୟରିଂ
എന്റമോവ ഹിസ്റ്റോലിറ്റിക്ക,ଏଣ୍ଟମାଓବା HistorOLYTICA |
എന്റോബിയസ്,ଏଣ୍ଟେରୋବିୟସ୍ |
എന്റർസൈറ്റ്,ENTOROCETETETETTETE |
എന്റർടൺ,ଏଣ୍ଟର୍ଦନ୍ |
എന്തയോൺ,ସମ୍ପତ୍ତି |
എന്റോമഫിലസ്,ଏଣ୍ଟୋମୋଫିଲୋସସ୍
എന്റോമോഫിൽ,Entomofly
എൻട്രോപ്പി,ଏଣ୍ଟ୍ରପି |
പരിസ്ഥിതി,ପରିବେଶ
പരിസ്ഥിതി അവസ്ഥ,ପରିବେଶ ଅବସ୍ଥା |
പരിസ്ഥിതി നൈതികത,ପରିବେଶ ନ ics ତିକତା |
പരിസ്ഥിതി ഘടകം,ପରିବେଶ ଫ୍ୟାକ୍ଟର୍ |
പരിസ്ഥിതി സ്വാധീനം,ପରିବେଶ ପ୍ରଭାବ
പരിസ്ഥിതി മാനേജ്മെന്റ്,ପରିବେଶ ପରିଚାଳନା
"പരിസ്ഥിതി ആസൂത്രണം, ഏകോപനം",ପରିବେଶ ଯୋଜନା ଏବଂ ସମନ୍ୱୟ |
പരിസ്ഥിതി പ്രതിരോധം,ପରିବେଶ ପ୍ରତିରୋଧ
എൻസൈമാറ്റിക് ഉള്ളടക്കം,ଏନଜେଟିକ୍ ବିଷୟବସ୍ତୁ |
എൻസൈം,ଏନଜାଇମ୍
എൻസൈം സിസ്റ്റം,ଏନଜାଇମ୍ ସିଷ୍ଟମ୍ |
Enzyme- ലിങ്കുചെയ്തു,ଏନଜାଇମ୍-ଲିଙ୍କ୍ ହୋଇଛି |
നീരലമായ,ଇକନ୍
ഇസിനോഫിൽ,ଇଓସିନୋଫିଲ୍ |
എഫെഡ്ര,ଇଫେଡ୍ରା
എഫെമെറൽ വാർഷിക സസ്യം,ଇଫେମେରାଲ୍ ବାର୍ଷିକ b ଷଧ |
എഫീമെററൽ,ଇଫେମେରାଲ୍
എപ്പിസണ്ടിക്സ്,Epralalix
എപ്പികാർപ്പ്,Pickarp
എപിഡെർമൽ സെൽ,ଏପିଡିରାଲ୍ ସେଲ୍ |
എപ്പിഡെർമിസ്,ଏପିଡର୍ମିସ୍ |
എപ്പിഡെർമോഫട്ടൺ,ଏପିଡର୍ମୋଫିଲେଟନ୍ |
എപ്പിഡിഡിമിസ്,EPidIdyMIis
എപിജിന,Epigyeye
എപ്പിഗ്നിനസ്,ଏପିସିୟିନସ୍ |
അപസ്മാരം,ଅପସ୍ମାର
എപിലിമാൻ,ଏପିଲିମିନ୍
എപ്പിമോറോസിസ്,Epimorphotoss
എപിനെഫ്രിൻ,ଏପିନେଫ୍ରାଇନ୍
എപിവ്യൂറിയം,ଏଗିନେରିୟମ୍
എപ്പിപെറ്റലസ്,ଏପିପଟାଲସ୍
എപ്പിഫിസിസ്,ଏପିଫାଇଡିସ୍
എപ്പിഫൈറ്റ്,EpipheeTee
എപ്പിസോഡിക് വിഷാദം,ଏପିସୋଡିକ୍ ଡିପ୍ରେସନ୍ |
എപ്പിസ്റ്റാസിസ്,ଏପିଷ୍ଟାଟିସ୍
എപ്പിസ്റ്റാസിസ്,ଏପିଷ୍ଟାଟିସ୍
എപിത്തീലിയൽ ടിഷ്യു,ଏପୋହେଲିଆଲ୍ ଟିସୁ |
തുറന്നുകാരൻ,ଇପୋକ୍
ഇപ്ലോപ്സ്സിയം ഫിഫെസോണി,ଆକ୍ଲୋପ୍ସ୍କିଅମ୍ ଫିସେନୋ |
ഇക്വറ്റോറിയൽ പ്ലേറ്റ്,ଇକ୍ୟୁଏଟୋରିଆଲ୍ ପ୍ଲେଟ୍ |
സന്തുലിതാവസ്ഥ,ସନ୍ତୁଳନ
സന്തുലിതാവസ്ഥ അവശിഷ്ടങ്ങൾ,ସନ୍ତୁଳନ ସ୍ଥିତିରେ |
Ivisetum,ସମନ୍ୱୟ |
സമതസ്സുകൾ,ଇକ୍ୟୁସ୍ |
യുഗം,ଯୁଗ
എർഗോസ്റ്റെറോൾ,Ergerterol
എറിക്കലുകള്,Erricles
മദ്ധാള,କ୍ଷୟ
ഉറുമ്പുമുള്ള ആസിഡ്,ଏରୋକିକ୍ ଏସିଡ୍ |
എറിത്രീന,ଏରିଥ୍ରିନା |
എറിത്രോസൈറ്റ് (ആർബിസി),ଏରିଥ୍ରୋସିଟ୍ (rbc)
എറിത്രോസൈറ്റിക്,Erythroycyicatic
എറിത്രോപോയിറ്റിക് ഘടകം,ଏରେଥ୍ରୋପୋଟିକ୍ ଫ୍ୟାକ୍ଟର୍ |
എറിത്രോപോയിറ്റിൻ,ଏରେଥ୍ରୋପିଏଏଟ୍ |
എറിത്രോക്സിലം കൊക്ക,ଏରେରସ୍ରୋକ୍ସଲମ୍ କୋକ୍ |
ഇഷീച്ചിയ കോളി,ଇଚେଲିୟା କୋଲି |
അവശ്യ എണ്ണ,ଅତ୍ୟାବଶ୍ୟକ ତେଲ |
എസ്റ്ററർ ബോണ്ട്,ଏଷ୍ଟର୍ ବଣ୍ଡ |
ഈസ്ട്രജൻ,ଇଷ୍ଟ୍ରନ୍
ഈസ്ട്രജൻ മാറ്റിസ്ഥാപിക്കൽ തെറാപ്പി,Estrogen ସ୍ଥାନାନ୍ତର ଥେରାପି |
മൂലത,ପୂର୍ବ
Etaerio,ଇଭେରିଓ
എതനോൾ,ଇଥାନଲ |
ഈര്,ଇଥର
എത്തിഡിയം ബ്രോമൈഡ്,ଇଥଡିୟମ୍ ବ୍ରୋମାଇଡ୍ |
സൗഹളഫോളജി,ଇଟୋଲୋଜି |
സൗഹളഫോളജി,ଇଟୋଲୋଜି |
എഥിലീൻ,ନୀତ
എഥൈൽമെത്തൻ സൾഫോണേറ്റ്,Ethylmetane sulffotate |
എറ്റിയോലേഷൻ,ଇଥିଓପିଏମ |
Brubichia,Ubacteria
ഇബക്വക്ടീരിയ സെൽ,Eduacteria କକ୍ଷ
യൂക്രോമാറ്റിൻ,ଇକ୍ରୋମେଟିନ୍ |
യൂഗ്ലീന,ଇଗଲେନା |
Euglനോയ്ഡ്,Ugleleoid
യൂക്കറിരി (യൂക്കറിലേറ്റർ),ଇକାରିଓଟ୍ (ଇକାରିଓଟ୍)
യൂക്കറിയോട്ടിക് സെൽ,ଇଉକାରିଆଟିକ୍ ସେଲ୍ |
യൂക്കറിയോട്ടിക് ഇനം,ଇଉକୁଟିଓଟିକ୍ ପ୍ରଜାତିଗୁଡିକ |
യൂക്കുറ്റാസോവ,ଏରେଟିଜୋଆ
യൂമിറ്റോസിസ്,ଇମିଟୋସିସ୍ |
യൂനുക്കിയോഡിസം,ଏନୁକୋଏଡାଇଜିମ୍ |
യൂപാഗുറസ്,దଅପ୍ ଗୟ।
യൂഫോർബിയ,ଇଉଫୋରିୟା
യൂഫോർബിയേസി,ଇଉଫୋର୍ବେସିଆ |
യൂപ്ലെക്ലേല്ല,Euuloptecella
യൂറിഹാലിൻ,ଏରିଅହଲାଇନ୍ |
യൂറിത്തേർമൽ,ଇଭୁରାଥର୍ମାଲ୍ |
ഉസ്പോങ്കിയ,ଇସଲୋଙ୍ଗିଆ
യൂസ്റ്റാച്ചിയൻ ട്യൂബ്,ଇଷ୍ଟାଚିଆନ୍ ଟ୍ୟୁବ୍ |
യൂട്രോഫിക് ജലാശയം,ଇଉଟ୍ରୋଫିକ୍ ଜଳ ଶରୀର |
യൂട്രോഫിക്കേഷൻ,ଅଥ୍ରୋପତାନ
യൂട്രോഫിക്കേഷൻ,ଅଥ୍ରୋପତାନ
ഒഴിച്ചു,ସ୍ଥାନାନ୍ତରିତ ହେଲା |
വിലയിരുത്തി,ମୂଲ୍ୟାଙ୍କନ
ആവിയായി,ବାଷ୍ପୀକରଣ |
വൈകുന്നേരം പ്രൈംരോസ്,ସନ୍ଧ୍ୟା ପ୍ରାଥମିକତା
