Bengali,Punjabi
সহ-চ্যানেল হস্তক্ষেপ,ਸਹਿ ਚੈਨਲ ਦਖਲ
কোচলিয়া,ਕੋਚਲਿਆ
কোড,ਕੋਡ
কোড নম্বর,ਕੋਡ ਨੰਬਰ
কোড হার,ਕੋਡ ਦੀ ਦਰ
কোড শব্দ,ਕੋਡ ਸ਼ਬਦ
কোডেক (কোডিং ডিকোডিং),ਕੋਡਕ (ਕੋਡਿੰਗ ਡੀਕੋਡਿੰਗ)
কোডেড অডিও,ਕੋਡਡ ਆਡੀਓ
কোডার,ਕੋਡਰ
কোডিং,ਕੋਡਿੰਗ
কোডিং ডিকোডিং কৌশল,ਕੋਡਿੰਗ ਡੀਕੋਡਿੰਗ ਤਕਨੀਕ
কোডিং ত্রুটি,ਕੋਡਿੰਗ ਗਲਤੀ
কোডিং হার,ਕੋਡਿੰਗ ਰੇਟ
কোডিং কৌশল,ਕੋਡਿੰਗ ਤਕਨੀਕ
গুণাঙ্ক,ਕੁਸ਼ਲ
জবরদস্তি,ਿਵਕਾਰ
সুসংগত মড্যুলেশন,ਇਕਸਾਰ ਸੰਜੋਗ
কয়েল,ਤਾਰ
সহযোগিতা,ਸਹਿਕਾਰਤਾ
ধসে,Collapse ਹਿਣ
সংগ্রাহক,ਕੁਲੈਕਟਰ
সংগ্রাহক বর্তমান,ਕੁਲੈਕਟਰ ਮੌਜੂਦਾ
বেস কন্ডাক্টেন্সে সংগ্রাহক,ਅਧਾਰਿਤ ਚਾਲ ਨੂੰ ਇਕੱਠਾ ਕਰਨ ਵਾਲਾ
সংগ্রাহক-বেস জংশন,ਕੁਲੈਕਟਰ-ਬੇਸ ਜੰਕਸ਼ਨ
রঙ,ਰੰਗ
রঙ বিশ্লেষক,ਰੰਗ ਵਿਸ਼ਲੇਸ਼ਕ
রঙ ভারসাম্য,ਰੰਗ ਸੰਤੁਲਨ
রঙ ফেটে,ਰੰਗ ਬਰਸਟ
রঙ চার্ট,ਰੰਗ ਚਾਰਟ
রঙ সংমিশ্রণ,ਰੰਗ ਸੰਜਮ
রঙ ধ্রুবক,ਰੰਗ ਸਥਿਰ
রঙ নিয়ন্ত্রণ (ক্রোম নিয়ন্ত্রণ),ਰੰਗ ਨਿਯੰਤਰਣ (ਕ੍ਰੋਮ ਨਿਯੰਤਰਣ)
রঙ গভীরতা,ਰੰਗ ਡੂੰਘਾਈ
রঙ ক্লান্তি,ਰੰਗ ਥਕਾਵਟ
রঙ ফিল্টার,ਰੰਗ ਫਿਲਟਰ
রঙিন কিলার সার্কিট,ਰੰਗ ਕਿੱਲਰ ਸਰਕਟ
রঙিন কাইনেসপ,ਰੰਗ ਰਿਸ਼ਤੇਦਾਰ
রঙ মিশ্রণ,ਰੰਗ ਮਿਕਸਰ
রঙিন প্যাটার্ন,ਰੰਗ ਪੈਟਰਨ
রঙ উপলব্ধি,ਰੰਗ ਧਾਰਨਾ
রঙিন চিত্রের স্ক্রিন,ਰੰਗ ਤਸਵੀਰ ਸਕਰੀਨ
রঙ স্থান,ਰੰਗ ਸਪੇਸ
রঙ সাবকারিয়ার,ਰੰਗ ਉਪ-ਸਮੂਹ
রঙের তাপমাত্রা,ਰੰਗ ਦਾ ਤਾਪਮਾਨ
রঙ সংক্রমণ,ਰੰਗ ਸੰਚਾਰ
রঙ টিউব,ਰੰਗ ਟਿ .ਬ
রঙিন,ਰੰਗਤ
বর্ণহীন,ਰੰਗਹੀਣ
সংমিশ্রণ,ਸੁਮੇਲ
কম্বাইনার,ਕੰਫਾਈਨਰ
সংমিশ্রণ প্রক্রিয়া,ਸੰਚਾਲਨ ਦੀ ਪ੍ਰਕਿਰਿਆ
দহন,ਜਲਣ
কমান্ড,ਕਮਾਂਡ
শুরু,ਸ਼ੁਰੂ
বাণিজ্যিক সম্প্রচার,ਵਪਾਰਕ ਪ੍ਰਸਾਰਣ
বাণিজ্যিক টেলিভিশন,ਵਪਾਰਕ ਟੈਲੀਵਿਜ਼ਨ
সাধারণ সংগ্রাহক সার্কিট,ਆਮ ਕੁਲੈਕਟਰ ਸਰਕਟ
যোগাযোগ,ਸੰਚਾਰ
যোগাযোগ স্যাটেলাইট,ਸੰਚਾਰ ਸੈਟੇਲਾਈਟ
সম্প্রদায় রেডিও কেন্দ্র,ਕਮਿ Community ਨਿਟੀ ਰੇਡੀਓ ਕੇਂਦਰ
সম্প্রদায় রেডিও স্টেশন,ਕਮਿ Community ਨਿਟੀ ਰੇਡੀਓ ਸਟੇਸ਼ਨ
কমপ্যাক্ট ডিস্ক (সিডি),ਕੌਮਪੈਕਟ ਡਿਸਕ (ਸੀਡੀ)
কমপ্যাক্ট ডিস্ক প্লেয়ার,ਕੌਮਪੈਕਟ ਡਿਸਕ ਪਲੇਅਰ
সামরিক,ਰਚਨਾ
তুলনা করা,ਰਚਨਾ
সামঞ্জস্যতা,ਅਨੁਕੂਲਤਾ
উপযুক্ত,ਅਨੁਕੂਲ
সংকলক,ਕੰਪਾਈਲਰ
পরিপূরক,ਪੂਰਕ
পরিপূরক ট্রানজিস্টর,ਪੂਰਕ ਟ੍ਰਾਂਸਟੋਰ
জটিল তরঙ্গ,ਗੁੰਝਲਦਾਰ ਵੇਵ
উপাদান,ਭਾਗ
সংমিশ্রণ,ਕੰਪੋਜ਼ਿਟ
যৌগিক সার্কিট,ਮਿਸ਼ਰਿਤ ਸਰਕਟ
যৌগিক ডিজিটাল,ਮਿਸ਼ਰਿਤ ਡਿਜੀਟਲ
যৌগিক রেডিও ফ্রিকোয়েন্সি সিগন্যাল,ਕੰਪੋਜ਼ਿਟ ਰੇਡੀਓ ਬਾਰੰਬਾਰਤਾ ਸੰਕੇਤ
যৌগিক সংকেত,ਕੰਪੋਜ਼ਿਟ ਸਿਗਨਲ
যৌগিক ভিডিও,ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ
যৌগিক ভিডিও সংকেত,ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ ਸਿਗਨਲ
গঠন,ਰਚਨਾ
সংকুচিত ডেটা,ਸੰਕੁਚਿਤ ਡੇਟਾ
সংকুচিত ডিজিটাইজড ভিডিও,ਸੰਕੁਚਿਤ ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
সংকুচিত ভিডিও,ਸੰਕੁਚਿਤ ਵੀਡੀਓ
সঙ্কোচন,ਸੰਕੁਚਨ
সংক্ষেপণ শিল্পকর্ম,ਕੰਪਰੈੱਸ ਆਰਟੀਫੈਕਟ
সংকোচনের ঝুঁকি,ਕੰਪਰੈੱਸ ਖ਼ਤਰੇ
সংক্ষেপণ কৌশল,ਸੰਕੁਚਨ ਤਕਨੀਕ
সংক্ষেপক,ਕੰਪ੍ਰੈਸਰ
গণনা,ਗਣਨਾ
কম্পিউটার,ਕੰਪਿ computer ਟਰ
কম্পিউটার ভিত্তিক মাল্টিমিডিয়া,ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਮਲਟੀਮੀਡੀਆ
কম্পিউটার প্রোগ্রামিং,ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ
কম্পিউটার প্রযুক্তি,ਕੰਪਿ computer ਟਰ ਤਕਨਾਲੋਜੀ
অবতল লেন্স,ਕਨਸੈਵ ਲੈਂਜ਼
অবতল আয়না,ਮਾਹੌਲ
গোপন,ਛੁਪਾਓ
কেন্দ্রীভূত,ਕੇਂਦਰਿਤ
একাগ্রতা,ਧਿਆਨ ਟਿਕਾਉਣਾ
কেন্দ্রীভূত লেন্স,ਦਿਮਾਗੀ ਲੈਂਜ਼
কনডেনসার মাইক্রোফোন,ਕੰਡੈਂਸਰ ਮਾਈਕ੍ਰੋਫੋਨ
ভারসাম্য শর্ত,ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ
চালনা,ਸੰਚਾਲਨ
পরিবাহিতা বর্তমান,ਚਾਲਾਂ ਦਾ ਮੌਜੂਦਾ
পরিবাহিতা,ਚਾਲਕਤਾ
কন্ডাক্টর,ਕੰਡਕਟਰ
কনফিগারেশন,ਕੌਨਫਿਗਰੇਸ਼ਨ
সংযোগ,ਕੁਨੈਕਸ਼ਨ
সংযোগ,ਕਨੈਕਟੀਵਿਟੀ
সংযোগকারী,ਕੁਨੈਕਟਰ
ধারাবাহিকতা,ਇਕਸਾਰਤਾ
ধারাবাহিকভাবে,ਨਿਰੰਤਰ
কনসোল,ਕੰਸੋਲ
ধ্রুবক,ਨਿਰੰਤਰ
ধ্রুবক প্রশস্ততা,ਨਿਰੰਤਰ ਐਪਲੀਟਿ .ਡ
মাইক্রোফোনের সাথে যোগাযোগ করুন,ਮਾਈਕ੍ਰੋਫੋਨ ਨਾਲ ਸੰਪਰਕ ਕਰੋ
ধারক ফর্ম্যাট,ਕੰਟੇਨਰ ਫਾਰਮੈਟ
দূষণ,ਗੰਦਗੀ
বিষয়বস্তু,ਸਮੱਗਰੀ
সংলগ্ন,ਸੰਖੇਪ
ধারাবাহিকতা,ਨਿਰੰਤਰਤਾ
ধারাবাহিকতা বুথ,ਨਿਰੰਤਰਤਾ ਬੂਥ
ধারাবাহিকতা গিঁট,ਨਿਰੰਤਰਤਾ ਨੋਬ
একটানা,ਨਿਰੰਤਰ
অবিচ্ছিন্ন চাপ,ਨਿਰੰਤਰ ਚਾਪ
অবিচ্ছিন্ন তরঙ্গ,ਨਿਰੰਤਰ ਵੇਵ
কনট্যুর লাইন,ਕੋਠੇ ਦੀ ਲਾਈਨ
কনট্যুর পরিকল্পনা,ਕੁੱਲ ਯੋਜਨਾ
চুক্তি,ਇਕਰਾਰਨਾਮਾ
সংকোচন,ਸੁੰਗੜਨ
বৈপরীত্য অনুপাত,ਇਸ ਦੇ ਉਲਟ ਅਨੁਪਾਤ
নিয়ন্ত্রণ বর্তনী,ਕੰਟਰੋਲ ਸਰਕਟ
বৈদ্যুতিন নিয়ন্ত্রণ করুন,ਇਲੈਕਟ੍ਰੋਡ ਕੰਟਰੋਲ ਕਰੋ
নিয়ন্ত্রণ সরঞ্জাম,ਕੰਟਰੋਲ ਉਪਕਰਣ
গ্রিড নিয়ন্ত্রণ করুন,ਕੰਟਰੋਲ ਗਰਿੱਡ
নিয়ন্ত্রণ লাইন,ਕੰਟਰੋਲ ਲਾਈਨ
নিয়ন্ত্রণ প্যানেল,ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ
নিয়ন্ত্রণ কক্ষ,ਕੰਟਰੋਲ ਰੂਮ
নিয়ন্ত্রণ টেবিল,ਕੰਟਰੋਲ ਟੇਬਲ
নিয়ন্ত্রণ টাওয়ার,ਕੰਟਰੋਲ ਟਾਵਰ
নিয়ামক,ਕੰਟਰੋਲਰ
রূপান্তর,ਪਰਿਵਰਤਨ
কনভারজেন্ট লেন্স,ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼
রূপান্তরকারী,ਕਨਵਰਟਰ
উত্তল লেন্স,ਕਨਵੈਕਸ ਲੈਂਜ਼
সমঝোতা,ਕਨਵੋਲਕ
কনভোলিউশন কোডড,ਕਨਵੀਸ਼ਨ ਕੋਡਡ
কনভোলিউশনাল ইন্টারলিভ,ਪੱਕਾ ਇੰਟਰਲੇਵ
কনভোলিউশনাল ইন্টারলিভিং,ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ
কুকি,ਕੂਕੀ
কুকিয়ার,ਕੂਕੀਅਰ
Coprocessor,ਕੋਪ੍ਰੋਸੈਸਰ
কর্ড,ਰੱਸੀ
করোনা,ਕੋਰੋਨਾ
করোনার স্রাব,ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ
পারস্পরিক সম্পর্ক,ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ
কোসাইন উপাদান,ਕੋਸਾਈਨ ਭਾਗ
কোসাইন ওয়েভ,ਕੋਸਾਈਨ ਵੇਵ
মহাজাগতিক শব্দ,ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ
কাউন্টার,ਕਾ counter ਂਟਰ
ঘড়ির কাঁটার বিপরীতে,ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ
কাপলার,ਕਪਲਰ
কাপলিং,ਜੋੜੀ
কাপলিং কনডেনসার,ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ
কাপলিং নেটওয়ার্ক,ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ
কাপলিং প্রতিরোধের,ਜੋੜਣ ਦਾ ਵਿਰੋਧ
সমযোজী বন্ধন,ਸਹਿਕਾਰਤਾ
কভারেজ,ਕਵਰੇਜ
ক্র্যাশ,ਕਰੈਸ਼
সমালোচনামূলক ব্যান্ড,ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ
গুরুতর অবস্থায়,ਗੰਭੀਰ ਸਥਿਤੀ
সমালোচনামূলক কাপলিং,ਨਾਜ਼ੁਕ
সমালোচনামূলক ফ্রিকোয়েন্সি,ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ
সমালোচনামূলক প্যারামিটার,ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ
কুমির ক্লিপ,ਮਗਰਮੱਛ ਕਲਿੱਪ
ক্রস বিবর্ণ,ਕਰਾਸ ਫੇਡਿੰਗ
ক্রস মড্যুলেশন,ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ
ক্রস টক,ਕਰਾਸ ਟਾਕ
ক্রসফ্যাড,ਕਰਾਸਫੈਡ
ক্রিপ্টোগ্রাফি,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
স্ফটিক,ਕ੍ਰਿਸਟਲ
স্ফটিক ফিল্টার,ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ
কিউ,Cue
কিউ চিহ্ন,ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ
কিউইং ডিভাইস,ਕਯੂਅਰ ਡਿਵਾਈਸ
বর্তমান ড্রেন,ਮੌਜੂਦਾ ਡਰੇਨ
বর্তমান মিটার,ਮੌਜੂਦਾ ਮੀਟਰ
বর্তমান ট্রান্সফরমার,ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ
কার্সার,ਕਰਸਰ
বক্ররেখা,ਕਰਵ
ফ্রিকোয়েন্সি কেটে ফেলুন,ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ
কাটার,ਕਟਰ
সাইবার ক্যাফে,ਸਾਈਬਰ ਕੈਫੇ
সাইবার নিরাপত্তা,ਸਾਈਬਰ ਸੁਰੱਖਿਆ
সাইবার স্পেস,ਸਾਈਬਰ ਸਪੇਸ
সাইকেল,ਚੱਕਰ
চক্রীয়,ਚੱਕਰਵਾਤ
ডিসি উপাদান,D.C. ਭਾਗ
ডিসি প্লেট পাওয়ার,D.C. ਪਲੇਟ ਪਾਵਰ
ডিসি পুন: প্রতিষ্ঠা,D.C. ਬਹਾਲੀ
ড্যাম্পার ডায়োড,ਡੈਂਪਰ ਡਾਈਵਰ
স্যাঁতসেঁতে,ਗਿੱਲੇ
অন্ধকার,ਹਨੇਰ
ডেটা,ਡਾਟਾ
ডেটা সম্প্রচার,ਡਾਟਾ ਪ੍ਰਸਾਰਣ
তথ্য সংকোচন,ਡਾਟਾ ਸੰਕੁਚਨ
ডেটা ড্রিলিং,ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ
তথ্য এনক্রিপশন,ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ
আমার স্নাতকের,ਡਾਟਾ ਫਾਈਲ
ডেটা হ্যান্ডলিং,ਡਾਟਾ ਹੈਂਡਲਿੰਗ
ডেটা মাইনিং,ਡਾਟਾ ਮਾਈਨਿੰਗ
তথ্য প্রক্রিয়াজাতকরণ,ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ডাটা প্রসেসর,ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ
ডেটা হ্রাস বিট সিস্টেম,ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ
তথ্য সেবা,ਡਾਟਾ ਸੇਵਾ
তথ্য তালিকা,ਡਾਟਾ ਸ਼ੀਟ
তথ্য ভান্ডার,ਡਾਟਾ ਸਟੋਰੇਜ
তথ্য প্রবাহ,ਡਾਟਾ ਸਟ੍ਰੀਮ
ডেটা রূপান্তর,ਡਾਟਾ ਤਬਦੀਲੀ
ডেটা ট্রান্সমিশন,ਡਾਟਾ ਸੰਚਾਰ
তথ্যশালা,ਡਾਟਾਬੇਸ
ডেটাকাস্টিং,ਡੈਟਾਕਾਸਟਿੰਗ
ডেটাগ্রাম,ਡਾਟਾਗ੍ਰਾਮ
ডিবি মিটার,ਡੀ ਬੀ ਮੀਟਰ
মৃত বায়ু,ਮਰੇ ਹਵਾ
মৃত শর্ট সার্কিট,ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ
ডেড স্পট,ਮਰੇ ਹੋਏ ਸਥਾਨ
অচলাবস্থা,ਡੈੱਡਲਾਕ
ডিবাগ প্রোগ্রাম,ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ
ডিবাগিং,ਡੀਬੱਗਿੰਗ
শব্দ ক্ষয়,ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ
ডেসিবেল (ডিবি),ਡੈਸੀਬੈਲ (ਡੀ ਬੀ)
দশমিক,ਦਸ਼ਮਲਵ
দশমিক কোড,ਦਸ਼ਮਲਵ ਕੋਡ
দশমিক অঙ্ক,ਦਸ਼ਮਲਵ ਅੰਕ
ডেসিফারিং,ਸਮਝਦਾਰੀ
ডিকোডার,ਡੀਕੋਡਰ
ডিকোডিং,ਡੀਕੋਡਿੰਗ
ডিজিটাল সংক্রমণে ডিকোডিং,ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ
ডিকম্প্রেশন,ਕੰਪੋਪ੍ਰੈਸ਼ਨ
ডিকোপলিং,ਬਰਖਾਸਤ ਕਰਨਾ
ডিকোপলিং সার্কিট,ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ
ডিকোপলিং নেটওয়ার্ক,ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ
ডিক্রিপশন,ਡਿਕ੍ਰਿਪਸ਼ਨ
ডেডিকেটেড লাইন,ਸਮਰਪਿਤ ਲਾਈਨ
ডি-এমবেডিং,ਡੀ-ਏਮਬਿੰਗ
ডি-জোর,ਡੀ-ਜ਼ੋਰ
ডিফল্ট,ਮੂਲ
গুণমান ত্রুটি,ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ
ত্রুটিযুক্ত,ਨੁਕਸਦਾਰ
ত্রুটিযুক্ত ইউনিট,ਨੁਕਸ ਇਕਾਈ
সংজ্ঞা,ਪਰਿਭਾਸ਼ਾ
ডিফ্লেশন,ਘਟੀ
বিকৃতি,ਵਿਗਾੜਨਾ
ডিফ্র্যাগমেন্টেশন,ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ
ডি-গাউসিং কয়েল,ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ
ডিগ্রি,ਡਿਗਰੀ
ডি-ইন্টারলিভার,ਡੀ-ਇੰਟਰਲੇਵਰ
বিলম্ব লাইন,ਦੇਰੀ ਲਾਈਨ
বিলম্ব সময়,ਦੇਰੀ ਦਾ ਸਮਾਂ
বিলম্বিত ফ্রেম মেমরি,ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ
বিলম্বিত স্ক্যানিং,ਦੇਰੀ ਸਕੈਨਿੰਗ
বিলম্বিত সিঙ্ক্রোনাইজেশন সংকেত,ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ
বিতরণ,ਡਿਲਿਵਰੀ
বিতরণ ব্যবস্থাপনা,ਡਿਲਿਵਰੀ ਸਿਸਟਮ
ডিমোডুলেশন,ਮੁਆਵਜ਼ਾ
ডেমোডুলেটর কার্ড,ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ
ডেমাল্টিপ্লেক্সার,ਡੈਮਟਲਿਪਰ
মাঠের গভীরতা,ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ
অবতরণ,ਉਤਰਦਾ
নকশার সবিস্তার বিবরণী,ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ
ডেস্কটপ,ਡੈਸਕਟਾਪ
ডিটেক্টর আউটপুট,ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ
বিচ্যুতি,ਭਟਕਣਾ
যন্ত্র,ਜੰਤਰ
ডিভাইস ড্রাইভার,ਡਿਵਾਈਸ ਡਰਾਈਵਰ
কারণ নির্ণয়,ਨਿਦਾਨ
চিত্র,ਚਿੱਤਰ
ডায়ালগ ট্র্যাক,ਵਾਰਤਾਲਾਪ ਟਰੈਕ
ব্যাস মোড,ਡੁਬਨੇਲ ਮੋਡ
ডায়মন্ড স্টাইলাস,ਡਾਇਮੰਡ ਸਟਾਈਲਸ
ডায়াফ্রাম,ਡਾਇਆਫ੍ਰਾਮ
ডায়াফ্রাম্যাটিক শোষণকারী,ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ
ডাইচোটিক শ্রবণ,ਡਿਚੋਟਿਕ ਸੁਣਨਾ
ডাইলেট্রিক,ਡਾਈਡੈਕਟਿਕ
ডাইলেট্রিক ব্রেক- ডাউন,ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ
ডাইলেট্রিক ক্ষতি,ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ
পার্থক্য ফ্রিকোয়েন্সি,ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ
পার্থক্য ফ্রিকোয়েন্সি বিকৃতি (ডিএফডি),ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ)
পার্থক্য টোন,ਅੰਤਰ ਟੋਨ
ডিফারেনশিয়াল এম্প্লিফায়ার,ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ
বিচ্ছুরণ,ਵੱਖਰਾ
ডিফিউজার,ਵੱਖਰੇ ਲਾਭਕਾਰ
অঙ্ক,ਅੰਕ
ডিজিটাল,ਡਿਜੀਟਲ
ডিজিটাল আর্টিফ্যাক্ট,ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ
ডিজিটাল অডিও,ਡਿਜੀਟਲ ਆਡੀਓ
ডিজিটাল অডিও ফিল্টার,ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ
ডিজিটাল অডিও ওয়ার্ক স্টেশন,ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ
ডিজিটাল ক্যামেরা,ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ
ডিজিটাল কম্পিউটার,ਡਿਜੀਟਲ ਕੰਪਿਟਰ
ডিজিটাল ডেটা,ਡਿਜੀਟਲ ਡਾਟਾ
ডিজিটাল সম্পাদনা,ਡਿਜੀਟਲ ਸੰਪਾਦਨ
ডিজিটাল এক্সাইটার,ਡਿਜੀਟਲ ਐਕਸਟਰ
ডিজিটাল ফিল্টার,ਡਿਜੀਟਲ ਫਿਲਟਰ
ডিজিটাল ফ্রেম সিঙ্ক্রোনাইজার,ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ
ডিজিটাল heritage তিহ্য,ਡਿਜੀਟਲ ਵਿਰਾਸਤ
ডিজিটাল চিত্র,ਡਿਜੀਟਲ ਚਿੱਤਰ
ডিজিটাল লাইব্রেরি,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
ডিজিটাল মিটার,ਡਿਜੀਟਲ ਮੀਟਰ
ডিজিটাল মড্যুলেশন,ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ
ডিজিটাল মাল্টিপ্লেক্স,ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ
ডিজিটাল নেটওয়ার্ক,ਡਿਜੀਟਲ ਨੈਟਵਰਕ
ডিজিটাল ফলাফল,ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ
ডিজিটাল প্লেব্যাক,ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ
ডিজিটাল রেডিও মন্ডিয়াল (ডিআরএম),ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ)
ডিজিটাল রেকর্ডিং,ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ
ডিজিটাল বিপ্লব,ਡਿਜੀਟਲ ਇਨਕਲਾਬ
ডিজিটাল সিগন্যাল,ਡਿਜੀਟਲ ਸਿਗਨਲ
ডিজিটাল সিগন্যাল প্রসেসিং (ডিএসপি),ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ)
ডিজিটাল স্বাক্ষর,ਡਿਜੀਟਲ ਦਸਤਖਤ
ডিজিটাল প্রযুক্তি,ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ
অ্যানালগ রূপান্তরকারী ডিজিটাল,ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ
ডিজিটাল ভিডিও,ਡਿਜੀਟਲ ਵੀਡੀਓ
ডিজিটাল ভোল্টমিটার,ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ
ডিজিটালাইজেশন,ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ
ডিজিটাইজেশন,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ডিজিটাইজড ভিডিও,ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ
ডিজিটাইজার,ਡਿਡੀਕਿਜ਼ਰ
ম্লান,ਮੱਧਮ
মাত্রা,ਮਾਪ
ডিমার,ਮੱਧਮ
ডায়োড,Dieode
ডুব,ਡੁਬੋ
ডিপ্লেক্সার,ਡੀਪਲੈਕਸਰ
ডিপোল অ্যান্টেনা,ਡਿਪੋਲ ਐਂਟੀਨਾ
সরাসরি সম্প্রচার,ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ
সরাসরি কারেন্ট (ডি সি),ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ)
সরাসরি বাছাই,ਸਿੱਧੀ ਪਿਕ ਅਪ
সরাসরি পড়ার যন্ত্র,ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ
সরাসরি রেকর্ডিং,ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ
দিকনির্দেশক অ্যান্টেনা,ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ
দিকনির্দেশক কাপলার,ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ
দিকনির্দেশক মাইক্রোফোন,ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ
নির্দেশিকা,ਡਾਇਰੈਕਟਿਟੀ
ডিরেক্টরি,ਡਾਇਰੈਕਟਰੀ
অক্ষম করুন,ਅਯੋਗ
ডিস্ক অ্যান্টেনা,ਡਿਸਕ ਐਂਟੀਨਾ
ডিস্ক ভিত্তিক স্টোরেজ,ਅਸਾਤ ਸਟੋਰੇਜ
বিচ্ছিন্ন,ਵੱਖਰਾ
ডিস্ক,ਡਿਸਕ
তথ্য ধারণ করে যে চাকতি,ਡਿਸਕ ਡਰਾਈਵ
ডিস্ক কোটা,ਡਿਸਕ ਕੋਟਾ
ডিস্কেট,ਡਿਸਕੀਟ
স্থানচ্যুতি,ਉਜਾੜਾ
