Odiya,Bengali
"ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା, ଅବସ୍ଥା","শর্ত, শর্ত, শর্ত, শর্ত"
କଣ୍ଡକ୍ଟିଭିଟି,পরিবাহিতা
ଡ୍ରାଇଭର |,ড্রাইভার
ଗାଡି ଚଳାଇବା |,পরিচালনা
କଣ୍ଡକ୍ଟିଭିଟି,পরিবাহিতা
ବିଶ୍ୱସ୍ତତା,বিশ্বস্ততা
"ବିନ୍ୟାସ, ବିନ୍ୟାସ","কনফিগারেশন, কনফিগারেশন"
ବିନ୍ୟାସ,কনফিগারেশন
କନଫୋକାଲ୍ |,কনফোকাল
"ସମନ୍ୱୟ, ଦ୍ୱିପାକ୍ଷିକତା, ସମାନତା |","সংগতি, দ্বিমেরুতা, সমতা"
"ସମାନ, ସମାନ |","সঙ্গতিপূর্ণ, অভিন্ন"
conic,কনিক
"conjugate (v।), conjugated (ver।)","conjugate (v.), to be conjugated (ver.)"
ଲାଟେରାଲ୍ ଆସୋସିଏଟେଡ୍ |,লেটারাল অ্যাসোসিয়েটেড
ଶୃଙ୍ଖଳା ସମ୍ବନ୍ଧୀୟ |,চেইন সম্পর্কিত
ସଂଯୋଜକ ରେଖା |,সংযোগকারী লাইন
ସଂଯୋଗ,সংযোগ
"ପ୍ରଯୋଜକ, ସଂଯୋଜକ |","পৃষ্ঠপোষক, সংযোগকারী"
ଲଗାତାର,একটানা
ପୃଷ୍ଠପୋଷକ,পৃষ্ঠপোষক
ପୃଷ୍ଠପୋଷକ,পৃষ্ঠপোষক
"ସ୍ଥିରତା, ସ୍ଥିରତା, ଘନତା, ଘନତା |","ধারাবাহিকতা, সামঞ্জস্য, ঘনত্ব, পুরুত্ব"
"ସୁସଙ୍ଗତ, ବିପରୀତ |","সামঞ্জস্যপূর্ণ, বিপরীত"
ବାର୍ତ୍ତାଳାପ,কথোপকথন
ବାର୍ତ୍ତାଳାପ,কথোপকথন
ସ୍ଥିରତା |,স্থিতিশীলতা
"ସ୍ଥିର, ସ୍ଥିର, ଅସ୍ଥାବର, ପରିବର୍ତ୍ତନଶୀଳ, ୟୁନିଫର୍ମ |","স্থির, স্থির, অস্থাবর, অপরিবর্তনীয়, অভিন্ন"
କନଷ୍ଟାଣ୍ଟାନ୍ |,কনস্ট্যান্টান
କ୍ରମାଗତ ପ୍ରବାହ |,ধারাবাহিক প্রবাহ
କୋଭାରିଏଟ୍ ସଂଖ୍ୟା,কোভারিয়েট সংখ্যা
ସର୍କିଟ୍ର ଗୁଣ |,সার্কিটের বৈশিষ্ট্য
ନକ୍ଷତ୍ର,নক্ষত্রপুঞ্জ
"ରଚନା, ରଚନା, ଗଠନ","রচনা, রচনা, গঠন"
ସୀମିତ ଗତି,সীমাবদ্ধ গতি
ପ୍ରତିବନ୍ଧକ,বাধা
ସଂକୀର୍ଣ୍ଣ,সংকীর্ণ
ସ୍ଥାୟୀ ହସ୍ତକ୍ଷେପ |,টেকসই হস্তক্ষেপ
ଶକ୍ତି ଖର୍ଚ୍ଚ,শক্তি খরচ
"ସ୍ପର୍ଶ, ସ୍ପର୍ଶ, ସ୍ପର୍ଶ |","স্পর্শ, স্পর্শ, স্পর্শ"
"ଯୋଗାଯୋଗ, ଯୋଗାଯୋଗ","যোগাযোগ, যোগাযোগ"
ପ୍ରଦୂଷଣ,দূষণ
"ବିଷୟବସ୍ତୁ, ଅଂଶ, ଅଧା |","বিষয়বস্তু, অংশ, অর্ধেক"
"ନିରନ୍ତର, ନିରନ୍ତର |","continuum, continuum"
ରାଜ୍ୟ ନିରନ୍ତର |,রাষ্ট্রীয় ধারাবাহিকতা
"ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |","অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন"
ନିରନ୍ତର |,ধারাবাহিকতা
"ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)","সংকুচিত করা, সংকুচিত করা (ver.)"
ସଙ୍କୋଚନ,সঙ্কুচিত
ସଂକୋଚନ,সংকোচন
କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |,কাউন্টার-অরবিটাল দিক
ସମ୍ପର୍କୀୟ ଶରୀର,আপেক্ষিক শরীর
"ବିପରୀତ, ବିପରୀତ","বিপরীত, বিপরীত"
ନିୟନ୍ତ୍ରଣ,নিয়ন্ত্রণ
ସଂକଳନ,পরিচলন
ପୋଷ୍ଟ ପଠାଇବା |,প্রচার পোস্ট
ଭାସ୍କୁଲାର,ভাস্কুলার
ନିୟମିତ ପରମାଣୁ ଓଜନ |,নিয়মিত পারমাণবিক ওজন
"ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |","to converge, to converge"
"ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |","convergence, convergence"
ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |,কনভারজিং লেন্স
"ବିପରୀତ, ବିପରୀତ","বিপরীত, বিপরীত"
VICA ବିପରୀତ |,বিপরীতভাবে
ରୂପାନ୍ତର,রূপান্তর
ରୂପାନ୍ତରିତ |,রূপান্তরিত
ରୂପାନ୍ତରକାରୀ |,রূপান্তরকারী
ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |,রূপান্তরযোগ্য লেন্স
ଉନ୍ମୁକ୍ତ,উত্তল
ସଂକଳନ,উত্তল
ଉନ୍ମୁକ୍ତ,উত্তল
biconvex,দ্বিকনভেক্স
କୁଲାଣ୍ଟ,কুল্যান্ট
"ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍","রেফ্রিজারেন্ট, চিলার"
କୁଲିଜ୍ ଟ୍ୟୁବ୍ |,কুলিজ টিউব
ଥଣ୍ଡା,শীতল
କୁଲାଣ୍ଟ,কুল্যান্ট
ସହଯୋଗୀ ଘଟଣା |,সহযোগিতামূলক ঘটনা
"ସଂଯୋଜନା, ସଂଯୋଜନା","সমন্বয় করা, সমন্বয় করা"
ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ,পরিচালক অক্ষ
ପ୍ଲାନାର୍ |,প্ল্যানার
ସମତଳତା |,সমতলতা
"କପି, କପି, କପି","অনুলিপি, অনুলিপি, অনুলিপি"
ମୂଳ,মূল
ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |,মূল ইলেকট্রন
କୋରିଓଲିସ୍ ତ୍ୱରଣ |,কোরিওলিস ত্বরণ
କୋରିଓଲିସ୍ ଫୋର୍ସ |,কোরিওলিস বল
"କିରିଟ୍, କରୋନା","কিরিত, করোনা"
corona australis,করোনা অস্ট্রেলিয়া
କରୋନା ବୋରାଲିସ୍ |,করোনা বোরিয়ালিস
ସ ar ର ପ୍ରଜ୍ୱଳନ |,সুর্যের আগুনের ফুল্কি
ଗ୍ରାନୁଲ୍ |,দানা
ଗ୍ରାନୁଲାର୍ |,দানাদার
"ସଠିକ୍, ସଠିକ୍","সঠিক, সঠিক"
ସଂସୋଧିତ,সংশোধিত
"ସଂଶୋଧନ, ସଂଶୋଧନ","সংশোধন, সংশোধন"
ସହ-ସମ୍ପର୍କ,সহ- সম্পর্ক
"to correspond, to correspond","correspond, correspond"
ସଙ୍ଗଠନର ନିୟମ |,সমিতির নিয়ম
ସାଥୀ,অনুষঙ্গ
କୋସାଇନ୍ ନିୟମ |,কোসাইন নিয়ম
ସ୍ଥାନ ପ୍ରଚୁରତା |,স্থান প্রাচুর্য
ବ୍ରହ୍ମାଣ୍ଡ,মহাজাগতিক
ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |,মহাকাশ রশ্মি বিস্ফোরিত
"ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |","মহাকাশ রশ্মি, মহাজাগতিক রশ্মি"
ସ୍ପେସ୍ ବୃଷ୍ଟି,স্থান বৃষ্টিপাত
ସ୍ଥାନ,স্থান
ବ୍ରହ୍ମାଣ୍ଡ,মহাজাগতিক
"ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |","cosmology, cosmology"
ମହାକାଶଚାରୀ,মহাকাশচারী
ମହାକାଶଚାରୀ,মহাকাশবিজ্ঞান
"ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ","কসমস, মহাবিশ্ব"
କୁଲମ୍ବ |,কুলম্ব
କୁଲୋମି କ୍ଷେତ୍ର |,কুলোমি এলাকা
କୁଲୋମିଟର |,কুলমিটার
"ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା","গণনা, গণনা, গণনা, গণনা"
"ଗଣନା, ଓଲଟା ଗଣନା |","গণনা, বিপরীত গণনা"
"କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |","ক্যালকুলেটর, কাউন্টার, প্যানেল"
ଓଲଟା,ঘড়ির কাঁটার বিপরীত দিকে
"ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |","বিপরীত বর্তমান, বিপরীত বর্তমান"
ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |,বিরোধী ইলেক্ট্রোমোটিভ ফোর্স
ପ୍ରତିନିଧୀ,ডেপুটেশন
ଓଲଟା ଟର୍ସ |,বিপরীত ধড়
ଗଣନା ହାର,গণনা হার
"ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |","গণনা, গণনা-সংখ্যা, গণনা, গণনা"
ବଳ ଯୋଡି |,বল জোড়া
ଯୋଡି,যুগল
କପଲର୍,সংযোজনকারী
ଯୋଡି,কাপলিং
"ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ","অভিপ্রেত দিক, পথ, পথ"
ସମନ୍ୱୟ,সমযোজীতা
ସମନ୍ୱୟ,সমযোজীতা
ସହଯୋଗୀ,সহযোগী
କୋଭାରିଆନ୍ସ |,সহবাস
ସମ୍ମିଳିତ,সহগামী
"କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |","কভারেজ এলাকা, সম্প্রচার এলাকা"
କଭର ସିଟ୍ |,কভার শীট
ଚାଟର୍,বকবক
ପ୍ରଜନନ ହାର,উর্বরতার হার
ସାମାନ୍ୟ ବିକୃତି |,সামান্য বিকৃতি
ଶିଖର,চূড়া
"ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ","মাপকাঠি, মানদণ্ড"
ଗୁରୁତର,সমালোচনামূলক
ସମାଲୋଚନା,সমালোচনা
ମକର ରାଶି କ୍ଲିପ୍ |,মকর ক্লিপ
ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |,দুর্বৃত্তদের অন্ধকার রাজ্য
କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |,ক্রস-হাইব্রিড হাইব্রিডাইজেশন
କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |,ক্রস ব্যান্ড যোগাযোগ
ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |,অপ্রাসঙ্গিক চরিত্রের অবয়ব
କ୍ରସ୍ ସମ୍ପର୍କ,ক্রস বন্ধন
ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |,অতিক্রম করা এলাকা
ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |,ন্যূনতম বিকৃতি লেন্স
କ୍ରସ୍ ଉତ୍ପାଦ |,ক্রস পণ্য
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,অপ্রাসঙ্গিক সংকেত
ଚଟାଣର ଏନକାଉଣ୍ଟର |,মেঝে দখল
ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର,রূপান্তর জোন
ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ,রূপান্তর বিন্দু
ବିନିମୟ ମୂଲ୍ୟ,বিনিময় মূল্য
ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |,ভেক্টর-পণ্য ভেক্টর-পণ্য
"କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |","ক্রস বিভাগ, ক্রস বিভাগ"
"ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |","মাল্টিপল টার্ম, হাইব্রিড টার্ম"
କ୍ରସ୍ ତାର,ক্রস তারের
"ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ, ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ |","মুকুট অপটিক্যাল গ্লাস, মুকুট অপটিক্যাল গ্লাস"
ଥଣ୍ଡା ମିଶ୍ରଣ,শীতল মিশ্রণ
ନିମ୍ନ ତାପମାତ୍ରା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,নিম্ন তাপমাত্রা ইলেকট্রনিক্স
ହାଇପୋଥର୍ମିଆ |,হাইপোথার্মিয়া
କ୍ରିଏଜେନିକ୍ ଲାବୋରେଟୋରୀ |,ক্রায়োজেনিক পরীক্ষাগার
nimratapiki,নিমরতাপিকি
ଫ୍ରିଜ୍ ଗେଜ୍ |,হিমায়িত পরিমাপক
କ୍ରିଓମେଟ୍ରିକ୍ ସ୍ଥିର |,ক্রাইমেট্রিক ধ্রুবক
ସ୍ଫଟିକ୍,স্ফটিক
"ସ୍ଫଟିକ୍, ଫାଇବ୍ରସ୍ |","স্ফটিক, তন্তুযুক্ত"
"ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ |","স্ফটিককরণ, স্ফটিককরণ, স্ফটিককরণ"
ସ୍ଫଟିକ୍ ବ scientist ଜ୍ଞାନିକ |,স্ফটিক বিজ্ঞানী
ସ୍ଫଟିକ୍-ଗଠନମୂଳକ |,স্ফটিক-কাঠামোগত
ସ୍ଫଟିକ୍ ଗଠନ,স্ফটিক গঠন
"କ୍ରିଷ୍ଟାଲୋଗ୍ରାଫି, ସ୍ଫଟିକ୍ ବିଜ୍ଞାନ |","ক্রিস্টালোগ্রাফি, স্ফটিক বিজ্ঞান"
ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |,জালি স্থানান্তর অপারেশন
ସ୍ଫଟିକ୍ ଦୁର୍ଗନ୍ଧ |,স্ফটিক ধোঁয়া
କ୍ୟୁବ୍ କ୍ୟୁବ୍ |,কিউব কিউব
"କ୍ୟୁବ୍, କ୍ୟୁବ୍, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା |","ঘনক, ঘনক, ঘনক, ত্রিভুজ, ঘনক, ত্রিভুজ"
ଘନ ଖଣ୍ଡ,কিউবিক ফাটল
କକ୍ଷପଥ,অরবিটাল
ସଂକଳନ,ক্রমবর্ধমান
କ୍ୟୁରି ସ୍ଥିର |,কিউরি ধ্রুবক
କ୍ୟୁରି ଇଫେକ୍ଟ |,কিউরি এফেক্ট
"କ୍ୟୁରି ପଏଣ୍ଟ, କ୍ୟୁରି ତାପମାତ୍ରା, କ୍ୟୁରି ଡିମାଗ୍ନେଟାଇଜେସନ୍ ପଏଣ୍ଟ |","কিউরি পয়েন্ট, কিউরি তাপমাত্রা, কুরি ডিম্যাগনেটাইজেশন পয়েন্ট"
କ୍ୟୁରି,কিউরি
stream ରଣା,প্রবাহ
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,স্রোতের সংখ্যালঘু
ବଣ୍ଟନ,বিতরণ
ବକ୍ରତା,বক্রতা
ବକ୍ର ବକ୍ର ରେଖା |,বক্ররেখা বক্ররেখা
ବକ୍ର,বাঁকা
ବକ୍ର ଦଣ୍ଡିକା |,বক্ররেখা বার
ବକ୍ର ପୃଷ୍ଠା |,বাঁকা পাতা
ଅଭିବୃଦ୍ଧି ବକ୍ର,বৃদ্ধি বক্ররেখা
curvilinear,বক্ররেখা
"ପର୍ଫୋରେଟର, କାଟିବା |","ছিদ্রকারী, কাটা"
ଶେଷ ଜୋନ୍ |,শেষ স্থান
ଶେଷ ଆବୃତ୍ତି,শেষ ফ্রিকোয়েন্সি
ଶେଷ ବିନ୍ଦୁ,শেষপ্রান্ত
ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |,টার্মিনাল পয়েন্ট বেগ
ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍,টার্মিনাল ভোল্টেজ
"ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ","অভিনয়কারী, অভিনয়কারী"
ସାଇବରନେଟିକ୍ସ |,সাইবারনেটিক্স
"ଚକ୍ର, ଚକ୍ର, ଚକ୍ର","চক্র, চক্র, চক্র"
ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |,প্রতি সেকেন্ডে চক্র
"ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |","চক্রাকার, চক্রীয়"
ସ୍ପିନ୍,স্পিন
ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |,চক্রীয় পেন্ডুলাম
ସାଇକ୍ଲୋଟ୍ରନ୍ |,সাইক্লোট্রন
ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,সাইক্লোট্রন ফ্রিকোয়েন্সি
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର","সিলিন্ডার, সিলিন্ডার"
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |","নলাকার, সিলিন্ডার আকৃতি, সিলিন্ডার, সিলিন্ডার"
ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |,সিলিন্ডার সুরেলা
ଓଦା,স্যাঁতসেঁতে
ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |,স্যাঁতসেঁতে সহজ সুরেলা দোলন
ଡ୍ୟାମ୍ପର୍ |,দাম্পার
ଡାନିଏଲ୍ ସେଲ୍ |,ড্যানিয়েল সেল
ଅନ୍ଧାର,অন্ধকার
"ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |","রিসোর্স রিসোর্স, রিসোর্স রিসোর্স, ট্রাস্ট রিসোর্স"
"କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |","পচন উৎপাদনকারী, দুধ উৎপাদিত, পিতামাতা, বংশধর"
ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |,ডেভিসন গরম পরীক্ষা
D.C. (ନିର୍ଦ୍ଦେଶନାମା),ডিসি (নির্দেশক)
ନିଷ୍କ୍ରିୟ ଅଂଶ |,নিষ্ক্রিয় অংশ
ନୀରବ ସ୍ଥାନ |,নীরব জায়গা
de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,ডি ব্রাগ্লি তরঙ্গদৈর্ঘ্য
ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |,Debye বৈশিষ্ট্যগত তাপমাত্রা
"ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |","Debye দৈর্ঘ্য, Debye দূরত্ব"
debt ଣ-ଛୁଟି,ঋণ অবকাশ
କ୍ଷୟ,ক্ষয়
କ୍ଷୟ ସୂଚକାଙ୍କ |,ক্ষয় সূচক
diluent,diluent
retard,স্থগিত করা
ବିରାମ ସମୟ,বিরতি সময়
ଡେସିବଲ୍ |,ডেসিবেল
ଡେସିବେଲୋମିଟର |,ডেসিবেলোমিটার
"ଦଶମିକ, ଦଶମିକ","দশমিক, দশমিক"
ବର୍ଗୀକରଣ,শ্রেণীবিভাগ
"ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |","উত্থান, বিপ্লব, উদ্যোগ, পতন"
ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |,আইসোমেট্রিক বৃত্ত
ଡିକୋଡର୍ |,ডিকোডার
"ବିଚ୍ଛେଦ, ବିଲୋପ |","পচন, দ্রবীভূতকরণ"
ସଙ୍କୋଚନ |,ডিকম্প্রেশন
ପ୍ରଦୂଷଣ,দূষণ
ଅଳଙ୍କାର |,অলংকরণ
ସଂଯୋଗ,সংযোজন
ହ୍ରାସ କାର୍ଯ୍ୟ,হ্রাস ফাংশন
ପାଣିପାଗ,আবহাওয়া
ଉଲ୍ଲଂଘନ |,লঙ্ঘন
ଉପଫ୍ଲୋର |,সাবফ্লোর
ଗଭୀର ସ୍ଥାନ,গভীর স্থান
derivation,ডেরিভেশন
"ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |","ত্রুটি, ত্রুটি, ক্ষতি, ঘাটতি"
ଭୁଲ,অন্যায়
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,অনাক্রম্যতা
ସୀମିତ ଦ୍ୱାର |,সীমাবদ্ধ দরজা
"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା","সংজ্ঞা, স্বচ্ছতা"
deflect,বিচ্যুত
ଡିଫ୍ଲେକ୍ଟର୍ |,অপসারণকারী
"ବିଘ୍ନ, ବିଘ୍ନ","deflection, deflection"
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |,বিচ্যুতিপূর্ণ ফোকাস
ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |,প্রতিফলন-দ্বৈত আয়না
ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |,বিচ্যুতি অঞ্চল
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |,মাধ্যাকর্ষণ প্রভাবিত বিচ্যুতি
ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |,সংক্ষেপণ প্লেট
ଧ୍ୟାନ ଦିଅନ୍ତୁ |,ফোকাস
ବିକଳାଙ୍ଗତା |,বিকৃতি
"ବିକୃତି, ବିକୃତି","বিকৃতি, বিকৃতি"
ଭିଗାସନ୍ |,ভিগাসন
"ଦୁଷ୍କର୍ମ, ଅବସାଦ |","debauchery, debauchery"
"ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)","to be defiled (ver.), degraded (n.), degraded (v.)"
ବର୍ଜ୍ୟବସ୍ତୁ,বর্জ্য গ্যাস
"ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |","aberration, aphasia, deprivation, deprivation"
ସନ୍ତୋଷଜନକ,সন্তোষজনক
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା","ডিগ্রী, ডিগ্রী, মাত্রা, ডিগ্রী, ডিগ্রী, পরিমাণ, লব"
ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍,ঘনত্ব-ভলিউম
ବିଚ୍ଛେଦ ପରିମାଣ |,বিয়োজন পরিমাণ
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,স্বাধীনতা ডিগ্রী। স্বাধীনতা ডিগ্রী
ଆୟନାଇଜେସନ୍ ପରିମାଣ |,আয়নকরণের পরিমাণ
ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |,মেরুকরণের মাত্রা
ସଠିକତା ପରିମାଣ,নির্ভুলতা পরিমাণ
ଡିହମାଇଡିଫିକେସନ୍,dehumidification
deionization,ডিওনাইজেশন
ବିଳମ୍ବ,বিলম্ব
belated,বিলম্বিত
ଲୋକାଲାଇଜେସନ୍,স্থানীয়করণ
ଡେଲଟା ଫଙ୍କସନ୍,ডেল্টা ফাংশন
demagnetization,চুম্বকীয়করণ
demagnetized ବକ୍ର,চুম্বকীয় বক্ররেখা
demagnetizer,demagnetizer
demodulation,demodulation
ଘନ କୁହୁଡି |,ঘন যানজট
ଘନତା ଗେଜ,ঘনত্ব পরিমাপক
"ଘନତା, ଘନତା","ঘনত্ব, ঘনত্ব"
ଅବନତି ସ୍ତର,অবচয় স্তর
ହ୍ରାସ ଜୋନ୍ |,অবক্ষয় অঞ্চল
ଡିପୋଲାରାଇଜେସନ୍,ডিপোলারাইজেশন
ଡିପୋଲାରାଇଜଡ୍ |,depolarized
ଡିପୋଲାରାଇଜର,ডিপোলারাইজার
"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |","ক্ষেত্রের গভীরতা, ক্ষেত্রের তীব্রতা"
"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |","derived polarogram, derived polarogram"
ପ୍ରାପ୍ତ,উদ্ভূত
"ଅବତରଣ, ଅବତରଣ","descending, descending"
"ବଂଶ, ବଂଶ","descent, decent"
"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର","বর্ণনা, নির্মাণ, আঁকা"
ଭେଦ,হর
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)","ডিজাইন করা, ডিজাইন করা (n.) ডিজাইন করা, ডিজাইন করা (n.)"
ବିନାଶ,ধ্বংস
ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |,ধ্বংসাত্মক হস্তক্ষেপ
"ବିନାଶକାରୀ, ବିନାଶକାରୀ |","ধ্বংসাত্মক, ধ্বংসাত্মক"
"ପରିଚୟ, ଚିହ୍ନଟ","সনাক্তকরণ, সনাক্তকরণ"
ସଂଗ୍ରହକାରୀ,সংগ্রাহক
ନିର୍ଣ୍ଣୟ,নির্ণয়বাদ
ନିର୍ଣ୍ଣୟକାରୀ,নির্ধারক
ନିଷ୍ଠା,সংকল্প
ନିର୍ଣ୍ଣୟ କରିବାକୁ,নির্ধারণ
ସ୍ଥିର ହୋଇଛି,নির্ধারিত
ଡିଟେରନ୍,ডিউটরন
"ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ","প্রকাশ করা, বিকাশ করা, বিকাশ করা"
"ବିକାଶକାରୀ, ବିକାଶକାରୀ","বিকাশকারী, বিকাশকারী"
"ବିକାଶ, ବିକାଶ","উন্নয়ন, উন্নয়ন"
ବ୍ୟତିକ୍ରମ,বিচ্যুতি
କାକର,শিশির
କାକର ବିନ୍ଦୁ |,শিশির বিন্দু
ଦକ୍ଷିଣ ପୋଲାରାଇଜର,দক্ষিণ মেরুকরণকারী
ନିଦାନ ପରୀକ୍ଷା,ডায়গনিস্টিক পরীক্ষা
ତ୍ରିକୋଣୀୟ,তির্যক
ଚିତ୍ର,চিত্র
ଚିତ୍ର,চিত্র
