Punjabi,Gujarati
ਕੰਪੋਜ਼ਿਟ ਸਿਗਨਲ,સંયુક્ત સંકેત
ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ,સંયુક્ત વિડિઓ
ਕੰਪੋਜ਼ਿਟ ਵੀਡੀਓ ਸਿਗਨਲ,સંયુક્ત વિડિઓ સિગ્નલ
ਰਚਨਾ,-નું જોડાણ
ਸੰਕੁਚਿਤ ਡੇਟਾ,સંકુચિત ડેટા
ਸੰਕੁਚਿਤ ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ
ਸੰਕੁਚਿਤ ਵੀਡੀਓ,સંકુચિત વિડિઓ
ਸੰਕੁਚਨ,સંકોચન
ਕੰਪਰੈੱਸ ਆਰਟੀਫੈਕਟ,સંકોચન કલા
ਕੰਪਰੈੱਸ ਖ਼ਤਰੇ,સંકોચન
ਸੰਕੁਚਨ ਤਕਨੀਕ,સંકોચનની તકનીક
ਕੰਪ੍ਰੈਸਰ,સંકુચિત
ਗਣਨਾ,ગણતરી
ਕੰਪਿ computer ਟਰ,કોમ્પ્યુટર
ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਮਲਟੀਮੀਡੀਆ,કમ્પ્યુટર આધારિત મલ્ટિમીડિયા
ਕੰਪਿ computer ਟਰ ਪ੍ਰੋਗਰਾਮਿੰਗ,કોમ્પ્યુટર પ્રોગ્રામીંગ
ਕੰਪਿ computer ਟਰ ਤਕਨਾਲੋਜੀ,કમ્પ્યુટર પ્રૌદ્યોગિકી
ਕਨਸੈਵ ਲੈਂਜ਼,અંતરાલ
ਮਾਹੌਲ,અંતરીલ અરીસો
ਛੁਪਾਓ,છુપાવવું તે
ਕੇਂਦਰਿਤ,કેન્દ્રિત
ਧਿਆਨ ਟਿਕਾਉਣਾ,એકાગ્રતા
ਦਿਮਾਗੀ ਲੈਂਜ਼,કેન્દ્રિત લેન્સ
ਕੰਡੈਂਸਰ ਮਾਈਕ੍ਰੋਫੋਨ,કન્ડેન્સર માઇક્રોફોન
ਸੰਤੁਲਨ ਦੀ ਸਥਿਤੀ,સંતુલનની શરત
ਸੰਚਾਲਨ,ઉધાર
ਚਾਲਾਂ ਦਾ ਮੌਜੂਦਾ,વહન પ્રવાહ
ਚਾਲਕਤਾ,વાહકતા
ਕੰਡਕਟਰ,વ્યવસ્થાપક
ਕੌਨਫਿਗਰੇਸ਼ਨ,ગોઠવણી
ਕੁਨੈਕਸ਼ਨ,જોડાણ
ਕਨੈਕਟੀਵਿਟੀ,જોડાણ
ਕੁਨੈਕਟਰ,સંલગ્ન
ਇਕਸਾਰਤਾ,સુસંગતતા
ਨਿਰੰਤਰ,એક સ્થિરતાપૂર્વક
ਕੰਸੋਲ,ને આશ્વાસન આપવું
ਨਿਰੰਤਰ,સતત
ਨਿਰੰਤਰ ਐਪਲੀਟਿ .ਡ,સતત કંપનવિસ્તાર
ਮਾਈਕ੍ਰੋਫੋਨ ਨਾਲ ਸੰਪਰਕ ਕਰੋ,માઇક્રોફોનનો સંપર્ક કરો
ਕੰਟੇਨਰ ਫਾਰਮੈਟ,કન્ટેન ફોર્મેટ
ਗੰਦਗੀ,દૂષણ
ਸਮੱਗਰੀ,સંતુષ્ટ
ਸੰਖੇਪ,સંલગ્ન
ਨਿਰੰਤਰਤਾ,સતતપણું
ਨਿਰੰਤਰਤਾ ਬੂਥ,સાતત્ય કેન્દ્ર
ਨਿਰੰਤਰਤਾ ਨੋਬ,સાતત્ય knાંકણ
ਨਿਰੰਤਰ,સતત
ਨਿਰੰਤਰ ਚਾਪ,સતત ચાપ
ਨਿਰੰਤਰ ਵੇਵ,સતત તરંગ
ਕੋਠੇ ਦੀ ਲਾਈਨ,સમોચ્ચ રેખા
ਕੁੱਲ ਯੋਜਨਾ,સમોચ્ચ યોજના
ਇਕਰਾਰਨਾਮਾ,કરાર
ਸੁੰਗੜਨ,સંકોચન
ਇਸ ਦੇ ਉਲਟ ਅਨੁਪਾਤ,વિપરીત ગુણોત્તર
ਕੰਟਰੋਲ ਸਰਕਟ,નિયંત્રણ વર્તુળ
ਇਲੈਕਟ੍ਰੋਡ ਕੰਟਰੋਲ ਕਰੋ,નિયંત્રણ વીજળી
ਕੰਟਰੋਲ ਉਪਕਰਣ,અંકુશ
ਕੰਟਰੋਲ ਗਰਿੱਡ,નિયંત્રણ ગ્રીસ
ਕੰਟਰੋਲ ਲਾਈਨ,નિયંત્રણ રેખા
ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ,કંટ્રોલ પેનલ
ਕੰਟਰੋਲ ਰੂਮ,નિયંત્રણ કક્ષ
ਕੰਟਰੋਲ ਟੇਬਲ,અંકુશ
ਕੰਟਰੋਲ ਟਾਵਰ,નિયંત્રણ ટાવર
ਕੰਟਰੋਲਰ,નિયંત્રક
ਪਰਿਵਰਤਨ,એકતરફી
ਕੰਵਰਜੈਂਟ ਲੈਂਜ਼,એકતરતી લેન્સ
ਕਨਵਰਟਰ,રૂપાંતર કરનાર
ਕਨਵੈਕਸ ਲੈਂਜ਼,બહિર્મુખ લેન્સ
ਕਨਵੋਲਕ,માર્ગ
ਕਨਵੀਸ਼ਨ ਕੋਡਡ,સંકટ
ਪੱਕਾ ਇੰਟਰਲੇਵ,મરણોત્તર
ਪੱਕਾ ਇੰਟਰਲੇਵਿੰਗ,મંતવ્ય
ਕੂਕੀ,કૂકી
ਕੂਕੀਅਰ,કૂકીટર
ਕੋਪ੍ਰੋਸੈਸਰ,કોપરો
ਰੱਸੀ,દોરી
ਕੋਰੋਨਾ,કોથળી
ਕੋਰੋਨਾ ਡਿਸਚਾਰਜ,કોરોના -વિસર્જન
ਇਕ ਦੂਸਰੇ ਨਾਲ ਸੰਬੰਧ,સંબંધ
ਕੋਸਾਈਨ ਭਾਗ,કોસિન ઘટક
ਕੋਸਾਈਨ ਵੇਵ,કોસિન તરંગ
ਬ੍ਰਹਿਮੰਡੀ ਸ਼ੋਰ,બ્રહ્માંડિક અવાજ
ਕਾ counter ਂਟਰ,કાઉન્ટર
ਕਾਉਂਟਰ ਕਲਾਕਵਾਈਸ,પ્રતિવિશેષ
ਕਪਲਰ,જોડીદાર
ਜੋੜੀ,જોડાણ
ਕਪਲਿੰਗ ਕੰਡੇਲੈਨਜ਼ਰ,જોડાણ કરનાર
ਜੋੜਣ ਵਾਲਾ ਨੈਟਵਰਕ,જોડાણ નેટવર્ક
ਜੋੜਣ ਦਾ ਵਿਰੋਧ,સંલગ્ન પ્રતિકાર
ਸਹਿਕਾਰਤਾ,સહ સંયોજક બંધન
ਕਵਰੇਜ,કવરેજ
ਕਰੈਸ਼,ભડકો
ਆਲੋਚਨਾਤਮਕ ਬੈਂਡ,વિવેચક
ਗੰਭੀਰ ਸਥਿਤੀ,નિર્ણાયક શરત
ਨਾਜ਼ੁਕ,વિવેચક
ਨਾਜ਼ੁਕ ਬਾਰੰਬਾਰਤਾ,વિવેચક આવર્તન
ਆਲੋਚਨਾਤਮਕ ਪੈਰਾਮੀਟਰ,નિર્ણાયક પરિમાણ
ਮਗਰਮੱਛ ਕਲਿੱਪ,મગરો
ਕਰਾਸ ਫੇਡਿੰਗ,ફાલ
ਕਰਾਸ ਮੈਨੂਲੇਸ਼ਨ,Crossલટ -મોડ્યુલેશન
ਕਰਾਸ ਟਾਕ,આતુરતા
ਕਰਾਸਫੈਡ,ક્રોસફેક
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,ભંડાર
ਕ੍ਰਿਸਟਲ,ક્રિસ્ટલ
ਕ੍ਰਿਸਟਲ ਫਿਲਟਰ,ક્રિસ્ટલ ફિલ્ટર
Cue,સંકેત
ਕਿ ue ਦੇ ਨਿਸ਼ਾਨ,કયડ -નિશાન
ਕਯੂਅਰ ਡਿਵਾਈਸ,ક્વોરી ઉપકરણ
ਮੌਜੂਦਾ ਡਰੇਨ,પ્રવાહ
ਮੌਜੂਦਾ ਮੀਟਰ,વર્તમાન મીટર
ਮੌਜੂਦਾ ਟਰਾਂਸਫਾਰਮਰ,વર્તમાન ટ્રાન્સફોર્મર
ਕਰਸਰ,શબ
ਕਰਵ,વળાંક
ਬਾਰੰਬਾਰਤਾ ਨੂੰ ਕੱਟੋ,આવર્તન બંધ કરવું
ਕਟਰ,કટર
ਸਾਈਬਰ ਕੈਫੇ,કોયરો
ਸਾਈਬਰ ਸੁਰੱਖਿਆ,સાયબર સુરક્ષા
ਸਾਈਬਰ ਸਪੇਸ,કોયરાની જગ્યા
ਚੱਕਰ,ચક્ર
ਚੱਕਰਵਾਤ,સાધનસંપત્તિ
D.C. ਭਾਗ,ડીસી. ઘટક
D.C. ਪਲੇਟ ਪਾਵਰ,ડીસી. પ્લેટની વીજળી
D.C. ਬਹਾਲੀ,ડીસી. પુન: સ્થાપન
ਡੈਂਪਰ ਡਾਈਵਰ,વિધ્વંસ
ਗਿੱਲੇ,ભીનાશ
ਹਨੇਰ,અંધારું
ਡਾਟਾ,માહિતી
ਡਾਟਾ ਪ੍ਰਸਾਰਣ,માહિતી પ્રસારણ
ਡਾਟਾ ਸੰਕੁਚਨ,આધારપ્રણી
ਡਾਟਾ ਡ੍ਰਿਲਿੰਗ,માહિતી શારકામ
ਡਾਟਾ ਇਨਕ੍ਰਿਪਸ਼ਨ,આધાર -એન્ક્રિપ્શન
ਡਾਟਾ ਫਾਈਲ,આધારપત્રક
ਡਾਟਾ ਹੈਂਡਲਿੰਗ,આધાર -નિયંત્રણ
ਡਾਟਾ ਮਾਈਨਿੰਗ,માહિતી ખાણકામ
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,આંકડા
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,ડેટા પ્રોસેસર
ਡਾਟਾ ਘਟੀਆ ਸਿਸਟਮ,ડેટા ઘટાડ્યો બીટ સિસ્ટમ
ਡਾਟਾ ਸੇਵਾ,માહિતી સેવા
ਡਾਟਾ ਸ਼ੀਟ,આધાર સામગ્રી
ਡਾਟਾ ਸਟੋਰੇਜ,માહિતી સંગ્રાહક
ਡਾਟਾ ਸਟ੍ਰੀਮ,આંકડા
ਡਾਟਾ ਤਬਦੀਲੀ,આંકડાકીય પરિવર્તન
ਡਾਟਾ ਸੰਚਾਰ,આંકડા
ਡਾਟਾਬੇਸ,ડેટાબેઝ
ਡੈਟਾਕਾਸਟਿੰਗ,ઓળખપત્ર
ਡਾਟਾਗ੍ਰਾਮ,ડબ્બા
ਡੀ ਬੀ ਮੀਟਰ,ડી.બી. મીટર
ਮਰੇ ਹਵਾ,મડાગાંઠ
ਮਰੇ ਸ਼ੌਰਟ ਸਰਕਟ,મૃત શોર્ટ સર્કિટ
ਮਰੇ ਹੋਏ ਸਥਾਨ,મૃત સ્થળ
ਡੈੱਡਲਾਕ,મડાગાંઠ
ਡੀਬੱਗ ਪ੍ਰੋਗਰਾਮ,ડીબગ કાર્યક્રમ
ਡੀਬੱਗਿੰਗ,ઉઘાડું
ਆਵਾਜ਼ ਦਾ ਵਿਗਾੜ,અવાજનો સડો
ਡੈਸੀਬੈਲ (ਡੀ ਬੀ),ડેસિબેલ (ડીબી)
ਦਸ਼ਮਲਵ,દશાંશ
ਦਸ਼ਮਲਵ ਕੋਡ,દશાંશ સંહિતા
ਦਸ਼ਮਲਵ ਅੰਕ,દશાંશ
ਸਮਝਦਾਰੀ,સ્પષ્ટીકરણ
ਡੀਕੋਡਰ,ડીકોડર
ਡੀਕੋਡਿੰਗ,ડીકોડિંગ
ਡਿਜੀਟਲ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਵਿੱਚ ਡੀਕੋਡਿੰਗ,ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ
ਕੰਪੋਪ੍ਰੈਸ਼ਨ,વિઘટન
ਬਰਖਾਸਤ ਕਰਨਾ,શોક
ਸਰਕਟ ਨੂੰ ਘਟਾਉਣਾ,ડિક્યુપલિંગ સર્કિટ
ਨੈੱਟਵਰਕ ਨੂੰ ਘਟਾਓ,ડિક્યુપલિંગ નેટવર્ક
ਡਿਕ੍ਰਿਪਸ਼ਨ,ડિક્રિપેશન
ਸਮਰਪਿਤ ਲਾਈਨ,સમર્પિત રેખા
ਡੀ-ਏਮਬਿੰਗ,દાદર
ਡੀ-ਜ਼ੋਰ,દહન
ਮੂਲ,ચૂક
ਗੁਣਵੱਤਾ ਵਿੱਚ ਨੁਕਸ,ગુણવત્તામાં ખામી
ਨੁਕਸਦਾਰ,ખામીયુક્ત
ਨੁਕਸ ਇਕਾਈ,ખામીયુક્ત એકમ
ਪਰਿਭਾਸ਼ਾ,વ્યાખ્યા
ਘਟੀ,સુશોભન
ਵਿਗਾੜਨਾ,શૃય
ਡੀਫ੍ਰੇਸ਼ਨੇਸ਼ਨ,અવકાશ
ਡੀ-ਮੈਨਿੰਗ ਕੋਇਲ,કોઇલ
ਡਿਗਰੀ,પ્રમાણ
ਡੀ-ਇੰਟਰਲੇਵਰ,દખલ
ਦੇਰੀ ਲਾਈਨ,વિલંબ -રેખા
ਦੇਰੀ ਦਾ ਸਮਾਂ,વિલંબ સમય
ਫਰੇਮ ਮੈਮੋਰੀ ਦੇਰੀ ਨਾਲ,વિલંબિત ફ્રેમ મેમરી
ਦੇਰੀ ਸਕੈਨਿੰਗ,વિલંબિત સ્કેનીંગ
ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ,વિલંબિત સુમેળ સંકેત
ਡਿਲਿਵਰੀ,ડિલિવરી
ਡਿਲਿਵਰੀ ਸਿਸਟਮ,વિતરણ પદ્ધતિ
ਮੁਆਵਜ਼ਾ,નશાખોરી
ਡੈਮੋੂਲੇਟਰ ਕਾਰਡ,નામંજૂર કરનાર કાર્ડ
ਡੈਮਟਲਿਪਰ,બેભાન વ્યક્તિ
ਫੀਲਡ ਦੀ ਡੂੰਘਾਈ,ક્ષેત્રની .ંડાઈ
ਉਤਰਦਾ,ઉતરતું
ਡਿਜ਼ਾਇਨ ਨਿਰਧਾਰਨ,નિયમાની વિશિષ્ટતા
ਡੈਸਕਟਾਪ,ડેસ્કટ .પ
ਡਿਟੈਕਟਰ ਆਉਟਪੁੱਟ,તપાસ -ઉત્પાદન
ਭਟਕਣਾ,વિચલનો
ਜੰਤਰ,સાધન
ਡਿਵਾਈਸ ਡਰਾਈਵਰ,ઉપકારની ચાલક
ਨਿਦਾਨ,રોગનિવાર
ਚਿੱਤਰ,ચિત્ર
ਵਾਰਤਾਲਾਪ ਟਰੈਕ,સંવાદ ટ્રેક
ਡੁਬਨੇਲ ਮੋਡ,વ્યતાના
ਡਾਇਮੰਡ ਸਟਾਈਲਸ,હીરાની સ્ટાઇલસ
ਡਾਇਆਫ੍ਰਾਮ,પાટા
ਡੁਫਰਾਗਮੇਟਿਕ ਜਜ਼ਬ,ડાયફ્ર ra મેટિક શોષક
ਡਿਚੋਟਿਕ ਸੁਣਨਾ,અલગ -અલગ વાત
ਡਾਈਡੈਕਟਿਕ,શિખાઉ
ਡਾਈਡੈਕਟ੍ਰਿਕ ਟੁੱਟਣਾ,ડાઇલેક્ટ્રિક બ્રેક- ડાઉન
ਡਾਈਡੈਕਟ੍ਰਿਕ ਨੁਕਸਾਨ,ડાઇલેક્ટ્રિક નુકસાન
ਅੰਤਰ ਦੀ ਬਾਰੰਬਾਰਤਾ,તફાવત આવર્તન
ਅੰਤਰ ਬਾਰੰਬਾਰਤਾ ਵਿਗਾੜ (ਡੀਐਫਡੀ),તફાવત આવર્તન વિકૃતિ (ડીએફડી)
ਅੰਤਰ ਟੋਨ,ફરક
ਵੱਖਰਾ ਐਂਪਲੀਫਾਇਰ,વિભેદક એમ્પ્લીફાયર
ਵੱਖਰਾ,પરિબળ
ਵੱਖਰੇ ਲਾਭਕਾਰ,વિસારક
ਅੰਕ,અંક
ਡਿਜੀਟਲ,ડિજિટલ
ਡਿਜੀਟਲ ਆਰਟੀਫੈਕਟ,ડિજિટલ આર્ટિફેક્ટ
ਡਿਜੀਟਲ ਆਡੀਓ,ડિજિટલ audio ડિઓ
ਡਿਜੀਟਲ ਆਡੀਓ ਫਿਲਟਰ,ડિજિટલ audio ડિઓ ફિલ્ટર
ਡਿਜੀਟਲ ਆਡੀਓ ਵਰਕ ਸਟੇਸ਼ਨ,ડિજિટલ audio ડિઓ વર્ક સ્ટેશન
ਡਿਜ਼ੀਟਲ ਕੈਮਰਾ,ડીજીટલ કેમેરા
ਡਿਜੀਟਲ ਕੰਪਿਟਰ,ડિજિટલ કમ્પ્યુટર
ਡਿਜੀਟਲ ਡਾਟਾ,ડિજિટલ ડેટા
ਡਿਜੀਟਲ ਸੰਪਾਦਨ,ડિજિટલ સંપાદન
ਡਿਜੀਟਲ ਐਕਸਟਰ,ડિજિટિહાઇટર
ਡਿਜੀਟਲ ਫਿਲਟਰ,ડિજિટલ ફિલ્ટર
ਡਿਜੀਟਲ ਫਰੇਮ ਸਮਕਾਲੀਨ,ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર
ਡਿਜੀਟਲ ਵਿਰਾਸਤ,ડિજિટલ હેરિટેજ
ਡਿਜੀਟਲ ਚਿੱਤਰ,ડિજિટલ છબી
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,ડિજિટલ ગ્રંથાલય
ਡਿਜੀਟਲ ਮੀਟਰ,ડિજિટલ મીટર
ਡਿਜੀਟਲ ਮੈਨੂਲੇਸ਼ਨ,ડિજિટલ મોડ્યુલેશન
ਡਿਜੀਟਲ ਮਲਟੀਪਲੈਕਸ,ડિજિટલ મલ્ટીપ્લેક્સ
ਡਿਜੀਟਲ ਨੈਟਵਰਕ,ડિજિટલ નેટવર્ક
ਡਿਜੀਟਲ ਆਉਟਪੁੱਟ,Digitalપચારિક outputપટી
ਡਿਜੀਟਲ ਪਲੇਅਬੈਕ,ડિજિટલ પ્લેબેક
ਡਿਜੀਟਲ ਰੇਡੀਓ ਮੰਡਲਲ (ਡਰੱਮ),ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ)
ਡਿਜੀਟਲ ਰਿਕਾਰਡਿੰਗ,ડિજિટલ રેકોર્ડિંગ
ਡਿਜੀਟਲ ਇਨਕਲਾਬ,ડિજિટલ ક્રાંતિ
ਡਿਜੀਟਲ ਸਿਗਨਲ,ડિજિટલ સંકેત
ਡਿਜੀਟਲ ਸਿਗਨਲ ਪ੍ਰੋਸੈਸਿੰਗ (ਡੀਐਸਪੀ),ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી)
ਡਿਜੀਟਲ ਦਸਤਖਤ,ડિજિટલ સહી
ਡਿਜੀਟਲ ਟੈਕਨੋਲੋਜੀ,ડિજિટલ પ્રૌદ્યોગિકી
ਐਨਾਲਾਗ ਪਰਿਵਰਤਕ ਲਈ ਡਿਜੀਟਲ,ડિજિટલથી એનાલોગ કન્વર્ટર
ਡਿਜੀਟਲ ਵੀਡੀਓ,ડિજિટલ વિડિઓ
ਡਿਜੀਟਲ ਵੋਲਟਮੀਟਰ,ડિજિટલ વોલ્ટમીટર
ਡਿਜੀਟਲਾਈਜ਼ੇਸ਼ਨ,વિભાજન
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,અંશે
ਡਿਜੀਟਾਈਜ਼ਡ ਵੀਡੀਓ,ડિજિટાઇઝ્ડ વિડિઓ
ਡਿਡੀਕਿਜ਼ਰ,સિધ્ધાંત
ਮੱਧਮ,ઝાંખું
ਮਾਪ,પરિમાણ
ਮੱਧਮ,ઝાંખું
Dieode,પશુ -વ્યવસ્થા
ਡੁਬੋ,ડૂબકી મારવી
ਡੀਪਲੈਕਸਰ,દ્વિપક્ષી
ਡਿਪੋਲ ਐਂਟੀਨਾ,દ્વિધ્રુવ
ਸਿੱਧਾ ਪ੍ਰਸਾਰਣ,પ્રત્યક્ષ પ્રસારણ
ਸਿੱਧੇ ਮੌਜੂਦਾ (ਡੀ ਸੀ),ડાયરેક્ટ વર્તમાન (ડી સી)
ਸਿੱਧੀ ਪਿਕ ਅਪ,સીધું પસંદ કરવું
ਸਿੱਧਾ ਪੜ੍ਹਨ ਦਾ ਸਾਧਨ,પ્રત્યક્ષ વાંચન સાધન
ਸਿੱਧੀ ਰਿਕਾਰਡਿੰਗ,પ્રત્યક્ષ રેકોર્ડિંગ
ਦਿਸ਼ਾਵੀ ਐਂਟੀਨਾ,દિશાત્મક એન્ટેના
ਦਿਸ਼ਾ ਨਿਰਦੇਸ਼ਕ,દિશાત્મક દંપતી
ਦਿਸ਼ਾਵੀ ਮਾਈਕ੍ਰੋਫੋਨ,દિશાત્મક માઇક્રોફોન
ਡਾਇਰੈਕਟਿਟੀ,ઉદ્ધતા
ਡਾਇਰੈਕਟਰੀ,ડિરેક્ટરી
ਅਯੋਗ,અપંગ કરવું
ਡਿਸਕ ਐਂਟੀਨਾ,છટણી
ਅਸਾਤ ਸਟੋਰੇਜ,ડિસ્ક આધારિત સંગ્રહ
ਵੱਖਰਾ,અંધકારમય
ਡਿਸਕ,ઝૂંપડી
ਡਿਸਕ ਡਰਾਈਵ,ડિસ્ક ડ્રાઇવ
ਡਿਸਕ ਕੋਟਾ,છળ
ਡਿਸਕੀਟ,વિઘટન
ਉਜਾੜਾ,વિઘટન
ਫੈਲਾਅ,વિક્ષેપ
ਉਜਾੜਾ,વિસ્થાપન
ਡਿਸਪਲੇਅ,પ્રદર્શન
ਡਿਸਪਲੇਅ ਯੂਨਿਟ (ਕਨਸੋਲ),પ્રદર્શન એકમ (કન્સોલ)
ਵਿਗਾੜ,અપરાધ
ਅਸੰਗਤ,જુસ્સો
ਸ਼ੁਧ ਪਾਣੀ,નિસ્યંદિત પાણી
ਭਟਕਣਾ,વિકૃતિ
ਵੰਡ,વિતરણ
ਡਿਸਟਰੀਬਿ .ਸ਼ਨ ਐਂਪਲੀਫਾਇਰ,વિતરણ એમ્પંતક
ਵੰਡ,ભાગ
ਵਿਭਾਜਨ,ભાજક
ਦਸਤਾਵੇਜ਼,દસ્તાવેજ
ਡੌਲਬੀ ਡਿਜੀਟਲ,ડોલ્બી
ਡੋਮੇਨ,ક્ષેત્ર
ਡੋਮੇਨ ਕੰਟਰੋਲਰ,ક્ષેત્રમાં
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ધૂમ્રપાનની અસર
ਡਬਲ ਪੋਲ (ਡਿਪੋਲ),ડબલ ધ્રુવ (દ્વિધ્રુવી)
ਡਬਲ ਪੋਲ ਸਿੰਗਲ ਥ੍ਰੋ ਸਵਿਚ,ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ
ਡਬਲ ਸਾਈਡ ਡਿਸਕ,બે બાજુવાળી ડિસ્ક
ਡਬਲਟ,બેવડું
ਡਾ down ਨ ਲਹਿਰ,નીચે આવવાનું તરંગ
ਥੱਲੇ ਧਾਰਾ,નીચેનો પ્રવાહ
ਡਾ ng ਨਲਿੰਕ,ડાઉનલિંક
ਡਾਉਨਲੋਡ ਕਰੋ,ડાઉનલોડ કરવું
ਡਾਉਨਲੋਡ ਕਰਨਾ,ડાઉનલોડનું
ਡਰਾਇੰਗ,ચિત્ર
ਡ੍ਰਿਲਿੰਗ ਬਿੱਟ,ડ્રોલીંગ બીટ
ਡ੍ਰਿਲਿੰਗ ਮਸ਼ੀਨ,શારકામ યંત્ર
ਚਲਾਉਣਾ,ઝુંબેશ
ਡਰੱਮ,ડ્રમ
ਸੁੱਕੇ ਬੱਲਬ ਦਾ ਤਾਪਮਾਨ,સુકા બલ્બનું તાપમાન
ਡਰਾਈ ਸੈੱਲ,સૂકકો
ਸੁੱਕੇ ਸੋਲਡਰ,સૂકા સોલ્ડર
ਦੋਹਰੀ ਚੈਨਲ ਮੋਡ,ડ્યુઅલ ચેનલ મોડ
ਡੱਬਿੰਗ,ડબ
ਡੂਡ,નાવિક
ਡੰਪ,ફેંકડી
ਡੁਪਲੈਕਸ,બેવડી
ਅਵਧੀ,સમયગાળો
ਧੂੜ,ધૂળ
ਡਸਟ ਬੱਗ,ક dustંગ
ਧੂੜ ਦਾ ਸਬੂਤ,ધૂળની સાબિતી
ਡੱਸਟਰ,ડસ્ટર
ਗਤੀਸ਼ੀਲ,ગતિશીલ
ਗਤੀਸ਼ੀਲ ਬਿੱਟ ਅਲਾਟਮੈਂਟ,ગતિશીલ બીટ ફાળવણી
ਡਾਇਨਾਮਿਕ ਇੰਟਰਮੋਡੂਲੇਸ਼ਨ ਵਿਗਾੜ (ਮੱਧਮ),ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ)
ਗਤੀਸ਼ੀਲ ਮਾਤਰਾ,ગતિશીલ જથ્થો
ਗਤੀਸ਼ੀਲ ਰੇਂਜ,ગતિશીલ શ્રેણી
ਗਤੀਸ਼ੀਲ ਰੇਂਜ ਕੰਟਰੋਲ,ગતિશીલ શ્રેણી નિયંત્રણ
ਡਾਇਨਾਮੋ,પર્યટક
ਕੰਨ ਦਾ ਫੋਨ,કાનનો ફોન
ਧਰਤੀ,પૃથ્વી
ਧਰਤੀ ਦਾ ਬਲੇਜ,પૃથ્વીના મણકા
ਧਰਤੀ ਦਾ ਵਿਰੋਧ,પૃથ્વીનો પ્રતિકાર
ਧਰਤੀ ਦੀ ਰਾਡ,માટીનો લાકડી
ਧਰਤੀ ਸੈਟੇਲਾਈਟ,પૃથ્વી ઉપગ્રહ
ਧਰਤੀ ਸਟੇਸ਼ਨ,ભૂસ્તર
ਧਰਤੀ ਦਾ ਟਰਮੀਨਲ,માટીનું
ਕਮਾਈ,વસ્તુ
ਗੂੰਜ,પડઘો
ਏਕੋ ਚੈਂਬਰ,ગુંજ
ਐਡੀ ਮੌਜੂਦਾ,પ્રક્ષેપો
ਐਡੀ ਮੌਜੂਦਾ ਨੁਕਸਾਨ,એડી વર્તમાન ખોટ
ਕਿਨਾਰੇ ਦਾ ਮੀਟਰ,ધારદાર મીટર
ਸੰਪਾਦਨ,સંપાદન
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਉਚਾਈ,અસરકારક એન્ટેના height ંચાઇ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਐਂਟੀਨਾ ਦੀ ਲੰਬਾਈ,અસરકારક એન્ટેના લંબાઈ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵੋਲਟੇਜ,અસરકારક વોલ્ટેજ
ਕੁਸ਼ਲਤਾ,કાર્યક્ષમતા
ਲਚਕੀਲਾ,સ્થિતિસ્થાપકતા
ਇਲੈਕਟ੍ਰਿਕ ਡਿਸਚਾਰਜ,વિદ્યુત સ્રાવ
ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ,વિદ્યુત ક્ષેત્ર
ਇਲੈਕਟ੍ਰਿਕ ਫਲੈਸ਼,વિદ્યુત ફ્લેશ
ਇਲੈਕਟ੍ਰਿਕ ਹੀਟਰ,વીજળી
ਇਲੈਕਟ੍ਰਿਕ ਮੀਟਰ,વિદ્યુત -મીટર
ਇਲੈਕਟ੍ਰਿਕ ਮੋਟਰ,વિદ્યુત મોટર
ਇਲੈਕਟ੍ਰਿਕ ਸਦਮਾ,વીજળી આંચકો
ਇਲੈਕਟ੍ਰਿਕ ਸਪਾਰਕ,વીજળી ફેલાવી
ਇਲੈਕਟ੍ਰੀਕਲ ਉਪਕਰਣ,વિદ્યુત -સાધન
ਇਲੈਕਟ੍ਰੀਕਲ ਸ਼ੋਰ,વિદ્યુત અવાજ
ਇਲੈਕਟ੍ਰੀਕਲ ਤੂਫਾਨ,વિદ્યુત -તોફાન
