Tamil,Bengali
இடப்பெயர்ச்சி,উত্পাটন
கண்காட்சி,প্রদর্শনী
பணியகம்,কনসোল
"சீரற்ற, சீரற்ற","অসম, অসম"
சிதறடிக்கும் சக்தி,অপসারণ শক্তি
தூர செயல்பாடு,দূরত্ব ফাংশন
தூர மாடுலஸ்,দূরত্ব মডুলাস
விநியோகிக்காதது,অ বিতরণকারী
"விநியோக விதி, விநியோக விதி","বন্টন নিয়ম, বন্টন নিয়ম"
"கலைக்க, கலைக்க","নষ্ট করা, নষ্ট করা"
"வேற்றுமை, வேற்றுமை, வேற்றுமை","ভিন্নতা, বিচ্যুতি, বিচ্যুতি"
வேறுபாடு தேற்றம்,ভিন্নতা উপপাদ্য
மாறுபட்ட,ভিন্নমুখী
மாறுபட்ட வரம்பு,ভিন্ন পরিসীমা
பிளவு வேறுபாடு,বিভক্ত পার্থক্য
"வகுத்தல், வகுத்தல்","বিভাজ্যতা, বিভাজ্যতা"
"வகுபடக்கூடிய, வகுபடக்கூடிய","বিভাজ্য, বিভাজ্য"
"பிரிவு, பிரிவு, பிரிவு","বিভাগ, বিভাগ, বিভাগ"
பிரிவு அல்காரிதம்,বিভাগ অ্যালগরিদম
பிளவு வளையம்,ভগ্ন চক্র
நாற்கர,চতুর্ভুজ
தசாகோணம்,দশভুজ
"டொமைன், டொமைன், மாகாணம், பிரதேசம்","ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল"
செயல்பாட்டின் களம்,ফাংশনের ডোমেইন
வரையறை-மாகாணம்,সংজ্ঞা-প্রদেশ
இருப்பு நிலை,অস্তিত্বের অবস্থা
மேலெழுந்து சாதனம்,ওভাররাইডিং ডিভাইস
டாப்ளர் விளைவு,ডপলার এফেক্ট
"புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு","পয়েন্ট পণ্য, স্কেলার পণ্য"
புள்ளியிடப்பட்ட வளைவு,বিন্দুযুক্ত বক্ররেখা
இரட்டை வேறுபாடு,দ্বৈত পার্থক্য
இரட்டை அதிவேக விநியோகம்,ডবল সূচকীয় বন্টন
இரட்டை சுருள்,ডবল কুণ্ডলী
பைனரி ஒருங்கிணைப்பு,বাইনারি অবিচ্ছেদ্য
பைனரி ஒருங்கிணைப்பு,বাইনারি ইন্টিগ্রেশন
இரட்டை வரம்பு,দ্বিগুণ সীমা
இரட்டை மாதிரி நிகழ்வு,ডবল স্যাম্পলিং ইভেন্ট
இரட்டை வரிசை,ডবল ক্রম
இரட்டை தொடர்,ডবল সিরিজ
இரட்டை இணைக்கப்பட்ட குறியீடு,ডবল-সংযুক্ত স্বরলিপি
இரட்டை தொகுப்பு,ডবল সংকলন
கீழ்நோக்கிய முடுக்கம்,নিম্নগামী ত্বরণ
கீழ்நோக்கிய இடப்பெயர்ச்சி,নিম্নগামী স্থানচ্যুতি
கீழ்நோக்கிய இயக்கம்,নিম্নগামী গতি
கீழ்நோக்கிய வேகம்,নিম্নগামী বেগ
இழுவை,আকর্ষণ
இழுவை சக்தி,ট্র্যাকশন বল
"இரட்டை இருமை,",দ্বৈত দ্বৈততা
இரட்டை அடிப்படை,দ্বৈত ভিত্তি
இரட்டை உள் தயாரிப்பு,দ্বৈত অভ্যন্তরীণ পণ্য
இரட்டை நேரியல் நிரலாக்க சிக்கல்,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","ডবল অপারেশন, ডুয়াল অপারেশন"
இரட்டை பிரச்சனை,দ্বৈত সমস্যা
இரட்டை ஒற்றை அல்காரிதம்,দ্বৈত একক অ্যালগরিদম
இரட்டை ஒற்றை முறை,দ্বৈত একক পদ্ধতি
இரட்டை இடம்,দ্বৈত স্থান
இரட்டை மாறி,দ্বৈত পরিবর্তনশীল
இரட்டை திசையன் இடம்,দ্বৈত ভেক্টর স্থান
அமைதியான குறியீடு,নীরব সূচক
அமைதியான அடிக்குறிப்பு,নীরব ফুটার
அமைதியான ஒப்பந்தம்,নীরব চুক্তি
அமைதியான மாறி,নীরব পরিবর্তনশীল
நகல்,নকল
மாறும்,গতিশীল
மாறும் அமைப்பு,গতিশীল সিস্টেম
மாறும் தேவை செயல்பாடு,গতিশীল চাহিদা ফাংশন
டைனமிக் மாதிரி,গতিশীল মডেল
மாறும் நிரலாக்க,গতিশীল প্রোগ্রামিং
மாறும் நிரலாக்க அணுகுமுறை,গতিশীল প্রোগ্রামিং পদ্ধতি
டைனமிக் நிரலாக்க நுட்பங்கள்,গতিশীল প্রোগ্রামিং কৌশল
"இயக்கவியல், இயக்கவியல்","গতিবিদ্যা, গতিবিদ্যা"
துகள் இயக்கவியல்,কণা গতিবিদ্যা
கடினமான உடல் இயக்கவியல்,অনমনীয় শরীরের গতিবিদ্যা
"பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)"
பூகம்பத்தின் தீவிரம்,ভূমিকম্পের তীব্রতা
விசித்திரத்தன்மை,উদ্ভটতা
அனுமானம்,ধৃষ্টতা
பொருளாதார கணிப்பு,অর্থনৈতিক পূর্বাভাস
பொருளாதார நிபுணர்,অর্থনীতিবিদ
பொருளாதார அளவியல்,অর্থনীতি
பொருளாதாரம்,অর্থনীতি
"கோர், விளிம்பு, கண்ணீர்","কোর, প্রান্ত, টিয়ার"
ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்,সামগ্রিক কোর সম্মুখীন
செயல்திறன் குறியீடு,দক্ষতা সূচক
பண்பு உறுப்பு,চরিত্রগত উপাদান
பண்பு செயல்பாடு,চরিত্রগত ফাংশন
"ஈஜென் மதிப்பு, பண்பு மதிப்பு","eigen মান, চরিত্রগত মান"
பண்பு மதிப்பு சமன்பாடு,বৈশিষ্ট্যগত মান সমীকরণ
"ஈஜென் திசையன், பண்பு திசையன்","আইজেন ভেক্টর, চরিত্রগত ভেক্টর"
மீள்,ইলাস্টিক
மீள் நடிகர்,ইলাস্টিক ঢালাই
மீள் சமநிலை,ইলাস্টিক ভারসাম্য
நெகிழ்ச்சி,স্থিতিস্থাপকতা
நெகிழ்ச்சி பக்கம்,স্থিতিস্থাপকতা পৃষ্ঠা
"மின்னணு கணினி, மின்னணு கணினி","ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার"
"உறுப்பு, உறுப்பு, உறுப்பு","উপাদান, উপাদান, উপাদান"
ஆரம்ப நெடுவரிசை செயல்பாடு,প্রাথমিক কলাম অপারেশন
ஆரம்ப நிகழ்வு,প্রাথমিক ঘটনা
ஆரம்ப செயல்பாடு,প্রাথমিক ফাংশন
துவக்க செயல்பாடு,প্রাথমিক অপারেশন
ஆரம்ப முடிவுகள்,প্রাথমিক ফলাফল
ஆரம்ப நிகழ்தகவு விதி,প্রাথমিক সম্ভাবনার নিয়ম
தொடக்க வரி செயல்பாடு,লাইন অপারেশন শুরু
"அழித்து, அழித்து,","নির্মূল করা, নিশ্চিহ্ন করা"
தீர்வு செயல்முறை,রেজোলিউশন প্রক্রিয়া
"நீள்வட்டம், நீள்வட்டம்","উপবৃত্ত, উপবৃত্ত"
நீள்வட்டம்,উপবৃত্তাকার
நீள்வட்டம்,উপবৃত্তাকার
நீள்வட்ட மேற்பரப்பு,উপবৃত্তাকার পাতা
நீள்வட்ட உடல்,উপবৃত্তাকার শরীর
உட்பொதித்தல்,এমবেডিং
உமிழ்வுகள்,নির্গমন
அனுபவ நம்பிக்கை,অভিজ্ঞতামূলক বিশ্বাস
அனுபவ சூத்திரம்,গবেষণামূলক সূত্র
அனுபவ நிகழ்தகவு,অভিজ্ঞতামূলক সম্ভাবনা
அனுபவ உறவு,অভিজ্ঞতামূলক সম্পর্ক
வெற்று தொகுப்பு,ফাঁকা সেট
கட்டுப்பட்டது,আবদ্ধ
"குறியாக்கம், குறியாக்கம்","এনকোডিং, কোডিং"
இயங்கக்கூடிய தன்மை,আন্তঃকার্যক্ষমতা
இறுதி புள்ளி,শেষপ্রান্ত
வகுப்பு இடைவெளியின் இறுதிப் புள்ளி,ক্লাস ব্যবধানের শেষ বিন্দু
ஆற்றல்,শক্তি
ஆற்றல் வேக கூறு,শক্তি-মোমেন্টাম উপাদান
நுழைவு மாறி,এন্ট্রি ভেরিয়েবল
கணக்கிடக்கூடிய தொகுப்பு,গণনাযোগ্য সেট
"எண்ணு, எண்ணு","গণনা, গণনা"
"சம, சம, சம, சம","সমান, সমান, সমান, সমান"
"சமத்துவம், சமத்துவம்","সমতা, সমতা"
வாய்ப்பு,সম্ভবত
கூட நிகழ்தகவு தேர்வு முறை,এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
சமன்,সমান করা
"சமன்பாடு, சமன்பாடு","সমীকরণ, সমীকরণ"
இருபடி சமன்பாடு,দ্বিঘাত সমীকরণ
இருபடி சமன்பாடு,দ্বিঘাত সমীকরণ
இருபடி சமன்பாடு,দ্বিঘাত সমীকরণ
"பூமத்திய ரேகை, பூமத்திய ரேகை, நடுக்கோடு","বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
சீரான,সামঞ্জস্যপূর্ণ
சமபக்க,সমবাহু
"சமநிலை, சமநிலை, சமநிலை","ভারসাম্য, ভারসাম্য, ভারসাম্য"
சக்தி சமநிலை,বল ভারসাম্য
சமநிலை புள்ளி,ভারসাম্য বিন্দু
சமத்துவம்,সমতা
சமநிலை வகுப்பு,সমতা শ্রেণী
சமமான உறவு,সমতা সম্পর্ক
"சமமான, சமமான (வி.), சமமான (எட்.)","সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
சமமான மேட்ரிக்ஸ்,সমতুল্য ম্যাট্রিক্স
சமமான தொகுப்பு,সমতুল্য সেট
போக்குகள்,প্রবণতা
"பிழை, தவறு, தவறு, துல்லியமின்மை","ভুল, ভুল, ভুল, ভুল"
பிழை பகுப்பாய்வு,ত্রুটি বিশ্লেষণ
பிழை குறியீடு,ভুল সংকেত
பிழை குணகம்,ত্রুটি সহগ
சதுர சராசரி பிழை,বর্গক্ষেত্র মানে ত্রুটি
முதல் வகை பிழை,প্রথম ধরনের ত্রুটি
இரண்டாவது வகை பிழை,দ্বিতীয় ধরনের ত্রুটি
தப்பிக்கும் நிகழ்தகவு,পালানোর সম্ভাবনা
தப்பிக்கும் வேகம்,মুক্তিবেগ
E. ஷ்மிட்டின் அணிதிரட்டல் செயல்முறை,ই. শ্মিড্টের সচলতা প্রক্রিয়া
சகஜமாகப்பழகு,বহির্মুখী
"அத்தியாவசியமான, அத்தியாவசியமான","অপরিহার্য, অপরিহার্য"
கிட்டத்தட்ட தனித்துவமானது,কার্যত অনন্য
"மதிப்பிடுவதற்கு, மதிப்பிடுவதற்கு (ver.), மதிப்பிடுவதற்கு (ed.)","মূল্যায়ন করা, মূল্যায়ন করা (ver.), মূল্যায়ন করা (ed.)"
மதிப்பீட்டு முறை,অনুমান পদ্ধতি
யூக்ளிடியன் ஆயத்தொகுப்புகள்,ইউক্লিডীয় স্থানাঙ্ক
யூக்ளிடியன் டொமைன்,ইউক্লিডীয় ডোমেইন
யூக்ளிடியன் வடிவியல்,ইউক্লিডীয় জ্যামিতি
யூக்ளிடியன் n-வெளி,ইউক্লিডিয়ান এন-স্পেস
யூக்ளிடியன் விமானம்,ইউক্লিডীয় সমতল
ஆய்லரின் தேற்றம்,অয়লারের উপপাদ্য
"மதிப்பிடு, மதிப்பிடு","মূল্যায়ন করা, মূল্যায়ন করা"
கூட,এমন কি
கூட வளைவு,এমনকি বক্ররেখা
கூட செயல்பாடு,এমনকি ফাংশন
கூட பயனற்றது,এমনকি অবাধ্য
இரட்டைப்படை எண்,জোড় সংখ্যা
ஒற்றைப்படை சமச்சீர்,অদ্ভুত প্রতিসাম্য
வரிசைமாற்றம் கூட,এমনকি স্থানান্তর
"நிகழ்வு, அத்தியாயம்","ঘটনা, পর্ব"
ஐசோமெட்ரிக்,আইসোমেট্রিক
"துல்லியமான, துல்லியமான, சரியாக","সঠিক, সঠিক, ঠিক"
துல்லியமான சி-சதுர சோதனை,সঠিক চি-স্কয়ার পরীক্ষা
சரியான வேறுபாடு,সঠিক পার্থক্য
சரியான சமன்பாடு,সঠিক সমীকরণ
உதாரணமாக,উদাহরণ
பரிமாற்றம்,বিনিময়
குறிப்பிட்ட நிகழ்வு,নির্দিষ্ট ঘটনা
இருத்தலியல் கோட்பாடு,অস্তিত্বের স্বতঃসিদ্ধ
உயிர்வாழும் நிகழ்தகவு,বেঁচে থাকার সম্ভাবনা
இருப்பு தேற்றம்,অস্তিত্বের উপপাদ্য
வெளிப்புற மாறி,বাহ্যিক পরিবর্তনশীল
"பரவியது, பரவியது","বিস্তার, বিস্তার"
எதிர்பார்ப்பு செயல்பாடு,প্রত্যাশা ফাংশন
எதிர்பார்க்கப்படும் அதிர்வெண்,প্রত্যাশিত ফ্রিকোয়েন্সি
எதிர்பார்க்கப்படும் மதிப்பு,প্রত্যাশিত মান
பரிசோதனை,পরীক্ষা
"சோதனை பிழை, சோதனை பிழை","পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি"
"விளக்கம், விளக்கம்","ব্যাখ্যা, ব্যাখ্যা"
தெளிவான சமன்பாடு,পরিষ্কার সমীকরণ
தெளிவாக,পরিষ্কারভাবে
தெளிவான செயல்பாடு,পরিষ্কার ফাংশন
தெளிவான தீர்வு,পরিষ্কার সমাধান
அடுக்கு,সূচক
அதிவேக வளைவு,সূচকীয় বক্ররেখা
அதிவேக நிகழ்தகவு செயல்பாடு,সূচকীয় সম্ভাব্যতা ফাংশন
அதிவேக விநியோகம்,সূচকীয় বিতরণ
அதிவேக சமன்பாடு,সূচকীয় সমীকরণ
அதிவேக செயல்பாடு,ব্যাখ্যামূলক কাজ
"அதிவேக வளர்ச்சி, அதிவேக வளர்ச்சி","সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি"
அதிவேக விதி,সূচকীয় নিয়ম
அதிவேக வரைபடம்,সূচকীয় মানচিত্র
"அதிவேகத் தொடர், அதிவேகத் தொடர்","সূচকীয় সিরিজ, সূচকীয় সিরিজ"
"வெளிப்பாடு, வெளிப்பாடு, முகபாவனை, வெளிப்பாடு","অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি"
நீட்டிக்கப்பட்ட இடைவெளி,বর্ধিত ব্যবধান
அதிகரித்த உண்மையான வரி,বর্ধিত বাস্তব লাইন
நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு,বর্ধিত বাস্তব সংখ্যা সিস্টেম
மேப்பிங் நீட்டிப்பு,ম্যাপিং এক্সটেনশন
வெளிப்புற கோணம்,বাহ্যিক কোণ
வெளி மண்டலம்,বাইরের অঞ্চল
வெளிப்புற புள்ளி,বাহ্যিক বিন্দু
வெளிப்புற,বহিরাগত
முன்னறிவிப்பு மதிப்பின் விரிவாக்கம்,predicate মান এক্সট্রাপোলেশন
எக்ஸ்ட்ராபோலேஷன் நுட்பம்,এক্সট্রাপোলেশন কৌশল
உச்ச மதிப்பு,সর্বোচ্চ মূল্য
"தீவிர, முடிவு, தீவிர, உச்சம்","চরম, শেষ, চরম, চূড়ান্ত"
உயர் முனை,উচ্চ বিন্দু
எதிர் தொகுப்பின் தீவிர புள்ளி,বিপরীত সেটের চরম বিন্দু
செயல்பாட்டின் தீவிர மதிப்பு,ফাংশনের চরম মান
தீவிர பண்புகள்,চরম বৈশিষ্ট্য
"முகம், பக்கம், முன்","মুখ, পাশে, সামনে"
முக மதிப்பு,পরিচিতি
"கூறு, காரணி, காரணி, உட்பிரிவு,","উপাদান, গুণনীয়ক, গুণনীয়ক, ধারা"
காரணி பகுப்பாய்வு,ফ্যাক্টর বিশ্লেষণ
துண்டு துண்டாக,খণ্ডিত
காரணியான,ফ্যাক্টরিয়াল
பல காரணி வடிவமைப்பு,একাধিক ফ্যাক্টর নকশা
காரணியாக்கம்,ফ্যাক্টরাইজেশন
காரணியாக,ফ্যাক্টর থেকে
நீதி விளையாட்டு,ন্যায়বিচার খেলা
"மெய்நிகர், தவறான, குறியீடு","ভার্চুয়াল, মিথ্যা, কোড"
"குடும்பம், குடும்பம், குலம், குடும்பம்","পরিবার, পরিবার, বংশ, পরিবার"
மொத்த வட்டம்,বৃত্ত মোট
வளைவு மொத்தம்,বক্ররেখা মোট
செயல்பாடுகளின் குடும்பம்,ফাংশন পরিবার
வரி மொத்தம்,মোট রেখা
பிரதி,প্রতিরূপ
எஃப்-விநியோகம்,F-বন্টন
நிலையான அடிப்படை தீர்வு,সামঞ্জস্যপূর্ণ ভিত্তি সমাধান
இணக்கமான தீர்வு,সামঞ্জস্যপূর্ণ সমাধান
"ரீசார்ஜ், மறு முதலீடு","রিচার্জ, পুনঃবিনিয়োগ"
ஃபெர்மாவின் சட்டம்,ফার্মার আইন
ஃபெர்மாவின் தேற்றம்,ফার্মার উপপাদ্য
ஃபெர்மி-டிராக்-புள்ளிவிவரங்கள்,ফার্মি-ডিরাক-পরিসংখ্যান
ஃபைபோனச்சி எண்கள்,ফিবোনাচি সংখ্যা
ஃபைபோனச்சி வரம்பு,ফিবোনাচি পরিসীমা
"வயல், வயல், வயல், வயல்","ক্ষেত্র, ক্ষেত্র, ক্ষেত্র, ক্ষেত্র"
இறுதி வேகம்,চূড়ান্ত বেগ
"வரையறுக்கப்பட்ட, வரையறுக்கப்பட்ட","সসীম, সসীম"
வரையறுக்கப்பட்ட அடிப்படை,সসীম ভিত্তি
வரையறுக்கப்பட்ட தசம,সসীম দশমিক
வரையறுக்கப்பட்ட வேறுபாடு,সীমিত পার্থক্য
வரையறுக்கப்பட்ட வேறுபாடு முறை,সীমিত পার্থক্য পদ্ধতি
வரையறுக்கப்பட்ட பரிமாணம்,সসীম মাত্রিক
வரையறுக்கப்பட்ட பரிமாண திசையன்,সসীম মাত্রিক ভেক্টর
வரையறுக்கப்பட்ட விளையாட்டு,সীমাবদ্ধ খেলা
வரையறுக்கப்பட்ட வடிவியல்,সসীম জ্যামিতি
வரையறுக்கப்பட்ட ஒருங்கிணைந்த,সসীম অবিচ্ছেদ্য
இறுதித்தன்மை,সসীমতা
வரையறுக்கப்பட்ட மார்க்கோவ் சங்கிலி,সীমাবদ্ধ মার্কভ চেইন
finiteness ஆதாரம்,সসীমতা প্রমাণ
வரையறுக்கப்பட்ட எண்,সসীম সংখ্যা
வரையறுக்கப்பட்ட மக்கள் தொகை,সীমিত জনসংখ্যা
வரையறுக்கப்பட்ட நிகழ்தகவு,সীমিত সম্ভাবনা
இறுதி தரம்,শেষ গ্রেড
வரையறுக்கப்பட்ட தொகுப்பு,সসীম সেট
வரையறுக்கப்பட்ட வேகம்,সীমিত বেগ
வரையறுக்கப்பட்ட அளவு,সীমিত আয়তন
"கலக்கவும், சரிசெய்யவும்","মিশ্রিত করা, সামঞ্জস্য করা"
வளைவு சரிசெய்தல்,বক্ররেখা সমন্বয়
நேர் கோடு சரிசெய்தல்,সরলরেখা সমন্বয়
நிலையான புள்ளி தேற்றம்,স্থির বিন্দু উপপাদ্য
நிலையான மாதிரி,স্থির নমুনা
விமான வேகம்,ফ্লাইটের বেগ
மிதக்கும் புள்ளி கணக்கீடு,ভাসমান পয়েন্ট গণনা
"மிதக்கும் புள்ளி அமைப்பு, மிதக்கும் புள்ளி அமைப்பு","ফ্লোটিং পয়েন্ট সিস্টেম, ভাসমান পয়েন্ট সিস্টেম"
ஓட்ட விளக்கப்படம்,ফ্লো চার্ট
ஓட்டம் வேகம்,গতির প্রবাহ
திரவ இயக்கவியல்,তরল গতিবিদ্যা
"குவிய, குவிய, குவிய","ফোকাল, কনফোকাল, ফোকাল"
குவிய நாண்,ফোকাল জ্যা
குவிய தூரம்,ফোকাল দূরত্ব
குவியத்தூரம்,ফোকাস দৈর্ঘ্য
"தொப்புள், கவனம், தோற்றம்","নাভি, ফোকাস, উৎপত্তি"
"கால், கால், கால்","পা, পা, পা"
ஆர்த்தோகனல்,অর্থোগোনাল
புவியீர்ப்பு விசை,মহাকর্ষীয় বল
முன்னறிவிப்பு,পূর্বাভাস
சூத்திரம்,সূত্র
த்ரெடிங்,থ্রেডিং
"வடிவமைத்தல், வடிவமைத்தல், உருவாக்குதல்","বিন্যাস, বিন্যাস, প্রণয়ন"
முன்னோக்கி,এগিয়ে
முன்னோக்கி செருகுதல்,এগিয়ে সন্নিবেশ
கணிதத்தின் அடித்தளம்,গণিতের ভিত্তি
நான்கு வகை பகுப்பாய்வு,চতুর্মুখী বিশ্লেষণ
நான்கு தொடர்,ফুরিয়ার সিরিজ
ஃபோரியர் மாற்றம்,ফুরিয়ার রুপান্তর
வெவ்வேறு,ভিন্ন
பகுதி ஆயத்தொலைவுகள்,ভগ্নাংশ স্থানাঙ্ক
பின்ன எண்,ভগ্নাংশ সংখ্যা
பகுதி நிரலாக்கம்,ভগ্নাংশ প্রোগ্রামিং
இலவச பாதை,মুক্ত পথ
இலவச திசையன் இலவச திசையன்,বিনামূল্যে ভেক্টর বিনামূল্যে ভেক্টর
"அதிர்வெண், அதிர்வெண்","ফ্রিকোয়েন্সি, ফ্রিকোয়েন্সি"
அதிர்வெண் நெடுவரிசை,ফ্রিকোয়েন্সি কলাম
"அதிர்வெண் வளைவு, அதிர்வெண் வளைவு","ফ্রিকোয়েন্সি বক্ররেখা, ফ্রিকোয়েন্সি বক্ররেখা"
அதிர்வெண் விநியோகம்,কম্পাংক বন্টন
அதிர்வெண் ஹிஸ்டோகிராம்,ফ্রিকোয়েন্সি হিস্টোগ্রাম
நிகழ்வு அதிர்வெண்,ঘটনার ফ্রিকোয়েন্সি
அதிர்வெண்-பலகோணம்,ফ্রিকোয়েন্সি বহুভুজ
அதிர்வெண் அட்டவணை,ফ্রিকোয়েন্সি টেবিল
விரக்தி,frustum
பிரமிட் விரக்தி,পিরামিড ফ্রাস্টাম
ஷெல் விரக்தி,শেল frustum
முழு பரவல்,সম্পূর্ণ বিস্তার
"செயல்பாடுகள், செயல்பாடுகள், பண்புகள் (குழுக்கள்)","ফাংশন, ফাংশন, বৈশিষ্ট্য (গোষ্ঠী)"
செயல்பாடு பகுப்பாய்வு,ফাংশন বিশ্লেষণ
"அசல், அசல்","মূল, মূল"
அடிப்படை தேற்றம்,মৌলিক উপপাদ্য
இயற்கணிதத்தின் அடிப்படை தேற்றம்,বীজগণিতের মৌলিক উপপাদ্য
"கேலக்ஸி, ஸ்கை-கங்கா","গ্যালাক্সি, আকাশ-গঙ্গা"
கலோயிஸ் பகுதி,গ্যালো অঞ্চল
கலோயிஸ் குழு,গ্যালোস গ্রুপ
சூதாட்டக்காரரின் நிதி,জুয়াড়ির আর্থিক
விளையாட்டுகள் மற்றும் தந்திரங்கள்,গেম এবং কৌশল
வாய்ப்பு விளையாட்டு,সুযোগের খেলা
பகடை விளையாட்டு,পাশা খেলা
விளையாட்டு கோட்பாடு,খেলা তত্ত্ব
சரியான நினைவக விளையாட்டுகள்,নিখুঁত মেমরি গেম
விளையாட்டு மதிப்பு,খেলার মান
காமா செயல்பாடு,গামা ফাংশন
காஸ்-ஆர்கான் பிளாட்,গাউস-আর্গন সমতল
காஸ்-வளைவு,গাউস-বক্ররেখা
காஸியன் தீர்வு,গাউসিয়ান সমাধান
காஸ்-விமானம்,গাউস-বিমান
காஸ்-முக்கியத்துவம் சரிசெய்தல்,গাউস-জোর সমন্বয়
பரந்த நிலை,বিস্তৃত অবস্থান
பொது ஒருங்கிணைப்பு தேற்றம்,সাধারণ অভিসার তত্ত্ব
பொது சமன்பாடு,সাধারণ সমীকরণ
விரிவான காரணி,ব্যাপক ফ্যাক্টর
"பொது வடிவம், பரந்த","সাধারণ ফর্ম, বিস্তৃত"
பொது சூத்திரம்,সাধারণ সূত্র
பரந்த விளையாட்டு,প্রশস্ত খেলা
பொது மதிப்பீடு,সাধারণ অনুমান
விரிவான ஒருங்கிணைந்த,ব্যাপক অবিচ্ছেদ্য
பொதுமைப்படுத்தல்,সাধারণীকরণ
பொதுவான துணை விதி,সাধারণীকৃত সহযোগী নিয়ম
பொதுவான தொடர்ச்சியான கருதுகோள்,সাধারণীকৃত ধারাবাহিক অনুমান
பொதுவான இறங்கு செயல்பாடு,সাধারণীকৃত অবরোহী ফাংশন
பொதுவான ஆயத்தொகுப்புகள்,সাধারণীকৃত স্থানাঙ্ক
பொதுவான ஈஜென் மதிப்பு சிக்கல்,সাধারণীকৃত eigen মান সমস্যা
பொது ஒருங்கிணைப்பு தேற்றம்,সাধারণ অভিসার তত্ত্ব
பொது சமன்பாடு,সাধারণ সমীকরণ
விரிவான காரணி,ব্যাপক ফ্যাক্টর
"பொது வடிவம், பரந்த","সাধারণ ফর্ম, বিস্তৃত"
பொது சூத்திரம்,সাধারণ সূত্র
பரந்த விளையாட்டு,প্রশস্ত খেলা
பொது மதிப்பீடு,সাধারণ অনুমান
விரிவான ஒருங்கிணைந்த,ব্যাপক অবিচ্ছেদ্য
பொதுமைப்படுத்தல்,সাধারণীকরণ
பொதுவான துணை விதி,সাধারণীকৃত সহযোগী নিয়ম
பொதுவான தொடர்ச்சியான கருதுகோள்,সাধারণীকৃত ধারাবাহিক অনুমান
பொதுவான இறங்கு செயல்பாடு,সাধারণীকৃত অবরোহী ফাংশন
பொதுவான ஆயத்தொகுப்புகள்,সাধারণীকৃত স্থানাঙ্ক
பொதுவான ஈஜென் மதிப்பு சிக்கல்,সাধারণীকৃত eigen মান সমস্যা
"குலப் பெயர், வர்க்கப் பெயர், சாதிப் பெயர்","বংশ-নাম, শ্রেণী-নাম, বর্ণ-নাম"
பக்க எண்,পৃষ্ঠা সংখ্যা
"மாற்று, புவிசார்","বিকল্প, জিওডেসিক"
வடிவியல்,জ্যামিতিক
வடிவியல் வடிவமைப்பு,জ্যামিতিক নকশা
வடிவியல் சராசரி,জ্যামিতি মানে
வடிவியல் பெருக்கம்,জ্যামিতিক বহুবিধতা
வடிவியல் நிகழ்தகவு,জ্যামিতিক সম্ভাবনা
வடிவியல் முன்னேற்றம்,জ্যামিতিক অগ্রগতি
வடிவியல் தொடர்,জ্যামিতিক সিরিজ
வடிவியல் உருவம்,জ্যামিতিক চিত্র
வடிவியல் எண்கணித தொடர்,জ্যামিতিক পাটিগণিত সিরিজ
"வடிவியல், வடிவியல்","জ্যামিতি, জ্যামিতি"
உலகளாவிய அதிகபட்சம்,সর্বজনীন সর্বোচ্চ
உலகளாவிய குறைந்தபட்ச சொத்து,সর্বজনীন সর্বনিম্ন সম্পত্তি
உலகளாவிய குறைந்தபட்சம்,সর্বনিম্ন সর্বনিম্ন
உலகளாவிய உகந்தது,সর্বজনীন সর্বোত্তম
உலகளாவிய சொத்து,সার্বজনীন সম্পত্তি
உலகளாவிய அணுகல் புள்ளி,সর্বজনীন অ্যাক্সেস পয়েন্ট
வழுவழுப்பு,মসৃণতা
தரவரிசை தொடர்பு,র্যাঙ্ক পারস্পরিক সম্পর্ক
வகைப்படுத்தப்பட்ட தரவு,শ্রেণীবদ্ধ তথ্য
"சாய்வு, சாய்வு","ঢাল, গ্রেডিয়েন্ট"
சாய்வு அடர்த்தி,ঢাল ঘনত্ব
வரி சாய்வு,লাইন ঢাল
வேகம் சாய்வு,বেগ গ্রেডিয়েন্ট
சாய்வு திசையன்,ঢাল ভেক্টর
சாய்வு வேகம்,ঢাল বেগ
"கிரேடிங், கிரேடிங், கிரேடிங், லெவல் பேலன்சிங்","গ্রেডিং, গ্রেডিং, গ্রেডিং, লেভেল ব্যালেন্সিং"
தர பகுப்பாய்வு,গ্রেডিং বিশ্লেষণ
கிராம்,ছোলা
கிராம் வகுத்தல்,গ্রাম হর
