Odiya,Hindi
1. ender ଣଦାତା 2. କ୍ରେଡିଟର୍,1. ऋणदाता 2. लेनदार
1. କ୍ରେଷ୍ଟ 2. ଭର୍ଟେକ୍ସ 3. ସ୍ପାୟର୍ |,1.शिखा 2. शीर्ष 3. शिखर
ପ୍ରତ୍ୟାହାର,व्याकुंचन
ସମସ୍ୟା,संकट
ପରୀକ୍ଷା,कसौटी
ଗୁରୁତର,क्रांतिक
ଫସଲ ବୀମା |,फसल बीमा
ଫସଲ loan ଣ,फसल ऋण
1. ଫସଲ 2. ଫସଲ,1. सस्य 2. फसल
ଚାଷ କ୍ଷେତ୍ର,सस्यन क्षेत्र
କ୍ରସ୍ ଅସଙ୍ଗତ |,पार-असंगत
1. ମୁକୁଟ 2. ଶିଖର (ଉଦ୍ଭିଦ),1. मुकुट 2. शिखर (पादप)
ନରମ କଣିକା |,मृदुकण
ଭୂତଳ,पपड़ी
1. କ୍ରିପ୍ଟୋଗାମ 2. ଅଣ-ଫ୍ଲୋରିଫର୍ମ |,1. क्रिप्टोगैम 2. अपुष्पीपादप
ଛେଦନ (ଫଳ),छांटन (फल)
କଲମ,कल्म
କୃଷି ପ୍ରକାର,कृष्य किस्म
1. ଟ୍ରାକ୍ସନ୍ 2. କୃଷି 3. ଚାଷ,1.कर्षण 2. कृषि 3. खेती
1. କୃଷକ 2. କୃଷକ,1.किसान 2. कल्टीवेटर (यंत्र)
1. ଚାଷ 2. ଚାଷ 3. ପାଳିବା |,1.संवर्ध 2. संवर्धन 3. पालन
1. ଉତ୍ସ 2. ପ୍ରସ୍ତୁତି,1.संसाधन 2.तैयार करना
1. କୁଣ୍ଟାଲାନ୍ 2. କୁଞ୍ଚନ୍ |,1.कुंतलन 2. कुंचन
ସ୍ଥିତି,मुद्रा
1. ଏପିଡର୍ମିସ୍ 2. କଟିକଲ୍ |,1. उपत्वचा 2. क्यूटिकल
1. କଲମ 2. କାଟିବା 3. କାଟିବା 4. କାଟିବା 5. କାଟିବା |,1.कलम 2. कटाई 3. काटना 4.कटाग्र 5. कटावा
1. ପୋକ କର୍ପସ୍ 2. ସିଷ୍ଟ 3. ସିଷ୍ଟ 4. ବିକୃତ ଲମ୍ପ 5. ନିଓପ୍ଲାଜମ୍ |,1.कृमि कोष 2. सिस्ट 3. पुटी 4.विकृत गुल्म 5. रसौली
ସାଇଟୋକ୍ରୋମ୍ |,साइटोक्रोम
କକ୍ଷ ଯୋଡି,कोशिका युग्मन
କକ୍ଷ ପ୍ରଜନନ |,कोशिका जनन
କୋଷ ଜେନେଟିକ୍ସ |,कोशिका आनुवंशिकी
ସାଇଟୋପ୍ଲାଜାମିକ୍ ବିଭାଜନ |,कोशिका द्रव्य विभाजन
କୋଷ ଜୀବ ବିଜ୍ଞାନ |,कोशिका विज्ञान
ସେଲ୍ ଲାଇସିସ୍ |,कोशिका लयन
1. ସାଇଟୋମେର୍ 2. ସେଲ୍ ସେଗମେଣ୍ଟେସନ୍ |,1. साइटोमियर 2. कोशिका खंड
ସାଇଟୋପ୍ଲାଜମ୍ |,कोशिका द्रव्य
1. ଦୁଗ୍ଧ 2. ଦୁଗ୍ଧ,1.डेरी 2. दुग्धशाला
ଦୁଗ୍ଧ ଶିଳ୍ପ,डेरी उदयोग
1. ବନ୍ଧ 2. ପ୍ରଜନକ,1. बांध 2. प्रजननी
ଦିନ ସଂପୂର୍ଣ୍ଣ ଉଦ୍ଭିଦ |,दिवस निरपेक्ष पादप
ଫୁଲର ଦିନ ପରେ |,पुष्पन के बाद दिन
ପୂର୍ଣ୍ଣ ଫୁଲର ଦିନ ପରେ |,पूर्ण पुष्पन के बाद दिन
ଅପାରଗତା |,निष्पुष्पन
decalcification,विकैल्सीकरण
1. ସ୍ଥାନାନ୍ତର 2. ସ୍ଥାନାନ୍ତର,1. निथारना 2. निस्तारना
କ୍ଷୟ,क्षय
ପତଳା,पर्णपाती
1. ଦଶମିକ 2. ଦଶମିକ,1. दशमिक 2. दशमलव
ତୁଚ୍ଛତା,न्यूनता
ଅନୁରାନ୍ (ମୃତ୍ତିକା),अनूर्णन (मृदा)
ଭିପୁଷ୍ପନ୍ |,विपुष्पन
ବିଲିଂ,विपत्रण
ଜଙ୍ଗଲ ନଷ୍ଟ,वनोन्मूलन
ଅପମାନ,अपहासन
ଅବନତି |,निम्नीकरण
ପାର୍ଟ ଦିନ,अंश दिवस
1. ପରିମାଣ 2. ଭାଗ,1.मात्रा 2. अंश
ଅବହେଳା |,स्फुटन
ହଳ ଅପସାରଣ |,भूसी हटाना
ହଳ ଅପସାରଣ |,भूसी हटाना
ଡିହାଇଡ୍ରେସନ୍,निर्जलीकरण
ଆନ୍ହାଇଡ୍ରସ୍,निर्जलकारित्र
ଚାହିଦା,मांग
1. ଅବନତି 2. ଗୁଣନ,1. विकृतीकरण 2. गुणनाशन
ନିନ୍ଦା,अनाच्छादन
1. ଜମା (ମୃତ୍ତିକା) 2. ଜମା (ଅର୍ଥନୀତି),1. निक्षेप (मृदा) 2. जमा (अर्थशास्त्र)
ଜମା,निक्षेपण
1. ଅବନତି 2. ଅବନତି,1. मूल्यहास 2.अवमूल्यन
ନିଷ୍କାସନ,विलवणीकरण
1. ଜଳ ଶୁଖିବା 2. ଡିହାଇଡ୍ରେସନ୍ |,1. जल शुष्कन 2. निर्जलीकरण
1. ଡିଜାଇନ୍ 2. ଡିଜାଇନ୍,1.अभिकल्पना 2. डिजाइन
ଶୁଖୁଆ |,शुष्कित्र
କର୍ଣ୍ଣଲ ଅପସାରଣ,गुठली निकालना
ଡି-ଇଣ୍ଟରକାଲେସନ୍ |,वि-अंतः भूस्तारीकरण
ସଂଯୋଗ,वियुग्मन
1. ପୁରୁଷ ମଞ୍ଜରୀ ନିଷ୍କାସନ (ମକା) 2. ବଲାର୍ ନିଷ୍କାସନ |,1. नर मंजरी निकालना (मक्का) 2. बल्लर निकालना
ବଲାର୍ କିମ୍ବା କୁନ୍ଦନ କାଟିବା |,बल्लर या कुंदन को काटना
ନିର୍ଣ୍ଣୟକାରୀ,निर्धारक
ମୂଲ୍ୟ ହ୍ରାସ,अवमूल्यन
ଡି-ଶାକାହାରୀ |,वनस्पतिरहित करना
ବ୍ୟତିକ୍ରମ,विचलन
ଦୁଇଥର |,द्विक
ନିରାକରଣ,निदान
ଭିନ୍ନ ପରିପକ୍ .ତା |,भिन्नकाल पक्वता
ବିଭାଜନ,द्विभाजन
1. ଡିକୋଟିଲଡନ୍ 2. ଡିକୋଟିଲଡନ୍ (ବିହନ),1.दविबीजपत्री 2.डाइकोटिलेड़न (बीज)
ପିଠି ରୋଗ,पश्चमारी (रोग)
1. ବିଭାଜନ 2. ବିଭେଦ |,1. विसरण 2. विसार
ହଜମ ଯୋଗ୍ୟତା |,पाचनीयता
ଡିହାଇବ୍ରିଡ୍ |,द्विसंकर
1. ଡ୍ୟାମ୍ 2. ଡ୍ରେନ୍ 3. ପରିବାର |,1. बांध 2. नाली 3. परिवाह
ଅଳ୍ପ,तनु
1. ଏକମାତ୍ର 2. ଏକମାତ୍ର |,1. एकलिंगाश्रयी 2. पृथक् लिंगी
ଡିପ୍ଲଏଡ୍ |,द्विगुणित
1. ଡିପ୍ଲଏଡ୍ 2. ଡିପ୍ଲଏଡ୍ |,1. द्विगुणित 2. डिप्लॉइड
ଡିପୋଲ୍,द्विसूत्र
1. ନିଷ୍କାସନ 2. ବୁଡ୍ ଅପସାରଣ |,1. निष्कलिकायन 2. कलिका निकालना
1. ହଳ ହଳ କରିବା 2. ଘୂର୍ଣ୍ଣନ |,1. तवेदार हल चलाना 2. चक्काकरण
ରିହାତି,छूट
ନିରାକରଣ,रोगाणुनाशन
1. ବିଚ୍ଛେଦ 2. ବିଛାଇବା |,1. परिक्षेपण 2. प्रकीर्णन
1. ବିଛାଇବା 2. ଭିନ୍ନତା |,1.प्रकीर्णन 2.प्रसरण
ବିବିଧକରଣ,विविधीकरण
ବିବିଧ କୃଷି |,विविधीकृत कृषि
dna step,डी एन ए सोपान
DNA | ରସିଦ,डी.एन.ए. ग्राही
ଡକ୍ ନିଯୁକ୍ତି |,गोदी-भाड़ा
ପ୍ରଭାବଶାଳୀ |,प्रभावी
ଶୋଇବା,प्रसुप्ति
1. ପରିମାଣ 2. ଡୋଜ୍ 3. ଡୋଜ,1. मात्रा 2. खुराक 3. डोज
ଡବଲ୍ ସିଗମଏଡ୍ ବକ୍ର,दोहरा सिग्माभ वक्र
1. ଗସ୍ତ 2. ବିସ୍ତାର,1. झोंका 2. खिंचाव
1. ନିଷ୍କାସନ ଡ୍ରେନ୍ 2. ପ୍ରବାହିତ,1. निकास नाली 2. अपवाहिका
ଜଳ ନିଷ୍କାସନ,जलनिकास
ଟ୍ରାକ୍ସନ୍,कर्षण
1. medicine ଷଧ ଦିଅ,1.दवा पिलाना 2. दवाई से तर करना
ପ୍ରସାଧନ ସାମଗ୍ରୀ (ମଞ୍ଜି),प्रसाधन (बीज)
1. ଆଗର୍ 2. ଅସ୍ଥାୟୀ ଦୋଷ 3. ଡ୍ରିଲ୍ 4. ଆଗର୍ |,1.बरमा 2. उथली भूल 3. ड्रिल 4. वपित्र
1. ଛିଦ୍ର 2. ଡ୍ରିଲ୍ 3. ଡ୍ରିଲ୍ |,1.सूराख करना 2. बेधन 3. बरमाना
1. ଡ୍ରିଲିଂ 2. ଡ୍ରିଲ ସହିତ ବୁଣିବା 3. ଡ୍ରିଲ ସହିତ ing ାଳିବା |,1.वेधना 2. ड्रिल से बोना 3. ड्रिल से डालना
ଡ୍ରପ୍ ଜଳସେଚନ,बूंद-बूंद सिंचाई
ଶୁଖିଲା ଚାଷ,शुष्क खेती
1. ଧୂଳି 2. ବୁକନି |,1.धूल 2. बुकनी
1. ଧୂଳି 2. ଛିନ୍ନଛତ୍ରକାରୀ |,1.धूलित्र 2. प्रकीर्णक
ଛିଞ୍ଚିବା ପାଇଁ |,बुरकना
1. ବଧୂ 2. ଭାମନା |,1. बौना 2. वामन
ଭାମନା ପିରାମିଡ୍ |,वामन पिरामिड
ଭାମିନୀ ଭବନ,वामिनीभवन
ପରିବେଶ,पारिस्थितिकी
ଅର୍ଥନୀତି,अर्थमिति
ଅର୍ଥନ efficiency ତିକ ଦକ୍ଷତା |,आर्थिक दक्षता
ପରିସ୍ଥିତି ପ୍ରକାର |,परिस्थितिक प्ररूप
ଅତିରିକ୍ତ ସ୍ତରୀୟ |,बहिःस्तरपोषित
ନରମ,मृदीय
ମୃତ୍ତିକା ବିଜ୍ଞାନ |,मृदा विज्ञान
1. ବ୍ରିଜ୍ 2. ଏଡିଙ୍ଗ୍ 3. ଷ୍ଟ୍ରାଣ୍ଡ୍ ବନ୍ଦ |,1. मेड़बंदी 2. किनारा बनाना 3. किनारा बंदी
ଖାଦ୍ୟ ଅଂଶ,खाद्य अंश
ଚାହିଦା,मांग की लोच
ଉତ୍ପାଦନ ଇଲାସ୍ଟିସିଟି |,उत्पादन लोच
ଇଲେକ୍ଟ୍ରୋଲାଇସିସ୍,विद्युत्-अपघटन
ଇଲେକ୍ଟ୍ରୋଫୋରେସିସ୍ |,वैद्युतकण-संचलन
ବାଷ୍ପୀକରଣ,अवक्षालन
1. ଡିକାପିଟେଟର୍ 2. ଷ୍ଟେରିଲାଇଜର୍ 3. ଡେକାପିଟେଟର୍ 4. ଷ୍ଟେରିଲାଇଜର |,1.विपुंसीकारित्र 2. बंधकारित्र 3.विपुंसीकार 4. बंध्यकार
1. ୱେର୍ ବାଣ୍ଡି 2. ଷ୍ଟ୍ରବାବାଣ୍ଡି |,1.मेड़ बंदी 2. डौलबंदी
ଭ୍ରୁଣ,भ्रूण
1. ଭ୍ରୁଣ ବିଜ୍ଞାନ 2. ପଦାର୍ଥ ବିଜ୍ଞାନ |,1. भ्रूणविज्ञान 2. भौणिकी
1. ପ୍ରସ୍ଥାନ 2. ପ୍ରସ୍ଥାନ,1. निकलना 2. निर्गमन
ଏମୁଲେସିଫାୟର୍ |,पायसीकारक
ଏଣ୍ଡୋଜେନସ୍ |,अंतर्जात
ଆନ୍ତ a- ବିନ୍ଦୁ ବିଭାଜନ |,अंतः सूत्री विभाजन
ଆନ୍ତ a- ପରଜୀବୀ |,अंतः परजीवी
ଏଣ୍ଡୋସ୍ପର୍ମ |,भ्रूणपोष
ଉଦ୍ୟୋଗ,उद्यम
ଏଣ୍ଟୋମୋଲୋଜି |,कीटविज्ञान
ପରିବେଶ,पर्यावरण
1. ଏନଜାଇମ୍ 2. ଏନଜାଇମ୍ |,1. प्रकिण्व 2. एन्जाइम
କ୍ଲଷ୍ଟର ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ |,दलपुंज कलमबंदी
1. ଏପିଫାଇଟ୍ 2. ଏପିଫାଇଟ୍ |,1. अधिपादप 2. एपिफाइट
ଇକ୍ୱିଟି,समानधारिता
ବିଲୋପ,उन्मूलन
ଜରୁରୀ ପୋଷକ ତତ୍ତ୍ୱ |,आवश्यक पोषक तत्व
1. ମାପ 2. ଡେଇଁବା 3. ମୂଲ୍ୟାଙ୍କନ |,1. परिमापन 2. कूतना 3. आकलन
ସୁନ୍ଦରତା,पांडुरता
ସୁଜନିକ୍ |,सुजननिक
ମୂଲ୍ୟାଙ୍କନ,मूल्यांकन
ବାଷ୍ପ ଗେଜ୍ |,वाष्पनमापी
ବାଷ୍ପୀକରଣ,वाष्पन-वाष्पोत्सर्जन
ଅନନ୍ତ ବିପ୍ଳବ |,सदाहरित क्रांति
1. ଚିର ସବୁଜ 2. ଚିର ସବୁଜ |,1. सदाहरित 2. सदापर्णी
ବିକାଶ,विकास
ବିଛିନ୍ନ ହେବା,उच्छेद करना
ପାରିକଶାୟ (ଉର୍ବରତା),परिक्षय (उर्वरता)
ଶୋଷଣ,शोषण
1. ଅନୁସନ୍ଧାନ 2. ଅନୁସନ୍ଧାନ,1. खोज 2. अन्वेषण
1. ନିର୍ବାହ 2. ନିର୍ଗମନ,1. बहिर्वेधन 2. उत्सारण
ଆଖି,आंख
1. କାରକ 2. ଉପାଦାନ 3. କାରକ 4. ଉତ୍ସ |,1. कारक 2. घटक 3. उपादान 4. साधन
କାରକ ଉତ୍ପାଦକତା |,कारक उत्पादकता
ବ୍ୟବସାୟୀଙ୍କ ରିହାତି,आढ़तिये का बट्टा
ଫ୍ୟାକ୍ଟୋରିଆଲ୍ ବ୍ଲକ୍ ଡିଜାଇନ୍ |,क्रमगुणित ब्लॉक डिजाइन
ବିକଳ୍ପ,विकल्पी
1. ପାଟି 2. ପାଲିହାର |,1. पड़ती 2. पलिहर
ମୋଟ,कुल
କ୍ଷେତ୍ର ମୂଲ୍ୟାଙ୍କନ |,प्रक्षेत्र मूल्यांकन
ଚାଷ ବଜେଟ୍,प्रक्षेत्र का बजट बनाना
କୃଷି ବ୍ୟବସାୟ,कृषि व्यवसाय
କ୍ଷେତ୍ର ଯୋଜନା,प्रक्षेत्र नियोजन
1. କୃଷକ 2. କୃଷକ,1. किसान 2. कृषक
1. କୃଷି 2. ଚାଷ,1. कृषि 2. खेती
ଧକ୍କା |,संघट्टन
ଏକାଧିକ ପ୍ରଜନନ |,बहुप्रजनन
fermentation,किण्वन
ଉର୍ବରତା |,उर्वरता
ସାର,उर्वरक
ସାର ବ୍ୟବହାର ଦକ୍ଷତା |,उर्वरक उपयोग दक्षता
ଫାଇବ୍ରସ୍ |,रेशेदार
1. ଚାଷ 2. କ୍ଷେତ୍ର 3. ସ୍ଥାନ,1. खेत 2. क्षेत्र 3. स्थान
ମୃତ୍ତିକା ଜଳ ଧାରଣ,मृदा जलधारिता
କ୍ଷେତ୍ର ପ୍ରଦର୍ଶନ,प्रक्षेत्र प्रदर्शन
1. ଅସ୍ଥିରତା 2. ସ୍ଥିରତା 3. ସ୍ଥିରତା |,1. स्थिरीकरण 2. यौगिकीकरण 3. निर्धारण
1. ଅବନତି 2. ଗର୍ଭଧାରଣ,1. आप्लावन 2. अधिसिंचन
ପ୍ରବାହ ଚିତ୍ର,प्रवाह आरेख
ଖାଦ୍ୟ ମୂଲ୍ୟ,खाद्य मान
ଖାଇବାକୁ |,चारा
ପୂର୍ବାନୁମାନ,पूर्वानुमान
ଜଙ୍ଗଲ,वन
ବୃକ୍ଷରୋପଣ,वनरोपण
1. ତାଡପର୍ନ୍ 2. ଫର୍ମ |,1. ताड़पर्ण 2. प्रपर्ण
ବରଫ ପ୍ରତିରୋଧକ |,तुषार रोधी
1. ପାଲା 2. ବ୍ଲାଇଟ୍ |,1.पाला 2. तुषार
1. ଫ୍ରିଜ୍,1. हिमशीतित 2. हिमीकृत
କାର୍ଯ୍ୟ,फलन
1. ଫଳ ପତନ 2. ଫଳ ପତନ |,1. फल पातन 2. फल का झड़ना
ଫଳ ପାଅ |,फल बनना
1. ଧୂମପାନ,1. धूमन 2. धूम देना
ଫଙ୍ଗିସାଇଡ୍ |,कवकनाशी
ଆଣ୍ଟିଫଙ୍ଗାଲ୍ |,कवकरोधी
କବକ,कवक
1. ଖୁଦ୍ 2. ସୀତା |,1. खूड़ 2. सीता
1. ଫ୍ୟୁଜନ୍ 2. ଫ୍ୟୁଜନ୍ |,1. संलयन 2. संगलन
ସୂତା ଲୋମ,रूआं
ଲୋମଶାଳୀ |,रोएंदार
1. ବୃକ୍ଷ ଅଲସର 2. ପିଟିକା |,1. वृक्ष व्रण 2. पिटिका
1. ଗ୍ୟାମେଟସ୍,1. युग्मक 2. गैमीट
1. ଉଦ୍ୟାନ 2. ଉଦ୍ୟାନ,1. उद्यान 2. बाग
1. ପାନ୍ସଲ୍ 2. ହାଇଡ୍ରୋମିଟର |,1. पनसाल 2. जलमापी
ଜିନ୍ ସଂଗ୍ରହ,जीन संग्रह
ଜିନ୍ ଟ୍ୟାଗନ୍ |,जीन टैगन
ବଂଶାନୁକ୍ରମିକ,वंशावली विज्ञान
ଜିନ୍ ମାନଚିତ୍ର,जीन मानचित्र
ଜେନେଟିକ୍ସ,आनुवंशिकी
1. ଜେନୋମ୍ 2. ସାଙ୍ଗେନ |,1. जीनोम 2. संजीन
ସଞ୍ଜିନୀ ସଂଗ୍ରହ |,संजीनी संग्रह
ଜେନୋମିକ୍ସ,जीनोमिक्स
ଜେନୋଟାଇପ୍,जीनप्ररूपी
1. ଜିନ୍ ଗଠନ 2. ଜିନ୍ ପ୍ରକାର |,1. जीनी संरचना 2. जीन प्ररूप
ଲିନେଜ୍ |,वंश
ବଂଶ 2. ବଂଶ,1. जीनस 2. वंश
1. ଜର୍ମ 2. ଜର୍ମ,1. रोगाणु 2. जर्म
ଜୀବାଣୁ,रोगाणुनाशी
ଅଙ୍କୁର,अंकुरण
1. ଜର୍ମପ୍ଲାସ୍ 2. ଜର୍ମପ୍ଲାସ୍ |,1. जननद्रव्य 2. जर्मप्लाज्म
ଗିବରେଲିକ୍ ଏସିଡ୍ |,जिबरेलिक अम्ल
ସଂଗ୍ରହ,ओटना
ତୁଷ,तुष
1. ଗ୍ଲୁଟେନ୍ 2. ଗ୍ଲୁଟନ୍ |,1. लसदार 2. ग्लूटिनी
ଗ୍ଲାଇକୋଲିସିସ୍,ग्लाइकोलिसिस
ଭଲ,नाइस
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ |,स्वर्णिम क्रांति
1. ବର୍ଗୀକରଣ 2. ବର୍ଗୀକରଣ 3. ସ୍ତରକରଣ,1. श्रेणीकरण 2. वर्गीकरण 3. स्तरीकरण
1. ଗ୍ରାଫ୍ଟେଡ୍ ପ୍ଲାଣ୍ଟ 2. ପେନୁମ୍ବ୍ରାଲ୍ ପ୍ଲାଣ୍ଟ |,1. कलमबंद पादप 2. कलमी पौधा
କଲମ ଅସଙ୍ଗତ |,कलम असंगत
ଗ୍ରାନା,ग्रैना
ଗ୍ରାନ୍ୟୁଲେସନ୍,कणिकायन
ସବୁଜ ଖତ,हरी खाद
ସବୁଜ ବିପ୍ଳବ |,हरित क्रांति
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ,वृद्धि और परिवर्धन
1. ଗୁଣ୍ଡ ରୋଗ,1. गोंद रोग 2. गोंदार्ति
ହେଟେରୋଜକ୍ସୁଆଲ୍ |,भिन्नस्थ - उभयस्त्रीलिंगी
1. ପ୍ରକୃତି 2. ପ୍ରକୃତି 3. ରୂପଗୁନା 4. ଦୃଶ୍ୟ |,1. प्रकृति 2. स्वभाव 3. रूपगुण 4. स्वरूप
1. ଓଲା 2. କରକାପତ୍ 3. କର୍କା |,1. ओला 2. करकापात 3. करका
ରୋମିଲୱାଚ୍ |,रोमिलवैच
ସାଲାଇନ୍ ସିଷ୍ଟ୍ |,लवणमृदोद्भिद्
harrow,हैरो
1. ଅମଳ ସୂଚକାଙ୍କ 2. ଅମଳ ସୂଚକାଙ୍କ |,1. तुड़ाई सूचकांक 2. कटाई सूचकांक
1. ଅମଳ 2. ଅମଳ ହୋଇଥିବା ଫସଲ 3. ସମାପ୍ତ ଫସଲ 4. ଅମଳ |,1.कटाई 2. कटी फसल 3. तैयार फसल 4. उपज
1. କାଟିବା 2. ଅମଳ 3. ଅମଳ କରିବା |,1. तोड़ना 2. कटाई 3. तुड़ाई
1. ଅଣ୍ଡା ଦେବା 2. ଅଣ୍ଡା ବଳ |,1. अंडे से निकलना 2. अंडा सेना
ଶୁଖିଲା ଘାସ |,सूखी घास
ଶୁଖିଲା ଫିଡ୍ |,सूखा चारा
ganji,गंजी
କୁହୁଡି,धुंध
ଦୁର୍ବଳ,धुंधता
1. ବାଲି 2. ସୀତା 3. ମୁଣ୍ଡକ 4. ଶୀର୍ଷ 5. ମୁଣ୍ଡ 6. ସିରା |,1. बाली 2. सिट्टा 3.मुंडक 4. शीर्ष 5. सिर 6. सिरा
ଗଭୀରର ଶେଷ,सिरा (नाली का)
ଉପର ଛେଦନ,शीर्ष छंटाई
ବାଡ଼,बाड़
ହେପାଜତ,अधिरक्षण
କୁଣ୍ଡାଲିନି |,कुंडलिनी
ହେମାଟାଇଟ୍ |,हेमैटाइट
1. b ଷଧ 2. b ଷଧ |,1. शाक 2. बूटी
1. ବଟାନିକାଲ୍ କଲେକ୍ସନ୍ 2. ବଟାନିକାଲ୍ ସଂଗ୍ରହାଳୟ |,1.वनस्पति संग्रह 2. वनस्पति संग्रहालय
b ଷଧୀୟ,शाकनाशी
ବଂଶାନୁକ୍ରମିକ,आनुवंशिकता
ବଂଶାନୁକ୍ରମିକ,वंशागतित्व
ସମଲିଙ୍ଗୀ,उभयलिंगी
ହେଟେରୋକ୍ରୋମାଟିକ୍ |,विषमवर्णी
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,विषम-निषेचन
1. ହାଇବ୍ରିଡୋଜ 2. ହେଟେରୋସିସ୍ |,1. संकरओज 2. हेटेरोसिस
ସେକ୍ସକ୍ରୋମୋଜୋମ୍ |,लिंगक्रोमोसोम
ପୋଷଣ,परपोषित
ଷୋଡେସିମାଲ୍ |,षड्गुणित
ଶୀତଳତା,शीत निष्क्रियता
ଉଚ୍ଚ ସାନ୍ଦ୍ରତା ବୃକ୍ଷ ରୋପଣ |,उच्च सघनता रोपण
1. ପିଣ୍ଡଲକ୍ 2. ପାହାଡ (ଧାନ),1. पिंडलक 2. हिल (धान)
ହିଷ୍ଟୋଗ୍ରାମ୍ |,आयतचित्र
ଉଚ୍ଚ ବ tech ଷୟିକ ଉଦ୍ୟାନ କୃଷି |,उच्च तकनीकी औद्यानिकी
1.curd 2. hive,1.करंड 2. छत्ता
1. ତୃଣକ 2. ତୃଣକ,1.गुड़ाई 2. गोड़ना
ଧରିବା,जोत
ଘରୋଇ ଚାଷ,निजी फार्म
ହୋମିଓଷ୍ଟାସିସ୍ |,समस्थिति
ମାତୃଭୂମି,वासभूमि
ଏକତା,समांगता
1. ସମଲିଙ୍ଗୀ 2. ସମଲିଙ୍ଗୀ |,1.सजातीय 2. समांगी
ସହାନୁଭୂତି,समधर्मी
ସମଲିଙ୍ଗୀ,समयुग्मज
1. ଖୁରଲିକା 2. ଖାଦ୍ୟ ପାତ୍ର 3. ହାପର୍ |,1.खुरलिका 2. खाद्यधानी 3. हापर
1. ସ୍ତର 2. ରାଶି,1.संस्तर 2. क्षितिज
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,औद्यानिक फसलें
1. ଉଦ୍ୟାନ କୃଷି 2. ଉଦ୍ୟାନ କୃଷି 3. ଉଦ୍ୟାନ କୃଷି 4. ଉଦ୍ୟାନ କୃଷି,1. उद्यान विज्ञान 2. बागवानी 3. उद्यान कृषि 4.औदयानिकी
