Hindi,Punjabi
कक्षिका,ਔਰਬਿਟਲ
संचयी,ਸੰਚਤ
क्यूरी नियतांक,ਕਿਊਰੀ ਸਥਿਰ
क्यूरी प्रभाव,ਕਿਊਰੀ ਪ੍ਰਭਾਵ
"क्यूरी बिन्दु, क्यूरी तापांक,क्यूरी विचुबकतांक","ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ"
क्यूरी,ਕਿਊਰੀ
धारा,ਸਟ੍ਰੀਮ
धारा का अल्पांश,ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ
विरतीकरण,ਵੰਡ
वक्रता,ਵਕਰਤਾ
"वक्र,वक्र रेखा",ਕਰਵ ਕਰਵ ਲਾਈਨ
वक्रित,ਕਰਵ
वक्र दंड,ਕਰਵ ਪੱਟੀ
वक्र पृष्ठ,ਕਰਵ ਸਫ਼ਾ
वृद्धि-वक्र,ਵਿਕਾਸ ਵਕਰ
वक्ररेखी,curvilinear
"छेदक अंतक ,छाड़न","perforator, ਕੱਟਣਾ"
अंतक क्षेत्र,ਅੰਤ ਜ਼ੋਨ
अंतक आवृत्ति,ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
अंतकीय बिंदु,ਅੰਤ ਬਿੰਦੂ
अंतकीय बिंदु वेग,ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ
अंतक वोल्टता,ਟਰਮੀਨਲ ਵੋਲਟੇਜ
"कर्तित्र,कर्तक","ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ"
साइबरनेटिक्स,ਸਾਈਬਰਨੇਟਿਕਸ
"चक्र,आवर्तन ,साइकिल","ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ"
साइकिल प्रति सेकंड,ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ
"चक्रीय,चक्रिक","ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ"
चक्रण,ਸਪਿਨ
चक्रजीय लोलक,ਚੱਕਰੀ ਪੈਂਡੂਲਮ
साइक्लोट्रॉन,ਸਾਈਕਲੋਟ੍ਰੋਨ
साइक्लोट्रॉन आवृत्ति,ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ
"बेलन,सिलिन्डर","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
"बलेनाकार,सिलिन्डराकार,बेलनी,सिलिन्डरी","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
सिलिंडरी हार्मोनिक,ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ
अवमंदित,ਗਿੱਲਾ
अवमंदित सरल आवर्त दोलन,ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ
अवमंदक,ਡੈਪਰ
डेन्यल सेल,ਡੈਨੀਅਲ ਸੈੱਲ
अदीप्त,ਹਨੇਰ
"दत्त संसाधन,उपात्त संसाधन,न्यास संसाधन","ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ"
"विघटन उत्पादक,दुहिता उत्पादत ,मूलज ,संतति","ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ"
डैविसन गर्मर प्रयोग,ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ
डी. सी. (दिष्टधारा),ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ)
निष्क्रिय भाग,ਪੈਸਿਵ ਹਿੱਸਾ
मूक स्थल,ਚੁੱਪ ਸਥਾਨ
दे ब्राग्ली तरंग दैर्घ्य,ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ
डेबाई अभिलाक्षणिक ताप,Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ
"डेबाई दैर्घ्य,डेबाई दूरी","ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ"
डेबाई-विश्रांति काल,ਕਰਜ਼ਾ-ਵਿਰਾਮ
क्षय,ਸੜਨ
क्षयांक,ਸੜਨ ਸੂਚਕਾਂਕ
मंदक,ਪਤਲਾ
मंदन,ਪਿੱਛੇ ਹਟਣਾ
अभिविराम काल,ਵਿਰਾਮ ਸਮਾਂ
डेसिबेल,ਡੈਸੀਬਲ
डेसिबेलमापी,ਡੈਸੀਬੇਲੋਮੀਟਰ
"दशमलव,दशमिक","ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ"
विवर्गीकरण,ਵਰਗੀਕਰਨ
"दिक्पात,क्रांति,उपक्रम,डिक्लिनेशन","ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ"
समक्रांतिक वृत्त,isometric ਚੱਕਰ
"कूटवाचक,विकोडक",ਡੀਕੋਡਰ
"अपघटन ,वियोजन","ਸੜਨ, ਭੰਗ"
विसंपीडन,decompression
विसंदूषण,ਗੰਦਗੀ
अलंकरण,ਸਜਾਵਟ
वियुग्मन,ਸੰਜੋਗ
ह्रासमान फलन,ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ
अपक्षय,ਮੌਸਮ
विप्रबलन,ਉਲੰਘਣਾ
अधस्थ तल,ਸਬਫਲੋਰ
गहन अंतरिक्ष,ਡੂੰਘੀ ਸਪੇਸ
व्युत्तेजन,ਵਿਉਤਪੱਤੀ
"दोष,त्रुटि,क्षति,कमी","ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ"
सदोष,ਗਲਤ
प्रतिरक्षा,ਇਮਿਊਨਿਟੀ
सीमक द्वारक,ਸੀਮਾ ਦਰਵਾਜ਼ਾ
"परिभाषा ,स्पष्टता ,निश्चय","ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ"
विक्षेपित करना,ਉਲਟਾਉਣਾ
विक्षेपक,ਡਿਫਲੈਕਟਰ
"विक्षेप ,विक्षेपण","ਭਟਕਣਾ, ਭਟਕਣਾ"
विक्षेपी विफोकसन,ਖਰਾਬ ਫੋਕਸ
विक्षेप-द्विगुणन दर्पण,deflection-doublet mirror
विक्षेपक क्षेत्र,ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ
गुरुत्व-प्रभावित विक्षेप,ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ
विक्षेप पट्टिकाएँ,ਸੰਖੇਪ ਪਲੇਟਾਂ
विफ़ओकसन,ਫੋਕਸ
विरूप्यता,ਵਿਕਾਰ
"विरूपण ,विकृति","ਵਿਗਾੜ, ਵਿਗਾੜ"
विगैसन,ਵਿਗਾਸਨ
"अपभ्रष्टता,अपह्रास","debauchery, debauchery"
"अपभ्रष्ट होना (क्रि.),अपभ्रष्ट (सं.) ,अपह्रासित (वि.)","ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)"
अपभ्रष्ट गैस,ਗੈਸ ਦੀ ਰਹਿੰਦ
"अपभ्रंशन ,अपह्रासन,व्यपजनन,विपोषण","aberration, aphasia, deprivation, deprivation"
वितोषी,ਸੰਤੁਸ਼ਟੀਜਨਕ
"डिग्री,अंश ,परिमाण ,घात ,कोटि ,मात्रा,अंशांक","ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ"
सांद्रता-मात्रा,ਇਕਾਗਰਤਾ-ਆਵਾਜ਼
वियोजन-मात्रा,ਵਿਭਾਜਨ ਮਾਤਰਾ
स्वतंत्रता की कोटि. स्वातंत्र्य कोटि,ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
आयनन की मात्रा,ionization ਦੀ ਮਾਤਰਾ
ध्रुवण का परिमाण,ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ
परिशुद्धता की मात्रा,ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ
निरार्द्रीकरण,dehumidification
विआयनन,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ
विलम्ब,ਦੇਰੀ
विलम्बित,ਦੇਰੀ ਨਾਲ
अस्थानीकरण,ਸਥਾਨੀਕਰਨ
डेल्टा फलन,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
विचुम्बकन,demagnetization
विचुम्बकित वक्र,demagnetized ਕਰਵ
विचुम्बकित्र,demagnetizer
विमॉडुलन,demodulation
सघन संकुलन,ਸੰਘਣੀ ਭੀੜ
सघनतामापी,ਘਣਤਾ ਗੇਜ
"घनत्व ,सघनता","ਘਣਤਾ, ਘਣਤਾ"
ह्रासी स्तर,ਘਟਾਓ ਪੱਧਰ
अवक्षय जोन,ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ
विध्रुवण,depolarization
विध्रुवित,depolarized
विध्रुवक,ਡੀਪੋਲਰਾਈਜ਼ਰ
"क्षेत्र की गहराई,क्षेत्र की गंभीरता","ਖੇਤਰ ਦੀ ਡੂੰਘਾਈ, ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ"
"व्युत्पन्न पोलेरोग्राम,व्युत्पन्न ध्रुवण लेख","derived polarogram, derived polarogram"
व्युत्पन्न,ਲਿਆ ਗਿਆ
"अवरोही,अवरोहण","ਉਤਰਦਾ, ਉਤਰਦਾ"
"अवरोहांक ,अवरोहण","ਵੰਸ਼, ਉਤਰਾਧਿਕਾਰੀ"
"वर्णन करना ,निर्माण करना,खींचना","ਵਰਣਨ ਕਰੋ, ਬਣਾਓ, ਖਿੱਚੋ"
निरूपक,ਭਾਅ
"अभिकल्प,डिजाइन,अभिकल्पना (सं.) ,अभिकल्पना करना,डिजाइन करना (क्रि.)","ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.) ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.)"
विनाश,ਤਬਾਹੀ
विनाशी व्यतिकरण,ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲਅੰਦਾਜ਼ੀ
"भंजक,विनाशात्मक","ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ"
"पहचान,संसूचन","ਪਛਾਣ, ਖੋਜ"
संसंचक,ਕੁਲੈਕਟਰ
निर्धार्यता,ਨਿਰਧਾਰਨਵਾਦ
निर्धारक,ਨਿਰਧਾਰਕ
निर्धारण,ਨਿਰਧਾਰਨ
निर्धारित करना,ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ
निर्धारित,ਨਿਰਧਾਰਿਤ
डयूटरॉन,ਡਿਊਟਰੋਨ
"व्यक्त करना,विकसित करना,विकासन","ਪ੍ਰਗਟ, ਵਿਕਾਸ, ਵਿਕਾਸ"
"विकासक,डेवेलपर","ਵਿਕਾਸਕਾਰ, ਵਿਕਾਸਕਾਰ"
"परिवर्धन ,विकास","ਵਿਕਾਸ, ਵਿਕਾਸ"
विचलन,ਭਟਕਣਾ
ओस,ਤ੍ਰੇਲ
ओसांक,ਤ੍ਰੇਲ ਬਿੰਦੂ
दक्षिण ध्रुवण-घूर्णक,ਦੱਖਣੀ ਪੋਲਰਾਈਜ਼ਰ
निदानार्थ परीक्षण,ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ
विकर्ण,ਵਿਕਰਣ
आरेख,ਚਿੱਤਰ
आरेख,ਚਿੱਤਰ
डायल,ਡਾਇਲ
प्रतिचुंबकीय,ਡਾਇਮੈਗਨੈਟਿਕ
"प्रतिचुबकत्व विज्ञान ,प्रतिचुंबकीय पदार्थ","ਡਾਇਮੈਗਨੇਟੋਲੋਜੀ, ਡਾਇਮੈਗਨੈਟਿਕ ਸਮੱਗਰੀ"
प्रतिचुंबकत्व,diamagnetism
व्यास,ਵਿਆਸ
व्यासतः सम्मुख,ਵਿਆਸ ਦੇ ਉਲਟ
"हीरक,हीरा","ਹੀਰਾ, ਹੀਰਾ"
"तनुपट,डायाफ्राम मध्यपट",ਡਾਇਆਫ੍ਰਾਮ ਡਾਇਆਫ੍ਰਾਮ
ऊष्मा-पार्य,ਗਰਮੀ ਐਕਸਚੇਂਜ
ऊष्मा-पार्य,ਗਰਮੀ ਐਕਸਚੇਂਜ
"डायाटोनिक स्वरग्राम,द्विटोनी स्वरग्राम","diatonic swaragram, diatonic swaragram"
"द्विभाजन ,अर्धक कला","ਵਿਭਾਜਨ, ਅਰਧ-ਕਲਾ"
डाइक्रोमेट सेल,dichromate ਸੈੱਲ
"द्विवर्णता ,दृष्टि द्विवर्णता ,स्तरीय द्विवर्णता ,द्विरंजकता","ਦੁਚਿੱਤੀ, ਵਿਜ਼ੂਅਲ ਡਿਕੋਟੋਮੀ, ਲੈਵਲ ਡਿਕੋਟੋਮੀ"
डिक्टाफोन,ਡਿਕਟਾਫੋਨ
परावैद्युत,ਡਾਇਲੈਕਟ੍ਰਿਕ
परावैद्युतिकी,ਡਾਇਲੈਕਟ੍ਰਿਕਸ
डीजल-चक्र,ਡੀਜ਼ਲ ਚੱਕਰ
अंतर,ਪਾੜਾ
"अंतर आवृत्ति,व्यवकलन आवृत्ति","ਡਿਫਰੈਂਸ਼ੀਅਲ ਫ੍ਰੀਕੁਐਂਸੀ, ਡਿਵੀਏਸ਼ਨ ਬਾਰੰਬਾਰਤਾ"
"विभेदक,भेददर्शी ,अन्तरात्मक ,अवकल ,अन्तराश्रयी,विभेदी","ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ"
विभेदी अवशोषण,ਵਿਭਿੰਨ ਸਮਾਈ
भेद प्रवर्धक,ਡਿਸਟਿੰਕਸ਼ਨ ਐਂਪਲੀਫਾਇਰ
"भेददर्शी ऊष्मामापी,भेददर्शी कैलॉरीमीटर","ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ, ਪ੍ਰਵੇਸ਼ਯੋਗ ਕੈਲੋਰੀਮੀਟਰ"
विभेदी संधारित्र,ਵਿਭਿੰਨ ਕੈਪਸੀਟਰ
विभेदी परिक्षेत्र,ਅੰਤਰ ਜ਼ੋਨ
विभेदी विसरण,ਵਿਭਿੰਨ ਪ੍ਰਸਾਰ
अवकल समीकरण,ਅੰਤਰ ਸਮੀਕਰਨ
अवकलन विलोपन गुणांक,ਵਿਭਿੰਨ ਵਿਸਥਾਪਨ ਗੁਣਾਂਕ
अंतरमापी आयनन कोष्ठ,ਇੰਟਰਮੀਟਰ ionization ਚੈਂਬਰ
विभेदी समस्थानिक विधि,ਵਿਭਿੰਨ ਆਈਸੋਟੋਪ ਵਿਧੀ
विभेदी वेग,ਅੰਤਰ ਵੇਗ
अवकलन करना,ਵੱਖਰਾ
"अवकलित ,विभेदित","ਵਿਭਿੰਨ, ਵਿਭਿੰਨਤਾ"
"विभेदन,अवकलन","ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
विवर्तन,ਭਿੰਨਤਾ
विवर्तनमापी,ਡਿਫ੍ਰੈਕਟੋਮੀਟਰ
"विसरित,विसारित","ਫੈਲਿਆ ਹੋਇਆ, ਫੈਲਿਆ ਹੋਇਆ"
विसरित,ਫੈਲਿਆ
"विसरण,विसार",ਫੈਲਾ
विसरणशीलता,ਵਿਭਿੰਨਤਾ
"अंक,व्यास का द्वादशांश,अंगुलि","ਅੰਕ, ਵਿਆਸ, ਉਂਗਲੀ"
अंकीय अभिलेखन,ਡਿਜ਼ੀਟਲ ਰਿਕਾਰਡਿੰਗ
अंकक वोल्टतामापी,ਡਿਜ਼ੀਟਲ ਵੋਲਟਮੀਟਰ
द्वि-समस्थानिक तत्व,ਦੋ-ਆਈਸੋਟੋਪਿਕ ਤੱਤ
विस्फारण,ਫੈਲਾ
विस्फार विकृति,ਵਿਸਤਾਰ ਵਿਕਾਰ
विस्फारमापी,ਐਕਸੋਮੀਟਰ
विस्फरिणी,ਵਿਸਫਾਰਿਨੀ
"विस्तार,लंबाई-चौड़आई,विमा ,घात","ਐਕਸਟੈਂਸ਼ਨ, ਲੰਬਾਈ-ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ"
विमीय,ਆਯਾਮੀ
विमीयता,ਆਯਾਮ
विमा-इकाई,ਬੀਮਾ ਯੂਨਿਟ
विमाहीन अविम,ਅਯਾਮ ਰਹਿਤ ਅਯਾਮ
"ह्रास,न्यूनीकरण","ਘਟਾਓ, ਕਮੀ"
दीप्तिमंदक,ਚਮਕਦਾਰ
डायोड,ਡਾਇਓਡ
डाइऑप्टर,diopter
अपवर्तन क्षेत्र,ਅਪਵਰਤਨ ਜ਼ੋਨ
अपवर्तनी लेन्स,ਰਿਫ੍ਰੈਕਟਿੰਗ ਲੈਂਸ
"नमन,नति ,निमज्जन ,गर्त","ਝੁਕਣਾ, ਮੱਥਾ ਟੇਕਣਾ, ਕੁੰਡ"
नति कोण,ਡਿੱਗਣ ਦਾ ਕੋਣ
द्विध्रुव,dipole
द्विध्रुवी परत,ਬਾਇਪੋਲਰ ਪਰਤ
डिरैक डेल्टा फलन,dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ
"सरल,सीधा,ऋजु,प्रत्यक्ष,समक्ष","ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਸਿੱਧਾ, ਉਲਟ"
अनुलोम सहसंबंध,ਅਨੁਲੋਮ ਸਬੰਧ
दिष्ट धारा,ਸਿੱਧਾ ਮੌਜੂਦਾ
दिष्ट,ਸਿੱਧਾ
"सीधा समाघात,सीधी टक्कर","ਸਿੱਧੀ ਹਿੱਟ, ਸਿੱਧੀ ਹਿੱਟ"
"दिशा,दिक्","ਦਿਸ਼ਾ, ਦਿਸ਼ਾ"
"दिशात्मक,दिशिक",ਦਿਸ਼ਾਤਮਕ
दिक् स्थायित्व,ਸਪੇਸ ਸਥਿਰਤਾ
"दिक्कोज्या,दिक-कोसाइन","dicosine, dico-cosine"
"दैशिक,दिशिक,दिशात्मक","ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼, ਦਿਸ਼ਾ-ਨਿਰਦੇਸ਼"
दिशिकता,ਦਿਸ਼ਾ
सामान्य जालक,ਆਮ ਜਾਲੀ
सीधी लाइन,ਸਿੱਧੀ ਲਾਈਨ
अनुक्रमानुपात,ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ
प्रत्यक्ष विधि,ਸਿੱਧੀ ਵਿਧੀ
दिशक,ਦਿਸ਼ਾ
प्रत्यक्ष पाठी यंत्र,ਡਾਇਰੈਕਟ ਰੀਡਿੰਗ ਡਿਵਾਈਸ
समक्ष दूरदर्शक,ਸਾਹਮਣੇ ਦੂਰਬੀਨ
"बिंब,मंडलक,डिस्क,चक्रिका","ਵਸਤੂ, ਚੱਕਰ, ਡਿਸਕ, ਡਿਸਕ"
" विसर्जन ,आस्राव ,विरंजन","ਇਮਰਸ਼ਨ, ਇਫਿਊਜ਼ਨ, ਬਲੀਚਿੰਗ"
सोपानी विसर्जन,ਪਾਣੀ ਵਿੱਚ ਡੁੱਬਣਾ
"असातत्य ,असातत्य ,भंग","ਵਿਗਾੜ, ਵਿਗਾੜ, ਫ੍ਰੈਕਚਰ"
असंतत,ਲਗਾਤਾਰ
"शोध,खोज","ਖੋਜ, ਖੋਜ"
विसंगति,ਅੰਤਰ
विविक्त,ਕਣ
"अवतल ऐन्टेना,डिश ऐन्टेना","ਕਨਕੇਵ ਐਂਟੀਨਾ, ਡਿਸ਼ ਐਂਟੀਨਾ"
"विघटन ,कणीकरण","ਭੰਗ, granulation"
विघटन-स्थिरांक,ਭੰਗ ਸਥਿਰ
विघटन ऊर्जा,ਖਰਾਬੀ ਊਰਜਾ
विघटन अर्धायु,ਭੰਗ ਅੱਧਾ ਜੀਵਨ
विघटन श्रेणी,ਭੰਗ ਸੀਮਾ ਹੈ
"स्थान-भ्रंश,विस्थापन ,प्रभ्रंश ,संधिच्युति","dislocation, dislocation, dislocation, dislocation"
"प्रभ्रंश रेखा,प्रभ्रंश कोर","ਫਾਲਟ ਲਾਈਨ, ਫਾਲਟ ਕੋਰ"
प्रभ्रंश पाश,ਨੁਕਸ ਲੂਪ
"अव्यवस्था,अक्रम,विकार","ਵਿਕਾਰ, ਵਿਕਾਰ, ਵਿਕਾਰ"
अव्यवस्थापन,ਹਫੜਾ-ਦਫੜੀ
"अपविन्यास ,स्थितिभ्रान्ति","ਉਲਝਣ, ਉਲਝਣ"
"परिक्षेपित,परिक्षिप्त","ਖਿੰਡੇ ਹੋਏ, ਖਿੰਡੇ ਹੋਏ"
"परिक्षेपण ,प्रकीर्णन","ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
परिक्षेप्यता,ਪ੍ਰੋਜੈਕਟਾਈਲ
परिक्षेपी,dispersant
परिक्षेपकता,ਪ੍ਰਤੀਬਿੰਬਤਾ
विस्थापन,ਵਿਸਥਾਪਨ
प्रदर्श,ਪ੍ਰਦਰਸ਼ਨੀ
कन्सोल,ਕੰਸੋਲ
विदारी बल,ਬੰਦ ਕਰਨ ਦੀ ਤਾਕਤ
"असमरूप,असमान",ਅਸਮਾਨ
क्षय गुणांक,ਸੜਨ ਗੁਣਾਂਕ
क्षयकारी,ਖਰਾਬ ਕਰਨ ਵਾਲਾ
क्षयी तंत्र,ਸੜਨ ਸਿਸਟਮ
"वियोजनी,वियोज्य",ਵੱਖ ਕਰਨ ਯੋਗ
वियोजित,ਵੱਖ ਕੀਤਾ
वियोजन,ਸੁਭਾਅ
असंवादिता,ਗੈਰ-ਅਨੁਕੂਲਤਾ
दूरी,ਦੂਰੀ
दूरस्थ,ਦੂਰ
"भिन्न,अलग,सुस्पष्ट,सुव्यक्त","ਵੱਖਰਾ, ਵੱਖਰਾ, ਵੱਖਰਾ, ਭਾਵਪੂਰਤ"
विभेद,ਵਿਤਕਰਾ
विविक्तकारी गुणधर्म,ਵੱਖਰੀ ਜਾਇਦਾਦ
"विभेदन,भेद करना","ਵੱਖਰਾ ਕਰਨਾ, ਵੱਖਰਾ ਕਰਨਾ"
विकृत,ਵਿਗਾੜਨਾ
"विकृति,विरूपण",ਵਿਕਾਰ
विरूपण प्रत्यास्थता,deformation ਲਚਕਤਾ
वितरित प्रवर्धक,ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ
"वितरण,बंटन","ਵੰਡ, ਵੰਡ"
"वितरण-नियम,बंटन-नियम","ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
विक्षोभ,ਗੜਬੜ
"विक्षुब्ध,विक्षुब्ध साम्यावस्था","ਦੁਖੀ, ਵਿਗੜਿਆ ਸੰਤੁਲਨ"
विक्षोभी बल,ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲੀ ਤਾਕਤ
"आह्निक,दिवाचर ,दिवा,दैनिक","ਅਹਨਿਕ, ਦਿਵਾਚਰ, ਦਿਵਾ, ਨਿੱਤ"
दैनिक गति,ਰੋਜ਼ਾਨਾ ਦੀ ਗਤੀ
द्विसंयोजक,ਦੋ-ਪੱਖੀ
"अपसारित करना,अपसारित होना","ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
"अपसरण,अपसारिता ,डाइवर्जेन्स","ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
अपसारी,ਵੱਖਰੇ
दिक्परिवर्तन,ਡਾਇਵਰਸ਼ਨ
"विभाजित,विभक्त","ਵੰਡਿਆ, ਵੰਡਿਆ"
"भाग,प्रभाग ,विभाजन","ਵੰਡ, ਵੰਡ, ਵੰਡ"
आयन मंडल की D परत,ਆਇਨੋਸਫੀਅਰ ਦੀ ਡੀ ਪਰਤ
"प्रक्षेत्र ,प्रान्त ,प्रदेश,डोमेन","ਖੇਤਰ, ਸੂਬਾ, ਖੇਤਰ, ਡੋਮੇਨ"
"डोम ,गुम्बद","ਗੁੰਬਦ, ਗੁੰਬਦ"
प्रभावशाली पद,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਥਿਤੀ
दाता स्तर,ਦਾਨੀ ਪੱਧਰ
मादित संधि,ਮਦਿਤ ਸੰਧੀ
"मादन,अपमिश्रण","ਮਿਲਾਵਟ, ਮਿਲਾਵਟ"
डॉप्लर प्रभाव,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"डोज़,मात्रा","ਖੁਰਾਕ, ਖੁਰਾਕ"
मात्रामापी,ਕੁਆਂਟੋਮੀਟਰ
"बिन्दुकित,छिटकी","ਬਿੰਦੀ ਵਾਲਾ, ਬਿੰਦੀ ਵਾਲਾ"
"द्वि,द्विगुण,युग्म,द्विक,उभय,द्विधा","ਡਬਲ, ਡਿਪਲੋਇਡ, ਜੋੜਾ, ਦੋਹਰਾ, ਆਮ, ਦੋਹਰਾ"
द्वि-आबंध,ਡਬਲ ਬਾਂਡ
उभयावतल लेन्स,biconvex ਲੈਨਜ
उभयोत्तल लेन्स,biconvex ਲੈਨਜ
द्विश:अवकलन,ਬਾਈਨਰੀ ਅੰਤਰ
द्वि आयनन,ਡਬਲ ionization
द्वि-अणु,ਡਬਲ ਅਣੂ
द्विक परिशुद्धता,ਡਬਲ ਸ਼ੁੱਧਤਾ
द्विअपवर्तन,ਦੋਹਰਾ ਅਪਵਰਤਨ
द्विक श्रेणी,ਡਬਲ ਸੀਰੀਜ਼
युग्म तारे,ਤਾਰਿਆਂ ਦੀ ਜੋੜੀ
द्विक,ਡਬਲ
अवर्णक लेन्स-युग्म,ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ ਜੋੜਾ
"द्विभवन ,द्विस्तरण","ਫੈਲਾਉਣਾ, ਫੈਲਾਉਣਾ"
द्वितः आवेशित कण,ਦੁੱਗਣਾ ਚਾਰਜ ਵਾਲਾ ਕਣ
द्विधा अपभ्रष्ट,ਭ੍ਰਿਸ਼ਟ
द्वित: आयनित,ਡਬਲ ionized
अधोमुखी,ਹੇਠਾਂ ਵੱਲ
"कर्षण ,कर्षज अयस्क ,अर्ध संच",ਟ੍ਰੈਕਸ਼ਨ ਧਾਤੂ ਧਾਤੂ ਅਰਧ ਸੰਖੇਪ
कर्षण बल,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
"वाह,अपवाह ,अपोढ़ ,ड्रिफ्ट (खनन) ,पाँझ (खाद्य) ,विस्थापन","ਵਾਹ, ਵਹਾਅ, ਅਪੋਧ, ਵਹਿਣਾ (ਖਨਨ), ਪੰਝ (ਭੋਜਨ), ਵਿਸਥਾਪਨ"
अपवाह धारा,ਰਨਆਫ ਸਟ੍ਰੀਮ
परिचालन,ਕਾਰਜਸ਼ੀਲ
चालन वोल्टता,ਸੰਚਾਲਨ ਵੋਲਟੇਜ
पाती बॉल,ਛੋਟੀ ਗੇਂਦ
