Bengali,Marathi
যৌগিক ফাংশন,संमिश्र कार्य
যৌথ দৃষ্টি,संयुक्त दृष्टी
যৌগিক সংখ্যা,संमिश्र संख्या
সম্মিলিত বিভাগ,एकत्रित श्रेणी
ভেক্টর সংমিশ্রণ,वेक्टर संयोजन
মিশ্র কোণ,मिश्र कोन
খাদ অংশ,मिश्रधातूचा भाग
মিশ্র ভগ্নাংশ,मिश्रित अंश
চক্রবৃদ্ধিহারে সুদ,चक्रवाढ व्याज
মিশ্র সম্ভাবনা,मिश्र संभाव्यता
কম্প্রেসিভ প্রবাহ,संकुचित प्रवाह
সঙ্কোচন,संक्षेप
গণনা,गणना
কম্পিউটেশনাল সূত্র,संगणकीय सूत्र
গণনা করা মান,गणना मूल्य
"কম্পিউটার, কম্পিউটার (মেশিন), কম্পিউটার (ব্যক্তি)","संगणक, संगणक (मशीन), संगणक (व्यक्ती)"
গণনা করা অ্যালগরিদম,गणना अल्गोरिदम
কম্পিউটার প্রোগ্রাম,संगणक कार्यक्रम
কম্পিউটার প্রোগ্রামিং,संगणक प्रोग्रामिंग
কম্পিউটার সিমুলেশন,संगणक सिम्युलेशन
গণনা,गणना
ভিত্তিক ফাংশন,ओरिएंटेड फंक्शन
অবতল বহুভুজ,अवतल बहुभुज
ওরিয়েন্টেড প্রোগ্রামিং,ओरिएंटेड प्रोग्रामिंग
কেন্দ্রীভূত বৃত্ত,केंद्रित वर्तुळ
কেন্দ্রীভূত বক্ররেখা,एकाग्र वक्र
একটি বিমূর্ত ধারণা বাস্তব হতে বিবেচনা করুন,एक अमूर्त संकल्पना वास्तविक असल्याचे समजा
লাইনের সঙ্গম,ओळींचा संगम
সমবর্তী,समवर्ती
সমবর্তী বল,समवर्ती शक्ती
শর্তাধীন ঘনত্ব ফাংশন,सशर्त घनता कार्य
শর্তাধীন বিতরণ,सशर्त वितरण
সীমাবদ্ধ প্রত্যাশা,प्रतिबंधात्मक अपेक्षा
শর্তসাপেক্ষ গড়,सशर्त सरासरी
শর্তাধীন সম্ভাবনা,सशर्त संभाव्यता
প্রান্তিককরণ সীমাবদ্ধতা,संरेखन प्रतिबंध
ধারাবাহিকতা সীমাবদ্ধতা,सुसंगतता निर्बंध
সততা সীমাবদ্ধতা,अखंडता प्रतिबंध
স্পর্শ সীমাবদ্ধতা,स्पर्श प्रतिबंध
"শঙ্কু, শঙ্কু","शंकू, शंकू"
আস্থা ব্যবধান,आत्मविश्वास मध्यांतर
আত্মবিশ্বাসের ব্যবধান অনুমান,आत्मविश्वास मध्यांतर अंदाज
বিশ্বস্ততার সীমা,निष्ठा मर्यादा
আত্মবিশ্বাস অঞ্চল,आत्मविश्वास क्षेत्र
প্রতিবাদ অবস্থান,निषेध स्थिती
confocal conic,confocal conic
কনফোকাল উপবৃত্তাকার,confocal ellipsoid
কনফোকাল জ্যামিতি,कॉन्फोकल भूमिती
কনফোকাল হাইপারবোলা,कॉन्फोकल हायपरबोला
কনফোকাল হাইপারবোলা,कॉन्फोकल हायपरबोला
কনফোকাল প্যারাবোলা,कॉन्फोकल पॅराबोला
কনফোকাল প্যারাবোলিক স্থানাঙ্ক,confocal parabolic coordinates
"analogous, analogous","समान, समान"
কোণ ম্যাপিং,कोन मॅपिंग
"congruence, biparallel line-total, equalness","एकरूपता, द्विसमांतर रेखा-एकूण, समानता"
দ্বি-সমান্তরাল বৃত্ত মোট,द्विसमांतर वर्तुळ एकूण
"সঙ্গতিপূর্ণ, এমনকি","एकरूप, सम"
সমতুল্য ম্যাট্রিক্স,समतुल्य मॅट्रिक्स
"conic, conic","शंकू, शंकू"
conical frustum,शंकूच्या आकाराचे फ्रस्टम
শঙ্কুযুক্ত কুন্ডলিনী,शंकूच्या आकाराची कुंडलिनी
"conic cut, conic","कोनिक कट, कोनिक"
কনিক গণিত,शंकूचे गणित
"শঙ্কু-কাটা, শঙ্কু-বিভাগ","कोन-कट, शंकू-विभाग"
"to be conjugated (v.), to be conjugated (v.)","संयुग्मित असणे (v.), संयुग्मित असणे (v.)"
সংযোজিত কোণ,संयुग्मित कोन
সংযোজিত অক্ষ,संयुग्मित अक्ष
সংযুক্ত জটিল সংখ্যা,संयुग्मित संमिश्र संख्या
সংযোজিত দিক,संयुग्मित दिशा
কনজুগেট ফাংশন,संयुग्मित कार्य
ম্যাট্রিক্সের সংযোজন,मॅट्रिक्सचे संयुग
কনজুগেট পারমুটেশন,संयुग्मित क्रमपरिवर्तन
সংযোজিত পরিবর্তনশীল,संयुग्मित व्हेरिएबल
"যোগব্যায়াম, সংমিশ্রণ","योग, संयोजन"
একটানা,सलग
ধারাবাহিক সংখ্যা,सलग संख्या
শক্তি সংরক্ষণ,ऊर्जा संवर्धन
ভর সংরক্ষণ,वस्तुमान संरक्षण
পৃষ্ঠপোষক,संरक्षक
"ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা, ধারাবাহিকতা","सुसंगतता, सुसंगतता, सुसंगतता, सुसंगतता"
ধারাবাহিকতা সীমাবদ্ধতা,सुसंगतता निर्बंध
"সামঞ্জস্যপূর্ণ অনুমান, বিপরীত অনুমান","सुसंगत अंदाज, विरुद्ध अंदाज"
"সামঞ্জস্যপূর্ণ অনুমানকারী, অ-বিরোধী অনুমানকারী","सुसंगत अंदाजक, गैर-विरोधाभासी अंदाजक"
"বৈপরীত্য নমুনা, সামঞ্জস্যপূর্ণ নমুনা","विरोधाभासी नमुने, सुसंगत नमुने"
"সামঞ্জস্যপূর্ণ সত্তা, অ-বিরোধী সত্তা","सुसंगत संस्था, गैर-विरोधी घटक"
কনসোল,कन्सोल
"স্থির, স্থির, ধ্রুবক, স্থাবর, অপরিবর্তনীয়, অভিন্ন","स्थिर, स्थिर, स्थिर, अचल, न बदलणारा, एकसमान"
অভিন্ন ত্বরণ,एकसमान प्रवेग
ধ্রুবক ফাংশন,स्थिर कार्य
মাধ্যাকর্ষণ বিন্দু,गुरुत्व बिंदू
ইন্টিগ্রেশন ধ্রুবক,एकीकरण स्थिर
সমানুপাতিক ধ্রুবক,समानुपातिक स्थिरता
ধ্রুবক পরামিতি,स्थिर पॅरामीटर
ধ্রুব বহুপদী,स्थिर बहुपदी
নির্দিষ্ট অনুপাত,निश्चित प्रमाण
অভিন্ন নড়াচড়া,एकसमान हालचाल
ধ্রুব মেয়াদ,सतत मुदत
অভিন্ন বেগ,एकसमान वेग
সৃষ্টিকর্তার সমীকরণ,निर्मात्याचे समीकरण
বাধা,मर्यादा
"তৈরি করা, তৈরি করা","तयार करणे, बांधणे"
গঠন,निर्मिती
ভোক্তাদের পছন্দ,ग्राहक प्राधान्ये
খরচ ফাংশন,उपभोग कार्य
স্পর্শক কোণ,स्पर्शिका कोन
যোগাযোগ বিন্দু,संपर्क बिंदू
অন্তর্ভুক্ত,समाविष्ट
অধিভুক্তি টেবিল,संलग्नता सारणी
ধারাবাহিক মেকানিক্স,सातत्य यांत्रिकी
বিভিন্ন অর্থ,भिन्न वित्त
আর্থিক পণ্য,वित्त उत्पादन
"continuum, continuum","सातत्य, सातत्य"
ফাংশনের ধারাবাহিকতা,फंक्शन्सची सातत्य
ধারাবাহিক পরীক্ষা,सातत्य चाचणी
"অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন, অবিচ্ছিন্ন","अखंड, अखंड, अखंड, अखंड, अखंड"
ক্রমাগত ডেরিভেটিভ,सतत व्युत्पन्न
ক্রমাগত বিতরণ,सतत वितरण
ক্রমাগত উপরে,वर सतत
ক্রমাগত ফাংশন,सतत कार्य
ক্রমাগত পার্থক্যযোগ্য,सतत भिन्नता
ক্রমাগত মানচিত্র,सतत नकाशा
ক্রমাগত ম্যাপিং,सतत मॅपिंग
ক্রমাগত সম্ভাব্যতা ঘনত্ব ফাংশন,सतत संभाव्यता घनता कार्य
ক্রমাগত সম্ভাব্যতা বন্টন,सतत संभाव्यता वितरण
ক্রমাগত র্যান্ডম পরিবর্তনশীল,सतत यादृच्छिक चल
ক্রমাগত নমুনা স্থান,सतत नमुना जागा
ক্রমাগত পরিবর্তনশীল,सतत चल
একটানা তরঙ্গ,सतत लहर
"continuum, continuum","सातत्य, सातत्य"
ধারাবাহিক স্বতঃসিদ্ধ,अखंड स्वयंसिद्ध
বাস্তব-সংখ্যা সেট,वास्तविक-संख्या संच
ধারাবাহিক নীতি,सातत्य तत्त्व
কনট্যুর ইন্টিগ্রেশন,समोच्च एकीकरण
সংকোচন ম্যাপিং,आकुंचन मॅपिंग
বিরোধিতা করুন,विरोध करा
প্রতিফলন,प्रतिक्षेप
নিয়ন্ত্রণ,नियंत्रण
নিয়ন্ত্রণ চার্ট,नियंत्रण चार्ट
গড় নিয়ন্ত্রণ চার্ট,सरासरीचा नियंत्रण तक्ता
ত্রুটি নিয়ন্ত্রণ,दोषांवर नियंत्रण
প্রাঙ্গনের নিয়ন্ত্রণ,परिसर नियंत्रण
ভেরিয়েবলের নিয়ন্ত্রণ,व्हेरिएबल्सचे नियंत्रण
"to converge, to converge","अभिसरण करणे, अभिसरण करणे"
মানে অভিসারন,म्हणजे अभिसरण
বর্গক্ষেত্র মানে অভিসরণ,चौरस म्हणजे अभिसरण
সম্ভাবনার মধ্যে অভিসরণ,संभाव्यतेमध्ये अभिसरण
অভিসার সীমা,अभिसरण मर्यादा
অভিসার ব্যাসার্ধ,अभिसरण त्रिज्या
অভিসারী অঞ্চল,अभिसरण प्रदेश
"একত্রিত (ভার.), একত্রিত (n.)","अभिसरण (ver.), अभिसरण (n.)"
অভিসারী ক্রম,अभिसरण क्रम
অভিসারী সিরিজ,अभिसरण मालिका
"বিপরীত, বিপরীত","विरुद्ध, विरुद्ध"
"বিপরীতভাবে, Vytyasane","याउलट, व्यत्यसने"
রূপান্তর ভগ্নাংশ,रूपांतरण अपूर्णांक
রূপান্তর টেবিল,रूपांतरण सारणी
দূরে মুখোমুখি,दूर तोंड करून
মুখোমুখি শরীর,समोरासमोर शरीर
বিপরীত সংমিশ্রণ,विरुद्ध संयोजन
মুখোমুখি আবরণ,फेसिंग कव्हर
বিচ্যুত ফাংশন,विचलित कार्य
রৈখিক জমে সম্মুখীন,रेखीय संचयनास सामोरे जाणे
রৈখিক প্রোগ্রামিং সম্মুখীন,रेखीय प्रोग्रामिंगचा सामना करत आहे
দূরত্ব জনসংখ্যা সম্মুখীন,अंतरावरील लोकसंख्येचा सामना करत आहे
পলিহেড্রনের মুখোমুখি,पॉलीहेड्रॉनला तोंड देत
প্রোগ্রামিং সম্মুখীন,प्रोग्रामिंगचा सामना करत आहे
মুখোমুখি অঞ্চল,समोरचा प्रदेश
মুখোমুখি সেট,फेसिंग सेट
পরিচলন,संवहन
অভিন্নতা অবিচ্ছেদ্য,अभिसरण अविभाज्य
কম্প্রেশন উপপাদ্য,कॉम्प्रेशन प्रमेय
"সমন্বয়, সমন্বয়, সমন্বিত","समन्वय, समन्वय, समन्वय"
পরিচালক অক্ষ,दिग्दर्शक अक्ष
স্থানাঙ্ক জ্যামিতি,समन्वय भूमिती
সমতল তুল্য,समन्वय विमान
স্থানাঙ্ক,समन्वय
"সমন্বয় ব্যবস্থা, নির্দেশ ব্যবস্থা","समन्वय प्रणाली, सूचना प्रणाली"
copernicus- শরীর,copernicus-शरीर
প্ল্যানার,प्लॅनर
সমতলীয় বল,coplanar force
সমতলতা,सपाटपणा
মৌলিক সংখ্যা,मुळसंख्या
"সংশোধন গুণক, সংশোধন গুণক","सुधारणा गुणक, सुधार गुणक"
সঠিক সমাধান,योग्य उपाय
সহ- সম্পর্ক,सह - संबंध
পারস্পরিক সম্পর্ক সহগ,सहसंबंध गुणांक
পারস্পরিক সম্পর্ক চিত্র,सहसंबंध आकृती
পারস্পরিক সম্পর্ক ফাংশন,सहसंबंध कार्य
"কোরিলেশন ম্যাট্রিক্স, কোরিলেশন ম্যাট্রিক্স","सहसंबंध मॅट्रिक्स, सहसंबंध मॅट्रिक्स"
পারস্পরিক সম্পর্ক অনুপাত,सहसंबंध गुणोत्तर
পারস্পরিক সম্পর্ক চিত্র,सहसंबंध आकृती
পারস্পরিক সম্পর্ক-ছবি বিশ্লেষণ,सहसंबंध-चित्र विश्लेषण
"correspond, correspond","पत्रव्यवहार करणे, पत्रव्यवहार करणे"
সমিতির নিয়ম,असोसिएशनचे नियम
সংশ্লিষ্ট কোণ,संबंधित कोन
সামঞ্জস্যপূর্ণ দিক,सुसंगत बाजू
সেট,सेट
"cosine, cotizya","cosine, cotizya"
cosines নিয়ম,कोसाइन नियम
খরচ বিশ্লেষণ,खर्च विश्लेषण
খরচ সর্বোচ্চকরণ,जास्तीत जास्त खर्च
গণনাযোগ্যতা স্বতঃসিদ্ধ,गणनाक्षमता स्वयंसिद्ध
গণনার যোগ্য,मोजण्यायोग्य
গণনাযোগ্য সংযোজন,मोजण्यायोग्य जोडणी
গণনাযোগ্য ভিত্তি,मोजण्यायोग्य आधार
গণনাযোগ্য ভিত্তি,मोजण्यायोग्य आधार
গণনাযোগ্য সেট,मोजण्यायोग्य संच
গণনাযোগ্যভাবে অসীম,मोजण्यायोग्य असीम
"ক্যালকুলেটর, প্যানেল, কাউন্টার","कॅल्क्युलेटर, पॅनेल, काउंटर"
ঘড়ির কাঁটার বিপরীতে অপচয়,घड्याळाच्या उलट दिशेने अपव्यय
বিপরীত উদাহরণ,प्रति उदाहरण
সহবাস,सहप्रसरण
সহবাসের নিয়ম,सहप्रसरण नियम
সহভেদাংক ম্যাট্রিক্স,सहप्रसरण मॅट्रिक्स
সহবাস পদ্ধতি,सहप्रवाह पद्धत
সহবাস পদ্ধতি,सहप्रवाह पद्धत
ক্রেমারের আইন,क्रेमरचा कायदा
ক্রেমার-রাও অসমতা,क्रेमर-राव असमानता
উদ্দেশ্য ফাংশন,वस्तुनिष्ठ कार्य
সংকটপূর্ণ কোণ,गंभीर कोन
সমালোচনামূলক পয়েন্ট,गंभीर मुद्दा
ফাংশনের গুরুত্বপূর্ণ পয়েন্ট,कार्याचा गंभीर मुद्दा
সমালোচনামূলক মান,गंभीर मूल्य
সমালোচনামূলক বেগ,गंभीर वेग
বিপরীত পারস্পরিক সম্পর্ক ফাংশন,व्यस्त सहसंबंध कार्य
"ভেক্টর-পণ্য, ভেক্টর-পণ্য","सदिश-उत्पादन, सदिश-उत्पादन"
বজ্রপাত অনুপাত,गडगडाट प्रमाण
প্রস্থচ্ছেদ,क्रॉस सेक्शन
ক্রিপ্টোগ্রাফি,क्रिप्टोग्राफी
"কিউব, কিউব","घन, घन"
ঘনক সংখ্যা,घन संख्या
ঘনমূল,घनमूळ
"ঘন, ঘন, ঘন, চতুর্ভুজ, ত্রিকোণ, ঘন","घन, घन, घन, चतुर्भुज, त्रिकोणीय, घन"
"কিউব, কিউব, কিউবিক","घन, घन, घन"
দ্বিঘাত সমীকরণ,चतुर्भुज समीकरण
ঘন ইঞ্চি,घन इंच
ঘন মিটার,क्यूबिक मीटर
চতুর্মুখী প্যারাবোলা,चतुर्भुज पॅराबोला
ঘনমূল,घनमूळ
ট্রিপল টার্ম,तिप्पट मुदत
অর্থোগোনাল সমান্তরাল,ऑर्थोगोनल समांतर
"ক্রমবর্ধমান সংকলিত,",एकत्रित संकलित
ক্রমবর্ধমান বক্ররেখা,संचयी वक्र
ক্রমবর্ধমান বিতরণ ফাংশন,संचयी वितरण कार्य
ক্রমোযোজিত গনসংখ্যা,संचयी वारंवारता
ক্রমবর্ধমান ফ্রিকোয়েন্সি ফাংশন,संचयी वारंवारता कार्य
ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ,संचयी वारंवारता आलेख संचयी वारंवारता आलेख
ক্রমবর্ধমান সম্ভাব্যতা ফাংশন,संचयी संभाव्यता कार्य
"কার্ল, কুন্তল","कर्ल, क्विंटल"
দ্বি-সমান্তরাল বক্ররেখা,द्विसमांतर वक्र
ভেক্টর কার্ল,वेक्टर कर्ल
"নম, খিলান","धनुष्य, कमान"
প্রবাহ,प्रवाह
চলন্ত বিন্দু,गतिमान बिंदू
বক্রতা,वक्रता
বক্রতা প্রভাব,वक्रता प्रभाव
বক্ররেখা,वक्र
বক্র রেখা,वक्र रेषा
বক্ররেখা ট্রেসিং,वक्र ट्रेसिंग
কার্ভিলিনিয়ার অ্যাসিম্পটোট,curvilinear asymptote
বক্ররেখা স্থানাঙ্ক,वक्र निर्देशांक
বক্ররেখার রিগ্রেশন,वक्र प्रतिगमन
"amphibious, cusp","उभयचर, कुपी"
"চাকা, ঘূর্ণন, চক্র, ঢালাই চাকা, কম্প্যাকশন চাকা","चाक, रोटेशन, सायकल, कास्टिंग व्हील, कॉम्पॅक्शन व्हील"
চক্রীয় প্রকরণ,चक्रीय भिन्नता
চক্রীয় ভেক্টর পণ্য,चक्रीय वेक्टर उत्पादन
চক্রাকার চাহিদা,चक्रीय मागणी
চক্রীয় অভিব্যক্তি,चक्रीय अभिव्यक्ती
চক্রীয় গ্রুপ,चक्रीय गट
চক্রীয় স্থানচ্যুতি,चक्रीय क्रमपरिवर्तन
"cycloid, cycloid","सायक्लोइड, सायक्लोइड"
"সিলিন্ডার, সিলিন্ডার","सिलेंडर, सिलेंडर"
"নলাকার, সিলিন্ডার, নলাকার, সিলিন্ডার","दंडगोलाकार, दंडगोलाकार, दंडगोलाकार, दंडगोलाकार"
সিলিন্ডার পাতা,सिलेंडर पृष्ठ
"শূন্য, সাইফার","शून्य, सायफर"
ডিলবার্টের মতবাদ,डिल्बर्टची शिकवण
স্যাঁতসেঁতে সরল সুরেলা গতি,ओलसर साधी हार्मोनिक गती
স্যাঁতসেঁতে ধ্রুবক,ओलसर सतत
"দত্ত, উপত্ত, তথ্য, বিশ্বাস","दत्त, उपट्टा, डेटा, विश्वास"
দত্ত উদ্যোগ,दत्त उपक्रम
ট্রাস্ট রিসোর্স সিস্টেম,संसाधन प्रणालीवर विश्वास ठेवा
ডাটা প্রসেসর,डेटा प्रोसेसर
তথ্য তালিকা,माहिती पत्रक
দশভুজ,दशभुज
ডেকাগ্রাম,डेकग्राम
ডেকামিটার,decameter
ক্ষয় সূচক,क्षय निर्देशांक
ক্ষয় বক্ররেখা,क्षय वक्र
মার্জিত ফাংশন,मोहक कार्य
দেশিগ্রাম,देसीग्राम
দশমিক,दशांश
"দশমিক, দশমিক","दशांश, दशांश"
দশমিক কোড,दशांश कोड
দশমিক কোডেড সংখ্যা,दशांश कोड केलेला अंक
দশমিক সম্প্রসারণ,दशांश विस्तार
দশমিক ভগ্নাংশ,दशांश अपूर्णांक
দশমিক স্বরলিপি সিস্টেম,दशांश अंकन प्रणाली
দশমিক স্বরলিপি সিস্টেম,दशांश अंकन प्रणाली
দশমিক বিন্দু,दशांश चिन्ह
দশমিক স্কেল,दशांश स्केल
দশমিক সিস্টেম,दशांश प्रणाली
ডেসিমিটার,डेसिमीटर
এনকোডিং,एन्कोडिंग
সিদ্ধান্ত মডেল,निर्णय मॉडेल
সিদ্ধান্ত তত্ত্ব,निर्णय सिद्धांत
সিদ্ধান্ত পরিবর্তনশীল,निर्णय परिवर्तनीय
"ডিকোডার, ডিকোডার","डीकोडर, डीकोडर"
"এনকোডিং, ডিকোডিং","एन्कोडिंग, डीकोडिंग"
বিভাজ্য সেট,विभक्त संच
হ্রাস,कमी होत आहे
হ্রাস ফাংশন,कमी करणारे कार्य
ডেডেকাইন্ড-কাট,Dedekind-कट
ডেডেকাইন্ড-উপাত্ত,Dedekind-प्रमेय
নিগমবদ্ধ,अंतर्भूत करणे
কর্পোরেট অনুশীলন,कॉर्पोरेट सराव
অন্যায়,चुकीचे
সংজ্ঞাগত সমীকরণ,व्याख्यात्मक समीकरण
নির্দিষ্ট অবিচ্ছেদ্য,निश्चित अविभाज्य
স্থির ম্যাট্রিক্স,निश्चित मॅट्रिक्स
"সংজ্ঞা, স্পষ্টতা, নিশ্চিততা","व्याख्या, स्पष्टता, निश्चितता"
বিকৃতি বক্ররেখা,विकृत वक्र
বিকৃত পৃষ্ঠা,विकृत पृष्ठ
"debauchery, debauchery","धिक्कार, लबाडी"
পরিবহন সমস্যায় অসম্পূর্ণতা,वाहतूक समस्यांमध्ये अयोग्यता
"ডিগ্রি, ডিগ্রি, শক্তি, ডিগ্রি, পরিমাণ, মাত্রা, ডিগ্রি","पदवी, पदवी, पदवी, पदवी, प्रमाण, परिमाण, पदवी"
ডিফারেনশিয়াল সমীকরণের শক্তি,विभेदक समीकरणाची शक्ती
"স্বাধীনতার মাত্রা, স্বাধীনতার মাত্রা","स्वातंत्र्याची पदवी, स्वातंत्र्याची पदवी"
বহুপদী শক্তি,बहुपदीची शक्ती
বহিষ্কৃত দল,निष्कासित दल
ডেল্টা ফাংশন,डेल्टा फंक्शन
চাহিদা এবং ইউটিলিটি বক্ররেখা,मागणी आणि उपयुक्तता वक्र
চাহিদা সমীকরণ,मागणी समीकरण
চাহিদা ফাংশন,मागणी कार्य
ডেমোগ্রাফিক স্টাডিজ,लोकसंख्याशास्त्रीय अभ्यास
জনসংখ্যা,लोकसंख्याशास्त्र
দ্যা-মাওয়ার উপপাদ্য,द-मॉवर प्रमेय
"প্রদর্শন করা, সাক্ষ্য দেওয়া, প্রদর্শন করা","दाखवणे, साक्ष देणे, दाखवणे"
"উপস্থাপনা, প্রমাণ, প্রদর্শন, প্রদর্শন","प्रतिनिधित्व, पुरावा, प्रात्यक्षिक, प्रात्यक्षिक"
প্রতিনিধিত্বমূলক জ্যামিতি,प्रतिनिधित्व भूमिती
প্রতি,प्रत्येक
ঘন সমষ্টি,दाट एकूण
"ঘনত্ব, ঘনত্ব","घनता, घनता"
গণনাযোগ্য সেট,मोजण्यायोग्य संच
ঊর্ধ্বমুখী ধ্রুবক,चढत्या स्थिरांक
নির্ভরশীল ঘটনা,अवलंबून घटना
নির্ভরশীল র্যান্ডম পরিবর্তনশীল,अवलंबित यादृच्छिक चल
নির্ভরশীল পরিবর্তনশীল,अवलंबून व्हेरिएबल
নির্ভরশীল পরিবর্তনশীল,अवलंबून व्हेरिएबल
বিষণ্নতা কোণ,उदासीनता कोन
"derivation, derivative, differentiation","व्युत्पन्न, व्युत्पन्न, भिन्नता"
"derivative, derivative","व्युत्पन्न, व्युत्पन्न"
প্রাপ্ত পরিসীমা,व्युत्पन्न श्रेणी
প্রাপ্ত সেট,व्युत्पन्न संच
"descending, descending","उतरते, उतरते"
অবরোহী ক্রম,उतरत्या क्रमाने
অবরোহী পরিসীমা,उतरत्या श्रेणी
প্রজেক্টিভ জ্যামিতি,प्रोजेक्टिव्ह भूमिती
বর্ণনামূলক মডেল,वर्णनात्मक मॉडेल
বর্ণনামূলক পরিসংখ্যান,वर्णनात्मक आकडेवारी
"ডিজাইন করা, ডিজাইন করা, ডিজাইন করা (ed.), ডিজাইন করা, ডিজাইন করা (n.)","रचना करणे, रचना करणे, रचना करणे (सं.), रचना करणे, रचना करणे (n.)"
পরীক্ষার নকশা,प्रयोगाची रचना
ডেস্ক ক্যালকুলেটর,डेस्क कॅल्क्युलेटर
"সনাক্তকরণ, সনাক্তকরণ","ओळख, ओळख"
"নির্ধারক, নির্ধারক, নির্ধারক","निर्धारक, निर्धारक, निर्धारक"
নির্ধারক আদেশ,निर्धारक क्रम
নির্ধারণ,ठरवण्यासाठी
নির্ধারক মডেল,निर्धारक मॉडेल
নির্ধারক সমস্যা,निर्धारक समस्या
বিচ্যুতি,विचलन
বিচ্যুতি সহগ,विचलन गुणांक
বাইনারি সিস্টেম,बायनरी प्रणाली
"তির্যক কর্ণ,",कर्ण कर्ण
ম্যাট্রিক্স তির্যককরণ,मॅट्रिक्स विकर्णीकरण
"ডায়াগোনাল ম্যাট্রিক্স, ডায়াগোনাল ম্যাট্রিক্স","डायगोनल मॅट्रिक्स, डायगोनल मॅट्रिक्स"
তির্যক সমতা,कर्ण समानता
চিত্র,आकृती
অঙ্কন পদ্ধতি,रेखाचित्र पद्धत
গ্রাফিকাল উপস্থাপনা,ग्राफिकल प्रतिनिधित्व
ব্যাস,व्यासाचा
ব্যাস সেট করুন,व्यास सेट करा
diametrically বিপরীত,diametrically विरुद्ध
"ক্রসফায়ার, পাশা নিক্ষেপ","क्रॉसफायर, फासे फेकणे"
উভচর শ্রেণিবিন্যাস,उभयचर वर्गीकरण
"বিভাজন, অর্ধেক","दुभाजक, अर्धा"
অভিধান,शब्दकोश
অন্তরীকরণ ক্যালকুলাস,विभेदक कॅल्क्युलस
আঙ্গক,विभेदक समीकरण
ডিফারেনশিয়াল সূত্র,विभेदक सूत्र
পার্থক্য পদ্ধতি,विभेदक पद्धत
সেটের পার্থক্য,संचांचा फरक
পার্থক্যযোগ্য,वेगळे करण्यायोग्य
ডিফারেনশিয়াল বক্ররেখা,विभेदक वक्र
ডিফারেনশিয়াল ফাংশন,विभेदक कार्य
"ডিফারেনশিয়াল, ডিফারেনশিয়াল, ডিফারেনশিয়াল, ইন্টারট্রায়াল, ইন্টারএজেন্সি, ডিফারেনশিয়াল","विभेदक, विभेदक, विभेदक, आंतर-ट्रायल, आंतरसंस्था, भिन्नता"
ডিফারেনশিয়াল ম্যাথ,विभेदक गणित
ডিফারেনশিয়াল সহগ,विभेदक गुणांक
আঙ্গক,विभेदक समीकरण
ডিফারেনশিয়াল সংঘর্ষ,विभेदक टक्कर
ডিফারেনশিয়াল সূত্র,विभेदक सूत्र
ডিফারেনশিয়াল ফাংশন,विभेदक कार्य
ডিফারেনশিয়াল জ্যামিতি,विभेदक भूमिती
উচ্চ ক্রম পার্থক্য,उच्च ऑर्डर भिन्नता
ডিফারেনশিয়াল সেগমেন্ট,विभेदक विभाग
পার্থক্য করা,वेगळे करणे
"পার্থক্য, পার্থক্য","भिन्नता, भिन्नता"
ডিফারেনশিয়াল সূত্র,विभेदक सूत्र
ভেক্টরের পার্থক্য,वेक्टरचे विभेदक
"diffusion, diffusion","प्रसार, प्रसार"
"numeral, diadem, finger","अंक, डायडेम, बोट"
ডিজিটাল কম্পিউটার,डिजिटल संगणक
অঙ্কিকা দত্ত,अंकी दत्त
"ব্যাপ্তি, প্রস্থ, মাত্রা, শক্তি","विस्तार, रुंदी, परिमाण, शक्ती"
মাত্রিকতা,आयाम
মাত্রাহীন,आकारहीन
সমীকরণ মাত্রা,समीकरण परिमाण
ডায়োফ্যান্টাসের সমীকরণ,डायओफँटसचे समीकरण
পতনের কোণ,पडण्याचा कोन
ডাইপোল স্থানাঙ্ক,द्विध्रुवीय समन्वय
ডাইপোল,द्विध्रुव
বাইপিরামিড,द्विपिरॅमिड
ডিরাক ডেল্টা ফাংশন,डायरॅक डेल्टा फंक्शन
সাধারণ স্পর্শক,सामान्य स्पर्शिका
সমকোণ,काटकोन
সরাসরি লাইন,थेट ओळ
স্থান ডেরিভেটিভ,जागा व्युत्पन्न
"ডিকোসাইন, ডিকো-কোসাইন","डिकोसाइन, डिको-कोसाइन"
সর্বোচ্চ দিক,कमाल दिशा
অভিক্ষেপ দিক,प्रक्षेपण दिशा
দিক অনুপাত,दिशा गुणोत्तर
নিয়ন্ত্রক চক্র,नियामक मंडळ
নিয়ন্ত্রক বৃত্ত,नियामक मंडळ
অনুলোমা পণ্য,अनुलोमा उत्पादन
"সরাসরি প্রমাণ, সরাসরি প্রমাণ","थेट पुरावा, थेट पुरावा"
অনুক্রমিক অনুপাত,अनुक्रमिक गुणोत्तर
নিয়তি,नशीब
অনুলোমা যোগফল,अनुलोमा बेरीज
বিচ্ছিন্ন সেট,विभक्त संच
"discontinuity, discontinuity, break","खंड, खंड, खंड"
ডেরিভেটিভের বিচ্ছিন্নতা,डेरिव्हेटिव्हचे खंडन
প্রথম ধরনের বিরতি,प्रथम प्रकार खंडितता
