Tamil,Gujarati
"திருத்தம் பெருக்கி, திருத்தம் பெருக்கி","સુધારણા ગુણક, સુધારણા ગુણક"
சரியான தீர்வு,સાચો ઉકેલ
இணை உறவு,સહ-સંબંધ
தொடர்பு குணகம்,સહસંબંધ ગુણાંક
தொடர்பு வரைபடம்,સહસંબંધ રેખાકૃતિ
தொடர்பு செயல்பாடு,સહસંબંધ કાર્ય
"தொடர்பு அணி, தொடர்பு அணி","સહસંબંધ મેટ્રિક્સ, સહસંબંધ મેટ્રિક્સ"
தொடர்பு விகிதம்,સહસંબંધ ગુણોત્તર
தொடர்பு வரைபடம்,સહસંબંધ રેખાકૃતિ
தொடர்பு-பட பகுப்பாய்வு,સહસંબંધ-ચિત્ર વિશ્લેષણ
"ஒத்துப்போக, ஒத்துப்போக","પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો"
சங்க விதிகள்,સંગઠનના નિયમો
தொடர்புடைய கோணம்,અનુરૂપ કોણ
இணக்கமான பக்கம்,સુસંગત બાજુ
அமைக்கப்பட்டது,સેટ
"கொசைன், கோடிசியா","cosine, cotizya"
கொசைன் விதி,કોસાઇન્સ નિયમ
செலவு பகுப்பாய்வு,ખર્ચ વિશ્લેષણ
செலவு அதிகரிப்பு,ખર્ચ મહત્તમ
எண்ணக்கூடிய கோட்பாடு,ગણતરીક્ષમતા સ્વયંસિદ્ધ
எண்ணத்தக்க,ગણતરીપાત્ર
கணக்கிடக்கூடிய சேர்க்கை,ગણતરીપાત્ર ઉમેરણ
கணக்கிடக்கூடிய அடிப்படை,ગણતરીપાત્ર આધાર
கணக்கிடக்கூடிய அடிப்படை,ગણતરીપાત્ર આધાર
கணக்கிடக்கூடிய தொகுப்பு,ગણવાયોગ્ય સમૂહ
எண்ணத்தக்க அளவில் எல்லையற்றது,ગણતરીપૂર્વક અનંત
"கால்குலேட்டர், பேனல், கவுண்டர்","કેલ્ક્યુલેટર, પેનલ, કાઉન્ટર"
எதிரெதிர் திசை விரயம்,કાઉન્ટરક્લોકવાઇઝ બગાડ
எதிர் உதாரணம்,પ્રતિઉદાહરણ
இணை மாறுபாடு,સહપ્રવૃત્તિ
இணைவு விதி,સહપ્રવર્તન નિયમ
covariance matrix,સહપ્રવર્તન મેટ્રિક્સ
இணைவு முறை,સહપ્રવર્તન પદ્ધતિ
இணைவு முறை,સહપ્રવર્તન પદ્ધતિ
க்ரேமர் சட்டம்,ક્રેમરનો કાયદો
க்ரேமர்-ராவ் சமத்துவமின்மை,ક્રેમર-રાવ અસમાનતા
புறநிலை செயல்பாடு,ઉદ્દેશ્ય કાર્ય
முக்கியமான கோணம்,નિર્ણાયક કોણ
முக்கியமான புள்ளி,નિર્ણાયક બિંદુ
செயல்பாட்டின் முக்கிய புள்ளி,કાર્યનો નિર્ણાયક મુદ્દો
முக்கிய மதிப்பு,નિર્ણાયક મૂલ્ય
முக்கியமான வேகம்,નિર્ણાયક વેગ
தலைகீழ் தொடர்பு செயல்பாடு,વ્યસ્ત સહસંબંધ કાર્ય
"vector-product, vector-product","વેક્ટર-ઉત્પાદન, વેક્ટર-ઉત્પાદન"
இடி மின்னல் விகிதம்,થન્ડરબોલ્ટ રેશિયો
குறுக்கு வெட்டு,ક્રોસ વિભાગ
குறியாக்கவியல்,સંકેતલિપી
"கன சதுரம், கன சதுரம்","ક્યુબ, ક્યુબ"
கனசதுர எண்,ક્યુબ નંબર
கன வேர்,ઘનમૂળ
"கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்","ઘન, ઘન, ઘન, ચતુર્ભુજ, ત્રિકોણીય, ઘન"
"கன சதுரம், கன சதுரம், கன சதுரம்","ક્યુબ, ક્યુબ, ક્યુબિક"
இருபடி சமன்பாடு,ચતુર્ભુજ સમીકરણ
கன அங்குலங்கள்,ઘન ઇંચ
கன மீட்டர்,ઘન મીટર
இருபடி பரவளைய,ચતુર્ભુજ પેરાબોલા
கன வேர்,ઘનમૂળ
மூன்று கால,ટ્રિપલ ટર્મ
ஆர்த்தோகனல் இணை,ઓર્થોગોનલ સમાંતર
"ஒட்டுமொத்தமாக தொகுக்கப்பட்டது,",સંચિત સંકલિત
ஒட்டுமொத்த வளைவு,સંચિત વળાંક
ஒட்டுமொத்த விநியோக செயல்பாடு,સંચિત વિતરણ કાર્ય
ஒட்டுமொத்த அதிர்வெண்,સંચિત આવર્તન
ஒட்டுமொத்த அதிர்வெண் செயல்பாடு,સંચિત આવર્તન કાર્ય
ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்,સંચિત આવર્તન ગ્રાફ સંચિત આવર્તન ગ્રાફ
ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு,સંચિત સંભાવના કાર્ય
"கார்ல், குண்டல்","કાર્લ, કુંતલ"
இரு இணை வளைவு,બાયસમાંતર વળાંક
திசையன் சுருட்டை,વેક્ટર કર્લ
"வில், வளைவு","ધનુષ્ય, કમાન"
ஓடை,પ્રવાહ
நகரும் புள்ளி,ગતિશીલ બિંદુ
வளைவு,વક્રતા
வளைவு விளைவு,વક્રતા અસર
வளைவு,વળાંક
வளைந்த கோடு,વક્ર રેખા
வளைவு தடமறிதல்,વળાંક ટ્રેસિંગ
வளைவான அறிகுறி,વક્રીય એસિમ્પ્ટોટ
வளைவு ஆயத்தொகுப்புகள்,વક્રીય કોઓર્ડિનેટ્સ
வளைவு பின்னடைவு,વક્રીકૃત રીગ્રેશન
"நீர்வீழ்ச்சி, cusp","અસ્પષ્ટ, કુશળ"
"சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்","વ્હીલ, પરિભ્રમણ, ચક્ર, કાસ્ટિંગ વ્હીલ, કોમ્પેક્શન વ્હીલ"
சுழற்சி மாறுபாடு,ચક્રીય વિચલન
சுழற்சி திசையன் தயாரிப்பு,ચક્રીય વેક્ટર ઉત્પાદન
சுழற்சி தேவை,ચક્રીય માંગ
சுழற்சி வெளிப்பாடு,ચક્રીય અભિવ્યક્તિ
சுழற்சி குழு,ચક્રીય જૂથ
சுழற்சி வரிசைமாற்றம்,ચક્રીય ક્રમચય
"cycloid, cycloid","ચક્રવાત, ચક્રવાત"
"உருளை, உருளை","સિલિન્ડર, સિલિન્ડર"
"உருளை, உருளை, உருளை, உருளை","નળાકાર, સિલિન્ડર, નળાકાર, સિલિન્ડર"
சிலிண்டர் பக்கம்,સિલિન્ડર પૃષ્ઠ
"பூஜ்யம், மறைக்குறியீடு","શૂન્ય, સાઇફર"
தில்பெர்ட்டின் கோட்பாடு,ડિલ્બર્ટનો સિદ્ધાંત
எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது,ભીની સરળ હાર્મોનિક ગતિ
damping மாறிலி,સતત ભીનાશ
"தத், உபாட்டா, டேட்டா, டிரஸ்ட்","દત્ત, ઉપત્તા, ડેટા, ટ્રસ્ટ"
தத் முயற்சி,દત્ત ઉપક્રમ
நம்பிக்கை வள அமைப்பு,સંસાધન સિસ્ટમ પર વિશ્વાસ કરો
தரவு செயலி,ડેટા પ્રોસેસર
தரவுத்தாள்,ડેટા શીટ
தசாகோணம்,દશકોણ
டெகாகிராம்,ડેકગ્રામ
தசமீட்டர்,ડેકેમીટર
சிதைவு குறியீடு,સડો સૂચકાંક
சிதைவு வளைவு,સડો વળાંક
நேர்த்தியான செயல்பாடு,ભવ્ય કાર્ય
தேசிகிராம்,દેશીગ્રામ
தசம,દશાંશ
"தசம, தசம","દશાંશ, દશાંશ"
தசம குறியீடு,દશાંશ કોડ
தசம குறியிடப்பட்ட இலக்கம்,દશાંશ કોડેડ અંક
தசம விரிவாக்கம்,દશાંશ વિસ્તરણ
தசம பின்னம்,દશાંશ અપૂર્ણાંક
தசம குறியீடு அமைப்பு,દશાંશ સંકેત સિસ્ટમ
தசம குறியீடு அமைப்பு,દશાંશ સંકેત સિસ્ટમ
தசம புள்ளி,દશાંશ બિંદુ
தசம அளவு,દશાંશ સ્કેલ
தசம அமைப்பு,દશાંશ સિસ્ટમ
டெசிமீட்டர்,ડેસીમીટર
குறியாக்கம்,એન્કોડિંગ
முடிவு மாதிரி,નિર્ણય મોડલ
முடிவு கோட்பாடு,નિર્ણય સિદ્ધાંત
முடிவு மாறி,નિર્ણય ચલ
"குறிவிலக்கி, குறிவிலக்கி","ડીકોડર, ડીકોડર"
"குறியாக்கம், குறியாக்கம்","એન્કોડિંગ, ડીકોડિંગ"
பிரிக்கக்கூடிய தொகுப்பு,અલગ કરી શકાય તેવો સમૂહ
குறைகிறது,ઘટતું
செயல்பாடு குறைகிறது,ઘટતું કાર્ય
Dedekind-கட்,Dedekind-કટ
Dedekind-தேற்றம்,ડેડકાઇન્ડ-પ્રમેય
இணைத்துக்கொள்ள,સમાવિષ્ટ કરવું
பெருநிறுவன நடைமுறை,કોર્પોરેટ પ્રેક્ટિસ
தவறான,ખોટું
வரையறை சமன்பாடு,વ્યાખ્યાત્મક સમીકરણ
திட்டவட்டமான ஒருங்கிணைந்த,ચોક્કસ અભિન્ન
நிலையான அணி,નિશ્ચિત મેટ્રિક્સ
"வரையறை, தெளிவு, உறுதி","વ્યાખ્યા, સ્પષ્ટતા, નિશ્ચિતતા"
சிதைவு வளைவு,વિરૂપતા વળાંક
சிதைந்த பக்கம்,વિકૃત પૃષ્ઠ
"அநாகரிகம், துஷ்பிரயோகம்","વ્યભિચાર, બદનામી"
போக்குவரத்து சிக்கல்களில் துல்லியமின்மை,પરિવહન સમસ્યાઓમાં અસ્પષ્ટતા
"பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்","ડિગ્રી, ડિગ્રી, ડિગ્રી, ડિગ્રી, જથ્થો, તીવ્રતા, ડિગ્રી"
வேறுபட்ட சமன்பாட்டின் சக்தி,વિભેદક સમીકરણની શક્તિ
"சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு","સ્વતંત્રતાની ડિગ્રી, સ્વતંત્રતાની ડિગ્રી"
பல்லுறுப்புக்கோவையின் சக்தி,બહુપદીની શક્તિ
வெளியேற்றப்பட்ட பரிவாரங்கள்,હાંકી કાઢવામાં આવેલ ટોળકી
டெல்டா செயல்பாடு,ડેલ્ટા કાર્ય
தேவை மற்றும் பயன்பாட்டு வளைவு,માંગ અને ઉપયોગિતા વળાંક
கோரிக்கை சமன்பாடு,માંગ સમીકરણ
கோரிக்கை செயல்பாடு,માંગ કાર્ય
மக்கள்தொகை ஆய்வுகள்,વસ્તી વિષયક અભ્યાસ
மக்கள்தொகையியல்,વસ્તી વિષયક
அறுக்கும் தேற்றம்,મોવર પ્રમેય
"நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க","દર્શાવવું, સાક્ષી આપવી, દર્શાવવું"
"பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்","રજૂઆત, પુરાવો, પ્રદર્શન, પ્રદર્શન"
பிரதிநிதித்துவ வடிவியல்,પ્રતિનિધિત્વ ભૂમિતિ
ஒவ்வொரு,દરેક
அடர்த்தியான மொத்த,ગાઢ એકંદર
"அடர்த்தி, அடர்த்தி","ઘનતા, ઘનતા"
கணக்கிடக்கூடிய தொகுப்பு,ગણવાયોગ્ય સમૂહ
ஏறுவரிசை மாறிலி,ચડતી સ્થિર
சார்ந்த நிகழ்வு,આશ્રિત ઘટના
சார்பு சீரற்ற மாறி,આશ્રિત રેન્ડમ ચલ
சார்பு மாறி,આશ્રિત ચલ
சார்பு மாறி,આશ્રિત ચલ
மனச்சோர்வின் கோணம்,હતાશાનો કોણ
"derivation, derivative, வேறுபாடு","વ્યુત્પન્ન, વ્યુત્પન્ન, તફાવત"
"வழித்தோன்றல், வழித்தோன்றல்","વ્યુત્પન્ન, વ્યુત્પન્ન"
பெறப்பட்ட வரம்பு,વ્યુત્પન્ન શ્રેણી
பெறப்பட்ட தொகுப்பு,મેળવેલ સમૂહ
"இறங்குதல், இறங்குதல்","ઉતરતા, ઉતરતા"
இறங்கு வரிசை,ઉતરતા ક્રમમાં
இறங்கு வரம்பு,ઉતરતી શ્રેણી
திட்ட வடிவியல்,પ્રોજેક્ટિવ ભૂમિતિ
விளக்க மாதிரி,વર્ણનાત્મક મોડેલ
விளக்கமான புள்ளிவிபரங்கள்,વર્ણનાત્મક આંકડા
"வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)","ડિઝાઇન કરવી, ડિઝાઇન કરવી, ડિઝાઇન કરવી (ed.), ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)"
சோதனை வடிவமைப்பு,પ્રયોગની ડિઝાઇન
மேசை கால்குலேட்டர்,ડેસ્ક કેલ્ક્યુલેટર
"அடையாளம், கண்டறிதல்","ઓળખ, શોધ"
"நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்","નિર્ધારક, નિર્ધારક, નિર્ધારક"
தீர்மானிக்கும் ஒழுங்கு,નિર્ણાયક ક્રમ
தீர்மானிக்க,નક્કી કરવા માટે
தீர்மானிக்கும் மாதிரி,નિર્ધારિત મોડેલ
தீர்மானிக்கும் பிரச்சனை,નિર્ણાયક સમસ્યા
விலகல்,વિચલન
விலகல் குணகம்,વિચલન ગુણાંક
பைனரி அமைப்பு,દ્વિસંગી સિસ્ટમ
"மூலைவிட்ட ஹைப்போடென்யூஸ்,",વિકર્ણ કર્ણ
அணி மூலைவிட்டமாக்கல்,મેટ્રિક્સ કર્ણકરણ
"மூலைவிட்ட அணி, மூலைவிட்ட அணி","વિકર્ણ મેટ્રિક્સ, વિકર્ણ મેટ્રિક્સ"
மூலைவிட்ட சமத்துவம்,કર્ણ સમાનતા
வரைபடம்,રેખાકૃતિ
வரைதல் முறை,ચિત્રકામ પદ્ધતિ
வரைகலை பிரதிநிதித்துவம்,ગ્રાફિકલ રજૂઆત
விட்டம்,વ્યાસ
விட்டம் அமைக்கவும்,વ્યાસ સેટ કરો
முற்றிலும் எதிர்,ડાયમેટ્રિકલી વિરુદ્ધ
"குறுக்குவெட்டு, பகடை வீசு","ક્રોસફાયર, ડાઇસ ફેંકો"
நீர்வீழ்ச்சி வகைப்பாடு,ઉભયજીવી વર્ગીકરણ
"பிளவு, பாதி","વિભાજન, અડધું"
அகராதி,શબ્દકોશ
வேறுபட்ட கணக்கீடு,વિભેદક કલન
வகையீட்டு சமன்பாடு,વિભેદક સમીકરણ
வேறுபட்ட சூத்திரம்,વિભેદક સૂત્ર
வேறுபட்ட முறை,વિભેદક પદ્ધતિ
தொகுப்புகளின் வேறுபாடு,સેટનો તફાવત
வேறுபடுத்தக்கூடியது,વિભેદક
வேறுபட்ட வளைவு,વિભેદક વળાંક
வேறுபட்ட செயல்பாடு,વિભેદક કાર્ય
"வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு","વિભેદક, વિભેદક, વિભેદક, આંતરપ્રાપ્તિ, આંતરવ્યક્તિ, વિભેદક"
வேறுபட்ட கணிதம்,વિભેદક ગણિત
வேறுபட்ட குணகம்,વિભેદક ગુણાંક
வகையீட்டு சமன்பாடு,વિભેદક સમીકરણ
வேறுபட்ட மோதல்,વિભેદક અથડામણ
வேறுபட்ட சூத்திரம்,વિભેદક સૂત્ર
வேறுபட்ட செயல்பாடு,વિભેદક કાર્ય
வேறுபட்ட வடிவவியல்,વિભેદક ભૂમિતિ
உயர் வரிசை வேறுபாடு,ઉચ્ચ ઓર્ડર તફાવત
வேறுபட்ட பிரிவு,વિભેદક સેગમેન્ટ
வேறுபடுத்தி,તફાવત કરવો
"வேறுபாடு, வேறுபாடு","ભેદભાવ, ભેદભાવ"
வேறுபட்ட சூத்திரம்,વિભેદક સૂત્ર
திசையன் வேறுபாடு,વેક્ટરનો તફાવત
"பரவல், பரவல்","પ્રસરણ, પ્રસરણ"
"எண், டயடம், விரல்","અંક, મુદ્રા, આંગળી"
டிஜிட்டல் கணினி,ડિજિટલ કમ્પ્યુટર
அங்கி தத்,અંકી દત્ત
"அளவு, அகலம், பரிமாணம், சக்தி","હદ, પહોળાઈ, પરિમાણ, શક્તિ"
பரிமாணம்,પરિમાણ
பரிமாணமற்ற,પરિમાણહીન
சமன்பாடு பரிமாணம்,સમીકરણ પરિમાણ
டியோபாண்டஸ் சமன்பாடு,ડાયોફન્ટસનું સમીકરણ
வீழ்ச்சியின் கோணம்,પતનનો કોણ
இருமுனை ஒருங்கிணைப்புகள்,દ્વિધ્રુવ કોઓર્ડિનેટ્સ
இருமுனை,દ્વિધ્રુવ
இருபிரமிட்,બાયપીરામિડ
dirac டெல்டா செயல்பாடு,ડીરાક ડેલ્ટા કાર્ય
பொதுவான தொடுகோடு,સામાન્ય સ્પર્શક
வலது கோணம்,જમણો ખૂણો
நேரடியான இணைப்பு,સીધી રેખા
விண்வெளி வழித்தோன்றல்,જગ્યા વ્યુત્પન્ન
"டிகோசின், டிகோ-கொசைன்","ડીકોસિન, ડીકો-કોસાઇન"
அதிகபட்ச திசை,મહત્તમ દિશા
திட்ட திசை,પ્રક્ષેપણ દિશા
திசை விகிதம்,દિશા ગુણોત્તર
ஒழுங்குமுறை வட்டம்,નિયમનકારી વર્તુળ
ஒழுங்குமுறை வட்டம்,નિયમનકાર વર્તુળ
அனுலோமா தயாரிப்பு,અનુલોમા ઉત્પાદન
"நேரடி ஆதாரம், நேரடி ஆதாரம்","સીધો પુરાવો, સીધો પુરાવો"
வரிசை விகிதம்,અનુક્રમિક ગુણોત્તર
விதி,નિયતિ
அனுலோம தொகை,અનુલોમા સરવાળો
பிரிக்கப்பட்ட தொகுப்பு,અસંબંધિત સમૂહ
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","નિરંતરતા, નિરંતરતા, વિરામ"
வழித்தோன்றலின் தொடர்ச்சியின்மை,વ્યુત્પન્નતાની વિરામ
முதல் வகை இடைநிறுத்தம்,પ્રથમ પ્રકારનું વિરામ
இரண்டாவது வகை இடைநிறுத்தம்,બીજા પ્રકારનું વિરામ
இடைவிடாத விநியோகம்,અવ્યવસ્થિત વિતરણ
இடைவிடாத செயல்பாடு,અવ્યવસ્થિત કાર્ય
இடைவிடாத மாறுபாடு,અવ્યવસ્થિત તફાવત
துகள்கள்,રજકણ
இடைவிடாத விநியோகம்,અવ્યવસ્થિત વિતરણ
இடைவிடாத நிகழ்தகவு விநியோகம்,અસંતુલિત સંભાવના વિતરણ
இடைவிடாத சீரற்ற மாறி,અવ્યવસ્થિત રેન્ડમ ચલ
இடைவிடாத மாதிரி இடம்,અવિરત નમૂના જગ્યા
தனித்த மொத்த,અલગ એકંદર
தனித்துவமான மக்கள் தொகை,અલગ વસ્તી
தனித்துவமான நிலை,અલગ રાજ્ય
இடைவிடாத மாறுபாடு,અવ્યવસ્થિત તફાવત
விநியோக வரி,વિતરણ કર
பாரபட்சமான பகுப்பாய்வு,ભેદભાવપૂર્ણ વિશ્લેષણ
பிரிந்த,અસંબંધિત
முரண்பட்ட நிகழ்வு,અસંબદ્ધ ઘટના
பிரிக்கப்பட்ட தொகுப்பு,અસંબંધિત સમૂહ
இணையான செருகல்,અસંબંધિત નિવેશ
"விலகல், பகுத்தறிவுத் தொகை","વિભાજન, તર્કસંગત સરવાળો"
"சிதறல், சிதறல்","વિખેરવું, વિખેરવું"
சிதறல் விளக்கப்படம்,વિક્ષેપ ચાર્ટ
சிதறல் குறியீடு,વિક્ષેપ સૂચકાંક
சிதறல் வரைபடம்,વિક્ષેપ રેખાકૃતિ
சிதறல் அணி,વિક્ષેપ મેટ્રિક્સ
இடப்பெயர்ச்சி,વિસ્થાપન
கண்காட்சி,પ્રદર્શન
பணியகம்,કન્સોલ
"சீரற்ற, சீரற்ற","અસમાન, અસમાન"
சிதறடிக்கும் சக்தி,વિસર્જન બળ
தூர செயல்பாடு,અંતર કાર્ય
தூர மாடுலஸ்,અંતર મોડ્યુલસ
விநியோகிக்காதது,બિન-વિતરણકારક
"விநியோக விதி, விநியோக விதி","વિતરણ નિયમ, વિતરણ નિયમ"
"கலைக்க, கலைக்க","વિખેરી નાખવું, વિખેરી નાખવું"
"வேற்றுமை, வேற்றுமை, வேற்றுமை","ભિન્નતા, ભિન્નતા, ભિન્નતા"
வேறுபாடு தேற்றம்,વિચલન પ્રમેય
மாறுபட்ட,જુદીજુદી
மாறுபட்ட வரம்பு,અલગ શ્રેણી
பிளவு வேறுபாடு,વિભાજિત તફાવત
"வகுத்தல், வகுத்தல்","વિભાજ્યતા, વિભાજ્યતા"
"வகுபடக்கூடிய, வகுபடக்கூடிய","વિભાજ્ય, વિભાજ્ય"
"பிரிவு, பிரிவு, பிரிவு","વિભાજન, વિભાજન, વિભાજન"
பிரிவு அல்காரிதம்,વિભાજન અલ્ગોરિધમ
பிளவு வளையம்,વિભાજિત રિંગ
நாற்கர,ચતુર્ભુજ
தசாகோணம்,દશકોણ
"டொமைன், டொமைன், மாகாணம், பிரதேசம்","ડોમેન, ડોમેન, પ્રાંત, પ્રદેશ"
செயல்பாட்டின் களம்,કાર્યનું ડોમેન
வரையறை-மாகாணம்,વ્યાખ્યા-પ્રાંત
இருப்பு நிலை,અસ્તિત્વની સ્થિતિ
மேலெழுந்து சாதனம்,ઓવરરાઇડિંગ ઉપકરણ
டாப்ளர் விளைவு,ડોપ્લર અસર
"புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு","બિંદુ ઉત્પાદન, સ્કેલર ઉત્પાદન"
புள்ளியிடப்பட்ட வளைவு,ડોટેડ વળાંક
இரட்டை வேறுபாடு,બેવડા તફાવત
இரட்டை அதிவேக விநியோகம்,ડબલ ઘાતાંકીય વિતરણ
இரட்டை சுருள்,ડબલ કોઇલ
பைனரி ஒருங்கிணைப்பு,દ્વિસંગી અભિન્ન
பைனரி ஒருங்கிணைப்பு,દ્વિસંગી એકીકરણ
இரட்டை வரம்பு,ડબલ મર્યાદા
இரட்டை மாதிரி நிகழ்வு,ડબલ સેમ્પલિંગ ઇવેન્ટ
இரட்டை வரிசை,ડબલ ક્રમ
இரட்டை தொடர்,ડબલ શ્રેણી
இரட்டை இணைக்கப்பட்ட குறியீடு,ડબલ-જોડાયેલ નોટેશન
இரட்டை தொகுப்பு,ડબલ સંકલન
கீழ்நோக்கிய முடுக்கம்,નીચે તરફ પ્રવેગક
கீழ்நோக்கிய இடப்பெயர்ச்சி,નીચે તરફનું વિસ્થાપન
கீழ்நோக்கிய இயக்கம்,નીચેની ગતિ
கீழ்நோக்கிய வேகம்,નીચે તરફનો વેગ
இழுவை,ટ્રેક્શન
இழுவை சக்தி,ટ્રેક્શન બળ
"இரட்டை இருமை,",બેવડી દ્વૈતતા
இரட்டை அடிப்படை,ડ્યુઅલ બેઝ
இரட்டை உள் தயாரிப்பு,દ્વિ આંતરિક ઉત્પાદન
இரட்டை நேரியல் நிரலாக்க சிக்கல்,ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન"
இரட்டை பிரச்சனை,બેવડી સમસ્યા
இரட்டை ஒற்றை அல்காரிதம்,ડ્યુઅલ સિંગલ અલ્ગોરિધમ
இரட்டை ஒற்றை முறை,ડ્યુઅલ સિંગલ પદ્ધતિ
இரட்டை இடம்,બેવડી જગ્યા
இரட்டை மாறி,દ્વિ ચલ
இரட்டை திசையன் இடம்,ડ્યુઅલ વેક્ટર જગ્યા
அமைதியான குறியீடு,મૌન અનુક્રમણિકા
அமைதியான அடிக்குறிப்பு,મૌન ફૂટર
அமைதியான ஒப்பந்தம்,મૌન કરાર
அமைதியான மாறி,શાંત ચલ
நகல்,ડુપ્લિકેશન
மாறும்,ગતિશીલ
மாறும் அமைப்பு,ગતિશીલ સિસ્ટમ
மாறும் தேவை செயல்பாடு,ગતિશીલ માંગ કાર્ય
டைனமிக் மாதிரி,ગતિશીલ મોડેલ
மாறும் நிரலாக்க,ગતિશીલ પ્રોગ્રામિંગ
மாறும் நிரலாக்க அணுகுமுறை,ગતિશીલ પ્રોગ્રામિંગ અભિગમ
டைனமிக் நிரலாக்க நுட்பங்கள்,ગતિશીલ પ્રોગ્રામિંગ તકનીકો
"இயக்கவியல், இயக்கவியல்","ગતિશીલતા, ગતિશીલતા"
துகள் இயக்கவியல்,કણ ગતિશીલતા
கடினமான உடல் இயக்கவியல்,સખત શરીરની ગતિશીલતા
"பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)","પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી સંપર્ક (ver.)"
பூகம்பத்தின் தீவிரம்,ભૂકંપની તીવ્રતા
விசித்திரத்தன்மை,તરંગીતા
அனுமானம்,ધારણા
பொருளாதார கணிப்பு,ઇકોનોમેટ્રિક આગાહી
பொருளாதார நிபுணர்,અર્થશાસ્ત્રી
பொருளாதார அளவியல்,અર્થશાસ્ત્ર
பொருளாதாரம்,અર્થશાસ્ત્ર
"கோர், விளிம்பு, கண்ணீர்","કોર, ધાર, આંસુ"
ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்,એકંદર કોરનો સામનો કરવો
செயல்திறன் குறியீடு,કાર્યક્ષમતા સૂચકાંક
பண்பு உறுப்பு,લાક્ષણિક તત્વ
பண்பு செயல்பாடு,લાક્ષણિક કાર્ય
"ஈஜென் மதிப்பு, பண்பு மதிப்பு","eigen મૂલ્ય, લાક્ષણિકતા મૂલ્ય"
பண்பு மதிப்பு சமன்பாடு,લાક્ષણિક મૂલ્ય સમીકરણ
"ஈஜென் திசையன், பண்பு திசையன்","ઇજેન વેક્ટર, લાક્ષણિક વેક્ટર"
மீள்,સ્થિતિસ્થાપક
மீள் நடிகர்,સ્થિતિસ્થાપક કાસ્ટ
மீள் சமநிலை,સ્થિતિસ્થાપક સંતુલન
நெகிழ்ச்சி,સ્થિતિસ્થાપકતા
நெகிழ்ச்சி பக்கம்,સ્થિતિસ્થાપકતા પાનું
"மின்னணு கணினி, மின்னணு கணினி","ઇલેક્ટ્રોનિક કમ્પ્યુટર, ઇલેક્ટ્રોનિક કમ્પ્યુટર"
"உறுப்பு, உறுப்பு, உறுப்பு","તત્વ, તત્વ, તત્વ"
ஆரம்ப நெடுவரிசை செயல்பாடு,પ્રારંભિક કૉલમ કામગીરી
ஆரம்ப நிகழ்வு,પ્રારંભિક ઘટના
ஆரம்ப செயல்பாடு,પ્રારંભિક કાર્ય
துவக்க செயல்பாடு,પ્રારંભિક કામગીરી
ஆரம்ப முடிவுகள்,પ્રારંભિક પરિણામો
ஆரம்ப நிகழ்தகவு விதி,પ્રારંભિક સંભાવના નિયમ
தொடக்க வரி செயல்பாடு,શરૂઆતની લાઇન કામગીરી
"அழித்து, அழித்து,","નાશ કરવો, નાશ કરવો"
தீர்வு செயல்முறை,રિઝોલ્યુશન પ્રક્રિયા
"நீள்வட்டம், நீள்வட்டம்","એલિપ્સ, એલિપ્સ"
நீள்வட்டம்,લંબગોળ
நீள்வட்டம்,લંબગોળ
நீள்வட்ட மேற்பரப்பு,લંબગોળ સપાટી
நீள்வட்ட உடல்,લંબગોળ શરીર
உட்பொதித்தல்,એમ્બેડિંગ
உமிழ்வுகள்,ઉત્સર્જન
அனுபவ நம்பிக்கை,પ્રયોગમૂલક વિશ્વાસ
அனுபவ சூத்திரம்,પ્રયોગમૂલક સૂત્ર
அனுபவ நிகழ்தகவு,પ્રયોગમૂલક સંભાવના
அனுபவ உறவு,પ્રયોગમૂલક સંબંધ
வெற்று தொகுப்பு,ખાલી સેટ
