Marathi,Hindi
अस्पष्ट,रोएंदार
"एका जातीची बडीशेप, बडीशेप",सौंफ
मेथी,मेथी
अंजीर,अंजीर
बोटा बाजरी,कंगनी
अग्निशामक बुश,दावी
जंगलाची ज्योत,पलाश
फ्रेंच बीन,फ्रेंच बीन
पिसू,पिस्सू
कोल्हा,लोमड़ी
फळ माशी,फल मक्खी
पित्त (हॉर्ट),"वृक्ष व्रण, पिटिका"
गेमेट,"युग्मक, गैमीट"
बाग,"उद्यान, बाग"
गेज (पाणी),"पनसाल, जलमापी"
जीन बँक,जीन संग्रह
जीन टॅगिंग,जीन टैगन
जीनोलॉजी,वंशावली विज्ञान
अनुवांशिक नकाशा,जीन मानचित्र
अनुवांशिक,आनुवंशिकी
जीनोम,"जीनोम, संजीन"
जीनोमिक लायब्ररी,संजीनी संग्रह
जीनोमिक्स,जीनोमिक्स
जीनोटाइप,जीनप्ररूपी
जीनोटाइप,"जीनी संरचना, जीन प्ररूप"
वंश,वंश
वंश,"जीनस, वंश"
अंकुर,"रोगाणु, जर्म"
जंतुनाशक,रोगाणुनाशी
उगवण,अंकुरण
जर्मप्लाझम,"जननद्रव्य, जर्मप्लाज्म"
गिब्बरेलिक acid सिड,जिबरेलिक अम्ल
जिनिंग,ओटना
ग्लूम,तुष
ग्लूटीनस,"लसदार, ग्लूटिनी"
ग्लायकोलिसिस,ग्लाइकोलिसिस
Gneiss,"नाइस, शैल"
सुवर्ण क्रांती,स्वर्णिम क्रांति
ग्रेडिंग,"श्रेणीकरण, वर्गीकरण, स्तरीकरण"
कलम केलेला वनस्पती,"कलमबंद पादप, कलमी पौधा"
कलम-विसंगत,कलम असंगत
ग्रॅना,ग्रैना
ग्रॅन्युलेशन,कणिकायन
ग्रीन खत,हरी खाद
हरित क्रांती,हरित क्रांति
वाढ आणि विकास,वृद्धि और परिवर्धन
गमोसिस,"गोंद रोग, गोंदार्ति"
गायनोडिओसियस,भिन्नस्थ - उभयस्त्रीलिंगी
पित्त नट,माजूफल
लसूण,लहसुन
गर्बेरा,जरबेरा
Gherkin,घरकिन
आले,अदरक
ग्लॅडिओलस,ग्लेडियोलस
बकरी तण (एजराटम),महकुवा
द्राक्षफळ,"ग्रेप फ्रूट, चकोतरा"
द्राक्षे,अंगूर
हिरवा हरभरा,मूंग
ग्रेव्हिया,भीमल
शेंगदाणे,मूंगफली
पेरू,अमरूद
गिनिया गवत,गिनी घास
पित्त मिज,पीटिका कीट
गवत हॉपर,टिड्ड़ा
Gondhy बग,गंधी कीट
सवय,"प्रकृति, स्वभाव, रूपगुण, स्वरूप"
गारा,"ओला, करकापात, करका"
केशरचना,रोमिलवैच
हॅलोफाइट,लवणमृदोद्भिद्
हॅरो,हैरो
कापणी निर्देशांक,"तुड़ाई सूचकांक, कटाई सूचकांक"
कापणी,"कटाई, कटी फसल, तैयार फसल, उपज"
कापणी,"तोड़ना, कटाई, तुड़ाई"
हॅच,"अंडे से निकलना, अंडा सेना"
गवत,सूखी घास
गवत,सूखा चारा
गवत,गंजी
धुके,धुंध
हेझी,धुंधता
प्रमुख (कृषी),"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा"
प्रमुख (चॅनेलचे),सिरा (नाली का)
मागे जात आहे,शीर्ष छंटाई
हेज,बाड़
हेजिंग,अधिरक्षण
हेलिक्स,कुंडलिनी
हेमॅटाइट,हेमैटाइट
औषधी वनस्पती,"शाक, बूटी"
हर्बेरियम,"वनस्पति संग्रह, वनस्पति संग्रहालय"
औषधी वनस्पती,शाकनाशी
आनुवंशिकता,आनुवंशिकता
आत्मीयता,वंशागतित्व
हर्माफ्रोडाइट,उभयलिंगी
हेटरोक्रोमॅटिक,विषमवर्णी
हेटरोफर्टिलायझेशन,विषम-निषेचन
हेटरोसिस,"संकरओज, हेटेरोसिस"
हेटरोसोम,लिंगक्रोमोसोम
हेटरोट्रोफ,परपोषित
हेक्साप्लोइड,षड्गुणित
हायबरनेट,शीत निष्क्रियता
उच्च घनतेची लागवड,उच्च सघनता रोपण
हिल (तांदूळ),"पिंडलक, हिल (धान)"
हिस्टोग्राम,आयतचित्र
हिटेक फलोत्पादन,उच्च तकनीकी औद्यानिकी
पोळे,"करंड, छत्ता"
होईंग,"गुड़ाई, गोड़ना"
होल्डिंग,जोत
होम फार्म,निजी फार्म
होमिओस्टॅसिस,समस्थिति
होमस्टीड,वासभूमि
एकसंधपणा,समांगता
एकसंध,"सजातीय, समांगी"
होमोलोगस,समधर्मी
होमोझीगोटे,समयुग्मज
हॉपर,"खुरलिका, खाद्यधानी, हापर"
होरायझन,"संस्तर, क्षितिज"
बागायती पिके,औद्यानिक फसलें
बागायती,"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी"
हॉर्टी-सिल्वी खेडूत शेती,उद्यान वानिक पशुपाल्य खेती
होस्ट,परपोषी
गरम पाण्याचे उपचार,तप्त जलोपचार
हुल,"हल, छिलका"
आर्द्रता,आर्द्रता
बुरशी,हयूमस
भुंगा,भूसी
हस्कर,छिलका निकालने वाली मशीन
हस्किंग,छिलका उतारना
संकरित,संकर
संकरीत,संकरण
हायड्रेशन,"जलयोजन, जलीयन"
हायड्रोलॉजी,जल विज्ञान
हायड्रोलिसिस,जल अपघटन
हायड्रोमीटर,"द्रवघनत्व मापी, हाइड्रोमीटर"
हायड्रोफिलस,जल परागित
हायड्रोपोनिक्स,जल संवर्धन
हायड्रोस्फीअर,जल मंडल
हायड्रोस्कोपीसीटी,आर्द्रता-ग्राहयता
हायपरपॅरासाइट,परात्पराजीवी
हायपरप्लासिया,अतिवृद्धि
हायफा,"कवक तंतु, हाइफा"
हायपोकोटाइल,बीजपत्राधार
हायपोथेसिस,परिकल्पना
हिस्टेरिसिस (पाणी),शैथिल्य (जल)
हेझेल नट,"हेजल नट, अखरोट का फल"
भांग,भांग
हेनबेन,खुरासानी अजवाईन
मेंदी,मेंहदी
हिबिस्कस,गुड़हल
हॉप,होप
घोडा हरभरा,कुल्थी
घोडा-डोळा-बीन,कवांच
मधमाशी,मधुमक्खी
हॉपर,फुदका
बागायती,उद्यानविद्
हायड्रोलॉजिस्ट,जल विज्ञानी
सिटू ग्राफ्टिंग मध्ये,स्व स्थाने कलम-बंधन
ग्लासमध्ये,पात्रे
व्हिव्हो मध्ये,जीवे
अंदाधुंदी,अविवेकपूर्ण
कीटक,कीट
कीटक कीटक,कीट पीड़क
कीटक,कीटालय
कीटकनाशक,कीटनाशी
कीटकनाशक,कीटाहारी
इन्सोलेशन,"सूर्यतापन, आतपन"
अघुलनशील,अविलेय
इन्स्टार (कीटक),"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था"
इन्सुलेटर,रोधी
एकात्मिक रोग व्यवस्थापन,समेकित रोग प्रबंधन
एकात्मिक पोषक व्यवस्थापन,समेकित पोषक-तत्व प्रबंधन
एकात्मिक कीटक व्यवस्थापन,समेकित पीड़क प्रबंधन
तीव्रता,"सघनता, गहनता"
गहन,"गहन, सघन"
इंटरपॉप,"बीच की फसल, अंतराफसल"
परस्परसंवाद (परस्परसंवाद),"अंतः सस्य कर्षण, निराई, गुड़ाई"
व्याज,ब्याज
इंटर्नोड,"पर्व, पोरी"
इंटरफेस (सेल विभाग),अंतरा प्रावस्था (कोशिका विभाजन)
इंटरपोलेशन,अंतर्वेशन
आंतर-वृद्ध,अंतर्बंध्य
यादी,"विवरण, सूची"
उलटा,प्रतिलोमीकरण
Incocre,"चक्र, सहपत्र"
आयन,आयन
इरिडिएशन,किरणन
सिंचन,सिंचाई
आयएसओ les लेल्स,समविकल्पी
आयएसओ उत्पादन वक्र,समोत्पाद वक्र
आयसोबार,समदाब रेखा
Isogamy,समयुग्मन
अलगाव अंतर,पृथक्करण दूरी
आयसोप्लॉइड,समगुणित
आयसोक्वांट,समोत्पाद
समस्थानिक,"आइसोटोप, समस्थानिक"
भारतीय बर्च,भोजपत्र
भारतीय निळा पाइन,कैल
भारतीय चेरी,लसौड़ा
भारतीय जुनिपर,धूप
भारतीय किनो वृक्ष,बीजासर
भारतीय लॉरल ट्री,"सुरपान, सुल्तान चंपा"
भारतीय वेडा,साया
भारतीय मॅडलर,मंजीठ
भारतीय पोडो फिलम,पापड़ा
इंडिगो,नील
इटालियन बाजरी,काकुन
आयव्हरी ट्री,कुर्ची
आयव्ही गॉर्ड/लिटल लबाडी,कुंदरू
गूळ,"जैगरी, खंडसारी"
जपोनिका तांदूळ,जैपोनिका धान
जॅसिड,जैसिड
जावानिका तांदूळ,जावाई धान (चावल)
जेलिंग,जेली बनाना
झूम शेती,झूम कृषि
जंपिंग जीन,झंपक जीन
जंक डीएनए,अनुपयोगी डीएनए
किशोर टप्पा,वयस्कपूर्व प्रावस्था
जकारांडा,नीली गुलमोहर
फणस,कटहल
जामुन,जामुन
चमेली,"मोतिया, चमेली"
जट्टी खट्टी,जट्टी/खट्टी
जॅट्रोफा,रतनजोत
Jute,जूट
जॅसिड्स,जैसिड़
काओलिन,केओलिन
Kaolinite,"केओलिन मिट्टी, खडिया मिट्टी"
Kaolinite,"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी"
कॅरीन्चीमा,केंद्रककाइमा
Karyodesma,केंद्रकबंध
Karyogamy,केंद्रक संलयन
कॅरोग्राम (इडिओग्राम),गुणसूत्र आरेख
Karyokinesis,सूत्री विभाजन
कॅरोलॉजी,केंद्रक विज्ञान
कॅरोलिसिस,केंद्रकलयन
कॅरियन,केंद्रक
कॅरिओटाइप,"केंद्रक प्ररूप, गुणसूत्रप्ररूप"
केल्प (एकपेशीय वनस्पती),केल्प (शैवाल)
केल्विन सायकल,केल्विन चक्र
केराटिन,किरेटिन
कर्नल,"गिरी, दाना"
खैरा रोग,खैरा रोग
खरीफ,खरीफ
विनोद,बकरी का ब्याना
किनेटोचोर,काइनेटोकोर
किचन गार्डन,"शाक-वाटिका, गृह वाटिका"
क्लेनफिल्टर सिंड्रोम,क्लाइनफिल्टर संलक्षण
क्लेनो फ्रॅगमेंट,क्लिनो खंड
नॉचिंग,खांच लगाना
कोचचे पोस्ट्युलेट,कॉच अभिगृहीत
कोप्पेनचे वर्गीकरण (हवामान),कोपन का वर्गीकरण (जलवायु)
क्रेब्स सायकल,क्रेब का चक्र
कुर्टोसिस,"करटोसिस, ककुदता"
केव्हीके (कृषी विगीयन केंद्र),के वी के (कृषि विज्ञान केंद्र)
कडम,कदंब
काळे,केल
कॅन्स गवत,कांस घास
कारोंडा,करौंदा
"मूत्रपिंड बीन, राजमाह",राजमा
किविफ्रीट,कीवी फल
नोल खोल,गांठ गोभी
कोडाम्पुली,विलायती इमली
कोडो बाजरी,कोदो
कोकम बटर ट्री (मॅंगोस्टीन),कोकम
खाप्रा बीटल,खपरा भृंग
एल.डी. 50 (प्राणघातक डोस 50),घातक मात्रा 50
लॅब टू लँड,प्रयोगशाला से खेत तक
लेबल,अस्थिर
श्रम,"श्रम, मजदूर, श्रमिक"
लाख ऑपेरॉन मॉडेल,लैक प्रचालक प्रतिदर्श
स्तनपान,दुग्ध स्रवण
दुग्धशर्करा,दुग्धजनक हॉर्मोन (प्रोलैक्टिन)
दुग्धशर्करा,लैक्टोस
लॅगिंग स्ट्रँड,पश्च रज्जुक
लॅम्बडा क्लोनिंग वेक्टर,लैम्डा क्लोनन संवाहक
लॅमिनेर एअर प्रवाह,पटलीय वायु प्रवाह
दिवा ब्रश गुणसूत्र,लैंपब्रश गुणसूत्र
जमीन,"भूमि, जमीन, स्थल, प्रदेश"
जमीन क्षमता वर्गीकरण,भूमि समर्थता वर्गीकरण
जमीन क्षमता नकाशा,भूमि समर्थता मानचित्र
जमीन अधोगती,भूमि निम्नीकरण
जमीन समकक्ष प्रमाण,भूमि तुल्यांक अनुपात
जमीन समतल,भूमि समतलीकरण
जमीन पुनर्प्राप्ती,भूमि सुधार
लँडस्केपींग,भूदृश्य कला
जमीन योग्यता,भूमि उपयुक्तता
जमीन वापर नमुना,भूमि उपयोग पद्धति
लॅन्जरहन्स पेशी,लैंगरहैंस कोशिकाएं
लॅप्स रेट,ह्रास दर
अळ्या,"लार्वा, डिंभक"
विलंब,प्रसुप्तता
सुप्त,गुप्त
सुप्त संक्रमण,प्रसुप्त संक्रमण
बाजूकडील,"पार्श्व, पार्श्विक, पार्श्वीय"
नंतरच्या माती,लैटराइट मृदा
लेटेक्स,"लेटेक्स, असंस्कृत रबड़"
लॅथिरिझम,"लैथिरस रोग, लैथिरसता"
लॅटिन स्क्वेअर डिझाइन (एलएसडी),लातीनी वर्ग अभिकल्पना (एल एस डी)
जाळी,जालक
तडजोडीच्या फायद्याचा कायदा,तुलनात्मक लाभ नियम
निरंतर परतावा कायदा,स्थिर प्रतिफल का नियम
क्षीण परतावा कायदा,ह्रासमान प्रतिफल का नियम
वाढत्या रीटन्सचा कायदा,वर्धमान प्रतिफल का नियम
मर्यादित घटकांचा कायदा,सीमित कारकों का नियम
किमान कायदा,न्यूनता का नियम
प्रतिस्थापनाचा कायदा,प्रतिस्थापन का नियम
चल प्रमाणात कायदा,परिवर्ती अनुपात नियम
थर,"दाब, परत, अंडे देने वाली मुर्गी"
लेआउट,अभिन्यास
लीचेट,निक्षालित तत्व
लीचिंग कार्यक्षमता,निक्षालन क्षमता
लीचिंग आवश्यकता,निक्षालन मांग
अग्रगण्य स्ट्रँड,अग्रग रज्जुक
पानांचे क्षेत्र कालावधी,पर्ण क्षेत्र अवधि
लीफ एरिया इंडेक्स,पर्णक्षेत्र सूचकांक
लीफ एरिया रेशो,पर्ण क्षेत्र अनुपात
लीफ खाण कामगार,पर्ण सुरंगक
लीफ टेस्टिंग,पर्ण परीक्षण
पान,"पर्ण, पत्ती, पत्र, पत्ता"
पत्रक,समाचारपत्रक
लीज,पट्टा
शेंगा,शिंब फली
लीसा - (कमी उर्जा इनपुट टिकाऊ शेती),निम्न ऊर्जा लागत संधारणीय कृषि
लेन्टिसेल,वातरंध्र
लेन्टो केशिका बिंदू,लेन्टो केशिका बिंदु
लेपटोनमा,"तनुसूत्र, लेप्टोनीमा"
लेप्टोस्पायरोसिस,लेप्टोस्पाइरता
लेरो-मॉर्फिक,शुष्करोधक आवारिकी
घाव,विक्षति
प्राणघातक उत्परिवर्तन,घातक उत्परिवर्तन
ल्युकोप्लास्ट,अवर्णीलवक
स्तरीय टेरेस,समतल वेदिका
लेव्हलर (लेव्हलर),"करहा, समतलक, पाटा"
समतल (जमीन),समतलन (भूमि का)
ले शेती,"ले कृषि, चरागाह में कृषि"
लिबिगचा किमान कायदा,लीबिग का न्यूनतम नियम
बंधन,बंधन
हलकी भरपाई बिंदू,प्रकाश समायोजन बिंदु
हलकी संपृक्तता तीव्रता,प्रकाश संतृप्त सघनता
प्रकाश ट्रान्समिशन रेशो,प्रकाश संचरण अनुपात
हलका सापळा,प्रकाश पाश
मर्यादा,चूना मिलाना
मर्यादा,"सीमा, सीमा बंधन"
मर्यादित घटक,सीमाकारी कारक
लिमोनाइट,लाइमोनाइट
ओळ,"रेखा, वंशक्रम"
रेखीय प्रतिसाद,रैखिक अनुक्रिया
दुवा,सहलग्नता
दुवा गट,सहलग्नी समूह
लिंकर,योजक
लिंट इंडेक्स,रूई सूचकांक
लाइन्टर्स,रोम
लिपिड,"वसा, लिपिड"
लिपोलिसिस,वसा-अपघटन
लिक्विडेशन,परिसमापन
लिस्टर,मेंडकारी
लिस्टर,लिस्टर (बक्खर)
सूची,मेंड़ बनाना
लिथोस्फीयर,स्थल मंडल
कचरा,"बिछाली, संशाव"
लाइव्ह मल्च,सजीव पलवार
लिव्हरवॉर्ट,लिवरवर्ट
पशुधन,पशुधन
स्थानिक नियंत्रण,स्थानीय नियंत्रण
लोकस,"संस्थिति, निधान, विस्थल"
टोळ,टिड्डी
लॉजिंग (पीक निवास),"अवशयन, गिरना (फसल का गिरना)"
Lodicule,लॉडिक्यूल
लोस,"लोएस, चिकनी मिट्टी"
लॉगरथिमिक ट्रान्सफॉर्मेशन,लघुगणकीय रूपांतरण
लांब -दिवस वनस्पती,दीर्घ प्रदीप्तकाली पादप
लाँग वेव्ह रेडिएशन,दीर्घ तरंगीय विकिरण
लूप,पाश
लोपिंग,कर्तन
लाकूड,कटि
लक्स,"लक्स, लूक्रस"
लक्झरी वापर (पोषक),विलासिता उपभोग (पोषक तत्व)
लक्झरी जीन्स,विलासी जीन
लाइकोपीन,लाइकोपीन
लिम्फ,लसीका
लायसिमीटर,लाइसीमीटर लिसजलमापी
सेलचे लिसिस,कोशिकालयन
लायझोनी,लयजनन
लायसोसोम,"लयनकाय, लाइसोसोम"
लायझोझाइम,लाइसोजाइम
लाख वृक्ष,कुसुम
लाख,लाख
"बाईची बोट, भेंडी",भिंडी
लँड कॅलट्रॉप्स,गोखरू
लँटाना,लेंटाना
लॅथिरस,खेसारी
लीक,लीक
गवती चहा,नींबू घास
लिंबू,"लेमन, नींबू"
मसूर,मसूर
लेक्वोरिस,मुलैठी
कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड,सलाद
कमळ,"कमलिनी, कुमुदिनी"
चुना,नींबू
अलसी,अलसी
लिची,लीची
लहान बाजरी,कुटकी
लांब खरबूज,ककड़ी
लांब मिरपूड,"पीप़र, पिपलामूल"
Loquat,लोकाट
कमळ,कमल
Lurcerne,रिजका
लाख कीटक,लाख कीट
लेडी बर्ड बीटल,सोनपंखी
लीफ खाण कामगार,पर्ण सुरंगक
लीफ रोलर,पत्ती लपेटक
लीफ वेबर,पत्ती जाला कीट
टोळ,टिड्डी
मॅक्रो इव्होल्यूशन,गुरु विकास
मॅक्रोक्लीमेट,विस्तृतक्षेत्री जलवायु
मॅक्रोमोलिक्यूल,वृहदणु
मॅक्रोमेशन,गुरु उत्परिवर्तन
मॅक्रोन्यूट्रिएंट,प्रमुख पोषक-तत्व
मॅक्रोपोरेस,दीर्घ छिद्र
मॅगगॉट,"मैगट, कृमि"
मॅग्मा,मैग्मा
मॅग्नेशिया,मैग्नीशिया
मॅग्नेशियम,मैग्नीशियम
चुंबकीय स्टिरर,चुंबकीय विलोडक
परिमाण,परिमाण
महुआ केक,महुए की खली
देखभालकर्ता ओळ,अनुरक्षक पंक्ति
देखभाल,"अनुरक्षण, संभाल, देखभाल"
मका शेलर,मक्का के दाने निकालने वाली मशीन
नर निर्जंतुकीकरण,नरबंध्य
विकृती,"कुरूपता, कुरचना"
विकृती,दुर्दमता
कुपोषण,कुपोषण
गैरवर्तन,कुरीति
माल्टिंग,माल्टन
व्यवस्थापक,नांद
खारफुटी,"मैंग्रोव, गरान"
मॅनोमीटर,"मैनोमीटर, दाबांतरमापी"
मॅनोमीटर,"मैनोमीटर, दाबांतरमापी"
मॅन्टिसा (लॉगरिदमचा),अपूर्णांश (लघुगणक का)
खत,खाद
खनिज,"खाद देना, खाद डालना"
सीमान्त,"सीमांत, उपांत"
सीमान्त खर्च,सीमांत लागत
सीमान्त जमीन,उपांत भूमि
सीमान्त उत्पादन,सीमांत उत्पाद
सीमान्त परतावा,सीमांत आय
सागरी,समुद्री
मार्कर (अनुवांशिक),चिह्नक (आनुवंशिक)
बाजार,"बाजार, मंडी"
विक्रेता,"पण्य, विक्रेय, विपणन योग्य"
विक्रेता अधिशेष,विपणन-योग्य अधिशेष
विपणन अधिशेष,विपणित अधिशेष
विपणन,विपणन
मार्श,कच्छ
मोठा प्रवाह,द्रव्यमान बहाव
वस्तुमान निवड,"महा चयन, व्यापक चयन, समूह चयन"
मास-स्पेक्ट्रोमीटर,द्रव्यमान स्पेक्ट्रोमीटर
मास्ट,"दंड़, मस्तूल"
मातृ वारसा,मातृक वंशागति
वीण,"मिलन, संगम"
मॅट्रिक क्षमता,मैट्रिक विभव
परिपक्वता,"तैयार होना, परिपक्वन"
परिपक्वता (पीक),परिपक्वता (फसल)
जास्तीत जास्त उपलब्ध पाणी,अधिकतम उपलब्ध जल
जास्तीत जास्त पीक,अधिकतम सस्यन
जास्तीत जास्त अवशेष मर्यादा,अधिकतम अवशेष सीमा
जास्तीत जास्त टिकाऊ उत्पन्न,अधिकतम संधारणीय उपज
जास्तीत जास्त थर्मामीटर,अधिकतम तापमापी
जास्तीत जास्त पाणी धारण करण्याची क्षमता,अधिकतम जलधारण क्षमता
कुरण बाग,शाद्वल बागवानी
मीली,चूर्णी
म्हणजे विचलन,माध्य विचलन
म्हणजे जीवन (अणु),माध्य जीवन (नाभिकीय)
म्हणजे समुद्राची पातळी,माध्य समुद्र तल
सरासरी चौकोन,माध्य वर्ग
उपाय,"माप, माप करना"
मोजमाप,मापन
यांत्रिक,यांत्रिक
यांत्रिक विश्लेषण (माती),यांत्रिक विश्लेषण (मृदा)
यांत्रिक प्रतिबिंब,यांत्रिक प्रतिबाधा
यांत्रिकी शेती,यांत्रिक कृषि
मध्यम,"मध्य, मध्यस्थ, मध्यिका"
औषधी वनस्पती,औषधीय पादप
भूमध्य हवामान,भूमध्यसागरीय जलवायु
मेगागॅमेटोजेनेसिस,गुरुयुग्मकजनन
मेगास्पोरंगिया,गुरु बीजाणुधानी
मेगासपोर (मॅक्रोस्पोर),गुरु बीजाणु
मेगास्पोरोजेनेसिस,गुरुबीजाणुजनन
मेयोसिस,"अर्धसूत्रण, अर्धसूत्री विभाजन"
मधुर माती,नरम मृदा
डीएनए वितळविणे,डीएनए विरज्जुकन
पडदा फिल्टर,झिल्ली निस्यंदक
मेंडेलियन वारसा,मेन्डेलीय वंशागति
मेंडेलिझम,मेन्डेलवाद
मेंडेलचा वारसा कायदा,मेंडेल का वंशागति नियम
व्यापारी,"पण्यमाल, विक्रेयमाल"
बुध,"पारा, पारद"
मेरिस्टेम,विभज्योतक
मेसोक्लीमेट,मध्य जलवायु
मेसोडर्म,"मध्यचर्म, मध्यजनस्तर"
मेसोफिल,पर्ण मध्योतक
मेसोफाइट,समोद्भिद
मेसो-पोर्स,मध्य छिद्र
मेसोस्फीअर,मध्यमंडल
मेसेंजर आरएनए (एम-आरएनए),दूत आरएनए (एम-आरएनए)
चयापचय,उपापचय
चयापचय,उपापचयज
धातू धरण,धातु बांध
मेटामॉर्फिक खडक,कायांतरित शैल
मेटामॉर्फोसिस,कायांतरण
मेटाफेस,मध्यावस्था
मेटास्ट्रस,अनुमदकाल
मेटाक्सेनिया,"परागानुप्रभाव, मेटाजीनिया"
हवामानशास्त्र,मौसम विज्ञान
मेथेमोग्लोबिनेमिया,मेटहीमोग्लोबिनीमिया
पद्धत प्रात्यक्षिक,विधि प्रदर्शन
मीका,अभ्रक
मायक्रो बेसिन,लघु द्रोणी
सूक्ष्म प्राणी,सूक्ष्म प्राणिजात
सूक्ष्मजंतू,सूक्ष्मजीव
मायक्रोबियल बायोमास कार्बन,सूक्ष्मजीवी जैवभार कार्बन
मायक्रोबियल डीग्रेडेशन,सूक्ष्मजीवी निम्नीकरण
सूक्ष्मजीव कीटकनाशक,सूक्ष्मजीवी कीटनाशी
मायक्रोबायोलॉजी,सूक्ष्मजीव विज्ञान
मायक्रोबायोटिक,लघुजीवी
मायक्रोक्लीमेट,सूक्ष्म जलवायु
मायक्रोइन्वायरनमेंट,सूक्ष्म पर्यावरण
मायक्रोफ्लोरा,सूक्ष्म वनस्पतिजात
मायक्रोगामेटोजेनेसिस,लघुयुग्मकजनन
सूक्ष्मकरण,लघु सिंचाई
मायक्रोमेटोरोलॉजी,सूक्ष्म मौसमविज्ञान
मायक्रोन्यूट्रिएंट,सूक्ष्म पोषक (तत्व)
मायक्रोप्लॉट,लघु क्यारी
मायक्रोपोर,सूक्ष्मरंध्र
मायक्रोपाईल,बीजांड द्वार
मायक्रोस्कोपी,सूक्ष्मदर्शिकी
मायक्रोस्पोरॅंगियम,सूक्ष्म बीजाणुधानी
मायक्रोस्पोर संस्कृती,सूक्ष्मबीजाणु संवर्धन
मायक्रोस्पोर मदर सेल,सूक्ष्मबीजाणु मातृ कोशिका
मायक्रोस्पोर,"लघुबीजाणु, माइक्रोस्पोर"
मायक्रोटोम,"सूक्ष्मकर्तक, माइक्रोटोम"
मायक्रोटोपोग्राफी,सूक्ष्म स्थलाकृति
मध्य-हंगाम दुरुस्ती,मध्य-ऋतु सुधार
स्थलांतर,"प्रवास, प्रवसन"
दूध धान्य स्टेज,दाने की दुग्धावस्था
मिलपीड,"मिलीपीड, गोजर"
बाजरी,"मिलेट (ज्वार, बाजरा, आदि)"
मिलिंग पुनर्प्राप्ती,"पेषण प्राप्ति, पेरना प्राप्ति"
मिलिंग,"पेषण, दलना, कूटना, पीसना, पेरना"
खनिज पोषण,खनिज पोषण
खनिज माती,खनिज मृदा
खनिजकरण,"खनिजीकरण, खनिजीभवन"
खनिज,खनिज
किमान थर्मामीटर,न्यूनतम तापमापी
किमान नांगरलेली जमीन,न्यूनतम कर्षण
किरकोळ पिके,गौण फसलें
मिओटिक इंडेक्स,समसूत्रणी सूचकांक
मिसन्स उत्परिवर्तन,अपार्थक उत्परिवर्तन
धुके सिंचन,कुहासा सिंचाई
धुके,कुहासा
माइटोकॉन्ड्रिया,"माइटोकॉन्ड्रिया, सूत्रकणिका"
माइटोसिस,समसूत्रण
मित्स्चरलिचचा कायदा,मित्शेर्लिक का नियम
मिश्रित पीक,मिश्रित सस्यन
मिश्र शेती,"मिश्रित खेती, मिश्रित कृषि"
मिश्रित खत,मिश्रित उर्वरक
मिश्र चरणे,मिश्रित चराई
मिश्रित स्वार्ड,मिश्रित तृणमय भूमि
मॉडेल,"प्रतिरूप, निदर्श"
मॉडेलिंग,प्रतिरूपण
सुधारित वातावरण पॅकेजिंग,संशोधित वातावरणीय पैकेजिंग
ओलावा उपलब्धता निर्देशांक,नमी उपलब्धता सूचकांक
ओलावा तूट निर्देशांक,नमी ह्रास सूचकांक
ओलावा समतुल्य,नमी तुल्यांक
ओलावा शासन,नमी प्रवृत्ति
ओलावा रीलिझ वक्र,नमी मोचन वक्र
ओलावा धारणा,जल धारण-शक्ति
ओलावा ताण,नमी प्रतिबल
ओलावा तणाव,नमी तनाव
ओलावा,नमी
मोलर सोल्यूशन,मोलीय विलयन
गुळ,शीरा
तीळ ड्रेनेज,मोल अपवाह
आण्विक जीवशास्त्र,अणु जैविकी
आण्विक प्रजनन,आणविक प्रजनन
आण्विक संकरीत,आणविक संकरण
मोलस्किसाईड,मोलस्कनाशी
आर्थिक लाभ निर्देशांक (एमएआय),आर्थिक लाभ सूचकांक (एम ए आई)
मोनोक्लोनल अँटीबॉडी,एकक्लोनी प्रतिरक्षी
मोनोकोटायलेडन्स,एकबीजपत्री
मोनोक्रॉप (मोनोकल्चर),एकधा सस्यन
मोनोएसियस,उभयलिंगी
मोनोजेनेसिस,"अलैंगिक जनन, एकोद्भव वाद"
मोनोहायब्रिड,एकसंकर जनन
मोनोझिगोटिक,एकयुग्मनज
मॉन्सून,मानसून
मॉन्टमोरिलोनाइट,मॉन्टमॉरिलोनाइट
मूर,"मूर, ऊसर"
मोर,मॉर
मॉर्गन युनिट,मॉर्गेन इकाई
मॉर्फोजेनेसिस,संरचना विकास
मॉर्फोलॉजिकल रुपांतर,आकृतिक अनुकूलन
मॉर्फोलॉजी,आकारिकी
गहाण,बंधक
मोटल,"चितकबरा, बहुरंगी, कर्बुरित"
चिखल,कर्बुरण
मूस,फफूंदी
Multing,निर्मोचन
मॉंड संस्कृती,टीला खेती
मॉंड लेयरिंग,ढेरी दाब
मॉवर,घासकर्तक
Mowing,घास काटना
म्यूसीलेज,"म्यूसिलेज, श्लेष्मक"
मक माती,"मक, मृदा"
चिखल,"पंकसम, कीचड़युक्त"
मफल,"मफल, ढांकना"
गवत शेती,पलवार खेती
तणाचा वापर ओले गवत,पलवार कर्षण
गवत,"मल्च, पलवार"
मल्चिंग,"पलवारना, मल्च बनाना"
