Gujarati,Marathi
બિનજાતીય,परराष्ट्रीय
બિનજાતીય,परराष्ट्रीय
બિનજાતીય,परराष्ट्रीय
બિનજાતીય,परराष्ट्रीय
ઘેટ્ટો,वस्ती
ઘેટ્ટો,वस्ती
ગીબેટ,गिबेट
ગિલ્ડ (=ગિલ્ડ),गिल्ड (=गिल्ड)
ગ્લેડીએટર,ग्लॅडिएटर
ભવ્ય ક્રાંતિ,गौरवशाली क्रांती
ગોલ્ડન હોર્ડ,गोल्डन हॉर्डे
ગ્રાન્ડ એલાયન્સ,महाआघाडी
ગ્રાન્ડી,ग्रँडी
ગ્રાન્ડ સિગ્નર,ग्रँड सिग्नर
ગ્રાન્ડ સિગ્નર,ग्रँड सिग्नर
મહાન ગૃહ યુદ્ધ,महान गृहयुद्ध
મહાન પ્રસ્થાન (બુદ્ધનું),महान प्रस्थान (बुद्धाचे)
બૃહદ ભારત,ग्रेटर इंडिया
ગ્રેટ હેલાસ,ग्रेट हेलास
મહાન લોકોનું મોટું ટોળું,ग्रेट होर्डे
મહાન ત્યાગ (= મહાન પ્રસ્થાન),महान त्याग (=महान प्रस्थान)
ગ્રેટ સીલ,ग्रेट सील
ગ્રેટ ટ્રૅક,ग्रेट ट्रॅक
મહાન વાહન,उत्तम वाहन
ચીનની મહાન દિવાલ,चीनची महान भिंत
ગ્રીવ,ग्रीव्ह
ગાર્ડ-ચેમ્બર,गार्ड-चेंबर
ગાર્ડ-ચેમ્બર,गार्ड-चेंबर
ગાર્ડ-ચેમ્બર,गार्ड-चेंबर
ગુપ્તા,गुप्ता
હેગિઓગ્રાફી,हॅगिओग्राफी
હેગિઓગ્રાફી,हॅगिओग्राफी
હેગિઓલોજી,हॅगिओलॉजी
હેગિઓલોજી,हॅगिओलॉजी
ખાનગી પ્રેક્ષકોનો હોલ,खाजगी प्रेक्षकांचा हॉल
જાહેર પ્રેક્ષકોનો હોલ,सार्वजनिक प्रेक्षकांचा हॉल
હેચમેન્ટ,हॅचमेंट
વિધર્મી,हिथन
વિધર્મી,हिथन
હીથેનિઝમ,हिथिनिझम
હેગીરા (હેજેરા),हेगिरा (हेजेरा)
હેલેનિઝમ,हेलेनिझम
હેલોટ,हेलोट
હેરાલ્ડ્રી,हेरलड्री
ધરોહર,वारसा
હિયેરોગ્લિફિક રેખીય અક્ષરો,चित्रलिपी रेखीय वर्ण
હિયેરોગ્લિફિક સ્ક્રિપ્ટ,चित्रलिपी लिपी
ઉચ્ચ ચર્ચ,उच्च चर्च
ઉચ્ચ લેન્ડર,उंच लँडर
હિંદુ ધર્મ,हिंदू धर्म
ઈતિહાસકાર,इतिहासकार
ઈતિહાસકાર,इतिहासकार
ઐતિહાસિક ભૌતિકવાદ,ऐतिहासिक भौतिकवाद
ઐતિહાસિક યુગ,ऐतिहासिक युग
ઐતિહાસિક સરહદ,ऐतिहासिक सीमा
ઇતિહાસકાર,इतिहासकार
ઇતિહાસકાર,इतिहासकार
ઇતિહાસલેખન,इतिहासलेखन
ઇતિહાસલેખન,इतिहासलेखन
ઇતિહાસ,इतिहास
હિટ્ટાઇટ સામ્રાજ્ય,हिटाइट साम्राज्य
પવિત્ર જોડાણ,पवित्र युती
પવિત્ર શહેર,पवित्र शहर
પવિત્ર શહેર,पवित्र शहर
પવિત્ર ભૂમિ,पवित्र भूमी
પવિત્ર ભૂમિ,पवित्र भूमी
પવિત્ર લીગ,होली लीग
પવિત્ર લીગ,होली लीग
પવિત્ર રોમન સામ્રાજ્ય (=ધ એમ્પાયર),पवित्र रोमन साम्राज्य (=द एम्पायर)
પવિત્ર સમુદ્ર,पवित्र समुद्र
પવિત્ર સમુદ્ર,पवित्र समुद्र
પવિત્ર યુદ્ધ,पवित्र युद्ध
પવિત્ર યુદ્ધ,पवित्र युद्ध
ગૃહ સરકાર,गृह सरकार
હોમગાર્ડ,होमगार्ड
વતન,जन्मभुमी
ઘરનો નિયમ,घरचा नियम
હોમ રૂલ,होम रूल
લોકોનું મોટું ટોળું,होर्डे
લોકોનું મોટું ટોળું,होर्डे
પ્રતિકૂળ દેશ,शत्रु देश
પ્રતિકૂળ જમીન,प्रतिकूल जमीन
ગરમ પીછો,गरम पाठलाग
ઘર,घर
ઘર,घर
હાઉસ ઓફ કોમન્સ,हाऊस ऑफ कॉमन्स
હાઉસ ઓફ લોર્ડ્સ,हाऊस ऑफ लॉर्ड्स
હાઉસ ઓફ રિપ્રેઝન્ટેટિવ્સ,प्रतिनिधीगृह
હ્યુગ્યુનોટ્સ,Huguenots
માનવતાવાદ,मानवतावाद
માનવતાવાદી,मानवतावादी
સો યસર્સ વોર,शंभर येसर्स युद्ध
હુંકર,हुंकार
ઇબાદત ખાના (ઇબાદતનું ઘર),इबादत खाना (पूजागृह)
આઇકોનોક્લાસ્ટ,आयकॉनोक्लास्ट
મૂર્તિપૂજક,मूर्तिपूजक
ઇલાહી યુગ,इलाही युग
ગેરકાયદેસર યુદ્ધ,बेकायदेशीर युद्ध
પ્રકાશિત હસ્તપ્રત,प्रकाशित हस्तलिखित
સચિત્ર હસ્તપ્રત,सचित्र हस्तलिखित
સચિત્ર હસ્તપ્રત,सचित्र हस्तलिखित
ઇમામ (ઇમામ),इमाम (इम्माम)
ઈમામત,इमामते
ઈમામત,इमामते
ઈમામબારહ,इमामबारा
શાહી,शाही
શાહી શહેર,शाही शहर
સામ્રાજ્યવાદ,साम्राज्यवाद
શાહી પસંદગી,शाही प्राधान्य
અવ્યવસ્થિતતા,बेधडकपणा
ઢોંગી,ढोंगी
કેદ,तुरुंगवास
કેદ,तुरुंगवास
આક્રમણ,घुसखोरी
આક્રમણ કરનાર,घुसखोर
સ્વતંત્રતા,स्वातंत्र्य
સ્વતંત્રતા દિવસ,स्वातंत्र्यदिन
સ્વતંત્રતા હોલ,इंडिपेंडन्स हॉल
ભારતીય અમેરિકન (=રેડ ઇન્ડિયન=અમેરિકન ભારતીય),भारतीय अमेरिकन (=रेड इंडियन=अमेरिकन भारतीय)
ઈન્ડિયન હોમ રૂલ લીગ,इंडियन होम रूल लीग
ઔદ્યોગિક ક્રાંતિ,औद्योगिक क्रांती
બેવફાઈ,काफिर
બેવફાઈ,काफिर
ઘૂસણખોરી,घुसखोरी
ઘૂસણખોર,घुसखोर
માહિતી આપનાર,माहिती देणारा
માહિતી આપનાર,माहिती देणारा
બાતમીદાર,माहिती देणारा
બાતમીદાર,माहिती देणारा
પ્રવેશ,प्रवेश
પ્રવેશ,प्रवेश
પ્રવેશ,प्रवेश
વસવાટ,वस्ती
રહેવાસી,रहिवासी
વારસો,वारसा
વારસો,वारसा
વારસો,वारसा
શિલાલેખ,शिलालेख
ચિહ્ન,बोधचिन्ह
પ્રવેશનું સાધન,प्रवेशाचे साधन
સરકારનું સાધન,शासनाचे साधन
બળવો (બળવો),बंड (बंड)
બળવાખોર,बंडखोर
બળવો,बंड
બળવો,बंड
એકીકરણ,एकत्रीकरण
રેકોર્ડની અખંડિતતા,रेकॉर्डची अखंडता
રાજ્યોની અખંડિતતા,राज्यांची अखंडता
ઇન્ટેલિજેન્ટ્સિયા (બુદ્ધિશાળી),बुद्धिमत्ता (बुद्धिमान)
મધ્યસ્થી,मध्यस्थी
મધ્યસ્થી,मध्यस्थी करणारा
મધ્યસ્થી,मध्यस्थ
આંતરરાષ્ટ્રીયવાદ,आंतरराष्ट्रीयवाद
આંતરરાષ્ટ્રીયવાદ,आंतरराष्ट्रीयवाद
આંતરરાષ્ટ્રીયવાદી,आंतरराष्ट्रीयवादी
આંતરીક યુદ્ધ,परस्पर युद्ध
ઈન્ટરની,इंटर्नी
ઈન્ટરની,इंटर्नी
ઈન્ટરની કેમ્પ,इंटर्नी कॅम्प
નજરબંધ,नजरबंदी
નજરબંધ,नजरबंदी
નજરબંધ,नजरबंदी
ઈન્ટર્નસિયો,Internuncio
દુભાષિયા,दुभाषी
દુભાષિયા,दुभाषी
દુભાષિયા,दुभाषी
હસ્તક્ષેપ,हस्तक्षेप
ઇન્ટેસ્ટેસી,Intestacy
ઇન્ટેસ્ટેટ,Intestate
ષડયંત્ર,कारस्थान
ઘુસણખોર,घुसखोर
ઘુસણખોર,घुसखोर
ઘુસણખોરી,घुसखोरी
આક્રમણ,आक्रमण
આક્રમણ,आक्रमण
રોકાણ કરો,गुंतवणूक करा
રોકાણ કરો,गुंतवणूक करा
રોકાણ કરો,गुंतवणूक करा
રોકાણ કરો,गुंतवणूक करा
રોકાણ,गुंतवणूक
રોકાણ,गुंतवणूक
રોકાણ,गुंतवणूक
રોકાણ સમારોહ,गुंतवणूक समारंभ
રાષ્ટ્રીયતા સાથે રોકાણ કરો,राष्ट्रीयत्वासह गुंतवणूक करा
અજેય આર્મડા,अजिंक्य आरमार
ઉલ્લંઘન (રાજ્યની),उल्लंघन (राज्याचे)
ઉલ્લંઘન રાજ્ય,उल्लंघन स्थिती
અભેદ્ય કિલ્લો,अभेद्य किल्ला
આયર્ન યુગ,लोह वय
લોખંડનો પડદો,लोखंडी पडदा
આયર્ન ગાર્ડ,लोखंडी रक्षक
આયર્ન રાશન,लोखंडी शिधा
આયર્ન બાજુઓ,लोखंडी बाजू
આયર્ન ટીપેડ તીર,लोखंडी टिपलेला बाण
ઇસ્થમિયન રમતો,इस्थमियन खेळ
જેનિસરી,जॅनिसरी
દરવાન,रखवालदार
દરવાન,रखवालदार
જેવલિન,भाला
જિમ ક્રો કાયદા,जिम क्रो कायदे
જિંગો,जिंगो
જિંગો,जिंगो
જિંગો,जिंगो
જિન્ગોઇઝમ,जिंगोइझम
સંયુક્ત કાર્યવાહી,संयुक्त कारवाई
સંયુક્ત નિયંત્રણ,संयुक्त नियंत्रण
સંયુક્ત કબજો,संयुक्त वहिवाट
જ્યુરી,ज्युरी
માત્ર કારણ,फक्त कारण
રાખવું,ठेवा
આર્કાઇવ્સ કીપર,अभिलेखागाराचा रक्षक
કેટલ-ડ્રમ,केटल-ड्रम
મુખ્ય શબ્દ,मुख्य शब्द
રાજા,राजा
રાજ્ય,राज्य
કિંગલેટ,किंगलेट
રાજા નિર્માતા,किंग मेकर
કિંગશિપ,राजेशाही
કિંગશિપ,राजेशाही
રસોડા નો કબાટ,किचन कॅबिनेट
નાઈટ,नाइट
રાજાપણું,राजत्व
Kinghts હોસ્પિટલર્સ,Kinghts हॉस्पिटलर्स
સેન્ટ જ્હોનના નાઈટ્સ,सेंट जॉनचे शूरवीर
નાઈટ ટેમ્પ્લર,नाइट टेम्पलर
કુ ક્લક્સ ક્લાન (KKK),कु क्लक्स क्लान (KKK)
કુમિન્તાંગ,कुमिंतंग
સમાજ,सामान्य
લાન્સ,लान्स
લેન્સર,लान्सर
બાદમાં ગુપ્તા,नंतर गुप्ता
કાયદેસર વારસદાર,कायदेशीर वारस
અધર્મ (= અવ્યવસ્થા),अराजकता (=विकार)
અધર્મ (= અવ્યવસ્થા),अराजकता (=विकार)
કાયદાના સ્વામીઓ,कायद्याचे प्रभू
ધર્મનિષ્ઠાનો કાયદો,धार्मिकतेचा कायदा
લીગ ઓફ નેશન્સ,लीग ऑफ नेशन्स
વારસો (=વીસિયત),वारसा (= मृत्युपत्र)
વારસો (=વીસિયત),वारसा (= मृत्युपत्र)
કાનૂની વારસદાર,कायदेशीर वारस
લેગેટ,लेगेट
લેગેટ,लेगेट
લેગેટ,लेगेट
દંતકથા,दंतकथा
દંતકથા,दंतकथा
લીજન,फौज
લીજન,फौज
લીજન ઓફ ઓનર,लीजन ऑफ ऑनर
લેસ મેજેસ્ટી (=લેસે મેજેસ્ટી),Lese majeste (=lese majeste)
ઓછા રાજ્યો,कमी राज्ये
વિશ્વાસના પત્રો,विश्वासपत्रे
લીગ-સ્વામી,लीज-स्वामी
લીગે માણસ,लीग माणूस
લીગે માણસ,लीग माणूस
આજીવન કેદ,जन्मठेप
વંશ,वंश
લિટલ ઈંગ્લેન્ડર,लिटल इंग्‍लंडर
નાનું વાહન (= ઓછું વાહન),लहान वाहन (= कमी वाहन)
દરિયા કિનારે રાજ્ય,किनारी राज्य
ઉપાસના,धार्मिक विधी
ઉપાસના,पूजाविधी
સ્થાનિક નિષ્ઠા,स्थानिक निष्ठा
સ્થાનિક-સ્વ સરકાર,स्थानिक स्वराज्य संस्था
લાંબી સંસદ,लांब संसद
નીચા દેશો,कमी देश
વફાદાર,निष्ठावंत
વફાદારી,निष्ठा
મેકિયાવેલિયન નીતિ,मॅकियाव्हेलियन धोरण
મેગ્ના કાર્ટા,मॅग्ना कार्टा
મેગ્નમ કોન્સિલિયમ,मॅग्नम कॉन्सिलियम
માલુમ નિષેધ,मलम निषेध
મેન્ડમસ,मंदामस
આદેશ,आज्ञापत्र
"આદેશ, વર્ગ &#39;A&#39;","आदेश, वर्ग &#39;अ&#39;"
"આદેશ, વર્ગ &#39;બી&#39;","आदेश, वर्ग &#39;ब&#39;"
"આદેશ, વર્ગ &#39;C&#39;","आदेश, वर्ग &#39;क&#39;"
આદેશ સિસ્ટમ,आदेश प्रणाली
ફરજિયાત રાજ્ય,अनिवार्य राज्य
મેંગોનેલ,मँगोनेल
મેનિફેસ્ટો,जाहीरनामा
દાવપેચ,युक्ती
મેન ઓફ વોર,मॅन ऑफ वॉर
મનોર,मनोर
મનોર,मनोर
માનવશક્તિ,मनुष्य-शक्ती
માનવશક્તિ,मनुष्य-शक्ती
મેન્યુમિશન,मॅन्युमिशन
મનુમિત,मनुमित
હસ્તપ્રત,हस्तलिखित
હસ્તપ્રત,हस्तलिखित
હસ્તપ્રત,हस्तलिखित
લૂંટારા,लुटारू
દરિયાઈ પટ્ટો,सागरी पट्टा
દરિયાઈ સંસ્કૃતિ,सागरी सभ्यता
દરિયાઈ ધ્વજ,सागरी ध्वज
દરિયાઈ સત્તાઓ,सागरी शक्ती
દરિયાઈ સાર્વભૌમત્વ,सागरी सार्वभौमत्व
દરિયાઈ યુદ્ધ,सागरी युद्ध
માર્ક્વિસ,मार्क्विस
માર્ક્વિસેટ,Marquisate
લશ્કરી કાયદો,मार्शल लॉ
માર્શલ રેસ,मार्शल रेस
શહીદ,हुतात्मा
હત્યાકાંડ,नरसंहार
દાવપેચનો સમૂહ,युक्तीचा वस्तुमान
માસ્ટર-એટ-આર્મ્સ,मास्टर-एट-आर्म्स
વિધિના માસ્ટર,समारंभांचा गुरु
ઘરના માસ્ટર,गृहस्थ
ઘોડાનો માસ્ટર,घोड्याचा मास्टर
રોલ્સનો માસ્ટર,मास्टर ऑफ द रोल्स
મેચ,जुळवा
મેચ,जुळवा
મેચલોક,मॅचलॉक
વૈવાહિક જોડાણ,वैवाहिक युती
ભૂમધ્ય શક્તિઓ,भूमध्य शक्ती
મેન્શેવિક,मेन्शेविक
ભાડૂતી સૈન્ય,भाडोत्री सैन्य
ભાડૂતી સૈનિક,भाडोत्री सैनिक
વેપારી,व्यापारी
મધ્યમ વય,मध्यम वयोगटातील
મધ્ય પૂર્વ,मध्य पूर्व
મધ્ય માર્ગ,मधला रस्ता
મધ્ય માર્ગ,मधला मार्ग
મધ્ય માર્ગ (=મધ્યમ અભ્યાસક્રમ),मध्यम मार्ग (=मध्यम मार्ग)
સ્થળાંતર,स्थलांतरित
સ્થળાંતર,स्थलांतर
સ્થળાંતર,स्थलांतर
સ્થળાંતર,स्थलांतर
લશ્કરવાદ,सैन्यवाद
લશ્કરવાદ,सैन्यवाद
લશ્કરવાદ,सैन्यवाद
લશ્કરવાદ,सैन्यवाद
લશ્કરવાદી,सैन्यवादी
લશ્કરવાદી,सैन्यवादी
લશ્કરીકરણ,सैन्यीकरण
લશ્કરીકરણ,सैन्यीकरण
લશ્કરીકરણ,सैन्यीकरण
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),लष्करी रणनीतीकार (=रणनीती)
લશ્કરી વ્યૂહરચનાકાર (= વ્યૂહરચનાકાર),लष्करी रणनीतीकार (=रणनीती)
લશ્કરી રણનીતિ (= વ્યૂહરચના),लष्करी डावपेच (=रणनीती)
મિલિશિયા,मिलिशिया
મિલિશિયા,मिलिशिया
કુશાસન,कुशासन
લિંક ખૂટે છે,गहाळ लिंक
મિશન,मिशन
મિશન,मिशन
મિશન,मिशन
મિશ્ર જાતિ,मिश्र शर्यत
આધુનિક ઇતિહાસ,आधुनिक इतिहास
મોડસ વિવેન્ડી,मोडस विवेंडी
મોનાકિઝમ,एकतावाद
રાજા,सम्राट
રાજા,सम्राट
રાજાશાહી,राजेशाही
રાજાશાહી,राजेशाही
રાજાશાહી,राजसत्तावादी
રાજાશાહી,राजेशाही
મઠ,मठ
મઠ,मठ
મઠ,मठ
સાધુવાદ,संन्यासी
સાધુવાદ,संन्यासी
સાધુ,संन्यासी
માતૃ દેશ,मातृ देश
માતૃભૂમિ,मातृभूमी
સંસદની માતા,संसदेची जननी
મકરાકર્સ,मुक्रकर्स
મમી,मम्मी
મ્યુઝિયમ,संग्रहालय
મસ્કેટ,मस्केट
મસ્કિટિયર,मस्केटियर
મસ્કેટ્રી,कस्तुरी
મસ્કેટ્રી,कस्तुरी
માસ્ટર માસ્ટર,मस्टर मास्टर
મસ્ટર-રોલ,मस्टर-रोल
મસ્ટર-રોલ,मस्टर-रोल
વિદ્રોહ,विद्रोह
બળવો અધિનિયમ,विद्रोह कायदा
રહસ્ય જહાજ,गूढ जहाज
વર્ણનાત્મક,आख्यान
રાષ્ટ્ર,राष्ट्र
મૂળ,मुळ
મૂળ રાજ્ય,मूळ राज्य
પ્રાકૃતિકતા,निसर्गवाद
કુદરતી અધિકારો,नैसर्गिक हक्क
નાઝી,नाझी
નાઝી ક્રાંતિ,नाझी क्रांती
નાઝીવાદ,नाझीवाद
પૂર્વની નજીક,पूर्वे जवळ
હબસી,निग्रो
નેગ્રોફિલ,निग्रोफिल
નેગ્રોફિલિઝમ,निग्रोफिलिझम
નેગ્રોફોબિયા,नेग्रोफोबिया
તટસ્થ,तटस्थ
તટસ્થ દેશ,तटस्थ देश
નવી ડીલ,नवीन करार
નવી દુનિયા,नवीन जग
ખાનદાની,कुलीनता
નોબલ,नोबल
નોબલ,नोबल
વિચરતી,भटक्या
વિચરતી ટોળું,भटक्यांचा जमाव
વિચરતી,भटक्या
બિન-આક્રમકતા કરાર,गैर-आक्रमकता करार
બિન-આક્રમકતા સંધિ,गैर-आक्रमकता करार
બિન-યુદ્ધરહિત રાજ્ય,युद्धविरहित राज्य
અસહકાર,असहकार
અસહકાર આંદોલન,असहकार चळवळ
સામે,उलट
સામે,उलट
લોકશાહી (=મોબોક્રસી),ऑक्लोक्रसी (=मोबोक्रसी)
ઓક્લોક્રેટ,ऑक्लोक्रॅट
સત્તાવાર દસ્તાવેજ,अधिकृत दस्तऐवज
જૂની દુનિયા,जुने जग
ઓલિગાર્કી,कुलीन वर्ग
આક્રમણ,हल्ला
ઓપન વાટાઘાટ,ओपन वाटाघाटी
ખુલ્લો પ્રશ્ન,खुला प्रश्न
ઓપન રેકોર્ડ્સ,रेकॉर्ड उघडा
ઓરિએન્ટ,ओरिएंट
પ્રાચ્યવાદ,प्राच्यविद्या
પ્રાચ્યવાદ,प्राच्यविद्या
પ્રાચ્યવાદી,ओरिएंटलिस्ट
મૂળ,मूळ
મૂળ,मूळ
ઓર્થોગ્રાફી,ऑर्थोग्राफी
દુશ્મનાવટનો ફાટી નીકળવો,शत्रुत्वाचा उद्रेक
આઉટ પોસ્ટ,आउट-पोस्ट
ઓવર-લોર્ડ,अतिप्रभु
ઓવર-રાઈડ,ओव्हर-राईड
ઓવર-રાઈડ,ओव्हर-राईड
મૂર્તિપૂજક,मूर्तिपूजक
મૂર્તિપૂજક,मूर्तिपूजक
મૂર્તિપૂજક,मूर्तिपूजक
મૂર્તિપૂજક,मूर्तिपूजक
પેગોડા,पॅगोडा
પેગોડા,पॅगोडा
પેગોડા,पॅगोडा
મહેલ ષડયંત્ર,राजवाड्याचे कारस्थान
પેલેટિનેટ,पॅलेटिनेट
તાડ-પાન,ताडपत्री
પામ રવિવાર,पाम रविवार
પેનેગિરિસ્ટ,Panegyrist
ગભરાટ,घबराट
ગભરાટ,घबराट
ગભરામણ કરનાર,घाबरणारा
પોપસી,पोपपद
પોપસી,पोपपद
પોપસી,पोपपद
પોપસી,पोपपद
પાપલ બળદ,पोपचा बैल
પોપવાદ,पोपवाद
પોપવાદ,पोपवाद
પોપલિસ્ટ,पोपवादी
પાપલ રાજ્ય,पोप राज्य
પેપિઝમ (=પેપિસ્ટ્રી),पापवाद (=पॅपिस्ट्री)
પેપિસ્ટ,पापिस्ट
પેપિરસ,पॅपिरस
ઉપમા,बोधकथा
પેરામાઉન્ટ,परम
સર્વોપરીતા (= સર્વોપરી શક્તિ),सर्वोच्चता (=सर्वोच्च शक्ती)
સર્વોપરી મહિલા,सर्वोत्कृष्ट महिला
સર્વોપરી સ્વામી,परम स्वामी
ચર્મપત્ર,चर्मपत्र
ચર્મપત્ર,चर्मपत्र
ચર્મપત્ર,चर्मपत्र
ક્ષમા,क्षमा करा
વાર્તાલાપ,पारले
વાર્તાલાપ,पारले
સંસદ (=સંસદ),संसद (=संसद)
લોકસભા,संसद
લોકસભા,संसद
લોકસભા,संसद
સંસદ અધિનિયમ,संसद कायदा
સંસદસભ્ય,संसदपटू
સંસદસભ્ય,संसदपटू
સંસદીય એજન્ટ,संसदीय प्रतिनिधी
પાર્નેલિઝમ,पारनेलिझम
પેરોલ,पॅरोल
પેરોલ,पॅरोल
પેરિસાઈડ,पॅरिसाइड
પેરિસાઈડ,पॅरिसाइड
પક્ષપાતી,पक्षपाती
પક્ષપાતી,पक्षपाती
પક્ષપાતી,पक्षपाती
પાસ,पास
પાસ શબ્દ (=વોચ શબ્દ),पास शब्द (=वॉच शब्द)
પિતૃસત્તાક,कुलपिता
પિતૃઓ,कुलपिता
પેટ્રિશિયન,पॅट्रिशियन
દેશભક્તિ,घराणेशाही
પેક્સ બ્રિટાનિકા,पॅक्स ब्रिटानिका
પેક્સ રોમાના,पॅक्स रोमाना
વંશાવલિ,वंशावळ
વંશાવલિ,वंशावळ
વંશાવલિ વ્યક્તિ,वंशानुगत व्यक्ती
પીઅર,समवयस्क
પીઅર,समवयस्क
પીરેજ,पिरेज
પીરેજ,पिरेज
પીરેજ,पिरेज
આયર્લેન્ડના સાથીદારો,आयर्लंडचे समवयस्क
સ્કોટલેન્ડના સાથીદારો,स्कॉटलंडचे समवयस्क
દ્વીપકલ્પ ઝુંબેશ,द्वीपकल्प मोहीम
દ્વીપકલ્પ યુદ્ધ,द्वीपकल्पीय युद्ध
પેનન્ટ,पेनंट
પીપલ્સ ચાર્ટર (=રાષ્ટ્રીય ચાર્ટર),लोकांची सनद (=राष्ट्रीय सनद)
લોકોનો મોરચો (=લોકપ્રિય મોરચો),लोकांचा मोर्चा (=लोकप्रिय आघाडी)
બેફામ,लबाडी
સમયગાળો,कालावधी
સમયગાળો,कालावधी
પરિઘ,परिघ
કાયમી સમાધાન,कायमस्वरूपी तोडगा
શાશ્વત જાગીર,शाश्वत जागीर
ફાલેન્ક્સ,फॅलान्क्स
ફાલેન્ક્સ,फॅलान्क्स
ફેરો,फारो
પિક્ટોગ્રામ,चित्रचित्र
પિક્ટોગ્રાફ,चित्रचित्र
પિક્ટોગ્રાફ,चित्रचित्र
યાત્રાળુ,यात्रेकरू
યાત્રાળુ પિતા,यात्रेकरू पिता
લૂંટ,लुटणे
લૂંટ,लुटणे
સ્તંભ,खांब
સ્તંભના આજ્ઞાઓ (અશોકના),स्तंभलेख (अशोकाचे)
સ્તંભના આજ્ઞાઓ (અશોકના),स्तंभलेख (अशोकाचे)
સ્તંભના આજ્ઞાઓ (અશોકના),स्तंभलेख (अशोकाचे)
ચાંચિયો,समुद्री डाकू
ચાંચિયો,समुद्री डाकू
પીચ યુદ્ધ,खडबडीत लढाई
પ્લોટ,प्लॉट
પોલિસ,पोलिस
પોલિસ,पोलिस
પોલિટાર્ક,पोलिटार्क
પોલિટિકલ એજન્ટ,पोलिटिकल एजंट
રાજકીય આશ્રય,राजकीय आश्रय
રાજકીય નિવાસી,राजकीय निवासी
રાજકીય આતંકવાદ,राजकीय दहशतवाद
મતદાન કર,मतदान कर
પોન્ટૂન,पोंटून
પ્રીમિયર,प्रीमियर
પ્રીમિયર,प्रीमियर
પ્રીમિયરશિપ,प्रीमियरशिप
પ્રમુખપદ,अध्यक्षपद
પ્રમુખપદ,अध्यक्षपद
રાષ્ટ્રપતિ,राष्ट्रपती
રાષ્ટ્રપતિ,राष्ट्रपती
પ્રેસિડિયમ,प्रेसीडियम
પ્રધાન મંત્રી,पंतप्रधान
પ્રિમોજેનિચર,प्रिमोजेनिचर
રાજકુમાર,राजकुमार
રાજકુમાર,राजकुमार
પ્રિન્સ બિશપ,प्रिन्स बिशप
પ્રિન્સ કોન્સોર્ટ,राजकुमार सोबती
પ્રિન્સ રીજન્ટ,राजकुमार रीजंट
પિન્સ રેગ્નન્ટ,पिंस regnant
પ્રિન્સેસ રીજન્ટ,राजकुमारी रीजंट
પ્રિન્સેસ રોયલ,राजकुमारी रॉयल
હુકુમત,प्रधानता
હુકુમત,प्रधानता
હુકુમત,प्रधानता
ઇનામ,बक्षीस
ઇનામ,बक्षीस
ઈનામની રકમ,बक्षीस रक्कम
વ્યવસાયિક સૈનિક,व्यावसायिक शिपाई
વચન,वचन
પ્રોમોન્ટરી કિલ્લો,प्रोमोंटरी किल्ला
સંરક્ષક,संरक्षक
સંરક્ષક,संरक्षक
સંરક્ષક,संरक्षक
પ્રોટેજી,प्रोटेज
ઉત્પત્તિ,उत्पत्ती
ઉત્પત્તિ,उत्पत्ती
પ્રોવેન્સ સિસ્ટમ,प्रोव्हनन्स सिस्टम
ઝાયોનિસ્ટ તરફી,झिओनिस्ट समर्थक
જાહેર દુશ્મન,सार्वजनिक शत्रू
જાહેર દુશ્મન,सार्वजनिक शत्रू
વિરામચિહ્નો,विरामचिन्हे
પ્યુનિક યુદ્ધો,पुनिक युद्धे
પ્યુરિટન,प्युरिटन
પુશ,पुट्श
ક્વાડ્રિગા,क्वाड्रिगा
ચારગણું જોડાણ,चौपट युती
ક્વેકર,क्वेकर
રાણી,राणी
રાણીની પત્ની,राणीची पत्नी
રાણી દાવેદાર,क्वीन डोजर
ક્વીનડમ,राणी
ક્વીનડમ,राणी
રાણી માતા,राणी आई
રાજવી રાણી,राणी regnant
ક્વિસલિંગ,क्विझलिंग
ક્વિસલિંગ,क्विझलिंग
ભાડું છોડો,भाडे सोडा
ધ્રુજારી,थरथर
વોરન્ટો,वॉरंटो
રેસ,शर्यत
વંશીય સર્વોપરિતા,वांशिक वर्चस्व
રેક,रॅक
રેક,रॅक
દરોડો પાડ્યો,छापा टाकला
દરોડો પાડ્યો,छापा टाकला
રેમ્પાર્ટ,तटबंदी
રેમ્પાર્ટ,तटबंदी
લૂંટફાટ,लूटमार
ખંડણી,खंडणी
ખંડણી,खंडणी
તબાહી,नासाडी
તબાહી,नासाडी
ક્ષેત્ર,क्षेत्र
પાછળનો રક્ષક,मागील गार्ड
પાછળના રક્ષકની ક્રિયા,मागील गार्ड क्रिया
બળવાખોર,बंडखोर
બળવો,बंडखोरी
બળવાની માન્યતા,बंडखोरीची ओळख
રીકન્ડક્શન,रिकंडक्शन
રિકોનિસન્સ,टोपण
પુનઃનિર્માણ,पुनर्रचना
રેકોર્ડ,विक्रम
રેકોર્ડ ઓફિસ,रेकॉर्ड ऑफिस
રેકોર્ડ નિવૃત્તિ,विक्रमी निवृत्ती
લાલ શર્ટ,लाल शर्ट
સુધારણા,सुधारणा
શરણાર્થી,निर्वासित
રેગાલિયા,रेगलिया
રેગાલિયા,रेगलिया
રેગાલિયા,रेगलिया
રીજન્સી,रीजन्सी
કારભારી,रीजेंट
કારભારી રાણી,रीजेंट राणी
