Tamil,Marathi
வழக்கமான நடைமுறை,नेहमीची प्रक्रिया
சுங்க வரி,सानुकूल कर्तव्य
வாடிக்கையாளர்,ग्राहक
வாடிக்கையாளர் நட்பு,ग्राहक अनुकूल
தனிப்பயன் தேர்வு,सानुकूल परीक्षा
வெட்டு,कट डाउन
வெட்டு இயக்கம்,कट मोशन
இறுதி நாள்,कट ऑफ तारीख
மிதிவண்டி,चक्र
தினசரி,दररोज
தினசரி கொடுப்பனவு,दररोज भत्ता
தினசரி நாட்குறிப்பு,दररोज डायरी
தினசரி பதிவு,दररोज नोंदणी
தினசரி அறிக்கை,दैनिक वृत्तान्त
தினசரி வழக்கமான,दररोजच्या नियमानुसार
தினசரி ஊதியங்கள்,दररोज वेतन
டக் ஸ்டேஜ்,डाक स्टेज
டக் ட்ரே,डाक ट्रे
சேதம்,नुकसान
சேதங்கள்,नुकसान
ஆபத்தானது,धोकादायक
தைரியம்,धाडसी
தகவல்கள்,डेटा
தரவு வங்கி,डेटा बँक
தரவுத் தளம்,डेटा बेस
தரவு சேகரிப்பு,माहिती संकलन
தரவு உணவு,डेटा फीडिंग
தகவல் செயல்முறை,डेटा प्रक्रिया
தேதி,तारीख
வந்த தேதி,आगमनाची तारीख
பிறந்த தேதி,जन्म तारीख
புறப்பட்ட தேதி,प्रस्थान तारीख
வெளியேற்றும் தேதி,डिस्चार्जची तारीख
முதிர்ச்சியின் தேதி,परिपक्वताची तारीख
ரசீது தேதி,पावतीची तारीख
நாள் முத்திரை,तारखेचा शिक्का
நாள் அறிஞர்,दिवसाचा अभ्यासक
பகல் நேரப்பணி,दिवस पाळी
அருளின் நாட்கள்,कृपेचे दिवस
அன்றாட வேலை,दररोज काम
இறந்த கணக்கு,मृत खाते
காலக்கெடுவை,डेड लाइन
முட்டுக்கட்டை,डेडलॉक
இறந்த பங்கு பதிவு,डेड स्टॉक रजिस्टर
இறந்த எடை,मृत वजन
ஒப்பந்தம்,करार
உதவியாளரைக் கையாளுதல்,डीलिंग सहाय्यक
கையாளுதல்,व्यवहार
மரண ஆண்டுவிழா,मृत्यू वर्धापन दिन
அன்புள்ள கொடுப்பனவு,प्रियजन भत्ता
மரண நன்மை,मृत्यू लाभ
இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி,मृत्यू-सह-सेवानिवृत्ती ग्रॅच्युइटी
சேவையில் மரணம்,सेवेत मृत्यू
Deauthorizatioin,Deauthorizatioin
டெபார்,डीबार
பற்று,डेबिट
பற்று ஆலோசனை,डेबिट सल्ला
கடன்,कर्ज
கடன் மேலாண்மை,कर्ज व्यवस्थापन
கடனாளி,कर्जदार
இறந்தவர்,मृत
ஒழுக்கம்,सभ्यता
பரவலாக்கம்,विकेंद्रीकरण
தீர்மானிக்கும் காரணி,निर्णय घेणारे घटक
முடிவு,निर्णय
முடிவெடுக்கும்,निर्णय घेणे
முடிவெடுக்கும் செயல்முறை,निर्णयप्रक्रिया
அறிவிப்பு,घोषणा
வருமான அறிவிப்பு,उत्पन्नाची घोषणा
அறிவிக்கப்பட்ட மதிப்பு,घोषित मूल्य
சத்தியப்பிரமாணத்தை அறிவிக்கவும்,शपथ जाहीर करा
டிகோட்,डीकोड
Decontrol,Concontrol
அலங்கார,सजावट
குறைவு,घट
ஆணை,डिक्री
அர்ப்பணிப்பு,समर्पण
விலக்கு,वजा करण्यायोग्य
கழித்தல்,कपात
மூலத்தில் கழித்தல்,स्त्रोत वजावट
சம்பளத்திலிருந்து விலக்கு,पगारापासून कपात
பத்திரம்,डीड
அடமானத்தின் பத்திரம்,गहाणखत डीड
கருதப்பட்ட பல்கலைக்கழகம்,मानलेले विद्यापीठ
தூக்கி எறியுங்கள்,विकृत
நடைமுறையில்,वास्तविक
Defalcation,डिफॅलेकेशन
அவதூறு,मानहानी
இயல்புநிலை,डीफॉल्ट
தவறியவர்,डिफॉल्टर
குறைபாடுள்ள,सदोष
பாதுகாப்பு,संरक्षण
பாதுகாப்பு ஆலோசகர்,संरक्षण सल्ला
பாதுகாப்பு உற்பத்தி,संरक्षण उत्पादन
பிரதிவாதி,प्रतिवादी
அவிழ்த்து விடுங்கள்,स्थगिती
ஒத்திவைக்கப்பட்ட செலவு,स्थगित खर्च
மீறுதல்,अवघ्या
பற்றாக்குறை,तूट
பற்றாக்குறை பட்ஜெட்,तूट बजेट
வரையறு,परिभाषित
மீறுகின்றனர்,नाकार
சீரழிவு,अधोगती
பட்டம்,पदवी
டிஜூர்,डीजुरे
தாமதம்,विलंब
பிரதிநிதி,प्रतिनिधी
ஒப்படைக்கப்பட்ட அதிகாரம்,नियुक्त प्राधिकरण
தூதுக்குழு,प्रतिनिधी
அதிகாரங்களின் பிரதிநிதிகள்,शक्तींचे प्रतिनिधी
அழி,हटवा
நீக்குதல்,हटविणे
வேண்டுமென்றே,मुद्दाम
விவாதம்,विचारविनिमय
டெலிசென்சிங்,नाजूक
வரையறை,मर्यादा
வழங்கவும்,वितरित
டெலிவரி,वितरण
தேவை,मागणी
தேவை குறிப்பு,मागणी नोट
வரையறை,सीमांकन
டெமி-ஆஃபீஷியல்,डेमी-अधिकृत
ஜனநாயகம்,लोकशाही
ஆர்ப்பாட்டம்,प्रात्यक्षिक
மனச்சோர்வு,डेमोरालायझेशन
அழிவு,डिमरेज
மறுப்பு,नकार
பிரிவு,संप्रदाय
டி நோவோ,डी नोव्हो
மறுக்கவும்,नाकार
புறப்படு,निघून जा
துறை,विभाग
துறை,विभागीय
துறை நடவடிக்கை,विभागीय कारवाई
துறைசார் விசாரணை,विभागीय चौकशी
துறைசார் விசாரணை,विभागीय तपासणी
துறை ஒழுங்கற்ற தன்மை,विभागीय अनियमितता
துறை நூலகம்,विभागीय ग्रंथालय
துறைசார் அலட்சியம்,विभागीय दुर्लक्ष
துறைசார் அனுமதி,विभागीय परवानगी
துறைசார் தகுதி தேர்வு,विभागीय पात्रता परीक्षा
புறப்படுதல்,प्रस्थान
சார்பு சான்றிதழ்,अवलंबित्व प्रमाणपत्र
சார்ந்தது,अवलंबून
சார்பு குழந்தைகள்,अवलंबून मुले
வரிசைப்படுத்த,तैनात करणे
அதிருப்தி,अनुयायी
நாடுகடத்தல்,हद्दपारी
பதவி நீக்கம்,डिपोज
வைப்பு,ठेव
டிப்போ,डेपो
தேய்மானம்,घसारा
மனச்சோர்வடைந்த வகுப்பு,उदास वर्ग
ரிவ்,वंचित
துணை,प्रतिनियुक्ती
பிரதிநிதி கொடுப்பனவு,प्रतिनियुक्ती भत्ता
துணை,डेप्युटी
ஒழுங்கற்ற,नोंदणीकृत
கடமையின் விலகல்,कर्तव्याचा विकृती
Dereservation,Dedereservation
இழிவு,अपमान
இழிவுபடுத்தும்,अपमानास्पद
இழிவான கருத்து,अपमानास्पद टीका
வம்சாவளி,वंशज
விளக்கம்,वर्णन
தகுதியானவர்,पात्र
வடிவமைப்பு,डिझाइन
நியமிக்கவும்,नियुक्त करा
பதவி,पदनाम
அனுப்பும்,पाठवा
அனுப்பும் குறிப்பு,पाठवा नोट
அனுப்பும் பதிவு,पाठवा नोंदणी
இலக்கு,गंतव्य
ஆதரவற்ற,निराधार
விவரம்,तपशील
விவரிக்கப்பட்ட,तपशीलवार
கண்டறியவும்,शोध
தடுப்புக்காவல்,ताब्यात
டிடெனு,डीटेनु
உறுதியை,निर्धार
தடுப்பு,निरोधक
தீங்கு விளைவிக்கும்,हानिकारक
தீங்கு விளைவிக்கும்,हानिकारक
மதிப்புக் குறைப்பு,अवमूल्यन
பேரழிவு,विध्वंस
வளர்ச்சி,विकास
விலகவும்,विचलित करा
சாதனம்,साधन
பக்தி,भक्ती
கண்டறிதல்,निदान
வரைபடம்,आकृती
டைரி,डायरी
கட்டளை,डिक्टेशन
இறக்கிறது,मरणार नाही
உணவு,आहार
செரிமானம்,पचवणे
கண்ணியமான,प्रतिष्ठित
க ity ரவம்,प्रतिष्ठा
திசைதிருப்பல்,डिग्रीशन
தூண்டும்,सौम्य
குழப்பம்,कोंडी
விடாமுயற்சி,मेहनती
பரிமாணம்,परिमाण
டிப்ளோமா,डिप्लोमा
இராஜதந்திரம்,मुत्सद्दीपणा
இராஜதந்திர நோய் எதிர்ப்பு சக்தி,मुत्सद्दी प्रतिकारशक्ती
நேரடி,थेट
நேரடி போட்டி,थेट स्पर्धा
நேரடி நேர்காணல்,थेट मुलाखत
திசையில்,दिशा
அடைவு,निर्देशिका
நேரடி ஆட்சேர்ப்பு,थेट भरती
அனுமதிக்காதீர்கள்,परवानगी नाही
இயலாமை,दिव्यांग
ஊனமுற்றவர்,अपंग व्यक्ती
ஊனமுற்றோர் நன்மை,अपंगत्व लाभ
தீமை,गैरसोय
கருத்து வேறுபாடு,सहमत नाही
அனுமதிக்கப்படவில்லை,परवानगी नाही
மறுப்பு,नकार
பேரழிவு,आपत्ती
பேரிடர் மேலாண்மை,आपत्ती व्यवस्थापन
கலைக்கவும்,विघटन
வழங்கல்,वितरण
நிராகரிக்கவும்,टाकून द्या
வெளியேற்றம்,डिस्चार्ज
வெளியேற்ற சீட்டு,डिस्चार्ज स्लिप
ஒழுங்கு நடவடிக்கை,शिस्तबद्ध कारवाई
ஒழுங்கு நடைமுறை,शिस्तबद्ध प्रक्रिया
ஒழுக்கம்,शिस्त
மறுக்கவும்,अस्वीकरण
வெளிப்படுத்தல்,प्रकटीकरण
அதிருப்தி,असंतोष
இடைநிறுத்தம்,विघटन
நிறுத்துங்கள்,बंद करा
முரண்பாடு,मतभेद
தள்ளுபடி,सूट
கண்டுபிடி,शोधा
இழிவுபடுத்தும்,बदनामी
முரண்பாடு,विसंगती
விவேகம்,विवेक
விருப்பமான மானியம்,विवेकी अनुदान
விருப்பமான சக்தி,विवेकी शक्ती
பாகுபாடு,भेदभाव
விவாதம்,चर्चा
நேர்மையற்ற,अप्रामाणिक
அவமதிப்பு,अनादर
சிதைவு,विघटन
வட்டு,डिस्क
இடப்பெயர்வு,विस्थापन
விசுவாசமற்ற,विश्वासघात
தள்ளுபடி,काढून टाकणे
பணிநீக்கம்,बाद
தள்ளுபடி நடைமுறை,डिसमिसल प्रक्रिया
கீழ்ப்படியவில்லை,आज्ञा पाळ
கோளாறு,डिसऑर्डर
ஒழுங்கின்மை,अव्यवस्थित
ஏற்றத்தாழ்வு,असमानता
அனுப்பும் பிரிவு,पाठवण्याचा विभाग
விநியோகிக்கக்கூடியது,डिस्पेंसेबल
சிதறல்,विखुरले
இடம்பெயர்ந்தது,विस्थापित
காட்சி,प्रदर्शन
அதிருப்தி,नाराजी
அகற்றுதல்,विल्हेवाट
அப்புறப்படுத்துங்கள்,विल्हेवाट लावणे
இடமாற்றம்,स्वभाव
அகற்றுதல்,विल्हेवाट
சர்ச்சை,वाद
தகுதி நீக்கம்,अपात्रता
புறக்கணிக்கவும்,दुर्लक्ष
இடையூறு,व्यत्यय
அதிருப்தி,असंतोष
கருத்து வேறுபாடு,मतभेद
அவதூறு,डिसव्हिसिस
விலகவும்,पृथक्करण
கலைப்பு,विघटन
கரைக்கவும்,विरघळ
தொலைதூர கல்வி,अंतर शिक्षण
டிஸ்டில்லரி,डिस्टिलरी
வேறுபட்டது,भिन्न
வேறுபடுத்துங்கள்,वेगळे करा
சிதைவு,विकृती
துன்பம்,त्रास
விநியோகிக்கவும்,वितरण
விநியோகம்,वितरण
மாவட்டம்,जिल्हा
மாவட்ட மையம்,जिल्हा केंद्र
குழப்பம்,त्रास
டிட்டோ,Ditto
திசை திருப்புதல்,विचलन
ஈவுத்தொகை,लाभांश
பிரிவு,विभागणी
விவாகரத்து,घटस्फोट
டாக்கெட்,डॉकेट
மருத்துவர்,डॉक्टर
ஆவணம்,दस्तऐवज
ஆவண சான்றுகள்,कागदोपत्री पुरावा
ஆவணம்,दस्तऐवजीकरण
குடியிருப்பு,अधिवास
குடியேறிய சான்றிதழ்,अधिवास प्रमाणपत्र
ஆதிக்கம் செலுத்தும்,प्रबळ
நன்கொடை,देणगी
டோசியர்,डॉसियर
சந்தேகம்,संशयास्पद
புறா வால்,कबुतराची टेलिंग
டவுன் கிரேடு,डाउन ग्रेड
வரைவு,मसुदा
வரைவு பதில்,मसुदा प्रत्युत्तर
கடுமையான நடவடிக்கை,कठोर उपाय
வரை,काढा
அலமாரியை,ड्रॉवर
வரைதல்,रेखांकन
வறட்சி,दुष्काळ
உலர் பதவி உயர்வு,कोरडे जाहिरात
இரட்டை கட்டணம்,ड्युअल शुल्क
இரட்டை குடியுரிமை,दुहेरी नागरिकत्व
காரணமாக,देय
உரிய விடாமுயற்சி,देय परिश्रम
நிலுவைத் தொகை,थकबाकी
முறையாக,योग्यरित्या
நகல்,नक्कल
காலம்,कालावधी
துணிச்சல்,ड्युरेस
கடமை,कर्तव्य
கடமை கொடுப்பனவு,कर्तव्य भत्ता
கடமை விளக்கப்படம்,कर्तव्य चार्ट
கடமை விடுப்பு,कर्तव्य रजा
வரி அறை,ड्यूटी रूम
இறக்கும் அறிவிப்பு,मरणार घोषित
இயக்கவியல்,गतिशीलता
நொறுக்கி,Sermone
ஈட்டிய விடுப்பு,कमाईची रजा
வருவாய்,कमाई
சூழல் நட்பு,पर्यावरणास अनुकूल
சூழலியல்,पर्यावरणशास्त्र
பொருளாதாரம்,अर्थिक
பொருளாதார சுரண்டல்,आर्थिक शोषण
பொருளாதாரம்,अर्थव्यवस्था
பொருளாதார வகுப்பு,अर्थव्यवस्था वर्ग
எடிட்டிங்,संपादन
பதிப்பு,संस्करण
தலையங்கம்,संपादकीय
கல்வி,शिक्षण
கல்வி வாழ்க்கை,शैक्षणिक कारकीर्द
கல்வி நிறுவனம்,शैक्षणिक संस्था
கல்வி தகுதி,शैक्षणिक पात्रता
விளைவு,प्रभाव
பயனுள்ள,प्रभावी
நடைமுறைப்படுத்திய தேதி,प्रभावी तारीख
விளைவுகள்,परिणाम
செயல்திறன்,कार्यक्षमता
திறன்,कार्यक्षमता
திறமையான,कार्यक्षम
வெளியேற்றுதல்,इजेक्शन
விரிவான,विस्तृत
கழித்தல்,बाहेर पडला
தேர்ந்தெடுக்கப்பட்ட பிரதிநிதி,निवडलेले प्रतिनिधी
தேர்தல்,निवडणूक
தேர்தல் கல்லூரி,निवडणूक महाविद्यालय
வாக்காளர்,मतदार
மின்மயமாக்கல்,विद्युतीकरण
மின்னணு ஊடகம்,इलेक्ट्रॉनिक मीडिया
அடிப்படை,प्राथमिक
தகுதி,पात्रता
தகுதி சோதனை,पात्रता चाचणी
நீக்குதல்,निर्मूलन
சொற்பொழிவு,वक्तृत्व
சங்கடம்,लाजिरवाणे
மோசடி,भुयारीपणा
சின்னம்,प्रतीक
புடைப்பு முத்திரை,एम्बॉसिंग सील
அவசரம்,आणीबाणी
அவசர நிவாரணம்,आपत्कालीन आराम
வெளிப்படும்,उदय
குடியேற்றம்,इमिग्रेशन
ஊதியம்,Emoluments
அனுபவ,एम्पिनेलमेंट
பச்சாத்தாபம்,सहानुभूती
வேலை,रोजगार
பணியாளர்,कर्मचारी
பணியாளர் பங்கேற்பு,कर्मचार्‍यांचा सहभाग
பணியாளரின் பங்களிப்பு,कर्मचार्‍यांचे योगदान
பணியாளரின் வருங்கால வைப்பு நிதி,कर्मचार्‍यांचा भविष्य निर्वाह निधी
முதலாளி,मालक
வேலை,रोजगार
வேலைவாய்ப்பு பரிமாற்றம்,रोजगार विनिमय
வேலைவாய்ப்பு அறிவிப்பு,रोजगाराची सूचना
வேலைவாய்ப்பு அலுவலகம்,रोजगार कार्यालय
அதிகாரம்,सक्षम
அதிகாரம்,सशक्तीकरण
இயற்றுதல்,कायदे करा
சட்டம்,अधिनियम
En gloc,एन ब्लॉक
Encash,एन्कॅश
இணைக்கவும்,संलग्न
ஊக்கம்,प्रोत्साहन
அத்துமீறல்,अतिक्रमण
இடையூறு,अडचण
ஒப்புதல்,मान्यता
எண்டோவ்மென்ட்,देणगी
"இறுதி பொருள், இறுதி பெருக்கல் விடை",शेवटचे उत्पादन
ஆற்றல்,ऊर्जा
செயல்படுத்தவும்,अंमलबजावणी
ஈடுபடுங்கள்,व्यस्त
விரிவாக்கம்,वर्धित
கட்டளையிடவும்,आग्रह
En பெருமளவில்,एन मॅसे
விசாரணை,चौकशी
பதிவு,नावनोंदणी
பதிவு (= பதிவு),नावनोंदणी (= नोंदणी)
பதிவு எண்,नावनोंदणी क्रमांक
வழியாக,Entre
அடுத்தடுத்த,आगामी
உறுதி,खात्री करा
உள்ளிடவும்,प्रविष्ट करा
நிறுவனம்,उपक्रम
பொழுதுபோக்கு,मनोरंजन
பொழுதுபோக்கு,करमणूक
உரிமை,हक्क
உரிமை,पात्र
உரிமை,हक्क
நுழைவு,प्रवेश
நுழைவாளர்,प्रवेशद्वार
நுழைவு,प्रविष्टी
நுழைவு நிலை வேலை,एंट्री लेव्हल जॉब
கணக்கீடு,गणना
சூழல்,वातावरण
தூதர்,राजदूत
பெருவாரியாகப் பரவும் தொற்று நோய்,साथरोग
சுருக்கம்,एपिटोम
சமத்துவம்,समानता
சமநிலை,समतोल
உபகரணங்கள்,उपकरणे
பங்கு,इक्विटी
இணையான,समतुल्य
சமமான,समतुल्य
ஒழிக்கவும்,निर्मूलन
பிழைத்திருத்தம்,ERRATA
பிழை,त्रुटी
விரிவாக்கம்,एस्केलेशन
துணை,एस्कॉर्ट
அத்தியாவசியமான,अत्यावश्यक
நிறுவுதல்,स्थापना
மதிப்பீடு,अंदाज
மதிப்பிடப்பட்ட செலவு,अंदाजे किंमत
நெறிமுறைகள்,नीतिशास्त्र
ஆசாரம்,शिष्टाचार
வெளியேற்றம்,निर्वासन
தவிர்க்கவும்,टाळता
மதிப்பீடு,मूल्यांकन
இரட்டைப்படை எண்,सम संख्या
இறுதியில்,अखेरीस
வெளியேற்ற,बेदखल
சான்றுகள்,पुरावा
உருவாகிறது,विकसित
சரியான,अचूक
தேர்வு,परीक्षा
பரிசோதகர்,परीक्षार्थी
பரிசோதகர்,परीक्षक
உதாரணமாக,उदाहरण
அகழ்வாராய்ச்சி,उत्खनन
சிறந்த,उत्कृष्ट
விதிவிலக்கு,अपवाद
விதிவிலக்கானது,अपवादात्मक
அதிகப்படியான,जादा
பரிமாற்றம்,एक्सचेंज
கருவித்தொகை,Execequer
கலால் (= கலால் வரி),उत्पादन शुल्क (= उत्पादन शुल्क)
விலக்கு,वगळा
பிரத்தியேக,अनन्य
சாக்குப்போக்கு,माफ करा
செயல்படுத்த,अंमलबजावणी
நிர்வாகி,कार्यकारी
நிர்வாக குழு,कार्यकारी समिती
நிர்வாக சக்தி,कार्यकारी शक्ती
நிர்வாகிகள்,कार्यकारी
நிர்வாக ஊழியர்கள்,कार्यकारी कर्मचारी
விலக்கு,सूट
விலக்கு,सूट
உடற்பயிற்சி,व्यायाम
முன்னாள் கிரேட்டியா,माजी ग्रॅटिया
முன்னாள் கிரேட்டியா கட்டணம்,माजी ग्रॅटिया पेमेंट
வெளியேற்ற,दमट
முழுமையான,परिपूर्ण
கண்காட்சி,प्रदर्शन
அவசியம்,एक्झीजेंसी
EXIM கொள்கை,एक्झिम पॉलिसी
வெளியேறு,बाहेर पडा
வெளியேறும் நேர்காணல்,एक्झिट मुलाखत
வெளியேறும் கொள்கை,एक्झिट पॉलिसी
வெளியேறும் வாக்கெடுப்பு,एक्झिट पोल
முன்னாள் அலுவலர்,एक्स-ऑफिसिओ
விடுவித்தல்,निर्दोष
விரிவாக்கம்,विस्तार
முன்னாள் பகுதி,माजी भाग
வெளிநாட்டு,प्रवासी
பயனுள்ளது,फायदेशीर
விரைவு,वेगवान
வெளியேற்றவும்,बाहेर काढा
செலவு,खर्च
அனுபவம்,अनुभव
பரிசோதனை,प्रयोग
நிபுணர்,तज्ञ
காலாவதியாகும்,समाप्ती
காலாவதி தேதி,कालबाह्यता तारीख
விளக்கம்,स्पष्टीकरण
வெளிப்படையான,स्पष्ट
சுரண்டல்,शोषण
ஆராயுங்கள்,अन्वेषण
வெடிப்பு,स्फोट
ஏற்றுமதி,निर्यात
முன்னாள் போஸ்ட் ஃபேக்டோ,माजी पोस्ट फॅक्टो
எக்ஸ்பிரஸ்,व्यक्त
வெளிப்பாடு,अभिव्यक्ती
வெளியேற்றுதல்,हद्दपार
விரிவுபடுத்துதல்,निर्वासित
நீட்டிக்கவும்,वाढवणे
அளவு,व्याप्ती
வெளிப்புறம்,बाह्य
மிரட்டி பணம் பறித்தல்,खंडणी
கூடுதல்,अतिरिक्त
பிரித்தெடுக்கவும்,काढा
அசாதாரணமான,विलक्षण
களியாட்டம்,विलक्षण
தீவிரவாதி,अतिरेकी
சகஜமாகப்பழகு,बहिर्मुख
கண் சாட்சி,डोळा साक्षीदार
புனையல்,बनावट
முக மதிப்பு,दर्शनी मूल्य
எளிதாக்கு,सुलभ करा
வசதி,सुविधा
முகநூல்,फॅसिमिले
உண்மை,खरं
பிரிவு,गटवाद
காரணி,घटक
தொழிற்சாலை,कारखाना
உண்மை,वास्तविक
ஆசிரிய,प्राध्यापक
தோல்வி,अपयशी
நியாயமான,योग्य
நம்பிக்கை,विश्वास
போலி,बनावट
குடும்பம்,कुटुंब
பஞ்சம்,दुष्काळ
கட்டணம்,भाडे
விடைபெறுதல்,निरोप
விவசாயம்,शेती
சோர்வு,थकवा
தவறு,दोष
ஆதரவாக,अनुकूलता
சாத்தியக்கூறு,व्यवहार्यता
கூட்டமைப்பு,फेडरेशन
கட்டணம்,फी
பின்னூட்டம்,परत खायला द्या
உணர்வு,भावना
Felicate,सत्यापित करा
சக,फेलो
பெல்லோஷிப்,फेलोशिप
பெண்,मादी
வளமான,सुपीक
கற்பனையானது,काल्पनिक
நம்பகத்தன்மை,निष्ठा
புலம்,फील्ड
படம்,आकृती
கோப்பு,फाईल
தாக்கல்,दाखल
படம்,चित्रपट
இறுதி,अंतिम
நிதி,वित्त
நிதி,आर्थिक
நிதி,फायनान्सर
கண்டுபிடிப்புகள்,निष्कर्ष
அபராதம்,छान
நுண்கலை,ललित कला
விரல் அச்சு,बोटाचे मुद्रण
இறுதி பொருட்கள்,समाप्त वस्तू
தீ,आग
துப்பாக்கி சூடு,गोळीबार
நிறுவனம்,टणक
முதலுதவி,प्रथमोपचार
முதல் வகுப்பு,प्रथम श्रेणी
முதல் பிரிவு,प्रथम विभाग
முதல் தகவல் அறிக்கை,पहिला माहिती अहवाल
நிதி,वित्तीय
மீன்வள,मत्स्यपालन
பொருத்தம்,फिट
உடற்பயிற்சி,तंदुरुस्ती
சரிசெய்யவும்,निराकरण
சரிசெய்தல்,निर्धारण
சரி,निश्चित
கொடி,झेंडा
மடல்,फडफड
தட்டையானது,फ्लॅट
கடற்படை,फ्लीट
நெகிழ்வுத்தன்மை,लवचिकता
விமானம்,उड्डाण
வெள்ள நிவாரணம்,पूर आराम
தரை,मजला
ஓட்டம்,प्रवाह
ஏற்ற இறக்கம்,चढ - उतार
ஃபெடிக் சைட்,भ्रूणक
கோப்புறை,फोल्डर
ஃபோலியோ,फोलिओ
பின்தொடர்,अनुसरण करा
பின்வருமாறு,खालील
பின்தொடர்பவர்,अनुयायी
ஃபோம்,Foment
கால் குறிப்பு,पाऊल टीप
கட்டாய உழைப்பு,सक्तीने कामगार
முன்னறிவிப்பு,अंदाज
முன்னறிவிப்பு முடிவு,अग्रगण्य निष्कर्ष
வெளிநாட்டு,परदेशी
மேற்பார்வையாளர்,फोरमॅन
முன்னறிவிப்பு,फोरनून
தொலைநோக்கு,दूरदृष्टी
முன்னுரை,अग्रलेख
பறிமுதல்,जप्त
போலி,बनावट
மோசடி,बनावट
வடிவம்,फॉर्म
முறையான,औपचारिक
வடிவம்,स्वरूप
முன்னாள்,माजी
சூத்திரம்,सुत्र
உடனே,त्वरित
முன்னோக்கி,पुढे
பகிர்தல் கடிதம்,अग्रेषित पत्र
அடித்தளம்,पाया
பின்னம்,अपूर्णांक
உரிமையாளர்,फ्रेंचायझी
மோசடி,फसवणूक
இலவசம்,फुकट
உறைய,गोठवा
சரக்கு,मालवाहतूक
அதிர்வெண்,वारंवारता
எரிபொருள்,इंधन
முழு அளவிலான,पूर्ण-प्रमाणात
செயல்பாடு,कार्य
நிதி,निधी
அடிப்படைவாதம்,कट्टरतावाद
வழங்கவும்,सुसज्ज
மேலும் நடவடிக்கை,पुढील कारवाई
லாபகரமான வேலைவாய்ப்பு,फायदेशीर रोजगार
லாபகரமான தொழில்,फायदेशीर व्यवसाय
கடவுச்சீட்டு,गेट पास
வர்த்தமானி,राजपत्रित
வர்த்தமானி விடுமுறை,राजपत्रित सुट्टी
பொது,सामान्य
பொது நிர்வாகம்,सामान्य प्रशासन
பொது உடல்,सामान्य शरीर
பொது தேர்தல்,सार्वत्रिक निवडणूक
பொதுக் கூட்டம்,सर्वसाधारण सभा
பொது பயிற்சி,सामान्य सराव
பொது நடைமுறை,सामान्य प्रक्रिया
பொது விதி,सामान्य नियम
பொது வார்டு,सामान्य वॉर्ड
தலைமுறை,पिढी
மேதை,अलौकिक बुद्धिमत्ता
நேர்மையான,खरा
பரிசு,भेट
ஜிஸ்ட்,सार
உலகளாவிய டெண்டர்,जागतिक निविदा
சொற்களஞ்சியம்,शब्दकोष
இலக்கு,ध्येय
கிடங்கு,खाली जा
கோல்டன் ஹேண்ட்ஷேக் (= கோல்டன் பாராசூட்),गोल्डन हँडशेक (= गोल्डन पॅराशूट)
நல்ல,चांगले
நல்ல நடத்தை,चांगले आचरण
நல்ல நம்பிக்கை,चांगला विश्वास
நல்ல அலுவலகங்கள்,चांगली कार्यालये
நல்லெண்ணம்,सद्भावना
ஆட்சி,शासन
நிர்வாகம்,कारभार
அரசாங்கம்,शासन
இந்திய அரசு,भारत सरकार
இந்திய அரசு கவலை,भारत सरकार चिंता
இந்திய அரசு,भारत सरकार उपक्रम
அரசு பத்திரிகை,सरकारी प्रेस
அரசு ஊழியர்கள் விதிகளை நடத்துகிறார்கள்,सरकारी नोकर नियम आयोजित करतात
அரசாங்க சேவை,सरकारी सेवा
தரம்,श्रेणीकरण
தரம்,ग्रेड
தரப்படுத்தல்,ग्रेडिंग
பட்டதாரி,पदवीधर
பட்டம் பெற்ற ஊதியங்கள்,पदवीधर वेतन
பட்டதாரி பயிற்சி,पदवीधर प्रशिक्षणार्थी
ஒட்டுதல்,कलम
மொத்த மொத்தம்,ग्रँड टोटल
மானியம்,अनुदान
கிராண்ட்-இன்-உதவி,अनुदान-सहाय्य
திராட்சை,द्राक्षे
வரைபடம்,आलेख
வரைபடவியல்,ग्राफोलॉजी
நன்றியுடன்,कृतज्ञ
Farutity,कृतज्ञता
பச்சை கை,हिरवा हात
வாழ்த்து,शुभेच्छा
குறை,तक्रार
கடுமையான,गंभीर
மொத்தம்,स्थूल
மொத்த தொகை,एकूण रक्कम
மொத்த தவறான நடத்தை,एकूण गैरवर्तन
மொத்த அலட்சியம்,एकूण दुर्लक्ष
மொத்த லாபம்,निव्वळ नफा
மொத்த வருவாய்,एकूण महसूल
மொத்த மொத்தம்,एकूण एकूण
அடிப்படை,निराधार
தரையில் வாடகை,ग्राउंड भाडे
மைதானம்,मैदान
குழு,गट
தொகுத்தல் மற்றும் தரம்,गटबद्ध आणि ग्रेडिंग
உத்தரவாதம்,हमी
உத்தரவாதம்,हमी
காவலர்,रक्षक
காவலர் கோப்பு,गार्ड फाईल
கார்டியன்,पालक
விருந்தினர் மாளிகை,गेस्ट हाऊस
வழிகாட்டி,मार्गदर्शन
வழிகாட்டுதல்கள்,मार्गदर्शक तत्त्वे
குற்றம்,दोषी
பழக்கம்,सवय
பழக்கவழக்கமான,सवय
அரை விடுமுறை,अर्ध्या सुट्टीचा
பாதி ஊதியம்,अर्धा वेतन
ஹால்,हॉल
நிறுத்த,थांबवा
கை,हात
ஹேண்ட்பில்,हँडबिल
