English,Bengali
digit,"numeral, diadem, finger"
digital computer,ডিজিটাল কম্পিউটার
digital data,অঙ্কিকা দত্ত
dimension,"ব্যাপ্তি, প্রস্থ, মাত্রা, শক্তি"
dimensionality,মাত্রিকতা
dimensionless,মাত্রাহীন
dimension of an equation,সমীকরণ মাত্রা
diophantine equation,ডায়োফ্যান্টাসের সমীকরণ
dip angle,পতনের কোণ
dipolar coordinates,ডাইপোল স্থানাঙ্ক
dipole,ডাইপোল
dipyramid (bipyramid),বাইপিরামিড
Dirac delta function,ডিরাক ডেল্টা ফাংশন
direct common tangent,সাধারণ স্পর্শক
directed angle,সমকোণ
directed line,সরাসরি লাইন
directional derivative,স্থান ডেরিভেটিভ
direction cosine,"ডিকোসাইন, ডিকো-কোসাইন"
direction of maxima,সর্বোচ্চ দিক
direction of projection,অভিক্ষেপ দিক
direction ratio,দিক অনুপাত
director circle,নিয়ন্ত্রক চক্র
director sphere,নিয়ন্ত্রক বৃত্ত
direct product,অনুলোমা পণ্য
direct proof,"সরাসরি প্রমাণ, সরাসরি প্রমাণ"
direct proportion,অনুক্রমিক অনুপাত
directrix,নিয়তি
direct sum,অনুলোমা যোগফল
disconncted sets,বিচ্ছিন্ন সেট
discontinuity,"discontinuity, discontinuity, break"
discontinuity of derivative,ডেরিভেটিভের বিচ্ছিন্নতা
discontinuity of the first kind,প্রথম ধরনের বিরতি
discontinuity of the second kind,দ্বিতীয় প্রকার বিরতি
discontinuous distribution,অবিচ্ছিন্ন বিতরণ
discontinuous function,অবিচ্ছিন্ন ফাংশন
discontinuous variate,অবিচ্ছিন্ন পার্থক্য
discrete,কণা
discrete distribution,অবিচ্ছিন্ন বিতরণ
discrete probability distribution,অবিচ্ছিন্ন সম্ভাব্যতা বন্টন
discrete random variable,অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
discrete sample space,অবিচ্ছিন্ন নমুনা স্থান
discrete set,বিযুক্ত সমষ্টি
discrete space,বিচ্ছিন্ন জনসংখ্যা
discrete topology,পৃথক রাষ্ট্র
discrete variate,অবিচ্ছিন্ন পার্থক্য
discriminant,বিতরণ কর
discriminatory analysis (=discriminant analysis),বৈষম্যমূলক বিশ্লেষণ
disjoint,বিচ্ছিন্ন
disjoint events,বিচ্ছিন্ন ঘটনা
disjoint sets,বিচ্ছিন্ন সেট
disjoint union,বিচ্ছিন্ন সন্নিবেশ
disjunction,"disjunction, rational sum"
dispersion,"dispersion, scattering"
dispersion chart,বিচ্ছুরণ চার্ট
dispersion constant,বিচ্ছুরণ সূচক
dispersion diagram,বিচ্ছুরণ চিত্র
dispersion matrix (=covariance matrix),বিচ্ছুরণ ম্যাট্রিক্স
displacement,উত্পাটন
display,প্রদর্শনী
display unit (=consol),কনসোল
dissimilar,"অসম, অসম"
dissipative forces,অপসারণ শক্তি
distance function,দূরত্ব ফাংশন
distance modulus,দূরত্ব মডুলাস
distribution-free method,অ বিতরণকারী
distributive law,"বন্টন নিয়ম, বন্টন নিয়ম"
diverge,"নষ্ট করা, নষ্ট করা"
divergence,"ভিন্নতা, বিচ্যুতি, বিচ্যুতি"
divergence theorem,ভিন্নতা উপপাদ্য
divergent,ভিন্নমুখী
divergent series,ভিন্ন পরিসীমা
divided difference,বিভক্ত পার্থক্য
divisibility,"বিভাজ্যতা, বিভাজ্যতা"
divisible,"বিভাজ্য, বিভাজ্য"
division,"বিভাগ, বিভাগ, বিভাগ"
division algorithm,বিভাগ অ্যালগরিদম
division ring,ভগ্ন চক্র
dodecagon,চতুর্ভুজ
dodecahedron,দশভুজ
domain,"ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল"
domain of a function,ফাংশনের ডোমেইন
domain of definition,সংজ্ঞা-প্রদেশ
domain of existence,অস্তিত্বের অবস্থা
dominant strategy,ওভাররাইডিং ডিভাইস
doppler effect,ডপলার এফেক্ট
dot product,"পয়েন্ট পণ্য, স্কেলার পণ্য"
dotted curve,বিন্দুযুক্ত বক্ররেখা
double differentiation,দ্বৈত পার্থক্য
double exponential distribution,ডবল সূচকীয় বন্টন
double helix,ডবল কুণ্ডলী
double integral,বাইনারি অবিচ্ছেদ্য
double integration,বাইনারি ইন্টিগ্রেশন
double limit,দ্বিগুণ সীমা
double sampling plan,ডবল স্যাম্পলিং ইভেন্ট
double sequence,ডবল ক্রম
double series,ডবল সিরিজ
double suffix notation,ডবল-সংযুক্ত স্বরলিপি
double summation,ডবল সংকলন
downward acceleration,নিম্নগামী ত্বরণ
downward displacement,নিম্নগামী স্থানচ্যুতি
downward motion,নিম্নগামী গতি
downward velocity,নিম্নগামী বেগ
drag,আকর্ষণ
drag force,ট্র্যাকশন বল
dual,দ্বৈত দ্বৈততা
dual basis,দ্বৈত ভিত্তি
dual inner product,দ্বৈত অভ্যন্তরীণ পণ্য
dual linear programming problem,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
dual operation,"ডবল অপারেশন, ডুয়াল অপারেশন"
dual problem,দ্বৈত সমস্যা
dual simplex algorithm,দ্বৈত একক অ্যালগরিদম
dual simplex technique,দ্বৈত একক পদ্ধতি
dual space,দ্বৈত স্থান
dual variable,দ্বৈত পরিবর্তনশীল
dual vector space,দ্বৈত ভেক্টর স্থান
dummy index,নীরব সূচক
dummy subscript,নীরব ফুটার
dummy suffix,নীরব চুক্তি
dummy variable,নীরব পরিবর্তনশীল
duplicator process,নকল
dynamical,গতিশীল
dynamical system,গতিশীল সিস্টেম
dynamic demand function,গতিশীল চাহিদা ফাংশন
dynamic model,গতিশীল মডেল
dynamic programming,গতিশীল প্রোগ্রামিং
dynamic programming approach,গতিশীল প্রোগ্রামিং পদ্ধতি
dynamic programming technique,গতিশীল প্রোগ্রামিং কৌশল
dynamics,"গতিবিদ্যা, গতিবিদ্যা"
dynamics of a particle,কণা গতিবিদ্যা
dynamics of rigid bodies,অনমনীয় শরীরের গতিবিদ্যা
earth,"পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)"
earthquake intensity,ভূমিকম্পের তীব্রতা
eccentricity,উদ্ভটতা
eclipse,ধৃষ্টতা
econometric forecast,অর্থনৈতিক পূর্বাভাস
econometrician,অর্থনীতিবিদ
econometrics,অর্থনীতি
economics,অর্থনীতি
edge,"কোর, প্রান্ত, টিয়ার"
edge of a convex set,সামগ্রিক কোর সম্মুখীন
efficiency factor,দক্ষতা সূচক
eigen element,চরিত্রগত উপাদান
eigen function,চরিত্রগত ফাংশন
eigen value,"eigen মান, চরিত্রগত মান"
eigen value equation,বৈশিষ্ট্যগত মান সমীকরণ
eigen vector,"আইজেন ভেক্টর, চরিত্রগত ভেক্টর"
elastic,ইলাস্টিক
elastic constant,ইলাস্টিক ঢালাই
elastic equilibrium,ইলাস্টিক ভারসাম্য
elasticity,স্থিতিস্থাপকতা
elasticity surface,স্থিতিস্থাপকতা পৃষ্ঠা
electronic computer,"ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার"
element,"উপাদান, উপাদান, উপাদান"
elementary column operation,প্রাথমিক কলাম অপারেশন
elementary event,প্রাথমিক ঘটনা
elementary function,প্রাথমিক ফাংশন
elementary operation,প্রাথমিক অপারেশন
elementary outcome,প্রাথমিক ফলাফল
elementary probability law,প্রাথমিক সম্ভাবনার নিয়ম
elementary row operation,লাইন অপারেশন শুরু
eliminate,"নির্মূল করা, নিশ্চিহ্ন করা"
elemination procedure,রেজোলিউশন প্রক্রিয়া
ellipse,"উপবৃত্ত, উপবৃত্ত"
ellipsoid,উপবৃত্তাকার
ellipsoidal,উপবৃত্তাকার
ellipsoidal surface,উপবৃত্তাকার পাতা
elliptical body,উপবৃত্তাকার শরীর
embedding,এমবেডিং
emission,নির্গমন
empirical data,অভিজ্ঞতামূলক বিশ্বাস
empirical formula,গবেষণামূলক সূত্র
empirical probability,অভিজ্ঞতামূলক সম্ভাবনা
empirical relation,অভিজ্ঞতামূলক সম্পর্ক
empty set,ফাঁকা সেট
enclosed,আবদ্ধ
encoding,"এনকোডিং, কোডিং"
endomorphism,আন্তঃকার্যক্ষমতা
end point,শেষপ্রান্ত
end point of class interval,ক্লাস ব্যবধানের শেষ বিন্দু
energy,শক্তি
energy momentum component,শক্তি-মোমেন্টাম উপাদান
entering variable,এন্ট্রি ভেরিয়েবল
enumerable set,গণনাযোগ্য সেট
enumeration,"গণনা, গণনা"
equal,"সমান, সমান, সমান, সমান"
equality,"সমতা, সমতা"
equally likely,সম্ভবত
equal probability selection method (=epsem),এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
equate,সমান করা
equation,"সমীকরণ, সমীকরণ"
equation of first degree,দ্বিঘাত সমীকরণ
equation of second degree,দ্বিঘাত সমীকরণ
equation of third degree,দ্বিঘাত সমীকরণ
equator,"বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
equicontinuous,সামঞ্জস্যপূর্ণ
equilateral,সমবাহু
equilibrium,"ভারসাম্য, ভারসাম্য, ভারসাম্য"
equilibrium of forces,বল ভারসাম্য
equilibrium point,ভারসাম্য বিন্দু
equivalence,সমতা
equivalence class,সমতা শ্রেণী
equivalence relation,সমতা সম্পর্ক
equivalent,"সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
equivalent matrix,সমতুল্য ম্যাট্রিক্স
equivalent set,সমতুল্য সেট
ergodicity,প্রবণতা
error,"ভুল, ভুল, ভুল, ভুল"
error analysis,ত্রুটি বিশ্লেষণ
error code,ভুল সংকেত
error coefficient,ত্রুটি সহগ
error of mean square,বর্গক্ষেত্র মানে ত্রুটি
error of the first kind,প্রথম ধরনের ত্রুটি
error of the second kind,দ্বিতীয় ধরনের ত্রুটি
escape probability,পালানোর সম্ভাবনা
escape velocity,মুক্তিবেগ
E. Schmidt's orthogonalization process,ই. শ্মিড্টের সচলতা প্রক্রিয়া
escribed circle,বহির্মুখী
essential,"অপরিহার্য, অপরিহার্য"
essentially unique,কার্যত অনন্য
estimate,"মূল্যায়ন করা, মূল্যায়ন করা (ver.), মূল্যায়ন করা (ed.)"
estimation method,অনুমান পদ্ধতি
Euclidean coordinate,ইউক্লিডীয় স্থানাঙ্ক
Euclidean domain,ইউক্লিডীয় ডোমেইন
Euclidean geometry,ইউক্লিডীয় জ্যামিতি
Euclidean n-space,ইউক্লিডিয়ান এন-স্পেস
Euclidean plane,ইউক্লিডীয় সমতল
Euler's theorem,অয়লারের উপপাদ্য
evaluate,"মূল্যায়ন করা, মূল্যায়ন করা"
even,এমন কি
even curve,এমনকি বক্ররেখা
even function,এমনকি ফাংশন
even multiple,এমনকি অবাধ্য
even number,জোড় সংখ্যা
even odd symmetry,অদ্ভুত প্রতিসাম্য
even permutation,এমনকি স্থানান্তর
event,"ঘটনা, পর্ব"
even term,আইসোমেট্রিক
exact,"সঠিক, সঠিক, ঠিক"
exact chi-square test,সঠিক চি-স্কয়ার পরীক্ষা
exact differential,সঠিক পার্থক্য
exact equation,সঠিক সমীকরণ
example,উদাহরণ
exchange,বিনিময়
exhaustive event,নির্দিষ্ট ঘটনা
existence axiom,অস্তিত্বের স্বতঃসিদ্ধ
existence probability(= a priori probability),বেঁচে থাকার সম্ভাবনা
existence theorem,অস্তিত্বের উপপাদ্য
exogenous variable,বাহ্যিক পরিবর্তনশীল
expansion,"বিস্তার, বিস্তার"
expectation function,প্রত্যাশা ফাংশন
expected frequency,প্রত্যাশিত ফ্রিকোয়েন্সি
expected value,প্রত্যাশিত মান
experiment,পরীক্ষা
experimental error,"পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি"
explanation,"ব্যাখ্যা, ব্যাখ্যা"
explicit equation,পরিষ্কার সমীকরণ
explicit form,পরিষ্কারভাবে
explicit function,পরিষ্কার ফাংশন
explicit solution,পরিষ্কার সমাধান
exponent,সূচক
exponential curve,সূচকীয় বক্ররেখা
exponential density function,সূচকীয় সম্ভাব্যতা ফাংশন
exponential distribution,সূচকীয় বিতরণ
exponential equation,সূচকীয় সমীকরণ
exponential function,ব্যাখ্যামূলক কাজ
exponential growth,"সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি"
exponential law,সূচকীয় নিয়ম
exponential map,সূচকীয় মানচিত্র
exponential series,"সূচকীয় সিরিজ, সূচকীয় সিরিজ"
expression,"অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি"
extended interval,বর্ধিত ব্যবধান
extended real line,বর্ধিত বাস্তব লাইন
extended real number system,বর্ধিত বাস্তব সংখ্যা সিস্টেম
extension of a mapping,ম্যাপিং এক্সটেনশন
exterior angle,বাহ্যিক কোণ
exterior area,বাইরের অঞ্চল
exterior point,বাহ্যিক বিন্দু
external,বহিরাগত
extrapolation of trend value,predicate মান এক্সট্রাপোলেশন
extrapolation technique,এক্সট্রাপোলেশন কৌশল
extremal value,সর্বোচ্চ মূল্য
extreme,"চরম, শেষ, চরম, চূড়ান্ত"
extreme point,উচ্চ বিন্দু
extreme point of convex set,বিপরীত সেটের চরম বিন্দু
extremum of a function,ফাংশনের চরম মান
extremum property,চরম বৈশিষ্ট্য
face,"মুখ, পাশে, সামনে"
face value,পরিচিতি
factor,"উপাদান, গুণনীয়ক, গুণনীয়ক, ধারা"
factor analysis,ফ্যাক্টর বিশ্লেষণ
factored,খণ্ডিত
factorial,ফ্যাক্টরিয়াল
factorial design,একাধিক ফ্যাক্টর নকশা
factorization,ফ্যাক্টরাইজেশন
factorise,ফ্যাক্টর থেকে
fair game,ন্যায়বিচার খেলা
FALSE,"ভার্চুয়াল, মিথ্যা, কোড"
family,"পরিবার, পরিবার, বংশ, পরিবার"
family of circles,বৃত্ত মোট
family curves,বক্ররেখা মোট
family of functions,ফাংশন পরিবার
family of lines,মোট রেখা
facsimile,প্রতিরূপ
F-distribution,F-বন্টন
feasible basic solution,সামঞ্জস্যপূর্ণ ভিত্তি সমাধান
feasible solution,সামঞ্জস্যপূর্ণ সমাধান
feed back,"রিচার্জ, পুনঃবিনিয়োগ"
Fermat principle,ফার্মার আইন
Fermat's theorem,ফার্মার উপপাদ্য
Fermi-Dirac statistics,ফার্মি-ডিরাক-পরিসংখ্যান
Fibonacci number,ফিবোনাচি সংখ্যা
Fibonacci series,ফিবোনাচি পরিসীমা
field,"ক্ষেত্র, ক্ষেত্র, ক্ষেত্র, ক্ষেত্র"
final velocity,চূড়ান্ত বেগ
finite,"সসীম, সসীম"
finite basis,সসীম ভিত্তি
finite decimal,সসীম দশমিক
finite difference,সীমিত পার্থক্য
finite difference method,সীমিত পার্থক্য পদ্ধতি
finite dimensional,সসীম মাত্রিক
finite dimensional vector space,সসীম মাত্রিক ভেক্টর
finite game,সীমাবদ্ধ খেলা
finite geometry,সসীম জ্যামিতি
finite intersection,সসীম অবিচ্ছেদ্য
finite many,সসীমতা
finite Markov chain,সীমাবদ্ধ মার্কভ চেইন
finiteness proof,সসীমতা প্রমাণ
finite number,সসীম সংখ্যা
finite population,সীমিত জনসংখ্যা
finite probability,সীমিত সম্ভাবনা
finite series,শেষ গ্রেড
finite set,সসীম সেট
finite velocity,সীমিত বেগ
finite volume,সীমিত আয়তন
fitting,"মিশ্রিত করা, সামঞ্জস্য করা"
fitting of curve,বক্ররেখা সমন্বয়
fitting of straight line,সরলরেখা সমন্বয়
fixed point theorem,স্থির বিন্দু উপপাদ্য
fixed sample,স্থির নমুনা
flight velocity,ফ্লাইটের বেগ
floating point arithmetic,ভাসমান পয়েন্ট গণনা
floating point system,"ফ্লোটিং পয়েন্ট সিস্টেম, ভাসমান পয়েন্ট সিস্টেম"
flow chart,ফ্লো চার্ট
flow velocity,গতির প্রবাহ
fluid dynamics,তরল গতিবিদ্যা
focal,"ফোকাল, কনফোকাল, ফোকাল"
focal chord,ফোকাল জ্যা
focal distance,ফোকাল দূরত্ব
focal length,ফোকাস দৈর্ঘ্য
focus,"নাভি, ফোকাস, উৎপত্তি"
foot,"পা, পা, পা"
foot of perpendicular,অর্থোগোনাল
force of gravity,মহাকর্ষীয় বল
forecasting,পূর্বাভাস
formula,সূত্র
formulate,থ্রেডিং
formulation,"বিন্যাস, বিন্যাস, প্রণয়ন"
forward difference,এগিয়ে
forward interpolation,এগিয়ে সন্নিবেশ
foundation of mathematics,গণিতের ভিত্তি
Fourier's analysis,চতুর্মুখী বিশ্লেষণ
Fourier's series,ফুরিয়ার সিরিজ
Fourier's transform,ফুরিয়ার রুপান্তর
fraction,ভিন্ন
fractional coordinate,ভগ্নাংশ স্থানাঙ্ক
fractional number,ভগ্নাংশ সংখ্যা
fractional programming,ভগ্নাংশ প্রোগ্রামিং
free path,মুক্ত পথ
free vector,বিনামূল্যে ভেক্টর বিনামূল্যে ভেক্টর
frequency,"ফ্রিকোয়েন্সি, ফ্রিকোয়েন্সি"
frequency column,ফ্রিকোয়েন্সি কলাম
frequency curve,"ফ্রিকোয়েন্সি বক্ররেখা, ফ্রিকোয়েন্সি বক্ররেখা"
frequency distribution,কম্পাংক বন্টন
frequency histogram,ফ্রিকোয়েন্সি হিস্টোগ্রাম
frequency of occurrence,ঘটনার ফ্রিকোয়েন্সি
frequency polygon,ফ্রিকোয়েন্সি বহুভুজ
frequency table,ফ্রিকোয়েন্সি টেবিল
frustum,frustum
frustum of a pyramid,পিরামিড ফ্রাস্টাম
frustum of a sphere,শেল frustum
full expansion,সম্পূর্ণ বিস্তার
function,"ফাংশন, ফাংশন, বৈশিষ্ট্য (গোষ্ঠী)"
functional analysis,ফাংশন বিশ্লেষণ
fundamental,"মূল, মূল"
fundamental theorem,মৌলিক উপপাদ্য
fundamental theorem of algebra,বীজগণিতের মৌলিক উপপাদ্য
galaxy,"গ্যালাক্সি, আকাশ-গঙ্গা"
Galois field,গ্যালো অঞ্চল
Galois group,গ্যালোস গ্রুপ
gambler's ruin,জুয়াড়ির আর্থিক
game and move,গেম এবং কৌশল
game of chance,সুযোগের খেলা
game of dice,পাশা খেলা
games theory,খেলা তত্ত্ব
games with perfect recall,নিখুঁত মেমরি গেম
game value,খেলার মান
gamma function,গামা ফাংশন
Gauss-Argand plane,গাউস-আর্গন সমতল
Gaussian curve,গাউস-বক্ররেখা
Gaussian elimination,গাউসিয়ান সমাধান
Gaussian plane,গাউস-বিমান
Gauss-Jordan reduction,গাউস-জোর সমন্বয়
general case,বিস্তৃত অবস্থান
general convergence theorem,সাধারণ অভিসার তত্ত্ব
general equation,সাধারণ সমীকরণ
general factor,ব্যাপক ফ্যাক্টর
general form,"সাধারণ ফর্ম, বিস্তৃত"
general formula,সাধারণ সূত্র
general game,প্রশস্ত খেলা
general inference,সাধারণ অনুমান
general integral,ব্যাপক অবিচ্ছেদ্য
generalization,সাধারণীকরণ
generalised associative law,সাধারণীকৃত সহযোগী নিয়ম
generalised continuum hypothesis,সাধারণীকৃত ধারাবাহিক অনুমান
generalised convex function,সাধারণীকৃত অবরোহী ফাংশন
generalised coordinates,সাধারণীকৃত স্থানাঙ্ক
generalised eigen value problem,সাধারণীকৃত eigen মান সমস্যা
general convergence theorem,সাধারণ অভিসার তত্ত্ব
general equation,সাধারণ সমীকরণ
general factor,ব্যাপক ফ্যাক্টর
general form,"সাধারণ ফর্ম, বিস্তৃত"
general formula,সাধারণ সূত্র
general game,প্রশস্ত খেলা
general inference,সাধারণ অনুমান
general integral,ব্যাপক অবিচ্ছেদ্য
generalization,সাধারণীকরণ
generalised associative law,সাধারণীকৃত সহযোগী নিয়ম
generalised continuum hypothesis,সাধারণীকৃত ধারাবাহিক অনুমান
generalised convex function,সাধারণীকৃত অবরোহী ফাংশন
generalised coordinates,সাধারণীকৃত স্থানাঙ্ক
generalised eigen value problem,সাধারণীকৃত eigen মান সমস্যা
generic name,"বংশ-নাম, শ্রেণী-নাম, বর্ণ-নাম"
genus of surface,পৃষ্ঠা সংখ্যা
geodesic,"বিকল্প, জিওডেসিক"
geometrical,জ্যামিতিক
geometrical construction,জ্যামিতিক নকশা
geometrical mean,জ্যামিতি মানে
geometrical multiplicity,জ্যামিতিক বহুবিধতা
geometrical probability,জ্যামিতিক সম্ভাবনা
geometrical progression,জ্যামিতিক অগ্রগতি
geometrical series,জ্যামিতিক সিরিজ
geometrical shape,জ্যামিতিক চিত্র
geometrico arithmetic series,জ্যামিতিক পাটিগণিত সিরিজ
geometry,"জ্যামিতি, জ্যামিতি"
global maximum,সর্বজনীন সর্বোচ্চ
global property,সর্বজনীন সর্বনিম্ন সম্পত্তি
global minimum,সর্বনিম্ন সর্বনিম্ন
global optimum,সর্বজনীন সর্বোত্তম
global property,সার্বজনীন সম্পত্তি
global saddle point,সর্বজনীন অ্যাক্সেস পয়েন্ট
goodness of fit,মসৃণতা
grade correlation,র্যাঙ্ক পারস্পরিক সম্পর্ক
graded data,শ্রেণীবদ্ধ তথ্য
gradient,"ঢাল, গ্রেডিয়েন্ট"
gradient density,ঢাল ঘনত্ব
gradient of line,লাইন ঢাল
gradient of velocity,বেগ গ্রেডিয়েন্ট
gradient vector,ঢাল ভেক্টর
gradient velocity,ঢাল বেগ
grading,"গ্রেডিং, গ্রেডিং, গ্রেডিং, লেভেল ব্যালেন্সিং"
grading analysis,গ্রেডিং বিশ্লেষণ
gram,ছোলা
Gram determinant,গ্রাম হর
Gram - Schmidt orthogonalization process,গ্রাম-শ্মিডের সংঘবদ্ধকরণ প্রক্রিয়া
grand mean,মহান গড়
grand total,সর্বযোগ
graph,"গ্রাফ, গ্রাফ, গ্রাফ"
graphic,গ্রাফিক
graphical,"গ্রাফিক, গ্রাফ"
graphical computation,গ্রাফিকাল গণনা
graphical construction,"গ্রাফিক ডিজাইন, গ্রাফিক ডিজাইন"
graphical integration,গ্রাফিকাল ইন্টিগ্রেশন
graphical interpolation,গ্রাফিকাল সন্নিবেশ
graphical method,গ্রাফিক পদ্ধতি
graphical representation,"গ্রাফিকাল উপস্থাপনা, গ্রাফিকাল উপস্থাপনা"
graphic expression,"গ্রাফিক রেসিপি, গ্রাফিক"
graph paper,"গ্রাফ কাগজ, বর্গাকার কাগজ, গ্রাফ কাগজ"
gravitation,"মহাকর্ষ, মহাকর্ষ"
gravitational accelaration,মহাকর্ষীয় ত্বরণ
gravitational attraction,"মহাকর্ষ, মহাকর্ষীয় আকর্ষণ"
gravitational constant,মহাকর্ষীয় ধ্রুবক
gravitational curvature,মহাকর্ষীয় বক্রতা
gravitational force,মহাকর্ষীয় বল
gravitational pull,মহাকর্ষীয় টান
gravity,মাধ্যাকর্ষণ
great bear,সপ্তর্ষি
great circle,বড় বৃত্ত
great - circle plane,বড় বৃত্ত সমতল
great circle route,প্রশস্ত বৃত্ত
greatest common measure,সবচেয়ে বড় ফ্যাক্টর
greatest element,শীর্ষ উপাদান
greatest lower bound,সর্বশ্রেষ্ঠ নিম্ন সীমা
great number,ভর সংখ্যা
great triangle,বহুভুজ
Gregorian calendar,গ্রেগরিয়ান ক্যালেন্ডার
Gregorian correction,গ্রেগরিয়ান রিভিশন
Gregory formula,গ্রেগরিয়ান সূত্র
Gregory - Newton formula,গ্রেগরি-নিউটন সূত্র
Gregory series,গ্রেগরিয়ান ক্যাটাগরি
gross,"স্থূল, মোট (v.) স্থূল (n.)"
gross correlation,স্থূল পারস্পরিক সম্পর্ক
gross error,স্থূল ত্রুটি
gross income,স্থূল আয়
group,"শ্রেণী, গোষ্ঠী, সমিতি"
group automorphism,গ্রুপ গ্রহণ
group axiom,গ্রুপ স্বতঃসিদ্ধ
group control,গ্রুপ নিয়ন্ত্রণ
grouped series,দলবদ্ধ বিভাগ
group of symmetries,প্রতিসাম্যের গ্রুপ
group of transformation,রূপান্তর গ্রুপ
groupoid,সমষ্টি
group theoretical assumption,গ্রুপ তত্ত্ব ধারণা
group theory,গ্রুপ তত্ত্ব
growth,বৃদ্ধি
growth formula,বৃদ্ধির সূত্র
growth rate,বৃদ্ধির হার
g-statistic,g-নমুনা
guessed average,আনুমানিক গড়
half adder,অর্ধেক যোগকারী
half open interval,আধা-বন্ধ ব্যবধান
half space,অর্ধেক জনসংখ্যা
Hamilton Cayley Theorem,হ্যামিলটন কেলি উপপাদ্য
Hamiltonian operator,হ্যামিলটোনি অপারেটর
Hamilton's quaternion algebra,হ্যামিল্টনের চতুষ্পদ
harmonic,"harmonic, harmonic, harmonic, harmonic"
harmonic envelope,সুরেলা আবরণ
harmonic mean,সুরেলা গড়
harmonic progression,সুরেলা অগ্রগতি
harmonics,"ইন্টারেক্টিভ বিশ্লেষণ, গুণমান"
harmonic series,সুরেলা পরিসীমা
height,"উচ্চতা, উচ্চতা, উচ্চতা"
hemisphere,"গোলার্ধ, গোলার্ধ"
hemispherical,গোলার্ধীয়
hemispherical projection,গোলার্ধীয় অভিক্ষেপ
heptagon,হেপ্টাগন
Hermitian conjugate operator,সন্ন্যাসী কনজুগেট অপারেটর
Hermitian form,হারমেটিক যুদ্ধ
Hermitian matrix,হারমেটিক ম্যাট্রিক্স
Hermitian operator,হারমেটিক অপারেটর
Hermitian product,সন্ন্যাসী পণ্য
Hermitian semigroup,হারমেটিক গ্রুপ
Hermitian space,আশ্রম জনসংখ্যা
Hermitian transformation,হারমেটিক রূপান্তর
Hess diagram,হেস ডায়াগ্রাম
Hessian matrix,হেসিয়ান ম্যাট্রিক্স
Hessian of function,ফাংশনের হেসিয়ান
heterogeneity test,ভিন্নতা পরীক্ষা
heterogeneous,"ভিন্নধর্মী, ভিন্নধর্মী, ভিন্নধর্মী"
heterogeneous data,ভিন্নধর্মী পরিসংখ্যান
heterogeneous population,ভিন্নধর্মী জনসংখ্যা
heuristic,প্রাকৃতিক
heuristically,স্বাভাবিকভাবে
hexagon,ষড়ভুজ
hexahedron,ষড়ভুজ
hierarchial subdivision,অনুক্রমিক উপবিভাগ
hierarchy,"শ্রেণিবিন্যাস, উচ্চ ঐতিহ্য"
high birth rate,উচ্চ জন্ম হার
high death rate,উচ্চ মৃত্যুর হার
higher - age – group,উচ্চ বয়সের গ্রুপ
higher order,উচ্চতর ক্রম
highest order,সর্বোচ্চ আদেশ
Hilbert cube,হিলবার্ট কিউব
Hilbert space,হিলবার্ট জনসংখ্যা
H–invariant,H- নিশ্চিত
historigram,সময় ফ্রেম
hollow cone,ফাঁপা শঙ্কু
homeomorphism,"মিল, মিল"
homogeneity,"homogeneity, homogeneity"
homogeneous,"সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়, সমজাতীয়"
homogeneous data,সমজাতীয় পরিসংখ্যান
homogeneous difference equation,সমজাতীয় ডিফারেনশিয়াল সমীকরণ
homomorphism,হোমোমরফিজম
horizontal,অনুভূমিক
horizontal plane,অনুভূমিক সমতল
hour,ঘন্টা
hydrodynamic,হাইড্রোডাইনামিক
hydrodynamics,"hydrodynamics, hydrodynamics, hydrodynamics"
hydromechanics,"হাইড্রোমেকানিক্স, হাইড্রোমেকানিক্স"
hydrostatic,হাইড্রোস্ট্যাটিক
hydrostatic balance,প্রফুল্ল ভারসাম্য
hydrostatics,"hydrostatics, hydrostatics"
hyperbola,"hyperbola, hyperbola"
hyperboloid,"hyperbola, hyperboloid"
hyperboloid of one sheet,মনোলিথিক হাইপারবোলা
hyperboloid of revolution,ঘূর্ণায়মান হাইপারপারবোলা
hyperboloid of two sheets,ডবল হাইপারবোলা
hypergeometric distribution,হাইপারজিওমেট্রিক ডিস্ট্রিবিউশন
hypergeometric series,হাইপারজ্যামিতিক পরিসীমা
hyperplane,"ভেড়ার ফ্ল্যাট, সুপার ফ্ল্যাট"
hypersphere,অসিলেটর
hyper surface,"ওভারপেজ, ওভারভিউ পৃষ্ঠা"
hypotenuse,কান
hypothesis,অনুমান
ideal basis,আদর্শ ভিত্তি
ideal fluid,আদর্শ তরল
ideal gas,আদর্শ গ্যাস
