Tamil,Punjabi
பிரதிநிதித்துவ வடிவியல்,ਪ੍ਰਤੀਨਿਧ ਜਿਓਮੈਟਰੀ
ஒவ்வொரு,ਹਰ
அடர்த்தியான மொத்த,ਸੰਘਣੀ ਕੁੱਲ
"அடர்த்தி, அடர்த்தி","ਘਣਤਾ, ਘਣਤਾ"
கணக்கிடக்கூடிய தொகுப்பு,ਗਿਣਨਯੋਗ ਸੈੱਟ
ஏறுவரிசை மாறிலி,ਚੜ੍ਹਦਾ ਸਥਿਰ
சார்ந்த நிகழ்வு,ਨਿਰਭਰ ਘਟਨਾ
சார்பு சீரற்ற மாறி,ਨਿਰਭਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
சார்பு மாறி,ਨਿਰਭਰ ਵੇਰੀਏਬਲ
சார்பு மாறி,ਨਿਰਭਰ ਵੇਰੀਏਬਲ
மனச்சோர்வின் கோணம்,ਡਿਪਰੈਸ਼ਨ ਦਾ ਕੋਣ
"derivation, derivative, வேறுபாடு","ਵਿਉਤਪੰਨ, ਵਿਉਤਪੰਨ, ਵਿਭਿੰਨਤਾ"
"வழித்தோன்றல், வழித்தோன்றல்","ਡੈਰੀਵੇਟਿਵ, ਡੈਰੀਵੇਟਿਵ"
பெறப்பட்ட வரம்பு,ਪ੍ਰਾਪਤ ਸੀਮਾ
பெறப்பட்ட தொகுப்பு,ਪ੍ਰਾਪਤ ਸੈੱਟ
"இறங்குதல், இறங்குதல்","ਉਤਰਦਾ, ਉਤਰਦਾ"
இறங்கு வரிசை,ਘਟਦੇ ਕ੍ਰਮ
இறங்கு வரம்பு,ਘਟਦੀ ਸੀਮਾ
திட்ட வடிவியல்,ਪ੍ਰੋਜੈਕਟਿਵ ਜਿਓਮੈਟਰੀ
விளக்க மாதிரி,ਵਰਣਨਯੋਗ ਮਾਡਲ
விளக்கமான புள்ளிவிபரங்கள்,ਵਰਣਨਯੋਗ ਅੰਕੜੇ
"வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)","ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਡੀ.), ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (ਐਨ.)"
சோதனை வடிவமைப்பு,ਪ੍ਰਯੋਗ ਦਾ ਡਿਜ਼ਾਈਨ
மேசை கால்குலேட்டர்,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
"அடையாளம், கண்டறிதல்","ਪਛਾਣ, ਖੋਜ"
"நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்","ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ, ਨਿਰਣਾਇਕ"
தீர்மானிக்கும் ஒழுங்கு,ਨਿਰਣਾਇਕ ਕ੍ਰਮ
தீர்மானிக்க,ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ
தீர்மானிக்கும் மாதிரி,ਨਿਰਣਾਇਕ ਮਾਡਲ
தீர்மானிக்கும் பிரச்சனை,ਨਿਰਣਾਇਕ ਸਮੱਸਿਆ
விலகல்,ਭਟਕਣਾ
விலகல் குணகம்,ਭਟਕਣਾ ਗੁਣਾਂਕ
பைனரி அமைப்பு,ਬਾਈਨਰੀ ਸਿਸਟਮ
"மூலைவிட்ட ஹைப்போடென்யூஸ்,",ਤਿਰਛੀ ਕਪੋਨਿਊਜ਼
அணி மூலைவிட்டமாக்கல்,ਮੈਟ੍ਰਿਕਸ ਵਿਕਰਣੀਕਰਨ
"மூலைவிட்ட அணி, மூலைவிட்ட அணி","ਡਾਇਗਨਲ ਮੈਟ੍ਰਿਕਸ, ਡਾਇਗਨਲ ਮੈਟ੍ਰਿਕਸ"
மூலைவிட்ட சமத்துவம்,ਵਿਕਰਣ ਸਮਾਨਤਾ
வரைபடம்,ਚਿੱਤਰ
வரைதல் முறை,ਡਰਾਇੰਗ ਢੰਗ
வரைகலை பிரதிநிதித்துவம்,ਗ੍ਰਾਫਿਕਲ ਪ੍ਰਤੀਨਿਧਤਾ
விட்டம்,ਵਿਆਸ
விட்டம் அமைக்கவும்,ਵਿਆਸ ਸੈੱਟ ਕਰੋ
முற்றிலும் எதிர்,ਵਿਆਸ ਦੇ ਉਲਟ
"குறுக்குவெட்டு, பகடை வீசு","ਕਰਾਸਫਾਇਰ, ਪਾਸਾ ਸੁੱਟੋ"
நீர்வீழ்ச்சி வகைப்பாடு,ਉਭਾਰ ਵਰਗੀਕਰਣ
"பிளவு, பாதி","ਵਿਭਾਜਨ, ਅੱਧਾ"
அகராதி,ਸ਼ਬਦਕੋਸ਼
வேறுபட்ட கணக்கீடு,ਵਿਭਾਜਨ ਕੈਲਕੂਲਸ
வகையீட்டு சமன்பாடு,ਅੰਤਰ ਸਮੀਕਰਨ
வேறுபட்ட சூத்திரம்,ਅੰਤਰ ਫਾਰਮੂਲਾ
வேறுபட்ட முறை,ਅੰਤਰ ਵਿਧੀ
தொகுப்புகளின் வேறுபாடு,ਸੈੱਟ ਦੇ ਅੰਤਰ
வேறுபடுத்தக்கூடியது,ਵੱਖ ਕਰਨ ਯੋਗ
வேறுபட்ட வளைவு,ਅੰਤਰ ਵਕਰ
வேறுபட்ட செயல்பாடு,ਅੰਤਰ ਫੰਕਸ਼ਨ
"வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு","ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰਜਾਮੀ, ਅੰਤਰ"
வேறுபட்ட கணிதம்,ਅੰਤਰ ਗਣਿਤ
வேறுபட்ட குணகம்,ਵਿਭਿੰਨ ਗੁਣਾਂਕ
வகையீட்டு சமன்பாடு,ਅੰਤਰ ਸਮੀਕਰਨ
வேறுபட்ட மோதல்,ਵਿਭਿੰਨ ਟੱਕਰ
வேறுபட்ட சூத்திரம்,ਅੰਤਰ ਫਾਰਮੂਲਾ
வேறுபட்ட செயல்பாடு,ਅੰਤਰ ਫੰਕਸ਼ਨ
வேறுபட்ட வடிவவியல்,ਵਿਭਿੰਨ ਜਿਓਮੈਟਰੀ
உயர் வரிசை வேறுபாடு,ਉੱਚ ਕ੍ਰਮ ਅੰਤਰ
வேறுபட்ட பிரிவு,ਵਿਭਿੰਨ ਭਾਗ
வேறுபடுத்தி,ਵੱਖਰਾ
"வேறுபாடு, வேறுபாடு","ਭਿੰਨਤਾ, ਵਿਭਿੰਨਤਾ"
வேறுபட்ட சூத்திரம்,ਅੰਤਰ ਫਾਰਮੂਲਾ
திசையன் வேறுபாடு,ਵੈਕਟਰ ਦਾ ਅੰਤਰ
"பரவல், பரவல்","ਫੈਲਾਅ, ਫੈਲਾਅ"
"எண், டயடம், விரல்","ਸੰਖਿਆ, ਡਾਇਡੇਮ, ਉਂਗਲੀ"
டிஜிட்டல் கணினி,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
அங்கி தத்,ਅੰਕੀ ਦੱਤ
"அளவு, அகலம், பரிமாணம், சக்தி","ਸੀਮਾ, ਚੌੜਾਈ, ਮਾਪ, ਸ਼ਕਤੀ"
பரிமாணம்,ਆਯਾਮ
பரிமாணமற்ற,ਅਯਾਮ ਰਹਿਤ
சமன்பாடு பரிமாணம்,ਸਮੀਕਰਨ ਮਾਪ
டியோபாண்டஸ் சமன்பாடு,ਡਾਇਓਫੈਂਟਸ ਦਾ ਸਮੀਕਰਨ
வீழ்ச்சியின் கோணம்,ਡਿੱਗਣ ਦਾ ਕੋਣ
இருமுனை ஒருங்கிணைப்புகள்,ਡਾਇਪੋਲ ਕੋਆਰਡੀਨੇਟਸ
இருமுனை,dipole
இருபிரமிட்,bipyramid
dirac டெல்டா செயல்பாடு,dirac ਡੈਲਟਾ ਫੰਕਸ਼ਨ
பொதுவான தொடுகோடு,ਆਮ ਸਪਰਸ਼
வலது கோணம்,ਸੱਜੇ ਕੋਣ
நேரடியான இணைப்பு,ਸਿੱਧੀ ਲਾਈਨ
விண்வெளி வழித்தோன்றல்,ਸਪੇਸ ਡੈਰੀਵੇਟਿਵ
"டிகோசின், டிகோ-கொசைன்","dicosine, dico-cosine"
அதிகபட்ச திசை,ਅਧਿਕਤਮ ਦੀ ਦਿਸ਼ਾ
திட்ட திசை,ਪ੍ਰੋਜੈਕਸ਼ਨ ਦਿਸ਼ਾ
திசை விகிதம்,ਦਿਸ਼ਾ ਅਨੁਪਾਤ
ஒழுங்குமுறை வட்டம்,ਰੈਗੂਲੇਟਰੀ ਚੱਕਰ
ஒழுங்குமுறை வட்டம்,ਰੈਗੂਲੇਟਰ ਚੱਕਰ
அனுலோமா தயாரிப்பு,ਅਨੁਲੋਮਾ ਉਤਪਾਦ
"நேரடி ஆதாரம், நேரடி ஆதாரம்","ਸਿੱਧਾ ਸਬੂਤ, ਸਿੱਧਾ ਸਬੂਤ"
வரிசை விகிதம்,ਕ੍ਰਮਵਾਰ ਅਨੁਪਾਤ
விதி,ਕਿਸਮਤ
அனுலோம தொகை,ਅਨੁਲੋਮਾ ਜੋੜ
பிரிக்கப்பட்ட தொகுப்பு,ਵੱਖ ਕੀਤਾ ਸੈੱਟ
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","ਵਿਗਾੜ, ਵਿਗਾੜ, ਬਰੇਕ"
வழித்தோன்றலின் தொடர்ச்சியின்மை,ਡੈਰੀਵੇਟਿਵ ਦੀ ਖੰਡਨਤਾ
முதல் வகை இடைநிறுத்தம்,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
இரண்டாவது வகை இடைநிறுத்தம்,ਦੂਜੀ ਕਿਸਮ ਦੀ ਰੁਕਾਵਟ
இடைவிடாத விநியோகம்,ਲਗਾਤਾਰ ਵੰਡ
இடைவிடாத செயல்பாடு,ਲਗਾਤਾਰ ਫੰਕਸ਼ਨ
இடைவிடாத மாறுபாடு,ਲਗਾਤਾਰ ਅੰਤਰ
துகள்கள்,ਕਣ
இடைவிடாத விநியோகம்,ਲਗਾਤਾਰ ਵੰਡ
இடைவிடாத நிகழ்தகவு விநியோகம்,ਨਿਰੰਤਰ ਸੰਭਾਵਨਾ ਵੰਡ
இடைவிடாத சீரற்ற மாறி,ਲਗਾਤਾਰ ਬੇਤਰਤੀਬ ਵੇਰੀਏਬਲ
இடைவிடாத மாதிரி இடம்,ਲਗਾਤਾਰ ਨਮੂਨਾ ਸਪੇਸ
தனித்த மொத்த,ਵੱਖਰਾ ਕੁੱਲ
தனித்துவமான மக்கள் தொகை,ਵੱਖਰੀ ਆਬਾਦੀ
தனித்துவமான நிலை,ਵੱਖ ਰਾਜ
இடைவிடாத மாறுபாடு,ਲਗਾਤਾਰ ਅੰਤਰ
விநியோக வரி,ਵਿਤਰਕ ਟੈਕਸ
பாரபட்சமான பகுப்பாய்வு,ਪੱਖਪਾਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
பிரிந்த,ਅਸੰਬੰਧਿਤ
முரண்பட்ட நிகழ்வு,ਅਸੰਬੰਧਿਤ ਘਟਨਾ
பிரிக்கப்பட்ட தொகுப்பு,ਵੱਖ ਕੀਤਾ ਸੈੱਟ
இணையான செருகல்,ਡਿਸਜੋਇੰਟ ਸੰਮਿਲਨ
"விலகல், பகுத்தறிவுத் தொகை","ਖੰਡਨ, ਤਰਕਸ਼ੀਲ ਜੋੜ"
"சிதறல், சிதறல்","ਖਿੰਡਾਉਣਾ, ਖਿੰਡਾਉਣਾ"
சிதறல் விளக்கப்படம்,ਫੈਲਾਅ ਚਾਰਟ
சிதறல் குறியீடு,ਫੈਲਾਅ ਸੂਚਕਾਂਕ
சிதறல் வரைபடம்,ਫੈਲਾਅ ਚਿੱਤਰ
சிதறல் அணி,ਫੈਲਾਅ ਮੈਟਰਿਕਸ
இடப்பெயர்ச்சி,ਵਿਸਥਾਪਨ
கண்காட்சி,ਪ੍ਰਦਰਸ਼ਨੀ
பணியகம்,ਕੰਸੋਲ
"சீரற்ற, சீரற்ற","ਅਸਮਾਨ, ਅਸਮਾਨ"
சிதறடிக்கும் சக்தி,dissipating ਫੋਰਸ
தூர செயல்பாடு,ਦੂਰੀ ਫੰਕਸ਼ਨ
தூர மாடுலஸ்,ਦੂਰੀ ਮਾਡਿਊਲਸ
விநியோகிக்காதது,ਗੈਰ-ਵਿਤਰਕ
"விநியோக விதி, விநியோக விதி","ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ"
"கலைக்க, கலைக்க","ਖਿਲਾਰਨਾ, ਵਿਗਾੜਨਾ"
"வேற்றுமை, வேற்றுமை, வேற்றுமை","ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ"
வேறுபாடு தேற்றம்,ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ
மாறுபட்ட,ਵੱਖਰੇ
மாறுபட்ட வரம்பு,ਵੱਖ-ਵੱਖ ਸੀਮਾ
பிளவு வேறுபாடு,ਵੰਡਿਆ ਅੰਤਰ
"வகுத்தல், வகுத்தல்","ਵੰਡਣਯੋਗਤਾ, ਵੰਡਣਯੋਗਤਾ"
"வகுபடக்கூடிய, வகுபடக்கூடிய","ਵੰਡਣਯੋਗ, ਵੰਡਣਯੋਗ"
"பிரிவு, பிரிவு, பிரிவு","ਵੰਡ, ਵੰਡ, ਵੰਡ"
பிரிவு அல்காரிதம்,ਡਿਵੀਜ਼ਨ ਐਲਗੋਰਿਦਮ
பிளவு வளையம்,ਸਪਲਿਟ ਰਿੰਗ
நாற்கர,ਚਤੁਰਭੁਜ
தசாகோணம்,ਡੇਕਗਨ
"டொமைன், டொமைன், மாகாணம், பிரதேசம்","ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ"
செயல்பாட்டின் களம்,ਫੰਕਸ਼ਨ ਦਾ ਡੋਮੇਨ
வரையறை-மாகாணம்,ਪਰਿਭਾਸ਼ਾ-ਪ੍ਰਾਂਤ
இருப்பு நிலை,ਹੋਂਦ ਦੀ ਸਥਿਤੀ
மேலெழுந்து சாதனம்,ਓਵਰਰਾਈਡਿੰਗ ਡਿਵਾਈਸ
டாப்ளர் விளைவு,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
"புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு","ਬਿੰਦੂ ਉਤਪਾਦ, ਸਕੇਲਰ ਉਤਪਾਦ"
புள்ளியிடப்பட்ட வளைவு,ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ
இரட்டை வேறுபாடு,ਦੋਹਰਾ ਅੰਤਰ
இரட்டை அதிவேக விநியோகம்,ਡਬਲ ਘਾਤ ਅੰਕੀ ਵੰਡ
இரட்டை சுருள்,ਡਬਲ ਕੋਇਲ
பைனரி ஒருங்கிணைப்பு,ਬਾਈਨਰੀ ਅਟੁੱਟ
பைனரி ஒருங்கிணைப்பு,ਬਾਈਨਰੀ ਏਕੀਕਰਣ
இரட்டை வரம்பு,ਡਬਲ ਸੀਮਾ
இரட்டை மாதிரி நிகழ்வு,ਡਬਲ ਨਮੂਨਾ ਲੈਣ ਦੀ ਘਟਨਾ
இரட்டை வரிசை,ਡਬਲ ਕ੍ਰਮ
இரட்டை தொடர்,ਡਬਲ ਸੀਰੀਜ਼
இரட்டை இணைக்கப்பட்ட குறியீடு,ਡਬਲ-ਅਟੈਚਡ ਨੋਟੇਸ਼ਨ
இரட்டை தொகுப்பு,ਡਬਲ ਸੰਕਲਨ
கீழ்நோக்கிய முடுக்கம்,ਹੇਠਾਂ ਵੱਲ ਪ੍ਰਵੇਗ
கீழ்நோக்கிய இடப்பெயர்ச்சி,ਹੇਠਾਂ ਵੱਲ ਵਿਸਥਾਪਨ
கீழ்நோக்கிய இயக்கம்,ਹੇਠਾਂ ਵੱਲ ਮੋਸ਼ਨ
கீழ்நோக்கிய வேகம்,ਹੇਠਾਂ ਵੱਲ ਦੀ ਗਤੀ
இழுவை,ਖਿੱਚ
இழுவை சக்தி,ਟ੍ਰੈਕਸ਼ਨ ਫੋਰਸ
"இரட்டை இருமை,",ਦੋਹਰਾ ਦਵੈਤ
இரட்டை அடிப்படை,ਦੋਹਰਾ ਅਧਾਰ
இரட்டை உள் தயாரிப்பு,ਦੋਹਰਾ ਅੰਦਰੂਨੀ ਉਤਪਾਦ
இரட்டை நேரியல் நிரலாக்க சிக்கல்,ਦੋਹਰੀ ਲੀਨੀਅਰ ਪ੍ਰੋਗਰਾਮਿੰਗ ਸਮੱਸਿਆ
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","ਡਬਲ ਓਪਰੇਸ਼ਨ, ਦੋਹਰੀ ਕਾਰਵਾਈ"
இரட்டை பிரச்சனை,ਦੋਹਰੀ ਸਮੱਸਿਆ
இரட்டை ஒற்றை அல்காரிதம்,ਦੋਹਰਾ ਸਿੰਗਲ ਐਲਗੋਰਿਦਮ
இரட்டை ஒற்றை முறை,ਦੋਹਰਾ ਸਿੰਗਲ ਢੰਗ
இரட்டை இடம்,ਦੋਹਰੀ ਸਪੇਸ
இரட்டை மாறி,ਦੋਹਰਾ ਵੇਰੀਏਬਲ
இரட்டை திசையன் இடம்,ਦੋਹਰੀ ਵੈਕਟਰ ਸਪੇਸ
அமைதியான குறியீடு,ਚੁੱਪ ਸੂਚਕਾਂਕ
அமைதியான அடிக்குறிப்பு,ਚੁੱਪ ਫੁੱਟਰ
அமைதியான ஒப்பந்தம்,ਚੁੱਪ ਇਕਰਾਰਨਾਮਾ
அமைதியான மாறி,ਚੁੱਪ ਵੇਰੀਏਬਲ
நகல்,ਨਕਲ
மாறும்,ਗਤੀਸ਼ੀਲ
மாறும் அமைப்பு,ਗਤੀਸ਼ੀਲ ਸਿਸਟਮ
மாறும் தேவை செயல்பாடு,ਗਤੀਸ਼ੀਲ ਮੰਗ ਫੰਕਸ਼ਨ
டைனமிக் மாதிரி,ਗਤੀਸ਼ੀਲ ਮਾਡਲ
மாறும் நிரலாக்க,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ
மாறும் நிரலாக்க அணுகுமுறை,ਡਾਇਨਾਮਿਕ ਪ੍ਰੋਗਰਾਮਿੰਗ ਪਹੁੰਚ
டைனமிக் நிரலாக்க நுட்பங்கள்,ਗਤੀਸ਼ੀਲ ਪ੍ਰੋਗਰਾਮਿੰਗ ਤਕਨੀਕ
"இயக்கவியல், இயக்கவியல்","ਗਤੀਸ਼ੀਲਤਾ, ਗਤੀਸ਼ੀਲਤਾ"
துகள் இயக்கவியல்,ਕਣ ਗਤੀਸ਼ੀਲਤਾ
கடினமான உடல் இயக்கவியல்,ਸਖ਼ਤ ਸਰੀਰ ਦੀ ਗਤੀਸ਼ੀਲਤਾ
"பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)","ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ, ਧਰਤੀ ਸੰਪਰਕ (ਵਰ.)"
பூகம்பத்தின் தீவிரம்,ਭੂਚਾਲ ਦੀ ਤੀਬਰਤਾ
விசித்திரத்தன்மை,ਸਨਕੀਤਾ
அனுமானம்,ਧਾਰਨਾ
பொருளாதார கணிப்பு,ਆਰਥਿਕ ਪੂਰਵ ਅਨੁਮਾਨ
பொருளாதார நிபுணர்,ਅਰਥ ਸ਼ਾਸਤਰੀ
பொருளாதார அளவியல்,ਅਰਥ ਗਣਿਤ
பொருளாதாரம்,ਅਰਥ ਸ਼ਾਸਤਰ
"கோர், விளிம்பு, கண்ணீர்","ਕੋਰ, ਕਿਨਾਰਾ, ਅੱਥਰੂ"
ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்,ਸਮੁੱਚੇ ਕੋਰ ਦਾ ਸਾਹਮਣਾ ਕਰਨਾ
செயல்திறன் குறியீடு,ਕੁਸ਼ਲਤਾ ਸੂਚਕਾਂਕ
பண்பு உறுப்பு,ਗੁਣ ਤੱਤ
பண்பு செயல்பாடு,ਵਿਸ਼ੇਸ਼ਤਾ ਫੰਕਸ਼ਨ
"ஈஜென் மதிப்பு, பண்பு மதிப்பு","eigen ਮੁੱਲ, ਗੁਣ ਮੁੱਲ"
பண்பு மதிப்பு சமன்பாடு,ਗੁਣ ਮੁੱਲ ਸਮੀਕਰਨ
"ஈஜென் திசையன், பண்பு திசையன்","ਈਜੇਨ ਵੈਕਟਰ, ਗੁਣ ਵੈਕਟਰ"
மீள்,ਲਚਕੀਲੇ
மீள் நடிகர்,ਲਚਕੀਲੇ ਪਲੱਸਤਰ
மீள் சமநிலை,ਲਚਕੀਲੇ ਸੰਤੁਲਨ
நெகிழ்ச்சி,ਲਚਕਤਾ
நெகிழ்ச்சி பக்கம்,ਲਚਕੀਲਾ ਪੰਨਾ
"மின்னணு கணினி, மின்னணு கணினி","ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ, ਇਲੈਕਟ੍ਰਾਨਿਕ ਕੰਪਿਊਟਰ"
"உறுப்பு, உறுப்பு, உறுப்பு","ਤੱਤ, ਤੱਤ, ਤੱਤ"
ஆரம்ப நெடுவரிசை செயல்பாடு,ਸ਼ੁਰੂਆਤੀ ਕਾਲਮ ਕਾਰਵਾਈ
ஆரம்ப நிகழ்வு,ਸ਼ੁਰੂਆਤੀ ਘਟਨਾ
ஆரம்ப செயல்பாடு,ਸ਼ੁਰੂਆਤੀ ਫੰਕਸ਼ਨ
துவக்க செயல்பாடு,ਸ਼ੁਰੂਆਤੀ ਕਾਰਵਾਈ
ஆரம்ப முடிவுகள்,ਸ਼ੁਰੂਆਤੀ ਨਤੀਜੇ
ஆரம்ப நிகழ்தகவு விதி,ਸ਼ੁਰੂਆਤੀ ਸੰਭਾਵਨਾ ਨਿਯਮ
தொடக்க வரி செயல்பாடு,ਲਾਈਨ ਓਪਰੇਸ਼ਨ ਸ਼ੁਰੂ ਕਰਨਾ
"அழித்து, அழித்து,","ਨਾਸ ਕਰਨਾ, ਨਸ਼ਟ ਕਰਨਾ"
தீர்வு செயல்முறை,ਰੈਜ਼ੋਲੂਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
"நீள்வட்டம், நீள்வட்டம்","ਅੰਡਾਕਾਰ, ਅੰਡਾਕਾਰ"
நீள்வட்டம்,ਅੰਡਾਕਾਰ
நீள்வட்டம்,ਅੰਡਾਕਾਰ
நீள்வட்ட மேற்பரப்பு,ਅੰਡਾਕਾਰ ਸਤਹ
நீள்வட்ட உடல்,ਅੰਡਾਕਾਰ ਸਰੀਰ
உட்பொதித்தல்,ਏਮਬੈਡਿੰਗ
உமிழ்வுகள்,ਨਿਕਾਸ
அனுபவ நம்பிக்கை,ਅਨੁਭਵੀ ਭਰੋਸਾ
அனுபவ சூத்திரம்,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
அனுபவ நிகழ்தகவு,ਅਨੁਭਵੀ ਸੰਭਾਵਨਾ
அனுபவ உறவு,ਅਨੁਭਵੀ ਸਬੰਧ
வெற்று தொகுப்பு,ਖਾਲੀ ਸੈੱਟ
கட்டுப்பட்டது,ਬੰਨ੍ਹਿਆ ਹੋਇਆ
"குறியாக்கம், குறியாக்கம்","ਏਨਕੋਡਿੰਗ, ਕੋਡਿੰਗ"
இயங்கக்கூடிய தன்மை,ਅੰਤਰਕਾਰਜਸ਼ੀਲਤਾ
இறுதி புள்ளி,ਅੰਤ ਬਿੰਦੂ
வகுப்பு இடைவெளியின் இறுதிப் புள்ளி,ਕਲਾਸ ਅੰਤਰਾਲ ਦਾ ਅੰਤ ਬਿੰਦੂ
ஆற்றல்,ਊਰਜਾ
ஆற்றல் வேக கூறு,ਊਰਜਾ-ਮੋਮੈਂਟਮ ਕੰਪੋਨੈਂਟ
நுழைவு மாறி,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
கணக்கிடக்கூடிய தொகுப்பு,ਗਿਣਨਯੋਗ ਸੈੱਟ
"எண்ணு, எண்ணு","ਗਿਣਤੀ, ਗਿਣਤੀ"
"சம, சம, சம, சம","ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ, ਬਰਾਬਰ"
"சமத்துவம், சமத்துவம்","ਸਮਾਨਤਾ, ਸਮਾਨਤਾ"
வாய்ப்பு,ਸੰਭਾਵਨਾ
கூட நிகழ்தகவு தேர்வு முறை,ਵੀ ਸੰਭਾਵਨਾ ਚੋਣ ਵਿਧੀ
சமன்,ਬਰਾਬਰ
"சமன்பாடு, சமன்பாடு","ਸਮੀਕਰਨ, ਸਮੀਕਰਨ"
இருபடி சமன்பாடு,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
இருபடி சமன்பாடு,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
இருபடி சமன்பாடு,ਚਤੁਰਭੁਜ ਸਮੀਕਰਨ
"பூமத்திய ரேகை, பூமத்திய ரேகை, நடுக்கோடு","ਭੂਮੱਧ ਰੇਖਾ, ਭੂਮੱਧ ਰੇਖਾ, ਮੱਧ ਰੇਖਾ"
சீரான,ਇਕਸਾਰ
சமபக்க,ਬਰਾਬਰ
"சமநிலை, சமநிலை, சமநிலை","ਸੰਤੁਲਨ, ਸੰਤੁਲਨ, ਸੰਤੁਲਨ"
சக்தி சமநிலை,ਬਲ ਸੰਤੁਲਨ
சமநிலை புள்ளி,ਸੰਤੁਲਨ ਬਿੰਦੂ
சமத்துவம்,ਸਮਾਨਤਾ
சமநிலை வகுப்பு,ਸਮਾਨਤਾ ਵਰਗ
சமமான உறவு,ਸਮਾਨਤਾ ਸਬੰਧ
"சமமான, சமமான (வி.), சமமான (எட்.)","ਬਰਾਬਰ, ਬਰਾਬਰ (v.), ਬਰਾਬਰ (ed.)"
சமமான மேட்ரிக்ஸ்,ਬਰਾਬਰ ਮੈਟ੍ਰਿਕਸ
சமமான தொகுப்பு,ਬਰਾਬਰ ਸੈੱਟ
போக்குகள்,ਰੁਝਾਨ
"பிழை, தவறு, தவறு, துல்லியமின்மை","ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ, ਗਲਤੀ"
பிழை பகுப்பாய்வு,ਗਲਤੀ ਵਿਸ਼ਲੇਸ਼ਣ
பிழை குறியீடு,ਗਲਤੀ ਕੋਡ
பிழை குணகம்,ਗਲਤੀ ਗੁਣਾਂਕ
சதுர சராசரி பிழை,ਵਰਗ ਮਤਲਬ ਗਲਤੀ
முதல் வகை பிழை,ਪਹਿਲੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
இரண்டாவது வகை பிழை,ਦੂਜੀ ਕਿਸਮ ਦੀ ਗਲਤੀ
தப்பிக்கும் நிகழ்தகவு,ਬਚਣ ਦੀ ਸੰਭਾਵਨਾ
தப்பிக்கும் வேகம்,ਬਚਣ ਦੀ ਗਤੀ
E. ஷ்மிட்டின் அணிதிரட்டல் செயல்முறை,ਈ. ਸ਼ਮਿਟ ਮੋਬਿਲਾਈਜ਼ੇਸ਼ਨ ਪ੍ਰਕਿਰਿਆ
சகஜமாகப்பழகு,ਬਾਹਰੀ
"அத்தியாவசியமான, அத்தியாவசியமான","ਜ਼ਰੂਰੀ, ਜ਼ਰੂਰੀ"
கிட்டத்தட்ட தனித்துவமானது,ਲਗਭਗ ਵਿਲੱਖਣ
