Marathi,Gujarati
डायल,ડાયલ
टॅपर्ड डायाफ्राम,ટેપર્ડ ડાયાફ્રેમ
डेझी साखळी,ડેઝી સાંકળ
मुद्रांक आकार,સ્ટેમ્પ માપ
डायलेक्ट्रिक शोषण,ડાઇલેક્ટ્રિક શોષણ
डायलेक्ट्रिक कोटिंग,ડાઇલેક્ટ્રિક કોટિંગ
डायलेक्ट्रिक पॉइंट,ડાઇલેક્ટ્રિક બિંદુ
"डायलेक्ट्रिक नुकसान, डायलेक्ट्रिक नुकसान,","ડાઇલેક્ટ્રિક નુકશાન, ડાઇલેક્ટ્રિક નુકશાન"
विभेदक एम्पलीफायर,વિભેદક એમ્પ્લીફાયર
विभेदक एम्पलीफायर,વિભેદક એમ્પ્લીફાયર
विभेदक कॅथोड ट्रेलिंग,વિભેદક કેથોડ પાછળનું
विभेदक ऑपरेटर,વિભેદક ઓપરેટર
विभेदक इनपुट व्होल्टेज,વિભેદક ઇનપુટ વોલ્ટેજ
विभेदक मोड,વિભેદક મોડ
विभेदक मोड संकेत,વિભેદક સ્થિતિ સંકેત
विभेदक जोडी,વિભેદક જોડી
विभेदक PSK,વિભેદક PSK
विभेदक सर्किट,વિભેદક સર્કિટ
विभेदक,વિભેદક
डिफ्यूज जंक्शन ट्रान्झिस्टर,ડિફ્યુઝ જંકશન ટ્રાન્ઝિસ્ટર
डिफ्यूज रेझिस्टर,પ્રસરેલું રેઝિસ્ટર
प्रसार,પ્રસરણ
प्रसार कॅपेसिटर,પ્રસરણ કેપેસિટર
डिजिटल फिल्टर,ડિજિટલ ફિલ્ટર
स्कोअर,સ્કોર
डिजिटल सर्किट,ડિજિટલ સર્કિટ
डिजिटल संप्रेषण,ડિજિટલ સંચાર
डिजिटल तुलनाकर्ता,ડિજિટલ તુલનાત્મક
डिजिटल संगणक,ડિજિટલ કમ્પ્યુટર
डिजिटल विलंब,ડિજિટલ વિલંબ
डिजिटल डिझाइन मायक्रोपॉवर,ડિજિટલ ડિઝાઇન માઇક્રોપાવર
डिजिटल प्रदर्शन,ડિજિટલ ડિસ્પ્લે
डिजिटल फिल्टर,ડિજિટલ ફિલ્ટર
डिजिटल फिल्टरिंग,ડિજિટલ ફિલ્ટરિંગ
संख्यात्मक तर्क,સંખ્યાત્મક તર્ક
संख्यात्मक तर्क,સંખ્યાત્મક તર્ક
डिजिटल पॉलिमीटर,ડિજિટલ પોલિમીટર
डिजिटल पॉलिमीटर,ડિજિટલ પોલિમીટર
डिजिटल पल्स,ડિજિટલ પલ્સ
डिजिटल सिग्नल प्रोसेसिंग,ડિજિટલ સિગ્નલ પ્રોસેસિંગ
डिजिटल दूरदर्शन,ડિજિટલ ટેલિવિઝન
डिजिटल अॅनालॉग कनवर्टर,ડિજિટલ એનાલોગ કન્વર્ટર
विमा,વીમા
आयामी समीकरण,પરિમાણીય સમીકરણ
डायोड,ડાયોડ
डायोड वैशिष्ट्ये,ડાયોડ લાક્ષણિકતાઓ
डायोड वैशिष्ट्यपूर्ण वक्र,ડાયોડ લાક્ષણિકતા વળાંક
डायोड डिटेक्टर,ડાયોડ ડિટેક્ટર
डायोड गुणक,ડાયોડ ગુણક
डायोड ट्रान्झिस्टर लॉजिक/डीटीएस,ડાયોડ ટ્રાન્ઝિસ્ટર લોજિક/ડીટીએસ
मुलगी,પુત્રી
nati स्विच,nati સ્વીચ
द्विगुणित,ડિપ્લોઇડ
द्विध्रुव,દ્વિધ્રુવ
द्विध्रुवीय अँटेना,દ્વિધ્રુવીય એન્ટેના
dirac,dirac
थेट पत्ता,સીધું સરનામું
थेट जोडणी,સીધું જોડાણ
डायरेक्ट मेमरी ऍक्सेस (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
थेट लेखन मुख्य भाग,ડાયરેક્ટ લેખન બોડી
दिशात्मक गेमेट,દિશાત્મક ગેમેટ
दिशात्मक लाभ,દિશાત્મક લાભ
दिशादर्शकता,દિશાસૂચકતા
दिशा अँटेना,દિશા એન્ટેના
अक्षम चौकशी,અસમર્થ તપાસ
डिसेम्बल,ડિસેમ્બલ
विसर्जन,નિમજ્જન
"विसर्जन दिवा, विसर्जन दिवा","નિમજ્જન દીવો, નિમજ્જન દીવો"
कण द्रव्य,સૂક્ષ્મ દ્રવ્ય
वितरण कर,વિતરણ કર
अवतल अँटेना,અંતર્મુખ એન્ટેના
डिस्क,ડિસ્ક
विस्थापन स्थिर (स्थिर),વિસ્થાપન સતત (સતત)
विस्थापन वर्तमान,વિસ્થાપન વર્તમાન
विस्थापन त्रुटी,વિસ્થાપન ભૂલ
प्रदर्शन,પ્રદર્શન
क्षय,સડો
विकृती,વિકૃતિ
विकृती नुकसान,વિરૂપતા નુકસાન
विरूपण वर्तमान श्रेणी,વિકૃતિ વર્તમાન શ્રેણી
विरूपण प्रवाह रॉट,વિકૃતિ પ્રવાહ રોટ
विकृती संवेदनशीलता,વિકૃતિ સંવેદનશીલતા
विरूपण लाभ मार्जिन,વિકૃતિ ગેઇન માર્જિન
विरूपण इनपुट प्रतिरोध,વિરૂપતા ઇનપુટ પ્રતિકાર
विकृती लूप लाभ,વિકૃતિ લૂપ ગેઇન
वितरित अॅम्प्लीफायर,વિતરિત એમ્પ્લીફાયર
वितरण गुणक,વિતરણ ગુણક
भिन्नता प्राप्तकर्ता,વિવિધતા પ્રાપ્તકર્તા
शून्य विभागणी चाचणी,શૂન્ય વિભાગ કસોટી
डी-लेयर,ડી-લેયર
आयनोस्फीअरचा डी-स्तर,આયનોસ્ફિયરનું ડી-સ્તર
डी-मॉस,ડી-મોસ
डॉल्बी बॉडी,ડોલ્બી બોડી
प्रभावी पोल,અસરકારક ધ્રુવ
प्रभावी ध्रुव प्रतिकार,અસરકારક ધ્રુવ પ્રતિકાર
देणगीदार कचरा,દાતા કચરો
देणगीदार साहित्य,દાતા સામગ્રી
काळजी न करण्याची स्थिती,કાળજી ન લેવાની સ્થિતિ
भेसळ,ભેળસેળ
डॉपलर प्रभाव,ડોપ્લર અસર
डॉपलर रडार,ડોપ્લર રડાર
डोसमीटर,ડોસીમીટર
पॉइंट मॅट्रिक्स,પોઈન્ટ મેટ્રિક્સ
पॉइंट नोटेशन,પોઈન્ટ નોટેશન
दुय्यम समस्या,ગૌણ મુદ્દો
bilayer कॅपेसिटर,બાયલેયર કેપેસિટર
binaural klystron,દ્વિસંગી ક્લીસ્ટ્રોન
द्विपक्षीय बार,દ્વિપક્ષીય બાર
द्विपक्षीय पीसी बोर्ड,દ્વિપક્ષીય પીસી બોર્ડ
दुहेरी चिन्हांकन,ડબલ માર્કિંગ
दुहेरी ट्रान्झिस्टर,ડબલ ટ્રાન્ઝિસ્ટર
ड्युअल ट्यून अॅम्प्लीफायर,ડ્યુઅલ ટ્યુન એમ્પ્લીફાયર
डबल लेयर ट्रान्झिस्टर अॅम्प्लिफायर,ડબલ લેયર ટ્રાન્ઝિસ્ટર એમ્પ્લીફાયર
दुप्पट,ડબલ્સ
व्यत्यय वेळ,વિક્ષેપ સમય
आउटपुट इलेक्ट्रोड,આઉટપુટ ઇલેક્ટ્રોડ
अनुगामी आउटपुट इलेक्ट्रोड,પાછળનું આઉટપુટ ઇલેક્ટ્રોડ
d राम,ડી રેમ
d राम,ડી રેમ
रनऑफ सेल,વહેણ કોષ
प्रवाह प्रवाह,વહેતો પ્રવાહ
प्रवाह वेग,વહેણ વેગ
छिद्र पाडणे टेप,છિદ્રિત ટેપ
ऑपरेटर बस,ઓપરેટર બસ
ऑपरेटिंग स्टेज,ઓપરેટિંગ સ્ટેજ
अधर्म,અન્યાય
कोरडा सेल,શુષ્ક કોષ
कोरडे कोरीव काम,શુષ્ક કોતરણી
कोरडा चित्रपट,સૂકી ફિલ્મ
कोरडे स्विचिंग,ડ્રાય સ્વિચિંગ
ड्रायस्टास आर्ट डिस्प्लेसर,ડ્રાયસ્ટાસ આર્ટ ડિસ્પ્લેસર
डी.टी.ई.,તા
dtl (डायोड ट्रान्झिस्टर लॉजिक),dtl (ડાયોડ ટ્રાન્ઝિસ્ટર તર્ક)
"ड्वेगेट फेट, ड्वेगेट एफ. ई.टी.","દ્વિગેટ ફેટ, ડ્વાઇગેટ એફ. ઇ.ટી."
दुहेरी जुळणी,ડ્યુઅલ મેચિંગ
जोडप्याचे प्रसारण,દંપતી ટ્રાન્સમિશન
दुहेरी वाचन समन्वयक,ડબલ રીડ કોઓર્ડિનેટર
"ड्युअल-डिफरन्स अॅनालॉग, डिजिटल कनवर्टर","ડ્યુઅલ-ડિફરન્સ એનાલોગ, ડિજિટલ કન્વર્ટર"
द्विध्रुवीय बदल,દ્વિધ્રુવ પરિવર્તન
डबल फॉलो व्होल्टेज कंट्रोलर,ડબલ ફોલો વોલ્ટેજ કંટ્રોલર
द्वैत,દ્વૈત
दुहेरी पंक्ती,ડબલ પંક્તિવાળી
मूक अँटेना,મૌન એન્ટેના
डुप्लेक्स ट्रान्समिशन,ડુપ્લેક્સ ટ્રાન્સમિશન
उपयुक्तता प्रमाण,ઉપયોગિતા ગુણોત્તર
उपयुक्तता गुणोत्तर मॉड्यूलेशन,ઉપયોગિતા ગુણોત્તર મોડ્યુલેશન
dB-25 कनेक्टर,dB-25 કનેક્ટર
निवासस्थान,રહેઠાણ
डायनॅमिक वैशिष्ट्ये,ગતિશીલ લાક્ષણિકતાઓ
डायनॅमिक वैशिष्ट्ये,ગતિશીલ લાક્ષણિકતાઓ
डायनॅमिक प्रवाह,ગતિશીલ પ્રવાહ
डायनॅमिक प्रतिबाधा,ગતિશીલ અવબાધ
"डायनॅमिक लोड लाइन, लोड लाइन","ડાયનેમિક લોડ લાઇન, લોડ લાઇન"
डायनॅमिक मेमरी,ગતિશીલ મેમરી
व्हेरिएबल मेमरी सेल,ચલ મેમરી સેલ
डायनॅमिक मेमरी रिफ्रेशर,ડાયનેમિક મેમરી રિફ્રેશર
डायनॅमिक माउस उलथापालथ,ગતિશીલ માઉસ વ્યુત્ક્રમ
डायनॅमिक रॅम डायनॅमिक रॅम,ડાયનેમિક રેમ ડાયનેમિક રેમ
डायनॅमिक श्रेणी,ગતિશીલ શ્રેણી
डायनॅमिक प्रतिकार,ગતિશીલ પ્રતિકાર
डायनॅमिक विस्थापन रजिस्टर,ડાયનેમિક ડિસ્પ્લેસમેન્ટ રજિસ્ટર
डायनॅमिक चाचणी,ગતિશીલ પરીક્ષણ
डायनॅमिक व्हिडिओ रँडम ऍक्सेस मेमरी (DVRAM),ડાયનેમિક વિડિયો રેન્ડમ એક્સેસ મેમરી (DVRAM)
डायनॅमो,ડાયનેમો
डायनामोमीटर,ડાયનેમોમીટર
डायनिट्रॉन ऑसिलेटर,ડિનિટ્રોન ઓસિલેટર
"लवकर परिणाम, लवकर परिणाम","પ્રારંભિક અસર, પ્રારંભિક અસર"
ई रोम,e એક રોમ
पृथ्वी कनेक्टिव्हिटी,પૃથ્વી જોડાણ
ग्राउंड स्टेशन,ગ્રાઉન્ડ સ્ટેશન
एबर्स-मॉल-समीकरण,એબર્સ-મૌલ-સમીકરણ
एबर्स-मॉल-मॉडेल,એબર્સ-મૌલ-મોડલ
प्रतिध्वनी,પડઘો
विरोधी प्रतिध्वनी,વિરોધી પડઘો
एडी वर्तमान,એડી વર્તમાન
स्ट्रँड कनेक्टर,સ્ટ્રાન્ડ કનેક્ટર
कोर डिटेक्टर,કોર ડિટેક્ટર
कोर ट्रिगर फ्लिप फ्लॉप,કોર ટ્રિગર ફ્લિપ ફ્લોપ
कोर ट्रिगर कुंडी,કોર ટ્રિગર લેચ
एडिसन प्रभाव,એડિસન અસર
संपादक,સંપાદક
प्रभावी क्षेत्र,અસરકારક વિસ્તાર
प्रभावी प्रवाह,અસરકારક પ્રવાહ
प्रभावी ग्राउंड त्रिज्या,અસરકારક જમીન ત્રિજ્યા
प्रभावी उंची,અસરકારક ઊંચાઈ
प्रभावी लांबी,અસરકારક લંબાઈ
प्रभावी वस्तुमान,અસરકારક સમૂહ
प्रभावी विकिरण शक्ती,અસરકારક વિકિરણ શક્તિ
प्रभावी व्होल्टेज,અસરકારક વોલ્ટેજ
कार्यक्षमता,કાર્યક્ષમતા
E.E.P. रॉम,E.E.P. રોમ
आयकॉनल समीकरण,આઇકોનલ સમીકરણ
व्यस्त क्षमता,વ્યસ્ત ક્ષમતા
ई-स्तर,ઇ-લેયર
विद्युतप्रवाह,વીજ પ્રવાહ
विद्युत क्षेत्र,ઇલેક્ટ્રિક ક્ષેત્ર
विद्युत क्षेत्राची तीव्रता,ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા
विद्युत प्रवाह ओळी,ઇલેક્ટ્રિક વર્તમાન રેખાઓ
विद्युत क्षमता,ઇલેક્ટ્રિક સંભવિત
विद्युत शॉक,વીજળી
इलेक्ट्रो-सोल्डर,ઇલેક્ટ્રો-સોલ્ડર
विद्युत लहर,ઇલેક્ટ્રિક તરંગ
विद्युत लांबी,વિદ્યુત લંબાઈ
विद्युत शक्ती,વિદ્યુત શક્તિ
वीज,વીજળી
ईसीजी,ઇસીજી
इलेक्ट्रिक डायनॅमो मीटर,ઇલેક્ટ્રિક ડાયનેમો મીટર
इलेक्ट्रोड,ઇલેક્ટ્રોડ
इलेक्ट्रोड प्रवाह,ઇલેક્ટ્રોડ વર્તમાન
इलेक्ट्रोल्युमिनेसन्स,ઇલેક્ટ્રોલ્યુમિનેસેન્સ
इलेक्ट्रोल्युमिनेसेंट डिस्प्ले,ઇલેક્ટ્રોલ્યુમિનેસન્ટ ડિસ્પ્લે
गॅल्व्हनिक अलगाव,ગેલ્વેનિક અલગતા
इलेक्ट्रोलाइट,ઇલેક્ટ્રોલાઇટ
इलेक्ट्रोलाइटिक कॅपेसिटर,ઇલેક્ટ્રોલિટીક કેપેસિટર
इलेक्ट्रोलाइटिक कॅपेसिटर,ઇલેક્ટ્રોલિટીક કેપેસિટર
इलेक्ट्रोमॅग्नेट,ઇલેક્ટ્રોમેગ્નેટ
इलेक्ट्रोमॅग्नेटिक ऊर्जा,ઇલેક્ટ્રોમેગ્નેટિક ઊર્જા
इलेक्ट्रोमॅग्नेटिक प्रेरण,ઇલેક્ટ્રોમેગ્નેટિક ઇન્ડક્શન
"इलेक्ट्रोमॅग्नेटिक हस्तक्षेप, EMI","ઇલેક્ટ્રોમેગ્નેટિક હસ્તક્ષેપ, EMI"
इलेक्ट्रोमॅग्नेटिक स्पेक्ट्रम,ઇલેક્ટ્રોમેગ્નેટિક સ્પેક્ટ્રમ
इलेक्ट्रोमॅग्नेटिक लहर,ઇલેક્ટ્રોમેગ્નેટિક તરંગ
विद्युत चुंबकत्व,ઇલેક્ટ્રોમેગ્નેટિઝમ
इलेक्ट्रो मेकॅनिकल फिल्टर,ઇલેક્ટ્રો મિકેનિકલ ફિલ્ટર
इलेक्ट्रोमीटर,ઇલેક્ટ્રોમીટર
विद्युतचुंबकिय बल,ઇલેક્ટ્રોમોટિવ બળ
इलेक्ट्रॉन,ઇલેક્ટ્રોન
इलेक्ट्रॉन बीम,ઇલેક્ટ્રોન બીમ
इलेक्ट्रॉन चार्ज,ઇલેક્ટ્રોન ચાર્જ
इलेक्ट्रॉन उत्सर्जन,ઇલેક્ટ્રોન ઉત્સર્જન
इलेक्ट्रॉन प्रवाह,ઇલેક્ટ્રોન પ્રવાહ
इलेक्ट्रॉन वायू,ઇલેક્ટ્રોન ગેસ
इलेक्ट्रॉन उपकरण,ઇલેક્ટ્રોન ઉપકરણ
इलेक्ट्रॉन भोक जोडी,ઇલેક્ટ્રોન છિદ્ર જોડી
इलेक्ट्रॉन मायक्रोस्कोप,ઇલેક્ટ્રોન માઇક્રોસ્કોપ
इलेक्ट्रॉन कक्षा,ઇલેક્ટ્રોન ભ્રમણકક્ષા
इलेक्ट्रॉन शेल,ઇલેક્ટ્રોન શેલ
इलेक्ट्रॉन व्होल्ट,ઇલેક્ટ્રોન વોલ્ટ
इलेक्ट्रॉन वेव्ह ट्यूब,ઇલેક્ટ્રોન વેવ ટ્યુબ
इलेक्ट्रॉनिक चार्ज,ઇલેક્ટ્રોનિક ચાર્જ
इलेक्ट्रॉनिक डेटा ताण,ઇલેક્ટ્રોનિક ડેટા તણાવ
इलेक्ट्रॉनिक डेटा प्रोसेसिंग,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
इलेक्ट्रॉनिक की,ઇલેક્ટ્રોનિક કી
इलेक्ट्रॉनिक मेल (ई-मेल),ઈલેક્ટ્રોનિક મેઈલ (ઈ-મેલ)
इलेक्ट्रॉनिक वस्तुमान,ઇલેક્ટ્રોનિક માસ
इलेक्ट्रॉनिक अंकीय,ઇલેક્ટ્રોનિક આંકડાકીય
इलेक्ट्रॉनिक स्विचिंग,ઇલેક્ટ્રોનિક સ્વિચિંગ
इलेक्ट्रॉनिक व्होल्टमीटर,ઇલેક્ટ્રોનિક વોલ્ટમીટર
इलेक्ट्रॉनिक ट्यून केलेला रिसीव्हर,ઇલેક્ટ્રોનિક રીતે ટ્યુન કરેલ રીસીવર
इलेक्ट्रॉनिक्स उद्योग संघटना,ઇલેક્ટ્રોનિક્સ ઉદ્યોગ સંગઠન
इलेक्ट्रोप्लेटिंग,ઇલેક્ટ્રોપ્લેટિંગ
इलेक्ट्रोस्कोप,ઇલેક્ટ્રોસ્કોપ
विद्युत चुंबकत्व,ઇલેક્ટ્રોમેગ્નેટિઝમ
इलेक्ट्रोस्टॅटिक प्रवाह,ઇલેક્ટ્રોસ્ટેટિક પ્રવાહ
इलेक्ट्रोस्टॅटिक संरक्षक,ઇલેક્ટ્રોસ્ટેટિક પ્રિઝર્વેટિવ
घटक,તત્વ
श्रेणीसुधारित करा,અપગ્રેડ
प्रगती कोन,ઉન્નતિ કોણ
लंबवर्तुळाकार परावर्तक,લંબગોળ પરાવર્તક
लंबवर्तुळाकार फिल्टर,લંબગોળ ફિલ્ટર
लंबवर्तुळाकार ध्रुव,લંબગોળ ધ્રુવ
एम्बेडेड प्रणाली,એમ્બેડેડ સિસ્ટમ
abssidic कोड,એબ્સિડિક કોડ
उत्सर्जक,ઉત્સર્જક
एमिटर ओरिएंटेशन कॉन्फिगरेशन,ઉત્સર્જક ઓરિએન્ટેશન રૂપરેખાંકન
एमिटर बायपास कॅपेसिटर,ઉત્સર્જક બાયપાસ કેપેસિટર
उत्सर्जित वैशिष्ट्ये,ઉત્સર્જક લાક્ષણિકતાઓ
एमिटर जोडलेले अॅम्प्लीफायर,ઉત્સર્જક જોડી એમ્પ્લીફાયર
उत्सर्जक प्रसार,ઉત્સર્જક પ્રસરણ
उत्सर्जक अनुगामी,ઉત્સર્જક પાછળનું
उत्सर्जक प्रतिरोधक,ઉત્સર્જક રેઝિસ્ટર
emitter स्थिर अभिमुखता कॉन्फिगरेशन,ઉત્સર્જક સ્થિર ઓરિએન્ટેશન રૂપરેખાંકન
एमिटर बेस जंक्शन,ઉત્સર્જક આધાર જંકશન
"emitter कपल्ड लॉजिक, ECL","એમિટર કપલ્ડ લોજિક, ECL"
यंत्रीकृत,યાંત્રિક
सक्षम करा,સક્ષમ કરો
encapsulation,એન્કેપ્સ્યુલેશન
कोडित्रा,કોડીત્રા
एनक्रिप्शन,એન્ક્રિપ્શન
वर्तुळाकार लाभ,પરિપત્ર લાભ
रूपांतरण,રૂપાંતર
पद्धतशीर,પ્રણાલીગત
गोलाकार विस्थापन,ગોળાકાર વિસ્થાપન
रेखांशाचा अँटेना,રેખાંશ એન્ટેના
अनुदैर्ध्य अॅरे,રેખાંશ એરે
ऊर्जा,ઊર્જા
ऊर्जा बार,ઊર્જા પટ્ટી
बँड अंतर,બેન્ડ ગેપ
ऊर्जा पातळी,ઊર્જા સ્તર
ऊर्जा पातळी आकृती,ઊર્જા સ્તર ડાયાગ્રામ
वर्धित विस्तारित वस्तुमान तपशील,ઉન્નત વિસ્તૃત માસ સ્પષ્ટીકરણ
वाढवलेला लेख निबंधक,વધારો લેખ રજીસ્ટ્રાર
वाढ,વૃદ્ધિ
वाढ नमुना,વૃદ્ધિ પેટર્ન
वर्धित Mosfet,ઉન્નત Mosfet
एन्ट्रॉपी,એન્ટ્રોપી
लिफाफा डिमॉड्युलेटर,પરબિડીયું ડિમોડ્યુલેટર
वातावरण,પર્યાવરણ
"एपिटॅक्सी वाढ, चढत्या वाढ","એપિટાક્સી વૃદ્ધિ, ચડતી વૃદ્ધિ"
"epitracheal स्तर, चढत्या थर","epitracheal સ્તર, ચડતા સ્તર"
"epitaxy, overriding","એપિટાક્સી, ઓવરરાઇડિંગ"
इपॉक्सी-फायबर ग्लास पातळी,ઇપોક્સી-ફાઇબર ગ્લાસ સ્તર
EP-ROM,EP-ROM
एप्सिलॉन,એપ્સીલોન
समानीकरण,સમાનતા
समानीकरण सर्किट,સમાનતા સર્કિટ
समानता,સમાનતા
समीकरण,સમીકરણ
तुल्यकारक फिल्टर,બરાબરી ફિલ્ટર
समीकरण,સમીકરણ
विषुववृत्त विमान,વિષુવવૃત્તીય વિમાન
isopotential लाइन,આઇસોપોટેન્શિયલ લાઇન
समतुल्य पृष्ठ,ઇક્વિપોટેન્શિયલ પાનું
समतुल्य सर्किट,સમકક્ષ સર્કિટ
समतुल्य इनपुट आवाज जनरेटर,સમાન ઇનપુટ અવાજ જનરેટર
समतुल्य इनपुट आवाज प्रतिकार,સમાન ઇનપુટ અવાજ પ્રતિકાર
समतुल्य समस्थानिक विकिरण शक्ती,સમકક્ષ આઇસોટોપિક વિકિરણ શક્તિ
हटवा,કાઢી નાખો
ऊर्जा प्रक्रिया,ઊર્જા પ્રક્રિયા
त्रुटी नियंत्रण कोडिंग,ભૂલ નિયંત્રણ કોડિંગ
त्रुटी सुधारणे कोड,ભૂલ સુધારણા કોડ
त्रुटी शोध कोड,ભૂલ શોધ કોડ
त्रुटी हाताळणी,ભૂલ હેન્ડલિંગ
त्रुटी दर,ભૂલ દર
त्रुटी व्होल्टेज,ભૂલ વોલ્ટેજ
एरर एम्पलीफायर,ભૂલ એમ્પ્લીફાયર
इसाकी डायोड,ઇસાકી ડાયોડ
नक्षीकाम,કોતરણી
इथरनेट,ઈથરનેટ
युलरचे प्रमेय,યુલરનું પ્રમેય
परिमाण कमी करणारा मोड,પરિમાણ ઘટાડવું મોડ
बाष्पीभवन प्रक्रिया,બાષ્પીભવન પ્રક્રિયા
ई-वेक्टर,ઇ-વેક્ટર
समता,સમાનતા
अपवाद हाताळणी,અપવાદ હેન્ડલિંગ
अतिरिक्त आवाज प्रमाण,વધારાનો અવાજ ગુણોત્તર
तिहेरी कोड,ટ્રિપલ કોડ
उत्तेजना सारणी,ઉત્તેજના કોષ્ટક
इको XOR गेट,ઇકો XOR ગેટ
अंमलबजावणी सॉफ्टवेअर,એક્ઝેક્યુશન સોફ્ટવેર
अंमलबजावणी हलवा,અમલની ચાલ
अंमलबजावणी वेळ,અમલ સમય
अनन्य नॉर गेट,વિશિષ્ટ નોર ગેટ
प्रसारक,પ્રસારણકર્તા
घातांकीय क्षय,ઘાતાંકીય સડો
घातांक डायोड,ઘાતાંકીય ડાયોડ
एक्सपोनेन्शियल फूरियर मालिका,ઘાતાંકીય ફોરિયર શ્રેણી
घातांकीय कार्य,ઘાતાંકીય કાર્ય
बाह्य वारंवारता प्रतिकार,બાહ્ય આવર્તન પ્રતિકાર
खूप उच्च वारंवारता,ખૂબ ઊંચી આવર્તન
उच्च क्षमता,ઉચ્ચ સંભાવના
खूप लहान वारंवारता,ખૂબ જ ટૂંકી આવર્તન
अभेद्य सेमीकंडक्टर,અભેદ્ય સેમિકન્ડક્ટર
फाईल उघडा,ફાઇલ ખોલો
सेमीकंडक्टर फॅब्रिकेशन,સેમિકન્ડક્ટર ફેબ્રિકેશન
फॅब्रि पेरो रेझोनेटर,ફેબ્રી પેરો રેઝોનેટર
पटल,પેનલ
गुणक,ગુણક
तथ्यात्मक,ફેક્ટોરિયલ
कमतरता,ખામી
क्षीणन,એટેન્યુએશન
क्षीणन,એટેન્યુએશન
फही एकतर्फी पारगम्यता मापक,ફાહી એકપક્ષીય અભેદ્યતા માપક
अपयश,નિષ્ફળતા
अयशस्वी मोड,નિષ્ફળ મોડ
अपयशाचा दर,નિષ્ફળતા દર
फेअर चाइल्ड सेमीकंडक्टर,ફેર ચાઇલ્ડ સેમિકન્ડક્ટર
गडी बाद होण्याचा क्रम,પાનખર સમયગાળો
पाटी कलाड कोर,પાટી કેલાડ કોર
पॅट कोर,પેટ કોર
कोसळणे,પતન
खोटे,ખોટું
दुमडलेला कागद,ફોલ્ડ કાગળ
इनपुट,ઇનપુટ
अंक क्रमांक,મુદ્દા નંબર
फरद,ફરાડ
फॅराडे प्रभाव,ફેરાડે અસર
फॅराडे रोटेशन,ફેરાડે પરિભ્રમણ
फॅराडे स्क्रीन,ફેરાડે સ્ક્રીન
फॅराडे स्थिरांक,ફેરાડે સતત
फॅरेडेचा कायदा,ફેરાડેનો કાયદો
प्रतिकृती,પ્રતિકૃતિ
प्रतिकृती प्राप्तकर्ता,પ્રતિકૃતિ રીસીવર
प्रतिकृती कम्युनिकेटर,પ્રતિકૃતિ કોમ્યુનિકેટર
प्रतिकृती,પ્રતિકૃતિ
प्रतिकृती सिग्नल,પ્રતિકૃતિ સંકેત
तीक्ष्ण कोर,તીક્ષ્ણ કોર
द्रुत फोरियर ट्रान्सफॉर्म,ઝડપી ફોરિયર ટ્રાન્સફોર્મ
जहाजाची पावती दिनकरी,વહાણની રસીદ દિનકારી
फाइल वाटप वेळापत्रक,ફાઈલ ફાળવણી શેડ્યૂલ
गंभीर त्रुटी,જીવલેણ ભૂલ
मूळ फाइल,પિતૃ ફાઇલ
इनपुट,ઇનપુટ
"दोष, दोष","દોષ, દોષ"
दोष विश्लेषण,ખામી વિશ્લેષણ
दोष रेटिंग,ફોલ્ટ રેટિંગ
दोष स्थानिकीकरण,ફોલ્ટ સ્થાનિકીકરણ
दोष स्थानिक पूल,ફોલ્ટ અવકાશી પુલ
फॉल्ट फिल्टर टॉगल,ફોલ્ટ ફિલ્ટર ટૉગલ
पडणे सहिष्णुता,પતન સહનશીલતા
फॅनोचे अल्गोरिदम,ફેનોનું અલ્ગોરિધમ
अंक क्रमांक,મુદ્દા નંબર
अंक क्रमांक वृक्ष,અંક નંબર વૃક્ષ
फॅक्स,ફેક્સ
फाइल संयोजन,ફાઇલ સંયોજન
F कनेक्टर,એફ કનેક્ટર
वारंवारता विभाग मल्टीप्लेक्सर,ફ્રીક્વન્સી ડિવિઝન મલ્ટિપ્લેક્સર
FEC कोड,FEC કોડ
फेडरल कम्युनिकेशन्स कमिशन,ફેડરલ કોમ્યુનિકેશન્સ કમિશન
पुनर्गुंतवणूक लूप लाभ,પુનઃરોકાણ લૂપ ગેઇન
कमी झालेले चुंबकीय पदार्थ,ક્ષીણ ચુંબકીય પદાર્થ
इनपुट,ઇનપુટ
पुनर्गुंतवणूक उत्पन्न,પુનઃરોકાણ ઉપજ
निर्वाह नुकसान,નિર્વાહ નુકશાન
पुनर्गुंतवणूक,પુનઃરોકાણ
पुनर्गुंतवणूक अॅम्प्लिफायर,પુનઃરોકાણ એમ્પ્લીફાયર
पुन्हा परिचय विकृती,પુનઃ પરિચય વિકૃતિ
पुनर्गुंतवणूक ब्लॉक आकृती,પુનઃરોકાણ બ્લોક ડાયાગ્રામ
पुनर्गुंतवणूक प्रवाह आकृती,પુનઃરોકાણ સ્ટ્રીમ ડાયાગ્રામ
पुनर्स्थापना लूप,પુનઃસ્થાપન લૂપ
पुनर्गुंतवणूक ऑसिलेटर,પુનઃરોકાણ ઓસિલેટર
पुनर्गुंतवणूक शर्यत,પુનઃરોકાણ સ્પર્ધા
