Punjabi,Kannada
ਚਿਲਿੰਗ ਘੰਟੇ,ತಣ್ಣಗಾಗುವ ಸಮಯ
ਸੱਟ ਲੱਗ ਰਹੀ ਸੱਟ,ತಣ್ಣಗಾಗುವುದು
Chimera,ಚಿಮಿಯ
ਚਲੋਟਰੈਠੀ,ಕ್ಲೋರಾಂಥಿ
ਕਲੋਰੋਫਿਲ,ಚೂರು
ਕਲੋਰੋਸਿਸ,ಕ್ಲೋರೋಸಿಸ್
ਕਲੋਰੋਲੋਜੀ,ಕ್ಲೋರಸ್ ಶಾಸ್ತ್ರ
Chrimindidd,ವರ್ಣರಂಜಿತ
ਕ੍ਰੋਮੈਟਿਨ,ಕ್ರೊಮ್ಯಾಟಿನ್
ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ,ವರ್ಣರೇಖನ
ਕ੍ਰੋਮੈਟੋਲਸਿਸ,ವರ್ಣರಂಗೀಕರಣ
ਕ੍ਰੋਮੋਸੀਸਟਰ,ವರ್ಣಚಿತ್ರ
ਕ੍ਰੋਮੋਜੇਨੇਸਿਸ,ವರ್ಣಗುವನ
ਕ੍ਰੋਮੋਪ੍ਰੋਟੀਨ,ವರ್ಣರಂಜಿತ
ਕ੍ਰੋਮੋਸੋਮ,ವರ್ಣತಂತು
ਦੀਰਘ,ದೀರ್ಘಕಾಲದ
ਸਾਇੰਗ,ನಲಿದ
ਕਲੇਡਡ,ಕ್ಲಾಡೋಡ್
ਵਰਗੀਕਰਣ,ವರ್ಗೀಕರಣ
ਮਿੱਟੀ,ಮಣ್ಣಿನ
ਸਫਾਈ,ಸ್ವಚ್ aning ಗೊಳಿಸುವುದು
ਕਲੇਰਿਸਟਾਗਮੀ,ಕ್ಲಿಸ್ಟೊಗಮಿ
ਜਲਦਬਾਜ਼ੀ ਦਾ ਫਲ,ಕ್ಲೈಮ್ಯಾಕ್ಟರಿಕ್ ಹಣ್ಣು
ਮੌਸਮ,ವಶ
ਜਲਵਾਯੂ,ಹವಾಮಾನಶಾಸ್ತ್ರ
ਕਲੀਪਰ,ಹಸುರು
ਕਲੋਡ,ಹೆಪ್ಪುಗಟ್ಟಿಸು
ਕਲੋਨ,ತದ್ರೂಪಿ
ਬੱਦਲ,ಮೋಡ
ਕਲੰਪ,ಕಡು
ਕਲੱਸਟਰ,ಚೂರು
ਮੋਟੇ,ಒರಟಾದ
ਕੋਟ (ਬੀਜ),ಕೋಟ್ (ಬೀಜ)
ਕੋਕੂਨ,ಕೋಕೂನ್
ਸਿੱਕੇ,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
ਏਕਤਾ,ಒಗ್ಗಟ್ಟು
ਕੋਇਰ,ಗುಣ
ਕੋਲੀੋਰਿਹਿਜ਼ਾ,ಕೋಲೀರರಿ iz ಾ
ਕਾਲਰ,ಕತ್ತುಪಟ್ಟಿ
ਕੋਲੋਇਡ (ਮਿੱਟੀ),ಕೊಲಾಯ್ಡ್ (ಮಣ್ಣು)
ਕੋਲਮੂਲਾ,ಕೊಲ್ಯುಮೆಲ್ಲಾ
ਕਾਲਮ,ಕಾಲಮ್
ਰਿਮੈਂਸੀਵਾਦ,ಆರಂಭದ ಆರಂಭ
ਵਪਾਰਕ ਬੈਂਕ,ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್
ਕਮੋਡਿਟੀ,ಸರಕು
ਕਮਿ Community ਨਿਟੀ,ಸಮುದಾಯ
ਸੰਕੁਚਨ (ਮਿੱਟੀ ਦਾ),ಸಂಕೋಚನ (ಮಣ್ಣಿನ)
ਅਨੁਕੂਲਤਾ,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
ਅਨੁਕੂਲਤਾ,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
ਮੁਆਵਜ਼ਾ,ಪರಿಹಾರ
ਮੁਕਾਬਲੇਬਾਜ਼ੀ ਨਾਲ ਗੱਲਬਾਤ,ಸ್ಪರ್ಧಾತ್ಮಕ ಸಂವಹನ
ਪੂਰਕ ਫਸਲ,ಪೂರಕ ಬೆಳೆ
ਗੁੰਝਲਦਾਰ,ಸಂಕೀರ್ಣ
ਭਾਗ,ಅಂಶ
ਰਚਨਾ,ಸಂಯೋಜನೆ
ਖਾਦ,ಕಾಂಪೋಸ್ಟ್
ਮਿਸ਼ਰਿਤ ਦਿਲਚਸਪੀ,ಚಕ್ರಬಡ್ಡಿ
ਗਣਨਾ,ಗಣನೆ
ਕੰਪਿ computer ਟਰ,ಕಂಪ್ಯೂಟರ್
ਧਿਆਨ ਟਿਕਾਉਣਾ,ಏಕಾಗ್ರತೆ
ਕੰਡੀਸ਼ਨਰ,ಷರತ್ತು
ਚਾਲ-ਚਲਣ,ಹೋರಾಡುವಿಕೆ
ਕੌਨਫਿਗਰੇਸ਼ਨ,ಸಂರಚನೆ
ਅਨੁਕੂਲਤਾ,ಅನುರೂಪತೆ
ਉਲਝਣ,ಗೊಂದಲಕ್ಕೊಳಗಾಗುವ
ਸੰਜੋਗ,ಸಂಯೋಗ
ਕੁਨੈਕਟਿਵ,ಸಂಯೋಜಕ
ਸੰਭਾਲ,ಸಂರಕ್ಷಣಾ
ਇਕਜੁੱਟ,ಬಲವರ್ಧನೆ
ਹਲਕੇ,ಸಂಕುಚಿತತೆಗಳು
ਖਪਤਕਾਰ,ಗ್ರಾಹಕ
ਖਪਤ,ಸೇವನೆ
ਗੰਦਗੀ,ಮಾಲಿನ್ಯ
ਕੋਟੌਰ ਲਾਉਣਾ,ಬಾಹ್ಯರೇಖೆ ನೆಡುವಿಕೆ
ਸਮਾਲ,ಬಾಹ್ಯರೇಖೆ
ਇਕਰਾਰਨਾਮਾ ਖੇਤੀ,ಒಪ್ಪಂದದ ಕೃಷಿ
ਨਿਯੰਤਰਿਤ ਸਟੋਰੇਜ,ನಿಯಂತ್ರಿತ ಸಂಗ್ರಹಣೆ
ਸਹਿਕਾਰਤਾ ਵਾਲਾ ਬੈਂਕ,ಸಹಕಾರ ಬ್ಯಾಂಕ್
ਸਹਿਕਾਰਤਾ,ಸಹಕಾರ
ਕਾੱਪੀਸ,ತಗ್ಗಿಸು
ਕੋਰਮ,ಗಂಡಿ
ਕੋਰੋਲਾ,ಹುಲ್ಲುಗಾವಲು
ਕੋਰਟੇਕਸ,ಕಂದುಬಣ್ಣ
ਲਾਗਤ,ಬೆಲೆ
ਕੋਟੀਲਡਨ (ਬੀਜ),ಕೋಟಿಲೆಡಾನ್ (ಬೀಜ)
ਕਰੈਡਿਟ ਸੁਸਾਇਟੀ,ಕ್ರೆಡಿಟ್ ಸೊಸೈಟಿ
ਕ੍ਰੈਡਿਟ,ಮನ್ನಣೆ
ਲੈਣਦਾਰ,ಸಾಲದಾತ
ਕਰੈਸਟ,ಕ್ರೆಸ್ಟ್
Crinkle,ಸುಕ್ಕುಗಟ್ಟುವುದು
ਸੰਕਟ,ಬಿಕ್ಕಟ್ಟು
ਮਾਪਦੰਡ,ಮಾನದಂಡ
ਆਲੋਚਨਾਤਮਕ,ನಿರ್ಣಾಯಕ
ਫਸਲੀ ਬੀਮਾ,ಬೆಳೆ ವಿಮೆ
ਫਸਲ ਲੋਨ,ಬೆಳೆ ಸಾಲ
ਫਸਲ,ಬೆಳೆ
ਕਰੂਪਿੰਗ ਖੇਤਰ,ಬೆಳೆ ಪ್ರದೇಶ
ਕਰਾਸ-ਅਨੁਕੂਲ,ಶಿಲುಬೆಯಿಲ್ಲದ
ਤਾਜ (ਪੌਦਾ),ಕಿರೀಟ (ಸಸ್ಯ)
ਟੁਕੜਾ,ತುಂಡು
ਛਾਲੇ,ಪಟ್ಟು
ਕ੍ਰਿਪਟੌਗਮ,ಪಡಗಳ್ಳ
ਕੂਲ (ਫਲ),ಕಲ್ (ಹಣ್ಣುಗಳು)
ਕੂਲਮ,ಕಸ
ਕਾਸ਼ਤਕਾਰ,ತಳಿ
ਕਾਸ਼ਤ,ಕೃಷಿ
ਕਾਸ਼ਤਕਾਰ,ಕೃಷಿ
ਸਭਿਆਚਾਰ,ಸಂಸ್ಕೃತಿ
ਕਰਿੰਗ,ನಿರಾಸಕ್ತಿ
ਕਰਲਿੰਗ,ಕನ್ನಡಿ
ਮੁਦਰਾ,ಕರೆನ್ಸಿ
ਕਟੀਲ,ಹೊರಚರ್ಮ
ਕੱਟਣਾ,ಕತ್ತರಿಸುವುದು
ਗੱਠ,ಸಿಸ್ಟ್
Cytochromo,ಸೈಟೋಕ್ರೋಮ್
ਸਾਈਨੋਗਮੀ,ಸೈಟೊಗಮಿ
Cytegeenesis,ಸೈಟೊಜೆನಿಸ್
ਸਾਇਟਾਈਜਨੇਟਿਕ,ಸೈಟೊಜೆನೆಟಿಕ್ಸ್
ਸਾਇਟੋਕਿਨੇਸਿਸ,ಸೈಟೊಕಿನಿಸ್
ਸਾਇਟੋਲੋਜੀ,ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ
ਸਾਈਂਟਾਈਸਿਸ,ಸೈಟೊಲಿಸಿಸ್
ਸਾਇਟੋਮਰੇ,ಸೈಟೊಮಿಯರ್
ਸਾਇਟੋਪਲਾਜ਼ਮ,ಸೈಟೋಪ್ಲಾಸಂ
ਪੱਤਾਗੋਭੀ,ಎಲೆಕೋಸು
ਕੈਕਟਸ,ಕಳ್ಳಿ
ਕੈਲੰਡੁਲਾ,ಕ್ಯಾಲೆರುಲಾ
ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ),ಕ್ಯಾನರಿ ಹುಲ್ಲು (ಫಲಾರಿಸ್)
ਕੈਨਨਾ,ಚಾಚು
ਕੈਪਾਰਿਸ,ಗಾಡಿ
ਕੈਪਸਿਕਮ,ದೊಣ್ಣೆ ಮೆಣಸಿನ ಕಾಯಿ
ਕੈਰਮਬੋਲਾ,ಹಳ್ಳಿಯ
ਕੈਰਾਪਾ,ಗಡ
ਕਾਰਡਮੋਮ,ಏಲಕ್ಕಿ
ਕੈਰੇਸ਼ਨ,ಕುರಚನೆ
ਗਾਜਰ,ಗಡಿ
ਕਾਜੂ ਗਿਰੀ,ಗೋಡಂಬಿ ಕಾಯಿ
ਕਾਸੀਆ,ಕಸ
ਕੈਸਟਰ,ಕಾಸ್ಟಾರಿ
ਫੁੱਲ ਗੋਭੀ,ಹೂಕೋಸು
ਅਜਵਾਇਨ,ಕೋಲಾಹಲ
ਚੈਂਪੈਕ,ಚಕ್ಷಾಕ್
ਚੇਨੋਪੋਡੀਅਮ,ಚೆನೊಪೋಡಿಯಂ
ਚੈਰੀ ਟਮਾਟਰ,ಚೆರ್ರಿ ಟೊಮೆಟೊ
ਚੈਰੀ,ಚೆರ್ರಿ
"Chickpea, ਗ੍ਰਾਮ","ಕಡಲೆ, ಗ್ರಾಂ"
ਮਿਰਚ,ಚಿಲ್ಲರೆ
ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ,ಚೀನಾ ಟರ್ಪಂಟೈನ್ ಮರ
ਚੋ-ਚੋਅ,ಚೌ ಚೌ
ਕ੍ਰਾਈਸੈਂਥੇਮਮ,ಕ್ರೈಸಾಂಥೆಮಮ್
"ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ","ಚುಫಾ, ಭೂಮಿಯ ಬಾದಾಮಿ"
ਸਿਖਾਂ,ನಾಚಿಕೆಗೇಡಿನ
ਦਾਲਚੀਨੀ,ದಾಲ್ಚಿನ್ನಿ
ਸਿਟਰਨ,ಸಿಟ್ರಾನ್
ਸਿਟਰੋਨਲਾ ਘਾਹ,ಸಿಟ್ರೊನೆಲ್ಲಾ ಹುಲ್ಲು
ਜਸਮੀਨ ਚੜ੍ਹਨਾ,ಜಾಸ್ಮಿನ್
ਲੌਂਗ,ಲವಂಗ
ਕਲੱਸਟਰ ਬੀਨ,ಚೂರು ಹುರುಳಿ
ਕੋਕੋ,ಕೋಕಾ
ਨਾਰੀਅਲ,ತೆಂಗಿನ ಕಾಯಿ
ਕਾਫੀ,ಕಾಫಿ
ਕੋਲੇਸ,ಕೊಲಿಯಸ್
ਕੋਲੋਕੈਸੀਆ,ಕೊಲೊಕಾಸಿಯಾ
"ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ","ಕೊಲೊಸಿಂತ್, ಕಹಿ ಸೇಬು"
ਆਮ ਸੇਵਾ,ಸಾಮಾನ್ಯ ಪರ್ಸ್ಲೇನ್
ਧਨੀਆ,ಕೊತ್ತದ
ਸੂਤੀ,ಹತ್ತಿ
ਕਾਵਾਂ,ಹಸುರು
ਕੁਬੇਬ,ಘನ
ਖੀਰਾ,ಸೌತೆಕಾಯಿ
ਖਰਕੀ,ಕಸಾಯಿಟಿಗಳು
ਜੀ,ಜೀರಿಗೆ
ਕਰੀ ਪੱਤੇ,ಕರಿ ಎಲೆ
ਕਸਟਾਰਡ ਐਪਲ,ಸೀತಾಫಲ
ਕੈਪਸੂਲ ਬੋਰਰ,ಕ್ಯಾಪ್ಸುಲ್ ಕೊಳೆತ
ਕੈਟਰਪਿਲਰ,ಕ್ಯಾಟರ್ಪಣಿ
ਨਿੰਬੂ ਸਾਈਂ,ಸಿಟ್ರಸ್ ಸೈಲಾ
ਕ੍ਰਿਕੇਟ,ಕ್ರಿಕೆಟ
ਕਾਂ,ಕಾಗೆ
ਕੀੜਾ ਕੱਟੋ,ಕತ್ತರಿಸಿದ ಹುಳು
ਡੇਅਰੀ,ಡೈರಿ
ਡੇਅਰੀ,ಹೈನುಗಾರಿಕೆ
ਡੈਮ,ಅಣೆಕಟ್ಟು
ਦਿਵਸ ਨਿਰਪੱਖ,ಹದಿಮಾರದ
ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ,ಹೂಬಿಡುವ ದಿನಗಳ ನಂತರ
ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ,ಪೂರ್ಣ ಹೂವಿನ ನಂತರ ದಿನಗಳ ನಂತರ
ਡੀਬਲੋਸੋਮਿੰਗ,ಸ ೦ ಗೀತ
ਅਸਵੀਕਾਰ,ಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್
ਫੈਸਲਾ,ಕುಶಲ
ਵਿਗਾੜ,ಕೊಳೆ
ਪਤਝੜ,ಪತನಶೀಲ
ਦਸ਼ਮਲਵ,ದಶಮಾನ
ਘਾਟ,ಕೊರತೆ
ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ),ಡಿಫ್ಲೋಕ್ಯುಲೇಷನ್ (ಮಣ್ಣು)
ਬਦਨਾਮੀ,ವಿಲೋಮೀಕರಣ
ਹੱਤਿਆ,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
ਕਟਾਈ,ಅರಣ್ಯ ಪರೀಕ್ಷೆ
ਡੀਜਨਰੇਸ਼ਨ,ಅವನತಿ
ਨਿਘਾਰ,ಅವನತಿ
ਡਿਗਰੀ ਦਿਨ,ಪದವಿ ದಿನಗಳು
ਡਿਗਰੀ,ಪದ
ਡੀਹਿਸੈਂਸ,ಬಿರಡೆ
ਦਹੁਣਾ,ಕಂಠಪಾಯೀಯ
ਡੀਹੁਸਕਿੰਗ,ಕಂಠಪಾಯ
ਡੀਹਾਈਡਰੇਸ਼ਨ,ನಿರ್ಜಲೀಕರಣ
ਡੀਹਾਈਡਰੇਟਰ,ನಿರ್ಜಲೀಕರಣಕಾರ
ਮੰਗ,ಬೇಡಿಕೆ
ਗਿਰਾਵਟ,ಅನುಗ್ರಹಿಸುವ
ਘਟਨਾਵਾਂ,ಕೈಬಿಡುವುದು
ਜਮ੍ਹਾ,ಠೇವಣಿ
ਜਮ੍ਹਾ,ಶೇಖರಣೆ
ਕਮੀ,ಸವಕಳಿ ಡಸಲೀಕರಣ
Desiccation,ನಿರ್ದಯತೆ
ਡਿਜ਼ਾਇਨ,ವಿನ್ಯಾಸ
ਡੈਸੀਕੇਟਰ,ಸೊಬಗು
ਨਿਰਧਾਰਤ,ಹಣೆ ಹಾಕುವುದು
ਡਿਸਿਕਰਿੰਗ,ಹದಗೆಟ್ಟ
Desynapis,ಒಂದು ಬಗೆಯ ಉಳ್ಳ
ਡੈਟਾਸਲ,ಬಂಧಿಸು
ਡੀਟਾਸਿੰਗ,ಬಂಧಿಸುವ
ਨਿਰਧਾਰਤ,ನಿರ್ಣಾಯಕ
ਦੀ ਘਾਟ,ಅಪಮೌಲ್ಯೀಕರಣ
ਠਹਿਰਾਓ,ವಾಗ್ದಾನ
ਭਟਕਣਾ,ವಿಚಲನ
ਡਿਆਡ,ಭಗ್ನಾವಸ್ಥೆ
ਨਿਦਾਨ,ರೋಗನರಣೆ
ਦੁਚਰਾ,ದ್ವಂದ್ವ
Dichotomy,ದ್ವಂದ್ವಾರ್ಥತೆ
ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ),ಡೈಕೋಟೈಲೆಡಾನ್ (ಬೀಜ)
ਮਰ ਜਾਓ (ਬਿਮਾਰੀ),ಡೈ ಬ್ಯಾಕ್ (ರೋಗ)
ਫੈਲਾ,ಪ್ರಸರಣ
ਪਾਚਨਤਾ,ಜೀರ್ಣವಾಗುವಿಕೆ
ਡਾਇਲਬ੍ਰਿਡ,ಹಿಂಸಾತ್ಮಕ
ਡਾਈਕ (ਡਾਈਕ),ಡೈಕ್ (ಡೈಕ್)
ਪਤਲਾ,ತನೂಸಿಗೊಳಿಸು
Dioeous,ದೈವಭಕ್ತ
ਡਿਪਲੋਇਡ,ಪದಗಳ
ਡਿਪਲੋਇਡ,ಪದಗಳ
ਡਿਪਲੋਨੀਮਾ,ರಾಜಗೀತೆ
ਡਿਸਬੋਡਿੰਗ,ಮೊಂಡುತನ
ਡਿਸਕਿੰਗ,ಪಳಗಾಗಿಸುವುದು
ਛੂਟ,ರಿಯಾಯಿತಿ
ਰੋਗਾਣੂ-ਮੁਕਤ,ಸೋಂಕುಗಳೆತ
ਫੈਲਾਅ,ಪ್ರಸರಣ
ਪ੍ਰਸਾਰ,ಪ್ರಸಾರ
ਵਿਭਿੰਨਤਾ,ವೈವಿಧ್ಯೀಕರಣ
ਵਿਭਿੰਨਤਾ,ವೈವಿಧ್ಯಮಯ ಕೃಷಿ
ਡੀ ਐਨ ਏ ਪੌੜੀ,ಡಿಎನ್‌ಎ
ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ,ಡಿಎನ್‌ಎ ಗ್ರಾಹಕ
ਡੋਕੇਜ,ಗಲಾಟೆ
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ಪ್ರಬಲ
ਸੁਸਤ,ಸುಸ್ತಾಗುವಿಕೆ
ਖੁਰਾਕ,ಪ್ರಮಾಣ
ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ,ಡಬಲ್ ಸಿಗ್ಮೋಯಿಡ್ ಕರ್ವ್
ਡਰਾਫਟ (ਡਰਾਫਟ),ಕರಡು (ಕರಡು)
ਡਰੇਨ,ಹರಿಸುತ್ತವೆ
ਡਰੇਨੇਜ,ಚರಂಡ
ਡਰਾਅ ਕਰੋ,ಸೆರೆ
ਖਾਈ,ತೇವಗೊಳಿಸುವಿಕೆ
ਡਰੈਸਿੰਗ (ਬੀਜ),ಡ್ರೆಸ್ಸಿಂಗ್ (ಬೀಜ)
ਮਸ਼ਕ (ਐਨ.),ಡ್ರಿಲ್ (ಎನ್.)
ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ),ಕೊರೆಯುವ (ಎಜಿ. ಎಂಜಿನ್)
ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ),ಕೊರೆಯುವಿಕೆ (ಕೃಷಿ ವಿಜ್ಞಾನ)
ਡਰਿਪ ਸਿੰਚਾਈ,ಹನಿ ನೀರಾವರಿ
ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ,ಒಣಭೂಮಿ ಕೃಷಿ
ਧੂੜ,ಧೂಳು
ਡੱਸਟਰ,ಡಸ್ಟರ್
ਧੂੜ,ಧೂಳು
ਬੌਨੇ,ಕುಬ್ಜ
Dwarf ਪਿਰਾਮਿਡ,ಕುಬ್ಜ ಪಿರಮಿಡ್
Dwarfing,ಕುಬ್ಜ
ਡੇਜ਼ੀ,ಜಿಗಿಯದ
ਤਾਰੀਖਾਂ,ದಿನಾಂಕಗಳು
ਦਿਨ ਜੈਸਮੀਨ,ಹಗಲಿನ ಮಲ್ಲಿಗೆ
ਡਿਲ,ಸಬ್ಬರ್
ਦੀਨਨਾਥ ਘਾਹ,ದನಾಣ ಹುಲ್ಲು
ਡੂਡਡਰ,ಗಡೀಪಾರು
"ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ","ಡೂಬ್ ಹುಲ್ಲು, ಬರ್ಮುಡಾ ಹುಲ್ಲು"
ਬਰੂਸ,ಜಿಗಿ
ਸੁੱਕੇ ਅਦਰਕ,ಒಣ ಶುಂಠಿ
ਮੋਹਰਿੰਗ ਬੀਟਲ,ಜೀರುಂಡೆ
ਡਰੋਨ,ಡ್ರೋನ್
ਬਤਖ਼,ಬಾತುಕೋಳಿ
ਵਾਤਾਵਰਣ,ಪರಿಸರ ವಿಜ್ಞಾನ
Econometrics,ಅರ್ಥಮಾಪಕ
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,ಆರ್ಥಿಕತೆ
ਈਕੋਟਾਈਪ,ಜೀವರ ರೂಪ
ਐਲੀਕਟ੍ਰੋਫਿਕ,ಮೇಲ್ನೋಟದ
ਏਡੋਫੇਿਕ,ಎದೆಗುಂದಿದ
ਐਡੀਫੋਲੋਜੀ,ಹದುದೋಲನಶಾಸ್ತ್ರ
ਐਡਜਿੰਗ,ಅಂಚು
ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ,ಖಾದ್ಯ ಭಾಗ
ਮੰਗ ਦੀ ਲਚਕਤਾ,ಬೇಡಿಕೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,ಉತ್ಪಾದನೆಯ ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ,ವಿದ್ಯುದ್ವಿಚ್ysisೇದನ
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,ವಿದ್ಯುನ್ಮವತೆ
ਕਪੜੇ,ಎಲುಮೆ
Emasculator,ಇಂಗಲ
ਤੇਜ਼,ಕಳೆಯುವುದು
ਭਰੂਣ,ಭ್ರೂಣ
ਭਰੂਣ,ಭ್ರೂಣಶಾಸ್ತ್ರ
ਉਭਰਨ,ಹೊರಹೊಮ್ಮುವಿಕೆ
ਇਮਲਸੀਫਾਇਰ,ಎಮಲ್ ಆಗಿಸುವಿಕೆ
ਐਂਡੋਜੇਨਸ,ಅಂತರ್ವರ್ಧಕ
ਹੋਂਦ,ಎಂಡೋಮಿತಾಪರಿ
ਨਿਰਦੋਪਿਤ,ಎಂಡೋಪರಾಸೈಟ್
ਐਂਡੋਸਪਰਮ,ಎಂಡೋಸ್ಪರೆ
ਉੱਦਮ,ಉದ್ಯಮ
ਐਂਡੋਮੋਲੋਜੀ,ಕೀಟಶಾಸ್ತ್ರ
ਵਾਤਾਵਰਣ,ವಾತಾವರಣ
ਪਾਚਕ,ಕಿಣ್ವ
ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ,ಮಹಾಕಾವ್ಯ ಕಸಿ ಮಾಡುವಿಕೆ
ਐਪੀਫਾਈਟ,ವಿಪತ್ತಿನ
ਇਕੁਇਟੀ,ಸಮಾನತೆ
ਖਾਤਮੇ,ನಿರ್ಮೂಲನೆ
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,ಅಗತ್ಯ ಪೋಷಕಾಂಶಗಳು
ਅਨੁਮਾਨ,ಅಂದಾಜು
ਈਟੀਓਲੇਸ਼ਨ,ವಿವರ್ಣೀಕರಣ
ਯੂਗੇਨਿਕ,ಸುಳ್ಳೆ
ਮੁਲਾਂਕਣ,ಮೌಲ್ಯಮಾಪನ
ਈਵੈਪੋਮੀਟਰ,ಆವಿಯಾಗುವಿಕೆ
ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ,ಕಂದವ್ಯ-ಹರಡುವಿಕೆ
ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ,ನಿತ್ಯಹರಿದ್ವರ್ಣ ಕ್ರಾಂತಿ
ਸਦਾਬਹਾਰ,ನಿತ್ಯಹರಿದ್ವರ್ಣದ
ਵਿਕਾਸ,ವಿಕಸನ
ਆਬਕਾਰੀ,ಅಚ್ಚಿಕೆ
ਥਕਾਵਟ (ਜਣਨ),ಬಳಲಿಕೆ (ಫಲವತ್ತತೆ)
ਸ਼ੋਸ਼ਣ,ಶೋಷಣೆ
ਖੋਜ,ಪರಿಶೋಧನೆ
ਬਾਹਰ ਕੱ .ਣ,ಹೊರಹಾಕುವುದು
ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ),ಕಣ್ಣು (ಸಕ್ಕರೆಕೇನ್/ಆಲೂಗಡ್ಡೆ)
ਖਾਣ ਵਾਲੇ ਪਾਈਨ,ಖಾದ್ಯ ಪೈನ್
"ਹਾਥੀ ਪੈਰ, ਯਮ","ಆನೆ ಕಾಲು, ಯಾಮ್"
ਯੁਕਲਿਪਟਸ,ನೀಲಗಿರುವ
ਧਰਤੀ ਦਾ ਕੀੜਾ,ಎರೆಹುಳು
ਐਂਟਰੋਲੋਜਿਸਟ,ಕೀಟಶಾಸ್ತ್ರಜ್ಞ
ਵਾਤਾਵਰਣਕ,ಪರಿಸರವಾದಿ
ਕਾਰਕ,ಅಂಶ
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,ಅಂಶ ಉತ್ಪಾದಕತೆ
ਫੈਕਟੋਰੇਜ,ಅಂಶ
ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,ಅಪವರ್ತನೀಯ ಬ್ಲಾಕ್ ವಿನ್ಯಾಸ
ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ,ಬೋಧನಕಾರಿ
ਪਰਦਾ,ಪಾಳುಕಾಯಿ
ਪਰਿਵਾਰ,ಕುಟುಂಬ
ਫਾਰਮ ਮੁਲਾਂਕਣ,ಕೃಷಿ ಮೌಲ್ಯಮಾಪನ
ਖੇਤ ਬਜਟ,ಕೃಷಿ ಬಜೆಟ್
ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ,ಕೃಷಿ ವ್ಯಾಪಾರ
ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ,ಕೃಷಿ ಯೋಜನೆ
ਕਿਸਾਨ,ರೈತ
ਖੇਤੀ,ಕೃಷಿ
ਸ਼ਮੂਲੀਅਤ,ಸ ೦ ಭವಿಸೆ
ਧੋਖਾਧੜੀ,ಫಲೀಕರಣ
ਫਰਮੈਂਟੇਸ਼ਨ,ಹುದುಗುವುದು
ਜਣਨ,ಫಲವತ್ತತೆ
ਖਾਦ,ಗೊಬ್ಬರ
ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ,ರಸಗೊಬ್ಬರ ಬಳಕೆಯ ದಕ್ಷತೆ
ਰੇਸ਼ੇਦਾਰ,ನಾರಿನ
ਖੇਤਰ,ಹೊಲತು
ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ,ಕ್ಷೇತ್ರ ಸಾಮರ್ಥ್ಯ
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
