Gujarati,Tamil
આધાર સામગ્રી,தரவு இணைப்பு
આંકડા,தரவு மாறிலி
માહિતી  દૂષણ,தகவல்கள்  மாசுபாடு
આંકડા -આધાર -નિયંત્રણ,தரவு கட்டுப்பாடு
આધાર -નિયંત્રણ અવરોધ,தரவு கட்டுப்பாட்டு தொகுதி
આંકડા,தரவு மாற்றம்
આંકડા -રૂપાંતર,தரவு மாற்றி
માહિતી ઘોષણા,தரவு அறிவிப்பு
માહિતી ઘોષણા  નિવેદન,தரவு அறிவிப்பு  அறிக்கை
માહિતી,தரவு வரையறை
માહિતી  નામ,தரவு வரையறை  பெயர்
માહિતી  નિવેદન,தரவு வரையறை  அறிக்கை
વિલંબ,தரவு தாமதம்
આંકડા,தரவு டிலிமிட்டர்
આંકડાકીય ઘનતા,தரவு அடர்த்தி
આંકણી  પ્રવેશ,தரவு விளக்கம்  நுழைவு
આંકણી  ભાષા,தரவு விளக்கம்  மொழி
આધાર જણાવનારું,தரவு வடிவமைப்பு
આંકડા,தரவு சாதனம்
શબ્દકોશ શબ્દકોશ,தரவு அகராதி
નિર્દેશિત આંકડા,தரவு இயக்கப்பட்ட பரிமாற்றம்
આધારસૂચક ડેટા,தரவு காட்சி அலகு
આંકડા વિતરણ પદ્ધતિ,தரவு விநியோக அமைப்பு
આંકડા વિભાગ,தரவு பிரிவு
આંકડાકીય તત્વ,தரவு உறுப்பு
માહિતી તત્વ સાંકળ,தரவு உறுப்பு சங்கிலி
આધાર -એન્ક્રિપ્શન  મુખ્ય,தரவு குறியாக்கம்  விசை
આધાર -એન્ક્રિપ્શન  ધોરણ,தரவு குறியாக்கம்  தரநிலை
માહિતી નોંધ,தகவல் பதிவு
માહિતી પ્રવેશ -ઉપકરણ,தரவு நுழைவு சாதனம்
આધાર -ભૂલ,தரவு பிழை
આંકડાકીય મૂલ્યાંકન,தரவு மதிப்பீடு
આધાર -પરીક્ષા,தரவு பரிசோதனை
આંકડા વિનિમય,தரவு பரிமாற்றம்
આંકડા,தரவு புலம்
આધારપત્રક,தரவு கோப்பு
આંકડાકીય પ્રવાહ,தரவு ஓட்டம்
આધારપત્રક,தரவு ஓட்ட விளக்கப்படம்
આધારસૂત્ર,தரவு ஓட்ட கட்டுப்பாடு
આંકડાકીય વિધવા,தரவு ஓட்ட வரைபடம்
આધારપત્રક,தரவு வடிவம்
ડેટા ફોર્મેટ આઇટમ,தரவு வடிவமைப்பு உருப்படி
આંકડા -જનરેટર,தரவு ஜெனரேட்டர்
ડબ્બા,டேட்டாகிராம்
ડેટાગ્રામ સેવા,டேட்டாகிராம் சேவை
ડેટા ગ્રાફિક્સ,தரவு கிராபிக்ஸ்
માહિતી,தரவு கிராஃபோஸ்கோப்
આધાર -નિયંત્રણ,தரவு கையாளுதல்
આધાર -નિયંત્રણ  શક્તિ,தரவு கையாளுதல்  திறன்
આધાર -આધાર -આધાર -માહિતી,தரவு வரிசைமுறை
ડેટા હોસ્ટ (= હોસ્ટ),தரவு ஹோஸ்ட் (= ஹோஸ்ட்)
આંકડાકીય સ્વતંત્રતા,தரவு சுதந்திரம்
આધાર જણાવનારું પ્રમાણ,தரவு உள்ளீடு
માહિતી ઇનપુટ સ્ટેશન,தரவு உள்ளீட்டு நிலையம்
માહિતી સંકલિતતા,தரவு ஒருமைப்பாடு
આધાર -ઉત્પાદન,தரவு பரிமாற்றம்
અવાજમાં માહિતી,குரலில் தரவு
ડેટા I/O  સૂચના,தரவு I/O.  வழிமுறைகள்
આધાર -સામગ્રી,தரவு உருப்படி
આધાર -સ્તર,தரவு நிலை
આધાર -ગ્રંથાલય,தரவு நூலகம்
ડેટા લિંક નિયંત્રણ  પાત્ર,தரவு இணைப்பு கட்டுப்பாடு  எழுத்து
ડેટા લિંક એસ્કેપ  પાત્ર,தரவு இணைப்பு தப்பித்தல்  எழுத்து
ડેટા લિંક સ્તર,தரவு இணைப்பு அடுக்கு
આંકડા -માહિતી,தரவு பட்டியல்
આધાર -માહિતી,தரவு பதிவு
માહિતી વ્યવસ્થાપન,தரவு மேலாண்மை
માહિતી વ્યવસ્થાપન  કાર્યક્રમ,தரவு மேலாண்மை  திட்டம்
માહિતી વ્યવસ્થાપન  પદ્ધતિ,தரவு மேலாண்மை  அமைப்பு
હેરાફેરી,தரவு கையாளுதல்
આધાર -પદ્ધતિ  ભાષા,தரவு கையாளுதல்  மொழி
માહિતીને માસ્ક કરવા,தரவு மறைத்தல்
ડેટા -કમ્પ્યુટર,தரவு கணினி
આંકણી,தரவு
ડેટા માધ્યમ,தரவு ஊடகம்
આધાર આંકડા,தரவு இடம்பெயர்வு
આધારપ્રક્ષ,தரவு முறை
આંકડા  સૂચના,தரவு நகர்வு  வழிமுறைகள்
આંકડા -ક્ષેત્ર,தரவு மல்டிபிளெக்சர்
આંકડાકીય નામ,தரவு பெயர்
આંકડા,தரவு நெட்வொர்க்
આંકડા -કામગીરી,தரவு செயல்பாடு
આધાર -તંત્ર,தரவு அமைப்பு
આંકડા -ઉદ્દભવ,தரவு தோற்றம்
આંકડા ઉત્પાદન,தரவு வெளியீடு
આંકડાકીય માર્ગ,தரவு பாதை
આંકડા,தரவு கட்டம்
ડેટા પર -પાના,தரவுத்தொகுப்பு
આધાર જણાવનાર,தரவு சதித்திட்டம்
આધાર -નિર્દેશક,தரவு சுட்டிக்காட்டி
આંકડાકીય તૈયારી,தரவு தயாரிப்பு
આંકડાકીય તૈયારી  સાધન,தரவு தயாரிப்பு  சாதனம்
આંકડા,தகவல் செயல்முறை
આંકડા  કેન્દ્ર,தகவல் செயல்முறை  மையம்
આંકડા  ચક્ર,தகவல் செயல்முறை  மிதிவண்டி
આંકડા  મશીન,தகவல் செயல்முறை  இயந்திரம்
આંકડા  નોડ,தகவல் செயல்முறை  முனை
આંકડા  કેન્દ્ર,தகவல் செயல்முறை  நிலையம்
આંકડા  પદ્ધતિ,தகவல் செயல்முறை  அமைப்பு
ડેટા પ્રોસેસર,தரவு செயலி
ડેટા જાણવણી,தரவு பாதுகாப்பு
માહિતી શુદ્ધિકરણ,தரவு சுத்திகரிப்பு
આંકડા,தரவு வானொலி
આંકડા પ્રાપ્ત કરનાર,தரவு பெறுநர்
આંકડા,தரவு பதிவு
માહિતી ઘટાડો,தரவு குறைப்பு
આધાર -નોંધણી,தரவு பதிவு
આધારસામગ્રી,தரவு நம்பகத்தன்மை
માહિતી  પ્રતિનિધિત્વ,தகவல்கள்  பிரதிநிதித்துவம்
આંકડા પ્રજનન,தரவு இனப்பெருக்கம்
આધાર -મેળ,தரவு மீட்டெடுப்பு
આંકડા  નિયંત્રણ,தரவு ஆய்வு  கட்டுப்பாடு
આંકડા સુરક્ષા,தரவு பாதுகாப்பு
આધાર -વિભાજક,தரவு பிரிப்பான்
આંકડા,தரவு தொகுப்பு
ડેટા સેટ ક્લોકિંગ,தரவு தொகுப்பு கடிகாரம்
ડેટા સેટ વ્યાખ્યા  કોષ્ટક,தரவு தொகுப்பு வரையறை  மேசை
ડેટા સેટ લેબલ,தரவு தொகுப்பு லேபிள்
ડેટા સેટ નામ,தரவு தொகுப்பு பெயர்
આંકડા  સંગઠન,தரவு தொகுப்பு  அமைப்பு
આધાર જણાવનાર સંદર્ભ  નંબર,தரவு தொகுப்பு குறிப்பு  எண்
આધાર જણાવ્યો,தரவு தொகுப்பு பாதுகாப்பு
આધારસૂચક ઉપયોગિતા  કાર્યક્રમ,தரவு தொகுப்பு பயன்பாடு  திட்டம்
આંકડા સંકેત,தரவு சமிக்ஞை
આધાર -સંકેત દર,தரவு சமிக்ஞை வீதம்
ડેટા ડૂબી જવા,தரவு மூழ்கும்
માહિતીનું પ્રાપ્તિસ્થાન,தரவு மூலம்
આંકડા -વિશિષ્ટતા,தரவு விவரக்குறிப்பு
આંકડા કેન્દ્ર,தரவு நிலையம்
માહિતી સંગ્રાહક,தரவு சேமிப்பு
માહિતી સંગ્રાહક  માળખું,தரவு சேமிப்பு  கட்டமைப்பு
આંકડા,தரவு ஸ்ட்ரீம்
આંકડા -માળખું,தரவு அமைப்பு
આંકડા -માળખું  ચિત્ર,தரவு அமைப்பு  வரைபடம்
આધારપ્રક્ષ,தரவு சுவிட்ச்
આધાર -સામગ્રી  કેન્દ્ર,தரவு மாறுதல்  மையம்
આધાર -સામગ્રી  વિનિમય,தரவு மாறுதல்  பரிமாற்றம்
આંકડા,தரவு டேப்லெட்
આંકડા,தரவு முனையம்
આંકડા  સામાન,தரவு முனையம்  உபகரணங்கள்
આધારપ્રણી માહિતી,தரவு நேரம்
માહિતી -પત્રવ્યવહાર,தரவு படியெடுத்தல்
માહિતી -પત્રવ્યવહાર  સાધન,தரவு படியெடுத்தல்  சாதனம்
આધાર -તબદીલી,தரவு பரிமாற்ற
આધાર -તબદીલી  તબક્કો,தரவு பரிமாற்ற  கட்டம்
આધાર -તબદીલી દર,தரவு பரிமாற்ற வீதம்
આધાર -તબદીલી  નોંધણી કરવી,தரவு பரிமாற்ற  பதிவு
આંકડા,தரவு பரிமாற்றம்
આંકડા  માર્ગ,தரவு பரிமாற்றம்  சேனல்
આંકડા  સગવડ,தரவு பரிமாற்றம்  வசதி
આંકડા  પ્રસારણ,தரவு பரிமாற்றம்  இடைமுகம்
આંકડા  પંક્તિ,தரவு பரிமாற்றம்  வரி
આંકડા  સેવા,தரவு பரிமாற்றம்  சேவை
આંકડા  છટકું,தரவு பரிமாற்றம்  பொறி
ઓળખાણ,டேட்டாட்ரான்
આધાર સામગ્રી,தரவு வகை
અવાજ હેઠળનો ડેટા,குரலின் கீழ் தரவு
આંકડા એકમ,தரவு அலகு
આંકડા માન્યતા,தகவல் மதிப்பீடு
માહિતી શબ્દ,தரவு சொல்
તારીખ નિત્યક્રમ,டேட்டிங் வழக்கம்
આધાર,தரவு
આધાર -રેખા,தரவு வரி
દશાંશ બિંદુ,தசம புள்ளி
નિષ્ક્રિયકરણ,செயலிழக்கச் செய்தல்
નિર્ભેળ,டெட் பேண்ட்
મડાગાંઠ,இறந்த கோப்பு
મૃત તાળું,இறந்த பூட்டு
નિર્બળ સમય,முடிவடையும் நேரம்
મૃત્યુ ક્ષેત્ર,டெட் மண்டலம்
ડેડ ઝોન એકમ,டெட் மண்டல அலகு
બેકાબૂ,டெப்ளிக்
Debંગું,பிழைத்திருத்தம்
ડીક,பிழைத்திருத்தம்
ડીફિંગ સહાય,பிழைத்திருத்த உதவி
ડીફિંગ સહાય  રોજિંદા,பிழைத்திருத்த உதவி  வழக்கமான
ઉઘાડું  ભાષા,பிழைத்திருத்தம்  மொழி
ડિબગીંગ મેમરી ડમ્પ,மெமரி டம்ப் பிழைத்திருத்த
ડીબગીંગ આઉટપાત,பிழைத்திருத்த வெளியீடு
ડિબગ મેક્રોઝ,பிழைத்திருத்த மேக்ரோக்கள்
ડીબગ પત્રક,பிழைத்திருத்த அறிக்கை
દશ,தசாப்தம்
દાયકા કાઉન્ટર,தசாப்த கவுண்டர்
નિર્ણય લઈને ટેબલ ભાષા,முடிவு அட்டவணை மொழி
ઘટાડાનો સમય,குறைப்பு நேரம்
વિકેન્દ્રિત  જાણ  પદ્ધતિ,பரவலாக்கப்பட்ட  தகவல்  அமைப்பு
દાદાગીરી,டெசிபல்
નિર્ણાયકતા,ஒழிப்பு
દશાંશ અંકગણિત કામગીરી,தசம எண்கணித செயல்பாடு
દશાંશ ગોઠવણી,தசம சீரமைப்பு
દશાંશ,தசம இலக்க
દશાંશ માર્કર,தசம மார்க்கர்
દશાંશ સૂચન,தசம குறியீடு
દશાંશ,தசம எண்
દશાંશ  સંખ્યા  પદ્ધતિ,தசம  எண்ணிக்கை  அமைப்பு
દશાંશનું ચિત્ર  માહિતી,தசம படம்  தகவல்கள்
દશાંશ પ્રતીક,தசம சின்னம்
ઉકેલવું,புரிந்துகொள்ள
નિર્ણય,முடிவு
નિર્ણય -પેટી,முடிவு பெட்டி
નિર્ણય,முடிவு சுற்று
નિર્ણય સામગ્રી,முடிவு உள்ளடக்கம்
નિર્ણય -તત્વ,முடிவு உறுப்பு
નિર્ણય  સૂચના,முடிவு  வழிமுறைகள்
નિર્ણય  ક્મેકનિઝમ,முடிவு  Kmechanism
નિર્ણય ભાષા,முடிவு மொழி
નિર્ણય તર્ક,முடிவு தர்க்கம்
નિર્ણય તર્ક  ભાષાંતર કરનાર,முடிவு தர்க்கம்  மொழிபெயர்ப்பாளர்
નિર્ણય સિદ્ધાંત,முடிவுக் கொள்கை
નિર્ણય નિયમ,முடிவு விதி
નિર્ણય  સિમ્યુલેશન,முடிவு  உருவகப்படுத்துதல்
નિર્ણયની રચના,முடிவு அமைப்பு
નિર્ણય અંગેનો નિર્ણય,முடிவு அட்டவணை
નિર્ણય સિદ્ધાંત,முடிவு கோட்பாடு
નિર્ણય સતત,நிலையான மாறிலி
ડીકોડર,டிகோடர்
ડીકોડિંગ  સૂચના,டிகோடிங்  வழிமுறைகள்
અકસ્માત કરવું,டிகோலேட்
ડિક્લેટર,டிகோலேட்டர்
શાસ્ત્ર,சிதைவு
ઘટાડો,குறைவு
દુ: ખ,டிக்ரிப்ட்
દબાવી દેવી,Decurl
સમર્પિત માધ્યમ,அர்ப்பணிக்கப்பட்ட சேனல்
સમર્પિત સર્કિટ,அர்ப்பணிக்கப்பட்ட சுற்று
સમર્પિત  જોડાણ,அர்ப்பணிக்கப்பட்ட  இணைப்பு
સમર્પિત,அர்ப்பணிக்கப்பட்ட பணமதிப்பிழப்பு
સમર્પિત રેખા,அர்ப்பணிக்கப்பட்ட வரி
સમર્પિત બંદર,அர்ப்பணிக்கப்பட்ட துறைமுகம்
સમર્પિત રજિસ્ટર,அர்ப்பணிக்கப்பட்ட பதிவு
ચૂક,இயல்புநிலை
ક defaultન્ટ્રા જૂથ,இயல்புநிலை குழு
કણ વિકલ્પ,இயல்புநிலை விருப்பம்
ડિફોલ્ટ પરિમાણ,இயல்புநிலை அளவுரு
પરત મૂલ્ય,இயல்புநிலை மதிப்பு
સ્થગિત  સંબોધન,ஒத்திவைக்கப்பட்டது  முகவரி
વિલંબિત નોંધ,ஒத்திவைக்கப்பட்ட நுழைவு
સ્થગિત બહાર નીકળવું,ஒத்திவைக்கப்பட்ட வெளியேறு
સ્થગિત  જાળવણી,ஒத்திவைக்கப்பட்டது  பராமரிப்பு
સ્થગિત જાળવણી સમય,ஒத்திவைக்கப்பட்டது பராமரிப்பு நேரம்
સ્થગિત  પ્રક્રિયા,ஒத்திவைக்கப்பட்டது  செயலாக்கம்
વિલંબિત ફરીથી પ્રારંભ,ஒத்திவைக்கப்பட்ட மறுதொடக்கம்
નિર્ધારિત વસ્તુ,வரையறுக்கப்பட்ட உருப்படி
વિશિષ્ટ નેટવર્ક,திட்டவட்டமான பிணையம்
નિવારણ પ્લેટ,விலகல் தட்டு
અણીદાર,டிகாஸ்
અખવાટી,டிகாஸ்ஸர்
અધોગતિ,சீரழிவு
અધોગતિ પરિબળ,சீரழிவு காரணி
બહુવિધ  કાર્યક્રમ,பல பட்டம்  நிரலாக்க
વિલંબ,தாமதம்
વિલંબ કાઉન્ટર,தாமத கவுண்டர்
વિલંબ,தாமதம் வேறுபாடு
વિલંબ,தாமத இலக்க
વિલંબ,தாமத விலகல்
વિલંબ તત્વ,தாமத உறுப்பு
Equalલટ,தாமதம் சமநிலைப்படுத்தி
વિલંબ,தாமதம்
વિલંબ રેખા,தாமத வரி நினைவகம்
વિલંબ રેખા રજિસ્ટર,தாமத வரி பதிவு
વિલંબ રેખા,தாமத வரி சேமிப்பு
વિલંબ લૂપ સ્ટોર,தாமத லூப் ஸ்டோர்
વિલંબ  કાર્યક્રમ,தாமதம்  நிரலாக்க
વિલંબ સમય,தாமத நேரம்
કા delી નાખવું  (= ડિકોલેટ),நீக்கு  (= டிகோலேட்)
કા delી નાખવું,அழி
પાત્ર કા Delete ી નાખો,எழுத்தை நீக்கு
કી કા Delete ી નાખો,விசையை நீக்கு
કા delી નાખવું રેકોર્ડ,நீக்குதல் பதிவு
ડિલિમિટર,டிலிமிட்டர்
ડિલિમિટર  નિવેદન,டிலிமிட்டர்  அறிக்கை
વિતરણ સમય,விநியோக நேரம்
ડેલ્ટા મોડ્યુલેશન,டெல்டா பண்பேற்றம்
ડેલ્ટા અવાજ,டெல்டா சத்தம்
માંગ,தேவை
માંગ,பெறுதல் தேவை
માંગ -ચપળ,தேவை பேஜிங்
માંગ  પ્રક્રિયા,தேவை  செயலாக்கம்
માંગ -સ્ટેજીંગ,தேவை நிலை
સીમાંકન પટ્ટી,எல்லை நிர்ணயம்
નશાખોરી,டெமோடுலேஷன்
તોડફોડ કરનાર,டெமோடூலேட்டர்
વસ્તીશાસ્ત્રને લગતું  નિયમ,மக்கள்தொகை  விண்ணப்பம்
ચપટી,டெமவுண்ட்
નિરુત્સાહ,Demutiplexing
ઘેરા યાદી,அடர்த்தியான பட்டியல்
ઘનતા,அடர்த்தி
આશ્રિત સિદ્ધાંત,சார்பு கோட்பாடு
આશ્રિત  ભાગ,சார்ந்தது  பிரிவு
આશ્રિત એકમ,சார்பு அலகு
મુક્કાબાજી,Deque
ઉઝરડા,டென்னிங்
વંશજ,சந்ததியினர்
ઉતરતા સોર્ટ,இறங்கு வரிசை
વર્ણન,விளக்கம்
વર્ણન,விளக்கம் பட்டியல்
વર્ણનકર્તા,விவரிப்பான்
આચાર,வடிவமைப்பு
નિયુક્ત ઉપકરણ,சாதனத்தை நியமித்தல்
રચના મોડેમ,வடிவமைப்பு மோடம்
આચાર  Optimપ્ટિમાઇઝેશન,வடிவமைப்பு  தேர்வுமுறை
ગુપ્તતા,வடிவமைப்பு ரகசியம்
રચના,வடிவமைப்பு உருவகப்படுத்துதல்
ઇચ્છિત મૂલ્ય,விரும்பிய மதிப்பு
ડેસ્ક કેલ્ક્યુલેટર,மேசை கால்குலேட்டர்
ડેસ્ક ચેકિંગ,மேசை சோதனை
ડેસ્ક ટોચનું કમ્પ્યુટર,மேசை கணினி
રવાનગી,அனுப்பும்
ગંતવ્ય,இலக்கு
ગંતવ્ય  સંબોધન,இலக்கு  முகவரி
ગતકામની સજા,இலக்கு குறியீடு
લક્ષ્યસ્થાન ક્ષેત્ર,இலக்கு புலம்
લક્ષ્યસ્થાન ફાઈલ,இலக்கு கோப்பு
લક્ષ્યસ્થાન મથક,இலக்கு நிலையம்
વિનાશક,அழிவு
વિનાશક કર્સર,அழிவுகரமான கர்சர்
વિનાશક વાંચન,அழிவுகரமான வாசிப்பு
વિનાશક સંગ્રહ,அழிவுகரமான சேமிப்பு
ફાટવું,டிடாப்
વિગતવાર કાર્ડ,விவரம் அட்டை
વિગતવાર ફાઈલ,விவரம் கோப்பு
અટકાયત કરવું,பிரித்தல்
શોધી શકાય તેવું તત્વ,கண்டறியக்கூடிய உறுப்பு
નિષ્ઠાપૂર્વક  નકલો,நிர்ணயிக்கப்பட்ட  தன்னியக்க
નિષ્ઠાપૂર્વક  મશીન,நிர்ணயிக்கப்பட்ட  இயந்திரம்
નિષ્ઠાપૂર્વક  નમૂનો,நிர்ணயிக்கப்பட்ட  மாதிரி
નિષ્ઠાપૂર્વક  સમસ્યા,நிர்ணயிக்கப்பட்ட  பிரச்சனை
નિષ્ઠાપૂર્વક  પ્રક્રિયા,நிர்ணயிக்கப்பட்ட  செயல்முறை
નિષ્ઠાપૂર્વક  કાર્યક્રમ,நிர்ணயிக்கப்பட்ட  திட்டம்
નિષ્ઠાપૂર્વક  કાર્યક્રમ,நிர்ணயிக்கப்பட்ட  நிரலாக்க
નિષ્ઠાપૂર્વક  અનુકૂળતા  સમસ્યા,நிர்ணயிக்கப்பட்ட  வரிசைப்படுத்துதல்  பிரச்சனை
નિષ્ઠાપૂર્વક  સ્થિતિ,நிர்ணயிக்கப்பட்ட  நிலைமை
વિકાસ  પદ્ધતિ,வளர்ச்சி  அமைப்பு
વિકાસ સમય,வளர்ச்சி நேரம்
વિકાસ -કાર્ય,மேம்பாட்டு கருவி
થી વિચલન  સુશોભન,இருந்து விலகல்  நேரியல்
સાધન,சாதனம்
ઉપરાઇ,சாதன முகவரி
ઉપકરણ,சாதன காப்புப்பிரதி
ઉપકરણ નિયંત્રણ  પાત્ર,சாதனக் கட்டுப்பாடு  எழுத்து
ઉપકરણ નિયંત્રક,சாதன கட்டுப்படுத்தி
ઉપકરણ નિયંત્રણ એકમ,சாதன கட்டுப்பாட்டு அலகு
સંકલન,சாதன ஒருங்கிணைப்பு
ઉપકરણ પર આધારિત,சாதனம் சார்ந்தது
ઉપકરણ  કાર્યક્રમ,சாதனம் சார்ந்தது  திட்டம்
સાધન -ધ્વજ,சாதனக் கொடி
સાધન  સ્વતંત્રતા,சாதனம்  சுதந்திரம்
સાધન  સ્વતંત્ર,சாதனம்  சுயாதீனமான
સાધન  સ્વતંત્રતા  કાર્યક્રમ,சாதனம்  சுதந்திரம்  திட்டம்
રેખા  (= ડિસ્પ્લે લાઇન),சாதன வரி  (= காட்சி வரி)
ઉપકરણ માધ્યમ  નિયંત્રણ ભાષા,சாதன மீடியா  மொழியைக் கட்டுப்படுத்துங்கள்
ઉપકરણનું નામ,சாதனத்தின் பெயர்
નંબર,கருவி எண்
ઉપકરણની કતલ,சாதன வரிசை
ઉપકરણની સ્થિતિ શબ્દ,சாதன நிலை சொல்
ઉપકરણનો પ્રકાર,கருவியின் வகை
ડાયાઉડિક બુલિયન  સંચાલન,டயடிக் பூலியன்  செயல்பாடு
નિદાન,நோயறிதல்
સીમતિ તપાસ,கண்டறியும் காசோலை
નિદાન  કસોટી,கண்டறியும் செயல்பாடு  சோதனை
સીમતિ પદ્ધતિ,கண்டறியும் வழிமுறை
રોગનું  સંદેશ,கண்டறியும்  செய்தி
રોગનું  કાર્યક્રમ,கண்டறியும்  திட்டம்
નિદાન -નિત્યક્રમ,கண்டறியும் வழக்கம்
રોગનિવાર,பரிசோதனை
રોગનું  પ્રખ્યાત,கண்டறியும்  நுட்பம்
નિદાન -કસોટી,கண்டறியும் சோதனை
ચિત્ર,வரைபடம்
સાંકડો,டயல்
ડાયલ લીટી,டயல் செய்யப்பட்ட வரி
ડાયલ વિનિમય,டயல் பரிமாற்றம்
ક dialંગ,டயல்
ડાયલ લાઈન,டயல் வரி
સંવાદ,உரையாடல்
ડાયલ પલ્સ,டயல் துடிப்பு
પુનરાવર્તન ડાયલ  થડ,மீண்டும் மீண்டும் டயல்  டிரங்க்
ડાયલ ટોન,டயல் டோன்
ડાયલ સ્વર વિલંબ,டயல் டோன் தாமதம்
ડાયલ -તબદીલી,பரிமாற்ற பரிமாற்றம்
ડાયલ-અપ કરવું,அழைக்கவும்
ડાયલ-અપ,டயல்-அப் முனையம்
ડાયબિટ,டிபிட்
અલગ -ોટોમાઇઝિંગ શોધ,இருவகையான தேடல்
અલગ -અલગ,இருவகை
શબ્દકોશ,அகராதி
વિભિન્ન એન્જિન,வேறுபாடு இயந்திரம்
તફાવત  સંચાલન,வேறுபாடு  செயல்பாடு
તફાવત અહેવાલ,வேறுபாடு அறிக்கை
સમજદાર  વિશ્લેષક,வேறுபாடு  பகுப்பாய்வி
તફાવત વિલંબ,வேறுபட்ட தாமதம்
વિકલાંગ ગિયર,வேறுபட்ட கியர்
સમજદાર  વિપુલતા,வேறுபாடு  மாடுலேஷன்
વિભાજક,வேறுபாடு
અંક,இலக்கு
ડિજિટલ અવરોધ,டிஜிட்டல் தொகுதி
ડિજિટલ કેરિયર  પદ્ધતિ,டிஜிட்டல் கேரியர்  அமைப்பு
ડિજિટલ  લાક્ષણિકતા,டிஜிடல்  பண்பு
ડિજિટલ કમ્પ્યુટર,டிஜிட்டல் கணினி
ડિજિટલ ડેટા,டிஜிட்டல் தரவு`
ડિજિટલ ડેટા  ફેરબદલ,டிஜிட்டல் தரவு  மாறுதல்
ડિજિટલ ડેટા પદ્ધતિ,டிஜிட்டல் தரவு அமைப்பு
ડિજિટલ સુવિધા,டிஜிட்டல் வசதி
ડિજિટલ સુવિધા  અંતિમ,டிஜிட்டல் வசதி  முனையத்தில்
ડિજિટલ ફિલ્ટર,டிஜிட்டல் வடிகட்டி
ડિજિટલ ગ્રાફિક્સ,டிஜிட்டல் கிராபிக்ஸ்
ડિજિટલ ઇન્ક્રીટિવ  કાવતરા,டிஜிட்டல் அதிகரிப்பு  சதித்திட்டம்
ડિજિટલ લાઇન,டிஜிட்டல் வரி பாதை
ડિજિટલ રેખા વિભાગ,டிஜிட்டல் வரி பிரிவு
ડિજિટલ મલ્ટીપ્લેક્સ  સામાન,டிஜிட்டல் மல்டிபிளக்ஸ்  உபகரணங்கள்
ડિજિટલ ઓપ્ટિક  નોંધણી,டிஜிட்டல் ஆப்டிகல்  பதிவு
ડિજિટલ ચિત્ર,டிஜிட்டல் படம்
ડિજિટલ રેડિયો માર્ગ,டிஜிட்டல் வானொலி பாதை
ડિજિટલ રેડિયો અનુભાગ,டிஜிட்டல் ரேடியோ பிரிவு
ડિજિટલ રીડ-આઉટ,டிஜிட்டல் ரீட்-அவுட்
ડિજિટર રેકોર્ડર,டிஜிட்டல் ரெக்கார்டர்
ડિજિટલ  પ્રતિનિધિત્વ,டிஜிடல்  பிரதிநிதித்துவம்
ડિજિટલ વિભાગ,டிஜிட்டல் பிரிவு
ડિજિટલ સંકેત,டிஜிட்டல் சிக்னல்
ડિજિટલ સહી,டிஜிட்டல் கையொப்பம்
ડિજિટલ પ્રકાર,டிஜிட்டல் வரிசை
ડિજિટલ સંગ્રહ  તત્ત્વ,டிஜிட்டல் சேமிப்பு  உறுப்பு
ડિજિટલ સંગ્રહ  માધ્યમ,டிஜிட்டல் சேமிப்பு  ஊடகங்கள்
ડિજિટલ સ્વિચિંગ,டிஜிட்டல் மாறுதல்
ડિજિટલ સમાપ્તિ  પદ્ધતિ,டிஜிட்டல் முடித்தல்  அமைப்பு
ડિજિટલ થી એનાલોગ  એકત્રીકરણ કરનાર,டிஜிட்டல் முதல் அனலாக்  மாற்றி
ડિજિટલ  ટ્રાન્સમિશન,டிஜிடல்  பரவும் முறை
અંકિત -અંકગણિત,இலக்க எண்கணிதம்
અંકિત,இலக்க சுருக்க
અંકિત વિલંબ તત્વ,இலக்க தாமத உறுப்பு
અંશે,டிஜிட்டல் மயமாக்கல்
જનાયકરણ ભાષણ,டிஜிட்டல்மயமாக்கல் பேச்சு
ડિજિટાઇઝ કરવું,டிஜிட்டல் செய்யுங்கள்
સિધ્ધાંત,டிஜிட்டல்சர்
અંકિત સમયગાળો,இலக்க காலம்
અંકિત સ્થળ,இலக்க இடம்
અંકિત સ્થિતિ,இலக்க நிலை
અંક,இலக்க பஞ்ச்
અંક  ફરીથી ગોઠવણી,இலக்கு  மறுசீரமைப்பு
અંકિત સમય,இலக்க நேரம்
અંકિત  રૂપાંતર,இலக்க-அனலாக்  மாற்றம்
ખોળ,பிரிவு
પરિમાણ,பரிமாணம்
ઘટતી રેડિક્સ  પૂરક બનાવવું,குறைந்தது ரேடிக்ஸ்  பூர்த்தி
દ્વિપક્ષી,டிப்ளெக்ஸர்
દ્વિધ્રુવ,இருமுனை ஆண்டெனா
દ્વિધ્રુવી મોડ્યુલેશન,இருமுனை பண்பேற்றம்
પ્રત્યક્ષ પ્રવેશ,நேரடி அணுகல்
પ્રત્યક્ષ પ્રવેશ  વ્યવસ્થા,நேரடி அணுகல்  ஏற்பாடு
પ્રત્યક્ષ પ્રવેશ  તપાસ,நேரடி அணுகல்  விசாரணை
સીધી પ્રવેશ હેશ,நேரடி அணுகல் ஹாஷ்
પ્રત્યક્ષ પ્રવેશ  પદ્ધતિ,நேரடி அணுகல்  முறை
પ્રત્યક્ષ પ્રવેશ  સંગ્રહ,நேரடி அணுகல்  சேமிப்பு
પ્રત્યક્ષ સરનામું,நேரடி முகவரி
