Assamese,Hindi
উলংঘা,विप्रबलन
উপমহলা,अधस्थ तल
গভীৰ স্থান,गहन अंतरिक्ष
ব্যুৎপত্তি,व्युत्तेजन
"দোষ, ভুল, ক্ষতি, অভাৱ","दोष, त्रुटि, क्षति, कमी"
ভুল কৰা,सदोष
ৰোগ প্ৰতিৰোধ ক্ষমতা,प्रतिरक्षा
লিমিটাৰ দুৱাৰ,सीमक द्वारक
"সংজ্ঞা, স্পষ্টতা","परिभाषा, स्पष्टता, निश्चय"
বিচ্যুত কৰক,विक्षेपित करना
ডিফ্লেক্টৰ,विक्षेपक
"বিক্ষেপণ, বিক্ষেপণ","विक्षेप, विक्षेपण"
বিক্ষিপ্ত ফোকাচ,विक्षेपी विफोकसन
ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ,विक्षेप-द्विगुणन दर्पण
বিক্ষেপণ অঞ্চল,विक्षेपक क्षेत्र
মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ,गुरुत्व-प्रभावित विक्षेप
বিক্ষেপণ প্লেট,विक्षेप पट्टिकाएँ
ধ্যান কেন্দ্ৰিত,विफ़ओकसन
বিকৃতি,विरूप्यता
"বিকৃতি, বিকৃতি","विरूपण, विकृति"
ভিগাছন,विगैसन
"debauchery, অশ্লীলতা","अपभ्रष्टता, अपह्रास"
"অশুচি কৰা (ver.), অৱক্ষয় কৰা (n.), অৱক্ষয় কৰা (v.)","अपभ्रष्ट होना (क्रि.), अपभ्रष्ट (सं.), अपह्रासित (वि.)"
পেলনীয়া গেছ,अपभ्रष्ट गैस
"aberration, aphasia, বঞ্চনা, বঞ্চনা","अपभ्रंशन, अपह्रासन, व्यपजनन, विपोषण"
সন্তুষ্টিদায়ক,वितोषी
"ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, লৱ","डिग्री, अंश, परिमाण, घात, कोटि, मात्रा, अंशांक"
ঘনত্ব-আয়তন,सांद्रता-मात्रा
বিচ্ছিন্নতা পৰিমাণ,वियोजन-मात्रा
স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা,स्वतंत्रता की कोटि. स्वातंत्र्य कोटि
আয়নীয়কৰণৰ পৰিমাণ,आयनन की मात्रा
মেৰুকৰণৰ পৰিমাণ,ध्रुवण का परिमाण
নিখুঁততাৰ পৰিমাণ,परिशुद्धता की मात्रा
ডিহুমিডিফিকেশন,निरार्द्रीकरण
বিআয়নীয়কৰণ,विआयनन
পলম কৰা,विलम्ब
বিলম্বিত,विलम्बित
স্থানীয়কৰণ,अस्थानीकरण
ডেল্টা ফাংচন,डेल्टा फलन
বিচুম্বকীয়কৰণ,विचुम्बकन
বিচুম্বকীয় বক্ৰ,विचुम्बकित वक्र
ডিমেগনেটাইজাৰ,विचुम्बकित्र
ডিমডুলেচন,विमॉडुलन
ঘন ভিৰ,सघन संकुलन
ঘনত্ব গেজ,सघनतामापी
"ঘনত্ব, ঘনত্ব","घनत्व, सघनता"
মূল্য হ্ৰাসৰ স্তৰ,ह्रासी स्तर
ডিপ্লিচন জ&#39;ন,अवक्षय जोन
বিমেৰুকৰণ,विध्रुवण
ডিমেৰুকৃত,विध्रुवित
ডিপোলাৰাইজাৰ,विध्रुवक
"ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা","क्षेत्र की गहराई, क्षेत्र की गंभीरता"
"ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম","व्युत्पन्न पोलेरोग्राम, व्युत्पन्न ध्रुवण लेख"
ব্যুৎপত্তি কৰা হৈছে,व्युत्पन्न
"অৱতৰণ কৰা, অৱতৰণ কৰা","अवरोही, अवरोहण"
"বংশ, বংশ","अवरोहांक, अवरोहण"
"বৰ্ণনা, নিৰ্মাণ, আঁকিব","वर्णन करना, निर्माण करना, खींचना"
হৰ,निरूपक
"ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)","अभिकल्प, डिजाइन, अभिकल्पना (सं.), अभिकल्पना करना, डिजाइन करना (क्रि.)"
ধ্বংস,विनाश
ধ্বংসাত্মক হস্তক্ষেপ,विनाशी व्यतिकरण
"ধ্বংসাত্মক, ধ্বংসাত্মক","भंजक, विनाशात्मक"
"চিনাক্তকৰণ, ধৰা পেলোৱা","पहचान, संसूचन"
সংগ্ৰাহক,संसंचक
ডিটাৰ্মিনিজম,निर्धार्यता
নিৰ্ণায়ক,निर्धारक
সংকল্প,निर्धारण
নিৰ্ধাৰণ কৰিবলৈ,निर्धारित करना
নিৰূপিত,निर्धारित
ডিউটেৰন,डयूटरॉन
"প্ৰকাশ, বিকাশ, বিকাশ","व्यक्त करना, विकसित करना, विकासन"
"ডেভেলপাৰ, ডেভেলপাৰ","विकासक, डेवेलपर"
"উন্নয়ন, উন্নয়ন","परिवर्धन, विकास"
বিচ্যুতি,विचलन
শিশিৰ,ओस
শিশিৰ বিন্দু,ओसांक
দক্ষিণ মেৰুকৰণকাৰী,दक्षिण ध्रुवण-घूर्णक
ডায়েগনষ্টিক পৰীক্ষা,निदानार्थ परीक्षण
তিৰ্যক,विकर्ण
ডায়েগ্ৰাম,आरेख
ডায়েগ্ৰাম,आरेख
ডায়েল কৰক,डायल
ডাইমেগনেটিক,प्रतिचुंबकीय
"ডাইমেগনেট&#39;লজী, ডাইমেগনেটিক পদাৰ্থ","प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ"
ডাইমেগনেটিজম,प्रतिचुंबकत्व
ব্যাস,व्यास
ডায়েমেট্ৰিকভাৱে বিপৰীত,व्यासतः सम्मुख
"হীৰা, হীৰা","हीरक, हीरा"
ডায়েফ্ৰাম ডায়েফ্ৰাম,"तनुपट, डायाफ्राम मध्यपट"
তাপ বিনিময়,ऊष्मा-पार्य
তাপ বিনিময়,ऊष्मा-पार्य
"ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম","डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम"
"bifurcation, অৰ্ধ-কলা","द्विभाजन, अर्धक कला"
ডাইক্ৰ&#39;মেট কোষ,डाइक्रोमेट सेल
"দ্বৈততা, দৃশ্যমান দ্বৈততা, স্তৰৰ দ্বৈততা","द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता"
ডিক্টাফোন,डिक्टाफोन
ডাইলেক্ট্ৰিক,परावैद्युत
ডাইলেক্ট্ৰিকছ,परावैद्युतिकी
ডিজেল চক্ৰ,डीजल-चक्र
গেপ,अंतर
"ডিফাৰেন্সিয়েল ফ্ৰিকুৱেন্সি, বিয়োগ কম্পাঙ্ক","अंतर आवृत्ति, व्यवकलन आवृत्ति"
"ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ডিফাৰেন্সিয়েল, ইন্টাৰষ্টিচিয়েল, ডিফাৰেন্সিয়েল","विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी"
ভিন্নতামূলক শোষণ,विभेदी अवशोषण
ডিষ্টিংচন এম্প্লিফায়াৰ,भेद प्रवर्धक
"পেনেট্ৰেটিভ কেলৰিমিটাৰ, পেনেট্ৰেটিভ কেলৰিমিটাৰ","भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर"
ডিফাৰেন্সিয়েল কেপাচিটৰ,विभेदी संधारित्र
ডিফাৰেন্সিয়েল জ&#39;ন,विभेदी परिक्षेत्र
ডিফাৰেন্সিয়েল প্ৰসাৰণ,विभेदी विसरण
অৱভেদ্য সমীকৰণ,अवकल समीकरण
ভিন্নতামূলক বিলুপ্তি সহগ,अवकलन विलोपन गुणांक
ইন্টাৰমিটাৰ আয়নীয়কৰণ কক্ষ,अंतरमापी आयनन कोष्ठ
ডিফাৰেন্সিয়েল আইছ’ট’প পদ্ধতি,विभेदी समस्थानिक विधि
ডিফাৰেন্সিয়েল বেগ,विभेदी वेग
পাৰ্থক্য কৰা,अवकलन करना
"পৃথক, পৃথক","अवकलित, विभेदित"
"পাৰ্থক্য, পাৰ্থক্য","विभेदन, अवकलन"
বিবৰ্তন,विवर्तन
বিবৰ্তনমাপক,विवर्तनमापी
"বিক্ষিপ্ত, বিক্ষিপ্ত","विसरित, विसारित"
বিক্ষিপ্ত,विसरित
প্ৰসাৰণ,"विसरण, विसार"
বিস্তাৰ ক্ষমতা,विसरणशीलता
"অংক, ব্যাস, আঙুলি","अंक, व्यास का द्वादशांश, अंगुलि"
ডিজিটেল ৰেকৰ্ডিং,अंकीय अभिलेखन
ডিজিটেল ভল্টমিটাৰ,अंकक वोल्टतामापी
দ্বি-আইছ’ট’পিক মৌল,द्वि-समस्थानिक तत्व
প্ৰসাৰণ,विस्फारण
প্ৰসাৰণ বিকৃতি,विस्फार विकृति
বহিঃতাপমাপক,विस्फारमापी
ভিছফাৰিনি,विस्फरिणी
"সম্প্ৰসাৰণ, দৈৰ্ঘ্য-প্ৰস্থ, মাত্ৰা, শক্তি","विस्तार, लंबाई-चौड़आई, विमा, घात"
মাত্ৰিক,विमीय
মাত্ৰাগততা,विमीयता
বীমা ইউনিট,विमा-इकाई
মাত্ৰাহীন মাত্ৰা,विमाहीन अविम
"মূল্য হ্ৰাস, হ্ৰাস","ह्रास, न्यूनीकरण"
উজ্জ্বল,दीप्तिमंदक
ডাইঅ&#39;ড,डायोड
ডাইঅপ্টাৰ,डाइऑप्टर
বিবৰ্তন অঞ্চল,अपवर्तन क्षेत्र
ৰিফ্ৰেক্টিং লেন্স,अपवर्तनी लेन्स
"bow down, প্ৰণাম কৰা, ট্ৰাফ","नमन, नति, निमज्जन, गर्त"
পতনৰ কোণ,नति कोण
ডাইপোল,द्विध्रुव
বাইপোলাৰ স্তৰ,द्विध्रुवी परत
dirac ডেল্টা ফাংচন,डिरैक डेल्टा फलन
"পোন, পোন, পোন, প্ৰত্যক্ষ, বিপৰীত","सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष"
anulom সম্পৰ্ক,अनुलोम सहसंबंध
প্ৰত্যক্ষ বিদ্যুৎ প্ৰবাহ,दिष्ट धारा
পোনপটীয়া,दिष्ट
"প্ৰত্যক্ষ প্ৰভাৱ, প্ৰত্যক্ষ প্ৰভাৱ","सीधा समाघात, सीधी टक्कर"
"দিশ, দিশ","दिशा, दिक्"
দিশগত,"दिशात्मक, दिशिक"
স্থানৰ স্থিৰতা,दिक् स्थायित्व
"ডাইকোচিন, ডাইকো-কোচাইন","दिक्कोज्या, दिक-कोसाइन"
"দিশগত, দিশগত, দিশগত","दैशिक, दिशिक, दिशात्मक"
দিশগততা,दिशिकता
সাধাৰণ জালি,सामान्य जालक
সৰলৰেখা,सीधी लाइन
ক্ৰমিক অনুপাত,अनुक्रमानुपात
প্ৰত্যক্ষ পদ্ধতি,प्रत्यक्ष विधि
দিশ,दिशक
প্ৰত্যক্ষ পঢ়া যন্ত্ৰ,प्रत्यक्ष पाठी यंत्र
সন্মুখত টেলিস্কোপ,समक्ष दूरदर्शक
"বস্তু, বৃত্ত, ডিস্ক, ডিস্ক","बिंब, मंडलक, डिस्क, चक्रिका"
"বিসৰ্জন, ইফিউচন, ব্লিচিং","विसर्जन, आस्राव, विरंजन"
পানীত ডুবাই ৰখা,सोपानी विसर्जन
"বিচ্ছিন্নতা, বিচ্ছিন্নতা, ভাঙন","असातत्य, असातत्य, भंग"
বিচ্ছিন্ন,असंतत
"গৱেষণা, অনুসন্ধান","शोध, खोज"
অমিল,विसंगति
কণা,विविक्त
"অৱতল এন্টেনা,ডিচ এন্টেনা","अवतल ऐन्टेना, डिश ऐन्टेना"
"দ্ৰৱণ, দানা","विघटन, कणीकरण"
দ্ৰৱণ ধ্ৰুৱক,विघटन-स्थिरांक
অপচয় শক্তি,विघटन ऊर्जा
দ্ৰৱীভূত আধাজীৱন,विघटन अर्धायु
দ্ৰৱণীয় পৰিসৰ,विघटन श्रेणी
"ডিচলকেচন, ডিচলকেচন, ডিচলকেচন, ডিচলকেচন","स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति"
"ফল্ট লাইন, ফল্ট কোৰ","प्रभ्रंश रेखा, प्रभ्रंश कोर"
দোষ লুপ,प्रभ्रंश पाश
"বিকাৰ, বিকাৰ, বিকাৰ","अव्यवस्था, अक्रम, विकार"
বিশৃংখলতা,अव्यवस्थापन
"বিভ্ৰান্তি, বিভ্ৰান্তি","अपविन्यास, स्थितिभ्रान्ति"
"বিক্ষিপ্ত, বিক্ষিপ্ত","परिक्षेपित, परिक्षिप्त"
"বিক্ষিপ্ততা, বিক্ষিপ্ততা","परिक्षेपण, प्रकीर्णन"
প্ৰজেক্টাইল,परिक्षेप्यता
বিক্ষিপ্তকাৰী,परिक्षेपी
প্ৰতিফলনশীলতা,परिक्षेपकता
স্থানচ্যুতি,विस्थापन
প্ৰদৰ্শন,प्रदर्श
কনছ&#39;ল,कन्सोल
বিচ্ছিন্নতা বল,विदारी बल
অসমান,"असमरूप, असमान"
ক্ষয় সহগ,क्षय गुणांक
জাৰণকাৰী,क्षयकारी
ক্ষয় ব্যৱস্থা,क्षयी तंत्र
পৃথক কৰিব পৰা,"वियोजनी, वियोज्य"
পৃথক কৰা হৈছে,वियोजित
disposition,वियोजन
অসংগততা,असंवादिता
দূৰত্ব,दूरी
দূৰৈৰ,दूरस्थ
"সুকীয়া, সুকীয়া, সুকীয়া, প্ৰকাশভংগী","भिन्न, अलग, सुस्पष्ट, सुव्यक्त"
বৈষম্য,विभेद
বিচ্ছিন্ন সম্পত্তি,विविक्तकारी गुणधर्म
"পাৰ্থক্য কৰা, পাৰ্থক্য কৰা","विभेदन, भेद करना"
বিকৃত,विकृत
বিকৃতি,"विकृति, विरूपण"
বিকৃতিৰ স্থিতিস্থাপকতা,विरूपण प्रत्यास्थता
বিতৰণ কৰা এম্প্লিফায়াৰ,वितरित प्रवर्धक
"বিতৰণ, বিতৰণ","वितरण, बंटन"
"বিতৰণ নিয়ম, বিতৰণ নিয়ম","वितरण-नियम, बंटन-नियम"
বিঘিনি,विक्षोभ
"distressed, বিঘ্নিত ভাৰসাম্য","विक्षुब्ध, विक्षुब्ध साम्यावस्था"
বিৰক্তিকৰ শক্তি,विक्षोभी बल
"আহনিক, দিবাচাৰ, দিবা, দৈনিক","आह्निक, दिवाचर, दिवा, दैनिक"
দৈনিক গতি,दैनिक गति
দ্বিসম্বন্ধীয়,द्विसंयोजक
"dissipate, বিসৰ্জন","अपसारित करना, अपसारित होना"
"বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা","अपसरण, अपसारिता, डाइवर्जेन्स"
ডাইভাৰ্জেন্ট,अपसारी
ডাইভাৰচন,दिक्परिवर्तन
"বিভক্ত, বিভক্ত","विभाजित, विभक्त"
"বিভাজন, বিভাজন, বিভাজন","भाग, प्रभाग, विभाजन"
আয়নমণ্ডলৰ D স্তৰ,आयन मंडल की D परत
"অঞ্চল, প্ৰদেশ, অঞ্চল, ডমেইন","प्रक्षेत्र, प्रान्त, प्रदेश, डोमेन"
"গম্বুজ, গম্বুজ","डोम, गुम्बद"
প্ৰভাৱশালী স্থান,प्रभावशाली पद
দাতাৰ স্তৰত,दाता स्तर
মদিত সন্ধি,मादित संधि
"ব্যভিচাৰ, ব্যভিচাৰ","मादन, अपमिश्रण"
ডপলাৰ ইফেক্ট,डॉप्लर प्रभाव
"ডোজ, ডোজ","डोज़, मात्रा"
কোৱাণ্টোমিটাৰ,मात्रामापी
"বিন্দুযুক্ত, বিন্দুযুক্ত","बिन्दुकित, छिटकी"
"দ্বৈত, দ্বৈত, যোৰ, দ্বৈত, সাধাৰণ, দ্বৈত","द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा"
ডাবল বণ্ড,द्वि-आबंध
দ্বি-উত্তল লেন্স,उभयावतल लेन्स
দ্বি-উত্তল লেন্স,उभयोत्तल लेन्स
বাইনাৰী ডিফাৰেন্সিয়েল,द्विश:अवकलन
ডাবল আয়নীয়কৰণ,द्वि आयनन
ডাবল অণু,द्वि-अणु
ডাবল প্ৰিচিচন,द्विक परिशुद्धता
ডাবল ৰিফ্ৰেকচন,द्विअपवर्तन
ডাবল ছিৰিজ,द्विक श्रेणी
যোৰ তৰা,युग्म तारे
দুণ্ডণ,द्विक
achromatic লেন্স যোৰ,अवर्णक लेन्स-युग्म
"প্ৰসাৰণ, প্ৰসাৰণ","द्विभवन, द्विस्तरण"
দুগুণ আধানযুক্ত কণা,द्वितः आवेशित कण
উভচৰ দুৰ্নীতিগ্ৰস্ত,द्विधा अपभ्रष्ट
ডাবল আয়নীয়কৃত,द्वित: आयनित
তললৈ,अधोमुखी
ট্ৰেকচন অক্সিজেন অক্সিজেন অৰ্ধ কম্পেক্ট,"कर्षण, कर्षज अयस्क, अर्ध संच"
ট্ৰেকচন বল,कर्षण बल
"wah, runoff, apodh, drift (খনন), পাঞ্জ (খাদ্য), বিচ্যুতি","वाह, अपवाह, अपोढ़, ड्रिफ्ट (खनन), पाँझ (खाद्य), विस्थापन"
ৰানঅফ ষ্ট্ৰিম,अपवाह धारा
কাৰ্য্যকৰী,परिचालन
পৰিবাহী ভল্টেজ,चालन वोल्टता
pety ball,पाती बॉल
হঠাৎ বিৰতি,आकस्मिक विराम
"বিন্দু, মাইক্ৰ’ পইণ্ট, ড্ৰপলেট","बिंदुक, सूक्ष्म बिंदु, सूक्ष्म बूंद"
পৰি যোৱা,पातन
শুকান,शुष्क
শুকান শুকান হাইগ্ৰ’মিটাৰ,शुष्कार्द आर्द्रतामापी
বিফল যোগাযোগ,विफल संपर्क
"ডাবল অপাৰেচন, ডুৱেল অপাৰেচন","द्वि प्रचालन, द्वैती संक्रिया"
ডাক্ট,वाहिनी
টান,तन्य
টান,तन्यता
ডিম,मंद
নিঃশব্দ,मूक
নিক্ষেপ,सन्निक्षेपण
বমন তাৰা,वामन तारा
ডাবল অক্ষ,द्वय-अक्ष
গতিশীল,गतिक
গতিশীল,गतिकीय
"গতিশীলতা, গতিশীলতা","गतिविज्ञान, गतिकी"
ডাইনামো,डायनेमो
ডাইন কৰক,डाइन
"পৃথিৱী, পৃথিৱী","पृथ्वी, भू"
ভূমিকম্পৰ তীব্ৰতা,भूकंप तीव्रता
পৃথিৱী উপগ্ৰহ,भू-उपग्रह
আৰ্থ সংযোগ ব্যৱস্থা,भू-संपर्कक तंत्र
মাটিৰ তাঁৰ,भू-तार
"কেন্দ্ৰ, কেন্দ্ৰবিন্দু","उत्केंद्र, उत्केंद्रक"
কেন্দ্ৰীয়তা,उत्केंद्रता
echelon,"सोपानक, ऐशेलान"
প্ৰতিধ্বনি,प्रतिध्वनि
ধাৰণা,ग्रहण
বিপ্লৱৰ বৃত্তাকাৰ স্থানাংক,क्रांति वृत्तीय निर्देशांक
ঘূৰ্ণীবতাহ,भँवर
প্ৰান্তৰ দোষ,धार प्रभ्रंश
মূল-প্ৰভাৱ,कोर-प्रभाव
এডিছন কোষ,एडिसन सेल
সম্পাদনা কৰক,संपादन करना
কাৰ্যকৰী,प्रभावी
দক্ষতা,दक्षता
চেষ্টা কৰা,प्रयास
এৰি দিয়া,निस्सरण
"ৰূপক, eigen","अतिलक्षणिक, आइगेन"
অষ্টভুজ,अष्टप्रचक्रणी
আইনষ্টাইন-বোজ বিতৰণ নিয়ম,आइन्स्टाइन-बोस वितरण नियम
তৎক্ষণাত প্ৰভাৱ,आइन्स्टान-दि-हास प्रभाव
আইনষ্টাইনিয়াম,आइन्स्टाइनियम
আইনষ্টাইন স্মোলুচ’ভস্কি সমীকৰণ,आइन्स्टाइन स्मोलुचोव्स्की समीकरण
আইনষ্টাইন-জনসংখ্যা,आइन्स्टाइन-समष्टि
বহিষ্কাৰ কৰা,निष्कासन
ইজেক্টৰ কেপচুল,"उत्क्षेपणी, उत्क्षेपक कैप्सूल"
ইজেক্টৰ,उत्क्षेपक
ক্লিয়াৰেন্স বৰ্ড,निष्कासी पटिका
বিপৰীত ধাৰণক্ষমতা,व्युत्क्रम धारिता
ইলাষ্টিক,प्रत्यास्थ
"ইলাষ্টিক ভংগীমাৰ প্ৰভাৱ, ইলাষ্টিক ভংগীমা","प्रत्यास्थ उत्तर प्रभाव, प्रत्यास्थ पश्चता"
দোলনীয় শৰীৰ,प्रत्यास्थतया विषमदैशिक पिंड
ইলাষ্টিকতা,प्रत्यास्थता
"ইলাষ্টিকমিটাৰ, ইলাষ্টিকমিটাৰ","इलैस्टिकोमीटर, प्रत्यास्थतामापी"
ইলাষ্টিক নমনীয়তা,प्रत्यास्थ दुर्नम्यता
আয়নমণ্ডল ই-স্তৰ,आयन मंडल की ई-परत
ইলেক্ট্ৰেট,इलेक्ट्रेट
"বৈদ্যুতিক, বৈদ্যুতিক","वैद्युत, विद्युत"
বিদ্যুৎ,विद्युत
"বিদ্যুৎকৰণ, চাৰ্জিং","विद्युतीकरण, आवेशन"
বিদ্যুৎস্পৃষ্ট,विद्युतीकृत
"আধানযুক্ত কণা, আধানযুক্ত কণা","चार्जित कण, आविष्ट कण"
ইলেক্ট্ৰ&#39;একাউষ্টিক,वैद्युत ध्वानिक
ইলেক্ট্ৰ&#39;-একাউষ্টিকছ,विद्युत-ध्वानिकी
ইলেক্ট্ৰ&#39;-থাৰ্মেল,विद्युत-ऊष्मीय
ইলেক্ট্ৰ&#39;কেমিকেল,विद्युत-रासायनिक
সমান্তৰাল,तुल्यांक
ইলেক্ট্ৰ&#39;ড,इलैक्ट्रोड
ইলেক্ট্ৰ&#39;ডাইনেমিক্স,विद्युत-गतिकी
ইলেক্ট্ৰ&#39;ডাইনেমিক ইফেক্ট,विद्युत-गतिक प्रभाव
গেলভানিক পৃথকীকৰণ,विद्युत-अपघटन
ইলেক্ট্ৰলাইট,विद्युत-अपघट्य
ইলেক্ট্ৰ&#39;লাইটিক,विद्युत-अपघटनी
"ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ, ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ","विद्युदपघटक, विद्युदपघटित्र"
বিদ্যুৎচুম্বক,विद्यतु-चुम्बक
বিদ্যুৎচুম্বকীয় ক্ষেত্ৰ,विद्युत-चुम्बकीय
বিদ্যুৎচুম্বকত্ব,विद्युत-चुम्बकिकी
বিদ্যুৎচুম্বকত্ব,विद्युत-चुम्बकत्व
"ইলেক্ট্ৰ&#39;মিটাৰ নজেল,ইলেক্ট্ৰ&#39;মিটাৰ ভালভ","विद्युतमापी नलिका, इलेक्ट्रोमीटर वाल्व"
বিদ্যুৎচালিত বল,विद्युत-वाहक बल
ইলেক্ট্ৰন,इलेक्ट्रॉन
ঋণ-বিদ্যুৎ,ऋण-विद्युती
ইলেক্ট্ৰনিক,इलेक्ट्रॉनिक
ইলেক্ট্ৰনিক eigenfunction,इलेक्ट्रॉनीय आइगेनफलन
ইলেক্ট্ৰনিক শক্তি,इलेक्ट्रॉनीय ऊर्जा
ইলেক্ট্ৰনিক্স,इलेक्ट्रॉनिकी
ইলেক্ট্ৰন অপটিক্স,इलेक्ट्रॉन-प्रकाशिकी
ইলেক্ট্ৰ&#39;-অপ্টিক্স,विद्युत-प्रकाशिकी
বিদ্যুৎচুম্বকত্ব,धन-विद्युती
ইলেক্ট্ৰস্কোপ,विद्युतदर्शी
ইলেক্ট্ৰষ্টেটিক,स्थिर वैद्युत
ইলেক্ট্ৰষ্টেটিক্স,स्थिरविद्युतिकी
ইলেক্ট্ৰ&#39;ফ&#39;ৰেচিছ,विद्युतविरूपण
বৈদ্যুতিক সংযোগ,वैद्युत संयोजकता
বৈদ্যুতিক সংযোগকাৰী,वैद्युत संयोजक
"উপাদান, সংখ্যালঘু, উপাদান","तत्व, अल्पांश, अवयव"
"প্ৰাথমিক, মৌলিক, মৌলিক","प्राथमिक, प्रारंभिक, तात्विक"
মূল চাৰ্জ,मूल आवेश
"উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা, উচ্চতা","उत्थान, उत्थापन, उन्नयन, उच्चता, ऊंचाई"
উচ্চতামাপক,तुंगतामापी
"লিফ্ট, লিফ্ট","उत्थापक, एलिवेटर"
অ-উপবৃত্তাকাৰ,अपेरण-दीर्घवृत्त
"প্ৰসাৰণ, বৃদ্ধি, বিস্তাৰৰ কোণ","दीर्धीकरण, दैर्घ्यवृद्धि, प्रसर कोण"
"মুক্তি, মুক্তি","निर्गमन, प्रसर्जन"
"প্ৰসাৰণ, বংশধৰ","प्रसर्जन, प्रसर्ग"
এম্বেড কৰা,अंत:स्थापित करना
এম্বেড কৰা হৈছে,अंत:स्थापित
প্ৰচাৰিত,निर्गत
নিৰ্গমন,उत्सर्जन
"emissivity, emissivity","उत्सर्जकता, उत्सर्जिता"
emissivity,उत्सर्जकता
"নিৰ্গমনকাৰী, নিৰ্গমনকাৰী","उत्सर्जक, एमिटर"
"প্ৰি-ৰিইনফৰ্চমেণ্ট, বল","पूर्व प्रबलन, बल"
অভিজ্ঞতাভিত্তিক,आनुभविक
"খালী, অপূৰ্ণ","रिक्त, अपूरित"
"ইমালচাইফাৰ, ইমালচাইফাৰ","पायसीकारक, इमल्सीकारक"
"ইমালচন, ইমালচন","पायस, इमल्शन"
"শেষ, শেষ, শেষ, শেষ","सिरा, छोर, अंत, अंत्य"
চূড়ান্ত সংশোধন,अंत्य संशोधन
শক্তি দক্ষ,ऊर्जा-शोषी
"অক্ষীয় অৱস্থান, A-অৱস্থান","अक्षीय स्थिति, ए-स्थिति"
"এণ্ডোথাৰ্মিক, এণ্ডোথাৰ্মিক","ऊष्माशोषी, आंतरोष्मी"
এণ্ডোথাৰ্মিক প্ৰক্ৰিয়া,ऊष्माशोषी प्रक्रम
শক্তি প্ৰদান কৰা,ऊर्जित करना
শক্তি অন্তৰ্নিহিত,ऊर्जा अन्तर्निहित
শক্তি শক্তি প্ৰদানকাৰী,ऊर्जा ऊर्जाक
"ইঞ্জিন ইঞ্জিনিয়াৰিং, ইঞ্জিনিয়াৰিং","इंजन अभियांत्रिकी, इंजीनियरी"
বৃদ্ধি,संवृद्धि
সমৃদ্ধ সমস্থানিক,समृद्ध समस्थानिक
বৰ্ধিত ৰিয়েক্টৰ,संवर्धित रिऐक्टर
সমৃদ্ধি,समृद्धिकरण
সমৃদ্ধি,समृद्धि
"চেট, সম্প্ৰদায়","समुच्चय, समुदाय"
"এনথালপি, নিৰপেক্ষ তাপ","एन्थैल्पी, पूर्ण ऊष्मा"
ক্ষমতা,सत्ता
এণ্ট্ৰপি,एन्ट्रॉपी
প্ৰৱেশ,प्रविष्टि
"গণনা, গণনা","गणन, गिनना"
পৃষ্ঠাকৰণ,पृष्ठ-अन्वालोप
উপকেন্দ্ৰ,अधिकेन्द्री
"অস্বচ্ছ, এপিস্কোপ","अपारचित्रदर्शी, एपीस्कोप"
এপিটেক্সি স্তৰ,एपीटेक्सीय परत
"apitaxi, অভাৰৰাণ","एपीटैक्सी, अधिरोहण"
"সমান, সমান, সমান, সমান","समान, बराबर, सम, तुल्य"
ইকুৱেলাইজাৰ,समकारक
সমতা,"समता, समिका"
সমীকৰণটো,समीकरण
"বিষুৱৰেখা, বিষুৱৰেখা, বিষুৱৰেখা, বিষুৱৰেখা","विषुवत वृत, भूमध्यरेखा, इक्वेटर, मध्यरेखा"
"বিষুৱীয়, বিষুৱীয়, মধ্যৱৰ্তী, বিষুৱীয়","विषुवतीय, भूमध्यरेखीय, मध्यवर्ती, निरक्षीय"
অৱতল,समावतल
অৱতল,समोत्तल
সমমিতি,समविमीय
"সমদূৰত্বৰ, সমান্তৰাল","समदूरस्थ, समान्तराली"
