Kannada,Assamese
ನಿರಂತರ ವಿತರಣೆ,বিচ্ছিন্ন বিতৰণ
ನಿರಂತರ ಕಾರ್ಯ,বিচ্ছিন্ন কাৰ্য্য
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,বিচ্ছিন্ন ভ্যাৰিয়েন্স
ಕಣಗಳು,কণা
ನಿರಂತರ ವಿತರಣೆ,বিচ্ছিন্ন বিতৰণ
ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,বিচ্ছিন্ন সম্ভাৱনা বিতৰণ
ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,বিচ্ছিন্ন যাদৃচ্ছিক চলক
ನಿರಂತರ ಮಾದರಿ ಜಾಗ,বিচ্ছিন্ন নমুনা স্থান
ಪ್ರತ್ಯೇಕವಾದ ಒಟ್ಟು,বিচ্ছিন্ন সমষ্টি
ಪ್ರತ್ಯೇಕ ಜನಸಂಖ್ಯೆ,বিচ্ছিন্ন জনসংখ্যা
ಪ್ರತ್ಯೇಕ ರಾಜ್ಯ,বিচ্ছিন্ন অৱস্থা
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,বিচ্ছিন্ন ভ্যাৰিয়েন্স
ವಿತರಣಾ ತೆರಿಗೆ,বিতৰণ কৰ
ತಾರತಮ್ಯದ ವಿಶ್ಲೇಷಣೆ,বৈষম্যমূলক বিশ্লেষণ
ಬೇರ್ಪಟ್ಟ,disjointed
ಅಸಂಬದ್ಧ ಘಟನೆ,disjointed ইভেন্ট
ಬೇರ್ಪಟ್ಟ ಸೆಟ್,disjointed set
ಅಸಂಯೋಜಿತ ಅಳವಡಿಕೆ,disjoint সন্নিৱিষ্ট কৰা
"ವಿಂಗಡಣೆ, ತರ್ಕಬದ್ಧ ಮೊತ್ತ","disjunction, যুক্তিসংগত যোগফল"
"ಪ್ರಸರಣ, ಚದುರುವಿಕೆ","বিক্ষিপ্ততা, বিক্ষিপ্ততা"
ಪ್ರಸರಣ ಚಾರ್ಟ್,বিক্ষিপ্ততা লেখচিত্ৰ
ಪ್ರಸರಣ ಸೂಚ್ಯಂಕ,বিক্ষিপ্ততা সূচকাংক
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,বিক্ষিপ্ততা ডায়েগ্ৰাম
ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বিক্ষিপ্ততা মেট্ৰিক্স
ಸ್ಥಳಾಂತರ,স্থানচ্যুতি
ಪ್ರದರ್ಶನ,প্ৰদৰ্শন
ಕನ್ಸೋಲ್,কনছ&#39;ল
"ಅಸಮ, ಅಸಮ","অসমান, অসমান"
ಚದುರಿಸುವ ಶಕ್ತಿ,ক্ষয়কাৰী বল
ದೂರ ಕಾರ್ಯ,দূৰত্বৰ ফলন
ದೂರ ಮಾಡ್ಯುಲಸ್,দূৰত্ব মডুলাছ
ವಿತರಕವಲ್ಲದ,অবিতৰণমূলক
"ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ","বিতৰণ নিয়ম, বিতৰণ নিয়ম"
"ಚದುರಿಸಲು, ವಿಸರ್ಜಿಸಲು","to dissipate, বিসৰ্জন কৰা"
"ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ","বিচ্ছিন্নতা, বিচ্ছিন্নতা, বিচ্ছিন্নতা"
ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ,বিচ্ছিন্নতা উপপাদ্য
ವಿಭಿನ್ನ,ডাইভাৰ্জেন্ট
ವಿಭಿನ್ನ ಶ್ರೇಣಿ,বিচ্ছিন্ন পৰিসৰ
ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ,বিভক্ত পাৰ্থক্য
"ವಿಭಜನೆ, ವಿಭಜನೆ","বিভাজনযোগ্যতা, বিভাজনযোগ্যতা"
"ಭಾಗಿಸಬಹುದಾದ, ಭಾಗಿಸಬಹುದಾದ","বিভাজ্য, বিভাজ্য"
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","বিভাজন, বিভাজন, বিভাজন"
ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್,বিভাজন এলগৰিদম
ವಿಭಜಿತ ಉಂಗುರ,স্প্লিট ৰিং
ಚತುರ್ಭುಜ,চতুৰ্ভুজ
ದಶಭುಜ,decagon
"ಡೊಮೇನ್, ಡೊಮೇನ್, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ","ডমেইন, ডমেইন, প্ৰদেশ, ভূখণ্ড"
ಕಾರ್ಯದ ಡೊಮೇನ್,কাৰ্য্যৰ ডমেইন
ವ್ಯಾಖ್ಯಾನ-ಪ್ರಾಂತ್ಯ,সংজ্ঞা-প্ৰদেশ
ಅಸ್ತಿತ್ವದ ಸ್ಥಿತಿ,অস্তিত্বৰ অৱস্থা
ಅತಿಕ್ರಮಿಸುವ ಸಾಧನ,অভাৰৰাইডিং ডিভাইচ
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ডপলাৰ ইফেক্ট
"ಪಾಯಿಂಟ್ ಉತ್ಪನ್ನ, ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ","পইণ্ট প্ৰডাক্ট, স্কেলাৰ প্ৰডাক্ট"
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,বিন্দুযুক্ত বক্ৰ
ಡ್ಯುಯಲ್ ಡಿಫರೆನ್ಷಿಯಲ್,ডুৱেল ডিফাৰেন্সিয়েল
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,ডাবল ঘাতীয় বিতৰণ
ಡಬಲ್ ಕಾಯಿಲ್,ডাবল কইল
ಬೈನರಿ ಅವಿಭಾಜ್ಯ,বাইনাৰী অখণ্ড
ಬೈನರಿ ಏಕೀಕರಣ,বাইনাৰী সংহতি
ಎರಡು ಮಿತಿ,ডাবল লিমিট
ಎರಡು ಮಾದರಿ ಈವೆಂಟ್,ডাবল নমুনা সংগ্ৰহৰ ইভেন্ট
ಎರಡು ಅನುಕ್ರಮ,ডাবল ক্ৰম
ಡಬಲ್ ಸರಣಿ,ডাবল ছিৰিজ
ಎರಡು-ಲಗತ್ತಿಸಲಾದ ಸಂಕೇತ,ডাবল-সংলগ্ন সংকেত
ಎರಡು ಸಂಕಲನ,ডাবল কম্পাইলেচন
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,তললৈ ত্বৰণ
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,তললৈ স্থানান্তৰিত হোৱা
ಕೆಳಮುಖ ಚಲನೆ,তললৈ গতি
ಕೆಳಮುಖ ವೇಗ,তললৈ যোৱা বেগ
ಎಳೆತ,ট্ৰেকচন
ಎಳೆತ ಬಲ,ট্ৰেকচন বল
"ಉಭಯ ದ್ವಂದ್ವತೆ,",দ্বৈত দ্বৈততা
ಡ್ಯುಯಲ್ ಬೇಸ್,ডুৱেল বেচ
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,দ্বৈত আভ্যন্তৰীণ উৎপাদন
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা
"ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ","ডাবল অপাৰেচন, ডুৱেল অপাৰেচন"
ಉಭಯ ಸಮಸ್ಯೆ,দ্বৈত সমস্যা
ಡ್ಯುಯಲ್ ಸಿಂಗಲ್ ಅಲ್ಗಾರಿದಮ್,ডুৱেল একক এলগৰিদম
ಎರಡು ಏಕ ವಿಧಾನ,দ্বৈত একক পদ্ধতি
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,দ্বৈত স্থান
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,ডুৱেল ভেৰিয়েবল
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,দ্বৈত ভেক্টৰ স্থান
ಮೂಕ ಸೂಚ್ಯಂಕ,নিৰৱ সূচকাংক
ಮೂಕ ಅಡಿಟಿಪ್ಪಣಿ,নিৰৱ ফুটাৰ
ಮೌನ ಒಪ್ಪಂದ,নীৰৱ চুক্তি
ಮೂಕ ವೇರಿಯಬಲ್,নিৰৱ চলক
ನಕಲು,ডুপ্লিকেচন
ಕ್ರಿಯಾತ್ಮಕ,গতিশীল
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,গতিশীল ব্যৱস্থা
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,গতিশীল চাহিদা কাৰ্য্য
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,গতিশীল আৰ্হি
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ডাইনামিক প্ৰগ্ৰেমিং
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರಗಳು,ডাইনামিক প্ৰগ্ৰেমিং কৌশল
"ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್","গতিশীলতা, গতিশীলতা"
ಕಣದ ಡೈನಾಮಿಕ್ಸ್,কণা গতিবিদ্যা
ಕಠಿಣ ದೇಹದ ಡೈನಾಮಿಕ್ಸ್,কঠিন শৰীৰৰ গতিশীলতা
"ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿಯ ಸಂಪರ್ಕ (ver.)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী সংস্পর্শ (ver.)"
ಭೂಕಂಪದ ತೀವ್ರತೆ,ভূমিকম্পৰ তীব্ৰতা
ವಿಕೇಂದ್ರೀಯತೆ,কেন্দ্ৰীয়তা
ಊಹೆ,ধাৰণা
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,অৰ্থনৈতিক পূৰ্বাভাস
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,অৰ্থনীতিবিদ
ಅರ್ಥಶಾಸ್ತ್ರ,অৰ্থনীতি
ಅರ್ಥಶಾಸ್ತ್ರ,অৰ্থনীতি
"ಕೋರ್, ಅಂಚು, ಕಣ್ಣೀರು","কোৰ, প্ৰান্ত, ছিদ্ৰ"
ಎದುರಿಸುತ್ತಿರುವ ಒಟ್ಟು ಕೋರ್,সমষ্টিগত কোৰৰ সন্মুখীন হোৱা
ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ,দক্ষতা সূচকাংক
ವಿಶಿಷ್ಟ ಅಂಶ,বৈশিষ্ট্যপূৰ্ণ উপাদান
ವಿಶಿಷ್ಟ ಕಾರ್ಯ,বৈশিষ্ট্যপূৰ্ণ কাৰ্য্য
"ಐಜೆನ್ ಮೌಲ್ಯ, ವಿಶಿಷ್ಟ ಮೌಲ್ಯ","eigen মান, বৈশিষ্ট্যপূৰ্ণ মান"
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ ಸಮೀಕರಣ,বৈশিষ্ট্যপূৰ্ণ মূল্য সমীকৰণ
"ಐಜೆನ್ ವೆಕ್ಟರ್, ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್","eigen ভেক্টৰ, বৈশিষ্ট্যপূৰ্ণ ভেক্টৰ"
ಸ್ಥಿತಿಸ್ಥಾಪಕ,ইলাষ্টিক
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಎರಕಹೊಯ್ದ,ইলাষ্টিক ঢালাই
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,ইলাষ্টিক ভাৰসাম্য
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ইলাষ্টিকতা
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಪುಟ,ইলাষ্টিকতা পৃষ্ঠা
"ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್","ইলেক্ট্ৰনিক কম্পিউটাৰ, ইলেক্ট্ৰনিক কম্পিউটাৰ"
"ಅಂಶ, ಅಂಶ, ಅಂಶ","উপাদান, উপাদান, উপাদান"
ಆರಂಭಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,প্ৰাৰম্ভিক স্তম্ভ কাৰ্য্য
ಆರಂಭಿಕ ಘಟನೆ,প্ৰাৰম্ভিক পৰিঘটনা
ಆರಂಭಿಕ ಕಾರ್ಯ,প্ৰাৰম্ভিক কাৰ্য্য
ಆರಂಭಿಕ ಕಾರ್ಯಾಚರಣೆ,প্ৰাৰম্ভিক কাৰ্য্য
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶಗಳು,প্ৰাথমিক ফলাফল
ಆರಂಭಿಕ ಸಂಭವನೀಯತೆಯ ನಿಯಮ,প্ৰাৰম্ভিক সম্ভাৱনা নিয়ম
ಆರಂಭಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,ষ্টাৰ্ট লাইন অপাৰেচন
"ನಾಶಮಾಡು, ನಾಶಮಾಡು,","to annihilate, নিঃশেষ কৰা"
ನಿರ್ಣಯ ಪ್ರಕ್ರಿಯೆ,ৰিজ&#39;লিউচন প্ৰক্ৰিয়া
"ಎಲಿಪ್ಸ್, ಎಲಿಪ್ಸ್","উপবৃত্তাকাৰ, উপবৃত্তাকাৰ"
ಅಂಡಾಕಾರದ,উপবৃত্তাকাৰ
ದೀರ್ಘವೃತ್ತಾಕಾರದ,উপবৃত্তাকাৰ
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,উপবৃত্তাকাৰ পৃষ্ঠ
ದೀರ್ಘವೃತ್ತಾಕಾರದ ದೇಹ,উপবৃত্তাকাৰ শৰীৰ
ಎಂಬೆಡಿಂಗ್,এম্বেডিং
ಹೊರಸೂಸುವಿಕೆಗಳು,নিৰ্গমন
ಪ್ರಾಯೋಗಿಕ ನಂಬಿಕೆ,অভিজ্ঞতাভিত্তিক বিশ্বাস
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,অভিজ্ঞতাভিত্তিক সূত্ৰ
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,অভিজ্ঞতাভিত্তিক সম্ভাৱনা
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,অভিজ্ঞতাভিত্তিক সম্পৰ্ক
ಖಾಲಿ ಸೆಟ್,খালী ছেট
ಬಂಧಿಸಲಾಗಿದೆ,বাধ্যতা
"ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್","এনকোডিং, ক&#39;ডিং"
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,আন্তঃকাৰ্য্যক্ষমতা
ಅಂತಿಮ ಬಿಂದು,শেষ বিন্দু
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,শ্ৰেণীৰ ব্যৱধানৰ শেষ বিন্দু
ಶಕ್ತಿ,শক্তি
ಶಕ್ತಿ-ಮೊಮೆಂಟಮ್ ಘಟಕ,শক্তি-প্ৰেৰণামূলক কাৰক
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,প্ৰৱেশ চলক
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,গণনাযোগ্য ছেট
"ಎಣಿಸು, ಎಣಿಸು","গণনা, গণনা"
"ಸಮಾನ, ಸಮಾನ, ಸಮ, ಸಮಾನ","সমান, সমান, সম, সমান"
"ಸಮಾನತೆ, ಸಮಾನತೆ","সমতা, সমতা"
ಸಾಧ್ಯತೆ,সম্ভাৱনা
ಸಹ ಸಂಭವನೀಯತೆ ಆಯ್ಕೆ ವಿಧಾನ,আনকি সম্ভাৱনা নিৰ্বাচন পদ্ধতিও
ಸಮಗೊಳಿಸು,সমান কৰা
"ಸಮೀಕರಣ, ಸಮೀಕರಣ","সমীকৰণ, সমীকৰণ"
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,দ্বিঘাত সমীকৰণ
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,দ্বিঘাত সমীকৰণ
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,দ্বিঘাত সমীকৰণ
"ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯರೇಖೆ","বিষুৱৰেখা, বিষুৱৰেখা, মধ্যৰেখা"
ಸ್ಥಿರ,অবিচলিত
ಸಮಬಾಹು,সমপক্ষীয়
"ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ","ভাৰসাম্য, ভাৰসাম্য, ভাৰসাম্য"
ಬಲ ಸಮತೋಲನ,বল ভাৰসাম্য
ಸಮತೋಲನ ಬಿಂದು,ভাৰসাম্য বিন্দু
ಸಮಾನತೆ,সমতুল্যতা
ಸಮಾನತೆಯ ವರ್ಗ,সমতুল্যতা শ্ৰেণী
ಸಮಾನತೆಯ ಸಂಬಂಧ,সমতুল্যতা সম্পৰ্ক
"ಸಮಾನ, ಸಮಾನ (ವಿ.), ಸಮಾನ (ಸಂ)","সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সমতুল্য মেট্ৰিক্স
ಸಮಾನ ಸೆಟ್,সমতুল্য গোট
ಪ್ರವೃತ್ತಿಗಳು,প্ৰৱণতা
"ದೋಷ, ತಪ್ಪು, ತಪ್ಪು, ಅಸಮರ್ಪಕತೆ","ভুল, ভুল, ভুল, ভুল"
ದೋಷ ವಿಶ್ಲೇಷಣೆ,ভুল বিশ্লেষণ
ದೋಷ ಕೋಡ್,ভুল ক&#39;ড
ದೋಷ ಗುಣಾಂಕ,ভুল সহগ
ಚದರ ಅರ್ಥ ದೋಷ,বৰ্গ গড় ভুল
ಮೊದಲ ವಿಧದ ದೋಷ,প্ৰথম ধৰণৰ ভুল
ಎರಡನೇ ರೀತಿಯ ದೋಷ,দ্বিতীয় ধৰণৰ ভুল
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,পলায়নৰ সম্ভাৱনা
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,পলায়নৰ বেগ
E. ಸ್ಮಿತ್ ಸಜ್ಜುಗೊಳಿಸುವ ಪ್ರಕ್ರಿಯೆ,ই শ্বমিট সংগঠন প্ৰক্ৰিয়া
ಬಹಿರ್ಮುಖಿ,বহিৰ্মুখী
"ಅಗತ್ಯ, ಅಗತ್ಯ","অপৰিহাৰ্য, অপৰিহাৰ্য"
ವಾಸ್ತವಿಕವಾಗಿ ಅನನ್ಯ,কাৰ্যতঃ অনন্য
"ನಿರ್ಣಯಿಸಲು, ನಿರ್ಣಯಿಸಲು (ver.), ನಿರ್ಣಯಿಸಲು (ed.)","মূল্যায়ন কৰা, মূল্যায়ন কৰা (ver.), মূল্যায়ন কৰা (ed.)"
ಅಂದಾಜು ವಿಧಾನ,অনুমান পদ্ধতি
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,ইউক্লিডীয় স্থানাংক
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,ইউক্লিডিয়ান ডমেইন
ಯೂಕ್ಲಿಡಿಯನ್ ರೇಖಾಗಣಿತ,ইউক্লিডিয়ান জ্যামিতি
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,ইউক্লিডীয় n-স্থান
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,ইউক্লিডীয় সমতল
ಯೂಲರ್ ಪ್ರಮೇಯ,অইলাৰৰ উপপাদ্য
"ಮೌಲ್ಯಮಾಪನ, ಮೌಲ್ಯಮಾಪನ","মূল্যায়ন কৰা, মূল্যায়ন কৰা"
ಸಹ,যুগ্ম
ಸಹ ಕರ್ವ್,আনকি বক্ৰতাও
ಸಹ ಕಾರ್ಯ,আনকি কাৰ্য্যও
ಸಹ ವಕ್ರೀಕಾರಕ,আনকি অবাধ্যও
ಸಮ ಸಂಖ್ಯೆ,যুগ্ম সংখ্যা
ಬೆಸ ಸಮ್ಮಿತಿ,অদ্ভুত প্ৰতিসমতা
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,আনকি ক্ৰমবিন্যাসও
"ಘಟನೆ, ಸಂಚಿಕೆ","ইভেন্ট, এপিচ&#39;ড"
ಸಮಮಾಪನ,সমৰূপতা
"ನಿಖರ, ನಿಖರ, ನಿಖರವಾಗಿ","হুবহু, হুবহু, হুবহু"
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,সঠিক কাই-স্কেয়াৰ পৰীক্ষা
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,সঠিক পাৰ্থক্য
ನಿಖರವಾದ ಸಮೀಕರಣ,সঠিক সমীকৰণ
ಉದಾಹರಣೆ,উদাহৰণ
ವಿನಿಮಯ,বিনিময়
ನಿರ್ದಿಷ್ಟ ಘಟನೆ,নিৰ্দিষ্ট পৰিঘটনা
ಅಸ್ತಿತ್ವವಾದದ ಮೂಲತತ್ವ,অস্তিত্বৰ স্বতন্ত্ৰতা
ಬದುಕುಳಿಯುವ ಸಂಭವನೀಯತೆ,জীয়াই থকাৰ সম্ভাৱনা
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,অস্তিত্ব উপপাদ্য
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,বাহ্যিক চলক
"ಹರಡಿ, ಹರಡಿ","spread, বিয়পি পৰা"
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,প্ৰত্যাশাৰ কাৰ্য্য
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,আশা কৰা কম্পাঙ্ক
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,আশা কৰা মূল্য
ಪ್ರಯೋಗ,পৰীক্ষণ
"ಪ್ರಾಯೋಗಿಕ ದೋಷ, ಪ್ರಾಯೋಗಿಕ ದೋಷ","পৰীক্ষামূলক ভুল, পৰীক্ষামূলক ভুল"
"ವಿವರಣೆ, ವಿವರಣೆ","ব্যাখ্যা, ব্যাখ্যা"
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,স্পষ্ট সমীকৰণ
ಸ್ಪಷ್ಟವಾಗಿ,স্পষ্টভাৱে
ಸ್ಪಷ್ಟ ಕಾರ್ಯ,ক্লিয়াৰ ফাংচন
ಸ್ಪಷ್ಟ ಪರಿಹಾರ,স্পষ্ট সমাধান
ಘಾತ,ঘাতক
ಘಾತೀಯ ಕರ್ವ್,ঘাতীয় বক্ৰ
ಘಾತೀಯ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,ঘাতীয় সম্ভাৱনা ফলন
ಘಾತೀಯ ವಿತರಣೆ,ঘাতীয় বিতৰণ
ಘಾತೀಯ ಸಮೀಕರಣ,ঘাতীয় সমীকৰণ
ಘಾತೀಯ ಕಾರ್ಯ,ঘাতীয় ফলন
"ಘಾತೀಯ ಬೆಳವಣಿಗೆ, ಘಾತೀಯ ಬೆಳವಣಿಗೆ","ঘাতীয় বৃদ্ধি, ঘাতীয় বৃদ্ধি"
ಘಾತೀಯ ನಿಯಮ,ঘাতীয় নিয়ম
ಘಾತೀಯ ನಕ್ಷೆ,ঘাতীয় মানচিত্ৰ
"ಘಾತೀಯ ಸರಣಿ, ಘಾತೀಯ ಸರಣಿ","ঘাতীয় শৃংখলা, ঘাতীয় শৃংখলা"
"ಅಭಿವ್ಯಕ್ತಿ, ಅಭಿವ್ಯಕ್ತಿ, ಮುಖಭಾವ, ಅಭಿವ್ಯಕ್ತಿ","অভিব্যক্তি, অভিব্যক্তি, মুখৰ ভাব, অভিব্যক্তি"
ವಿಸ್ತೃತ ಮಧ್ಯಂತರ,বৰ্ধিত ব্যৱধান
ವರ್ಧಿತ ನೈಜ ರೇಖೆ,বৰ্ধিত বাস্তৱ ৰেখা
ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ,সম্প্ৰসাৰিত বাস্তৱ সংখ্যা ব্যৱস্থা
ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ,মেপিং সম্প্ৰসাৰণ
ಬಾಹ್ಯ ಕೋನ,বাহ্যিক কোণ
ಹೊರ ವಲಯ,বাহিৰৰ অঞ্চল
ಬಾಹ್ಯ ಬಿಂದು,বাহ্যিক বিন্দু
ಬಾಹ್ಯ,বাহ্যিক
ಮುನ್ಸೂಚನೆಯ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,প্ৰেডিকেট মানৰ এক্সট্ৰাপ&#39;লেচন
ಹೊರತೆಗೆಯುವ ತಂತ್ರ,এক্সট্ৰাপলেচন কৌশল
ಗರಿಷ್ಠ ಮೌಲ್ಯ,শীৰ্ষ মান
"ವಿಪರೀತ, ಅಂತ್ಯ, ತೀವ್ರ, ಪರಾಕಾಷ್ಠೆ","extreme, end, extreme, শিখৰত উপনীত হোৱা"
ಉನ್ನತ ಶಿಖರ,উচ্চ বিন্দু
ವಿರುದ್ಧ ಗುಂಪಿನ ತೀವ್ರ ಬಿಂದು,বিপৰীত গোটৰ চৰম বিন্দু
ಕಾರ್ಯದ ವಿಪರೀತ ಮೌಲ್ಯ,ফাংচনৰ চৰম মান
ವಿಪರೀತ ಗುಣಲಕ್ಷಣಗಳು,চৰম ধৰ্ম
"ಮುಖ, ಬದಿ, ಮುಂಭಾಗ","মুখ, কাষ, সন্মুখ"
ಮುಖ ಬೆಲೆ,মুখমূল্য
"ಘಟಕ, ಅಂಶ, ಅಂಶ, ಷರತ್ತು,","উপাদান, কাৰক, কাৰক, দফা"
ಅಂಶ ವಿಶ್ಲೇಷಣೆ,কাৰক বিশ্লেষণ
ಛಿದ್ರಗೊಂಡಿದೆ,খণ্ডিত
ಅಪವರ್ತನೀಯ,ফেক্টৰিয়েল
ಬಹು ಅಂಶ ವಿನ್ಯಾಸ,একাধিক কাৰক ডিজাইন
ಅಪವರ್ತನೀಕರಣ,ফ্যাক্টৰাইজেচন
ಅಂಶಕ್ಕೆ,to factor
ನ್ಯಾಯದ ಆಟ,ন্যায় খেল
"ವರ್ಚುವಲ್, ತಪ್ಪು, ಕೋಡ್","ভাৰ্চুৱেল, মিছা, ক&#39;ড"
"ಕುಟುಂಬ, ಕುಟುಂಬ, ಕುಲ, ಕುಟುಂಬ","পৰিয়াল, পৰিয়াল, বংশ, পৰিয়াল"
ಒಟ್ಟು ವೃತ್ತ,বৃত্ত মুঠ
ಕರ್ವ್ ಒಟ್ಟು,বক্ৰ মুঠ
ಕಾರ್ಯಗಳ ಕುಟುಂಬ,কাৰ্য্যসমূহৰ পৰিয়াল
ಒಟ್ಟು ಸಾಲು,লাইন মুঠ
ಪ್ರತಿಕೃತಿ,প্ৰতিৰূপ
ಎಫ್-ವಿತರಣೆ,F-বিতৰণ
ಸ್ಥಿರವಾದ ಮೂಲ ಪರಿಹಾರ,সামঞ্জস্যপূৰ্ণ ভিত্তি সমাধান
ಹೊಂದಾಣಿಕೆಯ ಪರಿಹಾರ,সামঞ্জস্যপূৰ্ণ সমাধান
