Hindi,Punjabi
अभिसरण,ਕਨਵਰਜੈਂਸ
संवाद,ਸੰਵਾਦ
संवादी काल भाजन,ਗੱਲਬਾਤ ਕਾਲ
रूपांतरण,ਤਬਦੀਲੀ
परिवर्तक,ਪਰਿਵਰਤਕ
कुक-प्रमेय,ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ
सह प्रक्रमक,ਸਹਿ-ਪ੍ਰੋਸੈਸਰ
प्रतिलिपि,ਕਾਪੀ
सर्वाधिकार,ਕਾਪੀਰਾਈਟ
कॉर्ड,ਰੱਸੀ
"1.कॉर्डलेस टेलीफोन,2. तार रहित टेलीफोन, 3. तार रहित दूरभाष","1.ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ, 2. ਵਾਇਰਲੈੱਸ ਟੈਲੀਫ਼ੋਨ, 3. ਵਾਇਰਲੈੱਸ ਟੈਲੀਫ਼ੋਨ"
उपप्रमेय,ਸਬਥੀਓਰਮ
संशोधन,ਸੋਧ
"1.अनुपयोगी, 2. विकृत","1. ਬੇਕਾਰ, 2. ਵਿਗੜਿਆ"
गणना,ਗਣਨਾ
गणक,ਸਕੋਰਰ
देश कूट,ਦੇਸ਼ ਦਾ ਕੋਡ
सहप्रसरण,ਸਹਿਵਿਹਾਰ
"1.व्याप्ति क्षेत्र,2. प्रसारण","1. ਸਕੋਪ ਖੇਤਰ, 2. ਪ੍ਰਸਾਰਣ"
ध्वंस,ਢਹਿ
क्रांतिक पथ,ਨਾਜ਼ੁਕ ਮਾਰਗ
क्रांतिक पथ विधि (सी पी एम),ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM)
"1.प्रति परीक्षण, 2.क्रास जांच","1. ਕਰਾਸ ਟੈਸਟ, 2. ਕਰਾਸ ਟੈਸਟ"
"1.क्रॉस क्रमादेश-अंतरक,2. प्रति क्रमादेश-अंतरक","1.ਕਰਾਸ ਪ੍ਰੋਗਰਾਮੇਬਲ-ਟ੍ਰਾਂਸਫਰ, 2. ਪ੍ਰਤੀ ਪ੍ਰੋਗਰਾਮੇਬਲ"
अप्रासंगिक सिग्नल,ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
अप्रासंगिक वार्ता,ਬੇਲੋੜੀ ਗੱਲ
गूढालेखी,ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ
"1.गूढालेखन, 2.गूढालेखिकी, 3.क्रिप्टोग्राफी","1. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 2. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 3. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ"
मुद्रा प्रतीक,ਮੁਦਰਾ ਪ੍ਰਤੀਕ
वर्तमान निर्देशिका,ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ
वर्तमान विंडो,ਮੌਜੂਦਾ ਵਿੰਡੋ
कर्सर,ਕਰਸਰ
वक्र,ਕਰਵ
"1.काटो और चिपकाओ, 2.कर्तन और चिपकाना","1. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ, 2. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ"
कर्तन विधि,ਕੱਟਣ ਦਾ ਤਰੀਕਾ
सािबर,ਸਾਈਬਰ
सािबर कैफे,ਸਾਈਬਰ ਕੈਫੇ
सािबर कैश,ਸਾਈਬਰ ਨਕਦ
सािबर अपराध,ਸਾਈਬਰ ਅਪਰਾਧ
सािबर डेलिक्स,ਸਾਈਬਰ ਡੇਲੇਕਸ
सािबर कानून,ਸਾਈਬਰ ਕਾਨੂੰਨ
सािबर सेक्स,ਸਾਈਬਰ ਸੈਕਸ
"1.सािबर विज्ञान,2. साइबरनेटिक्स","1. ਸਾਈਬਰ ਸਾਇੰਸ, 2. ਸਾਈਬਰਨੇਟਿਕਸ"
"1.सािबरकरण,2. सािबरीकरण","1.ਸਾਈਬਰੀਕਰਨ, 2. ਸਾਈਬਰੀਕਰਨ"
चक्र,ਚੱਕਰ
"1.चक्र स्मृति, 2.चक्र मेमोरी","1. ਚੱਕਰ ਮੈਮੋਰੀ, 2. ਚੱਕਰ ਮੈਮੋਰੀ"
चक्र हरण,ਚੱਕਰ ਦਾ ਨੁਕਸਾਨ
चक्र काल,ਚੱਕਰ ਵਾਰ
चक्रीय,ਚੱਕਰੀ
डेमॉन,ਡੈਮਨ
डेजी चक्र,ਡੇਜ਼ੀ ਚੱਕਰ
आँकड़ा प्रशासक,ਡਾਟਾ ਪ੍ਰਬੰਧਕ
आँकड़ा नियतन,ਡਾਟਾ ਵੰਡ
"1.आँकड़ा क्षेत्र, 2.डाटा क्षेत्र","1.ਡਾਟਾ ਖੇਤਰ, 2.ਡਾਟਾ ਖੇਤਰ"
"1.आँकड़ा सरणी,2. ऑकड़ा व्यूह","1. ਡਾਟਾ ਐਰੇ, 2. ਡਾਟਾ ਐਰੇ"
"1.डाटा-बेस, 2. आँकड़ा आधार","1.ਡਾਟਾ-ਬੇਸ, 2.ਡਾਟਾਬੇਸ"
डाटा विभंग,ਡਾਟਾ ਫਰੈਗਮੈਂਟੇਸ਼ਨ
"1.आँकडा बस, 2. डाटा बस","1. ਡਾਟਾ ਬੱਸ, 2. ਡਾਟਾ ਬੱਸ"
"1.ऑकड़ा वाहक, 2.डाटा वाहक","1.ਡਾਟਾ ਕੈਰੀਅਰ, 2.ਡਾਟਾ ਕੈਰੀਅਰ"
आँकड़ा कोष्ठिका,ਡਾਟਾ ਸੈੱਲ
"1.आँकड़ा प्रणाल, 2. आँकड़ा चैनल","1.ਡਾਟਾ ਸਿਸਟਮ, 2.ਡਾਟਾ ਚੈਨਲ"
आँकड़ा संचार,ਡਾਟਾ ਸੰਚਾਰ
"1.आँकड़ा संपीडन, 2. डाटा संपीडन","1.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ, 2.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ"
आँकड़ा क्षेत्र,ਡਾਟਾ ਖੇਤਰ
आँकड़ा संचिका,ਡਾਟਾ ਫਾਇਲ
"1.आँकड़ा प्रवाह, 2. डाटा प्रवाह","1. ਡੇਟਾ ਫਲੋ, 2. ਡੇਟਾ ਫਲੋ"
"1.आँकड़ा प्रवाह संचित्र, 2.चार्ट","1.ਡਾਟਾ ਫਲੋਚਾਰਟ, 2.ਚਾਰਟ"
आँकड़ा पदानुक्रम,ਡਾਟਾ ਲੜੀ
आँकड़ा स्तर,ਡਾਟਾ ਪੱਧਰ
"1.आँकड़ा संग्रह, 2. आँकड़ा लाइब्रेरी","1.ਡਾਟਾ ਕਲੈਕਸ਼ਨ, 2.ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ"
आँकड़ा कड़ी परत,ਡਾਟਾ ਲਿੰਕ ਪਰਤ
आँकड़ा कड़ी परत (डी एल एल),ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL)
"1.आँकड़ा प्रबंधन, 2.डाटा प्रबंधन","1.ਡਾਟਾ ਪ੍ਰਬੰਧਨ, 2.ਡਾਟਾ ਪ੍ਰਬੰਧਨ"
"1.ऑकड़ा प्रकलन, 2.डाटा प्रकलन","1.ਡਾਟਾ ਗਣਨਾ, 2.ਡਾਟਾ ਗਣਨਾ"
आँकड़ा प्रकलन भाषा (डी एम एल),ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਭਾਸ਼ਾ (DML)
"आँकड़ा माडेम, डाटा माडेम",ਡਾਟਾ ਮਾਡਮ ਡਾਟਾ ਮਾਡਮ
"1.आँकड़ा आपरिवर्तन, 2. आँकड़ा आशोधन","1.ਡਾਟਾ ਸੋਧ, 2.ਡਾਟਾ ਸੋਧ"
"1.आँकड़ा जालक्रम, 2.डाटा नेटवर्क","1.ਡਾਟਾ ਨੈੱਟਵਰਕ, 2.ਡਾਟਾ ਨੈੱਟਵਰਕ"
"1.आँकड़ा संक्रिया, 2.डाटा संक्रिया","1.ਡਾਟਾ ਓਪਰੇਸ਼ਨ, 2.ਡਾਟਾ ਓਪਰੇਸ਼ਨ"
"1.आँकड़ा संगठन्अ,2. डाटा संगठन","1. ਡਾਟਾ ਸੰਸਥਾਵਾਂ, 2. ਡਾਟਾ ਸੰਗਠਨ"
"1.आँकड़ा निर्गम, 2.डाटा निर्गम","1. ਡਾਟਾ ਆਉਟਪੁੱਟ, 2. ਡਾਟਾ ਆਉਟਪੁੱਟ"
"1.आँकड़ा पथ, 2. डाटा पथ","1.ਡਾਟਾ ਪਾਥ, 2.ਡਾਟਾ ਪਾਥ"
"1.आँकड़ा तैयारी, 2. डाटा तैयारी","1. ਡੇਟਾ ਤਿਆਰੀ, 2. ਡੇਟਾ ਤਿਆਰੀ"
"1.आँकड़ा गोपनीयता, 2. डाटा गोपनीयता","1.ਡਾਟਾ ਗੋਪਨੀਯਤਾ, 2.ਡਾਟਾ ਗੋਪਨੀਯਤਾ"
"1.ऑकड़ा प्रक्रमक, 2. डाटा प्रक्रमक","1. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ, 2. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ"
"1.आँकड़ा रक्षण, 2. डाटा रक्षण","1.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ, 2.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ"
"1.आँकड़ा अभिलेख, 2. डाटा अभिलेख","1. ਡਾਟਾ ਰਿਕਾਰਡ, 2. ਡਾਟਾ ਰਿਕਾਰਡ"
"1.आँकड़ा पुनः-प्राप्ति, 2. डाटा पुन:प्राप्ति","1. ਡਾਟਾ ਪ੍ਰਾਪਤੀ, 2. ਡਾਟਾ ਪ੍ਰਾਪਤੀ"
"1.आँकड़ा नेमिक, 2. आँकड़ा रुटीन","1. ਡੇਟਾ ਰੁਟੀਨ, 2. ਡੇਟਾ ਰੁਟੀਨ"
"1.आँकड़ा सुरक्षा, 2. डाटा सुरक्षा","1.ਡਾਟਾ ਸੁਰੱਖਿਆ, 2.ਡਾਟਾ ਸੁਰੱਖਿਆ"
"1.आँकड़ा समुच्चय,2. डाटा समुच्चय","1.ਡਾਟਾ ਸੈੱਟ, 2. ਡਾਟਾ ਸੈੱਟ"
"1.आँकड़ा संकेत, 2.डाटा संकेत","1.ਡਾਟਾ ਸਿਗਨਲ, 2.ਡਾਟਾ ਸਿਗਨਲ"
"1.आँकड़ा अभिगम, 2. डाटा अभिगम","1. ਡੇਟਾ ਐਕਸੈਸ, 2. ਡੇਟਾ ਐਕਸੈਸ"
"1.आँकड़ा स्रोत, 2.डाटा स्रोत","1.ਡਾਟਾ ਸਰੋਤ, 2.ਡਾਟਾ ਸਰੋਤ"
"1.आँकड़ा विनिर्देश,2. डाटा विनिर्देश","1.ਡਾਟਾ ਨਿਰਧਾਰਨ, 2. ਡਾਟਾ ਨਿਰਧਾਰਨ"
"1.आँकड़ा केंद्र, 2. डाटा केंद्र","1.ਡਾਟਾ ਸੈਂਟਰ, 2.ਡਾਟਾ ਸੈਂਟਰ"
"1.ऑकड़ा भंडारण, 2. डाटा भंडारण","1. ਡੇਟਾ ਸਟੋਰੇਜ, 2. ਡੇਟਾ ਸਟੋਰੇਜ"
आँकड़ा भंडारण संरचना,ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ
"1.ऑकड़ा संरचना, 2. डाटा संरचना","1. ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਡਾਟਾ ਸਟ੍ਰਕਚਰ"
"1.आँकड़ा स्विच, 2. डाटा स्विच","1.ਡਾਟਾ ਸਵਿੱਚ, 2.ਡਾਟਾ ਸਵਿੱਚ"
"1.आँकड़ा सारणी, 2.डाटा सारणी","1.ਡਾਟਾ ਸਾਰਣੀ, 2.ਡਾਟਾ ਸਾਰਣੀ"
"1.आँकड़ा अंतक,2. डाटा अंतक","1.ਡਾਟਾ ਅੰਤ, 2. ਡਾਟਾ ਖਤਮ"
"1.आँकड़ा अनुलेखन, 2. डाटा अनुलेखन","1. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ, 2. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ"
"1.आँकड़ा अंतरण,2. डाटा अंतरण","1.ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ, 2. ਡਾਟਾ ਸੰਚਾਰ"
"1.आँकड़ा संचरण, 2. डाटा संचरण","1. ਡਾਟਾ ਸੰਚਾਰ, 2. ਡਾਟਾ ਸੰਚਾਰ"
"1.आँकड़ा संचरण प्रणाली, 2. डाटा संचरण प्रणाली","1.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ, 2.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ"
"1.आँकड़ा प्रारुप, 2. डाटा प्रारुप","1. ਡੇਟਾ ਫਾਰਮੈਟ, 2. ਡੇਟਾ ਫਾਰਮੈਟ"
"1.आँकड़ा एकक, 2. डाटा एकक","1. ਡੇਟਾ ਯੂਨਿਟ, 2. ਡੇਟਾ ਯੂਨਿਟ"
"1.आँकड़ा मान्यीकरण, 2. डाटा मान्यीकरण","1.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ, 2.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ"
डाटाबेस,ਡਾਟਾਬੇਸ
डाटाबेस प्रशासन,ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ
डाटाबेस अभिकल्प,ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ
डाटाबेस प्रबंधन तंत्र,ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ
"1.आँकड़ाग्रेव, 2. डाटाग्रेव","1.ਡਾਟਾਗਰੇਵ, 2.ਡਾਟਾਗਰੇਵ"
"1.डेटम, 2. ऑकड़ा","1. ਡਾਟਾ, 2. ਡਾਟਾ"
"1.अक्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र","1.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ, 2.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ"
गतिरोध,ਡੈੱਡਲਾਕ
गतिरोध रोकथाम,ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ
दोष मार्जन,ਨੁਕਸ ਕਲੀਅਰੈਂਸ
"1.निर्णय कोष्ठ, 2. निर्णय पेटी","1. ਜੱਜਮੈਂਟ ਸੈੱਲ, 2. ਜੱਜਮੈਂਟ ਬਾਕਸ"
निर्णय निर्धारण प्रक्रम,ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ
निर्णय सहायक तंत्र,ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ
निर्णय वृक्ष,ਫੈਸਲੇ ਦਾ ਰੁੱਖ
"1.कुटवाचक, 2. विकोडक","1. ਡੀਕੋਡਰ, 2. ਡੀਕੋਡਰ"
विघटन सिद्धांत,ਭੰਗ ਅਸੂਲ
विकोडन,ਡੀਕੋਡਿੰਗ
समर्पित प्रणाल,ਸਮਰਪਿਤ ਸਿਸਟਮ
समर्पित दवारक,ਸਮਰਪਿਤ ਪ੍ਰੈਸ
प्रतिरक्षण आँकडा नेटवर्क (डी डी एन),ਇਮਯੂਨਾਈਜ਼ੇਸ਼ਨ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN)
प्रतिरक्षण सूचना प्रणाली,ਇਮਿਊਨਾਈਜ਼ੇਸ਼ਨ ਜਾਣਕਾਰੀ ਸਿਸਟਮ
एकीकरण,ਏਕੀਕਰਣ
विलंब,ਦੇਰੀ
विलंब गणक,ਦੇਰੀ ਕਾਊਂਟਰ
विलंब काल,ਦੇਰੀ ਦਾ ਸਮਾਂ
"1.मिटाना, 2. हटाना","1.ਮਿਟਾਓ, 2.ਮਿਟਾਓ"
विलोपन अभिलेख,ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ
परिसीमक,ਡੀਲੀਮੀਟਰ
डेल्टा माँडुलन,ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ
माँग पृष्ठन,ਮੰਗ ਪੰਨਾ
प्रदर्शन,ਪ੍ਰਦਰਸ਼ਨ
विमाडुलन,demodulation
वि-बहुसंकेतक,ਵਿ- ਮਲਟੀਪਲੈਕਸਰ
असमान्यीकरण,ਅਸਧਾਰਨਕਰਨ
"1.घनत्व, 2. सधनता","1. ਘਣਤਾ, 2. ਘਣਤਾ"
"1.आश्रिता, 2. निर्भरता","1. ਨਿਰਭਰਤਾ, 2. ਨਿਰਭਰਤਾ"
आश्रित एकक,ਨਿਰਭਰ ਇਕਾਈ
विपंक्ति,ਕਤਾਰ
"1.अपनिर्देशन, 2. अपसंदर्भन","1. ਸਤਿਕਾਰ, 2. ਸਤਿਕਾਰ"
व्युत्पन्न वृक्ष,ਲਿਆ ਰੁੱਖ
व्युत्पन्न क्षेत्र,ਪ੍ਰਾਪਤ ਖੇਤਰ
अवरोही छंटाई,ਘਟਦੀ ਲੜੀ
अभिकल्प,ਡਿਜ਼ਾਈਨ
डेस्क परिकलक,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
डेस्कटॉप कंप्यूटर,ਡੈਸਕਟਾਪ ਕੰਪਿਊਟਰ
डेस्कटॉप प्रस्तुतिकरण,ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ
डेस्कटॉप प्रकाशन,ਡੈਸਕਟਾਪ ਪ੍ਰਕਾਸ਼ਨ
डेस्कटॉप वीडियो,ਡੈਸਕਟਾਪ ਵੀਡੀਓ
गंतव्य पता,ਮੰਜ਼ਿਲ ਪਤਾ
"1.विनाशक,  2.अपध्वंशक","1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਵਿਨਾਸ਼ਕਾਰੀ"
निर्धारणात्मक ऑटोमेटा,ਨਿਰਣਾਇਕ ਆਟੋਮੇਟਾ
विकासक,ਵਿਕਾਸਕਾਰ
विकास तन्त्र,ਵਿਕਾਸ ਸਿਸਟਮ
युक्ति,ਜੰਤਰ
युक्ति नियंत्रण एकक,ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ
युक्ति नियंत्रक,ਜੰਤਰ ਕੰਟਰੋਲਰ
युक्ति प्रबंधन,ਜੰਤਰ ਪ੍ਰਬੰਧਨ
युक्ति विधा,ਜੰਤਰ ਮੋਡ
निदान,ਨਿਦਾਨ
निदानी तंत्र,ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ
"1.निदान, 2. निदानिकी","1. ਡਾਇਗਨੌਸਟਿਕਸ, 2. ਡਾਇਗਨੌਸਟਿਕਸ"
आरेख,ਚਿੱਤਰ
डायल,ਡਾਇਲ
डायल लाइन,ਡਾਇਲ ਲਾਈਨ
डायल टोन,ਡਾਇਲ ਟੋਨ
डायल अप,ਡਾਇਲ ਕਰੋ
"1.संवाद, 2. वार्तालाप","1. ਵਾਰਤਾਲਾਪ, 2. ਗੱਲਬਾਤ"
वार्तालाप कोष्ठ,ਗੱਲਬਾਤ ਕਮਰੇ
डायलअप मॉडम,ਡਾਇਲਅੱਪ ਮਾਡਮ
विमा,ਬੀਮਾ
शब्दकोश,ਸ਼ਬਦਕੋਸ਼
"1. अवकलन ,2. विभेदन","1. ਅੰਤਰ, 2. ਭਿੰਨਤਾ"
अंकीय,ਸੰਖਿਆਤਮਕ
अंकीय प्रणाल,ਡਿਜ਼ੀਟਲ ਸਿਸਟਮ
अंकीय परिपथ,ਡਿਜ਼ੀਟਲ ਸਰਕਟ
अंकीय कंप्यूटर,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
"1.अंकीय आँकड़ा, 2.अंकीय डाटा","1.ਡਿਜੀਟਲ ਡੇਟਾ, 2.ਡਿਜੀਟਲ ਡੇਟਾ"
अंकीय सुविधा,ਡਿਜੀਟਲ ਸਹੂਲਤ
अंकीय फिल्टर,ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ
अंकीय लाइब्रेरी,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
अंकीय माडुलन,ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ
"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर","1. ਡਿਜੀਟਲ ਡਿਸਪਲੇ, 2. ਡਿਜੀਟਲ ਮਾਨੀਟਰ"
अंकीय चित्र,ਡਿਜ਼ੀਟਲ ਚਿੱਤਰ
"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक","1. ਡਿਜੀਟਲ ਦਸਤਖਤ, 2. ਡਿਜੀਟਲ ਦਸਤਖਤ"
अंकीय स्विच,ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ
अंकीय अनुरूप रूपांतरक,ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ
अंकरूपण,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
अंकीकरण,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
अंकरूपक,ਡਿਜੀਟਾਈਜ਼ਰ
डायोड,ਡਾਇਓਡ
प्रत्यक्ष,ਪਹਿਲੀ ਨਜ਼ਰ
प्रत्यक्ष पता,ਸਿੱਧਾ ਪਤਾ
प्रत्यक्ष रुपांतरण,ਸਿੱਧਾ ਪਰਿਵਰਤਨ
प्रत्यक्ष युग्मन,ਸਿੱਧੀ ਜੋੜੀ
"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)","1. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ, 2. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)"
प्रत्यक्ष स्मृति अभिगम (डी एम ए),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
प्रत्यक्ष विधि,ਸਿੱਧੀ ਵਿਧੀ
निदेश,ਨਿਰਦੇਸ਼
निर्देशिका,ਡਾਇਰੈਕਟਰੀ
"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर","1. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ, 2. ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ"
निर्देशिका सेवा,ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ
असमर्थ,ਅਸਮਰੱਥ
असमर्थकारी संकेत,ਅਸਮਰੱਥ ਸਿਗਨਲ
"1.असंबंधन, 2. विसंबंधन","1. ਡਿਸਕਨੈਕਸ਼ਨ, 2. ਡਿਸਕਨੈਕਸ਼ਨ"
"1.असतत , 2. विविक्त","1. ਵੱਖਰਾ, 2. ਵੱਖਰਾ"
"1.चक्रिका, 2. डिस्क","1. ਡਿਸਕ, 2. ਡਿਸਕ"
"1.चक्रिका पता, 2. डिस्क पता","1. ਡਿਸਕ ਪਤਾ, 2. ਡਿਸਕ ਪਤਾ"
"1.चक्रिका सरणी, 2. डिस्क सरणी","1. ਡਿਸਕ ਐਰੇ, 2. ਡਿਸਕ ਐਰੇ"
"1.चक्रिका क्षमता, 2. डिस्क क्षमता","1. ਡਿਸਕ ਸਮਰੱਥਾ, 2. ਡਿਸਕ ਸਮਰੱਥਾ"
"1.चक्रिका चालक, 2.डिस्क ड्रािव","1. ਡਿਸਕ ਡਰਾਈਵਰ, 2. ਡਿਸਕ ਡਰਾਈਵ"
चक्रिका संचिका,ਡਿਸਕ ਫਾਈਲ
"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी","1. ਡਿਸਕ ਮੈਮੋਰੀ, 2. ਡਿਸਕ ਮੈਮੋਰੀ, 3. ਡਿਸਕ ਮੈਮੋਰੀ, 4. ਡਿਸਕ ਮੈਮੋਰੀ"
चक्रिका परिचालन तंत्र (डी ओ एस),ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DoS)
चक्रिका संकुल,ਡਿਸਕ ਪੈਕੇਜ
"1.चक्रिका परिसेवक, 2. डिस्क सर्वर","1. ਚੱਕਰਿਕਾ ਸਰਵਰ, 2. ਡਿਸਕ ਸਰਵਰ"
"1.चक्रिका भंडारण, 2. डिस्क भंडारण","1. ਡਿਸਕ ਸਟੋਰੇਜ, 2. ਡਿਸਕ ਸਟੋਰੇਜ"
डिस्केट,ਡਿਸਕੇਟ
प्रदर्श संचिका,ਡਿਸਪਲੇ ਫਾਇਲ
प्रदर्श प्रतिबिंब,ਡਿਸਪਲੇ ਚਿੱਤਰ
निपटान,ਨਿਪਟਾਰੇ
दूरी,ਦੂਰੀ
दूरी फलन,ਦੂਰੀ ਫੰਕਸ਼ਨ
विरूपण,ਵਿਗਾੜ
वितरित,ਡਿਲੀਵਰ ਕੀਤਾ
वितरित आँकड़ा,ਵੰਡਿਆ ਡਾਟਾ
वितरित परिसेवक,ਵੰਡਿਆ ਸਰਵਰ
"1.वितरित प्रणाली, 2. वितरित तंत्र","1.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ, 2.ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਸਿਸਟਮ"
वितरक,ਵਿਤਰਕ
प्रलेख,ਦਸਤਾਵੇਜ਼
प्रलेख प्रत्यानयित,ਪ੍ਰਮਾਣਿਤ ਦਸਤਾਵੇਜ਼
"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो","1. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ, 2. ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ"
प्रलेखन,ਦਸਤਾਵੇਜ਼
"डोमेन, प्रक्षेत्र","ਡੋਮੇਨ, ਡੋਮੇਨ"
डोमेन नाम,ਡੋਮੇਨ ਨਾਮ
"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर","1. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ, 2. ਡਾਟ ਮੈਟ੍ਰਿਕਸ ਪ੍ਰਿੰਟਰ"
"अध:, नीचे","ਹੇਠਾਂ, ਹੇਠਾਂ"
"1.अवलिंक , 2.अवकड़ी","1. ਅਵਲਿੰਕ, 2. ਵਰਗ"
अधोभारण,ਡਾਊਨਲੋਡ ਕਰੋ
अधोभारण काल,ਡਾਊਨਲੋਡ ਕਰਨ ਦਾ ਸਮਾਂ
कर्षण,ਖਿੱਚ
डीरैम (गतिक रैम),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
अपवाह,ਰਨਆਫ
चालक,ਡਰਾਈਵਰ
पात,ਪੱਤੇ
निपात सूची बॉक्स,ਡ੍ਰੌਪ ਲਿਸਟ ਬਾਕਸ
ड्रम ड्रािव,ਡਰੱਮ ਡਰਾਈਵ
"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर","1.ਡਰਮ ਪ੍ਰਿੰਟਰ, 2.ਡਰਮ ਪ੍ਰਿੰਟਰ"
"1.इम एकक, 2. ड्रम इकाई","1. ਇਮ ਯੂਨਿਟ, 2. ਡਰੱਮ ਯੂਨਿਟ"
"1.द्वैत,2. द्वि","1. ਦਵੈਤ, 2. bi"
द्वैत घनत्व,ਦੋਹਰੀ ਘਣਤਾ
"1.मूक पता, 2. छद्म पता","1. ਚੁੱਪ ਦਾ ਪਤਾ, 2. ਜਾਅਲੀ ਪਤਾ"
सन्निक्षेप,ਡੰਪ
दवैध परिपथ,ਡੁਪਲੈਕਸ ਸਰਕਟ
दवैधीकरण,ਕਾਨੂੰਨੀਕਰਣ
