Odiya,Malayalam
ଚରିତ୍ରଗତ ପ୍ରତିରୋଧ,സ്വഭാവ സവിശേഷത
ବେଶ୍ୟା,സ്വഭാവഗുണങ്ങൾ
ବାହକ ବାହକ |,ചാർജ് കാരിയർ
ଚାର୍ଜ ଘନତା |,ചാർജ് സാന്ദ്രത
ଚାର୍ଜ କରାଯାଇଛି,ചാർജ്ജ്
ଚାର୍ଜର୍,ചാർജർ
ଭୋଲଟେଜ୍ ଚାର୍ଜ କରିବା |,ചാർജിംഗ് വോൾട്ടേജ്
ଚାର୍ଟ,അവകാശപതം
ଅଧ୍ୟାୟ,ചേസിസ്
ଚାଟ୍ କରନ୍ତୁ |,സല്ലാപം
ଚିପ୍,കഷണം
କୋଇଲା କୋଇଲା |,ചോക്ക് കോയിൽ
ଚାପି ଇନପୁଟ,ചോക്ക് ഇൻപുട്ട്
ଚପ୍ପର ଆମ୍ପଲିଫାୟର୍ |,ചോപ്പർ ആംപ്ലിഫയർ
କ୍ରୋମା,ക്രോമ
କ୍ରୋମୋ ନମୁନା ଗଠନ |,ക്രോമ സാമ്പിൾ ഘടന
କ୍ରୋଣ୍ଟାନ୍ସ,ക്രോമിനൻസ്
ସିନେମାଟୋମ୍ରାଫି,ഛായാഗ്രഹണം
ସର୍କିଟ,സഞ്ചാരം
ସର୍କିଟ ବୋର୍ଡ |,സർക്യൂട്ട് ബോർഡ്
ସର୍କିଟ୍ ବ୍ରେକର୍ |,സർക്യൂട്ട് ബ്രേക്കർ
ସର୍କିଟ୍ ଉପାଦାନ |,സർക്യൂട്ട് ഘടകം
ସର୍କିଟ୍ ସୁଇଚ୍ |,സർക്യൂട്ട് സ്വിച്ച്
ସର୍କିଟ୍ରି |,സർക്യൂരി
ବୃତ୍ତାକାର ଗତି,വൃത്താകൃതിയിലുള്ള ചലനം
ବୃତ୍ତାକାର ପୋଲାରାଇଜେସନ୍ |,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണം
ବୃତ୍ତାକାର ସାଟେଲାଇଟ୍ କକ୍ଷପଥ |,സർക്കുലർ ഉപഗ്രഹ ഭ്രമണപഥം
ସର୍କୁଲାର୍ ବେଗ |,വൃത്താകൃതിയിലുള്ള വേഗത
ବୃତ୍ତାକାର ପୋଲାରାଇଜଡ୍ ଆଣ୍ଟେନା |,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരിച്ച ആന്റിന
ବୃତ୍ତାକାର ପୋଲାରାଇଜଡ୍ ଟ୍ରାନ୍ସମିସନ୍ |,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണ പ്രക്ഷേപണം
ରକ୍ତ ସଞ୍ଚାଳକ |,പഖയായ
କ୍ଲାଡିଂ,പചാരിക
କ୍ଲମ୍ପ,പട്ട
କ୍ଲେମ୍ପିଂ ସର୍କିଟ୍ |,ക്ലാമ്പിംഗ് സർക്യൂട്ട്
ଶ୍ରେଣୀ ଏକ ଅପରେସନ୍ |,ക്ലാസ് ഒരു പ്രവർത്തനം
ଶ୍ରେଣୀ c ଟ୍ୟୁନ୍ ଏମ୍ପଲିଫାୟର୍ |,ക്ലാസ് സി ട്യൂൺ ആംപ്ലിഫയർ
ନିର୍ଗମନ ସ୍ଥାନ,എമിഷൻ ക്ലാസ്
ଶାସ୍ତ୍ରୀୟ ପଦାର୍ଥ ବିଜ୍ଞାନ,ക്ലാസിക്കൽ ഫിസിക്സ്
ବର୍ଗୀକରଣ,വര്ഗീകരണം
ସଫା କରିବା ଏଜେଣ୍ଟ |,ക്ലീനിംഗ് ഏജന്റ്
ସଫା,വക്തമായ
ଚ୍ୟାନେଲ ସଫା କରନ୍ତୁ |,ചാനൽ മായ്ക്കുക
କ୍ଲିକ୍ କରନ୍ତୁ |,ക്ലിക്കുചെയ്യുക
କ୍ଲାଏଣ୍ଟ,കക്ഷി
କ୍ଲାଏଣ୍ଟ ସମ୍ପର୍କ (ସର୍ଭର ସମ୍ପର୍କ),ക്ലയന്റ് ബന്ധം (സെർവർ ബന്ധം)
କ୍ଲିଫ୍ ପ୍ରଭାବ,ക്ലിഫ് ഇഫക്റ്റ്
କ୍ଲିପ୍ ବୋର୍ଡ |,ക്ലിപ്പ് ബോർഡ്
କ୍ଲିପ୍,ക്ലിപ്പിംഗ്
ଘଣ୍ଟା ନାଜ୍ |,ക്ലോക്ക് പൾസ്
ଘଣ୍ଟା ଫ୍ଲିପ୍ ଫ୍ଲପ୍ |,ക്ലോക്ക് ചെയ്ത ഫ്ലിപ്പ് ഫ്ലോപ്പ്
ଘଣ୍ଟା ପାଇଁ ମାଇକ୍ |,ക്ലോക്ക്ഫാസിംഗ് മൈക്ക്
ଘଣ୍ଟା-ଆବୃତ୍ତି,ക്ലോക്ക്-ആവൃത്തി
ଘଣ୍ଟା ବୁଲାଇ |,ഘടികാരവൃത്തമായ
ବନ୍ଦ ସର୍କିଟ |,അടച്ച സർക്യൂട്ട്
ବନ୍ଦ ଲୁପ୍ |,അടച്ച ലൂപ്പ്
କ୍ଲଷ୍ଟର,ക്ലസ്റ്റർ
କ୍ଲଷ୍ଟରିଙ୍ଗ,ക്ലസ്റ്ററിംഗ്
କ୍ଲଟର୍,കോലാഹലം
କ୍ଲଟର୍ କ୍ଷତି |,അലങ്കോല നഷ്ടം
ଆବରଣ,പൂശല്
କୋକ୍ସିଆଲ୍ କେବୁଲ୍ |,അബോക്സിയൽ കേബിൾ
କୋକ୍ିଆଲ୍ ଲାଇନ୍ |,കോക്സിയൽ ലൈൻ
କୋଇସିଆଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ଲାଇନ୍ |,അബോക്സിക് ട്രാൻസ്മിഷൻ ലൈൻ
ସହ-ଚ୍ୟାନେଲ |,സഹ ചാനല്
ସହ-ଚ୍ୟାନେଲ ହସ୍ତକ୍ଷେପ |,സഹകരണ ഇടപെടൽ
କୋଚେଲା,കോക്ലിയ
କୋଡ୍,കോഡ്
କୋଡ୍ ସଂଖ୍ୟା,കോഡ് നമ്പർ
କୋଡ୍ ହାର,കോഡ് നിരക്ക്
କୋଡ୍ ଶବ୍ଦ,കോഡ് വാക്ക്
କୋଡେକ୍ (କୋଡିଂ ଡିକୋଡିଂ),കോഡെക് (കോഡിംഗ് ഡീകോഡിംഗ്)
କୋଡ୍ ଅଡିଓ |,കോഡ് ചെയ്ത ഓഡിയോ
Couder,കോഡർ
ସହଯୋଗ,കോഡിംഗ്
କୋଡିଂ ଡିକୋଡିଂ କ techni ଶଳ |,കോഡിംഗ് ഡീകോഡിംഗ് സാങ്കേതികത
କୋଡିଂ ତ୍ରୁଟି |,കോഡിംഗ് പിശക്
କୋଡିଙ୍ଗ୍ ହାର,കോഡിംഗ് നിരക്ക്
କୋଡିଂ କ techni ଶଳ |,കോഡിംഗ് രീതി
ସହଯୋଗୀ,ഗുണകര്മ്മം
ବାଧ୍ୟତାମୂଳକ,നിർബന്ധിത
ସମନ୍ୱିତ ମୋଡୁଲେସନ୍ |,യോജിച്ച മോഡുലേഷൻ
କୋଇଲା |,കോണം
ସହଯୋଗ,സഹപവര്ത്തനം
ଭୁଶୁଡ଼ିବା,തകര്ന്നടിയുക
କଲେକ୍ଟର |,കളപ്പുര
ସଂଗୃହକ କରେଣ୍ଟ୍ |,കളക്ടർ കറന്റ്
କେନିୟରମାନେ ବେସ୍ ଆଚରଣକୁ |,അടിസ്ഥാന പെരുമാറ്റത്തിലേക്കുള്ള കളക്ടർ
କଲେକ୍ଟର-ବେସ୍ ଜଙ୍କସନ |,കളക്ടർ-അടിസ്ഥാന ജംഗ്ഷൻ
ରଙ୍ଗ,നിറം
ରଙ୍ଗ ଆନାଲିଜର |,കളർ അനലൈസർ
ରଙ୍ଗ ବାଲାନ୍ସ |,നിറം ബാലൻസ്
ରଙ୍ଗ ଫାଟିଗଲା,നിറം പൊട്ടിത്തെറി
ରଙ୍ଗ ଚାର୍ଟ |,കളർ ചാർട്ട്
ରଙ୍ଗ ମିଶ୍ରଣ |,വർണ്ണ കോമ്പിനേഷൻ
ରଙ୍ଗ ସ୍ଥିର |,വർണ്ണ സ്ഥിരത
ରଙ୍ଗ ନିୟନ୍ତ୍ରଣ (କ୍ରୋମ୍ କଣ୍ଟ୍ରୋଲ୍),വർണ്ണ നിയന്ത്രണം (Chrome നിയന്ത്രണം)
ରଙ୍ଗ ଗଭୀରତା,നിറം ആഴം
ରଙ୍ଗ ଥକ୍କୁମାନେ |,കളർ ക്ഷീണം
ରଙ୍ଗ ଫିଲ୍ଟର୍ |,കളർ ഫിൽട്ടർ
ରଙ୍ଗ ଘନକାରୀ ସର୍କିଟ୍ |,കളർ കില്ലർ സർക്യൂട്ട്
ରଙ୍ଗ କିନ୍ସୋପେପ୍ |,കളർ കൈൻകോപ്പ്
ରଙ୍ଗ ମିକ୍ସର୍ |,കളർ മിക്സർ
ରଙ୍ଗ pattern ାଞ୍ଚା |,വർണ്ണ പാറ്റേൺ
ରଙ୍ଗ ଧାରଣା,വർണ്ണ പെർസെപ്ഷൻ
ରଙ୍ଗ ଚିତ୍ର ପରଦା |,കളർ പിക്ചർ സ്ക്രീൻ
ରଙ୍ଗ ସ୍ଥାନ |,കളർ സ്പേസ്
ରଙ୍ଗ ସବ୍କରାରିର୍ |,കളർ സബ്കറിയർ
ରଙ୍ଗ ତାପମାତ୍ରା |,വർണ്ണ താപനില
ରଙ୍ଗ ଟ୍ରାନ୍ସମିସନ୍ |,കളർ ട്രാൻസ്മിഷൻ
ରଙ୍ଗ ଟ୍ୟୁବ୍ |,കളർ ട്യൂബ്
ରଙ୍ଗ,നിറങ്ങൾ
ରଙ୍ଗହୀନ |,നിറമില്ലാത്ത
ମିଶ୍ରଣ,സമ്മിശണം
ମିଶ୍ରଣ,കോമ്പിനർ
ମିଶ୍ରଣ ପ୍ରକ୍ରିୟା,സംയോജനം സംയോജിപ്പിക്കുന്നു
ଜଜ୍,ജ്വലിക്കുക
ନିର୍ଦ୍ଦେଶ,ആജ്ഞാപിക്കുക
ଆରମ୍ଭ,തുടങ്ങുന്നതിനു
ବାଣିଜ୍ୟିକ ପ୍ରସାରଣକାରୀ |,വാണിജ്യ പ്രക്ഷേപണം
ବାଣିଜ୍ୟିକ ଟେଲିଭିଜନ |,വാണിജ്യ ടെലിവിഷൻ
ସାଧାରଣ ସଂଗ୍ରହକାରୀ ସର୍କିଟ୍ |,സാധാരണ കളക്ടർ സർക്യൂട്ട്
ଯୋଗାଯୋଗ |,വാര്ത്താവിനിമയം
ଯୋଗାଯୋଗ ସାଟେଲାଇଟ୍ |,ആശയവിനിമയ ഉപഗ്രഹം
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ସେଣ୍ଟର |,കമ്മ്യൂണിറ്റി റേഡിയോ സെന്റർ
ସମ୍ପ୍ରଦାୟ ରେଡିଓ ଷ୍ଟେସନ |,കമ്മ്യൂണിറ്റി റേഡിയോ സ്റ്റേഷൻ
କମ୍ପାକ୍ଟ ଡିସ୍କ (CD),കോംപാക്റ്റ് ഡിസ്ക് (സിഡി)
କମ୍ପାକ୍ଟ ଡିସ୍କ ପ୍ଲେୟାର |,കോംപാക്റ്റ് ഡിസ്ക് പ്ലെയർ
ତୁଳନା,വേലക്കാരന്
ତୁଳନା,സൃഷ്ടിച്ച്
ସୁସଙ୍ଗତତା,അനുയോജ്യത
ସୁସଙ୍ଗତ,അനുഗുണമായ
ସଙ୍କଳନକାରୀ,കംപൈലർ
ସମ୍ପୃକ୍ତ,പൂരകൻ
ସଂପନ୍ନ ଟ୍ରାନଜିଷ୍ଟର |,പരസ്പര ബന്ധപ്പെടേണ്ട ട്രാൻസിസ്റ്റർ
ଜଟିଳ ତରଙ୍ଗ |,സങ്കീർണ്ണമായ വേവ്
ଉପାଦାନ,ഘടകം
ମିଶ୍ରିତ,സംയോജിത
ରଚନା ସର୍କିଟ୍ |,സംയോജിത സർക്യൂട്ട്
ମିଶ୍ରିତ ଡିଜିଟାଲ୍ |,സംയോജിത ഡിജിറ്റൽ
କମ୍ପୋଜିଟ୍ ରେଡିଓ ଫ୍ରିକ୍ୱେନ୍ସି ସିଗ୍ନଙ୍କ ସଙ୍କେତ |,സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ
ମିଶ୍ରିତ ସଙ୍କେତ |,സംയോജിത സിഗ്നൽ
ମିଶ୍ରିତ ଭିଡିଓ,സംയോജിത വീഡിയോ
ମିଶ୍ରିତ ଭିଡିଓ ସଙ୍କେତ |,സംയോജിത വീഡിയോ സിഗ്നൽ
ରଚନା,രചന
ସଙ୍କଳନ ତଥ୍ୟ,കംപ്രസ്സുചെയ്ത ഡാറ്റ
ସଙ୍କୋଚିତ ଡିଜିଟାଇଜଡ୍ ଭିଡିଓ |,കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
ସଙ୍କୋଚିତ ଭିଡିଓ |,കംപ്രസ്സുചെയ്ത വീഡിയോ
ସଙ୍କୋଚନ,കംപ്രഷൻ
ସଙ୍କୋଚନ କଳାକୃତି |,കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്
ସଙ୍କୋଚନ ବିପଦ |,കംപ്രഷൻ അപകടം
ସଙ୍କୋଚନ କ techni ଶଳ |,കംപ്രഷൻ രീതി
ସଙ୍କଣଶକ,കംപ്രർ
ଗଣଯୋଗୀ,കണക്കുകൂട്ടുക
କମ୍ପ୍ୟୁଟର,കന്വൂട്ടര്
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ମଲ୍ଟିମିଡିଆ |,കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମିଂ |,കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ
କନକଭ୍ ଲେନ୍ସ,കോൺകീവ് ലെൻസ്
କନକଭ୍ ଦର୍ପଣ |,കോൺകീവ് മിറർ
ଲୁଚାନ୍ତୁ,ഒളിച്ചുഴ ലഭിക്കല്
ଏକାଗ୍ର,ഏകാഗ്രത
ଏକାଗ୍ରତା,ഏകാഗത
ଏକାଗ୍ର ଲେନ୍ସ,ഏകാഗത ലെൻസ്
ଘନିଷ୍ଠ ମାଇକ୍ରୋଫୋନ୍ |,കണ്ടൻസർ മൈക്രോഫോൺ
ସନ୍ତୁଳନର ଅବସ୍ଥା |,സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ
ଧାଜାକରଣ,ആവർത്തനം
କଣ୍ଡନ୍ସ କରେଣ୍ଟ୍ |,ചണംകരണം
ପରିଚୟ,ചാരന്വിറ്റി
କଣ୍ଡକ୍ଟର |,മേല്നോട്ടക്കാരി
ବିନ୍ୟାସ,കോൺഫിഗറേഷൻ
ସଂଯୋଗ,കൂട്ടുകെട്ട്
ସଂଯୋଗ,കണക്റ്റിവിറ്റി
ସଂଯୋଜକ |,കണക്റ്റർ
ସ୍ଥିରତା,സ്ഥിരത
କ୍ରମାଗତ ଭାବରେ |,സ്ഥിരമായി
କନସୋଲ୍ |,കൺസോൾ
ସ୍ଥିର,സ്ഥിരമായ
ନିରନ୍ତର ପ୍ରଶସ୍ତତା |,സ്ഥിരമായ വ്യാപ്തി
ମାଇକ୍ରୋଫୋନ୍ ସହିତ ଯୋଗାଯୋଗ କରନ୍ତୁ |,മൈക്രോഫോൺ ബന്ധപ്പെടുക
ପାତ୍ର ଫର୍ମାଟ୍ |,കണ്ടെയ്നർ ഫോർമാറ്റ്
ପ୍ରଦୂଷଣ,മലിനമാക്കല്
ବିଷୟବସ୍ତୁ,സന്തുഷ്ടമായ
ସଂଲଗ୍ନ,തുടർച്ചനാൽ
ନିରନ୍ତରତା,തുടർച്ച
ନିରନ୍ତରତା ବୁଥ୍ |,തുടർച്ച ബൂത്ത്
ନିରନ୍ତର ଗଣ୍ଠି |,തുടർച്ച നോബ്
ନିରନ୍ତର |,ഇടതടവില്ലാതെ
କ୍ରମାଗତ ଆର୍କ,തുടർച്ചയായ ആർക്ക്
କ୍ରମାଗତ ତରଙ୍ଗ |,തുടർച്ചയായ തരംഗം
ବିଷୟବସ୍ତୁ ଧାଡ଼ି,കോണ്ടൂർ ലൈൻ
ବିଷୟବସ୍ତୁ ଯୋଜନା,കോണ്ടൂർ പ്ലാൻ
ଚୁକ୍ତିନାମା,ഉടന്വടി
ସଂକୋଚନ,സങ്കോചനം
ବିପରୀତ ଅନୁପାତ,ദൃശ്യതീവ്രത അനുപാതം
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,നിയന്ത്രണ സർക്യൂട്ട്
ଇଲେକ୍ଟ୍ରୋଡ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക
ନିୟନ୍ତ୍ରଣ ଉପକରଣ |,ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക
କଣ୍ଟ୍ରୋଲ୍ ଗ୍ରୀଡ୍,നിയന്ത്രണ ഗ്രിഡ്
ନିୟନ୍ତ୍ରଣ ରେଖା,നിയന്ത്രണ രേഖ
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,നിയന്ത്രണ പാനൽ
ନିୟନ୍ତ୍ରଣ କକ୍ଷ |,നിയന്ത്രണ മുറി
ନିୟନ୍ତ୍ରଣ ଟେବୁଲ୍ |,നിയന്ത്രണ പട്ടിക
ନିୟନ୍ତ୍ରଣ ଟାୱାର |,നിയന്ത്രണ ഗോപുരം
ନିୟନ୍ତ୍ରକ,കണ്ട്രോളർ
ଏକତ୍ରିତତା,ഒത്തുപണി
ଏକତ୍ରିତ ଲେନ୍ସ |,മൊത്തത്തിലുള്ള ലെൻസ്
Contenker,കവർത്തനമാർഗ്ഗം
କନଭକ୍ସ ଲେନ୍ସ |,കൺവെക്സ് ലെൻസ്
ଦୋଷ,സാരമക്ഷമമായ
Convolution cended,പരിമിതി കോഡ് ചെയ്തു
ଦୋଷୀ ଜଣା,പരിണാമപരമായ പരസ്പരബന്ധം
ଦୋଷୀ ଅସହଯୋଗୀ |,പരിണാമപരമായ സംക്രമണ
କୁକି |,കുക്കി
କୁକିଅର୍,കുക്കിതാവ്
ତମ୍ବାସେସୋର,കോപാസസ്സർ
କର୍ଡ,ചരട്
କରୋନା |,കൊറോണ
କରୋନା ଡିସଚାର୍ଜ |,കൊറോണ ഡിസ്ചാർജ്
ସମ୍ପର୍କ |,പരസ്പരബന്ധം
କସିନ୍ ଉପାଦାନ |,കോസിൻ ഘടകം
କସିନ୍ ତରଙ୍ଗ |,കോസിൻ തരംഗം
କସମିକ୍ ଶବ୍ଦ,കോസ്മിക് ശബ്ദം
କାଉଣ୍ଟର,കൗണ്ടര്
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,എതിർ ഘടികാരദിശയിൽ
କପଟର୍ |,കപ്ലർ
ଯୋଡିଙ୍ଗ୍,കപ്ലിംഗ്
ସହଯୋଗୀ କଣ୍ଡେନ୍ସର୍ |,കപ്ലിംഗ് കണ്ടൻസർ
Coupling ନେଟୱାର୍କ,കപ്ലിംഗ് നെറ്റ്വർക്ക്
ସହଯୋଗ ପ୍ରତିରୋଧ,Conpling പ്രതിരോധം
ସହଯୋଗୀ ବଣ୍ଡ |,കോവാലന്റ് ബോണ്ട്
କଭରେଜ୍,കവറേജ്
ଦୁର୍ଘଟଣା,തകര്ച്ച
ଜଟିଳ ବ୍ୟାଣ୍ଡ |,ഗുരുതരമായ ബാൻഡ്
ଗୁରୁତର ଅବସ୍ଥା |,ഗുരുതരമായ അവസ്ഥ
ଗୁରୁତର ଚିନ୍ତା |,ഗുരുതരമായ കപ്ലിംഗ്
ଅହଂକାରୀ ଫ୍ରିକ୍ୱେନ୍ସି |,ഗുരുതരമായ ആവൃത്തി
ଗୁରୁତର ପାରାମିଟର |,ഗുരുതരമായ പാരാമീറ്റർ
କୁମ୍ଭୀର କ୍ଲିପ୍ |,മുതല ക്ലിപ്പ്
କ୍ରସ୍ କ୍ଷୀଣ |,ക്രോസ് മങ്ങൽ
କ୍ରସ୍ ମୋଡୁଲେସନ୍ |,ക്രോസ് മോഡുലേഷൻ
କ୍ରସ୍ ଟକ୍ |,ക്രോസ് ടോക്ക്
କ୍ରସଫେଡ୍,ക്രോസ്ഫേഡ്
କ୍ରିପ୍ଟୋଗ୍ରାଫି,ക്രിപ്റ്റോഗ്രഫി
ସ୍ଫଟିକ୍,സ്ഫടികം
ସ୍ଫଟିକ୍ ଫିଲ୍ଟର୍ |,ക്രിസ്റ്റൽ ഫിൽട്ടർ
କ୍ୟୁ,ശീതം
କ୍ୟୁ ମାର୍କ,ക്യൂ മാർക്ക്
କ୍ୟୁରିଂ ଉପକରଣ,ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം
ସାମ୍ପ୍ରତିକ ଡ୍ରେନ୍ |,നിലവിലെ ഡ്രെയിൻ
ସାମ୍ପ୍ରତିକ ମିଟର,നിലവിലെ മീറ്റർ
ସାମ୍ପ୍ରତିକ ଟ୍ରାନ୍ସଫର୍ମର |,നിലവിലെ ട്രാൻസ്ഫോർമർ
କର୍ସର୍,കഴ്സർ
ବକ୍ର,വളവ്
ଫ୍ରିକ୍ୱେନ୍ସି କାଟନ୍ତୁ |,ആവൃത്തി മുറിക്കുക
କଟର,മുറിവ്
ସାଇବର କାଫେ |,സൈബർ കഫേ
ସାଇବର ସୁରକ୍ଷା |,സൈബർ സുരക്ഷ
ସାଇବର ସ୍ଥାନ |,സൈബർ സ്ഥലം
ଚକ୍ର,ആവൃത്തി
ସାଇକ୍ଲିକ୍ |,ചാക്രിക
D.C. ଉପାଦାନ,D.C. ഘടകം
D.C. ଥାଳି ଶକ୍ତି,D.C. പ്ലേറ്റ് വൈദ്യുതി
D.C. ପୁନରୁଦ୍ଧାର,D.C. പുനസ്ഥാപിക്കൽ
ଡ୍ୟାମ୍ପର୍ ଡିଏଡ୍ |,ഡാംപ്പർ ഡയോഡ്
ବନ୍ଧପ,നനഞ്ഞ
ଅନ୍ଧାର,ഇരുണ്ട
ତଥ୍ୟ,ഡാറ്റ
ଡାଟା ପ୍ରସାରଣ |,ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്
ତଥ୍ୟ ସଙ୍କୋଚନ |,ഡാറ്റ കംപ്രഷൻ
ଡାଟା ଡ୍ରିଲିଂ |,ഡാറ്റ ഡ്രില്ലിംഗ്
ତଥ୍ୟ ଏନକ୍ରିପସନ୍,ഡാറ്റ എൻക്രിപ്ഷൻ
ଡାଟା ଫାଇଲ୍ |,ഡാറ്റ ഫയൽ
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ,ഡാറ്റ കൈകാര്യം ചെയ്യൽ
ତଥ୍ୟ ଖଣି,ഡാറ്റ ഖനനം
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,ഡാറ്റ പ്രോസസ്സിംഗ്
ଡାଟା ସଞ୍ଚାଳକ |,ഡാറ്റ പ്രോസസ്സ്
ଡାଟା ହ୍ରାସ ବିଟ୍ ସିଷ୍ଟମ୍ |,ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം
ଡାଟା ସେବା |,ഡാറ്റ സേവനം
ତଥ୍ୟ ଫର୍ଦ୍ଦ,ഡാറ്റ ഷീറ്റ്
ତଥ୍ୟ ସଂରକ୍ଷଣ,ഡാറ്റ സംഭരണം
ଡାଟା ଷ୍ଟ୍ରିମ୍ |,ഡാറ്റ സ്ട്രീം
ତଥ୍ୟ ଟ୍ରାନ୍ସଫର୍ମାେସନ୍,ഡാറ്റ പരിവർത്തനം
ତଥ୍ୟ ଟ୍ରାନ୍ସମିସନ୍ |,ഡാറ്റ ട്രാൻസ്മിഷൻ
ଡାଟାବେସ୍ |,ഡാറ്റാബേസ്
ଡେସ୍କାଷ୍ଟିଂ |,അപകീർത്തികരമായ
ଡାଟାଗ୍ରାମ୍,ഡാറ്റാഗ്രാം
DB ମିଟର,ഡിബി മീറ്റർ
ମୃତ ପବନ,ചത്ത വായു
ମୃତ ସର୍ଟ ସର୍କିଟ୍ |,ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്
ମୃତ ସ୍ପଟ୍,ചത്ത സ്ഥലം
ଜଳଖିଆ,ഡെഡ്ലോക്ക്
କିବଗ୍ ପ୍ରୋଗ୍ରାମ୍,ഡീബഗ് പ്രോഗ്രാം
ତ୍ରୁଟି ନିବାରଣ କରୁଛି |,ഡീബഗ്ഗിംഗ്
ଶବ୍ଦର କ୍ଷୟ |,ശബ്ദത്തിന്റെ ക്ഷയം
ଡେକ୍ସିବେଲ୍ (DB),ഡെസിബെൽ (ഡിബി)
ଦଶମିକ,ദശാംശ
ଦଶମିକ କୋଡ୍ |,ദശാംശ കോഡ്
ଦଶମିକ ଅଙ୍କ |,ദശാംശ അക്ക
ଡିସପିଅର୍ କରିବା,അനുശാസിക്കുന്നു
ଡେକୋଡର୍,അചഞ്ചര്
ଡିକୋଡିଂ,ഡീകോഡിംഗ്
ଡିଜିଟାଲ୍ ଟ୍ରାନ୍ସମିସନ୍ ରେ ଡିକୋଡିଂ |,ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു
ସଙ୍କଳନ,വികൃതമായ
ସଜାଇବା,തളർത്തുക
ସିକ୍ୟୁପିଙ୍ଗ୍ ସର୍କିଟ୍ |,സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു
ନେଟୱର୍କ ନେଟୱାର୍କ |,നെറ്റ്വർക്ക് തീരുമാനിക്കുക
ଡିକ୍ରିପ୍ସନ୍,ഡീക്രിപ്ഷൻ
ଉତ୍ସର୍ଗୀକୃତ ରେଖା |,സമർപ്പിതരേഖ
ଦେ-ଏମ୍ବେଡିଂ |,ഡി-എംബഡിംഗ്
ଡି-ଫାଟିସ୍ |,ഡി-is ന്നൽ
ଡିଫଲ୍ଟ |,കുറ്റം
ଗୁଣବତ୍ତାରେ ତ୍ରୁଟି |,ഗുണനിലവാരത്തിൽ തകരാറ്
ତ୍ରୁଟିଯୁକ୍ତ,കുറവുള്ള
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଏକକ,വികലമായ യൂണിറ്റ്
ସଂଜ୍ଞା,നിര്വചനം
ଡିସଲେନେକସନ |,വ്യതിചലനം
ବିକଳାଙ୍ଗ,അവശമനം
ନବିଣ୍ଡେସନ୍,വഞ്ചന
ଡି-ଗସିଂ କୋଇଲ୍ |,ഡി-ഗെയ്സിംഗ് കോയിൽ
ଡିଗ୍ରୀ,ഡിഗ്രി
ଡି-ଇଣ୍ଟରଲିଭେଭର |,ഡി-ഇന്റർലീവ്
ବିଳମ୍ବ ରେଖା,കാലതാമസം
ବିଳମ୍ବ ସମୟ,കാലതാമസം
ବିଳମ୍ବିତ ଫ୍ରେମ୍ ମେମୋରୀ |,ഫ്രെയിം മെമ്മറി വൈകി
ବିଳମ୍ବିତ ସ୍କାନିଂ |,സ്കാനിംഗ് വൈകി
ବିଳମ୍ବିତ ସିଙ୍କ୍ରୋନାଇଜେସନ୍ ସିଗନାଲ୍ |,സമന്വയ സിഗ്നൽ വൈകി
ବିତରଣ,പസവം
ବିତରଣ ବ୍ୟବସ୍ଥା,ഡെലിവറി സംവിധാനം
ଡେମୋଡୁଲେସନ୍,പൊളിക്കുക
ଡେମୋଡୁଲେଟର କାର୍ଡ |,ഡിമോഡലേറ്റർ കാർഡ്
Demultipleter,ലംതിപ്റ്റൻ
