Odiya,Tamil
କପିହୋଲ୍ଡ |,காப்பிஹோல்ட்
କର୍ଡୋନିଂ |,சுற்றிவளைத்தல்
କରୋନା |,கொரோனா
କରୋନେସନ୍ |,முடிசூட்டு விழா
କରୋନେସନ୍ ପଥର |,முடிசூட்டுக்கல்
କର୍ପସ୍,கார்பஸ்
କର୍ସାୟର୍ |,கோர்செயர்
କର୍ସାୟର୍ |,கோர்செயர்
କର୍ସେଟ୍ (= କର୍ସଲେଟ୍),கோர்செட் (=கோர்செலெட்)
କର୍ଟସ୍ |,கோர்டெஸ்
କୁଟୀର (= କୁଟିଅର୍),கோட்டர் (=கோட்டியர்)
କୁଟୀର (= କୁଟିଅର୍),கோட்டர் (=கோட்டியர்)
ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |,பலடினேட் எண்ணுங்கள்
ଦେଶ ଘର,நாட்டு வீடு
କାଉଣ୍ଟି |,மாவட்டம்
କାଉଣ୍ଟି ବୋରୱେଲ |,கவுண்டி பரோ
କାଉଣ୍ଟି କୋର୍ଟ |,மாவட்ட நீதிமன்றங்கள்
କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |,கவுண்டி பாலாடைன்
କୋର୍ଟ,நீதிமன்றம்
କୋର୍ଟ,நீதிமன்றம்
କୋର୍ଟ ସର୍କୁଲାର୍ |,நீதிமன்ற சுற்றறிக்கை
କୋର୍ଟ ଶ iqu ଳୀ,நீதிமன்ற ஆசாரம்
କୋର୍ଟ,நீதிமன்ற அதிகாரி
ଅଦାଲତ,கேசேஷன் நீதிமன்றம்
କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC),இயக்குநர்கள் நீதிமன்றம் (EIC)
ମାଲିକଙ୍କ କୋର୍ଟ,உரிமையாளர்களின் நீதிமன்றம்
କୋର୍ଟ କବି,நீதிமன்ற கவிஞர்
ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |,உடன்படிக்கை செய்யப்பட்ட கேமரோனியர்கள்
ମୁକୁଟ |,கிரீடம்
ମୁକୁଟ |,கிரீடம்
ମୁକୁଟ |,கிரீடம்
ମୁକୁଟ ଜମି |,கிரீடம் நிலம்
ମୁକୁଟ ଜମି |,கிரீடம் நிலம்
କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |,பட்டத்து இளவரசர்
କ୍ରୁସେଡ୍ |,சிலுவைப் போர்
କ୍ରୁସେଡର୍ |,சிலுவைப்போர்
କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |,கிரிப்டோகிராம்
କୁଇରାସ୍ |,குயிராஸ்
କୁଇରାସିଅର୍ |,கியூராசியர்
ଦେବତା ସଂସ୍କୃତି,வழிபாட்டு தெய்வம்
କୁରିଆ,கியூரியா
କୁରିଆ,கியூரியா
ରାଜା,ஜாரிசம்
ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |,இருண்ட கண்டம்
ବିଚାର ଦିନ,தீர்ப்பு நாள்
ବିଚାର ଦିନ,தீர்ப்பு நாள்
ଡିନ୍,டீன்
ଦଶନ୍ଧି,தசாப்தம்
ଡେନାରିୟସ୍ |,டெனாரியஸ்
ବିତାଡିତ ରାଜତନ୍ତ୍ର |,பதவி நீக்கம் செய்யப்பட்ட மன்னர்
ଲୁଟ,கெடுக்கும்
ବିଚ୍ଛିନ୍ନତା |,கெடுதல்
ଡେଥ୍ରୋନ୍ |,அரியணை
ଡାଏଡେମ୍ |,டயடம்
ଡାଏଡେମ୍ |,டயடம்
ଡାଏଡେମ୍ |,டயடம்
ଡିଆସିଆ,தியாசியா
ଡିକାଷ୍ଟେରିୟମ୍ |,டிகாஸ்டீரியம்
ଦିଲୁଭିଆଲିଷ୍ଟ |,டிலுவியலிஸ்ட்
ଡ଼ିଓସିସ୍,மறைமாவட்டம்
ଡ଼ିଓସିସ୍,மறைமாவட்டம்
Directoire (= Directry),டைரக்டயர் (=டைரக்டரி)
Directoire (= Directry),டைரக்டயர் (=டைரக்டரி)
ଦିରହମ୍ |,திர்ஹம்
ଅବିଶ୍ୱାସୀ |,விசுவாசமற்ற
ଅବିଶ୍ୱାସୀ |,விசுவாசமற்ற
ତ୍ୟାଗ,தோல்வியின் கோட்பாடு
ଡକ୍ୟୁମେଣ୍ଟ୍,ஆவணம்
ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |,ஆவண ஆதாரம்
ଡୋମେସ୍ ବୁକ୍ |,டோம்ஸ்டே புத்தகம்
କନଷ୍ଟାଣ୍ଟିନର ଦାନ |,கான்ஸ்டன்டைன் நன்கொடை
ନିପାତ |,பேரழிவு
ଡାଉଜର୍ ରାଣୀ |,வரதட்சணை ராணி
ଡ୍ରାଗନ୍ |,டிராகன்
ଡ୍ରୋମେଡାରିଆନ୍ |,டிரோமேடியன்
ଡ୍ରୋମେଡାରୀ |,டிரோமெடரி
ଡ୍ରୋମଣ୍ଡ |,ட்ரோமண்ட்
ଡୁଆଲ୍ |,இரட்டை
ଦ୍ୱ ual ତ ମିଳିତତା |,இரட்டைக் கூட்டணி
ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |,இரட்டை எண்ணம்
ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର),இரட்டை அமைப்பு (=இரட்டை அரசாங்கம்)
ଡ୍ୟୁକ୍ |,டியூக்
ଡୁମା,டுமா
ବାଘ ଅବତାର |,வாமன அவதாரம்
ରାଜବଂଶ,ஆள்குடி
ରାଜବଂଶ,ஆள்குடி
ଇଗଲ,கழுகு
ଏଲଡର୍ ମ୍ୟାନ୍ |,கிழவன்
କର୍ଣ୍ଣ,ஏர்ல்
Earldom,ஏர்ல்டம்
ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |,ஆரம்பகால குப்தர்கள்
ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |,ஆரம்பகால (வரலாற்று) தளங்கள்
ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |,ஆரம்ப வேத காலம்
ଉପଦେଶ,பிரசங்கம்
ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |,மறுசீரமைப்பு ஆணை
ଆଠ ଗୁଣା ପଥ |,எட்டு மடங்கு பாதை
ପ୍ରାଚୀନମାନେ,பெரியவர்கள்
ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ),மூத்த அரசியல்வாதி (=ஜென்ரோ)
ହାତୀ ଛେଳି |,யானைக்கால்
ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |,பதினோரு வருட கொடுங்கோன்மை
ଏଲିସା (= ଏଲିସି),எலிசே (=எலிசே)
ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |,அடைப்பு இயக்கம்
ଏନସାଇକ୍ଲିକ୍ |,கலைக்களஞ்சியம்
ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |,கலைக்களஞ்சிய இயக்கம்
ଏଣ୍ଟେଣ୍ଟେ |,என்டென்டே
ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |,என்டென்ட் கார்டியல்
ଏଣ୍ଟ୍ରୋନ୍ |,சிம்மாசனம்
ଭ୍ରମଣ,பரிவாரங்கள்
ଏଫୋଡ୍,எபோத்
ଇଫୋର |,எபோர்
ଏପିକ୍ ବୟସ |,காவிய யுகம்
ଏପିକ୍ ହିରୋ |,காவிய நாயகன்
ଏପିଗ୍ରାଫ୍ |,கல்வெட்டு
Episcopacy,எபிஸ்கோப்பசி
Episcopate |,பேராயர்
ଏପିସୋଡ୍,அத்தியாயம்
ଯୁଗ,சகாப்தம்
ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |,சகாப்தத்தை உருவாக்கும் நிகழ்வு
ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |,சகாப்தத்தை உருவாக்கும் மனிதன்
ଉପନାମ,பெயர்ச்சொல்
ସମୀକରଣ,குதிரைப்படை
ସମୀକରଣ,குதிரைப்படை
ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |,குதிரையேற்ற சிலை
ଯୁଗ,சகாப்தம்
ଏରଗାଷ୍ଟୁଲମ୍ |,எர்கஸ்டுலம்
ଇଉକାରିଷ୍ଟ |,நற்கருணை
ସୁସମାଚାର,சுவிசேஷம்
ସୁସମାଚାର ଆନ୍ଦୋଳନ |,சுவிசேஷ இயக்கம்
ସୁସମାଚାର ପ୍ରଚାରକ |,சுவிசேஷகர்
Exarch,Exarch
Exilarch,Exilarch
ଫାଲାଙ୍ଗିଷ୍ଟ |,ஃபாலாங்கிஸ்ட்
ପିତା ଭୂମି |,தந்தை நிலம்
ପିତା ଭୂମି |,தந்தை நிலம்
ଫେରିଆ |,ஃபெரியா
ଫେଟିଶ୍ |,ஃபெட்டிஷ்
ସାମାଜିକ ହୋଲ୍ଡିଂ |,நிலப்பிரபுத்துவ சொத்துக்கள்
ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ),நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு)
ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |,நிலப்பிரபுத்துவ அமைப்பு
ବିବାଦୀୟ |,நிலப்பிரபுத்துவம் கொண்டவர்
ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର),Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்)
ଫିଫ୍ |,ஃபிஃப்
ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |,கள அமைப்பு
ପ te ୍ଚଦଶ କର |,பதினைந்தாவது வரி
ଚିତ୍ର ମୁଣ୍ଡ,உருவத் தலை
ଫିନ୍ ଡି ସାଇକେଲ୍ |,ஃபின் டி சீக்கிள்
ଅଗ୍ନି ଭୋଜନକାରୀ |,நெருப்பு உண்பவர்
ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |,ஐந்து மைல் சட்டம்
ପତାକା,கொடி
ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |,ஃபிளமன் டயாலிஸ்
ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |,ஃபிளமன் மார்ஷியலிஸ்
ଜ୍ୱଳନ୍ତ ମଶାଲ |,எரியும் ஜோதி
ଫାଙ୍କା,பக்கவாட்டு
ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି,பக்கவாட்டு இயக்கம்
ସମୃଦ୍ଧ ସଭ୍ୟତା |,செழிக்கும் நாகரிகம்
ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |,ஃப்ளூவியலிஸ்டிக் நம்பிக்கை
ଲୋକ ଭଗବାନ |,நாட்டுப்புற கடவுள்
ଲୋକ ଦେବୀ,நாட்டுப்புற தெய்வம்
ଲୋକ ସ୍ମୃତି,நாட்டுப்புற நினைவகம்
ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ),நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்)
ଚୋରାଚାଲାଣ |,இரை தேடும்
ଅଗ୍ରଗାମୀ |,களமிறங்குதல்
ଅଗ୍ରଗାମୀ |,முன்னோடி
ପୂର୍ବଜ,முன்னோர்
ଅଗ୍ରଗାମୀ |,முன்னோடி
ଭରସା,கெட்ட நம்பிக்கை
ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |,உருவாக்கும் நிலை
ଦୁର୍ଗ,கோட்டை
ଦୁର୍ଗ,வலுவூட்டல்
ଦୁର୍ଗ ସହର,அரணான நகரம்
ଦୁର୍ଗ,கோட்டை
ଫର୍ଚୁନା,Fortuna
ଫୋରମ୍ ରୋମାନମ୍ |,மன்றம் ரோமானம்
ଫ୍ରାନ୍ସିସ୍କାନ୍ |,பிரான்சிஸ்கன்
ଫ୍ରାଙ୍କଲିନ୍ |,பிராங்க்ளின்
ଭ୍ରାତୃ ଯୁଦ୍ଧ |,சகோதர யுத்தம்
ମୁକ୍ତ ଚର୍ଚ୍ଚ,இலவச தேவாலயம்
ମୁକ୍ତଧାରୀ,இலவச உரிமையாளர்
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,சுதந்திர சிப்பாய்
ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |,சுதந்திர சிப்பாய்
ଫ୍ରିମାନ୍,ஃப்ரீமேன்
ଫ୍ରିମାନ୍,ஃப்ரீமேன்
ଫ୍ରିପାସ୍ |,இலவச நுழைவு சீட்டு
ଫରାସୀ ବିପ୍ଳବ |,பிரஞ்சு புரட்சி
ଫ୍ରିୟାର୍ |,துறவி
ଫ୍ରାସିଆନ୍ ଭିକାରୀ,ஃப்ராசியன் கூலிப்படையினர்
ସୀମାନ୍ତ ମଣିଷ |,எல்லைப்புற மனிதன்
ଗାଲେନ୍ |,கேலியன்
ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ),காலிகன் (=கல்லிகனிஸ்ட்)
ଗାଲିକାନିଜିମ୍ |,கல்லிக்கனிசம்
ଗ୍ୟାରିସନ୍ |,பாதுகாப்பு அரண்
ଗଲ୍ |,கோல்
ଗାଣ୍ଟଲେଟ୍ |,கௌண்ட்லெட்
ଗାଣ୍ଟଲେଟ୍ |,கௌண்ட்லெட்
ଗେଜେବୋ |,கெஸெபோ
ଗେଜେବୋ |,கெஸெபோ
ଗେଜେବୋ |,கெஸெபோ
ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |,மரபியல் வரலாறு
ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |,மரபியல் பதிவு
ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |,மரபியல் அட்டவணை
ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |,மரபுவழி மரம்
ବଂଶାନୁକ୍ରମିକ,மரபியல்
ବଂଶାନୁକ୍ରମିକ,மரபியல்
ପି Generation ଼ି,தலைமுறை
ଜାତିସଂଘ,இனப்படுகொலை
ଅଣଯିହୂଦୀ,புறஜாதி
ଅଣଯିହୂଦୀ,புறஜாதி
ଅଣଯିହୂଦୀ,புறஜாதி
ଅଣଯିହୂଦୀ,புறஜாதி
ଘେଟୋ |,கெட்டோ
ଘେଟୋ |,கெட்டோ
ଗିବ୍ବେଟ୍ |,கிபெட்
ଗିଲ୍ଡ (= ଗିଲ୍ଡ),கில்ட் (=கில்ட்)
ଗ୍ଲାଡିଏଟର |,கிளாடியேட்டர்
ଗ or ରବମୟ ବିପ୍ଳବ |,புகழ்பெற்ற புரட்சி
ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |,கோல்டன் ஹார்ட்
ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |,மகா கூட்டணி
ଗ୍ରାଣ୍ଡି,பேரறிஞர்
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,கிராண்ட் சிக்னர்
ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |,கிராண்ட் சிக்னர்
ମହାନ ଗୃହଯୁଦ୍ଧ |,பெரும் உள்நாட்டுப் போர்
ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ),பெரிய புறப்பாடு (புத்தரின்)
ଗ୍ରେଟର ଭାରତ |,பெரிய இந்தியா
ମହାନ ହେଲାସ୍ |,கிரேட் ஹெல்லாஸ்
ମହାନ ହୋର୍ଡ,பெரிய கூட்டம்
ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ),பெரிய துறவு (=பெரும் புறப்பாடு)
ମହାନ ସିଲ୍ |,பெரிய முத்திரை
ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |,பெரிய டிராக்
ମହାନ ଯାନ,பெரிய வாகனம்
ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |,சீனப் பெருஞ்சுவர்
ଗ୍ରୀଭ୍ |,க்ரீவ்
ରାକ୍ଷୀ-ଚାମ୍ବର |,காவலர்-அறை
ରାକ୍ଷୀ-ଚାମ୍ବର |,காவலர்-அறை
ରାକ୍ଷୀ-ଚାମ୍ବର |,காவலர்-அறை
ଗୁପ୍ତା,குப்தாக்கள்
ହାଗିଓଗ୍ରାଫି |,ஹாகியோகிராபி
ହାଗିଓଗ୍ରାଫି |,ஹாகியோகிராபி
ହାଜିଓଲୋଜି |,ஹேகியோலஜி
ହାଜିଓଲୋଜି |,ஹேகியோலஜி
ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |,தனிப்பட்ட பார்வையாளர்களின் மண்டபம்
ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |,பொது பார்வையாளர்களின் மண்டபம்
ହ୍ୟାଚ୍,குஞ்சு பொரிப்பது
ହେଥେନ୍ |,ஹீத்தன்
ହେଥେନ୍ |,ஹீத்தன்
ହେଥେନିଜିମ୍ |,ஹீத்தனிசம்
ହେଗିରା (ହେଜେରା),ஹெகிரா (ஹெஜேரா)
ହେଲେନିଜିମ୍ |,ஹெலனிசம்
ହେଲଟ୍ |,ஹெலட்
ହେରାଲ୍ଡ୍ରି |,ஹெரால்ட்ரி
ହେରିଟେଜ୍,பாரம்பரியம்
ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |,ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்
ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |,ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்
ହାଇ ଚର୍ଚ୍ଚ,உயர் தேவாலயம்
ହାଇ ଲ୍ୟାଣ୍ଡର୍ |,உயர் லேண்டர்
ହିନ୍ଦୁ ଧର୍ମ,இந்து மதம்
Histor ତିହାସିକ,வரலாற்றாசிரியர்
Histor ତିହାସିକ,வரலாற்றாசிரியர்
Histor ତିହାସିକ ବସ୍ତୁବାଦ |,வரலாற்று பொருள்முதல்வாதம்
Histor ତିହାସିକ ଯୁଗ |,வரலாற்று சகாப்தம்
Histor ତିହାସିକ ସୀମା,வரலாற்று எல்லை
ଇତିହାସକାର,வரலாற்றாசிரியர்
ଇତିହାସକାର,வரலாற்றாசிரியர்
ଇତିହାସ ଲିପି,வரலாற்று வரலாறு
ଇତିହାସ ଲିପି,வரலாற்று வரலாறு
ଇତିହାସ,வரலாறு
ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |,ஹிட்டிட் பேரரசு
ପବିତ୍ର ମିଳିତ ମଞ୍ଚ,புனித கூட்டணி
ପବିତ୍ର ସହର,புனித நகரம்
ପବିତ୍ର ସହର,புனித நகரம்
ପବିତ୍ର ଭୂମି,புனித நிலம்
ପବିତ୍ର ଭୂମି,புனித நிலம்
ହୋଲି ଲିଗ୍ |,புனித லீக்
ହୋଲି ଲିଗ୍ |,புனித லீக்
ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ),புனித ரோமானியப் பேரரசு (=பேரரசு)
ପବିତ୍ର ସମୁଦ୍ର |,புனித கடல்
ପବିତ୍ର ସମୁଦ୍ର |,புனித கடல்
ପବିତ୍ର ଯୁଦ୍ଧ,புனிதப் போர்
ପବିତ୍ର ଯୁଦ୍ଧ,புனிதப் போர்
ଗୃହ ସରକାର,உள்நாட்டு அரசாங்கம்
ହୋମ ଗାର୍ଡ |,ஊர்க்காவல்படை
ମାତୃଭୂମି |,தாயகம்
ଗୃହ ନିୟମ |,வீட்டு விதி
ଗୃହ ନିୟମ,வீட்டு விதி
ହୋର୍ଡେ |,கூட்டம்
ହୋର୍ଡେ |,கூட்டம்
ଶତ୍ରୁ ଦେଶ |,விரோத நாடு
ଶତ୍ରୁ ଭୂମି |,பகை நிலம்
ଗରମ ଅନୁସରଣ,ஒருவரை துரத்தி செல்லுதல்
ଘର,வீடு
ଘର,வீடு
ହାଉସ୍ ଅଫ୍ କମନ୍ସ,ஹவுஸ் ஆஃப் காமன்ஸ்
ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |,ஹவுஸ் ஆஃப் லார்ட்ஸ்
ଲୋକସଭା,பிரதிநிதிகள் சபை
ହୁଗୁଏନଟ୍ସ |,ஹ்யூஜினோட்ஸ்
ମାନବବାଦ |,மனிதநேயம்
ମାନବବାଦୀ |,மனிதநேயவாதி
ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |,நூறு யேசர்ஸ் போர்
ହଙ୍କର୍ |,ஹங்கர்
ଇବାଦତ ଖାନା (ପୂଜା ଘର),இபாதத் கானா (வழிபாட்டு இல்லம்)
ଆଇକନୋକ୍ଲାଷ୍ଟ |,ஐகானோக்ளாஸ்ட்
ପ୍ରତିମା,உருவ வழிபாடு செய்பவர்
ଇଲାହି ଯୁଗ |,இலாஹி சகாப்தம்
ବେଆଇନ ଯୁଦ୍ଧ |,சட்டவிரோத போர்
ଆଲୋକିତ ପାଣ୍ଡୁଲିପି,ஒளிரும் கையெழுத்துப் பிரதி
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,விளக்கப்பட கையெழுத்துப் பிரதி
ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |,விளக்கப்பட கையெழுத்துப் பிரதி
ଇମାମ (ଇମ୍ମାମ୍),இமாம் (இம்மாம்)
ଇମାମେଟ୍ |,இமாமேட்
ଇମାମେଟ୍ |,இமாமேட்
ଇମମ୍ବର,இமாம்பரா
ସାମ୍ରାଜ୍ୟ,ஏகாதிபத்தியம்
ସାମ୍ରାଜ୍ୟ ସହର |,ஏகாதிபத்திய நகரம்
ସାମ୍ରାଜ୍ୟବାଦ |,ஏகாதிபத்தியம்
ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |,ஏகாதிபத்திய விருப்பம்
ଅପ୍ରାକୃତିକ |,முறையற்ற தன்மை
ଇମ୍ପୋଷ୍ଟର୍ |,வஞ்சகர்
କାରାଗାର,சிறைவாசம்
କାରାଗାର,சிறைவாசம்
ଆକ୍ରମଣ,ஊடுருவல்
ଅନୁପ୍ରବେଶକାରୀ |,ஊடுருவல்காரன்
ସ୍ୱାଧୀନତା,சுதந்திரம்
ସ୍ବାଧୀନତା ଦିବସ,சுதந்திர தினம்
ସ୍ୱାଧୀନତା ହଲ୍,சுதந்திர மண்டபம்
ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ),இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்)
ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |,இந்தியன் ஹோம் ரூல் லீக்
ଶିଳ୍ପ ବିପ୍ଳବ |,தொழில் புரட்சி
ଅବିଶ୍ୱାସୀ |,காஃபிர்
ଅବିଶ୍ୱାସୀ |,காஃபிர்
ଅନୁପ୍ରବେଶ,ஊடுருவல்
ଅନୁପ୍ରବେଶକାରୀ |,ஊடுருவி
ସୂଚନାଯୋଗ୍ୟ,தகவல் தருபவர்
ସୂଚନାଯୋଗ୍ୟ,தகவல் தருபவர்
ସୂଚନାଦାତା,தகவல் தருபவர்
ସୂଚନାଦାତା,தகவல் தருபவர்
ଅନୁପ୍ରବେଶ,நுழைவு
ଅନୁପ୍ରବେଶ,நுழைவு
ଅନୁପ୍ରବେଶ,நுழைவு
ବାସସ୍ଥାନ,குடியிருப்பு
ନିବାସୀ,வசிப்பிடத்தை
ଉତ୍ତରାଧିକାରୀ |,பரம்பரை
ଉତ୍ତରାଧିକାରୀ |,பரம்பரை
ଉତ୍ତରାଧିକାରୀ |,பரம்பரை
ଲେଖା,கல்வெட்டு
ଇନସିନିୟା |,சின்னம்
ଯୋଗଦାନର ଯନ୍ତ୍ର,அணுகல் கருவி
ସରକାରଙ୍କ ଉପକରଣ,அரசாங்கத்தின் கருவி
ବିଦ୍ରୋହ (ବିଦ୍ରୋହ),கிளர்ச்சி (கிளர்ச்சி)
ବିଦ୍ରୋହୀ,கிளர்ச்சியாளர்
ବିଦ୍ରୋହ,கிளர்ச்சி
ବିଦ୍ରୋହ,கிளர்ச்சி
ଏକୀକରଣ,ஒருங்கிணைப்பு
ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,பதிவுகளின் நேர்மை
ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |,மாநிலங்களின் ஒருமைப்பாடு
ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ),புத்திஜீவிகள் (புத்திசாலித்தனம்)
ମଧ୍ୟସ୍ଥି |,பரிந்து பேசுதல்
ମଧ୍ୟସ୍ଥି |,பரிந்து பேசுபவர்
ମଧ୍ୟସ୍ଥି |,இடைத்தரகர்
ଆନ୍ତର୍ଜାତୀୟତା,சர்வதேசியம்
ଆନ୍ତର୍ଜାତୀୟତା,சர்வதேசியம்
ଆନ୍ତର୍ଜାତୀୟବାଦୀ |,சர்வதேசியவாதி
ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |,உள்நாட்டுப் போர்
ଇଣ୍ଟରନେଟ୍,பயிற்சியாளர்
ଇଣ୍ଟରନେଟ୍,பயிற்சியாளர்
ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ,பயிற்சி முகாம்
ଇଣ୍ଟର୍ନେଟ୍,அடைப்பு
ଇଣ୍ଟର୍ନେଟ୍,அடைப்பு
ଇଣ୍ଟର୍ନେଟ୍,அடைப்பு
ଇଣ୍ଟର୍ନିସିଓ |,இன்டர்னுன்சியோ
ଅନୁବାଦକ,மொழிபெயர்ப்பாளர்
ଅନୁବାଦକ,மொழிபெயர்ப்பாளர்
ଅନୁବାଦକ,மொழிபெயர்ப்பாளர்
ହସ୍ତକ୍ଷେପ,தலையீடு
ଆନ୍ତରିକତା,குடலிறக்கம்
ଅନ୍ତନଳୀ,குடல்
ଷଡଯନ୍ତ୍ର,சூழ்ச்சி
ଅନୁପ୍ରବେଶକାରୀ,ஊடுருவும் நபர்
ଅନୁପ୍ରବେଶକାରୀ,ஊடுருவும் நபர்
ଅନୁପ୍ରବେଶ,ஊடுருவல்
ଆକ୍ରମଣ,படையெடுப்பு
ଆକ୍ରମଣ,படையெடுப்பு
ବିନିଯୋଗ କରନ୍ତୁ |,முதலீடு செய்யுங்கள்
ବିନିଯୋଗ କରନ୍ତୁ |,முதலீடு செய்யுங்கள்
ବିନିଯୋଗ କରନ୍ତୁ |,முதலீடு செய்யுங்கள்
ବିନିଯୋଗ କରନ୍ତୁ |,முதலீடு செய்யுங்கள்
ବିନିଯୋଗ,முதலீடு
ବିନିଯୋଗ,முதலீடு
ବିନିଯୋଗ,முதலீடு
ବିନିଯୋଗ ସମାରୋହ,முதலீட்டு விழா
ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |,தேசியத்துடன் முதலீடு செய்யுங்கள்
ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |,வெல்ல முடியாத அர்மடா
ଅହିଂସା (ରାଜ୍ୟ),மீறல் (அரசு)
ଅବ୍ୟବସ୍ଥା |,மீறல் நிலை
ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |,அழிக்க முடியாத கோட்டை
ଲ Iron ହ ଯୁଗ |,இரும்பு யுகம்
ଲୁହା ପରଦା |,இரும்புத்திரை
ଲୁହା ଗାର୍ଡ |,இரும்பு பாதுகாப்பு
ଲୁହା ରାସନ |,இரும்பு ரேஷன்
