Bengali,English
ডাইজিগোটিক,Diplexer
ডাইপোল,Dipole
ডাইপোল অ্যান্টেনা,Dipole antenna
ডিরাক,Dirac
সরাসরি ঠিকানা,Direct address
সরাসরি সংযোগ,Direct coupling
সরাসরি মেমরি অ্যাক্সেস (DMA),Direct memory access (DMA)
সরাসরি লেখার শরীর,Direct write system
দিকনির্দেশক গেমেট,Directional coupler
দিকনির্দেশক লাভ,Directive gain
দিকনির্দেশনা,Directivity
দিক অ্যান্টেনা,Director antenna
incapacitating তদন্ত,Disable probe
বিচ্ছিন্ন করা,Disassembly
নিমজ্জন,Discharge
"নিমজ্জন বাতি, নিমজ্জন বাতি",Discharge lamp
বস্তুকণা,Discrete components
বিতরণ কর,Discriminator
অবতল অ্যান্টেনা,Dish antenna
ডিস্ক,Disk
স্থানচ্যুতি ধ্রুবক (ধ্রুবক),Displacement constant
স্থানচ্যুতি বর্তমান,Displacement current
স্থানচ্যুতি ত্রুটি,Displacement error
প্রদর্শনী,Display
ক্ষয়,Dissipation
বিকৃতি,Distortion
বিকৃতি ক্ষতি,Distortion compensation
বিকৃতি বর্তমান পরিসীমা,Distortion current series
বিকৃতি স্ট্রিম পচা,Distortion current sunt
বিকৃতি সংবেদনশীলতা,Distortion degenerative
বিকৃতি লাভ মার্জিন,Distortion gain margin
বিকৃতি ইনপুট প্রতিরোধের,Distortion input resistance
বিকৃতি লুপ লাভ,Distortion loop gain
বিতরণ করা পরিবর্ধক,Distributed amplifier
বিতরণ গুণক,Distribution factor
পরিবর্তন রিসিভার,Diversity receiver
শূন্য বিভাগ পরীক্ষা,Divide by zero test
ডি-লেয়ার,D-layer
আয়নোস্ফিয়ারের ডি-স্তর,D-layer of ionosphere
d-মস,DMOS
ডলবি বডি,Dolby system
কার্যকর মেরু,Dominant pole
কার্যকর মেরু প্রতিরোধের,Dominant pole compensation
দাতা বর্জ্য,Donor impurity
দাতা উপাদান,Donor material
যত্নহীন অবস্থা,Don't care condition
ভেজাল,Doping
ডপলার এফেক্ট,Doppler effect
ডপলার রাডার,Doppler radar
ডসিমিটার,Dosimeter
পয়েন্ট ম্যাট্রিক্স,Dot matrix
বিন্দু স্বরলিপি,Dot notation
গৌণ সমস্যা,Double ended output
বাইলেয়ার ক্যাপাসিটর,Double layer capacitor
binaural klystron,Double resonator klystron
দ্বিপাক্ষিক বার,Double side band
দ্বিপাক্ষিক পিসি বোর্ড,Double side pc board
ডবল মার্কিং,Double spotting
ডবল ট্রানজিস্টর,Double transistor
ডুয়াল টিউনড এমপ্লিফায়ার,Double tuned amplifier
ডবল লেয়ার ট্রানজিস্টর পরিবর্ধক,Double tuned transistor amplifier
দ্বিগুণ,Doubler
বাধা সময়,Down time
আউটপুট ইলেক্ট্রোড,Drain
ট্রেলিং আউটপুট ইলেক্ট্রোড,Drain follower
d রাম,DRAM
d রাম,DRAM (dynamic random access memory)
রানঅফ সেল,Drift chamber
স্রোতধারা,Drift current
প্রবাহ বেগ,Drift velocity
ছিদ্র টেপ,Drill tape
অপারেটর বাস,Driver bus
অপারেটিং পর্যায়,Driver stage
অন্যায়,Droop
শুকনো কোষ,Dry cell
শুকনো এচিং,Dry etching
শুকনো ফিল্ম,Dry film
শুকনো সুইচিং,Dry switching
ড্রাইস্টাস আর্ট ডিসপ্লেসার,Drystale phase shifter
D.T.E.,DTE
dtl (ডায়োড ট্রানজিস্টর লজিক),DTL (diode transistor logic)
"ডুয়েগেট ফেট, ডুয়েগেট এফ। ই.টি.",Dual gate FET
দ্বৈত মিল,Dual matching
দম্পতি সংক্রমণ,Dual propagation
ডবল রিড কোঅর্ডিনেটর,Dual readont connector
"ডুয়াল-ডিফারেন্স এনালগ, ডিজিটাল কনভার্টার",Dual slope A/D convertor
ডাইপোল পরিবর্তন,Dual slope conversion
ডবল অনুসরণ ভোল্টেজ নিয়ামক,Dual tracking voltage regulator
দ্বৈততা,Duality
ডবল সারিবদ্ধ,Dual-m-line
নীরব অ্যান্টেনা,Dummy antenna
ডুপ্লেক্স ট্রান্সমিশন,Duplex transmission
ইউটিলিটি অনুপাত,Duty cycle
ইউটিলিটি অনুপাত মড্যুলেশন,Duty cycle modulation
dB-25 সংযোগকারী,DV-25 connector
আবাস,Dwell time
গতিশীল বৈশিষ্ট্য,Dynamic characteristic
গতিশীল বৈশিষ্ট্য,Dynamic characteristic
গতিশীল বর্তমান,Dynamic current
গতিশীল প্রতিবন্ধকতা,Dynamic impedance
"গতিশীল লোড লাইন, লোড লাইন",Dynamic load line
গতিশীল মেমরি,Dynamic memory
পরিবর্তনশীল মেমরি সেল,Dynamic memory cell
গতিশীল মেমরি রিফ্রেশার,Dynamic memory refresh
ডাইনামিক মাউস ইনভার্সন,Dynamic MOS invertor
ডাইনামিক RAM ডাইনামিক RAM,Dynamic RAM
গতিশীল পরিসীমা,Dynamic range
গতিশীল প্রতিরোধের,Dynamic resistance
গতিশীল স্থানচ্যুতি রেজিস্টার,Dynamic shift register
গতিশীল পরীক্ষা,Dynamic testing
ডায়নামিক ভিডিও র্যান্ডম অ্যাক্সেস মেমরি (DVRAM),Dynamic video random access memory  (DVRAM)
ডায়নামো,Dynamo
ডায়নামোমিটার,Dynamometer
ডিনিট্রন অসিলেটর,Dynatron oscillator
"প্রারম্ভিক প্রভাব, প্রাথমিক প্রভাব",Early effect
e a রম,EAROM (electrically alternate ROM)
পৃথিবী সংযোগ,Earth
গ্রাউন্ড স্টেশন,Earth station
Ebers-Moul-Equation,Ebers-Moll-equation
Ebers-Maul-Model,Ebers-Moll-Model
প্রতিধ্বনি,Echo
বিরোধী প্রতিধ্বনি,Echo suppressor
এডি কারেন্ট,Eddy current
স্ট্র্যান্ড সংযোগকারী,Edge connector
কোর ডিটেক্টর,Edge detector
কোর ট্রিগার ফ্লিপ ফ্লপ,Edge trigger flip flop
কোর ট্রিগার ল্যাচ,Edge -triggered latch
এডিসন প্রভাব,Edison effect
সম্পাদক,Editor
কার্যকর এলাকা,Effective area
কার্যকর বর্তমান,Effective current
কার্যকর স্থল ব্যাসার্ধ,Effective earth radius
কার্যকর উচ্চতা,Effective height
কার্যকর দৈর্ঘ্য,Effective length
কার্যকর ভর,Effective mass
কার্যকর বিকিরণ শক্তি,Effective radiated power
কার্যকর ভোল্টেজ,Effective voltage
দক্ষতা,Efficiency
ই.ই.পি. রম,EFP ROM
আইকনাল সমীকরণ,Eiconal equation
বিপরীত ক্যাপাসিট্যান্স,Elastance
ই-স্তর,E-layer
বিদ্যুত্প্রবাহ,Electric current
বৈদ্যুতিক ক্ষেত্র,Electric field
বৈদ্যুতিক ক্ষেত্রের তীব্রতা,Electric field strength
বৈদ্যুতিক কারেন্ট লাইন,Electric line of force
বৈদ্যুতিক সম্ভাব্য,Electric potential
ইলেক্ট্রোকশন,Electric shock
ইলেক্ট্রো-সোল্ডার,Electric solder
বৈদ্যুতিক তরঙ্গ,Electric wave
বৈদ্যুতিক দৈর্ঘ্য,Electrical length
বৈদ্যুতিক শক্তি,Electrical power
বিদ্যুৎ,Electricity
ইসিজি,Electro cardiograph (ECG)
বৈদ্যুতিক ডায়নামো মিটার,Electro dynamometer
ইলেক্ট্রোড,Electrode
ইলেক্ট্রোড বর্তমান,Electrode current
ইলেক্ট্রোলুমিনেসেন্স,Electroluminescence
ইলেক্ট্রোলুমিনেসেন্ট ডিসপ্লে,Electroluminescent display
গ্যালভানিক বিচ্ছিন্নতা,Electrolysis
ইলেক্ট্রোলাইট,Electrolyte
তড়িৎ - ধারক,Electrolytic capacitor
তড়িৎ - ধারক,Electrolytic capacitor
ইলেক্ট্রোম্যাগনেট,Electromagnet
ইলেক্ট্রোম্যাগনেটিক শক্তি,Electromagnetic energy
ইলেক্ট্রোম্যাগনেটিক আনয়ন,Electromagnetic induction
"ইলেক্ট্রোম্যাগনেটিক ইন্টারফারেন্স, ইএমআই",Electromagnetic interference (EMI)
ইলেক্ট্রোম্যাগনেটিক বর্ণালী,Electromagnetic spectrum
ইলেক্ট্রোম্যাগনেটিক তরঙ্গ,Electromagnetic waves
তড়িৎচুম্বকত্ব,Electromagnetism
ইলেক্ট্রো মেকানিক্যাল ফিল্টার,Electromechanical filter
ইলেক্ট্রোমিটার,Electrometer
তড়িচ্চালক বল,Electromotive force
ইলেকট্রন,Electron
ইলেক্ট্রন মরীচি,Electron beam
ইলেকট্রন চার্জ,Electron charge
ইলেকট্রন নির্গমন,Electron emission
ইলেকট্রন প্রবাহ,Electron flow
ইলেকট্রন গ্যাস,Electron gas
ইলেকট্রন ডিভাইস,Electron gun
ইলেকট্রন গর্ত জোড়া,Electron hole pair
ইলেকট্রন - অণুবীক্ষণ যন্ত্র,Electron microscope
ইলেকট্রন কক্ষপথ,Electron orbit
ইলেকট্রন শেল,Electron shell
ইলেকট্রন ভোল্ট,Electron volt
ইলেক্ট্রন তরঙ্গ নল,Electron wave tube
ইলেকট্রনিক চার্জ,Electronic charge
ইলেকট্রনিক ডেটা স্ট্রেস,Electronic data interchange (EDI)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,Electronic data processing (EDP)
ইলেকট্রনিক কী,Electronic key
ইলেকট্রনিক মেইল (ই-মেইল),Electronic mail (E-mail)
ইলেকট্রনিক ভর,Electronic mass
ইলেকট্রনিক সংখ্যাসূচক,Electronic numerical
ইলেকট্রনিক সুইচিং,Electronic switching
ইলেকট্রনিক ভোল্টমিটার,Electronic voltmeter
ইলেকট্রনিকভাবে টিউন করা রিসিভার,Electronically tuned receiver (ETR)
ইলেকট্রনিক্স শিল্প সমিতি,Electronics industry association (EIA)
ইলেক্ট্রোপ্লেটিং,Electroplating
ইলেক্ট্রোস্কোপ,Electroscope
তড়িৎচুম্বকত্ব,Electrostatic deflection
ইলেক্ট্রোস্ট্যাটিক প্রবাহ,Electrostatic flux
ইলেক্ট্রোস্ট্যাটিক সংরক্ষণকারী,Electrostatic shield
উপাদান,Element
আপগ্রেড,Elevation
অগ্রগতি কোণ,Elevation angle
উপবৃত্তাকার প্রতিফলক,Ellipsodial reflector
উপবৃত্তাকার ফিল্টার,Elliptical filter
উপবৃত্তাকার মেরু,Elliptical polarisation
এমবেডেড সিস্টেম,Embedded system
অ্যাবসিডিক কোড,EMCDIC code
নির্গতকারী,Emitter
ইমিটার ওরিয়েন্টেশন কনফিগারেশন,Emitter bias configuration
ইমিটার বাইপাস ক্যাপাসিটর,Emitter bypass capacitor
নির্গত বৈশিষ্ট্য,Emitter characteristics
ইমিটার যুগল পরিবর্ধক,Emitter coupled amplifier
বিকিরণকারী প্রসারণ,Emitter diffusion
ইমিটার ট্রেলিং,Emitter follower
বিকিরণকারী প্রতিরোধক,Emitter resister
ইমিটার স্থিতিশীল অভিযোজন কনফিগারেশন,Emitter stabilized bias configuration
ইমিটার বেস জংশন,Emitter-base junction
"emitter যুগল যুক্তি, ECL",Emitter-coupled logic (ECL)
যান্ত্রিক,Emulator
সক্ষম,Enable
encapsulation,Encapsulation
কোডিত্র,Encoder
জোড়া লাগানো,Encryption
বৃত্তাকার লাভ,End around carry
রূপান্তর,End of conversion (EOC)
পদ্ধতিগত,End of file (EOF)
বৃত্তাকার স্থানচ্যুতি,End-around shift
অনুদৈর্ঘ্য অ্যান্টেনা,End-fire antenna
অনুদৈর্ঘ্য অ্যারে,End-fire arrays
শক্তি,Energy
শক্তি বার,Energy band
ব্যান্ড ফাঁক,Energy gap
শক্তি স্তর,Energy level
শক্তি স্তরের চিত্র,Energy level diagram
বর্ধিত প্রসারিত ভর স্পেসিফিকেশন,Enhanced expanded memory specification (EEMS)
বর্ধিত নিবন্ধ নিবন্ধক,Enhanced graphics adapter (EGA)
বৃদ্ধি,Enhancement
বৃদ্ধি প্যাটার্ন,Enhancement type
উন্নত Mosfet,Enhancement typeMOSFET
এনট্রপি,Entropy
খাম demodulator,Envelope demodulator
পরিবেশ,Environment
"এপিটাক্সি বৃদ্ধি, আরোহী বৃদ্ধি",Epitaxial growth
"epitracheal স্তর, আরোহী স্তর",Epitaxial layer
"epitaxy, overriding",Epitaxy
epoxy-ফাইবার গ্লাস স্তর,Epoxy-fiber glass laminate
ইপি-রম,EPROM
epsilon,Epsilon
সমতা,Equalisation
সমীকরণ সার্কিট,Equalising circuit
সমতা,Equality
সমীকরণ,Equalization
ইকুয়ালাইজার ফিল্টার,Equalizer filter
সমীকরণটি,Equation
নিরক্ষীয় সমতল,Equatorial plane
আইসোপোটেনশিয়াল লাইন,Equipotential line
সমতুল্য পৃষ্ঠা,Equipotential surface
সমতুল্য সার্কিট,Equivalent circuit
সমতুল্য ইনপুট নয়েজ জেনারেটর,Equivalent input noise generator
সমতুল্য ইনপুট শব্দ প্রতিরোধের,Equivalent input noise resistance
সমতুল্য আইসোটোপিক বিকিরণ শক্তি,Equivalent isotropic radiated power (ETRP)
মুছে ফেলা,Erase
শক্তি প্রক্রিয়া,Ergodic process
ত্রুটি নিয়ন্ত্রণ কোডিং,Error control coding
ত্রুটি সংশোধন কোড,Error correcting code
ত্রুটি সনাক্তকরণ কোড,Error detecting code
শিল্প খাত,Error handling
ত্রুটি হার,Error rate
ত্রুটি ভোল্টেজ,Error voltage
ত্রুটি পরিবর্ধক,Error amplifier
ইসাকি ডায়োড,ESAKI diode
এচিং,Etching
ইথারনেট,Ethernet
অয়লারের উপপাদ্য,Euler's Theorem
প্রশস্ততা হ্রাস মোড,Evanescent mode
বাষ্পীভবন প্রক্রিয়া,Evaporation process
ই-ভেক্টর,E-vector
সমতা,Even parity
ব্যতিক্রম হ্যান্ডলিং,Exception handling
অতিরিক্ত শব্দ অনুপাত,Excess noise ratio (ENR)
ট্রিপল কোড,Excess-3-code
উদ্দীপনা টেবিল,Excitation table
ইকো XOR গেট,Exclusive-OR-gate
এক্সিকিউশন সফটওয়্যার,Executions software
মৃত্যুদন্ড সরানো,Executions speed
সঞ্চালনের সময়,Executions time
এক্সক্লুসিভ নর গেট,EX-NOR gate (exclusive NOR)
সম্প্রচারক,Expander
সূচকীয় ক্ষয়,Exponential decay
সূচকীয় ডায়োড,Exponential diode
সূচকীয় ফুরিয়ার সিরিজ,Exponential fourier series
ব্যাখ্যামূলক কাজ,Exponential function
বাহ্যিক ফ্রিকোয়েন্সি প্রতিরোধের,External frequency compensation
খুব উচ্চ ফ্রিকোয়েন্সি,Extremely high frequency (EHF)
উচ্চ সম্ভাবনা,Extremely high tension (EHT)
খুব সংক্ষিপ্ত ফ্রিকোয়েন্সি,Extremely low frequency (ELF)
দুর্ভেদ্য অর্ধপরিবাহী,Extrinsic semiconductor
খোলা ফাইল,F.O. (opening a file)
সেমিকন্ডাক্টর ফ্যাব্রিকেশন,Fabrication of semiconductor
ফ্যাব্রি পারো রেজোনেটর,Fabry-pirot resonator
প্যানেল,Face
গুণক,Factor
ফ্যাক্টোরিয়াল,Factorial
lacunae,Fade out
ক্ষয়,Fading
ক্ষয়,Fading
ফাহি একতরফা ব্যাপ্তিযোগ্যতা পরিমাপক,FAHY simplex permeability meter
ব্যর্থতা,Failure
ব্যর্থ মোড,Failure mode
ব্যর্থতার হার,Failure rate
ফেয়ার চাইল্ড সেমিকন্ডাক্টর,Fair child semiconductors
পতনের সময়কাল,Fall time
পাতি কালাদ কোর,Falling clock edge
প্যাট কোর,Falling edge
পতন,Fallout
মিথ্যা,FALSE
ভাঁজ করা কাগজ,Fan fold paper
ইনপুট,Fan-in
সংস্করণ সংখ্যা,Fan-out
ফরাদ,Farad
ফ্যারাডে প্রভাব,Faraday effect
ফ্যারাডে ঘূর্ণন,Faraday rotation
ফ্যারাডে পর্দা,Faraday screen
ফ্যারাডে ধ্রুবক,Faraday's constant
ফ্যারাডে এর আইন,Faraday's law
প্রতিরূপ,Facsimile
প্রতিরূপ রিসিভার,Facsimile receiver
প্রতিরূপ যোগাযোগকারী,Facsimile transmitter
প্রতিরূপ,Facsinite
প্রতিলিপি সংকেত,Facsinite signal
ধারালো কোর,Fast edge
দ্রুত ফোরিয়ার রূপান্তর,Fast fourier transform
জাহাজের রসিদ দিনকারি,Fast recovery rectifier
ফাইল বরাদ্দের সময়সূচী,FAT (file allocation table)
মারাত্মক ত্রুটি,Fatal error
মূল ফাইল,Father file
ইনপুট,Fau-in
"দোষ, দোষ",Fault
দোষ বিশ্লেষণ,Fault analysis
ফল্ট রেটিং,Fault grading
দোষ স্থানীয়করণ,Fault localization
দোষ স্থানীয় সেতু,Fault localizing bridge
ফল্ট ফিল্টার টগল,Fault node toggle
পতন সহনশীলতা,Fault tolerance
ফ্যানোর অ্যালগরিদম,Fauo's alogrithm
সংস্করণ সংখ্যা,Fau-out
ইস্যু নম্বর গাছ,Fau-out tree
ফ্যাক্স,Fax
ফাইল সংমিশ্রণ,Fc (combining file)
F সংযোগকারী,F-connector
ফ্রিকোয়েন্সি বিভাগ মাল্টিপ্লেক্সার,FDM (frequency division multiplexer)
FEC কোড,FEC code
ফেডারেল কমিউনিকেশনস কমিশন,Federal communications commission (FCC)
পুনঃবিনিয়োগ লুপ লাভ,Feedback loop gain
ক্ষয়প্রাপ্ত চৌম্বকীয় উপাদান,Feebly magnetic material
ইনপুট,Feed
পুনঃবিনিয়োগ ফলন,Feed back gain
ভরণপোষণ ক্ষতি,Feed through loss
পুনঃবিনিয়োগ,Feedback
পুনঃবিনিয়োগ পরিবর্ধক,Feedback amplifier
পুনঃপ্রবর্তন বিকৃতি,Feedback amplifier distortion
পুনর্বিনিয়োগ ব্লক চিত্র,Feedback block diagram
পুনঃবিনিয়োগ স্ট্রীম চিত্র,Feedback current diagram
পুনঃস্থাপন লুপ,Feedback loop
পুনঃবিনিয়োগ অসিলেটর,Feedback oscillator
পুনঃবিনিয়োগের দৌড়,Feedback racing
পুনর্বিনিয়োগ স্থানচ্যুতি নিবন্ধন,Feedback shift-register
পুনঃবিনিয়োগ নীতির চিত্র,Feedback theory diagram
পুনঃপ্রবর্তন ভোল্টেজ ডায়াগ্রাম,Feedback voltage diagram
ফার্মি স্তর,Fermi level
ফেরিক প্রবর্তক,Ferric induction
ফেরাইট,Ferrite
ফেরাইট অ্যান্টেনা,Ferrite antenna
ফেরাইট আগাছা,Ferrite bealt
ফেরাইট স্পিনার,Ferrite circulator
ফেরাইট বিভাজক,Ferrite isolator
ফেরাইট লাইন এক্সটেনশন,Ferrite line width
ফেরাইট-কোর ট্রান্সফরমার,Ferrite-core transformer
ফেরো ক্রোম টেপ,Ferro-chrome tape
ফেরোম্যাগনেটিজম,Ferromagnetism
ভাগ্য,FET
ফিল্ড ইফেক্ট ট্রানজিস্টর (FET),FET (field-effect transistor)
ফ্যাট বুস্টার,FET amplifier
fret পরিপূরক প্রতিসাম্য,FET complementary symmetry
চর্বি হ্রাস মোড,FET depletion mode
"ভাগ্য দ্বৈত দরজা, দ্বৈত দরজা",FET dual gate
চর্বি বৃদ্ধি মোড,FET enhancement mode
fret ফ্রিকোয়েন্সি প্রতিক্রিয়া,FET frequency response
ফ্যাট গ্রাফিক বিশ্লেষণ,FET graphical analysis
ভাগ্য বিনিয়োগ নিরাপত্তা,FET input protection
চর্বি বিপরীত,FET inverter
ভাগ্য চুক্তি,FET junction
চর্বি mosfet,FET MOSFET
চর্বি পরিবাহিতা,FET trans conductance
ঘুমের সময়,Fetch time
ফাইল আমদানি,FI (importing a file)
ফাইবার,Fiber
ফাইবার সংযোগকারী,Fiber connector
ফাইবার বন্টিত ডেটা ইন্টারফেস,Fiber distributed data interface (FDDI)
ফাইবার গ্লাস,Fiber glass
ফাইবার অপটিক লিঙ্ক,Fiber optic link
ফাইবার অপটিক্স ট্রান্সমিশন উইন্ডো,Fiber optics propagation window
ফাইবার আলো আবিষ্কারক,Fiber photo detector
ফাইবার বন্ধন,Fiber splicing
ফিবোনাচি সংখ্যা,Fibonocci numbers
ভার্চুয়াল নয়েজ জেনারেটর,Fictitious noise generator
প্রাপকের বিশ্বস্ততা,Fidelity of receiver
জালিয়াতি,Fidelity
এলাকা সাহায্যপ্রাপ্ত,Field aiding
ফিল্ড ইফেক্ট ডিভাইস,Field effect device
ক্ষেত্র প্রভাব সুইচ,Field effect switch
ক্ষেত্র কার্যকর ট্রানজিস্টর,Field effect transistor
ক্ষেত্র নির্গমন,Field emission
সীসা শরীর,Field forward system
ক্ষেত্রের ফ্রিকোয়েন্সি,Field frequency
ক্ষেত্রের তীব্রতা,Field intensity
ফিল্ড প্রোগ্রাম লজিক অ্যারে,Field programmable logic array (FPLA)
ক্ষেত্র পরীক্ষা,Field test
ক্ষেত্র বাতিল,Fields cancelling
ফিফো মেমরি,FIFO memory
দক্ষতা সূচক,Figure of merit
ফাইল,File
ফাইল ফিলার,File backup
ফাইল কমান্ড,File command
ফাইল সার্ভার,File server
স্তর ক্যাপাসিটর,Film capacitor
স্তর প্রতিরোধক,Film type register
ছাঁকনি,Filter
ফিল্টার বৈশিষ্ট্য,Filter characteristic
ফিল্টার সার্কিট,Filter circuit
সংগ্রহ,Filter communication data
ফিল্টার ডিজাইন,Filter design
যোগাযোগ তথ্য,Filter link
ফিল্টার পদ্ধতি,Filter method
ফিল্টার পুনর্গঠন,Filter reconstruction
চূড়ান্ত সমাবেশ,Final assembly
আঙুলের ছাপ,Finger print
সীমাবদ্ধ আবেগপূর্ণ রিপোর্টিং ফিল্টার,Finite impulse response filter
সীমাবদ্ধ পরামিতি,Finite parameters
সসীম রাষ্ট্র মেশিন,Finite state machine
ফায়ারিং কোণ,Firing angle
ফার্মওয়্যার,Firmware
প্রথম চিত্র শব্দ,First data word
প্রথম আদেশ প্রশ,First order loop
ফিশার লুপ পরীক্ষা,Fisher loop test
ধ্রুবক,Fixed
স্থায়ী attenuator,Fixed attenuator
স্থির অভিযোজন,Fixed bias
স্থির ক্যালকুলেটর,Fixed counter
নির্দিষ্ট এলাকা,Fixed field
অ্যাসাইনমেন্ট মেশিন,Fixed instruction machine
নির্দিষ্ট সময় নিয়ামক,Fixed timer
পতাকা,Flag
ফ্ল্যাঞ্জ,Flange
ফ্ল্যাপ অ্যাটেনুয়েটর,Flap attenuator
আভা,Flash
উজ্জ্বলতা রূপান্তরকারী,Flash converter
flamboyant,Flashing
সমতল মেঝে স্ক্যানিং,Flat bed scanning
সমতল কুণ্ডলী,Flat coil
ফ্ল্যাট ফাইল,Flat file
সমতল ফিল্টার,Flat filter
ফ্ল্যাট প্যাক,Flat pack
সমতল পটি তারের,Flat ribbon cable
সমতল শীর্ষ নমুনা,Flat-topped sampling
F-স্তর,F-layer
F-স্তর আয়নোস্ফিয়ার,F-layer ionosphere
ফ্লেমিং,Fleming
ফ্লেমিং এবং ক্লিনটনের বিচ্যুতি পদ্ধতি,Fleming and Clinton commutator method
ফ্লাটার,Flicker
ফ্লটার আওয়াজ,Flicker noise
ফ্লটার ফটোমিটার,Flicker photometer
ফ্লিপ ফ্লপ,Flip flop
ফ্লিপ ফ্লপ অ্যাসিঙ্ক্রোনাস বিনিয়োগ,Flip flop asynchronous input
ফ্লিপ ফ্লপ বৈশিষ্ট্য,Flip flop characteristic
ফ্লিপ ফ্লপ কল সংকেত,Flip flop clock signal
ফ্লিপ ফ্লপ টাইমলাইন,Flip flop clocked
ফ্লিপ ফ্লপ কোর-ট্রিগারড,Flip flop edge-triggered
ফ্লিপ ফ্লপ জে কে ট্রিগার,Flip flop J-K triggered
ফ্লিপ ফ্লপ ল্যাচ,Flip flop latch
ফ্লিপ ফ্লপ মাস্টার-দাস,Flip flop master-slave
ফ্লিপ ফ্লপ RS,Flip flop R-S
ফ্লিপ ফ্লপ স্টার্টআপ রিস্টার্ট সেট রিসেট (SR),Flip flop set reset (SR)
ফ্লিপ ফ্লপ সিঙ্ক্রোনাস বিনিয়োগ,Flip flop synchronous input
ফ্লোটেশন চার্জ,Float charging
ভাসা গঠন,Floating construction
ভাসমান গেট,Floating gate
অপসারণ,Floating input
সংযোগহীন লোড,Floating load
সম্পর্কহীন উৎস,Floating supply
সম্পূর্ণ আলোকসজ্জা,Flood lightening
ফ্লপি,Floppy
ফ্লপি ডিস্ক,Floppy disk
প্রবাহ,Flow
ফ্লো চার্ট,Flow chart
গ্রেডিয়েন্ট ডায়াগ্রাম,Flow diagram
প্রবাহ দিক,Flow direction
প্রবাহ লাইন,Flow line
ফ্লোমিটার,Flow meter
FLT U2 ফিল্টার,FLT-U2 filter
বহুবচন ক্ষয় উপপাদ্য,Fluctuation dissipation theorem
তরল ঘর্ষণ স্যাঁতসেঁতে,Fluid friction damping
তরল মেঝে,Fluid level
ফ্লুরোসেন্স ইফেক্ট টিউব,Fluorescence effect tube
ফ্লুরোসেন্ট,Fluorescent
ফ্লাটার,Flutter
প্রবাহ ঘনত্ব,Flux density
ফ্লাক্স ডোর ম্যাগনেটোমিটার,Flux gate magnetometer
ফ্লাক্স বাঁধাই,Flux linkage
"ফ্লাক্স মিটার, ফ্লাক্স মিটার",Flux meter
ফ্লাক্স সোল্ডার,Flux soldering
পাল্টা আঘাত,Flyback
প্রতিক্রিয়া উচ্চ ভোল্টেজ,Flyback high voltage
কাউন্টারকারেন্ট ট্রান্সফরমার,Flyback transformer
আহরণ প্রভাব,Flywheel effect
ফ্রিকোয়েন্সি মডুলেশন ডিজিটাল ডিটেক্টর,FM digital detector
ফ্রিকোয়েন্সি মড্যুলেশন পিক ডিটেক্টর,FM peak detector
এনভেলপড মডুলেশন আর্ট অ্যাডড লুপ ডিটেক্টর,FM phase locked loop detector
এফএম ভয়েস ফ্রিকোয়েন্সি টেলিগ্রাফ,FMVFT (FM voice frequency telegraph)
ফোকাল,Focal
ফোকাস,Focus
ফোকাস ক্যামেরা,Focus camera
ফোকাস ত্রুটি পরিবর্ধক,Focus error amplifier
ফোকাস পিকচার টিউব,Focus picture tube
ফোকাস servo,Focus servo
ফোকাস এবং ফলো-আপ,Focussing and tracking coil
ফোকাস এবং অনুসরণ শরীর,Focussing and tracking system
ফয়েল-টাইপ গেজ,Foil type guage
প্রথম ফাটল,Foistbreakdown
ভাঁজ ফিরে ভোল্টেজ লিমিটার,Fold back voltage limiting
সাদা লাইনের মান,Fold over value
ভাঁজ ব্যাক বর্তমান লিমিটার,Fold back current limiting
ভাঁজ করা স্থাপত্য,Folded architecture
ভাঁজ ডাইপোল,Folded dipole
ভাঁজ ডাইপোল,Folded dipole
ভাঁজ করা উপাদান,Folded element
অনুগামী,Follower
ফন্ট প্রদর্শন,Font for display
খাদ্য মুদ্রণ,Foot print
নিষিদ্ধ ব্যান্ড,Forbidden band
নিষিদ্ধ শক্তি ফাঁক,Forbidden gap energy
বাধা অঞ্চল,Forbidden region
বল,Force
প্রপালসিভ কনভার্টার,Forced commutator
বিদেশী বস্তু,Foreign object
ফর্ম ফ্যাক্টর,Form factor
পৃষ্ঠা পূরণ,Form feed
আনুষ্ঠানিক যুক্তি,Formal logic
বিন্যাস নম্বর,Format number
ফরট্রান,Fortran
আকস্মিক বিকৃতি,Fortuitous distortion
এগিয়ে পক্ষপাত,Forward bias
এগিয়ে পক্ষপাত,Forward bias
এগিয়ে পক্ষপাত যুগ্ম,Forward biased junction
ফরোয়ার্ড ব্লকিং অবস্থা,Forward blocking state
ফরোয়ার্ড ব্রেক ভোল্টেজ,Forward breakdown voltage
সম্মুখ ভুল সংশোধন,Forward error correction
সামনে লুপ লাভ,Forward loop gain
সামনের রাস্তা লাভ,Forward path gain
অগ্রবর্তী পোলারিটি,Forward polarity
সামনের পরিবাহিতা,Forward trans conductance
ফরওয়ার্ড ট্রানজিট সময়,Forward transist time
ফাস্টার সিলি বিবেক্কর,Foster-Seely discriminator
চারগুণ এনকোডিং,Four bit coding
quadrupole,Four inputs
চতুর্ভুজ ডিজিটাল ট্রান্সমিশন,Four state digital transmission
চতুর্ভুজ নেটওয়ার্ক,Four terminal network
চতুর্মুখী নেটওয়ার্ক,Four terminal network
