Kannada,Odiya
ಕಾರ್ಯಗಳ ನಿರಂತರತೆ,କାର୍ଯ୍ୟଗୁଡ଼ିକର ନିରନ୍ତର |
ನಿರಂತರ ಪರೀಕ್ಷೆ,ନିରନ୍ତର ପରୀକ୍ଷା |
"ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ","ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |"
ನಿರಂತರ ಉತ್ಪನ್ನ,କ୍ରମାଗତ ଡେରିଭେଟିଭ୍ |
ನಿರಂತರ ವಿತರಣೆ,ନିରନ୍ତର ବଣ୍ଟନ |
ಮೇಲೆ ನಿರಂತರ,କ୍ରମାଗତ ଉପରେ |
ನಿರಂತರ ಕಾರ್ಯ,ନିରନ୍ତର କାର୍ଯ୍ୟ
ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ,କ୍ରମାଗତ ଭାବରେ ଭିନ୍ନକ୍ଷମ |
ನಿರಂತರ ನಕ್ಷೆ,ନିରନ୍ତର ମାନଚିତ୍ର
ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್,କ୍ରମାଗତ ମ୍ୟାପିଙ୍ଗ୍ |
ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆ ಕಾರ್ಯ,ନିରନ୍ତର ସମ୍ଭାବ୍ୟତା ସାନ୍ଧ୍ରତା କାର୍ଯ୍ୟ |
ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,ନିରନ୍ତର ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |
ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,କ୍ରମାଗତ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |
ನಿರಂತರ ಮಾದರಿ ಜಾಗ,ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |
ನಿರಂತರ ವೇರಿಯಬಲ್,କ୍ରମାଗତ ଭେରିଏବଲ୍ |
ನಿರಂತರ ತರಂಗ,କ୍ରମାଗତ ତରଙ୍ଗ |
"ನಿರಂತರ, ನಿರಂತರ","ନିରନ୍ତର, ନିରନ୍ତର |"
ನಿರಂತರ ತತ್ವ,କ୍ରମାଗତ ଆକ୍ସିୟମ୍ |
ನೈಜ-ಸಂಖ್ಯೆಯ ಸೆಟ್,ପ୍ରକୃତ ସଂଖ୍ୟା ସେଟ୍ |
ನಿರಂತರ ತತ್ವ,ନିରନ୍ତର ନୀତି |
ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ,ବିଷୟବସ୍ତୁ ସଂଯୋଗ
ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್,ସଂକୋଚନ ମ୍ୟାପିଂ |
ವಿರೋಧಿಸಿ,ବିରୋଧ କରନ୍ତୁ |
ಪ್ರತಿಫಲಿತ,ପ୍ରତିଫଳନ
ನಿಯಂತ್ರಣ,ନିୟନ୍ତ୍ରଣ
ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ
ಸರಾಸರಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್,ଅର୍ଥର ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |
ದೋಷಗಳ ನಿಯಂತ್ರಣ,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ |
ಆವರಣದ ನಿಯಂತ್ರಣ,ପରିସର ନିୟନ୍ତ୍ରଣ |
ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ,ଭେରିଏବଲ୍ସର ନିୟନ୍ତ୍ରଣ
"ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು","ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |"
ಅಂದರೆ ಒಮ್ಮುಖ,ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |
ಚೌಕ ಎಂದರೆ ಒಮ್ಮುಖ,ବର୍ଗର ଅର୍ଥ ସମ୍ମିଶ୍ରଣ |
ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ,ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |
ಒಮ್ಮುಖ ಮಿತಿ,ସମ୍ମିଶ୍ରଣ ସୀମା |
ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ,ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |
ಒಮ್ಮುಖ ಪ್ರದೇಶ,ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |
"ಒಮ್ಮುಖ (ವರ್.), ಒಮ್ಮುಖ (ಎನ್.)","ଏକତ୍ର କର (ver।), ଏକତ୍ର କର (n।)"
ಒಮ್ಮುಖ ಅನುಕ್ರಮ,ସମ୍ମିଳିତ କ୍ରମ |
ಒಮ್ಮುಖ ಸರಣಿ,ସମ୍ମିଳିତ କ୍ରମ |
"ವಿರುದ್ಧ, ವಿರುದ್ಧ","ବିପରୀତ, ବିପରୀତ"
"ವ್ಯತಿರಿಕ್ತವಾಗಿ, ವೈತ್ಯಾಸನೇ","ଅପରପକ୍ଷେ, Vytyasane"
ಪರಿವರ್ತನೆ ಭಾಗ,ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |
ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ,ରୂପାନ୍ତର ସାରଣୀ |
ದೂರ ಎದುರಿಸುತ್ತಿದೆ,ଦୂରକୁ ମୁହାଁଇଲେ |
ಎದುರಿಸುತ್ತಿರುವ ದೇಹ,ଶରୀର ଆଡକୁ |
ವಿರುದ್ಧ ಸಂಯೋಜನೆ,ବିପରୀତ ମିଶ୍ରଣ |
ಎದುರಿಸುತ್ತಿರುವ ಕವರ್,ମୁହାଁ କଭର |
ವಿಕೃತ ಕಾರ್ಯ,ବିଭ୍ରାନ୍ତିକର କାର୍ଯ୍ୟ |
ರೇಖೀಯ ಸಂಚಯವನ್ನು ಎದುರಿಸುತ್ತಿದೆ,ର ar ଖ୍ୟ ସଂଗ୍ରହର ସମ୍ମୁଖୀନ |
ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಎದುರಿಸುತ್ತಿದೆ,ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂର ସମ୍ମୁଖୀନ |
ದೂರದ ಜನಸಂಖ್ಯೆಯನ್ನು ಎದುರಿಸುತ್ತಿದೆ,ଦୂରତା ଜନସଂଖ୍ୟା
ಎದುರಿಸುತ್ತಿರುವ ಬಹುಮುಖಿ,ପଲିହେଡ୍ରନ୍ ସମ୍ମୁଖୀନ |
ಫಾರ್ವರ್ಡ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ଅଗ୍ରଗାମୀ ପ୍ରୋଗ୍ରାମିଂ |
ಎದುರಿಸುತ್ತಿರುವ ಪ್ರದೇಶ,ମୁହାଁମୁହିଁ ଅଞ୍ଚଳ |
ಎದುರಿಸುತ್ತಿರುವ ಸೆಟ್,ମୁହାଁ ସେଟ୍ |
ಸಂವಹನ,ସଂକଳନ
ಒಮ್ಮುಖ ಅವಿಭಾಜ್ಯ,ସମ୍ମିଶ୍ରଣ ଅବିଚ୍ଛେଦ୍ୟ |
ಸಂಕುಚಿತ ಪ್ರಮೇಯ,ସଙ୍କୋଚନ ଥିଓରେମ୍ |
"ಸಮನ್ವಯ, ಸಮನ್ವಯ, ಸಹವರ್ತಿ","ସଂଯୋଜନା, ସଂଯୋଜନା, କୋଭାରିଆନ୍ସ |"
ನಿರ್ದೇಶಕ ಅಕ್ಷ,ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ
ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ,ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |
ಸಮನ್ವಯ ಸಮತಲ,ସମତଳ ବିମାନ
ನಿರ್ದೇಶಾಂಕಗಳು,ସଂଯୋଜନା
"ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ವ್ಯವಸ್ಥೆ","ସଂଯୋଜନା ପ୍ରଣାଳୀ, ନିର୍ଦ୍ଦେଶ ପ୍ରଣାଳୀ |"
ಕೊಪರ್ನಿಕಸ್-ದೇಹ,କପର୍ନିକସ୍-ଶରୀର |
ಸಮತಲ,ପ୍ଲାନାର୍ |
coplanar ಬಲ,କପ୍ଲାନାର୍ ଫୋର୍ସ |
ಚಪ್ಪಟೆತನ,ସମତଳତା |
ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ,ମୌଳିକ ସଂଖ୍ୟା
"ತಿದ್ದುಪಡಿ ಗುಣಕ, ಸರಿಪಡಿಸುವ ಗುಣಕ","ସଂଶୋଧନ ଗୁଣକର୍ତ୍ତା, ସଂଶୋଧନ ଗୁଣକର୍ତ୍ତା |"
ಸರಿಯಾದ ಪರಿಹಾರ,ସଠିକ୍ ସମାଧାନ |
ಸಹ ಸಂಬಂಧ,ସହ-ସମ୍ପର୍କ
ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ,ସଂଶୋଧନ ଗୁଣବତ୍ତା
ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,ସମ୍ପର୍କ ଚିତ୍ର
ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ,ସମ୍ପର୍କ କାର୍ଯ୍ୟ
"ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್","ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ, ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |"
ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ,ସମ୍ପର୍କ ଅନୁପାତ |
ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ,ସମ୍ପର୍କ ଚିତ୍ର
ಪರಸ್ಪರ ಸಂಬಂಧ-ಚಿತ್ರ ವಿಶ್ಲೇಷಣೆ,ସମ୍ପର୍କ-ଚିତ୍ର ବିଶ୍ଳେଷଣ |
"ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು","to correspond, to correspond"
ಸ್ಥಿರತೆಯ ನಿಯಮಗಳು,ସଙ୍ଗଠନର ନିୟମ |
ಅನುಗುಣವಾದ ಕೋನ,ଅନୁରୂପ କୋଣ |
ಹೊಂದಾಣಿಕೆಯ ಬದಿ,ସୁସଙ୍ଗତ ପାର୍ଶ୍ୱ |
ಸೆಟ್,ସେଟ୍ କରନ୍ତୁ |
"ಕೊಸೈನ್, ಕೋಟಿಜ್ಯಾ","କୋସାଇନ୍, କୋଟିଜିଆ"
ಕೊಸೈನ್ ನಿಯಮ,କୋସାଇନ୍ ନିୟମ |
ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ,ମୂଲ୍ୟ ସର୍ବାଧିକ
ಎಣಿಕೆ ತತ್ವ,ଗଣନା ଯୋଗ୍ୟତା
ಎಣಿಸಬಹುದಾದ,ଗଣନାଯୋଗ୍ୟ
ಎಣಿಸಬಹುದಾದ ಸಂಯೋಜಕ,ଗଣନା ଯୋଗ୍ୟ ଯୋଗୀ |
ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ,ଗଣନାଯୋଗ୍ୟ ଆଧାର |
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |
ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ,ଅସଂଖ୍ୟ |
"ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಫಲಕ, ಕೌಂಟರ್","କାଲକୁଲେଟର, ପ୍ୟାନେଲ୍, କାଉଣ୍ଟର |"
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ವ್ಯರ್ಥ,ଘଣ୍ଟା ବୁଲାଇ ଅପଚୟ |
ಪ್ರತಿ ಉದಾಹರಣೆ,କାଉଣ୍ଟର ନମୁନା |
ಸಹವರ್ತಿತ್ವ,କୋଭାରିଆନ୍ସ |
ಸಹವರ್ತಿ ನಿಯಮ,କୋଭାରିଆନ୍ସ ନିୟମ |
ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್,କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |
ಸಹವರ್ತಿ ವಿಧಾನ,କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |
ಸಹವರ್ತಿ ವಿಧಾನ,କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |
ಕ್ರೇಮರ್ ಕಾನೂನು,କ୍ରାମରଙ୍କ ନିୟମ |
ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ,କ୍ରାମର-ରାଓ ଅସମାନତା |
ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ,ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍
ನಿರ್ಣಾಯಕ ಕೋನ,ଜଟିଳ କୋଣ
ನಿರ್ಣಾಯಕ ಬಿಂದು,ଜଟିଳ ବିନ୍ଦୁ |
ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಅಂಶ,କାର୍ଯ୍ୟର ଜଟିଳ ବିନ୍ଦୁ |
ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ,ଜଟିଳ ମୂଲ୍ୟ
ನಿರ್ಣಾಯಕ ವೇಗ,ଜଟିଳ ବେଗ
ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ,ଓଲଟା ସମ୍ପର୍କ କାର୍ଯ୍ୟ |
"ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ, ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ","ଭେକ୍ଟର-ଉତ୍ପାଦ, ଭେକ୍ଟର-ଉତ୍ପାଦ |"
ಥಂಡರ್ಬೋಲ್ಟ್ ಅನುಪಾತ,ବଜ୍ରପାତ ଅନୁପାତ |
ಅಡ್ಡ ವಿಭಾಗ,କ୍ରସ୍ ବିଭାଗ
ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ,କ୍ରିପ୍ଟୋଗ୍ରାଫି
"ಘನ, ಘನ","କ୍ୟୁବ୍, କ୍ୟୁବ୍"
ಘನ ಸಂಖ್ಯೆ,କ୍ୟୁବ୍ ନମ୍ବର |
ಘನ ಮೂಲ,କ୍ୟୁବ୍ ମୂଳ |
"ಘನ, ಘನ, ಘನ, ಚತುರ್ಭುಜ, ತ್ರಿಕೋನ, ಘನ","କ୍ୟୁବ୍, ଘନ, ଘନ, ଚତୁର୍ଥାଂଶ, ଟ୍ରାଇଗୋନାଲ୍, ଘନ |"
"ಘನ, ಘನ, ಘನ","କ୍ୟୁବ୍, କ୍ୟୁବ୍, ଘନ |"
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,ଚତୁର୍ଭୁଜ ସମୀକରଣ |
ಘನ ಇಂಚುಗಳು,ଘନ ଇଞ୍ଚ |
ಘನ ಮೀಟರ್,ଘନ ମିଟର
ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ಯಾರಾಬೋಲಾ,ଚତୁର୍ଭୁଜ ପାରାବୋଲା |
ಘನ ಮೂಲ,କ୍ୟୁବ୍ ମୂଳ |
ಟ್ರಿಪಲ್ ಪದ,ତ୍ରିଗୁଣ ଅବଧି
ಆರ್ಥೋಗೋನಲ್ ಸಮಾನಾಂತರ,orthogonal ସମାନ୍ତରାଳ |
"ಸಂಚಿತ ಸಂಕಲನ,",ସଂକଳିତ ସଂକଳିତ
ಸಂಚಿತ ಕರ್ವ್,ସଂକଳନ ବକ୍ର
ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ,ସଂକଳନ ବଣ୍ଟନ କାର୍ଯ୍ୟ
ಸಂಚಿತ ಆವರ್ತನ,ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି |
ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ,ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍
ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್ ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್,ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ କ୍ୟୁମୁଲେଟିଭ୍ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ |
ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,ସଂକଳନ ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ
"ಸುರುಳಿ, ಕ್ವಿಂಟಾಲ್","କର୍ଲ, କ୍ୱିଣ୍ଟାଲ୍ |"
ದ್ವಿಪಕ್ಷೀಯ ವಕ್ರರೇಖೆ,ଦ୍ୱିପାକ୍ଷିକ ବକ୍ର
ವೆಕ್ಟರ್ ಕರ್ಲ್,ଭେକ୍ଟର୍ କର୍ଲ୍ |
"ಬಿಲ್ಲು, ಕಮಾನು","ଧନୁ ବନ୍ଧନୀ, ଆର୍"
ಸ್ಟ್ರೀಮ್,stream ରଣା
ಚಲಿಸುವ ಬಿಂದು,ଚଳନ ବିନ୍ଦୁ |
ವಕ್ರತೆ,ବକ୍ରତା
ವಕ್ರತೆಯ ಪರಿಣಾಮ,ବକ୍ର ପ୍ରଭାବ
ವಕ್ರರೇಖೆ,ବକ୍ର
ಬಾಗಿದ ರೇಖೆ,ବକ୍ର ରେଖା
ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್,ବକ୍ର ଅନୁସନ୍ଧାନ
ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್,curvilinear asymptote |
ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು,curvilinear coordinates
ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್,କର୍ଭିଲାଇନ୍ ରିଗ୍ରେସନ୍ |
"ಉಭಯಚರ, cusp","ଅସ୍ପଷ୍ଟ, କସପ |"
"ಚಕ್ರ, ತಿರುಗುವಿಕೆ, ಚಕ್ರ, ಎರಕದ ಚಕ್ರ, ಸಂಕುಚಿತ ಚಕ್ರ","ଚକ, ଘୂର୍ଣ୍ଣନ, ଚକ୍ର, କାଷ୍ଟିଂ ଚକ, ସଙ୍କୋଚନ ଚକ |"
ಆವರ್ತಕ ವ್ಯತ್ಯಾಸ,ଚକ୍ରବର୍ତ୍ତୀ ଭିନ୍ନତା |
ಆವರ್ತಕ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ,ସାଇକ୍ଲିକ୍ ଭେକ୍ଟର ଉତ୍ପାଦ |
ಆವರ್ತಕ ಬೇಡಿಕೆ,ଚକ୍ରବର୍ତ୍ତୀ ଚାହିଦା |
ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ,ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |
ಆವರ್ತಕ ಗುಂಪು,ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |
ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ,ଚକ୍ରବ୍ୟୁହ
"ಸೈಕ್ಲೋಯ್ಡ್, ಸೈಕ್ಲೋಯ್ಡ್","ସାଇକ୍ଲୋଏଡ୍, ସାଇକ୍ଲୋଏଡ୍ |"
"ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್","ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର"
"ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್","ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡ୍ରିକ୍, ସିଲିଣ୍ଡର |"
ಸಿಲಿಂಡರ್ ಪುಟ,ସିଲିଣ୍ଡର ପୃଷ୍ଠା |
"ಶೂನ್ಯ, ಸೈಫರ್","ଶୂନ, ସାଇଫର୍"
ಡಿಲ್ಬರ್ಟ್ನ ಸಿದ್ಧಾಂತ,ଦିଲବର୍ଟଙ୍କ ଉପଦେଶ |
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಚಲನೆಯನ್ನು ತೇವಗೊಳಿಸಿತು,ସରଳ ହରମୋନିକ୍ ଗତି
ಡ್ಯಾಂಪಿಂಗ್ ಸ್ಥಿರ,ଡମ୍ପିଂ ସ୍ଥିର |
"ದತ್, ಉಪತ್ತಾ, ಡೇಟಾ, ಟ್ರಸ್ಟ್","ଦତ୍ତ, ଉପାଟା, ତଥ୍ୟ, ବିଶ୍ୱାସ |"
ದತ್ ಕೈಗೊಂಡಿದ್ದಾರೆ,ଦତ୍ତ କାର୍ଯ୍ୟ
ವಿಶ್ವಾಸಾರ್ಹ ಸಂಪನ್ಮೂಲ ವ್ಯವಸ್ಥೆ,ବିଶ୍ୱାସ ଉତ୍ସ ପ୍ରଣାଳୀ
ಡೇಟಾ ಪ್ರೊಸೆಸರ್,ଡାଟା ସଞ୍ଚାଳକ
ಮಾಹಿತಿಯ ಕಾಗದ,ତଥ୍ୟ ଫର୍ଦ୍ଦ
ದಶಭುಜ,ଡିକାଗନ୍ |
ಡೆಕಾಗ್ರಾಮ್,ଡେକାଗ୍ରାମ୍ |
ಡೆಕಾಮೀಟರ್,ଡ଼େସିମିଟର |
ಕೊಳೆತ ಸೂಚ್ಯಂಕ,କ୍ଷୟ ସୂଚକାଙ୍କ |
ಕೊಳೆತ ವಕ್ರರೇಖೆ,କ୍ଷୟ ବକ୍ର
ಸೊಗಸಾದ ಕಾರ್ಯ,ସୁନ୍ଦର କାର୍ଯ୍ୟ
ದೇಸಿಗ್ರಾಮ್,desigram
ದಶಮಾಂಶ,ଦଶମିକ
"ದಶಮಾಂಶ, ದಶಮಾಂಶ","ଦଶମିକ, ଦଶମିକ"
ದಶಮಾಂಶ ಕೋಡ್,ଦଶମିକ କୋଡ୍
ದಶಮಾಂಶ ಕೋಡೆಡ್ ಅಂಕೆ,ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |
ದಶಮಾಂಶ ವಿಸ್ತರಣೆ,ଦଶମିକ ବିସ୍ତାର
ದಶಮಾಂಶ ಭಾಗ,ଦଶମିକ ଭଗ୍ନାଂଶ
ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ,ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |
ದಶಮಾಂಶ ಸಂಕೇತ ವ್ಯವಸ್ಥೆ,ଦଶମିକ ନୋଟେସନ୍ ସିଷ୍ଟମ୍ |
ದಶಮಾಂಶ ಬಿಂದು,ଦଶମିକ ବିନ୍ଦୁ |
ದಶಮಾಂಶ ಪ್ರಮಾಣ,ଦଶମିକ ସ୍କେଲ
ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ,ଦଶମିକ ସିଷ୍ଟମ୍ |
ಡೆಸಿಮೀಟರ್,ଡ଼ିସିମିଟର |
ಎನ್ಕೋಡಿಂಗ್,ଏନକୋଡିଂ
ನಿರ್ಧಾರ ಮಾದರಿ,ନିଷ୍ପତ୍ତି ମଡେଲ୍
ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ,ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |
ನಿರ್ಧಾರ ವೇರಿಯಬಲ್,ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |
"ಡಿಕೋಡರ್, ಡಿಕೋಡರ್","ଡିକୋଡର୍, ଡିକୋଡର୍ |"
"ಎನ್ಕೋಡಿಂಗ್, ಡಿಕೋಡಿಂಗ್","ଏନକୋଡିଂ, ଡିକୋଡିଂ |"
ಬೇರ್ಪಡಿಸಬಹುದಾದ ಸೆಟ್,ପୃଥକ ସେଟ୍ |
ಕಡಿಮೆಯಾಗುತ್ತಿದೆ,ହ୍ରାସ ପାଉଛି
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,ହ୍ରାସ କାର୍ଯ୍ୟ
ಡೆಡೆಕಿಂಡ್-ಕಟ್,ଡେଡେକିଣ୍ଡ-କଟ୍ |
ಡೆಡೆಕಿಂಡ್-ಪ್ರಮೇಯ,ଡେଡେକିଣ୍ଡ-ଥିଓରେମ୍ |
ಸಂಯೋಜಿಸಲು,ଅନ୍ତର୍ଭୂକ୍ତ କରିବାକୁ
ಕಾರ್ಪೊರೇಟ್ ಅಭ್ಯಾಸ,କର୍ପୋରେଟ୍ ଅଭ୍ୟାସ |
ತಪ್ಪು,ଭୁଲ
ವ್ಯಾಖ್ಯಾನ ಸಮೀಕರಣ,ସଂଜ୍ଞା ସମୀକରଣ |
ನಿರ್ದಿಷ್ಟ ಅವಿಭಾಜ್ಯ,ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |
ಸ್ಥಿರ ಮ್ಯಾಟ್ರಿಕ್ಸ್,ସ୍ଥିର ମ୍ୟାଟ୍ରିକ୍ସ |
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ, ಖಚಿತತೆ","ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଶ୍ଚିତତା |"
ವಿರೂಪ ಕರ್ವ್,ବିକୃତି ବକ୍ର
ವಿಕೃತ ಪುಟ,ବିକୃତ ପୃଷ୍ଠା |
"ದುರಾಚಾರ, ದುರಾಚಾರ","ଖରାପ, ଅବମାନନା |"
ಸಾರಿಗೆ ಸಮಸ್ಯೆಗಳಲ್ಲಿ ನಿಖರತೆ,ପରିବହନ ସମସ୍ୟାରେ ଅସ୍ପଷ୍ଟତା |
"ಪದವಿ, ಪದವಿ, ಶಕ್ತಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಪದವಿ","ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ଶକ୍ତି, ଡିଗ୍ରୀ, ପରିମାଣ, ପରିମାଣ, ଡିଗ୍ରୀ |"
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣದ ಶಕ್ತಿ,ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଶକ୍ତି |
"ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ, ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ","ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ, ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ |"
ಬಹುಪದದ ಶಕ್ತಿ,ବହୁଜନର ଶକ୍ତି |
ಪರಿವಾರವನ್ನು ಹೊರಹಾಕಿದರು,ବହିଷ୍କୃତ
ಡೆಲ್ಟಾ ಕಾರ್ಯ,ଡେଲଟା ଫଙ୍କସନ୍
ಬೇಡಿಕೆ ಮತ್ತು ಉಪಯುಕ್ತತೆಯ ರೇಖೆ,ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର
ಬೇಡಿಕೆ ಸಮೀಕರಣ,ଚାହିଦା ସମୀକରଣ |
