Gujarati,Kannada
સંયુક્ત કાર્ય,ಸಂಯೋಜಿತ ಕಾರ್ಯ
સંયુક્ત દ્રષ્ટિ,ಜಂಟಿ ದೃಷ್ಟಿ
સંયુક્ત સંખ્યા,ಸಂಯೋಜಿತ ಸಂಖ್ಯೆ
સંયુક્ત શ્રેણી,ಸಂಯೋಜಿತ ವರ್ಗ
વેક્ટર સંયોજન,ವೆಕ್ಟರ್ ಸಂಯೋಜನೆ
મિશ્ર કોણ,ಮಿಶ್ರ ಕೋನ
એલોય ભાગ,ಮಿಶ್ರಲೋಹ ಭಾಗ
મિશ્ર અપૂર્ણાંક,ಮಿಶ್ರ ಭಾಗ
સંયોજન વ્યાજ,ಚಕ್ರಬಡ್ಡಿ
મિશ્ર સંભાવના,ಮಿಶ್ರ ಸಂಭವನೀಯತೆ
સંકુચિત પ્રવાહ,ಸಂಕುಚಿತ ಹರಿವು
સંકોચન,ಸಂಕೋಚನ
ગણતરી,ಗಣನೆ
કોમ્પ્યુટેશનલ ફોર્મ્યુલા,ಕಂಪ್ಯೂಟೇಶನಲ್ ಸೂತ್ರ
ગણતરી કરેલ મૂલ્ય,ಲೆಕ್ಕಾಚಾರದ ಮೌಲ್ಯ
"કમ્પ્યુટર, કમ્પ્યુટર (મશીન), કમ્પ્યુટર (વ્યક્તિ)","ಕಂಪ್ಯೂಟರ್, ಕಂಪ್ಯೂಟರ್ (ಯಂತ್ರ), ಕಂಪ್ಯೂಟರ್ (ವ್ಯಕ್ತಿ)"
ગણતરી કરેલ અલ્ગોરિધમ,ಕಂಪ್ಯೂಟೆಡ್ ಅಲ್ಗಾರಿದಮ್
કમ્પ્યુટર પ્રોગ્રામ,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಂ
કોમ્પ્યુટર પ્રોગ્રામીંગ,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
કમ્પ્યુટર સિમ્યુલેશન,ಕಂಪ್ಯೂಟರ್ ಸಿಮ್ಯುಲೇಶನ್
ગણતરી,ಗಣನೆ
લક્ષી કાર્ય,ಆಧಾರಿತ ಕಾರ್ಯ
અંતર્મુખ બહુકોણ,ಕಾನ್ಕೇವ್ ಬಹುಭುಜಾಕೃತಿ
લક્ષી પ્રોગ્રામિંગ,ಆಧಾರಿತ ಪ್ರೋಗ್ರಾಮಿಂಗ್
કેન્દ્રિત વર્તુળ,ಕೇಂದ್ರೀಕೃತ ವೃತ್ತ
કેન્દ્રિત વળાંક,ಕೇಂದ್ರೀಕೃತ ವಕ್ರರೇಖೆ
અમૂર્ત ખ્યાલને વાસ્તવિક ગણો,ಅಮೂರ್ತ ಪರಿಕಲ್ಪನೆಯನ್ನು ನೈಜವೆಂದು ಪರಿಗಣಿಸಿ
રેખાઓનો સંગમ,ಸಾಲುಗಳ ಸಂಗಮ
સમવર્તી,ಏಕಕಾಲೀನ
સમવર્તી બળ,ಏಕಕಾಲೀನ ಶಕ್ತಿ
શરતી ઘનતા કાર્ય,ಷರತ್ತುಬದ್ಧ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
શરતી વિતરણ,ಷರತ್ತುಬದ್ಧ ವಿತರಣೆ
પ્રતિબંધિત અપેક્ષા,ನಿರ್ಬಂಧಿತ ನಿರೀಕ್ಷೆ
શરતી સરેરાશ,ಷರತ್ತುಬದ್ಧ ಸರಾಸರಿ
શરતી સંભાવના,ಷರತ್ತುಬದ್ಧ ಸಂಭವನೀಯತೆ
સંરેખણ પ્રતિબંધ,ಜೋಡಣೆ ನಿರ್ಬಂಧ
સુસંગતતા પ્રતિબંધો,ಸ್ಥಿರತೆಯ ನಿರ್ಬಂಧಗಳು
અખંડિતતા પ્રતિબંધ,ಸಮಗ್ರತೆಯ ನಿರ್ಬಂಧ
સ્પર્શ પ્રતિબંધ,ಸ್ಪರ್ಶ ನಿರ್ಬಂಧ
"શંકુ, શંકુ","ಕೋನ್, ಕೋನ್"
આત્મવિશ્વાસ અંતરાલ,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ
આત્મવિશ્વાસ અંતરાલ અંદાજ,ವಿಶ್ವಾಸಾರ್ಹ ಮಧ್ಯಂತರ ಅಂದಾಜು
વફાદારી મર્યાદા,ನಿಷ್ಠೆಯ ಮಿತಿಗಳು
આત્મવિશ્વાસ ઝોન,ವಿಶ್ವಾಸಾರ್ಹ ವಲಯ
વિરોધ સ્થિતિ,ಪ್ರತಿಭಟನೆಯ ಸ್ಥಾನ
કોન્ફોકલ કોનિક,ಕಾನ್ಫೋಕಲ್ ಕೋನಿಕ್
confocal ellipsoid,ಕಾನ್ಫೋಕಲ್ ದೀರ್ಘವೃತ್ತ
કોન્ફોકલ ભૂમિતિ,ಕಾನ್ಫೋಕಲ್ ಜ್ಯಾಮಿತಿ
કોન્ફોકલ હાઇપરબોલા,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾ
કોન્ફોકલ હાઇપરબોલા,ಕಾನ್ಫೋಕಲ್ ಹೈಪರ್ಬೋಲಾ
કોન્ફોકલ પેરાબોલા,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಾ
કોન્ફોકલ પેરાબોલિક કોઓર્ડિનેટ્સ,ಕಾನ್ಫೋಕಲ್ ಪ್ಯಾರಾಬೋಲಿಕ್ ನಿರ್ದೇಶಾಂಕಗಳು
"સમાન, સમાન","ಸದೃಶ, ಸದೃಶ"
કોણ મેપિંગ,ಕೋನ ಮ್ಯಾಪಿಂಗ್
"સુસંગતતા, દ્વિસમાંતર રેખા-કુલ, સમાનતા","ಸಮಾನತೆ, ದ್ವಿಪಕ್ಷೀಯ ರೇಖೆ-ಒಟ್ಟು, ಸಮತೆ"
દ્વિ સમાંતર વર્તુળ કુલ,ಒಟ್ಟು ದ್ವಿಪಕ್ಷೀಯ ವೃತ್ತ
"સુસંગત, સમ","ಸಮಾನ, ಸಹ"
સમકક્ષ મેટ્રિક્સ,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
"શંકુદ્રુપ, શંકુદ્રુપ","ಶಂಕುವಿನಾಕಾರದ, ಶಂಕುವಿನಾಕಾರದ"
શંક્વાકાર ફ્રસ્ટમ,ಶಂಕುವಿನಾಕಾರದ frustum
શંકુ-કુંડલિની,ಶಂಕುವಿನಾಕಾರದ ಕುಂಡಲಿನಿ
"કોનિક કટ, કોનિક","ಶಂಕುವಿನಾಕಾರದ ಕಟ್, ಶಂಕುವಿನಾಕಾರದ"
શંકુ ગણિત,ಶಂಕುವಿನಾಕಾರದ ಗಣಿತ
"શંકુ-કટ, શંકુ-વિભાગ","ಕೋನ್-ಕಟ್, ಕೋನ್-ವಿಭಾಗ"
"સંયોજિત થવું (વિ.), જોડવું (વિ.)","ಸಂಯೋಜಿತವಾಗಿರಲು (ವಿ.), ಸಂಯೋಜಿತವಾಗಿರಲು (ವಿ.)"
સંયોજક કોણ,ಸಂಯೋಜಿತ ಕೋನ
સંયુક્ત અક્ષ,ಸಂಯೋಜಿತ ಅಕ್ಷ
સંયોજન જટિલ સંખ્યાઓ,ಸಂಕೀರ್ಣ ಸಂಖ್ಯೆಗಳನ್ನು ಸಂಯೋಜಿಸಿ
સંયુક્ત દિશા,ಸಂಯೋಜಿತ ದಿಕ್ಕು
સંયુક્ત કાર્ય,ಸಂಯೋಜಿತ ಕಾರ್ಯ
મેટ્રિક્સનું જોડાણ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಸಂಯೋಗ
સંયુક્ત ક્રમચય,ಸಂಯೋಜಿತ ಕ್ರಮಪಲ್ಲಟನೆ
સંયોજક ચલ,ಸಂಯೋಜಿತ ವೇರಿಯಬಲ್
"યોગ, સંયોજન","ಯೋಗ, ಸಂಯೋಜನೆ"
સળંગ,ಸತತವಾಗಿ
સળંગ સંખ્યાઓ,ಸತತ ಸಂಖ್ಯೆಗಳು
ઊર્જા સંરક્ષણ,ಶಕ್ತಿ ಸಂರಕ್ಷಣೆ
સામૂહિક સંરક્ષણ,ಸಾಮೂಹಿಕ ಸಂರಕ್ಷಣೆ
આશ્રયદાતા,ಪೋಷಕ
"સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા","ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ, ಸ್ಥಿರತೆ"
સુસંગતતા પ્રતિબંધો,ಸ್ಥಿರತೆಯ ನಿರ್ಬಂಧಗಳು
"સુસંગત અંદાજ, વિપરીત અંદાજ","ಹೊಂದಾಣಿಕೆಯ ಅಂದಾಜು, ವಿರುದ್ಧ ಅಂದಾಜು"
"સુસંગત અંદાજકાર, બિન-વિરોધાભાસી અંદાજકાર","ಸ್ಥಿರ ಅಂದಾಜುಗಾರ, ವಿರೋಧಾಭಾಸದ ಅಂದಾಜುಗಾರ"
"બિન-વિરોધાભાસી નમૂના, સુસંગત નમૂના","ವ್ಯತಿರಿಕ್ತ ಮಾದರಿಗಳು, ಸ್ಥಿರ ಮಾದರಿಗಳು"
"સુસંગત એન્ટિટીઝ, બિન-વિરોધાભાસી એન્ટિટીઝ","ಹೊಂದಾಣಿಕೆಯ ಘಟಕಗಳು, ಸಂಘರ್ಷವಿಲ್ಲದ ಘಟಕಗಳು"
કન્સોલ,ಕನ್ಸೋಲ್
"સ્થિર, સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન","ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಸ್ಥಿರ, ಬದಲಾಗದ, ಏಕರೂಪ"
સમાન પ્રવેગક,ಏಕರೂಪದ ವೇಗವರ್ಧನೆ
સતત કાર્ય,ನಿರಂತರ ಕಾರ್ಯ
ગુરુત્વાકર્ષણ બિંદુ,ಗುರುತ್ವ ಬಿಂದು
એકીકરણ સતત,ಏಕೀಕರಣ ಸ್ಥಿರ
પ્રમાણસરતા સ્થિર,ಅನುಪಾತ ಸ್ಥಿರ
સતત પરિમાણ,ಸ್ಥಿರ ನಿಯತಾಂಕ
સતત બહુપદી,ಸ್ಥಿರ ಬಹುಪದೋಕ್ತಿ
નિશ્ચિત પ્રમાણ,ಸ್ಥಿರ ಅನುಪಾತ
સમાન ચાલ,ಏಕರೂಪದ ಚಲನೆ
સતત મુદત,ನಿರಂತರ ಪದ
સમાન વેગ,ಏಕರೂಪದ ವೇಗ
સર્જકનું સમીકરણ,ಸೃಷ್ಟಿಕರ್ತನ ಸಮೀಕರಣ
અવરોધ,ನಿರ್ಬಂಧ
"બનાવવા માટે, બનાવવા માટે","ರಚಿಸಲು, ರಚಿಸಲು"
રચના,ರಚನೆ
ગ્રાહક પસંદગીઓ,ಗ್ರಾಹಕ ಆದ್ಯತೆಗಳು
વપરાશ કાર્ય,ಬಳಕೆಯ ಕಾರ್ಯ
સ્પર્શકોણ,ಸ್ಪರ್ಶ ಕೋನ
સંપર્ક બિંદુ,ಸಂಪರ್ಕ ಬಿಂದು
સમાયેલ,ಒಳಗೊಂಡಿತ್ತು
જોડાણ ટેબલ,ಸಂಬಂಧ ಕೋಷ್ಟಕ
સાતત્ય મિકેનિક્સ,ನಿರಂತರ ಯಂತ್ರಶಾಸ್ತ್ರ
અલગ નાણા,ವಿವಿಧ ಹಣಕಾಸು
નાણાકીય ઉત્પાદન,ಹಣಕಾಸು ಉತ್ಪನ್ನ
"સાતત્ય, સાતત્ય","ನಿರಂತರ, ನಿರಂತರ"
કાર્યોનું સાતત્ય,ಕಾರ್ಯಗಳ ನಿರಂತರತೆ
સાતત્ય પરીક્ષણ,ನಿರಂತರ ಪರೀಕ್ಷೆ
"સતત, અખંડ, અખંડ, સતત, સતત","ನಿರಂತರ, ಮುರಿಯದ, ಮುರಿಯದ, ನಿರಂತರ, ನಿರಂತರ"
સતત વ્યુત્પન્ન,ನಿರಂತರ ಉತ್ಪನ್ನ
સતત વિતરણ,ನಿರಂತರ ವಿತರಣೆ
સતત ઉપર,ಮೇಲೆ ನಿರಂತರ
સતત કાર્ય,ನಿರಂತರ ಕಾರ್ಯ
સતત વિભેદક,ನಿರಂತರವಾಗಿ ವ್ಯತ್ಯಾಸ
સતત નકશો,ನಿರಂತರ ನಕ್ಷೆ
સતત મેપિંગ,ನಿರಂತರ ಮ್ಯಾಪಿಂಗ್
સતત સંભાવના ઘનતા કાર્ય,ನಿರಂತರ ಸಂಭವನೀಯತೆ ಸಾಂದ್ರತೆ ಕಾರ್ಯ
સતત સંભાવના વિતરણ,ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
સતત રેન્ડમ ચલ,ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
સતત નમૂના જગ્યા,ನಿರಂತರ ಮಾದರಿ ಜಾಗ
સતત ચલ,ನಿರಂತರ ವೇರಿಯಬಲ್
સતત તરંગ,ನಿರಂತರ ತರಂಗ
"સાતત્ય, સાતત્ય","ನಿರಂತರ, ನಿರಂತರ"
અખંડ સ્વયંસિદ્ધ,ನಿರಂತರ ತತ್ವ
વાસ્તવિક સંખ્યા સમૂહ,ನೈಜ-ಸಂಖ್ಯೆಯ ಸೆಟ್
સાતત્ય સિદ્ધાંત,ನಿರಂತರ ತತ್ವ
સમોચ્ચ એકીકરણ,ಬಾಹ್ಯರೇಖೆ ಏಕೀಕರಣ
સંકોચન મેપિંગ,ಸಂಕೋಚನ ಮ್ಯಾಪಿಂಗ್
વિરોધ કરો,ವಿರೋಧಿಸಿ
પ્રતિબિંબ,ಪ್ರತಿಫಲಿತ
નિયંત્રણ,ನಿಯಂತ್ರಣ
નિયંત્રણ ચાર્ટ,ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
સરેરાશ નિયંત્રણ ચાર્ટ,ಸರಾಸರಿ ನಿಯಂತ್ರಣ ಚಾರ್ಟ್
ખામીઓનું નિયંત્રણ,ದೋಷಗಳ ನಿಯಂತ್ರಣ
જગ્યાનું નિયંત્રણ,ಆವರಣದ ನಿಯಂತ್ರಣ
ચલોનું નિયંત્રણ,ಅಸ್ಥಿರ ನಿಯಂತ್ರಣ
"એકરૂપ થવું, એકરૂપ થવું","ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು"
અર્થ સંકલન,ಅಂದರೆ ಒಮ್ಮುಖ
ચોરસ અર્થ કન્વર્જન્સ,ಚೌಕ ಎಂದರೆ ಒಮ್ಮುಖ
સંભાવનામાં સંકલન,ಸಂಭವನೀಯತೆಯಲ್ಲಿ ಒಮ್ಮುಖ
કન્વર્જન્સ મર્યાદા,ಒಮ್ಮುಖ ಮಿತಿ
કન્વર્જન્સ ત્રિજ્યા,ಒಮ್ಮುಖ ತ್ರಿಜ್ಯ
કન્વર્જન્સ પ્રદેશ,ಒಮ್ಮುಖ ಪ್ರದೇಶ
"કન્વર્જ (વર.), કન્વર્જ (n.)","ಒಮ್ಮುಖ (ವರ್.), ಒಮ್ಮುಖ (ಎನ್.)"
કન્વર્જન્ટ ક્રમ,ಒಮ್ಮುಖ ಅನುಕ್ರಮ
કન્વર્જન્ટ શ્રેણી,ಒಮ್ಮುಖ ಸರಣಿ
"વિરુદ્ધ, વિરુદ્ધ","ವಿರುದ್ಧ, ವಿರುದ್ಧ"
"તેનાથી વિપરીત, વૈત્યસને","ವ್ಯತಿರಿಕ್ತವಾಗಿ, ವೈತ್ಯಾಸನೇ"
રૂપાંતર અપૂર્ણાંક,ಪರಿವರ್ತನೆ ಭಾಗ
રૂપાંતર કોષ્ટક,ಪರಿವರ್ತನೆ ಕೋಷ್ಟಕ
દૂર સામનો કરવો,ದೂರ ಎದುರಿಸುತ್ತಿದೆ
શરીરનો સામનો કરવો,ಎದುರಿಸುತ್ತಿರುವ ದೇಹ
વિરોધી સંયોજન,ವಿರುದ್ಧ ಸಂಯೋಜನೆ
સામનો આવરણ,ಎದುರಿಸುತ್ತಿರುವ ಕವರ್
વિચલિત કાર્ય,ವಿಕೃತ ಕಾರ್ಯ
રેખીય સંચયનો સામનો કરવો,ರೇಖೀಯ ಸಂಚಯವನ್ನು ಎದುರಿಸುತ್ತಿದೆ
રેખીય પ્રોગ્રામિંગનો સામનો કરવો,ರೇಖೀಯ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಎದುರಿಸುತ್ತಿದೆ
અંતરની વસ્તીનો સામનો કરી રહ્યા છે,ದೂರದ ಜನಸಂಖ್ಯೆಯನ್ನು ಎದುರಿಸುತ್ತಿದೆ
પોલિહેડ્રોનનો સામનો કરવો,ಎದುರಿಸುತ್ತಿರುವ ಬಹುಮುಖಿ
પ્રોગ્રામિંગનો સામનો કરવો,ಫಾರ್ವರ್ಡ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
સામનો પ્રદેશ,ಎದುರಿಸುತ್ತಿರುವ ಪ್ರದೇಶ
ફેસિંગ સેટ,ಎದುರಿಸುತ್ತಿರುವ ಸೆಟ್
સંવહન,ಸಂವಹನ
સંકલન અભિન્ન,ಒಮ್ಮುಖ ಅವಿಭಾಜ್ಯ
કમ્પ્રેશન પ્રમેય,ಸಂಕುಚಿತ ಪ್ರಮೇಯ
"સંકલન, સંકલન, સહસંકલન","ಸಮನ್ವಯ, ಸಮನ್ವಯ, ಸಹವರ್ತಿ"
ડિરેક્ટર અક્ષ,ನಿರ್ದೇಶಕ ಅಕ್ಷ
સંકલન ભૂમિતિ,ಸಮನ್ವಯ ಜ್ಯಾಮಿತಿ
સંકલન વિમાન,ಸಮನ್ವಯ ಸಮತಲ
સંકલન,ನಿರ್ದೇಶಾಂಕಗಳು
"સંકલન સિસ્ટમ, સૂચના સિસ્ટમ","ನಿರ್ದೇಶಾಂಕ ವ್ಯವಸ್ಥೆ, ಸೂಚನಾ ವ್ಯವಸ್ಥೆ"
કોપરનિકસ-બોડી,ಕೊಪರ್ನಿಕಸ್-ದೇಹ
પ્લેનર,ಸಮತಲ
કોપ્લાનર ફોર્સ,coplanar ಬಲ
સપાટતા,ಚಪ್ಪಟೆತನ
અવિભાજ્ય સંખ્યા,ಅವಿಭಾಜ್ಯ ಸಂಖ್ಯೆ
"સુધારણા ગુણક, સુધારણા ગુણક","ತಿದ್ದುಪಡಿ ಗುಣಕ, ಸರಿಪಡಿಸುವ ಗುಣಕ"
સાચો ઉકેલ,ಸರಿಯಾದ ಪರಿಹಾರ
સહ-સંબંધ,ಸಹ ಸಂಬಂಧ
સહસંબંધ ગુણાંક,ಪರಸ್ಪರ ಸಂಬಂಧ ಗುಣಾಂಕ
સહસંબંધ રેખાકૃતિ,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
સહસંબંધ કાર્ય,ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
"સહસંબંધ મેટ્રિક્સ, સહસંબંધ મેટ્રિક્સ","ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್, ಪರಸ್ಪರ ಸಂಬಂಧದ ಮ್ಯಾಟ್ರಿಕ್ಸ್"
સહસંબંધ ગુણોત્તર,ಪರಸ್ಪರ ಸಂಬಂಧದ ಅನುಪಾತ
સહસંબંધ રેખાકૃતિ,ಪರಸ್ಪರ ಸಂಬಂಧ ರೇಖಾಚಿತ್ರ
સહસંબંધ-ચિત્ર વિશ્લેષણ,ಪರಸ್ಪರ ಸಂಬಂಧ-ಚಿತ್ರ ವಿಶ್ಲೇಷಣೆ
"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો","ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು"
સંગઠનના નિયમો,ಸ್ಥಿರತೆಯ ನಿಯಮಗಳು
અનુરૂપ કોણ,ಅನುಗುಣವಾದ ಕೋನ
સુસંગત બાજુ,ಹೊಂದಾಣಿಕೆಯ ಬದಿ
સેટ,ಸೆಟ್
"cosine, cotizya","ಕೊಸೈನ್, ಕೋಟಿಜ್ಯಾ"
કોસાઇન્સ નિયમ,ಕೊಸೈನ್ ನಿಯಮ
ખર્ચ વિશ્લેષણ,ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ
ખર્ચ મહત્તમ,ವೆಚ್ಚ ಗರಿಷ್ಠಗೊಳಿಸುವಿಕೆ
ગણતરીક્ષમતા સ્વયંસિદ્ધ,ಎಣಿಕೆ ತತ್ವ
ગણતરીપાત્ર,ಎಣಿಸಬಹುದಾದ
ગણતરીપાત્ર ઉમેરણ,ಎಣಿಸಬಹುದಾದ ಸಂಯೋಜಕ
ગણતરીપાત્ર આધાર,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
ગણતરીપાત્ર આધાર,ಲೆಕ್ಕಿಸಬಹುದಾದ ಆಧಾರ
ગણવાયોગ્ય સમૂહ,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
ગણતરીપૂર્વક અનંત,ಲೆಕ್ಕಿಸಲಾಗದಷ್ಟು ಅನಂತ
"કેલ્ક્યુલેટર, પેનલ, કાઉન્ટર","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಫಲಕ, ಕೌಂಟರ್"
કાઉન્ટરક્લોકવાઇઝ બગાડ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ ವ್ಯರ್ಥ
પ્રતિઉદાહરણ,ಪ್ರತಿ ಉದಾಹರಣೆ
સહપ્રવૃત્તિ,ಸಹವರ್ತಿತ್ವ
સહપ્રવર્તન નિયમ,ಸಹವರ್ತಿ ನಿಯಮ
સહપ્રવર્તન મેટ્રિક્સ,ಸಹವರ್ತಿ ಮ್ಯಾಟ್ರಿಕ್ಸ್
સહપ્રવર્તન પદ્ધતિ,ಸಹವರ್ತಿ ವಿಧಾನ
સહપ્રવર્તન પદ્ધતિ,ಸಹವರ್ತಿ ವಿಧಾನ
ક્રેમરનો કાયદો,ಕ್ರೇಮರ್ ಕಾನೂನು
ક્રેમર-રાવ અસમાનતા,ಕ್ರೇಮರ್-ರಾವ್ ಅಸಮಾನತೆ
ઉદ્દેશ્ય કાર્ય,ವಸ್ತುನಿಷ್ಠ ಕಾರ್ಯ
નિર્ણાયક કોણ,ನಿರ್ಣಾಯಕ ಕೋನ
નિર્ણાયક બિંદુ,ನಿರ್ಣಾಯಕ ಬಿಂದು
કાર્યનો નિર્ણાયક મુદ્દો,ಕಾರ್ಯದ ನಿರ್ಣಾಯಕ ಅಂಶ
નિર્ણાયક મૂલ્ય,ನಿರ್ಣಾಯಕ ಮೌಲ್ಯ
નિર્ણાયક વેગ,ನಿರ್ಣಾಯಕ ವೇಗ
વ્યસ્ત સહસંબંધ કાર્ય,ವಿಲೋಮ ಪರಸ್ಪರ ಸಂಬಂಧ ಕಾರ್ಯ
"વેક્ટર-ઉત્પાદન, વેક્ટર-ઉત્પાદન","ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ, ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ"
થન્ડરબોલ્ટ રેશિયો,ಥಂಡರ್ಬೋಲ್ಟ್ ಅನುಪಾತ
ક્રોસ વિભાગ,ಅಡ್ಡ ವಿಭಾಗ
સંકેતલિપી,ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ
"ક્યુબ, ક્યુબ","ಘನ, ಘನ"
ક્યુબ નંબર,ಘನ ಸಂಖ್ಯೆ
ઘનમૂળ,ಘನ ಮೂಲ
"ઘન, ઘન, ઘન, ચતુર્ભુજ, ત્રિકોણીય, ઘન","ಘನ, ಘನ, ಘನ, ಚತುರ್ಭುಜ, ತ್ರಿಕೋನ, ಘನ"
"ક્યુબ, ક્યુબ, ક્યુબિક","ಘನ, ಘನ, ಘನ"
ચતુર્ભુજ સમીકરણ,ಚತುರ್ಭುಜ ಸಮೀಕರಣ
ઘન ઇંચ,ಘನ ಇಂಚುಗಳು
ઘન મીટર,ಘನ ಮೀಟರ್
ચતુર્ભુજ પેરાબોલા,ಕ್ವಾಡ್ರಾಟಿಕ್ ಪ್ಯಾರಾಬೋಲಾ
ઘનમૂળ,ಘನ ಮೂಲ
ટ્રિપલ ટર્મ,ಟ್ರಿಪಲ್ ಪದ
ઓર્થોગોનલ સમાંતર,ಆರ್ಥೋಗೋನಲ್ ಸಮಾನಾಂತರ
"સંચિત સંકલિત,",ಸಂಚಿತ ಸಂಕಲನ
સંચિત વળાંક,ಸಂಚಿತ ಕರ್ವ್
સંચિત વિતરણ કાર્ય,ಸಂಚಿತ ವಿತರಣೆ ಕಾರ್ಯ
સંચિત આવર્તન,ಸಂಚಿತ ಆವರ್ತನ
સંચિત આવર્તન કાર્ય,ಸಂಚಿತ ಆವರ್ತನ ಕಾರ್ಯ
સંચિત આવર્તન ગ્રાફ સંચિત આવર્તન ગ્રાફ,ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್ ಸಂಚಿತ ಆವರ್ತನ ಗ್ರಾಫ್
સંચિત સંભાવના કાર્ય,ಸಂಚಿತ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ
"કાર્લ, કુંતલ","ಸುರುಳಿ, ಕ್ವಿಂಟಾಲ್"
બાયસમાંતર વળાંક,ದ್ವಿಪಕ್ಷೀಯ ವಕ್ರರೇಖೆ
વેક્ટર કર્લ,ವೆಕ್ಟರ್ ಕರ್ಲ್
"ધનુષ્ય, કમાન","ಬಿಲ್ಲು, ಕಮಾನು"
પ્રવાહ,ಸ್ಟ್ರೀಮ್
ગતિશીલ બિંદુ,ಚಲಿಸುವ ಬಿಂದು
વક્રતા,ವಕ್ರತೆ
વક્રતા અસર,ವಕ್ರತೆಯ ಪರಿಣಾಮ
વળાંક,ವಕ್ರರೇಖೆ
વક્ર રેખા,ಬಾಗಿದ ರೇಖೆ
વળાંક ટ્રેસિંગ,ಕರ್ವ್ ಟ್ರೇಸಿಂಗ್
વક્રીય એસિમ્પ્ટોટ,ಕರ್ವಿಲಿನಿಯರ್ ಅಸಿಂಪ್ಟೋಟ್
વક્રીય કોઓર્ડિનેટ્સ,ಕರ್ವಿಲಿನಿಯರ್ ನಿರ್ದೇಶಾಂಕಗಳು
વક્રીકૃત રીગ્રેશન,ಕರ್ವಿಲಿನಿಯರ್ ರಿಗ್ರೆಷನ್
"અસ્પષ્ટ, કુશળ","ಉಭಯಚರ, cusp"
"વ્હીલ, પરિભ્રમણ, ચક્ર, કાસ્ટિંગ વ્હીલ, કોમ્પેક્શન વ્હીલ","ಚಕ್ರ, ತಿರುಗುವಿಕೆ, ಚಕ್ರ, ಎರಕದ ಚಕ್ರ, ಸಂಕುಚಿತ ಚಕ್ರ"
ચક્રીય વિચલન,ಆವರ್ತಕ ವ್ಯತ್ಯಾಸ
ચક્રીય વેક્ટર ઉત્પાદન,ಆವರ್ತಕ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
ચક્રીય માંગ,ಆವರ್ತಕ ಬೇಡಿಕೆ
ચક્રીય અભિવ્યક્તિ,ಆವರ್ತಕ ಅಭಿವ್ಯಕ್ತಿ
ચક્રીય જૂથ,ಆವರ್ತಕ ಗುಂಪು
ચક્રીય ક્રમચય,ಆವರ್ತಕ ಕ್ರಮಪಲ್ಲಟನೆ
"ચક્રવાત, ચક્રવાત","ಸೈಕ್ಲೋಯ್ಡ್, ಸೈಕ್ಲೋಯ್ಡ್"
"સિલિન્ડર, સિલિન્ડર","ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
"નળાકાર, સિલિન્ડર, નળાકાર, સિલિન્ડર","ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್"
