Gujarati,Hindi
વર્ણનકર્તા,निरूपक
આચાર,अभिकल्पना
નિયુક્ત ઉપકરણ,अभिधान युक्ति
રચના મોડેમ,अभिकल्पना मोडेम
આચાર  Optimપ્ટિમાઇઝેશન,अभिकल्पना इष्टतमीकरण
ગુપ્તતા,अभिकल्पना गोपनीपता
રચના,अभिकल्पना अनुकार
ઇચ્છિત મૂલ્ય,अपेक्षित मान
ડેસ્ક કેલ્ક્યુલેટર,डेस्क परिकलित्र
ડેસ્ક ચેકિંગ,डेस्क जाँच
ડેસ્ક ટોચનું કમ્પ્યુટર,डेस्क अभिकलित्र
રવાનગી,प्रेषण
ગંતવ્ય,गंतव्य
ગંતવ્ય  સંબોધન,गंतव्य पता
ગતકામની સજા,गंतंव्य कूट
લક્ષ્યસ્થાન ક્ષેત્ર,गंतव्य क्षेत्र
લક્ષ્યસ્થાન ફાઈલ,गंतव्य संचिका
લક્ષ્યસ્થાન મથક,गंतव्य केन्द्र
વિનાશક,विनाशी योग
વિનાશક કર્સર,विनाशी प्रसंकेतक
વિનાશક વાંચન,विनाशी पठन
વિનાશક સંગ્રહ,विनाशी भंडारण
ફાટવું,विसारणीयन
વિગતવાર કાર્ડ,विवरण पत्रक
વિગતવાર ફાઈલ,विवरण संचिका
અટકાયત કરવું,विटैपन
શોધી શકાય તેવું તત્વ,संसूचनीय अवयव
નિષ્ઠાપૂર્વક  નકલો,निर्धारणात्मक स्वचल प्ररूप
નિષ્ઠાપૂર્વક  મશીન,निर्धारणात्मक मशीन
નિષ્ઠાપૂર્વક  નમૂનો,निर्धारणात्मक निदर्श
નિષ્ઠાપૂર્વક  સમસ્યા,निर्धारणात्मक समस्या
નિષ્ઠાપૂર્વક  પ્રક્રિયા,निर्धारणात्मक प्रक्रम
નિષ્ઠાપૂર્વક  કાર્યક્રમ,निर्धारणात्मक क्रमादेश
નિષ્ઠાપૂર્વક  કાર્યક્રમ,निर्धारणात्मक क्रमादेशन
નિષ્ઠાપૂર્વક  અનુકૂળતા  સમસ્યા,निर्धारणात्मक अनुक्रमण समत्या
નિષ્ઠાપૂર્વક  સ્થિતિ,निर्धारणात्मक स्थिति
વિકાસ  પદ્ધતિ,विकास तंत्र
વિકાસ સમય,विकास काल
વિકાસ -કાર્ય,विकास उपकरण
થી વિચલન  સુશોભન,रैखिकता से विचलन
સાધન,युक्ति
ઉપરાઇ,युक्ति पता
ઉપકરણ,युक्ति पूर्तिकर
ઉપકરણ નિયંત્રણ  પાત્ર,युक्ति नियंत्रक संप्रतीक
ઉપકરણ નિયંત્રક,युक्ति नियंत्रक
ઉપકરણ નિયંત્રણ એકમ,युक्ति नियंत्रण एकक
સંકલન,युक्ति निर्देशांक
ઉપકરણ પર આધારિત,युक्ति आश्रित
ઉપકરણ  કાર્યક્રમ,युक्ति आश्रित क्रमादेश
સાધન -ધ્વજ,युक्ति पताका
સાધન  સ્વતંત્રતા,युक्ति स्वतंत्रता
સાધન  સ્વતંત્ર,युक्ति स्वतंत्र
સાધન  સ્વતંત્રતા  કાર્યક્રમ,युक्ति स्वतंत्र क्रमादेश
રેખા  (= ડિસ્પ્લે લાઇન),प्रदर्शरेखा
ઉપકરણ માધ્યમ  નિયંત્રણ ભાષા,युक्ति माध्यम नियंत्रण भाषा
ઉપકરણનું નામ,युक्ति नाम
નંબર,युक्ति संख्या
ઉપકરણની કતલ,युक्ति पंक्ति
ઉપકરણની સ્થિતિ શબ્દ,युक्ति अवस्थिति शब्द
ઉપકરણનો પ્રકાર,युक्ति प्रकार
ડાયાઉડિક બુલિયન  સંચાલન,द्विक बूलीय संक्रिया
નિદાન,निदान
સીમતિ તપાસ,निदानार्य जाँच
નિદાન  કસોટી,निदानार्य फलन परीक्षण
સીમતિ પદ્ધતિ,निदान क्रियाविधि
રોગનું  સંદેશ,निदान संदेश
રોગનું  કાર્યક્રમ,निदान क्रमादेश
નિદાન -નિત્યક્રમ,निदान नेमका
રોગનિવાર,निदानिकी
રોગનું  પ્રખ્યાત,निदान तकनीक
નિદાન -કસોટી,निदानार्थ परीक्षण
ચિત્ર,आरेख
સાંકડો,डायल
ડાયલ લીટી,डायल लाइन
ડાયલ વિનિમય,डायल केन्द्र
ક dialંગ,डायलन
ડાયલ લાઈન,डायल लाइन
સંવાદ,संवाद
ડાયલ પલ્સ,डायल स्पंद
પુનરાવર્તન ડાયલ  થડ,डायल पुनरावृत्ति ट्रंक
ડાયલ ટોન,डायल टोन
ડાયલ સ્વર વિલંબ,डायल टोन विलंब
ડાયલ -તબદીલી,डायल स्थानांतरण
ડાયલ-અપ કરવું,डायलन
ડાયલ-અપ,डायलन अंतक
ડાયબિટ,द्विद्वयंक
અલગ -ોટોમાઇઝિંગ શોધ,द्विभाजी खेज
અલગ -અલગ,द्विभाजन
શબ્દકોશ,कोश
વિભિન્ન એન્જિન,अंतर इंजन
તફાવત  સંચાલન,अंतर संक्रिया
તફાવત અહેવાલ,अंतर प्रतिवेदन
સમજદાર  વિશ્લેષક,अवकल विश्लेषक
તફાવત વિલંબ,विभेदी विलंब
વિકલાંગ ગિયર,विभेदी गियर
સમજદાર  વિપુલતા,पूर्वाश्रित माडुलन
વિભાજક,अवकलक
અંક,अंक
ડિજિટલ અવરોધ,अंकीय खंडक
ડિજિટલ કેરિયર  પદ્ધતિ,अंकीय वाहक तंत्र
ડિજિટલ  લાક્ષણિકતા,अंकीय अभिलक्षण
ડિજિટલ કમ્પ્યુટર,अंकीय अभिकलित्र
ડિજિટલ ડેટા,अकीय आँकड़े
ડિજિટલ ડેટા  ફેરબદલ,अंकीय आँकड़ा स्विचन
ડિજિટલ ડેટા પદ્ધતિ,अंकीय आँकड़ा तंत्र
ડિજિટલ સુવિધા,अंकीय सुविधा
ડિજિટલ સુવિધા  અંતિમ,अंकीय सुविधा अंतक
ડિજિટલ ફિલ્ટર,अंकीय निस्यंदक
ડિજિટલ ગ્રાફિક્સ,अंकीय आलेखिकी
ડિજિટલ ઇન્ક્રીટિવ  કાવતરા,अंकीय वार्धिक आलेखित्र
ડિજિટલ લાઇન,अंकीय लाइन पथ
ડિજિટલ રેખા વિભાગ,अंकीय लाइन अनुभाग
ડિજિટલ મલ્ટીપ્લેક્સ  સામાન,अंकीय बहुसंकेतन उपकरण
ડિજિટલ ઓપ્ટિક  નોંધણી,अंकीय प्रकाशिकीय अभिलेखन
ડિજિટલ ચિત્ર,अंकीय चित्र
ડિજિટલ રેડિયો માર્ગ,अंकीय रेडियो पथ
ડિજિટલ રેડિયો અનુભાગ,अंकीय रेडियो अनुभाग
ડિજિટલ રીડ-આઉટ,अंकीय पठन
ડિજિટર રેકોર્ડર,अंकीय अभिलेखित्र
ડિજિટલ  પ્રતિનિધિત્વ,अंकीय निरूपण
ડિજિટલ વિભાગ,अंकीय अनुभाग
ડિજિટલ સંકેત,अंकीय संकेत
ડિજિટલ સહી,अंकीय चिह्नक
ડિજિટલ પ્રકાર,अंकीय शाटन
ડિજિટલ સંગ્રહ  તત્ત્વ,अंकीय भंडारण अवयव
ડિજિટલ સંગ્રહ  માધ્યમ,अंकीय भंडारण माध्यम
ડિજિટલ સ્વિચિંગ,अंकीय स्विचन
ડિજિટલ સમાપ્તિ  પદ્ધતિ,अंकीय अवसान तंत्र
ડિજિટલ થી એનાલોગ  એકત્રીકરણ કરનાર,अंक से अनुरूप रूपांतरित्र
ડિજિટલ  ટ્રાન્સમિશન,अंकीय संचरण
અંકિત -અંકગણિત,अंकीय गणित
અંકિત,अंक संपीडन
અંકિત વિલંબ તત્વ,अंक विलंब अवयव
અંશે,अंकरूपण
જનાયકરણ ભાષણ,अंकरूपण वाक्
ડિજિટાઇઝ કરવું,"अंकरूपण, अंकीकरण"
સિધ્ધાંત,अंकरूपक
અંકિત સમયગાળો,अंक अवधि
અંકિત સ્થળ,अंक स्थान
અંકિત સ્થિતિ,अंक स्थिति
અંક,अंक छिद्र
અંક  ફરીથી ગોઠવણી,अंकीय पुनर्विन्यास
અંકિત સમય,अंक काल
અંકિત  રૂપાંતર,अंक से अनुरूप रूपांतरण
ખોળ,अंकात्मक समूह
પરિમાણ,विमा
ઘટતી રેડિક્સ  પૂરક બનાવવું,हासित मूलांक पूरक
દ્વિપક્ષી,द्विसंकेतक
દ્વિધ્રુવ,द्विध्रुवी ऐन्टेना
દ્વિધ્રુવી મોડ્યુલેશન,द्विध्रुवी मॉडुलन
પ્રત્યક્ષ પ્રવેશ,प्रत्यक्ष अभिगम
પ્રત્યક્ષ પ્રવેશ  વ્યવસ્થા,प्रत्यक्ष अभिगम विन्यास
પ્રત્યક્ષ પ્રવેશ  તપાસ,प्रत्यक्ष अभिगम पूछताछ
સીધી પ્રવેશ હેશ,प्रत्यक्ष अभिगम द्रुतान्वेषण
પ્રત્યક્ષ પ્રવેશ  પદ્ધતિ,प्रत्यक्ष अभिगम विधि
પ્રત્યક્ષ પ્રવેશ  સંગ્રહ,प्रत्यक्ष अभिगम भंडारण
પ્રત્યક્ષ સરનામું,प्रत्यक्ष पता
પ્રત્યક્ષ સરનામું,प्रत्यक्ष पताभिगमन
પ્રત્યક્ષ બોલ,प्रत्यक्ष आह्वान
પ્રત્યક્ષ આચાર,प्रत्यक्ष कूट
પ્રત્યક્ષ સંહિતા,प्रत्यक्ष कूटलेखन
અનુરૂપ  ફલીપ ફલોપ,प्रत्यक्ष युग्मित द्विमानित्र
સીધું જોડાણ,प्रत्यक्ष युग्मन
સીધો ડેટા  સંગઠન,प्रत्यक्ष आँकड़ा व्यवस्था
સીધો ડેટા સેટ,प्रत्यक्ष आँकड़ा समुच्चय
સીધો ઉપકરણ,प्रत्यक्ष युक्ति
પ્રત્યક્ષ ડિજિટલ  નિયંત્રણ,प्रत्यक्ष अंकीय नियंत्रण
પ્રત્યક્ષ અંતર  ક dialંગ,प्रत्यक्ष दूरी डायलन
નિર્દેશિત બીમ  સ્કેન,दिष्ट पुंज क्रमवीक्षण
નિર્દેશિત ગ્રાફ,दिष्ट आलेख
દિશા નિર્દેશન કરેલ સ્કેન,दिष्ट क्रमवीक्षण
પ્રત્યક્ષ-પ્રવેશ  અંતિમ,प्रत्यक्ष प्रविष्टि अंतक
વંશપરંપરાગતતા  નિયંત્રણ,प्रत्यक्ष पदानुक्रम नियंत्रण
પ્રત્યક્ષ દાખલ કરો  રોજિંદા,प्रत्यक्ष निवेश नेमका
પ્રત્યક્ષ દાખલ કરો  Subલટ,प्रत्यक्ष निवेश उपनेमका
પ્રત્યક્ષ સૂચના,प्रत्यक्ष अनुदेश
દિશાત્મક દંપતી,दिशिक युग्मक
નિર્દેશ,निर्देश
પ્રત્યક્ષ ચાવી  સાધન,प्रत्यक्ष कुंजीयन युक्ति
પ્રત્યક્ષ સ્મૃતિ  પ્રવેશ,प्रत्यक्ष स्मृति अभिगम
સીધા આંકડાકીય  નિયંત્રણ,प्रत्यक्ष संख्यात्मक नियंत्रण
ડિરેક્ટરી,निर्देशिका
ડિરેક્ટરી  સહાય કાર્યાલય,निर्देशिका सहायता ब्यूरो
ડિરેક્ટરી  સહાય  Operatorપરેટર,निर्देशिका सहायता प्रचालक
ડિરેક્ટરી,निर्देशिका युक्ति
સીધી જાવલી  ક dialંગ,सीथे डायलन
પ્રત્યક્ષ ટકા,प्रत्यक्ष प्रतिशतता
પ્રત્યક્ષ બિંદુ  ફરી વળવું,प्रत्यक्ष बिन्दु पुनरावर्तित्र
પ્રત્યક્ષ પ્રસારણ  ઉપગ્રહ,प्रत्यक्ष संचरण उपग्रह
સીધો અવાજ ઇનપુટ,प्रत्यक्ष वाक् निवेश
અપંગ મોડ્યુલ,असमर्थ प्रतिरूपक
અક્ષમ -સંકેત,असमर्थकारी संकेत
ભેદભાવ,विपुंजन
બેધ્યાન,विकोंडातरक
આપત્તિ,विनाशी सन्निक्षेप
અલગ -અલગ આધારસાર,असंतत आँकड़े
સ્વતંત્ર ઉપકરણ,असंतत युक्ति
વિકરાળ ફ્યુરિયર  પરિવર્તન,अंसतत फुरिए रूपान्तरण
અંધકારમય  કાર્યક્રમ,अंसतत क्रमादेशान
અંધકારમય  પ્રતિનિધિત્વ,असंतत निरूपण
વિવેકાધિકાર  સુશોભિત,स्वेच्छ हाइफन
વિવેકબુદ્ધિ,असंततकरण
વિવેકબુદ્ધિ  ભૂલ,असंततकरण त्रुटि
ભેદભાવ  વિશ્લેષણ,विविक्तकर विश्लेषण
ભેદભાવ  સૂચના,विवविक्तकरण अनुदेश
ભેદભાવ કરનાર,विविक्तकर
સંબંધ,सम्मिलन
ડિસ્ક,चक्रिका अभिगमन
છળ,चक्रिका आधारित प्रचालन
ડિસ્ક નિયંત્રક  પ cardપન,चक्रिका नियंत्रक पत्रक
વિઘટન,"नम्यिका, डिस्कट"
બેવકૂફ  ટેપ,नम्यिका संरूपित टेप
ડિસ્કેટ હાર્ડ હોલ,नम्यिका दृढ़ छिद्र
વિઘટન,नम्यिका भंडारण
વિઘટન  સાધન,नम्मिका भंडारण युक्ति
છઠ્ઠી ફાઈલ,चक्रिका संचिका
માહિતી  વાતચીત  પ્રસારણ,चक्रिका संचिका नियंत्रक
કામગીરી  પદ્ધતિ,चक्रिका प्रचालन तंत्र
છળ,चक्रिका संकुल
ઝૂંપડી ક્ષેત્ર,चक्रिका क्षेत्रक
છટણી,चक्रिका शाटन
ડિસ્ક સંગ્રહ,चक्रिका भंडारण
ડિસ્ક સંગ્રહ ઉપકરણ,चक्रिका भंडारण युक्ति
ડિસ્ક સંગ્રહ  વિધિ,चक्रिका भंडारण प्रतिरूपक
ડિસ્ક-થી-પ્રિંટર  ઉપયોગિતા,चक्रिका से मुद्रित उपयोगिता
ઝૂંપડી એકમ,चक्रिका एकक
છળ,चक्रिका संकुल
રવાનગી,प्रेषण
રવાના કરનાર,प्रेषक
રવાનગી વિસ્તાર,प्रेषण क्षेत्र
રવાનગી  પ્રાથમિકતા,प्रेषण प्राथमिकता
ફેલાયેલું  બાતમી,परिक्षिप्त बुद्धि
વિક્ષેપ,परिक्षेपण
પ્રદર્શન અને  મુદ્રણ  ગણક,प्रदर्श एवं मुद्रण परिकलित्र
પ્રદર્શિત લક્ષણ,प्रदर्श गुण
પ્રદર્શન  પૃષ્ઠભૂમિ,प्रदर्श पृष्ठभूमि
કેલ્ક્યુલેટર પ્રદર્શિત કરો,प्रदर्श परिकलित्र
પ્રદર્શન કેન્દ્ર,प्रदर्श केन्द्र
પ્રદર્શિત કરવું  જનરેટર,प्रदर्श संप्रतीक जनित्र
સ્તંભ,प्रदर्श स्तंभ
પ્રદર્શિત કરવું,प्रदर्श समादेश
પ્રદર્શિત ઘટક,प्रदर्श घटक
સંસર્ગ,प्रदर्श कन्सोल
પ્રદર્શિત કરવું,प्रदर्श चक्र
ચક્ર સમય દર્શાવો,प्रदर्श चक्र काल
નિદર્શન,प्रदर्श युक्ति
ડ્રમ પ્રદર્શિત કરો,प्रदर्श ड्रम
પ્રદર્શિત તત્વ,प्रदर्श अवयव
પ્રદર્શિત ક્ષેત્ર,प्रदर्श क्षेत्र
અગ્રભાગ દર્શાવો,प्रदर्श अग्रभूमि
માંદગી,प्रदर्श ढाँचा
પ્રદર્શિત જૂથ,प्रदर्श समूह
તસવીર,प्रदर्श प्रतिबिंब
પ્રદર્શિત રેખા,प्रदर्श रेखा
પ્રદર્શિત હુકમ,प्रदर्श आदेश
પેનલ પ્રદર્શિત કરો,प्रदर्श पट्टिका
પ્રદર્શનની સ્થિતિ,प्रदर्श स्थिति
પ્રદર્શિત કરવું  એકમ,प्रदर्श संसाधन एकक
પ્રદર્શન રિકોલ  નિયંત્રણ,प्रदर्श वापसी नियंत्रण
પ્રદર્શન ક્ષેત્ર,प्रदर्श खंड
પ્રદર્શિત કરવાની જગ્યા,प्रदर्श स्थान
વિજયની સપાટી,प्रदर्श पृष्ठ
વિસર્જન,प्रदर्श अंतक
ટ્યુબ પ્રદર્શિત કરો,प्रदर्श नलिका
પ્રદર્શન એકમ,प्रदर्श एकक
બેભાન રંગ,निरूत्साहन टोन
ભેદ,गांतव्य क्षेत्र
ભિન્નતા ફાઈલ,गंतव्य संचिका
વિશિષ્ટ રિંગિંગ,विविक्तकारी ध्वनि
વિકૃતિ,विरूपण
વિતરણ  ગણતરીની પસંદગી,वितरित अभिकलन
વિતરણ કરેલ માહિતી  પ્રક્રિયા,विनतरीत आँकड़ा संसाधन
વિતરિત ડેટા-પ્રોસેસિંગ નેટવર્ક,वितरित आँकड़ा संसाधन जालक्रम
વિતરણ  કાર્ય,वितरित कार्य
વિતરણ  બાતમી,वितरित बुद्धि
વહેંચાયેલ તર્કશાસ્ત્ર,वितरित तर्क
વિતરણ  નેટવર્ક,वितरित जालक्रम
વિતરણ  પ્રક્રિયા,वितरित संसाधन
વિતરણ  પ્રક્રિયા  નેટવર્ક,वितरित संसाधन जालक्रम
વિતરણ  પ્રોસેસર,वितरित संसाधित्र
વિતરણ,वितरण ढांचा
વિતરણ કેબલ,वितरण केबल
વહેંચણી frame,वितरण ढांचा
વિવિધતા,"विभिन्नता, विविधता"
વિવિધતા,विभिन्नता योजित्र
વિભાજન તપાસ,विभाजन जाँच
વિભાજિત સ્લિટ સ્કેન,विभआजित स्लिट क्रमविक्षण
વિભાગનું મથાળું,प्रभाग प्रवेशिका
વિભાગીય  પદ્ધતિ,विभाजन शेष विधि
ભાજક,भाजक
દસ્તાવેજ,प्रलेख
દસ્તાવેજ  વિધાનસભા,प्रलेख समाहार
દસ્તાવેજીકરણ,प्रलेखन
દસ્તાવેજીકરણ  પુસ્તક,प्रलेखन पुस्तिका
દસ્તાવેજીકરણ કાર્યક્રમ,प्रलेखन क्रमादेश
દસ્તાવેજીકરણ  પ્રકાર,प्रलेखन प्रकार
દસ્તાવેજ  સંચાલન,प्रलेख हस्तन
અગ્રતા  ધાર,प्रलेख अग्रग कोर
દસ્તાવેજ,प्रलेख चिह्न
દસ્તાવેજ  તૈયારી,प्रलेख तैयारी
દસ્તાવેજ વાચકો,प्रलेख पठित्र
દસ્તાવેજ  સંદર્ભ,प्रलेख संदर्भ कोर
દસ્તાવેજ ફરીથી પ્રાપ્ત,प्रलेख प्रतिनयन
ડોક્યુટર,प्रलेख सूचक
ઘરગથ્થુ ઉપગ્રહ  માલવાહક,देशीय उपग्रह वाहक
કઈ જ નહી  સંચાલન  (= કોઈ ઓપરેશન  સૂચના),अप्रचालन अनुदेश
કોઠાર,मादक पदार्थ
દંભી  મુદ્રક,बिंदु संप्रतीक मुद्रित्र
દંભી,बिंदु मैट्रिक्स
ડંધર પોપડો (= મેટ્રિક્સ  મુદ્રણ),मैट्रिक्स मुद्रित
બેવડું બફર,द्विक चयकन
દ્વિ -ખમ,द्विक पत्रक
બેવડું  નોંધણી,द्विक सघन अभिलेखन
બેડીની લંબાઈ  નોંધણી,द्विक सघनता अभिलेखन
બમણું  કતાર,द्विक अंत पंक्ति
બે-પ્રવેશ કાર્ડ,द्विप्रविष्टि पत्रक
બમણું લંબાઈ  નોંધણી કરવી,द्विलंबाई पंजी
બમણું ચોકસાઇ,द्विगुण परिशुद्धता
બમણું ચોકસાઇ  અંકગણિત,द्विगुण परिशुद्धता अंकगणित
બમણું ચોકસાઇ  કાર્ય,द्विगुण परिशुद्धता फलन
બમણું ચોકસાઇ  નંબર,द्विगुण परिशुद्धता संख्या
બેવડું  નોંધણી,द्विस्पंद अभिलेखन
બેવડું પંચ,द्विक छिद्र
બે રેલ્વે તર્ક,द्विपथ तर्क
બેવડો રજિસ્ટર,द्विक पंजी
બે ગડી  તપાસકર્તા,द्विपर्ण संसूचक
બે ગડી  પ્રસન્ન,द्विपर्ण उत्क्षेपक
બે બાજુવાળી ડિસ્ક,द्विपार्श्व् चक्रिका
બમણું હડતત,द्विक टंकण
બેવડું શબ્દ,द्विशब्द
બેવડી રિંગ,युग्मबंधित वलय
કડી,अथःशृंखला
ડાઉન ટાઇમ,अचेत कालावधि
નીચેની તરફ  સુસંગતતા,अधोमुखी संगतता
નીચેની તરફ  સંદર્ભ,अधोमुखी संदर्भ
ઘેરાયેલું,कर्षण
ધક્કો મારવો,अपवाह
Drીફેલી ભૂલ,अपवाह त्रुटि
વહી જવાનું પાત્ર,अपवाही संप्रतीक
ડ્રોપ ડેડ અટકે,आकस्मिक विराम
અંદર નાખો,"दृयंक वर्धन, अंतःपात"
છોડી દીધેલ,"द्वयंक ह्रास, बहिःपात"
ડ્રોપ -રિપીટર,पात पुनरावर्तित्र
ડ્રોપ વાયર,उपभोक्ता तार
ડ્રમ ડ્રાઇવ,ड्रम परिचालन
ડ્રમ કાવતરાખોર,ड्रम आलेखित्र
ડ્રમ પ્રિન્ટર,ड्रम मुद्रित्र
ડ્રમ મુદ્રક,ड्रम मुद्रण
ડ્રમ સ્કેન,ड्रम क्रमवीक्षण
છત્ર,ड्रम शाटन
ડ્રમ સંગ્રહ,ड्रम भंडारण
ડ્રમ એકમ,ड्रम एकक
સૂકી વહેતું,पूर्व परीक्षण
બેવડી ઘનતા,द्वैत सघनता
બેવડી તીવ્રતા,द्वैत तीव्रता
દ્વૈત,द्वैती
દ્વૈતતા પ્રમેય,द्वैत प्रमेय
દ્વિ -કામગીરી,द्वैत संक्रिया
બેવડું બંદર મેમરી,द्वैत संद्वार स्मृति
બેવડી પ્રોસેસર  પદ્ધતિ,द्वैत संसाधित्र तंत्र
બેવડું સિમ્પલેક્સ  પદ્ધતિ,द्वैत एकल विधि
દ્વિધા પદ્ધતિ,द्वैत तंत्र
ખરબચડું  પ cardપન,द्वादश छिद्रित पत्रक
મૂંગો,मूल अंतक
બનાવટી સરનામું,मूक पता
બનાવટી દલીલ,मूक स्वतंत्र चर
ડમી ચેક,मूक जाँच
બનાવટી નિયંત્રણ  વિભાગ,मूक नियन्त्रण अनुभाग
ડમી ડેટા સેટ,मूक आँकड़ा समुच्चय
બનાવટી સૂચના,मूक अनुदेश
બનાવટી અનુભાગ,मूक अनुभाग
બનાવટી ચલ,मूक चर
ફેંકડી,सन्निक्षेप
ડમ્પ અને ફરીથી પ્રારંભ કરો,सन्निक्षेप और पुनःप्रारंभ
ડમ્પ ચેક,सन्निक्षेप जाँच
ડમ્પ પોઇન્ટ,सन्निक्षेप बिंदु
મનાની દિનચર્યા,सन्निक्षेप नेमका
નિસ્તેજ,द्वादश आधारी
બેકાબૂ,द्वैध प्रणाल
દ્વિગુણક પરિણા,द्वैध परिपथ
બેવડી  વાતચીત,द्वैध संचार
દ્વિગુણિત કન્સોલ,द्वैध कंसोल
બેસાડવાની પદ્ધતિ,द्वैधीकृत तंत्र
તકરાર,"द्वैधीकरण, द्विसंकेतन"
દ્વિગ્રાહી કામગીરી,द्वैध संक्रिया
બેવડી  ટ્રાન્સમિશન,द्वैध संचरण
નકલની ચાવી,अनुलिपि कुंजी
નકલ,अतिरिक्त खंड
નકલની તપાસ,द्वि-आवृति जाँच
નકલ,गुणन कारक
નકલ  સુવિધાઓ,सुविधा-गुणन
ડુપ્લિકેટર,अनुलिपित्र
દાદાગી  સંચાલન,द्वैयकीय बूलीय संक्रिया
ડાયડિક ઓપરેશન,द्वयकीय संक्रिया
નારાધિત operatorપરેટર,द्वैयकीय संकारक
ગતિશીલ ચોકસાઈ,गतिक परिशुद्धता
ગતિશીલ સરનામું  ભાષાંતર,गतिक पता अनुवाद
ગતિશીલ ફાળવણી,गतिक नियतन
ગતિશીલ બફર  ફાળવણી,गतिक चयक नियतन
ગતિશીલ બફર,गतिक चयकन
ગતિશીલ નિયંત્રણ  કાર્ય,गतिक नियंत्रण फलन
ગતિશીલ ડિબગ,गतिक दोषमार्जन
ગતિશીલ ઉપકરણ  પુન: રૂપરેખા,गतिक युक्ति पुनर्विन्यास
ગતિશીલ પ્રદર્શન  તસવીર,गतिक प्रदर्श प्रतिबिंब
ગતિશીલ ડમ્પ,गतिक सन्निक्षेप
ગતિશીલ કચરો  સંગ્રહ,गतिक कचरा संग्रहण
ગતિશીલ  સૂચના,गतिक अनुदेश
ગતિશીલ લોડિંગ,गतिक भारण
ગતિશીલ મેમરી,गतिक स्मृति
ગતિશીલ મેમરી  ફાળવણી,गतिक स्मृति नियतन
ગતિશીલ  પરિમાણ,गतिक प्राचल
ગતિશીલ મુદ્રણ,"गतिक प्रिन्ट आउट, गतिक मुद्रण"
ગતિશીલ  કાર્યક્રમ,गतिक क्रमादेशन
ગતિશીલ શ્રેણી,गतिक परिसर
ગતિશીલ  ફેરબદલ,गतिक पुनरवस्थापन
ગતિશીલ પ્રતિભાવ,गतिक अनुक्रिया
ગતિશીલ  સૂચિ,गतिक अनुसूचन
ગતિશીલ બંધ,गतिक विराम
ગતિશીલ સંગ્રહ,गतिक भंडारण
ગતિશીલ સંગ્રહ  ફાળવણી,गतिक भंडारण नियतन
ગતિશીલ  Subલટ,गतिक उपनेमका
ગતિશીલ સમર્થન  પદ્ધતિ,गतिक आलंब तंत्र
ગતિશીલ પદ્ધતિ  નમૂનો,गतिक तंत्र निदर्श
ગતિશીલ  મેમરી સિસ્ટમ,गतिक कल्पित स्मृति तंत्र
પડઘો,प्रतिध्वनि जाँच
પડઘો,प्रतिध्वनि निरोधक
આર્થિક  નિયમ,अर्थमितीय अनुप्रयोग
આર્થિક  નમૂનો,अर्थमितीय निदर्श
આર્થિક  નિયમ,आर्थिक अनुप्रयोग
અર્થશાસ્ત્ર  ગણતરીની પસંદગી,अर्थशास्त्र अभिकलन
અર્થશાસ્ત્ર  ગણતરીની પસંદગી  નેટવર્ક,अर्थशास्त्र अभिकलन जालक्रम
ધાર,कोर
ધારનું કાર્ડ,दांतेदार पत्रक
ધારથી પંચ્ડ કાર્ડ,कोर छिद्रित पत्रक
સંપાદન કરવું,संपादन
નિર્દેશિત સંપાદન  ટ્રાન્સમિશન,संपादनदिष्ट संचारण
સંપાદિત નકલ,संपादित प्रतिलिपि
સંપાદનનું પાત્ર,संपादन संप्रतीक
આધાર -સંપાદન,संपादन आँकड़े
સંપાદન  જાણ,संपादन सूचना
સંપાદન સત્ર,संपादन सत्र
સંપાદન નિવેદન,संपादन कथन
સંપાદન પ્રતીક,संपादन प्रतीक
આવૃત્તિ નંબર,संस्करण अंक
સંપાદન મોડ,संपादन विधा
સંપાદક,संपादक
સંપાદક વિશેષતા,संपादक लक्षण
સંપાદક  કોમ્પ્યુટર,संपादक सूक्ष्म अभिकलित्र
સંપાદક કાર્યક્રમ,संपादक क्रमादेश
સંપાદન તબક્કો,संपादन प्रावस्था
શૈક્ષણિક પ્રાતળતા,शैक्षिक प्रौद्योगिकी
ઉશ્કેરવું,शोधन
અસરકારક બાયટ,प्रभावी बाइट
અસરકારક માહિતી  તબદીલી દર,प्रभावि आँकड़ा स्थानांतरण दर
કાર્યક્ષમ બમણું  શબ્દ,प्रभावी द्वि-शब्द
અર્ધ-શબ્દ,प्रभावी अर्थ शब्द
યોગ્ય  સૂચના,प्रभावी अनुदेश
અસરકારક વ્યવસ્થાપન  સંબોધન,प्राभावी संकार्य पता
યોગ્ય  પદ્ધતિ,प्रभावी कार्यविधि
અસરકારક ગતિ,प्रभावी चाल
યોગ્ય  ટ્રાન્સમિશન  ગતિ,प्रभावी संचरण चाल
અસરકારક શબ્દ,प्रभावी शब्द
અસરકારક શબ્દ  સ્થાન,प्रभावी शब्द स्थान
આઠ-બીટ બાઇટ,आठ द्वयंक बाइट
સવાર  વાતચીત,पारस्परिक संचार
સવાર  સંચાલન,पारस्परिक संक्रिया
બહાર કા keyવું,निष्कासन कुंजी
સ્થિતિસ્થાપક બફર,प्रत्यास्थ चयक
વિદ્યુત  નામું  મશીન,विद्युत लेखा यंत्र
વીજળી સર્કિટ  વિશ્લેષણ કાર્યક્રમ,विद्युत परिपथ विश्लेषण क्रमादेश
