Malayalam,Kannada
കൂലംബ്,ಕೂಲಂಬ್
കൂലോമി ഏരിയ,ಕೂಲೋಮಿ ಪ್ರದೇಶ
കൂലോമീറ്റർ,ಕೂಲೋಮೀಟರ್
"എണ്ണുക, എണ്ണുക, എണ്ണുക, എണ്ണുക","ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
"എണ്ണൽ, വിപരീത എണ്ണൽ","ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ"
"കാൽക്കുലേറ്റർ, കൌണ്ടർ, പാനൽ","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ"
എതിർ ഘടികാരദിശയിൽ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"റിവേഴ്സ് കറന്റ്, കൌണ്ടർ കറന്റ്","ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್"
ഇലക്ട്രോമോട്ടീവ് ഫോഴ്സിനെ എതിർക്കുന്നു,ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ
ഡെപ്യൂട്ടേഷൻ,ನಿಯೋಜನೆ
റിവേഴ്സ് ടോർസോ,ಹಿಮ್ಮುಖ ಮುಂಡ
കൗണ്ട് നിരക്ക്,ಎಣಿಕೆ ದರ
"എണ്ണുക, എണ്ണുക, എണ്ണുക, എണ്ണുക","ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
നിർബന്ധ ജോഡി,ಬಲದ ಜೋಡಿ
കപ്പിൾഡ്,ಜೋಡಿಸಲಾಗಿದೆ
കപ്ലർ,ಸಂಯೋಜಕ
ഇണചേരൽ,ಜೋಡಣೆ
"ഉദ്ദേശിച്ച ദിശ, പാത, വഴി","ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ"
കോവാലൻസി,ಕೋವೆಲೆನ್ಸಿ
കോവാലൻസി,ಕೋವೆಲೆನ್ಸಿ
സഹകാരി,ಸಹಕಾರಿ
സഹവർത്തിത്വം,ಸಹವರ್ತಿತ್ವ
അനുരൂപമായ,ಜೊತೆಗಿರುವ
"കവറേജ് ഏരിയ, ബ്രോഡ്കാസ്റ്റ് ഏരിയ","ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ"
കവർ ഷീറ്റ്,ಕವರ್ ಶೀಟ್
സംസാരം,ವಟಗುಟ್ಟುವಿಕೆ
പ്രത്യുൽപാദന ശക്തിയുടെ തോത്,ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ
നേരിയ വികലത,ಸ್ವಲ್ಪ ವಿರೂಪ
കൊടുമുടി,ಶಿಖರ
"മാനദണ്ഡം, മാനദണ്ഡം","ಮಾನದಂಡ, ಮಾನದಂಡ"
വിമർശനാത്മകം,ನಿರ್ಣಾಯಕ
വിമർശനം,ವಿಮರ್ಶಾತ್ಮಕತೆ
കാപ്രിക്കോൺ ക്ലിപ്പ്,ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್
വഞ്ചകരുടെ ഇരുണ്ട രാജ്യം,ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ
ക്രോസ്-ഹൈബ്രിഡ് ഹൈബ്രിഡൈസേഷൻ,ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್
ക്രോസ് ബാൻഡ് ആശയവിനിമയം,ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ
അപ്രസക്തമായ സ്വഭാവ വ്യക്തിത്വം,ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ
ക്രോസ് ബന്ധങ്ങൾ,ಅಡ್ಡ ಸಂಬಂಧಗಳು
കടന്ന പ്രദേശം,ದಾಟಿದ ಪ್ರದೇಶ
ഏറ്റവും കുറഞ്ഞ വ്യതിയാന ലെൻസ്,ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್
ക്രോസ് ഉൽപ്പന്നം,ಅಡ್ಡ ಉತ್ಪನ್ನ
അപ്രസക്തമായ സിഗ്നൽ,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
നിലകളുടെ കയ്യേറ്റം,ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ
സംക്രമണ മേഖല,ಪರಿವರ್ತನೆ ವಲಯ
പരിവർത്തന പോയിന്റ്,ಪರಿವರ್ತನೆಯ ಬಿಂದು
വിനിമയ മൂല്യം,ವಿನಿಮಯ ಮೌಲ್ಯ
വെക്റ്റർ-പ്രൊഡക്ട് വെക്റ്റർ ഉൽപ്പന്നം,ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
"ക്രോസ് സെക്ഷൻ, ക്രോസ് സെക്ഷൻ","ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ"
"ഒന്നിലധികം പദങ്ങൾ, ഹൈബ്രിഡ് പദം","ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ"
ക്രോസ് വയർ,ಅಡ್ಡ ತಂತಿ
"ക്രൗൺ ഒപ്റ്റിക്കൽ ഗ്ലാസ്, ക്രൗൺ ഒപ്റ്റിക്കൽ ഗ്ലാസ്","ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್"
തണുപ്പിക്കൽ മിശ്രിതം,ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ
കുറഞ്ഞ താപനില ഇലക്ട്രോണിക്സ്,ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
ഹൈപ്പോഥെർമിയ,ಲಘೂಷ್ಣತೆ
ക്രയോജനിക് ലബോറട്ടറി,ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ
നിമ്രതാപികി,ನಿಮ್ರತಾಪಿಕಿ
ഫ്രീസിങ് ഗേജ്,ಘನೀಕರಿಸುವ ಗೇಜ್
ക്രയോമെട്രിക് സ്ഥിരാങ്കം,ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ
ക്രിസ്റ്റൽ,ಸ್ಫಟಿಕ
"സ്ഫടികമായ, നാരുകളുള്ള","ಸ್ಫಟಿಕದಂತಹ, ನಾರು"
"ക്രിസ്റ്റലൈസേഷൻ, ക്രിസ്റ്റലൈസേഷൻ, ക്രിസ്റ്റലൈസേഷൻ","ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ"
ക്രിസ്റ്റൽ ശാസ്ത്രജ്ഞൻ,ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ
ക്രിസ്റ്റൽ ഘടനാപരമായ,ಸ್ಫಟಿಕ-ರಚನಾತ್ಮಕ
ക്രിസ്റ്റൽ ഘടന,ಸ್ಫಟಿಕ ರಚನೆ
"ക്രിസ്റ്റലോഗ്രഫി, ക്രിസ്റ്റൽ സയൻസ്","ಸ್ಫಟಿಕಶಾಸ್ತ್ರ, ಸ್ಫಟಿಕ ವಿಜ್ಞಾನ"
ലാറ്റിസ് ട്രാൻസ്ഫർ ഓപ്പറേഷൻ,ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ
ക്രിസ്റ്റൽ സ്മഡ്ജ്,ಸ್ಫಟಿಕ ಸ್ಮಡ್ಜ್
ക്യൂബ് ക്യൂബ്,ಘನ ಘನ
"ക്യൂബ്, ക്യൂബ്, ക്യൂബ്, ത്രികോണം, ക്യൂബ്, ത്രികോണം","ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್"
ക്യൂബിക് പിളർപ്പ്,ಘನ ಸೀಳು
പരിക്രമണപഥം,ಕಕ್ಷೀಯ
സഞ്ചിത,ಸಂಚಿತ
ക്യൂറി സ്ഥിരം,ಕ್ಯೂರಿ ಸ್ಥಿರ
ക്യൂറി പ്രഭാവം,ಕ್ಯೂರಿ ಎಫೆಕ್ಟ್
"ക്യൂറി പോയിന്റ്, ക്യൂറി താപനില, ക്യൂറി ഡീമാഗ്നെറ്റൈസേഷൻ പോയിന്റ്","ಕ್ಯೂರಿ ಪಾಯಿಂಟ್, ಕ್ಯೂರಿ ತಾಪಮಾನ, ಕ್ಯೂರಿ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಪಾಯಿಂಟ್"
ക്യൂറി,ಕ್ಯೂರಿ
ധാര,ಸ್ಟ್ರೀಮ್
സ്ട്രീമിലെ ന്യൂനപക്ഷം,ಸ್ಟ್ರೀಮ್ನ ಅಲ್ಪಸಂಖ್ಯಾತ
വിതരണ,ವಿತರಣೆ
വക്രത,ವಕ್ರತೆ
കർവ് കർവ് ലൈൻ,ಕರ್ವ್ ಕರ್ವ್ ಲೈನ್
വളഞ്ഞ,ಬಾಗಿದ
കർവ് ബാർ,ಕರ್ವ್ ಬಾರ್
വളഞ്ഞ പേജ്,ಬಾಗಿದ ಪುಟ
വളർച്ച വക്രം,ಬೆಳವಣಿಗೆಯ ರೇಖೆ
വളഞ്ഞത്,ವಕ್ರರೇಖೆಯ
"perforator, മുറിക്കൽ","ರಂದ್ರ, ಕತ್ತರಿಸುವುದು"
അവസാന മേഖല,ಅಂತಿಮ ವಲಯ
അവസാന ആവൃത്തി,ಅಂತಿಮ ಆವರ್ತನ
അവസാന പോയിന്റ്,ಅಂತಿಮ ಬಿಂದು
ടെർമിനൽ പോയിന്റ് വേഗത,ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ
ടെർമിനൽ വോൾട്ടേജ്,ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್
"അവതാരകൻ, അവതാരകൻ","ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ"
സൈബർനെറ്റിക്സ്,ಸೈಬರ್ನೆಟಿಕ್ಸ್
"സൈക്കിൾ, സൈക്കിൾ, സൈക്കിൾ","ಸೈಕಲ್, ಸೈಕಲ್, ಸೈಕಲ್"
സെക്കൻഡിൽ സൈക്കിളുകൾ,ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು
"ചാക്രിക, ചാക്രിക","ಆವರ್ತಕ, ಆವರ್ತಕ"
കറങ്ങുക,ಸ್ಪಿನ್
ചാക്രിക പെൻഡുലം,ಆವರ್ತಕ ಲೋಲಕ
സൈക്ലോട്രോൺ,ಸೈಕ್ಲೋಟ್ರಾನ್
സൈക്ലോട്രോൺ ഫ്രീക്വൻസി,ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ
"സിലിണ്ടർ, സിലിണ്ടർ","ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
"സിലിണ്ടർ, സിലിണ്ടർ ആകൃതി, സിലിണ്ടർ, സിലിണ്ടർ","ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್ ಆಕಾರ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
സിലിണ്ടർ ഹാർമോണിക്,ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್
നനഞ്ഞു,ತೇವಗೊಳಿಸಲಾಗಿದೆ
നനഞ്ഞ ലളിതമായ ഹാർമോണിക് ആന്ദോളനം,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು
ഡാംപർ,ಡ್ಯಾಂಪರ್
ഡാനിയൽ സെൽ,ಡೇನಿಯಲ್ ಸೆಲ್
ഇരുണ്ട്,ಕತ್ತಲು
"സംഭാവന ചെയ്ത വിഭവങ്ങൾ, കീഴിലുള്ള വിഭവങ്ങൾ, ട്രസ്റ്റ് ഉറവിടങ്ങൾ","ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು"
"വിഘടിപ്പിക്കുന്ന നിർമ്മാതാവ്, ഉൽപ്പാദിപ്പിക്കുന്ന പാൽ, മാതാപിതാക്കൾ, സന്തതി","ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ"
ഡേവിസൺ ഹോട്ടർ പരീക്ഷണം,ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ
D.C. (ഡയറക്ടീവ്),D.C. (ನಿರ್ದೇಶನ)
നിഷ്ക്രിയ ഭാഗം,ನಿಷ್ಕ್ರಿಯ ಭಾಗ
നിശബ്ദ സ്ഥലം,ಮೂಕ ತಾಣ
ഡി ബ്രാഗ്ലി തരംഗദൈർഘ്യം,ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ
Debye സ്വഭാവ താപനില,ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ
"ഡെബൈ നീളം, ഡെബി ദൂരം","ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ"
കടം-അവധി,ಸಾಲ-ವಿರಾಮ
ക്ഷയം,ಕೊಳೆತ
ശോഷണ സൂചിക,ಕೊಳೆತ ಸೂಚ್ಯಂಕ
നേർപ്പിക്കുന്ന,ದುರ್ಬಲಗೊಳಿಸುವ
മന്ദബുദ്ധി,ಹಿಂದುಳಿದ
സമയം താൽക്കാലികമായി നിർത്തുക,ವಿರಾಮ ಸಮಯ
ഡെസിബെൽ,ಡೆಸಿಬಲ್
ഡെസിബെലോമീറ്റർ,ಡೆಸಿಬೆಲೋಮೀಟರ್
"ദശാംശം, ദശാംശം","ದಶಮಾಂಶ, ದಶಮಾಂಶ"
വർഗ്ഗീകരണം,ವರ್ಗೀಕರಣ
"പ്രക്ഷോഭം, വിപ്ലവം, ഏറ്റെടുക്കൽ, തകർച്ച","ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ"
ഐസോമെട്രിക് സർക്കിൾ,ಸಮಮಾಪನ ವೃತ್ತ
ഡീകോഡർ,ಡಿಕೋಡರ್
"വിഘടനം, പിരിച്ചുവിടൽ","ವಿಘಟನೆ, ವಿಸರ್ಜನೆ"
ഡീകംപ്രഷൻ,ಡಿಕಂಪ್ರೆಷನ್
അണുവിമുക്തമാക്കൽ,ನಿರ್ಮಲೀಕರಣ
അലങ്കാരം,ಅಲಂಕರಣ
സംയോജനം,ಸಂಯೋಗ
പ്രവർത്തനം കുറയുന്നു,ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ
കാലാവസ്ഥ,ಹವಾಮಾನ
ലംഘനം,ಉಲ್ಲಂಘನೆ
സബ്ഫ്ലോർ,ಸಬ್ಫ್ಲೋರ್
ആഴമുള്ള സ്ഥലം,ಆಳವಾದ ಜಾಗ
വ്യുൽപ്പന്നം,ವ್ಯುತ್ಪತ್ತಿ
"വൈകല്യം, പിശക്, ക്ഷതം, കുറവ്","ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ"
തെറ്റായ,ತಪ್ಪು
പ്രതിരോധശേഷി,ವಿನಾಯಿತಿ
ലിമിറ്റർ വാതിൽ,ಮಿತಿ ಬಾಗಿಲು
"നിർവചനം, വ്യക്തത","ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ"
വ്യതിചലിപ്പിക്കുക,ತಿರುಗಿಸು
deflector,ಡಿಫ್ಲೆಕ್ಟರ್
"വ്യതിചലനം, വ്യതിചലനം","ವಿಚಲನ, ವಿಚಲನ"
ഡിഫ്ലെക്റ്റീവ് ഫോക്കസ്,ವಿಚಲನ ಗಮನ
വ്യതിചലനം-ഇരട്ട കണ്ണാടി,ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ
വ്യതിചലന മേഖല,ವಿಚಲನ ವಲಯ
ഗുരുത്വാകർഷണം ബാധിച്ച വ്യതിചലനം,ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ
ചുരുക്കെഴുത്ത് പ്ലേറ്റുകൾ,ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು
ശ്രദ്ധ കേന്ദ്രീകരിക്കുക,ಗಮನ
വൈകല്യം,ವಿರೂಪತೆ
"വക്രീകരണം, വക്രീകരണം","ವಿರೂಪ, ವಿರೂಪ"
വിഗാസൺ,ವಿಗಾಸನ್
"ധിക്കാരം, ധിക്കാരം","ದುರಾಚಾರ, ದುರಾಚಾರ"
"അശുദ്ധമാക്കുക (ver.), തരംതാഴ്ത്തുക (n.), തരംതാഴ്ത്തപ്പെടുക (v.)","ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)"
മാലിന്യ വാതകം,ತ್ಯಾಜ್ಯ ಅನಿಲ
"വ്യതിചലനം, അഫാസിയ, ഇല്ലായ്മ, ഇല്ലായ്മ","ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ"
സന്തോഷിപ്പിക്കുന്നത്,ಸಂತಸದಾಯಕ
"ബിരുദം, ബിരുദം, മാഗ്നിറ്റ്യൂഡ്, ഡിഗ്രി, ഡിഗ്രി, അളവ്, ന്യൂമറേറ്റർ","ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ"
ഏകാഗ്രത-വോളിയം,ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ
ഡിസോസിയേഷൻ അളവ്,ವಿಘಟನೆಯ ಪ್ರಮಾಣ
സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം. സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം,ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ
അയോണൈസേഷന്റെ അളവ്,ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ
ധ്രുവീകരണത്തിന്റെ വ്യാപ്തി,ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ
കൃത്യതയുടെ അളവ്,ನಿಖರತೆಯ ಪ್ರಮಾಣ
dehumidification,dehumidification
ഡീയോണൈസേഷൻ,ಅಯಾನೀಕರಣ
കാലതാമസം,ವಿಳಂಬ
വൈകി,ತಡವಾಗಿ
പ്രാദേശികവൽക്കരണം,ಸ್ಥಳೀಕರಣ
ഡെൽറ്റ പ്രവർത്തനം,ಡೆಲ್ಟಾ ಕಾರ್ಯ
demagnetization,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
demagnetized curve,ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್
demagnetizer,ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್
demodulation,ಡಿಮೋಡ್ಯುಲೇಶನ್
ഇടതൂർന്ന തിരക്ക്,ದಟ್ಟವಾದ ದಟ್ಟಣೆ
സാന്ദ്രത ഗേജ്,ಸಾಂದ್ರತೆ ಮಾಪಕ
"സാന്ദ്രത, സാന്ദ്രത","ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ"
മൂല്യത്തകർച്ച നില,ಸವಕಳಿ ಮಟ್ಟ
ശോഷണ മേഖല,ಸವಕಳಿ ವಲಯ
ഡിപോളറൈസേഷൻ,ಡಿಪೋಲರೈಸೇಶನ್
ഡിപോളറൈസ്ഡ്,ಡಿಪೋಲರೈಸ್ಡ್
ഡിപോളറൈസർ,ಡಿಪೋಲರೈಸರ್
"ഫീൽഡിന്റെ ആഴം, ഫീൽഡിന്റെ തീവ്രത","ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ"
"ഉരുത്തിരിഞ്ഞ പോളറോഗ്രാം, ഉരുത്തിരിഞ്ഞ ധ്രുവഗ്രാം","ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್"
ഉരുത്തിരിഞ്ഞത്,ಪಡೆಯಲಾಗಿದೆ
"ഇറക്കം, ഇറക്കം","ಅವರೋಹಣ, ಅವರೋಹಣ"
"ഇറക്കം, ഇറക്കം","ಅವರೋಹಣ, ಅವರೋಹಣ"
"വിവരിക്കുക, നിർമ്മിക്കുക, വരയ്ക്കുക","ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ"
ഡിനോമിനേറ്റർ,ಛೇದಕ
"രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.) രൂപകൽപ്പന ചെയ്യാൻ, രൂപകൽപ്പന ചെയ്യാൻ (n.)","ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)"
നാശം,ವಿನಾಶ
വിനാശകരമായ ഇടപെടൽ,ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ
"വിനാശകരമായ, വിനാശകരമായ","ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ"
"തിരിച്ചറിയൽ, കണ്ടെത്തൽ","ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ"
കളക്ടർ,ಸಂಗ್ರಾಹಕ
നിർണായകവാദം,ನಿರ್ಣಾಯಕತೆ
നിർണ്ണയിക്കുന്നയാൾ,ನಿರ್ಣಯಕ
ദൃഢനിശ്ചയം,ನಿರ್ಣಯ
നിർണ്ണയിക്കാൻ,ನಿರ್ಧರಿಸಲು
നിശ്ചയിച്ചു,ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ
ഡ്യൂറ്ററോൺ,ಡ್ಯೂಟೆರಾನ್
"പ്രകടിപ്പിക്കുക, വികസിപ്പിക്കുക, വികസിപ്പിക്കുക","ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ"
"ഡെവലപ്പർ, ഡെവലപ്പർ","ಡೆವಲಪರ್, ಡೆವಲಪರ್"
"വികസനം, വികസനം","ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ"
വ്യതിയാനം,ವಿಚಲನ
മഞ്ഞു,ಇಬ್ಬನಿ
മഞ്ഞു പോയിന്റ്,ಇಬ್ಬನಿ ಬಿಂದು
ദക്ഷിണ ധ്രുവീകരണം,ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ
ഡയഗ്നോസ്റ്റിക് ടെസ്റ്റ്,ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ
ഡയഗണൽ,ಕರ್ಣೀಯ
ഡയഗ്രം,ರೇಖಾಚಿತ್ರ
ഡയഗ്രം,ರೇಖಾಚಿತ್ರ
ഡയൽ ചെയ്യുക,ಡಯಲ್ ಮಾಡಿ
ഡയമാഗ്നറ്റിക്,ಕಾಂತೀಯ
"ഡയമാഗ്നറ്റോളജി, ഡയമാഗ്നറ്റിക് മെറ്റീരിയൽ","ಡಯಾಮ್ಯಾಗ್ನೆಟಾಲಜಿ, ಡಯಾಮ್ಯಾಗ್ನೆಟಿಕ್ ವಸ್ತು"
ഡയമാഗ്നെറ്റിസം,ಕಾಂತೀಯತೆ
വ്യാസം,ವ್ಯಾಸ
വിപരീതമായി,ವ್ಯಾಸದ ವಿರುದ್ಧ
"വജ്രം, വജ്രം","ವಜ್ರ, ವಜ್ರ"
"ഡയഫ്രം, ഡയഫ്രം","ಡಯಾಫ್ರಾಮ್, ಡಯಾಫ್ರಾಮ್"
ചൂട് എക്സ്ചേഞ്ച്,ಶಾಖ ವಿನಿಮಯ
ചൂട് എക്സ്ചേഞ്ച്,ಶಾಖ ವಿನಿಮಯ
"ഡയറ്റോണിക് സ്വരഗ്രാം, ഡയറ്റോണിക് സ്വരഗ്രാം","ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್, ಡಯಾಟೋನಿಕ್ ಸ್ವರಗ್ರಾಮ್"
"വിഭജനം, അർദ്ധകല","ವಿಭಜನೆ, ಅರೆ ಕಲೆ"
ഡൈക്രോമേറ്റ് സെൽ,ಡೈಕ್ರೋಮೇಟ್ ಕೋಶ
"ദ്വിമുഖം, വിഷ്വൽ ദ്വിമുഖം, ലെവൽ ദ്വിമുഖം","ದ್ವಂದ್ವ, ದೃಶ್ಯ ದ್ವಿಗುಣ, ಮಟ್ಟದ ದ್ವಿಗುಣ"
ഡിക്ടഫോൺ,ಡಿಕ್ಟಾಫೋನ್
വൈദ്യുതചാലകം,ಡೈಎಲೆಕ್ಟ್ರಿಕ್
വൈദ്യുതചാലകങ്ങൾ,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ಸ್
ഡീസൽ സൈക്കിൾ,ಡೀಸೆಲ್ ಸೈಕಲ್
വിടവ്,ಅಂತರ
"ഡിഫറൻഷ്യൽ ഫ്രീക്വൻസി, വ്യവകലന ആവൃത്തി","ಡಿಫರೆನ್ಷಿಯಲ್ ಫ್ರೀಕ್ವೆನ್ಸಿ, ವಿಚಲನ ಆವರ್ತನ"
"വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, വ്യത്യസ്‌ത, ഇന്റർസ്റ്റീഷ്യൽ, ഡിഫറൻഷ്യൽ","ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್, ಇಂಟರ್ಸ್ಟಿಷಿಯಲ್, ಡಿಫರೆನ್ಷಿಯಲ್"
ഡിഫറൻഷ്യൽ ആഗിരണം,ಭೇದಾತ್ಮಕ ಹೀರಿಕೊಳ್ಳುವಿಕೆ
വ്യതിരിക്ത ആംപ്ലിഫയർ,ಡಿಸ್ಟಿಂಕ್ಷನ್ ಆಂಪ್ಲಿಫೈಯರ್
"പെനിട്രേറ്റീവ് കലോറിമീറ്റർ, പെനിട്രേറ്റീവ് കലോറിമീറ്റർ","ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್, ಪೆನೆಟ್ರೇಟಿವ್ ಕ್ಯಾಲೋರಿಮೀಟರ್"
ഡിഫറൻഷ്യൽ കപ്പാസിറ്റർ,ಡಿಫರೆನ್ಷಿಯಲ್ ಕೆಪಾಸಿಟರ್
ഡിഫറൻഷ്യൽ സോൺ,ಭೇದಾತ್ಮಕ ವಲಯ
ഡിഫറൻഷ്യൽ ഡിഫ്യൂഷൻ,ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ
ഡിഫറൻഷ്യൽ സമവാക്യം,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
