Odiya,Assamese
"ନିରନ୍ତର, ନିରନ୍ତର |","continuum, ধাৰাবাহিকতা"
ରାଜ୍ୟ ନିରନ୍ତର |,অৱস্থাৰ ধাৰাবাহিকতা
"ନିରନ୍ତର, ଅବିଭକ୍ତ, ଭଙ୍ଗା, ନିରନ୍ତର, ନିରନ୍ତର |","অবিৰত, অবিচ্ছেদ্য, অবিচ্ছেদ্য, অবিৰত, অবিৰত"
ନିରନ୍ତର |,ধাৰাবাহিকতা
"ସଙ୍କୋଚନ କରିବାକୁ, ସଙ୍କୋଚନ କରିବାକୁ (ver।)","সংকোচন কৰা, সংকোচন কৰা (ver.)"
ସଙ୍କୋଚନ,সংকোচন
ସଂକୋଚନ,সংকোচন
କାଉଣ୍ଟର-କକ୍ଷପଥ ଦିଗ |,প্ৰতি-কক্ষপথৰ দিশ
ସମ୍ପର୍କୀୟ ଶରୀର,আপেক্ষিক শৰীৰ
"ବିପରୀତ, ବିପରୀତ","কনট্ৰাষ্ট, কনট্ৰাষ্ট"
ନିୟନ୍ତ୍ରଣ,নিয়ন্ত্ৰণ
ସଂକଳନ,সংবহন
ପୋଷ୍ଟ ପଠାଇବା |,কনভেয়িং পোষ্ট
ଭାସ୍କୁଲାର,ভেছকুলাৰ
ନିୟମିତ ପରମାଣୁ ଓଜନ |,নিয়মীয়া পাৰমাণৱিক ওজন
"ଏକତ୍ର କରିବାକୁ, ଏକତ୍ର କରିବାକୁ |","to converge, অভিসৰণ কৰা"
"ସମ୍ମିଶ୍ରଣ, ସମ୍ମିଶ୍ରଣ |","অভিসৰণ, অভিসৰণ"
ଲେନ୍ସ କନଭର୍ଜିଙ୍ଗ୍ |,কনভাৰ্জিং লেন্স
"ବିପରୀତ, ବିପରୀତ","বিপৰীত, বিপৰীত"
VICA ବିପରୀତ |,VICA বিপৰীতে
ରୂପାନ୍ତର,ৰূপান্তৰ
ରୂପାନ୍ତରିତ |,ৰূপান্তৰিত
ରୂପାନ୍ତରକାରୀ |,ৰূপান্তৰক
ପରିବର୍ତ୍ତନଶୀଳ ଲେନ୍ସ |,কনভাৰ্টিবল লেন্স
ଉନ୍ମୁକ୍ତ,উত্তল
ସଂକଳନ,উত্তলতা
ଉନ୍ମୁକ୍ତ,উত্তল
biconvex,দ্বি উত্তল
କୁଲାଣ୍ଟ,শীতল পদাৰ্থ
"ରେଫ୍ରିଜାଣ୍ଟ, ଚିଲର୍","শিতলকাৰী, চিলাৰ"
କୁଲିଜ୍ ଟ୍ୟୁବ୍ |,কুলিজ টিউব
ଥଣ୍ଡା,শীতল কৰা
କୁଲାଣ୍ଟ,শীতল পদাৰ্থ
ସହଯୋଗୀ ଘଟଣା |,সমবায়ৰ পৰিঘটনা
"ସଂଯୋଜନା, ସଂଯୋଜନା","স্থানাংক, স্থানাংক"
ନିର୍ଦ୍ଦେଶକ ଅକ୍ଷ,পৰিচালক অক্ষ
ପ୍ଲାନାର୍ |,সমতল
ସମତଳତା |,সমতলতা
"କପି, କପି, କପି","কপি, কপি, কপি"
ମୂଳ,মুখ্য
ମୂଳ ଇଲେକ୍ଟ୍ରନ୍ |,কোৰ ইলেক্ট্ৰন
କୋରିଓଲିସ୍ ତ୍ୱରଣ |,ক’ৰিঅ’লিছ ত্বৰণ
କୋରିଓଲିସ୍ ଫୋର୍ସ |,ক&#39;ৰিঅ&#39;লিছ বল
"କିରିଟ୍, କରୋନା","কিৰিট, কৰোনা"
corona australis,কৰ&#39;না অষ্ট্ৰেলিয়া
କରୋନା ବୋରାଲିସ୍ |,corona borealis
ସ ar ର ପ୍ରଜ୍ୱଳନ |,সৌৰ জ্বলন
ଗ୍ରାନୁଲ୍ |,গ্ৰেনুল
ଗ୍ରାନୁଲାର୍ |,গ্ৰেনুলাৰ
"ସଠିକ୍, ସଠିକ୍","শুদ্ধ, শুদ্ধ"
ସଂସୋଧିତ,সংশোধিত
"ସଂଶୋଧନ, ସଂଶୋଧନ","সংশোধন, সংশোধন"
ସହ-ସମ୍ପର୍କ,সহ - সম্পৰ্ক
"to correspond, to correspond","to correspond, to correspond"
ସଙ୍ଗଠନର ନିୟମ |,সংঘৰ নিয়মাৱলী
ସାଥୀ,সংগীত
କୋସାଇନ୍ ନିୟମ |,কোচাইন নিয়ম
ସ୍ଥାନ ପ୍ରଚୁରତା |,স্থানৰ প্ৰাচুৰ্য্য
ବ୍ରହ୍ମାଣ୍ଡ,মহাজাগতিক
ସ୍ପେସ୍ ରଶ୍ମି ବିସ୍ଫୋରଣ |,মহাকাশ ৰশ্মি ফাটি গ’ল
"ସ୍ପେସ୍ ରଶ୍ମି, ମହାଜାଗତିକ ରଶ୍ମି |","মহাকাশ ৰশ্মি, মহাজাগতিক ৰশ্মি"
ସ୍ପେସ୍ ବୃଷ୍ଟି,মহাকাশৰ বৰষুণ
ସ୍ଥାନ,স্থান
ବ୍ରହ୍ମାଣ୍ଡ,মহাজাগতিক
"ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ, ବ୍ରହ୍ମାଣ୍ଡ ବିଜ୍ଞାନ |","ব্ৰহ্মাণ্ডবিজ্ঞান, ব্ৰহ্মাণ্ডবিজ্ঞান"
ମହାକାଶଚାରୀ,মহাকাশচাৰী
ମହାକାଶଚାରୀ,মহাকাশ বিজ্ঞান
"ବ୍ରହ୍ମାଣ୍ଡ, ବ୍ରହ୍ମାଣ୍ଡ","cosmos, বিশ্বব্ৰহ্মাণ্ড"
କୁଲମ୍ବ |,কুলম্ব
କୁଲୋମି କ୍ଷେତ୍ର |,কুলোমি এলেকা
କୁଲୋମିଟର |,কুলোমিটাৰ
"ଗଣନା, ଗଣନା, ଗଣନା, ଗଣନା","গণনা, গণনা, গণনা, গণনা"
"ଗଣନା, ଓଲଟା ଗଣନା |","গণনা, বিপৰীত গণনা"
"କାଲକୁଲେଟର, କାଉଣ୍ଟର, ପ୍ୟାନେଲ୍ |","কেলকুলেটৰ, কাউণ্টাৰ, পেনেল"
ଓଲଟା,ঘড়ীৰ কাঁটাৰ বিপৰীত দিশত
"ଓଲଟା କରେଣ୍ଟ, କାଉଣ୍ଟର କରେଣ୍ଟ୍ |","ৰিভাৰ্ছ কাৰেণ্ট, কাউণ্টাৰ কাৰেণ্ট"
ବିଦ୍ୟୁତ୍ ଶକ୍ତି ବିରୋଧୀ |,বিপৰীতমুখী বিদ্যুৎ গতিশীল বল
ପ୍ରତିନିଧୀ,ডেপুটেচন
ଓଲଟା ଟର୍ସ |,ৰিভাৰ্ছ টৰ্চ
ଗଣନା ହାର,গণনাৰ হাৰ
"ଗଣନା, ଗଣନା-ସଂଖ୍ୟା, ଗଣନା, ଗଣନା |","গণনা, গণনা-সংখ্যা, গণনা, গণনা"
ବଳ ଯୋଡି |,বল যোৰ
ଯୋଡି,সংযুক্ত
କପଲର୍,কাপলাৰ
ଯୋଡି,কাপলিং
"ଉଦ୍ଦିଷ୍ଟ ଦିଗ, ପଥ, ମାର୍ଗ","উদ্দেশ্যপ্ৰণোদিত দিশ, পথ, পথ"
ସମନ୍ୱୟ,সহযোগীতা
ସମନ୍ୱୟ,সহযোগীতা
ସହଯୋଗୀ,সহযোগী
କୋଭାରିଆନ୍ସ |,সহাৱস্থান
ସମ୍ମିଳିତ,সমান্তৰাল
"କଭରେଜ୍ କ୍ଷେତ୍ର, ପ୍ରସାରଣ କ୍ଷେତ୍ର |","কভাৰেজ এলেকা, সম্প্ৰচাৰ এলেকা"
କଭର ସିଟ୍ |,কভাৰ শ্বীট
ଚାଟର୍,chatter
ପ୍ରଜନନ ହାର,উৰ্বৰতাৰ হাৰ
ସାମାନ୍ୟ ବିକୃତି |,সামান্য বিকৃতি
ଶିଖର,শিখৰ
"ମାନଦଣ୍ଡ, ମାନଦଣ୍ଡ","মাপকাঠী, মাপকাঠী"
ଗୁରୁତର,জটিল অৱস্থা
ସମାଲୋଚନା,সমালোচনাত্মকতা
ମକର ରାଶି କ୍ଲିପ୍ |,মকৰ ৰাশিৰ ক্লিপ
ଅନ୍ଧକାରର ଅନ୍ଧକାର ରାଜ୍ୟ |,কুটিলৰ অন্ধকাৰ ৰাজ্য
କ୍ରସ୍-ହାଇବ୍ରିଡ୍ ହାଇବ୍ରିଡାଇଜେସନ୍ |,ক্ৰছ-হাইব্ৰিড হাইব্ৰিডাইজেচন
କ୍ରସ୍ ବ୍ୟାଣ୍ଡ ଯୋଗାଯୋଗ |,ক্ৰছ বেণ্ড যোগাযোগ
ଅପ୍ରାସଙ୍ଗିକ ଚରିତ୍ର ବ୍ୟକ୍ତିତ୍ୱ |,অপ্রাসংগিক চৰিত্ৰৰ ব্যক্তিত্ব
କ୍ରସ୍ ସମ୍ପର୍କ,ক্ৰছ টাই
ଅତିକ୍ରମ କରୁଥିବା ଅଞ୍ଚଳ |,ক্ৰছ কৰা এলেকা
ସର୍ବନିମ୍ନ ଅବରାଟେସନ୍ ଲେନ୍ସ |,লেষ্ট এবেৰেচন লেন্স
କ୍ରସ୍ ଉତ୍ପାଦ |,ক্ৰছ প্ৰডাক্ট
ଅପ୍ରାସଙ୍ଗିକ ସଙ୍କେତ |,অপ্রাসংগিক সংকেত
ଚଟାଣର ଏନକାଉଣ୍ଟର |,মজিয়াৰ বেদখল
ସ୍ଥାନାନ୍ତରଣ କ୍ଷେତ୍ର,ট্ৰেঞ্জিচন জ&#39;ন
ସ୍ଥାନାନ୍ତରଣ ବିନ୍ଦୁ,ট্ৰেঞ্জিচন পইণ্ট
ବିନିମୟ ମୂଲ୍ୟ,বিনিময় মূল্য
ଭେକ୍ଟର-ଉତ୍ପାଦ ଭେକ୍ଟର-ଉତ୍ପାଦ |,ভেক্টৰ-উৎপাদন ভেক্টৰ-উৎপাদন
"କ୍ରସ୍ ବିଭାଗ, କ୍ରସ୍ ବିଭାଗ |","ক্ৰছ ছেকচন, ক্ৰছ ছেকচন"
"ଏକାଧିକ ଶବ୍ଦ, ହାଇବ୍ରିଡ୍ ଶବ୍ଦ |","একাধিক টাৰ্ম, হাইব্ৰিড টাৰ্ম"
କ୍ରସ୍ ତାର,ক্ৰছ তাঁৰ
"ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ, ମୁକୁଟ ଅପ୍ଟିକାଲ ଗ୍ଲାସ |","মুকুট অপটিকেল গ্লাছ, মুকুট অপটিকেল গ্লাছ"
ଥଣ୍ଡା ମିଶ୍ରଣ,শীতল কৰা মিশ্ৰণ
ନିମ୍ନ ତାପମାତ୍ରା ଇଲେକ୍ଟ୍ରୋନିକ୍ସ |,কম উষ্ণতাৰ ইলেক্ট্ৰনিকছ
ହାଇପୋଥର୍ମିଆ |,হাইপোথাৰ্মিয়া
କ୍ରିଏଜେନିକ୍ ଲାବୋରେଟୋରୀ |,ক্ৰাইজেনিক লেবৰেটৰী
nimratapiki,নিম্ৰতাপিকি
ଫ୍ରିଜ୍ ଗେଜ୍ |,ফ্ৰীজিং গেজ
କ୍ରିଓମେଟ୍ରିକ୍ ସ୍ଥିର |,ক্ৰাইমেট্ৰিক ধ্ৰুৱক
ସ୍ଫଟିକ୍,স্ফটিক
"ସ୍ଫଟିକ୍, ଫାଇବ୍ରସ୍ |","স্ফটিকীয়, আঁহযুক্ত"
"ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ, ସ୍ଫଟିକୀକରଣ |","স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ, স্ফটিকীয়কৰণ"
ସ୍ଫଟିକ୍ ବ scientist ଜ୍ଞାନିକ |,স্ফটিক বিজ্ঞানী
ସ୍ଫଟିକ୍-ଗଠନମୂଳକ |,স্ফটিক-গাঁথনিগত
ସ୍ଫଟିକ୍ ଗଠନ,স্ফটিক গঠন
"କ୍ରିଷ୍ଟାଲୋଗ୍ରାଫି, ସ୍ଫଟିକ୍ ବିଜ୍ଞାନ |","স্ফটিকবিজ্ঞান, স্ফটিক বিজ্ঞান"
ଜଟଣୀ ସ୍ଥାନାନ୍ତର କାର୍ଯ୍ୟ |,জালি স্থানান্তৰ কাৰ্য্য
ସ୍ଫଟିକ୍ ଦୁର୍ଗନ୍ଧ |,স্ফটিক স্মাজ
କ୍ୟୁବ୍ କ୍ୟୁବ୍ |,ঘনক ঘনক
"କ୍ୟୁବ୍, କ୍ୟୁବ୍, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା, କ୍ୟୁବ୍, ତ୍ରିରଙ୍ଗା |","ঘন, ঘন, ঘন, ত্ৰিভুজ, ঘন, ত্ৰিভুজ"
ଘନ ଖଣ୍ଡ,ঘন বিভাজন
କକ୍ଷପଥ,কক্ষপথ
ସଂକଳନ,ক্ৰমবৰ্ধমান
କ୍ୟୁରି ସ୍ଥିର |,curie ধ্ৰুৱক
କ୍ୟୁରି ଇଫେକ୍ଟ |,কুৰি ইফেক্ট
"କ୍ୟୁରି ପଏଣ୍ଟ, କ୍ୟୁରି ତାପମାତ୍ରା, କ୍ୟୁରି ଡିମାଗ୍ନେଟାଇଜେସନ୍ ପଏଣ୍ଟ |","কুৰি পইণ্ট, কুৰি তাপমাত্ৰা, কুৰি বিচুম্বকীয়কৰণ পইণ্ট"
କ୍ୟୁରି,curie
stream ରଣା,নিজৰা
ସଂଖ୍ୟା କିମ୍ବା ପ୍ରତୀକ ସହିତ ଅକ୍ଷର ମଧ୍ଯ ବ୍ୟବହାର କରି,সংখ্যালঘু ধাৰা
ବଣ୍ଟନ,বিতৰণ
ବକ୍ରତା,বক্ৰতা
ବକ୍ର ବକ୍ର ରେଖା |,বক্ৰ বক্ৰ ৰেখা
ବକ୍ର,বক্ৰ
ବକ୍ର ଦଣ୍ଡିକା |,বক্ৰ বাৰ
ବକ୍ର ପୃଷ୍ଠା |,বক্ৰ পৃষ্ঠা
ଅଭିବୃଦ୍ଧି ବକ୍ର,বৃদ্ধিৰ বক্ৰ
curvilinear,বক্ৰৰেখা
"ପର୍ଫୋରେଟର, କାଟିବା |","ছিদ্ৰকাৰী, কাটিব পৰা"
ଶେଷ ଜୋନ୍ |,শেষৰ মণ্ডল
ଶେଷ ଆବୃତ୍ତି,শেষ কম্পাঙ্ক
ଶେଷ ବିନ୍ଦୁ,শেষ বিন্দু
ଟର୍ମିନାଲ୍ ପଏଣ୍ଟ ବେଗ |,টাৰ্মিনেল পইণ্ট বেগ
ଟର୍ମିନାଲ୍ ଭୋଲଟେଜ୍,টাৰ্মিনেল ভল্টেজ
"ପ୍ରଦର୍ଶନକାରୀ, ପ୍ରଦର୍ଶନକାରୀ","পৰিৱেশনকাৰী, পৰিবেশক"
ସାଇବରନେଟିକ୍ସ |,চাইবাৰনেটিক্স
"ଚକ୍ର, ଚକ୍ର, ଚକ୍ର","চক্ৰ, চক্ৰ, চক্ৰ"
ପ୍ରତି ସେକେଣ୍ଡରେ ଚକ୍ର |,প্ৰতি ছেকেণ্ডত চক্ৰ
"ସାଇକ୍ଲିକ୍, ସାଇକ୍ଲିକ୍ |","চক্ৰীয়, চক্ৰীয়"
ସ୍ପିନ୍,ঘূৰ্ণন
ସାଇକ୍ଲିକ୍ ପେଣ୍ଡୁଲମ୍ |,চক্ৰীয় পেণ্ডুলাম
ସାଇକ୍ଲୋଟ୍ରନ୍ |,চাইক্লট্ৰন
ସାଇକ୍ଲୋଟ୍ରନ୍ ଫ୍ରିକ୍ୱେନ୍ସି |,চাইক্লট্ৰন কম্পাঙ্ক
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର","চিলিণ্ডাৰ, চিলিণ্ডাৰ"
"ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର ଆକୃତି, ସିଲିଣ୍ଡର, ସିଲିଣ୍ଡର |","নলাকাৰ, চিলিণ্ডাৰৰ আকৃতি, চিলিণ্ডাৰ, চিলিণ্ডাৰ"
ସିଲିଣ୍ଡର ହାରମୋନିକ୍ |,চিলিণ্ডাৰ হাৰমনিক
ଓଦା,তিতি যোৱা
ସରଳ ହରମୋନିକ୍ ଦୋହରିବା |,ডেম্প কৰা সৰল হাৰমনিক দোলন
ଡ୍ୟାମ୍ପର୍ |,ডেম্পাৰ
ଡାନିଏଲ୍ ସେଲ୍ |,ডেনিয়েল কোষ
ଅନ୍ଧାର,অন্ধকাৰ
"ଦାନ କରାଯାଇଥିବା ସମ୍ବଳ, ଅଧିନସ୍ଥ ଉତ୍ସ, ଟ୍ରଷ୍ଟ ଉତ୍ସ |","সম্পদ সম্পদ, সম্পদ সম্পদ, বিশ্বাস সম্পদ"
"କ୍ଷୟ ଉତ୍ପାଦକ, କ୍ଷୀର ଉତ୍ପାଦିତ, ପିତାମାତା, ବଂଶଧର |","পচন উৎপাদক, গাখীৰ উৎপাদিত, পিতৃ-মাতৃ, বংশধৰ"
ଡେଭିସନ୍ ଗରମ ପରୀକ୍ଷଣ |,ডেভিছন হটাৰ পৰীক্ষা
D.C. (ନିର୍ଦ୍ଦେଶନାମା),ডি.চি.(নিৰ্দেশনা)
ନିଷ୍କ୍ରିୟ ଅଂଶ |,নিষ্ক্ৰিয় অংশ
ନୀରବ ସ୍ଥାନ |,নিস্তব্ধ দাগ
de bragli ତରଙ୍ଗଦ eng ର୍ଘ୍ୟ |,de bragli তৰংগদৈৰ্ঘ্য
ଦେବେ ଚରିତ୍ରଗତ ତାପମାତ୍ରା |,ডেবাই বৈশিষ্ট্যপূৰ্ণ তাপমাত্ৰা
"ଡେବି ଲମ୍ବ, ଡେବି ଦୂରତା |","দেবায় দৈৰ্ঘ্য, দেবায় দূৰত্ব"
debt ଣ-ଛୁଟି,debt-recess
କ୍ଷୟ,পচি যোৱা
କ୍ଷୟ ସୂଚକାଙ୍କ |,ক্ষয় সূচকাংক
diluent,পাতলকাৰী
retard,retard
ବିରାମ ସମୟ,বিৰতি সময়
ଡେସିବଲ୍ |,ডেচিবেল
ଡେସିବେଲୋମିଟର |,ডেচিবেলোমিটাৰ
"ଦଶମିକ, ଦଶମିକ","দশমিক, দশমিক"
ବର୍ଗୀକରଣ,শ্ৰেণীবিভাজন
"ଉତ୍ତେଜନା, ବିପ୍ଳବ, କାର୍ଯ୍ୟ, ହ୍ରାସ |","উত্তাল, বিপ্লৱ, উদ্যোগ, অৱক্ষয়"
ଆଇସୋମେଟ୍ରିକ୍ ସର୍କଲ୍ |,সমমিতি বৃত্ত
ଡିକୋଡର୍ |,ডিকোডাৰ
"ବିଚ୍ଛେଦ, ବିଲୋପ |","পচন, দ্ৰৱীভূত"
ସଙ୍କୋଚନ |,ডিকম্প্ৰেছন
ପ୍ରଦୂଷଣ,বিশুদ্ধকৰণ
ଅଳଙ୍କାର |,অলংকাৰ
ସଂଯୋଗ,সংযোজন
ହ୍ରାସ କାର୍ଯ୍ୟ,ডিমিনিচিং ফাংচন
ପାଣିପାଗ,বতৰৰ পৰিৱৰ্তন
ଉଲ୍ଲଂଘନ |,উলংঘা
ଉପଫ୍ଲୋର |,উপমহলা
ଗଭୀର ସ୍ଥାନ,গভীৰ স্থান
derivation,ব্যুৎপত্তি
"ତ୍ରୁଟି, ତ୍ରୁଟି, କ୍ଷତି, ଅଭାବ |","দোষ, ভুল, ক্ষতি, অভাৱ"
ଭୁଲ,ভুল কৰা
ରୋଗ ପ୍ରତିରୋଧକ ଶକ୍ତି |,ৰোগ প্ৰতিৰোধ ক্ষমতা
ସୀମିତ ଦ୍ୱାର |,লিমিটাৰ দুৱাৰ
"ସଂଜ୍ଞା, ସ୍ୱଚ୍ଛତା, ନିଷ୍ଠା","সংজ্ঞা, স্পষ্টতা"
deflect,বিচ্যুত কৰক
ଡିଫ୍ଲେକ୍ଟର୍ |,ডিফ্লেক্টৰ
"ବିଘ୍ନ, ବିଘ୍ନ","বিক্ষেপণ, বিক্ষেপণ"
ତ୍ରୁଟିପୂର୍ଣ୍ଣ ଧ୍ୟାନ |,বিক্ষিপ্ত ফোকাচ
ଡିଫ୍ଲେକ୍ସନ୍-ଡବଲ୍ ଦର୍ପଣ |,ডিফ্লেকচন-ডাবলেট মিৰ&#39;ৰ
ଡିଫ୍ଲେକ୍ସନ୍ ଜୋନ୍ |,বিক্ষেপণ অঞ্চল
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରଭାବିତ ବିଘ୍ନ |,মাধ্যাকৰ্ষণ-প্ৰভাৱিত বিক্ষেপণ
ଡିଫ୍ଲେକ୍ସନ୍ ପ୍ଲେଟ୍ |,বিক্ষেপণ প্লেট
ଧ୍ୟାନ ଦିଅନ୍ତୁ |,ধ্যান কেন্দ্ৰিত
ବିକଳାଙ୍ଗତା |,বিকৃতি
"ବିକୃତି, ବିକୃତି","বিকৃতি, বিকৃতি"
ଭିଗାସନ୍ |,ভিগাছন
"ଦୁଷ୍କର୍ମ, ଅବସାଦ |","debauchery, অশ্লীলতা"
"ଅପବିତ୍ର ହେବାକୁ (ver।), ଅବକ୍ଷୟ (n।), ଅବକ୍ଷୟ (v।)","অশুচি কৰা (ver.), অৱক্ষয় কৰা (n.), অৱক্ষয় কৰা (v.)"
ବର୍ଜ୍ୟବସ୍ତୁ,পেলনীয়া গেছ
"ଘୃଣ୍ୟତା, ଆଫାସିଆ, ବଞ୍ଚିତତା, ବଞ୍ଚିତତା |","aberration, aphasia, বঞ্চনা, বঞ্চনা"
ସନ୍ତୋଷଜନକ,সন্তুষ্টিদায়ক
"ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ଡିଗ୍ରୀ, ଡିଗ୍ରୀ, ପରିମାଣ, ସଂଖ୍ୟା","ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, ডিগ্ৰী, ডিগ্ৰী, পৰিমাণ, লৱ"
ଏକାଗ୍ରତା-ଭଲ୍ୟୁମ୍,ঘনত্ব-আয়তন
ବିଚ୍ଛେଦ ପରିମାଣ |,বিচ্ছিন্নতা পৰিমাণ
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,স্বাধীনতাৰ মাত্ৰা। স্বাধীনতাৰ মাত্ৰা
ଆୟନାଇଜେସନ୍ ପରିମାଣ |,আয়নীয়কৰণৰ পৰিমাণ
ପୋଲାରାଇଜେସନ୍ ର ତୀବ୍ରତା |,মেৰুকৰণৰ পৰিমাণ
ସଠିକତା ପରିମାଣ,নিখুঁততাৰ পৰিমাণ
ଡିହମାଇଡିଫିକେସନ୍,ডিহুমিডিফিকেশন
deionization,বিআয়নীয়কৰণ
ବିଳମ୍ବ,পলম কৰা
belated,বিলম্বিত
ଲୋକାଲାଇଜେସନ୍,স্থানীয়কৰণ
ଡେଲଟା ଫଙ୍କସନ୍,ডেল্টা ফাংচন
demagnetization,বিচুম্বকীয়কৰণ
demagnetized ବକ୍ର,বিচুম্বকীয় বক্ৰ
demagnetizer,ডিমেগনেটাইজাৰ
demodulation,ডিমডুলেচন
ଘନ କୁହୁଡି |,ঘন ভিৰ
ଘନତା ଗେଜ,ঘনত্ব গেজ
"ଘନତା, ଘନତା","ঘনত্ব, ঘনত্ব"
ଅବନତି ସ୍ତର,মূল্য হ্ৰাসৰ স্তৰ
ହ୍ରାସ ଜୋନ୍ |,ডিপ্লিচন জ&#39;ন
ଡିପୋଲାରାଇଜେସନ୍,বিমেৰুকৰণ
ଡିପୋଲାରାଇଜଡ୍ |,ডিমেৰুকৃত
ଡିପୋଲାରାଇଜର,ডিপোলাৰাইজাৰ
"କ୍ଷେତ୍ରର ଗଭୀରତା, କ୍ଷେତ୍ରର ଗମ୍ଭୀରତା |","ক্ষেত্ৰৰ গভীৰতা, ক্ষেত্ৰৰ তীব্ৰতা"
"ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍, ଉତ୍ପନ୍ନ ପୋଲାରୋଗ୍ରାମ୍ |","ব্যুৎপন্ন মেৰুগ্ৰাম, ব্যুৎপন্ন মেৰুগ্ৰাম"
ପ୍ରାପ୍ତ,ব্যুৎপত্তি কৰা হৈছে
"ଅବତରଣ, ଅବତରଣ","অৱতৰণ কৰা, অৱতৰণ কৰা"
"ବଂଶ, ବଂଶ","বংশ, বংশ"
"ବର୍ଣ୍ଣନା, ନିର୍ମାଣ, ଚିତ୍ର","বৰ্ণনা, নিৰ্মাণ, আঁকিব"
ଭେଦ,হৰ
"ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।) ଡିଜାଇନ୍ କରିବାକୁ, ଡିଜାଇନ୍ କରିବାକୁ (n।)","ডিজাইন কৰা, ডিজাইন কৰা (n.) ডিজাইন কৰা, ডিজাইন কৰা (n.)"
ବିନାଶ,ধ্বংস
ବିନାଶକାରୀ ହସ୍ତକ୍ଷେପ |,ধ্বংসাত্মক হস্তক্ষেপ
"ବିନାଶକାରୀ, ବିନାଶକାରୀ |","ধ্বংসাত্মক, ধ্বংসাত্মক"
"ପରିଚୟ, ଚିହ୍ନଟ","চিনাক্তকৰণ, ধৰা পেলোৱা"
ସଂଗ୍ରହକାରୀ,সংগ্ৰাহক
ନିର୍ଣ୍ଣୟ,ডিটাৰ্মিনিজম
ନିର୍ଣ୍ଣୟକାରୀ,নিৰ্ণায়ক
ନିଷ୍ଠା,সংকল্প
ନିର୍ଣ୍ଣୟ କରିବାକୁ,নিৰ্ধাৰণ কৰিবলৈ
ସ୍ଥିର ହୋଇଛି,নিৰূপিত
ଡିଟେରନ୍,ডিউটেৰন
"ପ୍ରକାଶ, ବିକାଶ, ବିକାଶ","প্ৰকাশ, বিকাশ, বিকাশ"
"ବିକାଶକାରୀ, ବିକାଶକାରୀ","ডেভেলপাৰ, ডেভেলপাৰ"
"ବିକାଶ, ବିକାଶ","উন্নয়ন, উন্নয়ন"
ବ୍ୟତିକ୍ରମ,বিচ্যুতি
କାକର,শিশিৰ
କାକର ବିନ୍ଦୁ |,শিশিৰ বিন্দু
ଦକ୍ଷିଣ ପୋଲାରାଇଜର,দক্ষিণ মেৰুকৰণকাৰী
ନିଦାନ ପରୀକ୍ଷା,ডায়েগনষ্টিক পৰীক্ষা
ତ୍ରିକୋଣୀୟ,তিৰ্যক
ଚିତ୍ର,ডায়েগ্ৰাম
ଚିତ୍ର,ডায়েগ্ৰাম
ଡାଏଲ୍ କରନ୍ତୁ |,ডায়েল কৰক
ଡାଇମାଗ୍ନେଟିକ୍ |,ডাইমেগনেটিক
"ଡାଇମାଗ୍ନେଟୋଲୋଜି, ଡାଇମାଗ୍ନେଟିକ୍ ପଦାର୍ଥ |","ডাইমেগনেট&#39;লজী, ডাইমেগনেটিক পদাৰ্থ"
ଡାଇମାଗ୍ନେଟିଜିମ୍ |,ডাইমেগনেটিজম
ବ୍ୟାସ,ব্যাস
ହୀରା ବିପରୀତ |,ডায়েমেট্ৰিকভাৱে বিপৰীত
"ହୀରା, ହୀରା |","হীৰা, হীৰা"
"ଡାଇଫ୍ରାଗମ୍, ଡାଇଫ୍ରାଗମ୍ |",ডায়েফ্ৰাম ডায়েফ্ৰাম
ଉତ୍ତାପ ବିନିମୟ,তাপ বিনিময়
ଉତ୍ତାପ ବିନିମୟ,তাপ বিনিময়
"ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ, ଡାଏଟୋନିକ୍ ସ୍ୱରାଗ୍ରାମ |","ডাইটনিক স্বৰাগ্ৰাম, ডাইটনিক স্বৰাগ্ৰাম"
"ବିଭାଜନ, ଅର୍ଦ୍ଧ-କଳା |","bifurcation, অৰ্ধ-কলা"
ଡିଚ୍ରୋମେଟ୍ ସେଲ୍ |,ডাইক্ৰ&#39;মেট কোষ
