Tamil,Malayalam
வணிக பயன்பாடு,വാണിജ്യ ആപ്ലിക്കേഷൻ
வணிக எழுத்து,വാണിജ്യ സ്വഭാവം
வணிக வழிமுறை தொகுப்பு,കൊമേഴ്സ്യൽ ഇൻസ്ട്രക്ഷൻ സെറ്റ്
பொது இடம்,പൊതു പ്രദേശം
பொது தொகுதி,കോമൺ ബ്ലോക്ക്
பொதுவான வணிக அடிப்படையிலான (கோபோல்),സാധാരണ ബിസിനസ്സ്-ഓറിയന്റഡ് (കോബോൾ)
பொது கேரியர்,സാധാരണ കാരിയർ
பொதுவான கேரியர் பணியகம்,കോമൺ കാരിയർ ബ്യൂറോ
பொதுவான கட்டளை மொழி,കോമൺ കമാൻഡ് ഭാഷ
பொதுவான தொடர்பு அடாப்டர்,സാധാരണ ആശയവിനിമയ അഡാപ്റ്റർ
பொது கட்டுப்பாடு,പൊതു നിയന്ത്രണം
பொதுவான கட்டுப்பாட்டு மாறுதல் ஏற்பாடு,സാധാരണ നിയന്ത്രണ സ്വിച്ചിംഗ് ക്രമീകരണം
பொதுவான கட்டுப்பாட்டு அமைப்பு,സാധാരണ നിയന്ത്രണ സംവിധാനം
பொது பிழை,പൊതു പിശക്
பொது புலம்,പൊതു ഫീൽഡ്
பொது மையம்,സാധാരണ ഹബ്
பொது மொழி,പൊതു ഭാഷ
பொதுவான மொழி குறியீடு,സാധാരണ ഭാഷാ കോഡ്
பொது வழக்கமான,സാധാരണ പതിവ്
பொது பிரிவு,സാധാരണ സെഗ്മെന്റ്
பொது மென்பொருள்,സാധാരണ സോഫ്റ്റ്വെയർ
பொது சேமிப்பு பகுதி,സാധാരണ സംഭരണ ​​ഏരിയ
பொதுவான இலக்கு இயந்திரம்,സാധാരണ ടാർഗെറ്റ് മെഷീൻ
பொதுவான பயனர் சுற்று,സാധാരണ ഉപയോക്തൃ സർക്യൂട്ട്
பொதுவான பயனர் நெட்வொர்க்,സാധാരണ ഉപയോക്തൃ നെറ്റ്വർക്ക്
வகுப்புவாதம்,സാമതം
சொல் செயலாக்க உபகரணங்களைத் தொடர்புகொள்வது,വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ ആശയവിനിമയം നടത്തുന്നു
தொடர்பு,വാര്ത്താവിനിമയം
தகவல்தொடர்பு தழுவல்,ആശയവിനിമയ അഡാപ്റ്റർ
தொடர்பு சேனல்,ആശയവിനിമയ ചാനൽ
தொடர்பு பொதுவான கேரியர்,ആശയവിനിമയ പൊതു കാരിയർ
தொடர்பு கட்டுப்பாட்டு தன்மை,ആശയവിനിമയ പ്രതീകം
தொடர்பு கட்டுப்படுத்தி,ആശയവിനിമയ കണ്ട്രോളർ
தொடர்பு கட்டுப்படுத்தி முனை,ആശയവിനിമയ കൺട്രോളർ നോഡ്
தொடர்பு கட்டுப்பாட்டு அலகு,ആശയവിനിമയ നിയന്ത്രണ യൂണിറ്റ്
தொடர்பு தரவு அமைப்பு,ആശയവിനിമയ ഡാറ്റ സിസ്റ്റം
தொடர்பு இடைமுகம்,ആശയവിനിമയ ഇന്റർഫേസ്
தொடர்பு வரி,ആശയവിനിമയ ലൈൻ
தொடர்பு வரி அடாப்டர்,ആശയവിനിമയ ലൈൻ അഡാപ്റ്റർ
தகவல்தொடர்பு வரி பண்பு,ആശയവിനിമയ ലൈൻ സ്വഭാവം
தொடர்பு இணைப்பு,ആശയവിനിമയ ലിങ്ക്
தொடர்பு கலவை,ആശയവിനിമയ മിശ്രിതം
தொடர்பு முறை கட்டுப்பாடு,ആശയവിനിമയ മോഡ് നിയന്ത്രണം
தொடர்பு மோடம்,ആശയവിനിമയ മോഡം
தொடர்பு நெட்வொர்க்,ആശയവിനിമയ ശൃംഖല
தகவல் தொடர்பு மையம்,കമ്മ്യൂണിക്കേഷൻ സെന്റർ
தகவல் தொடர்பு கணினி,ആശയവിനിമയ കമ്പ്യൂട്ടർ
தகவல் தொடர்பு கட்டுப்படுத்தி,കമ്മ്യൂണിക്കേഷൻ കണ്ട്രോളർ
தகவல் தொடர்பு செயற்கைக்கோள்,ആശയവിനിമയ ഉപഗ്രഹം
தகவல் தொடர்பு பாதுகாப்பு உபகரணங்கள்,ആശയവിനിമയ സുരക്ഷാ ഉപകരണങ്ങൾ
தகவல் தொடர்பு மென்பொருள்,ആശയവിനിമയ സോഫ്റ്റ്വെയർ
தகவல் தொடர்பு துணை அமைப்பு,ആശയവിനിമയ സബ്സിസ്റ്റം
தகவல்தொடர்பு முனையம்,ആശയവിനിമയ ടെർമിനൽ
தொடர்பு கோட்பாடு,ആശയവിനിമയ സിദ്ധാന്തം
சமூக தானியங்கி பரிமாற்றம்,കമ്മ്യൂണിറ്റി ഓട്ടോമാറ്റിക് എക്സ്ചേഞ്ച്
சமூக டயல் அலுவலகம்,കമ്മ്യൂണിറ്റി ഡയൽ ഓഫീസ്
கம்யூட்டேட்டர் துடிப்பு,കമ്മ്യൂട്ടർ പൾസ്
சுருக்க வழிமுறை,കോംപാക്ഷൻ അൽഗോരിതം
வளர்ப்பது,സൃഷ്ടിച്ച്
காம்பாண்டர்,സാദൃശരകം
காம்பாண்டர் தவறாக,കംപാൻഡർ തെറ്റായിടാക്കൽ
துணை கடை  காப்புப்பிரதி,കമ്പാനിയൻറ്  ബാക്കപ്പ്
ஒப்பீட்டாளர்,താരതമ്യക്കാരൻ
ஒப்பீட்டாளர் ஆய்வு,താരതമ്യ അന്വേഷണം
ஒப்பீட்டு அலகு  (= ஒப்பீட்டாளர்),യൂണിറ്റ് താരതമ്യം ചെയ്യുന്നു  (= താരതമ്യക്കാരൻ)
ஒப்பீடு  செயல்பாடு,താരതമം  ശസ്തകിയ
ஒப்பீடு  ஆபரேட்டர்,താരതമം  ടെലഫോണ്ഓപ്പറേറ്റര്
ஒப்பீட்டு சோதனை,താരതമ്യ പരിശോധന
பொருந்தக்கூடிய தன்மை,അനുയോജ്യത
பொருந்தக்கூடிய சோதனை,അനുയോജ്യത പരിശോധന
இணக்கமான,അനുഗുണമായ
இணக்கமான நேரம்  பகிர்வு அமைப்பு,അനുയോജ്യമായ സമയം  പങ്കിടൽ സിസ്റ്റം
தொகுப்பு,സമാഹാരം
தொகுப்பு உதவி,സമാഹരണ സഹായം
தொகுத்து,സമാഹരിക്കുക
கால அளவை தொகுக்கவும்,കംപൈൽ കാലയളവ്
கட்டம்,ഘട്ടം കംപൈൽ
கம்பைலர்,കംപൈലർ
கம்பைலர்-காம்பைலர்,കംപൈലർ-കംപൈലർ
கம்பைலர் டைரக்டிங் சிஸ்டம்,കംപൈലർ ഡയറക്റ്റിംഗ് സിസ്റ്റം
கம்பைலர் டைரெக்டிவ்,കംപൈലർ നിർദ്ദേശം
கம்பைலர் ஜெனரேட்டர்,കംപൈലർ ജനറേറ്റർ
கம்பைலர் இடைமுகம்,കംപൈലർ ഇന്റർഫേസ്
கம்பைலர் மொழி,കംപൈലർ ഭാഷ
கம்பைலர் விருப்பம்,കംപൈലർ ഓപ്ഷൻ
நேரத்தை தொகுக்கவும்,സമയം കംപൈൽ ചെയ്യുക
நேர கண்டறிதலை தொகுக்கவும்,സമയ ഡയഗ്നോസ്റ്റിക്സ് കംപൈൽ ചെയ്യുക
நேர அறிக்கையைத் தொகுக்கவும்,സമയ പ്രസ്താവന കംപൈൽ ചെയ്യുക
தொகுத்தல் காலம்,കംപൈൽ കാലയളവ്
கட்டும் கட்டம்,കംപൈൽ ഘട്ടം
தொகுக்கும் நிரல் (= இணக்கமான),കംപൈൽ പ്രോഗ്രാം (= അഭിനയം)
நேரத்தை தொகுத்தல்,സമാഹരിക്കുന്നു
பூர்த்தி,പൂരക
நிரப்பு செயல்பாடு,പൂരക പ്രവർത്തനം
நிரப்பு ஆபரேட்டர்,പൂരക ഓപ്പറേറ്റർ
பூர்த்தி அடிப்படை,പൂരക അടിത്തറ
பூர்த்தி செய்யப்பட்ட எண் அமைப்பு,പൂർത്തീകരിക്കപ്പെട്ട നമ്പർ സിസ്റ്റം
நிறைவு செய்பவர்,പൂരകൻ
பூர்த்தி,പൂരകമാണ്
நிரப்பு-ஒன்பது,പൂരക-ഒൻപത്
ஒன்றை பூர்த்தி செய்யுங்கள்,ഒരെണ്ണത്തിൽ പൂരകൻ
பூர்த்தி-பத்து,പൂരക-ഓൺ പത്ത്
நிரப்பு-இரண்டு,പൂരകൻ-ഓൺ-ഓൺ
முழுமையான கேரி,പൂർത്തിയാക്കുക
முழுமையான சோதனை,സമ്പൂർണ്ണ പരിശോധന
முழுமையான செயல்பாடு,പൂർത്തിയാക്കുക
முழுமையான வழக்கமான,പൂർണ്ണ പതിവ്
நிறைவு குறியீடு,പൂർത്തീകരണ കോഡ്
சிக்கலான மாறிலி,സങ്കീർണ്ണമായ സ്ഥിരാങ്കം
சிக்கலான தரவு,സങ്കീർണ്ണമായ ഡാറ്റ
சிக்கலான தரவு வகை,സങ്കീർണ്ണമായ ഡാറ്റ തരം
சிக்கலான முடிவெடுக்கும் உருவகப்படுத்துதல்,സങ്കീർണ്ണമായ തീരുമാനം സിമുലേഷൻ
சிக்கலான கோட்பாடு,സങ്കീർണ്ണ സിദ്ധാന്തം
சிக்கலான எண்,സങ്കീർണ്ണ സംഖ്യ
கூறு,ഘടകം
கூறு முகவரி,ഘടക വിലാസം
கூறு செயலி,ഘടക പ്രോസസർ
கலப்பு கன்சோல்,സംയോജിത കൺസോൾ
இணைந்த சுற்று,സംയോജിത സർക്യൂട്ട്
கலப்பு வெளிப்புற சின்னம் அகராதி,സംയോജിത ബാഹ്യ ചിഹ്ന നിഘണ്ടു
கலப்பு தொகுதி,സംയോജിത മൊഡ്യൂൾ
கலப்பு தொகுதி தரவு தொகுப்பு,സംയോജിത മൊഡ്യൂൾ ഡാറ്റ സെറ്റ്
கலப்பு ஆபரேட்டர்,സംയോജിത ഓപ്പറേറ്റർ
கலவை கோப்பு,കോമ്പോസിഷൻ ഫയൽ
கூட்டு நிலை,സംയുക്ത നില
கூட்டு தருக்க உறுப்பு,സംയുക്ത ലോജിക്കൽ ഘടകം
கூட்டு அறிக்கை,സംയുക്ത പ്രസ്താവന
சுருக்க,ഞെക്കുക
அமுக்கி,കംപ്രർ
நிகர சமரசம்,വലയിൽ വിട്ടുവീഴ്ച ചെയ്യുക
கணக்கீட்டு திறன்,കേന്ദ്രം
கணக்கிடக்கூடிய செயல்பாடு,കമ്പ്യൂട്ടർ ചെയ്യാവുന്ന പ്രവർത്തനം
கணக்கீடு,കണക്കുകൂട്ടൽ
கணக்கீட்டு சிக்கலானது,കമ്പ്യൂട്ടേഷണൽ സങ്കീർണ്ണത
கணக்கீட்டு மொழியியல்,കമ്പ്യൂട്ടേഷണൽ ഭാഷാശാസ്ത്രം
கணக்கீட்டு மாதிரி,കമ്പ്യൂട്ടേഷണൽ മോഡൽ
கணக்கீட்டு நிலைத்தன்மை,കമ്പ്യൂട്ടേഷണൽ സ്ഥിരത
கம்ப்யூட் லிமிடெட்,പരിമിതപ്പെടുത്തിയിരിക്കുന്നു
கணக்கீட்டு முறை,കണക്കുകൂട്ടുക മോഡ്
கணினி,കന്വൂട്ടര്
கணினி நிர்வாக பதிவு,കമ്പ്യൂട്ടർ അഡ്മിനിസ്ട്രേറ്റീവ് റെക്കോർഡ്
கணினி உதவி வடிவமைப்பு,കമ്പ്യൂട്ടർ എയ്ഡഡ് ഡിസൈൻ
கணினி உதவி பொறியியல்,കമ്പ്യൂട്ടർ-എയ്ഡഡ് എഞ്ചിനീയറിംഗ്
கணினி உதவி உற்பத்தி,കമ്പ്യൂട്ടർ എയ്ഡഡ് നിർമ്മാണം
கணினி கட்டமைப்பு,കമ്പ്യൂട്ടർ വാസ്തുവിദ്യ
கணினி எண்கணிதம்,കമ്പ്യൂട്ടർ ഗണിതം
கணினி கலை,കമ്പ്യൂട്ടർ ആർട്ട്
கணினி உதவி கல்வி,കമ്പ്യൂട്ടർ അസിസ്റ്റഡ് വിദ്യാഭ്യാസം
கணினி உதவி அறிவுறுத்தல்,കമ്പ്യൂട്ടർ സഹായ നിർദ്ദേശം
கணினி உதவி கற்றல்,കമ്പ്യൂട്ടർ പഠനത്തെ സഹായിക്കുന്നു
கணினி உதவி மேலாண்மை,കമ്പ്യൂട്ടർ അസിസ്റ്റഡ് മാനേജുമെന്റ്
கணினி உதவி கற்பித்தல்,കമ്പ്യൂട്ടർ അസിസ്റ്റഡ് ടീച്ചിംഗ്
கணினி அடிப்படையிலான ஆட்டோமேஷன்,കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള ഓട്ടോമേഷൻ
கணினி அடிப்படையிலான கல்வி,കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള വിദ്യാഭ്യാസം
கணினி அடிப்படையிலான கற்றல்,കമ്പ്യൂട്ടർ അടിസ്ഥാനമാക്കിയുള്ള പഠനം
கணினி பணியகம்,കമ്പ്യൂട്ടർ ബ്യൂറോ
கணினி சுற்று,കമ്പ്യൂട്ടർ സർക്യൂട്ട്
கணினி குறியீடு,കമ്പ്യൂട്ടർ കോഡ്
கணினி தொடர்பு,കമ്പ്യൂട്ടർ ആശയവിനിമയം
கணினி கான்பரன்சிங்,കമ്പ്യൂട്ടർ കോൺഫറൻസിംഗ്
கணினி உள்ளமைவு,കമ്പ്യൂട്ടർ കോൺഫിഗറേഷൻ
கணினி கன்சோல்,കമ്പ്യൂട്ടർ കൺസോൾ
கணினி கட்டுப்பாடு,കമ്പ്യൂട്ടർ നിയന്ത്രണം
கணினி குற்றம்,കമ്പ്യൂട്ടർ കുറ്റകൃത്യം
கணினி குறியாக்கவியல்,കമ്പ്യൂട്ടർ ക്രിപ്റ്റോഗ്രഫി
கணினி சார்ந்த மொழி,കമ്പ്യൂട്ടർ ആശ്രിതനായ ഭാഷ
கணினி டொமைன்,കമ്പ്യൂട്ടർ ഡൊമെയ്ൻ
கணினி டூப்ளக்ஸ்,കമ്പ്യൂട്ടർ ഡ്യുപ്ലെക്സ്
கணினி சமன்பாடு,കമ്പ്യൂട്ടർ സമവാക്യം
கணினி நிபுணர்,കമ്പ്യൂട്ടർ വിദഗ്ദ്ധൻ
கணினி வடிவமைப்பு,കമ്പ്യൂട്ടർ ഫോർമാറ്റിംഗ്
கணினி விளையாட்டு,കമ്പ്യൂട്ടർ ഗെയിം
கணினி உருவாக்கிய வரைபடம்,കമ്പ്യൂട്ടർ സൃഷ്ടിച്ച മാപ്പ്
கணினி தலைமுறை,കമ്പ്യൂട്ടർ തലമുറ
கணினி வரைகலை,കമ്പ്യൂട്ടർ ഗ്രാഫിക്സ്
கணினி வன்பொருள்,കമ്പ്യൂട്ടർ ഹാർഡ്വെയർ
கணினி சுயாதீன மொழி,കമ്പ്യൂട്ടർ സ്വതന്ത്ര ഭാഷ
கணினி அறிவுறுத்தல்,കമ്പ്യൂട്ടർ നിര്ദ്ദേശം
கணினி  ஆணையக் குறியீடு,കന്വൂട്ടര്  ഇൻസ്ട്രക്ഷൻ കോഡ്
கணினி  வழிமுறைகள் தொகுப்பு,കന്വൂട്ടര്  നിർദ്ദേശ സെറ്റ്
கணினி  இடைமுக அலகு,കന്വൂട്ടര്  ഇന്റർഫേസ് യൂണിറ്റ്
கணினிவாதிகள்,കമ്പ്യൂട്ടറിസ്റ്റ്
கணினிமயமாக்கல்,കമ്പ്യൂട്ടറൈസേഷൻ
கணினி மொழி,കമ്പ്യൂട്ടർ ഭാഷ
கணினி  மொழி சின்னம்,കന്വൂട്ടര്  ഭാഷാ ചിഹ്നം
கணினி கற்றல்,കമ്പ്യൂട്ടർ പഠനം
கணினி கடிதம்,കമ്പ്യൂട്ടർ കത്ത്
கணினி லிமிடெட்,കമ്പ്യൂട്ടർ പരിമിത
கணினி  பராமரிப்பு,കന്വൂട്ടര്  പരിപാലനം
கணினி  நிர்வகிக்கப்பட்டது  வழிமுறைகள்,കന്വൂട്ടര്  ചുറ്റിനടന്നത്  നിര്ദ്ദേശം
கணினி  மைக்ரோகிராஃபிக்ஸ்,കന്വൂട്ടര്  മൈക്രോഗ്രാഫിക്സ്
கணினி இசை,കമ്പ്യൂട്ടർ സംഗീതം
கணினி வலையமைப்பு,കമ്പ്യൂട്ടർ ശൃംഖല
கணினி எண் கட்டுப்பாடு,കമ്പ്യൂട്ടർ സംഖ്യാ നിയന്ത്രണം
கணினி செயல்பாடு,കമ്പ്യൂട്ടർ പ്രവർത്തനം
கணினி சார்ந்த மொழி,കമ്പ്യൂട്ടർ ഓറിയന്റഡ് ഭാഷ
கணினி வெளியீடு,കമ്പ്യൂട്ടർ .ട്ട്പുട്ട്
கணினி வெளியீட்டு மைக்ரோஃபில்ம்,കമ്പ്യൂട്ടർ output ട്ട്പുട്ട് മൈക്രോഫിലിം
கணினி செயல்திறன்,കമ്പ്യൂട്ടർ പ്രകടനം
கணினி அச்சுப்பொறி,കമ്പ്യൂട്ടർ പ്രിന്റർ
கணினி நிரல்,കമ്പ്യൂട്ടർ പ്രോഗ്രാം
கணினி நிரல் சிறுகுறிப்பு,കമ്പ്യൂട്ടർ പ്രോഗ്രാം വ്യാഖ്യാനം
கணினி நிரல் தோற்றம்,കമ്പ്യൂട്ടർ പ്രോഗ്രാം ഉത്ഭവം
கணினி அறிவியல்,കമ്പ്യൂട്ടർ സയൻസ്
கணினி பாதுகாப்பு,കമ്പ്യൂട്ടർ സുരക്ഷ
கணினி பகிர்வு,കമ്പ്യൂട്ടർ പങ്കിടൽ
கணினி உருவகப்படுத்துதல்,കമ്പ്യൂട്ടർ സിമുലേഷൻ
கணினி சிமுலேட்டர்,കമ്പ്യൂട്ടർ സിമുലേറ്റർ
கணினி மென்பொருள்,കമ്പ്യൂട്ടർ സോഫ്റ്റ് വെയർ
கணினி நிபுணர்,കമ്പ്യൂട്ടർ സ്പെഷ്യലിസ്റ്റ്
கணினி அமைப்பு,കമ്പ്യൂട്ടർ സിസ്റ്റം
கணினி அமைப்பு தணிக்கை,കമ്പ്യൂട്ടർ സിസ്റ്റം ഓഡിറ്റ്
கணினி தொழில்நுட்பம்,കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ
கணினி முனையம்,കമ്പ്യൂട്ടർ ടെർമിനൽ
கணினி நேரம்,കമ്പ്യൂട്ടർ സമയം
கணினி சொல்,കമ്പ്യൂട്ടർ വാക്ക്
கணினி மையம்,കമ്പ്യൂട്ടിംഗ് കേന്ദ്രം
கணினி உறுப்பு,കമ്പ്യൂട്ടിംഗ് ഘടകം
கணினி சக்தி,കമ്പ്യൂട്ടിംഗ് പവർ
கணினி அமைப்பு,കമ്പ്യൂട്ടിംഗ് സിസ്റ്റം
ஒன்றிணைக்கவும்,സംയോജിതമാക്കുക
ஒருங்கிணைந்த தரவு தொகுப்பு,സംയോജിത ഡാറ്റ സെറ്റ്
இணைந்த விசை,സംയോജിത കീ
இணைத்தல்,കണിതത
ஒருங்கிணைப்பு தன்மை,സംയോജന സ്വഭാവം
செறிவூட்டப்பட்ட செய்தி,ഏകാഗത സന്ദേശം
செறிவு,ഏകാഗത
செறிவு,ഏകാഗത
செறிவு முனைய இடையக,കോൺസെൻട്രേറ്റർ ടെർമിനൽ ബഫർ
கருத்து கற்றல்,കൺസെപ്റ്റ് പഠനം
கருத்துரு மாதிரி,ആശയപരമായ മോഡൽ
ஒத்திசைவு,അനുബന്ധം
ஒத்திசைவு,യോജിച്ച
ஒரே நேரத்தில்,യോജിച്ച
ஒரே நேரத்தில் செயல்பாடு,ഒരേസമയം പ്രവർത്തനം
ஒரே நேரத்தில் செயலாக்கம்,ഇക്കോട്രന്റ് പ്രോസസ്സിംഗ്
நிபந்தனை சட்டசபை,സോപാധിക അസംബ്ലി
நிபந்தனை சட்டசபை வெளிப்பாடு,സോപാധികമായ അസംബ്ലി എക്സ്പ്രഷൻ
நிபந்தனை சட்டசபை அறிவுறுத்தல்,സോപാധികമായ നിയമസഭാ നിർദ്ദേശം
நிபந்தனை கிளை அறிவுறுத்தல்,സോപാധിക ബ്രാഞ്ച് നിർദ്ദേശം
நிபந்தனை முறிவு,സോപാധിക ബ്രേക്ക്പോയിന്റ്
நிபந்தனை,സോപാധികമായ
நிபந்தனை முறிவு அறிவுறுத்தல்,സോപാധിക ബ്രേക്ക്പോയിന്റ് നിർദ്ദേശം
நிபந்தனை என்ட்ரோபி,സോപാധിക എൻട്രോപ്പി
நிபந்தனை வெளிப்பாடு,സോപാധിക പദപ്രയോഗം
நிபந்தனை உட்குறிப்பு செயல்பாடு,സോപാധിക ഐസിഷൻ പ്രവർത്തനം
நிபந்தனை தகவல் உள்ளடக்கம்,സോപാധിക വിവര ഉള്ളടക്കം
நிபந்தனை ஜம்ப்,സോപാധിക ജമ്പ്
நிபந்தனை ஜம்ப் அறிவுறுத்தல்,സോപാധിക ജമ്പ് നിർദ്ദേശം
நிபந்தனை ஆபரேட்டர்,സോപാധിക ഓപ്പറേറ്റർ
நிபந்தனை அறிக்கை,സോപാധിക പ്രസ്താവന
நிபந்தனை நிறுத்த வழிமுறை,സോപാധിക സ്റ്റോപ്പ് നിർദ്ദേശം
நிபந்தனை பரிமாற்ற வழிமுறை,സോപാധിക കൈമാറ്റ നിർദ്ദേശം
நிபந்தனை மாறி,സോപാധിക വേരിയബിൾ
நிபந்தனை செல்,കണ്ടീഷൻ സെൽ
நிபந்தனை குறியீடு,അവസ്ഥ കോഡ്
நிபந்தனைக்குட்பட்ட சுற்று,കണ്ടീഷൻ ചെയ്ത സർക്യൂട്ട്
கண்டிஷனிங்,കണ്ടീഷനിംഗ്
கண்டிஷனிங் உபகரணங்கள்,കണ്ടീഷനിംഗ് ഉപകരണങ്ങൾ
நிபந்தனை பட்டியல்,അവസ്ഥ പട്ടിക
நிபந்தனை பெயர்,അവസ്ഥയുടെ പേര്
நிபந்தனை பெயர் நிலை,കണ്ടീഷന്റെ പേര് അവസ്ഥ
நிபந்தனை முன்னொட்டு,അവസ്ഥ പ്രിഫിക്സ്
மாநாட்டு கட்டுப்பாடு (= உணர்திறன் கட்டுப்பாடு),കോൺഫറൻസ് നിയന്ത്രണം (= സംവേദനക്ഷമത നിയന്ത്രണം)
தன்னம்பிக்கை அளவு,അത്മവിശ്വാസത്തിന്റെ അളവ്
ரகசியத்தன்மை,രഹസ്യാത്മകത
உள்ளமைவு,കോൺഫിഗറേഷൻ
உள்ளமைவு பிரிவு,കോൺഫിഗറേഷൻ വിഭാഗം
உறுதிப்படுத்தல்,സ്ഥിരീകരണം
குழப்ப மேட்ரிக்ஸ்,ആശയക്കുഴപ്പം മാട്രിക്സ്
நெரிசல்,നിബിഡത
இணைத்தல்,സംയോജിപ്പിക്കുക
இணைக்கப்பட்ட குறிப்பு,കണക്റ്റുചെയ്ത റഫറൻസ്
இணைக்கப்பட்ட சேமிப்பு,ബന്ധിപ്പിച്ച സംഭരണം
செயல்பாட்டை இணைக்கவும்,കണക്റ്റ് പ്രവർത്തനം
இணைக்கும் ஏற்பாடு,ക്രമീകരണം ബന്ധിപ്പിക്കുന്നു
ஏற்பாடு சேவையை இணைக்கிறது,ക്രമീകരണ സേവനം ബന്ധിപ്പിക്കുന്നു
இணைப்பு,കൂട്ടുകെട്ട്
இணைப்பு,കണക്റ്റീവ്
இணைப்பு,കണക്റ്റർ
நேரத்தை இணைக்கவும்,കണക്റ്റുചെയ്യുക
தொடர்ச்சியாக,തുടർച്ചകരമായ
தொடர்ச்சியான செயல்பாடு,തുടർച്ചയായ പ്രവർത്തനം
தொடர்ச்சியான வரிசை கணினி,തുടർച്ചയായ ശ്രേണി കമ്പ്യൂട്ടർ
இதன் விளைவு நிலைத்தன்மையைக் கண்டறிதல்,പരിണതഫലങ്ങൾ സ്ഥിരത പരിശോധന കണ്ടെത്തുന്നു
கன்சோல்,കൺസോൾ
சொல்-செயலாக்க உபகரணங்களை கன்சோல்,കൺസോൾ വേഡ് പ്രോസസ്സിംഗ് ഉപകരണങ്ങൾ
ஒருங்கிணைப்பு,ഏകീകരണം
ஒருங்கிணைப்பு,കൺകോളിഡേറ്റർ
நிலையான பகுதி,സ്ഥിരമായ ഏരിയ
நிலையான வழிமுறை,സ്ഥിരമായ നിർദ്ദേശം
நிலையான நீள புலம்,നിരന്തരമായ നീളം ഫീൽഡ്
நிலையான விகித குறியீடு,നിരന്തരമായ റാനു കോഡ് കോഡ്
நிலையான சேமிப்பு,സ്ഥിരമായ സംഭരണം
நிலையான சொல்,സ്ഥിരമായ വാക്ക്
கட்டுப்படுத்தப்பட்ட தொகுப்பு,നിയന്ത്രിത സെറ്റ്
கட்டுப்பாடு,നിയന്ത്രണം
உரை உள்ளது,വാചകം അടങ്ങിയിരിക്കുന്നു
உள்ளடக்கம்,സന്തുഷ്ടമായ
உள்ளடக்க முகவரி சேமிப்பு (= துணை சேமிப்பு),ഉള്ളടക്കം അഭിസംബോധന ചെയ്ത സംഭരണം (= അസോസിയേറ്റീവ് സ്റ്റോറേജ്)
உள்ளடக்க ஆய்வு,ഉള്ളടക്ക വിശകലനം
சர்ச்சை,തർക്കം
சர்ச்சை அமைப்பு,തർക്ക സംവിധാനം
உள்ளடக்க பட்டியல்,ഉള്ളടക്ക പട്ടിക
சூழல்,സന്ദര്ഭം
சூழல் எடிட்டிங்,സന്ദർഭ എഡിറ്റിംഗ്
சூழல் ஆசிரியர்,സന്ദർഭ എഡിറ്റർ
சூழல் இலவச மொழி,സന്ദർഭം രഹിത ഭാഷ
சூழல் இலவச அமைப்பு,സന്ദർഭം സ്വതന്ത്ര ഘടന
சூழல் உணர்திறன் மொழி,സന്ദർഭം സെൻസിറ്റീവ് ഭാഷ
சூழல் அறிவிப்பு,സന്ദർഭോചിത പ്രഖ്യാപനം
தற்செயல் செயல்முறை,ആകസ്മിക നടപടിക്രമം
தொடர்ச்சியான அட்டை,തുടർച്ച കാർഡ്
தொடர்ச்சியான சோதனை,തുടർച്ച പരിശോധന
தொடர்ச்சியான வடிவம்,തുടർച്ചയായ രൂപം
தொடர்ச்சியான படிவ அட்டை,തുടർച്ചയായ ഫോം കാർഡ്
தொடர்ச்சியான படிவங்கள் காகிதம்,തുടർച്ചയായ ഫോമുകൾ പേപ്പർ
தொடர்ச்சியான செயல்முறை கட்டுப்பாடு,തുടർച്ചയായ പ്രക്രിയ നിയന്ത്രണം
தொடர்ச்சியான உருவகப்படுத்துதல்,തുടർച്ചയായ സിമുലേഷൻ
தொடர்ச்சியான கணினி மாடலிங் திட்டம்,തുടർച്ചയായ സിസ്റ്റം മോഡലിംഗ് പ്രോഗ്രാം
தொடர்ச்சியான கணினி உருவகப்படுத்துதல் மொழி,തുടർച്ചയായ സിസ്റ്റം സിമുലേഷൻ ഭാഷ
விளிம்பு மாதிரி,കോണ്ടൂർ മോഡൽ
மாறுபாடு,അന്തരം
மாறுபட்ட கூர்மைப்படுத்துதல்,സ്വമേധയാ മൂർച്ചയുള്ള
கட்டுப்பாடு,ഭരണം
கட்டுப்பாட்டு பகுதி,നിയന്ത്രണ പ്രദേശം
பிட் கட்டுப்பாட்டு,കൺട്രോൾ ബിറ്റ്
கட்டுப்பாட்டு தொகுதி,നിയന്ത്രണ ബ്ലോക്ക്
கட்டுப்பாட்டு பஸ்,നിയന്ത്രണ ബസ്
கட்டுப்பாட்டு பைட்,നിയന്ത്രിക്കുക
கட்டுப்பாட்டு அட்டை,കാർഡ് നിയന്ത്രിക്കുക
கட்டுப்பாட்டு தன்மை,പ്രതീകം നിയന്ത്രിക്കുക
கட்டுப்பாட்டு சுற்று,നിയന്ത്രണ സർക്യൂട്ട്
கட்டுப்பாட்டு எழுத்தர்,കൺട്രോൾ ക്ലർക്ക്
கட்டளை மொழியைக் கட்டுப்படுத்துங்கள்,കമാൻഡ് ഭാഷ നിയന്ത്രിക്കുക
