Kannada,Bengali
ನಿರ್ಬಂಧಿತ ಆಪರೇಟರ್,সীমাবদ্ধ অপারেটর
ನಿರ್ಬಂಧಿತ ಹೇಳಿಕೆ,সীমাবদ্ধ বিবৃতি
ಚಾಲಕ,ড্রাইভার
"1.ದೂರ ಸಮ್ಮೇಳನ, 2. ಸಮ್ಮೇಳನ","1. দূরবর্তী সম্মেলন, 2. সম্মেলন"
ಗೌಪ್ಯತೆ,গোপনীয়তা
"1.ಸಂರಚನೆ, 2.ಸಂರಚನೆ","1. কনফিগারেশন, 2. কনফিগারেশন"
ದಟ್ಟಣೆ,যানজট
ಸಂಯೋಜನೆ,সংমিশ্রণ
ಸಂಪರ್ಕ ವೇಗ,সংযোগের গতি
ಸಂಪರ್ಕ,সংযোগ
ಸಂಪರ್ಕವಿಲ್ಲದ ಸಂವಹನ,সংযোগহীন যোগাযোগ
ಸಂಬಂಧ ಬಿಡುಗಡೆ,অধিভুক্তি প্রকাশ
ಸಂಪರ್ಕ,সংযোগ
"1.ಕನೆಕ್ಟರ್, 2.ಕನೆಕ್ಟರ್","1. সংযোগকারী, 2. সংযোগকারী"
ಸತತವಾಗಿ,একটানা
ಅನುಸರಿಸು,অনুসরণ করা
ಕನ್ಸೋಲ್,কনসোল
ಬಲವರ್ಧನೆ,একত্রীকরণের
"1.ನಿಯೋಜನೆ, 2. ನಿರಂತರ","1.অ্যাসাইনমেন্ট, 2. ধ্রুবক"
ನಿರಂತರ ಸೂಚನೆ,ধ্রুবক নির্দেশ
ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ,সীমাবদ্ধ
ನಿರ್ಮಾಣಕಾರ,নির্মাণকারী
ಮಡಕೆ,পাত্র
"1. ಪರಿವಿಡಿ, 2. ಆಯ್ದ ಭಾಗಗಳು","1. বিষয়বস্তু, 2. উদ্ধৃতি"
ಸಂದರ್ಭ,প্রসঙ্গ
ಸಂದರ್ಭ ಮುಕ್ತ ವ್ಯಾಕರಣ (cfg),প্রসঙ্গ মুক্ত ব্যাকরণ (cfg)
ಸಂದರ್ಭ ಸ್ವಿಚ್,প্রসঙ্গ সুইচ
"1.ಸಾಂದರ್ಭಿಕ, 2. ಅನಿಶ್ಚಿತ","1. নৈমিত্তিক, 2. কন্টিনজেন্ট"
ವ್ಯತ್ಯಾಸ,অসঙ্গতি
ಕಾಂಟ್ರಾಸ್ಟ್,বিপরীত
ನಿಯಂತ್ರಣ,নিয়ন্ত্রণ
ಧಾರಕ ವಲಯ,কন্টেনমেন্ট জোন
ನಿಯಂತ್ರಣ ಬಿಟ್,নিয়ন্ত্রণ বিট
ನಿಯಂತ್ರಕ ಬಸ್,নিয়ামক বাস
ನಿಯಂತ್ರಣ ಕಾರ್ಡ್,নিয়ন্ত্রণ কার্ড
ನಿಯಂತ್ರಣ ಸರ್ಕ್ಯೂಟ್,নিয়ন্ত্রণ বর্তনী
ನಿಯಂತ್ರಣ ಚಕ್ರ,নিয়ন্ত্রণ চাকা
"1. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್, 2. ಕಂಟ್ರೋಲ್ ಇಂಜಿನಿಯರಿಂಗ್","1. কন্ট্রোল ইঞ্জিনিয়ারিং, 2. কন্ট্রোল ইঞ্জিনিয়ারিং"
ನಿಯಂತ್ರಣ ಕೀ,নিয়ন্ত্রণ কী
ನಿಯಂತ್ರಣ ತರ್ಕ,নিয়ন্ত্রণ যুক্তি
ನಿಯಂತ್ರಣ ಲೂಪ್,নিয়ন্ত্রণ লুপ
ನಿಯಂತ್ರಣ ಚಿಹ್ನೆ,নিয়ন্ত্রণ চিহ্ন
ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ,নিয়ন্ত্রণ অপারেশন
ನಿಯಂತ್ರಣಫಲಕ,কন্ট্রোল প্যানেল
ನಿಯಂತ್ರಣ ಸಂಕೇತ,নিয়ন্ত্রণ সংকেত
ನಿಯಂತ್ರಣ ಸ್ವಿಚ್,কন্ট্রোল সুইচ
ನಿಯಂತ್ರಣ ಟೇಪ್,নিয়ন্ত্রণ টেপ
"1. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್, 2. ಕಂಟ್ರೋಲ್ ಟರ್ಮಿನಲ್","1. কন্ট্রোল টার্মিনাল, 2. কন্ট্রোল টার্মিনাল"
"1. ನಿಯಂತ್ರಣ ಘಟಕ, 2. ನಿಯಂತ್ರಣ ಘಟಕ","1. কন্ট্রোল ইউনিট, 2. নিয়ন্ত্রণ ইউনিট"
ಒಮ್ಮುಖ,অভিন্নতা
ಸಂಭಾಷಣೆ,সংলাপ
ಸಂವಾದಾತ್ಮಕ ಕರೆ,কথোপকথন কল
ಪರಿವರ್ತನೆ,রূপান্তর
ಪರಿವರ್ತಕ,রূপান্তরকারী
ಕುಕ್ ಪ್ರಮೇಯ,কুকের উপপাদ্য
ಸಹ-ಸಂಸ್ಕಾರಕ,সহ-প্রসেসর
ನಕಲು,অনুলিপি
ಕೃತಿಸ್ವಾಮ್ಯ,কপিরাইট
ಬಳ್ಳಿಯ,কর্ড
"1. ತಂತಿರಹಿತ ದೂರವಾಣಿ, 2. ನಿಸ್ತಂತು ದೂರವಾಣಿ, 3. ನಿಸ್ತಂತು ದೂರವಾಣಿ","1. কর্ডলেস টেলিফোন, 2. বেতার টেলিফোন, 3. বেতার টেলিফোন"
ಉಪಪ್ರಮೇಯ,উপতত্ত্ব
ತಿದ್ದುಪಡಿ,সংশোধন
"1. ಬಳಸಲಾಗದ, 2. ವಿಕೃತ","1. অব্যবহারযোগ্য, 2. বিকৃত"
ಲೆಕ್ಕಾಚಾರ,হিসাব
ಸ್ಕೋರರ್,স্কোরার
ದೇಶದ ಕೋಡ್,কান্ট্রি কোড
ಸಹವರ್ತಿತ್ವ,সহবাস
"1. ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, 2. ಪ್ರಸಾರ","1. ব্যাপ্তি এলাকা, 2. সম্প্রচার"
ಕುಸಿತ,পতন
ನಿರ್ಣಾಯಕ ಮಾರ್ಗ,জটিল পথ
ಕ್ರಿಟಿಕಲ್ ಪಾತ್ ಮೆಥಡ್ (CPM),ক্রিটিক্যাল পাথ মেথড (CPM)
"1.ಕ್ರಾಸ್ ಟೆಸ್ಟ್, 2.ಕ್ರಾಸ್ ಟೆಸ್ಟ್","1. ক্রস পরীক্ষা, 2. ক্রস পরীক্ষা"
"1.ಕ್ರಾಸ್ ಪ್ರೋಗ್ರಾಮೆಬಲ್-ವರ್ಗಾವಣೆ, 2. ಪ್ರತಿ ಪ್ರೋಗ್ರಾಮೆಬಲ್","1.ক্রস প্রোগ্রামেবল-ট্রান্সফার, 2. প্রোগ্রামেবল প্রতি"
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,অপ্রাসঙ্গিক সংকেত
ಅಪ್ರಸ್ತುತ ಮಾತು,অপ্রাসঙ্গিক কথাবার্তা
ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ,ক্রিপ্টোগ্রাফি
"1. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 2. ಗುಪ್ತ ಲಿಪಿಶಾಸ್ತ್ರ, 3. ಗುಪ್ತ ಲಿಪಿ ಶಾಸ್ತ್ರ","1. ক্রিপ্টোগ্রাফি, 2. ক্রিপ্টোগ্রাফি, 3. ক্রিপ্টোগ্রাফি"
ಕರೆನ್ಸಿ ಚಿಹ್ನೆ,মুদ্রার প্রতীক
ಪ್ರಸ್ತುತ ಡೈರೆಕ್ಟರಿ,বর্তমান ডিরেক্টরি
ಪ್ರಸ್ತುತ ವಿಂಡೋ,বর্তমান উইন্ডো
ಕರ್ಸರ್,কার্সার
ವಕ್ರರೇಖೆ,বক্ররেখা
"1. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್, 2. ಕಟ್ ಅಂಡ್ ಪೇಸ್ಟ್","1. কাট এবং পেস্ট, 2. কাট এবং পেস্ট"
ಕತ್ತರಿಸುವ ವಿಧಾನ,কর্তন পদ্ধতি
ಸೈಬರ್,সাইবার
ಸೈಬರ್ ಕೆಫೆ,সাইবার ক্যাফে
ಸೈಬರ್ ನಗದು,সাইবার নগদ
ಸೈಬರ್ ಅಪರಾಧ,সাইবার অপরাধ
ಸೈಬರ್ ಡೇಲೆಕ್ಸ್,সাইবার ডালেক্স
ಸೈಬರ್ ಕಾನೂನು,সাইবার আইন
ಸೈಬರ್ ಸೆಕ್ಸ್,সাইবার সেক্স
"1. ಸೈಬರ್ ಸೈನ್ಸ್, 2. ಸೈಬರ್ನೆಟಿಕ್ಸ್","1. সাইবার সায়েন্স, 2. সাইবারনেটিক্স"
"1.ಸೈಬರೀಕರಣ, 2. ಸೈಬರೀಕರಣ","1.সাইবারাইজেশন, 2. সাইবারাইজেশন"
ಸೈಕಲ್,সাইকেল
"1.ಚಕ್ರ ಸ್ಮರಣೆ, 2.ಚಕ್ರ ಸ್ಮರಣೆ","1.চক্র মেমরি, 2.চক্র মেমরি"
ಸೈಕಲ್ ನಷ್ಟ,চক্র ক্ষতি
ಸೈಕಲ್ ಸಮಯ,চক্রাকারে
ಆವರ್ತಕ,চক্রাকার
ಡೀಮನ್,ডেমন
ಡೈಸಿ ಚಕ್ರ,ডেইজি বৃত্ত
ಡೇಟಾ ನಿರ್ವಾಹಕ,ডেটা অ্যাডমিনিস্ট্রেটর
ಡೇಟಾ ಹಂಚಿಕೆ,তথ্য বরাদ্দ
"1.ಡೇಟಾ ಕ್ಷೇತ್ರ, 2.ಡೇಟಾ ಕ್ಷೇತ್ರ","1. ডেটা ক্ষেত্র, 2. ডেটা ক্ষেত্র৷"
"1.ಡೇಟಾ ಅರೇ, 2. ಡೇಟಾ ಶ್ರೇಣಿ","1.ডেটা অ্যারে, 2. ডেটা অ্যারে"
"1.ಡೇಟಾ-ಬೇಸ್, 2.ಡೇಟಾಬೇಸ್","1.ডেটা-বেস, 2.ডাটাবেস"
ಡೇಟಾ ವಿಘಟನೆ,ডাটা ফ্র্যাগমেন্টেশন
"1. ಡೇಟಾ ಬಸ್, 2. ಡೇಟಾ ಬಸ್","1. ডেটা বাস, 2. ডেটা বাস"
"1.ಡೇಟಾ ಕ್ಯಾರಿಯರ್, 2.ಡೇಟಾ ಕ್ಯಾರಿಯರ್","1.ডেটা ক্যারিয়ার, 2.ডেটা ক্যারিয়ার"
ಡೇಟಾ ಸೆಲ್,ডেটা সেল
"1.ಡೇಟಾ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಚಾನಲ್","1.ডেটা সিস্টেম, 2.ডেটা চ্যানেল"
ಡೇಟಾ ಸಂವಹನ,তথ্য যোগাযোগ
"1.ಡೇಟಾ ಕಂಪ್ರೆಷನ್, 2.ಡೇಟಾ ಕಂಪ್ರೆಷನ್","1.ডেটা কম্প্রেশন, 2.ডেটা কম্প্রেশন"
ಡೇಟಾ ಪ್ರದೇಶ,উপাত্ত ক্ষেত্র
ಡೇಟಾ ಫೈಲ್,আমার স্নাতকের
"1. ಡೇಟಾ ಫ್ಲೋ, 2. ಡೇಟಾ ಫ್ಲೋ","1. ডেটা ফ্লো, 2. ডেটা ফ্লো"
"1.ಡೇಟಾ ಫ್ಲೋಚಾರ್ಟ್, 2.ಚಾರ್ಟ್","1.ডেটা ফ্লোচার্ট, 2.চার্ট"
ಡೇಟಾ ಕ್ರಮಾನುಗತ,ডেটা অনুক্রম
ಡೇಟಾ ಮಟ್ಟ,তথ্য স্তর
"1.ಡೇಟಾ ಕಲೆಕ್ಷನ್, 2.ಡೇಟಾ ಲೈಬ್ರರಿ","1.ডেটা কালেকশন, 2.ডেটা লাইব্রেরি"
ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್,ডেটা লিঙ্ক স্তর
ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್ (DLL),ডেটা লিঙ্ক লেয়ার (DLL)
"1.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್, 2.ಡೇಟಾ ಮ್ಯಾನೇಜ್ಮೆಂಟ್","1.ডেটা ম্যানেজমেন্ট, 2.ডেটা ম্যানেজমেন্ট"
"1.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ, 2.ಡೇಟಾ ಲೆಕ್ಕಾಚಾರ","1.ডেটা ক্যালকুলেশন, 2.ডেটা ক্যালকুলেশন"
ಡೇಟಾ ಸಂಸ್ಕರಣಾ ಭಾಷೆ (DML),ডেটা প্রসেসিং ল্যাঙ্গুয়েজ (DML)
ಡೇಟಾ ಮೋಡೆಮ್ ಡೇಟಾ ಮೋಡೆಮ್,ডেটা মডেম ডেটা মডেম
"1.ಡೇಟಾ ಮಾರ್ಪಾಡು, 2.ಡೇಟಾ ಮಾರ್ಪಾಡು","1.ডেটা পরিবর্তন, 2.ডেটা পরিবর্তন"
"1.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್, 2.ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್","1.ডেটা নেটওয়ার্ক, 2.ডেটা নেটওয়ার্ক"
"1.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ, 2.ಡೇಟಾ ಕಾರ್ಯಾಚರಣೆ","1.ডেটা অপারেশন, 2.ডেটা অপারেশন"
"1. ಡೇಟಾ ಸಂಸ್ಥೆಗಳು, 2. ಡೇಟಾ ಸಂಘಟನೆ","1.ডেটা সংস্থা, 2. তথ্য সংস্থা"
"1. ಡೇಟಾ ಔಟ್‌ಪುಟ್, 2. ಡೇಟಾ ಔಟ್‌ಪುಟ್","1. ডেটা আউটপুট, 2. ডেটা আউটপুট"
"1.ಡೇಟಾ ಪಾತ್, 2.ಡೇಟಾ ಪಾತ್","1.ডেটা পাথ, 2.ডেটা পাথ"
"1.ಡೇಟಾ ತಯಾರಿ, 2. ಡೇಟಾ ತಯಾರಿ","1.ডেটা প্রিপারেশন, 2.ডেটা প্রিপারেশন"
"1.ಡೇಟಾ ಗೌಪ್ಯತೆ, 2.ಡೇಟಾ ಗೌಪ್ಯತೆ","1.ডেটা প্রাইভেসি, 2.ডেটা প্রাইভেসি"
"1. ಡೇಟಾ ಪ್ರೊಸೆಸರ್, 2. ಡೇಟಾ ಪ್ರೊಸೆಸರ್","1. ডেটা প্রসেসর, 2. ডেটা প্রসেসর"
"1.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್, 2.ಡೇಟಾ ಪ್ರೊಟೆಕ್ಷನ್","1.ডেটা সুরক্ষা, 2.ডেটা সুরক্ষা"
"1. ಡೇಟಾ ರೆಕಾರ್ಡ್, 2. ಡೇಟಾ ರೆಕಾರ್ಡ್","1. ডেটা রেকর্ড, 2. ডেটা রেকর্ড"
"1. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ, 2. ಡೇಟಾ ಮರುಪಡೆಯುವಿಕೆ","1. ডেটা পুনরুদ্ধার, 2. ডেটা পুনরুদ্ধার"
"1. ದತ್ತಾಂಶ ದಿನಚರಿ, 2. ಡೇಟಾ ದಿನಚರಿ","1. ডেটা রুটিন, 2. ডেটা রুটিন"
"1.ಡೇಟಾ ಭದ್ರತೆ, 2.ಡೇಟಾ ಭದ್ರತೆ","1.ডেটা সিকিউরিটি, 2.ডেটা সিকিউরিটি"
"1.ಡೇಟಾ ಸೆಟ್, 2. ಡೇಟಾ ಸೆಟ್","1.ডেটা সেট, 2. ডেটা সেট"
"1.ಡೇಟಾ ಸಿಗ್ನಲ್, 2.ಡೇಟಾ ಸಿಗ್ನಲ್","1.ডেটা সিগন্যাল, 2.ডেটা সিগন্যাল"
"1. ಡೇಟಾ ಪ್ರವೇಶ, 2. ಡೇಟಾ ಪ್ರವೇಶ","1. ডেটা অ্যাক্সেস, 2. ডেটা অ্যাক্সেস"
"1.ಡೇಟಾ ಮೂಲ, 2.ಡೇಟಾ ಮೂಲ","1.ডেটা সোর্স, 2.ডেটা সোর্স"
"1.ಡೇಟಾ ವಿವರಣೆ, 2. ಡೇಟಾ ನಿರ್ದಿಷ್ಟತೆ","1.ডেটা স্পেসিফিকেশন, 2. ডেটা স্পেসিফিকেশন"
"1.ಡೇಟಾ ಸೆಂಟರ್, 2.ಡೇಟಾ ಸೆಂಟರ್","1.ডেটা সেন্টার, 2.ডেটা সেন্টার"
"1. ಡೇಟಾ ಸಂಗ್ರಹಣೆ, 2. ಡೇಟಾ ಸಂಗ್ರಹಣೆ","1. ডেটা স্টোরেজ, 2. ডেটা স্টোরেজ"
ಡೇಟಾ ಶೇಖರಣಾ ರಚನೆ,ডেটা স্টোরেজ কাঠামো
"1. ಡೇಟಾ ರಚನೆ, 2. ಡೇಟಾ ರಚನೆ","1. ডেটা স্ট্রাকচার, 2. ডেটা স্ট্রাকচার"
"1.ಡೇಟಾ ಸ್ವಿಚ್, 2.ಡೇಟಾ ಸ್ವಿಚ್","1.ডেটা স্যুইচ, 2.ডেটা সুইচ"
"1.ಡೇಟಾ ಟೇಬಲ್, 2.ಡೇಟಾ ಟೇಬಲ್","1.ডেটা টেবিল, 2.ডেটা টেবিল"
"1.ಡೇಟಾ ಅಂತ್ಯ, 2. ಡೇಟಾ ಅಂತ್ಯ","1.ডেটা শেষ, 2. তথ্য শেষ"
"1. ಡೇಟಾ ಪ್ರತಿಲೇಖನ, 2. ಡೇಟಾ ಪ್ರತಿಲೇಖನ","1. ডেটা ট্রান্সক্রিপশন, 2. ডেটা ট্রান্সক্রিপশন"
"1.ಡೇಟಾ ವರ್ಗಾವಣೆ, 2. ಡೇಟಾ ವರ್ಗಾವಣೆ","1.ডেটা ট্রান্সফার, 2. তথ্য স্থানান্তর"
"1. ದತ್ತಾಂಶ ಪ್ರಸರಣ, 2. ಮಾಹಿತಿ ಪ್ರಸರಣ","1. ডাটা ট্রান্সমিশন, 2. ডাটা ট্রান্সমিশন"
"1.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್, 2.ಡೇಟಾ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ಸಿಸ್ಟಮ್","1.ডেটা ট্রান্সমিশন সিস্টেম, 2.ডেটা ট্রান্সমিশন সিস্টেম"
"1. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್, 2. ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್","1. ডেটা বিন্যাস, 2. ডেটা বিন্যাস"
"1. ಡೇಟಾ ಘಟಕ, 2. ಡೇಟಾ ಘಟಕ","1. ডেটা ইউনিট, 2. ডেটা ইউনিট"
"1.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ, 2.ಡೇಟಾ ಮೌಲ್ಯೀಕರಣ","1.ডেটা ভ্যালিডেশন, 2.ডেটা ভ্যালিডেশন"
ಡೇಟಾಬೇಸ್,তথ্যশালা
ಡೇಟಾಬೇಸ್ ಆಡಳಿತ,ডাটাবেস প্রশাসন
ಡೇಟಾಬೇಸ್ ವಿನ್ಯಾಸ,ডাটাবেস ডিজাইন
ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ,ডাটাবেস ম্যানেজমেন্ট সিস্টেম
"1.ಡೇಟಾಗ್ರೇವ್, 2.ಡೇಟಾಗ್ರೇವ್","1.ডেটাগ্রেভ, 2.ডেটাগ্রেভ"
"1. ಡೇಟಾ, 2. ಡೇಟಾ","1. ডেটাম, 2. ডেটা"
"1. ನಿಷ್ಕ್ರಿಯ ವಲಯ, 2. ನಿಷ್ಕ್ರಿಯ ವಲಯ","1. নিষ্ক্রিয় অঞ্চল, 2. নিষ্ক্রিয় অঞ্চল"
ಬಿಕ್ಕಟ್ಟು,অচলাবস্থা
ಡೆಡ್ಲಾಕ್ ತಡೆಗಟ್ಟುವಿಕೆ,অচলাবস্থা প্রতিরোধ
ದೋಷ ತೆರವು,ফল্ট ক্লিয়ারেন্স
"1. ಜಡ್ಜ್‌ಮೆಂಟ್ ಸೆಲ್, 2. ಜಡ್ಜ್‌ಮೆಂಟ್ ಬಾಕ್ಸ್","1. জাজমেন্ট সেল, 2. বিচার বাক্স"
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,সিদ্ধান্ত গ্রহণের প্রক্রিয়া
ನಿರ್ಧಾರ ಬೆಂಬಲ ವ್ಯವಸ್ಥೆ,সিদ্ধান্ত সমর্থন সিস্টেম
ನಿರ್ಧಾರ ಮರ,সিদ্ধান্ত গাছ
"1. ಡಿಕೋಡರ್, 2. ಡಿಕೋಡರ್","1. ডিকোডার, 2. ডিকোডার"
ವಿಸರ್ಜನೆಯ ತತ್ವ,দ্রবীভূতকরণ নীতি
ಡಿಕೋಡಿಂಗ್,ডিকোডিং
ಮೀಸಲಾದ ವ್ಯವಸ್ಥೆ,ডেডিকেটেড সিস্টেম
ಮೀಸಲಾದ ಪತ್ರಿಕಾ,ডেডিকেটেড প্রেস
ಇಮ್ಯುನೈಸೇಶನ್ ಡೇಟಾ ನೆಟ್‌ವರ್ಕ್ (DDN),ইমিউনাইজেশন ডেটা নেটওয়ার্ক (DDN)
ರೋಗನಿರೋಧಕ ಮಾಹಿತಿ ವ್ಯವಸ್ಥೆ,ইমিউনাইজেশন তথ্য সিস্টেম
ಏಕೀಕರಣ,মিশ্রণ
ವಿಳಂಬ,বিলম্ব
ವಿಳಂಬ ಕೌಂಟರ್,বিলম্ব পাল্টা
ವಿಳಂಬ ಸಮಯ,বিলম্ব সময়
"1.ಅಳಿಸು, 2.ಅಳಿಸು","1.মুছুন, 2.মুছুন"
ಅಳಿಸುವಿಕೆ ದಾಖಲೆ,মুছে ফেলার রেকর্ড
ಡಿಲಿಮಿಟರ್,ডিলিমিটার
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,ডেল্টা মড্যুলেশন
ವಿನಂತಿ ಪುಟ,অনুরোধ পৃষ্ঠা
ಪ್ರದರ್ಶನ,কর্মক্ষমতা
ಡಿಮೋಡ್ಯುಲೇಶನ್,demodulation
ವಿ-ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,V- মাল্টিপ্লেক্সার
ಅಸಾಧಾರಣೀಕರಣ,অস্বাভাবিককরণ
"1. ಸಾಂದ್ರತೆ, 2. ಸಾಂದ್ರತೆ","1. ঘনত্ব, 2. ঘনত্ব"
"1. ಅವಲಂಬನೆ, 2. ಅವಲಂಬನೆ","1. নির্ভরতা, 2. নির্ভরতা"
ಅವಲಂಬಿತ ಘಟಕ,নির্ভরশীল ইউনিট
ಸಾಲು,কিউ
"1. dereference, 2. dereference","1. dereference, 2. dereference"
ಪಡೆದ ಮರ,প্রাপ্ত গাছ
ಪಡೆದ ಕ್ಷೇತ್ರ,প্রাপ্ত ক্ষেত্র
ಅವರೋಹಣ ರೀತಿಯ,সাজানো সাজানো
ವಿನ್ಯಾಸ,নকশা
ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ডেস্ক ক্যালকুলেটর
ಡೆಸ್ಕ್ಟಾಪ್ ಕಂಪ್ಯೂಟರ್ಗಳು,ডেস্কটপ কম্পিউটার
ಡೆಸ್ಕ್ಟಾಪ್ ಪ್ರಸ್ತುತಿ,ডেস্কটপ উপস্থাপনা
ಡೆಸ್ಕ್ಟಾಪ್ ಪಬ್ಲಿಷಿಂಗ್,ডেস্কটপ পাবলিশিং
ಡೆಸ್ಕ್ಟಾಪ್ ವೀಡಿಯೊ,ডেস্কটপ ভিডিও
ತಲುಪಬೇಕಾದ ವಿಳಾಸ,গন্তব্য ঠিকানা
"1. ವಿಧ್ವಂಸಕ, 2. ವಿಧ್ವಂಸಕ","1. ধ্বংসকারী, 2. ধ্বংসকারী"
ನಿರ್ಣಾಯಕ ಸ್ವಯಂಚಾಲಿತ,নির্ধারক স্বয়ংক্রিয়তা
ಡೆವಲಪರ್,বিকাশকারী
ಅಭಿವೃದ್ಧಿ ವ್ಯವಸ್ಥೆ,উন্নয়ন ব্যবস্থা
ಸಾಧನ,যন্ত্র
ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ,ডিভাইস নিয়ন্ত্রণ ইউনিট
ಸಾಧನ ನಿಯಂತ್ರಕ,ডিভাইস নিয়ামক
ಸಾಧನ ನಿರ್ವಹಣೆ,যন্ত্র ব্যবস্থাপনা
ಸಾಧನ ಮೋಡ್,ডিভাইস মোড
ರೋಗನಿರ್ಣಯ,রোগ নির্ণয়
ರೋಗನಿರ್ಣಯ ವ್ಯವಸ್ಥೆ,ডায়াগনস্টিক সিস্টেম
"1. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್, 2. ಡಯಾಗ್ನೋಸ್ಟಿಕ್ಸ್","1. ডায়াগনস্টিকস, 2. ডায়াগনস্টিকস"
ರೇಖಾಚಿತ್ರ,চিত্র
ಡಯಲ್ ಮಾಡಿ,ডায়াল
ಡಯಲ್ ಲೈನ್,ডায়াল লাইন
ಡಯಲ್ ಟೋನ್,ডায়াল টোন
ಡಯಲ್ ಅಪ್ ಮಾಡಿ,ডায়াল আপ
"1. ಸಂಭಾಷಣೆ, 2. ಸಂಭಾಷಣೆ","1. সংলাপ, 2. কথোপকথন"
ಸಂಭಾಷಣೆ ಕೊಠಡಿ,কথোপকথন ঘর
ಡಯಲಪ್ ಮೋಡೆಮ್,ডায়ালআপ মডেম
ವಿಮೆ,বীমা
ನಿಘಂಟು,অভিধান
"1. ಭೇದಾತ್ಮಕ, 2. ವ್ಯತ್ಯಾಸ","1. ডিফারেনশিয়াল, 2. পৃথকীকরণ"
ಸಂಖ್ಯಾತ್ಮಕ,সংখ্যাসূচক
ಡಿಜಿಟಲ್ ವ್ಯವಸ್ಥೆ,ডিজিটাল সিস্টেম
ಡಿಜಿಟಲ್ ಸರ್ಕ್ಯೂಟ್,ডিজিটাল সার্কিট
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ডিজিটাল কম্পিউটার
"1.ಡಿಜಿಟಲ್ ಡೇಟಾ, 2.ಡಿಜಿಟಲ್ ಡೇಟಾ","1.ডিজিটাল ডেটা, 2.ডিজিটাল ডেটা"
ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ,ডিজিটাল সুবিধা
ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್,ডিজিটাল ফিল্টার
ಡಿಜಿಟಲ್ ಲೈಬ್ರರಿ,ডিজিটাল লাইব্রেরি
ಡಿಜಿಟಲ್ ಮಾಡ್ಯುಲೇಷನ್,ডিজিটাল মড্যুলেশন
"1. ಡಿಜಿಟಲ್ ಡಿಸ್ಪ್ಲೇ, 2. ಡಿಜಿಟಲ್ ಮಾನಿಟರ್","1. ডিজিটাল ডিসপ্লে, 2. ডিজিটাল মনিটর"
ಡಿಜಿಟಲ್ ಚಿತ್ರ,ডিজিটাল ইমেজ
"1. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್, 2. ಡಿಜಿಟಲ್ ಸಿಗ್ನೇಚರ್","1. ডিজিটাল স্বাক্ষর, 2. ডিজিটাল স্বাক্ষর"
ಡಿಜಿಟಲ್ ಸ್ವಿಚ್,ডিজিটাল সুইচ
ಡಿಜಿಟಲ್ ಅನಲಾಗ್ ಪರಿವರ್ತಕ,ডিজিটাল এনালগ রূপান্তরকারী
ಡಿಜಿಟಲೀಕರಣ,ডিজিটাইজেশন
ಡಿಜಿಟಲೀಕರಣ,ডিজিটাইজেশন
ಡಿಜಿಟೈಸರ್,ডিজিটাইজার
ಡಯೋಡ್,ডায়োড
ಮೊದಲ ನೋಟ,প্রথম দৃষ্টিতে
ನೇರ ವಿಳಾಸ,সরাসরি ঠিকানা
ನೇರ ಪರಿವರ್ತನೆ,সরাসরি রূপান্তর
ನೇರ ಜೋಡಣೆ,সরাসরি সংযোগ
