Tamil,Bengali
உண்மை,সত্য
பெருக்கப்பட்ட கேரியர் அலை,পরিবর্ধিত ক্যারিয়ার তরঙ্গ
மையப்பகுதி,উপকেন্দ্র
மையவிலக்கு,কেন্দ্রমুখী
விசித்திரத்தன்மை,উদ্ভটতা
விதிவிலக்கு,ব্যতিক্রম
விதிவிலக்கு வாயில்,ব্যতিক্রম গেট
விதிவிலக்கு விதி முறை,ব্যতিক্রম নিয়ম পদ্ধতি
கூடுதல் எலக்ட்ரான்கள்,অতিরিক্ত ইলেকট্রন
"பெருக்கி பெருக்கி, அதிகப்படியான பெருக்கி","গুণক গুণক, অতিরিক্ত গুণক"
வழிதல் வால்வு,ওভারফ্লো ভালভ
கூடுதல் சிதறல்,অতিরিক্ত বিক্ষিপ্ত
அதிகமாக பின்பற்றுதல்,অতি-অনুসরণ
பரிமாற்றம்,বিনিময়
சுழல் குணகம்,ঘূর্ণি সহগ
பரிமாற்ற இணைப்பு,বিনিময় যুগল
பரிமாற்ற ஊழல்,বিনিময় দুর্নীতি
ஆற்றல் பரிமாற்றம்,শক্তি বিনিময়
"பரிமாற்ற மண்டலம், அணு மண்டலம்","বিনিময় অঞ্চল, পারমাণবিক অঞ্চল"
பரிமாற்ற சக்தி,বিনিময় শক্তি
பரிமாற்றக்கூடிய தொடர்பு,বিনিময়যোগ্য মিথস্ক্রিয়া
பரிமாற்ற வரி,বিনিময় লাইন
பரிமாற்ற இயல்பு,বিনিময় প্রকৃতি
பரிமாற்ற இணைப்பு,বিনিময় যুগল
பரிமாற்றி,এক্সচেঞ্জার
மாற்று விகிதம்,বিনিময় হার
பரிமாற்ற எதிர்வினை,বিনিময় প্রতিক্রিয়া
மாற்றத்தக்க சிதறல்,বিনিময়যোগ্য বিক্ষিপ্তকরণ
மாற்றக்கூடிய பண்புகள்,বিনিময়যোগ্য বৈশিষ্ট্য
சொத்து பரிமாற்றம்,বিনিময় সম্পত্তি
பரிமாற்ற இடுகை,বিনিময় পোস্ট
"உற்சாகம், உற்சாகம்","উত্তেজনা, উত্তেজনা"
தூண்டுதல் இசைக்குழு,উত্তেজনা ব্যান্ড
தூண்டுதல் வளைவு,উত্তেজনা বক্ররেখা
உற்சாக ஆற்றல்,উত্তেজনা শক্তি
தூண்டுதல் அதிர்வெண்,উত্তেজনা ফ্রিকোয়েন্সি
தூண்டுதல் செயல்பாடு,উত্তেজনা ফাংশন
தூண்டுதல் செயல்பாடு வளைவு,উত্তেজনা ফাংশন বক্ররেখা
தூண்டுதல் எண்,উদ্দীপক সংখ্যা
தூண்டுதல் திறன்,উত্তেজনা সম্ভাবনা
தூண்டுதல் நிகழ்தகவு,উদ্দীপকের সম্ভাবনা
தூண்டுதல் துல்லிய குணகம்,উদ্দীপনা নির্ভুলতা সহগ
விழிப்பு நிலை,উত্তেজনাপূর্ণ অবস্থা
தூண்டுதல் வெப்பம்,উত্তেজনা তাপ
தூண்டுதல் பரிமாற்றம்,উদ্দীপনা স্থানান্তর
தூண்டுதல் திசையன்,উত্তেজনা ভেক্টর
உற்சாக அலை,উত্তেজনা তরঙ্গ
தூண்டுதல் பொறிமுறை,উদ্দীপক প্রক্রিয়া
"தூண்டுவதற்கு, உற்சாகப்படுத்துவதற்கு","উদ্দীপিত করা, শক্তি যোগানো"
உற்சாகமான அணு,উত্তেজিত পরমাণু
உற்சாகமான அணு அடர்த்தி,উত্তেজিত পারমাণবিক ঘনত্ব
உற்சாகமான எலக்ட்ரான்,উত্তেজিত ইলেকট্রন
உற்சாகமான கள ஒலிபெருக்கி,উত্তেজিত ক্ষেত্রের লাউডস্পিকার
உற்சாகமான அயனிகள்,উত্তেজিত আয়ন
உற்சாகமான மூலக்கூறுகள்,উত্তেজিত অণু
உணர்ச்சி வசப்பட்ட நிலையில்,আবেগী অবস্থা
உற்சாகமான அதிர்வு நிலை,উত্তেজিত কম্পন অবস্থা
தூண்டுதல் பொறிமுறை,উদ্দীপক প্রক্রিয়া
"ஒலி தயாரிப்பாளர், ஒலி மூல","শব্দ প্রযোজক, শব্দ উৎস"
தூண்டுதல் தாக்கம்,উদ্দীপক প্রভাব
உற்சாகமான மின்னோட்டம்,উত্তেজনাপূর্ণ বর্তমান
தூண்டுதல்,উত্তেজনা
எக்ஸிடான் இசைக்குழு,এক্সাইটন ব্যান্ড
எக்ஸிட்ரான்,excitron
விலக்கு விதி,বর্জন নিয়ম
குறிப்பிட்ட,নির্দিষ্ট
ஒற்றை சுற்று,একক সার্কিট
செயல்படுத்தும் நேரம்,সঞ্চালনের সময়
கட்டுப்படுத்தி வழக்கம்,নিয়ামক রুটিন
இயக்க முறைமை,অপারেটিং সিস্টেম
வெளியேற்ற வால்வு,নিষ্কাশন কপাটক
வெளியேற்றும் விசிறி,নিষ্কাশন পাখা
"வெற்றிட பம்ப், மலமிளக்கி பம்ப்","ভ্যাকুয়াম পাম্প, রেচক পাম্প"
"மலமிளக்கிய நிலை, காதர்சிஸ் ஸ்ட்ரோக், வெளியேற்றும் கட்டம்","রেচক পর্যায়, ক্যাথারসিস স্ট্রোক, শ্বাস ছাড়ার পর্যায়"
மலமிளக்கி குழாய்,রেচক নল
கதர்சிஸ் வேகம்,ক্যাথারসিস বেগ
"வெளியேற்றம், கதர்சிஸ், வெளியேற்றம், நீக்குதல்","উচ্ছেদ, ক্যাথারসিস, এক্সট্রুশন, নির্মূল"
பிரச்சினை,সমস্যা
வெளியீடு கோணம்,আউটপুট কোণ
வெளியீடு வெளியீடு,আউটপুট আউটলেট
"வெளியீடு சேனல் சுழல், வெளியீடு சேனல் சுழல்","আউটপুট চ্যানেল স্পিন, আউটপুট চ্যানেল স্পিন"
வெளியீடு வெளியீடு,আউটপুট আউটলেট
"வெளியேறும் புள்ளி, வெளியேறும் புள்ளி","প্রস্থান বিন্দু, প্রস্থান বিন্দু"
வெளியீட்டு சாளரம்,আউটপুট উইন্ডো
ஆற்றல் திறன் செயல்முறை,শক্তি দক্ষ প্রক্রিয়া
வெளிக்கோளம்,এক্সোস্ফিয়ার
"வெளிப்புற வெப்பம், வெப்பம் தூண்டக்கூடியது","এক্সোথার্মিক, তাপ উত্তেজক"
வெளிப்புற வெப்ப செயல்முறை,এক্সোথার্মিক প্রক্রিয়া
வெளிப்புற வெப்ப எதிர்வினை,এক্সোথার্মিক প্রতিক্রিয়া
அசாதாரண எரிபொருள்,অস্বাভাবিক জ্বালানী
பரவுவதற்கு,ছড়িয়ে
ஒளிபரப்பு,সম্প্রচার
வளைய வடிவம் மையக் காட்சி,রিং ফর্ম কেন্দ্র প্রদর্শন
நீட்டிக்கப்பட்ட மாறுபாடு,বর্ধিত বৈসাদৃশ্য
ஒளிபரப்பப்பட்ட படம்,প্রচারিত চলচ্চিত্র
காந்தப்புலத்தை பரப்புகிறது,চৌম্বক ক্ষেত্র বিস্তার
"பெரிதாக்கப்பட்ட வழிமுறைகள், பெரிதாக்கப்பட்ட சுவடு","বিবর্ধিত নির্দেশাবলী, বিবর্ধিত ট্রেস"
விரிவாக்கப்பட்ட விரிவாக்கம்,প্রসারিত সম্প্রসারণ
"பெரிதாக்கப்பட்ட சுவடு, பெரிதாக்கப்பட்ட மாதிரி","ম্যাগনিফাইড ট্রেস, ম্যাগনিফাইড মডেল"
ஒளிபரப்பாளர்,সম্প্রচারক
காந்தப்புலம் பரவுகிறது,চৌম্বক ক্ষেত্র বিস্তার
நீட்டிப்பு,এক্সটেনসর
விரிவாக்கம்,সম্প্রসারণ
"பரவியது, பரவியது","বিস্তার, বিস্তার"
"நீட்டிப்பு செல், நீட்டிப்பு அறை","এক্সটেনশন সেল, এক্সটেনশন রুম"
பிரசார் குண்ட்லி,প্রসার কুন্ডলি
பரவல் விசிறி,প্রসারণ পাখা
பரவல் விகிதம்,প্রসারণ অনুপাত
பரவல் பக்கவாதம்,ডিফিউশন স্ট্রোক
மாறுபாடு விசையாழி,ভেরিয়েশন টারবাইন
பரவல் வால்வு,ছড়িয়ে পড়া ভালভ
பரப்புதல் அலை,প্রচার তরঙ্গ
மாறுபாட்டின் ஓட்டம்,বৈচিত্র্যের প্রবাহ
விரிவாக்கம்,প্রসারণযোগ্যতা
ஆற்றல் ஆர்வலர்,শক্তি উত্সাহী
பரிசோதனை,পরীক্ষা
"சோதனை, சோதனை","পরীক্ষামূলক, পরীক্ষামূলক"
சோதனை அடிப்படையில்,পরীক্ষামূলক ভিত্তিতে
"சோதனை பிழை, சோதனை பிழை","পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি"
சோதனை விமானம்,পরীক্ষামূলক বিমান চালনা
பயன்பாட்டிற்கான குழு,ব্যবহারের জন্য গ্রুপ
சோதனை சராசரி இடைவெளி,পরীক্ষামূলক গড় ব্যবধান
சோதனை தேர்வுமுறை,পরীক্ষামূলক অপ্টিমাইজেশান
சோதனை இயற்பியல்,পরীক্ষামূলক পদার্থবিদ্যা
சோதனை ஆதாரம்,পরীক্ষামূলক প্রমাণ
சோதனை உலை,পরীক্ষামূলক চুল্লি
சோதனை அறிவியல்,পরীক্ষামূলক বিজ্ঞান
சோதனை நிலை,পরীক্ষামূলক অবস্থা
சோதனை மதிப்பு,পরীক্ষামূলক মান
பயனுள்ள,দরকারী
"சோதனை வேலை, பரிசோதனை","পরীক্ষামূলক কাজ, পরীক্ষা"
பயனீட்டாளர்,ব্যবহারকারী
துணை,পরিপূরক
தெளிவான ஈஜென் செயல்பாடு,পরিষ্কার eigen ফাংশন
தெளிவான சமன்பாடு,পরিষ্কার সমীকরণ
தெளிவாக,পরিষ্কারভাবে
தெளிவான செயல்பாடு,পরিষ্কার ফাংশন
தெளிவான மாதிரி,পরিষ্কার মডেল
வெடிக்கும் அணு,পারমাণবিক বিস্ফোরণ
"தேடல் குண்ட்லி, புலனாய்வாளர் குண்ட்லி","অনুসন্ধান কুন্ডলি, তদন্তকারী কুন্ডলি"
ஆய்வு மின்முனை,প্রোব ইলেক্ট্রোড
"வெடிப்பு, வெடிப்பு","বিস্ফোরণ, বিস্ফোরণ"
வெடிப்பு நிறமாலை,বিস্ফোরণ বর্ণালী
குண்டு வெடிப்பு,বিস্ফোরণ বিস্ফোরণ
வெடிக்கும் குண்டு,বিস্ফোরিত বোমা
வெடிக்கும் கலவை,বিস্ফোরক যৌগ
வெடிப்பு டிகம்பரஷ்ஷன்,বিস্ফোরক ডিকম্প্রেশন
வெடிப்பு சிதைவு,বিস্ফোরক বিভাজন
அடுக்கு,সূচক
"அதிவேக, அதிவேக","সূচকীয়, সূচকীয়"
அதிவேக உறிஞ்சுதல்,সূচকীয় শোষণ
அதிவேக பெருக்கி,সূচকীয় পরিবর্ধক
அதிவேக தோராயம்,সূচকীয় অনুমান
அதிவேக வளிமண்டலம்,সূচকীয় বায়ুমণ্ডল
அதிவேக அமைப்பு,সূচকীয় সিস্টেম
அதிவேக வளைவு,সূচকীয় বক্ররেখা
அதிவேக சிதைவு,সূচকীয় ক্ষয়
அதிவேக நிகழ்தகவு செயல்பாடு,সূচকীয় সম্ভাব্যতা ফাংশন
அதிவேக விநியோகம்,সূচকীয় বিতরণ
அதிவேக சமன்பாடு,সূচকীয় সমীকরণ
அதிவேக சோதனை,ব্যাখ্যা পরীক্ষা
அதிவேக செயல்பாடு,ব্যাখ্যামূলক কাজ
"அதிவேக வளர்ச்சி, அதிவேக வளர்ச்சி","সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি"
அதிவேக கொம்பு,সূচকীয় হর্ন
விரிவடைதல் காட்டி,সূচক সূচক
அதிவேக விதி,সূচকীয় নিয়ম
அதிவேக வரம்பு,সূচকীয় সীমা
அதிவேக ஆபரேட்டர்,সূচকীয় অপারেটর
அதிவேக உறவு,সূচকীয় সম্পর্ক
அதிவேக தேற்றம்,সূচকীয় উপপাদ্য
அதிவேக பரிமாற்ற வரி,সূচকীয় ট্রান্সমিশন লাইন
எக்ஸ்போனென்டி பொட்டன்ஷியல் வெல்,এক্সপোনেন্টি পটেনশিয়াল ওয়েল
வெளிவராத படம்,অপ্রকাশিত চলচ্চিত্র
திறந்த பார்,খোলা বার
திறந்த இலக்கு,খোলা লক্ষ্য
"வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு","এক্সপোজার, এক্সপোজার, এক্সপোজার, এক্সপোজার"
வெளிப்பாடு கட்டுப்பாட்டு அமைப்பு,এক্সপোজার কন্ট্রোল সিস্টেম
வெளிப்பாடு கால்குலேட்டர்,এক্সপোজার ক্যালকুলেটর
"வெளியேற்ற அளவு, அடைப்பு அளவு","exudation ডোজ, অক্লুশন ডোজ"
"வெளியேற்ற டோஸ் விகிதம், வெளியேற்ற டோஸ் விகிதம்","ইজেকশন ডোজ রেট, ইজেকশন ডোজ রেট"
கலோரிமீட்டர்,ক্যালোরিমিটার
கவர் அளவு,কভার স্কেল
நேரிடுதல் காலம்,এক্সপোজার সময়
"வெளிப்பாடு, வெளிப்பாடு, முகபாவனை, வெளிப்பாடு","অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি"
"பரந்த அயனி, பரந்த அயனி","বিস্তৃত anion, প্রশস্ত anion"
நீட்டிக்கப்பட்ட வட்டம்,বর্ধিত বৃত্ত
பரந்த தவறு,ব্যাপক দোষ
விரிவாக்கப்பட்ட மாகாணம்,বর্ধিত প্রদেশ
பரந்த பைஸ்பாலின் ஆண்டெனா,প্রশস্ত bizepalin অ্যান্টেনা
நீட்டிக்கப்பட்ட இடைவெளி,বর্ধিত ব্যবধান
நீட்டிக்கப்பட்ட கட்ட விதி,বর্ধিত ফেজ নিয়ম
விரிவாக்கப்பட்ட புள்ளி மாற்றம்,বর্ধিত বিন্দু রূপান্তর
பரந்த அளவிலான பரிமாற்றம்,বিস্তৃত পরিসীমা সংক্রমণ
அதிகரித்த உண்மையான வரி,বর্ধিত বাস্তব লাইন
நீட்டிக்கப்பட்ட ஸ்பெக்ட்ரம்,বর্ধিত বর্ণালী
பரந்த நட்சத்திர அமைப்பு,প্রশস্ত তারকা সিস্টেম
விரிவாக்கி,সম্প্রসারণকারী
"விரிவடைகிறது, விரிவடைகிறது, விரிகிறது, விரிகிறது, விரிகிறது","প্রসারিত, প্রসারিত, প্রসারিত, প্রসারিত, বিস্তার"
"நீட்டிப்பு தண்டு, நீட்டிப்பு தண்டு","এক্সটেনশন কর্ড, এক্সটেনশন কর্ড"
நீட்டிப்பு விளைவு,এক্সটেনশন প্রভাব
வாய்ப்பு,সুযোগ
கலை விவரம்,শিল্প বিস্তারিত
நீட்டிப்பு வரி,এক্সটেনশন লাইন
தொலைவில் ஷ்ராவி ஒலிபெருக்கி,দূর শ্রভি লাউডস্পিকার
நீட்டிப்பு மாஸ்ட்,এক্সটেনশন মাস্ট
நீட்டிப்பு அலை,এক্সটেনশন তরঙ্গ
விரிவான வளிமண்டல மழைப்பொழிவு,ব্যাপক বায়ুমণ্ডলীয় বৃষ্টিপাত
பரந்த பட்டை அமைப்பு,প্রশস্ত ব্যান্ড সিস্টেম
"விரிவாக்க பண்புகள், அளவு பண்புகள், அளவு பண்புகள்","সম্প্রসারণমূলক বৈশিষ্ট্য, পরিমাণগত বৈশিষ্ট্য, পরিমাণগত বৈশিষ্ট্য"
"பரந்த மழை, ஓகே மழை","চওড়া ঝরনা, ওজ ঝরনা"
"நீளம், உருப்பெருக்கி, எக்ஸ்டென்சோமீட்டர்","দৈর্ঘ্য, ম্যাগনিফায়ার, এক্সটেনসোমিটার"
ஒளிபரப்பாளர்,সম্প্রচারক
"அளவு, வரம்பு","ব্যাপ্তি, পরিসর"
வெளி கிரகங்கள்,বাইরের গ্রহ
வெளிப்புற கூம்பு ஒளிவிலகல்,বাহ্যিক শঙ্কু প্রতিসরণ
வெளிப்புற மாற்றம்,বাহ্যিক রূপান্তর
வெளிப்புற விசை ஜோடி,বাহ্যিক শক্তি জোড়া
வெளிப்புற தூரம்,বাহ্যিক দূরত্ব
வெளி மண்டலம்,বাইরের অঞ্চল
வெளிப்புற விசை ஜோடி,বাহ্যিক শক্তি জোড়া
வெளிப்புற தாக்கம் வெளிப்புற தாக்கம்,বাহ্যিক প্রভাব বাহ্যিক প্রভাব
வெளிப்புற சுட்டி,বাহ্যিক পয়েন্টার
வெளிப்புற ஒடுக்குமுறை,বাহ্যিক দমন
வெளிப்புற சுழற்சி வேகம்,বাহ্যিক ঘূর্ণন গতি
வெளிப்புற மடல்,বাইরের লোব
வெளிப்புற கதிர்வீச்சு,বাহ্যিক বিকিরণ
வெளிப்புற அலை செயல்பாடு,বাহ্যিক তরঙ্গ ফাংশন
வெளிப்புற வேலை,বাহ্যিক কাজ
"வெளிப்புறமாக நிரப்பப்பட்டது, வெளிப்புறமாக எதிர்க்கப்படுகிறது","externally complemented, externally counteracted"
வெளிப்புறமாக பிரிக்கப்பட்டுள்ளது,বাহ্যিকভাবে বিভক্ত
வெளிப்புறமாக சூடான வில்,বাহ্যিকভাবে উত্তপ্ত চাপ
அழிந்துபோன இயற்கை சிதைவு,বিলুপ্ত প্রাকৃতিক বিচ্ছিন্নতা
"அழிவு, அழிவு","বিলুপ্তি, বিনাশ"
"அழிவு குணகம், அழிவு குணகம்","বিলুপ্তি সহগ, বিলুপ্তি সহগ"
அழிவு சாத்தியம்,বিলুপ্তির সম্ভাবনা
வெளியேற்ற மின்னழுத்தம்,স্রাব ভোল্টেজ
"வோல்ட்மீட்டர், அழிந்த மானி","ভোল্টমিটার, বিলুপ্ত যন্ত্র"
கூடுதல் அரை மாடி,অতিরিক্ত অর্ধ তলা
மிக அதிக திறன்,খুব উচ্চ সম্ভাবনা
நேரியல் அல்லாத புள்ளி,অ-রৈখিক বিন্দু
"வேற்று கிரக தோற்றம், வேற்று கிரக தோற்றம்","বহির্জাগতিক উৎপত্তি, বহির্জাগতিক উৎপত্তি"
வெளிப்புற கட்டணம்,বাহ্যিক চার্জ
வெளிப்புற மின்னோட்டம்,বাহ্যিক বর্তমান
வெளிப்புற சக்தி,বাহ্যিক শক্তি
வெளிப்புற சத்தம்,বাহ্যিক শব্দ
கூடுதல் அணு எலக்ட்ரான்,অতিরিক্ত পারমাণবিক ইলেকট্রন
கூடுதல் கரு,অতিরিক্ত নিউক্লিয়াস
புற அணு அமைப்பு,এক্সট্রা নিউক্লিয়ার গঠন
"அசாதாரண, அசாதாரண","অস্বাভাবিক, অসাধারণ"
விதிவிலக்கான எழுத்துப்பிழை,ব্যতিক্রমী বানান
அசாதாரண கற்றை,অসাধারণ মরীচি
அசாதாரண அலை,অসাধারণ তরঙ্গ
கிரக வெளி,গ্রহের স্থান
கூடுதல் மதிப்பு,এক্সট্রাপোলেটেড মান
"வெளிச்செல்லும், வெளிச்செல்லும்","বহির্মুখী, বহির্মুখী"
வெளியேறும் இறுதிப்புள்ளி,বহিঃপ্রবাহ শেষ বিন্দু
"Extruded Range, Extruded Range","এক্সট্রুড রেঞ্জ, এক্সট্রুড রেঞ্জ"
எக்ஸ்ட்ராபோலேஷன்,এক্সট্রাপোলেশন
எக்ஸ்ட்ராபோலேஷன் தூரம்,এক্সট্রাপোলেশন দূরত্ব
எக்ஸ்ட்ராபோலேஷன் அயனியாக்கம் அறை,এক্সট্রাপোলেশন আয়নাইজেশন চেম্বার
விலக்கு ஆபரேட்டர்,বর্জন অপারেটর
எக்ஸ்ட்ராபோலேஷன் நுட்பம்,এক্সট্রাপোলেশন কৌশল
"பார்த்திவதர், பூமேதர்","পার্থিবতার, ভূমেতর"
வேற்று கிரக பொருள்,বহির্জাগতিক বস্তু
தீவிர சமநிலை கோடு,চরম ভারসাম্য লাইন
தீவிர ஒற்றை துகள் ஷெல் மாதிரி,চরম একক কণা শেল মডেল
உச்ச மதிப்பு,সর্বোচ্চ মূল্য
வெளிப்புற,বহিরাগত
வெளிப்புற அடிப்படை எதிர்ப்பு,বাহ্যিক ভিত্তি প্রতিরোধের
"புற கடத்துத்திறன், வெளிப்புற கடத்துத்திறன்","বহিরাগত পরিবাহিতা, বহিরাগত পরিবাহিতা"
வெளிப்புற கட்டுப்பாடு,বাহ্যিক নিয়ন্ত্রণ
"வெளிப்புற காரணி, வெளிப்புற காரணி","বাহ্যিক ফ্যাক্টর, বাহ্যিক ফ্যাক্টর"
வெளிப்புற சொத்து,বহিরাগত সম্পত্তি
ஊடுருவாத குறைக்கடத்தி,দুর্ভেদ্য অর্ধপরিবাহী
"கண், கண்","চোখ, চোখ"
துணை கண்,উপচক্ষু
நடிகை லென்ஸ்,অভিনেত্রী লেন্স
கண் தூரம்,চোখের দূরত্ব
கண் இமை,আইপিস
"கண் மருத்துவ அளவு, கண் மருத்துவ அளவு","চক্ষু সংক্রান্ত স্কেল, চক্ষু সংক্রান্ত স্কেল"
கண் அளவு,চোখের স্কেল
அக்ஷைகா,অক্ষয়িকা
எஃப் மீசன்,এফ মেসন
"எஃப்-மையம், வண்ண மையம்","এফ-সেন্টার, রঙ-কেন্দ্র"
"F-அடுக்கு, F-அடுக்கு","F-স্তর, F-স্তর"
fm (அதிர்வெண் பண்பேற்றம்) ஆல்டிமீட்டர்,fm (ফ্রিকোয়েন্সি মড্যুলেশন) অল্টিমিটার
fm (அதிர்வெண் பண்பேற்றம்) கண்டறிதல்,এফএম (ফ্রিকোয়েন্সি মডুলেশন) ডিটেক্টর
"fm ரேடியோ அல்டிமீட்டர், நிலப்பரப்பு காட்டி","এফএম রেডিও অল্টিমিটার, ভূখণ্ড নির্দেশক"
f-எண்,f-সংখ্যা
F-மதிப்பு,F- মান
FDS விதிகள்,FDS নিয়ম
எஃப்-அயனோஸ்பியர் அடுக்கு,F- আয়নোস্ফিয়ার স্তর
F2 - அயனோஸ்பியர் அடுக்கு,F2 - আয়নোস্ফিয়ার স্তর
உற்பத்தி ஆலை,ফ্যাব্রিকেশন প্ল্যান্ট
"முகம், பக்கம், முன், முகம், முகம், முகம்","মুখ, পাশে, সামনে, মুখ, মুখ, মুখ"
பலகை மையமாக,তক্তা কেন্দ্রিক
முகத்தை மையமாகக் கொண்ட கன சதுரம்,মুখ-কেন্দ্রিক ঘনক্ষেত্র
முகத்தை மையமாகக் கொண்ட கன உலோகம்,মুখকেন্দ্রিক ঘন ধাতু
முகம் மூலைவிட்டம்,মুখ তির্যক
ஃபெக்னர் பின்னம்,ফেকনার ভগ্নাংশ
"ஃபேகாம், கலதுல்","ফেকম, কালাতুল"
பிரதி,প্রতিরূপ
பிரதி விளக்கப்படம்,প্রতিলিপি চার্ট
பிரதி ரெக்கார்டர்,প্রতিরূপ রেকর্ডার
பிரதி தொடர்பு,প্রতিলিপি যোগাযোগ
"காரணி, காரணி, காரணி, உட்பிரிவு, காரணி, பெருக்கி","গুণনীয়ক, গুণনীয়ক, গুণনীয়ক, ধারা, গুণনীয়ক, গুণক"
வேக காரணி,ভরবেগ ফ্যাক্টর
பாதுகாப்பு காரணி,নিরাপত্তা ফ্যাক্টর
மின்சார,বৈদ্যুতিক
குரோமோஸ்பெரிக் எலக்ட்ரோடைனமிக்ஸ்,ক্রোমোস্ফিয়ারিক ইলেক্ট্রোডাইনামিকস
கூர்மைப்படுத்துதல்,শার্পনিং
லாகுனா,lacunae
மேல்தோல்,এপিডার্মিস
தணிவு,ক্ষয়
மறுப்பு வளாகம்,ডিনুডেশন কমপ্লেক্স
பாரன்ஹீட் வெப்பநிலை,ফারেনহাইট তাপমাত্রা
தவறு பாதுகாப்பு கட்டுப்பாடு,ত্রুটি সুরক্ষা নিয়ন্ত্রণ
"தோல்வி, தோல்வி","ব্যর্থতা, ব্যর্থতা"
மங்கலான வெளிச்சத்தில்,মৃদু আলো
நியாயமான குழந்தை,fairchild
fairchild விமான பகுப்பாய்வி,ফেয়ারচাইল্ড ফ্লাইট বিশ্লেষক
"இழுவை கிராஸ்ஸி, ஃபேரிங்","ট্র্যাকশন গ্রাসি, ফেয়ারিং"
சரியான பதிவு,সঠিক রেকর্ড
தடுப் இனப்பெருக்கம்,Tadup পুনরুত্পাদন
பின்னடைவு விதி,অব্যহতিমূলক ধারা
சாத்தியமான வீழ்ச்சி,সম্ভাব্য ড্রপ
"வீழ்ச்சி காலம், வீழ்ச்சி காலம்","পতনের সময়, পতনের সময়কাল"
சரிவு,পতন
பிரமைகள்,বিভ্রম
ஃபேட் பாயிண்ட் முறை,ফেইড পয়েন্ট পদ্ধতি
ஃபாத்தி கிழங்கு பாகுத்தன்மை முறை,ফাথি কন্দ সান্দ্রতা পদ্ধতি
பை பந்து விஸ்கோமீட்டர்,পাই বল ভিসকোমিটার
தவறான வளைவு,ত্রুটিপূর্ণ বাঁক
தவறான எதிரொலி,মিথ্যা প্রতিধ্বনি
"மெய்நிகர் சமநிலை, மெய்நிகர் சமநிலை","ভার্চুয়াল ভারসাম্য, ভার্চুয়াল ভারসাম্য"
மெய்நிகர் அடிவானம்,ভার্চুয়াল দিগন্ত
பண்பு மொத்தம்,চারিত্রিক মোট
இறகு ஆண்டெனா,পালক অ্যান্টেনা
இறகு கற்றை,পালকের মরীচি
இறகு விளக்கு,পালক বীকন
விசிறி மேல் ரேடியேட்டர்,ফ্যান শীর্ষ রেডিয়েটার
உள்ளீடு,ইনপুট
உள்ளீட்டு சுற்று,ইনপুট সার্কিট
வெளியீட்டு எண்,সংস্করণ সংখ্যা
வெளியீடு சுற்று,আউটপুট সার্কিট
இறக்கை கற்றை ஆண்டெனா,উইং বিম অ্যান্টেনা
கார்க் திருகு,কর্ক স্ক্রু
தொலைதூர பகுதி,প্রত্যন্ত অঞ্চল
தூர அகச்சிவப்பு,দূর অবলোহিত
தூர அகச்சிவப்பு மேஜர்,দূর ইনফ্রারেড প্রধান
தூர புள்ளி,দূর বিন্দু
ஃபிரான்ஹோஃபர் பிராந்தியம்,ফ্রাউনহোফার অঞ্চল
தூர புற ஊதா,দূর অতিবেগুনী
தொலைவில் பொருத்தமற்ற சமிக்ஞை,দূরবর্তী অপ্রাসঙ্গিক সংকেত
ஃபராட் (அலகு),ফ্যারাড (ইউনিট)
ஃபாரடே (அலகு),ফ্যারাডে (একক)
ஃபாரடே கூண்டு,ফ্যারাডে খাঁচা
ஃபாரடேயின் இருண்ட பகுதி,ফ্যারাডে এর অন্ধকার অঞ্চল
ஃபாரடே வட்டம்,ফ্যারাডে বৃত্ত
ஃபாரடேயின் விளைவு,ফ্যারাডে এর প্রভাব
ஃபாரடேயின் ஸ்னோஃப்ளேக் பரிசோதனை,ফ্যারাডে এর স্নোফ্লেক পরীক্ষা
ஃபாரடே ஒளிவிலகல் குறியீடு,ফ্যারাডে প্রতিসরণ সূচক
ஃபாரடே சுழற்சி,ফ্যারাডে ঘূর্ণন
ஃபாரடே சுழலும் தனிமைப்படுத்தி,ফ্যারাডে রোটেশনাল আইসোলেটর
ஃபாரடே-டின்டல் கற்றை,ফ্যারাডে-টিন্ডাল বিম
ஃபாரடேயின் மின்னாற்பகுப்பு விதி,ফ্যারাডে এর তড়িৎ বিশ্লেষণের সূত্র
ஃபாரடியன் மின்னோட்டம்,ফ্যারাডিয়ান স্রোত
முன் பிரித்தல்,অগ্র ব্যবচ্ছেদ
தூர புள்ளி,দূর বিন্দু
கட்டண வகை,ভাড়া বিভাগ
பிரதி,প্রতিরূপ
பிரதி பெறுபவர்,প্রতিরূপ রিসিভার
பிரதி பதிவு,প্রতিরূপ রেকর্ডিং
பிரதி சமிக்ஞை,প্রতিলিপি সংকেত
"வேகமாக, வேகமாக, வேகமாக, வேகமாக, வேகமாக, வேகமாக","দ্রুত, দ্রুত, দ্রুত, দ্রুত, দ্রুত, দ্রুত"
வேகமான பெருக்கி,দ্রুত পরিবর্ধক
கப்பல் அச்சு,জাহাজ অক্ষ
கப்பல் சுற்று,জাহাজ সার্কিট
