Bengali,Gujarati
কম্পিউটার  পরিচালিত  নির্দেশ,કોમ્પ્યુટર  સંચાલિત  સૂચના
কম্পিউটার  মাইক্রোগ্রাফিক্স,કોમ્પ્યુટર  સાધનો
কম্পিউটার সংগীত,કમ્પ્યુટર સંગીત
কম্পিউটার নেটওয়ার্ক,કમ્પ્યુટર -નેટવર્ક
কম্পিউটার সংখ্যাসূচক নিয়ন্ত্রণ,કમ્પ્યુટરનો આંકડાકીય નિયંત્રણ
কম্পিউটার অপারেশন,કમ્પ્યુટર કામગીરી
কম্পিউটার ভিত্তিক ভাষা,કમ્પ્યુટર લક્ષી ભાષા
কম্পিউটার আউটপুট,કમ્પ્યુટર -આઉટપુટ
কম্পিউটার আউটপুট মাইক্রোফিল্ম,કમ્પ્યુટર આઉટપુટ માઇક્રોફિલ્મ
কম্পিউটার পারফরম্যান্স,કમ્પ્યુટર -કામગીરી
কম্পিউটার প্রিন্টার,કમ્પ્યુટરનો મુદ્રક
কম্পিউটার প্রোগ্রাম,કોમ્પ્યુટર પ્રોગ્રામ
কম্পিউটার প্রোগ্রাম টীকা,કમ્પ્યુટર પ્રોગ્રામ
কম্পিউটার প্রোগ্রামের উত্স,કમ્પ્યુટર પ્રોગ્રામ મૂળ
কম্পিউটার বিজ্ঞান,કમ્પ્યુટર વિજ્ scienceાન
কম্পিউটার নিরাপত্তা,કમ્પ્યુટર સુરક્ષા
কম্পিউটার ভাগ করে নেওয়া,કમ્પ્યુટર -વહેંચણી
কম্পিউটার সিমুলেশন,કમ્પ્યુટર સિમ્યુલેશન
কম্পিউটার সিমুলেটর,કમ્પ્યુટર સિમ્યુલેટર
কম্পিউটার সফটওয়্যার,કમ્પ્યુટર સૉફ્ટવેર
কম্পিউটার বিশেষজ্ঞ,કમ્પ્યુટર નિષ્ણાત
কম্পিউটার সিস্টেম,કમ્પ્યુટર પદ્ધતિ
কম্পিউটার সিস্টেম অডিট,કમ્પ્યુટર સિસ્ટમ ઓડિટ
কম্পিউটার প্রযুক্তি,કમ્પ્યુટર પ્રૌદ્યોગિકી
কম্পিউটার টার্মিনাল,કમ્પ્યુટર
কম্পিউটার সময়,કોમ્પ્યુટર ટાઇમ
কম্পিউটার শব্দ,કમ્પ્યુટર શબ્દ
কম্পিউটিং সেন্টার,ગણતરી કેન્દ્ર
কম্পিউটিং উপাদান,કમ્પ્યુટિંગ તત્વ
গননার ক্ষমতা,ગણતરીની શક્તિ
কম্পিউটিং সিস্টেম,ગણતરી પદ્ધતિ
শ্রেণীবদ্ধভাবে সংযুক্ত করা,કથન
সংক্ষিপ্ত ডেটা সেট,સંજ્ concાન ડેટા સેટ
সংক্ষিপ্ত কী,સંગત કી
সংক্ষিপ্তকরণ,સંજ્ concાન
সংক্ষিপ্তকরণ চরিত্র,સંકક્ષણનું -પાત્ર
ঘন বার্তা,કેન્દ્રિત સંદેશ
একাগ্রতা,એકાગ્રતા
ঘনীভূত,એકાગ્રતા
কনসেন্টেটর টার্মিনাল বাফার,કેન્દ્રિત ટર્મિનલ બફર
ধারণা শেখা,કન્સેપ્ટ -લર્નિંગ
ধারণাগত আদর্শ,કાલ્પનિક મોડેલ
সম্মতি,એકીકૃતતા
সম্মিলিত,સુસંગત
একযোগে,સહવર્તી
একযোগে অপারেশন,સહવર્તી કામગીરી
একযোগে প্রক্রিয়াজাতকরণ,સહવર્તી પ્રક્રિયા
শর্তাধীন সমাবেশ,શરતી વિધાનસભા
শর্তসাপেক্ষ সমাবেশ প্রকাশ,શરતી વિધાનસભા અભિવ્યક્તિ
শর্তসাপেক্ষ সমাবেশ নির্দেশ,શરતી વિધાનસભા સૂચના
শর্তাধীন শাখা নির্দেশ,શરતી શાખા સૂચના
শর্তাধীন ব্রেকপয়েন্ট,શરતી વિરામ
শর্তসাপেক্ষ,શરતી
শর্তাধীন ব্রেকপয়েন্ট নির্দেশ,શરતી વિરામ સૂચના
শর্তাধীন এনট্রপি,શરતી એન્ટ્રોપી
শর্তযুক্ত অভিব্যক্তি,શરતી અભિવ્યક્તિ
শর্তাধীন জড়িত অপারেশন,શરતી અસર
শর্তাধীন তথ্য সামগ্রী,શરતી માહિતી સામગ્રી
শর্তাধীন জাম্প,શરતી કૂદકો
শর্তসাপেক্ষ জাম্প নির্দেশ,શરતી કૂદકાની સૂચના
শর্তসাপেক্ষ অপারেটর,શરતી alપરેટર
শর্তযুক্ত বিবৃতি,શરતી પત્રક
শর্তাধীন স্টপ নির্দেশ,શરતી સ્ટોપ સૂચના
শর্তাধীন স্থানান্তর নির্দেশ,શરતી તબદીલી સૂચના
শর্তাধীন পরিবর্তনশীল,શરતી ચલ
শর্ত সেল,સ્થિતિ કોષ
শর্ত কোড,શરત આચારસંહિતા
কন্ডিশনড সার্কিট,શરતી સર્કિટ
কন্ডিশনার,કન્ડિશનિંગ
কন্ডিশনার সরঞ্জাম,કન્ડીશનીંગ સાધનસામગ્રી
শর্ত তালিকা,સ્થિતિ યાદી
শর্তের নাম,શરત નામ
শর্তের নাম শর্ত,શરત નામની શરત
শর্ত উপসর্গ,સ્થિતિનો ઉપસર્ગ
সম্মেলন নিয়ন্ত্রণ (= সংবেদনশীলতা নিয়ন্ত্রণ),કોન્ફરન્સ નિયંત્રણ (= સંવેદનશીલતા નિયંત્રણ)
আত্মবিশ্বাস এর ধাপ,આત્મવિશ્વાસ સ્તર
গোপনীয়তা,ગુપ્તતા
কনফিগারেশন,ગોઠવણી
কনফিগারেশন বিভাগ,ગોઠવણી અનુભાગ
নিশ্চিতকরণ,સમર્થન
বিভ্রান্তি ম্যাট্রিক্স,મૂંઝવણ
যানজট,ભીડ
সংযোগ,જોડાણમાં
সংযুক্ত রেফারেন্স,સંલગ્ન સંદર્ભ
সংযুক্ত স্টোরেজ,જોડાયેલ સંગ્રહ
সংযোগ ফাংশন,કનેક્ટ વિધેય
সংযোগ ব্যবস্থা,જોડવાની વ્યવસ્થા
সংযোগ ব্যবস্থা পরিষেবা,જોડવાની વ્યવસ્થા સેવા
সংযোগ,જોડાણ
সংযোগকারী,સંબંધક
সংযোগকারী,સંલગ્ન
সময় সংযোগ,સમય જોડવાનો સમય
একটানা,અનુક્રમ
একটানা অপারেশন,સતત કામગીરી
ধারাবাহিক ক্রম কম্পিউটার,અગમ્ય અનુક્રમ કમ્પ્યુટર
ফলাফল ধারাবাহিকতা চেক সন্ধান,સુસંગતતા તપાસ શોધવી
কনসোল,ને આશ્વાસન આપવું
কনসোল ওয়ার্ড-প্রসেসিং সরঞ্জাম,ક consન્સોલ વર્ડ પ્રોસેસિંગ સાધનસામગ્રી
একত্রীকরণের,એકીકરણ
একীভূত,એકત્ર કરનાર
ধ্রুবক অঞ্চল,સતત વિસ્તાર
অবিচ্ছিন্ন নির্দেশ,સતત સૂચના
ধ্রুবক দৈর্ঘ্যের ক্ষেত্র,સ્થિર લંબાઈ ક્ષેત્ર
ধ্রুবক অনুপাত কোড,સતત ગુણોત્તર સંહિતા
ধ্রুবক স্টোরেজ,સતત સંગ્રહ
অবিচ্ছিন্ন শব্দ,સતત શબ્દ
সীমাবদ্ধ সেট,પ્રતિબંધિત નિર્ધારિત
সীমাবদ্ধতা,પ્રતિબંધ
পাঠ্য রয়েছে,સમાવિષ્ટ લખાણ
বিষয়বস্তু,સંતુષ્ટ
সামগ্রী ঠিকানা স্টোরেজ (= সহযোগী স্টোরেজ),સામગ્રી સંબોધિત સ્ટોરેજ (= એસોસિએટીવ સ્ટોરેજ)
বস্তু বিশ্লেষণ,સામગ્રી
বিতর্ক,તકરાર
বিতর্ক ব্যবস্থা,તકરાર પદ્ધતિ
বিষয়বস্তু তালিকা,વિષયવસ્તુ સૂચિ
প্রসঙ্গ,સંદર્ભ
প্রসঙ্গ সম্পাদনা,સંદર્ભ સંપાદન
প্রসঙ্গ সম্পাদক,સંદર્ભ સંપાદક
প্রসঙ্গ মুক্ত ভাষা,સંદર્ભ વિનાની ભાષા
প্রসঙ্গ মুক্ত কাঠামো,સંદર્ભ વિનાની રચના
প্রসঙ্গ সংবেদনশীল ভাষা,સંદર્ભ સંવેદનશીલ ભાષા
প্রাসঙ্গিক ঘোষণা,સંદર્ભની ઘોષણા
কন্টিনজেন্সি পদ্ধতি,આકસ્મિક કાર્યપદ્ધતિ
ধারাবাহিকতা কার্ড,ચાલુ રાખવું કાર્ડ
ধারাবাহিকতা চেক,સાતત્ય તપાસ
অবিচ্ছিন্ন ফর্ম,સતત સ્વરૂપ
অবিচ্ছিন্ন ফর্ম কার্ড,સતત ફોર્મ કાર્ડ
অবিচ্ছিন্ন ফর্ম কাগজ,સતત ફોર્મ કાગળ
অবিচ্ছিন্ন প্রক্রিয়া নিয়ন্ত্রণ,સતત પ્રક્રિયા નિયંત્રણ
অবিচ্ছিন্ন সিমুলেশন,સતત અનુકરણ
অবিচ্ছিন্ন সিস্টেম মডেলিং প্রোগ্রাম,સતત સિસ્ટમ મોડેલિંગ કાર્યક્રમ
অবিচ্ছিন্ন সিস্টেম সিমুলেশন ভাষা,સતત સિસ્ટમ સિમ્યુલેશન ભાષા
কনট্যুর মডেল,સમોચ્ચું
বিপরীতে,વિપરીત
বিপরীতে তীক্ষ্ণকরণ,વિપરીત
নিয়ন্ত্রণ,નિયંત્રણ
নিয়ন্ত্রণ অঞ্চল,અંકુશ
বিট নিয়ন্ত্রণ করুন,અંકુશ
নিয়ন্ত্রণ ব্লক,અંકુશ
নিয়ন্ত্রণ বাস,નિયંત્રણ બસ
নিয়ন্ত্রণ বাইট,સજાગર
নিয়ন্ত্রণ কার্ড,નિયંત્રણ -કાર્ડ
নিয়ন্ত্রণ চরিত্র,અંકુશ
নিয়ন্ত্রণ বর্তনী,નિયંત્રણ વર્તુળ
নিয়ন্ত্রণ ক্লার্ক,નિયંત્રણ કારકુન
কমান্ড ভাষা নিয়ন্ত্রণ করুন,નિયંત્રણ આદેશ
কম্পিউটার নিয়ন্ত্রণ করুন,નિયંત્રણ
নিয়ন্ত্রণ কাউন্টার,નિયંત્રણ કાઉન્ટર
নিয়ন্ত্রণ চক্র,નિયંત્રણ
ডেটা নিয়ন্ত্রণ করুন,અંકુશ
নিয়ন্ত্রণ অভিধান,શબ્દકોશ
নিয়ন্ত্রণ ইঞ্জিনিয়ারিং,નિયંત્રણ ઈજનેર
নিয়ন্ত্রণ ক্ষেত্র,નિયંત્રણ ક્ષેત્ર
ফর্ম্যাট আইটেম নিয়ন্ত্রণ করুন,નિયંત્રણ બંધારણ વસ્તુ
নিয়ন্ত্রণ ফাংশন,નિયંત્રણ
নিয়ন্ত্রণ শিরোনাম,નિયંત્રણ મથાળું
নিয়ন্ত্রণ গর্ত,અંકુશ
নিয়ন্ত্রণ নির্দেশ,નિયંત્રણ
নিয়ন্ত্রণ নির্দেশিকা নিবন্ধ,નિયંત્રણ સૂચના રજિસ્ટર
নিয়ন্ত্রণ ভাষা,નિયંત્રણ ભાષા
নিয়ন্ত্রিত প্যারামিটার,નિયંત્રિત પરિમાણ
নিয়ন্ত্রিত স্টোরেজ বরাদ্দ,નિયંત્રિત સંગ્રહ ફાળવણી
নিয়ন্ত্রিত পরিবর্তনশীল,નિયંત્રિત ચલ
নিয়ন্ত্রিত শব্দভাণ্ডার,નિયંત્રિત શબ્દભંડોળ
নিয়ামক,નિયંત્રક
নিয়ামক ফাংশন,નિયંત્રક કાર્ય
নিয়ন্ত্রণ লাইন,નિયંત્રણ રેખા
নিয়ন্ত্রণ যুক্তি,નિયંત્રણ તર્ક
নিয়ন্ত্রণ লুপ,નિયંત્રણ લૂપ
নিয়ন্ত্রণ চিহ্ন,અંકુશ
নিয়ন্ত্রণ-ম্যাসেজ ডিসপ্লে,નિયંત્રણ મશજાનું પ્રદર્શન
মাইক্রোপ্রোগ্রামিং নিয়ন্ত্রণ করুন,માઇક્રોપ્રોગ્રામિંગને નિયંત્રિત કરો
নিয়ন্ত্রণ মোড,નિયંત્રણ -પદ્ધતિ
নিয়ন্ত্রণ সংখ্যা,નિયંત્રણ નંબર
উদ্দেশ্য নিয়ন্ত্রণ,નિયંત્રણ ઉદ્દેશ
নিয়ন্ত্রণ অপারেশন,નિયંત્રણ કામગીરી
নিয়ন্ত্রণ অপারেটর,નિયંત્રણ operatorપરેટર
অপারেটরের টার্মিনাল নিয়ন্ত্রণ করুন,નિયંત્રણ operatorપરેટર
নিয়ন্ত্রণ প্যানেল,કંટ્રોલ પેનલ
নিয়ন্ত্রণ পয়েন্ট,નિયંત્રણ બિંદુ
নিয়ন্ত্রণ মুদ্রণ,નિયંત્રણ મુદ્રણ
নিয়ন্ত্রণ প্রোগ্রাম,નિયંત્રણ કાર્યક્રમ
পাঞ্চ নিয়ন্ত্রণ করুন,નિયંત્રણ પંચ
নিয়ন্ত্রণ রেকর্ড,અંકુશ
নিয়ন্ত্রণ নিবন্ধ,નિયંત્રણ રજિસ્ટર
নিয়ন্ত্রণ রুটিন,નિયમિત નિયંત્રણ
নিয়ন্ত্রণ বিভাগ,નિયંત્રણ -અનુભાગ
নিয়ন্ত্রণ ক্রম,નિયંત્રણ ક્રમ
স্পেসিফিকেশন নিয়ন্ত্রণ করুন,નિયંત્રણ -વિશિષ્ટતા
নিয়ন্ত্রণ স্ট্যাক,નિયંત્રણ સ્ટેક
নিয়ন্ত্রণ মান,નિયંત્રણ ધોરણ
নিয়ন্ত্রণ বিবৃতি,અંકુશ
নিয়ন্ত্রণ স্টেশন,નિયંત્રણ મથક
নিয়ন্ত্রণ স্টোরেজ,નિયંત્રણ સંગ્રહ
নিয়ন্ত্রণ স্টোরেজ সংরক্ষণ করুন,નિયંત્રણ સંગ્રહ સાચવો
কন্ট্রোল সুইচ,અંકુશ
নিয়ন্ত্রণ ব্যবস্থা,નિયંત્રણ પદ્ધતિ
টেপ নিয়ন্ত্রণ করুন,નિયંત્રણ ટેપ
নিয়ন্ত্রণ কৌশল,નિયંત્રણ તકનીક
টার্মিনাল নিয়ন্ত্রণ করুন,નિયંત્રણ
মোট নিয়ন্ত্রণ,અંકુશ
নিয়ন্ত্রণ স্থানান্তর বিবৃতি,નિયંત્રણ -તબદીલી નિવેદન
নিয়ন্ত্রণ ইউনিট,નિયંત્રણ વિભાગ
পরিবর্তনশীল নিয়ন্ত্রণ,નિયંત્રણ ચલ
নিয়ন্ত্রণ ভলিউম,અંકુશ
শব্দ নিয়ন্ত্রণ,નિયંત્રણ શબ્દ
সম্মেলন,પરંપરાગત
কনভেনশন সরঞ্জাম,પરંપરાગત સાધનસામગ્રી
রূপান্তর,એકતરફી
কথোপকথন,વાતચીત
কথোপকথন,વાર્તાલાપને લગતું
কথোপকথন বীজগণিত ভাষা,વાર્તાલાપનું બીજગણિત ભાષા
কথোপকথন সংকলক,સંવાદિતા સંકલનકર્તા
কথোপকথন কম্পিউটিং,સંવાદિતા -ગણતરી
কথোপকথন ভাষা,સંવાદિતા ભાષા
কথোপকথন মোড,વાર્તાલાપની સ્થિતિ
কথোপকথন সিস্টেম,સંવાદિતા પદ્ધતિ
কথোপকথন টার্মিনাল,પરિવર્તનીય
কথোপকথন সময় ভাগ করে নেওয়া,વાર્તાલાપ સમય
রূপান্তর,રૂપાંતર
না হবে,રૂપાંતર ખર્ચ
রূপান্তর ডিভাইস,રૂપાંતર ઉપકરણ
রূপান্তর মোড,રૂપાંતર મોડ
রূপান্তর রুটিন,પ્રત્યારોપણ
রূপান্তর,રૂપાંતર કરવું
রূপান্তরকারী,એકત્રીકરણ કરનાર
উত্তল প্রোগ্রামিং,બહિર્ચાર્ય કાર્યક્રમ
সম্বোধন স্মৃতি সমন্বয়,સંકલન મેમરી
সমন্বয় ডেটা,સંકલિત આધાર
জ্যামিতি ভাষা সমন্বয়,ભૂમિતિ ભાષા
গ্রাফিক্স সমন্বয়,સંકલન ગ્રાફિક્સ
সমন্বয় নেটওয়ার্ক,સંકલન નેટવર્ક
সময় স্কেল সমন্বয়,સંકલન ધોરણ
অনুলিপি,નકલ
কর্ডলেস প্লাগ,દોરીહીન
কর্ডোনিয়ার সিস্টেম,સંદિગ્ધ પદ્ધતિ
মূল,કેન્દ્રસ્થ
কোর ডাম্প,હાર્દિક
মূল চিত্র,કેન્દ્ર છબી
কোর ইমেজ লাইব্রেরি,મૂળ છબી ગ્રંથાલય
মূল স্মৃতি,હડપૂલ
কোর নেটওয়ার্ক,કેન્દ્ર
সহ-বাসিন্দা,નિવાસી
কোর স্টোরেজ,મૂળ સંગ્રહ
কোর সিস্টেম,મૂળ પદ્ધતિ
সহ-রুটিন,સહ-રૂટિન
সঠিক এবং অনুলিপি,સાચી અને નકલ
সংশোধন বৈশিষ্ট্য,સુધારણા
সংশোধন,સુધારણા
সংশোধন তথ্য,સુધારાની માહિતી
সংশোধনী রক্ষণাবেক্ষণ,સુધારાત્મક જાળવણી
সংশোধনমূলক রক্ষণাবেক্ষণের সময়,સુધારાત્મક જાળવણી સમય
খরচ বিশ্লেষণ,પડતર
ব্যয়-কেন্দ্র অ্যাকাউন্টিং,ખર્ચ-કેન્દ્ર
গণনা,ગણતરી
কাউন্টার,કાઉન્ટર
কাউন্টার ইনহিবিট,પ્રતિ -અટકાયત
কাউন্ট-কী-ডেটা ডিভাইস,ગણતરી-કી-ડેટા ઉપકરણ
কান্ট্রি কোড,દેશનો કોડ
জটিল পথ পদ্ধতি,નિર્ણાયક પાથ પદ્ધતિ
ক্রস বার সুইচ,ક્રોસ -બાર -સ્વીચ
ক্রস বার সিস্টেম,ક્રોધાવેશ
ক্রস চেক,ક્રોસ ચેક
ক্রস সংকলক,Crossાળ
ক্রস ডোমেন যোগাযোগ,ડોમેન સંચાર
ক্রস ফায়ার,અગ્નિશામક આગ
ক্রস পা,મોડું
ক্রস পাদদেশ পরীক্ষা,Footલટ પગ પરીક્ષણ
ক্রস পয়েন্ট অ্যারে,ક્રોસ પોઇન્ટ એરે
ক্রস বিভাগীয় পরীক্ষা,Sectionલ -વિભાગીય પરીક્ષણ
একটি অ্যারের ক্রস বিভাগ,એરેનો પારો -વિભાગ
ক্রস সফ্টওয়্যার,Crossલ
ক্রস সুবেরিয়া লিঙ্ক,ક્રોસ સુબેરિયા લિંક
ক্রস টক,આતુરતા
ক্রস ট্র্যাকিং,Crossંચે ચાલતી ટ્રેકિંગ
ভিড়,ભીડિયું
ক্রায়োজেনিক্স,સાંકડી
ক্রায়োজেনিক স্টোরেজ,ક્રાયોજેનિક સંગ્રહ
ক্রায়োজেনিক স্টোর,ક્રાયોજેનિક ભંડાર
ক্রিস্ট্যাট,સાંકડો
ক্রিওট্রন,ચિત્ત
ক্রিপ্টোগ্রাফিক,ગુપ્તચર
ক্রিপ্টোগ্রাফিক অ্যালগরিদম,ગુપ્ત અલ્ગોરિધમનો
ক্রিপ্টোগ্রাফি,ભંડાર
ক্রমবর্ধমান সূচক,સંચિત સૂચિ
মুদ্রার প্রতীক,ચલાનું પ્રતીક
বর্তমান মরীচি অবস্থান,વર્તમાન બીમ સ્થિતિ
বর্তমান সংযোগ গ্রুপ,વર્તમાન જોડાણ જૂથ
বর্তমান প্রজন্ম,વર્તમાન પે generationી
বর্তমান নির্দেশ  নিবন্ধন,વર્તમાન સૂચના  નોંધણી કરવી
বর্তমান লাইন  পয়েন্টার,વર્તમાન રેખા  નિર્દેશક
বর্তমান লুপ (=  বর্তমান অ্যান্টিনোড),વર્તમાન લૂપ (=  વર્તમાન એન્ટિનોડ)
বর্তমান মোড যুক্তি,વર્તમાન મોડ તર્ક
বর্তমান রেকর্ড,વર્તમાન રેકોર્ડ
কার্সার,શબ
কার্সার নিয়ন্ত্রণ কী,કરશાર નિયંત્રણ કી
পর্দা,પડઘો
বক্ররেখা অনুসরণকারী,વળાંક અનુયાયી
কুশন,ગલાગ
গ্রাহক অ্যাক্সেস অঞ্চল,ગ્રાહક પ્રવેશ ક્ષેત્ર
গ্রাহক তথ্য নিয়ন্ত্রণ ব্যবস্থা,ગ્રાહક માહિતી નિયંત્રણ પદ્ધતિ
গ্রাহক প্রাঙ্গণ সরঞ্জাম,ગ્રાહક જગ્યા
গ্রাহক স্যুইচিং সিস্টেম,ગ્રાહક સ્વિચિંગ સિસ્ટમ
কাটা ফর্ম,Cutભું સ્વરૂપ
কাটা ফর্ম মোড,ફોર્મ મોડ કાપો
কাটা পদ্ধতি,કાપી પદ્ધતિ
বিছিন্ন করা,Offતરવું
সাইবারনেশন,કોટિ
সাইবারনেটিক্স,મનોહર
সাইকেল,ચક્ર
চক্র গণনা,ચક્ર ગણતરી
চক্র সূচক,ચક્ર -સૂચિ
চক্র মেমরি,ચક્ર
চক্র মাইক্রোপ্রোগ্রামিং,ચક્ર
চক্র পুনরায় সেট করুন,ચક્ર ફરીથી સેટ કરવું
চক্র ভাগ করে নেওয়া,ચક્ર -વહેંચણી
চক্র চুরি,ચક્ર ચોરવું
চক্র চুরি,ચક્ર ચોરી
চক্রাকারে,ચક્ર સમય
চক্রীয় কোড,ચક્રીય સંહિતા
চক্রীয় রিডানডেন্সি চেক,ચક્રીય નિરર્થક તપાસ
চক্রীয় শিফট,ચક્રાકાર પાળી
চক্রীয় স্টোরেজ,ચક્રીય -સંગ્રહ
চক্রীয় স্থানান্তর,ચક્રાકાર -તબદીલી
সিলিন্ডার ধারণা,નળાકાર ખ્યાલ
চরিত্র,પાત્ર
কোডেড দশমিক,દશાંશ
ডেইজি চেইন,ડેઝી સાંકળ
ডেইজি প্রিন্ট হুইল,ડેઝી પ્રિન્ટ પૈડું
ডেইজি হুইল,ડેઝીનું પૈડું
স্যাঁতসেঁতে,ભીનાશ
ডেটা,માહિતી
ভয়েস উপরের ডেটা,અવાજ ઉપર ડેટા
ডেটা অ্যাক্সেসের ব্যবস্থা,આધાર જણાવવાની વ્યવસ્થા
তথ্য অর্জন,માહિતી મેળવવી
ডেটা অধিগ্রহণ কম্পিউটার,માહિતી સંપાદન કમ્પ્યુટર
ডেটা অ্যাডাপশন ইউনিট,આધાર -એકમ
ডেটা প্রশাসক,આંકડા વહીવટકર્તા
ডেটা সমষ্টি,એકરૂપ ડેટા
ডেটা অঞ্চল,આધાર -ક્ષેત્ર
ডেটা অ্যারে,આધાર સામગ્રી
ডেটা বৈশিষ্ট্য,આંકડા લક્ષણ
ডাটা,આંકડા -બેંક
তথ্যশালা,ડેટાબેઝ
ডাটাবেস প্রশাসন,ડેટાબેઝ વહીવટ
ডাটাবেস ব্যবস্থাপনা,ડેટાબેઝ મેનેજમેન્ટ
ডাটাবেস ম্যানেজমেন্ট সিস্টেম,ડેટાબેઝ સંચાલન પદ્ધતિ
ডেটা ব্লক,આંકડા
ডেটা ব্রেক (= সরাসরি মেমরি অ্যাক্সেস),ડેટા વિરામ (= ડાયરેક્ટ મેમરી એક્સેસ)
ডেটা বাফার রেজিস্টার,આંકડા
তথ্য সংগ্রহ,આધાર -સામગ્રી
তথ্য কার্ড,આધાર -કાર્ડ
তথ্য ক্যারিয়ার,આંકડા
ডেটা সেল,આધાર -કોષ
ডেটা চ্যানেল,માહિતી
ডেটা চ্যানেল মাল্টিপ্লেক্সার,આંકડા -ખર્ચ કરનાર
ডেটা সার্কিট,આધાર સામગ્રી
ডেটা সার্কিট স্বচ্ছতা,આંકડાકીય પારદર્શિતા
ডেটা কোড,આધારપ્રમાણ
তথ্য সংগ্রহ,માહિતી સંગ્રહ
ডেটা সংগ্রহ স্টেশন,માહિતી વસૂલાત મથક
ডেটা সংগ্রহ সিস্টেম,માહિતી સંગ્રહ પદ્ધતિ
ডেটা  যোগাযোগ,માહિતી  વાતચીત
ডেটা  যোগাযোগ  চ্যানেল,માહિતી  વાતચીત  માર્ગ
ডেটা  যোগাযোগ  সরঞ্জাম,માહિતી  વાતચીત  સામાન
ডেটা  যোগাযোগ  ইন্টারফেস,માહિતી  વાતચીત  પ્રસારણ
ডেটা  যোগাযোগ  অন্তর্জাল,માહિતી  વાતચીત  નેટવર્ક
ডেটা  যোগাযোগ  পরিষেবা,માહિતી  વાતચીત  સેવા
ডেটা সংযোগ,આંકડા
তথ্য সংকোচন,આધારપ્રણી
তথ্য সংযোগ,આધાર સામગ્રી
ডেটা ধ্রুবক,આંકડા
ডেটা  দূষণ,માહિતી  દૂષણ
ডেটা নিয়ন্ত্রণ,આંકડા -આધાર -નિયંત્રણ
ডেটা নিয়ন্ত্রণ ব্লক,આધાર -નિયંત્રણ અવરોધ
ডেটা রূপান্তর,આંકડા
ডেটা কনভার্টর,આંકડા -રૂપાંતર
ডেটা ঘোষণা,માહિતી ઘોષણા
ডেটা ঘোষণা  বিবৃতি,માહિતી ઘોષણા  નિવેદન
ডেটা সংজ্ঞা,માહિતી
ডেটা সংজ্ঞা  নাম,માહિતી  નામ
ডেটা সংজ্ঞা  বিবৃতি,માહિતી  નિવેદન
ডেটা বিলম্ব,વિલંબ
ডেটা ডিলিমিটার,આંકડા
ডেটা ঘনত্ব,આંકડાકીય ઘનતા
ডেটা বর্ণনা  প্রবেশ,આંકણી  પ્રવેશ
ডেটা বর্ণনা  ভাষা,આંકણી  ભાષા
ডেটা ডিজাইন,આધાર જણાવનારું
ডেটা ডিভাইস,આંકડા
তথ্য অভিধান,શબ્દકોશ શબ્દકોશ
ডেটা নির্দেশিত সংক্রমণ,નિર્દેશિત આંકડા
ডেটা ডিসপ্লে ইউনিট,આધારસૂચક ડેટા
ডেটা বিতরণ সিস্টেম,આંકડા વિતરણ પદ્ધતિ
ডেটা বিভাগ,આંકડા વિભાગ
ডেটা উপাদান,આંકડાકીય તત્વ
ডেটা উপাদান চেইন,માહિતી તત્વ સાંકળ
তথ্য এনক্রিপশন  চাবি,આધાર -એન્ક્રિપ્શન  મુખ્ય
তথ্য এনক্রিপশন  স্ট্যান্ডার্ড,આધાર -એન્ક્રિપ્શન  ધોરણ
তথ্য অনুপ্রবেশ,માહિતી નોંધ
ডেটা এন্ট্রি ডিভাইস,માહિતી પ્રવેશ -ઉપકરણ
ডেটা ভুল,આધાર -ભૂલ
ডেটা মূল্যায়ন,આંકડાકીય મૂલ્યાંકન
ডেটা পরীক্ষা,આધાર -પરીક્ષા
তথ্য বিনিময়,આંકડા વિનિમય
উপাত্ত ক্ষেত্র,આંકડા
আমার স্নাতকের,આધારપત્રક
তথ্য প্রবাহ,આંકડાકીય પ્રવાહ
ডেটা ফ্লো চার্ট,આધારપત્રક
ডেটা প্রবাহ নিয়ন্ত্রণ,આધારસૂત્ર
তথ্য প্রবাহ চিত্র,આંકડાકીય વિધવા
উপাত্ত বিন্যাস,આધારપત્રક
ডেটা ফর্ম্যাট আইটেম,ડેટા ફોર્મેટ આઇટમ
ডেটা জেনারেটর,આંકડા -જનરેટર
ডেটাগ্রাম,ડબ્બા
ডেটাগ্রাম পরিষেবা,ડેટાગ્રામ સેવા
ডেটা গ্রাফিক্স,ડેટા ગ્રાફિક્સ
ডেটা গ্রাফোস্কোপ,માહિતી
ডেটা হ্যান্ডলিং,આધાર -નિયંત્રણ
ডেটা হ্যান্ডলিং  ক্ষমতা,આધાર -નિયંત્રણ  શક્તિ
ডেটা হায়ারার্কি,આધાર -આધાર -આધાર -માહિતી
ডেটা হোস্ট (= হোস্ট),ડેટા હોસ્ટ (= હોસ્ટ)
ডেটা স্বাধীনতা,આંકડાકીય સ્વતંત્રતા
ডাটা প্রবেশ,આધાર જણાવનારું પ્રમાણ
ডেটা ইনপুট স্টেশন,માહિતી ઇનપુટ સ્ટેશન
তথ্য অখণ্ডতা,માહિતી સંકલિતતા
ডেটা ইন্টারচেঞ্জ,આધાર -ઉત્પાદન
কণ্ঠে ডেটা,અવાજમાં માહિતી
ডেটা I/O  নির্দেশ,ડેટા I/O  સૂચના
ডেটা আইটেম,આધાર -સામગ્રી
ডেটা স্তর,આધાર -સ્તર
