Odiya,Tamil
ଉପକରଣ ନାମ,சாதனத்தின் பெயர்
ଉପକରଣ ସଂଖ୍ୟା,கருவி எண்
ଉପକରଣ ଧାଡି |,சாதன வரிசை
ଉପକରଣ ସ୍ଥିତି ଶବ୍ଦ,சாதன நிலை சொல்
ଉପକରଣ ପ୍ରକାର |,கருவியின் வகை
ଡାଏଡିକ୍ ବୁଲିଅନ୍ |  ଅପରେସନ୍,டயடிக் பூலியன்  செயல்பாடு
ନିରାକରଣ,நோயறிதல்
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଚେକ୍ |,கண்டறியும் காசோலை
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ଫଙ୍କସନ୍ |  ପରୀକ୍ଷା,கண்டறியும் செயல்பாடு  சோதனை
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ମେକାନିଜିମ୍ |,கண்டறியும் வழிமுறை
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  ବାର୍ତ୍ତା |,கண்டறியும்  செய்தி
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  ପ୍ରୋଗ୍ରାମ୍,கண்டறியும்  திட்டம்
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ରୁଟିନ୍ |,கண்டறியும் வழக்கம்
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |,பரிசோதனை
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ |  କ techni ଶଳ |,கண்டறியும்  நுட்பம்
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ପରୀକ୍ଷା |,கண்டறியும் சோதனை
ଚିତ୍ର,வரைபடம்
ଡାଏଲ୍ କରନ୍ତୁ |,டயல்
ଡାଏଲ୍ ଲାଇନ୍ |,டயல் செய்யப்பட்ட வரி
ଡାଏଲ୍ ଏକ୍ସଚେଞ୍ଜ୍ |,டயல் பரிமாற்றம்
ଡାଏଲ୍ କରିବା,டயல்
ଡାଏଲ୍ ଲାଇନ୍ |,டயல் வரி
ସଂଳାପଗୁଡ଼ିକ,உரையாடல்
ଡାଏଲ୍ କରନ୍ତୁ |,டயல் துடிப்பு
ପୁନରାବୃତ୍ତି ଡାଏଲ୍ କରନ୍ତୁ |  ଟ୍ରଙ୍କ,மீண்டும் மீண்டும் டயல்  டிரங்க்
ଡାଏଲ୍ ସ୍ୱର,டயல் டோன்
ଡାଏଲ୍ ଟୋନ୍ ବିଳମ୍ବ |,டயல் டோன் தாமதம்
ସ୍ଥାନାନ୍ତରଣ ସ୍ଥାନାନ୍ତର,பரிமாற்ற பரிமாற்றம்
ଡାଏଲ୍ ଅପ୍ |,அழைக்கவும்
ଡାଏଲ୍ ଅପ୍ ଟର୍ମିନାଲ୍ |,டயல்-அப் முனையம்
ବାଇବିଟିଟ୍,டிபிட்
ଡିକଟୋଟୋଷ୍ଟିଙ୍ଗିଟିଙ୍ଗ୍ ସନ୍ଧାନ |,இருவகையான தேடல்
ଡିକଟୋଟୋମି |,இருவகை
ଅଭିଧାନ,அகராதி
ପାର୍ଥକ୍ୟ ଇଞ୍ଜିନ୍ |,வேறுபாடு இயந்திரம்
ପାର୍ଥକ୍ୟ  ଅପରେସନ୍,வேறுபாடு  செயல்பாடு
ପାର୍ଥକ୍ୟ ରିପୋର୍ଟ,வேறுபாடு அறிக்கை
ଭିନ୍ନ  ଆନିପ୍ରିଣ୍ଟେଜର |,வேறுபாடு  பகுப்பாய்வி
ଭିନ୍ନ ଭିନ୍ନ ବିଳମ୍ବ |,வேறுபட்ட தாமதம்
ଭିନ୍ନ ଭିନ୍ନ ଗିଅର୍ |,வேறுபட்ட கியர்
ଭିନ୍ନ  ମୋଡ୍ୟୁଲେସନ୍,வேறுபாடு  மாடுலேஷன்
ଭିନ୍ନ,வேறுபாடு
ଅଙ୍କ,இலக்கு
ଡିଜିଟାଲ୍ ବ୍ଲକ୍ |,டிஜிட்டல் தொகுதி
ଡିଜିଟାଲ୍ ବାହକ |  ସିଷ୍ଟମ୍,டிஜிட்டல் கேரியர்  அமைப்பு
ଡିଜିଟାଲ୍ |  ବ istic ଶିଷ୍ଟ୍ୟ,டிஜிடல்  பண்பு
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,டிஜிட்டல் கணினி
ଡିଜିଟାଲ୍ ଡାଟା |,டிஜிட்டல் தரவு`
ଡିଜିଟାଲ୍ ଡାଟା |  ସୁଇଚ୍,டிஜிட்டல் தரவு  மாறுதல்
ଡିଜିଟାଲ୍ ଡାଟା ସିଷ୍ଟମ୍ |,டிஜிட்டல் தரவு அமைப்பு
ଡିଜିଟାଲ୍ ସୁବିଧା |,டிஜிட்டல் வசதி
ଡିଜିଟାଲ୍ ସୁବିଧା |  ଟର୍ମିନାଲ୍,டிஜிட்டல் வசதி  முனையத்தில்
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର |,டிஜிட்டல் வடிகட்டி
ଡିଜିଟାଲ୍ ଗ୍ରାଫିକ୍ସ |,டிஜிட்டல் கிராபிக்ஸ்
ଡିଜିଟାଲ୍ ବର୍ଦ୍ଧିତ |  ପ୍ଲଟର୍,டிஜிட்டல் அதிகரிப்பு  சதித்திட்டம்
ଡିଜିଟାଲ୍ ଲାଇନ୍ ପଥ |,டிஜிட்டல் வரி பாதை
ଡିଜିଟାଲ୍ ଲାଇନ୍ ବିଭାଗ |,டிஜிட்டல் வரி பிரிவு
ଡିଜିଟାଲ୍ ମଲ୍ଟିପ୍ସକ୍ସ |  ଉପକରଣ,டிஜிட்டல் மல்டிபிளக்ஸ்  உபகரணங்கள்
ଡିଜିଟାଲ୍ ଅପ୍ଟିକାଲ୍ |  ରେକର୍ଡିଂ,டிஜிட்டல் ஆப்டிகல்  பதிவு
ଡିଜିଟାଲ୍ ଚିତ୍ର |,டிஜிட்டல் படம்
ଡିଜିଟାଲ୍ ରେଡିଓ ପଥ |,டிஜிட்டல் வானொலி பாதை
ଡିଜିଟାଲ୍ ରେଡିଓ ବିଭାଗ |,டிஜிட்டல் ரேடியோ பிரிவு
ଡିଜିଟାଲ୍ ପ read ଼ିବା |,டிஜிட்டல் ரீட்-அவுட்
ଡିଜିଟାଲ୍ ରେକର୍ଡର୍ |,டிஜிட்டல் ரெக்கார்டர்
ଡିଜିଟାଲ୍ |  ପ୍ରତିନିଧିତ୍ୱ,டிஜிடல்  பிரதிநிதித்துவம்
ଡିଜିଟାଲ୍ ବିଭାଗ |,டிஜிட்டல் பிரிவு
ଡିଜିଟାଲ୍ ସିଗନାଲ୍ |,டிஜிட்டல் சிக்னல்
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,டிஜிட்டல் கையொப்பம்
ଡିଜିଟାଲ୍ ସର୍ଟ |,டிஜிட்டல் வரிசை
ଡିଜିଟାଲ୍ ଷ୍ଟୋରେଜ୍ |  ଉପାଦାନ,டிஜிட்டல் சேமிப்பு  உறுப்பு
ଡିଜିଟାଲ୍ ଷ୍ଟୋରେଜ୍ |  ମିଡିଆ |,டிஜிட்டல் சேமிப்பு  ஊடகங்கள்
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,டிஜிட்டல் மாறுதல்
ଡିଜିଟାଲ୍ ସମାପ୍ତି  ସିଷ୍ଟମ୍,டிஜிட்டல் முடித்தல்  அமைப்பு
ଅନୁରୂପ ଡିଜିଟାଲ୍ |  Convercer,டிஜிட்டல் முதல் அனலாக்  மாற்றி
ଡିଜିଟାଲ୍ |  ସଂକ୍ରମଣ,டிஜிடல்  பரவும் முறை
ଅଙ୍କ ବିଶିଷ୍ଟ ଅଙ୍କ ବିଶିଷ୍ଟ |,இலக்க எண்கணிதம்
ସଂଖ୍ୟା ସଙ୍କୋଗ |,இலக்க சுருக்க
ଅଙ୍କ ବିଳମ୍ବ ଉପାଦାନ |,இலக்க தாமத உறுப்பு
ଡିଜିଟାଇଜେସନ୍,டிஜிட்டல் மயமாக்கல்
ଡିଜିଟାଇଜେସନ୍ ବକ୍ତବ୍ୟ |,டிஜிட்டல்மயமாக்கல் பேச்சு
ଡିଜିଟାଇଜ୍ କରନ୍ତୁ |,டிஜிட்டல் செய்யுங்கள்
ଅଗ୍ରଗାମୀ,டிஜிட்டல்சர்
ସଂଖ୍ୟା ଅବଧି,இலக்க காலம்
ସଂଖ୍ୟାପୂର,இலக்க இடம்
ଅଙ୍କ ସ୍ଥିତି,இலக்க நிலை
ଅଙ୍କ ବିଶିଷ୍ଟ ପିଚ୍ |,இலக்க பஞ்ச்
ଅଙ୍କ  ପୁନ angartionge,இலக்கு  மறுசீரமைப்பு
ସଂଖ୍ୟାପୁରୀ ସମୟ,இலக்க நேரம்
ଅଙ୍କ ବିଶିଷ୍ଟ ଟୁ-ଆନାଲଗ୍ |  ରୂପାନ୍ତର,இலக்க-அனலாக்  மாற்றம்
ଯୋଡିବା,பிரிவு
ପରିମାପ,பரிமாணம்
ହ୍ରାସ ହୋଇଥିବା ରେଡିକ୍ସ |  ପୂର୍ଣ୍ଣ,குறைந்தது ரேடிக்ஸ்  பூர்த்தி
Dlixer,டிப்ளெக்ஸர்
ଡିପୋଲ୍ ଆଣ୍ଟେନା |,இருமுனை ஆண்டெனா
ଡିପୋଲେଡ୍ ମୋଡ୍ୟୁଲେସନ୍ |,இருமுனை பண்பேற்றம்
ସିଧାସଳଖ ପ୍ରବେଶ,நேரடி அணுகல்
ସିଧାସଳଖ ପ୍ରବେଶ  ବ୍ୟବସ୍ଥା,நேரடி அணுகல்  ஏற்பாடு
ସିଧାସଳଖ ପ୍ରବେଶ  ଅନୁସନ୍ଧାନ,நேரடி அணுகல்  விசாரணை
ସିଧାସଳଖ ଆକ୍ସେସ୍ ହ୍ୟାସ୍ |,நேரடி அணுகல் ஹாஷ்
ସିଧାସଳଖ ପ୍ରବେଶ  ପଦ୍ଧତି,நேரடி அணுகல்  முறை
ସିଧାସଳଖ ପ୍ରବେଶ  ସଂରକ୍ଷଣ,நேரடி அணுகல்  சேமிப்பு
ସିଧାସଳଖ ଠିକଣା,நேரடி முகவரி
ଦ୍ୱାପରୁ ସିଧାସଳଖ ଠିକଣା,நேரடி முகவரி
ସିଧାସଳଖ କଲ୍,நேரடி அழைப்பு
ସିଧାସଳଖ କୋଡ୍,நேரடி குறியீடு
ସିଧାସଳଖ କୋଡିଂ |,நேரடி குறியீட்டு முறை
ସିଧାସଳଖ ଯୋଡି ହୋଇଥିବା |  ଫ୍ଲିପ୍-ଫ୍ଲପ୍ |,நேரடி இணைந்த  ஃபிளிப்-ஃப்ளாப்
ସିଧାସଳଖ ସମ୍ପର୍କୀୟ,நேரடி இணைப்பு
ସିଧାସଳଖ ତଥ୍ୟ |  ସଂଗଠନ |,நேரடி தரவு  அமைப்பு
ସିଧାସଳଖ ଡାଟା ସେଟ୍ |,நேரடி தரவு தொகுப்பு
ସିଧାସଳଖ ଉପକରଣ |,நேரடி சாதனம்
ସିଧାସଳଖ ଡିଜିଟାଲ୍ |  ନିୟନ୍ତ୍ରଣ,நேரடி டிஜிட்டல்  கட்டுப்பாடு
ସିଧାସଳଖ ଦୂରତା |  ଡାଏଲ୍ କରିବା,நேரடி தூரம்  டயல்
ନିର୍ଦ୍ଦେଶିତ ବିମ୍ |  ସ୍କାନ୍ କରନ୍ତୁ |,இயக்கிய கற்றை  ஊடுகதிர்
ନିର୍ଦ୍ଦେଶିତ ଗ୍ରାଫ୍ |,இயக்கிய வரைபடம்
ନିର୍ଦ୍ଦେଶିତ ସ୍କାନ୍ |,இயக்கிய ஸ்கேன்
Direct-roctive  ଟର୍ମିନାଲ୍,நேரடி நுழைவு  முனையத்தில்
ସିଧାସଳଖ ହାଇରାର୍କି |  ନିୟନ୍ତ୍ରଣ,நேரடி வரிசைமுறை  கட்டுப்பாடு
ସିଧାସଳଖ ସନ୍ନିବେଶ କରନ୍ତୁ |  ନିତ୍ୟକର୍ମ |,நேரடி செருகல்  வழக்கமான
ସିଧାସଳଖ ସନ୍ନିବେଶ କରନ୍ତୁ |  ସବ୍ରୋଟାଇନ୍ |,நேரடி செருகல்  சப்ரூட்டீன்
ସିଧାସଳଖ ନିର୍ଦ୍ଦେଶ |,நேரடி வழிமுறை
ଦିଗଦର୍ଶନ କପଟ,திசை கப்ளர்
ନିର୍ଦ୍ଦେଶନୀତ,உத்தரவு
ସିଧାସଳଖ ଚାବି  ଉପକରଣ,நேரடி கீயிங்  சாதனம்
ସିଧାସଳଖ ସ୍ମୃତି  ପ୍ରବେଶ,நேரடி நினைவகம்  அணுகல்
ସିଧାସଳଖ ସାଂଖ୍ୟିକ |  ନିୟନ୍ତ୍ରଣ,நேரடி எண்  கட்டுப்பாடு
ଡିରେକ୍ଟୋରୀ,அடைவு
ଡିରେକ୍ଟୋରୀ  ସହାୟତା ବ୍ୟୁରୋ |,அடைவு  உதவி பணியகம்
ଡିରେକ୍ଟୋରୀ  ସହାୟତା  ଅପରେଟର୍,அடைவு  உதவி  ஆபரேட்டர்
ଡିରେକ୍ଟୋରୀ ଉପକରଣଗୁଡ଼ିକ,அடைவு சாதனம்
ସିଧାସଳଖ ବାହ୍ୟରେ |  ଡାଏଲ୍ କରିବା,நேரடியான வெளிப்புறமாக  டயல்
ସିଧାସଳଖ ଶତକଡା ପ୍ରତିଶତ |,நேரடி சதவீதம்
ସିଧାସଳଖ ବିନ୍ଦୁ |  ରିମୁଟର୍,நேரடி புள்ளி  ரிப்பேட்டர்
ସିଧାସଳଖ ଟ୍ରାନ୍ସମିସନ |  ଉପଗ୍ରହ,நேரடி பரிமாற்றம்  செயற்கைக்கோள்
ସିଧାସଳଖ ଭଏଲ୍ ଇନପୁଟ୍ |,நேரடி குரல் உள்ளீடு
ଅକ୍ଷମ ମଡ୍ୟୁଲ୍ |,முடக்கப்பட்ட தொகுதி
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,சிக்னலை முடக்குதல்
ସହଯୋଗୀ,பிரித்தல்
ବିଛିନ୍ନକାରୀ |,பிரித்தெடுத்தல்
ବିପର୍ଯ୍ୟୟ ଡମ୍ପ୍ |,பேரழிவு டம்ப்
ସଂଯୋଗ ତଥ୍ୟକୁ ପୃଥକ କରନ୍ତୁ |,தனித்துவமான தரவு
ସଂଯୋଗ ଉପକରଣଗୁଡ଼ିକ,தனித்துவமான சாதனம்
ବୃହତ ବୃହତ |  ପରିବର୍ତ୍ତନ,தனித்துவமான ஃபோரியர்  மாற்றவும்
ପ୍ରତିରୋଧ  ପ୍ରୋଗ୍ରାମିଂ,தனித்துவமான  நிரலாக்க
ପ୍ରତିରୋଧ  ପ୍ରତିନିଧିତ୍ୱ,தனித்துவமான  பிரதிநிதித்துவம்
ବିବେକ  ହାଇଫେନ୍ |,விவேகம்  ஹைபன்
ତଦାରଖ,தனிப்பயனாக்கம்
ତଦାରଖ  ତ୍ରୁଟି,தனிப்பயனாக்கம்  பிழை
ଭେଦଭାବ  ବିଶ୍ଳେଷଣ |,பாகுபாடு  பகுப்பாய்வு
ଭେଦଭାବ  ନିର୍ଦ୍ଦେଶ,பாகுபாடு  வழிமுறைகள்
ଭେଦଭାବକ,பாகுபாடு காட்டுபவர்
ବିଚ୍ଛିନ୍ନସନ,பிரிவு
ଡିସ୍କ ପ୍ରବେଶ,வட்டு அணுகல்
ଡିସ୍କ-ଆଧାରିତ |,வட்டு அடிப்படையிலான
ଡିସ୍କ ନିୟନ୍ତ୍ରକ  କାର୍ଡ,வட்டு கட்டுப்படுத்தி  அட்டை
ଡିସ୍କେଟ୍,டிஸ்கெட்
ଡିସ୍କେଟ-ଫର୍ମାଟ୍ ହୋଇଛି |  ଟେପ୍,வட்டு வடிவமைக்கப்பட்டுள்ளது  டேப்
ଡିସ୍କେଟ୍ ହାର୍ଡ ହୋଲ୍ |,வட்டு கடின துளை
ଡିସ୍କେଟ୍ ଷ୍ଟୋରେଜ୍ |,வட்டு சேமிப்பு
ଡିସ୍କେଟ୍ ଷ୍ଟୋରେଜ୍ |  ଉପକରଣ,வட்டு சேமிப்பு  சாதனம்
ଡିସ୍କ ଫାଇଲ |,வட்டு கோப்பு
ତଥ୍ୟ  ଯୋଗାଯୋଗ |  ଇଣ୍ଟରଫେସ୍,தகவல்கள்  தொடர்பு  இடைமுகம்
ଡିସ୍କ ଅପରେଟିଂ |  ସିଷ୍ଟମ୍,வட்டு இயங்கும்  அமைப்பு
ଡିସ୍କ ପ୍ୟାକ୍ |,வட்டு பேக்
ଡିସ୍କ ସେକ୍ଟର |,வட்டு துறை
ଡିସ୍କ ସର୍ଟିଂ,வட்டு வரிசையாக்கம்
ଡିସ୍କ ସଂରକ୍ଷଣ,வட்டு சேமிப்பு
ଡିସ୍କ ସଂରକ୍ଷଣ ଉପକରଣ,வட்டு சேமிப்பு சாதனம்
ଡିସ୍କ ସଂରକ୍ଷଣ  ମଡ୍ୟୁଲ୍ |,வட்டு சேமிப்பு  தொகுதி
ଡିସ୍କ-ଟୁ-ପ୍ରିଣ୍ଟର୍ |  ଉପଯୋଗିତା,வட்டு முதல் பிரிந்து  பயன்பாடு
ଡିସ୍କ ୟୁନିଟ୍,வட்டு அலகு
ଡିସ୍କ ଭଲ୍ୟୁମ,வட்டு தொகுதி
ପଠନ,அனுப்பவும்
ପ୍ରେରକ,அனுப்பியவர்
ପଠାଇବା କ୍ଷେତ୍ର,அனுப்பும் பகுதி
ପଠାଇବ |  ପ୍ରାଥମିକତା,அனுப்புதல்  முன்னுரிமை
ବିସର୍ଜନ  ବୁଦ୍ଧି,சிதறியது  நுண்ணறிவு
ବିଚ୍ଛେଦ,சிதறல்
ପ୍ରଦର୍ଶନ ଏବଂ  ମୁଦ୍ରଣ  କାଲକୁଲେଟର,காட்சி மற்றும்  அச்சிடுதல்  கால்குலேட்டர்
ଗୁଣଧର୍ମ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,பண்புக்கூறு காட்சி
ପ୍ରଦର୍ଶନ  ପୃଷ୍ଠଭୂମି,காட்சி  பின்னணி
କାଲକୁଲେଟର ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,கால்குலேட்டரைக் காண்பி
ପ୍ରଦର୍ଶନ କେନ୍ଦ୍ର |,காட்சி மையம்
ପ୍ରଦର୍ଶିତ ବର୍ଣ୍ଣ  ଜେନେରେଟର,காட்சி எழுத்து  ஜெனரேட்டர்
ସ୍ତମ୍ଭ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,நெடுவரிசை காட்சி
ନିର୍ଦ୍ଦେଶନା,காட்சி கட்டளை
ଉପାଦାନ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி கூறு
କନସୋଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி கன்சோல்
ପ୍ରଦର୍ଶନ ଚକ୍ର,காட்சி சுழற்சி
ଚକ୍ର ସମୟ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,சுழற்சி நேரத்தைக் காண்பி
ଉପକରଣ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,சாதனம் காட்சி
Drum ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி டிரம்
ଉପାଦାନ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,உறுப்பு காட்சி
ପ୍ରଦର୍ଶନ କ୍ଷେତ୍ର,காட்சி புலம்
ଅଗ୍ରଭାଗ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,முன்புறத்தைக் காண்பி
ଫ୍ରେମ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி சட்டகம்
ପ୍ରଦର୍ଶନ ଗୋଷ୍ଠୀ,காட்சி குழு
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,படத்தைக் காண்பி
ଲାଇନ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி வரி
ଅର୍ଡର ପ୍ରଦର୍ଶନ,காட்சி வரிசை
ପ୍ୟାନେଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி குழு
ସ୍ଥିତି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி நிலை
ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |  ଏକକ,காட்சி செயலாக்கம்  அலகு
ମନେରଖନ୍ତୁ  ନିୟନ୍ତ୍ରଣ,காட்சி நினைவுகூரல்  கட்டுப்பாடு
ସେଗମେଣ୍ଟ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி பிரிவு
ସ୍ଥାନଗୁଡିକ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,இடத்தைக் காண்பி
ଭୂପୃଷ୍ଠ ପ୍ରଦର୍ଶିତ |,காட்சி மேற்பரப்பு
ଟର୍ମିନାଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி முனையம்
ଟ୍ୟୁବ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,குழாய் காட்சி
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,காட்சி அலகு
ଅସାଧାରଣ ସ୍ୱର,சிதைவு தொனி
ଦୂର କ୍ଷେତ୍ର,அளவு புலம்
ଦୂର ଫାଇଲ |,அளவு கோப்பு
ଭିନ୍ନ ବାଜିବା |,தனித்துவமான ரிங்கிங்
ବିକୃତି,சிதைவு
ବଣ୍ଟିତ  ଗଣନା,விநியோகிக்கப்பட்டது  கம்ப்யூட்டிங்
ବଣ୍ଟିତ ତଥ୍ୟ |  ପ୍ରକ୍ରିୟାକରଣ,விநியோகிக்கப்பட்ட தரவு  செயலாக்கம்
ବଣ୍ଟିତ ଡାଟା-ପ୍ରୋସେସିଂ ନେଟୱାର୍କ |,விநியோகிக்கப்பட்ட தரவு செயலாக்க நெட்வொர்க்
ବଣ୍ଟିତ  କାର୍ଯ୍ୟ,விநியோகிக்கப்பட்டது  செயல்பாடு
ବଣ୍ଟିତ  ବୁଦ୍ଧି,விநியோகிக்கப்பட்டது  நுண்ணறிவு
ବଣ୍ଟିତ ତର୍କ |,விநியோகிக்கப்பட்ட தர்க்கம்
ବଣ୍ଟିତ  ନେଟୱର୍କ,விநியோகிக்கப்பட்டது  வலைப்பின்னல்
ବଣ୍ଟିତ  ପ୍ରକ୍ରିୟାକରଣ,விநியோகிக்கப்பட்டது  செயலாக்கம்
ବଣ୍ଟିତ  ପ୍ରକ୍ରିୟାକରଣ  ନେଟୱର୍କ,விநியோகிக்கப்பட்டது  செயலாக்கம்  வலைப்பின்னல்
ବଣ୍ଟିତ  ସଞ୍ଚାଳକ,விநியோகிக்கப்பட்டது  செயலி
ଫ୍ରେମ୍ ବଣ୍ଟନ,விநியோகிருத்தல் சட்டகம்
ବଣ୍ଟନ କେବୁଲ୍ |,விநியோக கேபிள்
ବଣ୍ଟନ ଫ୍ରେମ୍,விநியோக சட்டகம்
ବିବିଧତା,பன்முகத்தன்மை
ବିବିଧତା ମିଶ୍ରଣ |,பன்முகத்தன்மை இணைத்தல்
ଡିସାଇଭ୍ ଚେକ୍ କରନ୍ତୁ |,காசோலை பிரிக்கவும்
ବିଭାଜିତ ସ୍ଲଟ୍ ସ୍କାନ୍ |,பிரிக்கப்பட்ட பிளவு ஸ்கேன்
ବିଭାଜନ ହେଡର୍ |,பிரிவு தலைப்பு
ଡିଭିଜନ୍-ସ୍ମାରକୀ |  ପଦ୍ଧତି,பிரிவு-மறுபரிசீலனை  முறை
ଡିଭିସିଆସର,வகுப்பான்
ଡକ୍ୟୁମେଣ୍ଟ୍,ஆவணம்
ଡକ୍ୟୁମେଣ୍ଟ୍  ସଭା,ஆவணம்  சட்டசபை
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,ஆவணம்
ଡକ୍ୟୁମେଣ୍ଟେସନ୍  ପୁସ୍ତକ,ஆவணம்  நூல்
ଡକ୍ୟୁମେଣ୍ଟେସନ୍ ପ୍ରୋଗ୍ରାମ୍,ஆவணம் திட்டம்
ଡକ୍ୟୁମେଣ୍ଟେସନ୍  ଟାଇପ୍ କରନ୍ତୁ |,ஆவணம்  தட்டச்சு செய்க
ଡକ୍ୟୁମେଣ୍ଟ୍  ନିୟନ୍ତ୍ରଣ,ஆவணம்  கையாளுதல்
ଡକ୍ୟୁମେଣ୍ଟ୍ ନେତୃତ୍ୱ |  ଧାର,ஆவணம் முன்னணி  விளிம்பு
ଡକ୍ୟୁମେଣ୍ଟ୍ ଚିହ୍ନ,ஆவண குறி
ଡକ୍ୟୁମେଣ୍ଟ୍  ପ୍ରସ୍ତୁତି,ஆவணம்  தயாரிப்பு
ଡକ୍ୟୁମେଣ୍ଟ୍ ରିଡର୍ |,ஆவண வாசகர்
ଡକ୍ୟୁମେଣ୍ଟ୍  ସନ୍ଦର୍ଭ ଧର୍ମ |,ஆவணம்  குறிப்பு விளிம்பு
ଡକ୍ୟୁମେଣ୍ଟ୍ ପୁନରୁଦ୍ଧାର,ஆவண மீட்டெடுப்பு
ଡକଟର୍ମ୍,Doguterm
ଘରୋଇ ଉପଗ୍ରହ  ବାହକ,வீட்டு செயற்கைக்கோள்  கார்
କିଛି କରନ୍ତୁ ନାହିଁ  ଅପରେସନ୍  (= କ condention ଣସି ଅପରେସନ୍ |  ନିର୍ଦ୍ଦେଶ),செய்யாதது  செயல்பாடு  (= செயல்பாடு இல்லை  உத்தரவாதம்)
ଡୋପାଣ୍ଟ,டோபண்ட்
ବିନ୍ଦୁ-ବର୍ଣ୍ଣ  ପ୍ରିଣ୍ଟର୍,புள்ளி- எழுத்து  அச்சுப்பொறி
ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ |,புள்ளி அணி
ବିନ୍ଦୁ ପ୍ରିଣ୍ଟର୍ | (= ମ୍ୟାଟ୍ରିକ୍ସ |  ମୁଦ୍ରଣୀ),புள்ளி அச்சுப்பொறி (= மேட்ரிக்ஸ்  அச்சுப்பொறி)
ଡବଲ୍ ବଫର,இரட்டை இடையக
ଡବଲ୍ କାର୍ଡ |,இரட்டை அட்டை
ଡବଲ୍-ଘନ |  ରେକର୍ଡିଂ,இரட்டை அடர்த்தியான  பதிவு
ଡବଲ୍-ଘନତା |  ରେକର୍ଡିଂ,இரட்டை அடர்த்தி  பதிவு
ଦୁଇଥର ସମାପ୍ତ  ଧାଡି,இரட்டை முடிவு  வரிசை
ଡବଲ୍-ଏଣ୍ଟ୍ରି କାର୍ଡ |,இரட்டை நுழைவு அட்டை
ଡବଲ୍ ଲମ୍ବ |  ପଞ୍ଜିକରଣ କର |,இரட்டை நீளம்  பதிவு
ଡବଲ୍ ସଠିକତା |,இரட்டை துல்லியம்
ଡବଲ୍ ସଠିକତା |  ଗାଣିତିକ,இரட்டை துல்லியம்  எண்கணித
ଡବଲ୍ ସଠିକତା |  କାର୍ଯ୍ୟ,இரட்டை துல்லியம்  செயல்பாடு
ଡବଲ୍ ସଠିକତା |  ସଂଖ୍ୟା,இரட்டை துல்லியம்  எண்
ଡବଲ୍-ନାଜ୍ |  ରେକର୍ଡିଂ,இரட்டை துடிப்பு  பதிவு
ଡବଲ୍ ପୁଞ୍ଚ |,இரட்டை பஞ்ச்
ଡବଲ୍ ରେଳ ତର୍କ |,இரட்டை ரயில் தர்க்கம்
ଡବଲ୍ ରେଜିଷ୍ଟର |,இரட்டை பதிவு
ଡବଲ୍-ସିଟ୍ |  ବିବେକ,இரட்டை-தாள்  கண்டறிதல்
ଡବଲ୍-ସିଟ୍ |  Ejer,இரட்டை-தாள்  உமிழ்ப்பான்
ଡବଲ୍ ସାଇଡ୍ ଡିସ୍କ |,இரட்டை பக்க வட்டு
ଡବଲ୍ ଷ୍ଟ୍ରାଇକ୍ |,இரட்டை வேலைநிறுத்தம்
