Gujarati,Tamil
સંકલન,ஒருங்கிணைப்புகள்
"સંકલન સિસ્ટમ, સૂચના સિસ્ટમ","ஒருங்கிணைப்பு அமைப்பு, அறிவுறுத்தல் அமைப்பு"
કોપરનિકસ-બોડી,கோப்பர்நிக்கஸ்-உடல்
પ્લેનર,பிளானர்
કોપ્લાનર ફોર્સ,கோப்ளனார் படை
સપાટતા,சமதளம்
અવિભાજ્ય સંખ્યા,முதன்மை எண்
"સુધારણા ગુણક, સુધારણા ગુણક","திருத்தம் பெருக்கி, திருத்தம் பெருக்கி"
સાચો ઉકેલ,சரியான தீர்வு
સહ-સંબંધ,இணை உறவு
સહસંબંધ ગુણાંક,தொடர்பு குணகம்
સહસંબંધ રેખાકૃતિ,தொடர்பு வரைபடம்
સહસંબંધ કાર્ય,தொடர்பு செயல்பாடு
"સહસંબંધ મેટ્રિક્સ, સહસંબંધ મેટ્રિક્સ","தொடர்பு அணி, தொடர்பு அணி"
સહસંબંધ ગુણોત્તર,தொடர்பு விகிதம்
સહસંબંધ રેખાકૃતિ,தொடர்பு வரைபடம்
સહસંબંધ-ચિત્ર વિશ્લેષણ,தொடர்பு-பட பகுப்பாய்வு
"પત્રવ્યવહાર કરવો, પત્રવ્યવહાર કરવો","ஒத்துப்போக, ஒத்துப்போக"
સંગઠનના નિયમો,சங்க விதிகள்
અનુરૂપ કોણ,தொடர்புடைய கோணம்
સુસંગત બાજુ,இணக்கமான பக்கம்
સેટ,அமைக்கப்பட்டது
"cosine, cotizya","கொசைன், கோடிசியா"
કોસાઇન્સ નિયમ,கொசைன் விதி
ખર્ચ વિશ્લેષણ,செலவு பகுப்பாய்வு
ખર્ચ મહત્તમ,செலவு அதிகரிப்பு
ગણતરીક્ષમતા સ્વયંસિદ્ધ,எண்ணக்கூடிய கோட்பாடு
ગણતરીપાત્ર,எண்ணத்தக்க
ગણતરીપાત્ર ઉમેરણ,கணக்கிடக்கூடிய சேர்க்கை
ગણતરીપાત્ર આધાર,கணக்கிடக்கூடிய அடிப்படை
ગણતરીપાત્ર આધાર,கணக்கிடக்கூடிய அடிப்படை
ગણવાયોગ્ય સમૂહ,கணக்கிடக்கூடிய தொகுப்பு
ગણતરીપૂર્વક અનંત,எண்ணத்தக்க அளவில் எல்லையற்றது
"કેલ્ક્યુલેટર, પેનલ, કાઉન્ટર","கால்குலேட்டர், பேனல், கவுண்டர்"
કાઉન્ટરક્લોકવાઇઝ બગાડ,எதிரெதிர் திசை விரயம்
પ્રતિઉદાહરણ,எதிர் உதாரணம்
સહપ્રવૃત્તિ,இணை மாறுபாடு
સહપ્રવર્તન નિયમ,இணைவு விதி
સહપ્રવર્તન મેટ્રિક્સ,covariance matrix
સહપ્રવર્તન પદ્ધતિ,இணைவு முறை
સહપ્રવર્તન પદ્ધતિ,இணைவு முறை
ક્રેમરનો કાયદો,க்ரேமர் சட்டம்
ક્રેમર-રાવ અસમાનતા,க்ரேமர்-ராவ் சமத்துவமின்மை
ઉદ્દેશ્ય કાર્ય,புறநிலை செயல்பாடு
નિર્ણાયક કોણ,முக்கியமான கோணம்
નિર્ણાયક બિંદુ,முக்கியமான புள்ளி
કાર્યનો નિર્ણાયક મુદ્દો,செயல்பாட்டின் முக்கிய புள்ளி
નિર્ણાયક મૂલ્ય,முக்கிய மதிப்பு
નિર્ણાયક વેગ,முக்கியமான வேகம்
વ્યસ્ત સહસંબંધ કાર્ય,தலைகீழ் தொடர்பு செயல்பாடு
"વેક્ટર-ઉત્પાદન, વેક્ટર-ઉત્પાદન","vector-product, vector-product"
થન્ડરબોલ્ટ રેશિયો,இடி மின்னல் விகிதம்
ક્રોસ વિભાગ,குறுக்கு வெட்டு
સંકેતલિપી,குறியாக்கவியல்
"ક્યુબ, ક્યુબ","கன சதுரம், கன சதுரம்"
ક્યુબ નંબર,கனசதுர எண்
ઘનમૂળ,கன வேர்
"ઘન, ઘન, ઘન, ચતુર્ભુજ, ત્રિકોણીય, ઘન","கன சதுரம், கனசதுரம், கன சதுரம், இருபடி, முக்கோணம், கன சதுரம்"
"ક્યુબ, ક્યુબ, ક્યુબિક","கன சதுரம், கன சதுரம், கன சதுரம்"
ચતુર્ભુજ સમીકરણ,இருபடி சமன்பாடு
ઘન ઇંચ,கன அங்குலங்கள்
ઘન મીટર,கன மீட்டர்
ચતુર્ભુજ પેરાબોલા,இருபடி பரவளைய
ઘનમૂળ,கன வேர்
ટ્રિપલ ટર્મ,மூன்று கால
ઓર્થોગોનલ સમાંતર,ஆர்த்தோகனல் இணை
"સંચિત સંકલિત,",ஒட்டுமொத்தமாக தொகுக்கப்பட்டது
સંચિત વળાંક,ஒட்டுமொத்த வளைவு
સંચિત વિતરણ કાર્ય,ஒட்டுமொத்த விநியோக செயல்பாடு
સંચિત આવર્તન,ஒட்டுமொத்த அதிர்வெண்
સંચિત આવર્તન કાર્ય,ஒட்டுமொத்த அதிர்வெண் செயல்பாடு
સંચિત આવર્તન ગ્રાફ સંચિત આવર્તન ગ્રાફ,ஒட்டுமொத்த அலைவரிசை வரைபடம் ஒட்டுமொத்த அலைவரிசை வரைபடம்
સંચિત સંભાવના કાર્ય,ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு
"કાર્લ, કુંતલ","கார்ல், குண்டல்"
બાયસમાંતર વળાંક,இரு இணை வளைவு
વેક્ટર કર્લ,திசையன் சுருட்டை
"ધનુષ્ય, કમાન","வில், வளைவு"
પ્રવાહ,ஓடை
ગતિશીલ બિંદુ,நகரும் புள்ளி
વક્રતા,வளைவு
વક્રતા અસર,வளைவு விளைவு
વળાંક,வளைவு
વક્ર રેખા,வளைந்த கோடு
વળાંક ટ્રેસિંગ,வளைவு தடமறிதல்
વક્રીય એસિમ્પ્ટોટ,வளைவான அறிகுறி
વક્રીય કોઓર્ડિનેટ્સ,வளைவு ஆயத்தொகுப்புகள்
વક્રીકૃત રીગ્રેશન,வளைவு பின்னடைவு
"અસ્પષ્ટ, કુશળ","நீர்வீழ்ச்சி, cusp"
"વ્હીલ, પરિભ્રમણ, ચક્ર, કાસ્ટિંગ વ્હીલ, કોમ્પેક્શન વ્હીલ","சக்கரம், சுழற்சி, சுழற்சி, வார்ப்பு சக்கரம், சுருக்க சக்கரம்"
ચક્રીય વિચલન,சுழற்சி மாறுபாடு
ચક્રીય વેક્ટર ઉત્પાદન,சுழற்சி திசையன் தயாரிப்பு
ચક્રીય માંગ,சுழற்சி தேவை
ચક્રીય અભિવ્યક્તિ,சுழற்சி வெளிப்பாடு
ચક્રીય જૂથ,சுழற்சி குழு
ચક્રીય ક્રમચય,சுழற்சி வரிசைமாற்றம்
"ચક્રવાત, ચક્રવાત","cycloid, cycloid"
"સિલિન્ડર, સિલિન્ડર","உருளை, உருளை"
"નળાકાર, સિલિન્ડર, નળાકાર, સિલિન્ડર","உருளை, உருளை, உருளை, உருளை"
સિલિન્ડર પૃષ્ઠ,சிலிண்டர் பக்கம்
"શૂન્ય, સાઇફર","பூஜ்யம், மறைக்குறியீடு"
ડિલ્બર્ટનો સિદ્ધાંત,தில்பெர்ட்டின் கோட்பாடு
ભીની સરળ હાર્મોનિક ગતિ,எளிமையான ஹார்மோனிக் இயக்கத்தை குறைக்கிறது
સતત ભીનાશ,damping மாறிலி
"દત્ત, ઉપત્તા, ડેટા, ટ્રસ્ટ","தத், உபாட்டா, டேட்டா, டிரஸ்ட்"
દત્ત ઉપક્રમ,தத் முயற்சி
સંસાધન સિસ્ટમ પર વિશ્વાસ કરો,நம்பிக்கை வள அமைப்பு
ડેટા પ્રોસેસર,தரவு செயலி
ડેટા શીટ,தரவுத்தாள்
દશકોણ,தசாகோணம்
ડેકગ્રામ,டெகாகிராம்
ડેકેમીટર,தசமீட்டர்
સડો સૂચકાંક,சிதைவு குறியீடு
સડો વળાંક,சிதைவு வளைவு
ભવ્ય કાર્ય,நேர்த்தியான செயல்பாடு
દેશીગ્રામ,தேசிகிராம்
દશાંશ,தசம
"દશાંશ, દશાંશ","தசம, தசம"
દશાંશ કોડ,தசம குறியீடு
દશાંશ કોડેડ અંક,தசம குறியிடப்பட்ட இலக்கம்
દશાંશ વિસ્તરણ,தசம விரிவாக்கம்
દશાંશ અપૂર્ણાંક,தசம பின்னம்
દશાંશ સંકેત સિસ્ટમ,தசம குறியீடு அமைப்பு
દશાંશ સંકેત સિસ્ટમ,தசம குறியீடு அமைப்பு
દશાંશ બિંદુ,தசம புள்ளி
દશાંશ સ્કેલ,தசம அளவு
દશાંશ સિસ્ટમ,தசம அமைப்பு
ડેસીમીટર,டெசிமீட்டர்
એન્કોડિંગ,குறியாக்கம்
નિર્ણય મોડલ,முடிவு மாதிரி
નિર્ણય સિદ્ધાંત,முடிவு கோட்பாடு
નિર્ણય ચલ,முடிவு மாறி
"ડીકોડર, ડીકોડર","குறிவிலக்கி, குறிவிலக்கி"
"એન્કોડિંગ, ડીકોડિંગ","குறியாக்கம், குறியாக்கம்"
અલગ કરી શકાય તેવો સમૂહ,பிரிக்கக்கூடிய தொகுப்பு
ઘટતું,குறைகிறது
ઘટતું કાર્ય,செயல்பாடு குறைகிறது
Dedekind-કટ,Dedekind-கட்
ડેડકાઇન્ડ-પ્રમેય,Dedekind-தேற்றம்
સમાવિષ્ટ કરવું,இணைத்துக்கொள்ள
કોર્પોરેટ પ્રેક્ટિસ,பெருநிறுவன நடைமுறை
ખોટું,தவறான
વ્યાખ્યાત્મક સમીકરણ,வரையறை சமன்பாடு
ચોક્કસ અભિન્ન,திட்டவட்டமான ஒருங்கிணைந்த
નિશ્ચિત મેટ્રિક્સ,நிலையான அணி
"વ્યાખ્યા, સ્પષ્ટતા, નિશ્ચિતતા","வரையறை, தெளிவு, உறுதி"
વિરૂપતા વળાંક,சிதைவு வளைவு
વિકૃત પૃષ્ઠ,சிதைந்த பக்கம்
"વ્યભિચાર, બદનામી","அநாகரிகம், துஷ்பிரயோகம்"
પરિવહન સમસ્યાઓમાં અસ્પષ્ટતા,போக்குவரத்து சிக்கல்களில் துல்லியமின்மை
"ડિગ્રી, ડિગ્રી, ડિગ્રી, ડિગ્રી, જથ્થો, તીવ્રતા, ડિગ્રી","பட்டம், பட்டம், சக்தி, பட்டம், அளவு, அளவு, பட்டம்"
વિભેદક સમીકરણની શક્તિ,வேறுபட்ட சமன்பாட்டின் சக்தி
"સ્વતંત્રતાની ડિગ્રી, સ્વતંત્રતાની ડિગ્રી","சுதந்திரத்தின் அளவு, சுதந்திரத்தின் அளவு"
બહુપદીની શક્તિ,பல்லுறுப்புக்கோவையின் சக்தி
હાંકી કાઢવામાં આવેલ ટોળકી,வெளியேற்றப்பட்ட பரிவாரங்கள்
ડેલ્ટા કાર્ય,டெல்டா செயல்பாடு
માંગ અને ઉપયોગિતા વળાંક,தேவை மற்றும் பயன்பாட்டு வளைவு
માંગ સમીકરણ,கோரிக்கை சமன்பாடு
માંગ કાર્ય,கோரிக்கை செயல்பாடு
વસ્તી વિષયક અભ્યાસ,மக்கள்தொகை ஆய்வுகள்
વસ્તી વિષયક,மக்கள்தொகையியல்
મોવર પ્રમેય,அறுக்கும் தேற்றம்
"દર્શાવવું, સાક્ષી આપવી, દર્શાવવું","நிரூபிக்க, சாட்சியமளிக்க, நிரூபிக்க"
"રજૂઆત, પુરાવો, પ્રદર્શન, પ્રદર્શન","பிரதிநிதித்துவம், ஆதாரம், ஆர்ப்பாட்டம், ஆர்ப்பாட்டம்"
પ્રતિનિધિત્વ ભૂમિતિ,பிரதிநிதித்துவ வடிவியல்
દરેક,ஒவ்வொரு
ગાઢ એકંદર,அடர்த்தியான மொத்த
"ઘનતા, ઘનતા","அடர்த்தி, அடர்த்தி"
ગણવાયોગ્ય સમૂહ,கணக்கிடக்கூடிய தொகுப்பு
ચડતી સ્થિર,ஏறுவரிசை மாறிலி
આશ્રિત ઘટના,சார்ந்த நிகழ்வு
આશ્રિત રેન્ડમ ચલ,சார்பு சீரற்ற மாறி
આશ્રિત ચલ,சார்பு மாறி
આશ્રિત ચલ,சார்பு மாறி
હતાશાનો કોણ,மனச்சோர்வின் கோணம்
"વ્યુત્પન્ન, વ્યુત્પન્ન, તફાવત","derivation, derivative, வேறுபாடு"
"વ્યુત્પન્ન, વ્યુત્પન્ન","வழித்தோன்றல், வழித்தோன்றல்"
વ્યુત્પન્ન શ્રેણી,பெறப்பட்ட வரம்பு
મેળવેલ સમૂહ,பெறப்பட்ட தொகுப்பு
"ઉતરતા, ઉતરતા","இறங்குதல், இறங்குதல்"
ઉતરતા ક્રમમાં,இறங்கு வரிசை
ઉતરતી શ્રેણી,இறங்கு வரம்பு
પ્રોજેક્ટિવ ભૂમિતિ,திட்ட வடிவியல்
વર્ણનાત્મક મોડેલ,விளக்க மாதிரி
વર્ણનાત્મક આંકડા,விளக்கமான புள்ளிவிபரங்கள்
"ડિઝાઇન કરવી, ડિઝાઇન કરવી, ડિઝાઇન કરવી (ed.), ડિઝાઇન કરવી, ડિઝાઇન કરવી (n.)","வடிவமைக்க, வடிவமைக்க, வடிவமைக்க (எட்.), வடிவமைக்க, வடிவமைக்க (என்.)"
પ્રયોગની ડિઝાઇન,சோதனை வடிவமைப்பு
ડેસ્ક કેલ્ક્યુલેટર,மேசை கால்குலேட்டர்
"ઓળખ, શોધ","அடையாளம், கண்டறிதல்"
"નિર્ધારક, નિર્ધારક, નિર્ધારક","நிர்ணயம் செய்பவர், தீர்மானிப்பவர், தீர்மானிப்பவர்"
નિર્ણાયક ક્રમ,தீர்மானிக்கும் ஒழுங்கு
નક્કી કરવા માટે,தீர்மானிக்க
નિર્ધારિત મોડેલ,தீர்மானிக்கும் மாதிரி
નિર્ણાયક સમસ્યા,தீர்மானிக்கும் பிரச்சனை
વિચલન,விலகல்
વિચલન ગુણાંક,விலகல் குணகம்
દ્વિસંગી સિસ્ટમ,பைனரி அமைப்பு
વિકર્ણ કર્ણ,மூலைவிட்ட ஹைப்போடென்யூஸ்
મેટ્રિક્સ કર્ણકરણ,அணி மூலைவிட்டமாக்கல்
"વિકર્ણ મેટ્રિક્સ, વિકર્ણ મેટ્રિક્સ","மூலைவிட்ட அணி, மூலைவிட்ட அணி"
કર્ણ સમાનતા,மூலைவிட்ட சமத்துவம்
રેખાકૃતિ,வரைபடம்
ચિત્રકામ પદ્ધતિ,வரைதல் முறை
ગ્રાફિકલ રજૂઆત,வரைகலை பிரதிநிதித்துவம்
વ્યાસ,விட்டம்
વ્યાસ સેટ કરો,விட்டம் அமைக்கவும்
ડાયમેટ્રિકલી વિરુદ્ધ,முற்றிலும் எதிர்
"ક્રોસફાયર, ડાઇસ ફેંકો","குறுக்குவெட்டு, பகடை வீசு"
ઉભયજીવી વર્ગીકરણ,நீர்வீழ்ச்சி வகைப்பாடு
"વિભાજન, અડધું","பிளவு, பாதி"
શબ્દકોશ,அகராதி
વિભેદક કલન,வேறுபட்ட கணக்கீடு
વિભેદક સમીકરણ,வகையீட்டு சமன்பாடு
વિભેદક સૂત્ર,வேறுபட்ட சூத்திரம்
વિભેદક પદ્ધતિ,வேறுபட்ட முறை
સેટનો તફાવત,தொகுப்புகளின் வேறுபாடு
વિભેદક,வேறுபடுத்தக்கூடியது
વિભેદક વળાંક,வேறுபட்ட வளைவு
વિભેદક કાર્ય,வேறுபட்ட செயல்பாடு
"વિભેદક, વિભેદક, વિભેદક, આંતરપ્રાપ્તિ, આંતરવ્યક્તિ, વિભેદક","வேறுபாடு, வேறுபாடு, வேறுபாடு, இடைநிலை, இடைநிலை, வேறுபாடு"
વિભેદક ગણિત,வேறுபட்ட கணிதம்
વિભેદક ગુણાંક,வேறுபட்ட குணகம்
વિભેદક સમીકરણ,வகையீட்டு சமன்பாடு
વિભેદક અથડામણ,வேறுபட்ட மோதல்
વિભેદક સૂત્ર,வேறுபட்ட சூத்திரம்
વિભેદક કાર્ય,வேறுபட்ட செயல்பாடு
વિભેદક ભૂમિતિ,வேறுபட்ட வடிவவியல்
ઉચ્ચ ઓર્ડર તફાવત,உயர் வரிசை வேறுபாடு
વિભેદક સેગમેન્ટ,வேறுபட்ட பிரிவு
તફાવત કરવો,வேறுபடுத்தி
"ભેદભાવ, ભેદભાવ","வேறுபாடு, வேறுபாடு"
વિભેદક સૂત્ર,வேறுபட்ட சூத்திரம்
વેક્ટરનો તફાવત,திசையன் வேறுபாடு
"પ્રસરણ, પ્રસરણ","பரவல், பரவல்"
"અંક, મુદ્રા, આંગળી","எண், டயடம், விரல்"
ડિજિટલ કમ્પ્યુટર,டிஜிட்டல் கணினி
અંકી દત્ત,அங்கி தத்
"હદ, પહોળાઈ, પરિમાણ, શક્તિ","அளவு, அகலம், பரிமாணம், சக்தி"
પરિમાણ,பரிமாணம்
પરિમાણહીન,பரிமாணமற்ற
સમીકરણ પરિમાણ,சமன்பாடு பரிமாணம்
ડાયોફન્ટસનું સમીકરણ,டியோபாண்டஸ் சமன்பாடு
પતનનો કોણ,வீழ்ச்சியின் கோணம்
દ્વિધ્રુવ કોઓર્ડિનેટ્સ,இருமுனை ஒருங்கிணைப்புகள்
દ્વિધ્રુવ,இருமுனை
બાયપીરામિડ,இருபிரமிட்
ડીરાક ડેલ્ટા કાર્ય,dirac டெல்டா செயல்பாடு
સામાન્ય સ્પર્શક,பொதுவான தொடுகோடு
જમણો ખૂણો,வலது கோணம்
સીધી રેખા,நேரடியான இணைப்பு
જગ્યા વ્યુત્પન્ન,விண்வெளி வழித்தோன்றல்
"ડીકોસિન, ડીકો-કોસાઇન","டிகோசின், டிகோ-கொசைன்"
મહત્તમ દિશા,அதிகபட்ச திசை
પ્રક્ષેપણ દિશા,திட்ட திசை
દિશા ગુણોત્તર,திசை விகிதம்
નિયમનકારી વર્તુળ,ஒழுங்குமுறை வட்டம்
નિયમનકાર વર્તુળ,ஒழுங்குமுறை வட்டம்
અનુલોમા ઉત્પાદન,அனுலோமா தயாரிப்பு
"સીધો પુરાવો, સીધો પુરાવો","நேரடி ஆதாரம், நேரடி ஆதாரம்"
અનુક્રમિક ગુણોત્તર,வரிசை விகிதம்
નિયતિ,விதி
અનુલોમા સરવાળો,அனுலோம தொகை
અસંબંધિત સમૂહ,பிரிக்கப்பட்ட தொகுப்பு
"નિરંતરતા, નિરંતરતા, વિરામ","இடைநிறுத்தம், இடைநிறுத்தம், முறிவு"
વ્યુત્પન્નતાની વિરામ,வழித்தோன்றலின் தொடர்ச்சியின்மை
પ્રથમ પ્રકારનું વિરામ,முதல் வகை இடைநிறுத்தம்
બીજા પ્રકારનું વિરામ,இரண்டாவது வகை இடைநிறுத்தம்
અવ્યવસ્થિત વિતરણ,இடைவிடாத விநியோகம்
અવ્યવસ્થિત કાર્ય,இடைவிடாத செயல்பாடு
અવ્યવસ્થિત તફાવત,இடைவிடாத மாறுபாடு
રજકણ,துகள்கள்
અવ્યવસ્થિત વિતરણ,இடைவிடாத விநியோகம்
અસંતુલિત સંભાવના વિતરણ,இடைவிடாத நிகழ்தகவு விநியோகம்
અવ્યવસ્થિત રેન્ડમ ચલ,இடைவிடாத சீரற்ற மாறி
અવિરત નમૂના જગ્યા,இடைவிடாத மாதிரி இடம்
અલગ એકંદર,தனித்த மொத்த
અલગ વસ્તી,தனித்துவமான மக்கள் தொகை
અલગ રાજ્ય,தனித்துவமான நிலை
અવ્યવસ્થિત તફાવત,இடைவிடாத மாறுபாடு
વિતરણ કર,விநியோக வரி
ભેદભાવપૂર્ણ વિશ્લેષણ,பாரபட்சமான பகுப்பாய்வு
અસંબંધિત,பிரிந்த
અસંબદ્ધ ઘટના,முரண்பட்ட நிகழ்வு
અસંબંધિત સમૂહ,பிரிக்கப்பட்ட தொகுப்பு
અસંબંધિત નિવેશ,இணையான செருகல்
"વિભાજન, તર્કસંગત સરવાળો","விலகல், பகுத்தறிவுத் தொகை"
"વિખેરવું, વિખેરવું","சிதறல், சிதறல்"
વિક્ષેપ ચાર્ટ,சிதறல் விளக்கப்படம்
વિક્ષેપ સૂચકાંક,சிதறல் குறியீடு
વિક્ષેપ રેખાકૃતિ,சிதறல் வரைபடம்
વિક્ષેપ મેટ્રિક્સ,சிதறல் அணி
વિસ્થાપન,இடப்பெயர்ச்சி
પ્રદર્શન,கண்காட்சி
કન્સોલ,பணியகம்
"અસમાન, અસમાન","சீரற்ற, சீரற்ற"
વિસર્જન બળ,சிதறடிக்கும் சக்தி
અંતર કાર્ય,தூர செயல்பாடு
અંતર મોડ્યુલસ,தூர மாடுலஸ்
બિન-વિતરણકારક,விநியோகிக்காதது
"વિતરણ નિયમ, વિતરણ નિયમ","விநியோக விதி, விநியோக விதி"
"વિખેરી નાખવું, વિખેરી નાખવું","கலைக்க, கலைக்க"
"ભિન્નતા, ભિન્નતા, ભિન્નતા","வேற்றுமை, வேற்றுமை, வேற்றுமை"
વિચલન પ્રમેય,வேறுபாடு தேற்றம்
જુદીજુદી,மாறுபட்ட
અલગ શ્રેણી,மாறுபட்ட வரம்பு
વિભાજિત તફાવત,பிளவு வேறுபாடு
"વિભાજ્યતા, વિભાજ્યતા","வகுத்தல், வகுத்தல்"
"વિભાજ્ય, વિભાજ્ય","வகுபடக்கூடிய, வகுபடக்கூடிய"
"વિભાજન, વિભાજન, વિભાજન","பிரிவு, பிரிவு, பிரிவு"
વિભાજન અલ્ગોરિધમ,பிரிவு அல்காரிதம்
વિભાજિત રિંગ,பிளவு வளையம்
ચતુર્ભુજ,நாற்கர
દશકોણ,தசாகோணம்
"ડોમેન, ડોમેન, પ્રાંત, પ્રદેશ","டொமைன், டொமைன், மாகாணம், பிரதேசம்"
કાર્યનું ડોમેન,செயல்பாட்டின் களம்
વ્યાખ્યા-પ્રાંત,வரையறை-மாகாணம்
અસ્તિત્વની સ્થિતિ,இருப்பு நிலை
ઓવરરાઇડિંગ ઉપકરણ,மேலெழுந்து சாதனம்
ડોપ્લર અસર,டாப்ளர் விளைவு
"બિંદુ ઉત્પાદન, સ્કેલર ઉત્પાદન","புள்ளி தயாரிப்பு, அளவிடல் தயாரிப்பு"
ડોટેડ વળાંક,புள்ளியிடப்பட்ட வளைவு
બેવડા તફાવત,இரட்டை வேறுபாடு
ડબલ ઘાતાંકીય વિતરણ,இரட்டை அதிவேக விநியோகம்
ડબલ કોઇલ,இரட்டை சுருள்
દ્વિસંગી અભિન્ન,பைனரி ஒருங்கிணைப்பு
દ્વિસંગી એકીકરણ,பைனரி ஒருங்கிணைப்பு
ડબલ મર્યાદા,இரட்டை வரம்பு
ડબલ સેમ્પલિંગ ઇવેન્ટ,இரட்டை மாதிரி நிகழ்வு
ડબલ ક્રમ,இரட்டை வரிசை
ડબલ શ્રેણી,இரட்டை தொடர்
ડબલ-જોડાયેલ નોટેશન,இரட்டை இணைக்கப்பட்ட குறியீடு
ડબલ સંકલન,இரட்டை தொகுப்பு
નીચે તરફ પ્રવેગક,கீழ்நோக்கிய முடுக்கம்
નીચે તરફનું વિસ્થાપન,கீழ்நோக்கிய இடப்பெயர்ச்சி
નીચેની ગતિ,கீழ்நோக்கிய இயக்கம்
નીચે તરફનો વેગ,கீழ்நோக்கிய வேகம்
ટ્રેક્શન,இழுவை
ટ્રેક્શન બળ,இழுவை சக்தி
"બેવડી દ્વૈતતા,",இரட்டை இருமை
ડ્યુઅલ બેઝ,இரட்டை அடிப்படை
દ્વિ આંતરિક ઉત્પાદન,இரட்டை உள் தயாரிப்பு
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,இரட்டை நேரியல் நிரலாக்க சிக்கல்
"ડબલ ઓપરેશન, ડ્યુઅલ ઓપરેશન","இரட்டை செயல்பாடு, இரட்டை செயல்பாடு"
બેવડી સમસ્યા,இரட்டை பிரச்சனை
ડ્યુઅલ સિંગલ અલ્ગોરિધમ,இரட்டை ஒற்றை அல்காரிதம்
ડ્યુઅલ સિંગલ પદ્ધતિ,இரட்டை ஒற்றை முறை
બેવડી જગ્યા,இரட்டை இடம்
દ્વિ ચલ,இரட்டை மாறி
ડ્યુઅલ વેક્ટર જગ્યા,இரட்டை திசையன் இடம்
મૌન અનુક્રમણિકા,அமைதியான குறியீடு
મૌન ફૂટર,அமைதியான அடிக்குறிப்பு
મૌન કરાર,அமைதியான ஒப்பந்தம்
શાંત ચલ,அமைதியான மாறி
ડુપ્લિકેશન,நகல்
ગતિશીલ,மாறும்
ગતિશીલ સિસ્ટમ,மாறும் அமைப்பு
ગતિશીલ માંગ કાર્ય,மாறும் தேவை செயல்பாடு
ગતિશીલ મોડેલ,டைனமிக் மாதிரி
ગતિશીલ પ્રોગ્રામિંગ,மாறும் நிரலாக்க
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,மாறும் நிரலாக்க அணுகுமுறை
ગતિશીલ પ્રોગ્રામિંગ તકનીકો,டைனமிக் நிரலாக்க நுட்பங்கள்
"ગતિશીલતા, ગતિશીલતા","இயக்கவியல், இயக்கவியல்"
કણ ગતિશીલતા,துகள் இயக்கவியல்
સખત શરીરની ગતિશીલતા,கடினமான உடல் இயக்கவியல்
"પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી, પૃથ્વી સંપર્ક (ver.)","பூமி, பூமி, பூமி, பூமி, பூமி, பூமி, பூமி தொடர்பு (ver.)"
ભૂકંપની તીવ્રતા,பூகம்பத்தின் தீவிரம்
તરંગીતા,விசித்திரத்தன்மை
ધારણા,அனுமானம்
ઇકોનોમેટ્રિક આગાહી,பொருளாதார கணிப்பு
અર્થશાસ્ત્રી,பொருளாதார நிபுணர்
અર્થશાસ્ત્ર,பொருளாதார அளவியல்
અર્થશાસ્ત્ર,பொருளாதாரம்
"કોર, ધાર, આંસુ","கோர், விளிம்பு, கண்ணீர்"
એકંદર કોરનો સામનો કરવો,ஒட்டுமொத்த மையத்தை எதிர்கொள்ளும்
કાર્યક્ષમતા સૂચકાંક,செயல்திறன் குறியீடு
લાક્ષણિક તત્વ,பண்பு உறுப்பு
લાક્ષણિક કાર્ય,பண்பு செயல்பாடு
"eigen મૂલ્ય, લાક્ષણિકતા મૂલ્ય","ஈஜென் மதிப்பு, பண்பு மதிப்பு"
લાક્ષણિક મૂલ્ય સમીકરણ,பண்பு மதிப்பு சமன்பாடு
"ઇજેન વેક્ટર, લાક્ષણિક વેક્ટર","ஈஜென் திசையன், பண்பு திசையன்"
સ્થિતિસ્થાપક,மீள்
સ્થિતિસ્થાપક કાસ્ટ,மீள் நடிகர்
સ્થિતિસ્થાપક સંતુલન,மீள் சமநிலை
સ્થિતિસ્થાપકતા,நெகிழ்ச்சி
સ્થિતિસ્થાપકતા પાનું,நெகிழ்ச்சி பக்கம்
"ઇલેક્ટ્રોનિક કમ્પ્યુટર, ઇલેક્ટ્રોનિક કમ્પ્યુટર","மின்னணு கணினி, மின்னணு கணினி"
"તત્વ, તત્વ, તત્વ","உறுப்பு, உறுப்பு, உறுப்பு"
પ્રારંભિક કૉલમ કામગીરી,ஆரம்ப நெடுவரிசை செயல்பாடு
પ્રારંભિક ઘટના,ஆரம்ப நிகழ்வு
પ્રારંભિક કાર્ય,ஆரம்ப செயல்பாடு
પ્રારંભિક કામગીરી,துவக்க செயல்பாடு
પ્રારંભિક પરિણામો,ஆரம்ப முடிவுகள்
પ્રારંભિક સંભાવના નિયમ,ஆரம்ப நிகழ்தகவு விதி
શરૂઆતની લાઇન કામગીરી,தொடக்க வரி செயல்பாடு
"નાશ કરવો, નાશ કરવો,","அழித்து, அழித்து"
રિઝોલ્યુશન પ્રક્રિયા,தீர்வு செயல்முறை
"એલિપ્સ, એલિપ્સ","நீள்வட்டம், நீள்வட்டம்"
લંબગોળ,நீள்வட்டம்
લંબગોળ,நீள்வட்டம்
લંબગોળ સપાટી,நீள்வட்ட மேற்பரப்பு
