Tamil,English
குறியீட்டு வீதம்,Coding rate
குறியீட்டு நுட்பம்,Coding technique
குணகம்,Coefficient
கட்டாய,Coercivity
ஒத்திசைவான பண்பேற்றம்,Coherent modulation
சுருள்,Coil
இணைந்து,Collaboration
சரிவு,Collapse
ஆட்சியர்,Collector
கலெக்டர் மின்னோட்டம்,Collector current
அடிப்படை நடத்தைக்கு கலெக்டர்,Collector to base conductance
கலெக்டர்-பேஸ் சந்தி,Collector-base junction
நிறம்,Colour
வண்ண பகுப்பாய்வி,Colour analyzer
வண்ண சமநிலை,Colour balance
வண்ண வெடிப்பு,Colour burst
வண்ண விளக்கப்படம்,Colour chart
வண்ண சேர்க்கை,Colour combination
வண்ண மாறிலி,Colour constant
வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு),Colour control      (chrome control)
வண்ண ஆழம்,Colour depth
வண்ண சோர்வு,Colour fatigue
வண்ண வடிகட்டி,Colour filter
வண்ண கொலையாளி சுற்று,Colour killer circuit
வண்ண கினெஸ்கோப்,Colour kinescope
வண்ண கலவை,Colour mixer
வண்ண முறை,Colour pattern
வண்ண கருத்து,Colour perception
வண்ண படத் திரை,Colour picture screen
வண்ண இடம்,Colour space
வண்ண துணைக் கேரியர்,Colour subcarrier
வண்ண வெப்பநிலை,Colour temperature
வண்ண பரிமாற்றம்,Colour transmission
வண்ண குழாய்,Colour tube
நிறம்,Colouration
நிறமற்ற,Colourless
சேர்க்கை,Combination
காம்பினர்,Combiner
இணைக்கும் செயல்முறை,Combining process
எரிப்பு,Combustion
கட்டளை,Command
தொடக்க,Commencement
வணிக ஒளிபரப்பு,Commercial broadcasting
வணிக தொலைக்காட்சி,Commercial television
பொதுவான கலெக்டர் சுற்று,Common collector circuit
தொடர்பு,Communication
தொடர்பு செயற்கைக்கோள்,Communication satellite
சமூக வானொலி மையம்,Community radio centre
சமூக வானொலி நிலையம்,Community radio station
சிறிய வட்டு (குறுவட்டு),Compact disc (CD)
காம்பாக்ட் டிஸ்க் பிளேயர்,Compact disc player
காம்பண்டர்,Compander
வளர்ப்பது,Companding
பொருந்தக்கூடிய தன்மை,Compatibility
இணக்கமான,Compatible
கம்பைலர்,Compiler
நிரப்பு,Complementary
நிரப்பு டிரான்சிஸ்டர்,Complementary transistor
சிக்கலான அலை,Complex wave
கூறு,Component
கூட்டு,Composite
கலப்பு சுற்று,Composite circuit
கூட்டு டிஜிட்டல்,Composite digital
கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை,Composite radio frequency signal
கலப்பு சமிக்ஞை,Composite signal
கூட்டு வீடியோ,Composite video
கலப்பு வீடியோ சமிக்ஞை,Composite video signal
கலவை,Composition
சுருக்கப்பட்ட தரவு,Compressed data
சுருக்கப்பட்ட டிஜிட்டல் வீடியோ,Compressed digitized video
சுருக்கப்பட்ட வீடியோ,Compressed video
சுருக்க,Compression
சுருக்க கலைப்பொருள்,Compression artifact
சுருக்க ஆபத்து,Compression hazard
சுருக்க நுட்பம்,Compression technique
அமுக்கி,Compressor
கணக்கிடுங்கள்,Compute
கணினி,Computer
கணினி அடிப்படையிலான மல்டிமீடியா,Computer based multimedia
கணனி செய்நிரலாக்கம்,Computer programming
கணினி தொழில்நுட்பம்,Computer technology
குழிவான லென்ஸ்,Concave lens
குழிவான கண்ணாடி,Concave mirror
மறைத்தல்,Concealment
செறிவு,Concentrated
செறிவு,Concentration
செறிவு லென்ஸ்,Concentric lens
மின்தேக்கி மைக்ரோஃபோன்,Condenser microphone
சமநிலையின் நிலை,Condition of equilibrium
கடத்தல்,Conduction
கடத்தல் மின்னோட்டம்,Conduction current
கடத்துத்திறன்,Conductivity
நடத்துனர்,Conductor
உள்ளமைவு,Configuration
இணைப்பு,Connection
இணைப்பு,Connectivity
இணைப்பு,Connector
நிலைத்தன்மையும்,Consistency
தொடர்ந்து,Consistently
கன்சோல்,Console
மாறிலி,Constant
நிலையான வீச்சு,Constant  amplitude
மைக்ரோஃபோனை தொடர்பு கொள்ளவும்,Contact microphone
கொள்கலன் வடிவம்,Container format
மாசுபாடு,Contamination
உள்ளடக்கம்,Content
தொடர்ச்சியான,Contiguous
தொடர்ச்சி,Continuity
தொடர்ச்சியான சாவடி,Continuity booth
தொடர்ச்சியான குமிழ்,Continuity knob
தொடர்ச்சியான,Continuous
தொடர்ச்சியான வளைவு,Continuous arc
தொடர்ச்சியான அலை,Continuous wave
விளிம்பு வரி,Contour line
விளிம்பு திட்டம்,Contour plan
ஒப்பந்த,Contract
சுருள்,Contraction
கான்ட்ராஸ்ட் விகிதம்,Contrast ratio
கட்டுப்பாட்டு சுற்று,Control circuit
கட்டுப்பாட்டு மின்முனை,Control electrode
கட்டுப்பாட்டு உபகரணங்கள்,Control equipment
கட்டுப்பாட்டு கட்டம்,Control grid
கட்டுப்பாட்டு வரி,Control line
கட்டுப்பாட்டு குழு,Control panel
கட்டுப்பாட்டு அறை,Control room
கட்டுப்பாட்டு அட்டவணை,Control table
கட்டுப்பாட்டு கோபுரம்,Control tower
கட்டுப்படுத்தி,Controller
ஒன்றிணைத்தல்,Convergence
ஒருங்கிணைந்த லென்ஸ்,Convergent lens
மாற்றி,Convertor
குவிந்த லென்ஸ்,Convex lens
மாற்றுதல்,Convolution
கன்வெர்யூஷன் குறியிடப்பட்டது,Convolution coded
மாற்றும் இடைக்கணிப்பு,Convolutional interleave
மாற்றும் இடைக்கணிப்பு,Convolutional interleaving
குக்கீ,Cookie
குக்கியர்,Cookier
கோப்ரோசசர்,Coprocessor
தண்டு,Cord
கொரோனா,Corona
கொரோனா வெளியேற்றம்,Corona discharge
தொடர்பு,Correlation
கொசைன் கூறு,Cosine component
கொசைன் அலை,Cosine wave
அண்ட சத்தம்,Cosmic noise
கவுண்டர்,Counter
எதிர் கடிகார திசையில்,Counter clockwise
கப்ளர்,Coupler
இணைப்பு,Coupling
இணைப்பு மின்தேக்கி,Coupling condenser
இணைப்பு நெட்வொர்க்,Coupling network
இணைப்பு எதிர்ப்பு,Coupling resistance
சக பிணைப்பு,Covalent bond
பாதுகாப்பு,Coverage
செயலிழப்பு,Crash
சிக்கலான இசைக்குழு,Critical band
சிக்கலான நிலை,Critical condition
சிக்கலான இணைப்பு,Critical coupling
சிக்கலான அதிர்வெண்,Critical frequency
சிக்கலான அளவுரு,Critical parameter
முதலை கிளிப்,Crocodile clip
குறுக்கு மறைதல்,Cross fading
குறுக்கு பண்பேற்றம்,Cross modulation
குறுக்கு பேச்சு,Cross talk
கிராஸ்ஃபேட்,Crossfade
குறியாக்கவியல்,Cryptography
படிக,Crystal
படிக வடிகட்டி,Crystal filter
கியூ,Cue
கியூ மதிப்பெண்கள்,Cue marks
கியூயிங் சாதனம்,Cueing device
தற்போதைய வடிகால்,Current drain
தற்போதைய மீட்டர்,Current meter
மின்சார மின்மாற்றி,Current transformer
கர்சர்,Cursor
வளைவு,Curve
அதிர்வெண் துண்டிக்கவும்,Cut off frequency
கட்டர்,Cutter
கணணி மையம்,Cyber cafe
சைபர் பாதுகாப்பு,Cyber security
மின்வெளி,Cyber space
மிதிவண்டி,Cycle
சுழற்சி,Cyclic
டி.சி. கூறு,D.c. component
டி.சி. தட்டு சக்தி,D.c. plate power
டி.சி. மறுசீரமைப்பு,D.c. restoration
டம்பர் டையோடு,Damper diode
டம்பிங்,Damping
இருள்,Dark
தகவல்கள்,Data
தரவு ஒளிபரப்பு,Data broadcasting
தரவு சுருக்க,Data compression
தரவு துளையிடுதல்,Data drilling
தரவு குறியாக்கம்,Data encryption
தரவு கோப்பு,Data file
தரவு கையாளுதல்,Data handling
தரவு சுரங்க,Data mining
தகவல் செயல்முறை,Data processing
தரவு செயலி,Data processor
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,Data reduced bit system
தரவு சேவை,Data service
தரவுத்தாள்,Data sheet
தரவு சேமிப்பு,Data storage
தரவு ஸ்ட்ரீம்,Data stream
தரவு மாற்றம்,Data transformation
தரவு பரிமாற்றம்,Data transmission
தரவுத்தளம்,Database
டேட்டா காஸ்டிங்,Datacasting
டேட்டாகிராம்,Datagram
டிபி மீட்டர்,DB meter
இறந்த காற்று,Dead air
இறந்த குறுகிய சுற்று,Dead short circuit
இறந்த இடம்,Dead spot
முட்டுக்கட்டை,Deadlock
பிழைத்திருத்த திட்டம்,Debug programme
பிழைத்திருத்தம்,Debugging
ஒலியின் சிதைவு,Decay of sound
டெசிபல் (டி.பி.),Decibel (dB)
தசம,Decimal
தசம குறியீடு,Decimal code
தசம இலக்க,Decimal digit
புரிந்துகொள்ளுதல்,Deciphering
டிகோடர்,Decoder
டிகோடிங்,Decoding
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,Decoding in digital transmission
டிகம்பரஷ்ஷன்,Decompression
துண்டித்தல்,Decoupling
துண்டிப்பு சுற்று,Decoupling circuit
பிணைப்பு நெட்வொர்க்,Decoupling network
மறைகுறியாக்கம்,Decryption
அர்ப்பணிக்கப்பட்ட வரி,Dedicated line
டி-என்டிங்,De-embedding
டி-எம்பேசிஸ்,De-emphasis
இயல்புநிலை,Default
தரத்தில் குறைபாடு,Defect in quality
குறைபாடுள்ள,Defective
குறைபாடுள்ள அலகு,Defective unit
வரையறை,Definition
விலகல்,Deflection
சிதைவு,Deformation
Defragmentation,Defragmentation
டி-காஸிங் சுருள்,De-gaussing coil
பட்டம்,Degree
டி-இன்டர்லீவர்,De-interleaver
தாமதக் கோடு,Delay line
தாமத நேரம்,Delay time
தாமதமான பிரேம் நினைவகம்,Delayed frame memory
தாமதமாக ஸ்கேனிங்,Delayed scanning
தாமதமான ஒத்திசைவு சமிக்ஞை,Delayed synchronization signal
டெலிவரி,Delivery
விநியோக அமைப்பு,Delivery system
டெமோடுலேஷன்,Demodulation
டெமோடுலேட்டர் அட்டை,Demodulator card
டெமுல்டிப்ளெக்சர்,Demultiplexer
வயலின் ஆழம்,Depth of field
இறங்கு,Descending
வடிவமைப்பு விவரக்குறிப்பு,Design specification
டெஸ்க்டாப்,Desktop
கண்டறிதல் வெளியீடு,Detector output
விலகல்,Deviation
சாதனம்,Device
சாதன இயக்கி,Device driver
பரிசோதனை,Diagnostics
வரைபடம்,Diagram
உரையாடல் டிராக்,Dialog track
விட்டம் பயன்முறை,Diameteral mode
டயமண்ட் ஸ்டைலஸ்,Diamond stylus
உதரவிதானம்,Diaphragm
உதரவிதான உறிஞ்சி,Diaphragmatic absorber
டைகோடிக் கேட்பது,Dichotic listening
மின்கடத்தா,Dielectric
மின்கடத்தா இடைவெளி- கீழே,Dielectric break- down
மின்கடத்தா இழப்பு,Dielectric loss
வேறுபாடு அதிர்வெண்,Difference frequency
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),Difference frequency distortion (DFD)
வித்தியாசமான தொனி,Difference tone
வேறுபட்ட பெருக்கி,Differential amplifier
மாறுபாடு,Diffraction
டிஃப்பியூசர்,Diffuser
இலக்கு,Digit
டிஜிடல்,Digital
டிஜிட்டல் கலைப்பொருள்,Digital artifact
டிஜிட்டல் ஆடியோ,Digital audio
டிஜிட்டல் ஆடியோ வடிகட்டி,Digital audio filter
டிஜிட்டல் ஆடியோ பணி நிலையம்,Digital audio work station
எண்ணியல் படக்கருவி,Digital camera
டிஜிட்டல் கணினி,Digital computer
டிஜிட்டல் தரவு,Digital data
டிஜிட்டல் எடிட்டிங்,Digital editing
டிஜிட்டல் உற்சாகம்,Digital exciter
டிஜிட்டல் வடிகட்டி,Digital filter
டிஜிட்டல் பிரேம் ஒத்திசைவு,Digital frame synchronizer
டிஜிட்டல் பாரம்பரியம்,Digital heritage
டிஜிட்டல் படம்,Digital image
டிஜிட்டல் நூலகம்,Digital library
டிஜிட்டல் மீட்டர்,Digital meter
டிஜிட்டல் பண்பேற்றம்,Digital modulation
டிஜிட்டல் மல்டிபிளக்ஸ்,Digital multiplex
டிஜிட்டல் நெட்வொர்க்,Digital network
டிஜிட்டல் வெளியீடு,Digital output
டிஜிட்டல் பிளேபேக்,Digital playback
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),Digital Radio Mondiale (DRM)
டிஜிட்டல் பதிவு,Digital recording
டிஜிட்டல் புரட்சி,Digital revolution
டிஜிட்டல் சிக்னல்,Digital signal
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),Digital signal processing (DSP)
டிஜிட்டல் கையொப்பம்,Digital signature
டிஜிட்டல் தொழில்நுட்பம்,Digital technology
அனலாக் மாற்றி டிஜிட்டல்,Digital to analog converter
டிஜிட்டல் வீடியோ,Digital video
டிஜிட்டல் வோல்ட்மீட்டர்,Digital voltmeter
டிஜிட்டல் மயமாக்கல்,Digitalization
டிஜிட்டல் மயமாக்கல்,Digitization
டிஜிட்டல் செய்யப்பட்ட வீடியோ,Digitized video
டிஜிட்டல்சர்,Digitizer
மங்கலான,Dim
பரிமாணம்,Dimension
மங்கலான,Dimmer
டையோடு,Diode
டிப்,Dip
டிப்ளெக்ஸர்,Diplexer
இருமுனை ஆண்டெனா,Dipole antenna
நேரடி ஒளிபரப்பு,Direct broadcast
நேரடி மின்னோட்டம் (டி சி),Direct current (d c)
நேரடி எடுப்பது,Direct pick up
நேரடி வாசிப்பு கருவி,Direct reading instrument
நேரடி பதிவு,Direct recording
திசை ஆண்டெனா,Directional antenna
திசை கப்ளர்,Directional coupler
திசை மைக்ரோஃபோன்,Directional microphone
வழிகாட்டுதல்,Directivity
அடைவு,Directory
முடக்கவும்,Disable
வட்டு ஆண்டெனா,Disc antenna
வட்டு அடிப்படையிலான சேமிப்பு,Disc based storage
தனித்துவமான,Discrete
வட்டு,Disk
வட்டு இயக்கி,Disk drive
வட்டு ஒதுக்கீடு,Disk quota
டிஸ்கெட்,Diskette
இடப்பெயர்வு,Dislocation
சிதறல்,Dispersion
இடம்பெயர்வு,Displacement
காட்சி,Display
காட்சி அலகு (கன்சோல்),Display unit (console)
சிதறல்,Dissipation
அதிருப்தி,Dissonance
வடிகட்டிய நீர்,Distilled water
சிதைவு,Distortion
விநியோகம்,Distribution
விநியோக பெருக்கி,Distribution amplifier
பிரிவு,Division
வகுப்பான்,Divisor
ஆவணம்,Document
டால்பி டிஜிட்டல்,Dolby digital
களம்,Domain
டொமைன் கன்ட்ரோலர்,Domain controller
டாப்ளர் விளைவு,Doppler effect
இரட்டை கம்பம் (இருமுனை),Double pole (dipole)
இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்,Double pole single throw switch
இரட்டை பக்க வட்டு,Double sided disk
இரட்டிப்பாகும்,Doublet
கீழே வரும் அலை,Down coming wave
டவுன் ஸ்ட்ரீம்,Down stream
டவுனிங்க்,Downlink
பதிவிறக்க Tamil,Download
பதிவிறக்குகிறது,Downloading
வரைதல்,Drawing
துளையிடும் பிட்,Drilling bit
துளையிடும் இயந்திரம்,Drilling machine
இயக்கி,Drive
டிரம்,Drum
உலர்ந்த விளக்கை வெப்பநிலை,Dry bulb temperature
உலர் செல்,Dry cell
உலர் சாலிடர்,Dry solder
இரட்டை சேனல் பயன்முறை,Dual channel mode
டப்பிங்,Dubbing
டட்,Dud
டம்ப்,Dump
டூப்ளக்ஸ்,Duplex
காலம்,Duration
தூசி,Dust
தூசி பிழை,Dust bug
தூசி ஆதாரம்,Dust proof
டஸ்டர்,Duster
மாறும்,Dynamic
டைனமிக் பிட் ஒதுக்கீடு,Dynamic bit allocation
மாறும் இடைநிலை விலகல் (மங்கலான),Dynamic intermodulation distortion (DIM)
மாறும் அளவு,Dynamic quantization
மாறும் வரம்பு,Dynamic range
மாறும் வரம்பு கட்டுப்பாடு,Dynamic range control
டைனமோ,Dynamo
காது தொலைபேசி,Ear phone
பூமி,Earth
பூமி வீக்கம்,Earth bulge
பூமி எதிர்ப்பு,Earth resistance
பூமியின் தடி,Earth rod
பூமி செயற்கைக்கோள்,Earth satellite
பூமி நிலையம்,Earth station
பூமி முனையம்,Earth terminal
பூமி,Earthing
எதிரொலி,Echo
எதிரொலி அறை,Echo chamber
எடி நடப்பு,Eddy current
எடி தற்போதைய இழப்பு,Eddy current loss
எட்ஜ்வைஸ் மீட்டர்,Edgewise meter
எடிட்டிங்,Editing
பயனுள்ள ஆண்டெனா உயரம்,Effective antenna height
பயனுள்ள ஆண்டெனா நீளம்,Effective antenna length
பயனுள்ள மின்னழுத்தம்,Effective voltage
திறன்,Efficiency
நெகிழ்ச்சி,Elasticity
மின்சாரம்,Electric discharge
மின்சார புலம்,Electric field
மின்சார ஃபிளாஷ்,Electric flash
மின்சார ஹீட்டர்,Electric heater
மின்சார மீட்டர்,Electric meter
மின்சார மோட்டார்,Electric motor
மின்சார அதிர்ச்சி,Electric shock
மின்சார தீப்பொறி,Electric spark
மின் சாதனம்,Electrical appliance
மின் சத்தம்,Electrical noise
மின் புயல்,Electrical storm
மின்சாரம் இயக்கப்படும் இசைக்கருவி,Electrically operated musical instrument
மின்சாரம்,Electricity
மின்சாரம் வழங்கல்,Electricity supply
மின்முனைகாட்சி,Electrodynamic
மின்னாற்பகுப்பு மின்தேக்கி,Electrolytic capacitor
மின்காந்த,Electromagnetic
மின்காந்த இடையூறு,Electromagnetic disturbance
மின்காந்த குறுக்கீடு,Electromagnetic interferrence
மின்காந்த நிறமாலை,Electromagnetic spectrum
மின்காந்த அலை,Electromagnetic wave
மின்காந்த அலை பிரச்சாரம்,Electromagnetic wave propagtion
எலக்ட்ரான் பல ஒளிச்சேர்க்கை,Electron multiple phototube
மின்னணு கால்குலேட்டர்,Electronic calculator
மின்னணு தரவு செயலாக்கம் (ஈடிபி),Electronic data processing (EDP)
மின்னணு அஞ்சல் (மின்னஞ்சல்),Electronic mail (e-mail)
மின்னணு மாறுதல் அமைப்பு,Electronic switching system
மின்னணுவியல்,Electronics
மின்முனை,Electroplating
மின்னியல்,Electrostatic
உயரம்,Elevation
பதிக்கப்பட்ட,Embedded
உட்பொதிக்கப்பட்ட ஆடியோ,Embedded audio
உட்பொதிக்கப்பட்ட அமைப்பு,Embedded system
சின்னம்,Emblem
வளர்ந்து வரும் போக்குகள்,Emerging trends
உமிழ்வு,Emission
உமிழ்ப்பான்,Emitter
உமிழ்ப்பான் பின்தொடர்பவர்,Emitter follower
உமிழ்ப்பான் முனையம்,Emitter terminal
உமிழ்ப்பான்-அடிப்படை-சந்திப்பு,Emitter-base-junction
இயக்கு,Enable
பற்சிப்பி கம்பி,Enamelled wire
என்கிப்பர்,Encipher
அடைப்பு,Enclosure
குறியாக்கம்,Encode
குறியாக்கி,Encoder
குறியாக்கம்,Encoding
குறியாக்கம்,Encryption
இறுதி குறி,End mark
கடைசி பயனாளி,End user
ஆற்றல்,Energy
ஆற்றல் பரவல்,Energy dispersal
ஆற்றல் விநியோகம்,Energy distribution
அமலாக்கம்,Enforcement
இயந்திரம்,Engine
பொறியாளர்,Engineer
பொறியியல்,Engineering
பொறியியல் கடை,Engineering store
வேலைப்பாடு,Engraving
மேம்படுத்தவும்,Enhance
குழுமம்,Ensemble
விசையை உள்ளிடவும்,Enter key
நிறுவன கட்டமைப்பு,Enterprise architecture
என்டல்பி,Enthalpy
என்ட்ரோபி,Entropy
என்ட்ரோபி குறியீட்டு முறை,Entropy coding
என்ட்ரோபி பணிநீக்கம்,Entropy redundancy
சமன்,Equalising
சமநிலை,Equalization
சமநிலைப்படுத்தி,Equalizer
உபகரணங்கள்,Equipment
உபகரணங்கள் கவர்,Equipment cover
இணையான,Equivalent
அழிக்கவும்,Erase
தலையை அழிக்கவும்,Erase head
அரிப்பு,Erosion
ஒழுங்கற்ற,Erratic
பிழை,Error
பிழை கட்டுப்பாட்டு குறியீட்டு முறை,Error control coding
பிழை திருத்தம்,Error correction
பிழை கண்டறிதல்,Error detection
பிழை கையாளுதல்,Error handling
பிழை நிகழ்தகவு,Error probability
ஈத்தர்நெட்,Ethernet
ஈத்தர்நெட் கேபிள்,Ethernet cable
யூஜெனிக்ஸ்,Eugenics
வெளியேற்றம்,Evacuate
பரிமாற்றம்,Exchange
உற்சாகம்,Exciter
செயல்படுத்த,Execute
மரணதண்டனை நேரம்,Execution time
வெளியேற்ற,Exhaust
வெளியேறு,Exit
விரிவாக்கப்பட்டது,Expanded
விரிவாக்கம் வால்வு,Expansion valve
பரிசோதனை,Experiment
நிபுணர் அமைப்பு,Expert system
ஆராயுங்கள்,Explore
ஆய்வுப்பணி,Explorer
எக்ஸ்போ (கண்காட்சி),Expo(exhibition)
மின்சாரம் வழங்கல்,Extension of power supply
வெளிப்புற கட்டுப்பாடு,External control
வெளிப்புற நினைவகம்,External memory
வெளிப்புற சேமிப்பு,External storage
வெளிப்புற நூல்,External thread
பிரித்தெடுக்கவும்,Extract
எக்ஸ்ட்ராநெட்,Extranet
புனையல்,Fabricate
முகம்,Facet
முகநூல்,Facsimile
காரணி,Factor
மங்கல்,Fade
மங்கவும்,Fade in
மங்கிவிடும்,Fade out
மங்கலான,Fader
மறைதல்,Fading
மங்கலான மண்டலம்,Fading zone
பேண்டம் (= பாண்டம்),Fantom (=phantom)
ஃபாஸ்ட் ஃபோரியர் டிரான்ஸ்ஃபார்ம் (எஃப்எஃப்டி) வழிமுறை,Fast fourier transform (FFT) algorithm
ஆபத்தான பிழை,Fatal error
தவறு,Fault
அம்சம்,Feature
தீவனம்,Feed
பின்னூட்டம்,Feedback
கருத்து பெருக்கி,Feedback amplifier
கருத்து சுற்று,Feedback circuit
கருத்து மின்னழுத்தம்,Feedback voltage
ஊட்டி,Feeder
ஊட்டி கேபிள்,Feeder cable
ஊட்டி குடிசை,Feeder hut
ஊட்டி வரி,Feeder line
ஊட்டி அமைப்பு,Feeder system
ஊட்டி கம்பி,Feeder wire
ஃபைபர்,Fibre
ஃபைபர் ஒளியியல்,Fibre optics
நம்பகத்தன்மை,Fidelity
நம்பகத்தன்மை வரம்பு நீட்டிப்பு,Fidelity range extension
புலம்,Field
புலம் இயக்கி,Field drive
புல விளைவு டிரான்சிஸ்டர்,Field effect transistor
புல வலிமை,Field strength
புல வலிமை மீட்டர்,Field strength meter
கள வலிமை ஆய்வு,Field strength survey
படம்,Figure
தகுதியின் எண்ணிக்கை,Figure of merit
இழை,Filament
கோப்பு,File
கோப்பு சேவையகம்,File server
கோப்பு முறை,File system
நிரப்பு,Filler
ஃபிலிம் ரெக்கார்டர்,Film recorder
பட வேகம்,Film speed
வடிகட்டி,Filter
வடிகட்டி மூச்சுத்திணறல்,Filter choke
வடிகட்டி சுற்று,Filter circuit
வடிகட்டுதல்,Filtering
சிறந்த ட்யூனிங் கட்டுப்பாடு,Fine tuning control
வரையறுக்கப்பட்ட புலம்,Finite field
தீ சுவர்,Fire wall
பயர்பாக்ஸ்,Firefox
துப்பாக்கி சூடு கோணம்,Firing angle
ஃபார்ம்வேர்,Firmware
பொருத்துதல்கள்,Fittings
நிலையான புள்ளி விளக்கப்படம்,Fixed point chart
நிலையான புள்ளி உருப்படி,Fixed point item
ஃபிளாஷ்,Flash
தட்டையானது,Flat
ஃப்ளிக்கர்,Flicker
ஃபிளிப் ஃப்ளாப்,Flip flop
மிதவை வால்வு,Float valve
மிதக்கும்,Floating
மிதக்கும் பேட்டரி,Floating  battery
மிதவைப்புள்ளி,Floating point
மிதக்கும் துறைமுகம்,Floating port
ஒளி வெள்ளம்,Flood light
வெள்ள விளக்குகள்,Flood lighting
தரை,Floor
நெகிழ்,Floppy
ஓட்ட விளக்கப்படம்,Flow chart
ஏற்ற இறக்கம்,Fluctuation
திரவம்,Fluid
ஃப்ளோரசன்ட் விளக்கு,Fluorescent lamp
ஃப்ளோரசன்ட் குழாய்,Fluorescent tube
படபடப்பு,Flutter
ஃப்ளக்ஸ்,Flux
ஃப்ளக்ஸ் இணைப்பு,Flux linkage
எஃப்எம் நெட்வொர்க்,FM network
எஃப்.எம் கோபுரம்,FM tower
கவனம் செலுத்துங்கள்,Focus
கவனம் கட்டுப்பாடு,Focus control
கவனம் செலுத்துகிறது,Focussing
கவனம் செலுத்தும் காந்தம்,Focussing magnet
மூடுபனி,Fog
படலம்,Foil
பின்பக்கம் மடி,Fold back
மடிந்த இருமுனை,Folded dipole
கோப்புறை,Folder
காட்சிகள்,Footage
அடிக்குறிப்பு,Footer
கட்டாய ஊசலாட்டம்,Forced oscillation
கட்டாய காற்றோட்டம்,Forced ventilation
கட்டாய அதிர்வு,Forced vibration
ஃபார்ஜ்,Forge
வடிவம்,Format
வடிவம் மாற்றும்,Format shifting
வடிவமைப்பு தாளங்கள்,Format tunes
வடிவமைப்பு,Formatting
முன்னோக்கி சார்பு,Forward bias
முன்னோக்கி பக்கச்சார்பானது,Forward biased
முன்னோக்கி மின்னோட்டம்,Forward current
முன்னோக்கி திசை,Forward direction
முன்னோக்கி எதிர்ப்பு,Forward resistance
ஃபோரியர் உருமாற்றம்,Fourier transform
பின்னல்,Fractal
துண்டாக்கும்,Fragmentation
சட்டகம்,Frame
பிரேம் வடிவமைப்பு,Frame formatting
பிரேம் ஒத்திசைவு,Frame synchroniser
ஃப்ரேமிங்,Framing
இலவச எலக்ட்ரான்,Free electron
இலவச இட இழப்பு,Free space loss
இலவச விண்வெளி பாதை இழப்பு,Free space path loss
அதிர்வெண்,Frequency
அதிர்வெண் ஒதுக்கீடு,Frequency allocation
அதிர்வெண் மாற்றி,Frequency changer
அதிர்வெண் மாற்றி,Frequency converter
அதிர்வெண் கவுண்டர்,Frequency counter
அதிர்வெண் சிதைவு,Frequency distortion
அதிர்வெண் வகுப்பி,Frequency divider
அதிர்வெண் களம்,Frequency domain
அதிர்வெண் இரட்டிப்பு,Frequency doubler
அதிர்வெண் பண்பேற்றம்,Frequency modulation
அதிர்வெண் மானிட்டர்,Frequency monitor
அதிர்வெண் மல்டிபிளக்ஸ்,Frequency multiplex
அதிர்வெண் பெருக்கி,Frequency multiplier
அதிர்வெண் வரம்பு,Frequency range
அதிர்வெண் பதில்,Frequency response
அதிர்வெண் மாற்றம்,Frequency shift
அதிர்வெண் நிறமாலை,Frequency spectrum
அதிர்வெண் சின்தசைசர்,Frequency synthesizer
அதிர்வெண் சகிப்புத்தன்மை,Frequency tolerance
அதிர்வெண் மொழிபெயர்ப்பாளர் பெட்டி,Frequency translator box
அதிர்வெண் மாறுபாடு,Frequency variation
ஃப்ரெஸ்னல் மண்டலம்,Fresnel zone
விளிம்பு பகுதி,Fringe-area
முன் தாழ்வாரம்,Front porch
முழு சேர்க்கை,Full adder
முழு அலை திருத்தம்,Full wave rectification
முழு அலை திருத்தி,Full wave rectifier
செயல்பாடு,Function
செயல்பாடு விசை,Function key
செயல்பாட்டு சோதனை,Functional testing
அடிப்படை,Fundamental
அடிப்படை அதிர்வெண்,Fundamental frequency
அடிப்படை வேகம்,Fundamental velocity
புனல்,Funnel
உருகி,Fuse
உருகி கம்பி,Fuse wire
தெளிவற்ற தர்க்கம்,Fuzzy logic
ஆதாயம்,Gain
கட்டுப்பாட்டில் கொண்டுவா,Gain control
கலோயிஸ் புலம்,Galois field
கம்யூட்,Gamut
கும்பல் மின்தேக்கி,Gang condenser
இடைவெளி,Gap
நுழைவாயில்,Gateway
பாதை,Gauge
காஸியன் வளைவு,Gaussian curve
காஸியன் வெள்ளை சத்தம்,Gaussian white noise
ஜெனரேட்டர்,Generator
பொதுப்பெயர்,Generic name
புவிசார் செயற்கைக்கோள்,Geostationary satellite
புவிசார் ஒத்திசைவு செயற்கைக்கோள்,Geosynchronous satellite
தடுமாற்றம்,Glitch
கிராஃபிக் கலை,Graphic art
கிராஃபிக் சமநிலைப்படுத்தி,Graphic equalizer
கிராபிக்ஸ்,Graphics
கிராடிகுல்,Graticule
ஈர்ப்பு முடுக்கம்,Gravitational acceleration
சாம்பல் அளவு,Gray scale
கட்டம்,Grid
கட்டம் சார்பு,Grid bias
