Kannada,Bengali
ಹೆಚ್ಚಿನ ಕ್ರಮಾಂಕದ ವ್ಯತ್ಯಾಸ,উচ্চ ক্রম পার্থক্য
ಭೇದಾತ್ಮಕ ವಿಭಾಗ,ডিফারেনশিয়াল সেগমেন্ট
ಪ್ರತ್ಯೇಕಿಸಿ,পার্থক্য করা
"ವ್ಯತ್ಯಾಸ, ವ್ಯತ್ಯಾಸ","পার্থক্য, পার্থক্য"
ಭೇದಾತ್ಮಕ ಸೂತ್ರ,ডিফারেনশিয়াল সূত্র
ವೆಕ್ಟರ್ನ ವ್ಯತ್ಯಾಸ,ভেক্টরের পার্থক্য
"ಪ್ರಸರಣ, ಪ್ರಸರಣ","diffusion, diffusion"
"ಅಂಕಿ, ವಜ್ರ, ಬೆರಳು","numeral, diadem, finger"
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,ডিজিটাল কম্পিউটার
ಆಂಕಿ ದತ್,অঙ্কিকা দত্ত
"ವಿಸ್ತಾರ, ಅಗಲ, ಆಯಾಮ, ಶಕ್ತಿ","ব্যাপ্তি, প্রস্থ, মাত্রা, শক্তি"
ಆಯಾಮ,মাত্রিকতা
ಆಯಾಮವಿಲ್ಲದ,মাত্রাহীন
ಸಮೀಕರಣದ ಆಯಾಮ,সমীকরণ মাত্রা
ಡಯೋಫಾಂಟಸ್ ಸಮೀಕರಣ,ডায়োফ্যান্টাসের সমীকরণ
ಪತನದ ಕೋನ,পতনের কোণ
ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕಗಳು,ডাইপোল স্থানাঙ্ক
ದ್ವಿಧ್ರುವಿ,ডাইপোল
ಬೈಪಿರಮಿಡ್,বাইপিরামিড
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,ডিরাক ডেল্টা ফাংশন
ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ,সাধারণ স্পর্শক
ಬಲ ಕೋನ,সমকোণ
ನೇರ ಲೈನ್,সরাসরি লাইন
ಬಾಹ್ಯಾಕಾಶ ಉತ್ಪನ್ನ,স্থান ডেরিভেটিভ
"ಡಿಕೋಸಿನ್, ಡಿಕೋ-ಕೊಸೈನ್","ডিকোসাইন, ডিকো-কোসাইন"
ಗರಿಷ್ಠ ದಿಕ್ಕಿನಲ್ಲಿ,সর্বোচ্চ দিক
ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ,অভিক্ষেপ দিক
ದಿಕ್ಕಿನ ಅನುಪಾತ,দিক অনুপাত
ನಿಯಂತ್ರಕ ವೃತ್ತ,নিয়ন্ত্রক চক্র
ನಿಯಂತ್ರಕ ವೃತ್ತ,নিয়ন্ত্রক বৃত্ত
ಅನುಲೋಮಾ ಉತ್ಪನ್ನ,অনুলোমা পণ্য
"ನೇರ ಪುರಾವೆ, ನೇರ ಪುರಾವೆ","সরাসরি প্রমাণ, সরাসরি প্রমাণ"
ಅನುಕ್ರಮ ಅನುಪಾತ,অনুক্রমিক অনুপাত
ವಿಧಿ,নিয়তি
ಅನುಲೋಮ ಮೊತ್ತ,অনুলোমা যোগফল
ಬೇರ್ಪಟ್ಟ ಸೆಟ್,বিচ্ছিন্ন সেট
"ಸ್ಥಗಿತ, ಸ್ಥಗಿತ, ವಿರಾಮ","discontinuity, discontinuity, break"
ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ,ডেরিভেটিভের বিচ্ছিন্নতা
ಮೊದಲ ವಿಧದ ಸ್ಥಗಿತ,প্রথম ধরনের বিরতি
ಎರಡನೇ ವಿಧದ ಸ್ಥಗಿತ,দ্বিতীয় প্রকার বিরতি
ನಿರಂತರ ವಿತರಣೆ,অবিচ্ছিন্ন বিতরণ
ನಿರಂತರ ಕಾರ್ಯ,অবিচ্ছিন্ন ফাংশন
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,অবিচ্ছিন্ন পার্থক্য
ಕಣಗಳು,কণা
ನಿರಂತರ ವಿತರಣೆ,অবিচ্ছিন্ন বিতরণ
ನಿರಂತರ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,অবিচ্ছিন্ন সম্ভাব্যতা বন্টন
ನಿರಂತರ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,অবিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
ನಿರಂತರ ಮಾದರಿ ಜಾಗ,অবিচ্ছিন্ন নমুনা স্থান
ಪ್ರತ್ಯೇಕವಾದ ಒಟ್ಟು,বিযুক্ত সমষ্টি
ಪ್ರತ್ಯೇಕ ಜನಸಂಖ್ಯೆ,বিচ্ছিন্ন জনসংখ্যা
ಪ್ರತ್ಯೇಕ ರಾಜ್ಯ,পৃথক রাষ্ট্র
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,অবিচ্ছিন্ন পার্থক্য
ವಿತರಣಾ ತೆರಿಗೆ,বিতরণ কর
ತಾರತಮ್ಯದ ವಿಶ್ಲೇಷಣೆ,বৈষম্যমূলক বিশ্লেষণ
ಬೇರ್ಪಟ್ಟ,বিচ্ছিন্ন
ಅಸಂಬದ್ಧ ಘಟನೆ,বিচ্ছিন্ন ঘটনা
ಬೇರ್ಪಟ್ಟ ಸೆಟ್,বিচ্ছিন্ন সেট
ಅಸಂಯೋಜಿತ ಅಳವಡಿಕೆ,বিচ্ছিন্ন সন্নিবেশ
"ವಿಂಗಡಣೆ, ತರ್ಕಬದ್ಧ ಮೊತ್ತ","disjunction, rational sum"
"ಪ್ರಸರಣ, ಚದುರುವಿಕೆ","dispersion, scattering"
ಪ್ರಸರಣ ಚಾರ್ಟ್,বিচ্ছুরণ চার্ট
ಪ್ರಸರಣ ಸೂಚ್ಯಂಕ,বিচ্ছুরণ সূচক
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,বিচ্ছুরণ চিত্র
ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್,বিচ্ছুরণ ম্যাট্রিক্স
ಸ್ಥಳಾಂತರ,উত্পাটন
ಪ್ರದರ್ಶನ,প্রদর্শনী
ಕನ್ಸೋಲ್,কনসোল
"ಅಸಮ, ಅಸಮ","অসম, অসম"
ಚದುರಿಸುವ ಶಕ್ತಿ,অপসারণ শক্তি
ದೂರ ಕಾರ್ಯ,দূরত্ব ফাংশন
ದೂರ ಮಾಡ್ಯುಲಸ್,দূরত্ব মডুলাস
ವಿತರಕವಲ್ಲದ,অ বিতরণকারী
"ವಿತರಣಾ ನಿಯಮ, ವಿತರಣಾ ನಿಯಮ","বন্টন নিয়ম, বন্টন নিয়ম"
"ಚದುರಿಸಲು, ವಿಸರ್ಜಿಸಲು","নষ্ট করা, নষ্ট করা"
"ಭಿನ್ನತೆ, ಭಿನ್ನತೆ, ಭಿನ್ನತೆ","ভিন্নতা, বিচ্যুতি, বিচ্যুতি"
ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ,ভিন্নতা উপপাদ্য
ವಿಭಿನ್ನ,ভিন্নমুখী
ವಿಭಿನ್ನ ಶ್ರೇಣಿ,ভিন্ন পরিসীমা
ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ,বিভক্ত পার্থক্য
"ವಿಭಜನೆ, ವಿಭಜನೆ","বিভাজ্যতা, বিভাজ্যতা"
"ಭಾಗಿಸಬಹುದಾದ, ಭಾಗಿಸಬಹುದಾದ","বিভাজ্য, বিভাজ্য"
"ವಿಭಾಗ, ವಿಭಾಗ, ವಿಭಾಗ","বিভাগ, বিভাগ, বিভাগ"
ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್,বিভাগ অ্যালগরিদম
ವಿಭಜಿತ ಉಂಗುರ,ভগ্ন চক্র
ಚತುರ್ಭುಜ,চতুর্ভুজ
ದಶಭುಜ,দশভুজ
"ಡೊಮೇನ್, ಡೊಮೇನ್, ಪ್ರಾಂತ್ಯ, ಪ್ರದೇಶ","ডোমেইন, ডোমেইন, প্রদেশ, অঞ্চল"
ಕಾರ್ಯದ ಡೊಮೇನ್,ফাংশনের ডোমেইন
ವ್ಯಾಖ್ಯಾನ-ಪ್ರಾಂತ್ಯ,সংজ্ঞা-প্রদেশ
ಅಸ್ತಿತ್ವದ ಸ್ಥಿತಿ,অস্তিত্বের অবস্থা
ಅತಿಕ್ರಮಿಸುವ ಸಾಧನ,ওভাররাইডিং ডিভাইস
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ডপলার এফেক্ট
"ಪಾಯಿಂಟ್ ಉತ್ಪನ್ನ, ಸ್ಕೇಲಾರ್ ಉತ್ಪನ್ನ","পয়েন্ট পণ্য, স্কেলার পণ্য"
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,বিন্দুযুক্ত বক্ররেখা
ಡ್ಯುಯಲ್ ಡಿಫರೆನ್ಷಿಯಲ್,দ্বৈত পার্থক্য
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,ডবল সূচকীয় বন্টন
ಡಬಲ್ ಕಾಯಿಲ್,ডবল কুণ্ডলী
ಬೈನರಿ ಅವಿಭಾಜ್ಯ,বাইনারি অবিচ্ছেদ্য
ಬೈನರಿ ಏಕೀಕರಣ,বাইনারি ইন্টিগ্রেশন
ಎರಡು ಮಿತಿ,দ্বিগুণ সীমা
ಎರಡು ಮಾದರಿ ಈವೆಂಟ್,ডবল স্যাম্পলিং ইভেন্ট
ಎರಡು ಅನುಕ್ರಮ,ডবল ক্রম
ಡಬಲ್ ಸರಣಿ,ডবল সিরিজ
ಎರಡು-ಲಗತ್ತಿಸಲಾದ ಸಂಕೇತ,ডবল-সংযুক্ত স্বরলিপি
ಎರಡು ಸಂಕಲನ,ডবল সংকলন
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,নিম্নগামী ত্বরণ
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,নিম্নগামী স্থানচ্যুতি
ಕೆಳಮುಖ ಚಲನೆ,নিম্নগামী গতি
ಕೆಳಮುಖ ವೇಗ,নিম্নগামী বেগ
ಎಳೆತ,আকর্ষণ
ಎಳೆತ ಬಲ,ট্র্যাকশন বল
"ಉಭಯ ದ್ವಂದ್ವತೆ,",দ্বৈত দ্বৈততা
ಡ್ಯುಯಲ್ ಬೇಸ್,দ্বৈত ভিত্তি
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,দ্বৈত অভ্যন্তরীণ পণ্য
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,ডুয়েল লিনিয়ার প্রোগ্রামিং সমস্যা
"ಎರಡು ಕಾರ್ಯಾಚರಣೆ, ಎರಡು ಕಾರ್ಯಾಚರಣೆ","ডবল অপারেশন, ডুয়াল অপারেশন"
ಉಭಯ ಸಮಸ್ಯೆ,দ্বৈত সমস্যা
ಡ್ಯುಯಲ್ ಸಿಂಗಲ್ ಅಲ್ಗಾರಿದಮ್,দ্বৈত একক অ্যালগরিদম
ಎರಡು ಏಕ ವಿಧಾನ,দ্বৈত একক পদ্ধতি
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,দ্বৈত স্থান
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,দ্বৈত পরিবর্তনশীল
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,দ্বৈত ভেক্টর স্থান
ಮೂಕ ಸೂಚ್ಯಂಕ,নীরব সূচক
ಮೂಕ ಅಡಿಟಿಪ್ಪಣಿ,নীরব ফুটার
ಮೌನ ಒಪ್ಪಂದ,নীরব চুক্তি
ಮೂಕ ವೇರಿಯಬಲ್,নীরব পরিবর্তনশীল
ನಕಲು,নকল
ಕ್ರಿಯಾತ್ಮಕ,গতিশীল
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,গতিশীল সিস্টেম
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,গতিশীল চাহিদা ফাংশন
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,গতিশীল মডেল
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,গতিশীল প্রোগ্রামিং
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,গতিশীল প্রোগ্রামিং পদ্ধতি
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರಗಳು,গতিশীল প্রোগ্রামিং কৌশল
"ಡೈನಾಮಿಕ್ಸ್, ಡೈನಾಮಿಕ್ಸ್","গতিবিদ্যা, গতিবিদ্যা"
ಕಣದ ಡೈನಾಮಿಕ್ಸ್,কণা গতিবিদ্যা
ಕಠಿಣ ದೇಹದ ಡೈನಾಮಿಕ್ಸ್,অনমনীয় শরীরের গতিবিদ্যা
"ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿ, ಭೂಮಿಯ ಸಂಪರ್ಕ (ver.)","পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবী, পৃথিবীর যোগাযোগ (ver.)"
ಭೂಕಂಪದ ತೀವ್ರತೆ,ভূমিকম্পের তীব্রতা
ವಿಕೇಂದ್ರೀಯತೆ,উদ্ভটতা
ಊಹೆ,ধৃষ্টতা
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,অর্থনৈতিক পূর্বাভাস
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,অর্থনীতিবিদ
ಅರ್ಥಶಾಸ್ತ್ರ,অর্থনীতি
ಅರ್ಥಶಾಸ್ತ್ರ,অর্থনীতি
"ಕೋರ್, ಅಂಚು, ಕಣ್ಣೀರು","কোর, প্রান্ত, টিয়ার"
ಎದುರಿಸುತ್ತಿರುವ ಒಟ್ಟು ಕೋರ್,সামগ্রিক কোর সম্মুখীন
ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ,দক্ষতা সূচক
ವಿಶಿಷ್ಟ ಅಂಶ,চরিত্রগত উপাদান
ವಿಶಿಷ್ಟ ಕಾರ್ಯ,চরিত্রগত ফাংশন
"ಐಜೆನ್ ಮೌಲ್ಯ, ವಿಶಿಷ್ಟ ಮೌಲ್ಯ","eigen মান, চরিত্রগত মান"
ವಿಶಿಷ್ಟ ಮೌಲ್ಯ ಸಮೀಕರಣ,বৈশিষ্ট্যগত মান সমীকরণ
"ಐಜೆನ್ ವೆಕ್ಟರ್, ವಿಶಿಷ್ಟ ವೆಕ್ಟರ್","আইজেন ভেক্টর, চরিত্রগত ভেক্টর"
ಸ್ಥಿತಿಸ್ಥಾಪಕ,ইলাস্টিক
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಎರಕಹೊಯ್ದ,ইলাস্টিক ঢালাই
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,ইলাস্টিক ভারসাম্য
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,স্থিতিস্থাপকতা
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಪುಟ,স্থিতিস্থাপকতা পৃষ্ঠা
"ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್, ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್","ইলেকট্রনিক কম্পিউটার, ইলেকট্রনিক কম্পিউটার"
"ಅಂಶ, ಅಂಶ, ಅಂಶ","উপাদান, উপাদান, উপাদান"
ಆರಂಭಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,প্রাথমিক কলাম অপারেশন
ಆರಂಭಿಕ ಘಟನೆ,প্রাথমিক ঘটনা
ಆರಂಭಿಕ ಕಾರ್ಯ,প্রাথমিক ফাংশন
ಆರಂಭಿಕ ಕಾರ್ಯಾಚರಣೆ,প্রাথমিক অপারেশন
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶಗಳು,প্রাথমিক ফলাফল
ಆರಂಭಿಕ ಸಂಭವನೀಯತೆಯ ನಿಯಮ,প্রাথমিক সম্ভাবনার নিয়ম
ಆರಂಭಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,লাইন অপারেশন শুরু
"ನಾಶಮಾಡು, ನಾಶಮಾಡು,","নির্মূল করা, নিশ্চিহ্ন করা"
ನಿರ್ಣಯ ಪ್ರಕ್ರಿಯೆ,রেজোলিউশন প্রক্রিয়া
"ಎಲಿಪ್ಸ್, ಎಲಿಪ್ಸ್","উপবৃত্ত, উপবৃত্ত"
ಅಂಡಾಕಾರದ,উপবৃত্তাকার
ದೀರ್ಘವೃತ್ತಾಕಾರದ,উপবৃত্তাকার
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,উপবৃত্তাকার পাতা
ದೀರ್ಘವೃತ್ತಾಕಾರದ ದೇಹ,উপবৃত্তাকার শরীর
ಎಂಬೆಡಿಂಗ್,এমবেডিং
ಹೊರಸೂಸುವಿಕೆಗಳು,নির্গমন
ಪ್ರಾಯೋಗಿಕ ನಂಬಿಕೆ,অভিজ্ঞতামূলক বিশ্বাস
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,গবেষণামূলক সূত্র
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,অভিজ্ঞতামূলক সম্ভাবনা
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,অভিজ্ঞতামূলক সম্পর্ক
ಖಾಲಿ ಸೆಟ್,ফাঁকা সেট
ಬಂಧಿಸಲಾಗಿದೆ,আবদ্ধ
"ಎನ್ಕೋಡಿಂಗ್, ಕೋಡಿಂಗ್","এনকোডিং, কোডিং"
ಪರಸ್ಪರ ಕಾರ್ಯಸಾಧ್ಯತೆ,আন্তঃকার্যক্ষমতা
ಅಂತಿಮ ಬಿಂದು,শেষপ্রান্ত
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,ক্লাস ব্যবধানের শেষ বিন্দু
ಶಕ್ತಿ,শক্তি
ಶಕ್ತಿ-ಮೊಮೆಂಟಮ್ ಘಟಕ,শক্তি-মোমেন্টাম উপাদান
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,এন্ট্রি ভেরিয়েবল
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,গণনাযোগ্য সেট
"ಎಣಿಸು, ಎಣಿಸು","গণনা, গণনা"
"ಸಮಾನ, ಸಮಾನ, ಸಮ, ಸಮಾನ","সমান, সমান, সমান, সমান"
"ಸಮಾನತೆ, ಸಮಾನತೆ","সমতা, সমতা"
ಸಾಧ್ಯತೆ,সম্ভবত
ಸಹ ಸಂಭವನೀಯತೆ ಆಯ್ಕೆ ವಿಧಾನ,এমনকি সম্ভাব্যতা নির্বাচন পদ্ধতি
ಸಮಗೊಳಿಸು,সমান করা
"ಸಮೀಕರಣ, ಸಮೀಕರಣ","সমীকরণ, সমীকরণ"
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,দ্বিঘাত সমীকরণ
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,দ্বিঘাত সমীকরণ
ಚತುರ್ಭುಜ ಸಮೀಕರಣ,দ্বিঘাত সমীকরণ
"ಸಮಭಾಜಕ, ಸಮಭಾಜಕ, ಮಧ್ಯರೇಖೆ","বিষুবরেখা, বিষুবরেখা, মধ্যরেখা"
ಸ್ಥಿರ,সামঞ্জস্যপূর্ণ
ಸಮಬಾಹು,সমবাহু
"ಸಮತೋಲನ, ಸಮತೋಲನ, ಸಮತೋಲನ","ভারসাম্য, ভারসাম্য, ভারসাম্য"
ಬಲ ಸಮತೋಲನ,বল ভারসাম্য
ಸಮತೋಲನ ಬಿಂದು,ভারসাম্য বিন্দু
ಸಮಾನತೆ,সমতা
ಸಮಾನತೆಯ ವರ್ಗ,সমতা শ্রেণী
ಸಮಾನತೆಯ ಸಂಬಂಧ,সমতা সম্পর্ক
"ಸಮಾನ, ಸಮಾನ (ವಿ.), ಸಮಾನ (ಸಂ)","সমতুল্য, সমতুল্য (v.), সমতুল্য (ed.)"
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,সমতুল্য ম্যাট্রিক্স
ಸಮಾನ ಸೆಟ್,সমতুল্য সেট
ಪ್ರವೃತ್ತಿಗಳು,প্রবণতা
"ದೋಷ, ತಪ್ಪು, ತಪ್ಪು, ಅಸಮರ್ಪಕತೆ","ভুল, ভুল, ভুল, ভুল"
ದೋಷ ವಿಶ್ಲೇಷಣೆ,ত্রুটি বিশ্লেষণ
ದೋಷ ಕೋಡ್,ভুল সংকেত
ದೋಷ ಗುಣಾಂಕ,ত্রুটি সহগ
ಚದರ ಅರ್ಥ ದೋಷ,বর্গক্ষেত্র মানে ত্রুটি
ಮೊದಲ ವಿಧದ ದೋಷ,প্রথম ধরনের ত্রুটি
ಎರಡನೇ ರೀತಿಯ ದೋಷ,দ্বিতীয় ধরনের ত্রুটি
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,পালানোর সম্ভাবনা
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,মুক্তিবেগ
E. ಸ್ಮಿತ್ ಸಜ್ಜುಗೊಳಿಸುವ ಪ್ರಕ್ರಿಯೆ,ই. শ্মিড্টের সচলতা প্রক্রিয়া
ಬಹಿರ್ಮುಖಿ,বহির্মুখী
"ಅಗತ್ಯ, ಅಗತ್ಯ","অপরিহার্য, অপরিহার্য"
ವಾಸ್ತವಿಕವಾಗಿ ಅನನ್ಯ,কার্যত অনন্য
"ನಿರ್ಣಯಿಸಲು, ನಿರ್ಣಯಿಸಲು (ver.), ನಿರ್ಣಯಿಸಲು (ed.)","মূল্যায়ন করা, মূল্যায়ন করা (ver.), মূল্যায়ন করা (ed.)"
ಅಂದಾಜು ವಿಧಾನ,অনুমান পদ্ধতি
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕಗಳು,ইউক্লিডীয় স্থানাঙ্ক
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,ইউক্লিডীয় ডোমেইন
ಯೂಕ್ಲಿಡಿಯನ್ ರೇಖಾಗಣಿತ,ইউক্লিডীয় জ্যামিতি
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,ইউক্লিডিয়ান এন-স্পেস
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,ইউক্লিডীয় সমতল
ಯೂಲರ್ ಪ್ರಮೇಯ,অয়লারের উপপাদ্য
"ಮೌಲ್ಯಮಾಪನ, ಮೌಲ್ಯಮಾಪನ","মূল্যায়ন করা, মূল্যায়ন করা"
ಸಹ,এমন কি
ಸಹ ಕರ್ವ್,এমনকি বক্ররেখা
ಸಹ ಕಾರ್ಯ,এমনকি ফাংশন
ಸಹ ವಕ್ರೀಕಾರಕ,এমনকি অবাধ্য
ಸಮ ಸಂಖ್ಯೆ,জোড় সংখ্যা
ಬೆಸ ಸಮ್ಮಿತಿ,অদ্ভুত প্রতিসাম্য
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,এমনকি স্থানান্তর
"ಘಟನೆ, ಸಂಚಿಕೆ","ঘটনা, পর্ব"
ಸಮಮಾಪನ,আইসোমেট্রিক
"ನಿಖರ, ನಿಖರ, ನಿಖರವಾಗಿ","সঠিক, সঠিক, ঠিক"
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,সঠিক চি-স্কয়ার পরীক্ষা
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,সঠিক পার্থক্য
ನಿಖರವಾದ ಸಮೀಕರಣ,সঠিক সমীকরণ
ಉದಾಹರಣೆ,উদাহরণ
ವಿನಿಮಯ,বিনিময়
ನಿರ್ದಿಷ್ಟ ಘಟನೆ,নির্দিষ্ট ঘটনা
ಅಸ್ತಿತ್ವವಾದದ ಮೂಲತತ್ವ,অস্তিত্বের স্বতঃসিদ্ধ
ಬದುಕುಳಿಯುವ ಸಂಭವನೀಯತೆ,বেঁচে থাকার সম্ভাবনা
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,অস্তিত্বের উপপাদ্য
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,বাহ্যিক পরিবর্তনশীল
"ಹರಡಿ, ಹರಡಿ","বিস্তার, বিস্তার"
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,প্রত্যাশা ফাংশন
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,প্রত্যাশিত ফ্রিকোয়েন্সি
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,প্রত্যাশিত মান
ಪ್ರಯೋಗ,পরীক্ষা
"ಪ್ರಾಯೋಗಿಕ ದೋಷ, ಪ್ರಾಯೋಗಿಕ ದೋಷ","পরীক্ষামূলক ত্রুটি, পরীক্ষামূলক ত্রুটি"
"ವಿವರಣೆ, ವಿವರಣೆ","ব্যাখ্যা, ব্যাখ্যা"
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,পরিষ্কার সমীকরণ
ಸ್ಪಷ್ಟವಾಗಿ,পরিষ্কারভাবে
ಸ್ಪಷ್ಟ ಕಾರ್ಯ,পরিষ্কার ফাংশন
ಸ್ಪಷ್ಟ ಪರಿಹಾರ,পরিষ্কার সমাধান
ಘಾತ,সূচক
ಘಾತೀಯ ಕರ್ವ್,সূচকীয় বক্ররেখা
ಘಾತೀಯ ಸಂಭವನೀಯತೆ ಕಾರ್ಯ,সূচকীয় সম্ভাব্যতা ফাংশন
ಘಾತೀಯ ವಿತರಣೆ,সূচকীয় বিতরণ
ಘಾತೀಯ ಸಮೀಕರಣ,সূচকীয় সমীকরণ
ಘಾತೀಯ ಕಾರ್ಯ,ব্যাখ্যামূলক কাজ
"ಘಾತೀಯ ಬೆಳವಣಿಗೆ, ಘಾತೀಯ ಬೆಳವಣಿಗೆ","সূচকীয় বৃদ্ধি, সূচকীয় বৃদ্ধি"
ಘಾತೀಯ ನಿಯಮ,সূচকীয় নিয়ম
ಘಾತೀಯ ನಕ್ಷೆ,সূচকীয় মানচিত্র
"ಘಾತೀಯ ಸರಣಿ, ಘಾತೀಯ ಸರಣಿ","সূচকীয় সিরিজ, সূচকীয় সিরিজ"
"ಅಭಿವ್ಯಕ್ತಿ, ಅಭಿವ್ಯಕ್ತಿ, ಮುಖಭಾವ, ಅಭಿವ್ಯಕ್ತಿ","অভিব্যক্তি, অভিব্যক্তি, মুখের অভিব্যক্তি, অভিব্যক্তি"
ವಿಸ್ತೃತ ಮಧ್ಯಂತರ,বর্ধিত ব্যবধান
ವರ್ಧಿತ ನೈಜ ರೇಖೆ,বর্ধিত বাস্তব লাইন
ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ,বর্ধিত বাস্তব সংখ্যা সিস্টেম
ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ,ম্যাপিং এক্সটেনশন
ಬಾಹ್ಯ ಕೋನ,বাহ্যিক কোণ
ಹೊರ ವಲಯ,বাইরের অঞ্চল
ಬಾಹ್ಯ ಬಿಂದು,বাহ্যিক বিন্দু
ಬಾಹ್ಯ,বহিরাগত
ಮುನ್ಸೂಚನೆಯ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,predicate মান এক্সট্রাপোলেশন
ಹೊರತೆಗೆಯುವ ತಂತ್ರ,এক্সট্রাপোলেশন কৌশল
