Tamil,Hindi
"வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி","व्यक्त करना, विकसित करना, विकासन"
"டெவலப்பர், டெவலப்பர்","विकासक, डेवेलपर"
"வளர்ச்சி, வளர்ச்சி","परिवर्धन, विकास"
விலகல்,विचलन
பனி,ओस
பனி புள்ளி,ओसांक
தென் துருவமுனைப்பான்,दक्षिण ध्रुवण-घूर्णक
கண்டறியும் சோதனை,निदानार्थ परीक्षण
மூலைவிட்டமான,विकर्ण
வரைபடம்,आरेख
வரைபடம்,आरेख
டயல்,डायल
காந்தவியல்,प्रतिचुंबकीय
"diamagnetology, diamagnetic பொருள்","प्रतिचुबकत्व विज्ञान, प्रतिचुंबकीय पदार्थ"
காந்தவியல்,प्रतिचुंबकत्व
விட்டம்,व्यास
முற்றிலும் எதிர்,व्यासतः सम्मुख
"வைரம், வைரம்","हीरक, हीरा"
"உதரவிதானம், உதரவிதானம்","तनुपट, डायाफ्राम मध्यपट"
வெப்ப பரிமாற்றம்,ऊष्मा-पार्य
வெப்ப பரிமாற்றம்,ऊष्मा-पार्य
"diatonic swaragram, diatonic swaragram","डायाटोनिक स्वरग्राम, द्विटोनी स्वरग्राम"
"பிளவு, அரை கலை","द्विभाजन, अर्धक कला"
இருகுரோமேட் செல்,डाइक्रोमेट सेल
"இருவகை, காட்சி இருவகை, நிலை இருவகை","द्विवर्णता, दृष्टि द्विवर्णता, स्तरीय द्विवर्णता, द्विरंजकता"
டிக்டாஃபோன்,डिक्टाफोन
மின்கடத்தா,परावैद्युत
மின்கடத்தா,परावैद्युतिकी
டீசல் சுழற்சி,डीजल-चक्र
இடைவெளி,अंतर
"வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்","अंतर आवृत्ति, व्यवकलन आवृत्ति"
"வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு","विभेदक, भेददर्शी, अन्तरात्मक, अवकल, अन्तराश्रयी, विभेदी"
வேறுபட்ட உறிஞ்சுதல்,विभेदी अवशोषण
வேறுபாடு பெருக்கி,भेद प्रवर्धक
"ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்","भेददर्शी ऊष्मामापी, भेददर्शी कैलॉरीमीटर"
வேறுபட்ட மின்தேக்கி,विभेदी संधारित्र
வேறுபட்ட மண்டலம்,विभेदी परिक्षेत्र
வேறுபட்ட பரவல்,विभेदी विसरण
வகையீட்டு சமன்பாடு,अवकल समीकरण
வேறுபட்ட அழிவு குணகம்,अवकलन विलोपन गुणांक
இடைநிலை அயனியாக்கம் அறை,अंतरमापी आयनन कोष्ठ
வேறுபட்ட ஐசோடோப்பு முறை,विभेदी समस्थानिक विधि
வேறுபட்ட வேகம்,विभेदी वेग
வேறுபடுத்தி,अवकलन करना
"வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட","अवकलित, विभेदित"
"வேறுபாடு, வேறுபாடு","विभेदन, अवकलन"
மாறுபாடு,विवर्तन
டிஃப்ராக்டோமீட்டர்,विवर्तनमापी
"பரவிய, பரவிய","विसरित, विसारित"
பரவியது,विसरित
பரவல்,"विसरण, विसार"
பரவல்,विसरणशीलता
"இலக்கம், விட்டம், விரல்","अंक, व्यास का द्वादशांश, अंगुलि"
டிஜிட்டல் பதிவு,अंकीय अभिलेखन
டிஜிட்டல் வோல்ட்மீட்டர்,अंकक वोल्टतामापी
இரு-ஐசோடோபிக் கூறுகள்,द्वि-समस्थानिक तत्व
பரவல்,विस्फारण
விரிவாக்கம் சிதைவு,विस्फार विकृति
எக்ஸோமீட்டர்,विस्फारमापी
விஸ்ஃபரினி,विस्फरिणी
"நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி","विस्तार, लंबाई-चौड़आई, विमा, घात"
பரிமாணமானது,विमीय
பரிமாணம்,विमीयता
காப்பீட்டு அலகு,विमा-इकाई
பரிமாணமற்ற பரிமாணம்,विमाहीन अविम
"தேய்மானம், குறைப்பு","ह्रास, न्यूनीकरण"
கதிர்வீச்சு,दीप्तिमंदक
டையோடு,डायोड
டையோப்டர்,डाइऑप्टर
ஒளிவிலகல் மண்டலம்,अपवर्तन क्षेत्र
ஒளிவிலகல் லென்ஸ்,अपवर्तनी लेन्स
"bow down, bow down, தொட்டி","नमन, नति, निमज्जन, गर्त"
வீழ்ச்சியின் கோணம்,नति कोण
இருமுனை,द्विध्रुव
இருமுனை அடுக்கு,द्विध्रुवी परत
dirac டெல்டா செயல்பாடு,डिरैक डेल्टा फलन
"நேராக, நேராக, நேராக, நேர், எதிர்","सरल, सीधा, ऋजु, प्रत्यक्ष, समक्ष"
அனுலோம் தொடர்பு,अनुलोम सहसंबंध
நேரடி மின்னோட்டம்,दिष्ट धारा
நேரடி,दिष्ट
"நேரடி அடி, நேராக அடி","सीधा समाघात, सीधी टक्कर"
"திசை, திசை","दिशा, दिक्"
திசை,"दिशात्मक, दिशिक"
விண்வெளி நிலைத்தன்மை,दिक् स्थायित्व
"டிகோசின், டிகோ-கொசைன்","दिक्कोज्या, दिक-कोसाइन"
"திசை, திசை, திசை","दैशिक, दिशिक, दिशात्मक"
திசை,दिशिकता
பொதுவான லட்டு,सामान्य जालक
நேர் கோடு,सीधी लाइन
வரிசை விகிதம்,अनुक्रमानुपात
நேரடி முறை,प्रत्यक्ष विधि
திசையில்,दिशक
நேரடி வாசிப்பு சாதனம்,प्रत्यक्ष पाठी यंत्र
முன்னால் தொலைநோக்கி,समक्ष दूरदर्शक
"பொருள், வட்டம், வட்டு, வட்டு","बिंब, मंडलक, डिस्क, चक्रिका"
"மூழ்குதல், வெளியேற்றம், வெளுக்கும்","विसर्जन, आस्राव, विरंजन"
நீர் மூழ்குதல்,सोपानी विसर्जन
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","असातत्य, असातत्य, भंग"
தொடர்ச்சியற்ற,असंतत
"ஆராய்ச்சி, தேடல்","शोध, खोज"
முரண்பாடு,विसंगति
துகள்கள்,विविक्त
"குழிவான ஆண்டெனா, டிஷ் ஆண்டெனா","अवतल ऐन्टेना, डिश ऐन्टेना"
"கரைதல், கிரானுலேஷன்","विघटन, कणीकरण"
கரைதல் மாறிலி,विघटन-स्थिरांक
சிதறல் ஆற்றல்,विघटन ऊर्जा
கரைதல் அரை ஆயுள்,विघटन अर्धायु
கலைப்பு தரம்,विघटन श्रेणी
"இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி","स्थान-भ्रंश, विस्थापन, प्रभ्रंश, संधिच्युति"
"தவறு வரி, தவறு கோர்","प्रभ्रंश रेखा, प्रभ्रंश कोर"
தவறு வளையம்,प्रभ्रंश पाश
"கோளாறு, சீர்குலைவு, சீர்குலைவு","अव्यवस्था, अक्रम, विकार"
குழப்பம்,अव्यवस्थापन
"குழப்பம், குழப்பம்","अपविन्यास, स्थितिभ्रान्ति"
"சிதறி, சிதறி","परिक्षेपित, परिक्षिप्त"
"சிதறல், சிதறல்","परिक्षेपण, प्रकीर्णन"
எறிபொருள்,परिक्षेप्यता
சிதறி,परिक्षेपी
பிரதிபலிப்பு,परिक्षेपकता
இடப்பெயர்ச்சி,विस्थापन
கண்காட்சி,प्रदर्श
பணியகம்,कन्सोल
விலகல் படை,विदारी बल
சமமற்ற,"असमरूप, असमान"
சிதைவு குணகம்,क्षय गुणांक
அரிக்கும்,क्षयकारी
சிதைவு அமைப்பு,क्षयी तंत्र
பிரிக்கக்கூடிய,"वियोजनी, वियोज्य"
பிரிக்கப்பட்டது,वियोजित
மனநிலை,वियोजन
இணக்கமின்மை,असंवादिता
தூரம்,दूरी
தொலைவில்,दूरस्थ
"தனித்துவமான, வேறுபட்ட, தனித்துவமான, வெளிப்படையான","भिन्न, अलग, सुस्पष्ट, सुव्यक्त"
பாகுபாடு,विभेद
தனித்துவமான சொத்து,विविक्तकारी गुणधर्म
"வேறுபடுத்து, வேறுபடுத்து","विभेदन, भेद करना"
வக்கிரம்,विकृत
சிதைவு,"विकृति, विरूपण"
உருமாற்றம் நெகிழ்ச்சி,विरूपण प्रत्यास्थता
விநியோகிக்கப்பட்ட பெருக்கி,वितरित प्रवर्धक
"விநியோகம், விநியோகம்","वितरण, बंटन"
"விநியோக விதி, விநியோக விதி","वितरण-नियम, बंटन-नियम"
தொந்தரவு,विक्षोभ
"மனச்சோர்வடைந்த, சமநிலை சீர்குலைந்துள்ளது","विक्षुब्ध, विक्षुब्ध साम्यावस्था"
தொந்தரவு சக்தி,विक्षोभी बल
"அஹ்னிக், திவாச்சர், திவா, தினசரி","आह्निक, दिवाचर, दिवा, दैनिक"
தினசரி வேகம்,दैनिक गति
இருவகை,द्विसंयोजक
"சிதறு, சிதறு","अपसारित करना, अपसारित होना"
"வேற்றுமை, வேறுபாடு, வேறுபாடு","अपसरण, अपसारिता, डाइवर्जेन्स"
மாறுபட்ட,अपसारी
திசை திருப்புதல்,दिक्परिवर्तन
"பிரிக்கப்பட்ட, பிரிக்கப்பட்ட","विभाजित, विभक्त"
"பிரிவு, பிரிவு, பிரிவு","भाग, प्रभाग, विभाजन"
அயனோஸ்பியரின் D அடுக்கு,आयन मंडल की D परत
"பிராந்தியம், மாகாணம், பிராந்தியம், டொமைன்","प्रक्षेत्र, प्रान्त, प्रदेश, डोमेन"
"குவிமாடம், குவிமாடம்","डोम, गुम्बद"
செல்வாக்குமிக்க நிலை,प्रभावशाली पद
நன்கொடையாளர் நிலை,दाता स्तर
மடிட் ஒப்பந்தம்,मादित संधि
"கலப்படம், கலப்படம்","मादन, अपमिश्रण"
டாப்ளர் விளைவு,डॉप्लर प्रभाव
"மருந்தளவு, மருந்தளவு","डोज़, मात्रा"
குவாண்டோமீட்டர்,मात्रामापी
"புள்ளியிடப்பட்ட, புள்ளியிடப்பட்ட","बिन्दुकित, छिटकी"
"இரட்டை, டிப்ளாய்டு, ஜோடி, இரட்டை, பொதுவான, இருவகை","द्वि, द्विगुण, युग्म, द्विक, उभय, द्विधा"
இரட்டை பிணைப்பு,द्वि-आबंध
பைகான்வெக்ஸ் லென்ஸ்,उभयावतल लेन्स
பைகான்வெக்ஸ் லென்ஸ்,उभयोत्तल लेन्स
பைனரி வேறுபாடு,द्विश:अवकलन
இரட்டை அயனியாக்கம்,द्वि आयनन
இரட்டை மூலக்கூறு,द्वि-अणु
இரட்டை துல்லியம்,द्विक परिशुद्धता
இரட்டை ஒளிவிலகல்,द्विअपवर्तन
இரட்டை தொடர்,द्विक श्रेणी
ஜோடி நட்சத்திரங்கள்,युग्म तारे
இரட்டை,द्विक
நிறமற்ற லென்ஸ் ஜோடி,अवर्णक लेन्स-युग्म
"பரவல், விரிவாக்கம்","द्विभवन, द्विस्तरण"
இரட்டிப்பு மின்னூட்டப்பட்ட துகள்,द्वितः आवेशित कण
ஆம்பிபியஸ் ஊழல்,द्विधा अपभ्रष्ट
இரட்டை அயனியாக்கம்,द्वित: आयनित
கீழ்நோக்கி,अधोमुखी
இழுவை தாது அரை கச்சிதமான,"कर्षण, कर्षज अयस्क, अर्ध संच"
இழுவை சக்தி,कर्षण बल
"வா, ஓடுதல், அபோத், சறுக்கல் (சுரங்கம்), பஞ்ச் (உணவு), இடப்பெயர்ச்சி","वाह, अपवाह, अपोढ़, ड्रिफ्ट (खनन), पाँझ (खाद्य), विस्थापन"
ஓடை ஓடை,अपवाह धारा
செயல்பாட்டு,परिचालन
கடத்தல் மின்னழுத்தம்,चालन वोल्टता
குட்டி பந்து,पाती बॉल
திடீர் இடைவேளை,आकस्मिक विराम
"புள்ளி, நுண் புள்ளி, துளி","बिंदुक, सूक्ष्म बिंदु, सूक्ष्म बूंद"
வீழ்ச்சி,पातन
உலர்,शुष्क
உலர் உலர் ஹைக்ரோமீட்டர்,शुष्कार्द आर्द्रतामापी
தோல்வியுற்ற தொடர்பு,विफल संपर्क
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","द्वि प्रचालन, द्वैती संक्रिया"
குழாய்,वाहिनी
இழுவிசை,तन्य
இழுவிசை,तन्यता
மங்கலான,मंद
முடக்கு,मूक
படிவு,सन्निक्षेपण
வாமன் தாரா,वामन तारा
இரட்டை அச்சு,द्वय-अक्ष
மாறும்,गतिक
மாறும்,गतिकीय
"இயக்கவியல், இயக்கவியல்","गतिविज्ञान, गतिकी"
டைனமோ,डायनेमो
சாப்பிடு,डाइन
"பூமி, பூமி","पृथ्वी, भू"
பூகம்பத்தின் தீவிரம்,भूकंप तीव्रता
பூமி செயற்கைக்கோள்,भू-उपग्रह
பூமி இணைப்பு அமைப்பு,भू-संपर्कक तंत्र
தரையில் கம்பி,भू-तार
"மையம், மையவிலக்கு","उत्केंद्र, उत्केंद्रक"
விசித்திரத்தன்மை,उत्केंद्रता
எச்சிலோன்,"सोपानक, ऐशेलान"
எதிரொலி,प्रतिध्वनि
அனுமானம்,ग्रहण
புரட்சி வட்ட ஒருங்கிணைப்புகள்,क्रांति वृत्तीय निर्देशांक
நீர்ச்சுழி,भँवर
விளிம்பு தவறு,धार प्रभ्रंश
முக்கிய விளைவு,कोर-प्रभाव
எடிசன் செல்,एडिसन सेल
தொகு,संपादन करना
பயனுள்ள,प्रभावी
திறன்,दक्षता
முயற்சி,प्रयास
வெளியேற்றம்,निस्सरण
"உருவக, ஈஜென்","अतिलक्षणिक, आइगेन"
எண்கோணம்,अष्टप्रचक्रणी
ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்,आइन्स्टाइन-बोस वितरण नियम
உடனடி விளைவு,आइन्स्टान-दि-हास प्रभाव
ஐன்ஸ்டீனியம்,आइन्स्टाइनियम
ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு,आइन्स्टाइन स्मोलुचोव्स्की समीकरण
ஐன்ஸ்டீன்-மக்கள் தொகை,आइन्स्टाइन-समष्टि
வெளியேற்றம்,निष्कासन
வெளியேற்றும் காப்ஸ்யூல்,"उत्क्षेपणी, उत्क्षेपक कैप्सूल"
வெளியேற்றி,उत्क्षेपक
அனுமதி பலகை,निष्कासी पटिका
தலைகீழ் கொள்ளளவு,व्युत्क्रम धारिता
மீள்,प्रत्यास्थ
"மீள் தோரணை விளைவு, மீள் தோரணை","प्रत्यास्थ उत्तर प्रभाव, प्रत्यास्थ पश्चता"
ஊசலாட்ட உடல்,प्रत्यास्थतया विषमदैशिक पिंड
நெகிழ்ச்சி,प्रत्यास्थता
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்","इलैस्टिकोमीटर, प्रत्यास्थतामापी"
மீள் இணக்கத்தன்மை,प्रत्यास्थ दुर्नम्यता
அயனோஸ்பியர் மின் அடுக்கு,आयन मंडल की ई-परत
மின்சாரம்,इलेक्ट्रेट
"மின், மின்","वैद्युत, विद्युत"
மின்சாரம்,विद्युत
"மின்மயமாக்கல், சார்ஜ் செய்தல்","विद्युतीकरण, आवेशन"
மின்மயமாக்கப்பட்டது,विद्युतीकृत
"மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்","चार्जित कण, आविष्ट कण"
மின் ஒலி,वैद्युत ध्वानिक
மின் ஒலியியல்,विद्युत-ध्वानिकी
மின் வெப்ப,विद्युत-ऊष्मीय
மின்வேதியியல்,विद्युत-रासायनिक
இணையான,तुल्यांक
மின்முனை,इलैक्ट्रोड
மின் இயக்கவியல்,विद्युत-गतिकी
எலக்ட்ரோடைனமிக் விளைவு,विद्युत-गतिक प्रभाव
கால்வனிக் தனிமைப்படுத்தல்,विद्युत-अपघटन
எலக்ட்ரோலைட்,विद्युत-अपघट्य
மின்னாற்பகுப்பு,विद्युत-अपघटनी
"எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்","विद्युदपघटक, विद्युदपघटित्र"
மின்காந்தம்,विद्यतु-चुम्बक
மின்காந்த புலம்,विद्युत-चुम्बकीय
மின்காந்தவியல்,विद्युत-चुम्बकिकी
மின்காந்தவியல்,विद्युत-चुम्बकत्व
"எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு","विद्युतमापी नलिका, इलेक्ट्रोमीटर वाल्व"
மின்னோட்ட விசை,विद्युत-वाहक बल
எதிர் மின்னணு,इलेक्ट्रॉन
கடன்-மின்சாரம்,ऋण-विद्युती
மின்னணு,इलेक्ट्रॉनिक
மின்னணு ஈஜென் செயல்பாடு,इलेक्ट्रॉनीय आइगेनफलन
மின்னணு ஆற்றல்,इलेक्ट्रॉनीय ऊर्जा
மின்னணுவியல்,इलेक्ट्रॉनिकी
எலக்ட்ரான் ஒளியியல்,इलेक्ट्रॉन-प्रकाशिकी
மின் ஒளியியல்,विद्युत-प्रकाशिकी
மின்காந்தவியல்,धन-विद्युती
மின்னோக்கி,विद्युतदर्शी
மின்னியல்,स्थिर वैद्युत
மின்னியல்,स्थिरविद्युतिकी
எலக்ட்ரோபோரேசிஸ்,विद्युतविरूपण
மின் இணைப்பு,वैद्युत संयोजकता
மின் இணைப்பு,वैद्युत संयोजक
"கூறுகள், சிறுபான்மையினர், கூறுகள்","तत्व, अल्पांश, अवयव"
"முதன்மை, அடிப்படை, அடிப்படை","प्राथमिक, प्रारंभिक, तात्विक"
அசல் கட்டணம்,मूल आवेश
"உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு","उत्थान, उत्थापन, उन्नयन, उच्चता, ऊंचाई"
உயரமானி,तुंगतामापी
"உயர்த்தி, உயர்த்தி","उत्थापक, एलिवेटर"
அல்லாத நீள்வட்டம்,अपेरण-दीर्घवृत्त
"நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்","दीर्धीकरण, दैर्घ्यवृद्धि, प्रसर कोण"
"விடுதலை, விடுதலை","निर्गमन, प्रसर्जन"
"பெருக்கம், சந்ததி","प्रसर्जन, प्रसर्ग"
உட்பொதிக்க,अंत:स्थापित करना
பதிக்கப்பட்ட,अंत:स्थापित
வெளியிடப்பட்டது,निर्गत
உமிழ்வுகள்,उत्सर्जन
"உமிழ்வு, உமிழ்வு","उत्सर्जकता, उत्सर्जिता"
உமிழ்வு,उत्सर्जकता
"உமிழ்ப்பான், உமிழ்ப்பான்","उत्सर्जक, एमिटर"
"முன் வலுவூட்டல், படை","पूर्व प्रबलन, बल"
அனுபவபூர்வமான,आनुभविक
"வெற்று, நிரப்பப்படாத","रिक्त, अपूरित"
"குழம்பாக்கி, குழம்பாக்கி","पायसीकारक, इमल्सीकारक"
"குழம்பு, குழம்பு","पायस, इमल्शन"
"முடிவு, முடிவு, முடிவு, முடிவு","सिरा, छोर, अंत, अंत्य"
இறுதி திருத்தம்,अंत्य संशोधन
ஆற்றல் திறன்,ऊर्जा-शोषी
"அச்சு நிலை, ஏ-நிலை","अक्षीय स्थिति, ए-स्थिति"
"உள்வெப்ப, உள்வெப்ப","ऊष्माशोषी, आंतरोष्मी"
உட்புற வெப்ப செயல்முறை,ऊष्माशोषी प्रक्रम
உற்சாகப்படுத்த,ऊर्जित करना
ஆற்றல் உள்ளார்ந்த,ऊर्जा अन्तर्निहित
ஆற்றல் சக்தியூட்டுபவர்,ऊर्जा ऊर्जाक
"என்ஜின் இன்ஜினியரிங், இன்ஜினியரிங்","इंजन अभियांत्रिकी, इंजीनियरी"
வளர்ச்சி,संवृद्धि
பணக்கார ஐசோடோப்புகள்,समृद्ध समस्थानिक
பெரிதாக்கப்பட்ட உலை,संवर्धित रिऐक्टर
செறிவூட்டல்,समृद्धिकरण
செழிப்பு,समृद्धि
"தொகுப்பு, சமூகம்","समुच्चय, समुदाय"
"என்டல்பி, முழுமையான வெப்பம்","एन्थैल्पी, पूर्ण ऊष्मा"
சக்தி,सत्ता
என்ட்ரோபி,एन्ट्रॉपी
நுழைவு,प्रविष्टि
"எண்ணு, எண்ணு","गणन, गिनना"
பேஜினேஷன்,पृष्ठ-अन्वालोप
மையப்பகுதி,अधिकेन्द्री
"ஒளிபுகா, எபிஸ்கோப்","अपारचित्रदर्शी, एपीस्कोप"
எபிடாக்ஸி அடுக்கு,एपीटेक्सीय परत
"apitaxi, overrun","एपीटैक्सी, अधिरोहण"
"சம, சம, சம, சம","समान, बराबर, सम, तुल्य"
சமநிலைப்படுத்தி,समकारक
சமத்துவம்,"समता, समिका"
சமன்பாடு,समीकरण
"பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை","विषुवत वृत, भूमध्यरेखा, इक्वेटर, मध्यरेखा"
"பூமத்திய ரேகை, பூமத்திய ரேகை, இடைநிலை, பூமத்திய ரேகை","विषुवतीय, भूमध्यरेखीय, मध्यवर्ती, निरक्षीय"
குழிவான,समावतल
குழிவான,समोत्तल
ஐசோமெட்ரிக்,समविमीय
"சம தூரம், இணை","समदूरस्थ, समान्तराली"
"சமநிலை, சமநிலை, சமநிலை","साम्यावस्था, साम्य, संतुलन"
சமபங்கு,समविभाजन
உபகரணங்கள்,उपस्कर
"சமத்துவம், தகுதி","समविभवता, समक्षमता"
சமபலம்,समविभव
ஐசோபார்கள்,समदाब
சமத்துவம்,तुल्यता
"சமமான, சமமான (v.), சமமான (n.)","तुल्य, तुल्यमान (वि.), तुल्यांक (सं.)"
சமமான உறிஞ்சுதல்,तुल्य अवशोषण
"சமமான கடத்தல், சமமான கடத்தல்","तुल्यांकी चालकता, तुल्यांकी कंडक्टेन्स"
ஐசோமெட்ரிக் லென்ஸ்,तुल्यचित्री लेन्स
"செங்குத்து படம், நிமிர்ந்த படம்","ऊर्ध्व शीर्षी प्रतिबिंब, सीधा प्रतिबिंब"
செங்குத்து,ऊर्ध्वकर
erg,अर्ग
"ஆற்றல் மிக்க, கருத்துள்ள","ऊर्जापंथी, अभ्यतिप्राय"
"பிழை, தவறு, தவறு, துல்லியமின்மை","त्रुटि, भूल, गलती, अशुद्धि"
சுரங்கப்பாதை டையோடு,सुरंग डायोड
வெளியேறு,पलायन
"அத்தியாவசியமான, அத்தியாவசியமான","अनिवार्य, आवश्यक"
ஈதர்,ईथर
யூக்ளிடியன் ஆயத்தொகுப்புகள்,यूक्लिडीय निर्देशांक
யூலர்-கோணம்,ऑयलर-कोण
"eutectic, eutectic","गलनक्रांतिक, यूटेक्टिक"
"வெளியேற்றப்பட்டது, வெளியேற்றப்பட்டது","निर्वातित, रिक्तीकृत"
"வெளியேற்றம், காலி செய்தல்","निर्वातन, रिक्तीकरण"
"மதிப்பீடு, மதிப்பீடு","मानांकन, मूल्यांकन"
ஆவியாகிவிட்டது,वाष्पित
"ஆவியாதல், ஆவியாதல், ஆவியாதல்","वाष्पन, वाष्पीकरण, वाष्पीभवन"
கூட,सम
"நிகழ்வு, அத்தியாயம்","घटना, अनुवृत्त"
"எப்போதும் பாதுகாப்பானது, எப்போதும் பாதுகாப்பானது","सदानिरापद, सदासुरक्षित"
"உண்மை, உண்மை, துல்லியம்","यथातथ्य, यथार्थ, बिल्कुल ठीक"
வெளிப்புற மையம்,बहिष्केन्द्र
மையப்பகுதி,उत्केन्द्र
மையவிலக்கு,उत्केन्द्रीय
விசித்திரத்தன்மை,उत्केन्द्रता
அதிகப்படியான,अतिरिक्त
பரிமாற்றம்,विनिमय
"உற்சாகம், ஆற்றல்","उत्तेजन, ऊर्जन"
"தூண்டுவதற்கு, உற்சாகப்படுத்துவதற்கு","उत्तेजित करना, ऊर्जित करना"
உற்சாகம்,उत्तेजित
தூண்டும்,उत्तेजक
தூண்டுதல்,ऐक्साइटॉन
விலக்கு விதி,अपवर्जन नियम
மரணதண்டனை,निष्पादन
"வெளியேற்றம், கதர்சிஸ், வெளியேற்றம், மூடுதல்","निर्वातन, रेचन, बाहर निकालना, समापन"
பிரச்சினை,निर्गम
"வெளிப்புற வெப்பம், வெப்பம் தூண்டக்கூடியது","ऊष्माक्षेपी, ऊष्मा उन्मोची"
வெளிப்புற வெப்ப,ऊष्माक्षेपी
அசாதாரண எரிபொருள்,असामान्य ईधन
பரவுவதற்கு,प्रसार करना
ஒளிபரப்பு,प्रसारित
ஒளிபரப்பாளர்,प्रसारित्र
விரிவாக்கம்,विस्तार
"பரவியது, பரவியது","प्रसार, प्रसरण"
பரிசோதனை,प्रयोग
"சோதனை, சோதனை","प्रायोगिक, प्रयोगात्मक"
பயனுள்ள,प्रयोगी
"வெடிப்பு, வெடிப்பு","विस्फोटन, विस्फोट"
அடுக்கு,घातांक
"அதிவேக, அதிவேக","चरघातांकी, एक्सपोनेन्टी"
எக்ஸ்போனென்டி பொட்டன்ஷியல் வெல்,एक्स्पोनेन्टी विभवकूप
"வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு, கவர்","प्रभावन, उच्छादन, अनावरण, उद्भासन, अपावरण"
"வெளிப்பாடு, வெளிப்பாடு","निष्पीडन, व्यंजक"
நீட்டிக்கப்பட்டது,विस्तरित
"விரிவடைகிறது, விரிகிறது, விரிகிறது, விரிகிறது, விரிகிறது","विस्तार, विस्तति, वर्धन, विस्तरण, प्रसार"
"அளவு, அளவு","विस्तार, सीमा"
வருகிறேன்,बाय
"அழிவு, அழிவு","विलोप, विलोपन"
நேரியல் அல்லாத புள்ளி,अक्षेतर बिन्दु
வெளிப்புற,बाह्य
புற அணு,बहिर्नाभिक
"அசாதாரண, அசாதாரண","असामान्य, असाधारण"
"கிரக வானம், கிரக வானம்","ग्रहबहिराकाश, ग्रहबहिः आकाश"
வெளியேற்றம்,"बहिर्विष्ट, बहिर्वेशित"
விரிவுபடுத்தப்பட்ட,बहिर्वेशित
எக்ஸ்ட்ராபோலேஷன்,बहिर्वेशन
நிலப்பரப்பு அல்லாத,"पार्थिवेतर, भौमेतर"
வேற்று கிரக பொருள்,पृथ्वीबाह्य द्रव्य
வெளிப்புற,बाह्य
"வெளிப்புற கடத்துத்திறன், வெளிப்புற கடத்துத்திறன்","अपद्रव्यी चालकता, बहिर्जात चालकता"
ஊடுருவாத குறைக்கடத்தி,अपद्रव्यी अर्धचालक
"கண், கண்","नेत्र, आँख"
நடிகை லென்ஸ்,अभिनेत्र लेन्स
கண் இமை,नेत्रिका
"முகம், பக்கம், பின், முன், முகம், முகம்","फलक, पार्श्व, आनन, अंताग्र, मुख पट्ट, चेहरा"
பலகை மையமாக,फलक केन्द्रित
"காரணி, காரணி, காரணி, காரணி, காரணி, தொகுதி","घटक, उपादान, कारक, गुणनखंड, गुणक, खंड"
வேக காரணி,संवेग-उपादान
பாதுகாப்பு காரணி,सुरक्षा कारक
முடுக்கம்,उत्तीव्रण
லாகுனா,अवतीव्रण
தணிவு,"क्षीणन, म्लानन"
பாரன்ஹீட் வெப்பநிலை,फारेनहाइट तापक्रम
தோல்வி,विफलन
பிரமைகள்,हेत्वाभास
"வீழ்ச்சி காலம், வீழ்ச்சி காலம்","पतन अवधि, पतन काल"
"மெய்நிகர், தவறான, குறியீடு","आभासी, मिथ्या, कूट"
ஃபராட் (அலகு),फैरड (मात्रक)
ஃபாரடே (அலகு),फैराडे (मात्रक)
ஃபாரடேயின் விளைவு,फैराडे का प्रभाव
இதுவரை,सुदूर
தூர அகச்சிவப்பு,सुदूर अवरक्त
"வேகமாக, வேகமாக, வேகமாக, வேகமாக","पक्का, द्रुत, क्षिप्र, तीव्रगामी"
சோர்வு விரிசல்,थकान दरार
கப்பல் அச்சு,क्षिप्र अक्ष
வேகமாக நகரும் எலக்ட்ரான்,तीव्रगामी इलेक्ट्रॉन
விரைவான துண்டு துண்டாக,द्रुत विखंडन
வேகமான நியூட்ரான்,द्रुत न्यूट्रॉन
வேகமான நியூட்ரான் உலை,द्रुत न्यूट्रॉन रिऐक्टर
மரண அளவு,घातक मात्रा
சோர்வு,श्रांति
