Gujarati,Kannada
રૂ conserv,ಸಂಪ್ರದಾಯಬದ್ಧ ಬೇಸಾಯ
સ્થિરતા,ಸ್ಥಿರತೆ
અંગ,ಸಂಪ್ರದಾಯ
રચનાત્મક ઉત્સુક,ರಚನಾತ್ಮಕ ಕಿಣ್ವ
ગ્રાહક,ಗ್ರಾಹಕ
સંપર્ક અવરોધ,ಸಂಪರ್ಕ ಪ್ರತಿಬಂಧಕ
ચેપી રોગ,ಸಾಂಕ್ರಾಮಿಕ ರೋಗ
ચેપ લગાડવો,ಕಲುಷಿತಗೊಳಿಸು
દૂષણ,ಮಾಲಿನ್ಯ
સમકાલીન જીવવિજ્ologyાન,ಸಮಕಾಲೀನ ಜೀವಿ
ખંડ,ಖಂಡ
સમોચ્ચ ખેડાણ,ಬಾಹ್ಯರೇಖೆ ಉಳುಮೆ
સંકોચનીયતા,ಸಂಕುಚಿತತೆ
સંકોચન -રેસા,ಗುತ್ತಿಗೆ ನಾರು
સંકોચનશીલ પ્રોટીન,ಗುತ್ತಿಗೆ ಪ್ರೋಟೀನ್
સંકોચનશીલ પ્રતિભાવ,ಸಂಕೋಚಕ ಪ್ರತಿಕ್ರಿಯೆ
સંકોચનશીલ વેક્યુલ,ಸಂಕೋಚಕ ನಿರ್ವಾತ
વિપરીત એજન્ટ,ಕಾಂಟ್ರಾಸ್ಟ್ ಏಜೆಂಟ್
વિપરીત એજન્ટ,ಕಾಂಟ್ರಾಸ್ಟ್ ಏಜೆಂಟ್
વિપરીત એજન્ટ,ಕಾಂಟ್ರಾಸ್ಟ್ ಏಜೆಂಟ್
વિરોધાભાસી લક્ષણ,ವ್ಯತಿರಿಕ್ತ ಲಕ್ಷಣ
કેન્દ્રગમન બળ,ಕೇಂದ್ರಾಪಗಾಮಿ ಬಲದ
અંકુશ,ನಿಯಂತ್ರಣ
નિયંત્રિત પ્રયોગ,ನಿಯಂತ್ರಿತ ಪ್ರಯೋಗ
સનદ,ಗಾಡಿ
બિનઅનુસ,ಕನ್ಯೆ
પરંપરાગત ખેડૂત,ಸಾಂಪ್ರದಾಯಿಕ ಬೇಸಾಯ
એકીકૃત,ಒಮ್ಮುಖವಾಗಿಸು
એકત્રીત,ಒಗ್ಗೂಡಿ
કન્વર્જન્ટ (ઇવોલ્યુશન),ಒಮ್ಮುಖ (ವಿಕಾಸ)
ઉન્માદ,ಕಾಸಿನ
સંકળાયેલ નળીલા,ಸುರುಳಿಯಾಕಾರದ ಕೊಳವೆಯ
સંકલન,ಸಮಾಲೋಚನೆ
કોપોલિમર,ಕೊಲೆಗುಂದೆಯ
તાંબાનું,ತಾಮ್ರ
કોપરો,ನುಗ್ಗಿ
કોથળી,ಕಾಲ್ಚಾಪನಕ
સંવેદનશીલ,ಹದಿಕಟ್ಟಿಸು
સંયોજન,ಕವಣೆ
સંયોજન,ಕವಣೆ
મંતવ્ય પ p પ,ಕಪೃತ್ವ
પરવાળા ખલાસી સમુદાય,ಹವಳದ ಬಂಡೆಯ ಸಮುದಾಯ
પરવાળા,ಹವಳದ
ટોપડી,ಕರ್ಟೇಟ್
મૂળ ક્ષેત્ર,ಕೋರ್ ಪ್ರದೇಶ
મુખ્ય ક્ષેત્ર,ಕೋರೆ ವಲಯ
ભમરો,ತಿರುಳು
કોઠાર,ಕೊಳೆ
ક corંગું,ಗಾಡಿ
ક corમ્બીયમ,ಕಾರ್ಕ್ ಕ್ಯಾಂಬಿಯಂ
ક corલટુ,ಚರಿತ್ರೆ
કોતર,ಗಂಡಿ
મકાઈ,ಜೋಳದ ಕೊರೆ
કોથળી,ಕಾರ್ನಾ
કોમળ -કોષ,ಕಾರ್ನಾಜೆನ್ ಕೋಶ
કોર્નિયલ લેન્સ,ಕಾರ್ನಿಯಲ್ ಲೆನ್ಸ್
કોથળી,ಹುಲ್ಲುಗಾವಲು
કોથળી,ಕರೋನ
કોરોના પ્રવેશ -એન્ઝાઇમ,ಕರೋನಾ ನುಗ್ಗುವ ಕಿಣ್ವ
કોરોના રેડિટા,ಕರೋನ ರೇಡಿಯಾಟಾ
કોરોનરીઆ,ಕೊರೊನಾರಿಯ
હૃદય ધમની,ಪರಿಧಮನಿಯ
કોથળીની ધમની બાયપાસ,ಪರಿಧಮನಿಯ ಬೈಪಾಸ್
શબ,ಪರಿಧಮನಿಯ ಕಾಯಿಲೆ
કોથળી,ಪರಿಧಮನಿಯ ಸಲ್ಕಸ್
કોર્પોરા કેવરનોસા (શિશ્ન),ಕಾರ್ಪೋರಾ ಕಾವರ್ನೊಸಾ (ಶಿಶ್ನ)
કોરિડ્રિગેમિના,ಕಾರ್ಪ್‌ವಾಲ್ಜೆಮಿನಾ
મઠ,ದಳ
કોર્પસ અલ્બીકન્સ,ಕಾರ್ಪಸ್ ಅಲ್ಬಿಕಾನ್ಸ್
પાન,ಕಾರ್ಪಸ್ ಕ್ಯಾಲೋಸಮ್
કોરપસ લ્યુટયમ,ಕಾರು ಲುಟಿಯಮ್
કોર્પોસ સ્પોન્જિઓઝમ,ಕಾರ್ಪಸ್ ಸ್ಪಂಜಿಯಾಸಂ
કોરપસ સ્ટ્રિએટમ,ಕರಿಚಾಲ
ક્ષીણ,ನಾಶಮಾಡು
કોતરણી,ಕಂದುಬಣ್ಣ
કોર્ટિકલ નેફ્રોન,ಕಾರ್ಟಿಕಲ್ ನೆಫ್ರಾನ್
કોરીકોરોન,ಆರ್ಟಿಕೊಸ್ಟೆರಾನ್
કોર્ટિકોટ્રોફિક,ಆರ್ಟಿಕೊಟ್ರೋಫಿಕ್
કોટારી,ನಾರುಬಟ್ಟೆ
કોટારી,ನುಗ್ಗಿ
કોતરણી,ಕರ್ಮ
કોરીમબ,ಕೋರಿಎಂಬಿ
સર્વસામાન્ય મૂળ,ಕಾಸ್ಮಿಕ್ ಮೂಲ
બ્રહ્માંડ,ಕಾಸ್ಮಿಕ್ ಕಿರಣ
સમાપ્રમ,ಕಾಸ್ಮಜ
વિશ્વવ્યાપક સિદ્ધાંત,ಕಾಸ್ಮೊಜಾನ್ ಸಿದ್ಧಾಂತ
સુતરાઉ,ಹತ್ತಿ ಬೋಲ್ವರ್ಮ್
સલાહ,ಸಮಾಲೋಚನೆ
પ્રતિ-પ્રણાલી,ಪ್ರತಿಲಶವಾಕೃತಿ
લગ્ન,ಸೋದರಸಂಬಂಧಿ ವಿವಾಹ
સહ સંયોજક બંધન,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
આવરણ,ಹೊದಿಕೆ
ઉપકલા,ಎಪಿಥೀಲಿಯಂ ಅನ್ನು ಒಳಗೊಂಡಿದೆ
કાઉપરની ગ્રંથિ,ಕೌಪರ್‌ನ ಗ್ರಂಥಿ
કોકસી,ಕಾದು
કોકસી,ಕಾದು
અસ્થિ,ಕಾಕ್ಸಲ್ ಮೂಳೆ
સહજ પ્રક્રિયા,ಕಾಕ್ಸಲ್ ಪ್ರಕ್ರಿಯೆ
ક્રેક,ಬಿರುಕು
ક્રેકર બ્લાસ્ટિંગ,ಕ್ರ್ಯಾಕರ್ ಸ್ಫೋಟಕ
કરચલી,ಕಪಾಲದ ಮೂಳೆ
કરચલીઓ,ಕಪಾಲದ ಮೆನಿಂಜುಗಳು
ઉદ્ધતાઈ,ಕಪಾಲದ ನರ
ઉદ્ધત પ્રવાહ,ಕ್ರ್ಯಾನಿಯೋಸಸ್ಯಲ್ ಹೊರಹರಿವು
ઉન્માદ,ಕಾಂಡ
કર્કશ એસિડ ચયાપચય,ಕ್ರಾಸ್ಲೂಸಿಯನ್ ಆಸಿಡ್ ಚಯಾಪಚಯ
મણકાની માછલી,ಮೀನು
ક્રિએટિનાઈન,ರಾಸಾಯನಿಕ
પ્રાણી,ಜೀವಿ
પ્રતા,ಬಳ್ಳಿ
ઉન્મત્ત,ಚಿರತೆ
ઉન્મત્ત,ಚಿರತೆ
કરચલીનો સમયગાળો,ಕ್ರಿಟೇಶಿಯಸ್ ಅವಧಿ
અકસ્માત,ಕ್ರೆಟಿನ್ ತತ್ತ್ವ
ક્રિક-દ-ચેટ સિન્ડ્રોમ,ಕ್ರಿ-ಚಾಟ್ ಸಿಂಡ್ರೋಮ್
કવિવાદી,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
નિર્ણાયક લિંક પ્રજાતિઓ,ವಿಮರ್ಶಾತ್ಮಕ ಲಿಂಕ್ ಪ್ರಭೇದಗಳು
વિવેચક પ્રક્રિયા,ನಿರ್ಣಾಯಕ ಪ್ರಕ್ರಿಯೆ
ગંભીર રીતે જોખમમાં મૂકાયેલી પ્રજાતિઓ,ವಿಮರ್ಶಾತ್ಮಕವಾಗಿ ಅಳಿವಿನಂಚಿನಲ್ಲಿರುವ ಪ್ರಭೇದಗಳು
પાક,ಬೆಳೆ
પાક ઈજનેર,ಬೆಳೆ ಎಂಜಿನಿಯರಿಂಗ್
પાક,ಬೆಳೆಭೂಮಿ
આગળના ભાગમાં,ಶಿಲುಬೆ
ક્રોધાવેશ,ಮಿಶ್ರ ತಳಿ
ઉપરની બાજુ,ಅಡ್ಡ ಸೇತುವೆ
Crossલટી,ಒಂದಕ್ಕೊಂದು ಸಂಯೋಜಿಸಿದ
પરાગ,ಅಡ್ಡ ಪರಾಗಸ್ಪರ್ಶ
ઉપરથી પરાગન્વ,ಅಡ್ಡ -ಪರಾಗಸ್ಪರ್ಶ
ઓવર,ದಾಟಿದೆ
ક્રોટેલેરિયા,ಕ್ರೊಟಲೇರಿಯ
ઘડતર,ಚಾಚು
ક્રાઉન પિત્તની ગાંઠ,ಕಿರೀಟ ಪಿತ್ತದ ಗೆಡ್ಡೆ
ક્રાઉન્ટીંગ,ಕಿರೀಟ ಕಸಿ
Crucછળતી વસ્તુ,ಶಿಲಸಕ್ತ
કાચી જન્મ દર,ಕಚ್ಚಾ ಜನನ ಪ್ರಮಾಣ
કાચ્રોહ મૃત્યુ દર,ಕಚ್ಚಾ ಸಾವಿನ ಪ್ರಮಾಣ
ક્રૂસ્ટેસિયન,ಕಠಿಣಚೋನೆ
ક્રાય આઈએ સી,ಕ್ರೈ ಐಎ ಸಿ
ક્રાય IIA બી,ಕ್ರೈ ಐಯಾ ಬಿ
દંભ,ಕ್ರೈಪ್ರೆಸರ್ವ
કોઠાર,ಕ್ರದಾವಿತ್ತ
ગુપ્ત,ರಹಸ್ಯವಾದ
ગુપ્ત દેખાવ,ರಹಸ್ಯ ನೋಟ
ગુપ્ત રંગ,ರಹಸ್ಯವಾದ ಬಣ್ಣ
ગુપ્ત રીતે - રંગીન,ರಹಸ್ಯವಾಗಿ - ಬಣ್ಣ
ગુપ્ત,ಕ್ರಿಪ್ಟಾಗಾಮ
ગુપ્તચર,ಕ್ರಿಪ್ಟಾಗಾಮ
લિબરકુહના ક્રિપ્ટ્સ,ಲೈಬರ್‌ಕುನ್‌ನ ಕ್ರಿಪ್ಟ್‌ಗಳು
ક્રિસ્ટલ,ಸ್ಫಟಿಕ
સ્ફટિક,ಸ್ಫಟಿಕದ
કોરીય,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
કોથળી,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
કળણ,ಒಂದು ಬಗೆಯ ಸಿನ್ -ಕಾಲ್ಪನಿಕ
કોયલ,ಕೋಗಿಲೆ
કાકડી,ಸೌತೆಕಾಯಿ
ક્યુક્યુરબિટ,ಹೆಗಲಮುದಾಯಿ
કુકરી,ಸಕರ್ಬಿಟ
ક culંગું,ಕಸ
ખેડૂત,ತಳಿ
ખેતીલુ પાક,ಬೆಳೆದ ಬೆಳೆ
ખેતી પામેલા પ્લાન્ટ,ಕೃಷಿ ಸಸ್ಯ
સાંસ્કૃતિક અથવા પ્રવેગક યુટ્રોફિકેશન,ಸಾಂಸ್ಕೃತಿಕ ಅಥವಾ ವೇಗವರ್ಧಿತ ಯುಟ್ರೊಫಿಕೇಶನ್
સંસ્કાર,ಸಂಸ್ಕೃತಿ
ગુરુ,ಕುಲುಮಾರ್ಗ
કપડા ટોરુલોસા,ಕನಪ್ರೆಸ್ ಟೊರುಲೋಸಾ
સુઘડ,ಕೂರ
કોઇ,ಕಪುಲ್
કર્કશ,ಕರ್ಕಾ
કર્કશ,ಪರ್ಸನ
કર્કશ,ಕರ್ವೆಂಬ್ರಿ
કર્કશ,ಕ್ವರ್ಮಿ
કોસ્કુટા,ಕಸಚೂರಿ
ગુંડાગીરી,ಕಪಾಟು
પહાડીચણો,ಹೊರಚರ್ಮ
કાપવા,ಕತ್ತರಿಸುವುದು
કાપવા,ಕತ್ತರಿಸುವುದು
Cutાળ,ಕಟವಾ ಮೀನು
રખડુ,ಸೈನಾನೊಬ್ಯಾಕ್ಟರ
મૌખિક,ಸೈನೊಬ್ಯಾಕ್ಟರ
સાયનોકોબાલામિન (બી 12),ಸೈನೊಕೊಬಾಲಮಿನ್ (ಬಿ 12)
સાયનોફિસિયન દાણાદાર,ಸೈನಾನೊಫಿಸಿಯನ್ ಹರಳು
ચિત્ત,ಕಟಾವು
કોતરણી,ಚಕ್ರ
કોઇ,ಸೈಕಾಡೇಸಿ
કોઇકાડોપ્સિડા,ಸೈಕಾಡಾಪ್ಸಾ
ચક્રીય ગુઆનોસિન મોનોફોસ્ફેટ,ಸೈಕ್ಲಿಕ್ ಗ್ವಾನೋಸಿನ್ ಮೊನೊಫಾಸ್ಫೇಟ್
ચક્રીય ફોટોફોસ્ફોરિલેશન,ಸೈಕ್ಲಿಕ್ ಫೋಟೊಫಾಸ್ಫೊರಿಲೇಷನ್
ચક્રવાહક વિભાજક,ಚಂಡಮಾರುತ ವಿಭಜಕ
વૈોાગ,ಸೈಕ್ಲಾಪ್ಸ್
સાયક્લોસ્પોરિન એ,ಸೈಕ್ಲೋಸ್ಪೊರಿನ್ ಎ
સાયક્લોસ્ટોમાટા,ಸೈಕ್ಲೋಸ್ಟೊಮಾಟ
સાંકડો,ಸೈಕಸ್
વાટસું,ಸಿಮಾನ
કોરીમોઝ પ્રકાર,ಸಿಮೋಸ್ ಪ್ರಕಾರ
કોયડો,ಸೈಪ್ರೆಸ್
ચેપ,ಗಂಟುಮೂಟೆ
મેલ,ವಿಭಾಗಕ್ಕೆ ಸಂಬಂಧಿಸಿದ
સિસ્ટ ફાઇબ્રોસિસ,ಸಿಸ್ಟಿಕ್ ಫೈಬ್ರೋಸಿಸ್
ચિત્તભ્રમ,ಸೈಟೊಕಿನಿಸ್
કોયડો,ಸೈಟೋಕ್ರೋಮ್
સાયટોકાઇન અવરોધ,ಸೈಟೊಕಿನ್ ತಡೆಗೋಡೆ
કોયડો,ಸೈಟೊಕಿನಿನ್
મનોહરવિજ્ cyાન,ಸೈದ್ಧಾಂತಿಕ ವಿಜ್ಞಾನ
કોયહાન,ಸೈಕಾನ್
કોયડો,ಸೈಟೋಪ್ಲಾಸಂ
સાયટોપ્લાઝમક પુલ,ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ಸೇತುವೆ
સાયટોપ્લાઝિક ગ્લોબ્યુલ,ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ಗ್ಲೋಬ್ಯೂಲ್
કોયડો,ಸೈಟೋಸಿನ್
કોયડો,ಸೈಟೋಸ್ಕೆಲಿಟನ
કોયડો,ಸೈಟೋಸೋಲ್
કોટિ,ಸೈಟೊಟಾಕ್ಸಾನಮ್ವೈಮಿ
નિર્જલીકરણ,ನಿರ್ಜಲೀಕರಣ
ડેરી પ્રૌદ્યોગિકી,ಡೈರಿ ತಂತ್ರಜ್ಞಾನ
કવચ,ದ್ಫ್ನಲ್ಸ್
દાગીનો,ದರ್ಫ್ನಿಯ
ડાર્ક બેક મેદાન,ಡಾರ್ಕ್ ಬ್ಯಾಕ್ ಗ್ರೌಂಡ್
શ્યામ ક્ષેત્ર માઇક્રોસ્કોપી,ಕರಾಳ ಕ್ಷೇತ್ರ
અંધારું પ્રતિક્રિયા,ಕರಾಳ ಪ್ರತಿಕ್ರಿಯೆ
ડાર્વિનવાદ,ಡಾರ್ವಿನ್ ವಾದ
ડાર્વિનની ફિંચ,ಡಾರ್ವಿನ್ಸ್ ಫಿಂಚ್
આંકડા,ದತ್ತಾಂಶ ಕೊರತೆ
તાડ ની ખજૂર,ದಿನಾಂಕ ಅಂಗೈ
દાતુરા,ದ್ಟುರಾ ಸ್ಟ್ರಾಮೋನಿಯಂ
પુત્રી -કોષ,ಮಗಳ ಕೋಶ
દિવસ તટસ્થ સંયંત્ર,ದಿನದ ತಟಸ್ಥ ಸಸ್ಯ
દિન,ಹಗಲಿನ ಉದ್ದದ
અસંગત,ಡಿಗ್ರೋವ
મૃત -ગોળીબાર,ಶೃಂಗಾರ
બહેરાપણું,ಕಿವುಡುತನ
હડસેલો,ತಾಣ
ક્ષીણ કાર્બનિક પદાર્થ,ಕೊಳೆಯುತ್ತಿರುವ ಸಾವಯವ ವಸ್ತು
દાદાગીરી,ದಟ್ಟವಾದ
ડેસીડુઆ બેસાલિસ,ಒಂದು ಬಗೆಯ ಬಾಸಲಿಸ್
ડેસીડુઆ કેપ્સ્યુલરિસ,ಒಂದು ಬಗೆಯ ಶವ
દાદર,ಒಂದು ಬಗೆಯ ಉಕ್ಕಿನ
નિર્ણાયક,ಪತನಶೀಲ
વિઘટન કરવું,ವಿಭಜಿಸು
વિઘટન કરનાર,ವಿಭಾಜಕ
વિઘટ,ಕೊಳೆತ ಡೆಟ್ರಿಟಸ್
વિઘટન દર,ವಿಭಜನೆಯ ಪ್ರಮಾಣ
ક્ષીણ,ನಿಧನವಾದ
સમર્પિત કોષ,ಸಜ್ಜು ಕೋಶ
સમુદ્ર ખાઈ,ಆಳವಾದ ಸಾಗರ ಕಂದಕ
Deepંડ પાણીનું શરીર,ಡೀಪ್ ವಾಟರ್ ಬಾಡಿ
દબાવીને,ವಿಪುಲೀಕರಣ
કોતરણી,ಯಥೇಚ್ator
ઉણલી,ಕೊರತೆ
વિચ્છેદ,ಹಣದುಬ್ಬರವಿಳಿತ
નિવારણ લહેર,ವಿಚಲನ ತರಂಗ
વન -નાબૂદી,ಅರಣ್ಯ ಪರೀಕ್ಷೆ
કોડનનું અધોગતિ,ಕೋಡಾನ್ ಕ್ಷೀಣತೆ
અધોગતિ,ಕ್ಷಯಿಸು
અધન -કોડ,ಕ್ಷೀಣಿಸಿದ ಕೋಡ್
અધ degપન,ಅವನತಿ
અધૂરતા સંયુક્ત,ಕ್ಷೀಣಿಸುವ ಜಂಟಿ
ઘાસના મેદાનોની અધોગતિ,ಹುಲ್ಲುಗಾವಲಿನ ಅವನತಿ
અસંગત,ಡಿಗ್ರೋವ
વિકૃત ફળ,ಚಮತ್ಕಾರದ ಹಣ್ಣು
નિર્જલીકરણ,ನಿರ್ಜಲೀಕರಣ
નિર્જલી,ಯೆಹಾರಿ
નિર્જલીત્વસ,ಗಾತ್ಯರು ಜನಕ
કા delી નાખવું તે,ಅಳಿಸುವುದು
છલકાતા,ಮೆಂಬರೇನ್ ಅನ್ನು ಬೇರ್ಪಡಿಸುವ
વર્ણસંકર,ಚಿತ್ರಿಸುವುದು
કોતરણી,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
અધોગતિ માછલી,ಭರ್ಜರಿ ಮೀನು
વસ્તી સંક્રમણ,ಜನಸಂಖ್ಯಾ ಪರಿವರ್ತನೆ
પ્રાણઘાતક,ಅನುಗ್ರಹಿಸುವ
અવતારનું,ಭಗ್ನಾದ
વિવાદ,ಅವನತಿ ಮಾಡುವುದು
નૃત્ય,ವೃಕ್ಷ
નૃત્ય,ವೃಕ್ಷ
નૃત્ય,ವೃಕ್ಷ
ખેલકારેટ,ವೃಕ್ಷ
ડ્રેન્ડ્રોન,ವೇಶ್ಯಾಗೃಹ
મોન,ಹಳ್ಳ
અપરિપક્વ,ನಿರಾಕರಣೆ
નામંજૂર કરવાની પ્રક્રિયા,ಡಾನಿಟ್ರೈಫಿಕೇಷನ್ ಪ್ರಕ್ರಿಯೆ
દંત ચિકિત્સક,ದಂತಕರಣಕ
બેક્ટેરિયા,ಬ್ಯಾಕ್ಟೀರಿಯಾವನ್ನು ನಿರಾಕರಿಸುವುದು
ઘનિષ્ઠ સમાધાન,ದಟ್ಟ ಪರಿಹಾರ
ઘનતાનું કેન્દ્રત્યાગી,ಸಾಂದ್ರತೆಯ ಗ್ರೇಡಿಯಂಟ್ ಕೇಂದ್ರೀಕರಣ
સસ્પેન્શનની ઘનતા,ಅಮಾನತುಗೊಳಿಸುವಿಕೆಯ ಸಾಂದ್ರತೆ
દાંતવાળું,ದಂತದ್ರವ್ಯ
દળ,ದಂತ ತಾರೀಖು
ભ્રમણ,ಡಿಯೋಕ್ಸಿಯೋಕ್ಸಿಜೆನೇಟೆಡ್ ರಕ್ತ
ડિઓક્સિરીબ on ન્યુક્લિક એસિડ (ડીએનએ),ಡಿಯೋಕ್ಸಿರೈಬೊನ್ಯೂಕ್ಲಿಯಿಕ್ ಆಮ್ಲ (ಡಿಎನ್‌ಎ)
ઝળહળા,ಕಸಾಟ
જમીનની ફળદ્રુપતાનો ઘટાડો,ಮಣ್ಣಿನ ಫಲವತ್ತತೆಯ ಸವಕಳಿ
અવમૂલ્યન,ನವಿಲುೀಕರಣ
ડિપોલિમાઇઝેશન,ದಿಗಿಲುಗಾಲೆ
હતાશા,ಖಿನ್ನತೆ
હતાશા,ಖಿನ್ನತೆ
જમીનના પાકી જમીન,ಅಪರಿಣಾಮ
વ્યુત્પન્ન નોવેકાઇન,ವ್ಯುತ್ಪನ್ನ
ત્વચા,ಒಳಸಂಚಿನ
ત્વચા,ಒಳಸೇರಿಕೆ
વંશજ વસ્તી,ವಂಶಸ್ಥ ಜನಸಂಖ್ಯೆ
ઉતરતા આંતરડા,ಅವರೋಹಣ ಕೊಲೊನ್
નીચે ઉતરતા અંગ,ಅವರೋಹಣ ಅಂಗ
ઉતરતા થોરાસિક એરોટા,ಅವರೋಹಣ ಎದೆಗೂಡಿನ ಮಹಾಪಧಮನಿಯ
વંશ,ಇಳಿಯುವುದು
રણના વિસ્તારો,ಮರುಭೂಮಿ ಪ್ರದೇಶಗಳು
રણ -બાયોમ,ವೇಷಭೂಷಣ
નિર્જન સમુદાય,ಮರುಭೂಮಿ ಸಮುದಾಯ
રણ -સંયંત્ર,ಮರುಭೂಮಿ ಸಸ್ಯ
રણ છોડ,ಸ ೦ ಶಾಡು
ઉષ્ણતામાન,ಪುನಃಸ್ಥಾಪನೆ ಮಾಡುವುದು
દેશી જાત,ದೇಸಿ -ವೈವಿಧ್ಯ
વ્યગ્ર,ಸಣ್ಣ
મૂટ,Desಮೋಟ್ಯೂಬ್ಯೂಲ್
ચતુર્ભુજ,ಚೊಕ್ಕೆಯ
ડામર,ನಿರ್ವಿಶೀಕರಣ
ડિટોક્સકરણ,ನಿರ್ವಿಶೀಕರಣ
ખળભસતું,ತೊಂದರೆ
ખળભસતું,ತೊಂದರೆಗೊಳಗಾದ
ખડકો,ಭಂಡರ
ખાદ્યપદ,ಡೆಟ್ರಿಟಸ್ ಫೀಡಿಂಗ್ ಅಕಶೇರುಕ
ડેટ્રિટસ ફૂડ સાંકળ,ಅಪಾಯ
ડ્યુટેરોસ્ટોમીયા,ಡ್ಯುಟೊಮಿಯ
વિકાસ,ಅಭಿವೃದ್ಧಿ
માછલી,ದೆವ್ವದ ಮೀನು
માછલી,ದೆವ್ವದ ಮೀನು
ડેવોનિયન ગાળ,ವಿನಾಶದ ಅವಧಿ
દ્વેષ સિદ્ધાંત,ಡಿವ್ರೀಸ್ ಸಿದ್ಧಾಂತ
ડી-એક્સકોર્ટિકોસ્ટેરોન,ದೀನ್‌ಕಾರ್ಟಿಕೊಸ್ಟೆರಾನ್
દિગ્ગજ,ಹಿಂಸಾತ್ಮಕ
જીવાણુનાશ,ಜಗಳ
ડાયાબિટીસ,ಡಯಾಬಿಟಿಸ್ ಇನ್ಸಿಪಿಡಸ್
ડાયાબિટીસ,ಮಧುಮೇಹ
નારાજી,ಡಯಾಸೆಲ್‌ಮಾರ್ಫರ್
નિદાન,ರೋಗನರಣೆ
નિદાન અને ઉપચારાત્મક,ರೋಗನಿರ್ಣಯ ಮತ್ತು ಚಿಕಿತ್ಸಕ
વ્યાપત્રની છબી,ರೋಗನಿರ್ಣಯದ ಚಿತ್ರಣ
વ્યાપાસાત,ರೋಗನಿರ್ಣಯದ ಕಿಟ್
દળ,ವೇಷಭೂಷಣ
ડાયાલિસિંગ પ્રવાહી,ದ್ರವ
પાઈલસીસ,ವೇಷ
દરદ,ಡಿಯಾಂಡ್ರಿಯಾ
દંભી,ಎಂಡ್ರೇ
કોથળી,ಕಂದಕ
ઝાડો,ಅತಿಸಾರ
બાળપણ,ಡಯಾಸ್ಟೊಲಿಕ್ ಒತ್ತಡ
ડાયટ om મ,ಡಯಾಟಮ್
ડાયટોમેસિયસ પૃથ્વી,ಡಯಾಟೆಯೇಸಿಯಸ್ ಭೂಮಿ
ડાયોક્સિલગ્લાઇસેરોલ (ડીજી),ಡೈಆಕ್ಸಿಲ್ಗ್ಲಿಸೆರಾಲ್ (ಡಿಜಿ)
દ્વેષી ફોસ્ફેટ,ಡಿಬಾಸಿಕ್ ಫಾಸ್ಫೇಟ್
બે ભડકો,ಪಾಕಶಯಾದ
ડિક્લોરો ડિફેનીલ ટ્રાઇક્લોરોએથેન (ડીડીટી),ಡಿಕ್ಲೋರೊ ಡಿಫೆನಿಲ್ ಟ್ರೈಕ್ಲೋರೊಥೇನ್ (ಡಿಡಿಟಿ)
બે અલગ અલગ,ದ್ವಂದ್ವ
અકસ્માત,ಡಿಕಾಂಡಿಲಿಕ್ ತಲೆಬುರುಡೆ
પર્વત,ಡಿಕೋಟೈಲೆಡಾನ್
તારણ જેવું,ಡಿಕ್ಟಿಯೋಸೋಮ್
ન્યાયમૂર્તિ,ಡಿಕ್ಟಿಯೊಟ
દંડક,ಡೈನ್ಸ್ಫಾಲ
આહાર,ಆಹಾರ
અંતરાત્મક ફાળો,ಭೇದಾತ್ಮಕ ಕೊಡುಗೆ
વિભેદક દખલ વિરોધાભાસ માઇક્રોસ્કોપ,ಡಿಫರೆನ್ಷಿಯಲ್ ಹಸ್ತಕ್ಷೇಪ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪ್
વિભિન્ન પ્રજનન,ಭೇದ -ಸಂತಾನೋತ್ಪತ್ತಿ
વિભાજિત કોષ,ವಿಭಿನ್ನ ಜೀವಕೋಶ
ભેદ,ಭಿನ್ನತೆ
વિખેરી નાખેલી તરંગ,ವಿವರ್ಟ್ಡ್ ತರಂಗ
પ્રસરે,ಪ್ರಸಾರ
વિછરતી ક્ષમતા,ಹರಡುವ ಸಾಮರ್ಥ್ಯ
પાચન,ಜೀರ್ಣುವುದು
પાચકનો રસ,ಜೀರ್ಣಕಾರಿ ರಸ
પાચન તંત્ર,ಜೀರ್ಣಾಂಗ ವ್ಯವಸ್ಥೆ
પાકેલા માર્ગ,ಜೀರ್ಣಾಂಗವ್ಯೂಹ
અંક,ಅಂಕ
ડિજિટલ બાદબાકી,ಡಿಜಿಟಲ್ ವ್ಯವಕಲನ ಆಂಜಿಯೋಗ್ರಫಿ
ખાવી,ಪ್ರತಿಷ್ಠೆಯಂತೆ
સિધ્ધાંત,ಡಿಜಿಟಿಫಾರ್ಮ್ ಗ್ರಂಥಿ
ડિકરિયન,ಡಿಕೆರಿಯಾನ್
દિકરિયોપેસ,ಡಿಕೆರಿಯೋಫೇಸ್
નીચો,ಮಧುರ
પ્રબળ ઘાતક એલીલ,ಪ್ರಾಬಲ್ಯದ ಮಾರಕ ಆಲೀಲ್
વરણાગ,ದ್ವಿವರ್ಗಣ
