Hindi,Kannada
"संवलनात्मक अंतरापत्रण, संवलनीय अंतरापत्रण",ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್
कुकी,ಕುಕೀ
कुकियर,ಕನ್ನಡಿಯ
सहप्रक्रमक,ನಿಷೇಧಕ
"डोरी, कॉर्ड",ಹಗ್ಗ
"किरीट, कोरोना",ಕರೋನ
किरीट विसर्जन,ಕರೋನ
सहसंबंधन,ಪರಸ್ಪರ
"कोसाइन घटक, कोज्या घटक",ಕಾಸಿನ್ ಘಟಕ
"कोज्या तरंग, कोसाइन तरंग",ಕಾಸಿನ್ ತರಂಗ
अंतरिक्ष रव,ಕಾಸ್ಮಿಕ್ ಶಬ್ದ
"गणक, काउंटर",ಪ್ರತಿಕೂಲತೆ
वामावर्त,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
युग्मक,ಕಪಾಟು
युग्मन,ಜೋಡಣೆ
युग्मन संधारित्र,ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್
"युग्मन जालक्रम, युग्मन नेटवर्क",ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್
युग्मन प्रतिरोध,ಜೋಡಣೆ ಪ್ರತಿರೋಧ
सहसंयोजी आबंध,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
"व्याप्ति, कवरेज",ವ್ಯಾಪ್ತಿ
ध्वंस,ಅಪಘಾತ
क्रांतिक बैंड,ವಿಮರ್ಶಕರ ತಂಡ
क्रांतिक अवस्था,ವಿಮರ್ಶೆ
क्रांतिक युग्मन,ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ
क्रांतिक आवृत्ति,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
क्रांतिक प्राचल,ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ
मकरदंती क्लिप,ಮೊಸಳೆ ಕ್ಲಿಪ್
पार मंदन,ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ
क्रॉस मॉडुलन,ಅಡ್ಡಕತ್ತು
"क्रॉस वार्ता, क्रॉस टाक, संकर वार्ता",ಅಡ್ಡ ಮಾತುಕತೆ
पारमंद,ಅಡ್ಡನಡು
" गूढ़लेखन  , गूढ़लेखिकी,  क्रिप्टोग्राफी",ಕ್ರಿಪ್ಟೋಗ್ರಫಿ
क्रिस्टल,ಸ್ಫಟಿಕ
क्रिस्टल फिल्टर,ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್
"अनुसंकेत, इंगित",ಸೂಚನೆ
अनुसंकेत चिह्न,ಕ್ಯೂ ಗುರುತುಗಳು
अनुसंकेत युक्ति,ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ
धारा अपवाह,ಪ್ರಸ್ತುತ
धारामापी,ಪ್ರಸ್ತುತ ಮೀಟರ್
धारा ट्रांसफार्मर,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
"प्रसंकेतक, कर्सर",ಕರ್ಸರ್
वक्र,ಉರುಳು
अंतक आवृत्ति,ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ
कर्तक,ಕಟ್ಟುವವನು
साइबर कैफे,ಸೈಬರ್ ಕೆಫೆ
साइबर सुरक्षा,ಸೈಬರ್ ಭದ್ರತೆ
साइबर स्पेस,ಸೈಬರ್ ಜಾಗ
"चक्र, आवर्तन",ಚಕ್ರ
चक्रीय,ಆವರ್ತಕ
डी.सी. (दिष्टधारा) घटक,ಡಿಸಿ. ಅಂಶ
डी.सी. प्लेट षक्ति,ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ
डी.सी. पुनः स्थापन,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ
अवमंदक डायोड,ಡಯೋಡೆ
अवमंदन,ತೇವಗೊಳಿಸುವ
अदीप्त,ಕತ್ತಲೆ
"आंकड़ा, डाटा",ದತ್ತ
आंकड़ा प्रसारण,ದತ್ತಾಂಶ ಪ್ರಸಾರ
आंकड़ा संपीडन,ದತ್ತಾಂಶ ಸಂಕೋಚನ
"आंकड़ा प्रवेधन, डाटा प्रवेधन",ದತ್ತಾಂಶ ಕೊರೆಯುವ
"डाटा कूटलेखन, आंकड़ा कूटलेखन",ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ
आंकड़ा संचिका,ದತ್ತಾಂಶಗಳು
"डाटा संचालन, आंकड़ा संचालन",ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
आंकड़ा खनन,ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ
"आंकड़ा प्रक्रमण, डाटा प्रक्रमण",ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
"डाटा प्रक्रमक, आंकड़ा प्रक्रमक",ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ
आंकड़ा लघुकृत बिट तंत्र,ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್
आंकड़ा सेवा,ದತ್ತಾಂಶ ಸೇವೆ
"डाटा पत्र, आंकड़ा पत्र, डाटा शीट",ಮಾಹಿತಿಯ ಕಾಗದ
"डाटा भंडारण, आंकड़ा भंडारण",ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ
"डाटा प्रवाह, आंकड़ा प्रवाह",ದತ್ತಾಂಶಗಳು
आंकड़ा रूपांतरण,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
"डाटा संचरण, आंकड़ा संचरण",ದತ್ತಾಂಶ ಪ್ರಸಾರ
"आंकड़ा आधार,  डाटा बेस",ದತ್ತಸಂಚಯ
आंकड़ा प्रसारण,ದತ್ತಸೇಂದ್ರಿ
"आंकड़ा-लेख, डाटाग्राम",ದಟ್ಗ್ರಾಮ್
"डेसिबल मीटर, dB मीटर",ಡಿಬಿ ಮೀಟರ್
अमॉडुलित प्रसारण,ಭೀಕರ ಗಾಳಿ
पूर्ण लघु परिपथ,ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
मूक स्थल,ಜಡ ಸ್ಥಾನ
गतिरोध,ಅಸ್ತವ್ಯಸ್ತತೆ
दोषमार्जन कार्यक्रम,ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ
"डीबगिंग, दोषमार्जन",ಡೀಗಗ್ ಮಾಡುವುದು
ध्वनि-क्षय,ಧ್ವನಿಯ ಕೊಳೆತ
डेसिबल,ಡೆಸಿಬೆಲ್ (ಡಿಬಿ)
"दशमलव, दशमिक",ದಶಮಾನ
दशमिक कोड,ದಶಮಾಂಶ ಸಂಕೇತ
दशमिक डिजिट,ದಶಮಾಂಶ ಅಂಕಿಯ
कूटवाचन,ಅರ್ಥಚಕರ್ಯ
"कूट वाचक, विकोडक",ಡಿಕೋಡರ್
"कूट वाचन, विकोडन",ಡಿಕೋಡಿಂಗ್
अंकीय संचरण विकोडन,ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್
विसंपीडन,ತಗ್ಗಿಸು
वियुग्मन,ಡಕ್ಯುಲಿಂಗ
वियुग्मन परिपथ,ಸರ್ಕ್ಯೂಟ್
"वियुग्मन जालक्रम, वियुग्मन नेटवर्क",ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
"विकोडन, विकूटन, विगोपन",ನಿರ್ಣಾಯಕತೆ
समर्पित लाइन,ಸಮರ್ಪಿತ ಸಾಲು
वि-अंतः स्थापन,ಕಬ್ಬಿಣದ
विप्रबलन,ಒತ್ತು
"स्वतः निर्धारित, डिफाल्ट",ಗಡಿಬಿಡಿ
गुणता दोष,ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ
"सदोष, दोषपूर्ण",ದೋಷಯುಕ್ತ
"सदोष एकक, दोषपूर्ण एकक",ದೋಷಯುಕ್ತ ಘಟಕ
"परिभाषा, स्पष्टता",ವಿವರಣೆ
विक्षेपण,ತಿರುಗುವಿಕೆ
"विरूपण, विकृति",ವಿರೂಪ
एकीकरण,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
"चुंबकीय विक्षेत्रण कुंडली, विगासिंग कुंडली",ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್
"डिग्री, अंश",ಪದ
वि-अंतरापत्रक,ಅಂತರ್ವರ್ಧಕ
डिले लाइन,ವಿಳಂಬ ರೇಖೆ
विलंब काल,ವಿಳಂಬ ಸಮಯ
विलंबित फ्रेम स्मृति,ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ
विलंबित क्रमवीक्षण,ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್
विलंबित तुल्यकालन संकेत,ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್
"प्रदान, प्रस्तुति",ವಿತರಣೆ
"वितरण तंत्र, वितरण प्रणाली, प्रदान तंत्र, प्रदान प्रणाली",ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
विमॉडुलन,ಅಪಹರಣ
विमॉडुलक कार्ड,ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್
विबहुसंकेतक,ಕಸಾಯಿಖಾನೆ
क्षेत्र गहराई,ಕ್ಷೇತ್ರದ ಆಳ
अवरोहण,ಅವರೋಹಣ
अभिकल्प विनिर्देश,ವಿನ್ಯಾಸ ವಿವರಣೆ
डेस्कटॉप,ಮೇಜಿನ
"संसूचक उत्पाद, संसूचक निर्गत",ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ
विचलन,ವಿಚಲನ
"युक्ति, साधन",ಸಾಧನ
युक्ति चालक,ಸಾಧನ ಚಾಲಕ
नैदानिकी,ರೋಗ
आरेख,ರೇಖಾಚಿತ್ರ
संवाद पथ,ಸಂವಾದ ಟ್ರ್ಯಾಕ್
व्यासीय विधा,ವ್ಯಾಸದ ಕ್ರಮ
"हीरक स्टाइलस, हीरक सुई",ವಜ್ರದ ಸ್ಟೈಲಸ್
"मध्यपट, तनुपट",ವೇಷಭೂಷಣ
तनुपटीय अवशोषक,ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್
द्विशाखी श्रवण,ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ
"डाइइलेक्ट्रिक, परावैद्युत",ಅಂಧನ
"डाइइलेक्ट्रिक भंग, परावैद्युत भंग",ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್
परावैद्युत हानि,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ
अंतर आवृत्ति,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ
अंतर आवृत्ति विरूपण,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ)
"अंतर स्वरक, अंतर टोन",ವ್ಯತ್ಯಾಸ ಸ್ವರ
विभेदी प्रवर्धक,ಭೇದಾತ್ಮಕ ವರ್ಧಕ
विवर्तन,ಸಂಧಿಸುವಿಕೆ
विसारक,ಹರಡುವವನು
अंक,ಅಂಕ
"अंकीय, डिजिटल",ಒಂದು ಬಗೆಯ
अंकीय विरूपण साक्ष्य,ಅಂಕಿ
अंकीय श्रव्य,ಡಿಪಾರ್ಟಿ
"डिजिटल ऑडियो फिल्टर, अंकीय श्रव्य फिल्टर",ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್
"डिजिटल ऑडियो कार्य स्टेशन, अंकीय श्रव्य कार्य केन्द्र",ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ
"अंकीय कैमरा, डिजिटल कैमरा",ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ
"अंकीय कंप्यूटर, डिजिटल कंप्यूटर",ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
"अंकीय आंकड़ा, अंकीय डाटा",ಅಂಕಿ
अंकीय संपादन,ಅಂಕಿ ಸಂಪಾದನೆ
"अंकीय उत्तेजक, डिजिटल एक्साइटर",ಡಿಫೀಟರ್
"अंकीय फिल्टर, अंकीय निस्यंदक",ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
अंकीय फ्रेम तुल्यकालक,ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್
अंकीय विरासत,ಡಿಜಿಟಲ್ ಪರಂಪರೆ
अंकीय प्रतिबिंब,ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ
अंकीय लाइबेरी,ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ
"डिजिटल मीटर, अंकीयमापी",ಅಂಕಿ ಮಾಪಕ
अंकीय मॉडुलन,ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್
अंकीय बहुसंकेत,ಡಿಫೀಸು
अंकीय जालक्रम,ಅಂಕಿ
अंकीय निर्गत,ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ
"अंकीय प्रतिश्रवण, अंकीय प्लेबैक",ಡಿಫೀಸು
विष्वव्यापी अंकीय रेडियो,ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ)
अंकीय अभिलेखन,ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್
अंकीय क्रांति,ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ
अंकीय संकेत,ಡಿಫಾರ್ಮ್
डिजिटल सिगनल प्रक्रमण,ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
"अंकीय हस्ताक्षर, अंकीय चिd",ಡಿಜಿಟಲ್ ಸಹಿ
"अंकीय प्रौद्योगिकी , डिजिटल प्रौद्योगिकी",ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
अंकीय-अनुरूप परिवर्तक,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
"अंकीय –ष्य, डिजिटल वीडियो",ಅಂಕಿ
अंकीय वोल्टतामापी,ಡಿಫೀಸು
अंकरूपण,ಡಿಪಾಂಡೀಕರಣ
"अंकरूपण, अंकीकरण",ಡಿಜೈಟಲೀಕರಣ
"अंकीकृत –ष्य, अंकीकृत वीडियो",ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
"अंकक, अंकरूपक",ಡಿಜೀಜರ್
मंद,ಮಂದ
"विमा, विस्तार",ಆಯಾಮ
मंदक,.
डायोड,ಡಯೀಡೆ
नति,ಮುಳುಗಿಸು
द्विसंकेतक,ಸಜ್ಜು
द्विधुवी ऐन्टेना,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
सीधा प्रसारण,ನೇರ ಪ್ರಸಾರ
दिष्टधारा (डी सी),ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
"सीधा पिकअप, पकड़ना",ನೇರ ಪಿಕ್ ಅಪ್
प्रत्यक्ष पठन यंत्र,ನೇರ ಓದುವ ಸಾಧನ
प्रत्यक्ष अभिलेखन,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
दिशिक ऐन्टेना,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
दिशिक युग्मक,ದಿಕ್ಕಿನ
दिशिक माइक्रोफोन,ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್
"दिशात्मकता, दिशिकता",ನಿರ್ದೇಶನ
निर्देशिका,ನಿರ್ದೇಶಕ
असमर्थ,ನಿಷ್ಪಲಿತಿ
डिस्क ऐन्टेना,ಡಿಸ್ಕ್ ಆಂಟೆನಾ
डिस्क आधारित भंडारण,ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ
"अलग, विविक्त, भिन्न",ಪ್ರತ್ಯೇಕವಾದ
"डिस्क, चक्रिका",ಕೊರೆ
"डिस्क ड्राइव, चालक",ಡಿಸ್ಕ್ ಡ್ರೈವ್
डिस्क नियतांश,ಡಿಸ್ಕ್ ಕೋಟ
डिस्केट,ವೇಶ್ಯೆ
"विस्थापन, प्रभ्रंश",ಸ್ಥಳಾಂತರಿಸುವುದು
"प्रकीर्णन, परिक्षेपण",ಪ್ರಸರಣ
विस्थापन,ಸ್ಥಳಾಂತರ
प्रदर्शित करना; प्रदर्श,ಪ್ರದರ್ಶನ
प्रदर्श एकक (कन्सोल),ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್)
क्षय,ಹರಡುವುದು
"बेसुरापन, असंनादिता",ಅಪಶ್ರುತನ
आसुत जल,ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು
विरूपण,ಅಸ್ಪಷ್ಟತೆ
वितरण,ವಿತರಣೆ
वितरण प्रवर्धक,ವಿತರಣಾ ವರ್ಧಕ
"विभाजन, प्रभाग",ವಿಭಾಗ
भाजक,ವಿಭಜಕ
"प्रलेख, दस्तावेज",ದಾಖಲೆಗಳು
"डोल्बी अंकीय, डोल्बी डिजिटल",ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್
प्रक्षेत्र,ರೂಪ
प्रक्षेत्र नियंत्रक,ಡೊಮೇನ್ ನಿಯಂತ್ರಕ
डॉप्लर प्रभाव,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
द्विधुव,ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ)
द्विधुव एकल क्षेप स्विच,ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್
"द्विपार्ष्व चक्रिका, द्विपार्ष्व डिस्क",ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್
द्विक,ದ್ವಾರಪಾಲಕ
अधोगामी तरंग,ಕೆಳಗೆ ಬರುವ ತರಂಗ
अनुप्रवाह,ಕೆಳಗಡೆ
"अधोयोजन, डाउनलिंक",ಕೆಳಕ್ಕೆ ಇಳಿಸು
"डाउनलोड, अधोभार",ಡೌನ್‌ಲೋಡ್
अधोभारण,ಡೌನ್‌ಲೋಡ್ ಮಾಡಲಾಗುತ್ತಿದೆ
" आरेखण , आहरण",ಚಿತ್ರ
"प्रवेधन बिट, बरमा अणी",ಕೊರೆಯುವ ಬಿಟ್
प्रवेधन यंत्र,ಕೊರೆಯುವ ಯಂತ್ರ
"चालन, ड्राइव",ಚಾಲನೆ
"ड्रम, ढोल",ನಾಟಕ
शुष्क बल्ब तापमान,ಒಣ ಬಲ್ಬ್ ತಾಪಮಾನ
शुष्क सेल,ಒಣ ಕೋಶ
"ड्राई सोल्डर, विफल सोल्डर",ಒಣ ಬೆಸುಗೆ
द्वि चैनल विधा,ಡ್ಯುಯಲ್ ಚಾನೆಲ್ ಮೋಡ್
"डबीकरण, काट-छाँट, अंतरण",ನಾಚಿಕೆಗೇಡು
"निष्फल, निरर्थक",ದರ್ಜೆ
निपात,ಬ ೦ ದಿಸು
द्वैध,ಡ್ಯುಪ್ಲೆಕ್ಸ್
अवधि,ಅವಧಿ
"धूल, धूलि",ಧೂಳು
धूलि दोष,ಧೂಳು ದೋಷ
धूलि रोधी,ಧೂಳು ಪ್ರೂಫ್
"झाड़न, धूलित्र",ಡಸ್ಟರ್
"गतिक, गतिशील",ಕ್ರಿಯಾಶೀಲ
गतिक बिट नियतन,ಡೈನಾಮಿಕ್ ಬಿಟ್ ಹಂಚಿಕೆ
गतिक अंतरामॉडुलन विरूपण,ಡೈನಾಮಿಕ್ ಇಂಟರ್ಮೋಡ್ಯುಲೇಷನ್ ಅಸ್ಪಷ್ಟತೆ (ಮಂದ)
"गतिक क्वांटमन, गतिक क्वांटमीकरण",ಡೈನಾಮಿಕ್ ಪ್ರಮಾಣೀಕರಣ
गतिक परास,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು
गतिक परास नियंत्रण,ಡೈನಾಮಿಕ್ ಶ್ರೇಣಿ ನಿಯಂತ್ರಣ
डाइनेमो,ಒಂದು ಬಗೆಯ ಉಣ್ಣೆಯಂಥ
"कर्णफोन, ईयरफोन",ಕಿವಿ ಫೋನ್
भूमि,ಭೂಮಿ
भू-उभार,ಭೂಮಿಯ ಉಬ್ಬು
भू-प्रतिरोध,ಭೂಮಿಯ ಪ್ರತಿರೋಧ
भू-छड़,ಭೂಮಿ
भू-उपग्रह,ಭೂಮಿಯ ಉಪಗ್ರಹ
भू-केंद्र,ಭೂಶಕ್ತಿ
भू-टर्मिनल,ಭೂಕಂಪನ
"भू-संपर्क करना, भू-संपर्कन",ಜರಡಿ
प्रतिध्वनि,ಪ್ರತಿಧ್ವನಿ
प्रतिध्वनि कक्ष,ಪ್ರತಿಧ್ವನಿ ಕೊಠಡಿ
भंवर धारा,ಎಡ್ಡಿ ಕರೆಂಟ್
भंवर धारा हानि,ಎಡ್ಡಿ ಪ್ರಸ್ತುತ ನಷ್ಟ
"एजवाइज मीटर, अधिकोर मापी",ಅಂಚಿಗೆ ತಿರುಗಿ
संपादन,ಸಂಪಾದನೆ
प्रभावी ऐन्टेना ऊंचाई,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಎತ್ತರ
प्रभावी ऐन्टेना लंबाई,ಪರಿಣಾಮಕಾರಿ ಆಂಟೆನಾ ಉದ್ದ
प्रभावी वोल्टता,ಪರಿಣಾಮಕಾರಿ ವೋಲ್ಟೇಜ್
दक्षता,ಅಖಂಡತೆ
प्रत्यास्थता,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
विद्युत् विसर्जन,ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ
विद्युत् क्षेत्र,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
विद्युत् फ्लैश,ವಿದ್ಯುದಳ ಸಂಚಿಕೆ
विद्युत् तापक,ವಿದ್ಯುತ್ ಹೀಟರ್
विद्युत् मापी,ವಿದ್ಯುತ್ಮಾಪಕ
विद्युत् मोटर,ವಿದ್ಯುತ್ ಮೋಟಾರ್
"बिजली का झटका, विद्युत् प्रघात",ವಿದ್ಯುತ್ ಆಘಾತ
"विद्युत् चिनगारी, विद्युत् स्फुलिंग",ವಿದ್ಯುತ್ ಕಂಡಿ
विद्युत् उपकरण,ವಿದ್ಯುತ್ ಉಪಕರಣ
विद्युत् रव,ವಿದ್ಯುತ್ ಶಬ್ದ
विद्युत् तूफान,ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ
विद्युत् चालित वाद्यसंगीत यंत्र,ವಿದ್ಯುತ್ ಚಾಲಿತ ಸಂಗೀತ ವಾದ್ಯ
विद्युत्,ವಿದ್ಯುತ್‌
विद्युत् प्रदाय,ವಿದ್ಯುತ್ ಸರಬರಾಜು
विद्युत् गतिक,ವಿದ್ಯುದ್ವೋಗದ
विद्युत् अपघटनी संधारित्र,ವಿದ್ಯುದ್ವಿಚ್ticೇದಕ
विद्युत्चुंबकीय,ವಿದ್ಯುತ್ಕಾಂತೀಯ
विद्युत्चुंबकीय विक्षोभ,ವಿದ್ಯುತ್ಕಾಂತದ ಅಡಚಣೆ
विदयुतचुंबकीय व्यतिकरण,ವಿದ್ಯುತ್ಕಾಂತದ ಮಧ್ಯಪ್ರವೇಶ
विद्युत्चुंबकीय स्पेक्ट्रम/वर्णक्रम,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗಾಂತರ
विद्युत्चुंबकीय तरंग,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ
विद्युतचुंबकीय तरंग संचरण,ವಿದ್ಯುತ್ಕಾಂತೀಯ ತರಂಗ ಪ್ರಸಾರ
इलेक्ट्रॉन बहु फोटोट्यूब,ಎಲೆಕ್ಟ್ರಾನ್ ಬಹು ಫೋಟೊಟ್ಯೂಬ್
"इलेक्ट्रॉनिक परिकलित्र, कैलकुलेटर",ವಿದ್ಯುನ್ಮಾನಿನ ಕ್ಯಾಲ್ಕುಂಡರ್
"इलेक्ट्रॉनिक आंकड़ा संसाधन, इलेक्ट्रॉनिक आंकड़ा प्रक्रमण",ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ (ಇಡಿಪಿ)
इलेक्ट्रॉनिक मेल (ई-मेल),ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮೇಲ್ (ಇ-ಮೇಲ್)
इलेक्ट्रॉनिक स्विचन तंत्र,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ
इलेक्ट्रॉनिकी,ವಿದ್ಯುದರ್ಚಿ
विद्युत्ल्ेपन,ವಿದ್ಯುದುಜ್ಞಾನಿಕ
स्थिर-वैद्युत,ಸ್ಥಾಯೀ
"उन्नयन, उच्चता",ಎತ್ತರ
अंतः स्थापित,ಹುದುಗಿಸಿದ
अंतः स्थापित श्रव्य,ಎಂಬೆಡೆಡ್ ಆಡಿಯೊ
अंतः स्थापित तंत्र,ಹತೋಟಿ ವ್ಯವಸ್ಥೆ
"प्रतीक, चिह्न",ಲಾಂblemನ
"आविर्भावी प्रवृत्तियां, आविर्भावी चलन",ಉದಯೋನ್ಮುಖ ಪ್ರವೃತ್ತಿಗಳು
उत्सर्जन,ಹೊರಸೂಸುವಿಕೆ
उत्सर्जक,ಹೊರಸೂಸುವಿಕೆ
उत्सर्जक अनुगामी,ಹೊರಸೂಸುವ ಅನುಪಾತ
उत्सर्जक टर्मिनल,ಹೊರಸೂಸುವ ಟರ್ಮಿನಲ್
उत्सर्जक-आधार संधि,ಹೊರಸೂಸುವಿಕೆ
समर्थ बनाना,ಸಕ್ರಿಯಗೊಳಿಸು
इनेमलित तार,ಎನಾಮೆಲ್ಡ್ ತಂತಿ
कूटलेखक,ಬೇಟೆಯಾಡುವ
संलग्नक,ಆವರಣ
कोडित करना,ಎನಿಮಿ
"कूटलेखक, कोडक",ಸ್ಥಳಾಂತರಕ
"कूटलेखन, कोडन",ಎನ್‌ಕೋಡಿಂಗ್
गूढ़ लेखन,ಗೂ ry ಕತಿದ್ದು
अंत चिह्न,ಅಂತ್ಯ
अंतिम प्रयोक्ता,ಬಳಕೆದಾರ
ऊर्जा,ಶಕ್ತಿ
ऊर्जा परिक्षेपण,ಶಕ್ತಿ ಪ್ರಸರಣ
ऊर्जा वितरण,ಶಕ್ತಿ ವಿತರಣೆ
प्रवर्तन; लागू करना,ಜಾರಿಗೊಳಿಸುವಿಕೆ
इंजन,ಎಂಜಿನ್
"इंजीनियर, अभियंता",ಎಂಜಿನಿಯರ್
"इंजीनियरी, अभियांत्रिकी",ಎಂಜಿನಿಯರಿಂಗ್
अभियांत्रिकी भंडार,ಎಂಜಿನಿಯರಿಂಗ್ ಅಂಗಡಿ
उत्कीर्णन,ಕೆತ್ತನೆ
बढ़ाना; वर्धन,ವರ್ಧಿಸು
समूहन,ತುತ್ತಾಗಿಸು
प्रवेश कुंजी,ಕೀಲಿಯನ್ನು ನಮೂದಿಸಿ
उद्यम संरचना,ಎಂಟರ್‌ಪ್ರೈಸ್ ವಾಸ್ತುಶಿಲ್ಪ
एन्थैल्पी,ಸುಲಿಗೆ
एन्ट्रॉपी,ಎಳೆಯ
एन्ट्रॉपी कोडन,ಎಂಟ್ರೊಪಿ ಕೋಡಿಂಗ್
एन्ट्रॉपी अतिरिक्तता,ಎಂಟ್ರೊಪಿ ಪುನರುಕ್ತಿ
"समकरण, तुल्यकरण",ಸಮ
