Gujarati,English
ગતિશીલ સંતુલન,Dynamic balance
ગતિશીલ બેન્ડિંગ,Dynamic bending
ગતિશીલ મર્યાદા પૃષ્ઠ,Dynamic boundary layer
ગતિશીલ અવરોધ,Dynamic braking
ગતિશીલ સંકોચન,Dynamic buckling
ગતિશીલ સુસંગતતા પ્રતિબંધ,Dynamic compatibility condition
વિસ્તરણ ઠંડક,Dynamic cooling
સ્થાયીતાનું ગતિશીલ પરિબળ,Dynamic criterion of stability
ગતિશીલ વૃંદાયન,Dynamic crowdion
ચાર્ટ જુઓ,Dynamic demonstrator (=working diagram)
ગતિશીલ દ્વિભાષા,Dynamic diphonic
ગતિશીલ ઇલેક્ટ્રોડ સ્ટેન્ડઓફ,Dynamic electrode resistance
"ગતિશીલ સંતુલન, ગતિશીલ સંતુલન",Dynamic equilibrium
ગતિશીલ ગુણોત્તર,Dynamic factor
ગતિશીલ ધ્યાન,Dynamic focusing
"ગતિશીલ ઘર્ષણ, સર્પાકાર ઘર્ષણ",Dynamic friction
ગતિશીલ વડા,Dynamic head
ગતિશીલ ગરમી,Dynamic heating
ગતિશીલ વિનિમય,Dynamic interchange
ગતિશીલ આઇસોમેરિઝમ,Dynamic isomerism
ગતિશીલ પ્રવાહ પ્રતિબંધ,Dynamic jump condition
ગતિશીલ લિફ્ટ,Dynamic lift
ગતિશીલ રેખીય પ્રોગ્રામિંગ,Dynamic linear programming
ગતિશીલ લોડ ક્ષમતા,Dynamic load carrying capacity
ગતિશીલ લોડ લાઇન,Dynamic load line
ગતિશીલ લોડ,Dynamic loading
ગતિશીલ પ્રકાશ સંવેદનશીલતા,Dynamic luminous sensitivity
ગતિશીલ વિસ્તૃતીકરણ,Dynamic magnification
ગતિશીલ સરેરાશ સૂર્ય,Dynamic mean sun
ગતિશીલ મીટર,Dynamic meter
ગતિશીલ પદ્ધતિ,Dynamic method
રિંગ માઇક્રોફોન,Dynamic microphone (=moving coil microphone)
ગતિશીલ મોડેલ,Dynamic model
ગતિશીલ અવાજ ધરપકડ કરનાર,Dynamic noise supressor
ગતિશીલ લંબન,Dynamic parallax
ગતિશીલ માર્ગ,Dynamic path
"જંગમ કુંડળી પિક-અપ, જંગમ કુંડળી પિક-અપ",Dynamic pick up (= moving coil pick up)
ગતિશીલ સુગમતા,Dynamic plasticity
ગતિશીલ એનોડ પ્રતિકાર,Dynamic plate resistance
ગતિશીલ સ્થિતિ,Dynamic position
ગતિશીલ દબાણ,Dynamic pressure
ગતિશીલ પ્રોગ્રામિંગ,Dynamic programming
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,Dynamic programming approach
ગતિશીલ પ્રોગ્રામિંગ તકનીકો,Dynamic programming technique
ગતિશીલ સંકુલ,Dynamic range
ગતિશીલ સંબંધ,Dynamic relationship
ગતિશીલ આરામ,Dynamic relaxation
"ડાયનેમિક રિજનરેટર, મૂવેબલ કોઇલ પિક-અપ, ડાયનેમિક લિફ્ટર",Dynamic reproducer (=moving coil pick up dynamic pickup)
ગતિશીલ પ્રતિકાર,Dynamic resistance
ગતિશીલ સંવેદનશીલતા,Dynamic sensitivity
ગતિશીલ સંચયક,Dynamic storage
ગતિશીલ તાણ તાણ સંબંધ,Dynamic stress strain relation
ગતિશીલ સિસ્ટમ,Dynamic system
ગતિશીલ ટોપોગ્રાફી,Dynamic topography
ગતિશીલ સ્નિગ્ધતા,Dynamic viscosity
ગતિશીલ સમીકરણ,Dynamical equation
ગતિશીલ પરિમાણ,Dynamical parameter
ગતિશીલ સમસ્યા,Dynamical problem
ગતિશીલ રકમ,Dynamical quantity
ગતિશીલ વેગ,Dynamical velocity
ગતિશીલ સમકક્ષ,Dynamically equivalent
"ગતિશીલતા, ગતિશીલતા",Dynamics
કણ ગતિશીલતા,Dynamics of a particle
સખત શરીરની ગતિશીલતા,Dynamics of rigid bodies
ફરતી સંસ્થાઓની ગતિશીલતા,Dynamics of rotating systems
ગોળાકાર શરીરની ગતિશીલતા,Dynamics of spherical systems
અશાંતિ ગતિશીલતા,Dynamics of turbulence
ડાયનામાઈટ,Dynamite
ડાયનેમો,Dynamo
ડાયનેમો સિદ્ધાંત,Dynamo theory
ગતિ,Dynamochemical
યાંત્રિક વિદ્યુત,Dynamoelectric
"ડાયનામોમીટર, ડાયનેમોમીટર, ડાયનેમોમીટર",Dynamometer
ડાયનામોમીટર વોટમીટર,Dynamometer wattmeter
"ગતિ, થર્મોડાયનેમિક",Dynamothermal
ડાયનેમોટર,Dynamotor (rotary converter)
dinitron,Dynatron
dinitron લાક્ષણિકતા,Dynatron characteristic
dinitron ઓસિલેશન,Dynatron oscillations
જમવું,Dyne
ડાયનોડ,Dynode
ડાયનોડ વોલ્ટેજ,Dynode voltage
યાંત્રિક શક્તિ એમ્પ્લીફાયર,Dynomoelectric amplifier
ડિઓટ્રોન,Dyotron
ઈ-ટર્ન,E-bend (=E-plane bend)
બહુવિધ ઓવરસેચ્યુરેશન,E-fold supersaturation
ઇ-લેયર,E-layer
આયનોસ્ફીયર ઈ-લેયર,E-layer of ionosphere
ઇ જથ્થાબંધ,E-stub
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,E.D.P. (electric data processing)
ઇલેક્ટ્રોનિક હથિયાર પ્રવેગક,E.M.A (Electronic missile acquisition)
કાન છેદવુ,Ear deafening
કાન રક્ષક,Ear defender
કાનની પ્લેટ,Ear drum
કાન મફ,Ear muffs
સાંભળનાર,Ear piece (of an instrument)
કાનમાં કળતર,Ear tinkling
ભૂતપૂર્વ વસાહત,Earlier settlement
આગોતરૂ હથિયાર,Early bird
પ્રારંભિક ચેતવણી રડાર,Early warning radar
"ઇયરફોન, ઇયરફોન",Earphone
ઇયરફોન કપ્લર,Earphone coupler
ગ્રાઉન્ડ એન્ટેના,Earth aerial (=ground antenna)
જમીન પ્રવાહ,Earth current
ગ્રાઉન્ડ લેવલિંગ ડ્રાઇવર,Earth equalizer conductor (=ground equalizer conductor)
જીઓમેગ્નેટિક ઇન્ડક્ટર,Earth inductor
"પૃથ્વી પ્રકાશ, મંડલોક",Earth light
"ખનિજ તેલ, પેટ્રોલિયમ",Earth oil
"વિદ્વાન લોલક, ભૂમિ ત્રિજ્યા લોલક",Earth pendulum (=schuler pendulum)
આંતરછેદનું જમીન બિંદુ,Earth point
જમીન દર એકમ,Earth rate unit
જમીનની લાકડી,Earth rod (=ground rod)
પૃથ્વી ઉપગ્રહ,Earth satellite
પૃથ્વીની ચમક,Earth shine
પૃથ્વી જોડાણ સિસ્ટમ,Earth system (=ground system of an antenna)
જમીન તરંગ,Earth wave
ભુટાર,Earth wire
પૃથ્વીનો કોણીય વેગ,Earth's angular velocity
પૃથ્વીની વક્રતા,Earth's curvature
જિયોમેગ્નેટ વર્તુળ,Earth's magnetosphere
પૃથ્વી દર,Earth's rate
પૃથ્વીની પરિભ્રમણની ધરી,Earth's rotation axis
ભૂકંપની તીવ્રતા,Earthquake intensity
પૂર્વ-પશ્ચિમ અસમપ્રમાણતા,East west asymmetry
પૂર્વ-પશ્ચિમ પ્રભાવ,East west effect
સરળ નિયંત્રણો,Easy control
સ્પીલ વિસ્તાર,Easy glide region (=region I)
ઉકળતા શીતક,Ebbulator
ઇબોનાઇટ,Ebonite
ઉત્કલન બિંદુ,Ebuliometry
"ઉત્કલન બિંદુ, ebuliometer",Ebulliometer
ઉત્કલન બિંદુ,Ebullioscope
ઉત્કલન બિંદુ પદ્ધતિ,Ebullioscopic method
ઉત્કલન બિંદુ,Ebullioscopy
ઉકળતું,Ebullism
ઉદ્ગાર,Ebullition
"કેન્દ્ર, કેન્દ્રબિંદુ",Eccentric
કેન્દ્ર વર્તુળ,Eccentric circle
અધિકેન્દ્ર દ્વિધ્રુવ,Eccentric diople
કેન્દ્રિય અંતર,Eccentric distance
કેન્દ્ર ભ્રમણકક્ષા,Eccentric orbit
કેન્દ્રીય બિંદુ,Eccentric point
કેન્દ્રત્યાગી રોટેશનલ ગતિ,Eccentric rotating motion
કેન્દ્રિય સંકેત,Eccentric signal
"સેન્ટ્રલ સ્ટેશન, સેન્ટ્રલ સ્ટેશન",Eccentric station
તરંગીતા,Eccentricity
Eccles-જોર્ડન સર્કિટ,Eccles-Jordan circuit
Eccles-Jordan Multivibrator,Eccles-Jordan multivibrator
achel grotting,Echelle grating
"એશલેટ ગ્રેટિંગ એશેલોન, એશેલન",Echellete grating echelon
ashlan એન્ટેના,Echelon aerial (=echelon antenna)
પગલું પડઘો,Echelon echo
"ઇકેલોન ઇફેક્ટ, ઇકેલોન ઇફેક્ટ",Echelon effect
"એચેલોન ગ્રેટિંગ, એચેલોન ગ્રેટિંગ",Echelon grating
ashlan લેન્સ એન્ટેના,Echelon lens antenna
"ઇકેલોન મોન્ટેજ, અશોલન મોન્ટેજ",Echelon strapping
પડઘો,Echo
ઇકો બોક્સ,Echo box
ઇકો બોક્સ એક્ટ્યુએટર,Echo box actuator
ઇકો નિષ્ક્રિયકરણ,Echo cancellation
"રેઝોનન્ટ સેવરીટી મેઝરમેન્ટ, રેઝોનન્ટ ડેપ્થ મેઝરમેન્ટ",Echo depth finding
રેઝોનન્ટ ઇન્ડેક્સ,Echo index
પડઘો સ્તર,Echo level
ઇકો નિશ્ચય,Echo location
રેઝોનન્સ મેચિંગ,Echo matching
રેઝોનન્ટ રેન્જ,Echo ranging
રેઝોનન્સ ઓસ્મોસિસ,Echo ranging system
રેઝોનન્ટ ગુરુત્વાકર્ષણ માપક,Echo sounder
"રેઝોનન્ટ સેવરીટી મેઝરમેન્ટ, રેઝોનન્ટ ડેપ્થ મેઝરમેન્ટ",Echo sounding
રેઝોનન્ટ માપવાનું સાધન,Echo sounding apparatus
રેઝોનન્ટ માપન પદ્ધતિ,Echo sounding method
રેઝોનન્ટ માપન રેકોર્ડ,Echo sounding record
ઇકોગ્રાફ,Echogram (=echotracer)
ઇકોગ્રાફર,Echograph
ઇકોમીટર,Echometer
ધારણા,Eclipse
ગુપ્ત તબક્કો,Eclipse phase
ગ્રહણશીલ જોડી તારો,Eclipsing binary star
"ગ્રહણ, ક્રાંતિનું વર્તુળ",Ecliptic
ક્રાંતિ પરિપત્ર કોઓર્ડિનેટ્સ,Ecliptic coordinates
ગ્રહણ મર્યાદા,Ecliptic limit
ગ્રહ પ્રક્ષેપણ,Ecllipse-observer
કરકસર,Economiser
મેટાબોલિક સતત,Economy constant
લાચાર શ્વસન માર્ગ,Ecosphere (=physiological atmosphere)
વમળ,Eddy
વમળ ચેમ્બર,Eddy chamber
વમળ ગુણાંક,Eddy coefficient
વમળ,Eddy current
વમળ પ્રસરણ,Eddy diffusion
વમળ પ્રસારતા,Eddy diffusivity
"વમળ પ્રવાહ, વમળ પ્રવાહ",Eddy flux
વમળ-ગરમી-વાહકતા,Eddy heat conductivity
વમળ નુકશાન,Eddy loss
વમળ ઝડપ,Eddy motion
વમળ-સામાન્ય-તાણ,Eddy normal stress
વમળ તણાવ,Eddy stress
વમળ વેગ,Eddy velocity
અવાજનો વેગ,Eddy velocity (=fluctuation velocity)
"વમળ સ્નિગ્ધતા, વમળ વિસ્તરણ",Eddy viscosity
વમળ દબાણમાં તણાવ,Eddyt shearing stress
મુખ્ય એકોસ્ટિક સિદ્ધાંત,Edge acoustic theory
મુખ્ય પ્રતિબંધો,Edge condition
કોર ડિપ્રેશન,Edge damping
ધાર દોષ,Edge dislocation
અશ્રુ વિસ્થાપન,Edge displacement
મુખ્ય અસર,Edge effect
મુખ્ય રોશની,Edge flare
કોર કટિ નસ,Edge grain
નેટવર્કનો મુખ્ય ભાગ,Edge of a network
કોર ટોન કોર ટોન,Edge tone
ધાર રેખા,Edge-line
દાણાદાર શીટ,Edge-notch card
"કોર ગ્રાઇન્ડીંગ મશીન, કોર ગ્રાઇન્ડીંગ મશીન",Edge-smoothign machine
એડિસન સંચયક,Edison accumulator
એડિસન બેટરી,Edison battery
એડિસન સેલ,Edison cell
એડિસન સંચયક બેટરી,Edison storage battery
ફેરફાર કરો,Edit
સંપાદન,Editing
કી સંપાદિત કરો,Editing key
પ્રભાવ ક્ષેત્ર,Efective area (=action radius)
પ્રભાવ,Effect
અસરકારક પ્રોજેક્ટર,Effect projector
"અસરકારક, એક્ઝિક્યુટિવ",Effective
અસરકારક શ્રવણ કેન્દ્ર,Effective acoustic entre
"અર્થપૂર્ણ સરનામું, અસરકારક સરનામું",Effective address (=floating address)
અસરકારક કોણીય વેગ,Effective angular velocity
અસરકારક એન્ટેના લંબાઈ,Effective antenna length
અસરકારક અણુ સંખ્યા,Effective atomic number
અસરકારક સરેરાશ વેગ,Effective average velocity
બેન્ડની અસરકારક પહોળાઈ,Effective band width
અસરકારક માસ બળ ઘટક,Effective body force component
અસરકારક મર્યાદા,Effective boundary
અસરકારક એકાગ્રતા,Effective concentration
અસરકારક વિસ્તાર,Effective coverage
અસરકારક વિનિમય,Effective crossover
અસરકારક ઘનતા,Effective density
અસરકારક વ્યાસ,Effective diameter
અસરકારક ઇલેક્ટ્રોન સ્કોર,Effective electron number
અસરકારક ભૂલ,Effective error
અસરકારક ઇજેક્શન વેગ,Effective exhaust velocity
"અસરકારક પ્રવાહ, અસરકારક પ્રવાહ",Effective flux
અસરકારક બળ,Effective force
અસરકારક ગેપ કેપેસીટન્સ,Effective gap capacitance
અસરકારક ઘટના,Effective incidence
અસરકારક રોકાણ પ્રવેશ,Effective input admittance
અસરકારક ઇનપુટ અવબાધ,Effective input impedance
અસરકારક રોકાણ હોલ્ડિંગ,Effective ioput capacitance
પ્રભાવશાળી લાઉડસ્પીકર,Effective loudspeaker
અસરકારક મેગ્નેટોન નંબર,Effective magneton number
અસરકારક સમૂહ,Effective mass
અસરકારક માઇક્રોલેમ્બર્ટ,Effective microlambert
અસરકારક ગુણાંક,Effective multiplication constant
અસરકારક પરમાણુ ચાર્જ અસરકારક પરમાણુ ચાર્જ,Effective nuclear charge
અસરકારક છિદ્રાળુતા,Effective prosity
અસરકારક વિકિરણ શક્તિ,Effective radiated power
અસરકારક ત્રિજ્યા,Effective radius
અસરકારક જગ્યા,Effective range
અસરકારક જટિલ સિદ્ધાંત,Effective range theory
પ્રચલિત પૃષ્ઠ,Effective surface
અસરકારક ગરમી,Effective temperature
અસરકારક હીટિંગ રેન્જ,Effective temperature range
"અસરકારક વોલ્ટેજ, વર્કિંગ વોલ્ટેજ",Effective voltage
અસરકારક વોલ્યુમ,Effective volume
અસરકારક તરંગલંબાઇ,Effective wave-length
અસરકારક પહોળાઈ,Effective width
અસરગ્રસ્ત,Effector
કાર્યક્ષમતા,Efficiency
કાર્યક્ષમતા સૂચકાંક,Efficiency factor
કાર્યક્ષમતા સૂચકાંક,Efficiency index
ધ્રુવીકરણ કાર્યક્ષમતા,Efficiency of polarisation
પ્રોપેલન્ટ કાર્યક્ષમતા,Efficiency of propeller
"ગંદકીનો પ્રવાહ, પ્રવાહ",Effluent stream
"પ્રવાહ, પ્રવાહ",Efflux
આયાસ,Effort
"આયાસ-બાજુ, આયાસ-બુલ",Effort arm
વહેતું,Effuser
ડિસ્ચાર્જ ગેજ,Effusiometer
સ્રાવ,Effusion
એગેડ્સ,Egads
ક્ષેત્ર આયન ઉત્સર્જક માઇક્રોસ્કોપ,Eield ion emission microscope
લાક્ષણિક તત્વ,Eigen element
"લાક્ષણિકતા આવર્તન, eigen આવર્તન",Eigen frequency
લાક્ષણિક કાર્ય,Eigen function
લાક્ષણિક ઓસિલેશન,Eigen oscillation
"eigen સ્ટેજ, લાક્ષણિકતા સ્ટેજ",Eigen state
લાક્ષણિક સમયગાળો,Eigen time
"eigen મૂલ્ય, લાક્ષણિકતા મૂલ્ય",Eigen value
લાક્ષણિક મૂલ્ય સમીકરણ,Eigen value equation
લાક્ષણિક મૂલ્ય સ્પેક્ટ્રમ,Eigen value spectrum
"ઇજેન વેક્ટર, લાક્ષણિક વેક્ટર",Eigen vector
લાક્ષણિક વેક્ટર સમીકરણ,Eigen vector equation
"eigen ધ્રુજારી, લાક્ષણિક ધ્રુજારી",Eigen vibration
ઓક્ટેવ આવેગજન્ય કોડ,Eight level code
ઓક્ટેલેન્સી કેમેરા,Eight-lens camera
અષ્ટકોણ,Eightspin
આઇકોનલ સમીકરણ,Eikonal equation
આઈન્સ્ટાઈન ગુણાંક,Einstein coefficient
આઈન્સ્ટાઈન અસર,Einstein effect
આઈન્સ્ટાઈન ફોટોઈલેક્ટ્રીક સમીકરણ,Einstein photoelectric equation
eustini ડિસ્પ્લેસમેન્ટ,Einstein shift
આઈન્સ્ટાઈન સ્મોલુચોસ્કી સમીકરણ,Einstein Smoluchowski equation
આઈન્સ્ટાઈન-વસ્તી,Einstein space
આઈન્સ્ટાઈન તાપમાન,Einstein temperature
"આઈન્સ્ટાઈન-શ્લોક, આઈન્સ્ટાઈન-ટેન્સર",Einstein tensor
આઈન્સ્ટાઈન-બોઝ વિતરણ કાયદો,Einstein-Bose distribution law
આઈન્સ્ટાઈન-દ-હાસ અસર,Einstein-de-Hass effect
આઈન્સ્ટાઈન-સ્ટોક્સનો નિયમ,Einstein-Stokes
આઈન્સ્ટાઈન ક્ષેત્ર સમીકરણ,Einstein's field equation
આઈન્સ્ટાઈન અખંડિતતા પરીક્ષણ,Einstein's irreducibility criterion
"આઈન્સ્ટાઈન ફોટોકેમિકલ સમકક્ષતા કાયદો, આઈન્સ્ટાઈન ફોટોકેમિકલ સમાનતા કાયદો",Einstein's law of photochemical equivalence
આઈન્સ્ટાઈન સમૂહ-ઊર્જા સંબંધ,Einstein's mass energy relation
આઈન્સ્ટાઈનનું પ્રમેય,Einstein's theorem
આઈન્સ્ટાઈનિયમ,Einsteinium
"હકાલપટ્ટી, હકાલપટ્ટી",Ejection
બહાર નીકળવું,Ejection capsule
ઇજેક્ટર,Ejector
ક્લિયરન્સ તકતી,Ejector plate
ઉદ્ગારવાચક પાછો ખેંચવાની પિન,Ejector return pin
ઉદ્ગારવાચક દંડ,Ejector rod
ઇલેક્ટ્રીટ,Elactret
વ્યસ્ત ક્ષમતા,Elastance
સ્થિતિસ્થાપક,Elastic
"સ્થિતિસ્થાપક પ્રતિભાવ અસર, સ્થિતિસ્થાપક પશ્ચાદવર્તી",Elastic after effect (=elastic lag)
સ્થિતિસ્થાપક અને લવચીક રીફ્લેક્સ,Elastic and plastic recoil
સ્થિતિસ્થાપક કોણીય વેગ,Elastic angular momentum
સ્થિતિસ્થાપક અવરોધ,Elastic barrier
સ્થિતિસ્થાપક આચાર,Elastic behaviour
સ્થિતિસ્થાપક બરડ સામગ્રી,Elastic britte material
સ્થિતિસ્થાપક સંકોચન,Elastic buckling
સ્થિતિસ્થાપક કેન્દ્ર,Elastic centre
સ્થિતિસ્થાપક પાત્ર,Elastic charateristic
"સ્થિતિસ્થાપક અથડામણ, સ્થિતિસ્થાપક અથડામણ",Elastic collision
સ્થિતિસ્થાપક નિર્વાહ,Elastic compliance
"સ્થિતિસ્થાપક આવર્તન સ્થિર, સ્થિતિસ્થાપક સ્થિરાંક",Elastic compliance constant (=elastic constant)
સબસ્ટ્રિંગ,Elastic constant
સ્થિતિસ્થાપક જગ્યા,Elastic constant tensor
સ્થિતિસ્થાપક સાતત્ય,Elastic continuum
સ્થિતિસ્થાપક જોડાણ,Elastic coupling
સ્થિતિસ્થાપક શ્રેણી,Elastic cross section
"સ્થિતિસ્થાપક વળાંક, સ્થિતિસ્થાપક વળાંક",Elastic curve
સ્થિતિસ્થાપક વિરૂપતા,Elastic deformation
સ્થિતિસ્થાપક વિરામ,Elastic discontinuity
સ્થિતિસ્થાપક ખામી,Elastic dislocation
સ્થિતિસ્થાપક ઊર્જા,Elastic energy
સ્થિતિસ્થાપક સંતુલન,Elastic equilibrium
સ્થિતિસ્થાપક ફાઇનાન્સ,Elastic extension
"સ્થિતિસ્થાપક ફિલ્મ, સ્થિતિસ્થાપક ફિલ્મ",Elastic film
સ્થિતિસ્થાપક પ્રવાહ,Elastic flow
સ્થિતિસ્થાપક પ્રવાહી,Elastic fluid
સ્થિતિસ્થાપક બળ,Elastic force
સ્થિતિસ્થાપક મુક્ત ઊર્જા,Elastic free energy
સ્થિતિસ્થાપક હિસ્ટેરેસિસ કોન્સ્ટન્ટ,Elastic hystereis constant
"પ્રોસ્થેટિક હિસ્ટેરેસિસ, સ્થિતિસ્થાપક સિફિલિસ",Elastic hysteresis
સ્થિતિસ્થાપક અસ્થિરતા,Elastic instability
સ્થિતિસ્થાપક સ્તર,Elastic layer
સ્થિતિસ્થાપક મર્યાદા,Elastic limit
સ્થિતિસ્થાપક રેખા,Elastic line
સ્થિતિસ્થાપક માધ્યમ,Elastic medium
સ્થિતિસ્થાપકતાનું મોડ્યુલસ,Elastic modulus
સ્થિતિસ્થાપકતાનું મોડ્યુલસ,Elastic modulus tensor
સ્થિતિસ્થાપક ઓસિલેશન,Elastic oscillation
સ્થિતિસ્થાપક સમૂહ,Elastic perferctly plastic body
સ્થિતિસ્થાપક વિમાન,Elastic plane
સ્થિતિસ્થાપક લવચીક મર્યાદા,Elastic plastic boundary
સ્થિતિસ્થાપક સામગ્રી,Elastic plastic material
સ્થિતિસ્થાપક સંભવિત,Elastic potential
સ્થિતિસ્થાપક મિલકત,Elastic properties
સ્થિતિસ્થાપક પુનર્જીવન,Elastic re-emission
સ્થિતિસ્થાપક રીફ્લેક્સ,Elastic rebound
સ્થિતિસ્થાપક રીફ્લેક્સ સિદ્ધાંત,Elastic rebound theory
સ્થિતિસ્થાપક પ્રતિભાવ,Elastic response
સ્થિતિસ્થાપક સ્કેટરિંગ,Elastic scattering
સ્થિતિસ્થાપક ઘન,Elastic solid
સ્થિતિસ્થાપક સ્થિરતા,Elastic stability
સ્થિતિસ્થાપક અસ્થિરતા સતત,Elastic stiffness constant (=modulus of elasticity)
સ્થિતિસ્થાપક વિરૂપતા,Elastic strain
સ્થિતિસ્થાપક વિરૂપતા સ્પેક્ટ્રમ,Elastic strain tensor
સ્થિતિસ્થાપક વિરૂપતા વેક્ટર,Elastic strain vector
સ્થિતિસ્થાપક તાણ,Elastic stress
સ્થિતિસ્થાપક સમપ્રમાણતા,Elastic symmetry
ઊર્જાનું સ્થિતિસ્થાપક સ્થાનાંતરણ,Elastic transfer of energy
સ્થિતિસ્થાપક ચીકણું સમૂહ,Elastic viscoplastic body
સ્થિતિસ્થાપક તરંગ,Elastic wave
"સ્થિતિસ્થાપક ઘન સિદ્ધાંત, સ્થિતિસ્થાપક ઘન સિદ્ધાંત",Elastic-solid theory
ઓસીલેટરી બોડી,Elastically anisotropic body
આઇસોટોપિક શરીર,Elastically isotropic body
સ્થિતિસ્થાપકતા,Elasticity
વિનંતી પૃષ્ઠ,Elasticity surface
સ્થિતિસ્થાપક,Elasticizer
"સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર",Elasticometer
સ્થિતિસ્થાપક ચીકણું સામગ્રી,Elasticoviscous material
સ્થિતિસ્થાપક ગતિશીલતા,Elastodynamics
"ઇલાસ્ટોમર, સ્થિતિસ્થાપક (સ્થિતિસ્થાપક પોલિમર)",Elastomer
"સ્થિતિસ્થાપક, ઇલાસ્ટોમેરી",Elastomeric
"સ્થિતિસ્થાપક પ્લાસ્ટિક, સ્થિતિસ્થાપક પ્લાસ્ટિક",Elastoplastic
સ્થિતિસ્થાપક પ્લાસ્ટિસિટી,Elastoplasticity
સ્થિતિસ્થાપક પ્રતિકાર,Elastoresistance
ઇલેક્ટ્રોન મોડેલ,Elecctron model
ઇલેક્ટ્રોન દબાણ,Election pressure
વિદ્યુત ઘટના,Electircal phenomenon
ઇલેક્ટ્રોનિક સિંક્રોટ્રોન,Electorn synchrotron
ઇલેક્ટ્રિક માઇક્રોફોન,Electret-microphone
વિદ્યુત ઉપકરણ,Electric appliacne
ઇલેક્ટ્રિક આર્ક ભઠ્ઠી,Electric arc furnance
વિદ્યુત અસમપ્રમાણ તરંગ,Electric asymmetric wave
ઇલેક્ટ્રિક અક્ષ,Electric axis (=electrical axis)
ઇલેક્ટ્રોહીટર,Electric bath
ક્ષમતા,Electric capacity
ઇલેક્ટ્રો-સેન્ટ્રીફ્યુજ,Electric centrifuge
ઇલેક્ટ્રિક સર્કિટ,Electric circuit
ઇલેક્ટ્રિક ઘડિયાળ,Electric clock
ઇલેક્ટ્રોસ્ટેટિક,Electric constant
ઇલેક્ટ્રિક દ્વિધ્રુવ ક્ષણ,Electric dipole moment
વીજળી,Electric discharge
વિદ્યુત વિસ્થાપન,Electric displacement
ઇલેક્ટ્રિક ડ્યુઅલ,Electric doublet
ઇલેક્ટ્રિક વમળ ક્ષેત્ર,Electric eddy field
ઇલેક્ટ્રિક ઊર્જા ઘનતા,Electric energy density
વિદ્યુત ઉત્તેજના,Electric excitation
ઇલેક્ટ્રિક ક્ષેત્ર,Electric field
ચુંબકીય ક્ષેત્ર ઇલેક્ટ્રિક ક્ષેત્ર,Electric field-magnetic induction tensor
ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા,Electric field-strength
ઇલેક્ટ્રિક ફ્લેશ,Electric flash
ઇલેક્ટ્રો-પ્રવાહી,Electric fluid
ઇલેક્ટ્રિક પ્રવાહ રેખાઓ,Electric flux (lines)
ઇલેક્ટ્રિક ભઠ્ઠી,Electric furnance
ઇલેક્ટ્રિક ગિટાર,Electric guitar
"ઇલેક્ટ્રિક હીટર, ઇલેક્ટ્રિક હીટર",Electric heatere
ઇલેક્ટ્રો-હીટિંગ,Electric heating
ઇલેક્ટ્રિક નિમજ્જન હીટર,Electric immersion heater
ઇલેક્ટ્રોમોટિવ,Electric induction
ઇલેક્ટ્રોમેગ્નેટિઝમનું ચુંબકીય ક્ષેત્ર પ્રદર્શન,Electric induction magnetic field tensor
ઇલેક્ટ્રિક તીવ્રતા,Electric intensity
"ઇલેક્ટ્રિક લેમ્પ, ઇલેક્ટ્રિક લેમ્પ",Electric lamp
ઇલેક્ટ્રોમેગ્નેટિઝમ,Electric length
ઇલેક્ટ્રિક લાઇટ,Electric light
ઇલેક્ટ્રિક લૂપ તણાવ,Electric loop tension
વિદ્યુત ઉર્જાનું વિસર્જન,Electric loss
ઇલેક્ટ્રોમિકેનિકલ,Electric machine
ઇલેક્ટ્રોમીટર,Electric meter
ઇલેક્ટ્રોમાઇક્રોસ્કોપ લેમ્પ,Electric microscope lamp
ઇલેક્ટ્રિક ક્ષણ,Electric moment
જડતાની ઇલેક્ટ્રિક ક્ષણ,Electric moment of inertia
ઇલેક્ટ્રિક મોટર,Electric motor
ઇલેક્ટ્રિક પોલ,Electric multipole
ઇલેક્ટ્રોનેટવર્ક ગણતરી,Electric network calculation
ઇલેક્ટ્રો-અવાજ સ્તર,Electric noise level
ઇલેક્ટ્રો પોલેરિટી,Electric polarisability
ઇલેક્ટ્રો ધ્રુવીકરણ,Electric polarisation
ઇલેક્ટ્રિક સંભવિત ઢાળ,Electric potential gradient
વિદ્યુત શક્તિ,Electric power
ઇલેક્ટ્રિક પ્રોપલ્શન,Electric propulsion
ઇલેક્ટ્રિક ક્વાડ્રપોલ ક્રિયાપ્રતિક્રિયા,Electric quadrupole interaction
ઇલેક્ટ્રિક રેફ્રિજરેશન,Electric refrigeration
ઇલેક્ટ્રો રેઝિસ્ટિવ ડેનેટોરોમીટર,Electric resistance strain guage
વિદ્યુત પ્રતિકારકતા,Electric resistivity
ઇલેક્ટ્રિક વર્તમાન રિંગ,Electric ring
"ઇલેક્ટ્રિકલ શીટ, ટ્રાન્સફોર્મર શીટ",Electric sheet
ઇલેક્ટ્રિકલ ઇનપુટ પાઇપ,Electric shock tube
"ઇલેક્ટ્રિક શટર, ઇલેક્ટ્રિક શટર",Electric shutter
"તણખા, વીજળીના તણખા",Electric spark
વિદ્યુત સ્પેક્ટ્રમ,Electric spectrum
