Bengali,Kannada
বিলম্ব লুপ স্টোর,ವಿಳಂಬ ಲೂಪ್ ಅಂಗಡಿ
বিলম্ব  প্রোগ্রামিং,ವಿಳಂಬ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
বিলম্ব সময়,ವಿಳಂಬ ಸಮಯ
ডিলিভ  (= ডিকোললেট),ತಗ್ಗಿಸು  (= ಡಿಕೋಲೇಟ್)
মুছে ফেলা,ಅಳಿಸು
চরিত্র মুছুন,ಅಕ್ಷರವನ್ನು ಅಳಿಸಿ
কী মুছুন,ಕೀ ಅಳಿಸು
মুছে ফেলার রেকর্ড,ಅಳಿಸುವಿಕೆ ದಾಖಲೆ
ডিলিমিটার,ಕವಣೆ ಮಾಡುವವನು
ডিলিমিটার  বিবৃতি,ಕವಣೆ ಮಾಡುವವನು  ಹೇಳಿಕೆ
বিতরণ সময়,ವಿತರಣಾ ಸಮಯ
ডেল্টা মড্যুলেশন,ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಷನ್
ডেল্টা শব্দ,ಡೆಲ್ಟಾ ಶಬ್ದ
চাহিদা,ಬೇಡಿಕೆ
চাহিদা আনতে,ಬೇಡಿಕೆ ತರುವುದು
চাহিদা পেজিং,ಬೇಡಿಕೆ ಪೇಜಿಂಗ್
চাহিদা  প্রক্রিয়াজাতকরণ,ಬೇಡಿಕೆ  ಸಂಸ್ಕರಣೆ
চাহিদা মঞ্চ,ಬೇಡಿಕೆ ವೇದಿಕೆ
সীমানা স্ট্রিপ,ಗಡಿರಾಮ
ডিমোডুলেশন,ಅಪಹರಣ
ডেমোডুলেটর,ಉಚ್ಚಾರಣಾಶಕ್ತಿ
ডেমোগ্রাফিক  আবেদন,ಜನಸಂಖ್ಯಾಶಾಸ್ತ್ರದ  ಅನ್ವಯಿಸು
ডেমাউন্ট,ಕಡು
ডেমাল্টিপ্লেক্সিং,ನಿರುದ್ಲಿ
ঘন তালিকা,ದಟ್ಟವಾದ ಪಟ್ಟಿ
ঘনত্ব,ಸಾಂದ್ರತೆ
নির্ভরতা তত্ত্ব,ಅವಲಂಬನೆ ಸಿದ್ಧಾಂತ
নির্ভরশীল  বিভাগ,ಅವಲಂಬಿತ  ಭಾಗ
নির্ভর ইউনিট,ಅವಲಂಬಿತ ಘಟಕ
ডেক,ಕಸಾಯಿಖಾನೆ
ডেরিং,ಕೊಂಬಾಗಿಸುವಿಕೆ
অবতরণ,ವಶಪಡಿಸಿಕೊಳ್ಳುವವನು
অবতরণ বাছাই,ಅವರೋಹಣ ರೀತಿಯ
বর্ণনা,ವಿವರಣೆ
বিবরণ তালিকা,ವಿವರಣೆ ಪಟ್ಟಿ
বর্ণনাকারী,ವಿವರಣಕಾರ
নকশা,ವಿನ್ಯಾಸ
ডিজাইন করা ডিভাইস,ಸಾಧನವನ್ನು ಗೊತ್ತುಪಡಿಸುವುದು
ডিজাইন মডেম,ವಿನ್ಯಾಸ ಮೋಡೆಮ್
নকশা  অপ্টিমাইজেশন,ವಿನ್ಯಾಸ  ಉತ್ತಮೀಕರಣ
নকশা গোপনীয়তা,ಗೌಪ್ಯತೆ
ডিজাইন সিমুলেশন,ವಿನ್ಯಾಸ ಸಿಮ್ಯುಲೇಶನ್
কাঙ্ক্ষিত মান,ಅಪೇಕ್ಷಿತ ಮೌಲ್ಯ
ডেস্ক ক্যালকুলেটর,ಮೇಜಿನ ಕ್ಯಾಲ್ಕುಲೇಟು
ডেস্ক চেকিং,ಮೇಜಿನ ಪರಿಶೀಲನೆ
ডেস্কটপ কম্পিউটার,ಡೆಸ್ಕ್ ಟಾಪ್ ಕಂಪ್ಯೂಟರ್
প্রেরণ,ರವಾನಿಸು
গন্তব্য,ತಲುಪುವ ದಾರಿ
গন্তব্য  ঠিকানা,ತಲುಪುವ ದಾರಿ  ಭಾಷಣ
গন্তব্য কোড,ಗಮ್ಯಸ್ಥಾನ ಸಂಹಿತೆ
গন্তব্য ক্ষেত্র,ಗಮ್ಯಸ್ಥಾನ ಕ್ಷೇತ್ರ
গন্তব্য ফাইল,ಗಮ್ಯಸ್ಥಾನ
গন্তব্য স্টেশন,ಗಮ್ಯಸ್ಥಾನ ನಿಲ್ದಾಣ
ধ্বংস,ನಾಶ
ধ্বংসাত্মক কার্সার,ವಿನಾಶಕಾರಿ ಕರ್ಸರ್
ধ্বংসাত্মক পড়া,ವಿನಾಶಕಾರಿ ಓದು
ধ্বংসাত্মক স্টোরেজ,ವಿನಾಶಕಾರಿ ಸಂಗ್ರಹಣೆ
ডিটাব,ಬಂಧಿಸು
বিশদ কার্ড,ವಿವರ ಕಾರ್ಡ್
বিশদ ফাইল,ವಿವರ ಫೈಲ್
ডিট্যাপ,ನಿರ್ಗಮನ
সনাক্তকরণযোগ্য উপাদান,ಪತ್ತೆಹಚ್ಚಬಹುದಾದ ಅಂಶ
ডিটারমিনিস্টিক  অটোমেটা,ನಿರ್ಣಾಯಕ  ಆಟೊಮಾಟಾ
ডিটারমিনিস্টিক  মেশিন,ನಿರ್ಣಾಯಕ  ಯಂತ್ರ
ডিটারমিনিস্টিক  মডেল,ನಿರ್ಣಾಯಕ  ಮಾದರಿ
ডিটারমিনিস্টিক  সমস্যা,ನಿರ್ಣಾಯಕ  ಸಮಸ್ಯೆ
ডিটারমিনিস্টিক  প্রক্রিয়া,ನಿರ್ಣಾಯಕ  ಪ್ರಕ್ರಿಯೆ
ডিটারমিনিস্টিক  কার্যক্রম,ನಿರ್ಣಾಯಕ  ಕಾರ್ಯಕ್ರಮ
ডিটারমিনিস্টিক  প্রোগ্রামিং,ನಿರ್ಣಾಯಕ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
ডিটারমিনিস্টিক  সিকোয়েন্সিং  সমস্যা,ನಿರ್ಣಾಯಕ  ಅನುಕ್ರಮ  ಸಮಸ್ಯೆ
ডিটারমিনিস্টিক  অবস্থা,ನಿರ್ಣಾಯಕ  ಸನ್ನಿವೇಶ
উন্নয়ন  পদ্ধতি,ಅಭಿವೃದ್ಧಿ  ವ್ಯವಸ್ಥೆ
উন্নয়নের সময়,ಅಭಿವೃದ್ಧಿ ಸಮಯ
উন্নয়ন সরঞ্জাম,ಅಭಿವೃದ್ಧಿ ಸಾಧನ
থেকে বিচ্যুতি  লিনিয়ারিটি,ನಿಂದ ವಿಚಲನ  ರೇಖಾತ್ವ
যন্ত্র,ಸಾಧನ
ডিভাইস ঠিকানা,ಸಾಧನ ವಿಳಾಸ
ডিভাইস ব্যাকআপ,ಸಾಧನ ಬ್ಯಾಕಪ್
ডিভাইস নিয়ন্ত্রণ  চরিত্র,ಸಾಧನ ನಿಯಂತ್ರಣ  ಪಾತ್ರ
ডিভাইস নিয়ামক,ಸಾಧನ ನಿಯಂತ್ರಕ
ডিভাইস নিয়ন্ত্রণ ইউনিট,ಸಾಧನ ನಿಯಂತ್ರಣ ಘಟಕ
ডিভাইস সমন্বয়,ಸಾಧನ ಸಮನ್ವಯ
ডিভাইস-নির্ভর,ಸಾಧನ ಅವಲಂಬಿತ
ডিভাইস নির্ভর  কার্যক্রম,ಸಾಧನ ಅವಲಂಬಿತ  ಕಾರ್ಯಕ್ರಮ
ডিভাইস পতাকা,ಸಾಧನದ ಧ್ವಜ
যন্ত্র  স্বাধীনতা,ಸಾಧನ  ಸ್ವಾತಂತ್ರ್ಯ
যন্ত্র  স্বতন্ত্র,ಸಾಧನ  ಸ್ವತಂತ್ರ
যন্ত্র  স্বাধীনতা  কার্যক্রম,ಸಾಧನ  ಸ್ವಾತಂತ್ರ್ಯ  ಕಾರ್ಯಕ್ರಮ
ডিভাইস লাইন  (= প্রদর্শন লাইন),ಸಾಧನ ಮಾರ್ಗ  (= ಪ್ರದರ್ಶನ ಸಾಲು)
ডিভাইস মিডিয়া  নিয়ন্ত্রণ ভাষা,ಸಾಧನ ಮಾಧ್ಯಮ  ನಿಯಂತ್ರಣ ಭಾಷೆ
ডিভাইসের নাম,ಸಾಧನದ ಹೆಸರು
ডিভাইস সংখ্যা,ಸಾಧನ ಸಂಖ್ಯೆ
ডিভাইস সারি,ಸಾಧನ ಕ್ಯೂಯು
ডিভাইসের স্থিতি শব্দ,ಸಾಧನದ ಸ್ಥಿತಿ ಪದ
ডিভাইসের ধরন,ಸಾಧನ ಪ್ರಕಾರ
ডায়ডিক বুলিয়ান  অপারেশন,ಮಯುಡಿ ಬೂಲಿಯನ್  ಕಾರ್ಯಾಚರಣೆ
রোগ নির্ণয়,ರೋಗನರಣೆ
ডায়াগনস্টিক চেক,ರೋಗನಿರ್ಣಯ ಪರಿಶೀಲನೆ
ডায়াগনস্টিক ফাংশন  পরীক্ষা,ರೋಗನಿರ್ಣಯದ ಕಾರ್ಯ  ಪರೀಕ್ಷೆ
ডায়াগনস্টিক মেকানিজম,ರೋಗನಿರ್ಣಯದ ಕಾರ್ಯವಿಧಾನ
ডায়াগনস্টিক  বার্তা,ರೋಗನೀರಿನ  ಸಂದೇಶ
ডায়াগনস্টিক  কার্যক্রম,ರೋಗನೀರಿನ  ಕಾರ್ಯಕ್ರಮ
ডায়াগনস্টিক রুটিন,ರೋಗನಿರ್ಣಯದ ದಿನಚರಿ
কারণ নির্ণয়,ರೋಗ
ডায়াগনস্টিক  প্রযুক্তি,ರೋಗನೀರಿನ  ತಂತ್ರ
ডায়গনিস্টিক পরীক্ষা,ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ
চিত্র,ರೇಖಾಚಿತ್ರ
ডায়াল,Dialಹಿಸು
ডায়াল লাইন,ಡಯಲ್ ಮಾಡಿದ ರೇಖೆ
ডায়াল এক্সচেঞ্জ,ವಿನಿಮಯ
ডায়ালিং,ಡಯಲ್ ಮಾಡುವುದು
ডায়াল লাইন,Dial line
কথোপকথন,ಸಂವಾದ
ডাল ডাল,ನಾಡಿಮಿಡಿತ ಡಯಲ್
ডায়াল পুনরাবৃত্তি  ট্রাঙ্ক,ಪುನರಾವರ್ತನೆ ಡಯಲ್ ಮಾಡಿ  ಕಾಂಡ
ডায়াল টোন,ಸ್ವರವನ್ನು ಡಯಲ್
ডায়াল টোন বিলম্ব,ಟೋನ್ ವಿಳಂಬವನ್ನು ಡಯಲ್ ಮಾಡಿ
ডায়াল স্থানান্তর,ವರ್ಗಾವಣೆ
ডায়াল-আপ,ಡಣಕ
ডায়াল-আপ টার্মিনাল,ಡಯಲ್-ಅಪ್ ಟರ್ಮಿನಲ್
ডিবিট,ಹೊರಹಾಕಿಸು
ডাইকোটমাইজিং অনুসন্ধান,ದ್ವಿಗುಣಗೊಳಿಸುವ ಹುಡುಕಾಟ
দ্বৈতত্ত্ব,ದ್ವಂದ್ವಾರ್ಥತೆ
অভিধান,ನಿಘಂಟು
পার্থক্য ইঞ্জিন,ವ್ಯತ್ಯಾಸ ಎಂಜಿನ್
পার্থক্য  অপারেশন,ವ್ಯತ್ಯಾಸ  ಕಾರ್ಯಾಚರಣೆ
পার্থক্য প্রতিবেদন,ವ್ಯತ್ಯಾಸ ವರದಿ
ডিফারেনশিয়াল  বিশ্লেষক,ಭಿನ್ನಾಭಿಪ್ರಾಯದ  ವಿಶ್ಲೇಷಕ
ডিফারেনশিয়াল বিলম্ব,ಭೇದಾತ್ಮಕ ವಿಳಂಬ
ডিফারেনশিয়াল গিয়ার,ವ್ಯತ್ಯಾಸ
ডিফারেনশিয়াল  মড্যুলেশন,ಭಿನ್ನಾಭಿಪ್ರಾಯದ  ಉಚ್ulationಾಟನೆ
পার্থক্যকারী,ವ್ಯತ್ಯಾಸ
অঙ্ক,ಅಂಕ
ডিজিটাল ব্লক,ಲಿಪ್ಯಾಕರಿ
ডিজিটাল ক্যারিয়ার  পদ্ধতি,ಅಂಕಿ  ವ್ಯವಸ್ಥೆ
ডিজিটাল  বৈশিষ্ট্য,ಒಂದು ಬಗೆಯ  ವಿಶಿಷ್ಟ ಲಕ್ಷಣದ
ডিজিটাল কম্পিউটার,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
ডিজিটাল ডেটা `,ಡಿಜಿಟಲ್ ಡೇಟಾ`
ডিজিটাল ডেটা  স্যুইচিং,ಅಂಕಿ  ಬದಲಾಯಿಸುವುದು
ডিজিটাল ডেটা সিস্টেম,ಡಿಜಿಟಲ್ ಡೇಟಾ ವ್ಯವಸ್ಥೆಯ
ডিজিটাল সুবিধা,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ
ডিজিটাল সুবিধা  টার্মিনাল,ಡಿಜಿಟಲ್ ಸೌಲಭ್ಯ  ಅಂತಿಮ
ডিজিটাল ফিল্টার,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
ডিজিটাল গ্রাফিক্স,ಅಂಕಿ
ডিজিটাল ইনক্রিমেন্টাল  চক্রান্তকারী,ಡಿಜಿಟಲ್ ಹೆಚ್ಚಿಸುವ  ಸಂಚಾರಿ
ডিজিটাল লাইন পাথ,ಅಂಕಿ
ডিজিটাল লাইন বিভাগ,ಡಿಜಿಟಲ್ ಸಾಲಿನ ವಿಭಾಗ
ডিজিটাল মাল্টিপ্লেক্স  সরঞ্জাম,ಡಿಫೀಸು  ಉಪಕರಣ
ডিজিটাল অপটিক্যাল  রেকর্ডিং,ಡಿಫೀಸು  ರೆಕಾರ್ಡಿಂಗ್
ডিজিটাল ছবি,ಡಿಜಿಟಲ್ ಚಿತ್ರ
ডিজিটাল রেডিও পাথ,ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮಾರ್ಗ
ডিজিটাল রেডিও বিভাগ,ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ವಿಭಾಗ
ডিজিটাল রিড-আউট,ಡಿಪಾಯಿಂಟ್
ডিজিটাল রেকর্ডার,ಅಂಕಿ
ডিজিটাল  প্রতিনিধিত্ব,ಒಂದು ಬಗೆಯ  ನಿರೂಪಣೆ
ডিজিটাল বিভাগ,ಡಿಜಿಟಲ್ ವಿಭಾಗ
ডিজিটাল সিগন্যাল,ಡಿಫಾರ್ಮ್
ডিজিটাল স্বাক্ষর,ಡಿಜಿಟಲ್ ಸಹಿ
ডিজিটাল বাছাই,ಅಂಕಿ
ডিজিটাল স্টোরেজ  উপাদান,ಅಂಕಿ ಸಂಗ್ರಹ  ಅಂಶ
ডিজিটাল স্টোরেজ  মিডিয়া,ಅಂಕಿ ಸಂಗ್ರಹ  ಮಾಧ್ಯಮಗಳು
ডিজিটাল স্যুইচিং,ಡಿಫೀಸು
ডিজিটাল সমাপ্তি  পদ্ধতি,ಡಿಫೀಸು  ವ್ಯವಸ್ಥೆ
অ্যানালগ থেকে ডিজিটাল  রূপান্তরকারী,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್  ಪರಿವರ್ತಕ
ডিজিটাল  সংক্রমণ,ಒಂದು ಬಗೆಯ  ರೋಗ ಪ್ರಸಾರ
অঙ্ক গাণিতিক,ಅಂಕಿಯ
অঙ্ক সংকোচনের,ಅಂಕಿಯ ಸಂಕಟ
ডিজিট বিলম্বের উপাদান,ಅಂಕಿಯ ವಿಳಂಬ ಅಂಶ
ডিজিটাইজেশন,ಡಿಜೈಟಲೀಕರಣ
ডিজিটাইজেশন বক্তৃতা,ಡಿಜಿಟಲೀಕರಣ ಭಾಷಣ
ডিজিটাইজ,ಡಿಂಬಿಟೀಕರಿಸು
ডিজিটাইজার,ಡಿಜೀಜರ್
অঙ্কের সময়কাল,ಅಂಕಿಯ ಅವಧಿ
অঙ্কের জায়গা,ಅಂಕಿಯ ಸ್ಥಳ
অঙ্কের অবস্থান,ಅಂಕಿ ಸ್ಥಾನ
অঙ্ক পাঞ্চ,ಅಂಕಿ ಪಂಚ್
অঙ্ক  পুনর্বিন্যাস,ಅಂಕ  ಮರುಜೋಡಣೆ
অঙ্কের সময়,ಅಂಕಿಯ ಸಮಯ
ডিজিট-টু-অ্যানালগ  রূপান্তর,ಅ ೦ ತಗಾಲಿನ  ಪರಿವರ್ತನೆ
ডিগ্রুপ,ಡಿಗ್ರೂಪ್
মাত্রা,ಆಯಾಮ
হ্রাস রেডিক্স  পরিপূরক,ರಾಡಿಕ್ಸ್ ಕಡಿಮೆಯಾಗಿದೆ  ಪೂರಿಸು
ডিপ্লেক্সার,ಸಜ್ಜು
ডিপোল অ্যান্টেনা,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
ডিপোল মড্যুলেশন,ದ್ವಿಧ್ರುವಿ
সরাসরি অ্যাক্সেস,ನೇರ ಪ್ರವೇಶ
সরাসরি অ্যাক্সেস  ব্যবস্থা,ನೇರ ಪ್ರವೇಶ  ಜೋಡಣೆ
সরাসরি অ্যাক্সেস  অনুসন্ধান,ನೇರ ಪ್ರವೇಶ  ವಿಚಾರಣೆ
সরাসরি অ্যাক্সেস হ্যাশ,ನೇರ ಪ್ರವೇಶ ಹ್ಯಾಶ್
সরাসরি অ্যাক্সেস  পদ্ধতি,ನೇರ ಪ್ರವೇಶ  ವಿಧಾನ
সরাসরি অ্যাক্সেস  স্টোরেজ,ನೇರ ಪ್ರವೇಶ  ಸಂಗ್ರಹಣೆ
সরাসরি ঠিকানা,ನೇರ ವಿಳಾಸ
সরাসরি ঠিকানা,ನೇರ ವಿಳಾಸ
সরাসরি কল,ನೇರ ಕರೆ
সরাসরি কোড,ನೇರ ಸಂಕೇತ
সরাসরি কোডিং,ನೇರ ಕೋಡಿಂಗ್
সরাসরি মিলিত  ফ্লিপ-ফ্লপ,ನೇರ ಜೋಡಣೆ  ಫ್ಲಿಪ್ ಫ್ಲಾಪ್
সরাসরি কাপলিং,ನೇರ ಜೋಡಣೆ
সরাসরি ডেটা  সংগঠন,ನೇರ ದತ್ತ  ಸಂಸ್ಥೆ
সরাসরি ডেটা সেট,ನೇರ ಡೇಟಾ ಸೆಟ್
সরাসরি ডিভাইস,ನೇರ ಸಾಧನ
সরাসরি ডিজিটাল  নিয়ন্ত্রণ,ನೇರ ಡಿಜಿಟಲ್  ನಿಯಂತ್ರಣ
সরাসরি দূরত্ব  ডায়ালিং,ನೇರ  ಡಯಲ್ ಮಾಡುವುದು
নির্দেশিত মরীচি  স্ক্যান,ನಿರ್ದೇಶಿತ ಕಿರಣ  ಸ್ಕ್ಯಾನ್
নির্দেশিত গ্রাফ,ನಿರ್ದೇಶಿತ ಗ್ರಾಫ್
নির্দেশিত স্ক্যান,ನಿರ್ದೇಶಿತ ಸ್ಕ್ಯಾನ್
ডাইরেক্ট-এন্ট্রি  টার্মিনাল,ನೇರ ಪ್ರವೇಶ  ಅಂತಿಮ
সরাসরি শ্রেণিবিন্যাস  নিয়ন্ত্রণ,ನೇರ ಕ್ರಮಾನುಗತ  ನಿಯಂತ್ರಣ
সরাসরি সন্নিবেশ  রুটিন,ನೇರ ಸೇರಿಸಿ  ವಾಡಿಕೆಯ
সরাসরি সন্নিবেশ  Subroutine,ನೇರ ಸೇರಿಸಿ  ಪ್ರವಾಹದ
সরাসরি নির্দেশ,ನೇರ ಸೂಚನೆ
দিকনির্দেশক কাপলার,ದಿಕ್ಕಿನ
নির্দেশ,ನಿರ್ದೇಶನ
ডাইরেক্ট কেইং  যন্ত্র,ನೇರ ಕೀಯರ್  ಸಾಧನ
সরাসরি স্মৃতি  অ্যাক্সেস,ನೇರ ಸ್ಮರಣೆ  ಪ್ರವೇಶ
সরাসরি সংখ্যা  নিয়ন্ত্রণ,ನೇರ ಸಂಖ್ಯಾತ್ಮಕ  ನಿಯಂತ್ರಣ
ডিরেক্টরি,ನಿರ್ದೇಶಕ
ডিরেক্টরি  সহায়তা ব্যুরো,ನಿರ್ದೇಶಕ  ಸಹಾಯ ಬ್ಯೂರೋ
ডিরেক্টরি  সহায়তা  অপারেটর,ನಿರ್ದೇಶಕ  ಸಹಾಯ  ನಿರ್ವಾಹಕ
ডিরেক্টরি ডিভাইস,ಡೈರೆಕ್ಟರಿ ಸಾಧನ
সরাসরি বাহ্যিক  ডায়ালিং,ನೇರ ಹೊರಕ್ಕೆ  ಡಯಲ್ ಮಾಡುವುದು
প্রত্যক্ষ শতাংশ,ನೇರ ಶೇಕಡಾವಾರು
সরাসরি পয়েন্ট  রিপিটার,ನೇರ ಬಿಂದು  ಪುನರಾವರ್ತಕ
সরাসরি সংক্রমণ  স্যাটেলাইট,ನೇರ ಪ್ರಸಾರ  ಉಪಗ್ರಹ
সরাসরি ভয়েস ইনপুট,ನೇರ ಧ್ವನಿ ಇನ್ಪುಟ್
অক্ষম মডিউল,ಅಂಗವಿಕಲ ಮಾಡ್ಯೂಲ್
অক্ষম সংকেত,ಸಿಗ್ನಲ್ ನಿಷ್ಕ್ರಿಯಗೊಳಿಸಲಾಗುತ್ತಿದೆ
একীকরণ,ಪ್ರತ್ಯೇಕಿಸಿಕೆ
ডিসসেম্বলার,ದೂರವಿರು
বিপর্যয় ডাম্প,ವಿಪತ್ತು
পৃথক ডেটা,ಪ್ರತ್ಯೇಕ ದತ್ತ
পৃথক ডিভাইস,ಪ್ರತ್ಯೇಕ ಸಾಧನ
বিচ্ছিন্ন ফুরিয়ার  রূপান্তর,ಪ್ರತ್ಯೇಕ  ರೂಪಾಂತರಿಸು
বিচ্ছিন্ন  প্রোগ্রামিং,ಪ್ರತ್ಯೇಕವಾದ  ಪ್ರೋಗ್ರಾಮಿಂಗ್
বিচ্ছিন্ন  প্রতিনিধিত্ব,ಪ್ರತ್ಯೇಕವಾದ  ನಿರೂಪಣೆ
বিচক্ষণ  হাইফেন,ವಿವೇಚನೆ  ಜಿಗಿತ
বিচক্ষণতা,ವಿವೇಚನೆ
বিচক্ষণতা  ত্রুটি,ವಿವೇಚನೆ  ದೋಷ
বৈষম্যমূলক  বিশ্লেষণ,ತಾರತಮ್ಯದ  ವಿಶ್ಲೇಷಣೆ
বৈষম্য  নির্দেশ,ತಾರತಮ್ಯ  ಸೂಚನಾ
বৈষম্যমূলক,ತಾರತಮ್ಯ
বিচ্ছিন্নতা,ಬೇರ್ಪಡಿಸುವಿಕೆ
ডিস্ক অ্যাক্সেস,ಡಿಸ್ಕ್ ಪ್ರವೇಶಿಸುವಿಕೆ
ডিস্ক ভিত্তিক,ಡಿಸ್ಕ್ ಮೂಲದ
ডিস্ক কন্ট্রোলার  কার্ড,ಡಿಸ್ಕ್ ನಿಯಂತ್ರಕ  ಚೀಟಿ
ডিস্কেট,ವೇಶ್ಯೆ
ডিস্কেট-ফর্ম্যাটেড  টেপ,ಡಿಸ್ಕಟ್ ರೂಪಿಸಿದ  ಟೇಪೆ
ডিস্কেট হার্ড গর্ত,ಡಿಸ್ಕೆಟ್ ಹಾರ್ಡ್ ರಂಧ್ರ
ডিসকেট স্টোরেজ,ಡಿಸ್ಕೆಟ್ ಸಂಗ್ರಹ
ডিসকেট স্টোরেজ  যন্ত্র,ಡಿಸ್ಕೆಟ್ ಸಂಗ್ರಹ  ಸಾಧನ
ডিস্ক ফাইল,ಡಿಸ್ಕ್ ಫೈಲ್
ডেটা  যোগাযোগ  ইন্টারফেস,ದತ್ತ  ಸಂವಹನ  ಅಂತರಸಂಪರ
ডিস্ক অপারেটিং  পদ্ধতি,ಡಿಸ್ಕ್ ಕಾರ್ಯಾಚರಣೆ  ವ್ಯವಸ್ಥೆ
ডিস্ক প্যাক,ಡಿಸ್ಕ್ ಪ್ಯಾಕ್
ডিস্ক সেক্টর,ಡಿಸ್ಕ್ ವಲಯ
ডিস্ক বাছাই,ಡಿಸ್ಕ್ ವಿಂಗಡಣೆ
ডিস্ক স্টোরেজ,ಡಿಸ್ಕ್ ಸಂಗ್ರಹ
ডিস্ক স্টোরেজ ডিভাইস,ಡಿಸ್ಕ್ ಶೇಖರಣಾ ಸಾಧನ
ডিস্ক স্টোরেজ  মডিউল,ಡಿಸ್ಕ್ ಸಂಗ್ರಹ  ಘಟಕ
ডিস্ক-টু-প্রিন্টার  ইউটিলিটি,ಡಿಸ್ಕ್-ಟು ಮುದ್ರಕ  ಉಪಯುಕ್ತತೆ
ডিস্ক ইউনিট,ಡಿಸ್ಕ್ ಘಟಕ
ডিস্ক ভলিউম,ಡಿಸ್ಕ್ ಪರಿಮಾಣ
প্রেরণ,ರವಾನೆ
প্রেরণকারী,ರವಾನೆದಾರ
প্রেরণ অঞ্চল,ರವಾನಿಸುವ ಪ್ರದೇಶ
প্রেরণ  অগ্রাধিকার,ರವಾನನೆ  ಆದ್ಯತೆ
ছত্রভঙ্গ  বুদ্ধি,ಚದುರಿಸಿದ  ಬುದ್ಧಿಶಕ್ತಿ
বিচ্ছুরণ,ಪ್ರಸರಣ
প্রদর্শন এবং  মুদ্রণ  ক্যালকুলেটর,ಪ್ರದರ್ಶನ ಮತ್ತು  ಮುದ್ರಣ  ಕ್ಯಾಲ್ಕುಲೇಟರ್
প্রদর্শন বৈশিষ্ট্য,ಗುಣಲಕ್ಷಣವನ್ನು ಪ್ರದರ್ಶಿಸಿ
প্রদর্শন  পটভূমি,ಪ್ರದರ್ಶನ  ಹಿನ್ನೆಲೆ
ক্যালকুলেটর প্রদর্শন করুন,ಪ್ರದರ್ಶನ ಕ್ಯಾಲ್ಕುಲೇಟರ್
প্রদর্শন কেন্দ্র,ಪ್ರದರ್ಶನ ಕೇಂದ್ರ
প্রদর্শন চরিত্র  জেনারেটর,ಪ್ರದರ್ಶನ ಅಕ್ಷರ  ಉತ್ಪಾದಕ
প্রদর্শন কলাম,ಪ್ರದರ್ಶನ ಕಾಲಮ್
প্রদর্শন কমান্ড,ಪ್ರದರ್ಶನ ಆಜ್ಞೆ
প্রদর্শন উপাদান,ಪ್ರದರ್ಶನ ಘಟಕ
কনসোল প্রদর্শন,ಪ್ರದರ್ಶನ ಕನ್ಸೋಲ್
প্রদর্শন চক্র,ಪ್ರದರ್ಶನ ಚಕ್ರ
চক্র সময় প্রদর্শন,ಪ್ರದರ್ಶನ ಚಕ್ರ ಸಮಯ
প্রদর্শনকারী যন্ত্র,ಪ್ರದರ್ಶನ ಸಾಧನ
ড্রাম প্রদর্শন,ಡ್ರಮ್ ಪ್ರದರ್ಶಿಸಿ
প্রদর্শন উপাদান,ಅಂಶ
প্রদর্শন ক্ষেত্র,ಪ್ರದರ್ಶನ ಕ್ಷೇತ್ರ
অগ্রভাগ প্রদর্শন,ಮುಂಭಾಗವನ್ನು ಪ್ರದರ್ಶಿಸಿ
প্রদর্শন ফ্রেম,ಪ್ರದರ್ಶನ ಚೌಕಟ್ಟು
প্রদর্শন গ্রুপ,ಪ್ರದರ್ಶನ ಗುಂಪು
চিত্র প্রদর্শন করুন,ಚಿತ್ರಣವನ್ನು ಪ್ರದರ್ಶಿಸಿ
প্রদর্শন লাইন,ಪ್ರದರ್ಶನ ರೇಖೆ
প্রদর্শন আদেশ,ಪ್ರದರ್ಶನ ಆದೇಶ
প্রদর্শন প্যানেল,ಪ್ರದರ್ಶನ ಫಲಕ
প্রদর্শন অবস্থান,ಪ್ರದರ್ಶನ ಸ್ಥಾನ
প্রদর্শন প্রক্রিয়াজাতকরণ  ইউনিট,ಪ್ರದರ್ಶನ ಸಂಸ್ಕರಣೆ  ಘಟಕ
প্রদর্শন পুনরুদ্ধার  নিয়ন্ত্রণ,ಪ್ರದರ್ಶನ ಮರುಪಡೆಯುವಿಕೆ  ನಿಯಂತ್ರಣ
বিভাগ প্রদর্শন,ಪ್ರದರ್ಶನ ವಿಭಾಗ
স্থান প্রদর্শন,ಸ್ಥಳವನ್ನು ಪ್ರದರ್ಶಿಸಿ
পৃষ্ঠতল প্রদর্শন,ಪ್ರದರ್ಶನ ಮೇಲ್ಮೈ
টার্মিনাল প্রদর্শন করুন,ಟರ್ಮಿನಲ್ ಪ್ರದರ್ಶನ
টিউব প্রদর্শন করুন,ಟ್ಯೂಬ್ ಪ್ರದರ್ಶಿಸಿ
