Gujarati,Kannada
સંજ્ codા,ಕೋಡಿಂಗ್
કોડિંગ ડીકોડિંગ તકનીક,ಕೋಡಿಂಗ್ ಡಿಕೋಡಿಂಗ್ ತಂತ್ರ
સંસાધન ભૂલ,ಕೋಡಿಂಗ್ ದೋಷ
સંહિતા દર,ಕಪ್ಪರೆ
સંજ્ codા તકનીક,ಕೋಡಿಂಗ್ ತಂತ್ರ
સમતોલ,ಗುಣಕ
જબરદસ્તી,ದಟ್ಟಣೆ
સુસંગત મોડ્યુલેશન,ಸುಸಂಬದ್ಧ ಮಾಡ್ಯುಲೇಷನ್
કોઇલ,ಸುರುಳಿ
સહયોગ,ಸಹಯೋಗ
આંચકો,ಕುಸಿತ
કલેક્ટર,ಸಂಗ್ರಾಹಕ
કલેક્ટર પ્રવાહ,ಸಂಗ್ರಾಹಕ
આધાર વાહકતા,ಮೂಲ ವಾಹಕತೆಗೆ ಸಂಗ್ರಾಹಕ
કલેક્ટક-આધાર-જંકશન,ಸಂಗ್ರಾಹಕ-ಬೇಸ್ ಜಂಕ್ಷನ್
રંગ,ಬಣ್ಣ
રંગીન વિશ્લેષક,ಬಣ್ಣ ವಿಶ್ಲೇಷಕ
રંગ,ಬಣ್ಣ ಸಮತೋಲನ
રંગમાટ,ಬಣ್ಣ ಬಡಿ
રંગસંધ,ಬಣ್ಣ ಚಾರ್ಟ್
સંયોજન,ಬಣ್ಣ ಸಂಯೋಜನೆ
રંગસંધ,ಬಣ್ಣ ಸ್ಥಿರ
રંગ નિયંત્રણ (ક્રોમ નિયંત્રણ),ಬಣ್ಣ ನಿಯಂತ್ರಣ (ಕ್ರೋಮ್ ನಿಯಂತ್ರಣ)
રંગબદ,ಬಣ್ಣ ಆಳ
રંગીન થાક,ಬಣ್ಣಗಳ ಆಯಾಸ
રંગસંધ,ಬಣ್ಣ ಫಿಲ್ಟರ್
કલર કિલર,ಬಣ್ಣ ಕೊಲೆಗಾರ ಸರ್ಕ್ಯೂಟ್
રંગસંધ,ಬಣ್ಣ ಕೈನೆಸ್ಕೋಪ್
કલર,ಬಣ್ಣ ಮಿಶ್ರಣ
દાણા,ಬಣ್ಣ ಮಾದರಿ
રંગ -ધારે તે,ಬಣ್ಣ ಗ್ರಹಿಕೆ
રંગીન ચિત્ર,ಬಣ್ಣ ಚಿತ್ರ ಪರದೆ
રંગભૂમિ,ಬಣ್ಣ ಸ್ಥಳ
રંગબેરંગી,ಬಣ್ಣ
રંગ તાપમાન,ಬಣ್ಣ ತಾಪಮಾನ
રંગ -પ્રસારણ,ಬಣ್ಣ ಹರಡುವಿಕೆ
રંગીન નળી,ಬಣ್ಣ ಕೊಳವೆ
રંગ,ಬಣ್ಣ
રંગહીન,ಬಣ್ಣರಹಿತ
સંયોજન,ಸಂಯೋಜನೆ
વારાફરતી,ಸಂಯೋಜಕ
સંયોજન પ્રક્રિયા,ಸಂಯೋಜನೆ ಪ್ರಕ್ರಿಯೆ
દહન,ದಹನ
આદેશ આપવો,ಸ ೦ ಧಿಗೆ
પ્રારંભ,ಪ್ರಾರಂಭಿಸು
વેપારી પ્રસારણ,ವಾಣಿಜ್ಯ ಪ್ರಸಾರ
વાણિજ્ય ટેલિવિઝન,ವಾಣಿಜ್ಯ ದೂರದರ್ಶನ
સામાન્ય કલેકટર સર્કિટ,ಸಾಮಾನ್ಯ ಸಂಗ್ರಾಹಕ ಸರ್ಕ್ಯೂಟ್
વાતચીત,ಸಂವಹನ
સંચાર ઉપગ્રહ,ಸಂವಹನ ಉಪಗ್ರಹ
સાર્વજનિક રેડિયો કેન્દ્ર,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
સામુદાયિક રેડિયો સ્ટેશન,ಸಮುದಾಯ ರೇಡಿಯೋ ಕೇಂದ್ರ
કોમ્પેક્ટ ડિસ્ક (સીડી),ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ (ಸಿಡಿ)
કોમ્પેક્ટ ડિસ્ક ખેલાડી,ಕಾಂಪ್ಯಾಕ್ಟ್ ಡಿಸ್ಕ್ ಪ್ಲೇಯರ್
સાન્ત્વન,ಗಡಿ
સરખામણી,ಸಂಕೋಚನ
સુસંગતતા,ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ
સુસંગત,ಹೊಂದಬಲ್ಲ
સંકલન કરનાર,ಕೊಲೆಗಡುಕ
પૂરક,ಪೂರ್ಯ
પૂરક ટ્રાંસિસ્ટર,ಪೂರಕ ಟ್ರಾನ್ಸಿಸ್ಟರ್
સંકુલ,ಸಂಕೀರ್ಣ ಅಲೆ
ઘટક,ಅಂಶ
સંયુક્ત,ಸಂಯೋಜಿತ
સંયુક્ત,ಸಂಯೋಜಿತ ಸರ್ಕ್ಯೂಟ್
સંયુક્ત ડિજિટલ,ಸಂಯೋಜಿತ ಡಿಜಿಟಲ್
સંયુક્ત રેડિયો આવર્તન સંકેત,ಸಂಯೋಜಿತ ರೇಡಿಯೋ ಆವರ್ತನ ಸಂಕೇತ
સંયુક્ત સંકેત,ಸಂಯೋಜಿತ ಸಂಕೇತ
સંયુક્ત વિડિઓ,ಸಂಯೋಜಿತ ವೀಡಿಯೊ
સંયુક્ત વિડિઓ સિગ્નલ,ಸಂಯೋಜಿತ ವೀಡಿಯೊ ಸಂಕೇತ
-નું જોડાણ,ಸಂಯೋಜನೆ
સંકુચિત ડેટા,ಸಂಕುಚಿತ ಡೇಟಾ
સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ,ಸಂಕುಚಿತ ಡಿಜಿಟಲೀಕರಣಗೊಂಡ ವೀಡಿಯೊ
સંકુચિત વિડિઓ,ಸಂಕುಚಿತ ವೀಡಿಯೊ
સંકોચન,ಸಂಕೋಚನ
સંકોચન કલા,ಸಂಕೋಚನ ಕಲಾಕೃತಿ
સંકોચન,ಸಂಕೋಚನ ಅಪಾಯ
સંકોચનની તકનીક,ಸಂಕೋಚನ ತಂತ್ರ
સંકુચિત,ಜೋಪಾನದವ
ગણતરી,ಲೆಕ್ಕಾಚಾರ
કોમ્પ્યુટર,ಕಂಪ್ಯೂಟರ್
કમ્પ્યુટર આધારિત મલ્ટિમીડિયા,ಕಂಪ್ಯೂಟರ್ ಆಧಾರಿತ ಮಲ್ಟಿಮೀಡಿಯಾ
કોમ્પ્યુટર પ્રોગ્રામીંગ,ಕಂಪ್ಯೂಟರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
કમ્પ્યુટર પ્રૌદ્યોગિકી,ಕಂಪ್ಯೂಟರ್ ತಂತ್ರಜ್ಞಾನ
અંતરાલ,ಕಾನ್ವೆಂಟ್ ಲೆನ್ಸ್
અંતરીલ અરીસો,ಕನ್ನಡಿ
છુપાવવું તે,ಮರೆತುಹೋಗುವುದು
કેન્દ્રિત,ಕೇಂದ್ರೀಕೃತವಾಗಿತ್ತು
એકાગ્રતા,ಏಕಾಗ್ರತೆ
કેન્દ્રિત લેન્સ,ಏಕಕೇಂದ್ರಕ ಮಸೂರ
કન્ડેન્સર માઇક્રોફોન,ಘನವಸ್ತಮೀನ
સંતુલનની શરત,ಸಮತೋಲನದ ಸ್ಥಿತಿ
ઉધાર,ಸಂಕುಚಿತಗೊಳಿಸುವುದು
વહન પ્રવાહ,ಕಂಡಕ್ಷನ್ ಕರೆಂಟ್
વાહકતા,ವಾಹಕತೆ
વ્યવસ્થાપક,ವಾಹಕಕ
ગોઠવણી,ಸಂರಚನೆ
જોડાણ,ಸಂಪರ್ಕ
જોડાણ,ಸಂಪರ್ಕೀಕರಣ
સંલગ્ન,ಸಂಪರ್ಕ
સુસંગતતા,ಸ್ಥಿರತೆ
એક સ્થિરતાપૂર્વક,ಸ್ಥಿರವಾಗಿ
ને આશ્વાસન આપવું,ಗಡಿ
સતત,ನಿರಂತರ
સતત કંપનવિસ્તાર,ಸ್ಥಿರ ವೈಶಾಲ್ಯ
માઇક્રોફોનનો સંપર્ક કરો,ಮೈಕ್ರೊಫೋನ್ ಸಂಪರ್ಕಿಸಿ
કન્ટેન ફોર્મેટ,ಕಂಟೇನರ್ ಸ್ವರೂಪ
દૂષણ,ಮಾಲಿನ್ಯ
સંતુષ્ટ,ಕಲೆ
સંલગ્ન,ನೆಮ್ಮದಿಯ
સતતપણું,ನಿರಂತರತೆ
સાતત્ય કેન્દ્ર,ನಿರಂತರ ಬೂತ್
સાતત્ય knાંકણ,ನಿರಂತರ ಗುಬ್ಬಿ
સતત,ನಿರಂತರ
સતત ચાપ,ನಿರಂತರ ಚಾಪ
સતત તરંગ,ನಿರಂತರ ಅಲೆ
સમોચ્ચ રેખા,ಬಾಹ್ಯರೇಖೆ
સમોચ્ચ યોજના,ಬಾಹ್ಯರೇಖೆಯ ಯೋಜನೆ
કરાર,ಒಪ್ಪಂದ
સંકોચન,ದೂಷಣೆ
વિપરીત ગુણોત્તર,ವ್ಯತಿರಿಕ್ತ ಅನುಪಾತ
નિયંત્રણ વર્તુળ,ನಿಯಂತ್ರಣ ವಿವರಣೆ
નિયંત્રણ વીજળી,ನಿಯಂತ್ರಿತ ವಿದ್ಯುದ್ವಾರ
અંકુશ,ನಿಯಂತ್ರಣ ಉಪಕರಣಗಳು
નિયંત્રણ ગ્રીસ,ನಿಯಂತ್ರಣ ಗ್ರಿಡ್
નિયંત્રણ રેખા,ನಿಯಂತ್ರಣ ಮಾರ್ಗ
કંટ્રોલ પેનલ,ನಿಯಂತ್ರಣಫಲಕ
નિયંત્રણ કક્ષ,ನಿಯಂತ್ರಣ ಕೊಠಡಿ
અંકુશ,ನಿಯಂತ್ರಣ ಮೇಜು
નિયંત્રણ ટાવર,ನಿಯಂತ್ರಣ ಗೋಪುರ
નિયંત્રક,ನಿಯಂತ್ರಕ
એકતરફી,ಒಮ್ಮುಖವಾಗುವಿಕೆ
એકતરતી લેન્સ,ಒಮ್ಮುಖ ಮಸೂರ
રૂપાંતર કરનાર,ವರ್ಗಾಯಿಸುವವನು
બહિર્મુખ લેન્સ,ಪೀನ ಮಸೂರ
માર્ગ,ಕಣ್ಗಾವಲು
સંકટ,ಕನ್ವಲ್ಯೂಷನ್ ಕೋಡೆಡ್
મરણોત્તર,ಕನ್ವಿಲ್ಯೂಶನಲ್ ಇಂಟರ್ಲೀವ್
મંતવ્ય,ಕನ್ವಿರಚಲ್ ಇಂಟರ್ಲೀವಿಂಗ್
કૂકી,ಕುಕೀ
કૂકીટર,ಕನ್ನಡಿಯ
કોપરો,ನಿಷೇಧಕ
દોરી,ಹಗ್ಗ
કોથળી,ಕರೋನ
કોરોના -વિસર્જન,ಕರೋನ
સંબંધ,ಪರಸ್ಪರ
કોસિન ઘટક,ಕಾಸಿನ್ ಘಟಕ
કોસિન તરંગ,ಕಾಸಿನ್ ತರಂಗ
બ્રહ્માંડિક અવાજ,ಕಾಸ್ಮಿಕ್ ಶಬ್ದ
કાઉન્ટર,ಪ್ರತಿಕೂಲತೆ
પ્રતિવિશેષ,ಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
જોડીદાર,ಕಪಾಟು
જોડાણ,ಜೋಡಣೆ
જોડાણ કરનાર,ಕಪ್ಲಿಂಗ್ ಕಂಡೆನ್ಸರ್
જોડાણ નેટવર્ક,ಜೋಡಣೆ ನೆಟ್‌ವರ್ಕ್
સંલગ્ન પ્રતિકાર,ಜೋಡಣೆ ಪ್ರತಿರೋಧ
સહ સંયોજક બંધન,ಕೋವೆಲನ್ಸಿಯ ಬಂಡಿ
કવરેજ,ವ್ಯಾಪ್ತಿ
ભડકો,ಅಪಘಾತ
વિવેચક,ವಿಮರ್ಶಕರ ತಂಡ
નિર્ણાયક શરત,ವಿಮರ್ಶೆ
વિવેચક,ವಿಮರ್ಶಾತ್ಮಕ ಜೋಡಣೆ
વિવેચક આવર્તન,ನಿರ್ಣಾಯಕ ಆವರ್ತನ
નિર્ણાયક પરિમાણ,ವಿಮರ್ಶಾತ್ಮಕ ನಿಯತಾಂಕ
મગરો,ಮೊಸಳೆ ಕ್ಲಿಪ್
ફાલ,ಅಡ್ಡ ಮರೆಯಾಗುತ್ತಿರುವ
Crossલટ -મોડ્યુલેશન,ಅಡ್ಡಕತ್ತು
આતુરતા,ಅಡ್ಡ ಮಾತುಕತೆ
ક્રોસફેક,ಅಡ್ಡನಡು
ભંડાર,ಕ್ರಿಪ್ಟೋಗ್ರಫಿ
ક્રિસ્ટલ,ಸ್ಫಟಿಕ
ક્રિસ્ટલ ફિલ્ટર,ಸ್ಫಟಿಕ ಫಿಲ್ಟರ್
સંકેત,ಸೂಚನೆ
કયડ -નિશાન,ಕ್ಯೂ ಗುರುತುಗಳು
ક્વોરી ઉપકરણ,ಕ್ಯೂಯಿಂಗ್ ಸಾಧನ
પ્રવાહ,ಪ್ರಸ್ತುತ
વર્તમાન મીટર,ಪ್ರಸ್ತುತ ಮೀಟರ್
વર્તમાન ટ્રાન્સફોર્મર,ಪ್ರಸ್ತುತ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್
શબ,ಕರ್ಸರ್
વળાંક,ಉರುಳು
આવર્તન બંધ કરવું,ಆವರ್ತನವನ್ನು ಕತ್ತರಿಸಿ
કટર,ಕಟ್ಟುವವನು
કોયરો,ಸೈಬರ್ ಕೆಫೆ
સાયબર સુરક્ષા,ಸೈಬರ್ ಭದ್ರತೆ
કોયરાની જગ્યા,ಸೈಬರ್ ಜಾಗ
ચક્ર,ಚಕ್ರ
સાધનસંપત્તિ,ಆವರ್ತಕ
ડીસી. ઘટક,ಡಿಸಿ. ಅಂಶ
ડીસી. પ્લેટની વીજળી,ಡಿಸಿ. ತಟ್ಟೆಯ ಶಕ್ತಿ
ડીસી. પુન: સ્થાપન,ಡಿಸಿ. ಪುನಃಸ್ಥಾಪನೆ
વિધ્વંસ,ಡಯೋಡೆ
ભીનાશ,ತೇವಗೊಳಿಸುವ
અંધારું,ಕತ್ತಲೆ
માહિતી,ದತ್ತ
માહિતી પ્રસારણ,ದತ್ತಾಂಶ ಪ್ರಸಾರ
આધારપ્રણી,ದತ್ತಾಂಶ ಸಂಕೋಚನ
માહિતી શારકામ,ದತ್ತಾಂಶ ಕೊರೆಯುವ
આધાર -એન્ક્રિપ્શન,ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ
આધારપત્રક,ದತ್ತಾಂಶಗಳು
આધાર -નિયંત્રણ,ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ
માહિતી ખાણકામ,ದತ್ತಾಂಶ ಗಣಿಗಾರಿಕೆ
આંકડા,ಮಾಹಿತಿ ಸಂಸ್ಕರಣೆ
ડેટા પ્રોસેસર,ದತ್ತಾಂಶ ಸಂಸ್ಕಾರಕ
ડેટા ઘટાડ્યો બીટ સિસ્ટમ,ಡೇಟಾ ಕಡಿಮೆಯಾಗಿದೆ ಬಿಟ್ ಸಿಸ್ಟಮ್
માહિતી સેવા,ದತ್ತಾಂಶ ಸೇವೆ
આધાર સામગ્રી,ಮಾಹಿತಿಯ ಕಾಗದ
માહિતી સંગ્રાહક,ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ
આંકડા,ದತ್ತಾಂಶಗಳು
આંકડાકીય પરિવર્તન,ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ
આંકડા,ದತ್ತಾಂಶ ಪ್ರಸಾರ
ડેટાબેઝ,ದತ್ತಸಂಚಯ
ઓળખપત્ર,ದತ್ತಸೇಂದ್ರಿ
ડબ્બા,ದಟ್ಗ್ರಾಮ್
ડી.બી. મીટર,ಡಿಬಿ ಮೀಟರ್
મડાગાંઠ,ಭೀಕರ ಗಾಳಿ
મૃત શોર્ટ સર્કિટ,ಸತ್ತ ಶಾರ್ಟ್ ಸರ್ಕ್ಯೂಟ್
મૃત સ્થળ,ಜಡ ಸ್ಥಾನ
મડાગાંઠ,ಅಸ್ತವ್ಯಸ್ತತೆ
ડીબગ કાર્યક્રમ,ಡೀಬಗ್ ಕಾರ್ಯಕ್ರಮ
ઉઘાડું,ಡೀಗಗ್ ಮಾಡುವುದು
અવાજનો સડો,ಧ್ವನಿಯ ಕೊಳೆತ
ડેસિબેલ (ડીબી),ಡೆಸಿಬೆಲ್ (ಡಿಬಿ)
દશાંશ,ದಶಮಾನ
દશાંશ સંહિતા,ದಶಮಾಂಶ ಸಂಕೇತ
દશાંશ,ದಶಮಾಂಶ ಅಂಕಿಯ
સ્પષ્ટીકરણ,ಅರ್ಥಚಕರ್ಯ
ડીકોડર,ಡಿಕೋಡರ್
ડીકોડિંગ,ಡಿಕೋಡಿಂಗ್
ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ,ಡಿಜಿಟಲ್ ಪ್ರಸರಣದಲ್ಲಿ ಡಿಕೋಡಿಂಗ್
વિઘટન,ತಗ್ಗಿಸು
શોક,ಡಕ್ಯುಲಿಂಗ
ડિક્યુપલિંગ સર્કિટ,ಸರ್ಕ್ಯೂಟ್
ડિક્યુપલિંગ નેટવર્ક,ಡಿಕೌಪ್ಲಿಂಗ್ ನೆಟ್‌ವರ್ಕ್
ડિક્રિપેશન,ನಿರ್ಣಾಯಕತೆ
સમર્પિત રેખા,ಸಮರ್ಪಿತ ಸಾಲು
દાદર,ಕಬ್ಬಿಣದ
દહન,ಒತ್ತು
ચૂક,ಗಡಿಬಿಡಿ
ગુણવત્તામાં ખામી,ಗುಣಮಟ್ಟದಲ್ಲಿ ದೋಷ
ખામીયુક્ત,ದೋಷಯುಕ್ತ
ખામીયુક્ત એકમ,ದೋಷಯುಕ್ತ ಘಟಕ
વ્યાખ્યા,ವಿವರಣೆ
સુશોભન,ತಿರುಗುವಿಕೆ
શૃય,ವಿರೂಪ
અવકાશ,ವಿರೂಪಗೊಳಿಸುವಿಕೆ
કોઇલ,ಡಿ-ಗೇಸಿಂಗ್ ಕಾಯಿಲ್
પ્રમાણ,ಪದ
દખલ,ಅಂತರ್ವರ್ಧಕ
વિલંબ -રેખા,ವಿಳಂಬ ರೇಖೆ
વિલંબ સમય,ವಿಳಂಬ ಸಮಯ
વિલંબિત ફ્રેમ મેમરી,ವಿಳಂಬವಾದ ಫ್ರೇಮ್ ಮೆಮೊರಿ
વિલંબિત સ્કેનીંગ,ವಿಳಂಬವಾದ ಸ್ಕ್ಯಾನಿಂಗ್
વિલંબિત સુમેળ સંકેત,ವಿಳಂಬ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್
ડિલિવરી,ವಿತರಣೆ
વિતરણ પદ્ધતિ,ವಿತರಣಾ ವ್ಯವಸ್ಥೆ
નશાખોરી,ಅಪಹರಣ
નામંજૂર કરનાર કાર્ડ,ಡಿಮೋಡ್ಯುಲೇಟರ್ ಕಾರ್ಡ್
બેભાન વ્યક્તિ,ಕಸಾಯಿಖಾನೆ
ક્ષેત્રની .ંડાઈ,ಕ್ಷೇತ್ರದ ಆಳ
ઉતરતું,ಅವರೋಹಣ
નિયમાની વિશિષ્ટતા,ವಿನ್ಯಾಸ ವಿವರಣೆ
ડેસ્કટ .પ,ಮೇಜಿನ
તપાસ -ઉત્પાદન,ಪತ್ತೆಕಾರಕ ಉತ್ಪಾದನೆ
વિચલનો,ವಿಚಲನ
સાધન,ಸಾಧನ
ઉપકારની ચાલક,ಸಾಧನ ಚಾಲಕ
રોગનિવાર,ರೋಗ
ચિત્ર,ರೇಖಾಚಿತ್ರ
સંવાદ ટ્રેક,ಸಂವಾದ ಟ್ರ್ಯಾಕ್
વ્યતાના,ವ್ಯಾಸದ ಕ್ರಮ
હીરાની સ્ટાઇલસ,ವಜ್ರದ ಸ್ಟೈಲಸ್
પાટા,ವೇಷಭೂಷಣ
ડાયફ્ર ra મેટિક શોષક,ಡಯಾಫ್ರಾಗ್ಮ್ಯಾಟಿಕ್ ಅಬ್ಸಾರ್ಬರ್
અલગ -અલગ વાત,ದ್ವಂದ್ವ ಬಾಂಧವ್ಯ
શિખાઉ,ಅಂಧನ
ડાઇલેક્ટ્રિક બ્રેક- ડાઉન,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ಬ್ರೇಕ್- ಡೌನ್
ડાઇલેક્ટ્રિક નુકસાન,ಡೈಎಲೆಕ್ಟ್ರಿಕ್ ನಷ್ಟ
તફાવત આવર્તન,ವ್ಯತ್ಯಾಸ ಆವರ್ತನ
તફાવત આવર્તન વિકૃતિ (ડીએફડી),ವ್ಯತ್ಯಾಸ ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ (ಡಿಎಫ್‌ಡಿ)
ફરક,ವ್ಯತ್ಯಾಸ ಸ್ವರ
વિભેદક એમ્પ્લીફાયર,ಭೇದಾತ್ಮಕ ವರ್ಧಕ
પરિબળ,ಸಂಧಿಸುವಿಕೆ
વિસારક,ಹರಡುವವನು
અંક,ಅಂಕ
ડિજિટલ,ಒಂದು ಬಗೆಯ
ડિજિટલ આર્ટિફેક્ટ,ಅಂಕಿ
ડિજિટલ audio ડિઓ,ಡಿಪಾರ್ಟಿ
ડિજિટલ audio ડિઓ ફિલ્ટર,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಫಿಲ್ಟರ್
ડિજિટલ audio ડિઓ વર્ક સ્ટેશન,ಡಿಜಿಟಲ್ ಆಡಿಯೊ ಕಾರ್ಯ ಕೇಂದ್ರ
ડીજીટલ કેમેરા,ಡಿಜಿಟಲ್ ಕ್ಯಾಮರಾ
ડિજિટલ કમ્પ્યુટર,ಅಭಿವೃದ್ಧಿ ಕಂಪ್ಯೂಟರ್
ડિજિટલ ડેટા,ಅಂಕಿ
ડિજિટલ સંપાદન,ಅಂಕಿ ಸಂಪಾದನೆ
ડિજિટિહાઇટર,ಡಿಫೀಟರ್
ડિજિટલ ફિલ્ટર,ಡಿಜಿಟಲ್ ಫಿಲ್ಟರ್
ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર,ಡಿಜಿಟಲ್ ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಜರ್
ડિજિટલ હેરિટેજ,ಡಿಜಿಟಲ್ ಪರಂಪರೆ
ડિજિટલ છબી,ಡಿಫೆನಿಸ್ಟ್‌ ಚಿತ್ರ
ડિજિટલ ગ્રંથાલય,ಡಿಜಿಟಲ್ ಗ್ರಂಥಾಲಯ
ડિજિટલ મીટર,ಅಂಕಿ ಮಾಪಕ
ડિજિટલ મોડ્યુલેશન,ಲಿಪ್ಯೋನ್ಯುಲೇಷನ್
ડિજિટલ મલ્ટીપ્લેક્સ,ಡಿಫೀಸು
ડિજિટલ નેટવર્ક,ಅಂಕಿ
Digitalપચારિક outputપટી,ಡಿಜಿಟಲ್ ಉತ್ಪಾದನೆ
ડિજિટલ પ્લેબેક,ಡಿಫೀಸು
ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ),ಡಿಜಿಟಲ್ ರೇಡಿಯೋ ಮೊಂಡಿಯಾಲ್ (ಡಿಆರ್ಎಂ)
ડિજિટલ રેકોર્ડિંગ,ಅಂಕಿ -ರೆಕಾರ್ಡಿಂಗ್
ડિજિટલ ક્રાંતિ,ಡಿಜಿಟಲ್ ಕ್ರಾಂತಿ
ડિજિટલ સંકેત,ಡಿಫಾರ್ಮ್
ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી),ಡಿಜಿಟಲ್ ಸಿಗ್ನಲ್ ಸಂಸ್ಕರಣೆ (ಡಿಎಸ್ಪಿ)
ડિજિટલ સહી,ಡಿಜಿಟಲ್ ಸಹಿ
ડિજિટલ પ્રૌદ્યોગિકી,ಡಿಜಿಟಲ್ ತಂತ್ರಜ್ಞಾನ
ડિજિટલથી એનાલોગ કન્વર્ટર,ಡಿಜಿಟಲ್ ಟು ಅನಲಾಗ್ ಪರಿವರ್ತಕ
ડિજિટલ વિડિઓ,ಅಂಕಿ
ડિજિટલ વોલ્ટમીટર,ಡಿಫೀಸು
વિભાજન,ಡಿಪಾಂಡೀಕರಣ
અંશે,ಡಿಜೈಟಲೀಕರಣ
ડિજિટાઇઝ્ડ વિડિઓ,ಡಿಜಿಟಲೀಕರಣಗೊಳಿಸಿದ ವೀಡಿಯೊ
સિધ્ધાંત,ಡಿಜೀಜರ್
ઝાંખું,ಮಂದ
પરિમાણ,ಆಯಾಮ
ઝાંખું,.
પશુ -વ્યવસ્થા,ಡಯೀಡೆ
ડૂબકી મારવી,ಮುಳುಗಿಸು
દ્વિપક્ષી,ಸಜ್ಜು
દ્વિધ્રુવ,ದ್ವಿಧ್ರುವಿ ಆಂಟೆನಾ
પ્રત્યક્ષ પ્રસારણ,ನೇರ ಪ್ರಸಾರ
ડાયરેક્ટ વર્તમાન (ડી સી),ನೇರ ಪ್ರವಾಹ (ಡಿ ಸಿ)
સીધું પસંદ કરવું,ನೇರ ಪಿಕ್ ಅಪ್
પ્રત્યક્ષ વાંચન સાધન,ನೇರ ಓದುವ ಸಾಧನ
પ્રત્યક્ષ રેકોર્ડિંગ,ನೇರ ರೆಕಾರ್ಡಿಂಗ್
દિશાત્મક એન્ટેના,ದಿಕ್ಕಿನ ಆಂಟೆನಾ
દિશાત્મક દંપતી,ದಿಕ್ಕಿನ
દિશાત્મક માઇક્રોફોન,ದಿಕ್ಕಿನ ಮೈಕ್ರೋಫೋನ್
ઉદ્ધતા,ನಿರ್ದೇಶನ
ડિરેક્ટરી,ನಿರ್ದೇಶಕ
અપંગ કરવું,ನಿಷ್ಪಲಿತಿ
છટણી,ಡಿಸ್ಕ್ ಆಂಟೆನಾ
ડિસ્ક આધારિત સંગ્રહ,ಡಿಸ್ಕ್ ಆಧಾರಿತ ಸಂಗ್ರಹಣೆ
અંધકારમય,ಪ್ರತ್ಯೇಕವಾದ
ઝૂંપડી,ಕೊರೆ
ડિસ્ક ડ્રાઇવ,ಡಿಸ್ಕ್ ಡ್ರೈವ್
છળ,ಡಿಸ್ಕ್ ಕೋಟ
વિઘટન,ವೇಶ್ಯೆ
વિઘટન,ಸ್ಥಳಾಂತರಿಸುವುದು
વિક્ષેપ,ಪ್ರಸರಣ
વિસ્થાપન,ಸ್ಥಳಾಂತರ
પ્રદર્શન,ಪ್ರದರ್ಶನ
પ્રદર્શન એકમ (કન્સોલ),ಪ್ರದರ್ಶನ ಘಟಕ (ಕನ್ಸೋಲ್)
અપરાધ,ಹರಡುವುದು
જુસ્સો,ಅಪಶ್ರುತನ
નિસ્યંદિત પાણી,ಭಟ್ಟಿ ಇಳಿಸಿದ ನೀರು
વિકૃતિ,ಅಸ್ಪಷ್ಟತೆ
વિતરણ,ವಿತರಣೆ
વિતરણ એમ્પંતક,ವಿತರಣಾ ವರ್ಧಕ
ભાગ,ವಿಭಾಗ
ભાજક,ವಿಭಜಕ
દસ્તાવેજ,ದಾಖಲೆಗಳು
ડોલ્બી,ಡಾಲ್ಬಿ ಡಿಜಿಟಲ್
ક્ષેત્ર,ರೂಪ
ક્ષેત્રમાં,ಡೊಮೇನ್ ನಿಯಂತ್ರಕ
ધૂમ્રપાનની અસર,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ડબલ ધ્રુવ (દ્વિધ્રુવી),ಡಬಲ್ ಧ್ರುವ (ದ್ವಿಧ್ರುವಿ)
ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ,ಡಬಲ್ ಪೋಲ್ ಸಿಂಗಲ್ ಥ್ರೋ ಸ್ವಿಚ್
બે બાજુવાળી ડિસ્ક,ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್
બેવડું,ದ್ವಾರಪಾಲಕ
નીચે આવવાનું તરંગ,ಕೆಳಗೆ ಬರುವ ತರಂಗ
નીચેનો પ્રવાહ,ಕೆಳಗಡೆ
ડાઉનલિંક,ಕೆಳಕ್ಕೆ ಇಳಿಸು
ડાઉનલોડ કરવું,ಡೌನ್‌ಲೋಡ್
