Gujarati,Marathi
અવરોધિત પાત્રને અવગણો (= અવરોધિત કરો  પાત્ર),ब्लॉक दुर्लक्ष करा वर्ण (= ब्लॉक रद्द करा)  वर्ण)
અવરોધવું,अवरोधित करणे
અવરોધકારક પરિબળ,ब्लॉकिंग फॅक्टर
રેકોર્ડ્સને અવરોધિત કરવું (= રેકોર્ડ્સનું જૂથ),रेकॉर्ड अवरोधित करणे (= रेकॉर्डचे गटबद्ध करणे)
અવરોધ,ब्लॉक लांबी
અવરોધ,ब्लॉक यादी
અવરોધ,ब्लॉक चळवळ
અવરોધ મલ્ટિપ્લેક્સર ચેનલ,ब्लॉक मल्टीप्लेक्सर चॅनेल
મલ્ટિપ્લેક્સર મોડને અવરોધિત કરો,ब्लॉक मल्टीप्लेक्सर मोड
અવરોધ પદ્ધતિ,पॅरिटी सिस्टम ब्लॉक करा
અવરોધનો ઉપસર્ગ,ब्लॉक उपसर्ग
અવરોધ,ब्लॉक रेकॉर्ड
અવરોધ,ब्लॉक विभक्त
અવરોધ,ब्लॉक विभाजन
અવરોધ,ब्लॉक आकार
અવરોધ,ब्लॉक क्रमवारी
અવરોધનું માળખું,ब्लॉक रचना
રોકેલી માળખાગત ભાષા,संरचित भाषा ब्लॉक करा
બ્લોક સુમેળ,ब्लॉक सिंक्रोनाइझेशन
અવરોધ -તબદીલી,ब्लॉक ट्रान्सफर
અવરોધ -તબદીલી કાર્ય,ब्लॉक ट्रान्सफर फंक्शन
ફૂંકવું,फटका
પટકવું,परत उडवा
વધી રહેલું,शिट्टी
વાદળી રંગનો કાર્યક્રમ,निळा रिबन प्रोग्राम
હિંમતવાન ચહેરો,ठळक चेहरा
પુસ્તક,पुस्तक
પુસ્તક સંદેશ,पुस्तक संदेश
ભૌતિક પૂરક,बुलियन पूरक
જોડાયેલ,बुलियन कनेक्टिव्ह
બુલિયન ડેટા પ્રકાર,बुलियन डेटा प्रकार
ફોજત કાર્ય,बुलियन फंक्शन
રાંતિકરણ કામગીરી,बुलियन ऑपरेशन
રસ્તાનો operationપસી,बुलियन ऑपरेशन टेबल
ફોલ્લીન ઓપરેટર,बुलियन ऑपरेटर
તોપ,बूटलेग प्रोग्राम
બૂટ લોડર,बूट स्ट्रॅप लोडर
બૂટ સ્ટ્રેપ મેમરી,बूट स्ट्रॅप मेमरी
બંધબેસતી પટ્ટી,बूट स्ट्रॅपिंग
બુટ સ્ટ્રેપિંગ એનાલોગ કમ્પ્યુટર,बूट स्ट्रॅपिंग एनालॉग संगणक
બુટ સ્ટ્રેપિંગ ભાષા પ્રોસેસર,बूट स्ट्रॅपिंग भाषा प्रोसेसर
ઉધાર,कर्ज घ्या
અંકિત અંક,कर्ज घ्या
પણ,संचार
હાર્વે ઓપરેશન,संचालन
બોટમ-અપ પદ્ધતિ (= ઘટાડો પદ્ધતિ),तळ-अप पद्धत (= कपात पद्धत)
Ingતરતું,बाउन्सिंग
બંધાયેલું,बंधनकारक
હદ,सीमा
સીમા -ગોઠવણી,सीमा संरेखन
સીમા -કસોટી,सीमा चाचणी
વ્યસ્ત સમય બાઉન્ડિંગ,व्यस्त तास बाउंडिंग
હંગામો પત્રક,सीमा नोंदणी
શાખા,शाखा
શાખા અને બાઉન્ડ પદ્ધતિ,शाखा आणि बाउंड पद्धत
શાખા કેબલ,शाखा केबल
શાખા,शाखा
શાખા -નેટવર્ક,शाखा नेटवर्क
શાખા સૂચના,शाखा सूचना
શાખાબિંદુ,शाखा बिंदू
શાખા પ્રક્રિયા,शाखा प्रक्रिया
શાખાખાં,शाखा टेबल
તૂટી પડવી,ब्रेक
તોડવાની ચાવી,ब्रेक की
વિરામ બિંદુ,ब्रेक पॉईंट
વિરામ બિંદુ અટક,ब्रेक पॉईंट हॉल्ट
વિરામ બિંદુ સૂચના,ब्रेक पॉईंट सूचना
વિરામ બિંદુ સ્વીચ,ब्रेक पॉईंट स्विच
વિરામ ક્રમ,ब्रेक सीक्वेन्स
તામસી નળ,ब्रिज टॅप
પુષ્પકોણ,ब्रिजवेअर
શરાબ,ब्रिजिंग
તેજ ગુણોત્તર,ब्राइटनेस रेशो
વ્યાપક બેન્ડ,ब्रॉड बँड
પ્રસારણ -પદ્ધતિ,प्रसारण मोड
ઉપગ્રહ,प्रसारण उपग्रह
બ્રસેલ વર્ગીકરણ પદ્ધતિ,ब्रुसेल्स वर्गीकरण प्रणाली
ઘાતકી શક્તિ અભિગમ,क्रूर-शक्ती दृष्टीकोन
બીક-વૃક્ષ,बी-ट्री
બબલ મેમરી,बबल मेमरी
બબલ,बबल क्रमवारी
ડોલવું,बादली
બફર,बफर
બફર ચેરી,बफर चॅनेल
બફર એમ્પ્લીફાયર,बफरर्ड एम्पलीफायर
બફર્ડ કમ્પ્યુટર,बफर संगणक
બફરડ,बफर डिव्हाइस
બફર ઇનપુટ,बफर इनपुट
બફર કરેલું સંદેશ,बफर संदेश
ધક્કો,बफरिंग
બફર I/O ઉપકરણ,बफर I/O डिव्हाइस
બફરનું સંચાલન,बफर व्यवस्थापन
બફર આઉટપુટ,बफर आउटपुट
બફર પેડ પાત્ર,बफर पॅड वर्ण
બફર પૂલ,बफर पूल
બફર પૂલિંગ,बफर पूलिंग
બફર રજિસ્ટર,बफर रजिस्टर
બફર સંગ્રહ,बफर स्टोरेज
બફર ભંડાર,बफर स्टोअर
કણ,किडा
ખડતલ,बग्गी
વિધેય,अंगभूत कार्य
બાંધકામ કાર્યપદ્ધતિ,अंगभूत प्रक्रिया
વિસ્ફોટ,ब्रेस्ट मोड
વિસ્ફોટ,ब्रेस्ट ट्रान्समिशन
બસ,बस
બસ બાર,बस बार
બસ નિયંત્રક,बस नियंत्रक
બસ ચાલક,बस चालक
બસ વધારનાર,बस विस्तारक
વ્યાપાર -પ્રક્રિયા,व्यवसाय डेटा प्रक्रिया
ધંધાકીય માહિતી પદ્ધતિ,व्यवसाय माहिती प्रणाली
ધંધાનું યંત્ર,व्यवसाय मशीन
ધંધાનું મશીન -ક્લોકિંગ,व्यवसाय मशीन क्लॉकिंग
ધંધાકીય આયોજન ભાષા,व्यवसाय नियोजन भाषा
ધંધાકીય સેવા,व्यवसाय सेवा
બસ,बसबॅक
સમાપ્તિ,बस समाप्ती
બસનો વેર,बस वेअर
બસ,बस वायर
વ્યસ્ત સમય,व्यस्त तास
વ્યસ્ત સિધ્ધાંત,व्यस्त सिग्नल
વ્યસ્ત સ્વર,व्यस्त टोन
બાયપાસ કાર્યપદ્ધતિ,बायपास प्रक्रिया
પાટપાથ,उप -उत्पादन
પહાડ,बाइट
બાઇટ હેરાફેરી,बाइट मॅनिपुलेशन
બોટ્ટ મોડ,बाइट मोड
મલ્ટિપ્લેક્સર ચેનલ,बाइट मल्टीप्लेक्सर चॅनेल
બાઇટ મલ્ટિપ્લેક્સર મોડ,बाइट मल्टीप्लेक्सर मोड
ગુણાકાર,बाइट मल्टीप्लेक्सिंग
કેબલ,केबल
કેબલ,केबल कास्टिंग
કેબલ ટેલિવિઝન સેવા,केबल टेलिव्हिजन सेवा
તામસી,केबल वॉल्ट
કળશ,कॅशे
કેશ કેશ મેમરી,कॅशे-कॅशे मेमरी
ગણતરી,गणना
ગણતરી પંચ,गणना पंच
ગણક,कॅल्क्युलेटर
ગણતરીકાર,कॅल्क्युलेटर चिप
બીજગણિત તર્ક સાથેની ગણતરી,बीजगणित लॉजिकसह कॅल्क्युलेटर
અંકગણિત તર્ક સાથે કેલ્ક્યુલેટર,अंकगणित लॉजिकसह कॅल्क्युलेटर
પ્રોગ્રામેબિલિટી વિના ગણતરી,प्रोग्रामबिलिटीशिवाय कॅल्क्युलेटर
પ્રોગ્રામિબિલિટી સાથેની ગણતરી,प्रोग्रामबिलिटीसह कॅल्क्युलेटर
વિવિધતા,भिन्नतेचे कॅल्क्युलस
ઉઠાવવું,कॉल
સંદર્ભ દ્વારા ક call લ કરવો,संदर्भानुसार कॉल करा
મૂલ્યથી ક call લ કરો,व्हॅल्यूद्वारे कॉल करा
દિગ્દર્શન કોડ ક .લ કરો,कॉल डायरेक्टिंग कोड
સંસ્થા,कॉल आस्थापना
ક call લ ફોરવર્ડિંગ,कॉल अग्रेषित
સુલેખનકાર,कॅलिग्राफिक प्लॉटर
ક callingપન,कॉलिंग
દલીલ,कॉलिंग युक्तिवाद
કાર્યક્રમ,कॉलिंग प्रोग्राम
ક callingનલ -ક્રમ,कॉलिंग क्रम
ક calling લ કરીને સબપ્રોગ્રામ,कॉलिंग सबप्रोग्राम
ક call લ નંબર,कॉल नंबर
ક call લ પ્રોસેસર,कॉल प्रोसेसर
પ્રગતિ સિગ્નલ ક .લ કરો,कॉल प्रगती सिग्नल
ક callલ સ્ટોર,कॉल स्टोअर
કોલ પ્રતીક્ષા માં છે,कॉल प्रतीक्षा करा
રદ કરવું,रद्द करा
રદ કરવું,वर्ण रद्द करा
રદ કરો,की रद्द करा
તૈયાર ફકરો,कॅन केलेला परिच्छेद
તૈયાર સોફ્ટવેર,कॅन केलेला सॉफ्टवेअर
ગ્રામીણ પે generation ી,कॅनॉनिक पिढी
મૂડી -સંગ્રહ,कॅपेसिटर स्टोरेज
શક્તિ,क्षमता
એક જાતનો છોડ,कॅपस्टन
પકડવું,कॅप्चर
પ cardપન,कार्ड
કાર્ડ પાંજરા,कार्ड पिंजरा
કાર્ડ ચેસિસ,कार्ड चेसिस
કાર્ડ તપાસ,कार्ड तपासणी
કાર્ડ સંહિતા,कार्ड कोड
કાર્ડ -સ્તંભ,कार्ड कॉलम
કાર્ડ,कार्ड चक्र
કાર્ડ તૂતક,कार्ड डेक
કાર્ડ ભૂલ ચકાસણી,कार्ड त्रुटी तपासणी
કાર્ડ મેદાન,कार्ड फील्ड
કાર્ડ ફાઇલ,कार्ड फाइल
કાર્ડ -ફોર્મ,कार्ड फॉर्म
કાર્ડ ફોર્મેટ,कार्ड स्वरूप
કાર્ડ હ opper પર,कार्ड हॉपर
કાર્ડ,कार्ड प्रतिमा
પત્રકાર,कार्ड इनपुट
કાર્ડ જામ,कार्ड जाम
કાર્ડ લોડર,कार्ड लोडर
પેકર,कार्ड पॅक
કાર્ડ -પાથ,कार्ड पथ
કાર્ડ પ્રોગ્રામ કરેલ કેલ્ક્યુલેટર,कार्ड प्रोग्राम केलेले कॅल्क्युलेटर
કાર્ડ -પ્રોગ્રામ કમ્પ્યુટર,कार्ड प्रोग्राम केलेले संगणक
કાર્ડની પંચ,कार्ड पंच
કાર્ડ પંચીંગ તકનીક,कार्ड पंचिंग तंत्र
કાર્ડ રીડર,कार्ड रीडर
કાર્ડ પ્રજનન કરનાર,कार्ड पुनरुत्पादक
કાર્ડ હરોળ,कार्ड पंक्ती
કાર્ડનો સમૂહ,कार्ड सेट
કાર્ડ સોર્ટર,कार्ड सॉर्टर
કાર્ડ સ્ટackક બનાવનાર,कार्ड स्टॅकर
કાર્ડ,कार्ड स्टोरेज
કાર્ડ-થી-ડિસ્ક ઉપયોગિતા,कार्ड-टू-डिस्क युटिलिटी
કાર્ડ-થી-ગાંઠડીનું ટેપ રૂપાંતર,कार्ड-टू-मॅग्नेटिक टेप रूपांतरण
કાર્ડ થી છાપકામ કાર્યક્રમ,कार्ड-टू-प्रिंट प्रोग्राम
ટેપ કન્વર્ટર માટે કાર્ડ,टेप कन्व्हर्टरवर कार्ड
કાર્ડ -પાટા,कार्ड ट्रॅक
ચકાસણી,कार्ड सत्यापन
કરડું,CARET
કાટમાળ,कॅरोझेल
વાહન,गाडी
વાહન નિયંત્રણ -પાત્ર,कॅरेज कंट्रोल कॅरेक्टर
વાહન -નિયંત્રણ ટેપ,कॅरेज कंट्रोल टेप
વાહન વળતર,गाडी परत
વાહન,कॅरेज रिटर्न कॅरेक्टर
માલવાહક,वाहक
વાહક,कॅरियर होल
વાહક,कॅरियर लोड
કેરિયર રીટર્ન પાત્ર,कॅरियर रिटर्न कॅरेक्टर
વાહક -વાહક,कॅरियरचे कॅरियर
વાહક સંકેત,कॅरियर सिग्नल
વાહક પદ્ધતિ,वाहक प्रणाली
વાહક થી અવાજ,कॅरियर-टू-आवाज गुणोत्तर
વાહક,कॅरियर वेव्ह
વહન કરવું,कॅरी
સંપૂર્ણ સિગ્નલ વહન કરો,संपूर्ण सिग्नल घेऊन जा
પૂર્ણતા સંવેદના,पूर्ण सेन्सिंग घेऊन जा
અંકિત,अंक घेऊन जा
ધ્વજ,ध्वजांकन करा
સમયનો વહન કરવો,वेळ घेऊन जा
કારતૂસ,काडतूस
વાહન -છાપ,काडतूस डिस्क
કાસ્કેડ જોડાણ,कॅसकेड कनेक्शन
કોશિક નિયંત્રણ,कॅसकेड नियंत्रण
મર્જ,कॅसकेड विलीनीकरण
કાસ્કેડ મર્જ કરવું,कॅसकेड विलीनीकरण
કેશ જેવા દસ્તાવેજ,कॅशलाइक दस्तऐवज
કેશ જેવા ટેન્ડર (= કેશ જેવા દસ્તાવેજ),कॅशलाइक निविदा (= कॅशसारखे दस्तऐवज)
કેસેટ,कॅसेट
નાઇન્સ કાસ્ટિંગ,कास्टिंग नाइन
કાટા ભાષા (= object બ્જેક્ટ ભાષા),कॅटा भाषा (= ऑब्जेक्ट भाषा)
સૂચિ,कॅटलॉग
કેટલોગ ડેટા સેટ,कॅटलॉग केलेला डेटा सेट
સૂચિબદ્ધ ડિરેક્ટરી,कॅटलॉग निर्देशिका
ક્યાવાજ -કાર્યપદ્ધતિ,कॅटलॉग प्रक्रिया
આપત્તિજનક ભૂલ,आपत्तीजनक त्रुटी
એક જાતની catંચી,कॅटेना
મોરી,केटनेट
કેટોડ રે સ્ટોરેજ,कॅथोड रे स्टोरेज
કેથોડ રે ટ્યુબ,कॅथोड रे ट्यूब
કેથોડ રે ટ્યુબ ડિસ્પ્લે,कॅथोड रे ट्यूब प्रदर्शन
ઓરડું,सेल
સેલ્યુલર મોબાઇલ ટેલિફોન નેટવર્ક,सेल्युलर मोबाइल टेलिफोन नेटवर्क
કોષ -ગુણોત્તર,सेल्युलर रेशो
કોષ -વિભાજન,सेल्युलर स्प्लिटिंग
કેન્દ્રમાં રાખવું,मध्यवर्ती
મધ્ય રેખા,मध्य रेषा
કેન્દ્રીય નિયંત્રણ એકમ,सेंट्रल कंट्रोल युनिट
કેન્દ્રિય સ્વચાલિત સંદેશ હિસાબ,केंद्रीकृत स्वयंचलित संदेश लेखा
કેન્દ્રીયકૃત ડેટા પ્રોસેસિંગ,केंद्रीकृत डेटा प्रक्रिया
કેન્દ્રીયકૃત નેટવર્ક,केंद्रीकृत नेटवर्क
કેન્દ્રી યાદશક્તિ,मध्यवर्ती मेमरी
કેન્દ્રીય કચેરી,मध्यवर्ती कार्यालय
કેન્દ્રીય કચેરી સંહિતા,केंद्रीय कार्यालय कोड
કેન્દ્રીય કચેરી કાર્ય હુકમ,केंद्रीय कार्यालयीन कामाचा आदेश
કેન્દ્રીય પ્રક્રિયા એકમ,सेंट्रल प्रोसेसिंग युनिट
કેન્દ્રીય પ્રક્રિયા એકમ લૂપ,केंद्रीय प्रक्रिया युनिट लूप
કેન્દ્રીય પ્રોસેસર,केंद्रीय प्रोसेसर
કેન્દ્રીય સ્કેનીંગ લૂપ,सेंट्रल स्कॅनिंग लूप
સેન્ટ્રલ સ્ટેશન (= નિયંત્રણ સ્ટેશન),सेंट्रल स्टेशन (= नियंत्रण स्टेशन)
કેન્દ્રીય કચેરી કાર્ય હુકમ,केंद्रीय कार्यालयीन कामाचा आदेश
પ્રમાણિત ટેપ,प्रमाणित टेप
શણગારવું,चाड
ચાદર,चाडलेस टेप
સાંકળ,साखळी
સાંકળ -વધારા,साखळी जोड कार्यक्रम
સાંકડો,साखळी कोड
સાંકળ ફાઇલ,साखळी फाइल
સાંકળ યાદી,साखळी यादी
સાંધાનો વિક્રમ,साखळी रेकॉर्ड
શેરો,चेनिंग
છલકાઇને સાંકળ,ओव्हरफ्लो साखळी
શેરી શોધ,साखळी शोध
સાંકળ કડી,साखळी दुवा
સાંકળ જાળવણી કાર્યક્રમ,साखळी देखभाल कार्यक्रम
સાંકળ મુદ્રક,साखळी प्रिंटर
પાત્ર બદલો,वर्ण बदला
બદલો ડમ્પ,डंप बदला
ફાઈલ બદલો,फाईल बदला
ફેરફાર,रेकॉर्ड बदला
બદલો સંકેત,चिन्ह बदला
ટેપ બદલો,टेप बदला
માર્ગ,चॅनल
ચેનલ એડેપ્ટર,चॅनेल अ‍ॅडॉप्टर
ચેનલ સરનામું શબ્દ,चॅनेल पत्ता शब्द
ચેનલ સાથે જોડાયેલું,चॅनेल-संलग्न
ચેનલ સાથે જોડાયેલ સ્ટેશન,चॅनेल-संलग्न स्टेशन
ચુસ્ત બેંક,चॅनेल बँक
ચેનલ વ્યસ્ત સ્વર,चॅनेल व्यस्त टोन
નૈતિક ક્ષમતા,चॅनेल क्षमता
ચેનલ આદેશ,चॅनेल कमांड
ચેનલ આદેશ શબ્દ,चॅनेल कमांड शब्द
ચેનલ નિયંત્રક,चॅनेल नियंत्रक
ચેનલ નિયંત્રણ શબ્દ,चॅनेल नियंत्रण शब्द
ચેનલ ડેટા,चॅनेल डेटा
ચેનલ,चॅनेल एंड
ચેનલ ભૂલ,चॅनेल त्रुटी
પ્રણાલી,चॅनेल विलंब
માસ્ક,चॅनेल मुखवटा
ચેનલ,चॅनेल ओव्हरलोड
ચેનલ મુદ્રક,चॅनेल प्रिंटर
માર્ગ -કાર્યક્રમ,चॅनेल प्रोग्राम
ચેનલ કાર્યક્રમ,चॅनेल प्रोग्राम भाषांतर
ચેનલ,चॅनेल रांग
ચેનલ વિશ્વસનીયતા,चॅनेल विश्वसनीयता
ચેનલ સેવા એકમ,चॅनेल सेवा युनिट
ચેનલ સમૂહ,चॅनेल सेट
ચેનલ સ્થિતિ શબ્દ,चॅनेल स्थिती शब्द
ચેનલ સુમેળ કરનાર,चॅनेल सिंक्रोनाइझर
ચેનલ થી ચેનલ એડેપ્ટર,चॅनेल-टू-चॅनेल अ‍ॅडॉप्टर
પાત્ર,वर्ण
પાત્ર,चारित्र्य पत्ता
વર્તનની વ્યવસ્થા,वर्ण व्यवस्था
પાત્ર વિધાનસભા,वर्ण असेंब्ली
પાત્ર,कॅरेक्टर-ए-ए-टाइम प्रिंटर
પાત્ર ઝબકવું,वर्ण लुकलुक
અક્ષર -સીમા,वर्ण सीमा
અક્ષર,वर्ण सेल
અક્ષર તપાસ,वर्ण तपासणी
પાત્ર સંહિતા,वर्ण कोड
અક્ષર,वर्ण संभोग
પાત્ર ભીડ,वर्ण गर्दी
પાત્ર ડેટા પ્રકાર,वर्ण डेटा प्रकार
અક્ષુક,कॅरेक्टर-डिलीशन-कॅरेक्टर
ચારિત્ર્યશામક,चारित्र्य डिलिमीटर
પાત્ર ઘનતા,वर्ण घनता
પાત્ર ઉપકરણ નિયંત્રણ,वर्ण डिव्हाइस नियंत्रण
પાત્ર પ્રદર્શન ઉપકરણ,वर्ण प्रदर्शन डिव्हाइस
પાત્ર પ્રદર્શન ટર્મિનલ,वर्ण प्रदर्शन टर्मिनल
અક્ષર,वर्ण धार
પાત્ર તત્વ,वर्ण घटक
પાત્ર ખરબચડી,चारित्र्य एमिटर
પાત્ર ભૂલ દર,वर्ण त्रुटी दर
અક્ષરનું અભિવ્યક્તિ,वर्ण अभिव्यक्ती
પાત્ર ભચવો,वर्ण भरण
પાત્ર બંધારણ,कॅरेक्टर फॉरमॅट मेमरी
અક્ષર -જનરેટ,वर्ण जनरेटर
અક્ષર માહિતી દર,वर्ण माहिती दर
અક્ષર -સૂચના,वर्ण सूचना
લાક્ષણિકતા,वैशिष्ट्यपूर्ण
લાક્ષણિકતા,वैशिष्ट्यपूर्ण विकृती
લાક્ષણિકતા,वैशिष्ट्यपूर्ण प्रतिबिंब
પાત્ર ચાવી,वर्ण की
પાત્રનો અર્થ,वर्ण म्हणजे एन्ट्रोपी
અક્ષર મીન માહિતી સામગ્રી = પાત્રનો અર્થ એન્ટ્રોપી),वर्ण म्हणजे माहिती सामग्री = वर्ण म्हणजे एन्ट्रोपी)
પાત્ર,वर्णभिमुख
અક્ષર - રૂપરેખા,वर्ण बाह्यरेखा
વીનાત સ્થિતિ,वर्ण स्थिती
પાત્ર મુદ્રક,वर्ण प्रिंटर
પાત્ર વાચકો,वर्ण वाचक
પાત્ર માન્યતા,वर्ण ओळख
પાત્ર,वर्ण संबंध
અક્ષર -પંક્તિ,वर्ण पंक्ती
અક્ષર -સમૂહ,वर्ण संच
અક્ષરનું કદ,वर्ण आकार
પાત્ર,चारित्र्य स्क्यू
અક્ષર -તાર,वर्ण स्ट्रिंग
પાત્ર શબ્દમાળા,वर्ण स्ट्रिंग स्थिर
અક્ષર -સ્ટ્રોક,वर्ण स्ट्रोक
અક્ષર શૈલી,वर्ण शैली
અક્ષરનો સબસેટ,वर्ण सबसेट
અક્ષર -ટેપ,वर्ण टेप
ચાર્ટ,चार्ट
ચાર્ટ બનાવટ,चार्ट बनविणे
ચાર્ટ વાચક,चार्ट रीडर
ચેસિસ,चेसिस
ચેસિસ સભા,चेसिस असेंब्ली
ચેબીશેવ અંદાજ,चेबीशेव अंदाजे
તપાસવું,बिट तपासा
ચેક બસ,बस चेक करा
ચેક કાર્ડ,चेक कार्ड
તપાસનું અક્ષર,वर्ण तपासा
તપાસનો સંકેત,कोड तपासा
તપાસની સ્થિતિ,अट तपासा
ડાયગ્નોસ્ટિક તપાસો,निदान तपासा
અંકિત,अंक तपासा
સૂચક સૂચક,निर्देशक तपासा
સૂચક સૂચના,निर्देशक सूचना तपासा
કાર્યક્રમ,तपासणी कार्यक्रम
તપાસની તકનીક,तपासणी तंत्र
ચેક કી,की तपासा
નંબર તપાસો (= અંકો તપાસો),चेक नंबर (= अंजी चेक)
તપાસો (= ડિબગ),(= डीबग) पहा
રૂટિન તપાસો,दिनचर्या पहा
ચેક પોઇન્ટ,चेक पॉईंट
પોઇન્ટ ડેટા સેટ તપાસો,बिंदू डेटा सेट तपासा
ચેક પોઇન્ટ ડમ્પ,बिंदू डंप चेक करा
ચેક પોઇન્ટ રેકોર્ડ,बिंदू रेकॉर्ड चेक करा
ચેક પોઇન્ટ ફરીથી પ્રારંભ કરો,चेक पॉईंट रीस्टार्ट करा
નિત્યક્રમ તપાસો,बिंदू दिनचर्या तपासा
ચેક પોઇન્ટ સ ing ર્ટિંગ,पॉईंट सॉर्टिंग चेक करा
તપાસની સમસ્યા,समस्या तपासा
તપાસ -રજિસ્ટર,नोंदणी करा
રીસેટ કી તપાસો,रीसेट की तपासा
દિનચર્યા,दिनचर्या तपासा
પંક્તિ,पंक्ती तपासा
તપાસનો ઉકેલ,समाधान तपासा
તપાસની રકમ,बेरीज तपासा
કુલ તપાસ,एकूण तपासा
તપાસનો શબ્દ,शब्द तपासा
બાળ -ક્ષેત્ર,मूल विभाग
ચાઇનીઝ દ્વિસંગી (સ્તંભ દ્વિસંગી),चिनी बायनरी (स्तंभ बायनरी)
ક chંગું,चिप
ચિપ વાહક,चिप कॅरियर
માઇક્રોપ્રોસેસર,चिप मायक्रोप्रोसेसर
ચિપ પ્રક્રિયા,चिप प्रक्रिया
ચિપ રજિસ્ટર આર્કિટેક્ચર,चिप रजिस्टर आर्किटेक्चर
ચિપ પસંદ કરો,चिप निवडा
પસંદગી -ઉપકરણ,निवड डिव्हाइस
સંદિગ્ધતા,सिफर
સાઇફર ટેક્સ્ટ (= એન્કિફર્ડ ડેટા),सिफर मजकूर (= एन्किफर्ड डेटा)
સરકીટ,सर्किट
સર્કિટ બોર્ડ,सर्किट बोर्ड
ઘાતકી તોડનાર,सर्किट ब्रेकर
સરકીટ કાર્ડ,सर्किट कार्ड
સરકીટ ગ્રેડ,सर्किट ग्रेड
સરકીટ લોડ,सर्किट लोड
સરકીટ હુકમ,सर्किट ऑर्डर
સર્કિટની વિશ્વસનીયતા,सर्किट विश्वसनीयता
સર્કિટ -સ્વિચ,सर्किट स्विच
સર્કિટ સ્વીચ જોડાણ,सर्किट-स्विच कनेक्शन
સરકીટ ફેરબદલ,सर्किट स्विचिंग
સર્કિટ સ્વિચિંગ એકમ,सर्किट स्विचिंग युनिट
સરકીટ એકમ વિધાનસભા,सर्किट युनिट असेंब्ली
ગોળ બફર,परिपत्रक बफरिंग
ગોળ યાદી,परिपत्रक यादी
ગોળ પામી,परिपत्रक शिफ्ट
ફરતું રજિસ્ટર,प्रसारित नोंदणी
ફરતું સંગ્રહ,प्रसारित स्टोरेज
પ્રશંસાપત્ર,उद्धरण
આવરણ ચઢાવવુ,क्लेडिंग
વર્ગ,वर्ग
વર્ગ 5 office ફિસ,वर्ग 5 कार्यालय
વર્ગની સ્થિતિ,वर्ग अट
વર્ગીકરણ,वर्गीकरण
સફાઈ -કામગીરી,साफसफाईचे ऑपरेशन
ચોખ્ખુ,स्पष्ट
સ્પષ્ટ વિસ્તાર,स्पष्ट क्षेत्र
સ્પષ્ટ બેન્ડ (= સ્પષ્ટ ક્ષેત્ર,क्लियर बँड (= स्पष्ट क्षेत्र
નિર્ભર માટા,साफ चॅनेल
માહિતી રદ્દ કરો,माहिती पुसून टाका
સ્પષ્ટ પ્રદર્શન,स्पष्ट प्रदर्शन
મેમરી સાફ કરો (= સ્પષ્ટ સંગ્રહ),मेमरी साफ करा (= क्लियर स्टोरेज)
સ્પષ્ટ સત્ર,स्पष्ट सत्र
સંગ્રહ,साफ स्टोरेज
ક્લેઇપિંગ,क्लिपिंग
ઘડિયાળ,घड्याळ
ઘડિયાળની સર્કિટ,घड्याळ सर्किट
ઘડિયાળ કાઉન્ટર,घड्याळ काउंटर
ઘડિયાળ આવર્તન,घड्याळ वारंवारता
ઘડિયાળ,क्लॉकिंग
ઘડિયાળ વિક્ષેપ,घड्याळ व्यत्यय
ઘડિયાળની પલ્સ,घड्याळ नाडी
ઘડિયાળ દર,घड्याळ दर
ઘડિયાળ રજિસ્ટર (= ટાઈમર),घड्याळ नोंदणी (= टाइमर)
ઘડિયાળનો સંકેત,घड्याळ सिग्नल
ઘડિયાળ સિમ્યુલેશન,घड्याळ सिम्युलेशन
ઘડિયાળનો સમય,घड्याळ वेळ
ઘડિયાળનો માર્ગ,घड्याळ ट्रॅक
નજીકનું વર્ગીકરણ,वर्गीकरण बंद करा
બંધ એરે,बंद अ‍ॅरे
બંધ ફાઈલ,बंद फाइल
બંધ લૂપ,बंद पळवाट
બંધ લૂપ (નિયંત્રણ) સિસ્ટમ,बंद लूप (नियंत्रण) प्रणाली
દિનચર્યા,बंद दिनचर्या
બંધ ઓપરેશન,बंद दुकान ऑपरेशन
બંધ સુબ્રોઉટીન,बंद सबरूटिन
બંધનકર્તા જૂથ,बंद-वापरकर्ता गट
નજીકથી જોડાયેલ,जवळून जोडले
ટર્મિનલ બંધ કરવું,टर्मिनल बंद करणे
ફાઇલ બંધ કરવી,फाईल बंद करणे
ઝગડો,क्लस्टर
રંગદ્રવ,क्लस्टर विश्लेषण
ક્લસ્ટર નિયંત્રક,क्लस्टर कंट्रोलर
ક્લસ્ટર નિયંત્રક નોડ,क्लस्टर कंट्रोलर नोड
ક્લસ્ટર નિયંત્રણ એકમ,क्लस्टर कंट्रोल युनिट
છીનવાઈ ગયેલી ફાઈલ,क्लस्टर केलेली फाईल
ગંલા,क्लस्टरिंग अल्गोरिदम
એકરૂપ થવું,COELESCE
કોટેડ કાર્ડ,कोटेड कार्ड
કો - એક્ષેલ કેબલ,कोएक्सियल केबल
એકસાળ,कोबोल
કોબોલનું પાત્ર,कोबोल कॅरेक्टर
કોબોલ કાર્યક્રમ,कोबोल प्रोग्रामिंग
અવસાન,कोडासिल
સંહિતા,कोड
સંકેત -વિસ્તાર,कोड क्षेत्र
સંકેત,कोड साखळी
સંકેત -દરખાસ્ત,कोड तपासणी
