Kannada,Marathi
ನಿರಂತರ ಪ್ರಕ್ರಿಯೆ ನಿಯಂತ್ರಣ,सतत प्रक्रिया नियंत्रण
ನಿರಂತರ ಸಿಮ್ಯುಲೇಶನ್,सतत सिम्युलेशन
ನಿರಂತರ ಸಿಸ್ಟಮ್ ಮಾಡೆಲಿಂಗ್ ಪ್ರೋಗ್ರಾಂ,सतत सिस्टम मॉडेलिंग प्रोग्राम
ನಿರಂತರ ಸಿಸ್ಟಮ್ ಸಿಮ್ಯುಲೇಶನ್ ಭಾಷೆ,सतत सिस्टम सिम्युलेशन भाषा
ಬಾಹ್ಯರೇಖೆಯ ಮಾದರಿ,समोच्च मॉडेल
ಇದಕ್ಕೆ ವಿರುದ್ಧವಾಗಿ,कॉन्ट्रास्ट
ವ್ಯತಿರಿಕ್ತ ತೀಕ್ಷ್ಣಗೊಳಿಸುವಿಕೆ,कॉन्ट्रास्ट शार्पनिंग
ನಿಯಂತ್ರಣ,नियंत्रण
ನಿಯಂತ್ರಣ ಪ್ರದೇಶ,नियंत्रण क्षेत्र
ನಿಯಂತ್ರಣ ಬಿಟ್,बिट नियंत्रित करा
ನಿಯಂತ್ರಣ ಬ್ಲಾಕ್,नियंत्रण ब्लॉक
ನಿಯಂತ್ರಣ ಬಸು,नियंत्रण बस
ನಿಯಂತ್ರಣ ಬೈಟ್,नियंत्रण बाइट
ನಿಯಂತ್ರನೆ,नियंत्रण कार्ड
ನಿಯಂತ್ರಣ ಅಕ್ಷರ,नियंत्रण वर्ण
ನಿಯಂತ್ರಣ ವಿವರಣೆ,नियंत्रण सर्किट
ನಿಯಂತ್ರಣ ಗುಮಾಸ್ತ,नियंत्रण लिपिक
ಆಜ್ಞಾ ಭಾಷೆ,नियंत्रण आदेश भाषा
ನಿಯಂತ್ರಣ ಕಂಪ್ಯೂಟರ್,संगणक नियंत्रित करा
ನಿಯಂತ್ರಣ ಕೇಂದ್ರ,कंट्रोल काउंटर
ನಿಯಂತ್ರಣ ಚಕ್ರ,नियंत्रण चक्र
ನಿಯಂತ್ರಣ ದತ್ತಾಂಶ,डेटा नियंत्रित करा
ನಿಯಂತ್ರಣ ನಿಘಂಟು,नियंत्रण शब्दकोश
ನಿಯಂತ್ರಣ ಎಂಜಿನಿಯರಿಂಗ್,नियंत्रण अभियांत्रिकी
ನಿಯಂತ್ರಣ ಕ್ಷೇತ್ರ,नियंत्रण फील्ड
ನಿಯಂತ್ರಣ ಸ್ವರೂಪ ಐಟಂ,नियंत्रण स्वरूप आयटम
ನಿಯಂತ್ರಣ ಕಾರ್ಯ,नियंत्रण कार्य
ನಿಯಂತ್ರಣ ಶೀರ್ಷಿಕೆ,नियंत्रण शीर्षक
ನಿಯಂತ್ರಣ ರಂಧ್ರ,नियंत्रण भोक
ನಿಯಂತ್ರಣ ಸೂಚನೆ,नियंत्रित सूचना
ನಿಯಂತ್ರಣ ಸೂಚನಾ ರಿಜಿಸ್ಟರ್,नियंत्रण सूचना नोंदणी
ನಿಯಂತ್ರಣ ಭಾಷೆ,भाषा नियंत्रित करा
ನಿಯಂತ್ರಿತ ನಿಯತಾಂಕ,नियंत्रित पॅरामीटर
ನಿಯಂತ್ರಿತ ಶೇಖರಣಾ ಹಂಚಿಕೆ,नियंत्रित स्टोरेज वाटप
ನಿಯಂತ್ರಿತ ವೇರಿಯಬಲ್,नियंत्रित व्हेरिएबल
ನಿಯಂತ್ರಿತ ಶಬ್ದಕೋಶ,नियंत्रित शब्दसंग्रह
ನಿಯಂತ್ರಕ,नियंत्रक
ನಿಯಂತ್ರಕ ಕಾರ್ಯ,कंट्रोलर फंक्शन
ನಿಯಂತ್ರಣ ಮಾರ್ಗ,नियंत्रण ओळ
ನಿಯಂತ್ರಣ ತರ್ಕ,तर्कशास्त्र नियंत्रित करा
ನಿಯಂತ್ರಣ ಲೂಪ್,नियंत्रण पळवाट
ನಿಯಂತ್ರಣ ಗುರುತು,नियंत्रण चिन्ह
ನಿಯಂತ್ರಣ ಮಸುಕಾದ ಪ್ರದರ್ಶನ,कंट्रोल-मॅसेज प्रदर्शन
ಮೈಕ್ರೊಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅನ್ನು ನಿಯಂತ್ರಿಸಿ,मायक्रोप्रोग्रामिंग नियंत्रित करा
ನಿಯಂತ್ರಣ ವಿಧಾನ,नियंत्रण मोड
ನಿಯಂತ್ರಣ ಸಂಖ್ಯೆ,नियंत्रण क्रमांक
ನಿಯಂತ್ರಣ ಉದ್ದೇಶ,नियंत्रण उद्दीष्ट
ನಿಯಂತ್ರಣ ಕಾರ್ಯಾಚರಣೆ,नियंत्रण ऑपरेशन
ನಿಯಂತ್ರಣ ನಿರ್ವಾಹಕ,नियंत्रण ऑपरेटर
ನಿಯಂತ್ರಣ ಆಪರೇಟರ್‌ನ ಟರ್ಮಿನಲ್,नियंत्रण ऑपरेटरचे टर्मिनल
ನಿಯಂತ್ರಣಫಲಕ,नियंत्रण पॅनेल
ನಿಯಂತ್ರಣ ಬಿಂದು,नियंत्रण बिंदू
ನಿಯಂತ್ರಣ ಮುದ್ರಣ,नियंत्रण मुद्रण
ನಿಯಂತ್ರಣ ಕಾರ್ಯಕ್ರಮ,नियंत्रण कार्यक्रम
ನಿಯಂತ್ರಣ ಪಂಚ್,पंच नियंत्रित करा
ನಿಯಂತ್ರಣ ದಾಖಲೆ,नियंत्रण रेकॉर्ड
ನಿಯಂತ್ರಣ ನೋಂದಣಿ,नियंत्रण नोंदणी
ನಿಯಂತ್ರಣ ದಿನಚರಿ,नियमित नियंत्रण
ನಿಯಂತ್ರಣ ವಿಭಾಗ,नियंत्रण विभाग
ನಿಯಂತ್ರಣ ಅನುಕ್ರಮ,नियंत्रण अनुक्रम
ನಿಯಂತ್ರಣ ವಿವರಣೆ,नियंत्रण तपशील
ನಿಯಂತ್ರಣ ಸ್ಟ್ಯಾಕ್,नियंत्रण स्टॅक
ನಿಯಂತ್ರಣ ಮಾನದಂಡ,नियंत्रण मानक
ನಿಯಂತ್ರಣ ಹೇಳಿಕೆ,नियंत्रण विधान
ನಿಯಂತ್ರಣ ಕೇಂದ್ರ,नियंत्रण स्टेशन
ನಿಯಂತ್ರಣ ಸಂಗ್ರಹಣೆ,नियंत्रण संचयन
ನಿಯಂತ್ರಣ ಸಂಗ್ರಹ ಉಳಿಸಿ,कंट्रोल स्टोरेज सेव्ह
ನಿಯಂತ್ರಣ ಬದಲಾಯಿಸು,नियंत्रण स्विच
ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆಯ,नियंत्रण यंत्रणा
ನಿಯಂತ್ರಣ ಟೇಲ್,नियंत्रण टेप
ನಿಯಂತ್ರಣ ತಂತ್ರ,नियंत्रण तंत्र
ನಿಯಂತ್ರಣ ಟರ್ಮಿನಲ್,नियंत्रण टर्मिनल
ನಿಯಂತ್ರಣ ಒಟ್ಟು,एकूण नियंत्रण
ನಿಯಂತ್ರಣ ವರ್ಗಾವಣೆ ಹೇಳಿಕೆ,नियंत्रण हस्तांतरण विधान
ನಿಯಂತ್ರಣ ಘಟಕ,नियंत्रण युनिट
ನಿಯಂತ್ರಣ ವೇರಿಯಬಲ್,नियंत्रण व्हेरिएबल
ನಿಯಂತ್ರಣ ಪ್ರಮಾಣ,नियंत्रण खंड
ನಿಯಂತ್ರಣ ಪದ,शब्द नियंत्रित करा
ಸಮಾವೇಶ,अधिवेशन
ಸಮಾವೇಶ ಸಾಧನ,अधिवेशन उपकरणे
ಒಮ್ಮುಖವಾಗುವಿಕೆ,अभिसरण
ಸಂಭಾಷಣೆ,संभाषण
ಸಂಭಾಷಣಾ,संभाषणात्मक
ಸಂಭಾಷಣಾ ಬೀಜಗಣಿತದ ಭಾಷೆ,संभाषण बीजगणित भाषा
ಸಂಭಾಷಣಕ,संभाषण कंपाईलर
ಸಂವಾದಾತ್ಮಕ ಕಂಪ್ಯೂಟಿಂಗ್,संभाषणात्मक संगणन
ಸಂಭಾಷಣಾ ಭಾಷೆ,संभाषणात्मक भाषा
ಸಂವಾದಾತ್ಮಕ ಕ್ರಮ,संभाषण मोड
ಸಂಭಾಷಣೆ,संभाषण प्रणाली
ಸಂವಾದಾತ್ಮಕ ಟರ್ಮಿನಲ್,संभाषणात्मक टर्मिनल
ಸಂವಾದಾತ್ಮಕ ಸಮಯ ಹಂಚಿಕೆ,संभाषणात्मक वेळ सामायिकरण
ಪರಿವರ್ತನೆ,रूपांतरण
ಪರಿವರ್ತನೆ ವೆಚ್ಚ,रूपांतरण किंमत
ಪರಿವರ್ತನೆ ಸಾಧನ,रूपांतरण डिव्हाइस
ಪರಿವರ್ತನೆ ಕ್ರಮ,रूपांतरण मोड
ಪರಿವರ್ತನೆ ದಿನಚರಿ,रूपांतरण दिनचर्या
ಪರಿವರ್ತಿಸು,रूपांतरित करा
ಪರಿವರ್ತಕ,कन्व्हर्टर
ಪೀನ ಪ್ರೋಗ್ರಾಮಿಂಗ್,बहिर्गोल प्रोग्रामिंग
ವಿಳಾಸದ ಮೆಮೊರಿಯನ್ನು ಸಂಯೋಜಿಸಿ,समन्वयित मेमरी
ಡೇಟಾವನ್ನು ಸಂಯೋಜಿಸಿ,समन्वय डेटा
ಜ್ಯಾಮಿತಿ ಭಾಷೆಯನ್ನು ಸಂಯೋಜಿಸಿ,समन्वय भूमिती भाषा
ಗ್ರಾಫಿಕ್ಸ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ,समन्वय ग्राफिक्स
ನೆಟ್‌ವರ್ಕ್ ಅನ್ನು ಸಂಯೋಜಿಸಿ,समन्वय नेटवर्क
ಸಮಯದ ಪ್ರಮಾಣವನ್ನು ಸಂಯೋಜಿಸಿ,समन्वय वेळ स्केल
ನಕಲು,कॉपी
ಕಾರ್ಡ್‌ಲೆಸ್ ಪ್ಲಗ್,कॉर्डलेस प्लग
ಕಾರ್ಡೋನಿಯರ್ ವ್ಯವಸ್ಥೆ,कॉर्डनोनिअर सिस्टम
ಮೂಲ,कोअर
ಕೋರಿಕ ಡಂಪ್,कोअर डंप
ಕೋರಿಮ್ಯ,कोर प्रतिमा
ಕೋರ್ ಇಮೇಜ್ ಲೈಬ್ರರಿ,कोर प्रतिमा लायब्ररी
ಕೋರ್ ಸ್ಮರಣೆ,कोअर मेमरी
ಕೋರ ನೆಟ್ವರ್ಕ,कोर नेटवर्क
ಸಹ-ನಿವಾಸಿ,सह-रहिवासी
ಕೋರ ಸಂಗ್ರಹ,कोर स्टोरेज
ಕೋರ್ -ವ್ಯವಸ್ಥ,कोर सिस्टम
ಸಹಕಾಯ,सह-रुटीन
ಸರಿಯಾದ ಮತ್ತು ನಕಲು,बरोबर आणि कॉपी
ವೈಶಿಷ್ಟ್ಯವನ್ನು ಸರಿಪಡಿಸುವುದು,दुरुस्ती वैशिष्ट्य
ತಿದ್ದುಪಡಿ,दुरुस्ती
ತಿದ್ದುಪಡಿ ಮಾಹಿತಿ,सुधार माहिती
ಸರಿಪಡಿಸುವ ನಿರ್ವಹಣೆ,सुधारात्मक देखभाल
ಸರಿಪಡಿಸುವ ನಿರ್ವಹಣೆ ಸಮಯ,सुधारात्मक देखभाल वेळ
ವೆಚ್ಚ ವಿಶ್ಲೇಷಣೆ,खर्च विश्लेषण
ವೆಚ್ಚ-ಮಧ್ಯದ ಲೆಕ್ಕಪತ್ರ ನಿರ್ವಹಣೆ,खर्च-केंद्र लेखा
ಎಣಿಕೆ,गणना
ಪ್ರತಿಕೂಲತೆ,काउंटर
ಕೌಂಟರ್ ಪ್ರತಿಬಂಧಿಸಿ,काउंटर इनहिबिट
ಎಣಿಕೆ-ಡೇಟಾ ಸಾಧನ,काउंट-की-डेटा डिव्हाइस
ದೇಶದ ಕೋಡ್,राष्ट्र संकेतांक
ವಿಮರ್ಶಾತ್ಮಕ ಮಾರ್ಗ ವಿಧಾನ,गंभीर पथ पद्धत
ಕ್ರಾಸ್ ಬಾರ್ ಸ್ವಿಚ್,क्रॉस बार स्विच
ಅಡ್ಡಕಾರ್ತಿ,क्रॉस बार सिस्टम
ಹೋಲಿಸಿ ನೋಡು,फेर पडताळणी
ಅಡ್ಡ ಕಂಪೈಲರ್,क्रॉस कंपाईलर
ಕ್ರಾಸ್ ಡೊಮೇನ್ ಸಂವಹನ,क्रॉस डोमेन संप्रेषण
ಅಡ್ಡ -ಬೆಂಕಿ,क्रॉस फायर
ಅಡ್ಡ ಕಾಲು,क्रॉस फूट
ಕ್ರಾಸ್ ಫುಟಿಂಗ್ ಟೆಸ್ಟ್,क्रॉस फूटिंग टेस्ट
ಕ್ರಾಸ್ ಪಾಯಿಂಟ್ ರಚನೆ,क्रॉस पॉईंट अ‍ॅरे
ಅಡ್ಡ ವಿಭಾಗೀಯ ಪರೀಕ್ಷೆ,क्रॉस सेक्शनल टेस्टिंग
ಒಂದು ಶ್ರೇಣಿಯ ಅಡ್ಡ ವಿಭಾಗ,अ‍ॅरेचा क्रॉस विभाग
ಅಡ್ಡ ಸಾಫ್ಟ್‌ವೇರ್,क्रॉस सॉफ्टवेअर
ಕ್ರಾಸ್ ಸಬರಿಯಾ ಲಿಂಕ್,क्रॉस सुबेरिया दुवा
ಅಡ್ಡ ಮಾತುಕತೆ,क्रॉस टॉक
ಅಡ್ಡಕೂಟ,क्रॉस ट्रॅकिंग
ಜನಸಮೂಹ,गर्दी
ಕ್ರೈನೊಜೆನಿಕ್ಸ್,क्रायोजेनिक्स
ಕ್ರಯೋಜೆನಿಯ ಸಂಗ್ರಹ,क्रायोजेनिक स्टोरेज
ಕ್ರಯೀಜಿ ಅಂಗಡಿ,क्रायोजेनिक स्टोअर
ರ್ಯಾಡೋಯುಲು,क्रायोस्टॅट
ಕಾಮಾಸಕ್ತಿ,क्रिओट्रॉन
ಕ್ರಿಪ್ಟಿನ,क्रिप्टोग्राफिक
ಕ್ರಿಪ್ಟೋಗ್ರಾಫಿಕ್ ಅಲ್ಗಾರಿದಮ್,क्रिप्टोग्राफिक अल्गोरिदम
ಕ್ರಿಪ್ಟೋಗ್ರಫಿ,क्रिप्टोग्राफी
ಸಂಚಿತ ಸೂಚಿಕೆ,संचयी निर्देशांक
ಕರೆನ್ಸಿ ಚಿಹ್ನೆ,चलन प्रतीक
ಪ್ರಸ್ತುತ ಕಿರಣದ ಸ್ಥಾನ,वर्तमान बीम स्थिती
ಪ್ರಸ್ತುತ ಸಂಪರ್ಕ ಗುಂಪು,वर्तमान कनेक्ट गट
ಪ್ರಸ್ತುತ ಪೀಳಿಗ,चालू पिढी
ಪ್ರಸ್ತುತ ಸೂಚನೆ  ನೋಂದಣಿ,वर्तमान सूचना  नोंदणी करा
ಪ್ರಸ್ತುತ  ಮೊಳಕೆ,चालू ओळ  पॉईंटर
ಪ್ರಸ್ತುತ ಲೂಪ್ (=  ಪ್ರಸ್ತುತ ಆಂಟಿನೋಡ್),वर्तमान लूप (=  वर्तमान अँटिनोड)
ಪ್ರಸ್ತುತ ಮೋಡ್ ತರ್ಕ,चालू मोड लॉजिक
ಪ್ರಸ್ತುತ ದಾಖಲೆ,वर्तमान रेकॉर्ड
ಕರ್ಸರ್,कर्सर
ಕರ್ಸರ್ ನಿಯಂತ್ರಣ ಕೀ,कर्सर कंट्रोल की
ತಟ್ಟಿಸು,Cttate
ಕರ್ವ್ ಅನುಯಾಯಿ,वक्र अनुयायी
ಮೆತ್ತನೆಯ,उशी
ಗ್ರಾಹಕ ಪ್ರವೇಶ ಪ್ರದೇಶ,ग्राहक प्रवेश क्षेत्र
ಗ್ರಾಹಕ ಮಾಹಿತಿ ನಿಯಂತ್ರಣ ವ್ಯವಸ್ಥೆ,ग्राहक माहिती नियंत्रण प्रणाली
ಗ್ರಾಹಕ ಆವರಣ ಉಪಕರಣಗಳು,ग्राहक परिसर उपकरणे
ಗ್ರಾಹಕ ಸ್ವಿಚಿಂಗ್ ವ್ಯವಸ್ಥೆ,ग्राहक स्विचिंग सिस्टम
ಕತ್ತರಿಸಿದ ರೂಪ,कट फॉर्म
ಫಾರ್ಮ್ಸ್ ಮೋಡ್ ಅನ್ನು ಕತ್ತರಿಸಿ,कट फॉर्म मोड
ಕಡಿತ ವಿಧಾನ,कट पद्धत
ಕತ್ತರಿಸಿದ,कट ऑफ
ಸೈಬರ್ನೇಶನ್,सायबरनेशन
ಸೈಬರ್ನೆಟಿಕ್ಸ್,सायबरनेटिक्स
ಚಕ್ರ,चक्र
ಚಕ್ರದ ಲೆಕ್ಕ,चक्र मोजणी
ಚಕ್ರ ಸೂಚ್ಯಂಕ,सायकल निर्देशांक
ಚಕ್ರ ನೆನಪು,सायकल मेमरी
ಚಕ್ರ ಮೈಕ್ರೊಪ್ರೋಗ್ರಾಮಿಂಗ್,सायकल मायक्रोप्रोग्रामिंग
ಚಕ್ರ ಮರುಹೊಂದಿಸು,सायकल रीसेट
ಚಕ್ರ ಹಂಚಿಕೆ,चक्र सामायिकरण
ಸೈಕಲ್ ಸ್ಟೀಲ್,चक्र चोरी
ಸೈಕಲ್ ಕದಿಯುವ,चक्र चोरी
ಚಕ್ರ ಸಮಯ,सायकल वेळ
ಆವರ್ತಕ ಸಂಕೇತ,चक्रीय कोड
ಆವರ್ತಕ ಪುನರುಕ್ತಿ ಪರಿಶೀಲನೆ,चक्रीय रिडंडंसी तपासणी
ಆವರ್ತಕ ಶಿಫ್ಟ್,चक्रीय शिफ्ट
ಆವರ್ತಕ ಸಂಗ್ರಹ,चक्रीय संचयन
ಆವರ್ತಕ ವರ್ಗಾವಣೆ,चक्रीय हस्तांतरण
ಸಿಲಿಂಡರ್ ಪರಿಕಲ್ಪನೆ,सिलेंडर संकल्पना
ಪಾತ್ರ,वर्ण
ದಶಮಾಂಶ ಕೋಡೆಡ್,कोडित दशांश
ಡೇಸ್ ಸರಪಳಿ,डेझी साखळी
ಡೇಸ್ ಪ್ರಿಂಟ್ ವೀಲ್,डेझी प्रिंट व्हील
ಕೈಚೀಲ,डेझी व्हील
ತೇವಗೊಳಿಸುವ,ओलसर
ದತ್ತ,डेटा
ಧ್ವನಿ ಮೇಲಿನ ಡೇಟಾ,वरील डेटा
ಡೇಟಾ ಪ್ರವೇಶ ವ್ಯವಸ್ಥೆ,डेटा प्रवेश व्यवस्था
ಮಾಹಿತಿ ಸ್ವಾಧೀನ,डेटा संपादन
ಡೇಟಾ ಸ್ವಾಧೀನ ಕಂಪ್ಯೂಟರ್,डेटा अधिग्रहण संगणक
ದತ್ತಾಂಶ ಹೊಂದಾಣಿಕೆ ಘಟಕ,डेटा अ‍ॅडॉप्शन युनिट
ದತ್ತಾಂಶ ನಿರ್ವಾಹಕ,डेटा प्रशासक
ಒಟ್ಟುಗೂಡಿಸು,डेटा एकत्रित
ದತ್ತಾಂಶ ಪ್ರದೇಶ,डेटा क्षेत्र
ದತ್ತಾಂಶಗಳ ರಚನೆ,डेटा अ‍ॅरे
ದತ್ತಾಂಶ ಗುಣಲಕ್ಷಣ,डेटा विशेषता
ದತ್ತಾಂಶ ಬ್ಯಾಂಕ್,डेटा बँक
ದತ್ತಸಂಚಯ,डेटाबेस
ಡೇಟಾಬೇಸ್ ಆಡಳಿತ,डेटाबेस प्रशासन
ದತ್ತಸಂಚಯ ನಿರ್ವಹಣೆ,डेटाबेस व्यवस्थापन
ಡೇಟಾಬೇಸ್ ನಿರ್ವಹಣಾ ವ್ಯವಸ್ಥೆ,डेटाबेस व्यवस्थापन प्रणाली
ದತ್ತಾಂಶಗಳ ನಿರ್ಬಂಧಗಳು,डेटा ब्लॉक
ಡೇಟಾ ಬ್ರೇಕ್ (= ನೇರ ಮೆಮೊರಿ ಪ್ರವೇಶ),डेटा ब्रेक (= थेट मेमरी प्रवेश)
ಡೇಟಾ ಬಫರ್ ರಿಜಿಸ್ಟರ್,डेटा बफर रजिस्टर
ದತ್ತಾಂಶ ವಶಪಡಿಸಿಕೊಳ್ಳುವುದು,डेटा कॅप्चर
ದತ್ತಾಂಶ ಚೀಟಿ,डेटा कार्ड
ದತ್ತಾಂಶಗಳ ವಾಹಕ,डेटा कॅरियर
ದತ್ತಾಂಶ ಕೋಶ,डेटा सेल
ದತ್ತಾಂಶ ಚಾನಲ್,डेटा चॅनेल
ಡೇಟಾ ಚಾನೆಲ್ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,डेटा चॅनेल मल्टिप्लेक्सर
ದತ್ತಾಂಶಗಳು,डेटा सर्किट
ಡೇಟಾ ಸರ್ಕ್ಯೂಟ್ ಪಾರದರ್ಶಕತೆ,डेटा सर्किट पारदर्शकता
ದತ್ತಾಂಶ ಸಂಹಿತೆ,डेटा कोड
ಮಾಹಿತಿ ಸಂಗ್ರಹ,माहिती संकलन
ದತ್ತಾಂಶ ಸಂಗ್ರಹ ಕೇಂದ್ರ,डेटा संकलन स्टेशन
ದತ್ತಾಂಶ ಸಂಗ್ರಹಣೆ ವ್ಯವಸ್ಥೆ,डेटा संग्रह प्रणाली
ದತ್ತ  ಸಂವಹನ,डेटा  संप्रेषण
ದತ್ತ  ಸಂವಹನ  ಚಾನಲ್,डेटा  संप्रेषण  चॅनल
ದತ್ತ  ಸಂವಹನ  ಉಪಕರಣ,डेटा  संप्रेषण  उपकरणे
ದತ್ತ  ಸಂವಹನ  ಅಂತರಸಂಪರ,डेटा  संप्रेषण  इंटरफेस
ದತ್ತ  ಸಂವಹನ  ಜಾಲ,डेटा  संप्रेषण  नेटवर्क
ದತ್ತ  ಸಂವಹನ  ಸೇವಕ,डेटा  संप्रेषण  सेवा
ದತ್ತಾಂಶ ಸಂಕೋಚನ,डेटा कॉम्पॅक्शन
ದತ್ತಾಂಶ ಸಂಕೋಚನ,डेटा कॉम्प्रेशन
ದತ್ತಾಂಶ ಸಂಪರ್ಕ,डेटा कनेक्शन
ದತ್ತಾಂಶಗಳು ಸ್ಥಿರ,डेटा स्थिर
ದತ್ತ  ಮಾಲಿನ್ಯ,डेटा  दूषित
ದತ್ತಾಂಶ ನಿಯಂತ್ರಣ,डेटा नियंत्रण
ದತ್ತಾಂಶ ನಿಯಂತ್ರಣ ನಿರ್ಬಂಧ,डेटा नियंत्रण ब्लॉक
ದತ್ತಾಂಶ ಪರಿವರ್ತನೆ,डेटा रूपांतरण
ದತ್ತಾಂಶ ವರ್ಗಾವಣೆ,डेटा कन्व्हर्टर
ದತ್ತಾಂಶ ಘೋಷಣೆ,डेटा घोषणा
ದತ್ತಾಂಶ ಘೋಷಣೆ  ಹೇಳಿಕೆ,डेटा घोषणा  विधान
ದತ್ತಾಂಶಗಳ ವ್ಯಾಖ್ಯಾನ,डेटा व्याख्या
ದತ್ತಾಂಶಗಳ ವ್ಯಾಖ್ಯಾನ  ಹೆಸರು,डेटा व्याख्या  नाव
ದತ್ತಾಂಶಗಳ ವ್ಯಾಖ್ಯಾನ  ಹೇಳಿಕೆ,डेटा व्याख्या  विधान
ದತ್ತಾಂಶ ವಿಳಂಬ,डेटा विलंब
ದತ್ತಾಂಶ ಡಿಲಿಮಿಟರ್,डेटा डिलिमीटर
ದತ್ತಾಂಶ ಸಾಂದ್ರತೆ,डेटा घनता
ಡೇಟಾ ವಿವರಣೆ  ಪ್ರವೇಶ,डेटा वर्णन  प्रविष्टी
ಡೇಟಾ ವಿವರಣೆ  ಭಾಷೆ,डेटा वर्णन  इंग्रजी
ದತ್ತಾಂಶ ವಿನ್ಯಾಸ,डेटा डिझाइन
ದತ್ತಾಂಶ ಸಾಧನ,डेटा डिव्हाइस
ದತ್ತಾಂಶ ನಿಘಂಟು,डेटा शब्दकोश
ಡೇಟಾ ನಿರ್ದೇಶನ ಪ್ರಸರಣ,डेटा निर्देशित ट्रान्समिशन
ದತ್ತಾಂಶ ಪ್ರದರ್ಶನ ಘಟಕ,डेटा प्रदर्शन युनिट
ದತ್ತಾಂಶ ವಿತರಣಾ ವ್ಯವಸ್ಥೆ,डेटा वितरण प्रणाली
ದತ್ತಾಂಶ ವಿಭಾಗ,डेटा विभाग
ದತ್ತಾಂಶದ ಅಂಶಗಳು,डेटा घटक
ದತ್ತಾಂಶ ಅಂಶ ಸರಪಳಿ,डेटा घटक साखळी
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ  ಕೀಲಿ,डेटा कूटबद्धीकरण  की
ದತ್ತಾಂಶ ಗೂ r ನಿಶ್ಚಯ  ಮಾನದಂಡ,डेटा कूटबद्धीकरण  मानक
ದತ್ತಾಂಶ ಪ್ರವೇಶ,माहिती भरणे
ಡೇಟಾ ಎಂಟ್ರಿ ಸಾಧನ,डेटा प्रविष्टी डिव्हाइस
ದತ್ತಾಂಶ ದೋಷ,डेटा त्रुटी
ದತ್ತಾಂಶ ಮೌಲ್ಯಮಾಪನ,डेटा मूल्यांकन
ದತ್ತಾಂಶ ಪರೀಕ್ಷೆ,डेटा परीक्षा
ದತ್ತಾಂಶ ವಿನಿಮಯ,डेटा एक्सचेंज
ದತ್ತಾಂಶ ಕ್ಷೇತ್ರ,डेटा फील्ड
ದತ್ತಾಂಶಗಳು,डेटा फाइल
ದತ್ತಾಂಶ ಹರಿವು,माहितीचा प्रवाह
ದತ್ತಾಂಶ ಹರಿವಿನ ಚಾರ್ಟ್,डेटा प्रवाह चार्ट
ದತ್ತಾಂಶ ಹರಿವಿನ ನಿಯಂತ್ರಣ,डेटा प्रवाह नियंत्रण
ದತ್ತಾಂಶ ಹರಿವಿನ ರೇಖಾಚಿತ್ರ,डेटा प्रवाह आकृती
ದತ್ತಾಂಶ ಸ್ವರೂಪ,डेटा स्वरूप
ಡೇಟಾ ಫಾರ್ಮ್ಯಾಟ್ ಐಟಂ,डेटा स्वरूप आयटम
ದತ್ತಾಂಶ ಉತ್ಪಾದಕ,डेटा जनरेटर
ದಟ್ಗ್ರಾಮ್,डेटाग्राम
ಡೇಟಾಗ್ರಾಮ್ ಸೇವೆ,डेटाग्राम सेवा
ಡೇಟಾ ಗ್ರಾಫಿಕ್ಸ್,डेटा ग्राफिक्स
ದತ್ತಾಂಶಗಳನ್ನು ಗುರುತಿಸಿ,डेटा ग्राफोस्कोप
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ,डेटा हाताळणी
ದತ್ತಾಂಶ ನಿರ್ವಹಣೆ  ಸಾಮರ್ಥ್ಯ,डेटा हाताळणी  क्षमता
ದತ್ತಾಂಶ ಶ್ರೇಣಿ,डेटा पदानुक्रम
ಡೇಟಾ ಹೋಸ್ಟ್ (= ಹೋಸ್ಟ್),डेटा होस्ट (= होस्ट)
ದತ್ತಾಂಶ ಸ್ವಾತಂತ್ರ್ಯ,डेटा स्वातंत्र्य
ದತ್ತಾಂಶ ಇನ್ಪುಟ್,डेटा इनपुट
ದತ್ತಾಂಶ ಇನ್ಪುಟ್ ನಿಲ್ದಾಣ,डेटा इनपुट स्टेशन
ದತ್ತಾಂಶ ಸಮಗ್ರತೆ,माहिती एकाग्रता
ದತ್ತಾಂಶ ವಿನಿಮಯ,डेटा इंटरचेंज
ಧ್ವನಿಯಲ್ಲಿ ಡೇಟಾ,व्हॉईस मध्ये डेटा
ಡೇಟಾ ಐ/ಒ  ಸೂಚನಾ,डेटा I/O  सूचना
ದತ್ತಾಂಶ ಐಟಂ,डेटा आयटम
ದತ್ತಾಂಶ ಮಟ್ಟ,डेटा पातळी
ದತ್ತಾಂಶ ಗ್ರಂಥಾಲಯ,डेटा लायब्ररी
ಡೇಟಾ ಲಿಂಕ್ ನಿಯಂತ್ರಣ  ಪಾತ್ರ,डेटा दुवा नियंत्रण  वर्ण
ಡೇಟಾ ಲಿಂಕ್ ಎಸ್ಕೇಪ್  ಪಾತ್ರ,डेटा लिंक एस्केप  वर्ण
ಡೇಟಾ ಲಿಂಕ್ ಲೇಯರ್,डेटा दुवा स्तर
