Punjabi,Tamil
ਪ੍ਰਤਿਬੰਧਿਤ ਓਪਰੇਟਰ,கட்டுப்படுத்தப்பட்ட ஆபரேட்டர்
ਪ੍ਰਤੀਬੰਧਿਤ ਬਿਆਨ,கட்டுப்படுத்தப்பட்ட அறிக்கை
ਡਰਾਈਵਰ,இயக்கி
"1. ਦੂਰ ਦੀ ਕਾਨਫਰੰਸ, 2. ਕਾਨਫਰੰਸ","1.தொலைவு மாநாடு, 2.மாநாடு"
ਗੋਪਨੀਯਤਾ,தனியுரிமை
"1. ਸੰਰਚਨਾ, 2. ਸੰਰਚਨਾ","1.கட்டமைப்பு, 2.கட்டமைப்பு"
ਭੀੜ,நெரிசல்
ਸੁਮੇਲ,சேர்க்கை
ਕੁਨੈਕਸ਼ਨ ਦੀ ਗਤੀ,இணைப்பு வேகம்
ਕੁਨੈਕਸ਼ਨ,இணைப்பு
ਕੁਨੈਕਸ਼ਨ ਰਹਿਤ ਸੰਚਾਰ,தொடர்பு இல்லாத தொடர்பு
ਮਾਨਤਾ ਰੀਲੀਜ਼,இணைப்பு வெளியீடு
ਕਨੈਕਟੀਵਿਟੀ,இணைப்பு
"1. ਕਨੈਕਟਰ, 2. ਕਨੈਕਟਰ","1.இணைப்பான், 2.இணைப்பான்"
ਲਗਾਤਾਰ,தொடர்ச்சியாக
Ran leti,பின்தொடரவும்
ਕੰਸੋਲ,பணியகம்
ਏਕੀਕਰਨ,ஒருங்கிணைப்பு
"1. ਅਸਾਈਨਮੈਂਟ, 2. ਸਥਿਰ","1.அசோசியேட், 2. நிலையான"
ਲਗਾਤਾਰ ਹਦਾਇਤ,நிலையான அறிவுறுத்தல்
ਪ੍ਰਤਿਬੰਧਿਤ,கட்டுப்படுத்தப்பட்டது
ਕੰਸਟਰਕਟਰ,கட்டமைப்பாளர்
ਘੜਾ,பானை
"1. ਸਮੱਗਰੀ, 2. ਅੰਸ਼","1. உள்ளடக்கம், 2. பகுதிகள்"
ਸੰਦਰਭ,சூழல்
ਸੰਦਰਭ ਮੁਕਤ ਵਿਆਕਰਣ (cfg),சூழல் இலவச இலக்கணம் (cfg)
ਸੰਦਰਭ ਸਵਿੱਚ,சூழல் சுவிட்ச்
"1.ਆਮ, 2.ਸੰਬੰਧੀ","1.சாதாரண, 2.தொடர்ச்சி"
ਅੰਤਰ,முரண்பாடு
ਉਲਟ,மாறுபாடு
ਕੰਟਰੋਲ,கட்டுப்பாடு
ਕੰਟੇਨਮੈਂਟ ਜ਼ੋਨ,கட்டுப்பாட்டு மண்டலம்
ਕੰਟਰੋਲ ਬਿੱਟ,கட்டுப்பாட்டு பிட்
ਕੰਟਰੋਲਰ ਬੱਸ,கட்டுப்பாட்டு பேருந்து
ਕੰਟਰੋਲ ਕਾਰਡ,கட்டுப்பாட்டு அட்டை
ਕੰਟਰੋਲ ਸਰਕਟ,கட்டுப்பாட்டு சுற்று
ਕੰਟਰੋਲ ਵੀਲ,கட்டுப்பாட்டு சக்கரம்
"1. ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ, 2. ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ","1. கட்டுப்பாட்டு பொறியியல், 2. கட்டுப்பாட்டு பொறியியல்"
ਕੰਟਰੋਲ ਕੁੰਜੀ,கட்டுப்பாட்டு விசை
ਨਿਯੰਤਰਣ ਤਰਕ,கட்டுப்பாட்டு தர்க்கம்
ਕੰਟਰੋਲ ਲੂਪ,கட்டுப்பாட்டு வளையம்
ਕੰਟਰੋਲ ਚਿੰਨ੍ਹ,கட்டுப்பாட்டு அடையாளம்
ਕੰਟਰੋਲ ਕਾਰਵਾਈ,கட்டுப்பாட்டு செயல்பாடு
ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ,கண்ட்ரோல் பேனல்
ਕੰਟਰੋਲ ਸਿਗਨਲ,கட்டுப்பாட்டு சமிக்ஞை
ਕੰਟਰੋਲ ਸਵਿੱਚ,கட்டுப்பாட்டு சுவிட்ச்
ਕੰਟਰੋਲ ਟੇਪ,கட்டுப்பாட்டு நாடா
"1. ਕੰਟਰੋਲ ਟਰਮੀਨਲ, 2. ਕੰਟਰੋਲ ਟਰਮੀਨਲ","1. கட்டுப்பாட்டு முனையம், 2. கட்டுப்பாட்டு முனையம்"
"1. ਕੰਟਰੋਲ ਯੂਨਿਟ, 2. ਕੰਟਰੋਲ ਯੂਨਿਟ","1. கட்டுப்பாட்டு அலகு, 2. கட்டுப்பாட்டு பிரிவு"
ਕਨਵਰਜੈਂਸ,ஒன்றிணைதல்
ਸੰਵਾਦ,உரையாடல்
ਗੱਲਬਾਤ ਕਾਲ,உரையாடல் அழைப்பு
ਤਬਦੀਲੀ,மாற்றம்
ਪਰਿਵਰਤਕ,மாற்றி
ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ,குக் தேற்றம்
ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,இணை செயலி
ਕਾਪੀ,நகல்
ਕਾਪੀਰਾਈਟ,பதிப்புரிமை
ਰੱਸੀ,தண்டு
"1.ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ, 2. ਵਾਇਰਲੈੱਸ ਟੈਲੀਫ਼ੋਨ, 3. ਵਾਇਰਲੈੱਸ ਟੈਲੀਫ਼ੋਨ","1. கம்பியில்லா தொலைபேசி, 2. கம்பியில்லா தொலைபேசி, 3. கம்பியில்லா தொலைபேசி"
ਸਬਥੀਓਰਮ,துணை தேற்றம்
ਸੋਧ,திருத்தம்
"1. ਬੇਕਾਰ, 2. ਵਿਗੜਿਆ","1. பயன்படுத்த முடியாத, 2. சிதைக்கப்பட்ட"
ਗਣਨਾ,கணக்கீடு
ਸਕੋਰਰ,அடித்தவர்
ਦੇਸ਼ ਦਾ ਕੋਡ,நாட்டின் குறியீடு
ਸਹਿਵਿਹਾਰ,இணை மாறுபாடு
"1. ਸਕੋਪ ਖੇਤਰ, 2. ਪ੍ਰਸਾਰਣ","1. நோக்கம் பகுதி, 2. ஒளிபரப்பு"
ਢਹਿ,சரிவு
ਨਾਜ਼ੁਕ ਮਾਰਗ,முக்கியமான பாதை
ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM),முக்கியமான பாதை முறை (CPM)
"1. ਕਰਾਸ ਟੈਸਟ, 2. ਕਰਾਸ ਟੈਸਟ","1.குறுக்கு சோதனை, 2.குறுக்கு சோதனை"
"1.ਕਰਾਸ ਪ੍ਰੋਗਰਾਮੇਬਲ-ਟ੍ਰਾਂਸਫਰ, 2. ਪ੍ਰਤੀ ਪ੍ਰੋਗਰਾਮੇਬਲ","1.கிராஸ் புரோகிராமபிள்-பரிமாற்றம், 2. நிரல்படுத்தக்கூடியது"
ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,பொருத்தமற்ற சமிக்ஞை
ਬੇਲੋੜੀ ਗੱਲ,பொருத்தமற்ற பேச்சு
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,குறியாக்கவியல்
"1. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 2. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ, 3. ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ","1. மறைநூல், 2. மறைநூல், 3. மறைநூல்"
ਮੁਦਰਾ ਪ੍ਰਤੀਕ,நாணய சின்னம்
ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ,தற்போதைய அடைவு
ਮੌਜੂਦਾ ਵਿੰਡੋ,தற்போதைய சாளரம்
ਕਰਸਰ,கர்சர்
ਕਰਵ,வளைவு
"1. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ, 2. ਕੱਟੋ ਅਤੇ ਪੇਸਟ ਕਰੋ","1. கட் அண்ட் பேஸ்ட், 2. கட் அண்ட் பேஸ்ட்"
ਕੱਟਣ ਦਾ ਤਰੀਕਾ,வெட்டுதல் முறை
ਸਾਈਬਰ,சைபர்
ਸਾਈਬਰ ਕੈਫੇ,கணணி மையம்
ਸਾਈਬਰ ਨਕਦ,இணைய பணம்
ਸਾਈਬਰ ਅਪਰਾਧ,சைபர்
ਸਾਈਬਰ ਡੇਲੇਕਸ,சைபர் டேலெக்ஸ்
ਸਾਈਬਰ ਕਾਨੂੰਨ,இணைய சட்டம்
ਸਾਈਬਰ ਸੈਕਸ,இணைய செக்ஸ்
"1. ਸਾਈਬਰ ਸਾਇੰਸ, 2. ਸਾਈਬਰਨੇਟਿਕਸ","1. சைபர் சயின்ஸ், 2. சைபர்நெடிக்ஸ்"
"1.ਸਾਈਬਰੀਕਰਨ, 2. ਸਾਈਬਰੀਕਰਨ","1.சைபரைசேஷன், 2. இணையமயமாக்கல்"
ਚੱਕਰ,மிதிவண்டி
"1. ਚੱਕਰ ਮੈਮੋਰੀ, 2. ਚੱਕਰ ਮੈਮੋਰੀ","1.சக்ரா நினைவகம், 2.சக்கர நினைவகம்"
ਚੱਕਰ ਦਾ ਨੁਕਸਾਨ,சுழற்சி இழப்பு
ਚੱਕਰ ਵਾਰ,சுழற்சி நேரம்
ਚੱਕਰੀ,சுழற்சி
ਡੈਮਨ,டீமான்
ਡੇਜ਼ੀ ਚੱਕਰ,டெய்சி வட்டம்
ਡਾਟਾ ਪ੍ਰਬੰਧਕ,தரவு நிர்வாகி
ਡਾਟਾ ਵੰਡ,தரவு ஒதுக்கீடு
"1.ਡਾਟਾ ਖੇਤਰ, 2.ਡਾਟਾ ਖੇਤਰ","1.தரவு புலம், 2.தரவு புலம்"
"1. ਡਾਟਾ ਐਰੇ, 2. ਡਾਟਾ ਐਰੇ","1.தரவு வரிசை, 2. தரவு வரிசை"
"1.ਡਾਟਾ-ਬੇਸ, 2.ਡਾਟਾਬੇਸ","1.தரவுத்தளம், 2.தரவுத்தளம்"
ਡਾਟਾ ਫਰੈਗਮੈਂਟੇਸ਼ਨ,தரவு துண்டு துண்டாக
"1. ਡਾਟਾ ਬੱਸ, 2. ਡਾਟਾ ਬੱਸ","1. டேட்டா பஸ், 2. டேட்டா பஸ்"
"1.ਡਾਟਾ ਕੈਰੀਅਰ, 2.ਡਾਟਾ ਕੈਰੀਅਰ","1.டேட்டா கேரியர், 2.டேட்டா கேரியர்"
ਡਾਟਾ ਸੈੱਲ,தரவு செல்
"1.ਡਾਟਾ ਸਿਸਟਮ, 2.ਡਾਟਾ ਚੈਨਲ","1.டேட்டா சிஸ்டம், 2.டேட்டா சேனல்"
ਡਾਟਾ ਸੰਚਾਰ,தரவு தொடர்பு
"1.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ, 2.ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ","1.தரவு சுருக்கம், 2.தரவு சுருக்கம்"
ਡਾਟਾ ਖੇਤਰ,தரவு புலம்
ਡਾਟਾ ਫਾਇਲ,தரவு கோப்பு
"1. ਡੇਟਾ ਫਲੋ, 2. ਡੇਟਾ ਫਲੋ","1. தரவு ஓட்டம், 2. தரவு ஓட்டம்"
"1.ਡਾਟਾ ਫਲੋਚਾਰਟ, 2.ਚਾਰਟ","1.தரவு ஃப்ளோசார்ட், 2. விளக்கப்படம்"
ਡਾਟਾ ਲੜੀ,தரவு படிநிலை
ਡਾਟਾ ਪੱਧਰ,தரவு நிலை
"1.ਡਾਟਾ ਕਲੈਕਸ਼ਨ, 2.ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ","1.தரவு சேகரிப்பு, 2.தரவு நூலகம்"
ਡਾਟਾ ਲਿੰਕ ਪਰਤ,தரவு இணைப்பு அடுக்கு
ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL),தரவு இணைப்பு அடுக்கு (DLL)
"1.ਡਾਟਾ ਪ੍ਰਬੰਧਨ, 2.ਡਾਟਾ ਪ੍ਰਬੰਧਨ","1.தரவு மேலாண்மை, 2.தரவு மேலாண்மை"
"1.ਡਾਟਾ ਗਣਨਾ, 2.ਡਾਟਾ ਗਣਨਾ","1.தரவு கணக்கீடு, 2.தரவு கணக்கீடு"
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ ਭਾਸ਼ਾ (DML),தரவு செயலாக்க மொழி (DML)
ਡਾਟਾ ਮਾਡਮ ਡਾਟਾ ਮਾਡਮ,தரவு மோடம் தரவு மோடம்
"1.ਡਾਟਾ ਸੋਧ, 2.ਡਾਟਾ ਸੋਧ","1.தரவு மாற்றம், 2.தரவு மாற்றம்"
"1.ਡਾਟਾ ਨੈੱਟਵਰਕ, 2.ਡਾਟਾ ਨੈੱਟਵਰਕ","1.டேட்டா நெட்வொர்க், 2.டேட்டா நெட்வொர்க்"
"1.ਡਾਟਾ ਓਪਰੇਸ਼ਨ, 2.ਡਾਟਾ ਓਪਰੇਸ਼ਨ","1.டேட்டா ஆபரேஷன், 2.டேட்டா ஆபரேஷன்"
"1. ਡਾਟਾ ਸੰਸਥਾਵਾਂ, 2. ਡਾਟਾ ਸੰਗਠਨ","1. தரவு நிறுவனங்கள், 2. தரவு அமைப்பு"
"1. ਡਾਟਾ ਆਉਟਪੁੱਟ, 2. ਡਾਟਾ ਆਉਟਪੁੱਟ","1. தரவு வெளியீடு, 2. தரவு வெளியீடு"
"1.ਡਾਟਾ ਪਾਥ, 2.ਡਾਟਾ ਪਾਥ","1.தரவு பாதை, 2.தரவு பாதை"
"1. ਡੇਟਾ ਤਿਆਰੀ, 2. ਡੇਟਾ ਤਿਆਰੀ","1.தரவு தயாரித்தல், 2. தரவு தயாரித்தல்"
"1.ਡਾਟਾ ਗੋਪਨੀਯਤਾ, 2.ਡਾਟਾ ਗੋਪਨੀਯਤਾ","1.தரவு தனியுரிமை, 2.தரவு தனியுரிமை"
"1. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ, 2. ਡੇਟਾ ਪ੍ਰੋਸੈਸਰ","1. தரவுச் செயலி, 2. தரவுச் செயலி"
"1.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ, 2.ਡਾਟਾ ਪ੍ਰੋਟੈਕਸ਼ਨ","1.தரவு பாதுகாப்பு, 2.தரவு பாதுகாப்பு"
"1. ਡਾਟਾ ਰਿਕਾਰਡ, 2. ਡਾਟਾ ਰਿਕਾਰਡ","1. தரவு பதிவு, 2. தரவு பதிவு"
"1. ਡਾਟਾ ਪ੍ਰਾਪਤੀ, 2. ਡਾਟਾ ਪ੍ਰਾਪਤੀ","1. தரவு மீட்டெடுப்பு, 2. தரவு மீட்டெடுப்பு"
"1. ਡੇਟਾ ਰੁਟੀਨ, 2. ਡੇਟਾ ਰੁਟੀਨ","1. தரவு வழக்கம், 2. தரவு வழக்கம்"
"1.ਡਾਟਾ ਸੁਰੱਖਿਆ, 2.ਡਾਟਾ ਸੁਰੱਖਿਆ","1.தரவு பாதுகாப்பு, 2.தரவு பாதுகாப்பு"
"1.ਡਾਟਾ ਸੈੱਟ, 2. ਡਾਟਾ ਸੈੱਟ","1.தரவு தொகுப்பு, 2. தரவு தொகுப்பு"
"1.ਡਾਟਾ ਸਿਗਨਲ, 2.ਡਾਟਾ ਸਿਗਨਲ","1.தரவு சமிக்ஞை, 2.தரவு சமிக்ஞை"
"1. ਡੇਟਾ ਐਕਸੈਸ, 2. ਡੇਟਾ ਐਕਸੈਸ","1. தரவு அணுகல், 2. தரவு அணுகல்"
"1.ਡਾਟਾ ਸਰੋਤ, 2.ਡਾਟਾ ਸਰੋਤ","1.தரவு ஆதாரம், 2.தரவு ஆதாரம்"
"1.ਡਾਟਾ ਨਿਰਧਾਰਨ, 2. ਡਾਟਾ ਨਿਰਧਾਰਨ","1.தரவு விவரக்குறிப்பு, 2. தரவு விவரக்குறிப்பு"
"1.ਡਾਟਾ ਸੈਂਟਰ, 2.ਡਾਟਾ ਸੈਂਟਰ","1.தரவு மையம், 2.தரவு மையம்"
"1. ਡੇਟਾ ਸਟੋਰੇਜ, 2. ਡੇਟਾ ਸਟੋਰੇਜ","1. தரவு சேமிப்பு, 2. தரவு சேமிப்பு"
ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ,தரவு சேமிப்பு அமைப்பு
"1. ਡਾਟਾ ਸਟ੍ਰਕਚਰ, 2. ਡਾਟਾ ਸਟ੍ਰਕਚਰ","1. தரவுக் கட்டமைப்பு, 2. தரவுக் கட்டமைப்பு"
"1.ਡਾਟਾ ਸਵਿੱਚ, 2.ਡਾਟਾ ਸਵਿੱਚ","1.டேட்டா ஸ்விட்ச், 2.டேட்டா ஸ்விட்ச்"
"1.ਡਾਟਾ ਸਾਰਣੀ, 2.ਡਾਟਾ ਸਾਰਣੀ","1.தரவு அட்டவணை, 2.தரவு அட்டவணை"
"1.ਡਾਟਾ ਅੰਤ, 2. ਡਾਟਾ ਖਤਮ","1.தரவு முடிவு, 2. தரவு முடிவு"
"1. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ, 2. ਡੇਟਾ ਟ੍ਰਾਂਸਕ੍ਰਿਪਸ਼ਨ","1. டேட்டா டிரான்ஸ்கிரிப்ஷன், 2. டேட்டா டிரான்ஸ்கிரிப்ஷன்"
"1.ਡਾਟਾ ਟ੍ਰਾਂਸਫਰ, 2. ਡਾਟਾ ਸੰਚਾਰ","1.தரவு பரிமாற்றம், 2. தரவு பரிமாற்ற"
"1. ਡਾਟਾ ਸੰਚਾਰ, 2. ਡਾਟਾ ਸੰਚਾਰ","1. தரவு பரிமாற்றம், 2. தரவு பரிமாற்றம்"
"1.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ, 2.ਡਾਟਾ ਟ੍ਰਾਂਸਮਿਸ਼ਨ ਸਿਸਟਮ","1.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம், 2.டேட்டா டிரான்ஸ்மிஷன் சிஸ்டம்"
"1. ਡੇਟਾ ਫਾਰਮੈਟ, 2. ਡੇਟਾ ਫਾਰਮੈਟ","1. தரவு வடிவம், 2. தரவு வடிவம்"
"1. ਡੇਟਾ ਯੂਨਿਟ, 2. ਡੇਟਾ ਯੂਨਿਟ","1. தரவு அலகு, 2. தரவு அலகு"
"1.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ, 2.ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ","1.தரவு சரிபார்ப்பு, 2.தரவு சரிபார்ப்பு"
ਡਾਟਾਬੇਸ,தரவுத்தளம்
ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ,தரவுத்தள நிர்வாகம்
ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ,தரவுத்தள வடிவமைப்பு
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ,தரவுத்தள மேலாண்மை அமைப்பு
"1.ਡਾਟਾਗਰੇਵ, 2.ਡਾਟਾਗਰੇਵ","1.டேட்டாகிரேவ், 2.டேட்டாகிரேவ்"
"1. ਡਾਟਾ, 2. ਡਾਟਾ","1. தரவு, 2. தரவு"
"1.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ, 2.ਅਕਿਰਿਆਸ਼ੀਲ ਜ਼ੋਨ","1.செயலற்ற மண்டலம், 2.செயலற்ற மண்டலம்"
ਡੈੱਡਲਾਕ,முட்டுக்கட்டை
ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ,முட்டுக்கட்டை தடுப்பு
ਨੁਕਸ ਕਲੀਅਰੈਂਸ,குறைபாடு நீக்கம்
"1. ਜੱਜਮੈਂਟ ਸੈੱਲ, 2. ਜੱਜਮੈਂਟ ਬਾਕਸ","1. தீர்ப்பு செல், 2. தீர்ப்பு பெட்டி"
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,முடிவெடுக்கும் செயல்முறை
ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ,முடிவு ஆதரவு அமைப்பு
ਫੈਸਲੇ ਦਾ ਰੁੱਖ,முடிவு மரம்
"1. ਡੀਕੋਡਰ, 2. ਡੀਕੋਡਰ","1. குறிவிலக்கி, 2. குறிவிலக்கி"
ਭੰਗ ਅਸੂਲ,கலைப்பு கொள்கை
ਡੀਕੋਡਿੰਗ,டிகோடிங்
ਸਮਰਪਿਤ ਸਿਸਟਮ,அர்ப்பணிக்கப்பட்ட அமைப்பு
ਸਮਰਪਿਤ ਪ੍ਰੈਸ,அர்ப்பணிக்கப்பட்ட பத்திரிகை
ਇਮਯੂਨਾਈਜ਼ੇਸ਼ਨ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN),நோய்த்தடுப்பு தரவு நெட்வொர்க் (DDN)
ਇਮਿਊਨਾਈਜ਼ੇਸ਼ਨ ਜਾਣਕਾਰੀ ਸਿਸਟਮ,நோய்த்தடுப்பு தகவல் அமைப்பு
ਏਕੀਕਰਣ,ஒருங்கிணைப்பு
ਦੇਰੀ,தாமதம்
ਦੇਰੀ ਕਾਊਂਟਰ,தாமத கவுண்டர்
ਦੇਰੀ ਦਾ ਸਮਾਂ,தாமத நேரம்
"1.ਮਿਟਾਓ, 2.ਮਿਟਾਓ","1.நீக்கு, 2.நீக்கு"
ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ,நீக்குதல் பதிவு
ਡੀਲੀਮੀਟਰ,பிரிப்பான்
ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ,டெல்டா பண்பேற்றம்
ਮੰਗ ਪੰਨਾ,கோரிக்கை பக்கம்
ਪ੍ਰਦਰਸ਼ਨ,செயல்திறன்
demodulation,டிமாடுலேஷன்
ਵਿ- ਮਲਟੀਪਲੈਕਸਰ,வி-மல்டிபிளெக்சர்
ਅਸਧਾਰਨਕਰਨ,இயல்புநிலைப்படுத்தல்
"1. ਘਣਤਾ, 2. ਘਣਤਾ","1. அடர்த்தி, 2. அடர்த்தி"
"1. ਨਿਰਭਰਤਾ, 2. ਨਿਰਭਰਤਾ","1. சார்பு, 2. சார்பு"
ਨਿਰਭਰ ਇਕਾਈ,சார்பு அலகு
ਕਤਾਰ,வரிசை
"1. ਸਤਿਕਾਰ, 2. ਸਤਿਕਾਰ","1. dereference, 2. dereference"
ਲਿਆ ਰੁੱਖ,பெறப்பட்ட மரம்
ਪ੍ਰਾਪਤ ਖੇਤਰ,பெறப்பட்ட புலம்
ਘਟਦੀ ਲੜੀ,இறங்கு வகை
ਡਿਜ਼ਾਈਨ,வடிவமைப்பு
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,மேசை கால்குலேட்டர்
ਡੈਸਕਟਾਪ ਕੰਪਿਊਟਰ,டெஸ்க்டாப் கணினிகள்
ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ,டெஸ்க்டாப் விளக்கக்காட்சி
ਡੈਸਕਟਾਪ ਪ੍ਰਕਾਸ਼ਨ,டெஸ்க்டாப் வெளியீடு
ਡੈਸਕਟਾਪ ਵੀਡੀਓ,டெஸ்க்டாப் வீடியோ
ਮੰਜ਼ਿਲ ਪਤਾ,இலக்கு முகவரி
"1. ਵਿਨਾਸ਼ਕਾਰੀ, 2. ਵਿਨਾਸ਼ਕਾਰੀ","1. அழிப்பவர், 2. அழிப்பவர்"
ਨਿਰਣਾਇਕ ਆਟੋਮੇਟਾ,தீர்மானிக்கும் தானியங்கு
ਵਿਕਾਸਕਾਰ,டெவலப்பர்
ਵਿਕਾਸ ਸਿਸਟਮ,வளர்ச்சி அமைப்பு
ਜੰਤਰ,சாதனம்
ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ,சாதன கட்டுப்பாட்டு அலகு
ਜੰਤਰ ਕੰਟਰੋਲਰ,சாதனம் கட்டுப்படுத்தி
ਜੰਤਰ ਪ੍ਰਬੰਧਨ,சாதன மேலாண்மை
ਜੰਤਰ ਮੋਡ,சாதன முறை
ਨਿਦਾਨ,நோய் கண்டறிதல்
ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ,கண்டறியும் அமைப்பு
"1. ਡਾਇਗਨੌਸਟਿਕਸ, 2. ਡਾਇਗਨੌਸਟਿਕਸ","1. கண்டறிதல், 2. கண்டறிதல்"
ਚਿੱਤਰ,வரைபடம்
ਡਾਇਲ,டயல்
ਡਾਇਲ ਲਾਈਨ,டயல் வரி
ਡਾਇਲ ਟੋਨ,டயல் தொனி
ਡਾਇਲ ਕਰੋ,அழைக்கவும்
"1. ਵਾਰਤਾਲਾਪ, 2. ਗੱਲਬਾਤ","1. உரையாடல், 2. உரையாடல்"
ਗੱਲਬਾਤ ਕਮਰੇ,உரையாடல் அறை
ਡਾਇਲਅੱਪ ਮਾਡਮ,டயல்அப் மோடம்
ਬੀਮਾ,காப்பீடு
ਸ਼ਬਦਕੋਸ਼,அகராதி
"1. ਅੰਤਰ, 2. ਭਿੰਨਤਾ","1. வேறுபாடு, 2. வேறுபாடு"
ਸੰਖਿਆਤਮਕ,எண்ணியல்
ਡਿਜ਼ੀਟਲ ਸਿਸਟਮ,டிஜிட்டல் அமைப்பு
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,டிஜிட்டல் சுற்று
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,டிஜிட்டல் கணினி
"1.ਡਿਜੀਟਲ ਡੇਟਾ, 2.ਡਿਜੀਟਲ ਡੇਟਾ","1.டிஜிட்டல் டேட்டா, 2.டிஜிட்டல் டேட்டா"
ਡਿਜੀਟਲ ਸਹੂਲਤ,டிஜிட்டல் வசதி
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,டிஜிட்டல் வடிகட்டி
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,டிஜிட்டல் நூலகம்
ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ,டிஜிட்டல் பண்பேற்றம்
"1. ਡਿਜੀਟਲ ਡਿਸਪਲੇ, 2. ਡਿਜੀਟਲ ਮਾਨੀਟਰ","1. டிஜிட்டல் டிஸ்ப்ளே, 2. டிஜிட்டல் மானிட்டர்"
ਡਿਜ਼ੀਟਲ ਚਿੱਤਰ,டிஜிட்டல் படம்
"1. ਡਿਜੀਟਲ ਦਸਤਖਤ, 2. ਡਿਜੀਟਲ ਦਸਤਖਤ","1. டிஜிட்டல் கையொப்பம், 2. டிஜிட்டல் கையொப்பம்"
ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ,டிஜிட்டல் சுவிட்ச்
ਡਿਜੀਟਲ ਐਨਾਲਾਗ ਕਨਵਰਟਰ,டிஜிட்டல் அனலாக் மாற்றி
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,டிஜிட்டல் மயமாக்கல்
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,டிஜிட்டல் மயமாக்கல்
ਡਿਜੀਟਾਈਜ਼ਰ,இலக்கமாக்கி
ਡਾਇਓਡ,டையோடு
ਪਹਿਲੀ ਨਜ਼ਰ,முதன்மையான தோற்றம்
ਸਿੱਧਾ ਪਤਾ,நேரடி முகவரி
ਸਿੱਧਾ ਪਰਿਵਰਤਨ,நேரடி மாற்றம்
ਸਿੱਧੀ ਜੋੜੀ,நேரடி இணைப்பு
"1. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ, 2. ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)","1. நேரடி நினைவக அணுகல், 2. நேரடி நினைவக அணுகல் (DMA)"
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),நேரடி நினைவக அணுகல் (DMA)
ਸਿੱਧੀ ਵਿਧੀ,நேரடி முறை
