Kannada,Hindi
ದಂತಕರಣಕ,विनाइट्रीकारक
ಬ್ಯಾಕ್ಟೀರಿಯಾವನ್ನು ನಿರಾಕರಿಸುವುದು,विनाइट्रीकारी जीवाणु
ದಟ್ಟ ಪರಿಹಾರ,सघन विलयन
ಸಾಂದ್ರತೆಯ ಗ್ರೇಡಿಯಂಟ್ ಕೇಂದ್ರೀಕರಣ,घनत्व प्रवणता अपकेंद्रण
ಅಮಾನತುಗೊಳಿಸುವಿಕೆಯ ಸಾಂದ್ರತೆ,निलंबन का घनत्व
ದಂತದ್ರವ್ಯ,दंतुर
ದಂತ ತಾರೀಖು,"दंतधातु, डेन्टीन"
ಡಿಯೋಕ್ಸಿಯೋಕ್ಸಿಜೆನೇಟೆಡ್ ರಕ್ತ,वि-ऑक्सीजनित रुधिर
ಡಿಯೋಕ್ಸಿರೈಬೊನ್ಯೂಕ್ಲಿಯಿಕ್ ಆಮ್ಲ (ಡಿಎನ್‌ಎ),डिऑक्सी राइबोन्यूक्लीक अम्ल
ಕಸಾಟ,विवर्णकता
ಮಣ್ಣಿನ ಫಲವತ್ತತೆಯ ಸವಕಳಿ,मृदा उर्वरता ह्रास
ನವಿಲುೀಕರಣ,विध्रुवण
ದಿಗಿಲುಗಾಲೆ,वि-बहुलकन
ಖಿನ್ನತೆ,अवसाद
ಖಿನ್ನತೆ,गर्त
ಅಪರಿಣಾಮ,परित्यक्त भूमि
ವ್ಯುತ್ಪನ್ನ,व्युत्पन्न नोवाकेन
ಒಳಸಂಚಿನ,त्वचाजन
ಒಳಸೇರಿಕೆ,चर्म
ವಂಶಸ್ಥ ಜನಸಂಖ್ಯೆ,वंशज समष्टि
ಅವರೋಹಣ ಕೊಲೊನ್,अवरोही वृहदांत्र
ಅವರೋಹಣ ಅಂಗ,"अवरोही पाद, अवरोही शाखा, अवरोही अंग"
ಅವರೋಹಣ ಎದೆಗೂಡಿನ ಮಹಾಪಧಮನಿಯ,अवरोही वक्ष महाधमनी
ಇಳಿಯುವುದು,अवरोहण
ಮರುಭೂಮಿ ಪ್ರದೇಶಗಳು,"मरुक्षेत्र, मरुस्थल"
ವೇಷಭೂಷಣ,"मरप जीवोम, मरु बायोम"
ಮರುಭೂಮಿ ಸಮುದಾಯ,मरु समुदाय
ಮರುಭೂಮಿ ಸಸ್ಯ,मरुपादप
ಸ ೦ ಶಾಡು,मरु क्षुप
ಪುನಃಸ್ಥಾಪನೆ ಮಾಡುವುದು,मरूभवन
ದೇಸಿ -ವೈವಿಧ್ಯ,देसी किस्म
ಸಣ್ಣ,डेस्मिड
Desಮೋಟ್ಯೂಬ್ಯೂಲ್,बंधनलिका
ಚೊಕ್ಕೆಯ,अपमार्जक
ನಿರ್ವಿಶೀಕರಣ,निराविषन
ನಿರ್ವಿಶೀಕರಣ,निराविषीकरण
ತೊಂದರೆ,अपरदाहारी
ತೊಂದರೆಗೊಳಗಾದ,अपरदाहारी
ಭಂಡರ,अपरद भक्षी
ಡೆಟ್ರಿಟಸ್ ಫೀಡಿಂಗ್ ಅಕಶೇರುಕ,अपरद भोजी अकशेरुकी प्राणी
ಅಪಾಯ,अपरद खाद्य शृंखला
ಡ್ಯುಟೊಮಿಯ,ड्यूटेरोस्टोमिया
ಅಭಿವೃದ್ಧಿ,परिवर्धन
ದೆವ್ವದ ಮೀನು,शृंगी (शृंगमीन)
ದೆವ್ವದ ಮೀನು,डेविल मीन
ವಿನಾಶದ ಅವಧಿ,डिवोनी कल्प
ಡಿವ್ರೀಸ್ ಸಿದ್ಧಾಂತ,डी-व्रीज सिद्धांत
ದೀನ್‌ಕಾರ್ಟಿಕೊಸ್ಟೆರಾನ್,डि-ऑक्सीकॉर्टिकोस्टेरोन
ಹಿಂಸಾತ್ಮಕ,द्विसंकर
ಜಗಳ,डाइन्यूक्लिओटाइड
ಡಯಾಬಿಟಿಸ್ ಇನ್ಸಿಪಿಡಸ್,"डायाबिटीज इन्सिपिडस, उदकमेह"
ಮಧುಮೇಹ,"डायाबिटीज मेलिटस, मधुमेह"
ಡಯಾಸೆಲ್‌ಮಾರ್ಫರ್,डाइऐसिटिलमॉर्फिन
ರೋಗನರಣೆ,"निदान, रोगनिदान"
ರೋಗನಿರ್ಣಯ ಮತ್ತು ಚಿಕಿತ್ಸಕ,नैदानिक एवं चिकित्सीय
ರೋಗನಿರ್ಣಯದ ಚಿತ್ರಣ,नैदानिक प्रतिबिंब
ರೋಗನಿರ್ಣಯದ ಕಿಟ್,नैदानिक किट
ವೇಷಭೂಷಣ,डायकाइनेसिस
ದ್ರವ,अपोहन-तरल
ವೇಷ,अपोहन
ಡಿಯಾಂಡ್ರಿಯಾ,द्विपुंकेसरधारिता
ಎಂಡ್ರೇ,"द्विपुंकेसरी, द्विपुमंगी"
ಕಂದಕ,उपरति
ಅತಿಸಾರ,"प्रवाहिका, दस्त"
ಡಯಾಸ್ಟೊಲಿಕ್ ಒತ್ತಡ,अनुशिथिलन दाब
ಡಯಾಟಮ್,डायटम
ಡಯಾಟೆಯೇಸಿಯಸ್ ಭೂಮಿ,डायटमी मृत्तिका
ಡೈಆಕ್ಸಿಲ್ಗ್ಲಿಸೆರಾಲ್ (ಡಿಜಿ),डाइऑक्सिलग्लिसरॉल
ಡಿಬಾಸಿಕ್ ಫಾಸ್ಫೇಟ್,द्विक्षारकी फॉस्फेट
ಪಾಕಶಯಾದ,डाइकैन्थियम
ಡಿಕ್ಲೋರೊ ಡಿಫೆನಿಲ್ ಟ್ರೈಕ್ಲೋರೊಥೇನ್ (ಡಿಡಿಟಿ),डाइक्लोरो डाइफेनिल ट्राइक्लोरोईथेन
ದ್ವಂದ್ವ,द्विभाजी
ಡಿಕಾಂಡಿಲಿಕ್ ತಲೆಬುರುಡೆ,"द्विकंदीय करोटि, द्विकंदीय खोपड़ी"
ಡಿಕೋಟೈಲೆಡಾನ್,द्विबीजपत्र
ಡಿಕ್ಟಿಯೋಸೋಮ್,जालिकाय
ಡಿಕ್ಟಿಯೊಟ,डिक्टिओटा
ಡೈನ್ಸ್ಫಾಲ,अग्रमस्तिष्कपश्च
ಆಹಾರ,"आहारी, आहार-संबंधी"
ಭೇದಾತ್ಮಕ ಕೊಡುಗೆ,विभेदक योगदान
ಡಿಫರೆನ್ಷಿಯಲ್ ಹಸ್ತಕ್ಷೇಪ ಕಾಂಟ್ರಾಸ್ಟ್ ಮೈಕ್ರೋಸ್ಕೋಪ್,विभेदी व्यतिकरण विपर्यास सूक्ष्मदर्शी
ಭೇದ -ಸಂತಾನೋತ್ಪತ್ತಿ,विभेदक जनन
ವಿಭಿನ್ನ ಜೀವಕೋಶ,विभेदित कोशिका
ಭಿನ್ನತೆ,विभेदन
ವಿವರ್ಟ್ಡ್ ತರಂಗ,विवर्तित तरंग
ಪ್ರಸಾರ,"विसरित करना, विसरित होना"
ಹರಡುವ ಸಾಮರ್ಥ್ಯ,विसरण क्षमता
ಜೀರ್ಣುವುದು,पाचन
ಜೀರ್ಣಕಾರಿ ರಸ,पाचक रस
ಜೀರ್ಣಾಂಗ ವ್ಯವಸ್ಥೆ,पाचन तंत्र
ಜೀರ್ಣಾಂಗವ್ಯೂಹ,पाचन पथ
ಅಂಕ,अंगुलि
ಡಿಜಿಟಲ್ ವ್ಯವಕಲನ ಆಂಜಿಯೋಗ್ರಫಿ,अंकीय व्यवकलन वाहिकाचित्रण
ಪ್ರತಿಷ್ಠೆಯಂತೆ,"अंकीय रूप से, अंकत"
ಡಿಜಿಟಿಫಾರ್ಮ್ ಗ್ರಂಥಿ,अंगुलिरूप ग्रंथि
ಡಿಕೆರಿಯಾನ್,केंद्रकयुग्म
ಡಿಕೆರಿಯೋಫೇಸ್,"द्विकेंद्रक प्रावस्था, केंद्रकयुग्म प्रावस्था"
ಮಧುರ,द्वितय
ಪ್ರಾಬಲ್ಯದ ಮಾರಕ ಆಲೀಲ್,प्रभावी घातक विकल्पी
ದ್ವಿವರ್ಗಣ,द्विरूपता
ಇಳಿಜಾರು,डाइनाइट्रोजन
ರಾತ್ರಿಯ ದಿನ,"घूर्णीकशाभ, डाइनोफ्लैजेलेट प्राणी"
ದೈವಭಕ್ತ,"एकलिंगाशृयी, पृथक्लिंगी"
ಡಯೋಸ್ಪೈರೋಸ್ ಮೆಲನಾಕ್ಸಿಲಾನ್,डाइओस्पाइरस मेलैनोजाइलोन
ಪಾಯಿಜಾಲ,डाइपेप्टाइड
ದೀಪದೋಂಟ್,द्विबारदंती
ದಾಯವಾಷ್ಠಿಕ,डिप्लोबैसिलस
ರಾಯಭಾರಿಗಳ,द्विकोरकी
ಡಿಪ್ಲೊಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ,डिप्लोकोकस न्यूमोनी
ಡಿಪ್ಜೋಟಿ,द्विगुणित अवस्था
ರಾಜಗೀತೆ,द्विसूत्रावस्था
ರಾಸಾಯನಿಕ,द्विगुणितीय
ರಾಯಭಾರ,डिप्लोसोम
ದಾಯ್ಯಿತ,द्विक्चूषक
ರಾಜತಕಾಯ,द्विपट्ट अवस्था
ದೀಕ್ಷಿ,"द्विपंखीगण, डिप्टेरा"
ದೀಕ್ಷಿ,द्विपंखी
ಡಿಪ್ಟೆರೊಕಾರ್ಪಸ್ ಹೋಪಿಯ,डिप्टैरोकार्पस होपिआ
ಹೊರನೋಟ,डिप्थीरिया
ದಿಕ್ಕಿನ ಆಯ್ಕೆ,दिशिक वरण
ಡೈಸ್ಯಾಮರೈಡ್ ಹೈಲುರಾನಿಕ್ ಆಮ್ಲ,डाइसैकेराइड हायल्यूरॉनिक अम्ल
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,डाइसैकेराइड
ಗತಿ,"चक्रिका, डिस्क, बिंब, मंडक"
ಡಿಸ್ಕ್,बिंब पुष्पक
ಪರಾಗವನ್ನು ಹೊರಹಾಕುವುದು,पराग विसर्जन
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,असंतत विभिन्नता
ಪ್ರತ್ಯೇಕ ರೂಪಾಂತರ,असंतत उत्परिवर्तन
ರೋಗ,रोग
ಅಸಂಗತ ಪ್ರಕ್ರಿಯೆ,विषमकारी प्रभाव
ಸೋಂಕುಗಳೆತ,विसंक्रामक
ಸೋಂಕುರಹಿತ,विसंक्रमित
ಮೂಳೆಯ ಅಸ್ವಸ್ಥತೆಗಳು,अस्थि विकार
ಪ್ರಸಾರ,प्रकीर्णन
ದೂರದ,दूरस्थ
ದೂರ ಸುರುಳಿಯಾಗಿ,दूरस्थ संवलित
ಡಿಸ್ಟಲ್ ನೆಫ್ರಾನ್,दूरस्थ वृक्काणु
ದೂರದೃಷ್ಟಿ,दूरस्थ अंगुलास्थि
ದೂರದ ವರ್ಣದ್ರವ್ಯ,दूरस्थ वर्णक
ದೈವಿಕ,दिवाचर
ದಿವಲನ ಕ್ಯಾಷನ್,द्विसंयोजी धनायन
ಕೆಳಮಟ್ಟದ,द्विसंयोजक
ಬೇರೆಡು,अलग-अलग होना
ಅಡ್ಡಲಾಗಿರುವುದು,"अपसरण, अपसारिता"
ವೈವಿಧ್ಯ,विविधता
ಕಾರ್ಮಿಕರ ವಿಭಾಗ,श्रम विभाजन
ವಿಭಾಗ,विभाजन
ವಿಭಾಗ,"भाग, प्रभाग"
ಡಿಎನ್‌ಎ ಅವಲಂಬಿತ ಆರ್‌ಎನ್‌ಎ ಪಾಲಿಮರೇಸ್,डी.एन.ए.आश्रित आर.एन.ए. पॉलिमरेज
ಡಿಎನ್‌ಎ ಬ್ಲಾಟಿಂಗ್,डी.एन.ए.शोषण
ಡಿಎನ್‌ಎ ಸೀಳು,डी. एन. ए. विदलन
ಡಿಎನ್‌ಎ ಕ್ಲೋಯಿನಿಂಗ್,डी. एन. ए. क्लोनन
ಡಿಎನ್‌ಎ ಚಾಲಿತ ಹೈಬ್ರಿಡೈಸೇಶನ್,डी. एन. ए. - चालित संकरण
ಡಿಎನ್‌ಎ ಬೆರಳಚ್ಚು,डी. एन. ए. फिंगरप्रिंटिंग
ಡಿಎನ್‌ಎ ಗ್ರಂಥಾಲಯ,डी. एन. ए. संग्रह
ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ,"डी. एन. ए. विरज्जुकन, डी. एन. ए. गलन"
ಡಿಎನ್‌ಎ ಮೆತಿಲೀಕರಣ,डी. एन. ए. मेथिलन
ಡಿಎನ್‌ಎ ಪಾಲಿಮರ,डी. एन. ए. पॉलिमरेज
ಡಿಎನ್‌ಎ ತನಿಖೆ,डी. एन. ए. संपरीक्षक
ಡಿಎನ್‌ಎ ದುರಸ್ತಿ,डी. एन. ए. क्षतिसुधार
ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ,डी. एन. ए. प्रतिकृति
ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ,डी. एन. ए. प्रतिकृतीयन
ಡಿಎನ್‌ಎ ಅನುಕ್ರಮ,डी. एन. ए. अनुक्रम
ಡಿಎನ್‌ಎ ಸ್ಪ್ಲೈಸಿಂಗ್,डी. एन. ए. समबंधन
ಡಿಎನ್‌ಎ ಸೂಪರ್ ಕಾಯಿಲಿಂಗ್,डी. एन. ए. अतिकुंडलन
ಡಿಎನ್‌ಎ ಪ್ರತಿಲೇಖನ,डी. एन. ए. अनुलेखन
ಡಿಎನ್‌ಎ ವೆಕ್ಟರ್,डी. एन. ए. संवाहक
ಡಾಬ್ಸನ್ ಘಟಕ,डॉबसन इकाई
ಶ್ವಾನ ಮೀನು,"डॉगफिश, कुरंजन सुरा"
ಗಲಾಟೆ,डोलिओलम
ಡಾಲ್ಫಿನ್ (ಸಸ್ತನಿ),डॉल्फिन
ಸಾಕು ಪ್ರಾಣಿ,पालतू पशु
ಸಾಕು ಪ್ರಾಣಿಗಳ,"पालित पशु, पालतू पशु"
ಸಾಕುಪ್ರಾಣಿ,घरेलू पौधा
ಸಾಕಾಣಿಕೆ,पालतू बनाना
ಸಾಕಾಣಿಕೆ,ग्राम्यन
ಪ್ರಬಲ ಜೀನ್,प्रभावी जीन
ಪ್ರಬಲ ಘಟಕ ಅಂಶ,प्रभावी यूनिट कारक
ದಾನನ್ ಸಮತೋಲನ,डोनन साम्य
ದಾನಿ ಕೋಶ,दाता कोशिका
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,डॉप्लर प्रभाव
ಡಾರ್ಸಲ್ ಆಂತರಿಕ ಮೇಲ್ಮೈ,पृष्ठीय भीतरी सतह
ಡಾರ್ಸಲ್ ನರ ಬಂಡಿ,पृष्ठीय तंत्रिका रज्जु
ಸುಸ್ತಾಗುವಿಕೆ,प्रसुप्ति
ಡಾರ್ಸಲ್ ರೆಕ್ಕೆ,पृष्ठ पख
ಡಾರ್ಸಲ್ ಟೊಳ್ಳಾದ ನರಮಂಡಲ,पृष्ठीय खोखला तंत्रिका तंत्र
ಡಾರ್ಸಲ್ ಮೂಗಿನ ಹೊಳ್ಳೆ,पृष्ठ नासाद्वार
ಡಾರ್ಸಲ್ ರೂಟ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,पृष्ठ मूल गुच्छिका
ಡಾರ್ಸಲ್ ಮೇಲ್ಮೈ,पृष्ठ सतह
ಡಾರ್ಸಲ್ ಒಳಾಂಗಗಳ ಗೂಡು,पृष्ठीय अंतरंग ककुद
ಡಾರ್ಸಿವೆಂಟ್ರಲ್ ಎಲೆ,पृष्ठाधर पर्ण
ಎರಡು ಬಂಡಿ,द्वि-आबंध
ಎರಡು ತೆಂಗಿನಕಾಯಿ,समुद्री नारियल
ಡಬಲ್ ಹೆಲಿಕ್ಸ್,द्वि कुंडलिनी
ಡಬಲ್ ಸ್ಟ್ರಾಂಡೆಡ್ ರಚನೆ,द्विरज्जुकी संरचना
ಕೆಳಗಡೆ,अनुप्रवाह
ಕೆಳಮಟ್ಟದ ಸಂಸ್ಕರಣೆ,अनुप्रवाह प्रक्रमण
ಕೆಳಕಡಿ ಸಿಂಡ್ರೋಮ್,डाउन संलक्षण
ದಾಸ,ड्रैसीना
ದಾಸ,ड्रैको
ಡ್ರ್ಯಾಗನ್ ನೊಣ,"व्याध पतंग, ड्रेगन फ्लाई"
ಹಳಿ,बिंदुक
ಡ್ರಾಪ್ಸಿ,"जलशोफ, ड्रॉप्सी"
ಡ್ರೊಸೊಫಿಲಾ ಮೆಲನೊಗಾಸ್ಟರ್,ड्रोसोफिला मेलानोगेस्टर
ಬರಗಾಲ,"जलाभाव, सूखा"
ಬರ ನಿರೋಧಕ ಹುಲ್ಲು,जलाभावसह घास
Drugಷಧ,औषधि
Drugಷಧ,"नशीले पदार्थ, मादक द्रव्य"
ಮಾದಕ ವ್ಯಸನ,मादक द्रव्य अपसेवन
ಡ್ರಮ್ ಕೋಲು,चोब
ಬಿದ್ದ,अष्ठिल
ಶುಷ್ಕ ಜೀವರಾಶಿ,शुष्क जैवमात्रा
ಒಣ ಶೇಖರಣೆ,शुष्क निक्षेप
ಒಣ ಆಪಿಥೆಕಸ್,ड्रायोपिथेकस
ಹಳ್ಳ,ड्रायोप्टेरिस
ನಾಳದ ಎಫೆರೆಂಟ್,अपवाही वाहिनिका
ದಾಳದ ಅಪಧಮನಿ,धमनी वाहिनी
ಕಸಚಾಲೆ,अधिवृषण वाहिनी
ಕುಡಿನಮ್,ग्रहणी
ನಕಲು ಮಾಡುವುದು,द्विगुणन
ಡುರಾಮಾಟರ್,"ड्यूरामीटर, दृढ़तानिका"
ಡ್ರಾಮೆನ್,"कठोर दारु, डूरेमेन"
ಡರ್ಟಾ,डूरैन्टा
ಧೂಳು ಮಾಲಿನ್ಯ,धूलि प्रदूषण
ಕುಬ್ಜ,"वामन, बौना"
ಕುಬ್ಜತನ,वामनता
ಕುಬ್ಜ-ಕಾಂಡದ ಸಸ್ಯ,वामन-तना पादप
ದೈನೈನ್,डाइनीन
ಅಂಕ,अंगुलि
ಹದ್ದು,"महाश्येन, उकाब"
ಕಬ್ಬಿಣದ,कर्ण अस्थिका
ಕಿವಿಗುದಾಯಿ,बाल - पिटिका
ಮುಂಚಿನ ಜೀವನ,पुरातन जीवन
ಆರಂಭಿಕ ಮರ,अग्र दारु
ಕಿವಿಗೆ,कर्णमफ़
ಭೂಪ್ರದೇಶ,भूशिखर सम्मेलन
ತಿನ್ನುವುದು ಮತ್ತು ತಿನ್ನುವುದು,भक्षण और भक्ष्य बनना
ಭೂಮಿ,"पृथ्वी, भू, भूमि"
ಭೂಮಿ,"मृदा, मृत्तिका"
ಸ್ರಾವ,एबेनेलीज
ಇಬ್ರಾಕ್ಟೇಟ್ ಗೀತೆ,सहपत्रहीन
ಒಂದು ಬಗೆಯ ಶವ,ऐकीनीस
ದಿಟುಕೋಯು,एकाइनोकोकस
ಪ್ರತಿಧ್ವನಿ,प्रतिध्वनि-निर्धारण
ಗ್ರಹಣ,एक्लिप्टा ऐल्बा
ಪರಿಸರ ವಿಜ್ಞಾನದ ರೂಪ,पारिस्थितिक अनुकूलन
ಪರಿಸರ ವಿಜ್ಞಾನ,पारिस्थितिक दक्षता
ಪರಿಸರಶಾಸ್ತ್ರೀಯ ಪರಸ್ಪರ ಅವಲಂಬನೆ,पारिस्थितिक परस्पर-निर्भरता
ಪರಿಸರ ವಿಜ್ಞಾನದ ಪಿರಮಿ,पारिस्थितिक पिरैमिड
ಪರಿಸರ ವಿಜ್ಞಾನದ,पारिस्थितिक स्वच्छता
ಪರಿಸರ ಅನುಕ್ರಮ,पारिस्थितिक अनुक्रम
ಪರಿಸರ ವಿಜ್ಞಾನದ,पारिस्थितिक संधार्यता
ಪರಿಸರ ವಿಜ್ಞಾನಿ,"पारिस्थितिकीविज्ञ, पारिस्थितिकी विज्ञानी"
ಪರಿಸರ ವಿಜ್ಞಾನ,पारिस्थितिकी
ಪರಿಸರ ವಿಜ್ಞಾನ ಮತ್ತು ಪರಿಸರ,पारिस्थितिकी एवं पर्यावरण
ಪರಿಸರ ಶೌಚಾಲಯ,इकोसैन शौचालय
ಪರಿಸರ ವ್ಯವಸ್ಥೆ,पारितंत्र
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ವೈವಿಧ್ಯತೆ,पारितंत्र विविधता
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಪ್ರಕ್ರಿಯೆ,पारितंत्र प्रक्रम
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಸೇವೆ,पारितंत्र सेवा
ಜೀವಕಣ,ईकोटोन
ವಲಸೆಗಾರ,पारिपर्यटन
ಜೀವರ ರೂಪ,पारि-प्ररूप
ಇಸಿಪಿ ಗ್ರೇಡಿಯಂಟ್,विद्युद् रासायनिक विभव प्रवणता
ಉಚ್ಚೆಕಾಯಿ,एक्टोकार्पस
ಬಾಹ್ಯರೇಖೆ,"बाह्य त्वचा, बाह्य चर्म"
ಎಕ್ಟೊಮೈಕೊರಿ iz ೆ,बाह्य कवकमूल
ಮೇಲ್ನೋಟದ,बाह्यपरजीवी
ಅಪಸ್ಥಾನೀಯ ಗರ್ಭಧಾರಣೆಯ,अपस्थानिक सगर्भता
ಪ್ರಾಚೀನ ರೂಪ,बाह्योष्मी
ಬಹಿರ್ಮಾಣದ,बाह्योष्मी
ಅಂಚಿನ ಪರಿಣಾಮ,कोर प्रभाव
ಅಂಚಿನ ಪ್ರಭೇದ,कोर जाति
ಪರಿಣಾಮಕಾರಿ ಹೊಡೆತ,"प्रभावी आघात, प्रभावी स्ट्रोक"
ಪರಿಣಾಮಕಾರಿ,कार्यकर
ಪರಿಣಾಮಕಾರಿ,प्रभावी
ಬೇಸರಪಡಿಸುವ,अपवाही
ಎಫೆರೆಂಟ್ ಅಪಧಮನಿಯ,अपवाही धमनिका
ದಕ್ಷತೆಯ ಸೂಚ್ಯಂಕ,दक्षता सूचकांक
ಹೊರಸೂಸುವ,बहिःस्राव
ಹೊರಸೂಸುವ ಚಿಕಿತ್ಸಾ ಘಟಕ (ಇಟಿಪಿ),बहिःस्राव उपचार संयंत्र (ई.टी.पी)
ಇತ್ತ,बहिर्वाह
ಉದ್ಧಟ,बहिःक्षेपित
ಮೊಟ್ಟೆ,"अंड, अंडा"
ಮೊಟ್ಟೆಪಟ್ಟೆ,अंड-उपकरण
ಅಹಂ ಕೇಂದ್ರೀಕರಣ,"आत्मकेंद्रिकता, अहंकेंद्रिकता"
ಐಕ್ಚಾರ್ನಿಯಾ ಕ್ರಾಸ್ಸಿಪ್ಸ್,आइकॉर्निया क्रेसिपीज
ಸ್ಖಲನ ನಾಳ,स्खलन वाहिनी
ಎಲ್ ನಿನೊ ಪರಿಣಾಮ,एल निन्यो प्रभाव
Eonoiplast,"तेलद लवक, इलाओप्लास्ट"
ಜರಿಗೋಳ,एलास्मोब्रैंक
ಸ್ಥಿತಿಸ್ಥಾಪಕ,प्रत्यास्थ रेशा
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,प्रत्यास्थ बल
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,प्रत्यास्थता
ಎಲಾಸ್ಟಿನ್,इलास्टिन
ಹಾಯದವನು,इलेटर
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,विद्युत् क्षेत्र
ವಿದ್ಯುತ್ ಪ್ರಕಾಶಕ,विद्युत् प्रदीपक
ವಿದ್ಯುತ್ ಅಂಗ,विद्युत् अंग
ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,विद्युत् विसर्जन
ವಿದ್ಯುತ್ ಸಂಭಾವ್ಯ ವ್ಯತ್ಯಾಸ,विद्युत् विभवांतर
ವಿದ್ಯುತ್ ಸಂಪೇ,विद्युत् अभिक्रमण
ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್ (ಇಸಿಜಿ),विद्युत्हृद्लेख
ವಿದ್ಯುದರ್ಚಿ,विद्युत्हृद्लेखी
ವಿದ್ಯುತ್ಕಂಪನ ಚಿಕಿತ್ಸೆ,विद्युत्हृद्लेखन
ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಪ್ರೋಟಾನ್ ಗ್ರೇಡಿಯಂಟ್,विद्युत् रासायनिक प्रोटोन प्रवणता
ವಿದ್ಯುತ್ತುತನ,विद्युत् मस्तिष्क लेख
ವಿದ್ಯುದ್ವವತೆ,विद्युत् मस्तिष्क लेखन
ವಿದ್ಯುದ್ವಿಭಜಿತ,विद्युत जनित
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಸೂರ,विद्युत्चंबकीय लेन्स
ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಕಿರಣ,विद्युत चुंबकीय विकिरण
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಿದ್ಧಾಂತ,विद्युत चुंबकीय सिद्धांत
ವಿದ್ಯುದನಿ,इलेक्ट्रॉन ग्राही
ವಿದ್ಯುತ್ತು ಬಾಂಬು,इलेक्ट्रॉन बमबारी
ಎಲೆಕ್ಟ್ರಾನ್ ಕೊರತೆ,न्यून-इलेक्ट्रॉन
ಕಾಲ್ಚೀಲ,इलेक्ट्रॉन दाता
ವಿದ್ಯುದನಿ,इलेक्ट्रॉन सूक्ष्मदर्शी
ವಿದ್ಯುತ್ತುರ ಪಾರದರ್ಶಕತೆ,इलेक्ट्रॉन पारदर्शिता
ಎಲೆಕೋಸು ಸರಪಳಿ,इलेक्ट्रॉन अभिगमन शृंखला
ವಿದ್ಯುತ್ತುರ ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ,इलेक्ट्रॉन अभिगमन तंत्र
ವಿದ್ಯುದ್ವಿಭಜಿತ,"ऋणविद्युत्, ऋणविद्युती"
ವಿದ್ಯುದಿವಂಗ್ಯಾಮ,ऋणविद्युत् परमाणु
ವಿದ್ಯುನ್ಮಾನಿನ ತ್ಯಾಜ್ಯ,इलेक्ट्रॉनिक अपशिष्ट
ವಿದ್ಯುನ್ಮವತೆ,वैद्युतकण संचलन
ವಿದ್ಯುಚ್ಚಲನವಾಸ,वैद्युत प्रवेशन
ಸ್ಥಾಯೀ ಚುಚ್ಚುವ ವ್ಯಕ್ತಿ,स्थिरवैद्युत अवक्षेपित्र
ಅಂಶ,तत्व
ಅಂಶ,अवयव
ಆನೆಫರು,एलिफैस
ದೀರ್ಘವೃತ್ತ ಪಟ್ಟಿ,दीर्घवृत्तीय पट्टी
ದೀರ್ಘವೃತ್ತ,दीर्घवृत्तीय संधि
ಉದ್ದವಾದ ಹೃದಯ,दीर्घित हृदय
ಉದ್ದನೆಯ ಅಂಶ,दीर्घीकारक
ಎಲ್ಫಿಡಿಯಂ,एल्फिडियम
ಉದಾತ್ತನೆ,निक्षालन
ತಿಕ್ಕಲು,कोरखांची
ಇಂಚರು,विपुंसन
ಭ್ರೂಣ ಸಂಸ್ಕೃತಿ,भ्रूण-संवर्धन
ಭ್ರೂಣ ಅಭಿವೃದ್ಧಿ,भ्रूण परिवर्धन
ಭ್ರೂಣ ರಕ್ಷಣೆ,भ्रूण उद्धार
ಭ್ರೂಣ,भ्रूण
ಭ್ರೂಣದ ಚೀಲ,भ्रूण-कोष
ಭ್ರೂಣಶಾಸ್ತ್ರದ ಸಂಶೋಧನೆ,भ्रूणवैज्ञानिक अनुसंधान
ಭ್ರೂಣಶಾಸ್ತ್ರ,भ्रूणविज्ञान
ಭ್ರೂಣದ ಬ್ಲಾಸ್ಟೋಪೋರ್,भ्रूणीय कोरकरंध्र
ಭ್ರೂಣದ ಅಭಿವೃದ್ಧಿ,भ्रूण परिवर्धन
ಭ್ರೂಣದ ಮರಣ,भ्रूण मर्त्यता
ಜಲೀಯ,निर्गमित जलोद्भिद्
ವಲಸೆ,"उत्प्रवास, उत्प्रवासन"
