English,Malayalam
demand paging,അഭ്യർത്ഥന പേജ്
demo,പ്രകടനം
demodulation,demodulation
demultiplexer,വി-മൾട്ടിപ്ലക്‌സർ
denormalization,ഡീനോർമലൈസേഷൻ
density,"1. സാന്ദ്രത, 2. സാന്ദ്രത"
dependency,"1. ആശ്രിതത്വം, 2. ആശ്രിതത്വം"
dependent unit,ആശ്രിത യൂണിറ്റ്
dequeue,ക്യൂ
dereferencing,"1. dereference, 2. dereference"
derivation tree,ഉരുത്തിരിഞ്ഞ വൃക്ഷം
derived field,ഉരുത്തിരിഞ്ഞ ഫീൽഡ്
descending sort,അവരോഹണ തരം
design,ഡിസൈൻ
desk calculator,ഡെസ്ക് കാൽക്കുലേറ്റർ
desk top computer,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടറുകൾ
desktop presentation,ഡെസ്ക്ടോപ്പ് അവതരണം
desktop publishing (DTP),ഡെസ്ക്ടോപ്പ് പ്രസിദ്ധീകരണം
desktop video,ഡെസ്ക്ടോപ്പ് വീഡിയോ
destination address,ലക്ഷ്യസ്ഥാന വിലാസം
destructer,"1. ഡിസ്ട്രോയർ, 2. ഡിസ്ട്രോയർ"
deterministric automats,ഡിറ്റർമിനിസ്റ്റിക് ഓട്ടോമാറ്റ
developer,ഡെവലപ്പർ
development system,വികസന സംവിധാനം
device,ഉപകരണം
device control unit,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
device controller,ഉപകരണ കൺട്രോളർ
device management,ഉപകരണ മാനേജ്മെന്റ്
device mode,ഉപകരണ മോഡ്
diagnosis,രോഗനിർണയം
diagnostic system,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
diagnostics,"1. ഡയഗ്നോസ്റ്റിക്സ്, 2. ഡയഗ്നോസ്റ്റിക്സ്"
diagram,ഡയഗ്രം
dial,ഡയൽ ചെയ്യുക
dial line,ഡയൽ ലൈൻ
dial tone,ഡയൽ ടോണ്
dial up,ഡയൽ അപ്
dialog,"1. സംഭാഷണം, 2. സംഭാഷണം"
dialog box,സംഭാഷണ മുറി
dialup modem,ഡയലപ്പ് മോഡം
diamension,ഇൻഷുറൻസ്
dictionary,നിഘണ്ടു
differentiation,"1. ഡിഫറൻഷ്യൽ, 2. വ്യത്യാസം"
digital,സംഖ്യാപരമായ
digital channel,ഡിജിറ്റൽ സംവിധാനം
digital circuit,ഡിജിറ്റൽ സർക്യൂട്ട്
digital computer,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
digital data,"1.ഡിജിറ്റൽ ഡാറ്റ, 2.ഡിജിറ്റൽ ഡാറ്റ"
digital facility,ഡിജിറ്റൽ സൗകര്യം
digital filter,ഡിജിറ്റൽ ഫിൽട്ടർ
digital library,ഡിജിറ്റൽ ലൈബ്രറി
digital modulation,ഡിജിറ്റൽ മോഡുലേഷൻ
digital monitor,"1. ഡിജിറ്റൽ ഡിസ്പ്ലേ, 2. ഡിജിറ്റൽ മോണിറ്റർ"
digital picture,ഡിജിറ്റൽ ചിത്രം
digital signature,"1. ഡിജിറ്റൽ സിഗ്നേച്ചർ, 2. ഡിജിറ്റൽ സിഗ്നേച്ചർ"
digital switch,ഡിജിറ്റൽ സ്വിച്ച്
digital to analog (D/A) converter,ഡിജിറ്റൽ അനലോഗ് കൺവെർട്ടർ
digitization,ഡിജിറ്റൈസേഷൻ
digitize,ഡിജിറ്റൈസേഷൻ
digitizer,ഡിജിറ്റൈസർ
diode,ഡയോഡ്
direct,പ്രഥമദൃഷ്ട്യാ
direct address,നേരിട്ടുള്ള വിലാസം
direct conversion,നേരിട്ടുള്ള പരിവർത്തനം
direct coupling,നേരിട്ടുള്ള സംയോജനം
direct memory access (DMA),"1. ഡയറക്ട് മെമ്മറി ആക്സസ്, 2. ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)"
direct memory acess (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
direct method,നേരിട്ടുള്ള രീതി
directive,ദിശകൾ
directory,ഡയറക്ടറി
directory server,"1. ഡയറക്ടറി സെർവർ, 2. ഡയറക്ടറി സെർവർ"
directory service,ഡയറക്ടറി സേവനം
disable,സാധ്യമല്ല
disabling signal,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
disconnect,"1. വിച്ഛേദിക്കൽ, 2. വിച്ഛേദിക്കൽ"
discrete,"1. ഡിസ്ക്രീറ്റ്, 2. ഡിസ്ക്രീറ്റ്"
disk,"1. ഡിസ്ക്, 2. ഡിസ്ക്"
disk address,"1. ഡിസ്ക് വിലാസം, 2. ഡിസ്ക് വിലാസം"
disk array,"1. ഡിസ്ക് അറേ, 2. ഡിസ്ക് അറേ"
disk capacity,"1. ഡിസ്ക് ശേഷി, 2. ഡിസ്ക് ശേഷി"
disk drive,"1. ഡിസ്ക് ഡ്രൈവർ, 2. ഡിസ്ക് ഡ്രൈവ്"
disk file,ഡിസ്ക് ഫയൽ
disk memory,"1. ഡിസ്ക് മെമ്മറി, 2. ഡിസ്ക് മെമ്മറി, 3. ഡിസ്ക് മെമ്മറി, 4. ഡിസ്ക് മെമ്മറി"
disk operating system (DOS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DoS)
disk pack,ഡിസ്ക് പാക്കേജ്
disk server,"1.ചക്രിക സെർവർ, 2.ഡിസ്ക് സെർവർ"
disk storage,"1. ഡിസ്ക് സംഭരണം, 2. ഡിസ്ക് സംഭരണം"
diskette,ഡിസ്കെറ്റ്
display file,ഫയൽ പ്രദർശിപ്പിക്കുക
display image,ചിത്രം പ്രദർശിപ്പിക്കുക
disposal,നിർമാർജനം
distance,ദൂരം
distance function,ദൂരം പ്രവർത്തനം
distortion,വളച്ചൊടിക്കൽ
distributed,എത്തിച്ചു
distributed data,വിതരണം ചെയ്ത ഡാറ്റ
distributed server,വിതരണം ചെയ്ത സെർവർ
distributed system,"1.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം, 2.ഡിസ്ട്രിബ്യൂട്ടഡ് സിസ്റ്റം"
distributive,വിതരണക്കാരൻ
document,പ്രമാണം
document retrieved,പ്രമാണം അംഗീകൃത
document window,"1. ഡോക്യുമെന്റ് വിൻഡോ, 2. ഡോക്യുമെന്റ് വിൻഡോ"
documentation,പ്രമാണീകരണം
domain,"ഡൊമെയ്ൻ, ഡൊമെയ്ൻ"
domain name,ഡൊമെയ്ൻ നാമം
dot matrix printer,"1. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ, 2. ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ"
down,"താഴെ, താഴെ"
down link,"1.അവലിങ്ക്, 2.ചതുരം"
down loading,ഡൗൺലോഡ്
down time,ഡൗൺലോഡ് സമയം
dragging,ട്രാക്ഷൻ
DRAM (dynamic RAM),DRAM (ഡൈനാമിക് റാം)
drift,ഒഴുക്ക്
driver,ഡ്രൈവർ
drop,ഇലകൾ
drop down list box,ഡ്രോപ്പ് ലിസ്റ്റ് ബോക്സ്
drum drive,ഡ്രം ഡ്രൈവ്
drum printer,"1.ഡ്രം പ്രിന്റർ, 2.ഡ്രം പ്രിന്റർ"
drum unit,"1. Im യൂണിറ്റ്, 2. ഡ്രം യൂണിറ്റ്"
dual,"1. ദ്വൈതത, 2. ദ്വി"
dual density,ഇരട്ട സാന്ദ്രത
dummy address,"1. നിശബ്ദ വിലാസം, 2. വ്യാജ വിലാസം"
dump,തള്ളുക
duplex circuit,ഇരട്ട സർക്യൂട്ട്
duplexing,നിയമവിധേയമാക്കൽ
duplicate,കീ കീ
DVD R/W,"1.D V D R./W, 2. ഡിവിഡി വായന, 3. എഴുത്ത്"
DVD ROM,ഡിവിഡി റോം
dynamic instruction,ചലനാത്മക നിർദ്ദേശം
dynamic memory,"1.ഡൈനാമിക് മെമ്മറി, 2.ഡൈനാമിക് മെമ്മറി"
dynamics,"1. ഡൈനാമിക്സ്, 2. ഡൈനാമിക്സ്"
EBCDIC,ഇ ബി സി ഡി ഐ സി
e-business,ഇ-ബിസിനസ്
echo,പ്രതിധ്വനി
e-commerce,"1.ഇ-കൊമേഴ്‌സ്, 2.ഇ-കൊമേഴ്‌സ്"
edit,എഡിറ്റിംഗ്
editor,എഡിറ്റർ
educational technology,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
EEP rom,ഇ ഇ പി റോം
effective address (floating address),"1. അർത്ഥവത്തായ വിലാസം, 2. ഫലപ്രദമായ വിലാസം"
effective operand address,അർത്ഥവത്തായ പ്രവർത്തന വിലാസം
effective procedure,ഫലപ്രദമായ പ്രവർത്തനം
effective UID (user identification),ഫലപ്രദമായ യുഐഡി
efffective transmission operand,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
eight-bit byte,ഒക്ടൽ ബൈറ്റ്
e-learning,"ഇലക്ട്രോണിക് പഠനം, ഇ-ലേണിംഗ്"
election-algirthm,തിരഞ്ഞെടുപ്പ് അൽഗോരിതം
electric mailing (e-mail),ഇലക്ട്രോണിക് മെയിൽ സേവനം (ഇ-മെയിൽ)
electric printer,"1.ഇലക്‌ട്രോണിക് പ്രിന്റിംഗ്, 2.ഇലക്‌ട്രോണിക് പ്രിന്റർ"
electrical accounting machine,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
electronic,ഇലക്ട്രോണിക്സ്
electronic clearance system (ECS),ഇലക്ട്രോണിക് എക്‌സ്‌ഹോസ്റ്റ് സിസ്റ്റം (ഇസിഎസ്)
electronic data interchange (EDI),ഇലക്ട്രോണിക് ഡാറ്റ എക്സ്ചേഞ്ച് (EDI)
electronic data processing,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
electronic filing,ഇലക്ട്രോണിക് ബ്രോഷർ
electronic funds transfer System (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ മെക്കാനിസം (ഇഎഫ്ടിഎസ്)
electronic journals,"1.ഇലക്‌ട്രോണിക് ജേണൽ, 2.ഇലക്‌ട്രോണിക് ജേണൽ"
electronic publishing,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
electronic switch,ഇലക്ട്രോണിക് സ്വിച്ച്
element,"ഘടകം, ഘടകം"
e-mail,ഇ-മെയിൽ
e-mail address,"1. ഇ-മെയിൽ വിലാസം, 2. ഇലക്ട്രോണിക് മെയിലിംഗ് വിലാസം"
embedded system,എംബഡഡ് സിസ്റ്റം
embedding,ഉൾച്ചേർക്കൽ
emitter couple logic (ECL),എമിറ്റർ കപ്പിൾഡ് ലോജിക് (ECL)
empty stack,ശൂന്യമായ ഇടം
empty string,"1. ബ്ലാങ്ക് ചെയിൻ, 2. ബ്ലാങ്ക് ചെയിൻ"
emulation,യന്ത്രവൽക്കരണം
encapsulation,"1.ക്യാപ്സുലേഷൻ, 2.ക്യാപ്സുലേഷൻ"
encipher,ഡീകോഡർ
encode,എൻകോഡിംഗ്
encoder,"1. എൻകോഡർ, 2. കൊഡാക്ക്"
encrepted data,മറച്ച ഡാറ്റ
encripting file system,മറഞ്ഞിരിക്കുന്ന ഫയൽ സിസ്റ്റം
encryption,"1. എൻക്രിപ്ഷൻ, 2. കോഡിംഗ്, 3. എൻകോഡിംഗ്"
end of block,ബ്ലോക്ക് അവസാനം
end of file (EOF),ഫയൽ-അവസാനം
end-user,ഉപയോക്താവ്
enter,നൽകുക
enter-key,എൻട്രി കീ
enterprise server,"1. ഉദ്യം സർവാർ, 2. ഉദ്യം സേവക്"
enterprise system,എന്റർപ്രൈസ് സിസ്റ്റം
entity,ശക്തി
entity-relationship,ശക്തി ബന്ധം
entry time,പ്രവേശന സമയം
entry variable,ഇൻപുട്ട് വേരിയബിൾ
enumerable,എണ്ണാവുന്ന
environment,പരിസ്ഥിതി
epoch,"1.യുഗം, 2. യുഗം, 3. നിർദ്ദേശ നിമിഷം"
EPROM,EPRAM (ഫിനാൻസ് പ്രോഗ്രാമബിൾ റീഡ്-ഓൺലി മെമ്മറി)
epsilon closure,എപ്സിലോൺ കൺസ്ട്രക്റ്റർ
equalizer,സമനില
equipment,ഉപകരണങ്ങൾ
equivalence class,തുല്യതാ ക്ലാസ്
equivalence relation,തുല്യമായ ബന്ധം
erase,"1. വംശനാശം, 2. ഉന്മൂലനം"
error correcting code,പിശക് തിരുത്തൽ കോഡ്
error correction,തെറ്റ് തിരുത്തൽ
error detection,പിശക് കണ്ടെത്തൽ
error handling,പിശക് കൈകാര്യം ചെയ്യൽ
error message,പിശക് സന്ദേശം
error rate,പിശക് നിരക്ക്
error recovery,പിശക് വീണ്ടെടുക്കൽ
error routine,പിശക് പേര്
escape character,രക്ഷപ്പെടൽ ചിഹ്നം
ethernet,ഇഥർനെറ്റ്
event,സംഭവം
event chain,ഇവന്റ് ചെയിൻ
event control,ഇവന്റ് നിയന്ത്രണം
event counter,ഇവന്റ് കൗണ്ടർ
exception handling,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
exchangeable disk storage,എക്സ്ചേഞ്ച് ഡിസ്ക് സംഭരണം
exclusion,ഒഴിവാക്കൽ
exclusive Or (XOR),എക്സ്ക്ലൂസീവ് കൂടാതെ (x അല്ലെങ്കിൽ)
executable program,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
executive statement,നിർവ്വഹണ പ്രസ്താവന
exhaustive search,തിരഞ്ഞെടുത്ത തിരയൽ
exist,നിലവിലുള്ള
exit,ഇഷ്യൂ
expert system,വിദഗ്ധ സംവിധാനം
expression,"1. എക്സ്പ്രഷൻ, 2. ആവിഷ്കാരം"
extended graphic array (XGA),വിപുലീകരിച്ച ഗ്രാഫിക്കൽ മാട്രിക്സ് (x g a)
extended industry standard (EIS),വിപുലീകരിച്ച വ്യാവസായിക മാനദണ്ഡങ്ങൾ (EIS)
extended machine,ഓവർലോഡഡ് മെഷീൻ
extended memory,വിപുലീകരിച്ച മെമ്മറി
extended precision,"1. എക്സ്റ്റൻഡഡ് പ്രിസിഷൻ, 2. എക്സ്റ്റൻഡഡ് കൃത്യത"
extended sorting,"1.എക്സ്റ്റെൻഡഡ് സോർട്ടിംഗ്, 2.എക്സ്റ്റെൻഡഡ് സെപ്പറേഷൻ"
external call,സഹായത്തിനായി വിളിക്കുക
external error,ബാഹ്യ പിശക്
external function,ബാഹ്യ പ്രവർത്തനം
external interrupt,ബാഹ്യ തടസ്സം
external memory,"1. ബാഹ്യ മെമ്മറി, 2. ബാഹ്യ മെമ്മറി"
external memory,ബാഹ്യ മെമ്മറി
external modem,ബാഹ്യ മോഡം
external reference,ബാഹ്യ റഫറൻസ്
external searching,ബാഹ്യ തിരയൽ
external storage device,ബാഹ്യ സംഭരണ ഉപകരണം
extraction,വേർതിരിച്ചെടുക്കൽ
extrapolation,എക്സ്ട്രാപോളേഷൻ
face-character printer,പാനൽ പ്രതീക പ്രിന്റർ
fail-safe operation,പരാജയപ്പെടാത്ത പ്രവർത്തനം
failure rate,പരാജയതോത്
failure recovery,പരാജയം ഡിസ്ചാർജ്
false code,തെറ്റായ കോഡ്
false error,തെറ്റായ പിശക്
fan-in,"1.നിക്ഷേപം, 2.നിക്ഷേപ പോയിന്റുകൾ"
fan-out,"1. ലക്കം, 2. ലക്കം നമ്പർ"
fascimile I/O device,"1. റെപ്ലിക്കേഷൻ I/O ഉപകരണം, 2. റെപ്ലിക്ക ഇൻപുട്ട് ഉപകരണം/ഔട്ട്‌പുട്ട്"
fast fourier transform (FFT),ദ്രുത ഫോർയർ ട്രാൻസ്ഫർ
fatal error,മാരകമായ തെറ്റ്
fault detection,തെറ്റ് കണ്ടെത്തൽ
fault diagnosis,തെറ്റ് രോഗനിർണയം
fault tolerance,തെറ്റ് സഹിഷ്ണുത
fax,ഫാക്സ്
fax message,ഫാക്സ് സന്ദേശം
FDC,എഫ് ഡിസി
feature detection,ലക്ഷണം കണ്ടുപിടിക്കൽ
feed cycle,ചക്രം നിറയ്ക്കുക
feedback,പുനർനിക്ഷേപം
feeder,"1.വിതരണക്കാരൻ, 2. പോഷകാഹാരം, 3. തീറ്റ"
fetch,ഏതെങ്കിലും
fibonacci search,ഫിബൊനാച്ചിയുടെ കണ്ടെത്തൽ
fibonacci sequence,ഫിബൊനാച്ചി സീക്വൻസ്
fibonacci series,ഫിബൊനാച്ചി സീരീസ്
fibre optics,ഫൈബർ ഒപ്റ്റിക്സ്
fido net,ഫിഡോ കെണി
field,പ്രദേശം
fifth generation computers,അഞ്ചാം തലമുറ കമ്പ്യൂട്ടർ
file,"1. ഫയൽ, 2. ഫയൽ"
file access method,ഫയൽ ആക്സസ് രീതി
file allocation table,ഫയൽ അലോക്കേഷൻ പട്ടിക
file compression,ഫയൽ കംപ്രഷൻ
file copying,ഫയൽ പകർത്തൽ
file layout,ഫയൽ കോൺഫിഗറേഷൻ
file merge,ഫയൽ ലയിപ്പിക്കുക
file recovery,ഫയൽ വീണ്ടെടുക്കൽ
file storage,ഫയൽ സംഭരണം
file structure,ഫയൽ ഘടന
file system,ഫയൽ സിസ്റ്റം
file transfer,ഫയൽ കൈമാറ്റം
file transfer protocol (FTP),ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP)
filter,ഫിൽട്ടർ
final state,അവസാന സ്ഥാനം
find,തിരയുക
finite state machine,പരിമിത സംസ്ഥാന യന്ത്രം
fire wall,അഗ്നി മതിൽ
firmware,ഫേംവെയർ
first come first serve,ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക
first generation computer,ആദ്യ തലമുറ കമ്പ്യൂട്ടർ
first in first out (FIFO),ആദ്യ ഇൻപുട്ട് ആദ്യ ലക്കം (FIFO)
first order logic,ആദ്യ ഓർഡർ വാദം
first order theory,ആദ്യ ഓർഡർ തത്വം
fixed partition,നിശ്ചിത വിഭജനം
flag,അടയാളം
flexible disk,ഫ്ലെക്സിബിൾ ഡിസ്ക്
floppy disk,ഫ്ലോപ്പി ഡിസ്ക്
flopy disk drive (Fdd),ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (FDD)
flow chart,ഫ്ലോ ചാർട്ട്
flow of control,നിയന്ത്രണം ഒഴുക്ക്
flush,മുന്നേ
folder,ഫോൾഡർ
font,ഫോണ്ട്
font family,ഫോണ്ട് കുടുംബം
foreign key,ബാഹ്യ കീ
form,ഫോം
formal language,പ്രതീകാത്മക ഭാഷ
formal system,പ്രതീകാത്മക രീതി
format,"1.ഫോർമാറ്റ്, 2.ഫോം"
formatting,ഡ്രോയിംഗ്
fortran,ഫോർട്രോൺ
fortran programming,"1.ഫോർട്രാൻ (ഒരു കമ്പ്യൂട്ടർ ഭാഷ) പ്രോഗ്രാം, 2. ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്"
forward slash,ഫോർവേഡ് സ്ലാഷ്
fourth generation computer,നാലാം തലമുറ കമ്പ്യൂട്ടർ
fragment,വിഭാഗം
frame,ഫ്രെയിം
free net,"1.സ്വതന്ത്ര വല, 2.സൗജന്യ വല"
free software foundation,സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ട്രസ്റ്റ്
free storage,സൗജന്യ സംഭരണം
freeware,ഫ്രീവെയർ
front end,മുന്നിൽ
front panel,"1.ഫ്രണ്ട് പാനൽ, 2.ഫ്രണ്ട് പാനൽ"
function,"1. പ്രവർത്തനങ്ങൾ, 2. പ്രവർത്തനം"
function key,ഫംഗ്ഷൻ കീ
function reference,ഫംഗ്ഷൻ റഫറൻസ്
functional dependency,പ്രവർത്തനപരമായ ആശ്രിതത്വം
functional testing,ഫംഗ്ഷൻ ടെസ്റ്റ്
fuzzy logic,"1.അവ്യക്തമായ യുക്തി, 2.അവ്യക്തമായ യുക്തി"
fuzzy set,"1. ഫസി സെറ്റ്, 2. ഫസി സെറ്റ്"
gain,നേട്ടം
game tree,കായിക വൃക്ഷം
gap character,ഇടവേള പ്രതീകം
garbage,മാലിന്യം
garbage collection,മാലിന്ന്യ ശേഖരണം
garbage collection,മാലിന്ന്യ ശേഖരണം
garbage in garbage out (GIGO),ട്രാഷ് ഔട്ട് ഇൻസൈഡ് ട്രാഷ് (ജിഗോ)
gate,വാതിൽ
gateway,വാതിൽ പാത (നെറ്റ്‌വർക്കിന്റെ പശ്ചാത്തലത്തിൽ)
general program,സമഗ്രമായ പ്രോഗ്രാം
general program,സമഗ്രമായ പ്രോഗ്രാം
general purpose computer,വിശാലമായ ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
general purpose computer,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
general register,പൊതു രജിസ്റ്റർ
generalization,പൊതുവൽക്കരണം
generalization,പൊതുവൽക്കരണം
general-purpose language,വിശാലമായ വസ്തു ഭാഷ
general-purpose operating sysem,ബ്രോഡ് പർപ്പസ് ഓപ്പറേഷൻ സിസ്റ്റം
general-purpose regisgter,സമഗ്രമായ ഉദ്ദേശ്യ രജിസ്റ്റർ
generated error,പിശക് സൃഷ്ടിച്ചു
generating function,പ്രത്യുൽപാദന പ്രവർത്തനം
generic class,ക്ലാസ് ജനറൽ
generic function,ക്ലാസ് ഫംഗ്ഷൻ
generic name,പൊതു ക്ലാസ് പേര്
gigo,ജിഗോ
global,"1. യൂണിവേഴ്സൽ, 2. ഗ്ലോബൽ"
global code,സാർവത്രിക കോഡ്
global lock,സാർവത്രിക ലോക്ക്
global network,"1. യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്, 2. യൂണിവേഴ്സൽ നെറ്റ്വർക്ക്"
global network,സാർവത്രിക ശൃംഖല
global user,"1. ലോക ഉപയോക്താവ്, 2. പൊതു ഉപയോക്താവ്, 3. സാർവത്രിക ഉപയോക്താവ്"
global variable,ആഗോള വേരിയബിളുകൾ
globalisation,"1.ആഗോളവൽക്കരണം, 2.ആഗോളവൽക്കരണം"
gopher,ഗോഫർ (ഒരു നെറ്റ്‌വർക്കിലെ ഒരു പ്രോട്ടോക്കോൾ)
gopher client,ഗോഫർ റിസപ്റ്റർ
gopher server,"1. ഗോഫർ സെർവർ, 2. ഗോഫർ സെർവർ"
gopher site,ഗോഫർ സൈറ്റ്
gopher space,ഗോഫർ സ്പേസ്
graceful degradation,ആകർഷകമായ അപചയം
grammar checker,വ്യാകരണ പരിഷ്കരണം
grammar graceful exit,വ്യാകരണ ഹോട്ടി എക്‌സ്‌ട്രോവേർഷൻ
grand total,"1.ആകെ മൊത്തം, 2.മഹത്തായ ആകെ, 3.ആകെ"
graph,"1.ഗ്രാഫ്, 2.ഗ്രാഫ്"
graph plotting,"1.ഗ്രാഫ് നോട്ടേഷൻ, 2.ഗ്രാഫ് നോട്ടേഷൻ"
graphic character,"1. ഗ്രാഫിക് പ്രതീകങ്ങൾ, 2. ഗ്രാഫിക്കൽ പ്രതീകങ്ങൾ"
graphic controller,"1. ഗ്രാഫിക്കൽ കൺട്രോളർ, 2. ഗ്രാഫിക്കൽ കൺട്രോളർ"
graphic data structure,"1. ഗ്രാഫിക്കൽ ഡാറ്റ ഘടന, 2. ഗ്രാഫിക്കൽ ഡാറ്റ ഘടന"
graphic display program,"1. ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം, 2. ഗ്രാഫിക്കൽ ഡിസ്പ്ലേ പ്രോഗ്രാം"
graphic display resolution,"1.ഗ്രാഫിക്കൽ ഡിസ്പ്ലേ റെസല്യൂഷൻ, 2.ഗ്രാഫിക് ഡിസ്പ്ലേ"
graphic language,"1. ഗ്രാഫിക് ഭാഷ, 2. ഗ്രാഫിക്കൽ ഭാഷ"
graphic language,"1. ഗ്രാഫിക് ഭാഷ, 2. ഗ്രാഫിക്കൽ ഭാഷ"
graphic panel,"1. ഗ്രാഫിക്കൽ പ്ലേറ്റ്, 2. ഗ്രാഫിക്കൽ പ്ലേറ്റ്"
graphical animation,"1.ഗ്രാഫിക് ആനിമേഷൻ, 2.ഗ്രാഫിക് ആനിമേഷൻ"
graphical interface format (GIF),ഗ്രാഫിക് ട്രാൻസ്ഫർ ഫോർമാറ്റ് (GIF)
graphical user interface (GUI),"1.ഗ്രാഫിക് യൂസർ ഇന്റർഫേസ് (GUI), 2.ഗ്രാഫിക് യൂസർ ഇന്റർഫേസ്"
graphics,"1.ഗ്രാഫിക്സ്, 2.ഗ്രാഫിക്സ്"
graphics application,"1.ഗ്രാഫിക്സ് ആപ്ലിക്കേഷൻ, 2.ഗ്രാഫിക്കൽ ആപ്ലിക്കേഷൻ"
graphics cursor,"1.ഗ്രാഫിക്സ് കഴ്സർ, 2.ഗ്രാഫിക്കൽ കഴ്സർ"
graphics mode,"1.ഗ്രാഫിക് മോഡ്, 2.ഗ്രാഫിക് മോഡ്"
graphics package,"1.ഗ്രാഫിക്സ് പാക്കേജ്, 2.ഗ്രാഫിക്കൽ പാക്കേജ്"
graphics software,"1.ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ, 2.ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ"
graphics software,"1.ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ, 2.ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ"
graphics software package,"1.ഗ്രാഫിക്സ് സോഫ്റ്റ്‌വെയർ പാക്കേജ്, 2.ഗ്രാഫിക്കൽ സോഫ്റ്റ്‌വെയർ പാക്കേജ്"
gray scale,ഗ്രേ സ്കെയിൽ
greedy method,"1. അത്യാഗ്രഹ രീതി, 2. അത്യാഗ്രഹ രീതി"
grep,മുന്തിരി
grid,ഗ്രിഡ്
grid chart,ഗ്രിഡ് ചാർട്ട്
grid computing,ഗ്രിഡ് കണക്കുകൂട്ടൽ
grid modulation,ഗ്രിഡ് മോഡുലേഷൻ
ground wave,ഗ്രൗണ്ട് വേവ്
group,ഗ്രൂപ്പ്
group address,ഗ്രൂപ്പ് വിലാസം
group code,ഗ്രൂപ്പ് കോഡ്
group communication,ഗ്രൂപ്പ് ആശയവിനിമയം
group communication,ഗ്രൂപ്പ് ആശയവിനിമയം
group identification,"1.ഗ്രൂപ്പ് ഐഡന്റിറ്റി, 2.ഗ്രൂപ്പ് ഐഡന്റിറ്റി"
group name,ഗ്രൂപ്പ് പേര്
groupware,ഗ്രൂപ്പ്വെയർ
growth,വളർച്ച
guard,"1.കാവൽ, 2.കാവൽ"
guided media,മാർഗനിർദേശം നൽകിയ മാധ്യമങ്ങൾ
gunzip,വെടിയുണ്ട
hack,ഡീകോഡ്
hacker,ഡീകോഡർ
hacker's dictionary,ഡീകോഡർ നിഘണ്ടു
half adder,പകുതി ആഡർ
half bridge,പകുതി പാലം
half duplex,പകുതി ഡ്യൂപ്ലക്സ്
half duplex line,പകുതി ഡ്യൂപ്ലെക്സ് ലൈൻ
half duplex mode,പകുതി ഡ്യുപ്ലെക്സ് മോഡ്
half intensity,പകുതി തീവ്രത
half router,സെമി റൂട്ടർ
half subtracter,സെമി-ഡിവിഷണൽ
half toning,പകുതി ചിത്രം
half word,പകുതി വാക്ക്
hamiltonious cycle,ഹാമിൽട്ടോണിയൻ ചക്ര
hamming code,ഹാമിംഗ് കോഡ്
hand,കൈ
hand copy,അച്ചടിച്ച കോപ്പി
handle,കൈകാര്യം ചെയ്യുന്നു
handling,കൈകാര്യം ചെയ്യുന്നു
hang,സസ്പെൻഷൻ
happy net,സുഖകരമായ കെണി
hard copy device,ഹാർഡ് കോപ്പി ഉപകരണം
hard disk,"1.ഹാർഡ് ഡിസ്ക്, 2.ഇൻഫ്ലെക്സിബിൾ ഡിസ്ക്"
hard disk crash,വഴക്കമില്ലാത്ത ഡിസ്ക് തകർച്ച
hard error,കഠിനമായ പിശക്
hardware flow control,ഹാർഡ്‌വെയർ ഫ്ലോ നിയന്ത്രണം
harmonic,"1.ഹാർമോണിക്, 2.ഹാർമോണിക്"
